Date,TLT_Open,TLT_High,TLT_Low,TLT_Close,TLT_Volume,TLT_ATRPercentOfClose20,TLT_SQN25,TLT_SQN50,TLT_SQN100,TLT_SQN200,TLT_MACD,TLT_MACD_Avg,TLT_MACD_Diff,TLT_LinReg10,TLT_LinReg30,TLT_LinReg90,TLT_LinReg270
6/27/2017, 127.43, 127.49, 126.62, 126.89, 8354227, 0.693204688097689, 1.01726893288101, 0.75486504835153, 1.06678240170131, 0, 1.20011936670642, 1.09716650175024, 0.102952864956176, 127.95090909091, 127.636989247311, 125.963260073259, 124.729136345462
6/28/2017, 126.67, 126.71, 125.98, 126.47, 7357931, 0.696708355571124, 1.17120227665923, 0.375424559259293, 1.01790906497392, 0, 1.09014601326017, 1.09576240405223, -0.00561639079205989, 127.59781818182, 127.593225806451, 126.110285714285, 124.833380540257
6/29/2017, 125.01, 125.72, 124.9, 125.41, 9116011, 0.730061960311187, 0.630146789826131, 0.297584301655782, 0.778929989800826, 0, 0.90700283305857, 1.0580104898535, -0.151007656794925, 126.829272727274, 127.500967741935, 126.201804639804, 124.90073032258
6/30/2017, 125.19, 125.39, 124.85, 125.12, 10189811, 0.717544892267381, 0.534678256377722, 0.337466301095554, 0.62660564093255, 0, 0.73004446870624, 0.992417285624044, -0.262372816917805, 126.048181818183, 127.367505376343, 126.281208791208, 124.956845714286
7/3/2017, 125, 125.04, 124.02, 124.46, 11021117, 0.729473373569581, 0.285518453488616, 0.20379705599923, 0.327405529913897, 0, 0.530432707818164, 0.900020370062868, -0.369587662244704, 125.070181818183, 127.158666666666, 126.336239316239, 124.990516185477
7/5/2017, 124.2, 124.65, 124.12, 124.49, 11394539, 0.714119553946072, 0.126120357397697, 0.334691825102541, 0.531962268355539, 0, 0.370390072275441, 0.794094310505383, -0.423704238229942, 124.42181818182, 126.926129032257, 126.419582417582, 125.024007135827
7/6/2017, 123.52, 123.64, 122.93, 123.46, 10853050, 0.74725179092183, -0.239338086415463, 0.439566679272937, 0.398410176002181, 0, 0.158614331354215, 0.666998314675149, -0.508383983320934, 123.62290909091, 126.500344086021, 126.440085470085, 125.024585755814
7/7/2017, 122.84, 123.03, 122.59, 122.72, 9401813, 0.749616368985077, -0.366964387292037, 0.144539867754949, 0.349657984872487, 0, -0.0681457429442247, 0.519969503151275, -0.588115246095499, 122.848000000001, 126.020731182795, 126.436652014651, 125.002279069767
7/10/2017, 122.87, 123.1, 122.68, 122.9, 3859189, 0.728179615636746, -0.776061144365537, 0.190192568073482, 0.497692814210278, 0, -0.230671205794053, 0.369841361362209, -0.600512567156262, 122.402545454547, 125.569913978494, 126.389924297924, 124.985857897827
7/11/2017, 122.86, 123.33, 122.71, 123.11, 4425579, 0.715771351016719, -0.498257491801549, 0.177480322736174, 0.605123177085716, 0, -0.338625101692998, 0.228148068751168, -0.566773170444165, 122.391818181819, 125.162129032257, 126.340307692307, 124.976030534351
7/12/2017, 123.89, 124.04, 123.49, 123.96, 7839923, 0.712832207748346, -0.439058970572593, 0.632979089725056, 0.627806953368085, 0, -0.351539121537556, 0.112210630693423, -0.463749752230979, 122.681636363638, 124.905247311827, 126.331753357753, 124.991752107541
7/13/2017, 123.6, 123.65, 122.81, 123.18, 7449253, 0.728158357272777, -0.488982866213966, 0.332544150940189, 0.422449215678427, 0, -0.419873021740145, 0.00579390020670954, -0.425666921946854, 122.777818181819, 124.570903225806, 126.273059829059, 124.983694310403
7/14/2017, 124.1, 124.16, 123.12, 123.33, 6566826, 0.733072400279069, -0.350999096794286, 0.346978607478902, 0.472161828781072, 0, -0.456660288032865, -0.0866969374412053, -0.369963350591659, 122.893272727274, 124.246795698924, 126.209699633699, 124.980102819237
7/17/2017, 123.33, 123.99, 123.27, 123.67, 4737647, 0.723613877012183, -0.196259793619601, 0.550131123636843, 0.490121683778558, 0, -0.453155607344456, -0.159988671421855, -0.293166935922601, 123.181636363638, 124.069118279569, 126.143382173382, 124.986399782135
7/18/2017, 124.43, 124.77, 124.23, 124.75, 9163037, 0.725570034161057, 0.121394341972961, 0.737588380500361, 0.580885414230372, 0, -0.359091762276947, -0.199809289592874, -0.159282472684073, 123.790181818183, 123.98905376344, 126.099069597069, 125.023789179905
7/19/2017, 124.78, 125.01, 124.59, 124.8, 5140862, 0.7058422970634, 0.129570806512815, 0.897538393873093, 0.410267232967685, 0, -0.277314199762216, -0.215310271626742, -0.0620039281354739, 124.406181818183, 123.961247311827, 126.060258852258, 125.061513805141
7/20/2017, 125.49, 125.73, 124.97, 125.16, 12239091, 0.705773911312214, -0.349206523620287, 0.972897240278289, 0.560644919577206, 0, -0.181365235401543, -0.208521264381702, 0.0271560289801593, 124.923636363638, 123.943763440859, 126.015208791208, 125.108451673444
7/21/2017, 125.73, 126.03, 125.57, 125.69, 6201481, 0.70226692340556, -0.115385731537626, 1.10918972913663, 0.56920113806702, 0, -0.0618455028066904, -0.1791861120667, 0.11734060926001, 125.383454545456, 123.969978494623, 125.999433455433, 125.16914696814
7/24/2017, 125.45, 125.66, 125.16, 125.2, 5378534, 0.690930775740436, -0.344484801155935, 1.00173226497136, 0.861885356699972, 0, -0.00658821370467422, -0.144666532394295, 0.138078318689621, 125.548000000001, 123.914258064515, 125.987702075702, 125.214328267477
7/25/2017, 124.14, 124.19, 123.47, 123.57, 9743266, 0.735043347629421, -0.717718435893879, 0.456263529484907, 0.676826795208538, 0, -0.0932488765027557, -0.134383001215987, 0.0411341247132314, 125.066000000001, 123.643892473117, 125.886478632478, 125.21248726401
7/26/2017, 123.27, 124.09, 123.08, 123.77, 8459547, 0.737964297836626, -1.03631476573817, 0.563868707548811, 0.660065897472396, 0, -0.144128325971295, -0.136332066167049, -0.00779625980424603, 124.798000000001, 123.405333333332, 125.806288156288, 125.216110509209
7/27/2017, 123.11, 123.38, 122.82, 123.16, 6390798, 0.743106114696957, -1.29423967644148, 0.349876822419299, 0.657258696660791, 0, -0.231009623122191, -0.155267577558077, -0.0757420455641135, 124.173636363638, 123.221311827956, 125.707008547008, 125.202607808858
7/28/2017, 123.27, 123.99, 123.26, 123.89, 5491761, 0.735288575605564, -1.12418742504181, 0.146690429699605, 0.810467349672293, 0, -0.238212808945576, -0.171856623835577, -0.0663561851099993, 123.832545454547, 123.136838709677, 125.6587008547, 125.209348659004
7/31/2017, 123.46, 124.05, 123.4, 124.04, 5464596, 0.723880655838315, -1.05954326493062, 0.148620281486173, 0.929740947966103, 0, -0.229175842750834, -0.183320467618628, -0.0458553751322058, 123.580727272729, 123.102322580644, 125.624869352869, 125.219876239962
8/1/2017, 123.18, 124.71, 123.16, 124.64, 9676842, 0.746555268955996, -1.01270623756907, 0.211570477004586, 1.1625350385551, 0, -0.171620660202251, -0.180980506135353, 0.00935984593310191, 123.732000000002, 123.146838709677, 125.610981684981, 125.246279004752
8/2/2017, 124.77, 125.17, 124.68, 124.71, 5745622, 0.730078712906276, -0.649626593532537, 0.297294062169061, 1.11222874989011, 0, -0.118987731878406, -0.168581951283963, 0.0495942194055578, 123.923454545456, 123.285440860214, 125.606639804639, 125.273800330943
8/3/2017, 125.29, 126.02, 125.26, 126, 10324510, 0.738458019620751, -0.118345456535452, 0.724924862786285, 1.39548907131423, 0, 0.0265108613312037, -0.12956338876093, 0.156074250092134, 124.637454545456, 123.621763440859, 125.668102564102, 125.335048068202
8/4/2017, 125.15, 125.18, 124.44, 124.93, 8485492, 0.769978587597886, -0.122138568810665, 0.36130503450247, 1.15149672994545, 0, 0.0548472422067618, -0.0926812625673916, 0.147528504774154, 125.042000000002, 123.85105376344, 125.661445665445, 125.366289932886
8/7/2017, 124.84, 125.1, 124.61, 125.07, 4684576, 0.750249889671173, -0.000171576401574503, 0.381048624612213, 0.979736352733788, 0, 0.0875911617849852, -0.0566267776969163, 0.144217939481901, 125.438363636365, 124.112881720429, 125.67375091575, 125.400364679912
8/8/2017, 124.87, 124.98, 124.15, 124.62, 6197386, 0.752223286921159, 0.0601169248754923, 0.248075742674814, 1.00781243037254, 0, 0.0763496040552525, -0.0300315013464825, 0.106381105401735, 125.360363636365, 124.367096774193, 125.641875457875, 125.421714011851
8/9/2017, 125.93, 125.95, 125.2, 125.3, 9221830, 0.763806565964159, 0.243275135144416, 0.26047251294408, 0.994677770593468, 0, 0.120917049092583, 0.000158208741330546, 0.120758840351252, 125.500000000002, 124.639741935483, 125.64438095238, 125.460157378741
8/10/2017, 125.62, 126.44, 125.52, 126.37, 10378215, 0.764577942387779, 0.845662854428801, 0.402314286791795, 1.06150779188916, 0, 0.239812716297422, 0.0480891102525488, 0.191723606044873, 125.80381818182, 125.03040860215, 125.711628815628, 125.525293268823
8/11/2017, 125.77, 126.46, 125.55, 126.43, 5717807, 0.761992635059452, 1.1121839342857, 0.46343292832276, 0.932640143677905, 0, 0.335018008651105, 0.10547488993226, 0.229543118718845, 126.099272727274, 125.358666666666, 125.763389499389, 125.590367825723
8/14/2017, 125.99, 126.28, 125.73, 125.78, 5111040, 0.755460267196996, 0.846727577478112, 0.0518787223649041, 0.768431946041863, 0, 0.353939328772626, 0.155167777700333, 0.198771551072292, 126.061636363638, 125.578537634408, 125.790989010988, 125.63723573201
8/15/2017, 124.73, 125.54, 124.71, 125.25, 7473231, 0.763438744811468, 0.624061653947294, 0.102729724892743, 0.7168667776716, 0, 0.322451025975852, 0.188624427355437, 0.133826598620415, 125.866000000002, 125.682903225806, 125.788197802197, 125.669465131472
8/16/2017, 124.83, 126.02, 124.81, 125.71, 5283779, 0.770739540595454, 0.519587202474731, 0.0581225845287481, 0.718602472789567, 0, 0.330801204400302, 0.21705978276441, 0.113741421635892, 125.810000000002, 125.842537634408, 125.791658119658, 125.712455857454
8/17/2017, 125.7, 126.68, 125.51, 126.65, 9364681, 0.772958422943875, 1.0209283494985, 0.366523799962071, 0.766286991205752, 0, 0.408559307674153, 0.255359687746359, 0.153199619927795, 126.282181818184, 126.044903225806, 125.844989010988, 125.777941246716
8/18/2017, 126.98, 127.15, 126.26, 126.62, 8382502, 0.769629008470618, 0.967103471175369, 0.428283300070741, 0.885932793264729, 0, 0.462431789638856, 0.296774108124858, 0.165657681513998, 126.494545454547, 126.173548387096, 125.918622710622, 125.841115566038
8/21/2017, 126.77, 127.02, 126.5, 126.93, 7669826, 0.749845614117404, 0.95653200238147, 0.528582632356705, 0.827135332036225, 0, 0.524099041438674, 0.342239094787621, 0.181859946651053, 126.74981818182, 126.328365591397, 126.017619047618, 125.910463509317
8/22/2017, 126.79, 126.81, 126.27, 126.44, 6140708, 0.741213291758352, 0.514549183768615, 0.436735156995839, 0.909731688849035, 0, 0.527352882120141, 0.379261852254125, 0.148091029866016, 126.644363636366, 126.409010752687, 126.100827838827, 125.966121463078
8/23/2017, 127.04, 127.31, 126.76, 127.3, 7446363, 0.733566835659307, 0.734072213991779, 0.595978266158945, 0.974149030425444, 0, 0.592496456646998, 0.4219087731327, 0.170587683514298, 126.872727272729, 126.633956989246, 126.211008547008, 126.041492842536
8/24/2017, 126.88, 127.31, 126.72, 126.83, 5569401, 0.722730468110529, 0.490754552550575, 0.130278411277415, 0.771625954400636, 0, 0.599289895872914, 0.457384997680743, 0.141904898192172, 127.043636363638, 126.725720430107, 126.333338217338, 126.103697441269
8/25/2017, 127.02, 127.45, 126.87, 127.32, 7303300, 0.708299638760096, 0.478212866332424, 0.274236734087525, 0.941432932094841, 0, 0.636871195598374, 0.493282237264269, 0.143588958334105, 127.370727272729, 126.866107526881, 126.460415140415, 126.176294900222
8/28/2017, 126.92, 127.39, 126.73, 127.24, 4448548, 0.699242962170612, 0.603393597038445, 0.205183724335244, 0.875937599342651, 0, 0.652675676060198, 0.525160925023455, 0.127514751036743, 127.491636363638, 126.993268817203, 126.57091086691, 126.245309967141
8/29/2017, 128.46, 128.52, 127.31, 127.65, 7659555, 0.712284299108964, 1.3846944698601, 0.327781977281488, 0.960035385140736, 0, 0.690326757036729, 0.55819409142611, 0.132132665610619, 127.568545454547, 127.221419354838, 126.696617826617, 126.322539499315
8/30/2017, 127.46, 127.74, 127.34, 127.61, 4735194, 0.692554942733299, 1.30032568671392, 0.0846165549908297, 1.03047068144789, 0, 0.708767612422491, 0.588308795625386, 0.120458816797105, 127.592727272729, 127.429118279569, 126.804009768009, 126.397080838323
8/31/2017, 127.64, 128.03, 127.57, 127.99, 7978406, 0.673943975545641, 1.69071897366089, 0.109903180582788, 1.00226753172837, 0, 0.745451842568912, 0.619737405014091, 0.12571443755482, 127.832545454548, 127.690903225806, 126.891694749694, 126.478915891801
9/1/2017, 127.31, 127.34, 126.43, 126.75, 14128576, 0.708048796517413, 0.927293225177179, -0.206529464815611, 0.653624167676906, 0, 0.666780491913613, 0.629146022393996, 0.0376344695196174, 127.564909090911, 127.812430107526, 126.935274725274, 126.529846153846
9/5/2017, 127.69, 128.8, 127.69, 128.76, 15220687, 0.741751519964687, 1.3060635312776, 0.206302988290959, 0.813003731051425, 0, 0.757886636079249, 0.654894145131046, 0.102992490948202, 128.046545454548, 128.149483870967, 127.062434676434, 126.626482972136
9/6/2017, 128.72, 129, 127.74, 127.97, 9066915, 0.758244349653204, 0.904137628588869, -0.0339090441640757, 0.648897462348374, 0, 0.757609265997274, 0.675437169304292, 0.0821720966929823, 128.057454545457, 128.254666666666, 127.156168498168, 126.702705698355
9/7/2017, 128.33, 129.57, 128.33, 129.28, 13618862, 0.774914162700065, 1.1779423743516, 0.473214728423329, 0.868662807588081, 0, 0.853259653927395, 0.711001666228913, 0.142257987698483, 128.609454545457, 128.511010752687, 127.274825396825, 126.807457319532
9/8/2017, 129.11, 129.16, 128.57, 129, 9808531, 0.765285719427684, 0.804954501138607, 0.502022498636718, 0.621983284325468, 0, 0.89613947747462, 0.748029228478054, 0.148110248996566, 128.862727272729, 128.655612903225, 127.389013431013, 126.903553916683
9/11/2017, 127.87, 128.05, 127.26, 127.46, 17856690, 0.804062175708949, 0.661384142885136, 0.406684920488359, 0.499611726969334, 0, 0.796673362276877, 0.757758055237819, 0.0389153070390583, 128.563636363639, 128.615806451612, 127.432315018315, 126.962499178982
9/12/2017, 127.05, 127.09, 126.53, 126.79, 7557437, 0.804570365723397, 0.447917032281537, 0.334394185275235, 0.474830848679116, 0, 0.656217877580318, 0.737450019706319, -0.0812321421260009, 128.009454545457, 128.477956989247, 127.428835164835, 127.004957142857
9/13/2017, 126.91, 126.92, 126.28, 126.29, 6740040, 0.792706491698203, 0.436334908233485, 0.367184354378691, 0.406099182912456, 0, 0.498810100366995, 0.689722035838454, -0.190911935471459, 127.389090909093, 128.298924731182, 127.401833943833, 127.035177195686
9/14/2017, 126.37, 126.83, 126.33, 126.81, 6674530, 0.771274802418876, 0.396305505587951, 0.457266724019571, 0.562143981919862, 0, 0.411281954682863, 0.634034019607336, -0.222752064924473, 127.014545454548, 128.179892473117, 127.379233211233, 127.076325144417
9/15/2017, 127, 127.01, 126.54, 126.86, 9769178, 0.75094663258711, 0.142505495225532, 0.676542983397675, 0.793621471377367, 0, 0.342007402312873, 0.575628696148443, -0.23362129383557, 126.776909090911, 128.139655913978, 127.354068376068, 127.117653631285
9/18/2017, 126.5, 126.57, 125.84, 126.13, 6862991, 0.757962699750263, -0.0613337211126992, 0.682935878842893, 0.594713825277249, 0, 0.225601329631971, 0.505623222845149, -0.280021893213178, 126.10072727273, 127.929913978494, 127.289311355311, 127.141873370577
9/19/2017, 126.28, 126.31, 125.73, 125.82, 5554948, 0.744887486516656, 0.0256659214824231, 0.586763409850439, 0.556761022119515, 0, 0.107099690584178, 0.425918516392955, -0.318818825808777, 125.753272727275, 127.682430107526, 127.206864468864, 127.15866543892
9/20/2017, 125.97, 126.05, 125.33, 125.91, 8036991, 0.73572914284687, 0.188556569102805, 0.563061611966866, 0.530851698006353, 0, 0.0202155039731053, 0.344777913908985, -0.324562409935879, 125.439272727275, 127.41152688172, 127.144661782661, 127.176980754053
9/21/2017, 126.16, 126.56, 125.82, 125.84, 6147895, 0.728733896670828, 0.0493558157623443, 0.387901064446302, 0.715547405961567, 0, -0.053670573901357, 0.265088216346916, -0.318758790248273, 125.475454545457, 127.168752688171, 127.068754578754, 127.19329490182
9/22/2017, 126.5, 126.73, 126.06, 126.2, 5660664, 0.725583834225072, -0.106844778650984, 0.61850225799478, 0.677014565174484, 0, -0.0822289474622551, 0.195624783585082, -0.277853731047337, 125.767636363639, 127.039505376343, 127.015081807081, 127.216979686386
9/25/2017, 126.32, 127.27, 126.2, 126.99, 9679004, 0.727145805852775, 0.112352096286885, 0.735837009316284, 0.772940654695904, 0, -0.0406467165203708, 0.148370483563992, -0.189017200084362, 126.177454545457, 127.015591397849, 127.031838827838, 127.25712867215
9/26/2017, 126.77, 126.89, 126.43, 126.76, 7251877, 0.714130905577324, -0.0298551224571505, 0.623982650487019, 0.831460624571502, 0, -0.0259524134573894, 0.113505904159715, -0.139458317617105, 126.399454545457, 126.915548387096, 127.038935286935, 127.291468177855
9/27/2017, 124.87, 125.3, 124.61, 124.85, 12145700, 0.774906463047117, -0.364579990010402, 0.0401380460515071, 0.526757077992418, 0, -0.166508701217651, 0.057502983084242, -0.224011684301893, 125.863272727275, 126.531505376343, 126.966539682539, 127.284298775229
9/28/2017, 124.21, 124.65, 123.97, 124.48, 8883733, 0.773696323231531, -0.674511167398331, -0.0382777484336674, 0.571280880653293, 0, -0.304249283352135, -0.0148474702030334, -0.289401813149102, 125.381818181821, 126.133763440859, 126.86957997558, 127.269291728297
9/29/2017, 124.76, 125.03, 124.27, 124.76, 11285465, 0.76382039435771, -0.49113733260382, -0.0531141597930979, 0.611220588588312, 0, -0.386362283219867, -0.0891504328064002, -0.297211850413467, 125.134181818185, 125.842150537634, 126.765601953602, 127.260354609929
10/2/2017, 124.81, 125, 124.24, 124.28, 7860723, 0.759008052623628, -0.733261876220756, -0.2417701550778, 0.563591880669486, 0, -0.484583439432825, -0.168237034131685, -0.31634640530114, 124.689272727275, 125.499827956988, 126.654349206349, 127.241387357282
10/3/2017, 123.92, 124.51, 123.92, 124.4, 6219818, 0.744075922355799, -0.682680482953712, -0.128721228157023, 0.580185918176673, 0, -0.546442368779921, -0.243878101061332, -0.302564267718589, 124.32472727273, 125.208494623655, 126.548461538461, 127.225159548085
10/4/2017, 124.53, 124.59, 123.88, 124.41, 7446965, 0.73534999199428, -0.786167235829424, 0.186929138260639, 0.455129690222978, 0, -0.587882357655502, -0.312678952380166, -0.275203405275336, 124.059090909094, 124.902086021505, 126.446849816849, 127.209322643979
10/5/2017, 124.27, 124.3, 123.69, 123.94, 8180271, 0.730277939961335, -0.891408770835412, 0.0540308894701295, 0.436266907789991, 0, -0.651142948852552, -0.380371751674643, -0.270771197177909, 123.698909090912, 124.606473118279, 126.337567765567, 127.183946459413
10/6/2017, 123.29, 124.1, 123.03, 123.59, 10375026, 0.739017036045533, -1.08009138553549, 0.106111469431533, 0.323071849123057, 0, -0.721205885558476, -0.44853857845141, -0.272667307107066, 123.393454545457, 124.256795698924, 126.219985347985, 127.151721061909
10/9/2017, 123.78, 124.06, 123.64, 123.98, 3590926, 0.718812386760962, -0.696528396028668, 0.0381675882163174, 0.129188249888517, 0, -0.736768518184959, -0.50618456639812, -0.23058395178684, 123.523090909094, 124.01017204301, 126.114488400488, 127.127946074544
10/10/2017, 124.14, 124.87, 124.02, 124.18, 6666768, 0.717607035956618, -1.37422236086308, 0.0481331773625235, 0.137698619200355, 0, -0.724610825591071, -0.54986981823671, -0.174741007354361, 123.840000000003, 123.805139784945, 126.050525030525, 127.108561486133
10/11/2017, 124.57, 124.66, 124.26, 124.42, 4385859, 0.699701170542021, -1.07557465433429, -0.024034217719569, 0.130280214279183, 0, -0.687682595489392, -0.577432373687247, -0.110250221802145, 123.998545454548, 123.677634408601, 125.980774114774, 127.094278462654
10/12/2017, 124.55, 124.98, 124.24, 124.95, 7141586, 0.691508432628222, -1.41920828059527, 0.0678537513845042, 0.255215089633927, 0, -0.608634180503898, -0.583672735050577, -0.0249614454533215, 124.289636363639, 123.635548387096, 125.949609279609, 127.090826026765
10/13/2017, 125.58, 125.94, 125.17, 125.85, 7747000, 0.691567578260242, -0.968047201653175, -0.0102571859037078, 0.503877169135625, 0, -0.467970787788701, -0.560532345598202, 0.0925615578095006, 124.922000000003, 123.750150537634, 125.944869352869, 127.105378914776
10/16/2017, 125.53, 125.9, 125.38, 125.76, 5737322, 0.678133673169919, -0.58326370786123, 0.190514410598561, 0.392344144835965, 0, -0.359610912723653, -0.520348059023292, 0.160737146299639, 125.367818181821, 123.784473118279, 125.92818070818, 127.117782914573
10/17/2017, 125.39, 126.09, 125.39, 125.92, 4969626, 0.671203829423098, -0.300276579527026, 0.194413289101847, 0.409266334613955, 0, -0.257851911886661, -0.467848829595966, 0.209996917709305, 125.812181818185, 123.979483870967, 125.913406593406, 127.133049253732
10/18/2017, 125.05, 125.18, 124.68, 125.09, 5943823, 0.691438859148682, -0.409213571740123, 0.115843760246107, 0.258734042589891, 0.395066681755952, -0.241398541864669, -0.422558772049706, 0.181160230185038, 125.888909090912, 124.034838709676, 125.860349206349, 127.131559529087
10/19/2017, 125.74, 126.01, 125.27, 125.31, 8966467, 0.692422652193466, -0.521223300301591, 0.0214383897934831, 0.202750736175128, 0.378269183715756, -0.208206886811936, -0.379688395002152, 0.171481508190216, 125.910545454549, 124.224021505375, 125.816818070818, 127.134323757499
10/20/2017, 124, 124.28, 123.64, 123.98, 12326907, 0.732207682037789, -0.927459356924965, -0.467651807816931, -0.0309371044457632, 0.164567534859665, -0.285926166906663, -0.360935949383055, 0.0750097824763919, 125.328000000003, 124.251397849461, 125.757135531135, 127.110931614025
10/23/2017, 124.16, 124.49, 124.02, 124.2, 6871125, 0.714896561981424, -0.629100426140306, -0.433936475921493, 0.0355309507031123, 0.256501276824331, -0.326009065363721, -0.353950572579188, 0.0279415072154671, 124.878181818185, 124.23640860215, 125.704324786324, 127.09212721186
10/24/2017, 123.37, 123.69, 123.15, 123.43, 6842843, 0.725922752557629, -0.766834806611571, -0.459242039806557, -0.286004315007905, 0.138585465728213, -0.41512234403676, -0.366184926870702, -0.0489374171660579, 124.190363636367, 124.100086021504, 125.624803418803, 127.058635093535
10/25/2017, 122.53, 122.98, 122.42, 122.84, 9961406, 0.734049276137893, -0.979857730576843, -0.472913297864654, -0.261121833984836, 0.104124729042066, -0.527275227965362, -0.398402987089634, -0.128872240875727, 123.38763636364, 123.877247311827, 125.517631257631, 127.014245110455
10/26/2017, 123.06, 123.06, 122.43, 122.43, 8179440, 0.725411111874049, -1.08726411597861, -0.652499057826767, -0.41983450458126, 0.0484431098885955, -0.641842014770205, -0.447090792625748, -0.194751222144457, 122.635454545458, 123.659311827956, 125.420087912087, 126.962647250093
10/27/2017, 122.94, 123.33, 122.75, 123.24, 10480857, 0.721125270248319, -0.905988580430259, -0.677269778741143, -0.214271842400313, 0.121416533228897, -0.659672494292295, -0.489607132959058, -0.170065361333237, 122.480545454549, 123.575741935483, 125.367296703296, 126.927291129923
10/30/2017, 123.86, 124.46, 123.56, 124.42, 9051612, 0.727599295853823, -0.745674458683482, -0.413409106350148, 0.00422988309824294, 0.239047283658166, -0.571993553811964, -0.506084417129639, -0.0659091366823252, 122.85763636364, 123.61658064516, 125.375472527472, 126.914861244019
10/31/2017, 124.53, 124.66, 124.4, 124.46, 4424322, 0.701442304118801, -0.666422723136013, -0.467093288689054, 0.0368314613458183, 0.15652506168853, -0.493589898976253, -0.503585513498962, 0.00999561452270847, 123.35363636364, 123.652860215053, 125.386568986569, 126.903310313699
11/1/2017, 124.35, 125.14, 124.3, 124.75, 8940443, 0.698488446589937, -0.0239104987399307, -0.314108790412757, 0.0835789758789564, 0.28547569613736, -0.403403674828866, -0.483549145764943, 0.080145470936077, 123.863454545458, 123.740709677418, 125.42344078144, 126.897326298846
11/2/2017, 125, 125.52, 124.92, 125.3, 7222693, 0.691377589995929, 0.298103365022468, -0.376840684752481, 0.15805540188059, 0.380991977670151, -0.284273115456102, -0.443693939703175, 0.159420824247072, 124.625818181821, 123.901161290322, 125.456481074481, 126.901663566304
11/3/2017, 125.47, 125.7, 125.14, 125.64, 10984056, 0.677317187401826, 0.317745863983152, -0.216529326231684, -0.0682121533683527, 0.420617843963997, -0.160575120329796, -0.387070175828499, 0.226495055498703, 125.240181818185, 124.132236559139, 125.496214896214, 126.912189899522
11/6/2017, 125.93, 126.22, 125.72, 126.11, 6246719, 0.664049043326518, 0.653027794458237, -0.219672175538947, 0.0289107816712773, 0.370069480314006, -0.0243379432897513, -0.314523729320749, 0.290185786030998, 125.970363636367, 124.479225806451, 125.533545787545, 126.931189306672
11/7/2017, 126.23, 126.78, 126.13, 126.64, 6422666, 0.654659377852273, 0.785709970617773, -0.0978719056561416, 0.0691976000238903, 0.464845062061551, 0.124957143488516, -0.226627554758896, 0.351584698247412, 126.625454545458, 124.883806451612, 125.587086691086, 126.959594315245
11/8/2017, 126.59, 126.8, 126.21, 126.36, 3356399, 0.646650525725318, 0.68124442598888, -0.233935269023945, 0.0548784045381924, 0.559068496022611, 0.218166033203815, -0.137668837166354, 0.355834870370169, 126.890727272731, 125.126301075268, 125.612608058608, 126.982313961427
11/9/2017, 125.87, 126.24, 125.55, 126, 6280364, 0.648216050866021, 0.72619522232115, -0.296692764692201, -0.161534977929767, 0.505656294050896, 0.259988769781856, -0.0581373157767121, 0.318126085558568, 126.75763636364, 125.288709677418, 125.621667887667, 126.998001099226
11/10/2017, 124.71, 124.84, 123.96, 124.1, 11980950, 0.707425151399378, 0.163019101286241, -0.703972695212823, -0.459794558936984, 0.339608844817677, 0.138226084539212, -0.0188646357135272, 0.15709072025274, 125.935454545458, 125.218903225806, 125.52368009768, 126.978736961166
11/13/2017, 124.8, 124.81, 124.31, 124.36, 5880784, 0.699194984112493, 0.125036683421078, -0.436521978402159, -0.461603664966536, 0.382929179688543, 0.0619934840267291, -0.00269301176547595, 0.0646864957922051, 125.392181818185, 125.154344086021, 125.420144078144, 126.964419261104
11/14/2017, 124.77, 125.24, 124.77, 125.2, 6195891, 0.694922474544874, 0.303871569438886, -0.699981569364614, -0.330854974171305, 0.381274848127625, 0.0685691561719182, 0.0115594218220029, 0.0570097343499153, 125.150363636367, 125.203849462365, 125.356124542124, 126.96542204854
11/15/2017, 126.06, 126.67, 125.64, 126.56, 9568163, 0.711157388767124, 0.582911595962344, -0.255914424957873, -0.20237446996782, 0.542059606880458, 0.181429649662633, 0.0455334673901288, 0.135896182272504, 125.396000000004, 125.421419354838, 125.354534798534, 126.990783906078
11/16/2017, 126.01, 126.33, 125.44, 125.46, 5894944, 0.726158737177179, 0.146322070508673, -0.737733004255781, -0.168854336711216, 0.469628498843585, 0.180036251119319, 0.0724340241359668, 0.107602226983352, 125.272909090913, 125.454215053763, 125.321223443223, 126.995987961055
11/17/2017, 126.07, 126.44, 125.96, 126.39, 6938792, 0.723543645920852, 0.15282009813363, -0.486554543722959, 0.0179477401748756, 0.533432700716496, 0.251080896122488, 0.108163398533271, 0.142917497589217, 125.530363636367, 125.571870967741, 125.310131868131, 127.017607703395
11/20/2017, 125.91, 126.38, 125.91, 126.34, 4232349, 0.70663485307535, 0.163097289936844, -0.209264127975073, 0.157908192920582, 0.48066399614717, 0.299892730285961, 0.146509264883809, 0.153383465402152, 125.82363636364, 125.691118279569, 125.297836385836, 127.037932142857
11/21/2017, 127.09, 127.29, 126.31, 126.74, 5818422, 0.707846259828489, 0.222927774439868, 0.0089707328052944, 0.253659892740936, 0.446928598657087, 0.366626871236988, 0.190532786154445, 0.176094085082543, 126.348545454549, 125.859225806451, 125.308376068376, 127.064934119961
