Date,IEI_Open,IEI_High,IEI_Low,IEI_Close,IEI_Volume,IEI_ATRPercentOfClose20,IEI_SQN25,IEI_SQN50,IEI_SQN100,IEI_SQN200,IEI_MACD,IEI_MACD_Avg,IEI_MACD_Diff,IEI_LinReg10,IEI_LinReg30,IEI_LinReg90,IEI_LinReg270
9/1/2017, 124.47, 124.48, 124.29, 124.29, 339584, 0.180535087481978, 0.468093066127575, 0.120849612208937, 0.468846259657131, 0, 0.16155915245642, 0.153488472518953, 0.00807067993746644, 124.54636363636, 124.542064516128, 124.213614163615, 124.339072050122
9/5/2017, 124.56, 124.83, 124.56, 124.81, 452858, 0.192426654290347, 0.997722533097485, 0.484827790321002, 0.609279885207052, 0, 0.183197982398397, 0.159430374494842, 0.0237676079035553, 124.66236363636, 124.613677419354, 124.250183150184, 124.360877192982
9/6/2017, 124.8, 124.83, 124.52, 124.52, 832847, 0.195678864326046, 0.60139170068719, 0.220964648936813, 0.333342481389371, 0, 0.174929852211648, 0.162530270038203, 0.0123995821734446, 124.624545454542, 124.619354838709, 124.273921855923, 124.375482796137
9/7/2017, 124.75, 124.98, 124.67, 124.95, 766283, 0.203662549632536, 1.06459232824874, 0.765399995200747, 0.591223165631718, 0, 0.200760464148388, 0.17017630886024, 0.030584155288148, 124.767818181815, 124.694064516128, 124.310537240538, 124.399674687458
9/8/2017, 124.9, 124.91, 124.79, 124.88, 296420, 0.199994024645709, 0.821972565736843, 0.662160617094658, 0.342860939940295, 0, 0.213126208951834, 0.178766288878559, 0.0343599200732755, 124.825636363633, 124.746924731182, 124.346571428572, 124.421744070161
9/11/2017, 124.62, 124.65, 124.51, 124.56, 4465566, 0.205334707031697, 0.626539058434697, 0.589932406936476, 0.288150928700178, 0, 0.194858616316935, 0.181984754366234, 0.012873861950701, 124.760181818178, 124.761419354838, 124.362820512821, 124.43604729064
9/12/2017, 124.41, 124.41, 124.27, 124.3, 390380, 0.207141323833265, 0.350442662496669, 0.528197492286573, 0.218206145971459, 0, 0.157585048112182, 0.177104813115424, -0.0195197650032419, 124.611090909087, 124.736129032257, 124.363758241759, 124.444142207792
9/13/2017, 124.34, 124.34, 124.17, 124.17, 515535, 0.203835735079738, 0.295921678770695, 0.743613947891575, 0.102294597241841, 0, 0.116215898685539, 0.164927030229447, -0.0487111315439079, 124.459818181815, 124.694967741935, 124.358932844934, 124.449115947611
9/14/2017, 124.05, 124.18, 124.04, 124.17, 143933, 0.199281380877898, 0.199431240261543, 0.698951300355852, 0.203304949625424, 0, 0.0824797742209427, 0.148437579027746, -0.0659578048068033, 124.319636363633, 124.645591397849, 124.3496996337, 124.453960515457
9/15/2017, 124.17, 124.17, 124.03, 124.08, 138940, 0.195096152566313, -0.0856001335291642, 0.699484458381077, 0.358437543183606, 0, 0.0479289100481424, 0.128335845231825, -0.0804069351836829, 124.189636363633, 124.595268817204, 124.334444444445, 124.456673780679
9/18/2017, 123.97, 124.02, 123.91, 123.97, 162114, 0.192362297974564, -0.350473807189913, 0.653043695195522, 0.202278122292246, 0, 0.0115380174905653, 0.104976279683573, -0.093438262193008, 123.979272727269, 124.521268817204, 124.312537240538, 124.456865921787
9/19/2017, 124.03, 124.07, 123.87, 123.91, 429363, 0.190903045564614, -0.23537381105308, 0.512502231297088, 0.126537902198364, 0, -0.021891177732499, 0.0796027882003588, -0.101493965932858, 123.869636363633, 124.441075268817, 124.289763125764, 124.455701657458
9/20/2017, 123.96, 123.98, 123.58, 123.66, 619031, 0.197897918139381, -0.253269371008222, 0.233325367101167, -0.0246868044784488, 0, -0.0677756904829607, 0.0501270924636949, -0.117902782946656, 123.664727272724, 124.324494623655, 124.26371916972, 124.44905045231
9/21/2017, 123.78, 123.81, 123.64, 123.65, 161857, 0.194892468493813, -0.414918417832548, 0.0649309496830238, 0.0995982076313311, 0, -0.10375044331613, 0.0193515853077299, -0.12310202862386, 123.589272727269, 124.215139784946, 124.236017094018, 124.442278868672
9/22/2017, 123.85, 123.85, 123.74, 123.78, 178804, 0.193032243034391, -0.495387754886337, 0.228083038796496, 0.0833371404443964, 0, -0.120383079372715, -0.0085953476283591, -0.111787731744356, 123.615636363633, 124.139548387096, 124.215413919415, 124.438425397956
9/25/2017, 123.77, 123.99, 123.77, 123.96, 161807, 0.191988177562577, -0.319842422243641, 0.249405156757493, 0.300995095183361, 0, -0.117683485635027, -0.0304129752296926, -0.0872705104053342, 123.700181818178, 124.101376344085, 124.214495726497, 124.438497649823
9/26/2017, 123.9, 123.91, 123.8, 123.87, 188017, 0.188979670348948, -0.430462660295436, 0.1530286690929, 0.329043157371032, 0, -0.121406784152413, -0.0486117370142367, -0.072795047138176, 123.73436363636, 124.04169892473, 124.20727960928, 124.436610287707
9/27/2017, 123.53, 123.66, 123.53, 123.62, 267892, 0.193645576588077, -0.524327218719067, -0.200605766188767, 0.175043910881184, 0, -0.142883365222687, -0.0674660626559267, -0.0754173025667603, 123.679636363633, 123.936903225806, 124.189201465202, 124.429397389454
9/28/2017, 123.53, 123.72, 123.53, 123.69, 196234, 0.191539678785085, -0.707689152548533, -0.134124857013852, 0.306003488039348, 0, -0.152497400360673, -0.084472330196876, -0.068025070163797, 123.679090909087, 123.853720430107, 124.173321123322, 124.423776880191
9/29/2017, 123.74, 123.74, 123.48, 123.51, 270634, 0.192753345684404, -0.71705603781607, -0.264333107340379, 0.240105238966758, 0, -0.172650876319381, -0.102108039421377, -0.0705428368980037, 123.624545454542, 123.764344086021, 124.144622710624, 124.414434312732
10/2/2017, 123.41, 123.42, 123.27, 123.28, 437824, 0.193191251129192, -1.01830698418217, -0.538422149272947, 0.141933707560062, 0, -0.204820683679387, -0.122650568272979, -0.0821701154064078, 123.499636363632, 123.650946236558, 124.111550671551, 124.400408242829
10/3/2017, 123.3, 123.44, 123.3, 123.44, 384744, 0.189774680551251, -0.932376273914326, -0.333636333605214, 0.168343640601045, 0, -0.214927277096152, -0.141105910037613, -0.0738213670585382, 123.455636363633, 123.566494623655, 124.085726495727, 124.389955359603
10/4/2017, 123.49, 123.49, 123.31, 123.37, 391481, 0.187683369043398, -1.17521866111184, -0.136195009624175, -0.0689736918528177, 0, -0.225980280176572, -0.158080784065405, -0.0678994961111665, 123.363090909087, 123.469634408601, 124.058083028084, 124.378213350785
10/5/2017, 123.4, 123.43, 123.25, 123.31, 144649, 0.185684635284566, -1.16661662197547, -0.423519928311456, -0.074452528153413, 0, -0.236851091362908, -0.173834845524906, -0.0630162458380024, 123.263636363633, 123.387182795698, 124.031582417583, 124.365419365285
10/6/2017, 123.13, 123.28, 123.05, 123.22, 473591, 0.187079481886811, -1.35781285283211, -0.423824203039346, -0.16173163335937, 0, -0.249848438117311, -0.189037564043387, -0.0608108740739245, 123.177636363633, 123.289333333333, 124.001733821735, 124.350981251001
10/9/2017, 123.26, 123.31, 123.22, 123.3, 140441, 0.181259830252946, -0.971526621977354, -0.471426861024371, -0.431309986223956, 0, -0.250802502519008, -0.201390551738511, -0.0494119507804969, 123.185818181814, 123.215139784945, 123.972256410257, 124.338415543219
10/10/2017, 123.31, 123.45, 123.29, 123.32, 265993, 0.178656099713581, -1.75772600535453, -0.425305833773558, -0.358020259519169, 0, -0.247096399101309, -0.210531721211071, -0.0365646778902386, 123.218909090905, 123.155784946236, 123.950344322345, 124.326458398744
10/11/2017, 123.38, 123.39, 123.26, 123.35, 788626, 0.174951574429225, -1.43043838755415, -0.440809287181949, -0.34079040324359, 0, -0.238983681049248, -0.216222113178706, -0.022761567870542, 123.24236363636, 123.118924731182, 123.926847374848, 124.315298870817
10/12/2017, 123.39, 123.4, 123.32, 123.39, 3453255, 0.169391870253284, -2.33897029019591, -0.333787557637214, -0.289471084517516, 0, -0.226713218973714, -0.218320334337708, -0.00839288463600618, 123.30836363636, 123.090731182795, 123.910952380953, 124.305120750654
10/13/2017, 123.57, 123.63, 123.49, 123.6, 133361, 0.170357602969458, -1.77890998743783, -0.317015972690423, -0.0385899674337273, 0, -0.197763845906266, -0.214209036651419, 0.0164451907451534, 123.427272727269, 123.103397849461, 123.900903540904, 124.299310694888
10/16/2017, 123.45, 123.5, 123.33, 123.4, 240691, 0.17304205624533, -1.69912871595245, -0.361427707595407, -0.296705110611092, 0, -0.188783410073881, -0.209123911335912, 0.0203405012620305, 123.426181818178, 123.072860215053, 123.88004884005, 124.289591457286
10/17/2017, 123.24, 123.35, 123.24, 123.34, 532788, 0.170956058485813, -1.48414296040534, -0.430128006023207, -0.325289562398089, 0, -0.184382402967898, -0.204175609662309, 0.0197932066944108, 123.429818181814, 123.075118279569, 123.855462759464, 124.278829850746
10/18/2017, 123.17, 123.22, 123.14, 123.19, 156699, 0.170723550945354, -1.50909011922391, -0.489381403832915, -0.433000041139828, 0.180870593417441, -0.190798908477831, -0.201500269425414, 0.0107013609475828, 123.373090909087, 123.048494623655, 123.824537240538, 124.265271661494
10/19/2017, 123.36, 123.43, 123.22, 123.3, 482774, 0.171775040785971, -1.30741671870745, -0.488920667972463, -0.456204143175935, 0.187966036616858, -0.184876809849101, -0.198175577510151, 0.0132987676610503, 123.352181818178, 123.073075268816, 123.799406593407, 124.254089645418
10/20/2017, 123.07, 123.18, 123.01, 123.01, 185820, 0.175358665169212, -1.50952189609241, -0.88111462075633, -0.614707116507734, 0.027821151395188, -0.201264033888123, -0.198793268785745, -0.00247076510237729, 123.213636363633, 123.066838709676, 123.768520146521, 124.237407997682
10/23/2017, 123.13, 123.16, 123.08, 123.11, 3470575, 0.172547526052648, -1.19578114681359, -0.947770320338472, -0.463229422150579, 0.135772288969578, -0.203832211880112, -0.199801057404619, -0.00403115447549324, 123.137090909087, 123.064021505375, 123.738905982907, 124.22293878527
10/24/2017, 122.99, 123.04, 122.88, 122.96, 470680, 0.173472752405045, -1.30645672288105, -0.921566244509538, -0.714065977468978, 0.040205156595976, -0.215487254900836, -0.202938296903862, -0.0125489579969738, 123.023090909087, 123.034193548386, 123.705431013432, 124.205791617333
10/25/2017, 122.83, 122.95, 122.78, 122.89, 229521, 0.17221660960158, -1.10825043561145, -0.809754617595278, -0.665215754133824, 0.0181073728929967, -0.227747049234438, -0.207900047369977, -0.0198470018644605, 122.910545454542, 122.99546236559, 123.665101343102, 124.18756718728
10/26/2017, 122.95, 122.97, 122.78, 122.79, 372046, 0.17147580581677, -1.23339050562829, -1.01985898927046, -0.868265409997425, -0.00643764935392378, -0.242734101213927, -0.214866858138767, -0.0278672430751594, 122.796545454542, 122.952301075268, 123.623836385837, 124.167713675213
10/27/2017, 122.81, 123.03, 122.81, 123.02, 306579, 0.172351962985117, -1.04245074399385, -0.999026244800265, -0.62703992354683, 0.0205386263682629, -0.233362314574336, -0.218565949425881, -0.014796365148455, 122.836727272723, 122.941225806451, 123.594222222223, 124.152567169672
10/30/2017, 123.17, 123.24, 123.12, 123.23, 166229, 0.172381737905605, -0.986521830331329, -0.821220542396268, -0.439520615223732, 0.118315194636084, -0.206608210345891, -0.216174401609883, 0.00956619126399194, 122.941090909087, 122.956301075268, 123.575904761906, 124.141647300068
10/31/2017, 123.21, 123.22, 123.11, 123.12, 1166562, 0.168782257017563, -1.01173974081792, -0.927308152800271, -0.462243438992513, -0.0114927594536783, -0.192067436829646, -0.211353008653836, 0.0192855718241896, 123.004727272723, 122.958193548386, 123.55411965812, 124.128812457684
11/1/2017, 122.89, 123.08, 122.86, 122.97, 328374, 0.171110416441426, -0.906715950763894, -0.935292727928643, -0.540901182595993, 0.0860327072973784, -0.190452102173552, -0.207172827357779, 0.016720725184227, 122.998545454542, 122.929483870967, 123.527665445666, 124.113350621479
11/2/2017, 123.04, 123.15, 122.98, 123.06, 914947, 0.16974951661232, -0.874450800723729, -1.07603781184073, -0.499960240211544, 0.156751118711036, -0.179836645082048, -0.201705590902633, 0.0218689458205846, 123.057454545451, 122.915978494623, 123.498957264958, 124.099813978209
11/3/2017, 123.09, 123.13, 122.97, 123.13, 137341, 0.167667560615581, -0.535690850591977, -0.892881046974122, -0.633143912131122, 0.139112506466662, -0.163886225479516, -0.194141717818009, 0.0302554923384936, 123.095636363632, 122.923827956988, 123.475487179488, 124.087789478303
11/6/2017, 123.14, 123.21, 123.12, 123.2, 154976, 0.162846277610931, -0.115879948357251, -0.917462475812355, -0.491067141611372, 0.0612965499671424, -0.143937763107388, -0.184100926875885, 0.040163163768497, 123.171454545451, 122.956752688171, 123.450588522589, 124.077245816127
11/7/2017, 123.19, 123.23, 123.14, 123.16, 182388, 0.158407992299313, -0.425095624329105, -1.01445365959947, -0.567094134442134, 0.117702141560383, -0.129859192723444, -0.173252580045397, 0.0433933873219529, 123.198545454542, 122.983505376343, 123.420344322345, 124.066120155039
11/8/2017, 123.21, 123.22, 123.05, 123.07, 371742, 0.157504281425239, -0.454464598744161, -1.23147365018113, -0.501024797447856, 0.172406725832464, -0.124528584101014, -0.16350778085652, 0.038979196755506, 123.169636363632, 122.986752688171, 123.377799755801, 124.053505291005
11/9/2017, 123.02, 123.16, 123, 123.08, 473287, 0.156116747800243, -0.348706899624663, -1.16831946396183, -0.566551328023255, 0.146736993536191, -0.118135331372855, -0.154433290959787, 0.0362979595869324, 123.11436363636, 122.999483870967, 123.337106227107, 124.041262841923
11/10/2017, 122.93, 122.95, 122.81, 122.83, 181695, 0.159603572851024, -0.561416525951117, -1.43301226729001, -0.724022988435682, 0.0668881515287994, -0.131723121043152, -0.14989125697646, 0.0181681359333087, 123.002909090905, 122.972430107526, 123.283601953603, 124.024647480206
11/13/2017, 122.84, 122.88, 122.72, 122.73, 401882, 0.158265310116733, -0.824686814020204, -1.26596513090967, -0.816659659794335, 0.0335710397435705, -0.148844914989468, -0.149681988579062, 0.000837073589594006, 122.909272727269, 122.921741935483, 123.224849816851, 124.006469904524
11/14/2017, 122.73, 122.84, 122.71, 122.81, 1487878, 0.155546831977, -0.730627579560912, -1.80545040031218, -0.78636537452404, -0.0074751133595895, -0.154181421186848, -0.150581875100619, -0.00359954608622934, 122.848545454542, 122.895419354838, 123.172754578755, 123.990012751954
11/15/2017, 122.97, 123.03, 122.84, 122.97, 1703048, 0.15652249421274, -0.527274400331722, -1.41360521304772, -0.718821481325056, 0.111077915538579, -0.143841858564429, -0.149233871793381, 0.00539201322895244, 122.829999999996, 122.888795698924, 123.130627594628, 123.976679711385
11/16/2017, 122.79, 122.89, 122.79, 122.82, 1682727, 0.156205769074039, -0.782198042572799, -2.13149768531974, -0.630126902835801, 0.0594463566796507, -0.146067650144417, -0.148600627463588, 0.00253297731917126, 122.777636363633, 122.861720430106, 123.087111111112, 123.960860097766
11/17/2017, 122.9, 122.93, 122.8, 122.88, 972013, 0.153612735431233, -1.03625370802955, -1.99167307410543, -0.635791367267943, 0.0619959951183564, -0.141360590554442, -0.147152620081759, 0.00579202952731736, 122.773090909087, 122.839419354838, 123.044766788768, 123.946345691864
11/20/2017, 122.82, 122.85, 122.68, 122.71, 253154, 0.15428356518051, -1.00404464116986, -1.90383249456937, -0.604050163324688, -0.0777020066712335, -0.149623030014666, -0.14764670206834, -0.00197632794632599, 122.737454545451, 122.803075268816, 122.998764346765, 123.929030952381
11/21/2017, 122.74, 122.77, 122.58, 122.61, 221517, 0.154437072580828, -1.05836754837733, -1.78515128773824, -0.559727251216257, -0.116551118979278, -0.162368553466251, -0.150591072347923, -0.0117774811183288, 122.685999999996, 122.759182795698, 122.949953601954, 123.91020806293
11/22/2017, 122.75, 122.96, 122.72, 122.93, 416850, 0.16056904739021, -0.340352494817038, -1.23135264109814, -0.14178724530836, -0.105703841194963, -0.144976943025569, -0.149468246483452, 0.00449130345788323, 122.757090909087, 122.762473118278, 122.921018315019, 123.897291723519
11/24/2017, 122.89, 122.91, 122.83, 122.85, 111063, 0.156709933625516, -0.597056290278583, -1.3099318745202, -0.224950021731939, -0.0313299504888486, -0.136080644896538, -0.146790726166069, 0.0107100812695312, 122.810181818178, 122.760989247311, 122.888852258853, 123.883163691166
11/27/2017, 122.88, 122.97, 122.8, 122.92, 234168, 0.155704723223234, -0.125699761201983, -1.14799383942183, -0.129926206232229, 0.00258037850871482, -0.121975788585786, -0.141827738650012, 0.0198519500642264, 122.849999999996, 122.785870967741, 122.860500610501, 123.870462345821
11/28/2017, 123, 123.05, 122.85, 122.9, 307766, 0.15608025508275, -0.300449017967009, -1.06320462152106, -0.112165888889558, 0.0260707376911805, -0.111130379355586, -0.135688266791127, 0.0245578874355409, 122.857999999996, 122.799268817203, 122.835311355312, 123.857598253275
11/29/2017, 122.71, 122.76, 122.63, 122.72, 167177, 0.15949437892916, -0.340837137809, -1.17025189956378, -0.29593269880881, 0.0709448841569562, -0.115725795151221, -0.131695772463146, 0.0159699773119251, 122.810545454542, 122.78905376344, 122.800415140416, 123.84181027668
11/30/2017, 122.66, 122.72, 122.43, 122.5, 222187, 0.163628511616956, -0.534638874841755, -1.14946712680407, -0.495326682087664, 0.0445927037629453, -0.135557237211628, -0.132468065412842, -0.00308917179878609, 122.723999999996, 122.744924731182, 122.748996336997, 123.822467159277
12/1/2017, 122.39, 122.81, 122.24, 122.52, 334506, 0.178683219388045, -0.371664794801172, -1.11865703871432, -0.618583452926968, -0.0399702519391123, -0.147954438401825, -0.135565340010639, -0.0123890983911864, 122.639999999996, 122.715118279569, 122.706117216118, 123.803749075033
12/4/2017, 122.33, 122.43, 122.3, 122.43, 616860, 0.178858569284098, -0.86294387938457, -1.35010285444384, -0.619027494553054, -0.119703975506788, -0.163160742030612, -0.141084420414634, -0.0220763216159788, 122.553272727269, 122.659591397848, 122.658293040294, 123.783768020249
12/5/2017, 122.27, 122.44, 122.25, 122.44, 457114, 0.177660665677716, -1.23049331682758, -1.55245716059129, -0.705247674782838, -0.101175920394052, -0.172417410206677, -0.147351018373042, -0.0250663918336345, 122.460545454542, 122.615741935483, 122.615006105007, 123.764246953991
12/6/2017, 122.55, 122.66, 122.54, 122.58, 148364, 0.17755860099772, -0.819389320508259, -1.29983526061773, -0.642536060348513, -0.0930494887166396, -0.166536823618586, -0.151188179422151, -0.0153486441964346, 122.410909090905, 122.583978494623, 122.578034188035, 123.747376126938
12/7/2017, 122.56, 122.61, 122.43, 122.47, 222016, 0.176180914875361, -0.767055316189042, -1.18651640991208, -0.852178386216578, -0.175549743662048, -0.16880659966931, -0.154711863471583, -0.014094736197727, 122.388909090905, 122.536043010752, 122.538317460318, 123.728895086891
12/8/2017, 122.53, 122.57, 122.42, 122.48, 166054, 0.173481652617131, -0.902178210141279, -1.25333278028048, -0.834109986680762, -0.253971011274909, -0.167863471507687, -0.157342185078804, -0.0105212864288832, 122.379454545451, 122.485419354838, 122.497885225886, 123.710847073006
12/11/2017, 122.49, 122.52, 122.38, 122.39, 187854, 0.170648183445697, -1.159185856043, -1.17379197253807, -0.887581447160225, -0.199460970697418, -0.172391066577546, -0.160351961378552, -0.0120391051989942, 122.373090909087, 122.440709677418, 122.458730158731, 123.691554094441
12/12/2017, 122.31, 122.35, 122.24, 122.34, 250598, 0.168312486621897, -1.36446138419097, -1.00989566662728, -1.01202519665609, -0.183583716252858, -0.177962361101478, -0.163874041323137, -0.0140883197783411, 122.37436363636, 122.407720430106, 122.415472527474, 123.67170502092
12/13/2017, 122.43, 122.75, 122.34, 122.64, 332515, 0.176221315497854, -0.729128832162722, -0.824034029044263, -0.746049059346234, 0.0821852404494403, -0.156367650416797, -0.162372763141869, 0.00600511272507212, 122.473818181815, 122.411204301074, 122.387123321124, 123.657107538036
12/14/2017, 122.5, 122.6, 122.41, 122.54, 541478, 0.176931557254969, -0.742639735866288, -0.853735886328865, -0.610637441276414, 0.110247714422317, -0.14564395799529, -0.159027002112553, 0.0133830441172635, 122.499090909087, 122.395096774192, 122.353777777779, 123.641066492918
12/15/2017, 122.43, 122.51, 122.35, 122.46, 1250458, 0.175952420175754, -0.867580444486911, -0.873874630037027, -0.861764065219302, 0.060192483721789, -0.141964210850276, -0.155614443860098, 0.0136502330098223, 122.498545454542, 122.377612903225, 122.320332112333, 123.623937353331
12/18/2017, 122.44, 122.5, 122.38, 122.41, 165476, 0.172124636108052, -0.620081297846281, -0.834944222505309, -0.838321004204907, 0.040720655653226, -0.141451996296766, -0.152781954347432, 0.0113299580506656, 122.465999999996, 122.362322580644, 122.290903540905, 123.606231194765
12/19/2017, 122.23, 122.25, 122.05, 122.12, 426842, 0.178646314041004, -0.843209364985643, -1.17931557287219, -1.09326721033487, 0.00460205790280166, -0.162572603170261, -0.154740084111997, -0.00783251905826374, 122.33636363636, 122.319548387096, 122.254095238096, 123.584048511208
12/20/2017, 121.99, 122.13, 121.93, 122.02, 278714, 0.178048463179421, -1.0997505511492, -1.2976141432644, -1.12922285750121, 0.0324144675442359, -0.185244615926763, -0.160840990474951, -0.0244036254518123, 122.217636363633, 122.268387096773, 122.210334554336, 123.560554504728
12/21/2017, 121.82, 121.87, 121.79, 121.82, 284867, 0.178863895939051, -1.6232755290777, -1.50892393834982, -1.27590532943545, 0.0408516394846491, -0.216850955084396, -0.17204298339684, -0.0448079716875567, 122.03836363636, 122.193204301074, 122.154295482296, 123.534157203515
12/22/2017, 121.85, 121.86, 121.79, 121.84, 405941, 0.172765428538497, -1.39417095300255, -1.53011757956817, -1.20438369852883, -0.00665407202286888, -0.237547078867905, -0.185143802491053, -0.0524032763768524, 121.903454545451, 122.129290322579, 122.10423931624, 123.508450764007
12/26/2017, 121.84, 121.92, 121.81, 121.85, 222082, 0.168627433914435, -1.47629569701804, -1.77663674457918, -1.32348804879425, 0.0381576706117817, -0.250257180648532, -0.198166478122549, -0.0520907025259834, 121.788909090905, 122.057978494622, 122.060942612944, 123.483262728332
12/27/2017, 121.93, 122.14, 121.91, 122.13, 483419, 0.171701385256286, -0.768765311793024, -1.24386935567587, -1.05017494449803, 0.0992165548069997, -0.235027121580373, -0.205538606814114, -0.0294885147662594, 121.790545454542, 122.021849462364, 122.031687423688, 123.462895421687
12/28/2017, 122.08, 122.11, 122.01, 122.06, 342618, 0.168125476587602, -0.73177465332737, -1.25384645607157, -1.11064734962834, -0.101881543694243, -0.226000412947698, -0.209630968040831, -0.0163694449068677, 121.839454545451, 121.986043010751, 122.001636141637, 123.44169625498
12/29/2017, 122.11, 122.22, 122.08, 122.16, 297857, 0.166137245323089, -1.13454929325583, -1.0086956908871, -1.00575136998932, -0.0101691923516579, -0.20837549407085, -0.209379873246834, 0.00100437917598428, 121.934545454542, 121.978430107526, 121.974515262516, 123.422373363688
1/2/2018, 122.05, 122.1, 121.86, 121.99, 447770, 0.170346418511641, -1.24600631099165, -1.28178101993207, -1.17322724651801, -0.113886425396527, -0.205753401001303, -0.208654578797728, 0.00290117779642529, 121.975636363633, 121.944473118278, 121.947013431015, 123.400633352155
1/3/2018, 122.04, 122.09, 121.94, 122.02, 181048, 0.167935843423401, -1.31296043039927, -1.00222650336122, -1.30650853276837, -0.15448304841356, -0.198961124083539, -0.20671588785489, 0.00775476377135159, 122.042727272724, 121.923677419354, 121.918847374848, 123.379662631104
1/4/2018, 121.83, 121.93, 121.77, 121.9, 457237, 0.169950410449526, -1.44991451811707, -1.22914987669851, -1.49719057876881, -0.262250668364609, -0.200944825939033, -0.205561675471719, 0.00461684953268626, 122.031636363633, 121.881870967741, 121.889313797315, 123.35709958314
1/5/2018, 121.92, 121.93, 121.78, 121.83, 723222, 0.167701775277907, -1.31823833879324, -1.15694818255723, -1.43205496568244, -0.308682963434936, -0.205793084362128, -0.205607957249801, -0.000185127112327266, 121.98836363636, 121.829741935483, 121.860315018316, 123.333752144608
1/8/2018, 121.86, 121.87, 121.77, 121.82, 403085, 0.163434180906272, -1.04880230868406, -1.09691848635065, -1.30864376540191, -0.297222326674679, -0.20804407789177, -0.206095181378195, -0.00194889651357591, 121.911999999996, 121.802709677418, 121.836583638585, 123.310566330253
1/9/2018, 121.76, 121.76, 121.55, 121.57, 310894, 0.166686471350678, -1.39447047237058, -1.22326848462923, -1.55770650145462, -0.37100453593892, -0.227379824071491, -0.210352109916854, -0.0170277141546372, 121.753272727269, 121.745784946235, 121.802427350428, 123.283825898108
1/10/2018, 121.48, 121.63, 121.43, 121.58, 247711, 0.166564160273045, -1.24887071230157, -1.49246591584135, -1.69742256266254, -0.414979480959686, -0.239139969094651, -0.216109681752413, -0.023030287342238, 121.614727272724, 121.70305376344, 121.773120879122, 123.257600490856
1/11/2018, 121.56, 121.67, 121.52, 121.62, 551795, 0.164350658408954, -1.19985690392756, -1.71673162473004, -1.67093150087536, -0.333079779597214, -0.242437632926567, -0.221375271987244, -0.0210623609393228, 121.560727272724, 121.672709677418, 121.739597069598, 123.232342144342
1/12/2018, 121.45, 121.56, 121.43, 121.55, 234659, 0.164038755425028, -1.55873713237605, -1.6795785447479, -1.734031991043, -0.418833472154802, -0.247842496237297, -0.226668716837255, -0.0211737794000422, 121.49636363636, 121.629741935483, 121.716525030526, 123.206351900972
1/16/2018, 121.61, 121.63, 121.46, 121.54, 1632340, 0.162843221867834, -1.41458132015002, -1.54282825205123, -1.65788336051341, -0.376118433942104, -0.250050380640445, -0.231345049597893, -0.0187053310425525, 121.47636363636, 121.578387096773, 121.688959706961, 123.180556871691
1/17/2018, 121.41, 121.48, 121.3, 121.35, 443609, 0.164832030708906, -1.68227589370356, -1.83463575937963, -1.95184373315552, -0.490536118746435, -0.264087322772355, -0.237893504232785, -0.0261938185395694, 121.390545454542, 121.510451612902, 121.664827838829, 123.152221577221
1/18/2018, 121.21, 121.28, 121.16, 121.22, 476750, 0.164595352088759, -1.73333796359851, -2.05273017000041, -1.93228899586799, -0.582187917446394, -0.282445755237291, -0.246803954433686, -0.0356418008036043, 121.300727272724, 121.427569892472, 121.636095238096, 123.122296923609
1/19/2018, 121.2, 121.2, 121.02, 121.06, 397980, 0.16483261317685, -1.87247688262255, -2.29782098492407, -2.09756644051829, -0.602451738979414, -0.306373920214227, -0.258717947589794, -0.0476559726244328, 121.175272727269, 121.332860215052, 121.59593894994, 123.090358204688
1/22/2018, 121.08, 121.15, 120.98, 121.01, 267996, 0.163679897063301, -2.79496510120194, -2.3093630278392, -2.18516835620049, -0.693771580864018, -0.325618221319061, -0.272098002335648, -0.0535202189834134, 121.06436363636, 121.250043010751, 121.550383394384, 123.05809079302
1/23/2018, 121.16, 121.24, 121.14, 121.24, 281106, 0.164686234959159, -1.99745358318254, -1.88721104157744, -2.13027766304042, -0.590782284878096, -0.318637337896149, -0.281405869447748, -0.037231468448401, 121.075636363633, 121.199204301074, 121.514402930404, 123.029687420799
1/24/2018, 121.15, 121.21, 121.06, 121.13, 265707, 0.164024033436192, -2.03881974480142, -2.00872477093069, -2.15501430218057, -0.536828166559897, -0.318311718828085, -0.288787039323815, -0.0295246795042692, 121.030545454542, 121.143010752687, 121.475760683762, 123.00001844709
1/25/2018, 121.03, 121.24, 120.96, 121.24, 266461, 0.167228799172053, -1.74058987831227, -1.65946144834356, -2.14532918960177, -0.548577695623066, -0.305654191423443, -0.292160469743741, -0.0134937216797021, 121.049454545451, 121.103483870966, 121.442153846155, 122.972370582034
1/26/2018, 121.1, 121.1, 120.92, 120.98, 299602, 0.17243411002677, -1.72394944312213, -1.78327327626434, -2.10544418639524, -0.72940742771525, -0.312994827315265, -0.296327341258046, -0.0166674860572192, 121.005090909088, 121.03505376344, 121.396818070819, 122.941239157373
1/29/2018, 120.8, 120.88, 120.7, 120.84, 394168, 0.175587758188404, -1.77394577026509, -2.01137157929937, -2.6873567650465, -0.842092646080931, -0.326347236320942, -0.302331320270625, -0.0240159160503167, 120.933272727269, 120.977634408601, 121.346219780221, 122.908450184502
