Date,SHY_Open,SHY_High,SHY_Low,SHY_Close,SHY_Volume,SHY_ATRPercentOfClose20,SHY_SQN25,SHY_SQN50,SHY_SQN100,SHY_SQN200,SHY_MACD,SHY_MACD_Avg,SHY_MACD_Diff,SHY_LinReg10,SHY_LinReg30,SHY_LinReg90,SHY_LinReg270
6/22/2017, 84.52, 84.54, 84.5, 84.5, 542009, 0.0673942386381043, -0.671604117570712, -0.121258548324015, -0.0369987809549815, 0, -0.0157163359079533, -0.0121804818230225, -0.00353585408493076, 84.4949090909088, 84.4943225806446, 84.5625934065934, 84.5450672268906
6/23/2017, 84.53, 84.55, 84.51, 84.55, 679035, 0.0669434950523218, -0.163388639962293, -0.152783245239127, 0.0228621019568204, 0, -0.0106616487065452, -0.0118767151997271, 0.00121506649318188, 84.5152727272724, 84.4896989247306, 84.5636459096459, 84.5460303030302
6/26/2017, 84.52, 84.55, 84.52, 84.55, 1068503, 0.065370418466471, -0.274936660051346, -0.278793986829608, 0.184358379400354, 0, -0.00657992342102887, -0.0108173568439874, 0.00423743342295856, 84.5298181818178, 84.4910322580639, 84.5639584859585, 84.5469624712098
6/27/2017, 84.5, 84.51, 84.48, 84.5, 1192552, 0.0662806560624034, -0.376918754675455, -0.399342490707464, 0.0230372229590322, 0, -0.00729560961133302, -0.0101130073974565, 0.00281739778612352, 84.5227272727269, 84.48529032258, 84.5628791208791, 84.5462455017992
6/28/2017, 84.52, 84.54, 84.51, 84.54, 4031776, 0.065302574703211, 0.00110960864083817, -0.499997856280001, 0.163470707668331, 0, -0.00458230836885321, -0.00900686759173587, 0.00442455922288267, 84.5358181818178, 84.4848172043004, 84.5648522588522, 84.5468305795961
6/29/2017, 84.48, 84.51, 84.48, 84.49, 565531, 0.065624874921754, -0.534997212841638, -0.529445786347033, -0.118820750086773, 0, -0.00639288650231151, -0.008484071373851, 0.00209118487153949, 84.5239999999996, 84.4839354838703, 84.5648473748473, 84.5458025806451
6/30/2017, 84.52, 84.52, 84.47, 84.49, 825033, 0.0653025612265598, -0.534997212841638, -0.49830442808901, -0.078317505862268, 0, -0.0077385772165286, -0.00833497254238652, 0.000596395325857924, 84.519636363636, 84.481225806451, 84.5653162393162, 84.5448
7/3/2017, 84.42, 84.42, 84.35, 84.36, 968096, 0.0704308052172883, -0.982550451587956, -0.96742838880308, -0.494797329722285, 0, -0.0190750747593853, -0.0104829929857863, -0.00859208177359902, 84.4619999999996, 84.4639354838703, 84.5610354090354, 84.5397437820272
7/5/2017, 84.36, 84.41, 84.35, 84.39, 3032872, 0.0704404027932685, -0.982141471236585, -0.631445693511233, -0.297929365238667, 0, -0.0253464038911488, -0.0134556751668588, -0.0118907287242901, 84.4227272727269, 84.4499999999993, 84.5591233211233, 84.5357566437008
7/6/2017, 84.39, 84.41, 84.37, 84.41, 652864, 0.0692719146089052, -0.932856047512163, -0.338371556302743, -0.237552817316764, 0, -0.0283755488930808, -0.0164396499121032, -0.0119358989809776, 84.3972727272724, 84.4377634408596, 84.5567057387057, 84.5324927325581
7/7/2017, 84.41, 84.43, 84.38, 84.4, 783116, 0.0687782013806974, -0.657423974294037, -0.464312737823825, -0.217674148110271, 0, -0.0312231633658939, -0.0193963526028613, -0.0118268107630326, 84.3747272727269, 84.4284301075262, 84.5530720390721, 84.529007751938
7/10/2017, 84.43, 84.44, 84.42, 84.44, 402526, 0.0676768852049299, -0.770390056047938, -0.431451568659246, -0.0171947014007528, 0, -0.0299074976296083, -0.0214985816082107, -0.00840891602139758, 84.3814545454541, 84.4253978494616, 84.548608058608, 84.5268302994715
7/11/2017, 84.42, 84.47, 84.42, 84.47, 1615460, 0.067229837544324, -0.299327387198607, -0.463904370204738, 0.103624001486341, 0, -0.0261427168090762, -0.0224274086483838, -0.00371530816069238, 84.4045454545449, 84.4264731182789, 84.5434261294261, 84.5256141568355
7/12/2017, 84.51, 84.53, 84.48, 84.51, 1070042, 0.067387991462556, -0.246819512518023, 0.0348867497241168, 0.103576702613071, 0, -0.0197042963165472, -0.0218827861820165, 0.00217848986546927, 84.4358181818176, 84.4353333333327, 84.5403199023199, 84.525626566416
7/13/2017, 84.48, 84.5, 84.46, 84.47, 532206, 0.0670085379492795, -0.294155195896976, -0.196126584013076, -0.0981049049451194, 0, -0.017626282582313, -0.0210314854620758, 0.00340520287976279, 84.4607272727267, 84.4404301075262, 84.5357777777778, 84.5244473123106
7/14/2017, 84.54, 84.55, 84.5, 84.51, 1362322, 0.0683611482729481, 0.00122191623607948, 0.135167992042949, -0.0373388577337226, 0, -0.0126064566357655, -0.0193464796968138, 0.00674002306104822, 84.4932727272721, 84.4462365591391, 84.5322295482296, 84.5244776119402
7/17/2017, 84.5, 84.53, 84.49, 84.52, 496735, 0.0673017109384706, 0.196984785646134, 0.201909795380903, -0.0575056085833571, 0, -0.00773216044818525, -0.0170236158470881, 0.0092914553989028, 84.5281818181812, 84.4575053763434, 84.5274236874237, 84.5247984749454
7/18/2017, 84.52, 84.54, 84.52, 84.54, 625546, 0.0651043716358364, 0.343116926740711, 0.168945385724144, -0.0980205972172285, 0, -0.00222971003968553, -0.0140648346856076, 0.011835124645922, 84.542363636363, 84.4671612903219, 84.523072039072, 84.5256912838127
7/19/2017, 84.53, 84.54, 84.52, 84.54, 919021, 0.0630320250672933, 0.343116926740711, 0.305667051866135, -0.179362088209931, 0, 0.00210673640617642, -0.0108305204672508, 0.0129372568734272, 84.5527272727266, 84.4787526881713, 84.5196117216117, 84.5265598222785
7/20/2017, 84.55, 84.56, 84.53, 84.54, 1083237, 0.061654731833801, 0.150269470555633, 0.445349961300787, -0.0380405814819404, 0, 0.00548022879075916, -0.00756837061564878, 0.0130485994064079, 84.5589090909085, 84.4884731182788, 84.5150793650793, 84.5274048587216
7/21/2017, 84.55, 84.58, 84.55, 84.58, 589568, 0.0609089202857415, 0.496067977905992, 0.510227497708414, 0.125690252816813, 0, 0.0112517088209216, -0.00380435472833469, 0.0150560635492563, 84.5698181818175, 84.5018709677412, 84.5118608058607, 84.5293658787254
7/24/2017, 84.54, 84.56, 84.54, 84.55, 441034, 0.0602494695905332, 0.150258689035706, 0.37254568081243, 0.319298350463549, 0, 0.0132521366642777, -0.000393056449812212, 0.0136451931140899, 84.5685454545448, 84.5090107526874, 84.5106373626373, 84.5304285714284
7/25/2017, 84.51, 84.52, 84.48, 84.5, 571596, 0.0614128759903617, 0.150350230868094, -0.13907541313731, 0.409235662063126, 0, 0.010679797947077, 0.00182151442956562, 0.00885828351751134, 84.5499999999993, 84.5086881720423, 84.505785103785, 84.5300599340724
7/26/2017, 84.5, 84.57, 84.5, 84.56, 493364, 0.0624399079958166, 0.383645342515853, 0.105030842669226, 0.491228390560259, 0, 0.013329050542481, 0.0041230216521487, 0.00920602889033231, 84.5585454545448, 84.5157849462359, 84.5043272283272, 84.5313710233427
7/27/2017, 84.54, 84.56, 84.53, 84.54, 475376, 0.0611062537156369, 0.239025612419946, 0.0360788817015047, 0.406130541660749, 0, 0.0136573361879613, 0.00602988455931122, 0.00762745162865006, 84.5494545454538, 84.5224301075262, 84.5029743589743, 84.5320949883449
7/28/2017, 84.56, 84.59, 84.55, 84.59, 709059, 0.0609720599912984, 0.418988617292412, -0.104914940780216, 0.574329237037678, 0, 0.0177475048710249, 0.00837340862165396, 0.00937409624937098, 84.5618181818175, 84.5332258064509, 84.5046153846153, 84.5341743295018
7/31/2017, 84.56, 84.59, 84.56, 84.58, 876411, 0.0597037742602358, 0.143729360852371, 0.00164827249082857, 0.709889318418845, 0, 0.0199520814190493, 0.010689143181133, 0.00926293823791623, 84.5683636363629, 84.5447096774187, 84.5061758241758, 84.5359291450164
8/1/2017, 84.49, 84.54, 84.49, 84.54, 1314537, 0.0620683459378309, -0.0453862711426079, -0.212060487650923, 0.643335526633059, 0, 0.018261056419135, 0.0122035258287334, 0.00605753059040159, 84.5618181818174, 84.5473978494617, 84.5059218559218, 84.5365557729939
8/2/2017, 84.49, 84.53, 84.49, 84.5, 994224, 0.0619514209148529, 0.00125563059676683, -0.246713683724624, 0.451599144595901, 0, 0.0135371928845274, 0.0124702592398922, 0.00106693364463516, 84.5414545454538, 84.5452258064509, 84.5038827838827, 84.536088435374
8/3/2017, 84.53, 84.55, 84.51, 84.53, 1149162, 0.0617904922978801, -0.0462485533866526, -0.0337934256970032, 0.602681608315457, 0, 0.0120750525894806, 0.0123912179098099, -0.000316165320329281, 84.5336363636356, 84.5473978494617, 84.5038144078143, 84.5364329766006
8/4/2017, 84.52, 84.53, 84.5, 84.5, 617151, 0.0604969561922227, 0.0496215652261627, -0.321052340281436, 0.5588139015471, 0, 0.00839873124620283, 0.0115927205770885, -0.00319398933088565, 84.5239999999992, 84.54617204301, 84.5015384615384, 84.5359704697984
8/7/2017, 84.51, 84.53, 84.5, 84.53, 712269, 0.0592262292479674, 0.192920883725129, -0.212080526779265, 0.297147532536983, 0, 0.00781587285763408, 0.0108373510331976, -0.00302147817556352, 84.5230909090901, 84.5520860215046, 84.5016703296703, 84.5363090507724
8/8/2017, 84.53, 84.53, 84.49, 84.53, 747233, 0.0586309416824107, 1.06549457739775, -0.176556989836103, 0.437476698749885, 0, 0.00727014764883904, 0.0101239103563259, -0.00285376270748684, 84.5132727272719, 84.5581290322573, 84.5013577533577, 84.5366382014637
8/9/2017, 84.57, 84.6, 84.52, 84.52, 734280, 0.0604385923496623, 0.820078450043281, -0.320972014876886, 0.324093694026666, 0, 0.00596201368011862, 0.00929153102108443, -0.00332951734096582, 84.5103636363628, 84.5596989247305, 84.5008156288156, 84.5366976264188
8/10/2017, 84.55, 84.58, 84.55, 84.55, 959713, 0.0609444865064908, 0.876083104952364, -0.247828032752684, 0.279156624332322, 0, 0.00726234161142258, 0.00888569313915206, -0.00162335152772948, 84.5159999999991, 84.5676129032251, 84.5020293040293, 84.5375307698835
8/11/2017, 84.58, 84.66, 84.58, 84.66, 737062, 0.0643186099387858, 1.37734639491379, 0.415089806409723, 0.428721705298031, 0, 0.0169732841033294, 0.0105032113319875, 0.0064700727713419, 84.56909090909, 84.5860860215046, 84.5073772893773, 84.5411730205277
8/14/2017, 84.63, 84.64, 84.58, 84.59, 405539, 0.0658819345259099, 0.744132132944892, -0.0323996586632153, 0.22435569082237, 0, 0.0188040990573626, 0.0121633888770625, 0.00664071018030003, 84.5921818181809, 84.5945806451605, 84.5095555555555, 84.5429429280395
8/15/2017, 84.56, 84.57, 84.54, 84.55, 432274, 0.0655742779357702, 0.391103926057379, 0.0713605181275045, 0.135182363194444, 0, 0.0168333233198439, 0.0130973757656188, 0.00373594755422507, 84.5929090909081, 84.5886881720422, 84.5103711843712, 84.5436558876366
8/16/2017, 84.53, 84.61, 84.53, 84.6, 655493, 0.0669868787174455, 0.435370338063559, 0.139661860953159, 0.244130452644877, 0, 0.0190860394990438, 0.0142951085123038, 0.00479093098673995, 84.6023636363626, 84.5899139784939, 84.5109133089133, 84.5456131581067
8/17/2017, 84.6, 84.64, 84.58, 84.62, 581413, 0.067167755170422, 0.740334424876515, 0.313282544544351, 0.222367952419791, 0, 0.0222289249443008, 0.0158818717987032, 0.00634705314559763, 84.6192727272717, 84.5936559139777, 84.5130866910867, 84.5480272271314
8/18/2017, 84.66, 84.67, 84.61, 84.61, 673998, 0.0673625891785257, 0.499951380961452, 0.348665424355358, 0.289435187377918, 0, 0.0236402577011887, 0.0174335489792003, 0.0062067087219884, 84.6218181818171, 84.5941075268809, 84.5164835164836, 84.5501375786162
8/21/2017, 84.62, 84.66, 84.62, 84.63, 928711, 0.0669333715807077, 0.548271615095785, 0.52454582688177, 0.224255787900476, 0, 0.0260720396879037, 0.019161247120941, 0.00691079256696273, 84.6312727272717, 84.5984086021497, 84.5220366300367, 84.5526956521737
8/22/2017, 84.63, 84.63, 84.59, 84.62, 1012124, 0.0659577248290179, 0.399394556805717, 0.524609132230282, 0.246648699765525, 0, 0.0268824439260698, 0.0207054864819668, 0.006176957444103, 84.6318181818171, 84.6022150537626, 84.5280195360195, 84.5549505406026
8/23/2017, 84.62, 84.7, 84.62, 84.7, 438313, 0.0673232059182988, 0.747048971377549, 0.77643872375188, 0.395895594134786, 0, 0.0335927897659332, 0.02328294713876, 0.0103098426271731, 84.6530909090898, 84.6178709677411, 84.5372918192918, 84.5591123229568
8/24/2017, 84.64, 84.64, 84.6, 84.62, 494806, 0.0699262794164022, 0.348415789194234, 0.361161416341298, 0.175008817563459, 0, 0.0320855930334432, 0.0250434763176967, 0.0070421167157465, 84.6429090909079, 84.6194838709669, 84.5445714285715, 84.5612382163697
8/25/2017, 84.62, 84.65, 84.59, 84.65, 513667, 0.0699504273597775, 0.306749791779198, 0.558181344314345, 0.304300974048679, 0, 0.0329322555019189, 0.0266212321545411, 0.0063110233473778, 84.6612727272715, 84.6266021505368, 84.5523321123322, 84.564042128603
8/28/2017, 84.64, 84.65, 84.62, 84.62, 866272, 0.0682490958662836, 0.306862823508032, 0.329632501155721, 0.239195828510265, 0, 0.0308271362905828, 0.0274624129817494, 0.00336472330883331, 84.6558181818169, 84.629677419354, 84.5585665445666, 84.566064257028
8/29/2017, 84.7, 84.7, 84.65, 84.66, 1181851, 0.0695307886557366, 0.711517785353621, 0.629546786318838, 0.281355818695837, 0, 0.032017403161575, 0.0283734110177146, 0.00364399214386042, 84.6545454545442, 84.6385161290314, 84.5674603174604, 84.56899718635
8/30/2017, 84.66, 84.68, 84.64, 84.68, 665667, 0.0684004810960671, 0.548757358572558, 0.661677187849614, 0.576524401790657, 0, 0.034180519335024, 0.0295348326811764, 0.00464568665384753, 84.6641818181805, 84.649118279569, 84.5752503052503, 84.5723417450811
8/31/2017, 84.67, 84.68, 84.65, 84.68, 582496, 0.066751831627943, 0.644159770592083, 0.628719707087418, 0.489793006330123, 0, 0.0354857468859109, 0.0307250155221233, 0.00476073136378755, 84.6734545454533, 84.6588172043002, 84.581203907204, 84.575614961961
9/1/2017, 84.6, 84.62, 84.55, 84.59, 943567, 0.071165833398056, 0.00137059374255364, 0.286053626793619, 0.112827096974913, 0, 0.0289244779085607, 0.0303649079994108, -0.00144043009085013, 84.6463636363624, 84.6588602150529, 84.5837728937729, 84.5767072746257
9/5/2017, 84.63, 84.68, 84.62, 84.67, 853808, 0.0728584144890102, 0.369504142226541, 0.373614920108934, 0.15574974361953, 0, 0.029836025257822, 0.030259131451093, -0.000423106193271017, 84.6519999999988, 84.666989247311, 84.5904761904762, 84.5796408668729
9/6/2017, 84.66, 84.68, 84.63, 84.66, 1118713, 0.0721766578909205, 0.499683915386762, 0.342421868384621, 0.0465657270289355, 0, 0.029412468049884, 0.0300897987708512, -0.000677330720967272, 84.6499999999987, 84.669741935483, 84.5975653235654, 84.5822807017543
9/7/2017, 84.69, 84.72, 84.67, 84.71, 482988, 0.0720688474110857, 0.875577704225031, 0.654011469153686, 0.177179761062673, 0, 0.0327340404020759, 0.0306186470970962, 0.00211539330497977, 84.6790909090897, 84.6818064516121, 84.6041440781442, 84.5860176098937
9/8/2017, 84.7, 84.72, 84.68, 84.69, 486795, 0.0708431274174445, 0.666029566869725, 0.469370952852251, -0.019357022979678, 0, 0.0333679328101795, 0.0311685042397128, 0.00219942857046664, 84.684727272726, 84.6890322580637, 84.6103614163615, 84.5892186565676
9/11/2017, 84.66, 84.67, 84.61, 84.61, 1052482, 0.0720921786778655, 0.436640698748981, 0.369054769962609, -0.106291971555853, 0, 0.0271025444369286, 0.030355312279156, -0.00325276784222738, 84.6649090909078, 84.6884731182788, 84.6116312576314, 84.590530049261
9/12/2017, 84.6, 84.62, 84.57, 84.57, 1752616, 0.0714760940763574, 0.15838208519613, 0.24476330786861, -0.171131879656018, 0, 0.0186940202762713, 0.0280230538785791, -0.00932903360230774, 84.6274545454532, 84.6820430107519, 84.610827838828, 84.5909064935064
9/13/2017, 84.59, 84.59, 84.55, 84.55, 568334, 0.0702838156385062, 0.0796899112520522, 0.630691819775261, -0.302450932434077, 0, 0.0102976663580847, 0.0244779763744802, -0.0141803100163955, 84.5938181818168, 84.6704731182787, 84.6097362637364, 84.5908224191062
9/14/2017, 84.53, 84.57, 84.52, 84.56, 849210, 0.069718209338031, 0.15792517389219, 0.566387655754641, -0.0862353296641298, 0, 0.00439969486824054, 0.0204623200732323, -0.0160626252049917, 84.573636363635, 84.6574408602142, 84.6081489621491, 84.5909617215768
9/15/2017, 84.56, 84.56, 84.52, 84.55, 581637, 0.0686055966001507, 0.0015039065035449, 0.467014395895689, 0.0703873008898659, 0, -0.00106908273625095, 0.0161560395113356, -0.0172251222475866, 84.5565454545441, 84.6447526881712, 84.6051550671552, 84.590873140418
9/18/2017, 84.5, 84.53, 84.5, 84.5, 621676, 0.0681724619279951, -0.686490985746284, 0.329581031188521, -0.109877577458897, 0, -0.00933015826414874, 0.0110587999562388, -0.0203889582203875, 84.5112727272714, 84.6235913978486, 84.6003174603176, 84.5896759776535
9/19/2017, 84.52, 84.53, 84.5, 84.51, 433255, 0.0665311132560622, -0.356298987042657, 0.232909998273319, -0.155177397425023, 0, -0.0148984634980991, 0.00586734726537119, -0.0207658107634703, 84.4903636363623, 84.6056989247303, 84.5960879120881, 84.5887200736647
9/20/2017, 84.54, 84.55, 84.44, 84.44, 830928, 0.0697704543131966, -0.476212888874652, -0.0951095288769133, -0.400107908178055, 0, -0.0246753583281247, -0.000241193853327998, -0.0244341644747967, 84.4519999999986, 84.5790537634401, 84.5909694749696, 84.586246129561
9/21/2017, 84.45, 84.48, 84.42, 84.42, 949785, 0.0698512947654112, -0.802334632315672, -0.291028113360666, -0.183083572352737, 0, -0.0336495595957871, -0.00692286700181982, -0.0267266925939673, 84.428727272726, 84.5497849462357, 84.5848278388279, 84.5833813727255
9/22/2017, 84.47, 84.5, 84.44, 84.44, 529845, 0.0710801040844529, -0.802125911711089, -0.0963689960695184, -0.206519919939975, 0, -0.0387017166049759, -0.013278636922451, -0.0254230796825249, 84.4241818181805, 84.5256989247303, 84.5796410256411, 84.5810026134473
9/25/2017, 84.47, 84.52, 84.46, 84.49, 587744, 0.0722204259610207, -0.518219248971601, -0.0632825164562532, 0.0491315496416165, 0, -0.0382303100839039, -0.0182689715547416, -0.0199613385291623, 84.4345454545441, 84.5159999999991, 84.5787057387058, 84.5797450058753
9/26/2017, 84.49, 84.5, 84.47, 84.47, 922432, 0.0704014277255157, -0.69432731952981, -0.160716895653197, 0.0258232221608343, 0, -0.0390207430365308, -0.0224193258510994, -0.0166014171854314, 84.4365454545441, 84.5001935483862, 84.5761025641026, 84.5780802092414
9/27/2017, 84.44, 84.46, 84.44, 84.46, 462413, 0.0686652636748236, -0.694408706375745, -0.258746124942518, -0.0674487204462693, 0, -0.0399930680787719, -0.0259340742966339, -0.014058993782138, 84.4365454545441, 84.4812258064508, 84.5735873015874, 84.5762313840491
9/28/2017, 84.47, 84.49, 84.45, 84.47, 290848, 0.0675919824964695, -1.07634045900011, -0.226004398638244, 0.0493837390534875, 0, -0.0395013789457153, -0.0286475352264502, -0.0108538437192651, 84.4469090909078, 84.4674408602142, 84.5709450549451, 84.5746273751279
9/29/2017, 84.48, 84.5, 84.42, 84.45, 880728, 0.0689641210586493, -0.843745198099008, -0.290606146015775, 0.0965791689334699, 0, -0.0402614358477962, -0.0309703153507194, -0.00929112049707678, 84.4532727272714, 84.4532903225798, 84.5668351648352, 84.5726291793312
10/2/2017, 84.38, 84.44, 84.33, 84.44, 1087358, 0.0726293110164947, -1.06103706153572, -0.45720274359633, 0.0260487648816733, 0, -0.04119582304061, -0.0330154168886975, -0.00818040615191246, 84.4516363636349, 84.438301075268, 84.5634652014652, 84.5704561403507
10/3/2017, 84.37, 84.41, 84.35, 84.39, 1170211, 0.074371111163896, -1.1444766594663, -0.518866737419938, -0.114388733374248, 0, -0.0454470286983479, -0.0355017392506276, -0.00994528944772033, 84.4379999999986, 84.4193978494615, 84.5580195360196, 84.5672769357949
10/4/2017, 84.38, 84.55, 84.35, 84.55, 1180590, 0.0823461758434671, -0.426121193307325, 0.147474946272101, 0.0250484431013306, 0, -0.0354962977612558, -0.0355006509527533, 4.35319149741376E-06, 84.4721818181803, 84.421677419354, 84.5594920634921, 84.5674787303664
10/5/2017, 84.36, 84.38, 84.34, 84.37, 2329445, 0.0908409471279703, -1.00563897577768, -0.494822318556693, -0.330303272478121, 0, -0.0416545991893287, -0.0367314406000683, -0.00492315858926033, 84.4341818181803, 84.4069032258056, 84.5537851037851, 84.5639545552676
10/6/2017, 84.3, 84.37, 84.29, 84.34, 699225, 0.091072304644623, -1.10260391184089, -0.520376369466304, -0.392150855499957, 0, -0.0483979453316721, -0.0390647415463891, -0.00933320378528298, 84.3925454545439, 84.3851182795689, 84.5471648351648, 84.5598755408364
10/9/2017, 84.39, 84.42, 84.33, 84.34, 504002, 0.091854236009499, -0.837547701986294, -0.657523709951658, -0.58998882302704, 0, -0.0531296501972633, -0.0418777232765639, -0.0112519269206994, 84.366363636362, 84.3671397849453, 84.5389719169719, 84.5558683584456
10/10/2017, 84.33, 84.38, 84.33, 84.36, 700797, 0.0902043261236258, -1.08417545556524, -0.577140419391639, -0.463963022359819, 0, -0.0546359186794376, -0.0444293623571387, -0.0102065563222989, 84.3512727272711, 84.3516989247302, 84.5331330891331, 84.5523385661956
10/11/2017, 84.34, 84.36, 84.32, 84.35, 1205176, 0.0880753420770557, -1.08430510897642, -0.500478543708693, -0.52810633842369, 0, -0.0559911328044649, -0.0467417164466039, -0.00924941635786096, 84.3367272727257, 84.3393333333323, 84.5254774114774, 84.5486677716772
10/12/2017, 84.33, 84.36, 84.33, 84.34, 1248884, 0.0854600112519525, -1.32740170444499, -0.423160780059049, -0.486530401311367, 0, -0.0572125554630532, -0.0488358842498938, -0.00837667121315938, 84.3267272727256, 84.3290322580635, 84.5181831501832, 84.5448592524227
10/13/2017, 84.37, 84.39, 84.35, 84.39, 667768, 0.0841013447273394, -1.04904854866135, -0.367548951089806, -0.314914750762316, 0, -0.053528911614805, -0.049774489722876, -0.00375442189192898, 84.3370909090893, 84.3272688172032, 84.5125689865689, 84.5421191817674
10/16/2017, 84.34, 84.36, 84.3, 84.31, 586703, 0.0853095345446944, -1.04979426777413, -0.491059805806455, -0.585922659091598, 0, -0.0564146161597137, -0.0511025150102436, -0.0053121011494701, 84.3210909090893, 84.3112258064506, 84.503115995116, 84.5378301507537
10/17/2017, 84.29, 84.32, 84.29, 84.32, 818847, 0.0828133837119303, -0.876862376795613, -0.54463410853811, -0.564667389869054, 0, -0.057234873382555, -0.0523289866847058, -0.00490588669784911, 84.3056363636347, 84.3035913978484, 84.49357997558, 84.5338134328358
10/18/2017, 84.26, 84.3, 84.25, 84.29, 500094, 0.0828530464925902, -0.910588317714205, -0.621530332857683, -0.605913811166585, -0.0876090704141213, -0.0596184381767131, -0.0537868769831073, -0.0058315611936058, 84.3156363636347, 84.2937419354828, 84.4826275946275, 84.5292729422195
10/19/2017, 84.31, 84.35, 84.3, 84.34, 524290, 0.0822207626798357, -0.755278542024855, -0.460917094939385, -0.561514286844472, -0.0572632153947418, -0.0568178870818059, -0.054393079002847, -0.0024248080789589, 84.3210909090891, 84.2959569892462, 84.4739926739926, 84.5257928108081
10/20/2017, 84.3, 84.32, 84.27, 84.29, 437067, 0.0823083897045499, -0.884648935871507, -0.664859870352297, -0.684004850404253, -0.167861888247098, -0.0579648298184736, -0.0551074291659723, -0.00285740065250128, 84.3049090909073, 84.292881720429, 84.4641562881562, 84.5213937988988
10/23/2017, 84.29, 84.32, 84.29, 84.29, 582185, 0.0799725407496337, -0.720990490976657, -0.991600981470369, -0.524581239651366, -0.0980746221496893, -0.0582028638165042, -0.0557265160960787, -0.00247634772042547, 84.2914545454528, 84.2870537634397, 84.4538144078143, 84.517069344811
10/24/2017, 84.3, 84.3, 84.27, 84.27, 2554600, 0.077771937662244, -0.825446344743777, -0.869804186272057, -0.69892288204561, -0.189850727020503, -0.0593215187857226, -0.0564455166340075, -0.00287600215171507, 84.2778181818164, 84.2780860215043, 84.4436263736263, 84.5124304996447
10/25/2017, 84.25, 84.3, 84.25, 84.25, 1726879, 0.0768682389015718, -0.66811149849756, -0.818494523069835, -0.59865499736864, -0.179850608363453, -0.0611173707554968, -0.0573798874583054, -0.00373748329719147, 84.26018181818, 84.2671827956978, 84.4316361416361, 84.507484170536
10/26/2017, 84.27, 84.29, 84.24, 84.25, 554076, 0.075992186006939, -0.598100219706231, -0.966449719887896, -0.664633533471314, -0.220804810141057, -0.0618278830309009, -0.0582694865728245, -0.00355839645807644, 84.2459999999982, 84.258881720429, 84.4200293040292, 84.5026207729468
10/27/2017, 84.25, 84.32, 84.24, 84.31, 698156, 0.0768855958668054, -0.446551101805507, -0.843280000997127, -0.467310249998422, -0.189635134769372, -0.0568936361465973, -0.057994316487579, 0.00110068034098178, 84.2674545454528, 84.2595268817193, 84.4114358974358, 84.4989841737209
10/30/2017, 84.34, 84.35, 84.3, 84.35, 432429, 0.0759705199544023, -0.483681188500496, -0.701368944069793, -0.337945681595445, -0.108543695983785, -0.0491885294862868, -0.0562331590873206, 0.00704462960103378, 84.2910909090891, 84.2634623655903, 84.404945054945, 84.4961681476417
10/31/2017, 84.35, 84.35, 84.28, 84.3, 626077, 0.0763666392674509, -0.581867453529949, -0.886757916546931, -0.379377042326516, -0.220291837773273, -0.0465798159548427, -0.054302490460825, 0.0077226745059823, 84.297272727271, 84.2626881720419, 84.3974896214896, 84.4924531708417
11/1/2017, 84.17, 84.21, 84.17, 84.21, 840321, 0.0803446420346014, -0.825024427435146, -1.07637714326069, -0.540201838249448, -0.230256480062301, -0.0511846151429864, -0.0536789153972573, 0.00249430025427087, 84.2674545454528, 84.2471827956978, 84.3862832722832, 84.4871054278815
11/2/2017, 84.23, 84.24, 84.18, 84.23, 1821042, 0.079870962726428, -0.78965512170741, -1.26468727175969, -0.497820843645476, -0.179651426286945, -0.0526136217417559, -0.053465856666157, 0.00085223492440116, 84.2589090909073, 84.2343655913967, 84.3750891330891, 84.4822203029497
11/3/2017, 84.26, 84.26, 84.18, 84.18, 1300377, 0.0806742056417756, -0.881778826441584, -1.19931165617208, -0.68500446272295, -0.281145038163749, -0.0571222323619764, -0.0541971318053209, -0.00292510055665552, 84.229090909089, 84.2177634408592, 84.362796092796, 84.4764828221666
11/6/2017, 84.19, 84.23, 84.19, 84.23, 947406, 0.0795630642215176, -0.672505657640357, -1.13583639408004, -0.515847532759253, -0.312638265650925, -0.0560150500004681, -0.0545607154443504, -0.00145433455611777, 84.2225454545436, 84.2125161290312, 84.3518412698412, 84.4717670071723
11/7/2017, 84.23, 84.23, 84.19, 84.19, 747214, 0.077996401644014, -0.643170962145438, -1.16110665545591, -0.682500527830149, -0.302895949609812, -0.0577001344750556, -0.0551885992504914, -0.0025115352245642, 84.2014545454526, 84.2025376344075, 84.3393284493284, 84.4663888888888
11/8/2017, 84.18, 84.22, 84.17, 84.18, 726515, 0.0770752102837853, -1.42827960399208, -1.30770306716564, -0.602460869797809, -0.292838670692371, -0.0591605267617012, -0.0559829847527334, -0.00317754200896786, 84.1772727272708, 84.1924301075258, 84.3237094017093, 84.4609139784946
11/9/2017, 84.18, 84.22, 84.16, 84.17, 769174, 0.0767943642818653, -1.01713600281944, -1.39412375376698, -0.644373365981322, -0.313254298172192, -0.0604282355132284, -0.0568720349048324, -0.003556200608396, 84.1534545454526, 84.1835268817193, 84.3084517704517, 84.4553443537817
11/10/2017, 84.21, 84.21, 84.14, 84.14, 619259, 0.077140391722419, -1.01745720062265, -1.47499509658198, -0.727107218232541, -0.385000366551637, -0.0631259761531595, -0.0581228231544978, -0.00500315299866169, 84.1356363636344, 84.1714193548375, 84.2924884004883, 84.4493175820032
