Date,TLH_Open,TLH_High,TLH_Low,TLH_Close,TLH_Volume,TLH_ATRPercentOfClose20,TLH_SQN25,TLH_SQN50,TLH_SQN100,TLH_SQN200,TLH_MACD,TLH_MACD_Avg,TLH_MACD_Diff,TLH_LinReg10,TLH_LinReg30,TLH_LinReg90,TLH_LinReg270
11/13/2017, 135.98, 135.98, 135.68, 135.71, 29373, 0.397683123903528, -0.153143129471095, -0.723023504492307, -0.592253271259287, 0.306023528339547, -0.107956336896734, -0.130103333160359, 0.0221469962636247, 136.293818181807, 136.220989247316, 136.707213675214, 137.965406807804
11/14/2017, 135.8, 136.08, 135.8, 136.07, 10287, 0.390395369351807, -0.0402863859545578, -1.09469886932283, -0.511598368068066, 0.282605208189175, -0.115301499935697, -0.127142966515427, 0.0118414665797296, 136.104545454534, 136.205763440864, 136.628981684982, 137.950723981901
11/15/2017, 136.62, 136.83, 136.36, 136.83, 19254, 0.396587320122162, 0.287178225425646, -0.614956373898063, -0.37314549379562, 0.402098067749275, -0.0591154994683905, -0.113537473106019, 0.0544219736376289, 136.171454545443, 136.28737634409, 136.587296703297, 137.949891158127
11/16/2017, 136.52, 136.67, 136.21, 136.21, 16170, 0.401231854208206, -0.185975125983018, -1.20267722241385, -0.308798258901379, 0.347523692125151, -0.0638801372849684, -0.103606005941809, 0.0397258686568407, 136.06418181817, 136.268365591402, 136.529411477412, 137.937931967842
11/17/2017, 136.56, 136.7, 136.49, 136.57, 17511, 0.398105010753567, -0.298306994792198, -1.03291614642836, -0.161888116473126, 0.381946392666878, -0.0381671881408181, -0.090518242381611, 0.0523510542407929, 136.143454545443, 136.275268817209, 136.479902319903, 137.932530829597
11/20/2017, 136.35, 136.54, 136.3, 136.4, 220591, 0.388568484257213, -0.281072338253961, -0.784146007239993, -0.0638317691272349, 0.27826939610292, -0.0311480150149066, -0.0786441969082701, 0.0474961818933635, 136.221636363625, 136.274043010757, 136.427103785104, 137.924155952381
11/21/2017, 136.74, 136.81, 136.31, 136.46, 23846, 0.387298140041401, -0.240203267705114, -0.601384874293544, 0.029880337351348, 0.254174090584161, -0.0205073749303324, -0.0670168325126825, 0.0465094575823502, 136.381090909079, 136.286774193553, 136.381577533578, 137.91692861357
11/22/2017, 136.54, 136.94, 136.54, 136.89, 15147, 0.384309803349749, 0.180713287705291, -0.331466439300372, 0.286291571148853, 0.213605171706248, 0.0223650054770133, -0.0491404649147434, 0.0715054703917566, 136.676545454534, 136.354860215058, 136.368954822955, 137.9173318779
11/24/2017, 136.74, 136.84, 136.67, 136.7, 44297, 0.373648577406874, 0.0126036970307372, -0.453756441516833, 0.200052267490522, 0.286483954245212, 0.040542910292146, -0.0312037898733655, 0.0717467001655115, 136.861272727261, 136.423784946241, 136.347406593407, 137.914362392766
11/27/2017, 136.8, 136.85, 136.55, 136.73, 496996, 0.365858791084207, 0.413581845053843, -0.425801834492622, 0.326520827323379, 0.30138306752765, 0.0567159934345511, -0.0136198332117822, 0.0703358266463333, 136.851636363624, 136.536193548392, 136.328896214897, 137.911921014326
11/28/2017, 136.95, 137.09, 136.67, 136.78, 12017, 0.362791920453989, 0.369777590560721, -0.26146292954408, 0.403569644984506, 0.343334218513112, 0.0727294803018594, 0.00365002949094614, 0.0690794508109133, 136.813818181806, 136.644301075274, 136.322334554335, 137.910344788305
11/29/2017, 136.14, 136.14, 135.93, 136.12, 14904, 0.377545878164206, 0.312518288216577, -0.411627969431605, 0.231758974541011, 0.333821455601521, 0.0317972608355035, 0.00927947575985761, 0.0225177850756459, 136.561636363624, 136.668344086026, 136.282083028083, 137.897349520045
11/30/2017, 135.95, 135.95, 135.54, 135.68, 38999, 0.381205540160128, 0.257497490109341, -0.498136745396206, 0.0940711627761618, 0.316182871209087, -0.0357342189268763, 0.000276736822510819, -0.0360109557493872, 136.306727272715, 136.60896774194, 136.199406593407, 137.876941707718
12/1/2017, 135.98, 137.04, 135.59, 136.42, 86758, 0.413325533678931, 0.700877861459191, -0.198065712532534, 0.137080249728284, 0.336168407924106, -0.0292049313455323, -0.0056195968110978, -0.0235853345344345, 136.24618181817, 136.660838709682, 136.158090354091, 137.869478688767
12/4/2017, 135.99, 136.33, 135.9, 136.3, 71402, 0.412080527067173, 0.457703445089634, -0.342440433138842, 0.181410835986921, 0.275144147741287, -0.0333292224843831, -0.0111615219457549, -0.0221677005386282, 136.204727272715, 136.64655913979, 136.103181929182, 137.860042918455
12/5/2017, 136.14, 136.67, 136.14, 136.67, 35535, 0.409806446530277, 0.279617592328647, -0.430663720306874, 0.213547272263914, 0.31448850011622, -0.00666501500077743, -0.0102622205567594, 0.00359720555598194, 136.271818181806, 136.685978494629, 136.073694749695, 137.856995090017
12/6/2017, 137.06, 137.28, 136.98, 136.98, 23416, 0.410701085522911, 0.43088398450164, -0.270613210350215, 0.230422558060514, 0.336919782119709, 0.039031045164478, -0.000403567412511901, 0.0394346125769899, 136.44327272726, 136.724000000005, 136.057938949939, 137.859199062388
12/7/2017, 137.13, 137.13, 136.3, 136.49, 8431, 0.421971887758677, 0.209071409619568, -0.0614013445211839, -0.0182615896662316, 0.240152993213603, 0.0352996843803908, 0.00673708294606863, 0.0285626014343221, 136.503090909078, 136.668236559145, 136.026732600733, 137.853081956662
12/8/2017, 136.42, 136.48, 136.18, 136.34, 22793, 0.41268296767033, -0.0539906542190372, -0.0614797500669306, -0.0466970305745015, 0.137711069150076, 0.0200081659953639, 0.00939129955592769, 0.0106168664394362, 136.494909090897, 136.568193548392, 135.987953601954, 137.844503421622
12/11/2017, 136.46, 136.6, 136.23, 136.26, 11929, 0.405855981370646, -0.207238404170956, -0.0507917347749824, -0.0817029779448197, 0.180622472524638, 0.00141785197865829, 0.00779661004047381, -0.00637875806181552, 136.484727272715, 136.476774193554, 135.963846153846, 137.834679160367
12/12/2017, 136.02, 136.09, 135.75, 136.07, 28205, 0.404841913871433, -0.419699273212409, -0.0222343769871989, -0.220318838643951, 0.152015817671947, -0.0283200618746378, 0.000573275657451498, -0.0288933375320893, 136.444545454533, 136.407247311833, 135.916476190477, 137.82180334728
12/13/2017, 136.36, 136.75, 136.21, 136.75, 25014, 0.407550254182535, -0.155685207502219, 0.153842536508063, -0.0200219156213471, 0.391784354895456, 0.00294875276307494, 0.00104837107857619, 0.00190038168449875, 136.545999999987, 136.423591397855, 135.901714285714, 137.820343015215
12/14/2017, 136.55, 136.99, 136.34, 136.87, 38919, 0.410578449598076, 0.00800010672455054, 0.202606054229183, 0.244602997511714, 0.442697691431514, 0.0369861573622643, 0.00823592833531381, 0.0287502290269505, 136.566545454533, 136.448301075274, 135.88821978022, 137.820849422174
12/15/2017, 136.78, 137.1, 136.7, 137, 17458, 0.404277947274921, 0.168532021567379, 0.347514756511145, 0.184394764345039, 0.449966337796112, 0.0736025152976652, 0.0213092457277841, 0.0522932695698811, 136.715090909078, 136.511612903231, 135.889765567766, 137.823450668299
12/18/2017, 136.87, 136.87, 136.34, 136.42, 23563, 0.409886928880157, 0.397490178113797, 0.239365878476431, 0.137234970224603, 0.399491473821846, 0.0551839636482327, 0.0280841893118738, 0.0270997743363589, 136.607636363624, 136.5139139785, 135.878202686203, 137.816492950145
12/19/2017, 135.88, 135.89, 135.19, 135.42, 21030, 0.437682292836652, -0.121775304053196, -0.193278755900684, -0.178883902373891, 0.311886789665573, -0.0396474823864708, 0.0145378549722049, -0.0541853373586757, 136.222181818169, 136.407870967747, 135.826444444445, 137.79330879893
12/20/2017, 134.79, 135.06, 134.7, 134.74, 48673, 0.444614734237364, -0.572939106631505, -0.450746706415965, -0.329674683715124, 0.315738132027141, -0.167738814950582, -0.0219174790123524, -0.145821335938229, 135.731999999987, 136.235483870973, 135.736854700855, 137.759387755102
12/21/2017, 134.51, 134.87, 134.51, 134.79, 19533, 0.435581421667671, -0.943481941218622, -0.447325110479655, -0.382364564220696, 0.388676120687192, -0.262195114652371, -0.0699730061403562, -0.192222108512015, 135.28327272726, 136.068731182801, 135.642185592186, 137.726723610151
12/22/2017, 134.79, 134.94, 134.75, 134.93, 13012, 0.420413687358305, -0.608010923293265, -0.548743867718129, -0.340583426519394, 0.3708780856976, -0.322043268382799, -0.120387058588845, -0.201656209793955, 134.945636363623, 135.918494623662, 135.562034188034, 137.69674284968
12/26/2017, 134.97, 135.29, 134.97, 135.1, 8491, 0.412213900025856, -0.708083232190008, -0.700639054497901, -0.486294476421667, 0.438841737399471, -0.351701585198583, -0.166649963910793, -0.185051621287791, 134.727636363623, 135.733591397855, 135.504725274726, 137.669878546444
12/27/2017, 135.5, 136.11, 135.5, 136.04, 15166, 0.426018766530569, -0.149628182200452, -0.302962416128407, -0.120549311961362, 0.516524971701549, -0.295944407943722, -0.192508852717378, -0.103435555226344, 134.859636363623, 135.676107526887, 135.490691086691, 137.658370441767
12/28/2017, 135.97, 135.97, 135.72, 135.87, 18640, 0.41700017184719, -0.250228082540997, -0.346856983673241, -0.181576263530323, 0.369693149037636, -0.262448677525299, -0.206496817678963, -0.0559518598463365, 135.070545454532, 135.618924731189, 135.474507936508, 137.644290039841
12/29/2017, 135.88, 136.19, 135.88, 136.01, 34318, 0.407506232493447, -0.383535818885395, -0.147567020262451, -0.111857817295622, 0.432347923384589, -0.222046624604587, -0.209606779064088, -0.0124398455404998, 135.401818181805, 135.631462365597, 135.457316239317, 137.632594384367
1/2/2018, 135.84, 135.84, 135.07, 135.39, 128951, 0.423618262407578, -0.559034205850123, -0.395920592853758, -0.339502600164919, 0.30028619113176, -0.237320838132774, -0.215149590877825, -0.0221712472549494, 135.591818181805, 135.529290322586, 135.429506715507, 137.611249451032
1/3/2018, 135.66, 135.71, 135.35, 135.64, 58074, 0.414966033028561, -0.459550810622002, -0.0724697431872367, -0.406018226753624, 0.281296535348096, -0.226640283624874, -0.217447729427235, -0.00919255419763962, 135.839999999987, 135.488129032264, 135.406735042735, 137.594100090256
1/4/2018, 135.31, 135.63, 135.19, 135.62, 71939, 0.41086634039223, -0.489939023901812, -0.124193571349737, -0.436577676662409, 0.213625628187491, -0.217284974154268, -0.217415178372641, 0.000130204218373675, 135.923818181805, 135.439096774199, 135.392307692308, 137.576845761927
1/5/2018, 135.57, 135.61, 135.18, 135.38, 24479, 0.407265537227024, -0.321411241584589, -0.0248132993831368, -0.395281623886934, 0.143327148514641, -0.226624432840765, -0.219257029266266, -0.007367403574499, 135.777818181805, 135.368645161296, 135.372205128205, 137.556057904412
1/8/2018, 135.48, 135.48, 135.08, 135.28, 43360, 0.401972412834896, -0.173485408495004, 0.0508298910676608, -0.329259686902532, 0.147857271252124, -0.239336265910367, -0.223272876595086, -0.0160633893152809, 135.57236363635, 135.321139784952, 135.358373626374, 137.53397343142
1/9/2018, 134.82, 134.82, 134.2, 134.23, 20886, 0.425090416508154, -0.950244300999238, -0.202109120176588, -0.615689103642556, 0.0116201106050331, -0.33032888423088, -0.244684078122245, -0.0856448061086351, 135.005454545441, 135.138129032264, 135.29874969475, 137.495915301783
1/10/2018, 133.55, 134.21, 133.53, 134.13, 24508, 0.430231061488817, -0.94234282140889, -0.368833351568866, -0.777498448456826, -0.0407776670107009, -0.405832173408129, -0.276913697179422, -0.128918476228707, 134.476181818169, 134.960365591404, 135.245103785104, 137.456804645177
1/11/2018, 133.97, 134.53, 133.87, 134.35, 23416, 0.432612933856496, -1.01695164268693, -0.561841060630039, -0.729996834088599, 0.0356127423209283, -0.442812446428377, -0.310093447029213, -0.132718999399164, 134.263818181805, 134.83062365592, 135.187509157509, 137.421573804574
1/12/2018, 134.13, 134.46, 134.05, 134.38, 16621, 0.426145782709028, -1.15625950967161, -0.548665946965135, -0.762731202131146, -0.0126089311617458, -0.46434613672713, -0.340943984968796, -0.123402151758334, 134.119999999987, 134.676365591404, 135.163824175824, 137.387250221044
1/16/2018, 134.69, 134.74, 134.33, 134.61, 30695, 0.41937595101714, -0.839326036863018, -0.458676929969036, -0.629316417499807, 0.0707927632040885, -0.457577989391638, -0.364270785853365, -0.093307203538273, 134.164909090896, 134.533182795705, 135.137973137973, 137.356866426838
1/17/2018, 134.47, 134.72, 134.17, 134.33, 22422, 0.419709572903271, -0.895948154952768, -0.68708787672183, -0.848539335497796, 0.00811894727276098, -0.46939692820979, -0.38529601432465, -0.08410091388514, 134.065454545441, 134.410709677426, 135.126744810745, 137.322613705628
1/18/2018, 133.74, 133.9, 133.51, 133.6, 26473, 0.431591374114459, -1.1442782619766, -0.985050029621054, -0.924590269427585, -0.138963906784636, -0.531541146050671, -0.414545040669854, -0.116996105380817, 133.821636363623, 134.2010967742, 135.085013431013, 137.277753197373
1/19/2018, 133.42, 133.44, 133.1, 133.14, 29068, 0.430205627178963, -1.25022054503362, -1.20983570810652, -1.09896935021101, -0.164305482211094, -0.610867343549387, -0.453809501245761, -0.157057842303626, 133.526181818168, 133.975204301082, 135.003694749695, 137.226533161807
1/22/2018, 133.39, 133.47, 133.08, 133.15, 26896, 0.423309788527801, -1.63197366946484, -1.25666114869356, -1.1253635930922, -0.202839313320738, -0.665258326278575, -0.496099266252324, -0.169159060026252, 133.321454545441, 133.794021505383, 134.91599023199, 137.176116044829
1/23/2018, 133.61, 133.8, 133.45, 133.63, 25364, 0.425020679677863, -1.41746807137669, -1.01021164099576, -1.09695704796193, -0.132974591823631, -0.662000454328222, -0.529279503867503, -0.132720950460719, 133.384181818168, 133.665784946243, 134.845633699634, 137.133516938414
1/24/2018, 133.12, 133.27, 132.96, 133.2, 12487, 0.430223256412051, -1.66322045905126, -1.07289513644516, -1.1646761660264, -0.133448789319917, -0.686205820129743, -0.560664767119951, -0.125541053009792, 133.17836363635, 133.491440860222, 134.763142857143, 137.085048633239
1/25/2018, 133.16, 133.71, 132.99, 133.71, 25343, 0.43407711365179, -1.1591327497101, -0.614305319351347, -1.11477444274576, -0.118498793017698, -0.656666368035417, -0.579865087303044, -0.0768012807323724, 133.184909090896, 133.396731182802, 134.705372405372, 137.044761415969
1/26/2018, 133.56, 133.56, 133.06, 133.27, 27156, 0.438121320049988, -0.988210102579281, -0.774568786021363, -1.05707836366025, -0.251823784762579, -0.661139260348591, -0.596119921912154, -0.0650193384364373, 133.10636363635, 133.24997849463, 134.621941391941, 136.998471705907
1/29/2018, 132.81, 132.81, 132.45, 132.77, 16048, 0.448663153625886, -0.92654274622731, -1.05049974460953, -1.51659892683638, -0.358226428692783, -0.696995352498817, -0.616295008029486, -0.0807003444693306, 132.919999999987, 133.103182795706, 134.515123321123, 136.945395653957
1/30/2018, 132.49, 132.54, 132.15, 132.3, 33259, 0.451175786557547, -1.15804145430314, -1.48654452370728, -1.47546886661637, -0.441242485897081, -0.754637642901429, -0.643963535003875, -0.110674107897554, 132.705090909077, 132.930430107534, 134.387108669109, 136.875306819735
1/31/2018, 132.75, 132.75, 132.05, 132.47, 19107, 0.454488025466032, -1.14054871516296, -1.24229385475325, -1.72897305752897, -0.40922670037239, -0.777637868796319, -0.670698401762364, -0.106939467033955, 132.618909090896, 132.817397849469, 134.267641025641, 136.809936312697
2/1/2018, 132.2, 132.29, 131.15, 131.23, 185382, 0.486136762148982, -1.60858435703078, -1.67654741644046, -1.92664411047022, -0.653623857740509, -0.885713397702062, -0.713701400950304, -0.172011996751759, 132.059818181805, 132.537591397856, 134.104214896215, 136.734594779281
2/2/2018, 130.7, 130.82, 130.28, 130.58, 36783, 0.500504984928552, -2.50431287520265, -1.80651649896586, -1.8695853058993, -0.669342290600562, -1.01214620926407, -0.773390362613058, -0.238755846651016, 131.313454545441, 132.142129032265, 133.930644688645, 136.644241355747
2/5/2018, 130.35, 132.07, 130.12, 131.7, 99534, 0.545468062910947, -1.61970783483634, -1.36802971096655, -1.43918387696318, -0.507199557846948, -1.01032409627976, -0.820777109346398, -0.189546986933362, 131.095636363623, 131.874666666674, 133.807897435897, 136.575535875359
2/6/2018, 131.49, 131.67, 130.77, 131, 250385, 0.556459822069489, -1.92578991928552, -1.6910602216826, -1.51411316584509, -0.586870329369917, -1.05322330580736, -0.867266348638592, -0.185956957168773, 130.811090909077, 131.54133333334, 133.633924297924, 136.49673800738
2/7/2018, 131.15, 131.19, 130.17, 130.25, 195071, 0.570836275290196, -1.96399621430931, -1.82798604073374, -1.70215679271005, -0.612160306949575, -1.13466031263604, -0.920745141438082, -0.213915171197961, 130.324909090895, 131.146623655921, 133.428002442003, 136.408057400574
2/8/2018, 129.73, 130.72, 129.6, 130.25, 66164, 0.585288703368296, -2.08343609515122, -1.83697709087697, -1.69120961951884, -0.518438268769085, -1.18553363351165, -0.973702839852796, -0.211830793658857, 130.101636363623, 130.793440860222, 133.224244200244, 136.320318709854
2/9/2018, 129.89, 130.67, 129.8, 129.85, 39140, 0.591237280962915, -2.2355613703705, -1.96452012927123, -1.69003481684177, -0.616768173942951, -1.24379012555366, -1.02772029699297, -0.21606982856069, 129.840909090895, 130.483462365599, 133.001528693529, 136.224153888206
2/12/2018, 130.13, 130.61, 129.98, 130.15, 189078, 0.589577817029449, -1.98361522458185, -1.69817404356853, -1.57132327523458, -0.590186273764651, -1.25132680592216, -1.07244159877881, -0.178885207143354, 129.77036363635, 130.240150537642, 132.80054945055, 136.138987836545
2/13/2018, 130.17, 130.39, 130.04, 130.39, 40504, 0.572489264836749, -1.82796583160955, -1.50277978114604, -1.47494383837272, -0.583590078061972, -1.22382617879293, -1.10271851478163, -0.1211076640113, 129.831636363622, 130.073526881728, 132.614151404152, 136.049091977587
2/14/2018, 130.01, 130.01, 129.35, 129.42, 35482, 0.588120317415859, -1.82088149353651, -1.99161546999736, -1.63708574729152, -0.614949608272999, -1.26571228370545, -1.1353172685664, -0.130395015139057, 129.695999999986, 129.778752688179, 132.383474969475, 135.941042503759
2/15/2018, 129.6, 129.9, 129.6, 129.64, 205871, 0.576278964100297, -1.67879624785208, -1.88334112473763, -1.65530494053182, -0.636009912620461, -1.2665551034095, -1.16156483553502, -0.104990267874484, 129.554727272713, 129.567075268824, 132.161042735043, 135.836182861829
2/16/2018, 130.19, 130.32, 129.89, 130.04, 15190, 0.57192682759662, -1.58636732344304, -1.86543620265692, -1.70556270938744, -0.551208950340588, -1.2208729239365, -1.17342645321531, -0.0474464707211832, 129.50836363635, 129.443526881728, 131.966800976801, 135.743439114391
2/20/2018, 129.75, 129.79, 129.52, 129.77, 17077, 0.564496389208839, -1.70294276638073, -2.04399461803201, -1.73084048005183, -0.537039577854283, -1.19270742236719, -1.17728264704569, -0.0154247753215029, 129.622181818168, 129.305720430115, 131.768041514042, 135.642306409731
2/21/2018, 129.89, 129.89, 128.88, 128.96, 37100, 0.578799330073275, -2.06524249972037, -2.11455393668293, -1.69263043694294, -0.616578176393767, -1.22166371119619, -1.18615885987579, -0.0355048513203973, 129.42145454544, 129.094666666674, 131.539452991453, 135.52339128058
2/22/2018, 129.3, 129.46, 129.22, 129.26, 24792, 0.567924056366525, -1.8193171088315, -1.96990188059545, -1.58655951791184, -0.545474798193737, -1.20649654476651, -1.19022639685393, -0.016270147912576, 129.285636363622, 128.892451612911, 131.339067155067, 135.410897362307
2/23/2018, 129.73, 130.06, 129.71, 129.96, 11541, 0.567400510538937, -1.26308519186078, -1.69900885361707, -1.38380818571595, -0.441548954971923, -1.12502373295106, -1.17718586407336, 0.0521621311222951, 129.445636363622, 128.804451612911, 131.188026862027, 135.311156484898
2/26/2018, 130.34, 130.5, 130.01, 130.04, 41644, 0.559461718180238, -1.07954362186917, -1.62398593471753, -1.30957126177458, -0.425431810685282, -1.04198920821872, -1.15014653290243, 0.108157324683709, 129.569090909077, 128.768172043018, 131.041157509158, 135.211741424081
2/27/2018, 130.23, 130.3, 129.37, 129.71, 19431, 0.568690014189733, -1.19887037780807, -1.93891861873355, -1.42034444405887, -0.460794676677043, -0.991383934331935, -1.11839401318833, 0.127010078856397, 129.628181818168, 128.719827956997, 130.884324786325, 135.112000273336
2/28/2018, 130, 130.21, 129.86, 130.19, 15016, 0.557466338839564, -1.1933066305147, -1.81159737265035, -1.30003042682785, -0.492681389694044, -0.902147506821393, -1.07514471191494, 0.172997205093552, 129.925090909077, 128.777849462373, 130.742710622711, 135.016681973487
3/1/2018, 130.1, 130.8, 129.92, 130.63, 123966, 0.56149211912154, -0.876494441299843, -1.70570140290352, -1.13888359974014, -0.431095326493844, -0.78685232849466, -1.01748623523089, 0.230633906736228, 130.190909090895, 128.901548387104, 130.62895970696, 134.927347273473
3/2/2018, 130.33, 130.38, 129.87, 129.93, 17774, 0.565537826097163, -1.29983755588023, -1.73658397986169, -1.22221456423608, -0.523223536409394, -0.743394826062087, -0.962667953397128, 0.219273127335041, 130.192909090895, 128.91163440861, 130.471494505495, 134.828045373787
3/5/2018, 130.34, 130.34, 129.53, 129.72, 74686, 0.569351782744096, -1.22908392582409, -1.57319074152122, -1.32879049195415, -0.715405707844635, -0.717627326138427, -0.913659827945388, 0.196032501806961, 130.186545454531, 128.888086021513, 130.312334554335, 134.732128467951
3/6/2018, 129.92, 130.16, 129.8, 129.8, 41787, 0.557499981469075, -1.03393895346083, -1.3800550782141, -1.3388421306104, -0.701117742887142, -0.682879258378989, -0.867503714032108, 0.184624455653119, 130.171272727258, 128.897419354847, 130.14907936508, 134.639881098811
3/7/2018, 130.18, 130.18, 129.76, 129.76, 16150, 0.545971969134955, -0.891374894380564, -1.40644008668268, -1.35619578920702, -0.716277045600553, -0.651063772147182, -0.824215725655123, 0.173151953507941, 129.978545454531, 128.955290322589, 129.980910866911, 134.553478474785
3/8/2018, 130.03, 130.39, 130.03, 130.23, 26535, 0.540989453883161, -0.770291688174287, -1.295756688389, -1.34345074981126, -0.638025535010829, -0.581224701485269, -0.775617520821152, 0.194392819335883, 129.964545454531, 129.069096774202, 129.831687423688, 134.468060407271
3/9/2018, 129.78, 129.9, 129.6, 129.76, 9652, 0.540077094252804, -0.547434530457901, -1.47148386910313, -1.57897033814946, -0.641190557679512, -0.5573767150523, -0.731969359667382, 0.174592644615082, 129.875272727258, 129.176430107535, 129.674681318682, 134.375224545579
3/12/2018, 129.98, 130.21, 129.95, 130.2, 16827, 0.528620457471058, -0.135781235372622, -1.65164772765839, -1.43062585320965, -0.63549522168373, -0.497240808701093, -0.685023649474124, 0.187782840773031, 129.964909090895, 129.335741935492, 129.558322344323, 134.286703567036
3/13/2018, 130.55, 130.67, 130.18, 130.59, 38712, 0.519450680638602, -0.454921271223376, -1.47524098260644, -1.3332536711532, -0.601815137977865, -0.413348109323948, -0.630688541444089, 0.217340432120141, 130.114545454531, 129.531010752696, 129.463118437119, 134.200067240673
3/14/2018, 130.54, 131.21, 130.54, 131.09, 28497, 0.51715089759223, 0.04727176334212, -1.35317481518258, -1.11919850714462, -0.547170824984188, -0.303023651301118, -0.565155563415495, 0.262131912114377, 130.484909090895, 129.772451612911, 129.392918192919, 134.119006423398
3/15/2018, 131.05, 131.2, 130.89, 131.07, 10224, 0.503194061242826, 0.378779567798123, -1.20192696404149, -1.16182784989428, -0.609269217474399, -0.214729290727064, -0.495070308877809, 0.280341018150745, 130.887272727258, 130.030494623664, 129.334595848596, 134.041722837229
3/16/2018, 130.8, 130.83, 130.65, 130.76, 9871, 0.495227617977533, 0.236551006619555, -1.36324135295961, -1.07659936441114, -0.653203634543029, -0.167835084685009, -0.429623264039249, 0.261788179354239, 131.018545454531, 130.175569892481, 129.272012210013, 133.963470548039
3/19/2018, 130.42, 130.89, 130.39, 130.59, 11481, 0.490222568040471, 0.344838601115727, -1.40659120302974, -1.14329547194715, -0.637781302832696, -0.142743212889258, -0.372247253809251, 0.229504040919993, 131.003818181804, 130.258774193557, 129.211912087913, 133.882893808938
3/20/2018, 130.21, 130.36, 130.12, 130.2, 7584, 0.485155582967626, 0.0310696812147637, -1.44830231371753, -1.11626093472268, -0.793826688918593, -0.152568746805514, -0.328311552408503, 0.175742805602989, 130.822909090895, 130.367096774202, 129.142764346765, 133.79750526172
3/21/2018, 129.97, 130.37, 129.64, 130.29, 20079, 0.488593860290626, -0.0367643769903921, -1.39265594248701, -1.02851679493265, -0.737663689869608, -0.151348652331876, -0.292918972393178, 0.141570320061302, 130.643272727258, 130.449849462374, 129.07727960928, 133.716934536012
3/22/2018, 131.1, 131.44, 130.75, 131.09, 18534, 0.505194517922057, 0.798717180263568, -0.8759005365136, -0.788193787489825, -0.70561394541881, -0.0848503030738073, -0.251305238529304, 0.166454935455496, 130.805090909076, 130.588688172051, 129.046695970696, 133.654632772995
3/23/2018, 130.76, 131.18, 130.75, 131.1, 126103, 0.496297878616952, 0.700365403781473, -0.844919989609908, -0.877402290172712, -0.672533552572473, -0.0309857809704965, -0.207241347017542, 0.176255566047046, 130.82945454544, 130.723376344095, 128.998178266179, 133.589259805932
3/26/2018, 130.93, 131.19, 130.74, 130.76, 33956, 0.489916023954942, 0.348690339785056, -1.00406958168277, -1.12762654676648, -0.686381079885097, -0.0155536251234878, -0.168903802638731, 0.153350177515244, 130.751272727258, 130.782774193557, 128.939680097681, 133.519767117672
3/27/2018, 130.93, 131.75, 130.91, 131.73, 12728, 0.499569940998488, 0.866378489749438, -0.703756066226651, -0.891938062394859, -0.556631967734957, 0.0740932619375201, -0.120304389723481, 0.194397651661001, 131.055636363622, 130.979376344095, 128.935208791209, 133.453785431188
3/28/2018, 132.05, 132.14, 131.64, 131.82, 44592, 0.493232672669885, 1.37715678319575, -0.74240206297759, -0.864356957160962, -0.543655599186175, 0.150664546535893, -0.0661106024716063, 0.216775149007499, 131.428909090894, 131.193204301084, 128.95473992674, 133.386739920733
3/29/2018, 131.94, 132.41, 131.94, 132.28, 86776, 0.48924277567113, 1.43677116504389, -0.5371306677636, -0.849964007078656, -0.486206874201372, 0.245634475534189, -0.00376158687044728, 0.249396062404636, 131.917272727258, 131.391505376353, 128.984271062271, 133.327009430095
4/2/2018, 131.94, 132.49, 131.74, 132.19, 163483, 0.493465335104684, 1.1006196235516, -0.373194907595441, -0.91934858650123, -0.623667318644705, 0.310062374600847, 0.0590032054238115, 0.251059169177035, 132.246545454531, 131.574602150546, 129.020747252748, 133.265124777915
4/3/2018, 131.83, 131.9, 131.53, 131.56, 56905, 0.496120580078396, 0.714194139591651, -0.41858366123487, -1.09701792864828, -0.671034479341091, 0.306750188688966, 0.108552602076842, 0.198197586612123, 132.246181818167, 131.687978494632, 129.029115995116, 133.192461117945
4/4/2018, 131.9, 131.9, 131.36, 131.46, 30274, 0.492211641102678, 0.834024857464172, -0.448787533164478, -1.1493965829641, -0.694648818487736, 0.292682234613409, 0.145378528584156, 0.147303706029253, 132.080363636349, 131.760860215063, 129.037992673993, 133.113231652317
4/5/2018, 131.1, 131.16, 130.87, 130.89, 6920, 0.492175377969212, 0.331879854054627, -0.736108227770466, -1.21482942476306, -0.713958403539046, 0.232854837720993, 0.162873790411523, 0.0699810473094696, 131.666909090894, 131.696516129041, 129.035172161173, 133.021203498702
4/6/2018, 131.51, 131.79, 131.31, 131.75, 12085, 0.498670159098829, 0.497971802318128, -0.372359107253409, -0.971791973304188, -0.678588985827232, 0.251931893287093, 0.180685410986637, 0.071246482300456, 131.677818181803, 131.748838709686, 129.070117216118, 132.944108787755
4/9/2018, 131.48, 131.8, 131.37, 131.74, 4018, 0.490092635404639, 0.848692044588974, -0.515629072482104, -0.787988571105971, -0.685939887020829, 0.263209564818538, 0.197190241753017, 0.0660193230655211, 131.651272727258, 131.830494623665, 129.108918192919, 132.863602569359
4/10/2018, 131.52, 131.65, 131.51, 131.63, 8605, 0.474713694437415, 0.900828897734635, -0.430416547163195, -0.825436766522669, -0.712539079853808, 0.260270879382261, 0.209806369278866, 0.0504645101033953, 131.483818181803, 131.892043010762, 129.147677655678, 132.782694820282
