Date,VNQI_Open,VNQI_High,VNQI_Low,VNQI_Close,VNQI_Volume,VNQI_ATRPercentOfClose20,VNQI_SQN25,VNQI_SQN50,VNQI_SQN100,VNQI_SQN200,VNQI_MACD,VNQI_MACD_Avg,VNQI_MACD_Diff,VNQI_LinReg10,VNQI_LinReg30,VNQI_LinReg90,VNQI_LinReg270
8/15/2017, 58, 58.01, 57.77, 57.91, 449772, 0.584427620886146, 1.51954276944705, 0.274561996922933, 1.70110718101266, 0, 0.304859516928722, 0.430390787538415, -0.125531270609692, 57.926909090907, 59.097956989247, 58.5085836385839, 58.7042209701127
8/16/2017, 58.12, 58.38, 57.99, 58.34, 277170, 0.591395155112117, 1.50775914966737, 0.375808559596, 1.80228606084859, 0, 0.292482295237363, 0.402809089078204, -0.110326793840841, 57.9612727272707, 59.0859354838706, 58.5367399267402, 58.7467644924615
8/17/2017, 58.17, 58.24, 57.76, 57.76, 189919, 0.61767475210836, 0.895377828325111, 0.0325464659066903, 1.63670679845412, 0, 0.233184103938008, 0.368884092050165, -0.135699988112157, 57.8305454545434, 58.9631612903222, 58.5329426129429, 58.7736637210413
8/18/2017, 57.98, 58.09, 57.88, 57.96, 462745, 0.613234109690993, 0.617827936246421, 0.25845448371001, 1.69809713680532, 0, 0.200022454299621, 0.335111764500056, -0.135089310200436, 57.8336363636342, 58.8495483870964, 58.5431575091578, 58.8047971698113
8/21/2017, 58.11, 58.33, 58.11, 58.29, 262428, 0.611012121252452, 0.953523056632825, 0.550049029908913, 1.78744296387054, 0, 0.198086433023967, 0.307706698204838, -0.109620265180872, 57.9607272727251, 58.7720430107524, 58.5720805860809, 58.8432670807453
8/22/2017, 58.51, 58.58, 58.32, 58.52, 580719, 0.602957992488298, 0.914194200613863, 0.732817338814837, 1.99793372112746, 0, 0.212659790337639, 0.288697316631399, -0.0760375262937594, 58.154909090907, 58.7040645161287, 58.6068888888891, 58.8864090177134
8/23/2017, 58.33, 58.6, 58.33, 58.57, 252811, 0.595370439378426, 0.70450693132188, 0.446434474585414, 1.99228069358758, 0, 0.22564279347128, 0.276086411999375, -0.0504436185280946, 58.4167272727251, 58.6536344086018, 58.6528351648354, 58.9296909793229
8/24/2017, 58.55, 58.59, 58.42, 58.45, 226957, 0.581305462834469, 0.454461810086671, 0.401820220393352, 1.90029795638352, 0, 0.223670584604804, 0.265603246520461, -0.0419326619156569, 58.4809090909069, 58.5863655913975, 58.6875140415143, 58.9689757593895
8/25/2017, 58.43, 58.66, 58.32, 58.55, 304632, 0.580332008326917, 0.488409678040635, 0.574122367335388, 1.8859999170821, 0, 0.22755366216407, 0.257993329649183, -0.0304396674851129, 58.5407272727251, 58.5663010752684, 58.7154090354093, 59.0096895787139
8/28/2017, 58.79, 58.8, 58.63, 58.7, 283679, 0.571201314023235, 0.598045834686728, 0.577575682639129, 1.91469755506305, 0, 0.239968567235692, 0.254388377166485, -0.0144198099307922, 58.6892727272705, 58.5444516129028, 58.751020757021, 59.0529952537422
8/29/2017, 58.63, 58.81, 58.6, 58.67, 254766, 0.560815429972826, 0.627491009785896, 0.582959212322441, 1.8362781195814, 0, 0.24456749779339, 0.252424201291866, -0.00785670349847523, 58.7363636363614, 58.5265806451609, 58.7813992673995, 59.0945249260515
8/30/2017, 58.67, 58.78, 58.6, 58.71, 418073, 0.547741257242045, 0.426116048050844, 1.00190250246176, 1.80125731163751, 0, 0.248574437714176, 0.251654248576328, -0.00307981086215209, 58.8418181818159, 58.5296344086017, 58.8144859584862, 59.1359880239521
8/31/2017, 59.07, 59.33, 58.98, 59.29, 291799, 0.567549245269799, 0.689316186078976, 1.29048994287812, 2.03463999535921, 0, 0.295148827250813, 0.260353164311225, 0.0347956629395881, 59.0114545454523, 58.6149892473114, 58.8757655677658, 59.1901296139757
9/1/2017, 59.37, 59.37, 59.11, 59.17, 340354, 0.56223584611195, 0.426843253791522, 1.28761655463433, 1.86308270659955, 0, 0.318702564611414, 0.272023044371263, 0.0466795202401511, 59.0961818181795, 58.678967741935, 58.9252942612946, 59.2401928297946
9/5/2017, 59.03, 59.1, 58.69, 58.86, 560745, 0.577711863128133, 0.215837048848491, 1.0387670056941, 1.63030356350709, 0, 0.308795064656202, 0.279377448428251, 0.0294176162279516, 59.0738181818159, 58.6945591397845, 58.9569670329673, 59.2818534571723
9/6/2017, 59.08, 59.31, 59, 59.27, 353475, 0.582991635743813, 0.361916737618808, 1.19223633088889, 1.78286098935108, 0, 0.330220298997205, 0.289546018542041, 0.0406742804551632, 59.2079999999977, 58.7510537634404, 58.9968913308916, 59.3320263837889
9/7/2017, 59.79, 59.92, 59.67, 59.92, 347641, 0.602073073064236, 0.713845529360085, 1.65220035557678, 1.79653593058545, 0, 0.395095108819959, 0.310655836597625, 0.0844392722223339, 59.5358181818159, 58.9031397849458, 59.0654822954826, 59.3960236590939
9/8/2017, 60.05, 60.05, 59.91, 59.95, 172830, 0.583359593179459, 0.689775735111114, 1.7276885816003, 1.86697585769624, 0, 0.443813605304221, 0.337287390338944, 0.106526214965277, 59.7763636363613, 59.0568172043006, 59.1419536019539, 59.4592764600358
9/11/2017, 60.21, 60.26, 60.14, 60.2, 178906, 0.577637661637095, 0.806095328760485, 1.97773389279959, 2.1154603040745, 0, 0.496868682546271, 0.36920364878041, 0.127665033765862, 60.0414545454522, 59.2500430107522, 59.2197997558001, 59.5268177339901
9/12/2017, 60.1, 60.1, 59.98, 60.02, 293422, 0.568728721576566, 0.815319769551939, 1.85809351709521, 1.97837700275319, 0, 0.518414755228257, 0.399045870069979, 0.119368885158278, 60.1843636363613, 59.4097849462361, 59.2811770451773, 59.5887928571428
9/13/2017, 60, 60, 59.65, 59.77, 186216, 0.573504148830086, 0.759793660810619, 1.80538590923082, 1.89883300694099, 0, 0.509444701002138, 0.421125636256411, 0.0883190647457275, 60.1629090909067, 59.539655913978, 59.3358925518928, 59.6437654083204
9/14/2017, 59.82, 60, 59.76, 59.99, 273536, 0.562834236152618, 0.735619788629223, 1.96865374506993, 1.90579357624752, 0, 0.51416110067111, 0.439732729139351, 0.0744283715317595, 60.1654545454522, 59.6913333333328, 59.3967228327231, 59.7024439789246
9/15/2017, 60.35, 60.45, 60.23, 60.45, 267030, 0.568671704474041, 1.70056368896213, 2.36834280751883, 1.95278160223671, 0, 0.548692056529461, 0.461524594617373, 0.0871674619120882, 60.3730909090885, 59.8979139784941, 59.4764420024423, 59.7700834850291
9/18/2017, 60.71, 60.76, 60.46, 60.57, 374880, 0.564758037125358, 1.82280665193887, 2.45095499846371, 2.05360908976199, 0, 0.5790659728683, 0.485032870267558, 0.0940331026007414, 60.5349090909066, 60.1117419354833, 59.5594871794874, 59.8389255121042
9/19/2017, 60.61, 60.61, 60.44, 60.57, 203901, 0.550553485112247, 1.59322526309192, 2.37705650995773, 2.0732700666563, 0, 0.596264158343246, 0.507279127882696, 0.08898503046055, 60.5583636363612, 60.3017419354833, 59.6385909645912, 59.9062952731736
9/20/2017, 60.64, 60.72, 60.09, 60.36, 353605, 0.577032361888442, 1.72019710904787, 2.28565081705699, 2.12382953141285, 0, 0.586191350286931, 0.523061572363543, 0.0631297779233885, 60.4979999999975, 60.4420430107521, 59.7061294261297, 59.9676261307752
9/21/2017, 60.39, 60.44, 60.27, 60.31, 159124, 0.562729061439347, 1.4162622999723, 2.06809252970665, 2.0436752747751, 0, 0.5676307018065, 0.531975398252134, 0.035655303554366, 60.4909090909065, 60.5812688172037, 59.7733015873019, 60.0265537740947
9/22/2017, 60.23, 60.3, 60.13, 60.2, 196179, 0.550519604827851, 1.98464865056985, 1.90483393641609, 1.85063269978277, 0, 0.537845228475042, 0.533149364296716, 0.00469586417832635, 60.4305454545428, 60.6411397849457, 59.8330378510381, 60.0818359467806
9/25/2017, 59.44, 59.44, 59.15, 59.33, 400811, 0.619150787124639, 0.906984395262803, 1.08092782417161, 1.58717586538305, 0, 0.438978031665769, 0.514315097770527, -0.0753370661047574, 60.1059999999974, 60.5725806451607, 59.847782661783, 60.1171733254993
9/26/2017, 59.31, 59.39, 59.1, 59.25, 478914, 0.613460006583959, 0.646821029184012, 1.12984339906795, 1.64173891465892, 0, 0.350133612152348, 0.481478800646891, -0.131345188494543, 59.7652727272701, 60.5091182795693, 59.8490329670333, 60.1499912816041
9/27/2017, 58.98, 59, 58.82, 58.89, 459464, 0.62285838207836, 0.252271828615901, 0.813518024257256, 1.3836449113747, 0, 0.247818085614455, 0.434746657640404, -0.186928572025949, 59.2921818181791, 60.3714623655908, 59.8428180708184, 60.1743775516071
9/28/2017, 58.7, 58.94, 58.63, 58.92, 337517, 0.617721038943735, 0.239237405883757, 0.655231377715466, 1.39386521754457, 0, 0.167225372963806, 0.381242400705084, -0.214017027741278, 58.9214545454519, 60.2599569892467, 59.840600732601, 60.1988098759813
9/29/2017, 59.19, 59.45, 59.1, 59.41, 450654, 0.626600192456432, 0.608638965528506, 0.756436132895781, 1.5026460170718, 0, 0.141265551109711, 0.33324703078601, -0.191981479676298, 58.870363636361, 60.1682150537628, 59.852412698413, 60.23299729821
10/2/2017, 59.55, 59.55, 59.21, 59.22, 523953, 0.625886551201364, 0.425783098436221, 0.642693479547598, 1.40394954194733, 0, 0.10416010035668, 0.287429644700144, -0.183269544343464, 58.8343636363609, 60.0550537634402, 59.8628913308916, 60.2624316346421
10/3/2017, 59.54, 59.71, 59.41, 59.71, 274068, 0.63074445627261, 0.610846252321167, 0.853053672756425, 1.54925474913763, 0, 0.112990187654368, 0.252541753290989, -0.13955156563662, 59.04127272727, 60.0179354838703, 59.8957777777781, 60.3014284926976
10/4/2017, 59.78, 59.82, 59.63, 59.79, 253372, 0.614294428998757, 0.676037137575238, 0.921604182704537, 1.55061636775175, 0, 0.125002476133702, 0.227033897859531, -0.10203142172583, 59.2807272727245, 59.9971397849456, 59.9289010989014, 60.341245091623
10/5/2017, 59.75, 59.9, 59.66, 59.82, 221315, 0.603347220233097, 0.669713499535139, 0.786497118504812, 1.47665864305462, 0, 0.135382446012002, 0.208703607490025, -0.0733211614780231, 59.5516363636336, 59.97529032258, 59.9657728937732, 60.380829015544
10/6/2017, 59.45, 59.67, 59.35, 59.62, 182743, 0.614518939594543, 0.217142066234343, 0.629855862926755, 1.39347051092438, 0, 0.126017665192869, 0.192166419030594, -0.0661487538377253, 59.758181818179, 59.9119999999994, 59.9929304029307, 60.4154559051332
10/9/2017, 59.61, 59.61, 59.44, 59.46, 150327, 0.600500138239074, 0.192518157332993, 0.431622897325724, 1.39763224229958, 0, 0.104480954691354, 0.174629326162746, -0.070148371471392, 59.7670909090881, 59.8275268817198, 60.0218754578758, 60.4460586835844
10/10/2017, 59.91, 60.1, 59.88, 60.09, 215761, 0.617747567127818, 0.738749061221049, 0.690190917595467, 1.69767684268056, 0, 0.136673207663769, 0.167038102462951, -0.0303648947991818, 59.9705454545426, 59.8271182795692, 60.0885128205131, 60.4888110936682
10/11/2017, 59.93, 60.07, 59.8, 60.04, 581626, 0.61149947940165, 0.476677316097423, 0.594494795888492, 1.52354631239196, 0, 0.15634892486252, 0.164900266942865, -0.0085513420803443, 60.0389090909062, 59.8093978494617, 60.1490525030528, 60.5296643530508
10/12/2017, 60.19, 60.33, 60.1, 60.23, 274686, 0.603166317551242, 0.21175698603713, 0.670364402076807, 1.50624592285367, 0, 0.18513931383746, 0.168948076321784, 0.0161912375156766, 60.1161818181789, 59.8096129032252, 60.2206227106231, 60.5734979233963
10/13/2017, 60.51, 60.6, 60.39, 60.51, 653306, 0.600929961011499, 0.366435098016311, 0.75546771375826, 1.67962397069653, 0, 0.227922219002018, 0.180742904857831, 0.0471793141441872, 60.3167272727244, 59.8742150537628, 60.3053943833947, 60.6220491345616
10/16/2017, 60.45, 60.54, 60.41, 60.47, 620193, 0.582010225628667, 0.184809385709633, 0.720681596293078, 1.52673976729081, 0, 0.255653301749156, 0.195724984236096, 0.0599283175130604, 60.4054545454516, 59.9178709677413, 60.3801587301591, 60.6688281407035
10/17/2017, 60.33, 60.35, 60.15, 60.29, 427884, 0.58109886260702, 0.185333375711433, 0.727600098932823, 1.41296482808575, 0, 0.260107531231967, 0.20860149363527, 0.0515060375966966, 60.4618181818152, 59.9096344086015, 60.4383980463984, 60.711095522388
10/18/2017, 60.52, 60.66, 60.46, 60.58, 332942, 0.579939384371878, 0.530193467108645, 0.919274671746349, 1.5133702313599, 1.98395194143374, 0.283767026909587, 0.223634600290133, 0.0601324266194534, 60.6027272727243, 59.9563010752682, 60.5034652014656, 60.7582355548987
10/19/2017, 60.23, 60.3, 60.11, 60.3, 221567, 0.592472496019667, 0.209107748632106, 0.684086161054486, 1.33859465570524, 1.82671814326552, 0.276733674213588, 0.234254415074824, 0.0424792591387639, 60.6098181818152, 60.0023225806445, 60.5692258852262, 60.7989367409647
10/20/2017, 60.27, 60.27, 60.1, 60.16, 227267, 0.580781032820589, -0.177558395680596, 1.06022316501517, 1.26712741559481, 1.70191120772632, 0.256901461426544, 0.238783824345168, 0.0181176370813759, 60.5023636363606, 60.0301290322574, 60.6262954822958, 60.8360793972761
10/23/2017, 59.8, 59.91, 59.57, 59.6, 231880, 0.606422778318159, -0.591209190082657, 0.79953756772653, 0.90901090526089, 1.59939216167759, 0.193763386320718, 0.229779736740278, -0.03601635041956, 60.139999999997, 60.0021935483865, 60.6517289377293, 60.8615667144906
10/24/2017, 59.82, 59.89, 59.72, 59.82, 177026, 0.598222295358979, -0.447397747471295, 0.734186197274839, 0.807822332967108, 1.65683981829236, 0.159637961251264, 0.215751381642475, -0.0561134203912118, 59.9719999999969, 59.994043010752, 60.6883003663007, 60.890762017523
10/25/2017, 59.58, 59.64, 59.13, 59.32, 258105, 0.631260533090955, -0.607088205376342, 0.652856763178105, 0.665466035282343, 1.53666879221069, 0.091196241196819, 0.190840353553344, -0.099644112356525, 59.6359999999969, 59.9070752688166, 60.700478632479, 60.9097059237371
10/26/2017, 59.58, 59.62, 59.3, 59.35, 226144, 0.626353093206532, -0.558928701677568, 0.478781368678889, 0.605751762170157, 1.52992600750062, 0.0389276999439403, 0.160457822831463, -0.121530122887523, 59.3876363636332, 59.8414838709671, 60.6977680097683, 60.9287880899294
10/27/2017, 59.23, 59.49, 59.1, 59.44, 276260, 0.626940667525526, -0.438859893795088, 0.818063024374594, 0.591664600661112, 1.60931208449767, 0.00471243030202118, 0.129308744325575, -0.124596314023554, 59.2743636363605, 59.8221075268811, 60.6958339438343, 60.9491516378358
10/30/2017, 59.28, 59.32, 59.18, 59.27, 629651, 0.619235458306587, -0.0294338389416601, 0.640963781844602, 0.632212491141011, 1.57015778108954, -0.0357093613582009, 0.0963051231888197, -0.132014484547021, 59.1527272727241, 59.7956774193542, 60.6820903540907, 60.9658291182501
10/31/2017, 59.54, 59.69, 59.46, 59.66, 326901, 0.619627578497147, 0.287048249087632, 0.663086541176407, 0.856854849416182, 1.64169652997091, -0.0358608008485888, 0.069871938381338, -0.105732739229927, 59.1952727272696, 59.8271182795692, 60.6868376068379, 60.9894904084856
11/1/2017, 59.73, 59.9, 59.6, 59.6, 309639, 0.614406581652396, 0.50504533279332, 0.527729788618717, 0.893087780514408, 1.63109599056464, -0.0403571047131592, 0.0478261297624386, -0.0881832344755978, 59.3094545454514, 59.8428172043004, 60.6882295482299, 61.0115174818921
11/2/2017, 59.78, 60.03, 59.72, 60.02, 228308, 0.615423203151594, 0.748199713363511, 0.688795795756559, 0.806194800778157, 1.77565641614952, -0.00991566637670616, 0.0362777705346096, -0.0461934369113158, 59.5661818181786, 59.9133763440854, 60.698224664225, 61.0409380813181
11/3/2017, 60, 60, 59.7, 59.89, 220233, 0.612636761070308, 0.34631910190001, 0.685427975811965, 0.772724557890196, 1.73227116377432, 0.00367709205073652, 0.029757634837835, -0.0260805427870985, 59.7652727272695, 59.961978494623, 60.697550671551, 61.0673410556798
11/6/2017, 59.56, 59.82, 59.5, 59.82, 245271, 0.615283765287123, 0.434516061142283, 0.606242524824044, 0.83494351793198, 1.64673126219397, 0.00870073934231641, 0.0255462557387313, -0.0168455163964149, 59.8429090909058, 59.9456989247305, 60.6861782661786, 61.0919034992393
11/7/2017, 59.89, 59.97, 59.71, 59.86, 236485, 0.6058463263866, 0.122861120617092, 0.555318276145309, 0.800454730848665, 1.62812552361909, 0.015728374806173, 0.0235826795522196, -0.00785430474604668, 59.9663636363604, 59.9259999999993, 60.6747985347988, 61.1166963824289
11/8/2017, 60.13, 60.21, 60, 60.14, 201916, 0.60197311344574, 0.266417706612667, 0.693310086045898, 0.904221695163837, 1.65731370975019, 0.0433912986048526, 0.0275444033627462, 0.0158468952421064, 60.0843636363603, 59.9138924731176, 60.6696800976804, 61.146129032258
11/9/2017, 59.99, 60.13, 59.73, 60.08, 429755, 0.606566742518234, 0.200658409222947, 0.64698891610054, 1.14837774407097, 1.68556789454079, 0.0597837169815421, 0.0339922660865054, 0.0257914508950367, 60.1429090909058, 59.8881075268811, 60.6565347985351, 61.173881960005
11/10/2017, 60.06, 60.1, 59.91, 60, 375634, 0.592840056599512, 0.291287919403081, 0.353227974576242, 1.14251094699782, 1.6903215012298, 0.0655637175104999, 0.0403065563713043, 0.0252571611391956, 60.1519999999967, 59.877354838709, 60.6295628815632, 61.1996254869926
11/13/2017, 59.63, 59.83, 59.55, 59.78, 308453, 0.602908719072804, 0.246378187715454, 0.305711821672532, 1.10456929746185, 1.67084966105209, 0.0517951855316383, 0.0426042822033711, 0.0091909033282672, 60.0205454545421, 59.8222150537628, 60.5889059829063, 61.2208613532586
11/14/2017, 59.73, 59.78, 59.62, 59.77, 1118126, 0.586243752130896, -0.253570257890572, 0.453479001883653, 1.04820525901526, 1.5988683162277, 0.0396198948298974, 0.0420074047286764, -0.00238750989877901, 59.9358181818148, 59.7948602150531, 60.5478754578758, 61.2414738790621
11/15/2017, 59.46, 59.59, 59.3, 59.52, 315754, 0.59875335368986, -0.411609814174899, 0.13827804091364, 0.937383509538315, 1.52876039174438, 0.00968632069228903, 0.0355431879213989, -0.0258568672291099, 59.7467272727239, 59.7407311827951, 60.4918681318684, 61.2571615506909
11/16/2017, 59.9, 60.1, 59.83, 60.05, 312413, 0.612088420167185, -0.12313827552127, 0.0804251787061371, 1.23616734490054, 1.60855088318743, 0.028402907100805, 0.0341151317572801, -0.00571222465647517, 59.8290909090875, 59.7575913978488, 60.466014652015, 61.2819835979477
11/17/2017, 59.87, 59.95, 59.78, 59.78, 1339818, 0.606693110563524, -0.537116210701921, -0.0649686493429623, 1.1800543300771, 1.50870595243409, 0.0212047579097501, 0.0315330569877741, -0.010328299078024, 59.790545454542, 59.7253763440854, 60.4301684981688, 61.3015034433055
11/20/2017, 59.96, 60.04, 59.79, 59.91, 584651, 0.596807017893725, -0.406258350000358, -0.123430967579331, 1.3107856961305, 1.57298537732389, 0.0256939030402989, 0.0303652261982791, -0.00467132315798013, 59.7889090909057, 59.6979569892467, 60.4134993894997, 61.3229226190476
11/21/2017, 60.2, 60.5, 60.2, 60.44, 349537, 0.610803656848319, 0.116094153674186, 0.21508197539737, 1.45528574292508, 1.61760674551919, 0.0711974338059349, 0.0385316677198102, 0.0326657660861247, 59.9734545454511, 59.7768817204295, 60.4141465201469, 61.3532676499508
11/22/2017, 60.63, 60.65, 60.34, 60.59, 277752, 0.604408720398032, 0.0187681713866355, 0.40554670098242, 1.56043977756887, 1.55998680140943, 0.118002793422249, 0.0544258928602981, 0.0635769005619513, 60.2341818181784, 59.8692473118273, 60.4252087912092, 61.3856808701415
11/24/2017, 60.76, 60.87, 60.71, 60.83, 106834, 0.594937829203862, 0.387105194807716, 0.41319446559786, 1.67774201799117, 1.54739382348178, 0.172474197185196, 0.0780355537252776, 0.094438643459918, 60.5412727272693, 60.0011827956983, 60.4527228327232, 61.4216971945281
11/27/2017, 60.76, 60.76, 60.46, 60.46, 228490, 0.599248507160889, 0.219077907396597, 0.0221963573541186, 1.67312852772771, 1.46700467948254, 0.183670035493094, 0.0991624500788409, 0.0845075854142532, 60.6636363636329, 60.1009677419348, 60.4670158730162, 61.4506144181414
11/28/2017, 60.6, 60.72, 60.49, 60.72, 575892, 0.58825817697299, 0.847468877783084, 0.0880139912209835, 1.7698221871804, 1.54373647408381, 0.2110893386062, 0.121547827784313, 0.0895415108218875, 60.8067272727238, 60.2313978494617, 60.4918510378514, 61.4835040820201
11/29/2017, 60.58, 60.58, 60.2, 60.3, 220126, 0.605855467338474, 0.355084983705067, -0.106957271874361, 1.56464229136638, 1.45545880723668, 0.196661848582487, 0.136570631943948, 0.0600912166385392, 60.7514545454511, 60.2949247311822, 60.4960170940174, 61.508539808018
11/30/2017, 60.63, 60.75, 60.48, 60.49, 364428, 0.610951073673078, 0.91324276865568, 0.0780599948021532, 1.64340436490576, 1.43558433297855, 0.198273794021659, 0.14891126435949, 0.0493625296621695, 60.6829090909056, 60.4018279569886, 60.5051452991457, 61.536368487834
12/1/2017, 60.43, 60.54, 60.23, 60.51, 209260, 0.605827283492981, 0.905030905385105, 0.110507810481921, 1.50942007641147, 1.44487345641206, 0.198872625416783, 0.158903536570949, 0.0399690888458344, 60.6743636363601, 60.4931827956983, 60.5207252747256, 61.5640243451235
12/4/2017, 60.52, 60.54, 60.16, 60.16, 219171, 0.610466730019153, 0.544867618650351, -0.000285571626330652, 1.31195596570584, 1.40492320134031, 0.169155212687407, 0.16095387179424, 0.00820134089316688, 60.4658181818146, 60.5294408602144, 60.522373626374, 61.5851997358864
12/5/2017, 60.46, 60.66, 60.37, 60.45, 244996, 0.618517693201897, 0.88073380618411, 0.576851472065717, 1.18548760937474, 1.42824775015228, 0.167078547868812, 0.162178807009155, 0.00489974085965711, 60.3627272727237, 60.5651612903219, 60.5415360195364, 61.6108892525913
12/6/2017, 60.25, 60.28, 60.07, 60.18, 345004, 0.621800013731338, 0.397855002771702, 0.479121050775918, 1.15236690237161, 1.3379243236666, 0.142009040699037, 0.158144853747131, -0.0161358130480942, 60.2429090909055, 60.5758064516122, 60.5475042735047, 61.6315358817165
12/7/2017, 60.06, 60.34, 60.01, 60.21, 562520, 0.617819773875342, 0.465751743933167, 0.686997760179068, 1.06409744500898, 1.30628201233532, 0.123142514674868, 0.151144385932678, -0.0280018712578107, 60.1776363636328, 60.5546021505369, 60.5573675213679, 61.6522881355932
12/8/2017, 60.59, 60.68, 60.42, 60.63, 431812, 0.621622664617889, 0.462999828546737, 0.866178072837825, 1.06991267260701, 1.3904169633694, 0.14046198842032, 0.149007906430207, -0.00854591800988674, 60.3261818181782, 60.5829462365585, 60.5847203907208, 61.6796851398787
12/11/2017, 60.55, 60.66, 60.46, 60.58, 577022, 0.607536035787281, 0.525649737158524, 0.611102517782775, 0.971158617511939, 1.4354487459976, 0.148442066273077, 0.148894738398781, -0.000452672125703796, 60.3943636363601, 60.6026881720423, 60.6100512820517, 61.7057526106677
12/12/2017, 60.6, 60.72, 60.52, 60.71, 419387, 0.59239509793434, 0.674707989713487, 0.77783389237938, 0.996621574821147, 1.46061427761488, 0.163372986912435, 0.151790388101512, 0.0115825988109235, 60.5529090909055, 60.6202365591391, 60.64064957265, 61.7335094142259
12/13/2017, 61, 61.36, 61, 61.28, 365102, 0.610575898756757, 0.994574929495565, 0.805013748657874, 1.17194787831114, 1.50669163011278, 0.218679286707811, 0.165168167822772, 0.0535111188850396, 60.8249090909055, 60.7268172043004, 60.6905714285718, 61.7702119640387
12/14/2017, 61.27, 61.28, 61.07, 61.09, 205265, 0.599038901981067, 0.668672392198136, 0.666417688333507, 1.13187022028359, 1.63743380602938, 0.244361666471043, 0.181006867552426, 0.0633547989186174, 61.0158181818145, 60.7948387096767, 60.7267057387061, 61.8031583279037
12/15/2017, 61.03, 61.18, 60.93, 61.07, 241383, 0.589741643948293, 0.697830642103279, 0.641204227266205, 1.01374070849348, 1.60546243439325, 0.26010299914627, 0.196826093871195, 0.0632769052750749, 61.1710909090872, 60.8787096774187, 60.7658388278392, 61.8352106927864
12/18/2017, 61.55, 61.73, 61.42, 61.46, 586671, 0.610392874814938, 0.99872200295034, 0.926841020699162, 1.08673920403823, 1.67505277792675, 0.300582926465658, 0.217577460390087, 0.0830054660755709, 61.3605454545417, 60.9966236559133, 60.8018754578759, 61.8730931660258
12/19/2017, 59.86, 59.86, 59.2, 59.27, 471629, 0.791952231851186, -0.176016044399119, -0.040582376505349, 0.229438690198236, 1.18658521165877, 0.154171668080949, 0.20489630192826, -0.050724633847311, 60.7805454545417, 60.8218709677412, 60.738478632479, 61.874662763466
12/20/2017, 59.18, 59.2, 59.04, 59.08, 345209, 0.774239308441584, -0.24571233200902, -0.32987492329668, 0.177152508073952, 1.20425144524144, 0.0225483554652257, 0.168426712635653, -0.145878357170427, 60.1452727272689, 60.6292258064509, 60.6739731379735, 61.8730373320059
12/21/2017, 59.19, 59.37, 59.11, 59.26, 349402, 0.757761650786236, -0.0790719392554653, -0.248250634078935, 0.179454158162682, 1.23641393203995, -0.0664733094669216, 0.121446708215138, -0.18792001768206, 59.638181818178, 60.4831182795692, 60.6093870573875, 61.8742552911359
12/22/2017, 59.35, 59.64, 59.3, 59.64, 359304, 0.747144662211817, -0.138056643965783, -0.179289590762561, 0.279167630058554, 1.25065746606588, -0.105148707240353, 0.0761276251240397, -0.181276332364393, 59.398181818178, 60.3869032258058, 60.5699780219784, 61.8814849157633
12/26/2017, 59.75, 59.76, 59.67, 59.73, 422326, 0.718763138650546, 0.00207012256823664, -0.245368515221112, 0.284253185220899, 1.20736559101677, -0.127072181766657, 0.0354876637459004, -0.162559845512557, 59.2332727272689, 60.2996129032251, 60.5206617826622, 61.8899689078896
12/27/2017, 59.96, 60.18, 59.93, 60.15, 355148, 0.715463610274601, 0.114540784853539, -0.0844898439444877, 0.384330330065486, 1.34247198715251, -0.109296303611856, 0.0065308702743491, -0.115827173886205, 59.2858181818143, 60.2526881720423, 60.4927057387062, 61.9049545381526
12/28/2017, 60.56, 60.57, 60.43, 60.54, 370449, 0.709999658905127, 0.0603926841924308, 0.109299000284169, 0.538173791473706, 1.26796040271935, -0.0630126805149445, -0.00737783988350962, -0.0556348406314348, 59.6176363636325, 60.2521935483864, 60.4875262515267, 61.9258486055777
12/29/2017, 60.75, 60.8, 60.48, 60.5, 518912, 0.701391907150588, -0.0131155425563027, -0.00243972210337992, 0.571806129843678, 1.20289630114696, -0.0292233726126341, -0.0117469464293345, -0.0174764261832996, 59.9379999999961, 60.2249892473111, 60.4840610500615, 61.945734206033
1/2/2018, 60.94, 61.31, 60.9, 61.31, 392121, 0.723576902030339, 0.199101043749688, 0.355914013608656, 0.701269552443134, 1.30180185099345, 0.0621981463719408, 0.00304207213092055, 0.0591560742410202, 60.5663636363597, 60.3295698924724, 60.5156630036634, 61.9780415960851
1/3/2018, 61.5, 61.69, 61.48, 61.63, 415103, 0.714658037811229, 0.455500031382155, 0.504402018368401, 1.02952709175738, 1.34027168287432, 0.158642947327131, 0.0341622471701626, 0.124480700156968, 61.370181818178, 60.4486236559133, 60.5565787545792, 62.0148498334941
1/4/2018, 61.66, 61.74, 61.6, 61.69, 387570, 0.689611867835804, 0.381597864799174, 0.722425567273351, 1.05934805682942, 1.39321425822522, 0.237183541268351, 0.0747665059898003, 0.162417035278551, 61.7474545454507, 60.5720215053756, 60.6000097680102, 62.052009263548
1/5/2018, 62.14, 62.4, 62.01, 62.35, 611351, 0.705133092549338, 0.774679048193132, 0.848710152341406, 1.11881002595133, 1.44728290093301, 0.348664820951427, 0.129546168982126, 0.219118651969301, 62.1827272727234, 60.8030107526874, 60.673323565324, 62.0988704044118
