Date,LQD_Open,LQD_High,LQD_Low,LQD_Close,LQD_Volume,LQD_ATRPercentOfClose20,LQD_SQN25,LQD_SQN50,LQD_SQN100,LQD_SQN200,LQD_MACD,LQD_MACD_Avg,LQD_MACD_Diff,LQD_LinReg10,LQD_LinReg30,LQD_LinReg90,LQD_LinReg270
11/9/2017, 120.61, 120.75, 120.51, 120.58, 7232296, 0.276737065379149, -0.433297608486961, -0.408228415329525, -0.123861192119459, 0.563751779968871, -0.0550700184121098, -0.0224073919444842, -0.0326626264676256, 120.864909090916, 120.940215053766, 121.209177045177, 121.97863738215
11/10/2017, 120.09, 120.15, 119.78, 119.89, 5816636, 0.297777192228267, -0.839461239007124, -0.825531595339326, -0.380567438063703, 0.424510020161129, -0.137035822695026, -0.0453330780945925, -0.0917027446004333, 120.453090909098, 120.798516129035, 121.13844932845, 121.962952117632
11/13/2017, 120.1, 120.12, 119.91, 119.91, 3646383, 0.29243167540184, -0.907557730788914, -0.463806096157154, -0.408441572354717, 0.460879322817088, -0.19809694203127, -0.0758858508819281, -0.122211091149342, 120.183818181825, 120.654000000002, 121.066322344323, 121.947828144458
11/14/2017, 119.98, 120.1, 119.88, 119.94, 6112487, 0.286911856658019, -0.950238158805252, -0.917795413957501, -0.418793050250503, 0.431766834091056, -0.241286172941059, -0.108965915293754, -0.132320257647305, 119.96727272728, 120.538451612906, 120.999811965812, 121.933435211847
11/15/2017, 120.07, 120.48, 119.85, 120.45, 7141854, 0.297564115260978, -0.449172355043523, -0.373176339524472, -0.31260183676772, 0.588387641901389, -0.23169042880555, -0.133510817996113, -0.0981796108094362, 119.966363636371, 120.491655913981, 120.956691086691, 121.928388161917
11/16/2017, 120.36, 120.52, 120.27, 120.31, 5051247, 0.293404686219147, -0.572668383665615, -0.740479147092149, -0.176235886103534, 0.560825044493058, -0.232700140052003, -0.153348682407291, -0.0793514576447118, 119.943636363644, 120.420731182798, 120.918876678877, 121.920866157637
11/17/2017, 120.51, 120.58, 120.38, 120.46, 5521512, 0.289594404026849, -0.868327274327088, -0.451997353924802, -0.168987716464689, 0.563352767370525, -0.218873558948204, -0.166453657715474, -0.0524199012327297, 120.037818181825, 120.366946236562, 120.883091575092, 121.916086242793
11/20/2017, 120.42, 120.6, 120.38, 120.46, 3190609, 0.284246345787984, -0.739629824499974, -0.240302636102982, -0.0408791426513071, 0.504471716262022, -0.205546481913046, -0.174272222554988, -0.031274259358058, 120.174545454553, 120.322989247314, 120.853404151405, 121.911333333333
11/21/2017, 120.9, 120.94, 120.67, 120.86, 4372079, 0.28899800656081, -0.387560493065119, 0.0774699581055749, 0.133606399296226, 0.534051423204758, -0.16085379783236, -0.171588537610463, 0.010734739778103, 120.467636363644, 120.338924731185, 120.843726495727, 121.913671189774
11/22/2017, 121.05, 121.37, 120.98, 121.33, 4111490, 0.294501641138157, 0.0902565844372981, 0.409954438370203, 0.50287057077878, 0.541209244006513, -0.0865121929505506, -0.15457326867848, 0.0680610757279296, 120.902000000007, 120.412236559142, 120.866017094018, 121.924190479903
11/24/2017, 121.25, 121.37, 121.17, 121.19, 1359663, 0.288351265890981, -0.135258224253625, 0.161787633811477, 0.383792802661694, 0.598757856266971, -0.0384495430522804, -0.13134852355324, 0.0928989805009598, 121.200545454553, 120.468107526884, 120.881203907204, 121.932051936007
11/27/2017, 121.16, 121.26, 121.04, 121.12, 6049156, 0.283173921876334, 0.0492198056929792, 0.0644868162620656, 0.47145018298967, 0.592466939760861, -0.00593949492055401, -0.106266717826703, 0.100327222906149, 121.303636363644, 120.546516129035, 120.895753357754, 121.938527924615
11/28/2017, 121.24, 121.39, 121.17, 121.29, 5176394, 0.279768522934936, 0.085124806078954, 0.230143982201887, 0.566417551963484, 0.627408481040184, 0.0331602806233491, -0.0783813181366926, 0.111541598760042, 121.402363636371, 120.638129032261, 120.924065934066, 121.947810518321
11/29/2017, 120.81, 120.87, 120.62, 120.81, 7606281, 0.294565581818057, -0.0430160766593885, -0.080890984579307, 0.322748360032627, 0.594802677507747, 0.0251255146748548, -0.0576799515743831, 0.0828054662492379, 121.266000000008, 120.668279569895, 120.928476190477, 121.948614342179
11/30/2017, 120.93, 120.94, 120.47, 120.67, 6119627, 0.29963656702136, 0.0844613315298627, -0.0755053524307503, 0.256191313226535, 0.587118010906951, 0.00737604830865735, -0.044668751597775, 0.0520447999064324, 121.135818181826, 120.672408602153, 120.911206349207, 121.946953276608
12/1/2017, 120.81, 121.38, 120.4, 120.72, 13958312, 0.325126634487609, 0.127299720151516, -0.0478044411612705, 0.0896152956017127, 0.542454425562783, -0.00262568230085947, -0.0362601377383919, 0.0336344554375325, 120.982909090917, 120.6983655914, 120.905025641026, 121.946129939322
12/4/2017, 120.78, 120.92, 120.58, 120.91, 5766859, 0.322444983455272, 0.00566267836046038, -0.0310859012047636, 0.231435612085988, 0.524340103117685, 0.00472482143585751, -0.028063145903542, 0.0327879673393996, 120.903272727281, 120.730752688175, 120.900754578755, 121.948516562122
12/5/2017, 120.93, 121.17, 120.83, 121.14, 4541854, 0.319774490689269, -0.122100260334231, -0.155864718813468, 0.21359372926803, 0.55215900317437, 0.0287774973385808, -0.0166950172551175, 0.0454725145936983, 120.878545454553, 120.801290322583, 120.913560439561, 121.95473140571
12/6/2017, 121.48, 121.54, 121.34, 121.37, 4801451, 0.319688619197439, 0.1770306245407, -0.0149100532406878, 0.255193963687475, 0.573400587551162, 0.0656418160961039, -0.000227650584873207, 0.0658694666809771, 120.97618181819, 120.881268817207, 120.936398046399, 121.964701767039
12/7/2017, 121.49, 121.57, 120.94, 121.13, 8295236, 0.330311048678226, 0.0941775749697422, 0.116250968348398, -0.0134405475830513, 0.486784024301579, 0.0746307630873844, 0.0147440321495783, 0.0598867309378061, 121.057090909099, 120.906301075271, 120.951221001222, 121.970440892512
12/8/2017, 121.02, 121.11, 120.91, 120.98, 5135147, 0.323276975203123, -0.00170930916819225, -0.0732818619754137, -0.0526761374100129, 0.368558890514549, 0.068857080381548, 0.0255666417959723, 0.0432904385855758, 121.069090909099, 120.90795698925, 120.955338217339, 121.97353827607
12/11/2017, 121.12, 121.22, 121.03, 121.07, 4521496, 0.316796448641861, -0.0385299170835985, -0.0847682486826762, -0.0597774331159602, 0.429567528767034, 0.0707283309068174, 0.0345989796181413, 0.0361293512886761, 121.109636363645, 120.942258064519, 120.967211233212, 121.978052107872
12/12/2017, 120.95, 120.99, 120.78, 120.98, 10153028, 0.313165967393095, -0.126620548689573, -0.0160128625892913, -0.192611976531078, 0.401960179118946, 0.0642089023336467, 0.0405209641612424, 0.0236879381724044, 121.155818181826, 120.990774193551, 120.964808302809, 121.980962343096
12/13/2017, 121.18, 121.54, 121.09, 121.4, 7205808, 0.319542650728631, 0.24504905129273, 0.0696794443991631, 0.00809456338966933, 0.652625576639993, 0.0918736360460315, 0.0507914985382002, 0.0410821375078313, 121.268000000008, 121.083376344089, 120.981255189256, 121.990746196404
12/14/2017, 121.29, 121.66, 121.22, 121.62, 8022249, 0.321105524654933, 0.51151029198692, 0.232689342958537, 0.351658510243969, 0.719259379359797, 0.130051149512468, 0.0666434287330538, 0.0634077207794143, 121.396000000008, 121.193548387099, 120.993968253969, 122.003977229862
12/15/2017, 121.7, 121.85, 121.49, 121.79, 5846107, 0.319403984014339, 0.880667508262659, 0.424804729604232, 0.269007750051777, 0.726514105202273, 0.172041495966084, 0.0877230421796599, 0.0843184537864244, 121.540909090917, 121.320021505379, 121.015731379732, 122.019770431588
12/18/2017, 121.72, 121.77, 121.41, 121.43, 6371108, 0.319980240899704, 1.25851141709791, 0.273516073682413, 0.246954540666423, 0.701592205381344, 0.174261379985694, 0.105030709740867, 0.0692306702448273, 121.541090909099, 121.404989247314, 121.019785103786, 122.029408014572
12/19/2017, 121.17, 121.19, 120.65, 120.81, 6029152, 0.337823364124067, 0.651664984413219, -0.118345674689406, -0.097145657512324, 0.697937834271842, 0.124556031226291, 0.108935774037952, 0.0156202571883394, 121.344727272736, 121.411354838712, 121.000776556777, 122.028766811643
12/20/2017, 120.55, 120.7, 120.4, 120.49, 9805737, 0.338798394794896, 0.389340264359003, -0.324834370987514, -0.211719341302204, 0.707326727011105, 0.0586665866857032, 0.0988819365675019, -0.0402153498817987, 121.101818181827, 121.372709677422, 120.965768009769, 122.022902936784
12/21/2017, 120.29, 120.59, 120.27, 120.56, 6210433, 0.334942996511241, 0.0870797979974872, -0.25706972083368, -0.229694929369769, 0.836856180187146, 0.0119592829951216, 0.0814974058530259, -0.0695381228579043, 120.8830909091, 121.33595698925, 120.93064957265, 122.018214673645
12/22/2017, 120.57, 120.67, 120.49, 120.65, 2934885, 0.325418079373606, 0.258573937997049, -0.225501650546131, -0.129205855002389, 0.803085581040513, -0.0175915593037246, 0.0616796128216758, -0.0792711721254004, 120.696545454554, 121.29148387097, 120.906808302809, 122.015002938487
12/26/2017, 120.68, 120.86, 120.6, 120.81, 1872961, 0.319498441458524, 0.265491074342724, -0.402541616477911, -0.132648568983621, 0.901825107252335, -0.0277799222523498, 0.0437877058068707, -0.0715676280592205, 120.601272727282, 121.220860215057, 120.892598290599, 122.014363583365
12/27/2017, 121.08, 121.49, 120.95, 121.48, 3179283, 0.329837638928005, 0.688336837403161, 0.0433283690768375, 0.274233787271158, 0.985455633052211, 0.0180016158620049, 0.0386304878178975, -0.0206288719558926, 120.733636363645, 121.230645161293, 120.90583882784, 122.024394216867
12/28/2017, 121.47, 121.48, 121.22, 121.4, 2493203, 0.324260647101527, 0.377129388766203, 0.0132284128298457, 0.235150064368812, 0.822663257823634, 0.0472834293036044, 0.0403610761150389, 0.00692235318856551, 120.8950909091, 121.222150537637, 120.918752136753, 122.03297561753
12/29/2017, 121.26, 121.63, 121.26, 121.56, 3003285, 0.322860977543756, 0.170831449448267, 0.183977448484425, 0.508676644333315, 0.880432371749876, 0.0824497112956806, 0.0487788031511672, 0.0336709081445133, 121.155818181828, 121.258537634411, 120.935567765569, 122.043935685828
1/2/2018, 121.32, 121.46, 120.5, 120.75, 8480804, 0.352667754937541, -0.268858671509577, -0.29093632145584, 0.165579100290136, 0.682953087743791, 0.0444466591664678, 0.0479123743542274, -0.00346571518775952, 121.174000000009, 121.175655913981, 120.92656898657, 122.041926720622
1/3/2018, 120.94, 121.05, 120.7, 120.97, 5087608, 0.348891459355813, -0.0862702135870786, -0.0336452231708845, 0.255607985658751, 0.671918693110924, 0.0317155310405468, 0.0446730056914913, -0.0129574746509444, 121.252909090919, 121.127849462368, 120.922376068377, 122.04336684199
1/4/2018, 120.78, 121.01, 120.73, 120.93, 7710116, 0.343133464370785, -0.217659103912761, -0.109207577979549, 0.165353332286127, 0.617915718056869, 0.0181886867134864, 0.0393761418958903, -0.0211874551824039, 121.2190909091, 121.071677419358, 120.922627594628, 122.044125057897
1/5/2018, 121.09, 121.09, 120.76, 120.89, 5796472, 0.33973342173911, 0.0586116865893645, 0.0134453378707768, 0.179438612966952, 0.560543240901653, 0.00419257008444163, 0.0323394275336006, -0.0281468574491589, 121.100909090919, 121.034064516132, 120.921335775337, 122.044213541666
1/8/2018, 121.02, 121.03, 120.77, 120.88, 3897191, 0.333527917656676, 0.144238933873389, 0.163337651988049, 0.22521313217913, 0.572854523349589, -0.00761854773129755, 0.0243478324806209, -0.0319663802119185, 120.971454545464, 121.026322580648, 120.921841269842, 122.044110226167
1/9/2018, 120.73, 120.77, 120.42, 120.44, 7621727, 0.337105711989555, -0.170519289619475, -0.0433596859963697, -0.0472721069437401, 0.47525283089343, -0.051885166558634, 0.00910123267276995, -0.0609863992314039, 120.690545454555, 120.956322580648, 120.905643467644, 122.037164962447
1/10/2018, 120.05, 120.65, 119.91, 120.52, 6050495, 0.350738145987562, -0.241464526675383, -0.178478061851577, -0.0611804557270171, 0.446363844345327, -0.0795939400950658, -0.0086378018807972, -0.0709561382142686, 120.480727272737, 120.896645161293, 120.898312576313, 122.031512076861
1/11/2018, 120.49, 120.95, 120.49, 120.81, 5192586, 0.351439560356758, -0.201423027352728, -0.232793313327978, 0.0673517411608453, 0.538163965370786, -0.0772621365684074, -0.0223626688183192, -0.0548994677500882, 120.520909090919, 120.888967741938, 120.88667887668, 122.030354024354
1/12/2018, 120.6, 120.91, 120.55, 120.83, 4463052, 0.348709282648059, -0.337582653829844, -0.141644083868534, 0.0154134964257855, 0.477914445683044, -0.0729593031891937, -0.0324819956924942, -0.0404773074966996, 120.588545454556, 120.854924731186, 120.892586080587, 122.029483642794
1/16/2018, 121.18, 121.18, 120.82, 120.94, 7410204, 0.345855924352958, -0.115569771455579, -0.0253930984881069, 0.0951147237739724, 0.551538093485136, -0.0599817636107218, -0.0379819492761397, -0.0219998143345821, 120.757272727283, 120.825376344089, 120.894280830282, 122.030267614284
1/17/2018, 120.96, 121.02, 120.49, 120.61, 11240770, 0.351433751071092, -0.227555159758494, -0.173546618629483, -0.179827787528836, 0.473514731417677, -0.0754554090850093, -0.0454766412379136, -0.0299787678470956, 120.683818181829, 120.7555483871, 120.892134310135, 122.025998606797
1/18/2018, 120.17, 120.41, 120.01, 120.14, 6399425, 0.360139033468039, -0.561849682983683, -0.456615055245165, -0.261410194021139, 0.355909365007736, -0.12421162238725, -0.0612236374677809, -0.0629879849194691, 120.499636363647, 120.639462365594, 120.862168498169, 122.014645696509
1/19/2018, 119.99, 120.11, 119.72, 119.77, 6797813, 0.360722620913482, -0.720027270511077, -0.637066050802183, -0.485141179006141, 0.346304629691376, -0.190511087254976, -0.0870811274252198, -0.103429959829756, 120.22490909092, 120.496731182799, 120.808612942614, 121.997835906232
1/22/2018, 119.77, 120, 119.63, 119.66, 5096654, 0.358461983047529, -1.08231749709525, -0.642156793619392, -0.523068258569044, 0.302001352271808, -0.249058974689746, -0.119476696878125, -0.129582277811621, 119.967454545465, 120.364215053767, 120.748166056167, 121.979564193502
1/23/2018, 119.97, 120.19, 119.91, 120.18, 6143996, 0.361115683532151, -0.848186266414366, -0.315586851872902, -0.3672355476755, 0.368465291226321, -0.250610066273225, -0.145703370757145, -0.10490669551608, 119.954727272738, 120.292709677422, 120.708573870575, 121.969275998986
1/24/2018, 119.94, 120.12, 119.83, 120.1, 5679043, 0.357859606199411, -1.00583231398682, -0.20978202441467, -0.42838148939299, 0.405425412633548, -0.255351120177409, -0.167632920641198, -0.0877181995362109, 119.864545454556, 120.207182795702, 120.672473748475, 121.957899267706
1/25/2018, 120.02, 120.71, 120, 120.71, 7042069, 0.367657955176223, -0.399482369969899, 0.387499518164057, -0.285760401182793, 0.466052070647665, -0.20749466816298, -0.175605270145554, -0.0318893980174255, 120.019636363647, 120.210731182799, 120.665860805862, 121.955693558231
1/26/2018, 120.62, 120.62, 120.34, 120.55, 6391343, 0.365084962097517, -0.149164823802746, 0.303659249553821, -0.0774732951039068, 0.349105779809616, -0.18039921808716, -0.176564059733875, -0.00383515835328491, 120.167090909102, 120.190301075272, 120.649814407816, 121.951120198265
1/29/2018, 120.2, 120.38, 120, 120.23, 5732380, 0.370626653678889, -0.149567157967922, 0.141296887301776, -0.458775783849142, 0.229756271686496, -0.182641823092268, -0.177779612405554, -0.00486221068671439, 120.222181818193, 120.160043010756, 120.621592185593, 121.941861418614
1/30/2018, 120, 120.08, 119.7, 119.82, 6662558, 0.375416628636473, -0.427600468751173, -0.280898165687828, -0.453690688394555, 0.126696005323695, -0.21502401421489, -0.185228492767421, -0.029795521447469, 120.190363636375, 120.099978494627, 120.572656898658, 121.924298756321
1/31/2018, 120.17, 120.22, 119.71, 120.07, 6833938, 0.377140829691523, -0.329416026357033, -0.100736146799417, -0.535944421391953, 0.207302127499159, -0.218001240715907, -0.191783042357118, -0.0262181983587885, 120.240000000011, 120.094580645164, 120.535382173383, 121.913173978406
2/1/2018, 119.91, 119.96, 119.14, 119.22, 12272412, 0.39984175851374, -0.834366855348018, -0.523060170924476, -0.688658028502561, -0.052590451212023, -0.285655748764114, -0.210557583638518, -0.0750981651255965, 119.931454545466, 119.96843010753, 120.465057387058, 121.893996993303
2/2/2018, 119, 119, 118.47, 118.61, 8681492, 0.413419422708942, -1.57861643248145, -0.763048550799031, -0.764118589706353, -0.0939703911893757, -0.384067049955561, -0.245259476901926, -0.138807573053635, 119.388363636375, 119.737806451616, 120.379357753359, 121.861165778324
2/5/2018, 118.24, 119.33, 118.22, 118.68, 14486017, 0.439281208637785, -1.48844712656847, -0.913814974436436, -0.695732918679207, -0.0540755560745496, -0.451209043197224, -0.286449390160986, -0.164759653036238, 118.910727272739, 119.508924731186, 120.298339438341, 121.830994123275
2/6/2018, 118.59, 118.82, 118.39, 118.44, 10467453, 0.436315426790574, -1.72462099310235, -1.23962689140005, -0.736332263948193, -0.0940104408955022, -0.517816484703403, -0.332722809069469, -0.185093675633933, 118.507636363648, 119.265935483874, 120.198385836387, 121.796705753724
2/7/2018, 118.8, 118.85, 118.08, 118.11, 8862326, 0.448254501664735, -1.57173281671589, -1.31575066094299, -0.953250250639885, -0.122277833439911, -0.590425545886831, -0.384263356432942, -0.206162189453889, 118.069454545466, 119.000752688175, 120.08983882784, 121.758840508405
2/8/2018, 117.94, 118.1, 117.56, 117.6, 10956971, 0.451072893129598, -1.99514174486372, -1.48074097666279, -1.1497829929721, -0.129348527339782, -0.681268251419311, -0.443664335430216, -0.237603915989096, 117.685636363648, 118.697913978498, 119.963648351649, 121.713380893809
2/9/2018, 117.45, 117.47, 117.2, 117.22, 8718996, 0.446970343119251, -2.18188457369505, -1.70937159491722, -1.23237656426494, -0.240991328860446, -0.774990960865892, -0.509929660517351, -0.265061300348542, 117.308181818194, 118.412236559143, 119.818840048841, 121.660579472461
2/12/2018, 117.29, 117.62, 117.2, 117.22, 7814752, 0.442536857527868, -2.15486911737766, -1.53070598536037, -1.25640249263225, -0.25933151527117, -0.839588628257204, -0.575861454065321, -0.263727174191882, 117.048363636376, 118.148709677423, 119.682815628817, 121.611601749351
2/13/2018, 117.09, 117.21, 116.79, 117.18, 8730711, 0.438901364716213, -2.17584147003659, -1.48944608378163, -1.22104595669369, -0.289424543962256, -0.88382225794264, -0.637453614840785, -0.246368643101855, 116.856909090921, 117.917741935487, 119.54646886447, 121.55634467678
2/14/2018, 116.81, 117, 116.66, 116.75, 11013300, 0.440761788621616, -2.17715266357749, -1.68024112463773, -1.35682855826743, -0.249389385081085, -0.942708181394821, -0.698504528151592, -0.244203653243228, 116.710909090921, 117.606473118283, 119.390507936509, 121.491816591499
2/15/2018, 117.18, 117.46, 117.06, 117.3, 4953439, 0.447024653712659, -1.76240405320563, -1.47754845849763, -1.19998017689349, -0.213434539408698, -0.934226119354278, -0.74564884639213, -0.188577272962149, 116.766000000012, 117.405462365595, 119.259516483518, 121.436976629766
2/16/2018, 117.58, 117.76, 117.46, 117.65, 6319802, 0.442959560445985, -1.70882939243917, -1.41331244670458, -1.23400774996255, -0.143985875429045, -0.889013949728735, -0.774321867059451, -0.114692082669284, 116.92472727274, 117.269870967745, 119.148720390722, 121.391294792948
2/20/2018, 117.35, 117.41, 117.13, 117.15, 8786197, 0.444801388579998, -1.9624994661016, -1.69963422874682, -1.37876981245988, -0.18844923103487, -0.883346136492449, -0.79612672094605, -0.0872194155463984, 116.977090909104, 117.089333333337, 119.020336996338, 121.335671176712
2/21/2018, 117.2, 117.31, 116.44, 116.51, 6387215, 0.462218337812543, -2.31442046893644, -1.82433861647875, -1.42603803554841, -0.29874368592855, -0.91989305049259, -0.820879986855358, -0.0990130636372315, 116.843818181831, 116.851053763444, 118.865560439562, 121.267314746481
2/22/2018, 116.84, 117.07, 116.64, 116.67, 7227083, 0.462504547969593, -2.03554617382831, -1.69305486505404, -1.43091727641736, -0.237866715647608, -0.925280028122415, -0.84175999510877, -0.0835200330136456, 116.805090909104, 116.631935483874, 118.721785103786, 121.202397703977
2/23/2018, 117.05, 117.24, 116.88, 117.21, 8005557, 0.461670380778361, -1.44155508421959, -1.46873073316011, -1.26570287421987, -0.150245692358553, -0.875879169819598, -0.848583830050935, -0.0272953397686624, 116.929454545467, 116.510989247315, 118.615526251528, 121.146516878502
2/26/2018, 117.59, 117.75, 117.33, 117.36, 5071950, 0.461032430678938, -1.18550124767674, -1.37116286351565, -1.15099541032919, -0.151674546898165, -0.815227452689825, -0.841912554578713, 0.0266851018888881, 117.050909090922, 116.449763440864, 118.515247863249, 121.091375153751
2/27/2018, 117.51, 117.52, 116.7, 116.85, 7279509, 0.474980126326539, -1.35893375463293, -1.73378842460435, -1.39090416303948, -0.243309909305995, -0.799101720434976, -0.833350387749966, 0.03424866731499, 116.988545454559, 116.347419354842, 118.3951990232, 121.030257209239
2/28/2018, 117.01, 117.16, 116.95, 117.07, 7963405, 0.463623100479998, -1.55376114312196, -1.72990030774546, -1.29371604385661, -0.306621745461036, -0.759811169860001, -0.818642544171973, 0.0588313743119722, 117.014363636377, 116.306000000003, 118.284092796094, 120.969014076807
3/1/2018, 116.56, 116.81, 116.37, 116.62, 11679072, 0.472153477572746, -1.72103854813331, -1.9604710577959, -1.37466775144177, -0.377035722460581, -0.756266594111978, -0.806167354159974, 0.0499007600479964, 116.804727272741, 116.210451612907, 118.160349206351, 120.901348640153
3/2/2018, 116.36, 116.49, 116.19, 116.25, 5334953, 0.468468057004791, -2.36690193184283, -1.96838850808967, -1.45441158449547, -0.463956591208658, -0.774386751641444, -0.799811233656268, 0.0254244820148239, 116.584363636377, 116.062365591401, 118.016593406595, 120.829219625529
3/5/2018, 116.51, 116.58, 116.1, 116.21, 10168381, 0.465850107955138, -2.29915280265238, -1.78585097612337, -1.49932756073715, -0.596102392507462, -0.782949419202808, -0.796438870765576, 0.013489451562768, 116.477454545468, 115.909634408605, 117.877279609281, 120.759307639743
3/6/2018, 116.64, 116.68, 116.29, 116.31, 8363558, 0.462381729801336, -2.06367988322143, -1.62530269037356, -1.49144847404502, -0.575971534951157, -0.772758353398146, -0.79170276729209, 0.0189444138939441, 116.38363636365, 115.785225806455, 117.739311355313, 120.69244963783
3/7/2018, 116.5, 116.53, 116.23, 116.27, 4070441, 0.452314767726272, -1.88595771711723, -1.67092977998578, -1.48584061110812, -0.594056678837149, -0.759158420321583, -0.785193897897989, 0.0260354775764056, 116.193818181832, 115.71202150538, 117.595831501833, 120.628146781468
3/8/2018, 116.49, 116.7, 116.34, 116.5, 6410043, 0.447305632114653, -1.89541799574355, -1.60494726319282, -1.41663413549976, -0.538758131321981, -0.721504245742253, -0.772455967466842, 0.0509517217245888, 116.128545454559, 115.687892473122, 117.465326007327, 120.563895312286
3/9/2018, 116.32, 116.37, 116.04, 116.09, 7774244, 0.446253345114042, -1.77922792063401, -1.82206725078381, -1.70427133053884, -0.546568957268915, -0.716487393912388, -0.761262252755951, 0.0447748588435629, 116.038909090923, 115.675634408606, 117.327865689867, 120.493468088014
3/12/2018, 116.19, 116.28, 116.1, 116.24, 8555640, 0.431566356611964, -1.38861558000989, -2.09982044909938, -1.60190172368766, -0.552520551539893, -0.692425901522455, -0.747494982509252, 0.0550690809867967, 116.092181818196, 115.7015483871, 117.209382173383, 120.424998496652
3/13/2018, 116.35, 116.4, 116.11, 116.25, 8625910, 0.422425889272654, -1.42746474041653, -2.06211690682615, -1.59237604263973, -0.558988989929618, -0.664885690658309, -0.730973124139063, 0.0660874334807542, 116.108000000014, 115.735204301079, 117.091272283274, 120.354703840372
3/14/2018, 116.27, 116.69, 116.26, 116.51, 5765678, 0.419291555630836, -1.11288629152524, -2.00711154004626, -1.44846326787082, -0.529315652348631, -0.614990816725893, -0.707776662656429, 0.0927858459305364, 116.290363636378, 115.80019354839, 116.985221001222, 120.287650949843
3/15/2018, 116.48, 116.71, 116.44, 116.63, 5268524, 0.40949220774433, -0.857204173912135, -1.70303252625892, -1.46679764389954, -0.555523840379289, -0.559318299351773, -0.678084989995498, 0.118766690643725, 116.454727272742, 115.91843010753, 116.887267399269, 120.22485964193
3/16/2018, 116.41, 116.83, 116.36, 116.76, 10754736, 0.408711222848237, -0.5003808047706, -1.74447245721253, -1.32788526759363, -0.556536463159061, -0.498955862100232, -0.642259164416445, 0.143303302316213, 116.589454545469, 116.018688172046, 116.801301587303, 120.166272242722
3/19/2018, 116.5, 116.6, 116.36, 116.37, 8095296, 0.406763480800655, -0.507260083485926, -1.87837402256695, -1.48156243731626, -0.573405610676188, -0.477088358702588, -0.609225003273673, 0.132136644571086, 116.553636363651, 116.04466666667, 116.702156288158, 120.102389777231
3/20/2018, 116.03, 116.19, 115.92, 115.96, 6444959, 0.407194833974936, -0.738267316898872, -2.01777002537249, -1.51464297647413, -0.734835238609649, -0.487225347679328, -0.584825072154804, 0.0975997244754767, 116.387454545469, 116.037741935487, 116.586376068377, 120.033249965833
3/21/2018, 115.76, 116.23, 115.52, 115.89, 7312616, 0.417701245149253, -0.75633665639193, -2.04439489458928, -1.44436450919104, -0.693612597598899, -0.495199053029424, -0.566899868329728, 0.0717008153003043, 116.208181818197, 116.023483870971, 116.467716727718, 119.965458521252
3/22/2018, 116.19, 116.29, 115.99, 116.09, 10966957, 0.413360560214744, -0.390572320930511, -1.78669570374556, -1.37353477615201, -0.718288012871644, -0.479848548069782, -0.549489604277739, 0.0696410562079569, 116.164727272742, 116.029053763444, 116.35435897436, 119.905245865792
3/23/2018, 115.97, 116.03, 115.71, 115.72, 6120849, 0.410367058966153, -0.989687911561469, -1.96602961331987, -1.60481131016575, -0.753884575090972, -0.491869109163261, -0.537965505254843, 0.0460963960915823, 115.933818181833, 115.966709677423, 116.212783882785, 119.837728577286
3/26/2018, 116.06, 116.2, 116, 116.13, 5834826, 0.409138829418626, -0.937902925245685, -1.89163121485944, -1.59418330586509, -0.648394620227047, -0.462975029003871, -0.522967410004649, 0.0599923810007775, 115.894727272742, 115.943182795702, 116.092630036631, 119.77707229739
3/27/2018, 116.06, 116.62, 116.06, 116.55, 5000157, 0.411305256519655, -0.365574218268076, -1.6900514017145, -1.3949395832165, -0.556327724477669, -0.401556874702337, -0.498685302944187, 0.0971284282418499, 116.008727272743, 115.979978494627, 115.994271062273, 119.715249145825
3/28/2018, 116.78, 116.98, 116.66, 116.86, 4771559, 0.408101542572288, 0.2380015124909, -1.59220074593716, -1.25160584394538, -0.508509322794116, -0.324131746691705, -0.46377459169369, 0.139642845001985, 116.26545454547, 116.057763440864, 115.923279609281, 119.656742654093
3/29/2018, 117.11, 117.47, 116.95, 117.39, 5941838, 0.411927838416796, 0.458730680032091, -1.22379735141256, -1.06474857697771, -0.438994331579038, -0.217498022504529, -0.414519277855858, 0.197021255351329, 116.710181818197, 116.17619354839, 115.874974358976, 119.606976083094
4/2/2018, 116.9, 117.07, 116.72, 116.99, 4393546, 0.421304372204123, -0.13455582893799, -1.20530073231794, -1.22207764242703, -0.642700562174201, -0.163383303867803, -0.364292083058247, 0.200908779190444, 117.001272727288, 116.276408602154, 115.814656898658, 119.549769851032
4/3/2018, 116.94, 116.94, 116.63, 116.68, 3773475, 0.416729333038672, -0.424906299411899, -1.18812613966149, -1.32101807438079, -0.6473119022178, -0.143853159022896, -0.320204298251177, 0.176351139228281, 117.094727272743, 116.362623655917, 115.743330891332, 119.483724750581
4/4/2018, 116.73, 116.86, 116.64, 116.68, 5259570, 0.405320360387424, -0.107445718360108, -1.14587468336904, -1.29182397030477, -0.663540267718191, -0.126912411249535, -0.281545920850849, 0.154633509601314, 117.089272727289, 116.421763440864, 115.683663003664, 119.415015443488
4/5/2018, 116.61, 116.75, 116.5, 116.72, 5170997, 0.395631774053328, -0.230476280710975, -1.36305897664656, -1.23317076040741, -0.633157715947523, -0.10900256713937, -0.247037250108553, 0.138034682969183, 117.044363636379, 116.446344086025, 115.639250305252, 119.342201722017
