Date,MDY_Open,MDY_High,MDY_Low,MDY_Close,MDY_Volume,MDY_ATRPercentOfClose20,MDY_SQN25,MDY_SQN50,MDY_SQN100,MDY_SQN200,MDY_MACD,MDY_MACD_Avg,MDY_MACD_Diff,MDY_LinReg10,MDY_LinReg30,MDY_LinReg90,MDY_LinReg270
11/17/2017, 333.51, 335.59, 333.13, 335.07, 831769, 0.740051827321409, 0.604444723553872, 2.30516200155519, 0.912575483825355, 0.667983906213348, 1.2440152622741, 1.51975579476275, -0.275740532488646, 332.995090909072, 333.942817204303, 333.433919413919, 328.301494234465
11/20/2017, 335.34, 336.36, 334.74, 336.26, 889592, 0.724649698125127, 0.766540619913732, 2.16066976450275, 1.1075046891114, 0.73338618449709, 1.40334758326304, 1.49647415246281, -0.0931265691997669, 334.449636363617, 334.26101075269, 333.953316239316, 328.541641666666
11/21/2017, 337.62, 338.53, 337.41, 338.41, 825257, 0.717582731352434, 1.08799024404725, 2.14877509761594, 1.20782092863173, 0.807940017152228, 1.68369800474142, 1.53391892291853, 0.149779081822886, 336.166545454526, 334.87589247312, 334.571875457875, 328.815820255654
11/22/2017, 338.58, 339.36, 338.12, 338.19, 942296, 0.700479947695463, 0.923180829067075, 2.16926477856226, 1.06264897147215, 0.795539304140881, 1.86660847165763, 1.60045683266635, 0.266151638991278, 337.680727272708, 335.428000000002, 335.144959706959, 329.081684144867
11/24/2017, 339.21, 339.31, 338.16, 338.34, 318699, 0.682155665412224, 0.90003595907045, 2.19845338749755, 1.14710813596076, 0.725741301915003, 2.00060831358161, 1.6804871288494, 0.320121184732207, 338.682727272708, 335.957182795701, 335.78523076923, 329.345871782981
11/27/2017, 338.74, 339.08, 337.7, 337.7, 1048929, 0.669708381533294, 0.565484067195511, 2.15874968378636, 1.38169138377811, 0.666869312232955, 2.03174085852396, 1.75073787478431, 0.281002983739647, 339.125454545435, 336.343419354841, 336.379352869352, 329.594644909216
11/28/2017, 338.62, 342.42, 338.52, 342.37, 810549, 0.69647601840583, 1.27051449457623, 2.27832361668438, 1.43437831111631, 0.748714568721112, 2.40551432412241, 1.88169316465193, 0.523821159470475, 341.010545454526, 337.27389247312, 337.148537240537, 329.920448832352
11/29/2017, 342.79, 344.95, 342.78, 343.93, 1281205, 0.696158723288238, 1.29011699057081, 2.42426476342584, 1.56250913948373, 0.762265997452089, 2.7953879587181, 2.06443212346517, 0.73095583525293, 342.825818181798, 338.296881720432, 337.984351648351, 330.268046301524
11/30/2017, 345.26, 347.36, 344.59, 345.91, 1200444, 0.7071445642378, 1.82746039259329, 2.49618037079097, 1.632898115849, 0.782846334093774, 3.2269369549544, 2.29693308976301, 0.930003865191385, 344.388727272707, 339.552043010755, 338.955985347985, 330.644237572772
12/1/2017, 346.06, 346.06, 337.71, 345.02, 1634577, 0.794527730000356, 1.52878980311251, 2.47898893600355, 1.46947135712274, 0.770497421322348, 3.45727378157875, 2.52900122812616, 0.92827255345259, 345.481818181798, 340.621161290324, 339.806874236873, 330.999303315081
12/4/2017, 348.2, 349.16, 344.85, 344.92, 1014450, 0.817498433069948, 1.31475904974331, 2.37548384117044, 1.44342872617419, 0.758503236239634, 3.59036076789039, 2.74127313607901, 0.849087631811383, 346.12999999998, 341.722946236561, 340.616197802197, 331.347121162099
12/5/2017, 345.43, 345.89, 342.2, 342.24, 1302570, 0.83661460249463, 1.27907232643525, 1.9565621258966, 1.22195348063242, 0.628533916652631, 3.43992623274551, 2.88100375541231, 0.558922477333201, 345.553090909071, 342.293462365593, 341.257882783882, 331.644005455537
12/6/2017, 341.63, 342.51, 340.75, 340.85, 725736, 0.823842841366801, 0.887302529061405, 1.77669951473978, 1.09898817555279, 0.623915466333447, 3.17197978802812, 2.93919896193547, 0.232780826092656, 344.599818181798, 342.708258064518, 341.814715506715, 331.912741435268
12/7/2017, 340.71, 343.9, 340.38, 343.07, 1152498, 0.828887663904976, 1.24398756961619, 1.72046585268604, 1.2792983520563, 0.713795904086194, 3.10299633660526, 2.97195843686943, 0.131037899735831, 344.236363636343, 343.218193548389, 342.471902319902, 332.214659944217
12/8/2017, 344.19, 345.33, 343.3, 344.35, 1745211, 0.817331686694021, 1.3540379194212, 1.76378693061134, 1.17396888546684, 0.7313975539378, 3.1156959534494, 3.00070594018542, 0.114990013263981, 344.078909090889, 343.908451612905, 343.116217338217, 332.533367017693
12/11/2017, 344.52, 345.05, 343.55, 344.12, 1063512, 0.798778792274299, 1.22393360225356, 1.70372583241587, 1.18204641961888, 0.675981241265996, 3.07179171076666, 3.01492309430167, 0.0568686164649903, 343.386181818161, 344.609741935486, 343.712307692307, 332.84332548082
12/12/2017, 344.77, 344.77, 343.08, 343.22, 879689, 0.785449478752871, 0.955867288060043, 1.37528683631931, 1.18224415894018, 0.74759091281833, 2.93059275469597, 2.99805702638053, -0.0674642716845648, 342.966363636343, 344.973161290324, 344.270188034188, 333.13355334728
12/13/2017, 343.4, 345.14, 343.05, 343.26, 1467893, 0.776533448676461, 1.2662173462728, 1.29764393950883, 1.15117619298011, 0.621936463401406, 2.7897606067238, 2.95639774244918, -0.166637135725382, 342.825999999979, 345.386301075271, 344.814051282051, 333.419985477178
12/14/2017, 343.4, 343.83, 340.16, 340.38, 1112021, 0.797858945922345, 0.759695965513885, 1.00118236299988, 0.821008517451289, 0.651670387844726, 2.41788629584278, 2.8486954531279, -0.430809157285126, 342.123272727252, 345.313161290324, 345.196295482295, 333.65452590789
12/15/2017, 340.87, 344.49, 340.44, 342.47, 1177657, 0.813345597022792, 1.19825887011734, 1.07960342870703, 1.12715966643031, 0.693644186436795, 2.26570116571276, 2.73209659564487, -0.466395429932119, 342.266181818161, 345.474580645163, 345.605018315018, 333.919774512805
12/18/2017, 344.66, 346.56, 344.65, 346.03, 782435, 0.823827827881327, 1.5202420017263, 1.37415810183255, 1.36314552494173, 0.833415141581971, 2.40463644933487, 2.66660456638287, -0.261968117048001, 343.757999999979, 346.082731182798, 346.039562881563, 334.239212709977
12/19/2017, 346.41, 346.74, 344.26, 344.6, 646273, 0.821867922570188, 1.26896386923998, 1.33125087756018, 1.37628579169543, 0.842307800318102, 2.37201154106918, 2.60768596132014, -0.235674420250952, 344.159272727251, 346.519591397852, 346.400002442002, 334.530541652726
12/20/2017, 345.73, 346.01, 343.87, 345.16, 1044929, 0.810507885652458, 1.38386104107869, 1.29188278715216, 1.43018915033077, 0.902350742489377, 2.36409160962381, 2.55896709098087, -0.194875481357059, 344.347272727251, 346.82612903226, 346.840166056166, 334.82656445993
12/21/2017, 345.82, 346.72, 345.13, 345.93, 1540957, 0.791250127832835, 1.67768466022017, 1.33633928867353, 1.42426096148119, 0.954166697029868, 2.39236982162959, 2.52564763711062, -0.133277815481029, 345.010181818161, 347.207096774195, 347.255216117216, 335.130587538263
12/22/2017, 345.84, 346.1, 344.93, 345.94, 652625, 0.768576339495728, 1.37325957102807, 1.3298456691869, 1.58407769449211, 0.914023993321024, 2.38805936298303, 2.4981299822851, -0.110070619302069, 345.776545454524, 347.401720430109, 347.664595848596, 335.430230508031
12/26/2017, 345.67, 346.72, 345.66, 346.11, 546110, 0.74510194429775, 1.28679091741649, 1.36450364463643, 1.6502711673216, 0.904161921677398, 2.37102912486415, 2.47270981080091, -0.101680685936757, 346.468909090887, 347.527591397851, 347.937870573871, 335.728135445005
12/27/2017, 345.9, 347.08, 345.76, 345.98, 1065044, 0.727189063656424, 1.13499506061117, 1.35753662439206, 1.58885426883966, 0.934402240245056, 2.32029570041357, 2.44222698872344, -0.121931288309873, 346.827818181796, 347.590021505378, 348.164498168498, 336.019541204819
12/28/2017, 346.31, 347.3, 345.52, 347.26, 932918, 0.713912424787356, 1.04632905897053, 1.50611569942968, 1.65214369201136, 0.862152080306457, 2.35621343680793, 2.42502427834034, -0.0688108415324047, 347.486363636342, 347.700215053765, 348.418864468864, 336.326987410358
12/29/2017, 348.03, 348.12, 345.24, 345.41, 2000034, 0.723538887698892, 0.834806837358025, 1.23675411812419, 1.59083430103298, 0.820346951910171, 2.2099243307145, 2.38200428881517, -0.172079958100671, 346.711636363614, 347.377204301077, 348.627636141636, 336.600602352494
1/2/2018, 346.93, 348.7, 345.92, 348.7, 2309001, 0.728051875079067, 1.12845547414284, 1.4418148094447, 1.89953683289598, 0.913143581173893, 2.33257617829702, 2.37211866671154, -0.039542488414523, 347.217090909069, 347.597161290324, 348.938727716728, 336.922088901436
1/3/2018, 348.73, 349.92, 348.11, 349.27, 1327932, 0.716431712995869, 1.26742864154462, 1.33226220172567, 2.3540839931923, 0.967067759960963, 2.44755895143669, 2.38720672365657, 0.0603522277801196, 348.291636363614, 347.85630107527, 349.239179487179, 337.24784787277
1/4/2018, 350.62, 351.55, 350.15, 350.31, 800904, 0.711132137758453, 0.976742862276529, 1.59261911436409, 2.3720267159109, 1.19427659059071, 2.59271572296848, 2.42830852351895, 0.164407199449526, 349.262727272705, 348.235118279572, 349.589313797314, 337.585159796201
1/5/2018, 351.04, 351.85, 350.29, 351.52, 916084, 0.695439418011082, 0.93604477676799, 1.57924240998906, 2.2578015902737, 1.20434101790667, 2.77342013686979, 2.49733084618912, 0.276089290680669, 350.452363636341, 348.820150537636, 349.960439560439, 337.936470588235
1/8/2018, 351.48, 353.72, 350.36, 353.45, 1565240, 0.704591373626518, 0.926865792052164, 1.94696199716298, 2.49029432389317, 1.22999152171986, 3.03735185560311, 2.60533504807192, 0.432016807531189, 352.115818181796, 349.550817204303, 350.380136752136, 338.312717351653
1/9/2018, 353.86, 354.47, 352.83, 352.9, 707834, 0.693641059670951, 0.975292927631311, 1.77480339237836, 2.40333389730576, 1.22468669152474, 3.165647625487, 2.71739756355493, 0.448250061932064, 353.181090909068, 350.12324731183, 350.786818070818, 338.675088227309
1/10/2018, 352.15, 352.28, 350.37, 351.28, 883388, 0.698009090924574, 0.772361561007863, 1.47439140992696, 2.85636092951502, 1.19551690439546, 3.10085772866682, 2.79408959657731, 0.306768132089513, 353.341090909069, 350.353526881722, 351.149499389499, 339.00732842477
1/11/2018, 351.75, 356.3, 351.75, 356.3, 7128, 0.724212185761957, 1.57017901481464, 2.01860766227502, 3.10091100479537, 1.2416237174464, 3.41521484393689, 2.91831464604923, 0.496900197887666, 354.92727272725, 351.444473118281, 351.732571428571, 339.411913275913
1/12/2018, 356.44, 357.49, 355.92, 357.2, 6935, 0.708244573621602, 1.87186678650685, 1.95059650118939, 3.15772055866662, 1.23451042093748, 3.69438107562775, 3.07352793196493, 0.620853143662814, 356.517454545432, 352.663741935485, 352.248935286935, 339.82457382847
1/16/2018, 358.27, 359.18, 353.94, 354.53, 9321, 0.751800168145867, 1.26065352693836, 1.77054726509277, 2.79007456934853, 1.12056844363192, 3.65800839589122, 3.19042402475019, 0.467584371141027, 356.273090909068, 353.590623655915, 352.624671550671, 340.190769208271
1/17/2018, 355.73, 357.96, 355.1, 357.12, 9060, 0.757053449630703, 1.36759622373182, 1.92335180109133, 2.98127554447189, 1.17687180110008, 3.79443426338099, 3.31122607247635, 0.483208190904643, 357.083999999977, 354.7311827957, 353.060598290598, 340.591138362406
1/18/2018, 356.57, 357.22, 355.51, 355.9, 6529, 0.745689748624645, 1.24917013754934, 1.74773424330892, 2.92122241793616, 1.19576523000645, 3.76075727337002, 3.40113231265508, 0.359624960714934, 357.128181818159, 355.632215053765, 353.427958485958, 340.967479260283
1/19/2018, 356.4, 359.63, 356.16, 359.6, 4501, 0.75297951184298, 1.66174784404019, 1.87063312993798, 2.99392805500649, 1.28940513064968, 3.98667122964781, 3.51824009605363, 0.468431133594182, 358.296909090886, 356.753204301076, 354.008835164835, 341.394320468839
1/22/2018, 359.8, 361.47, 359.22, 361.45, 6130, 0.742793915716693, 1.83185987374048, 2.20903503462738, 3.10483083979359, 1.40419938349737, 4.2658155403538, 3.66775518491366, 0.598060355440135, 359.839999999977, 357.904258064517, 354.688605616605, 341.843038728897
1/23/2018, 361.23, 362.67, 360.29, 362.1, 5405, 0.737251360933468, 2.36264533366406, 2.19177566930427, 3.16527562069212, 1.35204044467521, 4.48775691722761, 3.83175553137645, 0.65600138585116, 361.451999999977, 359.152881720431, 355.357968253968, 342.295318915265
1/24/2018, 362.85, 363.7, 359.74, 361.18, 8049, 0.75699313889005, 2.02030173932832, 2.27735765773262, 2.98999846959034, 1.34204153144295, 4.53710976899799, 3.97282637890076, 0.564283390097232, 362.16436363634, 360.247333333334, 355.953555555555, 342.727709206775
1/25/2018, 362.33, 362.73, 359.47, 360.93, 6087, 0.764802711908383, 1.68187745532716, 2.25903037451882, 2.83316170723798, 1.31346648400355, 4.50412855863004, 4.07908681484662, 0.425041743783424, 362.014727272704, 361.186150537635, 356.500151404152, 343.150483271375
1/26/2018, 361.58, 362.57, 359.53, 362.51, 4905, 0.765325730789877, 2.06726752696164, 2.31920929787325, 2.84210342367539, 1.30151292607366, 4.55299936465372, 4.17386932480804, 0.379130039845677, 362.888545454522, 362.156989247313, 357.118363858364, 343.590859149112
1/29/2018, 361.45, 362.21, 359.39, 359.43, 5527, 0.776691759550417, 1.52863322991524, 2.05775541407665, 2.92851607011599, 1.34251937553584, 4.2937044193485, 4.19783634371613, 0.09586807563237, 362.539636363613, 362.615247311829, 357.570222222222, 343.979887112204
1/30/2018, 357.12, 357.9, 355.14, 355.7, 8228, 0.805898237780282, 0.968424915618543, 1.84415102578358, 2.60544608918667, 1.35123295879057, 3.7440721468804, 4.10708350434898, -0.363011357468586, 360.246545454522, 362.303913978495, 357.851103785104, 344.326002186688
1/31/2018, 356.93, 358.42, 353.72, 355, 6473, 0.833310149350771, 0.89576600070877, 1.57587320668993, 2.63898240762585, 1.23895512330265, 3.21494062689106, 3.9286549288574, -0.713714301966337, 358.165818181795, 361.944258064517, 358.060432234432, 344.693067924012
2/1/2018, 354.28, 356.42, 353.59, 355.54, 7984, 0.830240895169454, 0.930916384424257, 1.54608090712077, 2.61973911552719, 1.25371355155298, 2.80681831776099, 3.70428760663812, -0.897469288877133, 356.14327272725, 361.809612903226, 358.287743589743, 345.046322536559
2/2/2018, 353.44, 353.54, 348.16, 348.38, 10370, 0.910857843375396, 0.210194328888355, 0.824432400392121, 1.83441976500236, 1.02676986274506, 1.88390974715765, 3.34021203474202, -1.45630228758438, 352.406909090886, 360.609806451614, 358.193157509157, 345.287858411917
2/5/2018, 345.44, 348.2, 335.52, 335.52, 22832, 1.09012405430783, -0.647902013589723, -0.120356598695899, 0.804736383917771, 0.57721867060046, 0.113495228911006, 2.69486867357582, -2.58137344466481, 345.209999999977, 357.791247311829, 357.523074481074, 345.322187781878
2/6/2018, 328.99, 340.26, 326.04, 338.94, 36462, 1.23493981697733, -0.336795554258111, 0.0674468555548424, 0.971446748547159, 0.672678345966028, -1.00205455295071, 1.95548402827051, -2.95753858122122, 340.738909090886, 355.520150537635, 357.059853479853, 345.418872762061
2/7/2018, 338.21, 341.58, 336.38, 338.52, 16321, 1.25145331586902, -0.554871514619223, 0.0385821826945542, 0.956311942914601, 0.573925813375132, -1.89814564070053, 1.1847580944763, -3.08290373517684, 337.201999999977, 353.241526881721, 356.584236874237, 345.515738964056
2/8/2018, 338.83, 339.23, 327.38, 327.4, 15817, 1.41023175828828, -1.05349614445412, -0.429797593809211, 0.411513239707053, 0.254052087771515, -3.46564554545375, 0.254677366490293, -3.72032291194405, 331.009636363613, 349.6111827957, 355.621565323565, 345.43305835725
2/9/2018, 330.5, 333.02, 321.61, 331.03, 20542, 1.49736997788842, -0.898357356551637, -0.47466780443061, 0.494432357216415, 0.33291061991314, -4.3646765757253, -0.669193421952825, -3.69548315377247, 328.216181818158, 346.553462365592, 354.880561660561, 345.414536285363
2/12/2018, 331.82, 336.07, 329.53, 334.25, 9743, 1.5066287646713, -0.783864794837781, -0.393064969417921, 0.623445064256083, 0.395142834545948, -4.76243961567343, -1.48784266069695, -3.27459695497648, 327.636181818158, 344.086086021506, 354.297636141636, 345.421306546398
2/13/2018, 332.55, 335.67, 331.14, 335.24, 6274, 1.49463408710719, -0.828241765243552, -0.436217311536914, 0.62377878048375, 0.492854360735071, -4.94083014992708, -2.17844015854297, -2.76238999138411, 328.025636363613, 341.704924731183, 353.750456654457, 345.449435287686
2/14/2018, 333.09, 341.9, 332.9, 341.38, 7908, 1.52618218640144, -0.480376888141973, -0.118304001743951, 0.876856303279537, 0.594013157994325, -4.53448848702124, -2.64964982423863, -1.88483866278261, 331.512181818158, 340.387763440861, 353.491489621489, 345.549632636326
2/15/2018, 343.43, 345.13, 340.37, 345.11, 962182, 1.50316615297742, -0.23675229747286, 0.043276881624664, 0.975732013216035, 0.679951667619321, -3.86690469429425, -2.89310079824975, -0.973803896044498, 337.138181818158, 339.629096774194, 353.380786324786, 345.713120131201
2/16/2018, 344.08, 347.47, 343.98, 345.82, 940079, 1.47553579174523, -0.434493290655772, 0.184688279875342, 0.97297167457516, 0.725282163369736, -3.24316349265007, -2.96311333712981, -0.280050155520255, 342.14636363634, 339.056688172044, 353.269147741147, 345.878040727073
2/20/2018, 344.72, 346.66, 342.33, 343.41, 743328, 1.47464051170982, -0.581816798389579, 0.142438776943249, 0.866673967822719, 0.683407887289371, -2.90976895013506, -2.95244445973086, 0.0426755095958038, 343.889636363612, 338.288129032258, 353.062525030525, 346.037714090474
2/21/2018, 343.83, 347.93, 342.61, 342.68, 961062, 1.481516234446, -0.500533205240026, 0.0188542972873577, 0.721504175991318, 0.609107079799835, -2.67363625784969, -2.89668281935463, 0.223046561504936, 345.634363636339, 337.607935483872, 352.819741147741, 346.20309170425
2/22/2018, 343.79, 345.8, 341.69, 342.23, 761849, 1.46933841001361, -0.641782147496103, -0.0536831260992551, 0.675371848650162, 0.63086800567125, -2.49406065839133, -2.81615838716197, 0.322097728770637, 346.935636363612, 336.903462365592, 352.550405372405, 346.351535602022
2/23/2018, 343.91, 346.47, 342.85, 346.4, 775510, 1.4402687640185, -0.386253330417219, 0.129259028280666, 0.810526769574929, 0.729680071733787, -1.99229560857771, -2.65138583144512, 0.659090222867412, 347.251090909067, 336.688924731183, 352.45041025641, 346.546840781741
2/26/2018, 347.39, 348.59, 345.04, 348.4, 744918, 1.41134800477385, -0.462600159634006, 0.247599519612755, 0.774097822300298, 0.725711887244133, -1.41692646005043, -2.40449395716618, 0.987567497115748, 347.947090909066, 337.094301075269, 352.425247863247, 346.748859368593
2/27/2018, 348.44, 349.65, 343.32, 343.32, 792076, 1.45280776715615, -0.759904797611709, 0.0389277546814309, 0.541870215423488, 0.659746892345366, -1.35523352077638, -2.19464186988822, 0.83940834911184, 346.584727272702, 336.966086021506, 352.155047619047, 346.880160994943
2/28/2018, 344.46, 345.18, 339.18, 339.26, 886626, 1.48511190381727, -0.961400968024846, -0.00856797270479186, 0.394364801205876, 0.600962378592517, -1.61532898407131, -2.07877929272484, 0.463450308653528, 343.523090909066, 336.234279569893, 351.720898656898, 346.942051933852
3/1/2018, 339.12, 342.13, 335.48, 338.26, 1241128, 1.51332439917399, -0.967599017569873, -0.13391615299975, 0.316439142809731, 0.537037264110856, -1.88047125321606, -2.03911768482308, 0.158646431607025, 341.124727272702, 335.646774193549, 351.244295482295, 346.98905972393
3/2/2018, 335.55, 342.46, 334.88, 341.78, 961913, 1.53374175113045, -0.783552633110511, -0.133759733636093, 0.455880459411636, 0.616459512326129, -1.78597620763759, -1.98848938938598, 0.202513181748395, 340.85854545452, 335.54623655914, 350.960671550671, 347.115146644799
3/5/2018, 340.29, 346.32, 340.08, 345.37, 1050778, 1.53224698994208, -0.682810654370908, 0.0674714812335624, 0.618855610482933, 0.844687326857205, -1.40520685617133, -1.87183288274305, 0.466626026571721, 342.156181818156, 336.238967741936, 350.788625152625, 347.281682110154
3/6/2018, 346.6, 349.04, 344.31, 349.04, 1008476, 1.50808656821706, -0.395320700871394, 0.188622044849711, 0.707768247079506, 0.909539783986436, -0.798106004097576, -1.65708750701396, 0.858981502916382, 344.264181818157, 337.612494623656, 350.796393162393, 347.492922782561
3/7/2018, 346.41, 350.34, 346.19, 349.77, 1075865, 1.48901680813665, -0.214421508586088, 0.186744532619134, 0.724815231263237, 0.855420860067387, -0.255128345018761, -1.37669567461492, 1.12156732959616, 346.171272727247, 339.202043010753, 350.778852258852, 347.713479021457
3/8/2018, 350.39, 350.81, 346.95, 349.13, 739277, 1.47243931639464, -0.212385904630858, 0.161525971244546, 0.699034550875653, 0.807266640614484, 0.122134816311075, -1.07692957642972, 1.1990643927408, 347.38054545452, 340.728602150538, 350.751413919413, 347.942609812764
3/9/2018, 351.12, 355.03, 350.59, 354.91, 1223978, 1.4591561286135, 0.00973665998670866, 0.370109807910824, 0.893572814124739, 0.900465990917498, 0.877402138534535, -0.686063233436869, 1.5634653719714, 351.044181818157, 343.049612903226, 351.003335775335, 348.266004100041
3/12/2018, 355.21, 356.37, 354.17, 355.25, 1897510, 1.41583573969291, 0.327312757493113, 0.387760618654835, 0.90700803855229, 0.88771961314659, 1.4862594179001, -0.251598703169475, 1.73785812106958, 354.761090909065, 345.557935483872, 351.20165079365, 348.597695230285
3/13/2018, 356.9, 357.11, 352.58, 353.32, 1532492, 1.41649740801429, 0.972636724242914, 0.26647624822255, 0.855773993914394, 0.837238355704462, 1.79238680865205, 0.157198399194831, 1.63518840945722, 356.421636363611, 347.662881720431, 351.337792429792, 348.904138308049
3/14/2018, 354.7, 355.22, 350.78, 351.5, 1336434, 1.4157980682493, 0.694879983973829, 0.268847720101704, 0.754331936274255, 0.818025083342568, 1.86661896028221, 0.499082511412307, 1.3675364488699, 356.095999999974, 349.327655913979, 351.36039072039, 349.187851851851
3/15/2018, 352.25, 352.35, 349.46, 350.13, 1116662, 1.3915413416164, 0.643838970568404, 0.092341821899774, 0.694888794646528, 0.812784594672094, 1.79421829320864, 0.758109667771574, 1.03610862543707, 354.429454545429, 350.799032258065, 351.315582417582, 349.445843378433
3/16/2018, 349.26, 352.59, 349.26, 351.57, 2013547, 1.3639086140545, 1.71310699025655, 0.12507837088664, 0.673398204438759, 0.839690038824765, 1.83191898660436, 0.972871531538132, 0.859047455066232, 353.316909090883, 352.520537634409, 351.33985103785, 349.72492906929
3/19/2018, 350.35, 350.46, 345.5, 348.34, 1075031, 1.39485526747139, 1.21113559126779, -0.0359168533995668, 0.624063673656415, 0.669897363438245, 1.58291617958849, 1.0948804611482, 0.48803571844029, 351.27254545452, 353.380494623657, 351.239511599511, 349.972293016263
3/20/2018, 349.17, 350.12, 347.77, 348.63, 653152, 1.35771359228246, 1.02054987713974, -0.0705018128641579, 0.586943099450938, 0.66627302011463, 1.39292348258641, 1.15448906543585, 0.238434417150565, 349.900363636337, 353.420172043012, 351.095326007325, 350.213156758234
3/21/2018, 349.19, 352.09, 348.61, 349.63, 642138, 1.33590568656455, 1.01839741889575, -0.105264042441857, 0.696904103689563, 0.715668323888774, 1.3079671133388, 1.18518467501644, 0.122782438322367, 349.041999999974, 353.730150537636, 351.001682539682, 350.455494601612
3/22/2018, 346.43, 348.17, 340.73, 340.86, 1365993, 1.4323155252417, -0.0096603616093264, -0.395493934054936, 0.329204529163283, 0.548089832324884, 0.526899107650934, 1.05352756154334, -0.526628453892403, 345.03363636361, 352.830408602151, 350.476495726495, 350.56938909389
3/23/2018, 340.71, 342.35, 333.97, 334.17, 1416998, 1.51332590129931, -0.636294680671563, -0.569199427388611, 0.0422410295187117, 0.410014730511811, -0.624728521963789, 0.717876344841912, -1.3426048668057, 340.321272727246, 350.325397849464, 349.651902319902, 350.597428180948
3/26/2018, 338.22, 341.67, 335.37, 341.5, 1275465, 1.51661115846363, -0.207117506444494, -0.465703049115043, 0.359588386323094, 0.489488980551754, -0.935152123263549, 0.38727065122082, -1.32242277448437, 339.340363636337, 348.948752688173, 349.16051037851, 350.707025830258
3/27/2018, 342.78, 342.78, 334.95, 336.38, 2360194, 1.57909678067829, -0.346658947242912, -0.66669449733761, 0.13563068422532, 0.363457216100196, -1.57613754168057, -0.00541098735945761, -1.57072655432111, 336.954727272701, 347.069591397851, 348.428984126983, 350.777953532868
3/28/2018, 337.18, 338.82, 334.89, 337.08, 1439682, 1.55532142616096, -0.270249032060039, -0.554991390280108, 0.18665800449416, 0.370061528677306, -2.00453195734423, -0.405235181356412, -1.59929677598782, 335.370909090882, 345.331505376345, 347.690925518925, 350.83043706437
3/29/2018, 338.47, 343.38, 338.38, 341.73, 1806525, 1.549627949006, 0.00294739007233837, -0.473226382163888, 0.323202744703178, 0.415364575465144, -1.94638476782325, -0.713465098649779, -1.23291966917347, 335.905999999973, 344.580881720431, 347.224688644688, 350.952013940139
4/2/2018, 340.39, 341.51, 330.91, 333.64, 2123770, 1.66999352914257, -0.593631004196453, -0.687142287773701, 0.0417622024898589, 0.283911831158391, -2.52400295531731, -1.07557266998329, -1.44843028533403, 334.392545454518, 343.050193548388, 346.419499389499, 350.937002596692
4/3/2018, 335.22, 339.39, 333.94, 338.22, 2287676, 1.65001421858545, -0.450543805010972, -0.64573469494441, 0.141459957996473, 0.398445613987661, -2.58243312551559, -1.37694476108975, -1.20548836442585, 334.793272727245, 342.221956989248, 345.842002442002, 350.975968839688
4/4/2018, 333.59, 341.72, 333.3, 341.13, 1268745, 1.67755523864648, -0.0750211232023298, -0.604626703273675, 0.29404829248702, 0.461717271885662, -2.36664555942582, -1.57488492075696, -0.791760638668858, 336.809272727245, 341.651311827958, 345.438048840048, 351.043504988383
4/5/2018, 343.24, 344.65, 341.45, 343.75, 706892, 1.63273075674618, 0.249502917357727, -0.536274591496207, 0.346663199229677, 0.471755210583016, -1.96160805825082, -1.65222954825573, -0.309378509995085, 340.339454545427, 341.379139784947, 345.141738705738, 351.138446084461
4/6/2018, 341, 343.34, 334.29, 337.03, 1444079, 1.72236488665675, -0.0261283852769139, -0.711640751648993, 0.193576283608933, 0.414159943334686, -2.15798485296278, -1.75338060919714, -0.404604243765641, 340.114909090882, 340.21741935484, 344.550945054944, 351.142950116167
4/9/2018, 338.92, 341.69, 336.92, 337.21, 833044, 1.70610066683203, -0.185376123111708, -0.698082569973801, 0.19984390946753, 0.454163172311631, -2.27288992172043, -1.8572824717018, -0.415607450018633, 338.823454545427, 339.390086021506, 343.954757020756, 351.151868525351
4/10/2018, 341.12, 343.93, 340.01, 342.54, 1118164, 1.69366642018248, -0.0982420869888686, -0.564260179334373, 0.335173111175057, 0.539120727058102, -1.91182819585566, -1.86819161653257, -0.0436365793230882, 340.673454545427, 339.431655913979, 343.695689865689, 351.228436517698
4/11/2018, 340.65, 343.7, 340.57, 342.15, 560684, 1.65655727251452, -0.288618087717796, -0.486487065948402, 0.337300974907606, 0.506563985338599, -1.63826897250459, -1.82220708772698, 0.183938115222387, 341.307999999972, 339.122881720431, 343.454117216116, 351.32747738144
4/12/2018, 343.63, 344.9, 342.53, 343.51, 727365, 1.60752675977788, -0.257923886658231, -0.332507410104895, 0.422949282191728, 0.506965279114802, -1.29678218529222, -1.71712210724003, 0.420339921947809, 342.237636363609, 338.723548387098, 343.317296703296, 351.442776274429
4/13/2018, 344.79, 345.22, 341.26, 342.48, 730903, 1.58955688328876, -0.276503259715759, -0.343629903771272, 0.295655933692702, 0.540510371916042, -1.09662265473781, -1.59302221673958, 0.496399562001769, 343.390727272699, 338.099440860216, 343.117433455432, 351.536030066967
4/16/2018, 344.16, 346.88, 343.22, 345.9, 710352, 1.55875070632928, -0.39109931740516, -0.250078061707251, 0.366449204525483, 0.532378546702875, -0.654484872625517, -1.40531474791677, 0.750829875291253, 344.066363636336, 338.11670967742, 343.066703296702, 351.666834221675
4/17/2018, 347.72, 349.61, 346.89, 348.57, 671205, 1.52268776961108, -0.277574892465634, 0.0517631719070094, 0.406928955220789, 0.620369586221736, -0.0876306573225065, -1.14177792979792, 1.05414727247541, 345.911636363608, 338.685505376345, 343.072410256409, 351.7888533552
