Date,IXN_Open,IXN_High,IXN_Low,IXN_Close,IXN_Volume,IXN_ATRPercentOfClose20,IXN_SQN25,IXN_SQN50,IXN_SQN100,IXN_SQN200,IXN_MACD,IXN_MACD_Avg,IXN_MACD_Diff,IXN_LinReg10,IXN_LinReg30,IXN_LinReg90,IXN_LinReg270
8/30/2017, 138.88, 139.75, 138.77, 139.55, 18419, 0.916941427023932, 0.265702823154898, 0.985577643586485, 1.63522209820386, 0, 0.666924161221715, 0.628159845033239, 0.0387643161884756, 139.270181818184, 138.116107526881, 139.042842490843, 141.062104362703
8/31/2017, 140.09, 140.88, 139.97, 140.59, 112955, 0.911951186671386, 0.566415300263771, 1.01657255880871, 1.75924862184639, 0, 0.804600730503239, 0.663448022127239, 0.141152708376, 139.90381818182, 138.491741935483, 139.160656898657, 141.211119329389
9/1/2017, 141.01, 141.2, 140.46, 140.67, 21140, 0.892163620298738, 0.683508410450823, 0.987123811574847, 1.82447544212013, 0, 0.909679515775025, 0.712694320856796, 0.196985194918229, 140.352909090911, 138.839634408602, 139.261406593407, 141.358471980508
9/5/2017, 139.99, 140.5, 138.42, 139.34, 83088, 0.936383117870334, 0.466154859675554, 0.695632117462671, 1.72395730220821, 0, 0.875542615167177, 0.745263979718872, 0.130278635448305, 140.108000000002, 139.03217204301, 139.311277167277, 141.471320949432
9/6/2017, 139.88, 140, 139.12, 139.81, 15998, 0.918044792660394, 0.462934032271465, 0.810633701219673, 1.7820900954889, 0, 0.876312364090751, 0.771473656593248, 0.104838707497503, 140.268545454548, 139.255354838709, 139.386288156288, 141.592306541548
9/7/2017, 140.25, 140.76, 140.01, 140.53, 19109, 0.901474776480162, 0.455630157463101, 1.18933843226739, 1.75836894271223, 0, 0.924364875479966, 0.802051900370592, 0.122312975109375, 140.578181818184, 139.571010752688, 139.507914529915, 141.726982121253
9/8/2017, 140.62, 140.86, 139.68, 139.68, 19157, 0.903851931714056, 0.4109654722202, 0.912888795044503, 1.70525660644428, 0, 0.883672514027325, 0.818376023101938, 0.065296490925386, 140.470545454548, 139.722516129032, 139.59557020757, 141.839007374925
9/11/2017, 140.94, 141.95, 140.94, 141.85, 12443, 0.925537792955434, 0.726322314095651, 1.54332196714002, 1.90858136513528, 0, 1.01482610532193, 0.857666039545937, 0.157160065775993, 141.005090909093, 140.100537634408, 139.766498168498, 141.997795073892
9/12/2017, 142.1, 142.24, 141.44, 141.96, 21581, 0.906756545042208, 0.586589854802049, 1.58221087176008, 1.78347569599013, 0, 1.11479172693086, 0.909091177022922, 0.205700549907939, 141.386000000002, 140.447612903225, 139.935374847375, 142.155467532468
9/13/2017, 141.72, 141.72, 141.26, 141.6, 17160, 0.888326279501994, 0.5376502717022, 1.71796598371533, 1.74548274978645, 0, 1.15169024269935, 0.957610990158206, 0.194079252541139, 141.531090909093, 140.748043010752, 140.092989010989, 142.301461864407
9/14/2017, 141.43, 141.91, 141.22, 141.29, 23100, 0.870179426134958, 0.524902627368803, 1.53124402334547, 1.56190030824476, 0, 1.14274531639032, 0.994637855404629, 0.148107460985689, 141.582363636366, 141.031591397849, 140.2357997558, 142.437193550435
9/15/2017, 141.57, 142.09, 141.25, 142.01, 13419, 0.852054563500302, 1.37952357060775, 1.84490281187672, 1.52675224689312, 0, 1.18015034202978, 1.03174035272966, 0.148409989300118, 141.995454545457, 141.345784946236, 140.416188034188, 142.585872826565
9/18/2017, 142.42, 142.96, 142.07, 142.46, 30253, 0.840237646599354, 1.31411089259699, 1.70840025881648, 1.61973289222743, 0, 1.23190470294927, 1.07177322277358, 0.160131480175685, 142.502545454547, 141.695849462365, 140.612070818071, 142.741193668529
9/19/2017, 142.63, 142.99, 142.37, 142.77, 24714, 0.81820580218405, 1.00132202061031, 1.59574159681907, 1.56854611674882, 0, 1.28314353611469, 1.1140472854418, 0.169096250672891, 142.753090909093, 142.118559139784, 140.812241758242, 142.899906077348
9/20/2017, 142.75, 142.76, 141.57, 142.22, 14859, 0.822489665721601, 0.83510431685771, 1.41311482093528, 1.45318245535504, 0, 1.26479055883846, 1.14419594012113, 0.120594618717323, 142.720545454547, 142.439720430107, 140.989074481075, 143.043077530205
9/21/2017, 142.06, 142.56, 141.2, 141.62, 54183, 0.832691401256742, 0.555114485498367, 1.07012990970291, 1.28953700759172, 0, 1.18813463010247, 1.1529836781174, 0.0351509519850677, 142.493272727275, 142.645419354838, 141.151094017094, 143.17
9/22/2017, 141.12, 141.62, 141.02, 141.5, 17842, 0.81292910553838, 1.26867100126467, 0.985175243791245, 1.22483989588917, 0, 1.10496392092065, 1.14337972667805, -0.0384158057573976, 141.995090909093, 142.610279569892, 141.314581196581, 143.291477191732
9/25/2017, 140.98, 141.18, 139.13, 139.77, 33306, 0.866623703312562, 0.741936850827401, 0.532973464578594, 1.06659163100082, 0, 0.889203804941559, 1.09254454233075, -0.203340737389194, 141.234000000002, 142.36705376344, 141.324583638584, 143.372925969448
9/26/2017, 139.97, 140.23, 139.48, 139.73, 20340, 0.850365671376204, 0.754526184399717, 0.559297097370248, 1.05168726247663, 0, 0.706836719146594, 1.01540297769392, -0.308566258547327, 140.594545454547, 142.246365591397, 141.336993894994, 143.451560592851
9/27/2017, 140.33, 141.45, 140.3, 141.18, 24155, 0.860465473142988, 0.657643564587387, 0.644474676512081, 1.11715554141529, 0, 0.671570920086225, 0.946636566172382, -0.275065646086157, 140.505636363638, 142.311569892472, 141.424908424908, 143.559236386637
9/28/2017, 140.84, 141.34, 140.53, 141.14, 60538, 0.846368780809202, 0.688733455227308, 0.495968098664551, 1.08080910051905, 0, 0.633096907488067, 0.883928634435519, -0.250831726947452, 140.36381818182, 142.399354838709, 141.531653235653, 143.663643190352
9/29/2017, 141.61, 142.52, 141.58, 142.37, 33950, 0.845569047111332, 0.966476874271028, 0.623500399022676, 1.12565906197624, 0, 0.693858328871414, 0.845914573322698, -0.152056244451284, 140.799090909092, 142.468838709676, 141.68525030525, 143.791666666667
10/2/2017, 142.71, 143.1, 142.21, 142.73, 26076, 0.832442247427859, 1.09717591416193, 0.725628988749463, 1.14026841825435, 0, 0.762274162389758, 0.82918649113611, -0.0669123287463519, 141.429090909092, 142.547419354838, 141.861421245421, 143.924481759956
10/3/2017, 142.85, 143.36, 142.85, 143.14, 18617, 0.810561393576984, 1.18285820635426, 0.715127367754828, 1.18093173062065, 0, 0.839895978822767, 0.831328388673442, 0.00856759014932551, 142.248000000001, 142.633118279569, 142.068334554335, 144.06302066685
10/4/2017, 142.84, 143.2, 142.49, 142.86, 26154, 0.796392062038211, 1.00249185892702, 0.725751842171035, 1.11424668779942, 0, 0.868803145785108, 0.838823340095775, 0.0299798056893332, 142.840000000001, 142.771827956988, 142.260188034188, 144.1928125
10/5/2017, 143.39, 144.34, 143.39, 144.3, 20559, 0.800304514786139, 1.09970970777891, 0.887135768382741, 1.15382866582774, 0, 0.996422115390544, 0.870343095154729, 0.126079020235815, 143.774545454547, 143.054903225805, 142.509614163614, 144.349616256477
10/6/2017, 143.78, 144.63, 143.63, 144.43, 20780, 0.794223806753845, 0.906152907657708, 1.00068736663085, 1.10755971996006, 0, 1.09542362017666, 0.915359200159115, 0.180064420017545, 144.583818181819, 143.313806451612, 142.750332112332, 144.505866139629
10/9/2017, 144.66, 145.1, 144.62, 144.9, 14903, 0.775184659689337, 0.992680029055002, 1.14804832490045, 1.54236053407494, 0, 1.19799831913815, 0.971887023954922, 0.226111295183228, 145.049636363637, 143.581247311827, 143.013326007326, 144.668531324346
10/10/2017, 145.5, 145.5, 144.75, 145.08, 12552, 0.761359555621282, 1.44120632108523, 1.20582698388735, 1.5060096122672, 0, 1.27906968363345, 1.03332355589063, 0.245746127742823, 145.289818181819, 143.830903225805, 143.309001221001, 144.831561486133
10/11/2017, 145.51, 146.26, 145.4, 146.24, 21588, 0.757898947709647, 1.5690532912933, 1.28594049745308, 1.52245072352594, 0, 1.42054645429349, 1.1107681355712, 0.309778318722286, 145.92890909091, 144.214215053762, 143.649362637363, 145.014795918367
10/12/2017, 146.09, 146.68, 145.93, 146.03, 74657, 0.746719064626487, 1.34337317126994, 1.15022468378782, 1.38133107006449, 0, 1.49844937769618, 1.1883043839962, 0.31014499369998, 146.211454545455, 144.579505376343, 143.968371184371, 145.190169204738
10/13/2017, 146.85, 147.39, 146.74, 146.95, 80394, 0.751216167111504, 1.81600935202399, 1.36570795273834, 1.46564761149122, 0, 1.61579839884988, 1.27380318696693, 0.341995211882944, 146.791090909092, 145.08905376344, 144.327873015873, 145.380514694686
10/16/2017, 147.33, 147.4, 146.95, 147.37, 24945, 0.726889156335644, 1.56333812664588, 1.40509010697114, 1.44021130749541, 0, 1.7228291316757, 1.36360837590868, 0.359220755767011, 147.338000000001, 145.616193548386, 144.709157509157, 145.575520603015
10/17/2017, 147.32, 147.32, 146.84, 147.11, 170162, 0.709778888047887, 1.44825518973463, 1.23375116982893, 1.32724573602686, 0, 1.76631099777373, 1.44414890028169, 0.322162097492036, 147.624000000001, 145.978451612902, 145.001462759463, 145.76158358209
10/18/2017, 147.79, 147.89, 147.13, 147.47, 147261, 0.699089941070647, 1.67039094633026, 1.29383245538531, 1.34201995359651, 2.27959483020051, 1.80896703534029, 1.51711252729341, 0.291854508046876, 147.761818181819, 146.367591397848, 145.26600976801, 145.951148711886
10/19/2017, 146.57, 147.14, 145.79, 147.14, 28919, 0.72271342890583, 1.66789567474189, 1.28119646512554, 1.30522665263067, 2.22925251013053, 1.79544721251818, 1.57277946433837, 0.222667748179817, 147.822181818182, 146.713440860214, 145.533274725275, 146.130575525533
10/20/2017, 147.84, 148.16, 147.55, 147.95, 30864, 0.717289971157443, 1.68040214522634, 2.08551469662752, 1.41046269497834, 2.23243829907508, 1.82900920646077, 1.62402541276285, 0.20498379369792, 148.033454545455, 147.062752688171, 145.813609279609, 146.322384815996
10/23/2017, 148.37, 148.37, 147.41, 147.55, 22761, 0.715804125185405, 1.42363758356212, 1.88980073178336, 1.32883754846146, 2.15671788501222, 1.80255197429088, 1.65973072506845, 0.142821249222425, 148.008545454546, 147.452623655913, 146.048244200244, 146.502752749881
10/24/2017, 147.75, 148.34, 147.75, 148.11, 14950, 0.704112171612661, 1.48274616537442, 1.69716550953227, 1.24211458835035, 2.1617263725357, 1.80595383541942, 1.68897534713865, 0.11697848828077, 148.068545454546, 147.88410752688, 146.29599023199, 146.690523798248
10/25/2017, 147.97, 148.37, 146.65, 147.72, 28295, 0.728890814044636, 1.5459218446463, 1.59551662561751, 1.20060198095839, 2.1413843984214, 1.75692732963213, 1.70256574363734, 0.0543615859947906, 148.060545454546, 148.202430107526, 146.563807081807, 146.867223863796
10/26/2017, 147.96, 148.49, 147.6, 147.6, 23546, 0.723158289282791, 1.72335638514218, 1.46055917019526, 1.20996787461864, 2.08592279976125, 1.68892163615627, 1.69983692214113, -0.0109152859848622, 147.888363636364, 148.445376344085, 146.784068376068, 147.038271553326
10/27/2017, 150.14, 151.69, 149.79, 151.45, 24550, 0.804564247759875, 2.02699682394201, 2.3590811289724, 1.4481541483423, 2.22016621435413, 1.92351635908935, 1.74457280953077, 0.178943549558576, 149.144545454545, 149.18410752688, 147.178002442002, 147.279586400442
10/30/2017, 151.68, 152.39, 151.45, 152.04, 81775, 0.792282902901022, 2.8048681064617, 2.44865214827706, 1.44898907056798, 2.23757962060594, 2.13246075615558, 1.82215039885573, 0.310310357299847, 150.443090909091, 149.966795698923, 147.59083028083, 147.527717019822
10/31/2017, 152.85, 153.18, 152.47, 152.99, 68643, 0.785252355900502, 3.0328931589758, 2.600702469856, 1.92020706675249, 2.31825719330039, 2.3476455600547, 1.92724943109553, 0.420396128959174, 151.763090909091, 150.828881720429, 148.048957264957, 147.789325208757
11/1/2017, 154.02, 154.68, 153, 153.54, 114110, 0.798352025744151, 2.88347565309846, 2.45053818240105, 2.15424042812152, 2.33088718372076, 2.53335849120009, 2.04847124311644, 0.48488724808365, 153.024363636364, 151.658150537633, 148.508774114774, 148.056594384333
11/2/2017, 153.45, 153.69, 152.5, 153.58, 1294631, 0.796978913472582, 2.90830950667174, 2.48901807624184, 2.03557338928359, 2.35124036915668, 2.65318077638582, 2.16941314977032, 0.483767626615507, 153.902363636364, 152.37946236559, 148.915743589743, 148.319848525113
11/3/2017, 154.34, 154.84, 153.33, 154.47, 45446, 0.801644464650502, 2.84674169985575, 2.62793165229784, 2.17532843034558, 2.35502201215518, 2.78782010778335, 2.29309454137292, 0.494725566410424, 154.898545454545, 153.128537634407, 149.371443223443, 148.59502084156
11/6/2017, 154.8, 155.32, 154.61, 155.29, 24816, 0.784909005292259, 2.93744258098689, 2.78722704883828, 2.33834854215677, 2.37479575706702, 2.92694983913145, 2.41986560092463, 0.507084238206824, 155.742363636363, 153.782645161289, 149.799003663003, 148.880561182352
11/7/2017, 155.55, 155.99, 154.92, 155.44, 25463, 0.779362412894, 2.86208947912943, 2.80509330701478, 2.35126645269209, 2.31773662829696, 3.0145648726477, 2.53880545526924, 0.475759417378454, 156.327818181818, 154.35298924731, 150.212051282051, 149.163873385013
11/8/2017, 155.44, 156.23, 155.19, 156.22, 22938, 0.769983925151908, 3.15345857397634, 2.84033105881315, 2.23502042734309, 2.27350709520759, 3.11107733625562, 2.65325983146652, 0.457817504789101, 156.704909090909, 155.017612903225, 150.617238095238, 149.456587728281
11/9/2017, 154.89, 154.96, 153.09, 154.71, 60308, 0.8397811670084, 2.2997816639888, 2.38227689604795, 2.25791427644068, 2.19022403987043, 3.03078280106229, 2.72876442538567, 0.302018375676615, 156.072727272727, 155.390946236558, 150.959323565323, 149.716586902296
11/10/2017, 154.5, 154.7, 153.94, 154.47, 16068, 0.823955571505639, 2.20167158665134, 2.18627141315519, 2.15713478437316, 2.17283129328661, 2.91418984270786, 2.76584950885011, 0.148340333857747, 155.739818181818, 155.728279569891, 151.247216117216, 149.967683800427
11/13/2017, 154.03, 154.77, 153.81, 154.68, 20657, 0.812726896004346, 2.13854882555276, 2.20529890931722, 2.14551200700135, 2.23843755475002, 2.80638407940785, 2.77395642296166, 0.0324276564461918, 155.432727272727, 156.038193548386, 151.559675213675, 150.218222083852
11/14/2017, 154.21, 154.54, 153.78, 154.34, 16841, 0.802947819491089, 2.00484498769261, 2.44646345206616, 2.03141994202473, 2.2603947349132, 2.66281678247015, 2.75172849486335, -0.0889117123932097, 155.054181818181, 156.255204301074, 151.864722832723, 150.45827972028
11/15/2017, 153.52, 153.73, 152.75, 153.18, 51607, 0.820476681924807, 1.46186697875589, 2.1364204556067, 1.95300726657792, 2.14706137927308, 2.42745417908625, 2.68687363170793, -0.25941945262168, 154.311272727272, 156.23410752688, 152.116910866911, 150.673326403326
11/16/2017, 154.73, 155.98, 154.21, 155.67, 31619, 0.856919041757434, 1.85485102924434, 2.27787463756266, 2.37979803691556, 2.22824753070132, 2.41402246214349, 2.63230339779505, -0.218280935651554, 154.456181818181, 156.558365591396, 152.504432234432, 150.929188785198
11/17/2017, 155.64, 155.64, 154.74, 154.86, 20167, 0.848358245310995, 1.4991507208943, 2.30377056466904, 2.18218172160214, 2.13670609592231, 2.31137342508413, 2.56811740325286, -0.256743978168736, 154.385272727272, 156.715161290321, 152.850798534798, 151.166250400384
11/20/2017, 155.21, 155.74, 155.21, 155.38, 16446, 0.83156081847997, 1.51267207478741, 2.13176091998539, 2.54851844048882, 2.15772124962751, 2.24609143393982, 2.50371220939026, -0.257620775450431, 154.636727272726, 156.901978494622, 153.231277167277, 151.408477380952
11/21/2017, 156.42, 157.59, 156.42, 157.51, 33161, 0.849454155143463, 1.86991315279533, 2.34689630774379, 2.72858441193534, 2.22532105843828, 2.33926262111802, 2.47082229173581, -0.131559670617786, 155.64909090909, 157.303440860214, 153.686268620268, 151.684198230088
11/22/2017, 157.53, 157.53, 156.8, 157.19, 27335, 0.8318445688518, 1.73469377934376, 2.36077330286625, 2.84569084083854, 2.19600890726363, 2.36007466097425, 2.4486727655835, -0.088598104609249, 156.593999999999, 157.661440860214, 154.129186813186, 151.949672137538
11/24/2017, 157.42, 158.01, 157.42, 157.98, 28270, 0.812253230718595, 1.94338013966265, 2.52913745069563, 2.81359329838088, 2.21733437690319, 2.41250489549435, 2.44143919156567, -0.0289342960713177, 157.456909090908, 158.035032258063, 154.613809523809, 152.224530489219
11/27/2017, 157.21, 157.48, 156.9, 157.05, 97113, 0.810593932629592, 1.59797366071588, 2.25143007317659, 2.87816083550889, 2.15828409306424, 2.35190174709282, 2.4235317026711, -0.0716299555782749, 157.772181818181, 158.274860215052, 155.049543345543, 152.478609898108
11/28/2017, 157.55, 157.9, 157, 157.61, 45147, 0.795879628599096, 1.78018971749815, 2.25962797691881, 2.78672484131333, 2.14041777383262, 2.32229071347803, 2.40328350483249, -0.0809927913544595, 158.18218181818, 158.54858064516, 155.488412698412, 152.738171634707
11/29/2017, 156.96, 157.26, 152.62, 153.51, 72062, 0.938809581462631, 0.788916424016499, 1.39428341639749, 2.10583564374491, 1.85430243760283, 1.945560807216, 2.31173896530919, -0.36617815809319, 156.947999999998, 158.218688172041, 155.744061050061, 152.922590626764
11/30/2017, 153.76, 154.49, 153.11, 154.16, 61195, 0.932867319069875, 0.938011283707702, 1.55278623303731, 2.09913463312074, 1.84850084382914, 1.68008226746974, 2.1854076257413, -0.505325358271556, 155.751636363635, 157.953978494622, 156.009467643467, 153.115041424093
12/1/2017, 153.13, 153.6, 151.48, 153.17, 58304, 0.979436473280808, 0.807033314568269, 1.50290553263334, 1.83250919181766, 1.77727187779696, 1.3739656649054, 2.02311923357412, -0.649153568668721, 154.657818181816, 157.498494623654, 156.223997557997, 153.287275048098
12/4/2017, 154.03, 154.03, 150.42, 150.6, 39578, 1.06619701448739, -0.107271439213746, 1.13908334341407, 1.50547334525212, 1.6297344360477, 0.913458746487066, 1.80118713615671, -0.887728389669642, 152.650545454544, 156.732021505375, 156.30145054945, 153.412729173545
12/5/2017, 150.18, 152.04, 149.58, 150.5, 43410, 1.0952877532406, -0.212907254314617, 1.38549383590346, 1.38651003751797, 1.58308218868007, 0.534275733521298, 1.54780485562963, -1.01352912210833, 150.945090909089, 155.909096774192, 156.353223443223, 153.534251682124
12/6/2017, 149.62, 151.41, 149.24, 151.04, 35882, 1.10863854952049, -0.276348730024788, 1.45639040174153, 1.45670913340292, 1.6043043087698, 0.274183336086367, 1.29308055172097, -1.01889721563461, 150.118363636362, 155.17298924731, 156.414087912087, 153.662742517129
12/7/2017, 151.54, 152.46, 151.35, 152.26, 100750, 1.09139845129119, -0.169662637930976, 1.42265973510119, 1.48414431060965, 1.65891662071684, 0.164604582129215, 1.06738535780262, -0.902780775673408, 150.001999999998, 154.546774193547, 156.528551892551, 153.809522634628
12/8/2017, 153.44, 153.99, 152.95, 153.21, 16960, 1.08685798436079, -0.0324396768392852, 1.53836827571832, 1.47217020438958, 1.7041395113593, 0.152659922110018, 0.884440270664102, -0.731780348554084, 150.640727272725, 154.003806451611, 156.690271062271, 153.969718824238
12/11/2017, 153.28, 154.44, 153.28, 154.42, 22802, 1.06425097911359, 0.0150772062904778, 1.5261400943178, 1.54487086076053, 1.76225239769544, 0.238086072555262, 0.755169431042334, -0.517083358487072, 151.771636363634, 153.834838709676, 156.880463980464, 154.147421328364
12/12/2017, 153.97, 154.35, 153.83, 153.83, 19654, 1.03409318328664, -0.190995562601543, 1.40233334940134, 1.52470883770157, 1.75768993329763, 0.255236634043087, 0.655182871642485, -0.399946237599398, 152.95418181818, 153.611182795697, 157.035123321123, 154.312365062761
12/13/2017, 154.28, 154.6, 153.99, 154.11, 24925, 1.0055857936911, -0.171578584834435, 1.38343201389687, 1.50377975034222, 1.68386645406694, 0.288101186387763, 0.58176653459154, -0.293665348203777, 153.619636363634, 153.474838709676, 157.211687423687, 154.479197786999
12/14/2017, 154.16, 154.6, 153.76, 153.92, 21621, 0.983772643791894, -0.314952852351768, 1.39776392514874, 1.52145175575353, 1.72803767695955, 0.295409867724601, 0.524495201218153, -0.229085333493552, 154.316727272725, 153.343827956988, 157.367006105006, 154.640132025651
12/15/2017, 154.18, 155.34, 153.52, 155.13, 30829, 0.985954818963616, 0.0839973069537144, 1.3646686136946, 1.60303747048815, 1.76739919819403, 0.394293764866319, 0.498454913947786, -0.104161149081467, 155.246909090906, 153.366559139783, 157.558808302808, 154.81827466585
12/18/2017, 156.27, 156.75, 156.15, 156.51, 25071, 0.980152146907767, 0.317289661741796, 1.49873601559548, 1.78022135445102, 1.83214132441739, 0.577358997500198, 0.514235730658268, 0.0631232668419299, 156.032909090906, 153.613720430106, 157.730581196581, 155.016089860352
12/19/2017, 156.22, 156.37, 155.47, 155.67, 172177, 0.969573019123195, 0.164767877230738, 1.33095087261801, 1.75685868382547, 1.77620562748021, 0.647198037341582, 0.540828191994931, 0.106369845346651, 156.186363636361, 153.795806451611, 157.867365079365, 155.197045834727
12/20/2017, 156.45, 156.45, 155.06, 155.77, 61939, 0.965120114865265, 0.228444720013162, 1.31991828095728, 1.78745795553423, 1.78621073987448, 0.702516965566701, 0.573165946709285, 0.129351018857416, 156.200363636361, 153.998129032256, 158.044769230769, 155.376703832753
12/21/2017, 155.06, 155.62, 154.45, 154.63, 34328, 0.966306164896426, 0.23303106802256, 1.03671046904301, 1.63102040690971, 1.73426297868027, 0.64691194391321, 0.58791514615007, 0.0589967977631399, 155.806545454542, 154.105677419353, 158.163299145299, 155.535047233468
12/22/2017, 154.61, 154.75, 154.04, 154.71, 32061, 0.940462324116331, -0.127153881705007, 1.07313673793436, 1.5671651227508, 1.69467577034923, 0.602356306504788, 0.590803378221014, 0.0115529282837744, 155.501090909088, 154.132967741934, 158.288576312576, 155.69210003918
12/26/2017, 153.51, 154.4, 152.96, 153.54, 58673, 0.957235768241733, -0.182166168842877, 0.816078884992532, 1.51764875346215, 1.62209298271918, 0.467250250911206, 0.566092752759052, -0.0988425018478458, 154.951636363633, 153.995806451611, 158.297511599511, 155.827845899728
12/27/2017, 153.51, 153.95, 153.51, 153.82, 35395, 0.922021069191548, -0.219175270685732, 0.797883658893543, 1.53032552762847, 1.6467693295791, 0.378409321304758, 0.528556066468194, -0.150146745163435, 154.428909090906, 153.914172043009, 158.306349206349, 155.965821686747
12/28/2017, 154.42, 154.52, 154.01, 154.22, 36549, 0.896342995849383, -0.512852368876989, 0.87694654848184, 1.47511781436326, 1.61492519038575, 0.336401079347496, 0.490125069044054, -0.153723989696558, 154.100909090906, 153.866172043009, 158.318129426129, 156.107896414343
12/29/2017, 154.41, 154.41, 153.45, 153.66, 43364, 0.885866952875812, -0.552126747076092, 0.765385186780448, 1.43059604891825, 1.55230669529947, 0.254982643861382, 0.44309658400752, -0.188113940146138, 153.535454545451, 153.670559139783, 158.336085470085, 156.238789603491
1/2/2018, 154.53, 155.81, 154.03, 155.81, 41500, 0.89895513882262, -0.308720935630154, 1.03055099150368, 1.61774978158005, 1.63348877735782, 0.359797457724255, 0.426436758750867, -0.0666393010266115, 153.968909090905, 153.910645161289, 158.433411477411, 156.401461195809
1/3/2018, 156.26, 157.63, 155.94, 157.47, 44271, 0.902793485558867, 0.0838228385418541, 1.1087122161089, 2.14045405282481, 1.68499287571258, 0.570238722628488, 0.455197151526391, 0.115041571102097, 155.214727272724, 154.306451612902, 158.589663003663, 156.587647754505
1/4/2018, 158.04, 158.83, 158, 158.5, 29179, 0.894982622475755, 0.151947659465262, 1.26677876492543, 2.14965383224097, 1.83109252665187, 0.810781152708728, 0.526313951762859, 0.284467200945869, 156.595999999996, 154.850774193547, 158.772945054945, 156.787071792497
1/5/2018, 159.19, 160.2, 158.89, 160.2, 44063, 0.894269715226509, 1.23173277834853, 1.37038761355604, 2.0959844486101, 1.8479810439322, 1.12561318593157, 0.646173798596601, 0.479439387334969, 158.430181818178, 155.732666666665, 159.016547008547, 157.009948835784
1/8/2018, 160.01, 160.77, 159.97, 160.61, 35329, 0.872292559369419, 1.18683265110281, 1.46282032297737, 2.114367353539, 1.89825871086496, 1.39215551183631, 0.795370141244542, 0.596785370591765, 159.93636363636, 156.627892473117, 159.272197802198, 157.235829584144
1/9/2018, 160.74, 160.74, 159.74, 160.01, 34537, 0.863033326431512, 1.28256998879189, 1.40800398324602, 1.99048549339916, 1.8531851359011, 1.53725670151283, 0.9437474532982, 0.593509248214631, 160.925090909087, 157.477591397848, 159.504673992674, 157.449032666727
1/10/2018, 159.05, 159.29, 158.43, 159.12, 41644, 0.874115538173648, 1.85248017063675, 0.949618776743037, 2.22320470405834, 1.79269355906929, 1.5624242238917, 1.0674828074169, 0.494941416474797, 161.083272727269, 158.139268817203, 159.706368742368, 157.645307533447
1/11/2018, 159.41, 159.84, 159.04, 159.71, 31756, 0.852387459848985, 2.0059940413974, 0.94628571691498, 2.27608630363624, 1.7743362844532, 1.6114024910103, 1.17626674413558, 0.435135746874717, 161.196909090905, 158.899784946235, 159.922056166056, 157.847671814672
1/12/2018, 159.57, 161.03, 159.41, 160.77, 34089, 0.854811601367527, 2.08920617659241, 0.952842817133265, 2.37618896185094, 1.8139550081932, 1.71597062062159, 1.28420751943278, 0.431763101188809, 161.43545454545, 159.507913978493, 160.140573870574, 158.063209549072
