Date,TIP_Open,TIP_High,TIP_Low,TIP_Close,TIP_Volume,TIP_ATRPercentOfClose20,TIP_SQN25,TIP_SQN50,TIP_SQN100,TIP_SQN200,TIP_MACD,TIP_MACD_Avg,TIP_MACD_Diff,TIP_LinReg10,TIP_LinReg30,TIP_LinReg90,TIP_LinReg270
6/15/2017, 113.6, 113.79, 113.57, 113.58, 1040137, 0.32124805674178, 0.246677308895892, -0.546120962444586, -0.199680983094705, 0, -0.0637212166566599, 0.0144614690276591, -0.078182685684319, 113.766727272725, 114.495526881721, 114.352874236875, 114.396305110603
6/16/2017, 113.62, 113.78, 113.61, 113.68, 824992, 0.31371381571512, 0.073222611941936, -0.611741509775579, -0.0957514387535666, 0, -0.0969480825694546, -0.00782044129176365, -0.089127641277691, 113.67927272727, 114.415741935485, 114.327326007326, 114.376334332834
6/19/2017, 113.75, 113.78, 113.5, 113.55, 608469, 0.31069869874038, -0.159512805420131, -0.64814136123893, -0.00969889485929182, 0, -0.132246076289505, -0.0327055682913119, -0.0995405079981929, 113.549636363634, 114.325333333334, 114.302373626374, 114.352515473033
6/20/2017, 113.61, 113.78, 113.52, 113.67, 530409, 0.306288777864622, 0.159490790425312, -0.357893574201234, -0.0278704456647983, 0, -0.148821472209335, -0.0559287490749164, -0.0928927231344182, 113.540909090907, 114.222107526882, 114.27834920635, 114.33343473852
6/21/2017, 113.71, 113.87, 113.68, 113.85, 726378, 0.299297787535161, 0.234546330688457, -0.291562347750371, -0.0314463879607068, 0, -0.145752947961796, -0.0738935888522924, -0.0718593591095037, 113.594363636361, 114.132731182796, 114.264515262516, 114.320922945449
6/22/2017, 113.94, 114.23, 113.82, 114.22, 759575, 0.301359660789128, 0.0135923077140144, -0.207765388300059, 0.112753487153152, 0, -0.112172161751189, -0.0815493034320718, -0.0306228583191177, 113.781090909088, 114.088838709678, 114.263111111111, 114.321042016807
6/23/2017, 114.28, 114.31, 114.16, 114.31, 670589, 0.292627376717413, -0.0620497725372931, -0.396706987505548, 0.0589274367578714, 0, -0.0774046265519956, -0.0807203680560566, 0.00331574150406092, 113.981636363634, 114.072774193549, 114.259494505495, 114.324106060606
6/26/2017, 114.44, 114.53, 114.38, 114.49, 738060, 0.287166771429288, -0.0789660654226226, -0.390451435532899, 0.210414128187802, 0, -0.0349240263070243, -0.0715610997062501, 0.0366370733992258, 114.188727272725, 114.086903225807, 114.266669108669, 114.332945400352
6/27/2017, 114.28, 114.28, 113.89, 113.95, 751024, 0.300428586905592, -0.352108878440538, -0.521507098698898, 0.0123703919403622, 0, -0.0443204332226941, -0.0661129664095389, 0.0217925331868448, 114.216727272725, 114.007870967743, 114.249807081807, 114.324030387845
6/28/2017, 114.04, 114.09, 113.78, 114.04, 1458763, 0.298773637355293, -0.150651460509559, -0.609768668643514, 0.0868798535415887, 0, -0.0439977271512504, -0.0616899185578812, 0.0176921914066308, 114.289090909088, 113.942494623657, 114.242620268621, 114.3182441647
6/29/2017, 113.7, 113.76, 113.53, 113.59, 898972, 0.307408559941876, -0.529034446726852, -0.72349786572192, -0.170784492392082, 0, -0.079140932056518, -0.0651801212576086, -0.0139608107989094, 114.099454545452, 113.860860215055, 114.215628815629, 114.298264516129
6/30/2017, 113.72, 113.72, 113.32, 113.43, 1673548, 0.310082089461411, -0.515736265630761, -0.744226029918782, -0.20943140693178, 0, -0.118536423853442, -0.0758513817767752, -0.0426850420766667, 113.873999999997, 113.774924731184, 114.186720390721, 114.273767619048
7/3/2017, 113.21, 113.21, 112.89, 112.93, 980006, 0.319790851299278, -1.05755014638361, -0.898337709314257, -0.476072837728779, 0, -0.187937035103403, -0.0982685124421007, -0.0896685226613019, 113.463454545452, 113.645075268818, 114.142637362638, 114.234248218973
7/5/2017, 112.97, 113.24, 112.97, 113.1, 2478136, 0.317049352744174, -1.12584806001021, -0.792164366571172, -0.34023295507619, 0, -0.226607747221166, -0.123936359397914, -0.102671387823252, 113.169454545452, 113.535505376345, 114.114564102564, 114.201090059055
7/6/2017, 112.98, 113, 112.77, 112.81, 1459266, 0.316597533069743, -1.34640131335685, -0.83966518602434, -0.471348432344337, 0, -0.277456792359331, -0.154640445990197, -0.122816346369134, 112.842363636361, 113.386258064517, 114.068288156288, 114.159865552326
7/7/2017, 112.65, 112.66, 112.39, 112.46, 1962035, 0.320377016897722, -1.37098510656869, -1.13332115208342, -0.528894587980111, 0, -0.34205411499056, -0.19212317979027, -0.14993093520029, 112.525090909088, 113.206494623657, 114.008061050061, 114.109016100179
7/10/2017, 112.56, 112.65, 112.41, 112.41, 1374596, 0.315168751483872, -1.8859106446017, -1.21146050311152, -0.455008266892276, 0, -0.392755104345611, -0.232249564701338, -0.160505539644273, 112.304545454543, 113.020322580646, 113.93191941392, 114.057998825602
7/11/2017, 112.4, 112.8, 112.39, 112.77, 1104360, 0.316633088468448, -1.30891905924966, -1.09640233246011, -0.378038848819622, 0, -0.399284311340637, -0.265656514029198, -0.133627797311439, 112.347999999997, 112.908924731184, 113.86464957265, 114.019198473283
7/12/2017, 113.28, 113.31, 113.04, 113.1, 744000, 0.323796443123409, -1.11963731235722, -0.624618973796279, -0.261526533731531, 0, -0.373524752019492, -0.287230161627257, -0.0862945903922352, 112.49127272727, 112.866580645162, 113.818190476191, 113.991305536569
7/13/2017, 113.08, 113.11, 112.91, 113.06, 710809, 0.316560311616794, -0.966309312441428, -0.645191928625783, -0.365683202560567, 0, -0.35227695195853, -0.300239519693511, -0.0520374322650184, 112.685090909088, 112.831161290324, 113.767873015873, 113.96295253058
7/14/2017, 113.21, 113.3, 112.98, 113.05, 903574, 0.314911927375718, -0.887152587246882, -0.526838018572951, -0.365716520585617, 0, -0.332412983797269, -0.306674212514263, -0.0257387712830064, 112.838909090906, 112.784258064517, 113.713172161173, 113.93504145937
7/17/2017, 113.17, 113.36, 113.1, 113.28, 732958, 0.312241823096166, -0.633011310053338, -0.190340843429236, -0.357884922591492, 0, -0.294714285280079, -0.304282227067426, 0.00956794178734666, 113.069636363633, 112.805720430109, 113.657995115996, 113.914591503268
7/18/2017, 113.62, 113.72, 113.52, 113.6, 1951321, 0.315160352414763, -0.226341813135226, -0.0687650549220424, -0.339118489096237, 0, -0.236292635042616, -0.290684308662464, 0.0543916736198478, 113.319090909088, 112.857784946238, 113.609970695971, 113.903977028768
7/19/2017, 113.62, 113.74, 113.61, 113.69, 728991, 0.305322413867545, -0.298836968091558, 0.209551832195137, -0.423083381109095, 0, -0.18064840610964, -0.268677128151899, 0.0880287220422595, 113.597090909088, 112.935935483872, 113.569924297925, 113.896236115519
7/20/2017, 113.97, 113.98, 113.4, 113.41, 987355, 0.316343355709118, -0.503893311131378, 0.113458801119622, -0.414281008259701, 0, -0.157330011291961, -0.246407704779912, 0.0890776934879506, 113.688181818179, 112.966817204302, 113.511326007326, 113.880667292253
7/21/2017, 113.67, 113.7, 113.54, 113.58, 529018, 0.31284270974135, 0.00587662116982995, 0.181004265430244, -0.354722209771825, 0, -0.123706425479909, -0.221867448919911, 0.0981610234400018, 113.73527272727, 113.017591397851, 113.457860805861, 113.87033299075
7/24/2017, 113.63, 113.66, 113.47, 113.58, 1042237, 0.305564722871997, -0.0692997587805347, 0.00299585649666236, -0.122225627267191, 0, -0.0959534004080211, -0.196684639217533, 0.100731238809512, 113.71127272727, 113.066150537636, 113.426358974359, 113.860261398176
7/25/2017, 113.33, 113.37, 113.14, 113.14, 729960, 0.310860342607489, -0.288874464349332, -0.319062479695082, -0.150434593468938, 0, -0.108215806401176, -0.178990872654262, 0.0707750662530854, 113.543454545452, 113.046688172044, 113.373890109891, 113.838094096494
7/26/2017, 113.19, 113.57, 113.01, 113.47, 726178, 0.319134592442767, -0.133757405450434, 0.00850967154163047, -0.124890332446126, 0, -0.0902650896561994, -0.161245716054649, 0.07098062639845, 113.535454545451, 113.086860215055, 113.34170940171, 113.82567418497
7/27/2017, 113.4, 113.49, 113.26, 113.39, 598675, 0.313533751602934, -0.318321749651537, -0.0743648942892863, -0.110974004068385, 0, -0.0815542421818662, -0.145307421280093, 0.0637531790982265, 113.471636363633, 113.122408602152, 113.309614163615, 113.811349067599
7/28/2017, 113.55, 113.73, 113.53, 113.66, 464121, 0.312106391778496, -0.394619057353326, -0.290727353471965, 0.0547299936121403, 0, -0.0522616495204176, -0.126698266928158, 0.0744366174077402, 113.481090909088, 113.159720430109, 113.291960927961, 113.804799808429
7/31/2017, 113.62, 113.67, 113.55, 113.66, 787047, 0.301779974177958, -0.460332039211378, -0.390411071242496, 0.230755804405194, 0, -0.0287160381814289, -0.107101821178812, 0.0783857829973831, 113.50327272727, 113.2031827957, 113.278822954823, 113.79841568257
8/1/2017, 113.24, 113.64, 113.24, 113.54, 2164294, 0.305489662425694, -0.68199864341471, -0.568038984313627, 0.297122835805649, 0, -0.0195140231644899, -0.0895842615759476, 0.0700702384114576, 113.52727272727, 113.222881720431, 113.257982905983, 113.788937657255
8/2/2017, 113.48, 113.63, 113.42, 113.48, 2737224, 0.299621355817965, -0.361532052260987, -0.504618757958147, 0.200058623762368, 0, -0.0168684099955101, -0.0750410912598601, 0.05817268126435, 113.551818181815, 113.243032258066, 113.242278388279, 113.778075933076
8/3/2017, 113.55, 113.79, 113.48, 113.79, 649038, 0.297486421349077, -0.183773650331718, -0.23681604150825, 0.405430886247895, 0, 0.0101259411767245, -0.0580076847725431, 0.0681336259492676, 113.638909090906, 113.315741935485, 113.245724053725, 113.775771812081
8/4/2017, 113.55, 113.66, 113.4, 113.63, 506751, 0.300171001417284, 0.0375535638508567, -0.361236835654401, 0.376485832128384, 0, 0.0183964335062399, -0.0427268611167865, 0.0611232946230264, 113.683999999997, 113.393204301077, 113.234376068377, 113.769277852349
8/7/2017, 113.62, 113.79, 113.55, 113.76, 631247, 0.295385103256801, 0.271146195245925, -0.19319423366061, 0.0576554390087527, 0, 0.0350368883683103, -0.0271741112197672, 0.0622109995880775, 113.771272727269, 113.496967741937, 113.235860805861, 113.766375275938
8/8/2017, 113.8, 113.85, 113.67, 113.84, 1252024, 0.288324480667331, 0.81422725793537, -0.299342309416318, 0.119311656156473, 0, 0.0540567673814252, -0.0109279354995287, 0.0649847028809539, 113.78836363636, 113.626430107528, 113.235228327229, 113.765646566748
8/9/2017, 114.12, 114.2, 114.01, 114.05, 1047870, 0.289186461509956, 0.844528978964448, -0.321585891044346, 0.103822265444791, 0, 0.0850944872078543, 0.00827654904194789, 0.0768179381659064, 113.905818181815, 113.750731182797, 113.251675213676, 113.770415376677
8/10/2017, 114.13, 114.34, 114.09, 114.34, 831644, 0.28671182559428, 1.38951186774897, -0.17597973329505, 0.156853936037462, 0, 0.131575954454092, 0.0329364301243768, 0.0986395243297156, 114.075818181815, 113.9171827957, 113.283904761905, 113.782592309651
8/11/2017, 114.04, 114.27, 113.96, 114.27, 629064, 0.289170373952285, 1.762793968541, -0.0469791433056011, 0.0918151019329164, 0, 0.160909571761522, 0.0585310584518058, 0.102378513309716, 114.223818181815, 114.042817204302, 113.310500610501, 113.792702136573
8/14/2017, 114.01, 114.08, 113.72, 113.82, 658364, 0.299958914953006, 1.24074464633794, -0.549335728210411, -0.151200498976823, 0, 0.146160587352682, 0.0760569642319811, 0.070103623120701, 114.183090909088, 114.09630107527, 113.322586080587, 113.791091811415
8/15/2017, 113.43, 113.65, 113.4, 113.48, 800953, 0.304320210741572, 0.617280990054467, -0.57074135695215, -0.229447873177481, 0, 0.10581696039587, 0.0820089634647589, 0.0238079969311114, 113.992181818179, 114.070795698926, 113.319238095239, 113.780890086559
8/16/2017, 113.49, 113.88, 113.44, 113.68, 918635, 0.307948140738968, 0.515998253204785, -0.529194418483508, -0.279251220069789, 0, 0.0889572303254766, 0.0833986168369025, 0.00555861348857417, 113.861636363633, 114.078451612904, 113.3155995116, 113.775968717246
8/17/2017, 113.69, 114.07, 113.6, 113.96, 833233, 0.312453206451786, 0.780184674514375, -0.226908831893997, -0.255370796176818, 0, 0.0970704648250376, 0.0861329864345295, 0.0109374783905081, 113.878909090906, 114.098559139786, 113.326024420025, 113.778184857894
8/18/2017, 114.04, 114.14, 113.86, 113.98, 649925, 0.309061318098643, 0.806554017129019, -0.150790211044702, -0.10641270021584, 0, 0.103916213053154, 0.0896896317582543, 0.0142265812948994, 113.861818181815, 114.090451612905, 113.342542124543, 113.780858490566
8/21/2017, 113.96, 114.06, 113.87, 114.02, 548996, 0.301837121426409, 0.651364904615838, -0.0742493140943635, -0.20650376813396, 0, 0.11128634385237, 0.0940089741770775, 0.0172773696752928, 113.865454545451, 114.074279569894, 113.370840048841, 113.78447204969
8/22/2017, 113.98, 114.02, 113.8, 113.88, 480178, 0.296757070212392, 0.255506715032985, -0.0196645619538838, -0.154014508612687, 0, 0.104624351243743, 0.0961320495904106, 0.00849230165333222, 113.822545454542, 114.053956989249, 113.397557997559, 113.784568668047
8/23/2017, 114.01, 114.19, 113.93, 114.19, 751821, 0.294727737963025, 0.438000024418601, 0.0462596774021077, -0.165315775464, 0, 0.12294188579547, 0.101494016831422, 0.0214478689640474, 113.926545454542, 114.087806451614, 113.432815628816, 113.792254033174
8/24/2017, 114.01, 114.13, 113.9, 113.9, 521145, 0.293434700422282, 0.429566428245338, -0.121523011137875, -0.321406744465693, 0, 0.112758280264259, 0.10374686951799, 0.00901141074626945, 113.980727272724, 114.075161290324, 113.461516483517, 113.792730809517
8/25/2017, 113.94, 114.13, 113.89, 114.09, 483613, 0.288816739058576, 0.445193961056638, 0.295823507319225, -0.198540978496275, 0, 0.118651372451879, 0.106727770104768, 0.0119236023471113, 114.110545454542, 114.08053763441, 113.494815628816, 113.797796008869
8/28/2017, 114.08, 114.22, 114.03, 114.18, 404339, 0.282479827213464, 0.521894934094386, 0.290017148931359, -0.248647397171394, 0, 0.129095802257552, 0.111201376535325, 0.0178944257222277, 114.191272727269, 114.105956989249, 113.530048840049, 113.804922964586
8/29/2017, 114.5, 114.6, 114.24, 114.36, 483197, 0.286296513970545, 1.14872430033493, 0.464417643669031, -0.156358479428335, 0, 0.150166557207768, 0.118994412669813, 0.031172144537955, 114.246545454542, 114.169741935485, 113.570107448108, 113.816205180002
8/30/2017, 114.31, 114.38, 114.17, 114.33, 726236, 0.281236997033044, 0.839352209848063, 0.38023243899399, 0.00352337374253691, 0, 0.16257052126042, 0.127709634387935, 0.0348608868724855, 114.283454545451, 114.230817204302, 113.608451770452, 113.826546193328
8/31/2017, 114.36, 114.63, 114.36, 114.62, 663144, 0.279585888826108, 1.17255338105022, 0.438210518589287, 0.0921865212175581, 0, 0.193569974335759, 0.1408817023775, 0.0526882719582593, 114.441090909087, 114.30589247312, 113.655514041515, 113.843522118907
9/1/2017, 114.35, 114.35, 114.08, 114.12, 2215923, 0.290429616617474, 0.403545154786168, -0.0468920462072053, -0.182202528823909, 0, 0.175765329601759, 0.147858427822352, 0.0279069017794078, 114.393999999996, 114.321053763442, 113.685965811966, 113.848423947094
9/5/2017, 114.4, 114.9, 114.4, 114.86, 2288594, 0.308084942155379, 0.890580632559376, 0.287755428242808, -0.0618386276625766, 0, 0.218844136951475, 0.162055569648176, 0.0567885673032986, 114.602909090906, 114.426623655915, 113.751440781441, 113.870489164087
9/6/2017, 114.84, 114.98, 114.62, 114.72, 1877907, 0.308728248197076, 0.875270694569033, 0.125422554259948, -0.176124456833788, 0, 0.238933297844241, 0.177431115287389, 0.0615021825568519, 114.689636363633, 114.476838709679, 113.81455921856, 113.88886372909
9/7/2017, 114.87, 115.2, 114.82, 115.2, 676926, 0.312903119804775, 1.2190763050127, 0.65144304685808, 0.0993435970534881, 0, 0.290240380619551, 0.199992968353822, 0.0902474122657293, 114.95836363636, 114.599763440862, 113.883982905983, 113.917936550612
9/8/2017, 115.15, 115.26, 115.04, 115.22, 819753, 0.306753319141074, 1.02836271618655, 0.615483398889312, 0.0155353042115557, 0, 0.32872609640512, 0.225739593964081, 0.102986502441039, 115.120909090906, 114.708731182797, 113.953650793651, 113.946886585609
9/11/2017, 114.89, 114.96, 114.78, 114.78, 531324, 0.311699874192916, 0.792577085476668, 0.624113733825375, -0.0677975528541353, 0, 0.320032841292317, 0.244598243429728, 0.0754345978625886, 115.097454545451, 114.76806451613, 113.997885225886, 113.965232183908
9/12/2017, 114.67, 114.73, 114.49, 114.59, 794767, 0.309259673460771, 0.568221137175073, 0.608626458437443, -0.0931642007296085, 0, 0.294418093368691, 0.254562213417521, 0.03985587995117, 114.988727272724, 114.79606451613, 114.023753357754, 113.978909090909
9/13/2017, 114.56, 114.57, 114.37, 114.38, 614541, 0.303953162115547, 0.367820078891449, 0.784443722336872, -0.111334219116361, 0, 0.254242229971354, 0.254498216728287, -0.000255986756933835, 114.821090909087, 114.78341935484, 114.041760683761, 113.987584745763
9/14/2017, 114.39, 114.59, 114.39, 114.56, 534292, 0.297467305766738, 0.347971096429778, 0.78834602481054, -0.0349807838335223, 0, 0.234227040928175, 0.250443981568265, -0.0162169406400898, 114.708545454542, 114.784193548388, 114.057396825397, 114.000124420745
9/15/2017, 114.57, 114.57, 114.38, 114.5, 524300, 0.291038967870791, 0.115179413638794, 0.92525062605585, 0.0120323320888912, 0, 0.211090046197171, 0.242573194494046, -0.0314831482968753, 114.620727272724, 114.791053763442, 114.067272283273, 114.011082794552
9/18/2017, 114.45, 114.56, 114.37, 114.45, 525161, 0.284908376847054, 0.128910690024243, 1.11357785051035, -0.0935827837046278, 0, 0.186568582562359, 0.231372272107709, -0.0448036895453501, 114.422181818178, 114.776322580647, 114.074905982906, 114.020720670391
9/19/2017, 114.48, 114.53, 114.3, 114.32, 412531, 0.281030226938751, 0.363776937439501, 1.06668827044999, -0.177264495624054, 0, 0.154860101565717, 0.21606983799931, -0.0612097364335934, 114.308727272724, 114.748473118281, 114.083533577534, 114.027307550645
9/20/2017, 114.32, 114.37, 113.75, 114, 731021, 0.294921111986458, 0.380584058414874, 0.688347990545979, -0.354164512393482, 0, 0.102725421564742, 0.193400954712397, -0.0906755331476549, 114.086181818178, 114.681741935485, 114.081638583639, 114.026754295428
9/21/2017, 113.97, 114.06, 113.73, 113.74, 823462, 0.295322282645801, 0.0489563175189722, 0.362963605018277, -0.21221716216214, 0, 0.0399677614891658, 0.162714316067751, -0.122746554578585, 113.909090909087, 114.594989247313, 114.061543345544, 114.020544046118
9/22/2017, 114.05, 114.11, 113.92, 114.03, 663548, 0.296066461516502, 0.0559028429865323, 0.539737087447269, -0.103057558391092, 0, 0.0134770846608347, 0.132866869786367, -0.119389785125533, 113.915818181815, 114.566365591399, 114.055704517705, 114.020738892849
9/25/2017, 114.16, 114.48, 114.1, 114.35, 920233, 0.300152476400441, 0.262656926695952, 0.710730937628595, 0.107903191456482, 0, 0.0180957613946617, 0.109912648108026, -0.0918168867133645, 114.009999999997, 114.575677419356, 114.078168498169, 114.027830199765
9/26/2017, 114.25, 114.31, 114.14, 114.26, 716619, 0.294559022340021, 0.172251406774126, 0.539791582247155, 0.236660714467981, 0, 0.0143286760847587, 0.0907958537033727, -0.076467177618614, 114.058545454542, 114.543053763442, 114.100595848596, 114.032857890148
9/27/2017, 113.94, 114.01, 113.76, 113.91, 588484, 0.302638031761411, 0.0267698603663838, 0.175460947609474, 0.0713652638131912, 0, -0.0167062617060338, 0.0692954306214914, -0.0860016923275253, 113.962181818178, 114.440516129034, 114.112263736264, 114.030324880686
9/28/2017, 113.74, 113.9, 113.68, 113.83, 677342, 0.29781097503334, -0.242196031309375, 0.0837014022376266, 0.208289279667389, 0, -0.0472127655397685, 0.0459937913892394, -0.0932065569290079, 113.899818181815, 114.338387096776, 114.116932844933, 114.026141199226
9/29/2017, 113.99, 113.99, 113.56, 113.58, 1030569, 0.302472549072397, -0.216205363976585, 0.100306841459473, 0.151289411954399, 0, -0.0905188552608962, 0.0186912620592123, -0.109210117320109, 113.778909090906, 114.222236559141, 114.107321123322, 114.016757852077
10/2/2017, 113.64, 113.64, 113.35, 113.38, 3499185, 0.300644650886053, -0.488809819726966, -0.100154580012894, 0.0606647452996307, 0, -0.13937098988275, -0.0129211883291801, -0.126449801553569, 113.629090909088, 114.084494623657, 114.091006105007, 114.003347813979
10/3/2017, 113.31, 113.55, 113.3, 113.49, 1376417, 0.296349775236476, -0.473819556726836, -0.0404668250723522, -0.0262219746528893, 0, -0.16728225216616, -0.0437934010965761, -0.123488851069584, 113.549636363633, 113.96724731183, 114.076180708181, 113.992481124277
10/4/2017, 113.63, 113.65, 113.46, 113.59, 800756, 0.289647849212152, -0.532356558556756, 0.258334314633023, -0.0565503827129276, 0, -0.179266491822219, -0.0708880192417046, -0.108378472580514, 113.485999999997, 113.85677419355, 114.072195360196, 113.983890706806
10/5/2017, 113.66, 113.66, 113.42, 113.47, 1818733, 0.286031940005357, -0.594546794118946, 0.00781059950278496, 0.0115507556907049, 0, -0.196185579965032, -0.0959475313863701, -0.100238048578662, 113.351272727269, 113.753612903227, 114.069113553114, 113.97297603627
10/6/2017, 113.3, 113.55, 113.19, 113.38, 810317, 0.287821855889818, -0.882884807839249, 0.00217095630363305, -0.0532908578271964, 0, -0.214385029877874, -0.119635031084671, -0.0947499987932034, 113.258181818178, 113.624344086023, 114.063628815629, 113.960408097858
10/9/2017, 113.41, 113.49, 113.39, 113.42, 447563, 0.278183564801165, -0.525829839349221, -0.129075854502491, -0.299291537312248, 0, -0.223009840722668, -0.14030999301227, -0.0826998477103973, 113.27836363636, 113.516172043012, 114.053956043956, 113.948885011895
10/10/2017, 113.6, 113.86, 113.6, 113.62, 850163, 0.283171984894919, -1.12788398880323, -0.01485567605752, -0.290723813157942, 0, -0.211271332515906, -0.154502260912998, -0.0567690716029088, 113.40036363636, 113.443698924733, 114.063943833944, 113.941639979069
10/11/2017, 113.81, 113.86, 113.71, 113.76, 663562, 0.279230844563754, -0.863119434091766, 0.132150699294701, -0.314305559205281, 0, -0.188498753920683, -0.161301559514535, -0.0271971944061486, 113.535636363633, 113.404602150539, 114.074271062272, 113.937360406091
10/12/2017, 113.8, 114.03, 113.75, 113.97, 653342, 0.277064454099272, -1.21213074700178, 0.283060657746539, -0.161112000909103, 0, -0.151756719364087, -0.159392591484445, 0.00763587212035802, 113.735636363633, 113.394021505378, 114.097230769231, 113.937389632364
10/13/2017, 114.09, 114.15, 113.96, 114.13, 817735, 0.271166074143603, -1.053017708082, 0.200414754494021, -0.0318988623729791, 0, -0.108477270986526, -0.149209527384861, 0.0407322563983352, 113.933272727269, 113.425397849464, 114.12168986569, 113.940627886909
10/16/2017, 114.03, 114.07, 113.76, 113.87, 1521008, 0.27444256467822, -0.930839102048634, 0.143119159332765, -0.160428143689877, 0, -0.094073403784904, -0.13818230266487, 0.0441088988799659, 113.971090909087, 113.393612903227, 114.132307692308, 113.938624120603
10/17/2017, 113.64, 113.77, 113.62, 113.66, 656048, 0.272199860090739, -0.949498803618229, -0.0483251228182576, -0.172272306775366, 0, -0.0984683978145711, -0.13023952169481, 0.0317711238802391, 113.931636363633, 113.38612903226, 114.131816849817, 113.932488059701
10/18/2017, 113.52, 113.63, 113.49, 113.52, 570774, 0.266396443736943, -0.888124873478781, -0.171566395757877, -0.333744777141677, 0.0564576793641507, -0.111957713389771, -0.126583160033802, 0.0146254466440316, 113.854545454542, 113.359290322582, 114.120246642247, 113.923694399291
10/19/2017, 113.76, 113.82, 113.57, 113.67, 1560118, 0.265938753218676, -0.923697945704895, -0.205641463641473, -0.373520749493422, 0.0378505238343266, -0.109284582135132, -0.123123444454068, 0.0138388623189364, 113.809090909087, 113.391225806453, 114.119755799756, 113.918002243574
10/20/2017, 113.43, 113.55, 113.3, 113.41, 748331, 0.269533508283648, -1.10469405358943, -0.517034066127977, -0.48547549401857, -0.0831385681247627, -0.126685580928395, -0.123835871748934, -0.00284970917946172, 113.644909090905, 113.401376344088, 114.108673992674, 113.907323964068
10/23/2017, 113.43, 113.59, 113.4, 113.42, 843490, 0.264410204688116, -1.04238669801701, -0.472170824907023, -0.363425594353178, 0.00608252976209016, -0.13807741096953, -0.126684179593053, -0.0113932313764767, 113.490545454542, 113.395139784948, 114.08611965812, 113.897024390244
10/24/2017, 113.29, 113.36, 113.19, 113.26, 980410, 0.261698173626521, -1.07063586142777, -0.31830003341412, -0.617028098437896, -0.057848057866845, -0.158192634950808, -0.132985870664604, -0.0252067642862042, 113.320909090905, 113.364709677421, 114.058910866911, 113.883802510064
10/25/2017, 113, 113.2, 112.94, 113.14, 770125, 0.263018723596366, -0.903858483785937, -0.194141790797819, -0.549219841823808, -0.0973227459994705, -0.181722310321334, -0.14273315859595, -0.0389891517253838, 113.157454545451, 113.313634408604, 114.023875457876, 113.868493035036
10/26/2017, 113.24, 113.25, 113.04, 113.09, 675779, 0.259262900948874, -0.704059453947102, -0.344781533188469, -0.622543327844242, -0.175060328981916, -0.20207493563646, -0.154601514004052, -0.0474734216324084, 113.052545454542, 113.276215053765, 113.989621489622, 113.852484206615
10/27/2017, 113.23, 113.5, 113.17, 113.45, 731787, 0.263587830717433, -0.607901065030779, -0.293224392174051, -0.365863336024788, -0.125095059943109, -0.186999927713686, -0.161081196745979, -0.0259187309677069, 113.151999999996, 113.289956989249, 113.975528693529, 113.843619341185
10/30/2017, 113.66, 113.78, 113.57, 113.75, 551135, 0.264253515825478, -0.631676101402938, -0.125678233923421, -0.195900955775147, -0.0312669233611953, -0.149126346831594, -0.158690226763102, 0.00956387993150815, 113.340181818178, 113.345204301077, 113.983064713065, 113.840605604921
10/31/2017, 113.83, 113.85, 113.74, 113.8, 1142387, 0.255763581317142, -0.483321876936375, -0.119811883537792, -0.136322205758627, -0.0895571408892048, -0.113765263840421, -0.149705234178565, 0.0359399703381449, 113.510181818178, 113.402645161292, 113.995130647131, 113.838590385917
11/1/2017, 113.64, 113.82, 113.58, 113.7, 2406343, 0.253743190643766, -0.233594284987477, -0.0969346448654415, -0.0810912753137699, -0.0036418526898395, -0.0927414493733636, -0.138312477217525, 0.0455710278441615, 113.609999999996, 113.42941935484, 114.007199023199, 113.834729053027
11/2/2017, 113.8, 113.96, 113.77, 113.87, 2208626, 0.252112678821343, 0.0484780976175686, -0.18007761244573, -0.0890026424049368, 0.0457445476449377, -0.0616516636869449, -0.122980314511409, 0.0613286508244642, 113.788727272723, 113.462365591399, 114.015277167278, 113.834119053946
11/3/2017, 113.94, 113.97, 113.7, 113.95, 744166, 0.251186197459561, 0.432775457593603, 0.0371003500992668, -0.0649326575001612, 0.0571085433584054, -0.0302092200444548, -0.104426095618018, 0.0742168755735634, 113.932181818178, 113.523956989249, 114.028910866911, 113.835013821245
11/6/2017, 113.99, 114.15, 113.97, 114.14, 944708, 0.24699083441818, 0.898245598973838, 0.0370509872389895, 0.240010990535534, 0.00578896249423732, 0.00992613289531619, -0.0815556499153513, 0.0914817828106675, 114.113818181814, 113.631505376346, 114.040915750916, 113.839423603565
11/7/2017, 114.21, 114.34, 114.16, 114.3, 1139804, 0.243061742331291, 0.949374190439323, 0.0783229016173527, 0.263990004461407, 0.0724554393637993, 0.0540216244248199, -0.0544401950473171, 0.108461819472137, 114.27945454545, 113.754709677421, 114.055956043956, 113.846720930233
11/8/2017, 114.35, 114.38, 114.19, 114.23, 929822, 0.239366710067786, 0.74841906416624, -0.0697997237426256, 0.289031853512813, 0.130357283331121, 0.0823696975670174, -0.0270782165244502, 0.109447914091468, 114.340181818178, 113.845440860217, 114.056188034188, 113.852616060761
11/9/2017, 114.12, 114.32, 114.1, 114.21, 799693, 0.237069576451196, 0.876957354236729, -0.0638858964206933, 0.231852196260092, 0.0939321746092253, 0.102045598774552, -0.00125345346464973, 0.103299052239202, 114.324545454541, 113.926236559141, 114.058371184372, 113.858053101087
