Date,IJK_Open,IJK_High,IJK_Low,IJK_Close,IJK_Volume,IJK_ATRPercentOfClose20,IJK_SQN25,IJK_SQN50,IJK_SQN100,IJK_SQN200,IJK_MACD,IJK_MACD_Avg,IJK_MACD_Diff,IJK_LinReg10,IJK_LinReg30,IJK_LinReg90,IJK_LinReg270
6/19/2017, 198.9, 199.82, 198.81, 199.67, 51548, 0.839359503890201, 0.988736659896416, 1.15618608917226, 0.969940332932741, 0, 1.3931567465977, 1.31763286511063, 0.0755238814870678, 199.323454545456, 199.171827956988, 196.598864468864, 197.378978779841
6/20/2017, 199.22, 199.23, 197.55, 197.64, 60749, 0.859214564534854, 0.422730193330297, 0.914813023672889, 0.848670194445431, 0, 1.2531803724255, 1.3047423665736, -0.0515619941481, 198.748909090911, 199.282107526881, 196.720752136752, 197.491991887585
6/21/2017, 198.01, 198.15, 196.37, 196.72, 76795, 0.865313177144851, 0.313313106095893, 0.781606498351822, 0.843048459116656, 0, 1.05584070180709, 1.2549620336203, -0.199121331813215, 197.868909090911, 199.228903225806, 196.816244200244, 197.570450078336
6/22/2017, 196.61, 197.25, 195.82, 196.94, 93765, 0.857434689740725, 1.20976332549738, 0.674970310847013, 0.975212163592558, 0, 0.90674733363818, 1.18531909362388, -0.278571759985697, 197.386727272729, 199.283010752687, 196.927846153846, 197.653487394958
6/23/2017, 197.07, 198.14, 196.76, 197.64, 124034, 0.846589902892438, 1.28854719359413, 1.02829634390079, 1.01231219576287, 0, 0.835443443094022, 1.11534396351791, -0.279900520423884, 197.204000000001, 199.341333333332, 197.072981684982, 197.756736914601
6/26/2017, 198.37, 198.7, 197.25, 197.98, 128682, 0.839499075599951, 1.02982838487122, 1.33107616583833, 1.07861272517781, 0, 0.797180355709344, 1.05171124195619, -0.25453088624685, 197.14890909091, 199.372451612902, 197.244324786325, 197.867700853543
6/27/2017, 197.34, 197.63, 195.63, 195.64, 58018, 0.867122396431785, 0.318681692630524, 0.772652442376957, 0.861686484971818, 0, 0.571450810257431, 0.955659155616441, -0.38420834535901, 196.573818181819, 199.174086021504, 197.309465201465, 197.899300279888
6/28/2017, 196.6, 198.18, 196.6, 197.77, 64315, 0.879110251079631, 0.630947271884601, 0.972630965476816, 0.839515877974215, 0, 0.557999447749438, 0.876127214043041, -0.318127766293603, 196.826727272728, 199.227118279569, 197.47464957265, 197.998018620509
6/29/2017, 198.03, 198.08, 194.74, 196.28, 89168, 0.92657709719899, 0.223449399369803, 0.710268080771715, 0.752129305408755, 0, 0.42224126404372, 0.785350024043177, -0.363108759999457, 196.460545454547, 198.810408602149, 197.604188034188, 198.046073548387
6/30/2017, 196.61, 197.35, 196.27, 196.62, 52260, 0.906190240089039, 0.14930465138561, 0.548122887649494, 0.808033995291061, 0, 0.338188655567251, 0.695917750347991, -0.357729094780741, 196.327818181819, 198.419139784945, 197.728722832723, 198.103135238095
7/3/2017, 197.34, 198.35, 197.16, 197.62, 360966, 0.900295358546663, 0.373089940669639, 0.701140110867235, 0.873618568433893, 0, 0.348253550287211, 0.626384910335835, -0.278131360048624, 196.917818181819, 198.248537634408, 197.875601953602, 198.189592550931
7/5/2017, 197.41, 197.82, 196.88, 197.49, 379720, 0.879642261978793, 0.464559486928652, 0.448467920133363, 0.723229694901343, 0, 0.341800079765392, 0.569467944221747, -0.227667864456355, 197.168727272728, 198.095956989246, 198.025868131868, 198.269242125984
7/6/2017, 196.6, 196.75, 194.92, 195.14, 201504, 0.91157385877976, 0.0715537728072619, 0.0669802213609378, 0.456368413931897, 0, 0.145384396823601, 0.484651234742118, -0.339266837918516, 196.432000000001, 197.637419354838, 198.098126984127, 198.273753633721
7/7/2017, 195.55, 197.28, 195.54, 197.1, 167963, 0.911670708585329, -0.0550143806786157, 0.292121470969984, 0.562299720494202, 0, 0.146193939854129, 0.41695977576452, -0.270765835910391, 196.502545454546, 197.476365591397, 198.209435897436, 198.337827072153
7/10/2017, 196.82, 197.42, 196.48, 196.64, 87528, 0.892014757063974, -0.244636145660582, 0.142813458839801, 0.498843268900583, 0, 0.108467012714442, 0.355261223154504, -0.246794210440062, 196.545454545455, 197.295720430106, 198.364852258853, 198.385814445097
7/11/2017, 196.64, 197.27, 195.75, 197.07, 69265, 0.88412996771506, -0.0638801448038768, 0.388875733337781, 0.473709420984164, 0, 0.111974781904593, 0.306603934904522, -0.194629152999929, 196.859454545455, 197.141741935483, 198.491643467644, 198.44513185288
7/12/2017, 198.12, 199.27, 197.99, 198.55, 150268, 0.889064306727407, 0.291672095110519, 0.431478481307592, 0.580887964716311, 0, 0.23150964629113, 0.291585077181844, -0.0600754308907137, 197.266363636364, 197.122021505375, 198.684764346765, 198.546858054227
7/13/2017, 198.68, 198.68, 197.34, 198.38, 84251, 0.879108439337082, 0.218961341144988, 0.445606922208204, 0.532749634561854, 0, 0.308962777690368, 0.295060617283549, 0.0139021604068197, 197.881818181819, 197.05346236559, 198.843611721612, 198.640503871619
7/14/2017, 198.35, 199.75, 198.35, 199.18, 176397, 0.866942743176553, 0.107076721950668, 0.623940363238837, 0.476569904977885, 0, 0.429942150978178, 0.322036924022474, 0.107905226955704, 198.442363636364, 197.245913978493, 199.013296703297, 198.754971807629
7/17/2017, 199.05, 199.71, 198.56, 199.34, 53275, 0.8517797371657, 0.161172794482974, 0.648623832656902, 0.552593073209158, 0, 0.53259046736062, 0.364147632690104, 0.168442834670517, 198.968, 197.494021505375, 199.169286935287, 198.870820261438
7/18/2017, 198.96, 199.13, 198.28, 198.9, 61593, 0.837627371373957, 0.116881031260163, 0.434851364994365, 0.585507086588587, 0, 0.571843815325678, 0.405686869217219, 0.16615694610846, 199.393272727273, 197.634408602149, 199.280532356533, 198.9705495921
7/19/2017, 199.2, 200.81, 199.15, 200.81, 101237, 0.835734674358678, 0.201426639367052, 0.746781164924908, 0.677908907918142, 0, 0.748445796605125, 0.4742386546948, 0.274207141910325, 200.382545454546, 197.961096774192, 199.486122100123, 199.12255157093
7/20/2017, 200.83, 200.83, 199.93, 200.32, 224679, 0.818354063299061, 0.224659154031327, 0.735608466536391, 0.542829908927528, 0, 0.839191556335692, 0.547229235022978, 0.291962321312713, 200.551454545455, 198.218666666665, 199.674556776557, 199.256321551454
7/21/2017, 200.03, 200.15, 199.12, 199.73, 51413, 0.809773452471158, 0.269966448367492, 0.509506907572594, 0.666714541701411, 0, 0.853659697932699, 0.608515327604922, 0.245144370327776, 200.626, 198.480731182794, 199.81221978022, 199.369596094553
7/24/2017, 199.7, 200.65, 199.67, 200.52, 112202, 0.790690450224223, 0.382840924630732, 0.729737371465955, 0.495646498141838, 0, 0.918286763879877, 0.670469614859913, 0.247817149019963, 200.738, 198.824537634407, 200.030161172162, 199.502036474164
7/25/2017, 201.31, 202.04, 200.74, 201.75, 101537, 0.784246773853844, 0.34788248960815, 0.948936049912995, 0.768130847659143, 0, 1.05657535670028, 0.747690763227987, 0.308884593472292, 201.149272727272, 199.299720430106, 200.289001221002, 199.665386075317
7/26/2017, 202.04, 202.04, 200.37, 200.52, 170679, 0.791246246228617, 0.49665005567744, 0.646620475283593, 0.649403898367961, 0, 1.05476071738065, 0.809104754058518, 0.245655963322127, 201.176363636363, 199.687118279569, 200.493413919414, 199.790103417709
7/27/2017, 200.75, 200.76, 198.49, 199.63, 77207, 0.811890309217423, 0.504477539979338, 0.569643439216557, 0.663622823066204, 0, 0.970321775265461, 0.841348158299907, 0.128973616965554, 200.754545454545, 199.913913978493, 200.638708180709, 199.886803613054
7/28/2017, 199.22, 199.22, 198.34, 198.6, 92045, 0.807773309706044, 0.290264698586961, 1.0057928691635, 0.65318580195311, 0, 0.810942868761941, 0.835267100392314, -0.0243242316303725, 200.068727272727, 199.948688172042, 200.649391941392, 199.952505747126
7/31/2017, 199.01, 199.01, 197.87, 198.13, 66888, 0.797974008692471, 0.0965341410747277, 0.910844659389431, 0.671058951379327, 0, 0.639338963452786, 0.796081473004408, -0.156742509551622, 199.284181818181, 199.925591397848, 200.647047619048, 200.003453944261
8/1/2017, 198.99, 199.24, 198.4, 198.83, 184384, 0.783319724514044, 0.155300113814799, 0.766828873267899, 0.799399132769958, 0, 0.553446001020205, 0.747554378607568, -0.194108377587362, 198.719454545454, 200.088559139783, 200.677890109891, 200.071828347777
8/2/2017, 198.44, 198.5, 196.34, 197.14, 52272, 0.813686150876895, 0.274077407504281, 0.417763330520669, 0.592408469172427, 0, 0.345029053233787, 0.667049313532812, -0.322020260299024, 197.956727272726, 199.907182795697, 200.617250305251, 200.092726604155
8/3/2017, 197.54, 197.59, 196.66, 196.87, 59874, 0.79768163455416, -0.152503545789326, 0.355334753459905, 0.52631673869221, 0, 0.156269005216103, 0.56489325186947, -0.408624246653367, 197.202909090908, 199.633440860213, 200.530981684982, 200.105574097587
8/4/2017, 197.25, 197.4, 196.99, 197.17, 35663, 0.770084719911466, 0.184455738868895, 0.289618041016493, 0.618785147972442, 0, 0.0305308592738527, 0.458020773350347, -0.427489914076494, 196.622909090908, 199.41146236559, 200.482170940172, 200.125763758389
8/7/2017, 197.38, 198.06, 196.97, 197.45, 55468, 0.758144968415784, 0.17274967901182, 0.226225628096427, 0.451664205887824, 0, -0.0459936808150303, 0.357217882517271, -0.403211563332302, 196.437272727272, 199.270193548385, 200.448957264958, 200.15255187638
8/8/2017, 197.42, 198.52, 196.67, 197.02, 49792, 0.768759201162379, -0.103882052909552, 0.215044174781874, 0.44240700418075, 0, -0.139726654607614, 0.257828975092294, -0.397555629699908, 196.516545454544, 199.098258064514, 200.408837606838, 200.167123562217
8/9/2017, 196.13, 196.29, 195.4, 195.96, 128558, 0.775606710156977, -0.27997300722205, 0.162683409684678, 0.330227250744916, 0, -0.296130247697448, 0.147037130534346, -0.443167378231794, 196.241636363635, 198.642021505375, 200.320271062272, 200.153423632611
8/10/2017, 195.3, 195.39, 192.71, 192.75, 91957, 0.833403353443545, -0.41413556890432, -0.220861628295768, 0.117075833399006, 0, -0.671362347722805, -0.0166427651170845, -0.654719582605721, 194.928545454544, 197.918430107525, 200.069912087913, 200.056618283677
8/11/2017, 192.62, 193.62, 192.28, 193.39, 74299, 0.823758061727241, -0.690252575035144, -0.494551704669473, 0.49744910695346, 0, -0.90664262725582, -0.194642737544832, -0.711999889710989, 194.005818181817, 197.209096774192, 199.834927960929, 199.97815333054
8/14/2017, 194.51, 196.03, 194.51, 195.87, 96970, 0.840053315870524, -0.115683701930657, -0.2558776729408, 0.634515733504444, 0, -0.8828121610523, -0.332276622246325, -0.550535538805975, 194.129999999999, 196.855741935482, 199.677150183151, 199.964533498759
8/15/2017, 195.92, 196.05, 194.75, 194.75, 47048, 0.836016332891305, -0.374259522677067, -0.308587048468888, 0.504492985625979, 0, -0.943425759769724, -0.454506449751005, -0.488919310018719, 194.130545454544, 196.431784946235, 199.496017094018, 199.922481626654
8/16/2017, 195.23, 196.14, 195.21, 195.43, 94446, 0.827014643550389, -0.520289660253196, -0.144573264877945, 0.599533193835617, 0, -0.925918741559514, -0.548788908112707, -0.377129833446807, 194.250545454544, 196.103956989245, 199.338722832724, 199.898234298154
8/17/2017, 194.98, 195.45, 192.15, 192.15, 147238, 0.884945606034868, -0.933133395351865, -0.528868178525338, 0.3485854690303, 0, -1.16330305787275, -0.671691738064716, -0.491611319808037, 193.276727272726, 195.216580645159, 199.039152625153, 199.791984714593
8/18/2017, 191.72, 192.5, 191.13, 191.65, 56387, 0.878633880978971, -1.14504460531606, -0.761009383396482, 0.196936175296711, 0, -1.37591694606266, -0.812536779664305, -0.563380166398355, 192.447636363635, 194.415720430106, 198.742737484738, 199.675321540881
8/21/2017, 191.45, 191.88, 190.88, 191.72, 151625, 0.860477123540261, -1.15923495418405, -0.734016691339146, 0.170069762598665, 0, -1.52123076790878, -0.954275577313199, -0.566955190595577, 191.999818181817, 193.628236559138, 198.401194139195, 199.562658385093
8/22/2017, 192.15, 193.47, 191.9, 193.35, 88477, 0.855816604183512, -0.801658903356322, -0.51846992545951, 0.236502266204197, 0, -1.48771617513395, -1.06096369687735, -0.426752478256604, 192.341636363635, 193.107978494622, 198.086864468865, 199.492288934898
8/23/2017, 192.37, 193.24, 192.28, 192.72, 53369, 0.843444029669665, -1.23608185856777, -0.744578568725742, 0.177376130681474, 0, -1.49476068307234, -1.14772309411635, -0.347037588955994, 192.453999999998, 192.630451612901, 197.790603174604, 199.407763387109
8/24/2017, 193.33, 193.52, 192.44, 192.47, 52055, 0.830368923614283, -1.20158488819429, -0.705096051225265, 0.222181546842695, 0, -1.50318859461305, -1.21881619421569, -0.284372400397361, 192.014727272726, 192.147483870966, 197.485137973139, 199.318713900943
8/25/2017, 193.14, 193.53, 192.83, 193.03, 63267, 0.814018812576485, -1.01511609063693, -0.547733996551931, 0.305678490979867, 0, -1.44798894018351, -1.26465074340925, -0.183338196774254, 191.91218181818, 191.827032258063, 197.217975579976, 199.244844789357
8/28/2017, 193.47, 193.5, 192.51, 193.04, 53795, 0.798920165883014, -1.14735051422405, -0.554364043932097, 0.412572300035056, 0, -1.38744232842038, -1.28920906041148, -0.0982332680088998, 192.328727272725, 191.558193548385, 196.989858363859, 199.172536692224
8/29/2017, 191.73, 192.95, 191.73, 192.77, 46930, 0.794015517875988, -1.41898818004187, -0.755610772952674, 0.27772321950918, 0, -1.34573267728493, -1.30051378378617, -0.0452188934987607, 192.582363636362, 191.266408602149, 196.741213675214, 199.095065291105
8/30/2017, 192.66, 194.3, 192.48, 194.14, 53502, 0.795865111836338, -0.976669833144288, -0.376487575409178, 0.394176561288908, 0, -1.18843044146902, -1.27809711532274, 0.0896666738537155, 193.553272727271, 191.315333333331, 196.599663003664, 199.051503421728
8/31/2017, 194.8, 196.16, 194.6, 196.13, 48104, 0.799896956974004, -0.499086647794166, -0.0427056284786797, 0.526935814867522, 0, -0.89289814341987, -1.20105732094217, 0.308159177522295, 194.625999999998, 191.627118279568, 196.564886446887, 199.055583967315
9/1/2017, 196.58, 197.07, 196.54, 196.7, 65839, 0.781594309419145, -0.264688913562568, -0.00363203763094679, 0.47640770480472, 0, -0.605710181775436, -1.08198789310882, 0.476277711333384, 195.578545454543, 191.998924731181, 196.552236874238, 199.072737208493
9/5/2017, 196.71, 197.07, 194.17, 195.04, 82472, 0.823177915451233, -0.431784906391697, -0.261808712013108, 0.523054828570735, 0, -0.506224340808728, -0.966835182648801, 0.460610841840073, 195.69618181818, 192.232322580643, 196.485316239317, 199.050610939112
9/6/2017, 195.75, 195.82, 194.68, 195.1, 39686, 0.810994308550118, -0.527627401941302, -0.292467194704336, 0.691186072346425, 0, -0.41772433046944, -0.857013012212929, 0.439288681743489, 195.979454545452, 192.590688172041, 196.383177045178, 199.03011627907
9/7/2017, 195.37, 195.51, 194.13, 194.64, 51445, 0.807715475329951, -0.359727773347976, -0.0914071703418418, 0.472901587218203, 0, -0.380321480996002, -0.761674705969544, 0.381353224973541, 195.882363636361, 192.851591397847, 196.283562881564, 198.999225030246
9/8/2017, 194.35, 195.42, 193.95, 194.99, 85841, 0.803646613222783, -0.265731575500204, -0.302482032884489, 0.48542357613615, 0, -0.318762878348736, -0.673092340445382, 0.354329462096647, 195.751454545452, 193.135505376342, 196.192993894995, 198.976774965119
9/11/2017, 196.49, 197.26, 196.36, 197.15, 57532, 0.812670050503144, 0.0150549521681578, 0.121812499355692, 0.593390409149933, 0, -0.0945928862080336, -0.557392449597913, 0.462799563389879, 196.34127272727, 193.65475268817, 196.179230769232, 199.003804269294
9/12/2017, 197.42, 198.23, 197.27, 198.23, 47750, 0.795071409140191, 0.127358788863991, 0.204796185344613, 0.532322429239148, 0, 0.168270701779193, -0.412259819322492, 0.580530521101684, 197.081454545452, 194.289053763439, 196.208910866912, 199.054575974026
9/13/2017, 198.23, 198.23, 197.69, 197.77, 85828, 0.77072688052873, 0.1233692139201, 0.0393360039746706, 0.525131085475521, 0, 0.33560518579452, -0.262686818299089, 0.59829200409361, 197.325636363634, 194.911010752686, 196.248327228328, 199.093784668721
9/14/2017, 197.51, 198.03, 197.22, 197.75, 41916, 0.752744993193722, 0.272998985287104, 0.0518519085197405, 0.350822096386075, 0, 0.461287699643634, -0.117891914710545, 0.579179614354179, 197.564181818179, 195.424602150535, 196.264141636143, 199.131582555704
9/15/2017, 197.57, 198.55, 197.57, 198.55, 34682, 0.736905345171774, 0.960337402420398, 0.424568818320428, 0.341456850097254, 0, 0.618317729586437, 0.0293500141488517, 0.588967715437585, 198.280181818179, 196.017763440858, 196.303968253969, 199.186278325278
9/18/2017, 198.8, 199.69, 198.8, 199.42, 47018, 0.725588850013353, 0.991340887688403, 0.299254465145235, 0.417494121386901, 0, 0.80370230883409, 0.184220473085899, 0.619481835748191, 199.278727272725, 196.730473118277, 196.410891330892, 199.259001862197
9/19/2017, 199.75, 199.75, 199.24, 199.31, 48015, 0.702483979961767, 0.610661872028962, 0.342208362036341, 0.336206686497784, 0, 0.931012707859082, 0.333578920040536, 0.597433787818546, 199.758909090907, 197.433376344084, 196.485172161173, 199.327708410067
9/20/2017, 199.6, 199.96, 199.22, 199.94, 63198, 0.683762518474896, 0.935879203190956, 0.364925368527917, 0.5332802071409, 0, 1.0704039013076, 0.480943916293949, 0.589459985013651, 200.235818181816, 198.175548387094, 196.567084249085, 199.408715924959
9/21/2017, 199.94, 199.94, 199.49, 199.66, 36375, 0.661754502888296, 0.764894437921952, 0.155274305419433, 0.423256260871467, 0, 1.14507900841051, 0.61377093471726, 0.531308073693245, 200.259999999997, 198.792688172041, 196.664075702077, 199.48188614664
9/22/2017, 199.48, 200.4, 199.39, 200.26, 63497, 0.652000443644979, 1.87688470761548, 0.247931182343072, 0.496045240970514, 0, 1.23839906088816, 0.738696559951439, 0.499702500936717, 200.287636363634, 199.248086021503, 196.778984126985, 199.566488477073
9/25/2017, 200.03, 200.42, 199.2, 199.98, 49153, 0.65077071908254, 1.94886113535657, 0.117599997933209, 0.539589541704433, 0, 1.27506406997023, 0.845970061955197, 0.429094008015031, 200.363090909088, 199.662172043008, 196.790520146521, 199.643269682726
9/26/2017, 199.88, 200.15, 199.6, 199.7, 45333, 0.63286966440671, 1.85370185905444, 0.0643191663501431, 0.52164835604689, 0, 1.26692338967871, 0.930160727499899, 0.33676266217881, 200.403454545452, 200.163548387094, 196.788905982907, 199.712418482999
9/27/2017, 200.52, 201.99, 199.82, 201.69, 59249, 0.652064397753578, 1.87787327723298, 0.349271560300664, 0.555855361474004, 0, 1.40485392916906, 1.02509936783373, 0.379754561335332, 200.959090909088, 200.81804301075, 196.911096459097, 199.822543844517
9/28/2017, 201.45, 201.95, 200.73, 201.88, 186511, 0.649094139903771, 2.11499868084749, 0.149031161736931, 0.651374680192774, 0, 1.51206613043166, 1.12249272035332, 0.389573410078344, 201.362545454543, 201.497204301073, 197.056595848597, 199.934470360678
9/29/2017, 201.87, 202.73, 201.81, 202.36, 79249, 0.637908523006446, 2.30583015170456, 0.265472268546225, 0.721989417945695, 0, 1.61712336925072, 1.2214188501328, 0.395704519117921, 201.866545454543, 201.976989247309, 197.222200244201, 200.054275582573
10/2/2017, 202.29, 203.82, 202.23, 203.78, 642056, 0.640802877023286, 2.43450781868179, 0.501107223020187, 0.714341618245967, 0, 1.79428076867592, 1.33599123384142, 0.458289534834495, 202.82727272727, 202.537741935481, 197.462141636143, 200.201509328878
10/3/2017, 203.94, 204.51, 203.54, 204.49, 144451, 0.630366618249376, 2.59638182043211, 0.490276006070453, 0.867745360388308, 0, 1.96926983353981, 1.4626469537811, 0.506622879758711, 203.773454545452, 203.114989247309, 197.744056166057, 200.360694957289
10/4/2017, 204.4, 204.77, 204.01, 204.68, 179282, 0.61685795523512, 2.73412320307185, 0.36920523848198, 0.946655331630562, 0, 2.09908440192561, 1.58993444341, 0.509149958515606, 204.628727272724, 203.742623655911, 198.020376068377, 200.520746073298
10/5/2017, 204.9, 205.51, 204.73, 205.33, 80003, 0.604371314292349, 2.61592665492862, 0.599336462413393, 0.881613923178979, 0, 2.22872163468455, 1.71769188166491, 0.511029753019635, 205.393999999997, 204.3376344086, 198.303931623933, 200.691149611399
10/6/2017, 204.86, 205.67, 204.74, 205.67, 79759, 0.595812631231903, 2.39535470669173, 0.753449044364717, 0.927666780834502, 0, 2.33201323716307, 1.84055615276454, 0.491457084398525, 206.087454545452, 204.877763440858, 198.593553113554, 200.86528871321
10/9/2017, 205.84, 206, 204.86, 205.14, 56865, 0.595270277235996, 2.07392742213095, 0.822755224269192, 1.29289657096225, 0, 2.34408485463587, 1.94126189313881, 0.402822961497059, 206.246727272724, 205.302817204298, 198.912925518927, 201.02527517843
10/10/2017, 205.88, 206.15, 205.16, 205.55, 67265, 0.588947007728449, 3.00123850266503, 0.933073373396086, 1.30379577964872, 0, 2.35953600958308, 2.02491671642766, 0.334619293155419, 206.210181818179, 205.702430107524, 199.259978021979, 201.190566195709
10/11/2017, 205.8, 205.88, 205.4, 205.85, 75424, 0.570343233260401, 3.08123898224844, 0.883601794187184, 1.16765955499403, 0, 2.36868393998807, 2.09367016113975, 0.275013778848329, 206.356181818179, 206.04139784946, 199.599885225886, 201.358811250388
10/12/2017, 205.26, 206.23, 205.22, 206.01, 73063, 0.565918629378772, 3.36619858428844, 1.14547860960163, 1.09646294704793, 0, 2.36162110551919, 2.14726035001563, 0.214360755503557, 206.368545454543, 206.407612903223, 199.924927960929, 201.527120443009
10/13/2017, 206.26, 206.48, 205.6, 205.87, 59196, 0.559361014214819, 3.17429586389963, 1.16413541792295, 1.06395718913372, 0, 2.31800639355046, 2.1814095587226, 0.136596834827862, 206.20327272727, 206.812150537632, 200.243355311357, 201.689475661134
10/16/2017, 205.99, 206.43, 205.87, 206.06, 73445, 0.544491261751842, 3.03796141409865, 1.14890017762865, 1.00735973138105, 0, 2.27257599079948, 2.19964284513798, 0.072933145661505, 206.196181818179, 207.215956989245, 200.597010989012, 201.852592462311
10/17/2017, 205.87, 206.42, 205.61, 205.71, 50870, 0.537834698977955, 2.56888154030567, 1.06688457847563, 0.906786376667572, 0, 2.18316384060083, 2.19634704423055, -0.0131832036297199, 206.085818181816, 207.404301075266, 200.92613919414, 202.005732835821
10/18/2017, 206.24, 206.87, 206, 206.5, 50719, 0.537075434045605, 3.07250517436263, 1.22091879085867, 1.00540084415111, 1.02207111512465, 2.15125216918477, 2.18732806922139, -0.0360759000366193, 206.219818181816, 207.62804301075, 201.280703296705, 202.171635387419
10/19/2017, 205.65, 206.63, 204.89, 206.61, 89256, 0.55205833828903, 3.13275945633118, 1.3905752842327, 1.07681100987816, 0.916700946287542, 2.11050938195928, 2.17196433176897, -0.061454949809693, 206.422545454543, 207.761526881718, 201.664275946277, 202.336650246305
10/20/2017, 207.68, 208.19, 207.56, 208.05, 53571, 0.558797090171601, 3.17184824338085, 2.21467370113522, 1.19848997786602, 1.03533503005935, 2.16940880072039, 2.17145322555925, -0.00204442483886247, 207.120909090907, 208.023827956987, 202.091687423689, 202.5268096204
10/23/2017, 208.19, 208.4, 207.16, 207.23, 133566, 0.562876262508766, 2.47240126032345, 1.98487087266662, 0.901832424966784, 1.00452054055673, 2.12541935615181, 2.16224645167776, -0.0368270955259549, 207.300181818179, 208.241827956987, 202.457521367523, 202.697571018651
10/24/2017, 207.52, 208.28, 207.52, 207.91, 66297, 0.558234839525309, 2.72908151692647, 1.81042629399655, 0.898153953916738, 1.06151196806372, 2.12097840264479, 2.15399284187117, -0.0330144392263754, 207.682363636361, 208.553075268814, 202.847982905984, 202.878411082169
10/25/2017, 207.47, 207.64, 205.29, 206.76, 57682, 0.596631240140364, 1.9847256811442, 1.81813803403277, 0.855900748000367, 0.964852511029764, 2.00159043733134, 2.12351236096321, -0.121921923631861, 207.598545454543, 208.625290322578, 203.2132991453, 203.033832840861
10/26/2017, 207.48, 208.46, 206.87, 208.34, 61632, 0.60329990136724, 2.40022821165841, 1.91223722792023, 1.0542667215832, 1.00252535497296, 2.01128259627575, 2.10106640802571, -0.0897838117499656, 208.042909090907, 208.838645161288, 203.597374847376, 203.216757246377
10/27/2017, 208.45, 209.52, 207.79, 209.5, 62160, 0.611250245242522, 2.49374957507056, 3.03180985893179, 1.12479678271305, 1.0782008517114, 2.08849118124613, 2.0985513626698, -0.01006018142367, 208.732909090907, 209.184193548384, 204.003873015874, 203.418572414428
10/30/2017, 208.93, 208.99, 207.5, 207.88, 61930, 0.633317683564522, 1.9264873068135, 2.73815519585064, 0.84601011975409, 0.960732886861364, 1.99595099931412, 2.07803128999866, -0.082080290684543, 208.70327272727, 209.311548387094, 204.335084249086, 203.586046479836
10/31/2017, 208.46, 209.6, 208.19, 209.13, 56092, 0.639178386919252, 2.26840719277017, 2.89986984447975, 0.964891153958618, 1.10398795280498, 2.00041722715304, 2.06250847742954, -0.0620912502765001, 208.93618181818, 209.535591397847, 204.728476190477, 203.774187316633
11/1/2017, 210.48, 210.48, 207.82, 208.49, 118447, 0.672875472461998, 1.73493566158576, 2.55199086704724, 0.923900477081532, 1.04059164161687, 1.93006549993675, 2.03601988193098, -0.105954381994233, 208.919454545452, 209.657075268814, 205.093030525032, 203.946979343646
11/2/2017, 208.34, 209.57, 208.34, 208.98, 95929, 0.667161531682084, 1.80621007925716, 2.77654506164491, 0.848494543269553, 1.11291127474342, 1.89203989599309, 2.0072238847434, -0.115183988750308, 208.985454545452, 209.766903225804, 205.419304029305, 204.125915492958
11/3/2017, 208.8, 209.74, 208.63, 209.74, 682624, 0.657968179872108, 1.86157336971235, 2.95327316102636, 0.9709360326122, 1.10099238390801, 1.90131282856152, 1.98604167350702, -0.084728844945509, 209.472727272725, 209.953032258062, 205.81635897436, 204.315900136018
11/6/2017, 209.71, 210.63, 209.66, 210.48, 640506, 0.645914736526307, 1.74594506606439, 2.97122835465587, 1.11462060920006, 1.14307204440194, 1.94594190304034, 1.97802171941369, -0.0320798163733513, 209.959454545452, 210.153225806449, 206.203880341881, 204.516329493588
11/7/2017, 210.47, 210.47, 208.5, 209.19, 486080, 0.664728366828501, 1.15496662852362, 2.67101663014751, 0.990753333611275, 0.983272381964634, 1.85582574312443, 1.95358252415583, -0.0977567810314077, 209.95927272727, 210.10333333333, 206.532166056167, 204.689479328165
11/8/2017, 209.44, 210.29, 209.07, 210.19, 60145, 0.657508923849905, 1.32506807985599, 2.87487953909412, 0.949703122761715, 0.95856882878882, 1.84384498258493, 1.93163501584165, -0.0877900332567272, 210.004727272725, 210.251763440857, 206.917177045178, 204.878027393753
11/9/2017, 208.81, 209.39, 207.09, 208.58, 61834, 0.703766951140142, 0.731211684417149, 2.31838638008226, 1.00238365888507, 0.917559754963279, 1.68501281996754, 1.88231057666683, -0.197297756699291, 209.622909090907, 210.153741935481, 207.219714285715, 205.033875195535
11/10/2017, 208.25, 208.86, 207.93, 208.44, 91312, 0.691336236496691, 0.624207551300117, 2.04919280721595, 1.07899846910254, 0.949551751083267, 1.53020115045285, 1.81188869142404, -0.281687540971182, 209.411636363634, 210.026731182793, 207.455785103786, 205.184480331783
11/13/2017, 207.82, 209.02, 207.55, 208.86, 92735, 0.690639753320894, 0.842141975249873, 2.0219257628237, 1.09497097946317, 1.0282293004233, 1.4249760401442, 1.73450616116807, -0.309530121023867, 209.07927272727, 210.0084516129, 207.744026862028, 205.340107513491
11/14/2017, 208.42, 208.98, 208.34, 208.79, 31811, 0.671654140211081, 0.734774816304655, 2.42083696317333, 1.02569357203155, 1.01584257402403, 1.32071162562724, 1.6517472540599, -0.331035628432663, 208.91927272727, 209.995849462363, 208.010371184372, 205.491805018511
11/15/2017, 207.99, 208.55, 206.63, 207.94, 282056, 0.692617748090498, 0.468788649541, 2.22757165810614, 0.917392751857008, 1.00108442310871, 1.15616586923213, 1.55263097709435, -0.396465107862222, 208.356181818179, 209.860322580642, 208.240214896216, 205.625629203864
