Date,IXG_Open,IXG_High,IXG_Low,IXG_Close,IXG_Volume,IXG_ATRPercentOfClose20,IXG_SQN25,IXG_SQN50,IXG_SQN100,IXG_SQN200,IXG_MACD,IXG_MACD_Avg,IXG_MACD_Diff,IXG_LinReg10,IXG_LinReg30,IXG_LinReg90,IXG_LinReg270
7/28/2017, 64.85, 65.09, 64.78, 65.09, 7966, 0.750836734724516, 2.25453556860918, 1.58959903887612, 0.865698714936601, 0, 0.632483443645611, 0.622373075947777, 0.0101103676978349, 65.2247272727301, 65.4307956989248, 64.4022661782661, 63.7873898467432
7/31/2017, 65.21, 65.53, 65.14, 65.4, 18068, 0.743552980276113, 2.53381358908426, 1.71794984792014, 0.929891282620263, 0, 0.641326257200603, 0.626163712198342, 0.0151625450022613, 65.3547272727302, 65.5963440860215, 64.5114188034187, 63.8645082664146
8/1/2017, 65.9, 66, 65.67, 66, 91599, 0.745408282796286, 2.60412226307606, 1.68033645221332, 0.996477473473232, 0, 0.688809074006357, 0.638692784559945, 0.0501162894464124, 65.6338181818211, 65.8577634408603, 64.6454920634919, 63.9559491193736
8/2/2017, 65.88, 66, 65.72, 65.87, 151545, 0.730789423581708, 2.33099239557677, 1.5641342032611, 0.905805152846, 0, 0.707790664677461, 0.652512360583448, 0.0552783040940126, 65.8225454545484, 65.9840430107527, 64.771995115995, 64.0416133480418
8/3/2017, 65.85, 65.89, 65.72, 65.8, 22373, 0.707906449312474, 1.97052181145178, 1.44425428843656, 0.882147952697005, 0, 0.709012245235414, 0.663812337513841, 0.0451999077215725, 65.9507272727303, 66.0550967741936, 64.8886080586079, 64.1232786141845
8/4/2017, 66.06, 66.07, 65.84, 66.01, 29237, 0.690823089630703, 1.97118543849803, 1.49749004565448, 0.980288127941244, 0, 0.718641549145673, 0.674778179840208, 0.0438633693054652, 66.0361818181848, 66.1169032258065, 65.0261929181928, 64.2085046979864
8/7/2017, 65.94, 66.07, 65.85, 66.05, 40008, 0.672538539579055, 2.03612858461723, 1.52354232192953, 0.900397830447682, 0, 0.721187111478244, 0.684059966167815, 0.037127145310429, 66.0849090909122, 66.1470322580645, 65.1581294261293, 64.2926958057394
8/8/2017, 65.97, 66.34, 65.9, 66.03, 228855, 0.672423322917412, 1.67494207208681, 1.5854007531496, 0.833146741007309, 0, 0.713367399784644, 0.689921452891181, 0.0234459468934635, 66.1932727272758, 66.1675698924732, 65.292752136752, 64.3743072499128
8/9/2017, 65.27, 65.5, 65.04, 65.39, 15409, 0.720754035963066, 0.916214659259153, 1.41302094820071, 0.800513763653887, 0, 0.64805717096732, 0.681548596506409, -0.0334914255390888, 66.0354545454577, 66.0969032258065, 65.3885494505493, 64.4372574819401
8/10/2017, 65.08, 65.08, 64.27, 64.28, 25634, 0.783659008883691, 0.327315888717852, 1.05860816183066, 0.582487096331841, 0, 0.500955912823059, 0.645430059769739, -0.14447414694668, 65.4158181818214, 65.9326021505377, 65.4252039072037, 64.4699219081571
8/11/2017, 64.34, 64.5, 64.1, 64.2, 19322, 0.776556402437562, 0.171040731729999, 0.901056374703235, 0.848026003985626, 0, 0.373614973675018, 0.591067042550795, -0.217452068875777, 64.8345454545487, 65.7632258064517, 65.4549768009766, 64.4996723921239
8/14/2017, 64.65, 65.06, 64.65, 64.89, 30198, 0.796150022879749, 0.438924112360666, 1.07063585104405, 1.04838665966445, 0, 0.32463144615248, 0.537779923271132, -0.213148477118651, 64.6021818181852, 65.6722795698926, 65.500896214896, 64.5462729528535
8/15/2017, 65.33, 65.33, 64.84, 64.99, 34677, 0.79287684621378, 0.555777737858501, 1.1304258920148, 1.04454312696303, 0, 0.290531742866705, 0.488330287190246, -0.197798544323542, 64.5521818181852, 65.6308602150539, 65.5522930402929, 64.5942577168054
8/16/2017, 65.22, 65.33, 65.07, 65.07, 13166, 0.778432655965297, 0.488190747892183, 1.23917463486643, 1.03876666868432, 0, 0.26688631444776, 0.444041492641749, -0.177155178193989, 64.5589090909125, 65.6050967741937, 65.5992625152623, 64.6430823187937
8/17/2017, 64.83, 64.85, 63.9, 63.9, 385039, 0.844600661619386, -0.275349034227992, 0.693207476657527, 0.796301828144924, 0, 0.151985921077383, 0.385630378328876, -0.233644457251493, 64.1910909090943, 65.4010967741937, 65.5894041514039, 64.661375686649
8/18/2017, 63.91, 64.39, 63.81, 64.15, 80508, 0.844450244171548, -0.163827749244961, 0.622980420977859, 0.698935876418717, 0, 0.0801752320142413, 0.324539349065949, -0.244364117051708, 64.0552727272762, 65.2409892473119, 65.5869133089131, 64.6853836477986
8/21/2017, 64.01, 64.08, 63.82, 64.04, 36933, 0.82937084643074, -0.132792857463367, 0.445573209135879, 0.71369080221835, 0, 0.0142246895059088, 0.262476417153941, -0.248251727648032, 63.9909090909126, 65.0761075268819, 65.567404151404, 64.7060310559005
8/22/2017, 64.16, 64.51, 64, 64.49, 25885, 0.821945473021451, 0.075254079148729, 0.607896977905588, 0.734110543310964, 0, -0.00171063228273738, 0.209639007266605, -0.211349639549343, 64.1876363636399, 64.9605806451614, 65.5493577533576, 64.7371957671957
8/23/2017, 64.07, 64.48, 64.07, 64.37, 42647, 0.814927767242438, -0.0759080531678869, 0.398546811998214, 0.783594191327329, 0, -0.0237487261937019, 0.162961460574544, -0.186710186768246, 64.2989090909127, 64.8404086021507, 65.5390378510377, 64.7646436415965
8/24/2017, 64.56, 64.56, 64.28, 64.29, 14158, 0.796921066394866, -0.187585124479695, 0.373718302216291, 0.842339704410033, 0, -0.047126164714328, 0.12094393551677, -0.168070100231097, 64.2161818181855, 64.7334623655915, 65.5128449328447, 64.7894493490946
8/25/2017, 64.67, 64.92, 64.66, 64.84, 16706, 0.799234308923498, 0.183322102622238, 0.676782890054155, 0.959267458593195, 0, -0.0210301274901497, 0.0925491229153857, -0.113579250405535, 64.3069090909128, 64.6985806451614, 65.5029719169717, 64.8269113082039
8/28/2017, 64.84, 64.84, 64.35, 64.46, 145094, 0.801756670199654, -0.0552730290017094, 0.512825413350444, 0.99733838323012, 0, -0.0306582450211863, 0.0679076493280713, -0.0985658943492576, 64.3694545454583, 64.601612903226, 65.4908986568985, 64.854345381526
8/29/2017, 63.9, 64.22, 63.72, 64.22, 13540, 0.822129760401996, -0.492736661911773, 0.273828726494565, 0.899022003818277, 0, -0.0569975593828644, 0.0429266075858842, -0.0999241669687486, 64.3925454545492, 64.4729462365593, 65.4614163614162, 64.875364692302
8/30/2017, 64.15, 64.44, 64.12, 64.22, 20950, 0.805937629280058, -0.474748608107187, 0.861734549912451, 0.945067069024977, 0, -0.0769842295023153, 0.0189444401682443, -0.0959286696705596, 64.4736363636402, 64.3598494623657, 65.464852258852, 64.8958383233532
8/31/2017, 64.44, 64.57, 64.29, 64.48, 82471, 0.789693685247318, -0.191294830661994, 1.07415090015721, 1.01931883579956, 0, -0.0710252476357596, 0.000950502607443492, -0.0719757502432031, 64.4569090909129, 64.2933978494625, 65.4879877899876, 64.921916737109
9/1/2017, 64.6, 64.92, 64.6, 64.64, 39285, 0.782386701477563, -0.186190945880864, 1.18138526476919, 1.05938277958845, 0, -0.052783592354146, -0.0097963163848744, -0.0429872759692716, 64.513818181822, 64.2296559139786, 65.5106056166054, 64.9511061608074
9/5/2017, 64.14, 64.2, 63.27, 63.36, 83427, 0.866395242492648, -0.799156811770694, 0.696140701980955, 0.856860648728138, 0, -0.139998436878756, -0.0358367404836507, -0.104161696395105, 64.079818181822, 64.0136774193549, 65.472349206349, 64.9497399380804
9/6/2017, 63.55, 63.79, 63.41, 63.68, 11386, 0.852701985491795, -0.927558116063402, 0.6834610812616, 1.08133600286419, 0, -0.181206666214237, -0.0649107256297679, -0.116295940584469, 63.8834545454584, 63.894494623656, 65.4406739926738, 64.9557173942608
9/7/2017, 63.79, 63.79, 63, 63.08, 111317, 0.880390921279512, -1.10124646083247, 0.390008408670969, 0.787844674183503, 0, -0.259290530608538, -0.103786686625522, -0.155503843983016, 63.5000000000039, 63.7072903225807, 65.388266178266, 64.947638795537
9/8/2017, 63.3, 63.6, 63.07, 63.46, 25394, 0.873121751474882, -0.900437969245854, 0.179740576829271, 0.958754522528508, 0, -0.287199079286609, -0.140469165157739, -0.146729914128869, 63.3021818181858, 63.5580215053765, 65.3515335775334, 64.948331672314
9/11/2017, 64, 64.47, 64, 64.44, 54664, 0.895218669012511, -0.545287574624415, 0.422352687888221, 1.18363410215716, 0, -0.22761518917072, -0.157898369960336, -0.0697168192103846, 63.5981818181858, 63.5526451612904, 65.3608766788765, 64.9712466338259
9/12/2017, 64.67, 65.06, 64.47, 64.99, 137806, 0.890960093546821, -0.350426703737742, 0.602114000602325, 1.12077282252261, 0, -0.134464105015297, -0.153211516971328, 0.0187474119560306, 64.030000000004, 63.6419139784948, 65.3980463980462, 65.006072077922
9/13/2017, 64.92, 65, 64.8, 64.9, 14436, 0.862994170348652, -0.375284565817173, 0.352241651581258, 1.13849257239502, 0, -0.0671296190813848, -0.135995137393339, 0.0688655183119544, 64.3538181818223, 63.7624086021506, 65.4364102564101, 65.0380835901386
9/14/2017, 64.89, 64.91, 64.72, 64.87, 13676, 0.83486828384224, -0.166666548824822, 0.28149120272268, 0.824354366490665, 0, -0.0160028324484784, -0.111996676404367, 0.0959938439558887, 64.6301818181859, 63.8775268817205, 65.4633431013429, 65.0686967561734
9/15/2017, 64.69, 65.02, 64.69, 65.02, 12233, 0.816671951618023, 0.313559738940031, 0.445552949742759, 0.752513360929019, 0, 0.0362019471921116, -0.0823569516850714, 0.118558898877183, 64.9749090909132, 64.0134623655914, 65.4893528693527, 65.1019578180905
9/18/2017, 65.21, 65.48, 65.21, 65.35, 137861, 0.807115681400056, 0.473297729205825, 0.484469311123667, 0.881740342469834, 0, 0.103015356344216, -0.045282490079214, 0.14829784642343, 65.436181818186, 64.2103010752688, 65.5333553113551, 65.1417895716945
9/19/2017, 65.53, 65.98, 65.53, 65.84, 170722, 0.808896708543728, 0.397479299795149, 0.582751316770596, 1.01149395288909, 0, 0.193276399339808, 0.00242928780459047, 0.190847111535218, 65.7720000000042, 64.4762365591398, 65.5905225885224, 65.191554941682
9/20/2017, 65.83, 66.04, 65.7, 65.88, 78072, 0.793789789404874, 0.373309628922315, 0.634668412219318, 1.08489294271894, 0, 0.264982043859547, 0.0549398390155818, 0.210042204843965, 66.0503636363679, 64.7472688172043, 65.6444126984125, 65.2411456499301
9/21/2017, 66.01, 66.33, 65.88, 66.23, 146065, 0.784087690769945, 0.47608673401835, 0.674403944660791, 1.08381341261711, 0, 0.346062169407958, 0.113164305094057, 0.232897864313901, 66.2096363636407, 65.0210107526882, 65.7233699633698, 65.2973230048639
9/22/2017, 66.13, 66.36, 66.11, 66.34, 15877, 0.762490524143937, 1.1308049107958, 0.593184590561713, 1.10495695223134, 0, 0.414417684644931, 0.173414981004232, 0.241002703640699, 66.3110909090952, 65.2292903225807, 65.8070720390718, 65.354722618199
9/25/2017, 65.92, 66.06, 65.47, 65.75, 49266, 0.797025708032294, 0.720466616053537, 0.398681375726071, 0.923077467152276, 0, 0.416184339777658, 0.221968852758917, 0.194215487018741, 66.2476363636408, 65.3440860215054, 65.8269352869351, 65.3982203290246
9/26/2017, 65.79, 65.79, 65.55, 65.64, 26728, 0.776724836806326, 0.721722819003635, 0.421836297499082, 0.841168916266346, 0, 0.404050701038017, 0.258385222414737, 0.14566547862328, 66.1847272727317, 65.4809247311828, 65.8369938949937, 65.4384463818656
9/27/2017, 66.25, 66.49, 66.1, 66.36, 16450, 0.793927175611345, 0.81377374478891, 0.633859759553929, 0.912783976097271, 0, 0.447375619962386, 0.296183301924267, 0.15119231803812, 66.3170909090954, 65.7109462365591, 65.8906764346762, 65.4931855557471
9/28/2017, 66.32, 66.45, 66.16, 66.37, 33406, 0.775964396638397, 0.872548941855877, 0.569761565621445, 1.00176230978463, 0, 0.477019067895014, 0.332350455118416, 0.144668612776598, 66.3672727272772, 65.9387311827957, 65.9451623931621, 65.5470246899532
9/29/2017, 66.38, 66.74, 66.38, 66.72, 79841, 0.76102696574709, 1.05105720488651, 0.620177675390774, 1.12975015767871, 0, 0.522728104675323, 0.370425985029798, 0.152302119645526, 66.48654545455, 66.1245376344086, 66.0172161172159, 65.6071614319486
10/2/2017, 66.55, 66.99, 66.55, 66.97, 26361, 0.753127268880298, 0.933892720191103, 0.786139564838618, 1.1214066431549, 0, 0.572526032583824, 0.410845994540603, 0.161680038043221, 66.6654545454591, 66.3405376344086, 66.0977338217335, 65.6713467000835
10/3/2017, 67, 67.3, 66.96, 67.19, 28792, 0.738429625495876, 1.21816214544054, 0.798594037879515, 1.22834241366406, 0, 0.62256684752542, 0.453190165137566, 0.169376682387853, 66.9300000000046, 66.5589247311828, 66.1834798534796, 65.7388580876274
10/4/2017, 67.09, 67.19, 66.96, 67.03, 28020, 0.720339134868186, 1.26375598998792, 0.540346352421528, 1.21479842503654, 0, 0.641914302564842, 0.490934992623022, 0.150979309941821, 67.073636363641, 66.766688172043, 66.2545494505491, 65.8017212041884
10/5/2017, 67.02, 67.58, 67.02, 67.4, 132311, 0.722108540054953, 1.41826316650021, 0.661775695369241, 1.16619545000755, 0, 0.6792729718685, 0.528602588472117, 0.150670383396382, 67.3523636363683, 66.9970107526882, 66.332769230769, 65.870999568221
10/6/2017, 67.47, 67.54, 67.19, 67.48, 96409, 0.711123441311776, 1.33769412040627, 0.807010658286594, 1.15365300423525, 0, 0.707183348424152, 0.564318740462524, 0.142864607961628, 67.6169090909138, 67.2126021505376, 66.4039120879119, 65.940580097217
10/9/2017, 67.53, 67.56, 67.22, 67.22, 32537, 0.703470385729437, 1.13943576596434, 0.678781950623537, 1.56330612641349, 0, 0.700250642324733, 0.591505120834966, 0.108745521489767, 67.6114545454593, 67.4112903225806, 66.4679633699631, 66.0034988104678
10/10/2017, 67.45, 67.77, 67.39, 67.77, 25057, 0.70345160634936, 2.43687813122053, 0.742204354359274, 1.69297562350566, 0, 0.730713614556535, 0.61934681957928, 0.111366794977255, 67.6938181818229, 67.6390752688172, 66.5541465201463, 66.0763961276818
10/11/2017, 67.64, 67.77, 67.44, 67.71, 29656, 0.693239840410298, 2.21477439587365, 0.547469257856252, 1.52273033210515, 0, 0.741467070127811, 0.643770869688986, 0.0976962004388251, 67.7832727272775, 67.8218924731182, 66.6314676434674, 66.1466896301667
10/12/2017, 67.75, 67.83, 67.33, 67.33, 23629, 0.69942530988374, 2.47627742460634, 0.469967713763498, 1.38638771187438, 0, 0.711128984662253, 0.657242492683639, 0.0538864919786132, 67.669818181823, 67.9339784946236, 66.6825909645907, 66.2079895400707
10/13/2017, 67.38, 67.7, 67.33, 67.54, 34273, 0.689779253905073, 2.38653618323948, 0.55437884196515, 1.37063025285761, 0, 0.696007932121859, 0.664995580571283, 0.0310123515505754, 67.6465454545503, 68.0699784946236, 66.7467496947495, 66.2723278006192
10/16/2017, 67.55, 67.71, 67.47, 67.63, 19656, 0.672161855216785, 2.1381990660014, 0.51735270557551, 1.37854876472233, 0, 0.68340872648912, 0.668678209754851, 0.014730516734269, 67.6596363636413, 68.2083225806452, 66.8212600732599, 66.3372417085426
10/17/2017, 67.76, 67.76, 67.35, 67.44, 26121, 0.670750162439141, 1.68210847408971, 0.446979588288974, 1.34147603594848, 0, 0.650592725192936, 0.665061112842468, -0.0144683876495314, 67.6150909090959, 68.2179354838709, 66.8939462759461, 66.3971597014925
10/18/2017, 67.63, 67.9, 67.57, 67.75, 16390, 0.668245334422892, 1.95213149977337, 0.54447552136989, 1.45269176007474, 1.05626157453418, 0.642197365485742, 0.660488363371123, -0.0182909978853804, 67.632000000005, 68.2618924731183, 66.9747032967031, 66.4620688636027
10/19/2017, 67.42, 67.77, 67.38, 67.77, 18981, 0.663419512126212, 1.99194039280642, 0.763034502437711, 1.51739715810678, 0.974690423483444, 0.629896757561482, 0.654370042209195, -0.0244732846477123, 67.6905454545505, 68.242129032258, 67.0652283272281, 66.5261581232014
10/20/2017, 68.14, 68.32, 67.99, 68.2, 63843, 0.666597409383485, 2.13109943174846, 1.33077567874997, 1.68355003299657, 1.03865408029288, 0.647383212805295, 0.652972676328415, -0.00558946352311995, 67.8934545454596, 68.272, 67.1711794871792, 66.5974645030425
10/23/2017, 68.06, 68.14, 67.81, 67.81, 15223, 0.665666511634803, 1.58551476100013, 1.21968134627649, 1.49472514773915, 0.989202025785659, 0.622594729445822, 0.646897086951896, -0.024302357506074, 67.8703636363687, 68.2871397849462, 67.2468424908422, 66.6598684839789
10/24/2017, 68.06, 68.39, 67.96, 68.29, 14131, 0.67040421505723, 1.57462429176658, 1.1554485668677, 1.57085491227435, 1.09263066512953, 0.634369054683319, 0.644391480498181, -0.010022425814862, 68.0909090909143, 68.3781075268817, 67.3428840048837, 66.7304158181387
10/25/2017, 68.48, 68.48, 67.7, 68.11, 38454, 0.695827465187862, 1.4157959931387, 1.05948302536245, 1.54922667511383, 1.06867527004256, 0.622005702038251, 0.639914324806195, -0.0179086227679437, 68.2089090909143, 68.4189462365591, 67.4390940170938, 66.7962065569156
10/26/2017, 68.21, 68.45, 68.12, 68.18, 54704, 0.685291408349194, 1.25358230253396, 1.05501008853452, 1.62527896492674, 1.02992674749875, 0.610814976153506, 0.634094455075657, -0.0232794789221511, 68.253272727278, 68.4459569892473, 67.5009279609277, 66.8621390746933
10/27/2017, 68.1, 68.25, 67.83, 68.23, 52378, 0.681328005425555, 1.21399831040909, 1.62034815912102, 1.54958309796685, 1.05726911823081, 0.599075062982791, 0.627090576657084, -0.0280155136742926, 68.3105454545507, 68.4679569892473, 67.5534505494503, 66.9278280272358
10/30/2017, 68.01, 68.13, 67.75, 67.98, 15584, 0.684946444831956, 1.55382954929484, 1.42835455324872, 1.38008520688047, 1.00462960148015, 0.563107039125583, 0.614293869150784, -0.0511868300252006, 68.2618181818235, 68.4595268817205, 67.5872844932843, 66.9875775803144
10/31/2017, 67.95, 68.05, 67.71, 67.73, 100610, 0.678200595802341, 1.43686213020942, 1.37462686317205, 1.21270293181212, 1.08525901813073, 0.508566769275916, 0.59314844917581, -0.0845816798998944, 68.0696363636417, 68.4350752688172, 67.6029621489619, 67.0415138794854
11/1/2017, 68.04, 68.2, 67.77, 67.81, 44461, 0.678186108774634, 1.11074097819417, 1.24635208089106, 1.25332678926344, 1.09492013196243, 0.46642192230793, 0.567803143802234, -0.101381221494304, 67.9512727272782, 68.411247311828, 67.6252332112331, 67.095971563981
11/2/2017, 67.87, 68.28, 67.68, 68.2, 145596, 0.684580792290433, 1.35766156082659, 1.42666640249903, 1.20841137856238, 1.14822403041734, 0.459198216879358, 0.546082158417659, -0.0868839415383013, 67.9683636363691, 68.4477849462366, 67.6660683760682, 67.1567472761094
11/3/2017, 68, 68, 67.69, 67.86, 22740, 0.69118758521216, 0.834134730652708, 1.32328665050781, 1.12763934968888, 1.08231097474092, 0.421183083374018, 0.521102343408931, -0.0999192600349129, 67.930545454551, 68.4358064516129, 67.710581196581, 67.2100952130226
11/6/2017, 67.53, 67.87, 67.48, 67.83, 32077, 0.685666962345162, 0.637152636267577, 1.12460067016966, 1.2329848989182, 1.08281905596538, 0.384206177255891, 0.493723110178323, -0.109516932922432, 67.8229090909146, 68.3708817204301, 67.7546666666665, 67.2619243642685
11/7/2017, 67.83, 67.9, 67.06, 67.2, 28657, 0.71999033561129, 0.0178184757386093, 1.02307231749579, 1.04370724760935, 0.96306445228168, 0.30060083853364, 0.455098655849386, -0.154497817315746, 67.592545454551, 68.2052688172043, 67.7669328449327, 67.3011808785529
11/8/2017, 67.22, 67.4, 67.01, 67.23, 14040, 0.71269051056708, 0.14557877336801, 1.13034945142694, 0.926686380560788, 0.856677293703121, 0.234065592087049, 0.410892043096919, -0.17682645100987, 67.3960000000056, 68.0813978494624, 67.7935506715505, 67.3402628434885
11/9/2017, 66.96, 67.24, 66.6, 67.12, 17340, 0.72584138668286, -0.182762091492362, 1.08891852428319, 1.37355051615612, 0.835163006978418, 0.170494494818783, 0.362812533441292, -0.192318038622509, 67.2234545454602, 67.938623655914, 67.817128205128, 67.3766110007186
11/10/2017, 67.17, 67.17, 66.96, 66.96, 25435, 0.706877989552657, -0.34777132029724, 0.933404245321983, 1.42164978706134, 0.843499271882687, 0.105981589610678, 0.311446344675169, -0.205464755064491, 67.0634545454602, 67.7940430107527, 67.8236996336995, 67.4093703657156
11/13/2017, 66.57, 67.01, 66.45, 66.97, 21507, 0.713243581774281, -0.164561038565285, 0.877706796274682, 1.46087095791668, 0.908341322232316, 0.0550272440532069, 0.260162524550777, -0.20513528049757, 66.9261818181875, 67.6658494623656, 67.8327789987788, 67.4416982150269
11/14/2017, 66.74, 66.82, 66.52, 66.77, 10931, 0.7133087694751, -0.746462830297904, 1.47527226237727, 1.43942998745043, 0.912533844891299, -0.00147575880865247, 0.207834867878891, -0.209310626687543, 66.7249090909148, 67.5269462365591, 67.8344371184369, 67.4698111888111
11/15/2017, 66.31, 66.91, 66.08, 66.88, 22755, 0.738580221455739, -0.613887207486438, 1.38921443002394, 1.37639648422402, 0.903865586942361, -0.0369527467054667, 0.158877344962019, -0.195830091667486, 66.6300000000057, 67.3940430107527, 67.836266178266, 67.4993677387794
11/16/2017, 67.19, 67.25, 67.07, 67.14, 12728, 0.726488426428535, -0.135205315034283, 1.83730452492373, 1.36886188196438, 0.945079386305539, -0.043586252929984, 0.118384625383619, -0.161970878313603, 66.7536363636421, 67.3197634408602, 67.8519877899876, 67.5330234719023
11/17/2017, 66.94, 67.14, 66.84, 66.96, 47060, 0.714420718382486, -0.435670932490461, 1.58931838011814, 1.08209314295541, 0.837116761777512, -0.0626457093403019, 0.0821785584388346, -0.144824267779136, 66.8049090909149, 67.2296559139785, 67.8658876678875, 67.5628567424727
11/20/2017, 67.01, 67.15, 66.91, 67.12, 31587, 0.694960231492055, -0.378765383157194, 1.33159802635121, 1.06907534362216, 0.897403727104011, -0.0641008879029101, 0.0529226691704856, -0.117023557073396, 66.9545454545513, 67.1458709677419, 67.8852307692305, 67.5949749999999
11/21/2017, 67.48, 67.67, 67.43, 67.43, 22978, 0.697960020775017, 0.00248242072275757, 1.23469428027484, 1.15736836552245, 0.956754656439933, -0.0397811458889663, 0.0343819061585952, -0.0741630520475615, 67.1240000000059, 67.1387311827957, 67.9122417582415, 67.6319819075712
11/22/2017, 67.72, 67.82, 67.41, 67.64, 19086, 0.691310940136256, -0.0731647139999556, 1.38301865421303, 1.03149253203607, 1.01235376973708, -0.00352173381662624, 0.0268011781635509, -0.0303229119801772, 67.3594545454605, 67.1564301075269, 67.945968253968, 67.6720225332345
11/24/2017, 67.79, 67.86, 67.59, 67.59, 29107, 0.677204592266246, -0.125929997802261, 1.37326439298384, 0.966998058879133, 0.928874610978691, 0.02093816719524, 0.0256285759698888, -0.00469040877464876, 67.5332727272787, 67.1429032258064, 67.9799951159949, 67.7104857407836
11/27/2017, 67.51, 67.75, 67.41, 67.49, 97174, 0.669486523510325, -0.556652506724918, 1.24599608308527, 1.04204483841629, 0.910456858900406, 0.0318860877350602, 0.026880078322923, 0.00500600941213714, 67.6149090909151, 67.1290107526882, 68.0112234432232, 67.7465310656553
11/28/2017, 67.49, 68.41, 67.43, 68.32, 12545, 0.700006779832057, 0.359294542530952, 1.40030464370555, 1.17996329622954, 0.931230802175744, 0.106310970349057, 0.0427662567281498, 0.063544713620907, 67.9563636363697, 67.226752688172, 68.0702808302806, 67.7963444085817
11/29/2017, 68.72, 69.24, 68.7, 69.03, 33290, 0.724804288544399, 0.485166929537017, 1.45798099486674, 1.2989074472027, 0.950284824897075, 0.220047719173706, 0.0782225492172611, 0.141825169956445, 68.4294545454607, 67.3974623655914, 68.1613235653233, 67.8575844155843
11/30/2017, 69.25, 69.64, 69.04, 69.07, 31355, 0.732323411557968, 0.632543496908263, 1.45711218201969, 1.34208922787591, 0.889882368324095, 0.3098409244446, 0.124546224262729, 0.185294700181871, 68.815090909097, 67.5836559139784, 68.2668913308911, 67.9185027616061
12/1/2017, 69.02, 69.3, 68.23, 69.14, 43646, 0.772382110710058, 0.631917591048723, 1.33823888934223, 1.30452348950707, 0.908219259213693, 0.382244821173146, 0.176085943644812, 0.206158877528333, 69.1574545454608, 67.7715483870967, 68.3719047619045, 67.9796192837057
12/4/2017, 69.81, 69.99, 69.59, 69.59, 155983, 0.790090159186215, 0.859958385596416, 1.46611817594676, 1.31568189158784, 0.968738495923132, 0.470512890448518, 0.234971333005553, 0.235541557442964, 69.510181818188, 68.0363655913978, 68.4855604395602, 68.0474116870253
12/5/2017, 69.68, 69.71, 69.22, 69.23, 45053, 0.789878022084071, 0.783867034747388, 1.62403411069456, 1.21860278052518, 0.911539568921786, 0.505588866200469, 0.289094839644537, 0.216494026555933, 69.6270909090972, 68.2205376344086, 68.5834065934064, 68.10799418076
12/6/2017, 68.91, 69.06, 68.75, 68.81, 28936, 0.78984293991333, 0.666940338688794, 1.4571551372395, 1.15733189090413, 0.861664571025492, 0.493804073798714, 0.330036686475372, 0.163767387323342, 69.5458181818245, 68.374258064516, 68.6667496947494, 68.1604890010818
12/7/2017, 68.72, 69.22, 68.67, 69.04, 44678, 0.787683054181118, 0.752016124186909, 1.28288895946981, 1.21536739533578, 0.886856303697445, 0.497291155833835, 0.363487580347065, 0.133803575486771, 69.5107272727337, 68.5418064516128, 68.7709816849814, 68.2159965672602
12/8/2017, 69.53, 69.63, 69.24, 69.61, 11435, 0.784550440419927, 0.833365575549546, 1.50141766518312, 1.28804012171213, 1.03188770774438, 0.539826149954393, 0.39875529426853, 0.141070855685863, 69.5861818181883, 68.7803440860215, 68.8950134310131, 68.2801620394992
12/11/2017, 69.78, 69.85, 69.58, 69.66, 135397, 0.764167791411851, 1.09340257255033, 1.37218356206972, 1.25656370714002, 1.03112091872394, 0.570988026829994, 0.433201840780823, 0.137786186049171, 69.5487272727338, 69.0193333333333, 69.016935286935, 68.3441376885481
12/12/2017, 69.73, 70.15, 69.67, 69.94, 67124, 0.758083098831315, 1.27141552279996, 1.37963421188446, 1.40256692908877, 1.070970419657, 0.611231799005125, 0.468807832425684, 0.142423966579442, 69.6556363636429, 69.2679569892473, 69.152935286935, 68.4117520920501
12/13/2017, 70.22, 70.3, 69.81, 69.88, 66502, 0.755857403200472, 1.79129306658352, 1.25141629958048, 1.34388291268707, 0.926211513768582, 0.631009890606677, 0.501248244061882, 0.129761646544795, 69.7954545454611, 69.4796559139785, 69.2843223443221, 68.477305670816
12/14/2017, 69.9, 69.9, 69.28, 69.35, 100648, 0.768253057950491, 1.32077286094727, 1.05698465053106, 1.0348457826692, 0.960787047944086, 0.59703534823629, 0.520405664896764, 0.0766296833395258, 69.7138181818248, 69.615569892473, 69.3892918192915, 68.533083913446
12/15/2017, 69.49, 69.72, 69.38, 69.5, 34977, 0.754883914970119, 1.49161351370282, 0.964028325813473, 1.08165801027476, 0.91632764085889, 0.575579107367915, 0.531440353390994, 0.0441387539769208, 69.6827272727339, 69.7865806451612, 69.4841636141633, 68.5904377104376
12/18/2017, 70.14, 70.5, 70.14, 70.33, 198385, 0.779769806425453, 1.95003101028074, 1.22497132452818, 1.3630118679578, 1.04536939778318, 0.618420182387069, 0.548836319190209, 0.0695838631968603, 70.0087272727339, 70.0318494623656, 69.5876385836383, 68.6604624569924
12/19/2017, 70.45, 70.6, 70.1, 70.21, 244433, 0.77765489191863, 1.86234154986157, 1.29628700408469, 1.2951795460598, 1.05499037521457, 0.635364954183999, 0.566142046188967, 0.0692229079950315, 70.1809090909158, 70.2439569892473, 69.6796581196579, 68.7274469722314
12/20/2017, 70.5, 70.63, 70, 70, 32931, 0.785988463764666, 1.86209672310298, 0.985491164541406, 1.16605057909499, 1.03174396138822, 0.624648009532763, 0.577843238857726, 0.0468047706750365, 70.1430909090977, 70.3720645161289, 69.7734285714284, 68.7899860627177
