Date,XLU_Open,XLU_High,XLU_Low,XLU_Close,XLU_Volume,XLU_ATRPercentOfClose20,XLU_SQN25,XLU_SQN50,XLU_SQN100,XLU_SQN200,XLU_MACD,XLU_MACD_Avg,XLU_MACD_Diff,XLU_LinReg10,XLU_LinReg30,XLU_LinReg90,XLU_LinReg270
3/20/2018, 49.95, 50.16, 49.59, 49.71, 14968219, 1.51804910410871, 0.317163131917933, -0.394824838364906, -1.08822929096541, -0.5567671586887, 0.0362821429149349, -0.0765322909504057, 0.112814433865341, 50.2287272727268, 50.0624516129042, 47.6614725274728, 52.3941101544349
3/21/2018, 49.75, 50.22, 49.37, 49.54, 19235930, 1.53288473792858, 0.172044507415098, -0.57174054352568, -1.0778723939086, -0.558669436840876, 0.016014390112268, -0.058022954737871, 0.074037344850139, 50.0014545454541, 50.022817204302, 47.6357240537244, 52.3338286182862
3/22/2018, 49.59, 50.56, 49.45, 49.76, 25332408, 1.56133750846328, 0.468717035764238, -0.379683648399892, -1.02781492640486, -0.513239813922142, 0.0175024539835391, -0.0429178729935889, 0.0604203269771281, 49.8872727272723, 49.9879569892483, 47.6256605616609, 52.2825969659696
3/23/2018, 49.76, 50.21, 48.96, 49.06, 17334269, 1.63182932531749, -0.222284474778225, -0.419797516984617, -1.24777636292586, -0.62575027956577, -0.037371598014559, -0.041808617997783, 0.00443701998322393, 49.5319999999996, 49.8175698924741, 47.5836239316242, 52.2190542572092
3/26/2018, 49.22, 49.64, 49.12, 49.57, 13759948, 1.59279139328369, -0.190802606557541, -0.225786131361701, -1.12399021198586, -0.499334481264261, -0.0392544410556397, -0.0412977826093543, 0.00204334155371462, 49.4134545454541, 49.7688817204311, 47.5832722832726, 52.1666904469045
3/27/2018, 49.64, 50.8, 49.48, 50.28, 21455993, 1.62304963995264, 0.342231398487643, 0.042963869607893, -0.963085671887251, -0.393729205549214, 0.0163559177133763, -0.0297670425448082, 0.0461229602581845, 49.5643636363632, 49.8284301075279, 47.6343467643471, 52.1215599289326
3/28/2018, 50.34, 50.54, 49.93, 50.26, 23173078, 1.60319516717027, 0.614012326488367, 0.066669543476115, -0.90694156732273, -0.384077157936797, 0.0581434532992091, -0.0121849433760047, 0.0703283966752138, 49.7798181818178, 49.8913978494633, 47.6784859584863, 52.0789599562662
3/29/2018, 50.41, 50.77, 50.32, 50.53, 15465120, 1.56536235200631, 0.618846093963289, 0.0560090044445848, -0.887014696631581, -0.364200867085685, 0.111758833563904, 0.012603812011977, 0.0991550215519271, 50.0809090909088, 49.9447956989257, 47.7349108669112, 52.0392690993576
4/2/2018, 50.62, 50.86, 49.78, 50.14, 17792607, 1.60635962633696, -0.0755916207715002, 0.0377226969594354, -1.01007276871384, -0.450450097636824, 0.121380469571122, 0.034359143523806, 0.0870213260473158, 50.2392727272724, 50.0082580645171, 47.7697753357756, 51.9931728850622
4/3/2018, 50.05, 50.55, 49.92, 50.31, 13798787, 1.58349688096419, 0.0723295668015867, 0.12205080845409, -0.930649990033872, -0.466442358645942, 0.141096788726962, 0.0557066725644372, 0.0853901161625249, 50.4003636363633, 50.1196559139795, 47.8124468864472, 51.9494639879732
4/4/2018, 50.3, 50.55, 49.89, 50.42, 16357323, 1.5664903148997, 0.532832408844678, 0.132409835292169, -1.04809882050557, -0.42893855950773, 0.163711035487509, 0.0773075451490516, 0.0864034903384575, 50.5332727272724, 50.2004516129042, 47.8671648351651, 51.9019827798278
4/5/2018, 50.41, 50.97, 49.85, 50.82, 14286349, 1.5866454071897, 0.909816465889104, 0.110819134157351, -0.963841608173859, -0.353615086832177, 0.211471929268704, 0.104140421972982, 0.107331507295722, 50.7316363636361, 50.2825376344096, 47.9433015873019, 51.8595987426541
4/6/2018, 50.89, 51, 50.31, 50.42, 14312005, 1.58769642232669, 0.688188572085726, 0.087622072121553, -1.06155023863051, -0.408165363242556, 0.21457266451872, 0.12622687048213, 0.08834579403659, 50.7659999999997, 50.3176344086031, 48.0075946275949, 51.8144097307639
4/9/2018, 50.46, 50.87, 50.29, 50.52, 11756054, 1.56272903667906, 0.805628156287966, -0.093330363545855, -0.988889916413, -0.356533984318883, 0.222533950945142, 0.145488286574732, 0.0770456643704096, 50.6589090909088, 50.4420430107536, 48.0855921855924, 51.7718493918272
4/10/2018, 50.53, 50.59, 50.02, 50.13, 14114214, 1.55299456186664, 0.12262359100956, -0.204432869526794, -1.21320534064173, -0.376084923077873, 0.195124315513489, 0.155415492362483, 0.0397088231510056, 50.4394545454543, 50.5058709677429, 48.1564224664227, 51.723221265546
4/11/2018, 50.11, 50.29, 49.89, 50.06, 8024101, 1.51735989846296, 0.489273638137639, -0.0529065745777287, -1.38238681146141, -0.363232225476561, 0.165841845411606, 0.157500762972308, 0.00834108243929804, 50.3072727272724, 50.5079354838719, 48.2294383394386, 51.6797121771217
4/12/2018, 50.07, 50.2, 49.3, 49.4, 12078776, 1.55184381965998, 0.304624083740959, -0.253022024005902, -1.42567763600637, -0.491979286629198, 0.0883602309966136, 0.143672656577169, -0.0553124255805555, 49.9550909090907, 50.3993333333343, 48.2824786324789, 51.6224064507311
4/13/2018, 49.49, 50.01, 49.49, 49.79, 10437316, 1.5239612463676, 0.318676849520788, -0.29765270954921, -1.29587946971884, -0.367829487220497, 0.0577594193495656, 0.126490009131648, -0.0687305897820827, 49.8385454545452, 50.338688172044, 48.3536190476193, 51.5704105507721
4/16/2018, 49.9, 50.5, 49.87, 50.47, 15397640, 1.49859577835964, 0.585887054664775, 0.0986959918803028, -1.05592709798654, -0.214173958174861, 0.0873712117132825, 0.118666249647975, -0.0312950379346927, 49.9192727272725, 50.3510107526891, 48.4522222222225, 51.526106601066
4/17/2018, 50.59, 51.16, 50.38, 50.98, 13194521, 1.48592433281915, 0.722665329628929, 0.331671507708127, -0.905515289550506, -0.0957632731248637, 0.150259411294968, 0.124984881977374, 0.0252745293175942, 50.1921818181816, 50.4848387096784, 48.5614578754581, 51.494610906109
4/18/2018, 51.04, 51.49, 50.78, 50.79, 14120045, 1.486804515904, 0.565367562633363, 0.516410328305394, -0.975665916722164, -0.109980595646858, 0.182661739613444, 0.136520253504588, 0.046141486108856, 50.3849090909089, 50.5431827956999, 48.6702783882787, 51.4622194888615
4/19/2018, 50.61, 50.88, 50.35, 50.76, 15167725, 1.4655055416593, 0.296307531156838, 0.731976450471004, -0.982136623954909, -0.0838143793080339, 0.203573401519783, 0.149930883107627, 0.0536425184121563, 50.6270909090907, 50.5632473118289, 48.7835262515265, 51.4282886428864
4/20/2018, 50.7, 50.82, 50.14, 50.3, 14080012, 1.47255682365596, 0.0705432712457983, 0.666322522374482, -1.09451315297411, -0.111107277869753, 0.180942100716827, 0.156133126629467, 0.0248089740873599, 50.6336363636362, 50.5369462365601, 48.8842783882787, 51.3890651906519
4/23/2018, 50.37, 50.62, 50.14, 50.33, 11937035, 1.44578040569044, 0.0603010849358861, 0.845843500805512, -1.13635015062621, -0.104699968023357, 0.163542168740534, 0.15761493505168, 0.00592723368885376, 50.6770909090907, 50.5170752688182, 48.9979780219783, 51.3489326226595
4/24/2018, 50.37, 50.98, 50.29, 50.67, 16904422, 1.43236276746556, 0.392191575047586, 0.667074988690122, -1.11142039471001, -0.0656972593923583, 0.175168522106787, 0.161125652462702, 0.0140428696440856, 50.7703636363635, 50.5483440860225, 49.1095140415143, 51.3136244362443
4/25/2018, 50.49, 50.86, 50.3, 50.68, 13407493, 1.41572475051511, 0.520332397178829, 0.559407923732277, -1.11511193139918, -0.0593752785874552, 0.183078986742956, 0.165516319318753, 0.0175626674242033, 50.8236363636362, 50.581376344087, 49.2281758241761, 51.2775069017357
4/26/2018, 50.73, 51.26, 50.5, 51.19, 11767067, 1.4057722961184, 0.852575850376343, 0.637595890487856, -1.03622580487111, 0.00968505809343699, 0.227874034685904, 0.177987862392183, 0.049886172293721, 50.8872727272726, 50.7069247311838, 49.3710329670333, 51.246008200082
4/27/2018, 51.13, 51.9, 51.03, 51.71, 17157296, 1.40617694152747, 0.976981847835956, 0.961770752273454, -0.88457714048828, 0.0200092315606577, 0.301854496354188, 0.202761189184584, 0.0990933071696045, 51.110909090909, 50.8902580645171, 49.5327643467646, 51.2236454831215
4/30/2018, 51.79, 51.96, 51.51, 51.56, 12745989, 1.38339292405094, 1.35462106448313, 0.616617350389585, -0.855838935116775, 0.0236928324057506, 0.344410647275438, 0.231091080802755, 0.113319566472684, 51.314, 51.0481505376354, 49.6768083028086, 51.1989659696597
5/1/2018, 51.56, 51.65, 51.31, 51.4, 10971329, 1.35138817521134, 1.01098902660094, 0.431182154975712, -0.759373309490906, -0.0263365677353252, 0.361063920535393, 0.257085648749283, 0.103978271786111, 51.5043636363636, 51.156623655915, 49.7939462759465, 51.1730930709307
5/2/2018, 51.41, 51.59, 51.15, 51.35, 12980587, 1.327912066126, 0.633716893209832, 0.636077409630934, -0.811823899808824, -0.0625323928222956, 0.366008064308453, 0.278870131861117, 0.0871379324473361, 51.6165454545454, 51.234000000001, 49.9010451770455, 51.1486365996993
5/3/2018, 51.25, 51.52, 50.7, 51.28, 16480129, 1.34319169980093, 0.604594429480092, 0.848860648052145, -0.846340547219575, -0.0899629504882942, 0.36012660356873, 0.295121426202639, 0.065005177366091, 51.6679999999999, 51.2805806451623, 49.9922930402933, 51.1222186688534
5/4/2018, 51.37, 51.74, 51.37, 51.51, 11743383, 1.31498596092995, 0.580485579931696, 0.838837060013381, -0.832214428670194, -0.088146498949272, 0.369762192976999, 0.310049579557511, 0.0597126134194881, 51.6785454545454, 51.3597849462376, 50.0961709401712, 51.0975875358754
5/7/2018, 51.48, 51.59, 51.17, 51.24, 8522029, 1.29680289822652, 0.663524719399637, 0.347667747551526, -0.956300219941212, -0.169008976100305, 0.351559168234459, 0.318351497292901, 0.0332076709415583, 51.5358181818182, 51.3467741935494, 50.1820463980467, 51.0696361896952
5/8/2018, 51.03, 51.12, 49.87, 49.96, 23147880, 1.40063593834809, -0.145428072741664, -0.0495868726043166, -1.02299866805528, -0.368677994433287, 0.231182904766825, 0.300917778787686, -0.0697348740208604, 50.9692727272727, 51.1912903225817, 50.2175189255192, 51.0226991936586
5/9/2018, 49.97, 50.06, 49.42, 49.61, 22150453, 1.40449471690943, -0.360952748715397, 0.10188355905369, -1.12498635362333, -0.354171965695762, 0.106316226497121, 0.261997468329573, -0.155681241832452, 50.3225454545455, 51.0362150537645, 50.2458949938953, 50.9735443487768
5/10/2018, 50.03, 50.32, 49.76, 50.31, 13961716, 1.38626781476015, -0.207082358060583, 0.452336764768095, -0.949549182603475, -0.227153459483542, 0.0631150828214615, 0.222220991227951, -0.159105908406489, 50.0780000000001, 50.9729462365602, 50.3077631257634, 50.9336268962689
5/11/2018, 50.36, 50.52, 50.18, 50.38, 6478906, 1.34886814356002, 0.00345454375464009, 0.472235803421315, -0.87702073644104, -0.279356811350939, 0.0341328183140774, 0.184603356645176, -0.150470538331099, 50.0096363636364, 50.9362365591408, 50.3635384615388, 50.8965567855679
5/14/2018, 50.46, 50.55, 49.97, 50.19, 8512777, 1.34405615100471, -0.1289687845115, 0.452860270382839, -0.804526877668584, -0.318600828342376, -0.00411975722092706, 0.146858733871955, -0.150978491092882, 49.9181818181819, 50.8503870967753, 50.4032234432237, 50.8577017903513
5/15/2018, 49.89, 50.12, 49.53, 49.77, 11070733, 1.35393348016837, -0.143506289929463, -0.0315979519654251, -0.710643898169352, -0.361008083115979, -0.0675470485122176, 0.103977577395121, -0.171524625907338, 49.7243636363637, 50.7222580645172, 50.416158730159, 50.810143228099
5/16/2018, 49.79, 49.86, 49.19, 49.38, 13541426, 1.36423665132809, -0.287189834320582, 0.0679459313131355, -0.710378995765943, -0.431001150337452, -0.147582139426909, 0.0536656340307149, -0.201247773457624, 49.4747272727274, 50.5554623655924, 50.4127594627597, 50.7555131884652
5/17/2018, 49.39, 49.53, 48.88, 48.98, 11276030, 1.37296254696717, -0.176944960422176, 0.0572572824834525, -0.672582265693199, -0.516892997306897, -0.24051467915293, -0.00517042860601421, -0.235344250546916, 49.1803636363637, 50.3712903225817, 50.403970695971, 50.6970873308733
5/18/2018, 49.12, 49.28, 48.61, 48.99, 11810352, 1.37242948097427, -0.36264174396077, -0.0716354290478059, -0.686963845902747, -0.543073957191129, -0.309786444702908, -0.066093631825393, -0.243692812877515, 49.0609090909092, 50.1735913978506, 50.3863589743593, 50.6410343036764
5/21/2018, 49.05, 49.38, 48.83, 49.24, 10742001, 1.35303725140704, -0.595215789161512, -0.0306696847142487, -0.568433383282578, -0.542553283165789, -0.34058584569275, -0.120992074598864, -0.219593771093886, 49.1112727272729, 50.0235053763452, 50.3689230769234, 50.5883927839279
5/22/2018, 49.22, 49.71, 49.22, 49.42, 11026096, 1.33027876459568, -0.781548907144877, -0.0414342601386972, -0.574660897904936, -0.491635818579536, -0.34647613597604, -0.1660888868743, -0.180387249101741, 49.0769090909092, 49.8785161290333, 50.3562319902323, 50.537438567719
5/23/2018, 49.59, 49.98, 49.47, 49.87, 13582881, 1.30850727329061, -0.437192760060044, 0.081792222856764, -0.5345861220058, -0.452881278341714, -0.311245153879177, -0.195120140275275, -0.116125013603902, 49.1574545454547, 49.7905376344097, 50.357594627595, 50.4946401530682
5/24/2018, 49.94, 50.32, 49.77, 50.28, 12897818, 1.28763911760248, -0.211674069514038, 0.0457926862410361, -0.450668526314615, -0.426011286872266, -0.247389026551097, -0.20557391753044, -0.0418151090206578, 49.5054545454547, 49.711806451614, 50.3747203907207, 50.456200902009
5/25/2018, 50.35, 50.63, 50.25, 50.5, 13871593, 1.25555188299802, 0.119004042099489, 0.134525871809261, -0.305726179344744, -0.366339960428612, -0.176990191447324, -0.199857172313816, 0.0228669808664927, 49.9450909090911, 49.6813118279581, 50.4082564102567, 50.4188230148968
5/29/2018, 50.41, 50.84, 50.14, 50.5, 17280742, 1.26208121954119, 0.10415605247225, 0.116740264132729, -0.222356526409493, -0.386249740634102, -0.119817426719898, -0.183849223195033, 0.0640317964751349, 50.340181818182, 49.6915698924742, 50.4346520146524, 50.3819625529589
5/30/2018, 50.36, 51, 50.23, 50.91, 13885862, 1.26494493238045, 0.13727186417227, 0.370911075142461, -0.0459357553074815, -0.297955985326626, -0.0409519566147054, -0.155269769878967, 0.114317813264262, 50.7760000000002, 49.7876559139796, 50.4753724053728, 50.3498871122045
5/31/2018, 50.85, 51.29, 50.54, 50.99, 15108242, 1.27335613222424, 0.171191798734252, 0.482846508760229, -0.0248696801860549, -0.324597131737919, 0.0276856847111802, -0.118678678960938, 0.146364363672118, 51.0992727272729, 49.8816774193559, 50.5204713064717, 50.3203531501982
6/1/2018, 50.86, 50.88, 49.97, 50.21, 17180044, 1.33005392796272, -0.440194752729716, 0.260897790324382, -0.287289910454091, -0.451672313088017, 0.0189238859242096, -0.0911581659839084, 0.110082051908118, 50.9852727272729, 49.8734408602161, 50.5414603174607, 50.2814393877272
6/4/2018, 50.31, 50.52, 49.77, 49.81, 14364509, 1.34898428702787, -0.89334905374182, 0.0464685384832547, -0.267783771640413, -0.525520747334349, -0.0200652599735491, -0.0769395847818365, 0.0568743248082874, 50.6680000000002, 49.7873333333344, 50.5383174603178, 50.2366089927566
6/5/2018, 49.9, 49.97, 49.36, 49.55, 14914625, 1.34981356145338, -0.946669599725001, 0.203292092734958, -0.208041673240974, -0.514010840738993, -0.0711243884122652, -0.0757765455079223, 0.00465215709565706, 50.2661818181821, 49.6733978494634, 50.5414505494509, 50.1852890528906
6/6/2018, 49.54, 49.6, 48.37, 48.37, 26127933, 1.44075044183408, -1.28138555832166, -0.373122919095021, -0.410766585150281, -0.685311323658388, -0.204448498859549, -0.101510936178248, -0.102937562681301, 49.4758181818184, 49.4374408602161, 50.4947399267403, 50.1173229465628
6/7/2018, 48.45, 49.19, 48.35, 48.71, 21525793, 1.44538378008496, -1.0883885406947, -0.504596835774017, -0.277502222479272, -0.663878356540446, -0.279452306203034, -0.137099210183205, -0.142353096019829, 48.9501818181821, 49.2601290322592, 50.4504029304033, 50.0551337980047
6/8/2018, 48.89, 48.91, 48.54, 48.69, 11241244, 1.41167409594458, -1.0677690657359, -0.504813242857518, -0.259070472932394, -0.67990351103836, -0.336626772854459, -0.177004722717456, -0.159622050137003, 48.5629090909094, 49.1269892473129, 50.4084224664228, 49.9947289872899
6/11/2018, 48.8, 48.98, 48.45, 48.59, 17335210, 1.39838837507645, -1.21763995632609, -0.633071293071707, -0.345422694810128, -0.712700338612817, -0.385562588346545, -0.218716295843273, -0.166846292503272, 48.2718181818184, 49.0319569892485, 50.3758266178269, 49.9347298072981
6/12/2018, 48.55, 49.21, 48.52, 49.15, 16661331, 1.38352607502983, -0.829085584430003, -0.303104241467978, -0.15839238662575, -0.634724283663821, -0.374836374406193, -0.249940311555857, -0.124896062850336, 48.2783636363639, 49.0181075268829, 50.3517264957268, 49.8804417110838
6/13/2018, 49.21, 49.5, 48.87, 49.02, 16725749, 1.38209488491086, -0.42477170710273, -0.404498096333657, -0.154815430838469, -0.670804033798326, -0.372531376311542, -0.274458524506994, -0.0980728518045479, 48.3956363636366, 48.9926451612915, 50.3147423687427, 49.8253997539976
6/14/2018, 49.1, 49.74, 49.04, 49.63, 16138550, 1.36938901260153, 0.0312254145570231, -0.227886561647115, -0.0400304321755649, -0.60285350957404, -0.31781912565264, -0.283130644736124, -0.0346884809165168, 48.8427272727276, 49.0566021505388, 50.2868302808306, 49.7808979089791
6/15/2018, 49.13, 49.56, 48.74, 49.54, 21711203, 1.39310936335574, -0.350281379874504, -0.391008768531997, -0.157985507001488, -0.600716524723057, -0.278511019003616, -0.282206719589622, 0.00369570058600577, 49.1769090909094, 49.1155698924743, 50.2383443223447, 49.7367360940276
6/18/2018, 49.51, 49.86, 49.41, 49.7, 17226652, 1.36446490880505, -0.305102991550669, -0.208833784910539, -0.0613599772310409, -0.563642173107544, -0.231776621839821, -0.272120700039662, 0.0403440781998413, 49.5229090909094, 49.2213978494635, 50.190854700855, 49.6984731447315
6/19/2018, 49.79, 50.37, 49.7, 50.19, 16647391, 1.35033294818152, 0.021464518656542, -0.0769075520438201, -0.120934860320311, -0.503485796017838, -0.153431705294501, -0.24838290109063, 0.0949511957961284, 49.9921818181821, 49.3830752688184, 50.1516117216121, 49.6686983736504
6/20/2018, 50.27, 50.36, 50.01, 50.23, 12317683, 1.31663448408857, 0.24085555497352, 0.063320696374837, -0.118755773323822, -0.480268775110904, -0.0871109677698811, -0.21612851442648, 0.129017546656599, 50.204363636364, 49.4712688172055, 50.1344126984131, 49.641938499385
6/21/2018, 50.28, 50.66, 50.12, 50.4, 12703675, 1.30015521089247, 0.51846193808984, 0.142221341438692, 0.0496644912388736, -0.47519871779828, -0.0205963048344131, -0.177022072508067, 0.156425767673654, 50.4418181818186, 49.5559569892485, 50.1316434676439, 49.6210930709307
6/22/2018, 50.43, 50.88, 50.33, 50.75, 12977387, 1.28081638418781, 0.898590714148161, 0.484098879586526, 0.103619951742364, -0.405768119692965, 0.0596712664664167, -0.12968340471317, 0.189354671179587, 50.7040000000004, 49.7266236559151, 50.1479853479858, 49.6056501298347
6/25/2018, 50.76, 51.7, 50.76, 51.59, 21466164, 1.2890358581635, 1.22452175852775, 0.612763245079585, 0.15953439581999, -0.348775386963834, 0.188887497354912, -0.0659692242995535, 0.254856721654466, 51.1240000000004, 50.0056989247324, 50.1876507936512, 49.6040593139265
6/26/2018, 51.45, 51.95, 51.34, 51.65, 19908731, 1.28221281561515, 1.13563399185762, 0.417650388651897, 0.339267911628192, -0.370195387460238, 0.292759045801972, 0.00577642972075161, 0.286982616081221, 51.5130909090914, 50.2719139784958, 50.2517484737489, 49.6055148284817
6/27/2018, 51.59, 52, 51.45, 51.9, 21764677, 1.2652211431637, 1.1615323644157, 0.332830053011497, 0.466808525278732, -0.392597613116076, 0.390746623123142, 0.0827704684012298, 0.307976154721913, 51.8261818181823, 50.532430107528, 50.3351086691091, 49.6136479431461
6/28/2018, 51.95, 52.37, 51.8, 51.88, 15037810, 1.25735791179041, 0.953361585641192, 0.390400800711892, 0.64685625007469, -0.298545901782007, 0.461469122470241, 0.158510199215032, 0.302958923255209, 52.0972727272732, 50.7506666666679, 50.4018461538466, 49.6221210878776
6/29/2018, 51.79, 52.17, 51.5, 51.96, 14379021, 1.25712359585262, 0.806159565036071, 0.426637194769458, 0.834901277356364, -0.259882257648256, 0.518001347058771, 0.23040842878378, 0.287592918274991, 52.2552727272732, 50.9362580645173, 50.455870573871, 49.6307104004374
7/2/2018, 51.99, 52.36, 51.75, 52.33, 15702804, 1.24410729865234, 0.865835265551404, 0.707014424286176, 0.963799758308342, -0.267901642675276, 0.585905496271323, 0.301507842281289, 0.284397653990035, 52.4410909090915, 51.150236559141, 50.529323565324, 49.6440382670494
7/3/2018, 52.35, 52.79, 52.11, 52.48, 10605554, 1.24331036950368, 0.933930944025112, 0.745442753309901, 1.12691398023474, -0.213686341483195, 0.64439557903021, 0.370085389631073, 0.274310189399137, 52.6332727272733, 51.3783655913991, 50.63538949939, 49.6610455104552
7/5/2018, 52.51, 52.8, 52.29, 52.76, 11030959, 1.2232085250564, 0.87508429427572, 0.722704259942105, 0.977519350409364, -0.120201896645398, 0.705213785419303, 0.437111068788719, 0.268102716630584, 52.8052727272733, 51.6331182795711, 50.7488009768014, 49.678983189832
7/6/2018, 52.87, 53.29, 52.78, 53.17, 12396658, 1.20292754735521, 1.01231890813093, 0.846820113637577, 0.979095751753533, -0.0608511376403335, 0.777533305690874, 0.50519551616915, 0.272337789521724, 53.0149090909097, 51.9483440860227, 50.8604810744815, 49.7026696733635
7/9/2018, 53.16, 53.17, 51.35, 51.53, 27936766, 1.35574761902257, 0.539817984964178, 0.133650051495223, 0.548806358276288, -0.195985761519326, 0.694506909257598, 0.543057794786839, 0.151449114470758, 52.5769090909097, 52.0615268817216, 50.8901562881568, 49.7014946016127
7/10/2018, 51.04, 52.3, 50.89, 52.02, 27109051, 1.41135315393735, 0.890092292552745, 0.123980161879757, 0.770929747025753, -0.138890991607165, 0.66063144869868, 0.566572525569208, 0.0940589231294727, 52.4336363636371, 52.243483870969, 50.9396630036634, 49.7086688533553
