Date,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,GLD_ATRPercentOfClose20,GLD_SQN25,GLD_SQN50,GLD_SQN100,GLD_SQN200,GLD_MACD,GLD_MACD_Avg,GLD_MACD_Diff,GLD_LinReg10,GLD_LinReg30,GLD_LinReg90,GLD_LinReg270
11/14/2017, 120.9, 121.91, 120.77, 121.56, 6188992, 0.787531925856118, -0.268182735066792, -1.10675843576472, 0.318687649752189, 0.444390962558019, -0.232550477294751, -0.339491033279896, 0.106940555985144, 121.607636363638, 121.165784946237, 123.280598290599, 123.590292472234
11/15/2017, 122.13, 122.36, 121.25, 121.41, 4984812, 0.794792536543252, -0.452662269191711, -1.01982596391077, 0.44946648411721, 0.459301676067819, -0.215436136980486, -0.314680054020014, 0.0992439170395276, 121.578181818184, 121.109268817205, 123.119133089134, 123.587418368595
11/16/2017, 121.45, 121.71, 121.29, 121.4, 2796545, 0.77241329298707, -0.490164561986994, -1.32032011351527, 0.386144220015475, 0.414042653898604, -0.200370073919686, -0.291818057999948, 0.0914479840802622, 121.544909090911, 121.006602150539, 122.962100122101, 123.58432876823
11/17/2017, 122.15, 123.17, 121.95, 122.86, 10613955, 0.797105852842249, -0.285335561396068, -0.942677367458558, 0.561646727651478, 0.4876101863564, -0.0698155222461878, -0.247417550849196, 0.177602028603008, 121.890545454547, 121.121505376345, 122.860285714286, 123.607219730942
11/20/2017, 122.3, 122.41, 121.04, 121.31, 8356673, 0.841940514600517, -0.470119632040942, -0.920426555133017, 0.428501305605719, 0.275927031410371, -0.0903802977470463, -0.216010100228766, 0.12562980248172, 121.784545454547, 121.094322580646, 122.706671550672, 123.602180952381
11/21/2017, 121.67, 122, 121.5, 121.51, 4956456, 0.826919707307047, -0.172158159808695, -0.95321940034196, 0.49544878675434, 0.305902798782203, -0.0895079104870717, -0.190709662280427, 0.101201751793356, 121.678181818184, 121.118817204302, 122.57002930403, 123.600672959685
11/22/2017, 122.26, 122.95, 122.17, 122.63, 5211832, 0.837112149988872, 0.289037288763271, -0.545281027007291, 0.926938645424954, 0.329289645684151, 0.00154034631761135, -0.15225966056082, 0.153800006878431, 122.026363636366, 121.317161290324, 122.497474969476, 123.618801996023
11/24/2017, 122.36, 122.61, 122.22, 122.32, 1779705, 0.814031309724318, -0.00623757997104135, -0.712271219562051, 0.825112927113909, 0.371758623566186, 0.048127552118217, -0.112182218025012, 0.160309770143229, 122.312909090911, 121.483870967743, 122.407391941393, 123.631148852307
11/27/2017, 123.26, 123.33, 122.67, 122.83, 4961215, 0.811232551617721, 0.374758361375541, -0.494563678475601, 0.898826235859875, 0.383906843523869, 0.124762798234158, -0.0647932147731781, 0.189556013007336, 122.565272727275, 121.780967741936, 122.340051282052, 123.652119053091
11/28/2017, 123.05, 123.17, 122.53, 122.81, 5603112, 0.796852940309783, 0.312618246120205, -0.28387348914483, 1.07985640669037, 0.439222040849561, 0.181787417860775, -0.0154770882463875, 0.197264506107163, 122.754000000002, 122.025247311829, 122.291140415141, 123.672347066641
11/29/2017, 122.24, 122.33, 121.74, 122.04, 6138941, 0.805624665023535, 0.22167694089705, -0.482666479446708, 0.942558516395893, 0.378073138064792, 0.162968673490042, 0.0202120641008984, 0.142756609389143, 122.644909090911, 122.116860215055, 122.207081807083, 123.67888876341
11/30/2017, 121.44, 121.69, 120.64, 121.1, 7936260, 0.829087633472326, -0.0561129744669014, -0.475578668593764, 0.787071367827452, 0.278622157786934, 0.0713816951541304, 0.0304459903115448, 0.0409357048425856, 122.154909090911, 122.059118279571, 122.071267399268, 123.66908493805
12/1/2017, 120.94, 122.43, 120.74, 121.59, 13080101, 0.853954986370785, 0.384325958658951, -0.196773764012292, 0.794888582456938, 0.268165466248136, 0.0379003680231023, 0.0319368658538563, 0.00596350216924597, 121.849090909093, 122.115225806453, 121.976608058609, 123.667747891076
12/4/2017, 121.15, 121.2, 120.84, 121.18, 6943679, 0.844947742640556, 0.0965718566693743, -0.391598539596517, 0.768406080081747, 0.268293347935198, -0.02146990671514, 0.021255511340057, -0.0427254180551971, 121.683272727275, 122.07247311828, 121.860774114775, 123.659363926488
12/5/2017, 120.44, 120.51, 119.72, 120.32, 10041159, 0.869109284246372, -0.218355810377677, -0.840501150614105, 0.519301773326977, 0.205278310749992, -0.136344396533261, -0.0102644702346065, -0.126079926298654, 121.002000000002, 121.936043010754, 121.72632967033, 123.636425168212
12/6/2017, 120.03, 120.44, 119.87, 120.07, 6643006, 0.851109083255579, -0.15958593768204, -0.635358153577706, 0.413401279925897, 0.177494686538425, -0.244735015091223, -0.0571585792059298, -0.187576435885293, 120.328363636366, 121.746107526883, 121.582561660562, 123.60952650559
12/7/2017, 119.01, 119.24, 118.1, 118.49, 12900240, 0.902464631995716, -0.68866739077589, -0.713276466068808, 0.0827181141013861, 0.000761393259280466, -0.45290732290627, -0.136308327945998, -0.316598994960272, 119.411454545457, 121.365161290323, 121.368004884006, 123.55634413216
12/8/2017, 118.63, 118.92, 118.33, 118.48, 5231287, 0.882312479177193, -0.713303187618918, -0.764468548922084, 0.085443272846566, -0.0512978075180633, -0.611641668654158, -0.23137499608763, -0.380266672566528, 118.654909090911, 120.933397849463, 121.149037851039, 123.503706343297
12/11/2017, 118.37, 118.54, 117.8, 118.01, 4522244, 0.872888428152429, -0.691395456252835, -0.736626411297578, -4.24139097336122E-05, -0.044255211178596, -0.766528786620128, -0.33840575419413, -0.428123032425999, 118.047454545457, 120.491935483872, 120.915155067156, 123.443921451426
12/12/2017, 117.73, 118.17, 117.4, 118.15, 8020109, 0.860847103139693, -0.97403198663906, -0.543568450265422, -0.120480140620578, -0.0421385185223681, -0.867975630763041, -0.444319729507912, -0.423655901255129, 117.747272727275, 120.102215053764, 120.668393162394, 123.387269874477
12/13/2017, 118.19, 119.35, 118.01, 119.17, 10086657, 0.867027196225199, -0.533820621614427, -0.326172984171402, 0.0123600184801633, 0.0386054006505378, -0.856197794911893, -0.526695342588708, -0.329502452323184, 117.899636363639, 119.83047311828, 120.464205128206, 123.348269709543
12/14/2017, 119.1, 119.29, 118.71, 118.93, 6993592, 0.849722100609175, -0.717371135891161, -0.447960460675345, 0.0325044461505806, 0.123221561651882, -0.856358205058001, -0.592627915082567, -0.263730289975434, 117.937636363639, 119.567290322582, 120.257553113554, 123.305810843249
12/15/2017, 119.41, 119.5, 118.97, 119.18, 7531964, 0.829456091241623, -0.78980338146652, -0.262361859299715, -0.0637928440292205, 0.144999999122775, -0.82678179471597, -0.639458691009247, -0.187323103706722, 118.278363636366, 119.355225806453, 120.094732600733, 123.268007346189
12/18/2017, 119.63, 119.99, 119.6, 119.73, 5452212, 0.81818966095772, -0.373759412502288, -0.265350079288995, 0.0229164095669661, 0.237073095927226, -0.75031273482162, -0.661629499771722, -0.0886832350498977, 118.858545454548, 119.187913978496, 119.977514041515, 123.239682250556
12/19/2017, 119.67, 119.9, 119.53, 119.82, 4018885, 0.792136168428847, -0.398837579551183, -0.463343446777078, -0.0867672464716816, 0.309752808191691, -0.674671018553127, -0.664237803528003, -0.0104332150251241, 119.376909090911, 119.106430107528, 119.878935286936, 123.213167614587
12/20/2017, 119.98, 120.36, 119.81, 120.14, 5734625, 0.773414915232955, -0.377684031444482, -0.462020200800436, -0.0514061099019572, 0.382960852456127, -0.582191941493164, -0.647828631121035, 0.0656366896278711, 119.983090909093, 119.048021505377, 119.777186813188, 123.192163265306
12/21/2017, 120.07, 120.45, 120, 120.31, 4823709, 0.752407651236662, -0.28872404416006, -0.509395160191169, -0.0149926327561869, 0.437111121048371, -0.489540904577325, -0.616171085812293, 0.126630181234968, 120.328181818184, 119.046086021506, 119.663284493285, 123.174145354004
12/22/2017, 120.67, 121.14, 120.57, 120.94, 5791312, 0.745378338798319, -0.109388183482768, -0.390888450546932, 0.103307933435348, 0.46140091095459, -0.361115836856058, -0.565160036021046, 0.204044199164988, 120.789636363638, 119.165935483872, 119.59718925519, 123.166464672848
12/26/2017, 121.55, 121.87, 121.51, 121.77, 8224411, 0.741469602361463, -0.295286996207265, -0.410411864021933, 0.187748891505928, 0.514489600733385, -0.190171799902288, -0.490162388797295, 0.299990588895007, 121.309636363638, 119.332107526883, 119.581833943835, 123.172141469102
12/27/2017, 122, 122.34, 121.88, 122.23, 6232678, 0.725061898106664, 0.302195502504722, -0.137652808411272, 0.376407575779263, 0.589995826627611, -0.0173789299253855, -0.395605697022913, 0.378226767097527, 121.811454545457, 119.564516129033, 119.582891330892, 123.185027791165
12/28/2017, 122.82, 122.92, 122.56, 122.85, 5732725, 0.713415547540079, 0.426866774336373, 0.173044313251773, 0.476190740687629, 0.489580165248189, 0.167656839200987, -0.282953189778133, 0.45061002897912, 122.508909090911, 119.886322580646, 119.621323565324, 123.207539442231
12/29/2017, 123.7, 124.09, 123.46, 123.65, 7852109, 0.723501374965902, 0.334619832695479, 0.438688761695069, 0.531877278755163, 0.508565945661449, 0.374534927955821, -0.151455566231342, 0.525990494187163, 123.234000000002, 120.291311827958, 119.682437118438, 123.242356289129
1/2/2018, 124.66, 125.18, 124.39, 125.15, 11762515, 0.740214924201415, 0.830643918585828, 0.579508935896296, 0.532362722576308, 0.585379319073192, 0.652008815977908, 0.00923731021050794, 0.6427715057674, 124.26981818182, 120.871505376345, 119.818285714287, 123.300304912479
1/3/2018, 125.05, 125.09, 124.1, 124.82, 7904326, 0.747123881394142, 0.587604697858533, 0.681303428303975, 0.372689213622641, 0.523995757831407, 0.835647801568115, 0.174519408482029, 0.661128393086086, 124.976000000002, 121.482967741936, 119.929448107449, 123.352213749961
1/4/2018, 124.89, 125.85, 124.74, 125.46, 7329718, 0.75038420796936, 0.767522085817135, 0.766938999138804, 0.378680298716457, 0.498963248168728, 1.02105557886452, 0.343826642558527, 0.677228936305992, 125.643636363638, 122.059655913979, 120.076732600733, 123.413374710514
1/5/2018, 124.93, 125.48, 124.83, 125.33, 5739904, 0.739535965812209, 0.982184462246801, 0.842826490792232, 0.479749075375519, 0.470289783371941, 1.14431175106124, 0.50392366425907, 0.640388086802169, 126.022727272729, 122.606408602151, 120.259675213676, 123.471617340686
1/8/2018, 125.2, 125.32, 124.9, 125.31, 3566707, 0.719828748427755, 1.32689107460035, 0.834481929013344, 0.60784764903236, 0.480175995365432, 1.22624394579019, 0.648387720565293, 0.577856225224894, 126.14581818182, 123.200645161291, 120.435274725276, 123.528701057879
1/9/2018, 124.49, 124.86, 124.23, 124.73, 9153584, 0.730310698646739, 0.975064291240695, 0.947027293345923, 0.412500925170869, 0.428051616687363, 1.23019373999902, 0.764748924452039, 0.465444815546984, 125.92181818182, 123.683333333334, 120.583536019537, 123.575980454257
1/10/2018, 125.17, 125.31, 124.72, 125.03, 14809303, 0.715724792210649, 1.20921382932684, 0.890789144473506, 0.369262522580656, 0.40205687601918, 1.24320063016263, 0.860439265594158, 0.382761364568475, 125.760727272729, 124.22253763441, 120.777084249085, 123.627189847655
1/11/2018, 125.37, 125.66, 125.25, 125.44, 5994730, 0.702827784052874, 1.69501422415338, 0.924881381801196, 0.448671058858504, 0.463346833674426, 1.27193023778185, 0.942737460031696, 0.32919277775015, 125.655454545457, 124.798236559141, 120.994466422467, 123.68395010395
1/12/2018, 126.01, 127.13, 125.81, 126.96, 9258570, 0.726249065611318, 2.12279319691377, 1.29239562428658, 0.576639045064294, 0.538457243348695, 1.40119781938911, 1.03442953190318, 0.366768287485932, 126.024181818184, 125.498494623657, 121.309855921857, 123.763144120247
1/16/2018, 126.6, 127.18, 126.4, 127.17, 8083895, 0.719464907615886, 3.32837074736402, 1.2450792211851, 0.678125402632217, 0.613352523388021, 1.5032599096012, 1.12819560744278, 0.375064302158415, 126.401272727275, 126.130989247313, 121.620346764348, 123.844424848644
1/17/2018, 126.77, 127.22, 125.9, 126.14, 10130509, 0.741395550074811, 2.65334575728002, 1.00020851120798, 0.48130954068797, 0.526952575029462, 1.48392667646709, 1.19934182124764, 0.284584855219448, 126.530545454547, 126.62630107527, 121.914884004885, 123.908932748962
1/18/2018, 126.13, 126.52, 125.8, 125.86, 6289271, 0.734495891880779, 2.77593584237735, 1.06782191459266, 0.495818197478746, 0.465916494815015, 1.42953252883817, 1.24537996276575, 0.184152566072417, 126.443090909093, 127.029397849463, 122.195084249085, 123.968295022468
1/19/2018, 126.57, 126.73, 126.41, 126.42, 8773753, 0.729089307898347, 2.91298145904735, 0.981005416951469, 0.50786715332992, 0.483409894667143, 1.41529742709085, 1.27936345563077, 0.13593397146008, 126.620363636366, 127.416021505377, 122.461753357754, 124.035253859348
1/22/2018, 126.51, 126.75, 126.28, 126.65, 4893546, 0.709932070977368, 2.71224450055588, 1.12342455408919, 0.290099814718736, 0.498236154969085, 1.40636340233623, 1.30476344497186, 0.101599957364365, 126.798727272729, 127.775806451614, 122.746529914531, 124.104727479075
1/23/2018, 126.53, 127.35, 126.34, 127.28, 6190410, 0.710773506833905, 3.06893994650574, 1.15769895193254, 0.408192566787981, 0.568878682550499, 1.43359328718844, 1.33052941341518, 0.103063873773267, 127.118727272729, 128.067741935485, 123.037667887669, 124.182654388781
1/24/2018, 128.39, 129.26, 128.23, 128.83, 11827554, 0.743956293971345, 3.2538684884636, 1.31313124257516, 0.607138708841612, 0.643517384647525, 1.56223672076568, 1.37687087488528, 0.185365845880404, 127.750727272729, 128.498967741936, 123.407557997559, 124.28259796523
1/25/2018, 128.69, 129.51, 127.36, 127.97, 15219664, 0.795512189456215, 2.59252259611861, 1.36002234388176, 0.309994791303045, 0.587447096501775, 1.57661847959952, 1.41682039582813, 0.159798083771391, 127.922000000002, 128.722967741936, 123.723899877901, 124.368420074349
1/26/2018, 128.24, 128.52, 127.97, 128.07, 7828744, 0.776619115643604, 2.59389495302173, 1.34286453546384, 0.291512146686149, 0.483025818977031, 1.57789628518614, 1.44903557369973, 0.128860711486413, 128.049454545456, 128.904731182797, 124.016825396826, 124.454551011978
1/29/2018, 127.58, 127.63, 126.92, 127.35, 6956392, 0.787110558566569, 2.16793565050587, 1.14110217438645, 0.0154942631430165, 0.38106423375263, 1.50347979343566, 1.45992441764692, 0.0435553757887435, 128.088727272729, 128.999139784947, 124.281338217339, 124.528904195709
1/30/2018, 127.91, 127.92, 126.74, 126.8, 9736105, 0.797528416023501, 1.90218899948189, 1.05989092912926, 0.0285753631334693, 0.306686336353329, 1.38416795752362, 1.44477312562226, -0.0606051680986399, 127.958727272729, 128.954989247313, 124.497587301588, 124.554717780511
1/31/2018, 127.45, 127.85, 126.4, 127.65, 13418904, 0.80940284366777, 1.94088362526465, 1.21111215563481, -0.0337320332285584, 0.384889104157182, 1.34272229739284, 1.42436295997637, -0.0816406625835331, 127.936545454547, 128.984580645162, 124.727772893774, 124.594604072707
2/1/2018, 127.18, 128.15, 127.08, 128.07, 10854639, 0.80818504992958, 1.83848965203311, 1.03896829485355, 0.0428424877171957, 0.37326468218854, 1.32845322125171, 1.40518101223144, -0.076727790979733, 127.921090909093, 129.049483870969, 124.985120879122, 124.652042093754
2/2/2018, 126.81, 126.85, 125.96, 126.39, 16789214, 0.861453013507851, 1.08495039722826, 1.0224467263153, 0.0563628585873625, 0.336387010933842, 1.168117583577, 1.35776832650055, -0.189650742923551, 127.316727272729, 128.85341935484, 125.194161172162, 124.67731064644
2/5/2018, 126.82, 127.31, 126.44, 126.71, 13596327, 0.852616952556187, 1.01038054422553, 1.04332597750215, 0.0496092126565164, 0.34155524766556, 1.05471367846346, 1.29715739689313, -0.242443718429675, 126.870545454547, 128.676903225807, 125.384937728939, 124.712908022414
2/6/2018, 126.54, 126.55, 125.22, 125.38, 17672450, 0.877997602133312, 0.441753337961922, 0.553969761335638, -0.000968220428187581, 0.231207261585726, 0.84774806985925, 1.20727553148636, -0.359527461627106, 126.087636363638, 128.300580645162, 125.489184371186, 124.731315019817
2/7/2018, 125.48, 125.77, 124.41, 124.79, 8558460, 0.89253283426317, -0.078024131520711, 0.499086700490234, -0.1534341515453, 0.248408580575941, 0.628869053774949, 1.09159423594407, -0.462725182169126, 125.514545454547, 127.858688172044, 125.570261294262, 124.742619379527
2/8/2018, 124.92, 125.44, 124.51, 124.98, 7343637, 0.883823121846022, 0.0570379825978601, 0.437420359722421, -0.0442059024870225, 0.345008210592476, 0.465372741415166, 0.966349937038293, -0.500977195623127, 125.055454545456, 127.471397849463, 125.643753357755, 124.758834221676
2/9/2018, 124.65, 125.14, 124.39, 124.77, 14140696, 0.871100449466218, -0.166480917017483, 0.400552783318082, 0.0854456831968756, 0.291713667692274, 0.315221810176979, 0.83612431166603, -0.520902501489051, 124.706909090911, 127.06741935484, 125.687575091576, 124.77326964603
2/12/2018, 125.19, 125.82, 125.11, 125.37, 6984852, 0.865460978909668, 0.0257550612226078, 0.671220632832443, 0.131412022796898, 0.361168918008776, 0.24185316820774, 0.717270082974372, -0.475416914766632, 124.601636363638, 126.764516129033, 125.756026862028, 124.80782697827
2/13/2018, 125.67, 126.18, 125.52, 126.08, 5321327, 0.84968036785858, 0.211850367371891, 1.00762507756309, 0.365951721807917, 0.381076558884567, 0.238252629135445, 0.621466592206587, -0.383213963071142, 124.739636363638, 126.588774193549, 125.859743589745, 124.84480470138
2/14/2018, 126.47, 128.59, 126.29, 128.23, 16416413, 0.891533305315678, 0.812134818302898, 1.23677454913435, 0.763461236448377, 0.586646087115096, 0.404226535798045, 0.578018580924879, -0.173792045126833, 125.829636363638, 126.770150537635, 126.039399267401, 124.911798004647
2/15/2018, 128.43, 128.57, 127.94, 128.38, 7276495, 0.870503582751191, 0.777214224236579, 1.34762991921402, 0.708812150239682, 0.597380983014266, 0.541622314114349, 0.570739327562773, -0.0291170134484239, 127.02381818182, 126.928688172044, 126.232630036631, 124.981971573049
2/16/2018, 128.3, 128.7, 127.57, 127.96, 7956921, 0.873847197998734, 0.586071582882343, 1.45433277781014, 0.486663003429104, 0.69196243550214, 0.609591971608737, 0.578509856371966, 0.031082115236771, 127.720000000002, 127.053634408603, 126.424161172163, 125.050345770124
2/20/2018, 127.28, 127.4, 126.04, 126.24, 11148745, 0.917511193624223, -0.141460223078171, 1.1298082362591, 0.444738739312435, 0.661072437004575, 0.518689658003382, 0.566545816698249, -0.0478561586948671, 127.800363636365, 126.935548387098, 126.543311355313, 125.088529725297
2/21/2018, 126.36, 126.76, 125.44, 125.66, 7908753, 0.928181461315979, -0.31474305968821, 1.37765627385241, 0.530454894034836, 0.607710584144924, 0.395291097110274, 0.532294872780654, -0.13700377567038, 127.440000000002, 126.736666666668, 126.642962148964, 125.110232062321
2/22/2018, 125.92, 126.37, 125.88, 126.3, 5346347, 0.905411863084067, 0.0534964784468988, 1.49192258060447, 0.582815365597373, 0.666197778502623, 0.345160702141456, 0.494868038652814, -0.149707336511358, 127.167454545456, 126.57806451613, 126.77070818071, 125.13258165915
2/23/2018, 126.06, 126.3, 125.85, 126.14, 4239709, 0.879069624164752, 0.0805204177394721, 1.56280438076442, 0.650686836629549, 0.706167439408498, 0.289187763608737, 0.453731983643999, -0.164544220035262, 126.795272727274, 126.409032258065, 126.90962881563, 125.153208418751
2/26/2018, 126.45, 126.62, 126.18, 126.45, 3194743, 0.852048637979713, 0.0243232212522647, 1.59169819947527, 0.809822171744307, 0.726587350601179, 0.266768079418043, 0.416339202798808, -0.149571123380765, 126.424909090911, 126.299505376345, 127.041511599513, 125.180920595873
2/27/2018, 126.06, 126.15, 124.59, 125.13, 7082301, 0.892307781978007, -0.311804776784092, 1.12719352058958, 0.613833938276631, 0.60581488504779, 0.14086356240918, 0.361244074720882, -0.220380512311702, 125.626909090911, 126.117311827958, 127.09447863248, 125.199865791991
2/28/2018, 125.09, 125.46, 124.81, 125, 4534884, 0.8745739929677, -0.481777638295474, 1.1507178980473, 0.549832353346085, 0.574836127323872, 0.0302447691696557, 0.295044213610637, -0.264799444440981, 124.939090909093, 125.944430107528, 127.129343101345, 125.213517561842
3/1/2018, 124.15, 125.31, 123.58, 124.72, 12910071, 0.902065920982316, -0.944870092706269, 1.04988171301015, 0.604210201911023, 0.535430429984218, -0.0791032286011557, 0.220214725168278, -0.299317953769434, 124.643454545456, 125.681354838711, 127.16552869353, 125.226981276479
3/2/2018, 125.67, 125.69, 124.97, 125.39, 9994341, 0.891062912366765, -0.584927041196722, 1.0653294502313, 0.614462146643187, 0.543295923813083, -0.110425982084251, 0.154086583717772, -0.264512565802024, 124.800727272729, 125.493784946237, 127.211960927962, 125.251735957359
3/5/2018, 125.35, 125.48, 124.96, 125.18, 5778343, 0.868699949293699, -0.658094171651081, 1.00883182028533, 0.453148540914529, 0.391728586051198, -0.150460321911922, 0.0931772025918336, -0.243637524503755, 124.964545454547, 125.319935483872, 127.250666666668, 125.284267049337
3/6/2018, 126.2, 126.96, 126.13, 126.53, 8676781, 0.8867989146444, -0.165374089099919, 1.16440860540433, 0.58240372398858, 0.545969112698428, -0.0724193024388882, 0.0600579015856892, -0.132477204024577, 125.402363636365, 125.34070967742, 127.335462759464, 125.334296296296
3/7/2018, 126.22, 126.29, 125.42, 125.72, 5158674, 0.892032559150956, -0.222508441373336, 0.979475632493159, 0.420712165311171, 0.452208929665229, -0.0750661469835023, 0.0330330918718509, -0.108099238855353, 125.428545454547, 125.301483870969, 127.381487179489, 125.377055623889
3/8/2018, 125.69, 125.7, 125.13, 125.42, 3474944, 0.872978924171865, -0.487291222201775, 0.815552691550871, 0.367384543157832, 0.398702655663926, -0.100216054851956, 0.00638326252708962, -0.106599317379045, 125.47581818182, 125.33759139785, 127.388529914531, 125.408110974443
3/9/2018, 124.94, 125.69, 124.78, 125.54, 5066833, 0.864780674176784, -0.557193717758603, 0.693183029940855, 0.259938871105755, 0.459690800592943, -0.109205685747739, -0.0167345271278761, -0.0924711586198627, 125.580545454547, 125.35359139785, 127.409755799757, 125.442563892305
3/12/2018, 125.04, 125.57, 124.84, 125.54, 2884269, 0.850616039066001, -0.19242255905679, 0.611590609007059, 0.376966434022757, 0.427722371751932, -0.11500433461768, -0.0363884886258369, -0.0786158459918432, 125.780000000002, 125.391935483872, 127.432693528695, 125.470439797731
3/13/2018, 125.67, 125.99, 125.05, 125.78, 4798303, 0.843910165901801, -0.211904526497373, 0.54443259987644, 0.527249977641168, 0.452311726671393, -0.0990915457309711, -0.0489291000468637, -0.0501624456841074, 125.848000000002, 125.429053763442, 127.452669108671, 125.502097854312
3/14/2018, 125.49, 125.76, 125.34, 125.7, 3777021, 0.819726886505744, 0.0986257657724357, 0.389657406852262, 0.581461049522631, 0.376133941737452, -0.0918767789880377, -0.0575186358350985, -0.0343581431529392, 125.826909090911, 125.429483870969, 127.475181929183, 125.535703430367
3/15/2018, 125.12, 125.21, 124.72, 124.9, 6130124, 0.82295985710235, 0.0439466880093494, -0.0240181019395191, 0.372797825536361, 0.350271861287364, -0.148994818958812, -0.0758138724598412, -0.0731809464989707, 125.435272727274, 125.392172043012, 127.461140415142, 125.561512915129
3/16/2018, 124.84, 124.87, 124.21, 124.6, 7402188, 0.811382839843333, -0.0829916766544789, -0.0186406281177978, 0.442260273185042, 0.297762677974676, -0.215979097352346, -0.103846917438342, -0.112132179914004, 125.064181818183, 125.36253763441, 127.418600732602, 125.579380347137
3/19/2018, 124.57, 125.16, 124.42, 124.87, 4335420, 0.798777822953915, 0.0413290088266748, -0.0870036018704371, 0.452408208691064, 0.308708647951443, -0.244459895554087, -0.131969513061491, -0.112490382492596, 124.787454545456, 125.277548387098, 127.407836385838, 125.601176711767
3/20/2018, 124.41, 124.55, 123.96, 124.31, 3399440, 0.798859443444957, -0.259517669484801, -0.16570719511357, 0.44142094966141, 0.211507880235211, -0.308660408155973, -0.167307692080387, -0.141352716075585, 124.604181818183, 125.152645161291, 127.360456654458, 125.615324039907
3/21/2018, 125.4, 126.76, 125.03, 126.48, 12532035, 0.842749102972094, 0.107846541887397, 0.221440337685947, 0.705801447203481, 0.340564442539082, -0.182337044432032, -0.170313562550716, -0.0120234818813155, 125.129636363638, 125.229892473119, 127.414993894995, 125.668546398797
3/22/2018, 126.09, 126.34, 125.64, 125.98, 5298709, 0.837127807721186, -0.561356469468572, 0.236154557063334, 0.784568934538268, 0.219070247462976, -0.121173872916884, -0.16048562462395, 0.0393117517070656, 125.380909090911, 125.197268817206, 127.455233211235, 125.719413694137
3/23/2018, 127.82, 128.06, 127.41, 127.61, 12025882, 0.866611497185795, -0.163192171731621, 0.44545841665413, 0.902855846221414, 0.364275206881071, 0.05815537967095, -0.11675742376497, 0.17491280343592, 126.188727272729, 125.376451612904, 127.541680097682, 125.789484214842
3/26/2018, 128.05, 128.58, 128.01, 128.28, 6169843, 0.856788887574722, 0.0909137000055688, 0.484558901718442, 0.954390887875559, 0.460059490681178, 0.251440060420165, -0.0431179269279429, 0.294557987348108, 127.115090909092, 125.609677419356, 127.656666666668, 125.869544348777
3/27/2018, 127.23, 127.62, 127.05, 127.49, 6180707, 0.867232210943455, 0.328964040517575, 0.111234916797689, 0.913292019195998, 0.485539695669909, 0.336988570290117, 0.0329033725156691, 0.304085197774448, 127.667090909092, 125.760021505378, 127.737570207572, 125.935964192975
3/28/2018, 126.48, 126.61, 125.51, 125.73, 10254883, 0.914143504688793, 0.0333399088811691, -0.205085957949475, 0.618105188289923, 0.38082708325671, 0.259774570099438, 0.0782776120324229, 0.181496958067015, 127.50181818182, 125.720709677421, 127.733863247865, 125.964800054667
3/29/2018, 125.42, 125.81, 125.31, 125.79, 7117156, 0.887896491790253, -0.103171079789473, -0.0324021968640483, 0.615239799143317, 0.376676702530038, 0.201105201629815, 0.102843129951901, 0.0982620716779138, 127.195636363638, 125.834602150539, 127.729391941393, 125.993333059997
4/2/2018, 126.65, 127.54, 126.38, 127.26, 11421144, 0.902515124290281, 0.265971685230902, 0.245443419491966, 0.861443068580095, 0.510976781707518, 0.270112332297444, 0.13629697042101, 0.133815361876434, 127.288727272729, 126.160752688173, 127.818405372407, 126.036992483258
4/3/2018, 126.54, 126.59, 126.01, 126.3, 6083717, 0.913391694230578, -0.0144893132685577, 0.00648949866526713, 0.612712349013057, 0.482876065424339, 0.244518348264421, 0.157941245989692, 0.086577102274729, 126.959090909092, 126.344322580646, 127.827787545789, 126.058681153478
4/4/2018, 127.5, 127.53, 126.32, 126.45, 7488254, 0.915328607609774, 0.318980996400187, -0.00599692945836462, 0.68833433078045, 0.490950500064489, 0.233645359654346, 0.173082068722623, 0.0605632909317234, 126.491272727274, 126.442967741937, 127.844515262517, 126.076383763837
4/5/2018, 125.45, 126.08, 125.43, 125.8, 5332957, 0.914595686094143, 0.19880101417216, -0.205991589359018, 0.553541617982353, 0.5117514375731, 0.170612159351236, 0.172588086848346, -0.00197592749710929, 126.116181818183, 126.419118279571, 127.854100122102, 126.07920568539
4/6/2018, 126.57, 126.6, 126.13, 126.39, 6121225, 0.896458030264348, 0.393896439685357, -0.363442773983224, 0.562180910807383, 0.565391307359615, 0.166348402312039, 0.171340149941084, -0.00499174762904542, 125.882000000001, 126.511892473119, 127.880263736265, 126.09164274976
4/9/2018, 126.45, 126.86, 126.23, 126.82, 4189864, 0.873585900669101, 0.340267629787247, -0.159811409319556, 0.747101859840803, 0.569460788232383, 0.195414137938741, 0.176154947540616, 0.0192591903981252, 126.100000000001, 126.647978494625, 127.933575091577, 126.109606122727
4/10/2018, 127.02, 127.31, 126.67, 127.12, 5403992, 0.853121111758281, 0.455553452528465, -0.127328144217159, 0.760565046306121, 0.561618992185954, 0.239891120119907, 0.188902182056474, 0.050988938063433, 126.598727272729, 126.838408602152, 127.996632478634, 126.126406177395
4/11/2018, 128.09, 129.47, 127.78, 128.11, 12348564, 0.89592005261398, 0.378316182016261, 0.145251895805725, 0.844573250426675, 0.587963318690138, 0.350978315616587, 0.221317408768497, 0.12966090684809, 127.344727272729, 127.062129032259, 128.082695970697, 126.172503485034
