Date,THD_Open,THD_High,THD_Low,THD_Close,THD_Volume,THD_ATRPercentOfClose20,THD_SQN25,THD_SQN50,THD_SQN100,THD_SQN200,THD_MACD,THD_MACD_Avg,THD_MACD_Diff,THD_LinReg10,THD_LinReg30,THD_LinReg90,THD_LinReg270
8/25/2017, 79.92, 80.45, 79.92, 80.27, 218368, 0.727943083766653, 0.929721921079856, 0.294598513444807, 0.459766774049684, 0, 0.313383178315078, 0.236705244895101, 0.076677933419977, 80.1581818181811, 79.7378064516126, 79.5097338217339, 79.9288780487805
8/28/2017, 80.91, 81.13, 80.71, 80.96, 93578, 0.738764720445304, 1.05920412565596, 0.434966297811215, 0.767633969443809, 0, 0.394920572177597, 0.2683483103516, 0.126572261825996, 80.5854545454538, 79.9103225806448, 79.6076752136753, 79.9849813800657
8/29/2017, 82.23, 82.9, 81.95, 82.79, 144513, 0.803477137080435, 1.46750627720607, 0.763808225991756, 1.16030917972706, 0, 0.600285532358456, 0.334735754752971, 0.265549777605484, 81.513272727272, 80.3014623655911, 79.7867448107448, 80.0835156193636
8/30/2017, 82.32, 82.49, 81.72, 82.35, 92371, 0.832348252215481, 1.10428407775242, 1.41417690477108, 0.919724628213165, 0, 0.7192434295673, 0.411637289715837, 0.307606139851463, 82.1110909090901, 80.6261935483867, 79.9371526251526, 80.1694589392642
8/31/2017, 82.6, 82.91, 82.37, 82.71, 125189, 0.821142360554318, 1.40329755130997, 1.44517225575634, 1.03402456097175, 0, 0.83296550368172, 0.495902932509014, 0.337062571172706, 82.5807272727265, 80.9724086021502, 80.0995482295482, 80.2620231050999
9/1/2017, 82.77, 83.42, 82.7, 83.24, 273969, 0.818366775701288, 1.70093249918765, 1.55924059826883, 1.03196751996956, 0, 0.954850712703774, 0.587692488547966, 0.367158224155808, 83.1583636363629, 81.3538279569889, 80.2795286935287, 80.3650198398886
9/5/2017, 82.88, 83.02, 82.49, 82.88, 152718, 0.826071523756111, 1.52068876780275, 1.34751240577086, 0.884340109870779, 0, 1.01074538401502, 0.672303067641377, 0.338442316373647, 83.4387272727265, 81.6860645161288, 80.432402930403, 80.4574158926728
9/6/2017, 82.98, 83.38, 82.98, 83.26, 225501, 0.811212677089372, 1.63075043606497, 1.41514469560075, 0.990229219423593, 0, 1.0733324298114, 0.752508940075382, 0.320823489736019, 83.7472727272719, 82.0477849462362, 80.6005396825397, 80.5566455868353
9/7/2017, 84.09, 84.26, 84.02, 84.18, 76275, 0.821626147775458, 1.79840081173703, 1.7406704368156, 1.08704521490517, 0, 1.18352646934063, 0.838712445928433, 0.344814023412202, 84.1794545454537, 82.5269032258061, 80.8080195360195, 80.6749791638661
9/8/2017, 84.21, 84.22, 83.78, 83.88, 125018, 0.80956443328268, 1.75179124847435, 1.54025087981253, 1.15978841744927, 0, 1.23244172573145, 0.917458301889036, 0.314983423842412, 84.2747272727264, 82.9159354838706, 80.9973943833943, 80.7839565477377
9/11/2017, 84.36, 84.84, 83.97, 84.7, 111698, 0.818311114882688, 1.98640009130294, 2.1178825327102, 1.52806811492076, 0, 1.32213383001792, 0.998393407514812, 0.323740422503106, 84.5058181818173, 83.3653978494621, 81.2127228327228, 80.9093425287356
9/12/2017, 84.62, 84.89, 84.55, 84.71, 71684, 0.797372256628916, 2.05037709264205, 2.00809431807097, 1.43871828939948, 0, 1.37813609029912, 1.07434194407167, 0.303794146227448, 84.6367272727263, 83.781204301075, 81.4260439560439, 81.0323597402597
9/13/2017, 84.8, 84.84, 84.37, 84.6, 122919, 0.78626635539106, 1.9290170235735, 1.89421101523786, 1.38338558129198, 0, 1.39753232168414, 1.13898001959417, 0.258552302089971, 84.89109090909, 84.1521935483868, 81.6326446886447, 81.1503620955316
9/14/2017, 85.46, 85.65, 85.27, 85.65, 84189, 0.799091967107759, 2.27375141014351, 2.17470852946254, 1.62607516704321, 0, 1.48056318876145, 1.20729665342762, 0.273266535333827, 85.3214545454536, 84.6407741935481, 81.8778656898657, 81.2894680378341
9/15/2017, 85.68, 86.12, 85.66, 85.96, 173328, 0.783737966887397, 2.86091645352199, 2.75991075224466, 1.68949853543699, 0, 1.55347269215524, 1.27653186117315, 0.276940830982092, 85.7509090909081, 85.1161505376341, 82.1282954822954, 81.4326558282594
9/18/2017, 86.55, 86.72, 86.32, 86.48, 105014, 0.784014915031899, 2.80192050296535, 2.83332178011479, 1.80459526269327, 0, 1.6343736114278, 1.34810021122408, 0.286273400203726, 86.2887272727262, 85.6177419354836, 82.3965836385836, 81.5844748603352
9/19/2017, 86.98, 87.04, 86.55, 87.02, 253362, 0.772368758438987, 2.92028082103029, 2.90094083706694, 1.97979238952148, 0, 1.72220910531455, 1.42292199004217, 0.299287115272375, 86.7643636363626, 86.1330537634405, 82.6657118437118, 81.7451491712707
9/20/2017, 86.52, 86.75, 85.51, 86.29, 99532, 0.827453388473665, 2.61752025892589, 2.66491463507585, 1.79214430931342, 0, 1.71316615488033, 1.4809708230098, 0.232195331870523, 86.8379999999989, 86.5172903225804, 82.8934578754578, 81.886622548722
9/21/2017, 86.16, 86.39, 85.86, 86.16, 151573, 0.81802350565022, 2.51187787522827, 2.39782717772582, 1.7342228521154, 0, 1.67618759080931, 1.5200141765697, 0.156173414239602, 86.8854545454535, 86.832451612903, 83.1100732600733, 82.0224428030985
9/22/2017, 85.7, 85.7, 85.4, 85.6, 91124, 0.826598831594413, 2.45194060794238, 2.1393631994241, 1.6176431746645, 0, 1.58344156379286, 1.53269965401434, 0.0507419097785247, 86.5714545454533, 86.9820430107524, 83.3002417582418, 82.1434236160608
9/25/2017, 85.85, 86.2, 85.62, 85.98, 225507, 0.816690125439145, 2.35682012737341, 2.05202834824472, 1.74157129906029, 0, 1.52304576981938, 1.53076887717534, -0.0077231073559676, 86.4589090909079, 87.1807741935482, 83.4958461538462, 82.2701927144536
9/26/2017, 85.92, 86.16, 85.8, 85.96, 105685, 0.796976106747264, 2.28357127846382, 2.23787843176071, 1.71010737769752, 0, 1.45677503927242, 1.51597010959476, -0.0591950703223429, 86.2716363636351, 87.3452903225804, 83.6860732600733, 82.3940296425458
9/27/2017, 85.75, 85.87, 85.34, 85.75, 313142, 0.795133094218018, 2.05239346786143, 2.16028104438257, 1.63630832924113, 0, 1.37149996503452, 1.48707608068271, -0.115576115648193, 85.9216363636351, 87.4254408602148, 83.8787057387058, 82.5109499166236
9/28/2017, 85.08, 85.53, 84.98, 85.43, 188727, 0.803272031929478, 1.95295907614469, 1.97542976289146, 1.59290057370781, 0, 1.26353231467678, 1.44236732748152, -0.178835012804744, 85.6083636363623, 87.429139784946, 84.0565787545788, 82.6187831380134
9/29/2017, 85.84, 86.45, 85.65, 86.45, 179607, 0.813098359784251, 2.23694918307455, 2.21270811999099, 1.78355829885004, 0, 1.24591056793297, 1.40307597557181, -0.157165407638846, 85.7214545454533, 87.4944516129031, 84.2766691086692, 82.7460283687944
10/2/2017, 86.5, 86.9, 86.36, 86.69, 257532, 0.801450404235565, 2.19617587048828, 2.31902781473993, 1.8149943647433, 0, 1.23705124421136, 1.36987102929972, -0.132819785088364, 85.994727272726, 87.586451612903, 84.5075702075703, 82.8758473962685
10/3/2017, 86.82, 87.07, 86.72, 86.92, 307746, 0.78122237420642, 2.05404713670628, 2.27217414069431, 2.03705854046568, 0, 1.2343603068886, 1.3427688848175, -0.108408577928894, 86.4439999999987, 87.6713763440858, 84.7491037851039, 83.0079691375035
10/4/2017, 86.59, 86.66, 86.28, 86.5, 155846, 0.782759032690415, 1.51110704934944, 2.10541936512315, 1.96960883930772, 0, 1.18468096503301, 1.3111513008606, -0.12647033582759, 86.6076363636351, 87.6802365591396, 84.9693528693529, 83.1288318062828
10/5/2017, 86.56, 86.93, 86.56, 86.82, 209841, 0.765644131667069, 1.87358900991811, 2.07753826461599, 2.01309119781214, 0, 1.15778483149907, 1.28047800698829, -0.122693175489223, 86.8443636363622, 87.6819569892472, 85.1970744810746, 83.2539928756477
10/6/2017, 86.46, 86.66, 85.87, 86.59, 181703, 0.784150159784826, 1.61116070468577, 2.12625434885674, 1.92095973699737, 0, 1.10517065472462, 1.24541653653556, -0.140245881810942, 86.853636363635, 87.6094408602148, 85.395518925519, 83.3720404892902
10/9/2017, 86.63, 86.72, 86.37, 86.67, 80389, 0.764446569966305, 1.43881722460713, 2.22375159909716, 1.98618005098006, 0, 1.0577359503603, 1.20788041930051, -0.15014446894021, 86.912545454544, 87.5267741935482, 85.5986324786325, 83.489479777954
10/10/2017, 87.79, 88.18, 87.71, 88.18, 191114, 0.799408652846799, 1.9787970048486, 2.47440761002587, 2.17420163013402, 0, 1.12897387770609, 1.19209911098162, -0.0631252332755352, 87.4514545454531, 87.6404086021504, 85.8699951159952, 83.6354322344323
10/11/2017, 88.48, 88.82, 88.25, 88.81, 170060, 0.790082898971164, 2.04250997433566, 2.59796008565035, 2.13304046344755, 0, 1.2221776797268, 1.19811482473066, 0.0240628549961399, 88.0449090909077, 87.9093978494622, 86.1554163614164, 83.7914233916917
10/12/2017, 88.59, 88.67, 88.32, 88.43, 107107, 0.781509658992963, 1.58798084473806, 2.39572296126912, 2.01196504855252, 0, 1.25095926045839, 1.2086837118762, 0.0422755485821835, 88.2761818181803, 88.0619999999998, 86.4247326007327, 83.9368712505769
10/13/2017, 88.64, 89.15, 88.64, 88.92, 109497, 0.778828769540152, 1.89931844250432, 2.57843605009575, 2.06621148305878, 0, 1.29834130507192, 1.22661523051535, 0.0717260745565689, 88.7170909090894, 88.2615483870966, 86.7027374847375, 84.0894553575961
10/16/2017, 89.47, 89.87, 89.14, 89.35, 151836, 0.789488320964016, 1.78697722590206, 2.66992318389258, 2.08208880299992, 0, 1.35497007159168, 1.25228619873061, 0.102683872861067, 89.2198181818167, 88.5109247311826, 86.9978144078144, 84.2478165829146
10/17/2017, 89.04, 89.12, 88.68, 88.93, 307231, 0.791226159948589, 1.59119025927684, 2.58030321431024, 1.94173103520803, 0, 1.35039181092664, 1.27190732116982, 0.07848448975682, 89.4783636363621, 88.6435913978494, 87.2533504273504, 84.3949507462687
10/18/2017, 88.42, 88.54, 87.93, 88.23, 216222, 0.814298484461256, 1.32113893795903, 2.3001883943905, 1.77377509449799, 1.60058589256973, 1.27557531825828, 1.27264092058751, 0.00293439767076675, 89.301454545453, 88.6737419354837, 87.4756336996337, 84.5255750948229
10/19/2017, 86.67, 86.88, 86.46, 86.87, 118989, 0.887570824448208, 0.428112837175341, 1.87847729999802, 1.49648640101796, 1.33594306625475, 1.09393190869464, 1.23689911820894, -0.142967209514294, 88.6243636363621, 88.5606021505375, 87.6516068376069, 84.627080914988
10/20/2017, 86.91, 87.22, 86.82, 87.2, 108297, 0.862937083071388, 0.433119275126787, 2.20472021453662, 1.68002214115953, 1.29975226142949, 0.965477021900398, 1.18261469894723, -0.217137677046831, 88.0125454545439, 88.4519784946236, 87.8376947496948, 84.7331643002028
10/23/2017, 87.14, 87.3, 86.75, 86.95, 105759, 0.853774674659388, 0.175823637083674, 1.97040696640731, 1.57216104190702, 1.31580165019877, 0.833890121740822, 1.11286978350595, -0.278979661765125, 87.2970909090893, 88.34488172043, 88.0027838827839, 84.8324347202296
10/24/2017, 87.48, 87.84, 87.25, 87.28, 144305, 0.859004612323008, 0.105165229020834, 2.00067560756119, 1.55938402791649, 1.37843971642966, 0.747616737037546, 1.03981917421227, -0.292202437174721, 86.982363636362, 88.2658064516128, 88.1804859584859, 84.936274686242
10/25/2017, 87.73, 87.73, 86.91, 87.45, 207578, 0.861351931793877, 0.425012253459522, 2.1125497983008, 1.65037522660251, 1.31321398803186, 0.685065034070163, 0.968868346183847, -0.283803312113683, 86.9014545454529, 88.1843870967741, 88.3672454212454, 85.0414999296468
10/26/2017, 87.66, 87.76, 87.21, 87.28, 254574, 0.851385943098142, 0.411245811876682, 2.03869122680967, 1.55235506011313, 1.26155658651092, 0.614689027083529, 0.898032482363783, -0.283343455280255, 86.7599999999983, 88.1330107526881, 88.4940952380953, 85.1415570419918
10/27/2017, 87.59, 88.49, 87.45, 88.4, 141072, 0.867008109252551, 0.963927000586662, 2.38671311147411, 1.77240254761601, 1.41147177372431, 0.641890856058851, 0.846804157102797, -0.204913301043946, 87.1661818181801, 88.2338924731182, 88.6680024420024, 85.2611860507913
10/30/2017, 88.31, 88.52, 87.9, 88.13, 136882, 0.861356416827746, 0.741355194969872, 2.15218163800073, 1.67509024656645, 1.34555808500711, 0.634349373278155, 0.804313200337868, -0.169963827059713, 87.5934545454528, 88.319440860215, 88.8244444444445, 85.3735543403964
10/31/2017, 88.49, 88.65, 88.25, 88.56, 137040, 0.843674051087148, 0.886498441629444, 2.21047740464271, 1.87666062419572, 1.42929735920306, 0.655513745763045, 0.774553309422904, -0.119039563659859, 88.1518181818165, 88.4849032258065, 88.9996166056166, 85.4920541638456
11/1/2017, 88.4, 88.76, 88.11, 88.21, 198627, 0.841514400476862, 0.837796144090618, 2.02268339263905, 1.76855745767152, 1.46887685656296, 0.636705049040245, 0.746983657346372, -0.110278608306127, 88.4694545454528, 88.5473548387097, 89.1546837606838, 85.6018724850219
11/2/2017, 87.76, 87.97, 87.51, 87.89, 187205, 0.842171873964736, 0.841169894169202, 1.96241576430766, 1.55618859739067, 1.51506851734509, 0.58918592711737, 0.715424111300572, -0.126238184183202, 88.4056363636347, 88.5481505376345, 89.2815238095238, 85.7037536539994
11/3/2017, 87.72, 87.89, 87.24, 87.65, 206272, 0.83933327669849, 0.436231934514746, 1.90234619131463, 1.50302051173967, 1.43245396143759, 0.526096177153661, 0.67755852447119, -0.151462347317528, 88.269272727271, 88.47, 89.3991892551893, 85.7993554473256
11/6/2017, 88.06, 88.57, 88.06, 88.47, 160071, 0.841971104526862, 0.616702912149011, 1.98577586892112, 1.67152122085908, 1.41057658880233, 0.536084593254429, 0.649263738227838, -0.113179144973408, 88.3416363636346, 88.5080000000001, 89.5246910866911, 85.9084833731797
11/7/2017, 88.41, 88.41, 87.89, 88.17, 200520, 0.835485135948927, 0.435937394134173, 1.75073895614125, 1.58515351267133, 1.30376296638998, 0.513869425319072, 0.622184875646084, -0.108315450327012, 88.2934545454528, 88.4905376344086, 89.6375457875458, 86.0101627906976
11/8/2017, 88.43, 88.52, 88.07, 88.46, 143057, 0.816544067542235, 0.68145258569503, 1.50225851872871, 1.57305810587791, 1.29050907670739, 0.513742220522772, 0.600496344621422, -0.0867541240986499, 88.3309090909074, 88.4816129032259, 89.7613748473748, 86.1153976787847
11/9/2017, 87.73, 87.77, 87.18, 87.59, 249585, 0.856489482863874, 0.268547672240227, 1.37413044343755, 1.9681853795156, 1.2045178500522, 0.438386237043943, 0.568074323105926, -0.129688086061983, 87.9787272727256, 88.3234838709678, 89.8363394383394, 86.202878704604
11/10/2017, 86.85, 86.94, 86.46, 86.54, 558517, 0.888825030203887, 0.00299061127360121, 0.979072878736274, 1.68939714091361, 1.10010147645232, 0.290590110534367, 0.512577480591615, -0.221987370057247, 87.4709090909074, 88.0861935483871, 89.8348766788766, 86.2696895815006
11/13/2017, 86.99, 87.34, 86.77, 87.04, 148787, 0.885489110847337, 0.13222045536024, 0.967180429204278, 1.75775157598456, 1.1267559662584, 0.211369896197425, 0.452335963712777, -0.240966067515352, 87.1832727272711, 87.9277634408602, 89.8527326007325, 86.3443698630137
11/14/2017, 88.04, 88.35, 87.8, 88.03, 165319, 0.906160667928485, -0.0308102790227488, 1.27709945924792, 1.84877911237097, 1.23547807630041, 0.225868361931191, 0.40704244335646, -0.181174081425269, 87.3830909090892, 87.9080215053763, 89.9117728937728, 86.435607980255
11/15/2017, 87.44, 87.71, 87.04, 87.39, 186130, 0.923799718707601, -0.442088057116955, 1.01812468172963, 1.69691681417309, 1.18688292864416, 0.183599429250464, 0.36235384053526, -0.178754411284797, 87.3207272727256, 87.7719139784946, 89.9317460317459, 86.5137654396478
11/16/2017, 87.94, 88.57, 87.73, 88.29, 188521, 0.935488895083977, -0.0252832230305267, 1.00580072765308, 1.90663961267825, 1.2700247512801, 0.220185314708573, 0.333920135369923, -0.11373482066135, 87.5499999999983, 87.7655913978494, 90.0047716727716, 86.6066666666666
11/17/2017, 89.29, 89.79, 89.29, 89.43, 134963, 0.961250126575155, 0.168766601682499, 1.31291261031103, 2.00162065499034, 1.27357061729696, 0.337280406566535, 0.334592189609245, 0.0026882169572896, 88.103272727271, 87.8790967741936, 90.1240439560438, 86.7182915598975
11/20/2017, 89.96, 90.32, 89.8, 90.21, 193272, 0.954621093876902, 0.265926087238851, 1.29612969298132, 2.35522240782018, 1.33099053741043, 0.487400146266452, 0.365153780940687, 0.122246365325766, 88.9929090909073, 88.0785806451613, 90.2855604395603, 86.8418797619048
11/21/2017, 90.16, 90.46, 90.08, 90.12, 235919, 0.928878722089475, 0.364184692068922, 1.27264770049115, 2.26591581719303, 1.36244434652515, 0.592281422142264, 0.410579309181002, 0.181702112961262, 89.6965454545437, 88.3444731182796, 90.4241440781439, 86.9618285152409
11/22/2017, 90.39, 90.58, 90.01, 90.34, 149163, 0.911833328680189, 0.647543627725939, 1.34947634034608, 2.25283068788009, 1.32436168114903, 0.685253573644488, 0.465514162073699, 0.219739411570788, 90.4278181818165, 88.6677634408603, 90.5643858363857, 87.083659506452
11/24/2017, 89.57, 89.62, 89.25, 89.42, 30536, 0.936102345865801, 0.830405186613069, 0.893825231443408, 2.09503236421933, 1.28538713049163, 0.676895531959389, 0.507790436050837, 0.169105095908551, 90.5647272727255, 88.8391182795699, 90.6611965811964, 87.1873788546255
11/27/2017, 89.44, 89.44, 88.96, 89.08, 116529, 0.919633567343443, 0.613252307865149, 0.742133282792897, 2.29640606905861, 1.2335731356848, 0.635510792383215, 0.533334507317313, 0.102176285065902, 90.2743636363618, 88.9936129032259, 90.7347789987789, 87.2834501647131
11/28/2017, 90.17, 90.29, 89.88, 90.03, 167052, 0.931632903143466, 0.963272250641701, 0.823395512949999, 2.39800851236058, 1.30126146151285, 0.671628038671017, 0.560993213588054, 0.110634825082963, 90.2736363636346, 89.2962795698925, 90.8399706959706, 87.3944082020125
11/29/2017, 90.13, 90.13, 89.27, 89.59, 270109, 0.937394405140149, 0.719565991842316, 0.602512605015295, 2.2665481726626, 1.3746084776061, 0.657171430621048, 0.580228856994653, 0.0769425736263956, 90.1558181818164, 89.5107311827957, 90.9261245421244, 87.4959457933371
11/30/2017, 89.81, 90.11, 89.43, 89.63, 239869, 0.928060989832429, 0.679415751478231, 0.790643679561209, 2.30594306470104, 1.35454621718153, 0.641546778381098, 0.592492441271942, 0.0490543371091565, 89.8387272727255, 89.6793333333333, 91.0081562881561, 87.5965028362442
12/1/2017, 89.76, 89.93, 89.28, 89.69, 356102, 0.91730406057249, 0.751927948267458, 0.835415488191698, 2.15760515045068, 1.37498301390436, 0.626780492114676, 0.599350051440489, 0.0274304406741877, 89.6001818181799, 89.7558494623656, 91.0940805860805, 87.6964403581471
12/4/2017, 89.9, 89.98, 89.23, 89.41, 308419, 0.916109508255332, 0.338873896754995, 0.910716402112806, 2.07040079284084, 1.30906759429516, 0.585732484445955, 0.596626538041582, -0.0108940535956266, 89.4165454545436, 89.8006451612903, 91.1528400488399, 87.7899702872235
12/5/2017, 89.23, 89.68, 89.07, 89.27, 173022, 0.905834923002732, 0.38223327208651, 0.789749301906507, 1.91469241821442, 1.38125095786182, 0.535729259241734, 0.584447082281612, -0.0487178230398787, 89.3416363636345, 89.7967526881719, 91.1933992673991, 87.8795926532097
12/6/2017, 89.6, 89.69, 89.07, 89.46, 230941, 0.89336786717674, 0.306267036775676, 0.837723309697241, 2.05850257099268, 1.35851915336372, 0.505604461611725, 0.568678558147635, -0.0630740965359102, 89.3656363636345, 89.8239999999999, 91.2352429792428, 87.9709628561125
12/7/2017, 89.91, 90.5, 89.8, 90.4, 190672, 0.897396625306965, 0.698384393562213, 1.0837140206107, 2.19746701415512, 1.4600983876329, 0.551226292965879, 0.565188105111284, -0.0139618121454049, 89.7943636363617, 89.9677849462364, 91.3123638583637, 88.0766788242866
12/8/2017, 90.49, 90.67, 90.15, 90.61, 175302, 0.879245361233442, 0.870510222114874, 1.21049499114666, 2.18663014754949, 1.49142174927621, 0.597440248665379, 0.571638533822103, 0.0258017148432759, 90.1083636363617, 90.1078494623655, 91.3968888888888, 88.1842261461546
12/11/2017, 90.94, 91.13, 90.61, 90.83, 196689, 0.86188485161614, 1.02093112726334, 1.0437642861507, 2.23096193609391, 1.52695648730201, 0.644389185482197, 0.586188664154122, 0.0582005213280754, 90.3654545454525, 90.3290107526881, 91.478647130647, 88.2937368587602
12/12/2017, 90.23, 90.43, 90.05, 90.36, 121810, 0.866210170636115, 0.618869356005242, 0.873559810834533, 2.16277947854816, 1.50137746057121, 0.636336196544022, 0.596218170632102, 0.0401180259119203, 90.5547272727252, 90.4568602150537, 91.5325103785103, 88.3936976987447
12/13/2017, 90.84, 91.66, 90.84, 91.25, 345774, 0.886106448961593, 0.973764766602831, 1.00486767755493, 2.22486594562278, 1.47926241606081, 0.693772331176007, 0.615729002740883, 0.078043328435124, 90.9454545454525, 90.7119139784945, 91.6143076923076, 88.5068118948824
12/14/2017, 91.53, 91.67, 91.2, 91.27, 93216, 0.867364443895673, 0.889244809249752, 1.1143447779791, 2.21233209191969, 1.54609985966103, 0.732461355959728, 0.639075473384652, 0.0933858825750764, 91.2605454545434, 90.928817204301, 91.6921514041513, 88.6184842769452
12/15/2017, 91.68, 91.89, 91.39, 91.74, 155664, 0.853565894425989, 1.37038773392997, 1.14151411128443, 2.21369274105389, 1.56557052601066, 0.791919009497292, 0.66964418060718, 0.122274828890112, 91.6605454545434, 91.1642795698924, 91.7791623931622, 88.7361330476481
12/18/2017, 91.67, 92.05, 91.65, 91.83, 164304, 0.831872246508855, 1.91883458261239, 1.21865723831535, 2.30347123505938, 1.66351386377446, 0.836657410308803, 0.703046826547504, 0.133610583761298, 91.9238181818161, 91.3703225806451, 91.8442979242978, 88.8534308169735
12/19/2017, 91.15, 91.23, 90.45, 90.7, 211989, 0.876199415403117, 1.22444032722468, 0.916745331675398, 2.11119576479494, 1.59000937002297, 0.772031856411175, 0.716843832520239, 0.0551880238909365, 91.6367272727251, 91.460688172043, 91.8658363858363, 88.9505058548009
12/20/2017, 91.41, 91.58, 91.14, 91.32, 80342, 0.874920309113114, 1.12496449845421, 0.744266790589264, 2.20387745922238, 1.6889618899521, 0.762059905563632, 0.725887047128917, 0.0361728584347147, 91.523818181816, 91.5953333333333, 91.9100586080585, 89.0561244400198
12/21/2017, 91.49, 91.86, 91.36, 91.68, 79764, 0.857360782033149, 1.51672498506935, 0.682902336001992, 2.24662906267791, 1.76066445890712, 0.774280628910262, 0.735565763485186, 0.0387148654250756, 91.621818181816, 91.7746666666666, 91.9561660561659, 89.1659287054408
12/22/2017, 91.72, 91.83, 91.42, 91.81, 77383, 0.83566816982855, 1.28550921627931, 0.805090305928626, 2.21396067212719, 1.80739529543169, 0.785401929208504, 0.74553299662985, 0.0398689325786544, 91.7369090909069, 91.8917204301075, 92.001006105006, 89.2761401332113
12/26/2017, 92.03, 92.45, 92.03, 92.35, 53157, 0.823893448168502, 1.12569659776547, 0.811589265495971, 2.3378163733842, 1.81718936883516, 0.828241672414151, 0.76207473178671, 0.0661669406274412, 92.0170909090887, 91.980064516129, 92.050923076923, 89.3933239409248
12/27/2017, 92.16, 92.41, 92.02, 92.14, 43986, 0.805646103119634, 0.767539750575578, 0.66487691195056, 2.29041279467597, 1.79900370048152, 0.83561478549646, 0.77678274252866, 0.0588320429678002, 92.0478181818159, 92.0376129032258, 92.0968742368741, 89.5053783132528
12/28/2017, 91.92, 92.08, 91.61, 91.75, 128410, 0.797499949257449, 0.64350850377312, 0.675328267455551, 2.24545817164541, 1.66048882222913, 0.800757654315987, 0.781577724886126, 0.0191799294298615, 92.024727272725, 92.0787741935484, 92.1198656898656, 89.6095317928285
12/29/2017, 92.65, 92.96, 92.4, 92.5, 126065, 0.816887452185431, 0.819294634396524, 1.01467517543219, 2.32272660040424, 1.63398358735921, 0.824151552629672, 0.790092490434835, 0.0340590621948373, 92.2374545454522, 92.1484301075268, 92.1747912087911, 89.7239840637449
1/2/2018, 93.37, 93.37, 92.65, 93.09, 176593, 0.817853527347672, 1.47653797273817, 1.5588776311998, 2.43711319787227, 1.66973880875748, 0.880153592019255, 0.808104710751719, 0.0720488812675359, 92.6809090909067, 92.3199784946236, 92.244371184371, 89.8460270405921
1/3/2018, 94.91, 95.72, 94.91, 95.25, 385385, 0.897399324070919, 1.98228368841485, 1.79572787487082, 2.82243820813191, 1.73872468938259, 1.08630728564907, 0.863745225731189, 0.222562059917881, 93.8149090909067, 92.8106236559139, 92.3985128205126, 90.0002013631694
1/4/2018, 96.18, 96.56, 96.12, 96.16, 389860, 0.912577176964094, 1.96369197774225, 2.0302103780073, 2.82890477712551, 1.84542857362763, 1.30803673466788, 0.952603527518527, 0.355433207149352, 94.8507272727249, 93.4311827956989, 92.5887643467642, 90.1663705419174
1/5/2018, 96.21, 96.44, 96.07, 96.26, 293236, 0.885266468626885, 2.19255907756751, 1.97626149903098, 2.81094400708619, 1.77130447279759, 1.47482719490006, 1.05704826099483, 0.417778933905225, 95.7472727272704, 94.0200430107527, 92.7870793650793, 90.331691482843
1/8/2018, 95.61, 96.07, 95.61, 95.95, 159199, 0.877592107936663, 2.05276527517229, 1.86360635237643, 2.80534772613671, 1.77259134311499, 1.56396698915719, 1.15843200662731, 0.405534982529888, 96.3392727272704, 94.544623655914, 93.0013015873014, 90.4898090953306
1/9/2018, 95.7, 95.7, 95.25, 95.48, 185463, 0.874473341209642, 1.8436487995974, 1.79417861994766, 2.70382063966383, 1.68444342091857, 1.57848999617738, 1.24244360453732, 0.336046391640061, 96.5619999999976, 94.9120430107527, 93.1755604395603, 90.6383720930231
1/10/2018, 95.75, 96.05, 95.51, 95.68, 136194, 0.858799946569417, 2.02423280360084, 1.6221030702111, 2.82486558962429, 1.65821430725003, 1.58783434645042, 1.31152175291994, 0.27631259353048, 96.761636363634, 95.2430752688172, 93.3569426129424, 90.7878728562448
1/11/2018, 96.94, 97.2, 96.57, 97.05, 214122, 0.882653064846715, 2.38635364696266, 1.92092590680912, 2.87484840241839, 1.73936648606459, 1.68634818958229, 1.38648704025241, 0.299861149329879, 97.2109090909067, 95.7686881720431, 93.6004859584858, 90.9562595782595
1/12/2018, 97.45, 97.99, 97.23, 97.92, 229111, 0.879068688176113, 2.55152131921917, 1.98581320276094, 2.961350809099, 1.80498960624175, 1.81371546622883, 1.47193272544769, 0.341782740781134, 97.6149090909066, 96.3300645161291, 93.8639413919412, 91.1355579133509
1/16/2018, 98.25, 98.3, 97.54, 97.72, 260614, 0.875711068858931, 2.21858296164312, 2.03049274241312, 2.86527406102051, 1.7779629157511, 1.87688110501196, 1.55292240136055, 0.323958703651413, 97.7632727272702, 96.8149892473118, 94.1160805860804, 91.3092749553975
1/17/2018, 98.36, 98.94, 98.22, 98.62, 210588, 0.886186994184242, 2.38072761847209, 2.27508452031809, 2.99938616145143, 1.85634427142267, 1.97677576667954, 1.63769307442435, 0.339082692255192, 98.0558181818157, 97.3659139784947, 94.4174114774113, 91.4942031172901
1/18/2018, 97.9, 98.17, 97.35, 97.86, 143273, 0.913304448172159, 2.00813826560416, 2.14773624719104, 2.86666224825984, 1.75178288419459, 1.97188667520335, 1.70453179458015, 0.267354880623204, 98.2161818181792, 97.7441290322581, 94.6682759462759, 91.6650466643622
1/19/2018, 98.02, 98.25, 97.6, 98.2, 210325, 0.897730902578627, 2.29626648799763, 2.05365007356907, 2.85656116487624, 1.77822549647259, 1.97270705452881, 1.75816684656988, 0.214540207958932, 98.5336363636337, 98.1016344086022, 94.9419829059828, 91.8386157804458
