Date,IYH_Open,IYH_High,IYH_Low,IYH_Close,IYH_Volume,IYH_ATRPercentOfClose20,IYH_SQN25,IYH_SQN50,IYH_SQN100,IYH_SQN200,IYH_MACD,IYH_MACD_Avg,IYH_MACD_Diff,IYH_LinReg10,IYH_LinReg30,IYH_LinReg90,IYH_LinReg270
11/10/2017, 171.37, 171.47, 170, 171.08, 106547, 0.768543369858367, -0.748377053088457, 0.0592864734138906, 0.361129466106766, 1.4668663417122, -0.389474633613844, -0.194057722918844, -0.195416910695, 172.019454545453, 171.628709677418, 174.484634920635, 175.874257886138
11/13/2017, 170.69, 171.55, 170.4, 171.3, 36105, 0.762745357440753, -0.444181580030748, 0.106036126097401, 0.210573766737004, 1.53738627538285, -0.418459073606527, -0.23893799305638, -0.179521080550147, 171.872545454544, 171.401397849461, 174.447597069597, 175.915929846409
11/14/2017, 170.41, 170.79, 169.84, 170.5, 41382, 0.770823259490446, -0.710719134926139, 0.113255592263407, 0.149538737572852, 1.37465238018843, -0.500216579884466, -0.291193710421997, -0.209022869462468, 171.391272727271, 171.094365591396, 174.35946031746, 175.942212669683
11/15/2017, 170, 170.61, 169.45, 170.03, 38903, 0.768417911286038, -0.901167121875215, -0.0991344785809746, 0.130038385779547, 1.28325080735754, -0.596064009818633, -0.352167770301325, -0.243896239517309, 170.813999999998, 170.800021505375, 174.244825396825, 175.959351840528
11/16/2017, 170.5, 172.01, 170.49, 171.89, 34353, 0.779692783659123, -0.369948084749356, -0.0567258481234795, 0.552510010627547, 1.35933527441388, -0.515989329455749, -0.38493208213221, -0.13105724732354, 170.834545454544, 170.776064516127, 174.233804639805, 176.009232820264
11/17/2017, 171.1, 171.54, 171.08, 171.24, 23340, 0.767170771747304, -0.412942968072142, -0.288644517541428, 0.381300330329442, 1.26979342811146, -0.499224388095001, -0.407790543324768, -0.0914338447702334, 170.88218181818, 170.685268817202, 174.193272283272, 176.046479019859
11/20/2017, 171.18, 171.18, 170.36, 170.64, 32979, 0.757160143028058, -0.410428010035477, -0.617313494644605, 0.480875840517892, 1.24121110099943, -0.528263543574809, -0.431885143374776, -0.0963784002000329, 170.659090909089, 170.458709677417, 174.146866910867, 176.072230952381
11/21/2017, 171.22, 172.41, 171.22, 172.14, 29739, 0.764445895584945, -0.571780243744597, -0.401588796431075, 0.645478771593858, 1.31460926723479, -0.425336801645017, -0.430575475028824, 0.00523867338380762, 171.058909090907, 170.464903225805, 174.150710622711, 176.123804129793
11/22/2017, 172.07, 172.45, 171.71, 171.91, 72302, 0.748718112051031, -0.687237304801963, -0.342097208945678, 0.592796097152338, 1.31203792389005, -0.358196627179865, -0.416099705459033, 0.0579030782791676, 171.446909090907, 170.475118279568, 174.142532356532, 176.170271334451
11/24/2017, 172.32, 172.43, 171.86, 172.38, 30820, 0.725876111559103, -0.796515461070706, -0.316172975802712, 0.545077037289061, 1.29317564834075, -0.264019036049859, -0.385683571577198, 0.121664535527339, 172.002363636362, 170.539913978493, 174.182927960928, 176.223987943427
11/27/2017, 172.33, 172.68, 172.14, 172.46, 30171, 0.704918229763599, -0.809863905084983, -0.197191107254208, 0.800784005202836, 1.28042647053988, -0.180842643728084, -0.344715386007375, 0.163872742279291, 172.353090909089, 170.594301075267, 174.250205128205, 176.278015398759
11/28/2017, 172.8, 173.74, 172.37, 173.5, 44681, 0.705139412160108, -0.483174029835614, -0.0578539561929984, 0.806593767973361, 1.27500389208205, -0.0306521067952872, -0.281902730164958, 0.25125062336967, 173.031818181816, 170.744731182794, 174.357125763126, 176.349007784317
11/29/2017, 173.69, 175, 173.69, 174.47, 37156, 0.709145432505817, 0.00451861217597337, 0.346159958280452, 0.968764675670508, 1.26116589886153, 0.164746770936063, -0.192572829944754, 0.357319600880816, 173.765636363634, 171.15627956989, 174.505291819292, 176.435426312817
11/30/2017, 175, 176.33, 174.75, 175.88, 53869, 0.721164279217793, 0.390991183467194, 0.503795503719423, 1.11835979208815, 1.23919736753348, 0.428438236156495, -0.0683706167245039, 0.496808852880999, 174.675999999998, 171.768387096772, 174.682610500611, 176.544542469025
12/1/2017, 175.5, 176.22, 173.1, 175.57, 364700, 0.775169190393485, 0.66652739491583, 0.615051969530138, 0.966292582156976, 1.24289162036766, 0.60542228171488, 0.0663879629633728, 0.539034318751507, 175.53218181818, 172.397591397847, 174.829238095238, 176.646454417641
12/4/2017, 176.59, 176.59, 173.24, 173.24, 52470, 0.8430018010824, 0.105155925407367, 0.212742543586607, 0.690264241408434, 1.09388271916968, 0.55131665038067, 0.163373700446832, 0.387942949933838, 175.252727272725, 172.743526881718, 174.839826617827, 176.706844943325
12/5/2017, 173.16, 174.16, 172.82, 172.82, 120065, 0.841566661373332, 0.432606896414167, 0.228801147746426, 0.537594829200634, 1.0232700661764, 0.469139114145833, 0.224526783186632, 0.2446123309592, 174.599090909089, 173.031139784944, 174.844627594628, 176.758949990907
12/6/2017, 173.02, 173.32, 171.89, 172.62, 33936, 0.841835088040855, 0.426501846939524, 0.315723069972061, 0.581649239316979, 1.03438545212627, 0.383454273914623, 0.256312281332231, 0.127141992582392, 174.057454545452, 173.22539784946, 174.830581196582, 176.80664911648
12/7/2017, 172.68, 173.12, 172.18, 172.85, 28641, 0.82587037461806, 0.41537150787573, 0.347835139610628, 0.597809329973161, 0.98870381908205, 0.330300005654664, 0.271109826196717, 0.0591901794579465, 173.523090909089, 173.431698924729, 174.811536019536, 176.857268826432
12/8/2017, 173.3, 174.82, 173.3, 174.82, 29965, 0.832079336117693, 0.879073531023912, 0.595793530755562, 0.644918741179643, 1.03397488494513, 0.442041818207031, 0.30529622459878, 0.136745593608251, 173.711999999998, 173.798494623654, 174.870571428572, 176.939936886147
12/11/2017, 174.9, 175.62, 174.77, 175.39, 434122, 0.812138115417585, 0.689479293503795, 0.540475013315063, 0.583406728595912, 1.01402206538109, 0.570021394215814, 0.358241258522187, 0.211780135693628, 173.980727272725, 174.234688172041, 174.959374847375, 177.030669456067
12/12/2017, 175.77, 176.27, 175.6, 176.02, 197200, 0.793766951823292, 0.942029339373784, 0.392266091033746, 0.664924024780485, 1.07181811719494, 0.714050732750138, 0.429403153367777, 0.284647579382361, 174.515272727271, 174.605978494622, 175.064065934066, 177.130313807531
12/13/2017, 175.93, 177.2, 175.93, 176.67, 151149, 0.787246934493344, 1.01443950800782, 0.470897103564979, 0.721740042428644, 1.01154779324423, 0.870608753165925, 0.517644273327407, 0.352964479838518, 175.330909090907, 175.015118279568, 175.195318681319, 177.239035269709
12/14/2017, 176.98, 177.08, 174.68, 174.7, 98489, 0.82500727029818, 0.481504941139394, 0.0588621682646738, 0.654135826374673, 0.923523776097691, 0.826195706447038, 0.579354559951333, 0.246841146495705, 175.627999999998, 175.154387096772, 175.213626373627, 177.313449470183
12/15/2017, 175.65, 176.66, 175.64, 176.61, 180366, 0.830770237331054, 0.813444722305999, 0.310691611955567, 0.887148449593841, 0.98494226320354, 0.934348496551081, 0.650353347271283, 0.283995149279798, 176.587272727271, 175.479935483869, 175.315604395605, 177.417927762473
12/18/2017, 176.96, 177.52, 176.58, 176.73, 69708, 0.81529007545004, 1.06859584909538, 0.330042343019173, 1.04163817074189, 1.03354078025391, 1.01800839197105, 0.723884356211236, 0.294124035759815, 177.065272727271, 175.890559139783, 175.364043956044, 177.522632732915
12/19/2017, 176.4, 176.5, 175.88, 175.94, 47143, 0.80215928317933, 0.867614506095447, 0.393567422281539, 0.881340645846157, 1.0607075694379, 1.00893271582467, 0.780894028133923, 0.228038687690747, 176.995999999998, 176.133935483869, 175.381609279609, 177.612733690197
12/20/2017, 175.98, 176.47, 175.43, 175.5, 29985, 0.793591504663491, 0.946610717615472, 0.277814015529017, 0.866362573987688, 1.00076016706035, 0.955224619518219, 0.815760146410782, 0.139464473107437, 176.564545454544, 176.311290322579, 175.395047619048, 177.694177202588
12/21/2017, 175.79, 176.12, 175.05, 175.14, 66604, 0.786008585217658, 0.971875030643093, 0.177849876226402, 0.883419879724653, 0.934549262494145, 0.873541927317802, 0.827316502592186, 0.046225424725616, 175.897636363635, 176.447354838707, 175.388058608059, 177.768414140417
12/22/2017, 174.83, 175.15, 174.32, 174.63, 40419, 0.77265341828019, 0.549828084352429, 0.145592375903065, 0.848260470403443, 0.873111978245696, 0.758906861607301, 0.813634574395209, -0.0547277127879087, 175.323636363634, 176.495462365589, 175.361985347986, 177.833161159723
12/26/2017, 174.69, 174.94, 174.63, 174.71, 50227, 0.742556482814699, 0.701416692874674, 0.219335424027026, 0.805886737067751, 0.888326167316354, 0.666826318824377, 0.784272923281043, -0.117446604456666, 174.901636363635, 176.463978494621, 175.285987789988, 177.898048970074
12/27/2017, 175, 175.5, 174.99, 175.19, 42918, 0.72604281612494, 0.924339673327569, 0.375582355854381, 0.879468067685429, 0.948629961127423, 0.625374881386733, 0.752493314902181, -0.127118433515448, 174.808545454544, 176.484645161288, 175.208820512821, 177.969462811245
12/28/2017, 175.48, 175.48, 174.94, 175.42, 16601, 0.704227960945627, 0.691949275387696, 0.106326589156835, 0.879366383259445, 0.862753823504111, 0.604119483036612, 0.722818548529067, -0.118699065492455, 174.97018181818, 176.456064516127, 175.149172161172, 178.043310278884
12/29/2017, 175.8, 175.93, 174.13, 174.23, 38142, 0.725241838165803, 0.48065361645074, -0.109986341678351, 0.851628639724354, 0.885132854267348, 0.485653065719163, 0.675385451967087, -0.189732386247924, 174.394909090907, 176.213419354837, 175.071997557998, 178.097053690002
1/2/2018, 174, 176.29, 174, 176.2, 154788, 0.746259598129662, 0.73242270412874, 0.0426709221685524, 1.00022573087136, 1.02839533631242, 0.54445398587535, 0.649199158748739, -0.104745172873389, 174.907818181816, 176.3176344086, 175.049037851038, 178.180912227869
1/3/2018, 176.35, 178.04, 175.74, 177.93, 52359, 0.766685742319586, 0.998590621273397, 0.257903214858117, 1.43103361923307, 1.12821226827779, 0.722324177041855, 0.663824162407363, 0.0585000146344928, 176.064727272726, 176.570215053761, 175.105501831502, 178.290581370016
1/4/2018, 178.74, 178.74, 177.74, 178.12, 55390, 0.755645488571625, 0.852521807944038, 0.332954757861113, 1.38975747646711, 1.23716631260037, 0.868606245026541, 0.704780578931198, 0.163825666095343, 177.063818181817, 176.763741935482, 175.159423687424, 178.401496989347
1/5/2018, 178.66, 179.65, 178.41, 179.56, 38762, 0.754710379278007, 0.918714206512972, 0.706750752308817, 1.41478853870374, 1.29023791013508, 1.08818785105413, 0.781462033355785, 0.306725817698345, 178.353454545453, 177.191720430105, 175.292800976801, 178.533130208333
1/8/2018, 179.2, 179.34, 177.85, 178.69, 64752, 0.768313872729313, 0.517795177050742, 0.647206866306362, 1.31311404950553, 1.28383166325322, 1.17842201132015, 0.860854028948658, 0.317567982371493, 179.049090909089, 177.44610752688, 175.385343101343, 178.649235469358
1/9/2018, 179.14, 181.19, 179.14, 180.76, 62896, 0.790692108995912, 0.893869745650966, 1.11374865854831, 1.44215148461453, 1.39437707691701, 1.40081718518871, 0.968846660196669, 0.431970524992045, 180.16418181818, 177.950731182794, 175.581531135531, 178.795575965976
1/10/2018, 180.36, 180.51, 179.18, 180.46, 24829, 0.796183255796275, 1.37883207356324, 1.04920106562741, 1.67553535829037, 1.35028576149361, 1.53516306573889, 1.08210994130511, 0.453053124433773, 180.857272727271, 178.368559139783, 175.820080586081, 178.935095327886
1/11/2018, 180.78, 181.3, 180.35, 181.28, 71484, 0.779155278155043, 1.62064078911147, 1.47609319258943, 1.82702924657218, 1.38396519828569, 1.68833817938085, 1.20335558892026, 0.48498259046059, 181.615999999998, 178.908150537632, 176.086085470086, 179.085108702109
1/12/2018, 181.68, 182.75, 181.68, 182.52, 36920, 0.775438337621898, 1.87644935468196, 1.65583257591325, 1.86327378569215, 1.43800962579356, 1.88802422933534, 1.34028931700328, 0.547734912332067, 182.516909090908, 179.619548387095, 176.379926739927, 179.251859416446
1/16/2018, 183.05, 184.75, 182.9, 183.14, 195813, 0.795054903972979, 1.94496161333555, 1.69664479714808, 1.74783480184074, 1.46906890376539, 2.07241615759784, 1.48671468512219, 0.585701472475653, 183.006727272726, 180.451677419353, 176.709201465202, 179.425612295633
1/17/2018, 184.1, 185.23, 183.61, 184.91, 65549, 0.804586216851067, 1.91784881422866, 1.97275313891783, 2.04073415328734, 1.56825978055737, 2.33446207110725, 1.6562641623192, 0.678197908788051, 184.015999999999, 181.440881720428, 177.142747252748, 179.623704176704
1/18/2018, 184.82, 185.15, 184.07, 185.1, 34855, 0.79274573468414, 1.84184261694827, 1.80030521064124, 2.00248901244574, 1.56998171904264, 2.52832183729146, 1.83067569731365, 0.697646139977804, 184.961818181817, 182.238602150536, 177.592056166057, 179.821825959212
1/19/2018, 185.45, 185.78, 184.89, 185.73, 47405, 0.774513399642129, 1.83598678528985, 1.97484385403897, 2.07042171357513, 1.61052608095061, 2.70164989527288, 2.0048705369055, 0.69677935836738, 185.77218181818, 183.011741935482, 178.089216117216, 180.026605202973
1/22/2018, 186.01, 187.51, 185.71, 187.51, 88430, 0.776800464133945, 1.9781839514237, 2.13214172823861, 2.10390571966905, 1.72106719696794, 2.94865450029798, 2.193627329584, 0.755027170713982, 187.070363636362, 183.914107526879, 178.662993894994, 180.255189104837
1/23/2018, 187.23, 187.75, 186.7, 186.75, 56643, 0.769076103230352, 2.4078539772315, 1.95656527601229, 1.99281251539513, 1.67070083987274, 3.04794694582705, 2.36449125283261, 0.683455692994444, 187.498363636362, 184.639311827955, 179.180625152626, 180.469194897356
1/24/2018, 187.6, 187.94, 186.63, 187.29, 58748, 0.763488249048827, 2.22273185584552, 2.03717867499612, 1.946475325962, 1.67664820427403, 3.134082657329, 2.51840953373189, 0.615673123597118, 188.087272727271, 185.474688172041, 179.719711843712, 180.68823271284
1/25/2018, 188.29, 189.01, 187.66, 189, 62873, 0.76425411881554, 2.47139090458105, 2.42165968822259, 1.86013478143733, 1.76319133380342, 3.30226211611458, 2.67518005020842, 0.627082065906153, 188.850727272726, 186.484580645159, 180.309457875458, 180.929582755368
1/26/2018, 189.72, 192.8, 189.72, 192.78, 62074, 0.810363248435161, 2.95325238574987, 2.64051224884103, 2.10968721348178, 1.89613324554915, 3.69793249418171, 2.87973053900308, 0.818201955178632, 190.61818181818, 187.92827956989, 181.057721611722, 181.223482032218
1/29/2018, 192.32, 193.31, 192.32, 192.35, 94079, 0.797300419452372, 2.96692574364818, 2.71359091904445, 2.16405957171503, 1.86873588808611, 3.93148697848866, 3.0900818269002, 0.841405151588465, 191.857818181817, 189.252623655912, 181.740075702076, 181.507032116988
1/30/2018, 189.26, 189.78, 188.25, 188.35, 73650, 0.882361024144309, 1.88673640972383, 2.06617661309489, 1.61734967843874, 1.6477473352637, 3.7505796715669, 3.22218139583354, 0.528398275733358, 191.303454545453, 189.836946236557, 182.241240537241, 181.70685198852
1/31/2018, 189.33, 189.36, 185.17, 185.66, 474290, 0.963228826633102, 1.47531048930944, 1.51163226813483, 1.20952434081588, 1.48500453720417, 3.35151463427411, 3.24804804352165, 0.103466590752457, 189.889636363635, 190.119225806449, 182.592346764347, 181.873395107284
2/1/2018, 185, 186.87, 184.86, 186.05, 302328, 0.9671669484282, 1.51600057595745, 1.63377144193722, 1.17555645940847, 1.57978771372423, 3.03177405366839, 3.204793245551, -0.173019191882614, 188.607636363635, 190.400602150535, 182.952190476191, 182.048294109608
2/2/2018, 184.37, 186.04, 183.57, 183.62, 148433, 0.99849874859663, 1.07222933694034, 1.39995310635334, 0.834334442235782, 1.43111357598326, 2.55286876625743, 3.07440834969229, -0.521539583434854, 186.560363636363, 190.260860215052, 183.183943833944, 182.187886292196
2/5/2018, 182.7, 183.44, 174.85, 175.38, 207021, 1.24316982099696, 0.0289916963419603, 0.30203621540733, 0.0876686772921452, 0.904350916783517, 1.4912436121177, 2.75777540217737, -1.26653179005967, 182.137636363635, 188.996731182793, 183.02992918193, 182.209480114801
2/6/2018, 171.92, 178.04, 170.88, 177.33, 181135, 1.36990789514535, 0.305861765738391, 0.474852027351382, 0.271393200317049, 1.01517988256418, 0.798047339078124, 2.36582978955752, -1.5677824504794, 178.898181818181, 187.956795698922, 182.958168498169, 182.261577969113
2/7/2018, 176.79, 179.38, 176.75, 177.13, 95851, 1.3771212030363, 0.114970173313385, 0.420304246201041, 0.233962319375395, 0.94204806733092, 0.229895873430877, 1.93864300633219, -1.70874713290131, 176.211454545454, 186.843354838707, 182.877045177045, 182.296091567582
2/8/2018, 177.25, 177.41, 170.69, 170.77, 121940, 1.55374483081998, -0.53261451643425, -0.0837071698517779, -0.156477820045249, 0.606646164336392, -0.725207364594013, 1.40587293214695, -2.13108029674096, 172.223818181817, 184.912150537632, 182.534468864469, 182.236294382944
2/9/2018, 172.4, 174.71, 168.11, 173.15, 151529, 1.64635492071136, -0.346649772019567, 0.0156572777074167, -0.00918805941551017, 0.660817171665756, -1.27538560105685, 0.86962122550619, -2.14500682656304, 170.808727272726, 183.340344086019, 182.334058608059, 182.211344266776
2/12/2018, 174.34, 176.29, 172.93, 175.04, 194257, 1.6431274954017, -0.306538298578951, 0.0813321104167379, 0.212286551196561, 0.713767684720776, -1.54113338630773, 0.387470303143405, -1.92860368945114, 171.031272727272, 182.036838709675, 182.218993894994, 182.205919092524
2/13/2018, 174.29, 175.45, 173.29, 174.98, 76898, 1.62322771148335, -0.246090600009375, -0.0228537644333893, 0.184127964841594, 0.69508751394158, -1.73656389171734, -0.0373365358287437, -1.69922735588859, 171.377272727272, 180.648838709675, 182.117621489622, 182.196991116578
2/14/2018, 173.94, 177.62, 173.76, 177.34, 75971, 1.63037535642038, -0.219345338104605, 0.164268019552459, 0.395756543892846, 0.764084619009133, -1.68162694989616, -0.366194618642226, -1.31543233125393, 172.729818181817, 179.686774193546, 182.121006105006, 182.214066420664
2/15/2018, 178.47, 179.24, 176.82, 179.24, 63701, 1.59994547769588, -0.0521820346613537, 0.46107235561698, 0.507506593138181, 0.817415893544318, -1.46785439490924, -0.586526573895629, -0.88132782101361, 175.270545454545, 179.073763440858, 182.204932844933, 182.252991116578
2/16/2018, 178.88, 181.61, 178.88, 180.53, 82812, 1.58469792306597, -0.0168037417502836, 0.578402603926338, 0.620329855958913, 0.891149672873803, -1.18073510658715, -0.705368280433933, -0.475366826153217, 178.142363636363, 178.628645161288, 182.314886446887, 182.302878502118
2/20/2018, 179.29, 180.24, 178.17, 178.51, 68342, 1.5886014242818, -0.254803918384249, 0.450215889641696, 0.540642416027474, 0.773593829629465, -1.10346802762726, -0.784988229872598, -0.31847979775466, 178.836909090908, 178.007677419352, 182.339682539683, 182.314131474648
2/21/2018, 178.65, 180.86, 177.76, 177.81, 64252, 1.6022843385418, -0.351741392634158, 0.385664915722937, 0.495393336547463, 0.753415034629856, -1.08619646402477, -0.845229876703032, -0.240966587321735, 179.508909090908, 177.246666666664, 182.338112332113, 182.320518791854
2/22/2018, 178.41, 179.32, 177.01, 177.4, 39971, 1.59079520475937, -0.515352972349175, 0.220926701288232, 0.457427160868699, 0.789645439973158, -1.09299285762367, -0.89478247288716, -0.198210384736511, 179.97309090909, 176.577311827954, 182.309621489622, 182.312239169058
2/23/2018, 178.3, 180.14, 177.66, 180.07, 36514, 1.56492872692895, -0.320670867544725, 0.359933904414273, 0.555952429129859, 0.872596961423307, -0.872870455370702, -0.890400069383868, 0.0175296140131662, 180.072909090908, 176.248408602148, 182.385382173383, 182.349377613776
2/26/2018, 180.45, 182.47, 180.45, 182.21, 46580, 1.53507974351129, -0.207423142415024, 0.456159570091445, 0.577484857673319, 0.960649282562776, -0.519750391436105, -0.816270133794316, 0.296519742358211, 180.880727272727, 176.248215053761, 182.535948717949, 182.408966516332
2/27/2018, 182.36, 182.79, 180.61, 180.61, 36637, 1.53159590311684, -0.44625242712546, 0.305119844665337, 0.47254612788224, 0.901476503642283, -0.364801618935331, -0.725976430822519, 0.361174811887187, 181.019636363636, 176.121677419352, 182.657372405373, 182.458548858822
2/28/2018, 180.78, 180.97, 177.53, 177.53, 46421, 1.57714447844778, -0.603058228428751, 0.232057792895562, 0.235178882572738, 0.790832179640079, -0.484943730293054, -0.677769890716626, 0.192826160423572, 179.778727272727, 175.657999999997, 182.646373626374, 182.468190515238
3/1/2018, 177.4, 178, 173.43, 174.74, 282840, 1.65297548526893, -0.82930613351215, -0.0805874770422881, 0.061290196407314, 0.642800622666909, -0.796109843404736, -0.701437881254248, -0.0946719621504879, 177.906909090909, 174.99451612903, 182.532097680098, 182.435988246549
3/2/2018, 173.71, 177.15, 173.71, 176.75, 127349, 1.64978155293408, -0.795684631932935, 0.0451258728849092, 0.182095775416102, 0.734850256173867, -0.87048660047617, -0.735247625098632, -0.135238975377537, 177.251272727272, 174.664344086019, 182.509746031746, 182.43786934536
3/5/2018, 175.82, 178.91, 175.82, 178.47, 43697, 1.63875690596203, -0.951253932198772, 0.208188028387612, 0.355281182544444, 0.88227370467487, -0.781630936068041, -0.744524287292514, -0.0371066487755267, 177.583636363636, 174.64827956989, 182.554161172162, 182.462210195435
3/6/2018, 178.93, 179.82, 177.39, 178.34, 141031, 1.62608218995566, -0.931595813243824, 0.228671857116606, 0.324899398595819, 0.850901269533609, -0.71347757009508, -0.738314943853027, 0.0248373737579474, 177.579454545454, 174.781225806449, 182.561841269842, 182.482347410141
3/7/2018, 176.83, 179.41, 176.83, 179.17, 33305, 1.60962059981502, -0.619327456724007, 0.305569257804386, 0.352080613234775, 0.872156550564835, -0.585739433562452, -0.707799841794912, 0.12206040823246, 177.731272727272, 175.027978494621, 182.593218559219, 182.511176711767
3/8/2018, 179.5, 180.65, 179.38, 180.52, 47720, 1.55869674676166, -0.334278573531125, 0.424656912886775, 0.446100687545784, 0.901761992247093, -0.37129229601058, -0.640498332638046, 0.269206036627466, 178.193272727272, 175.53092473118, 182.647426129427, 182.562944649447
3/9/2018, 181.77, 183.28, 181.13, 183.28, 118041, 1.53375785622623, -0.155811961137935, 0.586784677330467, 0.624113310280542, 0.971895717446746, 0.0211240345045383, -0.508173859209529, 0.529297893714067, 179.972545454545, 176.541741935481, 182.820261294262, 182.654967063004
3/12/2018, 183.42, 183.51, 182.31, 182.52, 41168, 1.49601020652359, -0.0404921823584029, 0.508038862575838, 0.61810615136353, 0.933578594880072, 0.267705216138836, -0.352998044139856, 0.620703260278692, 181.742181818182, 177.745032258062, 182.909516483517, 182.740588492552
3/13/2018, 183.05, 183.86, 182.27, 182.72, 52250, 1.46316327577688, 0.706202088448608, 0.505590645197151, 0.505350274375987, 0.909456939088656, 0.473799244870662, -0.187638586337752, 0.661437831208414, 183.244, 179.011225806449, 182.995194139195, 182.834838321717
3/14/2018, 183.25, 183.53, 181.32, 181.77, 29753, 1.45806092348822, 0.440616193090295, 0.524223624448827, 0.433731393537639, 0.889750855386546, 0.554086028123606, -0.0392936634454806, 0.593379691569087, 183.686545454545, 179.952344086019, 183.036754578755, 182.925144731448
3/15/2018, 182.37, 182.89, 181.24, 181.48, 51842, 1.43283087590551, 0.432729608593151, 0.380818371255586, 0.36341077018633, 0.893272022950664, 0.58754050471066, 0.0860731701857474, 0.501467334524912, 183.239636363636, 180.719784946234, 183.04705982906, 183.006484898183
3/16/2018, 181.68, 182.23, 181.52, 181.52, 21307, 1.38154825909743, 1.31985297991468, 0.273015808991405, 0.35747353151496, 0.872023336406658, 0.61024654186906, 0.19090784452241, 0.41933869734665, 182.840909090909, 181.545268817202, 183.087506715507, 183.087124777915
3/19/2018, 181.01, 181.27, 177.16, 178.56, 135915, 1.45631556895047, 0.65178769004628, 0.0727178935647391, 0.20711207780118, 0.690139783890273, 0.384956439450519, 0.229717563508032, 0.155238875942488, 181.503454545455, 181.862408602148, 182.979242979244, 183.128132567993
3/20/2018, 178.96, 179.46, 177.97, 178.92, 28950, 1.42235480992738, 0.480082730880697, 0.00445470497588745, 0.304456470591582, 0.664777891370474, 0.232778080695795, 0.230329666945584, 0.00244841375021021, 180.259454545454, 181.708537634406, 182.887594627595, 183.169843925106
3/21/2018, 179.12, 179.79, 178.17, 178.4, 283181, 1.40057924026119, 0.425610092227236, 0.0263800021803544, 0.300486191795508, 0.663574892908518, 0.0694157987005326, 0.198146893296574, -0.128731094596041, 178.970181818182, 181.595849462363, 182.777362637363, 183.209531228646
3/22/2018, 175.99, 176.28, 172.58, 172.67, 292839, 1.54323373857339, -0.445566903754207, -0.443883852886231, 0.0552860998485077, 0.458250912931782, -0.516459673503135, 0.0552255799366322, -0.571685253439768, 176.013454545454, 180.735892473116, 182.410608058609, 183.169378433785
3/23/2018, 172.85, 173.22, 169.06, 169.12, 137450, 1.61983598130022, -0.970156803391144, -0.632921364683852, -0.151494362509918, 0.313962436691099, -1.25278422097324, -0.206376380245342, -1.0464078407279, 172.810545454545, 179.03027956989, 181.863658119659, 183.082118354517
3/26/2018, 171.13, 172.94, 169.2, 172.73, 54911, 1.61726004804967, -0.68162129272064, -0.445091170834596, 0.156083789094157, 0.436862536979937, -1.52742272145869, -0.470585648488012, -1.05683707297068, 171.475090909091, 177.952021505374, 181.480832722833, 183.043897498975
3/27/2018, 173.13, 173.57, 169.56, 170.56, 71112, 1.67349825102391, -0.701259339663436, -0.641429335145517, 0.046933061741978, 0.327485866697123, -1.89829422216425, -0.75612736322326, -1.14216685894099, 169.964, 176.727139784944, 180.984327228328, 182.985525215253
3/28/2018, 171.05, 172.83, 170.8, 171.42, 118434, 1.64805896983961, -0.554284632937804, -0.624059909578056, 0.0786345359083045, 0.371071073724476, -2.09862609055565, -1.02462710868974, -1.07399898186592, 169.223272727273, 175.63627956989, 180.514925518926, 182.935742790762
3/29/2018, 172.13, 173.83, 171.21, 172.61, 55085, 1.63075577996298, -0.4028432246051, -0.653580945703087, 0.169342922686862, 0.394292411043015, -2.13673651632604, -1.247048990217, -0.889687526109039, 169.400181818182, 174.876709677417, 180.137855921857, 182.906270056034
4/2/2018, 172.08, 172.5, 166.89, 168.2, 180816, 1.75987227955077, -1.01275257968327, -0.898850575179145, -0.154605563137718, 0.214489601333486, -2.49403971011964, -1.49644713419753, -0.99759257592211, 168.545454545455, 173.714774193546, 179.553045177046, 182.805437201039
4/3/2018, 169.08, 171.17, 168.45, 170.98, 183332, 1.7315474999966, -0.92465605733849, -0.757209468151785, 0.0250969612074645, 0.313271951045072, -2.52378962309047, -1.70191563197611, -0.821873991114351, 168.785636363636, 173.062795698922, 179.078647130648, 182.736365450322
4/4/2018, 168.81, 173.85, 168.81, 173.38, 124970, 1.76754522996855, -0.567138692662476, -0.70963140064686, 0.136207488486854, 0.380114478069348, -2.32688383270477, -1.82690927212185, -0.499974560582921, 170.340363636364, 172.64227956989, 178.742241758242, 182.706320896543
4/5/2018, 173.73, 174.09, 172.65, 173.36, 27916, 1.72089376080612, -0.326632382149024, -0.671491327678186, 0.113373153639557, 0.321138081895306, -2.14769116123216, -1.89106564994391, -0.256625511288252, 172.086363636364, 172.205655913976, 178.398942612943, 182.680988109882
4/6/2018, 171.76, 172.42, 167.59, 168.94, 117623, 1.84839253731906, -0.455224318055912, -0.924077696231952, -0.107978267191378, 0.155762759632421, -2.33541552220112, -1.97993562439535, -0.355479897805767, 171.434363636364, 171.209591397847, 177.87181929182, 182.593836271697
4/9/2018, 170.06, 173.03, 169.64, 170.7, 70813, 1.8576687960864, -0.472304448886942, -0.910625549471627, 0.038802238899832, 0.13869949776955, -2.31547973068447, -2.04704444565317, -0.268435285031298, 170.883818181818, 170.669419354836, 177.425926739927, 182.530400710674
4/10/2018, 172.45, 174.11, 172.06, 173.7, 103276, 1.83246321426224, -0.349575364065577, -0.937848285796219, 0.178276962677049, 0.178514374145243, -2.03415704809242, -2.04446696614102, 0.0103099180486002, 172.005454545455, 170.713010752686, 177.135570207571, 182.505753177532
