Date,FXS_Open,FXS_High,FXS_Low,FXS_Close,FXS_Volume,FXS_ATRPercentOfClose20,FXS_SQN25,FXS_SQN50,FXS_SQN100,FXS_SQN200,FXS_MACD,FXS_MACD_Avg,FXS_MACD_Diff,FXS_LinReg10,FXS_LinReg30,FXS_LinReg90,FXS_LinReg270
11/21/2017, 113.08, 113.09, 113.01, 113.01, 845, 0.453864755703654, -1.77612469969547, -1.78780257882959, 0.414393033695845, 0, -1.11913204827749, -1.10019433854577, -0.0189377097317263, 113.068545454543, 112.499032258065, 116.547682539683, 118.795102985075
11/22/2017, 113.27, 113.27, 113.27, 113.27, 471, 0.441658808510342, -2.21627868157052, -1.83945871943074, 0.410157382495789, 0.686261801372613, -1.07388956695416, -1.09493338422745, 0.0210438172732812, 113.021818181816, 112.337483870968, 116.285474969476, 118.74836609034
11/24/2017, 114.6, 114.6, 114.6, 114.6, 1270, 0.472734368045097, -1.48556468862571, -1.27342923157239, 0.836724674231015, 0.741645979071153, -0.920108254613041, -1.05996835830457, 0.139860103691524, 113.447818181816, 112.411591397849, 116.095181929183, 118.728422669853
11/27/2017, 114.82, 114.83, 114.76, 114.76, 862, 0.458492424617199, -1.06461306575511, -1.28455095166635, 0.763340005482406, 0.655312445848135, -0.776375223523985, -1.00324973134845, 0.226874507824464, 113.857999999998, 112.48552688172, 115.929162393163, 118.711799478412
11/29/2017, 113.89, 113.98, 113.89, 113.98, 2331, 0.476713117359328, -1.37195010808411, -1.47975403712793, 0.729706663359554, 0.619919819787307, -0.717138515707504, -0.94602748822026, 0.228888972512757, 113.988909090907, 112.51752688172, 115.705706959708, 118.680128646581
11/30/2017, 114.31, 114.39, 114.28, 114.39, 728, 0.469175391736912, -0.9918522967414, -1.41698328229473, 0.883916490493235, 0.672701209406552, -0.629848918236391, -0.882791774223486, 0.252942855987095, 114.276909090907, 112.595483870968, 115.515545787546, 118.656790433341
12/1/2017, 113.86, 114, 113.86, 114, 2609, 0.4704870562083, -1.24881939197346, -1.54282791943319, 0.734909200090806, 0.665915800029524, -0.585392978129548, -0.823312015004699, 0.237919036875151, 114.427272727271, 112.706150537634, 115.3114993895, 118.6261840439
12/4/2017, 112.89, 113.16, 112.89, 113.16, 1166, 0.499326159308579, -1.39906700054359, -1.52748467969826, 0.608216464982641, 0.549991803758352, -0.610900227582832, -0.780829657520325, 0.169929429937494, 114.211272727271, 112.758946236559, 115.066307692308, 118.579835098477
12/5/2017, 112.96, 113.95, 112.84, 113.9, 3958, 0.520004923423976, -0.911775491768418, -1.19616663973329, 0.638154975037934, 0.515406835924518, -0.564891374845857, -0.737642000985432, 0.172750626139575, 114.178727272725, 112.859032258064, 114.861067155068, 118.548250368053
12/6/2017, 113.06, 113.06, 112.87, 112.87, 380, 0.544140451307623, -1.07971991989464, -1.46419985320623, 0.47414919207057, 0.386317846570707, -0.604572286520906, -0.711028058092526, 0.106455771571621, 113.632545454543, 112.858387096774, 114.615663003664, 118.497481886535
12/8/2017, 112.66, 112.66, 112.66, 112.66, 427, 0.527217078840199, -1.17808874914409, -1.79765092277151, 0.206888743126787, 0.342341969692441, -0.64552374396979, -0.697927195267979, 0.0524034512981895, 113.083999999998, 112.823677419355, 114.376854700855, 118.44344798014
12/12/2017, 113.19, 113.19, 113.19, 113.19, 300, 0.521922981685926, -0.515529989967499, -1.59676591584578, 0.166119491210155, 0.430223515117055, -0.627972620957152, -0.683936280405814, 0.0559636594486617, 112.789636363634, 112.90247311828, 114.183411477412, 118.400148886703
12/14/2017, 112.79, 112.79, 112.79, 112.79, 189, 0.515317308114003, -0.506587955617273, -1.670533225237, -0.0108970321063132, 0.365988773818195, -0.638974189867966, -0.674943862298244, 0.0359696724302783, 112.627454545452, 112.934430107527, 113.971418803419, 118.3499362211
12/15/2017, 112, 112.04, 111.81, 112.04, 2808, 0.53656289917056, -0.715967183554685, -1.85031798007693, -0.278234146420311, 0.248540355846246, -0.700140955369406, -0.679983280912477, -0.0201576744569294, 112.336909090907, 112.86752688172, 113.732664224665, 118.286430169804
12/18/2017, 112.8, 113.09, 112.8, 113.09, 527, 0.551425253001291, -0.185005778111041, -1.60333411821132, 0.0718113621322295, 0.354073556839498, -0.656324136826441, -0.67525145209527, 0.0189273152688282, 112.401454545452, 112.934021505376, 113.562954822955, 118.243320582482
12/19/2017, 112.92, 113.42, 112.92, 113.36, 5805, 0.544659913274702, -0.114812157724049, -1.26237562991227, -0.00608700061457258, 0.35915813781444, -0.592976781707847, -0.658796518017785, 0.065819736309938, 112.689818181816, 113.058731182796, 113.401655677656, 118.205773901809
12/21/2017, 113.53, 113.53, 113.53, 113.53, 223, 0.524139129572617, -0.0697439590760365, -1.00313859935801, -0.0060388258166223, 0.37131094946809, -0.523026839302034, -0.631642582274635, 0.108615742972601, 113.015090909089, 113.117010752688, 113.261111111112, 118.171837344257
12/22/2017, 113.62, 114.29, 113.6, 114.29, 1774, 0.527869801481847, 0.209111006927328, -0.705378935100603, 0.153363516413915, 0.422540232830366, -0.401635552923665, -0.585641176404441, 0.184005623480776, 113.460545454543, 113.249698924731, 113.155797313798, 118.152238616666
12/26/2017, 114.07, 114.07, 114.07, 114.07, 405, 0.512086680378648, 0.172482775467266, -0.847618219045632, 0.0613657177183126, 0.315268858086427, -0.31950123393294, -0.532413187910141, 0.212911953977201, 113.916363636362, 113.343440860215, 113.047416361417, 118.128826190776
12/27/2017, 114.84, 115.14, 114.84, 115.14, 750, 0.52842662193202, 0.41455073048658, -0.41866294457095, 0.200353489477208, 0.42419729061403, -0.166153818952367, -0.459161314118586, 0.293007495166219, 114.526545454543, 113.551032258064, 112.979115995117, 118.125080116231
12/29/2017, 116.18, 116.23, 116.17, 116.18, 1063, 0.544421494119385, 0.673692599652831, -0.159347992117567, 0.257600224653856, 0.460267174516481, 0.038846620920765, -0.359559727110716, 0.398406348031481, 115.33018181818, 113.885698924731, 112.991841269842, 118.140059646236
1/2/2018, 116.55, 116.55, 116.39, 116.45, 1492, 0.531887889458571, 0.722353426656368, -0.204733694490636, 0.151459682064855, 0.595780419357826, 0.220555266166997, -0.243536728455173, 0.46409199462217, 116.141090909089, 114.241483870968, 113.029418803419, 118.159543842485
1/3/2018, 116.27, 116.28, 116.27, 116.28, 729, 0.513772166245942, 0.798968822929805, -0.381896892558049, 0.145109540424158, 0.634875647463477, 0.346844885477665, -0.125460405668606, 0.472305291146271, 116.635454545453, 114.553741935484, 113.048131868132, 118.175567809963
1/4/2018, 117.01, 117.01, 116.95, 116.95, 744, 0.516497273334965, 1.15621699300154, -0.0833540661081211, 0.223060832489294, 0.66912002845551, 0.495284389091694, -0.00131144671654564, 0.496595835808239, 117.020909090907, 114.927032258064, 113.102835164836, 118.203167841128
1/5/2018, 116.73, 116.89, 116.73, 116.85, 359, 0.500506104498913, 1.33931319812387, -0.244382064655531, 0.0588462189127622, 0.712561897494007, 0.597961670964878, 0.118543176819739, 0.479418494145139, 117.313999999998, 115.283956989247, 113.152444444445, 118.228454761905
1/9/2018, 115.46, 115.63, 115.39, 115.59, 12303, 0.543818075916282, 0.756808356346276, -0.410699027286641, -0.0994815907290066, 0.643828902223698, 0.571079636296133, 0.209050468715018, 0.362029167581115, 117.020727272725, 115.469053763441, 113.14737973138, 118.230989577188
1/11/2018, 116.84, 116.84, 116.81, 116.81, 827, 0.5647370501276, 0.982218772588759, -0.336453296809675, 0.0164251648903114, 0.738463710435054, 0.640832120401299, 0.295406799052274, 0.345425321349025, 117.061272727271, 115.805161290322, 113.172725274726, 118.254827102257
1/12/2018, 117.45, 118.37, 117.43, 118.37, 793, 0.595324728259987, 1.01484100558757, -0.0568867833658905, 0.256136790127223, 0.855960883924439, 0.81262301683239, 0.398850042608297, 0.413772974224093, 117.613818181816, 116.294860215054, 113.264073260074, 118.305499652214
1/16/2018, 118.33, 118.33, 118.2, 118.25, 1198, 0.573320580802773, 0.938222475095616, 0.176957096666471, 0.206275230801027, 0.825106767380413, 0.928383713274627, 0.504756776741563, 0.423626936533064, 117.858363636362, 116.705677419355, 113.365875457876, 118.353200030645
1/17/2018, 118.53, 118.99, 118.3, 118.3, 1660, 0.575700767083107, 1.1981226617222, 0.166273550213817, 0.275012314070338, 0.768889522099823, 1.01248814822766, 0.606303051038783, 0.406185097188878, 118.10618181818, 117.050731182795, 113.468866910867, 118.400936396431
1/18/2018, 118.75, 118.75, 118.65, 118.65, 790, 0.564265745542646, 1.17919621895159, 0.363515846885533, 0.0937321282529086, 0.865368254730607, 1.09476383774097, 0.70399520837922, 0.39076862936175, 118.510545454543, 117.431956989247, 113.607435897436, 118.453891586674
1/19/2018, 118.17, 118.26, 118.16, 118.16, 921, 0.559010021777279, 1.15190256863368, 0.200707924440225, -0.0622020394211422, 0.892466612862181, 1.10766058778427, 0.78472828426023, 0.322932303524037, 118.664909090907, 117.731956989247, 113.709067155068, 118.497513061651
1/24/2018, 119.82, 119.91, 119.77, 119.91, 1023, 0.596280485068327, 1.78351112523911, 0.607277196319836, 0.290341768270884, 0.993417070565496, 1.24474310604856, 0.876731248617896, 0.368011857430664, 119.296545454543, 118.31111827957, 113.888854700855, 118.570352967293
1/25/2018, 120.98, 121.15, 120.95, 120.96, 6628, 0.612805830988062, 1.83133331703733, 0.895668880053519, 0.40513827865195, 1.09681888716727, 1.42171951658557, 0.98572890221143, 0.435990614374138, 120.226909090907, 118.999913978494, 114.130310134311, 118.659909761198
1/26/2018, 120.66, 121.01, 120.59, 121.01, 2854, 0.599278932736965, 2.25493342376629, 0.996815200475296, 0.424288806266564, 1.14019639202341, 1.54816292066344, 1.09821570590183, 0.449947214761611, 120.935818181816, 119.603053763441, 114.354183150184, 118.748878341517
1/29/2018, 120.44, 120.44, 120.36, 120.36, 1534, 0.599391878264998, 2.0945354806773, 0.84795580178632, 0.332947009850747, 1.0880217530804, 1.57773353160009, 1.19411927104148, 0.383614260558604, 120.941272727271, 120.105698924731, 114.567904761905, 118.825430219979
1/30/2018, 120.64, 120.66, 120.64, 120.66, 1116, 0.580438141426955, 2.02940030879628, 1.29909088766679, 0.549273512981314, 1.10920456474615, 1.60685314379717, 1.27666604559262, 0.330187098204546, 121.03418181818, 120.581892473118, 114.794818070819, 118.905800257456
1/31/2018, 121.26, 121.26, 120.5, 120.5, 1472, 0.583683674998736, 2.12245317400073, 1.36620356172119, 0.542326963323, 1.11693427902507, 1.59859240527584, 1.34105131752926, 0.257541087746573, 121.173818181816, 120.938817204301, 115.0372991453, 118.982201184271
2/1/2018, 120.76, 121.32, 120.69, 121.32, 1775, 0.584546560299046, 2.65613826721614, 1.55527489283325, 0.548929912220088, 1.21887791128152, 1.63931584483575, 1.40070422299056, 0.238611621845188, 121.456545454543, 121.40176344086, 115.321531135532, 119.071074505116
2/2/2018, 120.46, 120.55, 120.19, 120.3, 4388, 0.606993593189578, 1.97756864990144, 1.38601689704244, 0.400115104478564, 1.04462429182129, 1.57117249013385, 1.43479787641922, 0.136374613714628, 121.229454545452, 121.618752688172, 115.572466422467, 119.141583682009
2/5/2018, 120, 120.01, 119.49, 119.49, 4975, 0.61444692273555, 1.62299564849513, 1.18870243329221, 0.144700731913787, 1.01839141939312, 1.43526333770207, 1.43489096867579, 0.000372369026279129, 120.683454545452, 121.671032258064, 115.766205128206, 119.197549100968
2/6/2018, 119, 119.61, 118.88, 119.61, 1325, 0.613654791888532, 1.6072569878621, 1.20426333929559, 0.2670022003108, 0.985331712765294, 1.32199818023895, 1.41231241098842, -0.0903142307494715, 120.035090909089, 121.729806451613, 115.975260073261, 119.254580775694
2/7/2018, 118.3, 118.31, 118.3, 118.3, 873, 0.644795326922215, 1.00749367385646, 0.924978605971898, 0.0610948928137808, 0.859191868528705, 1.1136907414261, 1.35258807707596, -0.238897335649859, 119.205090909089, 121.554279569892, 116.11757997558, 119.289168452199
2/8/2018, 117.33, 117.33, 117.33, 117.33, 363, 0.658956130709564, 0.80162736900354, 0.745647138213698, -0.192648656308637, 0.77942513520356, 0.860416357838531, 1.25415373322847, -0.39373737538994, 118.337818181816, 121.170129032258, 116.223323565324, 119.307287998381
2/9/2018, 117, 117, 116.86, 116.86, 462, 0.648635603930733, 0.437790594088546, 0.60048359656129, -0.14347251883682, 0.680221599759909, 0.614683819610789, 1.12625975050494, -0.511575930894146, 117.51618181818, 120.762215053763, 116.312322344323, 119.317388424222
2/12/2018, 117.59, 117.59, 117.59, 117.59, 256, 0.6434184781153, 0.36469320192498, 0.712245071700338, -0.170817979583455, 0.669561092402674, 0.4733870011177, 0.995685200627488, -0.522298199509788, 117.043090909089, 120.440602150537, 116.440100122101, 119.339089099054
2/14/2018, 119.13, 119.13, 119.13, 119.13, 869, 0.667981196168045, 0.636274280887646, 0.947273315021601, 0.0480062832372737, 0.782202179858267, 0.480138644735746, 0.89257588944914, -0.412437244713394, 117.313090909089, 120.298430107527, 116.64011965812, 119.38527007011
2/15/2018, 119.24, 119.65, 119.24, 119.65, 412, 0.653554282528411, 0.793027143484684, 1.1168949275976, -0.0305764535598783, 0.81301022761905, 0.521438210023518, 0.818348353564016, -0.296910143540497, 117.81418181818, 120.236774193548, 116.842095238096, 119.439069478908
2/16/2018, 119.18, 119.34, 119.18, 119.27, 1553, 0.642557905670312, 0.551925275022358, 1.14605069487857, -0.124564751772849, 0.750145983939709, 0.517539713197451, 0.758186625490703, -0.240646912293252, 118.394363636362, 120.077655913978, 117.015587301588, 119.48592110377
2/20/2018, 117.55, 117.55, 117.55, 117.55, 539, 0.692522223214234, 0.170197285890067, 0.908862982887066, -0.435903801808352, 0.608604010538991, 0.371379469664817, 0.680825194325525, -0.309445724660709, 118.28818181818, 119.738086021505, 117.118356532357, 119.504552931727
2/21/2018, 117.42, 117.42, 117.42, 117.42, 190, 0.6641601769025, 0.431054149970572, 0.808930369749544, -0.319546543156469, 0.647515979429344, 0.24226384331115, 0.59311292412265, -0.3508490808115, 118.125090909089, 119.435806451613, 117.23842979243, 119.520758565737
2/23/2018, 116.2, 116.2, 116.2, 116.2, 149, 0.690072319907891, -0.117877135231818, 0.535673677112397, -0.548817752936203, 0.540161432961962, 0.0410220979536007, 0.482694758888841, -0.44167266093524, 117.677454545453, 118.988731182795, 117.302752136753, 119.517314551319
2/27/2018, 115.7, 115.76, 115.7, 115.76, 313, 0.679656905620526, -0.605289040893332, 0.230440695500295, -0.549570401567622, 0.474186396741159, -0.152213139553936, 0.355713179200285, -0.507926318754221, 117.001818181816, 118.476107526881, 117.348610500611, 119.506878097748
3/1/2018, 114.68, 114.68, 114.29, 114.29, 869, 0.718288819887133, -0.886557616102903, -0.0559824748146092, -0.773726878916988, 0.410819538407472, -0.419138603247262, 0.200742822710776, -0.619881425958038, 115.762909090907, 117.824989247311, 117.334571428572, 119.47338520432
3/2/2018, 115.21, 115.54, 114.78, 115.12, 1696, 0.731745724145721, -0.688069066908386, 0.222130558839134, -0.661442463076255, 0.53859229308676, -0.557280905534085, 0.0491380770618035, -0.606418982595889, 114.882545454543, 117.289677419354, 117.367626373627, 119.453250578972
3/6/2018, 115.52, 115.52, 115.52, 115.52, 621, 0.710064399025906, -0.673666403602825, 0.219742819763754, -0.631355087974526, 0.610136201937225, -0.627252442590319, -0.0861400268686209, -0.541112415721698, 114.381272727271, 116.732279569892, 117.388368742369, 119.439534926471
3/7/2018, 115.32, 115.32, 115.02, 115.25, 1609, 0.697833469906282, -0.628872768420219, 0.241266022928594, -0.686272172733542, 0.607547066154513, -0.696463732960993, -0.208204768087095, -0.488258964873898, 114.207636363634, 116.22240860215, 117.376778998779, 119.421719053989
3/8/2018, 115.1, 115.1, 114.79, 114.79, 397, 0.685635003365833, -1.22819224254424, 0.310619520199823, -0.623367923989554, 0.579294721929129, -0.779447350966947, -0.322453284663066, -0.456994066303882, 114.190727272725, 115.768236559139, 117.337995115995, 119.396935118994
3/9/2018, 115.05, 115.24, 115.05, 115.24, 613, 0.668334258369887, -1.41261402548314, 0.259669126969642, -0.487887527951248, 0.647407186265007, -0.799682979308173, -0.417899223592087, -0.381783755716086, 114.518363636362, 115.386258064516, 117.328727716728, 119.379331657239
3/13/2018, 115.54, 115.54, 115.51, 115.51, 516, 0.646419339778535, -1.34825364660206, 0.496735460586395, -0.478350603592007, 0.669450742156362, -0.784885446193073, -0.491296468112284, -0.293588978080788, 114.815090909089, 115.06129032258, 117.318376068376, 119.366021384022
3/14/2018, 116.18, 116.18, 116.18, 116.18, 313, 0.639391487699498, -1.00253741173068, 0.650265246046267, -0.519986539843891, 0.798709338510021, -0.710900080405551, -0.535217190570938, -0.175682889834613, 115.428545454543, 114.862666666666, 117.337521367522, 119.363049513705
3/20/2018, 115.72, 115.72, 115.66, 115.66, 737, 0.63263252540966, -1.20751279351959, 0.462868865585111, -0.564589264430069, 0.76337040576049, -0.68631439404318, -0.565436631265386, -0.120877762777794, 115.685999999998, 114.581333333333, 117.34495970696, 119.352106109795
3/21/2018, 115.32, 115.9, 115.11, 115.85, 3492, 0.634111040090093, -1.11662063335187, 0.569706296305628, -0.525471731192367, 0.755094848572249, -0.64407416234566, -0.581164137481441, -0.0629100248642194, 115.950545454543, 114.456903225806, 117.375340659341, 119.344105883377
3/22/2018, 114.98, 114.98, 114.88, 114.88, 608, 0.64970992161138, -1.57571661690318, 0.531568925340282, -0.663981316803483, 0.609470411475516, -0.681019004607208, -0.601135110906594, -0.0798838937006137, 115.581090909089, 114.305591397849, 117.350703296704, 119.321456965088
3/23/2018, 115.05, 115.05, 115.05, 115.05, 833, 0.623700495480049, -1.30335089400988, 0.377944002966738, -0.680854650085685, 0.686544382548096, -0.688642239944798, -0.618636536714235, -0.070005703230563, 115.40418181818, 114.21840860215, 117.348676434677, 119.301583476272
3/26/2018, 115.68, 115.97, 115.65, 115.97, 1049, 0.627480425150734, -0.844559873099347, 0.487871909706227, -0.35349631968532, 0.721022262483402, -0.613376772019038, -0.617584583775196, 0.00420781175615792, 115.628909090907, 114.243075268817, 117.378358974359, 119.29569612711
3/27/2018, 115.08, 115.1, 115.08, 115.1, 373, 0.639274193392651, -1.07548446500378, 0.300921328305915, -0.335231265367791, 0.606639899151172, -0.616819761284972, -0.617431619277151, 0.000611857992178555, 115.474545454543, 114.205677419354, 117.391814407815, 119.27679395117
3/28/2018, 114, 114, 113.35, 113.41, 1682, 0.69351412288616, -1.14348880805052, -0.12437553203355, -0.50620156430542, 0.480903947547601, -0.747302789783532, -0.643405853378427, -0.103896936405105, 114.652545454543, 113.979053763441, 117.340517704518, 119.232879982112
3/29/2018, 113.1, 113.39, 113.1, 113.39, 2657, 0.672624260011407, -0.937986157347543, -0.0904676054446218, -0.558631512585508, 0.352804786561534, -0.842612253253506, -0.683247133353443, -0.159365119900063, 113.988909090907, 113.850301075269, 117.264703296704, 119.189159407424
4/2/2018, 112.94, 112.94, 112.94, 112.94, 439, 0.661461143975197, -0.937017022297898, -0.35520526020627, -0.533492930290743, 0.256081301465957, -0.943579926875245, -0.735313692057804, -0.208266234817441, 113.324727272725, 113.647612903225, 117.17445909646, 119.139271375465
4/3/2018, 113.18, 113.19, 113.11, 113.11, 1402, 0.638494832645485, -1.09157924088049, -0.512352848166175, -0.50380346039764, 0.307218776284451, -0.998371352910794, -0.787925224228402, -0.210446128682393, 112.993454545453, 113.459978494623, 117.082400488401, 119.092453464535
4/4/2018, 112.8, 112.9, 112.8, 112.9, 461, 0.621427307302961, -1.67921860457987, -0.597039777664896, -0.598786846673588, 0.318010999476803, -1.04667379378868, -0.839674938140458, -0.206998855648226, 112.653090909089, 113.294860215053, 116.990041514042, 119.026765614323
4/5/2018, 112.61, 112.61, 112.51, 112.51, 889, 0.609734120031811, -1.96877864879832, -0.636175689914279, -0.737682322314814, 0.331052982865326, -1.10370079112846, -0.892480108738059, -0.211220682390401, 112.366545454543, 113.036215053763, 116.87631013431, 118.958733360667
4/9/2018, 113.39, 113.45, 113.36, 113.4, 1712, 0.616147500463317, -1.53167744092171, -0.589282504140933, -0.521070695106646, 0.365854397634375, -1.06480512475788, -0.926945111942024, -0.137860012815858, 112.375636363634, 112.863182795699, 116.794527472528, 118.912253929206
4/10/2018, 114.12, 114.12, 113.85, 113.99, 1513, 0.613892185497966, -0.985573594822758, -0.465485611199924, -0.519536208015073, 0.41404083732182, -0.975131253672572, -0.936582340288133, -0.0385489133844387, 112.703272727271, 112.759032258064, 116.731257631258, 118.871378160448
4/11/2018, 113.97, 113.97, 113.77, 113.77, 1871, 0.593993950194845, -1.01215540243383, -0.296337157835181, -0.486174417779472, 0.369747341238911, -0.911311197937096, -0.931528111817926, 0.0202169138808304, 113.196727272725, 112.694150537634, 116.661457875458, 118.82505835725
4/12/2018, 112.35, 112.35, 112.1, 112.35, 1675, 0.645747726995853, -1.05672828676305, -0.759270514443723, -0.803885069464085, 0.283999553724462, -0.964200770247629, -0.938062643503867, -0.0261381267437626, 113.145636363634, 112.57640860215, 116.495997557998, 118.7550966243
4/16/2018, 112.46, 112.46, 112.46, 112.46, 283, 0.617750927188199, -0.905688446159416, -1.0520562235875, -0.829175221793759, 0.358500198162925, -0.985875497610607, -0.947625214325215, -0.0382502832853923, 112.944545454543, 112.551032258064, 116.327409035409, 118.690052753861
4/18/2018, 112.74, 112.74, 112.74, 112.74, 493, 0.59782380528655, -0.452392464494958, -0.975853385149887, -0.631812472226265, 0.406991457830659, -0.96928589087095, -0.951957349634362, -0.0173285412365879, 112.887999999998, 112.58223655914, 116.16894993895, 118.637056717234
4/19/2018, 112.93, 112.93, 112.93, 112.93, 251, 0.575389382959403, -0.665812113220734, -0.948353308583495, -0.618240927261668, 0.38712333771854, -0.93008564751797, -0.947583009211084, 0.0174973616931136, 112.842545454543, 112.565010752688, 116.012593406594, 118.590037447041
4/23/2018, 111.19, 111.19, 111.16, 111.19, 438, 0.634767396948693, -1.20376087019285, -1.28100193940962, -0.767366833535561, 0.197995234436981, -1.0275773583096, -0.963581879030787, -0.0639954792788129, 112.230545454543, 112.348150537634, 115.782268620269, 118.519325133251
4/24/2018, 111.25, 111.52, 111.25, 111.36, 1211, 0.616925265116639, -1.07590932044866, -1.16735608482892, -0.779856194593983, 0.165185803057955, -1.07868821595763, -0.986603146416155, -0.0920850695414717, 111.739999999998, 112.111720430107, 115.562124542125, 118.447153478202
4/25/2018, 110.72, 110.72, 110.72, 110.72, 270, 0.618368475860003, -1.12483421956477, -1.66499639794248, -0.822136438033305, 0.0707692409316289, -1.15749372304988, -1.0207812617429, -0.136712461306981, 111.034363636362, 111.795978494623, 115.314214896215, 118.367977586443
4/26/2018, 109.77, 109.77, 109.02, 109.27, 1673, 0.673034408024696, -1.58832902713977, -2.1202593881327, -0.948172056482658, 0.0506638390572397, -1.32171463347203, -1.08096793608873, -0.240746697383301, 110.103454545453, 111.230774193548, 115.002661782662, 118.272019953533
4/27/2018, 108.73, 109.27, 108.73, 109.27, 3860, 0.664092122967105, -1.67099974671558, -2.12985915883682, -0.892684688380572, -0.0582593547593862, -1.43531546490279, -1.15183744185154, -0.283478023051248, 109.515818181816, 110.75329032258, 114.700273504274, 118.17429602296
4/30/2018, 108.66, 108.66, 108.11, 108.16, 2087, 0.69098630697841, -2.16729094401721, -2.20429929583635, -1.04657390334455, -0.163124291812085, -1.59650910246361, -1.24077177397395, -0.355737328489661, 108.75818181818, 110.199376344086, 114.355172161172, 118.061691950253
5/1/2018, 107, 107.11, 107, 107.1, 827, 0.717088935710976, -2.28289053230378, -2.4423883018741, -0.997557672109043, -0.215801521152097, -1.78916498257578, -1.35045041569432, -0.438714566881464, 107.656363636362, 109.540451612903, 113.970214896215, 117.933718463851
5/2/2018, 106.88, 106.88, 106.17, 106.24, 3485, 0.730517825338039, -2.57370364499577, -2.56469168993339, -1.05749570611108, -0.325398161759131, -1.98832084326111, -1.47802450120768, -0.51029634205343, 106.565818181816, 108.794322580645, 113.543882783883, 117.794077354107
5/3/2018, 107.07, 107.53, 106.83, 107.45, 5308, 0.746204775018312, -1.83864460875089, -2.41675129411984, -0.849996317246774, -0.214189219796506, -2.02517149373239, -1.58745389971262, -0.437717594019768, 106.288545454543, 108.28688172043, 113.164774114774, 117.680604346044
5/4/2018, 106.81, 107.61, 106.81, 107.58, 5390, 0.745219538222083, -1.84769182189848, -2.23440539130509, -0.790002860598398, -0.214641476175189, -2.02059383819012, -1.67408188740812, -0.346511950782003, 106.382727272725, 107.864193548387, 112.782427350428, 117.567155938226
5/7/2018, 107.15, 107.15, 107.15, 107.15, 322, 0.730864974576155, -2.28797620894253, -2.18684885173645, -0.858098401372209, -0.197367717263156, -2.02828263982296, -1.74492203789109, -0.283360601931873, 106.27218181818, 107.482774193548, 112.394503052503, 117.451595462621
5/9/2018, 108.78, 108.79, 108.66, 108.78, 2201, 0.759299254684163, -1.45171492778219, -1.79479873407833, -0.618901642395067, -0.0895658420016955, -1.88116380759998, -1.77217039183287, -0.108993415767109, 106.979090909089, 107.33176344086, 112.0878998779, 117.350796501298
5/10/2018, 109.2, 109.81, 109.2, 109.47, 8050, 0.763832504597754, -0.935619963102434, -1.46837262792206, -0.515064988053739, -0.0630062375152559, -1.68941926602812, -1.75562016667192, 0.0662009006437931, 107.937090909089, 107.32535483871, 111.844302808303, 117.255781877819
5/11/2018, 109.9, 110.37, 109.9, 110.11, 3740, 0.762291409176282, -0.75942892672854, -1.19630018016602, -0.414640377138003, -0.0668641532282035, -1.46888528883048, -1.69827319110363, 0.229387902273152, 108.894363636362, 107.37664516129, 111.635995115995, 117.171709170425
5/14/2018, 109.99, 109.99, 109.64, 109.64, 846, 0.74871499189329, -0.766903989868181, -1.20102021229637, -0.510166832218953, -0.0622220202518988, -1.31685570226445, -1.62198969333579, 0.305133991071346, 109.643454545452, 107.41040860215, 111.393216117216, 117.076337843379
5/15/2018, 108.32, 108.32, 108.29, 108.29, 1043, 0.782479048163462, -1.09194330447113, -1.54146984461812, -0.691792827604549, -0.149429204411602, -1.29042960792054, -1.55567767625274, 0.2652480683322, 109.683999999998, 107.36911827957, 111.103716727717, 116.957731037311
5/16/2018, 108.69, 108.69, 108.69, 108.69, 236, 0.759020363596837, -0.941602199521829, -1.78309125699959, -0.650712099634375, -0.104577594421175, -1.2231108205238, -1.48916430510696, 0.266053484583155, 109.643636363634, 107.370129032258, 110.827504273504, 116.844708760421
5/18/2018, 108.1, 108.1, 108.1, 108.1, 456, 0.752294423250446, -0.987939382739084, -1.98681077076094, -0.676953827053548, -0.126852083042655, -1.20349512304173, -1.43203046869391, 0.228535345652177, 109.140727272725, 107.224967741935, 110.510725274725, 116.722353150198
5/21/2018, 108.68, 108.68, 108.63, 108.64, 977, 0.737821021683584, -1.07773766969894, -1.80829511940873, -0.54300449737989, -0.0838835027743189, -1.1313347318744, -1.37189132133001, 0.240556589455606, 108.964909090907, 107.181247311828, 110.237702075702, 116.609872625393
5/22/2018, 108.77, 108.85, 108.77, 108.85, 854, 0.709223996379599, -1.17495477842769, -1.53163121448862, -0.442632648004122, -0.0409620640683944, -1.04515397261937, -1.30654385158788, 0.261389878968508, 108.822727272725, 107.164817204301, 109.954822954823, 116.506012026787
5/24/2018, 108.22, 108.22, 108.19, 108.19, 542, 0.708374899765444, -1.27463712572074, -1.62537682141849, -0.581954071823443, -0.152889961131597, -1.01837242080855, -1.24890956543202, 0.230537144623469, 108.297272727271, 107.102365591398, 109.641372405372, 116.38659067924
5/25/2018, 108, 108, 108, 108, 114, 0.682936355419835, -1.03873471887659, -1.47496409748523, -0.639785038706416, -0.187217879840289, -1.00094103496463, -1.19931585933854, 0.198374824373912, 107.975454545452, 107.033548387097, 109.334669108669, 116.258892715594
