Date,XRT_Open,XRT_High,XRT_Low,XRT_Close,XRT_Volume,XRT_ATRPercentOfClose20,XRT_SQN25,XRT_SQN50,XRT_SQN100,XRT_SQN200,XRT_MACD,XRT_MACD_Avg,XRT_MACD_Diff,XRT_LinReg10,XRT_LinReg30,XRT_LinReg90,XRT_LinReg270
6/28/2017, 40.4, 40.88, 40.38, 40.58, 3333606, 1.69781881274275, 0.0410063235124477, -0.446687924296384, -0.45450119023835, 0, -0.411162860587616, -0.480433618742045, 0.0692707581544291, 39.9290909090912, 39.9266021505372, 40.54357997558, 40.5522488853921
6/29/2017, 40.44, 40.9, 40.06, 40.48, 8071001, 1.72066731842999, 0.0635040874379256, -0.554166159983313, -0.384123484279512, 0, -0.353447424244727, -0.455036379842582, 0.101588955597854, 40.3054545454548, 39.9364946236555, 40.5391233211233, 40.5220322580645
6/30/2017, 40.69, 40.83, 40.33, 40.72, 2566547, 1.68639445966463, -0.0133395307043611, -0.734435925577526, -0.284604415349947, 0, -0.285055587517455, -0.421040221377556, 0.135984633860102, 40.6365454545457, 39.9854193548382, 40.5439633699634, 40.5003542857143
7/3/2017, 40.87, 41.22, 40.83, 41.02, 1475183, 1.65130383417032, 0.116546510613487, -0.538510159096447, -0.35934215023312, 0, -0.204292118998744, -0.377690600901794, 0.17339848190305, 41.0643636363639, 40.0733548387092, 40.5415262515263, 40.4887951506062
7/5/2017, 40.71, 40.93, 40.2, 40.33, 2798381, 1.69723925399909, -0.151822708723615, -0.821440479975687, -0.661170845361194, 0, -0.193730516951334, -0.340898584111702, 0.147168067160368, 41.0418181818184, 40.0966881720425, 40.5242295482296, 40.4561835629921
7/6/2017, 40.48, 40.48, 39.38, 39.46, 5122985, 1.78730806280015, -0.492252102641437, -1.05073757097853, -0.899857806041058, 0, -0.252649711735259, -0.323248809636413, 0.0705990979011544, 40.5596363636366, 39.9652903225801, 40.478275946276, 40.3976925872093
7/7/2017, 39.65, 39.85, 39.39, 39.7, 2587244, 1.74561252771258, -0.811011212377322, -1.10188553603388, -0.742074960709571, 0, -0.276786975890921, -0.313956442887315, 0.0371694669963937, 40.1763636363639, 39.8613763440855, 40.4217167277168, 40.3482385211688
7/10/2017, 39.5, 39.69, 38.75, 38.75, 4910304, 1.82156842535948, -1.02149034908315, -1.33336061002103, -1.02652078055799, 0, -0.368327146088198, -0.324830583527492, -0.0434965625607066, 39.5240000000002, 39.6687741935479, 40.3251086691087, 40.2713165002936
7/11/2017, 38.87, 38.99, 38.53, 38.79, 2351748, 1.78799916624248, -0.999441167793214, -1.17572125357945, -1.10023579087277, 0, -0.43265830910785, -0.346396128643563, -0.086262180464287, 39.0720000000002, 39.4952043010748, 40.2432820512821, 40.1977480916031
7/12/2017, 39.01, 39.35, 38.94, 39.03, 8401546, 1.75989401167355, -0.563576811391739, -1.08755675021658, -0.878155388828552, 0, -0.458984339290105, -0.368913770772872, -0.0900705685172328, 38.7825454545457, 39.3605161290318, 40.1615018315019, 40.1334142173616
7/13/2017, 39.37, 40.04, 39.3, 39.93, 9267918, 1.76068695496713, -0.215779982390453, -0.900601940646742, -0.741337734378426, 0, -0.402584683856944, -0.375647953389686, -0.0269367304672575, 38.9365454545457, 39.3504516129027, 40.1133211233212, 40.0976343844687
7/14/2017, 40.04, 40.23, 39.63, 39.86, 3991970, 1.75085345223898, -0.208335492127482, -0.844683312566852, -0.857295134194024, 0, -0.359393105567641, -0.372396983825277, 0.0130038782576364, 39.0818181818184, 39.3967311827952, 40.0549572649573, 40.0608258706468
7/17/2017, 39.89, 40.44, 39.89, 40.22, 5023350, 1.72052629726339, -0.298472132074072, -0.66792654991493, -0.741528214764644, 0, -0.292739953283224, -0.356465577716866, 0.0637256244336425, 39.4332727272729, 39.4775053763436, 40.0234090354091, 40.0356230936819
7/18/2017, 40.23, 40.28, 39.9, 40.12, 2559736, 1.68593193649394, -0.383275809082579, -0.879340805579631, -0.57259429476811, 0, -0.245159962709586, -0.33420445471541, 0.0890444920058244, 39.8374545454547, 39.5518924731178, 39.9770647130647, 40.0082642765135
7/19/2017, 40.2, 40.58, 40.2, 40.5, 2170200, 1.64339777351926, -0.268858671319018, -0.726757055822351, -0.618757298179661, 0, -0.174774956274852, -0.302318555027299, 0.127543598752446, 40.2840000000002, 39.6220430107522, 39.9554725274726, 39.9926816883529
7/20/2017, 40.7, 40.82, 40.49, 40.59, 2468759, 1.59841658872021, -0.1976531566409, -0.854024052847708, -0.663117508134556, 0, -0.110458783640524, -0.263946600749944, 0.15348781710942, 40.5783636363638, 39.7135698924726, 39.9332380952381, 39.9801793347931
7/21/2017, 40.7, 40.7, 40.16, 40.36, 1647910, 1.59404714740698, -0.090635758067337, -1.00881934120484, -0.50344568184265, 0, -0.0771574086861051, -0.226588762337176, 0.149431353651071, 40.7796363636365, 39.769655913978, 39.9025616605617, 39.9615477903392
7/24/2017, 40.17, 40.21, 39.67, 39.76, 2800228, 1.62396769934302, -0.0566845763513305, -0.895041114989837, -0.624450425161007, 0, -0.0980505490074393, -0.200881119671229, 0.10283057066379, 40.5476363636365, 39.7889247311823, 39.8554603174604, 39.9265227963526
7/25/2017, 39.86, 40.87, 39.86, 40.81, 7015548, 1.63907150060241, 0.284653635106041, -0.335949259967472, -0.470145692393816, 0, -0.0295417495554133, -0.166613245648066, 0.137071496092652, 40.6312727272729, 39.9570107526877, 39.8590061050061, 39.9219368694436
7/26/2017, 40.77, 40.98, 40.4, 40.81, 4525228, 1.62817894002953, 0.629979834402894, -0.319038982391334, -0.347274183100279, 0, 0.0244698938848416, -0.128396617741484, 0.152866511626326, 40.6527272727274, 40.1346236559135, 39.863960927961, 39.9175662365803
7/27/2017, 40.89, 41.44, 40.74, 41.37, 11153601, 1.61043469701414, 1.07760112904605, -0.0621868504151336, -0.146786973247586, 0, 0.111180214028799, -0.0804812513874276, 0.191661465416227, 40.9505454545456, 40.3801935483866, 39.8801440781441, 39.9289044289044
7/28/2017, 41.26, 41.36, 41.02, 41.32, 2492800, 1.57411663225318, 0.949174568646202, 0.171129707407343, -0.0746007070961555, 0, 0.173860035064337, -0.0296129940970748, 0.203473029161411, 41.1385454545456, 40.5841290322576, 39.8760048840049, 39.9386944444445
7/31/2017, 41.47, 41.53, 40.66, 41.16, 5508505, 1.60690899617265, 0.695867332998207, 0.0973707741790334, -0.199935523580136, 0, 0.208223313253839, 0.017954267373108, 0.190269045880731, 41.2636363636365, 40.7175053763436, 39.8632747252747, 39.9439792158715
8/1/2017, 41.18, 41.33, 40.71, 41.3, 7060881, 1.59644928736908, 0.470209569572867, 0.141438977961419, -0.0573100065157049, 0, 0.243941285473504, 0.0631516709931872, 0.180789614480317, 41.3658181818183, 40.8723010752683, 39.8633626373626, 39.953030472463
8/2/2017, 41.07, 41.33, 40.58, 40.77, 3506206, 1.628321996319, 0.244003333583992, -0.116622330799378, -0.236615371277602, 0, 0.226866291794046, 0.095894595153359, 0.130971696640687, 41.2965454545456, 40.8976989247307, 39.8377728937729, 39.9476861555433
8/3/2017, 40.84, 41.25, 40.64, 40.69, 2454540, 1.6249042369238, 0.0752399021260669, 0.0830741386177687, -0.199550902693356, 0, 0.204521310514764, 0.11761993822564, 0.0869013722891239, 41.2029090909093, 40.8689247311823, 39.8129279609279, 39.9404190096137
8/4/2017, 40.85, 41.19, 40.75, 41.11, 3389092, 1.58870069886665, 0.28641695811848, 0.254288478726935, -0.113763344568621, 0, 0.218188105119154, 0.137733571604343, 0.0804545335148111, 41.2029090909093, 40.8985806451608, 39.816652014652, 39.9445744966443
8/7/2017, 41.12, 41.51, 40.99, 41.33, 2910569, 1.56414012687848, 0.277057763510546, 0.196576308663699, -0.149070705920082, 0, 0.24395909114687, 0.158978675512848, 0.0849804156340217, 41.1180000000002, 40.9742580645156, 39.8486617826618, 39.9545315673289
8/8/2017, 41.7, 41.73, 40.99, 41.11, 4774761, 1.5838875181633, 0.0665150430410842, 0.127705113000344, -0.223347684116967, 0, 0.243820016483156, 0.17594694370691, 0.067873072776246, 41.0814545454548, 41.0584086021501, 39.8730525030525, 39.9585770303242
8/9/2017, 40.64, 40.77, 40.22, 40.64, 7589443, 1.63159289070149, 0.15962699346775, 0.00823315396586982, -0.325126082020834, 0, 0.203439601672748, 0.181445475300077, 0.021994126372671, 40.866181818182, 41.0773763440855, 39.8702051282051, 39.9503689370485
8/10/2017, 40.3, 40.41, 39.35, 39.4, 7730707, 1.76250097269551, 0.00712507152360754, -0.337898346297644, -0.447358008564573, 0, 0.070566745605646, 0.159269729361191, -0.0887029837555451, 40.3438181818184, 40.9584946236554, 39.800105006105, 39.9103293438588
8/11/2017, 39.62, 39.75, 39.25, 39.65, 3307256, 1.72687040121041, 0.0113185012486096, -0.534394759889476, -0.225043655922969, 0, -0.014397078898277, 0.124536367709298, -0.138933446607575, 40.005272727273, 40.872279569892, 39.7341001221001, 39.8777075827399
8/14/2017, 39.95, 40.07, 39.61, 39.66, 2397184, 1.69810617341385, 0.431172525100447, -0.436778492276155, -0.210119551640965, 0, -0.0800023877956733, 0.0836286166083034, -0.163631004403977, 39.729272727273, 40.8086881720425, 39.6607936507936, 39.8461563275435
8/15/2017, 39.13, 39.25, 38.59, 38.59, 6250049, 1.79656766767851, -0.0488278825274748, -0.719908689528615, -0.498739953542236, 0, -0.215846975817321, 0.0237334981231785, -0.2395804739405, 39.1934545454548, 40.6361720430102, 39.5600097680097, 39.7882173771027
8/16/2017, 38.86, 39.26, 38.86, 38.96, 4440665, 1.77651614427433, 0.00435996415824224, -0.372742024841326, -0.393243394941589, 0, -0.290302456736654, -0.0390736928487881, -0.251228763887866, 38.827272727273, 40.480279569892, 39.4745299145299, 39.7409812142224
8/17/2017, 38.69, 38.97, 38.26, 38.32, 4270076, 1.80851815062321, -0.634788747198727, -0.599523396765084, -0.564781772732463, 0, -0.396382363932865, -0.110535427065604, -0.285846936867262, 38.3227272727275, 40.1940215053759, 39.3762759462759, 39.6788177692859
8/18/2017, 38.06, 38.28, 37.95, 38.19, 3647189, 1.77238268539637, -0.661056812643559, -0.612715845186721, -0.685739698312784, 0, -0.485346594768266, -0.185497660606136, -0.29984893416213, 37.9865454545457, 39.9146236559135, 39.2837826617826, 39.614856918239
8/21/2017, 38.08, 38.1, 37.72, 37.93, 3540594, 1.75726153486747, -0.929296216118778, -0.86542624709133, -0.921770219236259, 0, -0.570257640639099, -0.262449656612729, -0.30780798402637, 37.7638181818185, 39.5486451612898, 39.1728595848596, 39.5459301242236
8/22/2017, 38.23, 38.57, 38.18, 38.45, 2764751, 1.73004638534842, -0.642973199857224, -0.727937867865547, -0.808331459060941, 0, -0.588803244775626, -0.327720374245308, -0.261082870530318, 37.8621818181821, 39.2566021505372, 39.079010989011, 39.4913756613757
8/23/2017, 38.53, 38.73, 38.36, 38.49, 2930694, 1.68990047650856, -0.788766335453028, -0.747023805092856, -0.731068321281332, 0, -0.593432384828176, -0.380862776361882, -0.212569608466295, 38.0254545454548, 38.9878279569888, 38.9974774114774, 39.4390555176854
8/24/2017, 39.44, 39.71, 38.73, 38.84, 6365994, 1.74799319963372, -0.669103601739456, -0.614422925019866, -0.5270597117725, 0, -0.562376213817174, -0.41716546385294, -0.145210749964234, 38.1789090909094, 38.8269462365587, 38.9373846153846, 39.3964469549604
8/25/2017, 39, 39.4, 38.82, 39.3, 2445275, 1.71494791552379, -0.3830458163182, -0.339660104783219, -0.346995531958112, 0, -0.494940453465908, -0.432720461775534, -0.0622199916903742, 38.5718181818185, 38.7267956989243, 38.9054017094017, 39.3659445676275
8/28/2017, 39.24, 39.31, 38.88, 39.13, 3154866, 1.69122362448456, -0.223642798855348, -0.200162001418963, -0.301996686952225, 0, -0.450027074803621, -0.436181784381151, -0.01384529042247, 38.9270909090912, 38.6326881720425, 38.8858363858364, 39.3320861628332
8/29/2017, 38.58, 38.94, 38.38, 38.9, 2207106, 1.71256301811766, -0.821113852198113, -0.316357848737694, -0.533600166898813, 0, -0.428057594942246, -0.43455694649337, 0.00649935155112469, 39.0178181818185, 38.5097634408597, 38.8518803418803, 39.2935293268884
8/30/2017, 38.9, 39.18, 38.7, 38.99, 2163637, 1.68473368388146, -0.778392525571641, -0.0568109699130697, -0.484426830006245, 0, -0.398787403085699, -0.427403037811836, 0.0286156347261374, 39.1967272727276, 38.4314623655909, 38.8305592185592, 39.257996150556
8/31/2017, 39.1, 39.31, 38.99, 39.17, 1647592, 1.63398973749837, -0.970862649339923, 0.155266451988571, -0.573959753584939, 0, -0.356951356439282, -0.413312701537325, 0.0563613450980431, 39.3081818181822, 38.3917419354834, 38.8192649572649, 39.2275302902226
9/1/2017, 39.26, 39.77, 39.26, 39.7, 2360476, 1.6071337309048, -0.675160500387081, 0.234473619179285, -0.534609257266605, 0, -0.277826803010441, -0.386215521831948, 0.108388718821507, 39.530363636364, 38.413096774193, 38.8433577533577, 39.2102088409329
9/5/2017, 39.58, 39.88, 39.27, 39.66, 2292654, 1.60522059155508, -0.625247039607571, 0.0812415481467186, -0.45106266600608, 0, -0.215859397298267, -0.352144296925212, 0.136284899626945, 39.604363636364, 38.3936344086016, 38.8671746031746, 39.1923921568628
9/6/2017, 39.67, 40.23, 39.65, 40.18, 4478909, 1.57739910970684, -0.441641976748862, 0.0206294751155583, -0.254633643163238, 0, -0.123368017924939, -0.306389041125158, 0.183021023200219, 39.8676363636367, 38.5107956989242, 38.9040683760684, 39.1870780633755
9/7/2017, 40.37, 40.52, 40.12, 40.37, 4440511, 1.54101811782561, -0.143105493304257, 0.0775447045305918, -0.291409752224719, 0, -0.0343406635107897, -0.251979365602284, 0.217638702091494, 40.1101818181822, 38.6561290322575, 38.9506007326007, 39.1863335125689
9/8/2017, 40.26, 40.4, 39.85, 40.08, 2330922, 1.54317256351768, -0.232685052423859, -0.107831261483752, -0.386767582437771, 0, 0.0126675561984229, -0.199049981242143, 0.211717537440566, 40.2200000000004, 38.8048387096769, 38.995851037851, 39.1790372732709
9/11/2017, 40.24, 40.44, 40.2, 40.34, 3541481, 1.50118588320524, -0.302322262783086, 9.64190777050593E-05, -0.381784980857612, 0, 0.0700937390908507, -0.145221237175544, 0.215314976266395, 40.4440000000004, 38.9915268817199, 39.0483882783882, 39.1778922824302
9/12/2017, 40.45, 41.17, 40.43, 40.95, 4780900, 1.50622580224846, -0.127143489123009, 0.109129316302344, -0.414124420703399, 0, 0.162947942336018, -0.0835874012732316, 0.24653534360925, 40.7880000000004, 39.2512688172038, 39.1239975579975, 39.1906727272728
9/13/2017, 41.18, 41.54, 41.11, 41.38, 4615072, 1.48733565181176, 0.139914130857301, 0.145733683951071, -0.254934959784826, 0, 0.268141999666724, -0.0132415210852404, 0.281383520751965, 41.1352727272731, 39.5762580645156, 39.233514041514, 39.212968027735
9/14/2017, 41.25, 41.39, 40.94, 41.07, 2536633, 1.47841859772028, 0.208362256812178, 0.260239764912628, -0.372989865529909, 0, 0.322773902137598, 0.0539615635593273, 0.268812338578271, 41.2581818181822, 39.8260645161285, 39.3280634920635, 39.2279546753
9/15/2017, 40.61, 41.22, 40.61, 41.2, 3830691, 1.47409512664936, 0.924199960782293, 0.578180797439851, -0.337156542264214, 0, 0.37226871003201, 0.117622992853864, 0.254645717178146, 41.3485454545459, 40.085096774193, 39.4416776556776, 39.2456198606491
9/18/2017, 41.33, 41.52, 40.91, 41.04, 3608727, 1.48016772068849, 0.717293811218587, 0.454193898870684, -0.457484352879691, 0, 0.394040782199639, 0.172906550723019, 0.22113423147662, 41.3789090909095, 40.348537634408, 39.5570842490842, 39.2594692737431
9/19/2017, 40.94, 41.1, 40.43, 40.62, 3968282, 1.50317033712957, 0.493953564457519, 0.650250822973478, -0.533027152494962, 0, 0.373103906750345, 0.212946021928484, 0.160157884821861, 41.1830909090913, 40.5738064516123, 39.6299291819292, 39.2638667894414
9/20/2017, 40.39, 40.66, 40.23, 40.51, 3481374, 1.48496272869644, 1.16126390095279, 0.601053553572691, -0.446883401419549, 0, 0.343673546706022, 0.239091526883992, 0.10458201982203, 41.0009090909095, 40.7750322580639, 39.6823101343101, 39.2658393540162
9/21/2017, 40.59, 40.61, 40.26, 40.31, 2461043, 1.46112746545567, 0.824781698476651, 0.456760231171683, -0.483655872746107, 0, 0.300744648703137, 0.251422151247821, 0.0493224974553166, 40.7696363636368, 40.9234193548381, 39.7258021978021, 39.2634840569267
9/22/2017, 40.22, 40.87, 40.2, 40.8, 2629918, 1.45350847367383, 1.60712665652531, 0.325842894104591, -0.464146169025566, 0, 0.302771926350985, 0.261692106268454, 0.0410798200825315, 40.6529090909095, 41.0534408602145, 39.7846691086691, 39.2718650510811
9/25/2017, 40.78, 41.38, 40.78, 41.2, 3605777, 1.44024243785431, 1.93425555835358, 0.477049578623356, -0.319152697280176, 0, 0.332818688880195, 0.275917422790802, 0.0569012660893932, 40.6870909090913, 41.241849462365, 39.8425982905982, 39.2887802585194
9/26/2017, 41.35, 41.58, 41.22, 41.46, 2873259, 1.40547730384992, 2.33555489965569, 0.44239744582037, -0.213378501231744, 0, 0.373307534863137, 0.295395445205269, 0.0779120896578683, 40.8861818181823, 41.453913978494, 39.9136581196581, 39.3110200523104
9/27/2017, 41.85, 41.99, 41.29, 41.96, 7964002, 1.40270578090412, 2.31687292635133, 0.629797459169882, -0.23519418705592, 0, 0.44066138815618, 0.324448633795451, 0.116212754360728, 41.3161818181823, 41.646473118279, 40.0059926739926, 39.3435754125698
9/28/2017, 41.87, 41.9, 41.44, 41.73, 2149686, 1.4022204130937, 2.09337814200601, 0.433899787277438, -0.256709243499732, 0, 0.470062140586272, 0.353571335153615, 0.116490805432657, 41.5730909090914, 41.8127741935478, 40.0953186813186, 39.3707082717033
9/29/2017, 41.95, 41.97, 41.72, 41.77, 2089942, 1.36075951511803, 1.9046018806816, 0.417266387812475, -0.357416303560064, 0, 0.490930967811138, 0.38104326168512, 0.109887706126018, 41.8338181818186, 41.9236129032252, 40.1691965811965, 39.3982455251605
10/2/2017, 41.68, 41.84, 41.35, 41.76, 3852329, 1.3516996814932, 1.63336022163747, 0.490791116503251, -0.422599511709021, 0, 0.50088881286981, 0.405012371922058, 0.0958764409477523, 42.0280000000005, 42.0022580645155, 40.2384102564102, 39.4251267056531
10/3/2017, 41.87, 41.99, 41.65, 41.9, 2309575, 1.32039689174698, 1.86895164015378, 0.748996445780998, -0.160026215021471, 0, 0.514150499877381, 0.426839997513123, 0.0873105023642584, 42.1472727272732, 42.0583010752682, 40.3218583638583, 39.4544993111051
10/4/2017, 41.79, 41.97, 41.56, 41.59, 3005035, 1.31301751084367, 1.8091329730966, 0.307273281356324, -0.0632171273804027, 0, 0.493952100810631, 0.440262418172624, 0.0536896826380067, 42.0676363636369, 42.0840645161284, 40.3911794871794, 39.4769535340315
10/5/2017, 41.67, 41.96, 41.57, 41.9, 3294274, 1.2846772878804, 1.93190971489707, 0.412418030541785, 0.0179747357661226, 0, 0.497227405236281, 0.451655415585356, 0.0455719896509249, 41.9961818181823, 42.1315698924725, 40.4719316239315, 39.5054657815199
10/6/2017, 41.39, 41.88, 41.39, 41.65, 2672720, 1.28899350405953, 1.61099875599373, 0.132559948059716, 0.035153151172408, 0, 0.47418409781779, 0.456161152031843, 0.0180229457859478, 41.8496363636369, 42.1486881720423, 40.540691086691, 39.528378291758
10/9/2017, 41.67, 41.72, 40.83, 40.86, 4011458, 1.35712800959069, 0.70277139271347, -0.120751196633746, 0.0502427847809496, 0, 0.387706474081725, 0.442470216441819, -0.0547637423600945, 41.4638181818187, 42.0781075268811, 40.5942515262514, 39.5347708168121
10/10/2017, 40.98, 41.3, 40.81, 40.97, 2857467, 1.34560990842767, 0.790970578679229, -0.0288885426420845, 0.0547329182239889, 0, 0.324309971449978, 0.418838167443451, -0.0945281959934731, 41.186545454546, 42.0000860215047, 40.645636141636, 39.5433417059132
10/11/2017, 41, 41.09, 40.26, 40.41, 7339290, 1.39874179784379, 0.154490595366815, -0.263653769894964, -0.067750428206231, 0, 0.226272142078088, 0.380324962370378, -0.154052820292291, 40.842545454546, 41.8238064516122, 40.6725616605615, 39.5404713560552
10/12/2017, 40.22, 40.33, 39.5, 39.88, 7304061, 1.46055662608637, -0.251476684816547, -0.2673680084753, -0.263703790873878, 0, 0.104604074711766, 0.325180784838656, -0.22057671012689, 40.3540000000005, 41.5765376344079, 40.6569645909645, 39.5270235348409
10/13/2017, 40.01, 40.39, 39.79, 40, 3345202, 1.4583662083977, -0.0231196855620174, -0.198746984261696, -0.0707367338515885, 0, 0.0176606706531146, 0.263676762001548, -0.246016091348433, 40.0158181818187, 41.3507526881714, 40.650542124542, 39.5162692249125
10/16/2017, 39.96, 40, 39.58, 39.73, 3314040, 1.44772000803203, -0.323196272894239, -0.436837769131365, -0.0986142218855137, 0, -0.0721971037022726, 0.196501988860784, -0.268699092563056, 39.6789090909096, 41.1206881720423, 40.6307203907203, 39.5003673366835
10/17/2017, 39.74, 40.13, 39.73, 40.02, 2265555, 1.41534283166309, -0.526397032145961, -0.408780224193718, -0.125001501806793, 0, -0.118641831716296, 0.133473224745368, -0.252115056461664, 39.5809090909097, 40.9245591397842, 40.6369987789986, 39.4905492537314
10/18/2017, 40.13, 40.53, 40.07, 40.27, 4468673, 1.39955100861682, -0.642484550149065, -0.248311682688402, -0.0697407144727672, -0.374624269094108, -0.133735087776103, 0.0800315622410736, -0.213766650017176, 39.6098181818188, 40.7924946236552, 40.6573968253967, 39.485889365056
10/19/2017, 40.17, 40.23, 39.88, 40.16, 2735367, 1.38177099504854, -0.532658860259197, -0.129737556234156, -0.0790515851436852, -0.479462597192714, -0.152811170583341, 0.0334630156761907, -0.186274186259532, 39.7347272727278, 40.6585591397842, 40.6760757020756, 39.4791971906551
10/20/2017, 40.52, 40.75, 40.37, 40.65, 5208170, 1.36942993857544, -0.29621767567885, 0.507675094492473, 0.0348696727828353, -0.311175828231984, -0.126927062576669, 0.00138500002561867, -0.128312062602288, 40.0738181818188, 40.5688172043003, 40.7149792429791, 39.4822529701536
10/23/2017, 40.82, 41.26, 40.72, 40.77, 5248009, 1.37193918697418, -0.134779722509522, 0.457565212327784, -0.142428864943604, -0.265463381468521, -0.0956283789523411, -0.0180176757699733, -0.0776107031823678, 40.3509090909097, 40.5079569892466, 40.7481758241757, 39.4876408417026
10/24/2017, 40.88, 41.04, 40.7, 40.9, 1890458, 1.34076436724426, 0.187529346862304, 0.501944587214454, -0.0369118343454175, -0.262350913979466, -0.0596464658113121, -0.026343433778241, -0.033303032033071, 40.6998181818188, 40.501483870967, 40.7716410256409, 39.4955031967796
10/25/2017, 40.92, 40.92, 40.07, 40.59, 2824272, 1.3881596326503, 0.0681511560624869, 0.871670976364352, -0.105061772765467, -0.3513555435654, -0.0555051211474122, -0.0321757712520753, -0.023329349895337, 40.8334545454552, 40.4846666666659, 40.7846520146519, 39.4973040664135
10/26/2017, 40.53, 40.99, 40.4, 40.75, 2475533, 1.38596636846165, 0.281724546476501, 0.784798308867626, 0.137076510134604, -0.30422641687781, -0.0388644081355594, -0.0335134986287721, -0.00535090950678726, 40.9065454545461, 40.4725806451605, 40.7861050061049, 39.5021906354516
10/27/2017, 40.25, 40.25, 39.74, 40.14, 5090552, 1.46248687192505, -0.362415969901956, 0.814890615701921, -0.0422019905352235, -0.363195075866723, -0.0740448818939612, -0.0416197752818099, -0.0324251066121513, 40.7454545454552, 40.3938279569885, 40.7482905982905, 39.4953947368422
10/30/2017, 39.9, 39.95, 39.31, 39.48, 5474963, 1.5177054682654, -0.950526397295892, 0.571621757904651, -0.173931458302822, -0.440426386837951, -0.153413687466561, -0.0639785577187601, -0.0894351297478005, 40.2947272727279, 40.2275053763434, 40.6864224664223, 39.4762159945318
10/31/2017, 39.58, 39.87, 39.45, 39.49, 5914761, 1.49463310440015, -1.10663165833591, 0.691813146537037, -0.307670052807787, -0.476253611014316, -0.213051199667703, -0.0937930861085486, -0.119258113559154, 39.9190909090916, 40.0445161290315, 40.6351282051281, 39.457589257504
11/1/2017, 39.74, 39.95, 39.27, 39.58, 5581458, 1.50257474047812, -1.40382048601398, 0.516004868290044, -0.311465586135843, -0.46164820720181, -0.250168325185207, -0.12506813392388, -0.125100191261327, 39.6534545454552, 39.8729032258057, 40.6037973137972, 39.4410086738801
11/2/2017, 39.74, 40.2, 39.55, 40.04, 6746940, 1.49221560481313, -0.939136033216796, 0.682252579763073, -0.226176487071781, -0.327236836362643, -0.239702616400507, -0.147995030419206, -0.0917075859813013, 39.5623636363643, 39.7523225806444, 40.5930647130646, 39.4333630082382
11/3/2017, 40.03, 40.13, 39.8, 39.88, 5265758, 1.46466642868309, -1.05492217956883, 0.469311632789512, -0.24299637289852, -0.336001509138082, -0.241534866026164, -0.166702997540597, -0.0748318684855669, 39.5205454545461, 39.6458494623648, 40.5828253968253, 39.4229029002677
11/6/2017, 39.93, 40.23, 39.79, 39.94, 4456186, 1.44442544609634, -1.01203907931057, 0.302938293245337, -0.114186409070056, -0.291485597513638, -0.235431530365055, -0.180448704105489, -0.0549828262595662, 39.5654545454552, 39.5795913978487, 40.5734993894993, 39.4137704846773
11/7/2017, 39.82, 39.86, 38.85, 39, 5276041, 1.54502140259573, -1.47757303017923, -0.0205339256524961, -0.173788247617256, -0.456860848886433, -0.302952489258885, -0.204949461136168, -0.0980030281227171, 39.3569090909098, 39.4195268817197, 40.5288131868131, 39.3874625322998
11/8/2017, 38.86, 39.22, 38.69, 39.07, 5039842, 1.53296757016052, -1.28569650936377, 0.10065612036695, -0.196728137108221, -0.467630191408913, -0.346817029825182, -0.233322974873971, -0.113494054951211, 39.2141818181825, 39.317548387096, 40.4951135531134, 39.3629091995221
11/9/2017, 38.8, 39.9, 38.8, 39.71, 7895340, 1.57135207297565, -1.04185734500585, 0.313160422535162, 0.145909985138229, -0.334848603010809, -0.326177373233811, -0.251893854545939, -0.0742835186878723, 39.4074545454553, 39.3000860215046, 40.4754847374846, 39.3505090263392
11/10/2017, 39.8, 40.23, 39.72, 40.18, 6747001, 1.54003163954629, -0.666015105987527, 0.418332568669025, 0.380855795569119, -0.220271581828627, -0.26879670355985, -0.255274424348721, -0.013522279211129, 39.6978181818189, 39.3579569892466, 40.4575213675212, 39.3469146663316
11/13/2017, 40.03, 40.2, 39.59, 39.7, 5412898, 1.55754528244638, -0.551527091643708, 0.033039148116094, 0.205285463346026, -0.288753892685494, -0.259067726424298, -0.256033084763837, -0.00303464166046163, 39.6881818181825, 39.3645161290315, 40.423382173382, 39.3347127438772
11/14/2017, 39.46, 39.9, 39.43, 39.8, 4017819, 1.53499548561471, -0.555140287753555, 0.086490233715875, 0.117325473223432, -0.316977116164223, -0.240515761700728, -0.252929620151215, 0.0124138584504874, 39.7030909090916, 39.4063870967734, 40.3725030525029, 39.3245520361991
11/15/2017, 39.57, 40.19, 39.23, 39.88, 3847723, 1.57568152735938, -0.24901439864097, -0.083458581495533, -0.0350632570079847, -0.264149376017645, -0.216858059860876, -0.245715308093147, 0.0288572482322716, 39.746727272728, 39.4512903225799, 40.3252405372404, 39.316031551914
11/16/2017, 40.06, 40.75, 39.96, 40.61, 4352872, 1.57710589375862, 0.388885072455943, 0.122008740747977, 0.136977189583575, -0.173273532410102, -0.137617888221556, -0.224095824118829, 0.0864779358972733, 40.1181818181825, 39.6205161290315, 40.3144224664223, 39.3207510200784
11/17/2017, 41.46, 41.79, 41.37, 41.75, 11858026, 1.59865764858109, 0.785657161504056, 0.602678235089937, 0.313556065395769, -0.0780741582654749, 0.0169733332989566, -0.175881992635272, 0.192855325934228, 40.8203636363644, 39.9260430107519, 40.3722783882783, 39.3457495195388
