Date,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_ATRPercentOfClose20,QQQ_SQN25,QQQ_SQN50,QQQ_SQN100,QQQ_SQN200,QQQ_MACD,QQQ_MACD_Avg,QQQ_MACD_Diff,QQQ_LinReg10,QQQ_LinReg30,QQQ_LinReg90,QQQ_LinReg270
11/14/2017, 153.31, 153.5, 152.57, 153.31, 25173763, 0.805713812518658, 1.15787552911163, 1.38818427329026, 1.16390069239681, 1.58759766535131, 1.81228804872558, 1.75335451475892, 0.0589335339666581, 154.144909090904, 154.117354838704, 151.169284493284, 151.988510900864
11/15/2017, 152.61, 153, 151.78, 152.59, 24808004, 0.819174161920006, 0.913062886746643, 1.19559568182752, 1.16354957642142, 1.5009400784139, 1.66456643432014, 1.73559689867116, -0.0710304643510264, 153.610545454541, 154.160989247306, 151.306974358974, 152.123117280176
11/16/2017, 153.38, 154.89, 153.33, 154.54, 34790570, 0.842810250414164, 1.28199020017169, 1.38972307577214, 1.62379622985158, 1.59121782213853, 1.68541626423814, 1.72556077178456, -0.0401445075464162, 153.665090909086, 154.505053763435, 151.55664957265, 152.290232295076
11/17/2017, 154.58, 154.69, 153.8, 153.95, 28725800, 0.832643723897724, 1.05499281833654, 1.52788482899635, 1.38893866701054, 1.53978954969898, 1.63547905104869, 1.70754442763739, -0.0720653765886945, 153.658909090904, 154.741913978489, 151.777284493285, 152.443947789878
11/20/2017, 154.08, 154.2, 153.61, 153.83, 21143944, 0.81080560507932, 0.936925176577837, 1.28001839595364, 1.68399627519505, 1.52487813455516, 1.56814386634417, 1.67966431537874, -0.11152044903457, 153.678181818177, 154.911634408597, 152.007860805861, 152.592867857143
11/21/2017, 154.56, 155.57, 154.49, 155.5, 20147763, 0.817941575034624, 1.16554962290622, 1.44338472814334, 1.82075530831223, 1.57058013367086, 1.63073716760024, 1.66987888582304, -0.0391417182227984, 154.290181818177, 155.259677419349, 152.304412698413, 152.768698525074
11/22/2017, 155.63, 155.84, 155.34, 155.69, 17299040, 0.792153761782965, 1.23506226661288, 1.44001965146071, 2.02341208045533, 1.56735361384349, 1.676350299153, 1.67117316848903, 0.00517713066396563, 155.00345454545, 155.610193548381, 152.62063003663, 152.944884799813
11/24/2017, 155.86, 156.31, 155.76, 156.26, 8280586, 0.769639691625435, 1.45005804692008, 1.68127977524688, 1.94604738216525, 1.56752542879177, 1.73845346149031, 1.68462922708929, 0.0538242344010191, 155.686727272722, 155.965677419349, 152.971235653236, 153.128070948296
11/27/2017, 156.2, 156.56, 155.83, 156.19, 22653389, 0.754854365213655, 1.36091347037241, 1.59078765363851, 2.09895466542387, 1.54003708437756, 1.76171430421624, 1.70004624251468, 0.061668061701561, 156.203636363631, 156.295505376338, 153.314007326007, 153.306964299395
11/28/2017, 156.52, 156.69, 155.7, 156.59, 25227320, 0.746891041174946, 1.65661650471252, 1.74329448276952, 1.99452144805783, 1.51878662967004, 1.7917709268167, 1.71839117937508, 0.0733797474416127, 156.759818181813, 156.659440860209, 153.664124542124, 153.489804063034
11/29/2017, 156.45, 156.45, 153.12, 153.86, 71986338, 0.834901109649718, 0.981575493017849, 1.18275001170819, 1.57031454855503, 1.34094263402882, 1.57712274307838, 1.69013749211574, -0.113014749037365, 156.112545454541, 156.639720430102, 153.900432234432, 153.622431394692
11/30/2017, 154.46, 155.45, 154.15, 155.15, 56595465, 0.837802065705254, 1.27769407774508, 1.41903303477174, 1.64360053107913, 1.35668680726548, 1.49388416330532, 1.65088682635366, -0.157002663048334, 155.736909090904, 156.740580645155, 154.178246642247, 153.774979101359
12/1/2017, 154.19, 155.24, 152.26, 154.49, 59015828, 0.895758566699863, 1.24681401072117, 1.46720666839057, 1.42062979580443, 1.32633527075164, 1.35899485820326, 1.59250843272358, -0.233513574520319, 155.383636363632, 156.680451612897, 154.42978021978, 153.913658428297
12/4/2017, 155.47, 155.63, 152.56, 152.71, 51319146, 0.961406940743819, 0.315231464100905, 1.19729033900555, 1.19725131643642, 1.20267696579689, 1.09583093132045, 1.49317293244295, -0.397342001122504, 154.300181818177, 156.381268817198, 154.576236874237, 154.019631341477
12/5/2017, 152.64, 154.55, 152.1, 152.81, 40604211, 0.992903810123286, 0.266423488658338, 1.47419010819479, 1.09787287319176, 1.17297630878927, 0.885137473719169, 1.3715658406982, -0.486428366979027, 153.294909090904, 156.004301075263, 154.717987789988, 154.125455173668
12/6/2017, 152.26, 153.74, 152.06, 153.5, 28647769, 0.993741691620146, 0.289008939946133, 1.51250321052532, 1.15512861408267, 1.2018579671925, 0.765019950256914, 1.25025666260994, -0.485236712353026, 152.917636363631, 155.698838709671, 154.869772893773, 154.241111792283
12/7/2017, 153.49, 154.46, 153.33, 154.02, 32666207, 0.977550851710867, 0.402209670532659, 1.4100119924051, 1.11025242402475, 1.2541458733254, 0.703674084863366, 1.14094014706063, -0.43726606219726, 152.867090909086, 155.386473118274, 155.044097680098, 154.363551812916
12/8/2017, 155.1, 155.53, 154.46, 154.7, 28081666, 0.973395365685083, 0.594499376406815, 1.5107049409037, 1.09041143541284, 1.27131788769339, 0.701837021265987, 1.0531195219017, -0.35128250063571, 153.256545454541, 155.086537634403, 155.24915018315, 154.495330638585
12/11/2017, 154.76, 155.95, 154.76, 155.9, 20821528, 0.957697562013523, 0.545110297372462, 1.52030688546996, 1.17891464559284, 1.31506041151773, 0.788126079458721, 1.0001208334131, -0.211994753954382, 154.131636363631, 155.17425806451, 155.486336996337, 154.644957279983
12/12/2017, 155.81, 156.15, 155.36, 155.69, 20310252, 0.936410799807391, 0.39855429951814, 1.46951484123228, 1.16490664745549, 1.32812816835541, 0.829997836396558, 0.966096234009794, -0.136098397613236, 155.029999999995, 155.227935483865, 155.710957264957, 154.788646443515
12/13/2017, 156.28, 156.49, 155.76, 155.99, 24418479, 0.913522069048735, 0.439924963488778, 1.46524660059571, 1.12769079370831, 1.27010921985359, 0.877276303098284, 0.948332247827492, -0.0710559447292074, 155.535090909086, 155.331161290317, 155.960092796093, 154.934955739973
12/14/2017, 156.28, 156.66, 155.71, 155.88, 24594682, 0.898930537422161, 0.294244453095818, 1.42806272067824, 1.15589881530198, 1.30343209346637, 0.895545457316501, 0.937774889725294, -0.0422294324087924, 156.143999999995, 155.392322580639, 156.190490842491, 155.077073488564
12/15/2017, 156.49, 157.82, 156.23, 157.65, 49816151, 0.905924691181085, 0.784109627436329, 1.45201307019558, 1.26050796150726, 1.36453325409246, 1.04084983219039, 0.958389878218313, 0.0824599539720763, 157.19254545454, 155.634344086015, 156.485560439561, 155.24595959596
12/18/2017, 158.29, 158.77, 158.07, 158.64, 26844519, 0.890557716757837, 0.964691481191391, 1.5488480150154, 1.44616806111043, 1.42421422400193, 1.22180511356237, 1.01107292528712, 0.210732188275244, 158.054727272722, 156.061634408596, 156.745326007326, 155.428359981111
12/19/2017, 158.34, 158.5, 157.26, 157.7, 31414968, 0.894826711332531, 0.734932820224259, 1.43218471069502, 1.36579989232511, 1.39086305226565, 1.27466973442574, 1.06379228711485, 0.210877447310895, 158.288727272722, 156.369677419349, 156.974879120879, 155.592580461693
12/20/2017, 158.25, 158.28, 156.91, 157.53, 38972602, 0.894486534363506, 0.815777032368406, 1.3921362744765, 1.41494270213003, 1.37027437267642, 1.2880004802939, 1.10863392575066, 0.179366554543244, 158.335272727267, 156.636924731177, 157.22623931624, 155.751447486312
12/21/2017, 157.73, 158.25, 157.37, 157.55, 18638679, 0.877581977596756, 0.971828281600238, 1.33262040705156, 1.38353538464572, 1.36566135742274, 1.28536217030123, 1.14397957466077, 0.141382595640454, 158.272909090904, 156.92449462365, 157.470732600733, 155.908128764689
12/22/2017, 157.31, 157.43, 156.95, 157.37, 23330440, 0.853719822976746, 0.592778703420239, 1.34805483118216, 1.32741413894432, 1.32781390918409, 1.25428814201291, 1.1660412881312, 0.0882468538817105, 158.091818181813, 157.115548387091, 157.703008547009, 156.059444299334
12/26/2017, 156.53, 156.72, 155.95, 156.52, 21918720, 0.860799860176068, 0.53788515728665, 1.14420930227051, 1.3032075755827, 1.27457410990332, 1.14784224358743, 1.16240147922245, -0.0145592356350133, 157.711454545449, 157.174344086015, 157.822984126984, 156.19474931986
12/27/2017, 156.52, 156.96, 156.39, 156.54, 22388186, 0.835861597093524, 0.567004589394638, 1.07626774408086, 1.27884776480263, 1.29356025728317, 1.05295907822745, 1.14051299902345, -0.0875539207960012, 157.262181818176, 157.23002150537, 157.930483516484, 156.328223614458
12/28/2017, 157.05, 157.07, 156.54, 156.73, 25393825, 0.810013945566065, 0.277918783685784, 1.07496457754561, 1.20851044292653, 1.25990776893611, 0.981777577410071, 1.10876591470077, -0.126988337290701, 156.892181818176, 157.255247311822, 158.031072039072, 156.462603665339
12/29/2017, 156.9, 156.9, 155.7, 155.76, 33185962, 0.812826215999877, 0.0300406631822219, 0.961220609134281, 1.13866311604847, 1.21750807770364, 0.837441329448723, 1.05450099765036, -0.217059668201639, 156.124727272722, 157.087333333327, 158.125550671551, 156.579497249099
1/2/2018, 156.5, 158.53, 156.17, 158.49, 32573272, 0.846271189563593, 0.422765128315029, 1.33194015948809, 1.37255415049894, 1.34199325991726, 0.932591661337142, 1.03011913038772, -0.0975274690505761, 156.660909090904, 157.375354838703, 158.318827838828, 156.737597088901
1/3/2018, 158.61, 160.17, 158.61, 160.03, 29383557, 0.848711146611492, 0.691669296979764, 1.45128534813049, 1.8940890591846, 1.39876502466034, 1.11936081981, 1.04796746827217, 0.071393351537824, 157.881272727267, 157.793956989241, 158.558512820513, 156.917470666957
1/4/2018, 160.59, 160.79, 160.08, 160.31, 24776125, 0.828571408849262, 0.669668666686574, 1.63223838523173, 1.81606581606477, 1.53763833607594, 1.27526986625099, 1.09342794786794, 0.181841918383056, 158.93454545454, 158.200860215047, 158.79075946276, 157.099007874016
1/5/2018, 161.04, 162.03, 160.77, 161.92, 26992340, 0.832428782268984, 1.62173473594292, 1.77299364092608, 1.78553731857999, 1.55709910169102, 1.5113208870666, 1.17700653570767, 0.334314351358932, 160.367636363631, 158.881569892467, 159.089724053724, 157.30291942402
1/8/2018, 161.9, 162.63, 161.86, 162.55, 23159061, 0.811427406974741, 1.50867487170687, 1.93230343074182, 1.83166147986598, 1.60308762081521, 1.72929452574473, 1.28746413371508, 0.44183039202965, 161.782909090903, 159.613462365585, 159.414378510379, 157.51359010214
1/9/2018, 162.85, 163.04, 162.07, 162.56, 24782448, 0.800643754635562, 1.67729152272638, 2.00459466761656, 1.80657187067353, 1.58879959197411, 1.88116225376046, 1.40620375772416, 0.474958496036305, 162.892909090903, 160.340365591392, 159.762459096459, 157.721307573975
1/10/2018, 161.8, 162.21, 161.12, 162.18, 34004028, 0.806788853840665, 2.18179265655905, 1.63788498411236, 2.18962937416322, 1.55987299460518, 1.94839580415726, 1.51464216701078, 0.433753637146478, 163.41854545454, 160.973741935477, 160.115252747253, 157.920110741971
1/11/2018, 162.48, 163.3, 162.21, 163.29, 20473518, 0.795534114153256, 2.38172815725338, 1.73110635007863, 2.3010103233959, 1.56443416684415, 2.06741473048911, 1.62519667970645, 0.44221805078266, 164.022909090903, 161.735978494617, 160.500415140415, 158.133031779032
1/12/2018, 163.03, 164.66, 162.94, 164.49, 37762708, 0.802526762873615, 2.45458851181184, 1.79987930626762, 2.42797305245175, 1.58158485121301, 2.23282939094298, 1.74672322195375, 0.486106168989229, 164.711636363631, 162.425247311821, 160.896253968254, 158.361203359859
1/16/2018, 165.55, 166.42, 163.53, 164.02, 41231849, 0.852684098669838, 2.19408834966846, 1.73511868294573, 2.19203389935898, 1.54836430140768, 2.29948954496305, 1.85727648655561, 0.44221305840744, 164.620727272721, 163.072301075262, 161.266820512821, 158.57891550408
1/17/2018, 164.77, 166.04, 164, 165.79, 33849879, 0.862925288441012, 2.32851509298888, 1.98734681282155, 2.40153072442792, 1.6222413133535, 2.46670773349769, 1.97916273594403, 0.487544997553658, 165.236727272721, 163.842709677413, 161.708473748474, 158.820349461586
1/18/2018, 165.55, 166.2, 165.14, 165.82, 26432166, 0.851593079194932, 2.09937729502801, 1.8044033408773, 2.45642937101093, 1.62794816076678, 2.57200166772287, 2.0977305222998, 0.474271145423077, 165.772909090903, 164.425354838703, 162.108551892552, 159.058786726582
1/19/2018, 166.32, 166.61, 165.54, 166.34, 38937588, 0.838647385911378, 2.27028364211723, 1.79898838892774, 2.54295227432365, 1.63855889932661, 2.66666783650078, 2.21151798513999, 0.455149851360785, 166.228909090903, 164.996064516122, 162.552417582418, 159.301659233848
1/22/2018, 166.27, 168.12, 166.09, 168.12, 26081388, 0.848653199285473, 2.48284849723873, 1.98764495095823, 2.63705988941329, 1.73729537670451, 2.8524414121928, 2.33970267055056, 0.512738741642248, 167.292909090903, 165.751333333327, 163.066871794872, 159.567802525181
1/23/2018, 168.64, 169.66, 168.56, 169.51, 37989650, 0.84503449395717, 2.76247881187432, 2.06319335238249, 2.69246435600898, 1.78736187092724, 3.07636724600061, 2.48703558564057, 0.589331660360048, 168.624909090903, 166.62331182795, 163.630485958486, 159.850991805356
1/24/2018, 169.81, 170.24, 167.44, 168.41, 54287377, 0.891156743763114, 2.15459071693884, 2.0263670189246, 2.41845290661298, 1.74074951975673, 3.12900011014065, 2.61542849054058, 0.513571619600067, 169.199272727267, 167.301118279563, 164.10999023199, 160.113845100341
1/25/2018, 169.55, 169.63, 167.81, 168.35, 28924956, 0.900954688781043, 1.94570046429771, 2.01941384387543, 2.26774756895533, 1.73545867262281, 3.12979223890972, 2.71830124021441, 0.411490998695305, 169.357818181812, 167.962860215047, 164.581242979243, 160.372136714199
1/26/2018, 169.27, 170.95, 168.96, 170.93, 32038184, 0.919042507245505, 2.53119184606605, 2.23473760787509, 2.47615171708278, 1.85776014549769, 3.30055767040787, 2.8347525262531, 0.465805144154767, 170.293090909085, 168.857634408595, 165.137609279609, 160.66497976043
1/29/2018, 170.52, 170.91, 169.74, 170.1, 37277849, 0.912330035128163, 2.36081330266578, 2.2016813220909, 2.56161072744448, 1.85120236937386, 3.33052423160552, 2.93390686732359, 0.396617364281936, 170.764909090903, 169.568774193541, 165.644656898657, 160.941560748941
1/30/2018, 168.55, 169.42, 167.82, 168.7, 44987688, 0.941481754751248, 2.00025772963154, 2.1001294167169, 2.35855982979855, 1.81619046606982, 3.20436670283891, 2.98799883442665, 0.216367868412259, 170.353090909085, 170.003913978488, 166.062705738706, 161.167265819325
1/31/2018, 169.67, 169.99, 168.34, 169.4, 42449199, 0.939413066264514, 2.16668582846763, 1.96969548047648, 2.38470912142265, 1.7911154287325, 3.12484879052502, 3.01536882564633, 0.109479964878696, 170.281818181812, 170.563161290316, 166.474468864469, 161.404067514009
2/1/2018, 168.12, 169.73, 167.42, 167.96, 38037875, 0.968860114038749, 2.0244955652858, 1.83996911893324, 2.38812178870344, 1.73552973701031, 2.91206582457514, 2.99470822543209, -0.0826424008569511, 169.522181818175, 170.929892473111, 166.801904761905, 161.620655733224
2/2/2018, 167.34, 167.7, 164.47, 164.61, 68478082, 1.04515677975974, 1.22884196832227, 1.31596816752563, 1.8271224730641, 1.55436637671458, 2.44493312105797, 2.88475320455727, -0.439820083499294, 167.592545454539, 170.748774193541, 166.93180952381, 161.791879458795
2/5/2018, 163.13, 165.75, 158, 158.12, 105372224, 1.27871929319781, 0.181164554252918, 0.288298705566572, 1.03507024988533, 1.15149468675224, 1.53336267675184, 2.61447509899618, -1.08111242224434, 163.871272727266, 169.688279569885, 166.770268620269, 161.866950389504
2/6/2018, 155.96, 162.51, 155.1, 162.31, 118537891, 1.41169083795463, 0.685129075657908, 0.627198805092995, 1.28836682708067, 1.28725146076398, 1.13594010441227, 2.3187681000794, -1.18282799566713, 162.420909090902, 169.156946236552, 166.809594627595, 162.002817001503
2/7/2018, 161.79, 163.55, 160.2, 160.21, 91028328, 1.46323552158414, 0.204183395060459, 0.384568179639833, 1.1901390712199, 1.13034223295356, 0.644102589281118, 1.98383499791974, -1.33973240863862, 160.417818181811, 168.316451612896, 166.742937728938, 162.106932895996
2/8/2018, 160.69, 160.8, 153.45, 153.45, 94184831, 1.69080296361907, -0.525821982457084, -0.170548843417198, 0.573001094039736, 0.775922238877004, -0.287839652935958, 1.5295000677486, -1.81733972068456, 156.51472727272, 166.543247311821, 166.392324786325, 162.106990569906
2/9/2018, 155.66, 157.24, 150.13, 156.1, 113836554, 1.806733049513, -0.308184398560205, 0.0060722576757361, 0.782638542752934, 0.875661296876217, -0.803317595950034, 1.06293653500888, -1.86625413095891, 154.855818181811, 165.127419354832, 166.154576312576, 162.146683066831
2/12/2018, 157.67, 159.95, 156.46, 158.87, 63050637, 1.8076381795023, -0.203819667443851, 0.420490622790954, 0.93623696278867, 0.93478499056944, -0.977058803770746, 0.654937467252951, -1.6319962710237, 154.79672727272, 164.078559139778, 166.037091575091, 162.22174361077
2/13/2018, 157.98, 160.01, 157.72, 159.69, 31785595, 1.78013966872474, -0.187352993171298, 0.383572230934626, 1.0213849693627, 0.953443671895706, -1.03663315401465, 0.316623342999431, -1.35325649701408, 155.353454545448, 163.055268817197, 165.949052503052, 162.30777832445
2/14/2018, 158.79, 162.93, 158, 162.68, 52107431, 1.81157473883526, 0.0498590999049661, 0.642039697032632, 1.26088597709524, 1.00090617567668, -0.832976212991895, 0.0867034318011654, -0.91967964479306, 157.574545454538, 162.567999999993, 166.013482295482, 162.434414377477
2/15/2018, 164.14, 165.7, 162.44, 165.7, 51633887, 1.78800017856388, 0.302373492959911, 0.982067021087961, 1.43837060465562, 1.08510489756633, -0.423011644236283, -0.0152395834063242, -0.407772060829959, 160.917454545447, 162.539548387089, 166.203216117216, 162.604288096215
2/16/2018, 165.18, 166.76, 164.68, 164.96, 62256291, 1.76926556806882, 0.16521673346157, 0.921060179235853, 1.50757818332305, 1.07767597281126, -0.156025026046137, -0.0433966719342868, -0.11262835411185, 163.457999999993, 162.399290322573, 166.343609279609, 162.760519338527
2/20/2018, 164.39, 166.68, 164.31, 165.29, 36785626, 1.74913876037995, 0.100594308243739, 0.892748110507843, 1.50168773075063, 1.08673691347617, 0.0812553731175854, -0.0184662629239124, 0.0997216360414978, 164.795454545447, 162.378236559132, 166.488073260073, 162.924348503485
2/21/2018, 166.06, 167.72, 164.72, 164.82, 41161779, 1.75742863983765, 0.100763495954914, 0.820517410769523, 1.3847582739661, 1.05044433666115, 0.228739955104913, 0.0309749806818528, 0.197764974423061, 166.417454545447, 162.317806451606, 166.608810744811, 163.087141451415
2/22/2018, 165.54, 166.42, 164.38, 164.8, 37074413, 1.73165302789526, -0.0324998589509127, 0.768929068867687, 1.38708384488922, 1.03767208777795, 0.340088388797511, 0.0927976623049845, 0.247290726492527, 167.475636363629, 162.240860215047, 166.710380952381, 163.247372693727
2/23/2018, 166.06, 168.17, 165.45, 168.17, 50096916, 1.71230063654208, 0.210261492071508, 0.89565575742828, 1.49619887736898, 1.11909213206805, 0.692283447801117, 0.212694819404211, 0.479588628396906, 168.095636363629, 162.5517204301, 166.95945054945, 163.455813584803
2/26/2018, 168.93, 170.4, 168.82, 170.4, 39266658, 1.67083167925421, 0.327627065864647, 1.05143778663434, 1.60846038507246, 1.18342024446759, 1.13822221542156, 0.397800298607682, 0.740421916813882, 169.213090909083, 163.180881720423, 167.302803418803, 163.686375017084
2/27/2018, 170.42, 170.73, 168.21, 168.29, 42209873, 1.68206210848935, 0.0548147128512518, 0.881275481589968, 1.45129654881129, 1.11420554747368, 1.30631415910804, 0.579503070707754, 0.726811088400287, 169.375636363629, 163.576451612896, 167.542358974359, 163.880260762608
2/28/2018, 169.25, 169.8, 167.1, 167.21, 42936334, 1.6890169285676, -0.117999500697326, 0.815572069563115, 1.37498813691353, 1.06544156666959, 1.33696950918593, 0.73099635840339, 0.605973150782544, 168.815272727265, 163.779139784939, 167.716603174603, 164.061020363537
3/1/2018, 167.29, 168.07, 163, 164.48, 76809904, 1.78532037083231, -0.230467789389443, 0.505984741025497, 1.10745655055253, 0.951405697729283, 1.12797333606534, 0.810391753935779, 0.317581582129559, 167.499636363629, 163.732860215046, 167.745848595848, 164.197318573186
3/2/2018, 162.59, 166.28, 161.96, 165.99, 57445063, 1.81075377953355, -0.119023131372177, 0.536161607591795, 1.17950406113885, 0.976727864280424, 1.07183133904991, 0.862679670958605, 0.209151668091302, 167.211454545447, 163.888623655907, 167.838141636141, 164.355318846522
3/5/2018, 165.26, 168.26, 164.59, 167.83, 38540207, 1.8106933734823, -0.169232348559068, 0.717912858940711, 1.29193362883224, 1.19364777746297, 1.16241146857854, 0.922626030482592, 0.239785438095948, 167.395090909083, 164.311419354831, 167.976649572649, 164.538233155665
3/6/2018, 168.61, 169.11, 167.48, 168.54, 29480927, 1.76126875179755, -0.0636269359286995, 0.775010294415858, 1.32486833551932, 1.17066959398926, 1.27677012882373, 0.993454850150819, 0.283315278672908, 167.733454545446, 164.933354838702, 168.13703052503, 164.731571135711
3/7/2018, 167.26, 169.07, 166.96, 168.93, 34609407, 1.73179437433588, 0.0591540487160916, 0.798617210195886, 1.31857747953789, 1.16049510222082, 1.38292839392955, 1.07134955890656, 0.311578835022982, 167.935272727265, 165.694731182788, 168.286959706959, 164.928745934126
3/8/2018, 169.54, 169.98, 168.95, 169.86, 25828371, 1.66710480674516, 0.074912908589026, 0.869805367145341, 1.38842925461859, 1.14573660354687, 1.52452899030669, 1.16198544518659, 0.362543545120102, 168.230181818174, 166.504516129025, 168.451345543345, 165.13955036217
3/9/2018, 171.1, 173.16, 170.82, 173.16, 38310546, 1.64885482415134, 0.393663605255421, 1.12065502318998, 1.51586694722394, 1.23432448091423, 1.88134394199471, 1.30585714454822, 0.575486797446499, 170.063090909083, 167.719655913971, 168.838315018315, 165.39856635233
3/12/2018, 173.65, 174.48, 173.28, 174.08, 37634971, 1.59604731320395, 0.704943124371796, 1.17529407334665, 1.53287150982689, 1.23799811184446, 2.21285031221186, 1.48725577808094, 0.725594534130912, 172.387636363628, 169.192494623648, 169.256996336996, 165.672715867159
3/13/2018, 174.8, 175.21, 171.27, 171.71, 55638925, 1.65190099859307, 1.13828219471798, 1.00424326103267, 1.37821102643566, 1.11263343662859, 2.25830002890947, 1.64146462824665, 0.616835400662825, 173.270727272719, 170.288967741928, 169.568263736263, 165.911363400301
3/14/2018, 172.58, 172.74, 170.93, 171.68, 40536383, 1.62229452728912, 0.823992583807307, 1.07082408125977, 1.38813899506663, 1.10208100952036, 2.26578000604968, 1.76632770380726, 0.499452302242425, 173.740909090901, 171.277913978487, 169.862778998779, 166.151657783244
3/15/2018, 171.83, 172.53, 170.9, 171.53, 28810366, 1.59004109032091, 1.01637420967879, 0.889369976455346, 1.41583463595494, 1.09265791399483, 2.23385372026436, 1.85983290709868, 0.374020813165686, 173.369454545446, 172.275268817197, 170.129948717948, 166.385969933033
3/16/2018, 171.78, 172.2, 170.94, 171.02, 31176742, 1.55188142212378, 2.07980068981522, 0.756329344610737, 1.36167578628604, 1.07806925606487, 2.14269946535836, 1.91640621875061, 0.226293246607747, 172.739272727264, 173.098172043003, 170.392822954823, 166.613449501162
3/19/2018, 169.16, 169.22, 165.64, 167.1, 71395061, 1.66985411592476, 1.21300618923011, 0.477607888224936, 1.18138728970111, 0.918416049192856, 1.73415753384671, 1.87995648176983, -0.145798947923122, 170.848545454537, 173.180623655906, 170.482898656898, 166.784537925379
3/20/2018, 167.1, 168.04, 166.61, 167.65, 34075664, 1.62380549736043, 0.997466084735498, 0.409562935152754, 1.19581715034674, 0.877848540517304, 1.43818698882939, 1.79160258318174, -0.353415594352358, 169.329636363628, 172.88412903225, 170.589264957265, 166.961094437611
3/21/2018, 167.23, 168.76, 166.19, 166.92, 43863543, 1.6263446085002, 0.822007107294283, 0.323737664748589, 1.19029993582473, 0.855135306345158, 1.13167802063825, 1.65961767067305, -0.527939650034798, 167.685090909082, 172.712860215046, 170.667411477411, 167.120220035534
3/22/2018, 164.7, 165.77, 162.59, 162.8, 66607288, 1.71711283752033, 0.0419992883726674, 0.0650360017649177, 0.967944396832472, 0.73200573800249, 0.549978082361548, 1.43768975301075, -0.887711670649198, 164.9129090909, 171.849096774186, 170.538366300366, 167.217471641383
3/23/2018, 162.6, 163.3, 158.43, 158.51, 80110392, 1.82902448710425, -0.694508113106982, -0.170176589198946, 0.475449410195387, 0.562645296823626, -0.254259511243987, 1.0992999001598, -1.35355941140379, 161.703818181809, 169.973634408594, 170.214901098901, 167.250036353697
3/26/2018, 161.68, 164.6, 159.16, 164.4, 57481503, 1.86053976811648, -0.0114267527301661, 0.116917341704841, 0.748407212304537, 0.723052699640286, -0.411605095849524, 0.797118900957935, -1.20872399680746, 161.512545454536, 168.989526881712, 170.149582417582, 167.364110974443
3/27/2018, 165.6, 165.62, 157.68, 159.08, 78889105, 2.07618243012593, -0.448196433772826, -0.236778103527953, 0.425616919632406, 0.679362376170564, -0.954578359049322, 0.446779448956484, -1.40135780800581, 159.537454545446, 167.461526881712, 169.831557997557, 167.407506355063
3/28/2018, 158.25, 159.78, 156.04, 157.25, 89369655, 2.11424576111422, -0.554181869125851, -0.31144513377565, 0.332707706686556, 0.647440914756726, -1.51508928196597, 0.0544057027719929, -1.56949498473796, 157.613090909082, 165.754645161282, 169.413313797313, 167.416785294519
3/29/2018, 158.13, 161.71, 156.63, 160.13, 68692566, 2.13103034183757, -0.311663504772228, -0.243454993221446, 0.492146667377935, 0.693148637612288, -1.70722645197796, -0.297920728177998, -1.40930572379996, 157.440727272718, 164.628258064508, 169.160879120879, 167.468101954353
4/2/2018, 159, 159.74, 153.88, 155.51, 85549443, 2.28557516691227, -0.901852545388713, -0.481440895139359, 0.178016060569712, 0.562715449882596, -2.20685270823262, -0.679707124188922, -1.5271455840437, 156.192181818173, 163.133462365583, 168.689289377289, 167.446817821511
4/3/2018, 156.92, 157.92, 154.44, 157.26, 64090049, 2.25777886618467, -0.930250413990452, -0.411023834919191, 0.238961298652171, 0.636333023381353, -2.43354732258334, -1.0304751638678, -1.40307215871553, 155.610181818172, 161.877118279562, 168.290385836385, 167.447654503211
4/4/2018, 154.27, 160.23, 154.04, 159.74, 65768692, 2.30534236428816, -0.57888656948693, -0.366622962329833, 0.355295303990644, 0.742207904747103, -2.38558957231587, -1.30149804555742, -1.08409152675845, 156.531636363627, 161.007118279562, 168.034485958485, 167.484538745387
4/5/2018, 161.33, 161.58, 159.48, 160.65, 43054868, 2.24302906820929, -0.433476409404621, -0.388647300223251, 0.368096777498967, 0.69350398549132, -2.24823703780643, -1.49084584400722, -0.757391193799213, 158.052909090899, 160.257053763432, 167.819479853479, 167.533192565259
4/6/2018, 158.94, 160.46, 155.88, 156.63, 59870865, 2.33783750761304, -0.524755844829118, -0.533627707661603, 0.210522348630946, 0.603471314700517, -2.43568747899923, -1.67981417100562, -0.755873307993606, 157.703454545445, 159.022494623647, 167.437785103785, 167.524250102501
4/9/2018, 158.01, 160.88, 157.46, 157.73, 41810380, 2.34018077966499, -0.551437363521276, -0.47197946052823, 0.264263343678479, 0.590506424490602, -2.46704395025856, -1.83726012685621, -0.629783823402348, 157.212545454536, 158.204881720422, 167.102346764346, 167.53107366407
4/10/2018, 160.13, 161.73, 159.07, 161.21, 48601323, 2.29924247042821, -0.412377020423423, -0.413113397800311, 0.41736254311314, 0.688868059911199, -2.18588968756706, -1.90698603899838, -0.278903648568677, 159.144363636354, 158.044838709669, 166.926786324786, 167.584655186552
4/11/2018, 160.2, 162, 160.1, 160.28, 41622139, 2.25622557227879, -0.526500455457105, -0.420417980370881, 0.401096710038734, 0.643598541867783, -2.01488974172534, -1.92856677954377, -0.08632296218157, 159.864909090899, 157.68541935483, 166.646522588522, 167.628081727484
