Date,XLI_Open,XLI_High,XLI_Low,XLI_Close,XLI_Volume,XLI_ATRPercentOfClose20,XLI_SQN25,XLI_SQN50,XLI_SQN100,XLI_SQN200,XLI_MACD,XLI_MACD_Avg,XLI_MACD_Diff,XLI_LinReg10,XLI_LinReg30,XLI_LinReg90,XLI_LinReg270
8/3/2017, 68.28, 68.75, 68.28, 68.75, 13298775, 0.764456422001319, 0.407858448500528, 0.871949677028545, 0.786167129992761, 0, 0.0417269141216821, 0.128931330016983, -0.0872044158953006, 68.3501818181825, 68.8677634408605, 69.4367374847376, 69.0936722292763
8/4/2017, 68.72, 68.91, 68.6, 68.88, 12746046, 0.747365854558089, 0.938900421538374, 0.892136887679644, 0.995907570017917, 0, 0.0649175400184703, 0.11612857201728, -0.0512110319988099, 68.5483636363644, 68.8589677419358, 69.4622393162394, 69.1267973154362
8/7/2017, 68.83, 68.97, 68.72, 68.88, 7753092, 0.728145064733785, 0.584334810414989, 0.707303281413828, 0.811793569676718, 0, 0.0823470327863873, 0.109372264171102, -0.0270252313847143, 68.7110909090916, 68.8596129032262, 69.4846617826619, 69.1590260485652
8/8/2017, 68.78, 69.07, 68.57, 68.67, 9136464, 0.730259217357215, 0.117147619309944, 0.575698334821899, 0.840304750757851, 0, 0.0783120538121267, 0.103160222099307, -0.0248481682871799, 68.7696363636371, 68.8293333333337, 69.5030402930404, 69.1848771348902
8/9/2017, 68.53, 68.78, 68.5, 68.69, 8088193, 0.713925686899461, -0.0216984552021004, 0.593570033495135, 0.829188981127147, 0, 0.0758537420367134, 0.097698926086788, -0.0218451840500746, 68.8460000000007, 68.7634623655918, 69.5138461538463, 69.2105314757482
8/10/2017, 68.38, 68.56, 67.78, 67.82, 10779707, 0.754019133905452, -0.20831062247937, 0.142635219651086, 0.61923468872871, 0, 0.00366157478204343, 0.0788914558258391, -0.0752298810437956, 68.5405454545462, 68.6203225806455, 69.4808522588524, 69.2129539088363
8/11/2017, 67.85, 68.18, 67.78, 67.86, 10501194, 0.745368387538968, -0.599668973163133, -0.0161762996803602, 0.930638088271264, 0, -0.0497500841756846, 0.0531631478255343, -0.102913232001219, 68.3038181818188, 68.4455913978498, 69.4512600732602, 69.2162262253875
8/14/2017, 68.31, 68.65, 68.24, 68.57, 6680893, 0.758373397104779, -0.182615406619881, 0.163267341004183, 1.04048325147787, 0, -0.0343916963599327, 0.0356521789884409, -0.0700438753483736, 68.3238181818188, 68.3962795698929, 69.4460073260075, 69.2374491315136
8/15/2017, 68.53, 68.62, 68.31, 68.42, 5055014, 0.744688404669702, -0.242078515056197, 0.200563309020857, 1.02561372582254, 0, -0.0339326552352333, 0.0217352121437061, -0.0556678673789394, 68.2378181818188, 68.3529677419359, 69.4354945054946, 69.2542691491099
8/16/2017, 68.42, 68.77, 68.42, 68.61, 7725838, 0.731001335302812, -0.377235545545842, 0.472231900063882, 1.12304352678846, 0, -0.0180296155479596, 0.013782246605373, -0.0318118621533325, 68.2605454545461, 68.3478064516133, 69.4323809523811, 69.275392243812
8/17/2017, 68.24, 68.43, 67.38, 67.42, 10766247, 0.797927937323786, -0.91087419229401, 0.0161284104111582, 0.837408411555416, 0, -0.100293278293847, -0.00903285837447108, -0.0912604199193762, 67.9292727272734, 68.1524301075272, 69.3782564102566, 69.2660902794364
8/18/2017, 67.08, 67.61, 67, 67.15, 14111125, 0.806500170627716, -1.23776460397162, -0.167015833372518, 0.596114064226588, 0, -0.185140384111335, -0.0442543635218439, -0.140886020589491, 67.6032727272734, 67.9627096774197, 69.3127692307693, 69.2501462264151
8/21/2017, 67.22, 67.31, 66.95, 67.26, 7447304, 0.791683944911814, -1.14829718093445, -0.223489188238624, 0.626915153754406, 0, -0.240731246115232, -0.0835497400405215, -0.15718150607471, 67.409636363637, 67.8100215053767, 69.2307936507938, 69.2371583850931
8/22/2017, 67.44, 68.09, 67.44, 68.03, 6559150, 0.804589578539323, -0.577351165948365, -0.0260137655788945, 0.718682014831292, 0, -0.220117462829208, -0.110863284598259, -0.109254178230949, 67.5283636363643, 67.76135483871, 69.1702173382175, 69.2432919254659
8/23/2017, 67.75, 67.75, 67.39, 67.39, 7027114, 0.819103985407755, -0.895559244018922, -0.348714750835636, 0.622154465232266, 0, -0.252512732758078, -0.139193174230223, -0.113319558527855, 67.4649090909097, 67.6617849462369, 69.0942832722834, 69.2335264712565
8/24/2017, 67.56, 67.58, 67.15, 67.18, 7917391, 0.812584797526007, -0.820975175060417, -0.397939390366982, 0.605426274337131, 0, -0.291768141018494, -0.169708167587877, -0.122059973430617, 67.2258181818188, 67.5437849462369, 69.0025470085472, 69.2187543019602
8/25/2017, 67.49, 67.75, 67.41, 67.5, 7846272, 0.810518138709737, -0.59241492558486, -0.429103392912562, 0.640209851056433, 0, -0.293671744173892, -0.19450088290508, -0.0991708612688122, 67.1401818181824, 67.4989677419359, 68.924175824176, 69.2119223946785
8/28/2017, 67.65, 67.72, 67.36, 67.46, 5999215, 0.797131272528341, -0.541617271334691, -0.408602275377006, 0.685590316032224, 0, -0.295007367795066, -0.214602179883077, -0.0804051879119885, 67.2023636363642, 67.4588602150541, 68.8592429792432, 69.2041686746988
8/29/2017, 67.24, 68.01, 67.08, 67.95, 8150182, 0.82024653219314, -0.255823084046948, -0.379328840447648, 0.756677795062337, 0, -0.253603570144477, -0.222402457935357, -0.0312011122091203, 67.4643636363642, 67.4827096774197, 68.8155164835167, 69.2081754563163
8/30/2017, 68, 68.26, 67.86, 68.23, 5463266, 0.805349029303791, -0.166177797831758, -0.0262227609883467, 0.806116571344465, 0, -0.195938445829697, -0.217109655514225, 0.0211712096845284, 67.8867272727278, 67.5550107526885, 68.8028351648354, 69.2186441402908
8/31/2017, 68.36, 68.6, 68.24, 68.46, 8635037, 0.789534269002743, 0.117314760252325, 0.223761847373916, 0.820866766316196, 0, -0.130178722268781, -0.199723468865136, 0.0695447465963555, 68.1712727272732, 67.6373978494628, 68.8059340659343, 69.234223724993
9/1/2017, 68.61, 68.8, 68.52, 68.52, 14501865, 0.774211036969226, 0.0712243447129976, 0.297000002774695, 0.812566891304373, 0, -0.0723877283419228, -0.174256320760494, 0.101868592418571, 68.3658181818187, 67.7216344086025, 68.8105592185594, 69.2507915071354
9/5/2017, 68.34, 68.42, 67.68, 67.83, 16031137, 0.804901861130396, -0.195757196946169, -0.0432529677607234, 0.885584705107049, 0, -0.081327687762851, -0.155670594160965, 0.074342906398114, 68.2692727272732, 67.7100000000004, 68.7832234432237, 69.2508297213623
9/6/2017, 67.97, 68.12, 67.83, 67.9, 19701442, 0.785223395853476, -0.0766740074238902, -0.0254243284128473, 1.03228690646142, 0, -0.0818210726338009, -0.140900689855532, 0.0590796172217313, 68.3198181818187, 67.7064086021509, 68.7511941391944, 69.2523935808514
9/7/2017, 67.95, 68.04, 67.64, 68.04, 13887023, 0.773821798200008, -0.148526708853095, 0.208621659833806, 0.89490193315483, 0, -0.0701071026878708, -0.126741972422, 0.0566348697341292, 68.2978181818187, 67.7307096774197, 68.7196971916974, 69.2570580723216
9/8/2017, 67.71, 68.37, 67.61, 68.27, 8066996, 0.788315415146508, -0.198189774031749, 0.0714375640602237, 1.01052349145661, 0, -0.0417829712181117, -0.109750172181222, 0.0679672009631106, 68.2778181818186, 67.7620000000004, 68.7039731379734, 69.2668068566872
9/11/2017, 68.53, 68.88, 68.53, 68.86, 8005620, 0.786775758385848, 0.00831959253356306, 0.502111433795462, 1.13324746281629, 0, 0.0279499861581058, -0.0822101405133567, 0.110160126671463, 68.4661818181823, 67.8786236559144, 68.7138241758245, 69.2897149425287
9/12/2017, 69.02, 69.21, 68.9, 69.19, 7606229, 0.769164760605969, 0.14891085062068, 0.420081777361215, 1.02554224059107, 0, 0.10859033753654, -0.0440500449033773, 0.152640382439918, 68.6863636363641, 68.0281505376348, 68.7379340659343, 69.3195545454545
9/13/2017, 69.14, 69.19, 68.94, 69.09, 5528446, 0.749856481357804, 0.196653768028746, 0.228782289417602, 0.983699103253677, 0, 0.162555395311244, -0.00272895686045292, 0.165284352171697, 68.8756363636368, 68.1459784946241, 68.7633162393164, 69.3464599383667
9/14/2017, 68.99, 69.44, 68.9, 69.42, 6864883, 0.747871003776434, 0.32601039104889, 0.275325559226283, 0.840995878479439, 0, 0.229308014418947, 0.0436784373954272, 0.18562957702352, 69.1727272727277, 68.3193548387101, 68.7975335775338, 69.380140925538
9/15/2017, 69.15, 69.42, 69, 69.39, 9989759, 0.741048347428334, 0.741658440615038, 0.501220527237826, 0.74907812382689, 0, 0.276600715834718, 0.0902628930832853, 0.186337822751433, 69.4405454545459, 68.5050752688176, 68.8304761904764, 69.4124053731718
9/18/2017, 69.54, 69.85, 69.48, 69.78, 6143732, 0.733022034775716, 0.891856550041319, 0.448698784320526, 0.843719272624577, 0, 0.341612368330445, 0.140532788132717, 0.201079580197728, 69.804363636364, 68.7448172043014, 68.8754798534801, 69.4525959031657
9/19/2017, 69.84, 69.94, 69.77, 69.85, 7160002, 0.707842000104753, 0.623493029200063, 0.398858071626171, 0.867074079466619, 0, 0.394238450846132, 0.1912739206754, 0.202964530170732, 69.9856363636368, 68.9876344086025, 68.9208351648354, 69.4934634745243
9/20/2017, 69.89, 70.38, 69.89, 70.36, 6676220, 0.705239134763376, 0.920372946069873, 0.606531600602101, 1.07766584153201, 0, 0.471660726881538, 0.247351281916628, 0.22430944496491, 70.2469090909095, 69.2749032258069, 68.9779316239319, 69.5446348127011
9/21/2017, 70.32, 70.64, 70.2, 70.57, 4377660, 0.699158201018189, 0.926740468072958, 0.543665128172209, 1.18613391895492, 0, 0.543696290990397, 0.306620283731382, 0.237076007259015, 70.4745454545458, 69.5792473118283, 69.0481221001223, 69.5993172401369
9/22/2017, 70.62, 70.82, 70.55, 70.75, 3533893, 0.681591724855984, 1.98104167994869, 0.629307644884831, 1.14783488991722, 0, 0.608297416249584, 0.366955710235022, 0.241341706014562, 70.672363636364, 69.8363010752692, 69.1217240537243, 69.6567741743882
9/25/2017, 70.83, 70.85, 70.26, 70.75, 6917087, 0.689208251687389, 2.20437966358124, 0.517713307742973, 1.13429930616272, 0, 0.651978669187699, 0.423960302025557, 0.228018367162141, 70.8529090909094, 70.0771182795703, 69.1626862026865, 69.7130564042303
9/26/2017, 70.77, 70.88, 70.7, 70.75, 3997786, 0.667468687159556, 2.12802537380411, 0.533115732696838, 1.11542640662703, 0, 0.678771916712591, 0.474922624962964, 0.203849291749627, 70.996363636364, 70.3466236559144, 69.20158974359, 69.7681918047079
9/27/2017, 70.93, 71.11, 70.65, 70.83, 6943694, 0.665851180795025, 1.8521842861016, 0.625683606623176, 1.04763892593329, 0, 0.698410251192627, 0.519620150208897, 0.17879010098373, 71.062363636364, 70.6022150537639, 69.2591086691089, 69.8239140934966
9/28/2017, 70.73, 70.85, 70.5, 70.79, 6124550, 0.65763705578367, 2.60400729602759, 0.583691304137204, 1.08744422614869, 0, 0.702646436312961, 0.55622540742971, 0.146421028883251, 71.0856363636367, 70.849849462366, 69.3227912087915, 69.8776624189327
9/29/2017, 70.75, 71.01, 70.62, 71, 6527169, 0.650372124225067, 3.0378642353217, 0.821106759283922, 1.11563452996321, 0, 0.714710154725609, 0.587922356888889, 0.126787797836719, 71.1007272727276, 71.0307311827962, 69.3957460317463, 69.9347602161432
10/2/2017, 70.97, 71.49, 70.86, 71.49, 16764672, 0.657680791425104, 3.08517477564756, 1.04514679974486, 1.27086011571083, 0, 0.755105259980823, 0.621358937507276, 0.133746322473547, 71.275272727273, 71.2326881720435, 69.4888278388281, 70.001006961849
10/3/2017, 71.53, 71.8, 71.43, 71.8, 11793428, 0.647865178134145, 3.37434374778828, 1.21689396493519, 1.35116519382856, 0, 0.802878003300634, 0.657662750665948, 0.145215252634686, 71.4776363636367, 71.4533118279575, 69.6018681318684, 70.0724271149076
10/4/2017, 71.78, 71.9, 71.65, 71.78, 14772483, 0.633057729179856, 3.04479393589237, 1.24584338430463, 1.45426130712345, 0, 0.829561742331251, 0.692042548999008, 0.137519193332242, 71.6687272727276, 71.6934408602155, 69.7125372405375, 70.1420418848167
10/5/2017, 71.74, 72.02, 71.61, 71.95, 15061346, 0.628475880618534, 2.96505413484185, 1.27301795067108, 1.41570726249377, 0, 0.85457536416628, 0.724549112032463, 0.130026252133817, 71.8830909090912, 71.8882795698929, 69.8269914529917, 70.2138201640759
10/6/2017, 71.84, 72.02, 71.66, 71.94, 4445370, 0.622155930358331, 2.75649728086703, 1.4423888660034, 1.43269844164441, 0, 0.863636459744541, 0.752366581574878, 0.111269878169662, 72.0547272727275, 72.0384301075274, 69.940556776557, 70.2840094012071
10/9/2017, 71.97, 72.11, 71.63, 71.74, 7813987, 0.626150024372449, 2.47569792742263, 1.29831023210264, 1.87530332762926, 0, 0.844939181810204, 0.770881101621944, 0.0740580801882608, 72.0923636363639, 72.1538279569898, 70.0514749694752, 70.3487581284694
10/10/2017, 72.17, 72.19, 71.72, 71.85, 6264262, 0.626638867238072, 4.08241789181751, 1.37725301493865, 1.87821732915763, 0, 0.8294363095618, 0.782592143209915, 0.0468441663518848, 72.1140000000002, 72.2531612903231, 70.1704175824178, 70.4145007849293
10/11/2017, 71.76, 71.85, 71.65, 71.81, 7294426, 0.609564162101416, 3.90729177725236, 1.44791736524645, 1.65919072550505, 0, 0.804647035753959, 0.787003121718724, 0.0176439140352354, 72.0778181818184, 72.3517634408608, 70.279611721612, 70.4781762146482
10/12/2017, 71.7, 72.27, 71.69, 72.19, 12112126, 0.616209479934582, 4.04649487522584, 1.46830004904311, 1.61987648606008, 0, 0.806368863559726, 0.790876270086924, 0.0154925934728017, 72.1114545454547, 72.4923440860221, 70.3923809523812, 70.5482941085986
10/13/2017, 72.49, 72.62, 72, 72.06, 5759041, 0.62947480209067, 3.56840919014334, 1.28946094405161, 1.54015818673659, 0, 0.788158114819964, 0.790332639033532, -0.00217452421356801, 72.0658181818183, 72.606215053764, 70.4942612942615, 70.6144830211664
10/16/2017, 72.12, 72.19, 71.92, 72.14, 7215685, 0.6160515182523, 3.40689560057574, 1.26877019965765, 1.53843221959729, 0, 0.77129034170683, 0.786524179568192, -0.0152338378613617, 72.0880000000002, 72.7110107526888, 70.6011355311357, 70.6810201005025
10/17/2017, 71.94, 72.05, 71.8, 71.95, 5235976, 0.610421941631479, 2.7949883232075, 1.19249422128989, 1.36028816344122, 0, 0.734128521271103, 0.776045047908774, -0.0419165266376714, 72.071090909091, 72.7223440860222, 70.7021929181931, 70.7425373134328
10/18/2017, 72, 72.19, 71.89, 71.98, 7887734, 0.600498274039534, 2.98810329654184, 1.29302957497394, 1.34482969244967, 1.26728016554138, 0.699040160288462, 0.760644070384712, -0.0616039100962501, 72.0523636363637, 72.7155698924738, 70.8071575091577, 70.8034914536229
10/19/2017, 71.69, 72.18, 71.55, 72.18, 6962546, 0.612533561611214, 2.91043125309397, 1.35896581249663, 1.4057165902416, 1.24174368140257, 0.679537425498197, 0.744422741407409, -0.0648853159092123, 72.1258181818183, 72.7171827956996, 70.9242881562884, 70.8672360142418
10/20/2017, 72.2, 72.96, 72.01, 72.96, 9043395, 0.640790006212205, 3.14093268891649, 2.07209949843083, 1.55314217944326, 1.35363551857865, 0.7187357110557, 0.739285335337067, -0.0205496242813669, 72.4541818181819, 72.8063870967748, 71.0712185592188, 70.9450536076499
10/23/2017, 72.95, 72.96, 72.48, 72.5, 6800578, 0.645716371180418, 2.19125994261393, 1.83623170550736, 1.30144164457612, 1.24512292166364, 0.704560741494717, 0.732340416568597, -0.02777967507388, 72.5280000000001, 72.8463010752695, 71.2037899877902, 71.0124992826398
10/24/2017, 72.86, 73.2, 72.82, 72.91, 7921908, 0.657985393842426, 2.3957460902488, 1.74763293340628, 1.33088045467288, 1.36827182369319, 0.718132366579454, 0.729498806570768, -0.0113664399913147, 72.7240000000001, 72.9367526881728, 71.349335775336, 71.0866507222354
10/25/2017, 72.86, 72.86, 71.83, 72.19, 11078774, 0.706123137717118, 1.2714716636194, 1.46799577355161, 1.18536603658563, 1.23471240090399, 0.663145664106494, 0.716228178077914, -0.0530825139714193, 72.6054545454546, 72.9051827956997, 71.4696434676437, 71.1455790066131
10/26/2017, 72.43, 72.63, 72.13, 72.29, 8323251, 0.704471958033045, 1.19841455138897, 1.43187262378451, 1.35600998900482, 1.20275456676025, 0.620484906737559, 0.697079523809843, -0.0765946170722837, 72.5767272727273, 72.8883010752696, 71.5756141636144, 71.2053437383871
10/27/2017, 72.19, 72.52, 72.15, 72.32, 7534191, 0.694551492725364, 1.09623694751022, 2.21059764287265, 1.38802712268614, 1.24469057465801, 0.582383345759212, 0.674140288199717, -0.0917569424405049, 72.5269090909091, 72.8547096774201, 71.6697948717951, 71.2645900809716
10/30/2017, 72.15, 72.21, 71.77, 71.82, 9082134, 0.70270768248682, 0.70572189159223, 2.07959627144159, 1.17884349644699, 1.14616461850872, 0.506008808288897, 0.640513992217553, -0.134505183928656, 72.3061818181818, 72.7647741935491, 71.7357704517707, 71.3132576896787
10/31/2017, 71.89, 72.08, 71.5, 71.53, 8793310, 0.710821228413158, 0.507771896588006, 1.88060135337143, 1.02498569773134, 1.18311751872793, 0.417270822427085, 0.595865358259459, -0.178594535832374, 71.9647272727273, 72.6295483870975, 71.791650793651, 71.3555432182351
11/1/2017, 71.75, 71.92, 71.45, 71.49, 9104783, 0.708529729262464, 0.431034373902956, 1.59489328882995, 0.94499631768578, 1.1453150757043, 0.339800653191446, 0.544652417245857, -0.20485176405441, 71.6383636363636, 72.5124086021513, 71.8436483516486, 71.3962876687829
11/2/2017, 71.45, 71.94, 71.28, 71.9, 6924338, 0.71516204211022, 0.697770254208163, 2.17896071367111, 0.973740391149334, 1.13312026913535, 0.307938832243977, 0.497309700245481, -0.189370868001504, 71.5203636363636, 72.4540000000008, 71.8996996336999, 71.4439542917884
11/3/2017, 71.89, 71.97, 71.65, 71.83, 6974984, 0.702340850429327, 0.525775139742662, 2.26882998476851, 0.974712566485807, 1.12294618378255, 0.273882547088604, 0.452624269614105, -0.178741722525501, 71.5494545454546, 72.3901290322589, 71.9630378510381, 71.4894467114211
11/6/2017, 71.88, 72, 71.77, 71.87, 7134560, 0.682853570641737, 0.25598011331118, 2.14111585825983, 0.875134120814386, 1.1799438851426, 0.247269986957335, 0.411553413082751, -0.164283426125417, 71.562, 72.3243655913987, 72.0125250305252, 71.534851988698
11/7/2017, 71.87, 72.09, 71.84, 71.98, 5181067, 0.665085465628238, 0.128389143132693, 2.21745174165311, 0.933239677415616, 1.11277166049285, 0.232376727743855, 0.375718076014972, -0.143341348271117, 71.7289090909091, 72.2653333333342, 72.0761001221004, 71.581465116279
11/8/2017, 71.88, 71.94, 71.72, 71.86, 5622722, 0.650977027903209, 0.0628822853264841, 1.94624126795684, 0.786896397232887, 1.01190133759395, 0.208487402402881, 0.342271941292554, -0.133784538889673, 71.7610909090909, 72.1884731182805, 72.1409279609282, 71.6250311486601
11/9/2017, 71.47, 71.54, 70.67, 70.96, 10441957, 0.710121882241662, -0.553672857818073, 1.24987822610282, 0.74551458860618, 0.867214360315449, 0.115599897906066, 0.296937532615256, -0.181337634709191, 71.5203636363636, 71.9881075268826, 72.1684200244203, 71.6513338688538
11/10/2017, 70.81, 71.15, 70.69, 71.06, 5344848, 0.706033441115606, -0.488969511787866, 1.19193924402025, 0.910895675538868, 0.886584066215659, 0.049484617768627, 0.24744694964593, -0.197962331877303, 71.3927272727272, 71.8133333333342, 72.1853162393165, 71.6789506095261
11/13/2017, 70.84, 71, 70.63, 70.82, 5256847, 0.703363449723118, -0.511991980023661, 1.04909402930094, 0.883903264401984, 0.937040935294563, -0.0220243295501064, 0.193552693806723, -0.215577023356829, 71.150909090909, 71.6403870967751, 72.2013528693531, 71.7016870070568
11/14/2017, 70.63, 70.73, 70.41, 70.63, 7062101, 0.699017266514536, -0.683372404841657, 1.35162890257345, 0.760276395324366, 0.997075291412046, -0.0929555637223416, 0.13625104230091, -0.229206606023252, 70.8399999999999, 71.4683225806461, 72.2119462759465, 71.7205454545454
11/15/2017, 70.3, 70.47, 70.04, 70.23, 10669233, 0.709853482233027, -0.873846639347843, 1.10600338124775, 0.640171086530413, 0.959382603676858, -0.179377977233656, 0.0731252383939968, -0.252503215627653, 70.4319999999999, 71.2517204301085, 72.2024249084251, 71.7318295218295
11/16/2017, 70.55, 70.98, 70.43, 70.89, 6038903, 0.720981232252282, -0.675236266645971, 1.29463857358861, 0.962926679195493, 1.05412682494649, -0.192394079246981, 0.0200213748658013, -0.212415454112782, 70.4027272727272, 71.1401935483881, 72.2291501831504, 71.7546628691472
11/17/2017, 70.64, 70.75, 70.45, 70.5, 7745062, 0.719926830874412, -0.803345374052479, 1.00254380610659, 0.688358453799605, 0.940084670732632, -0.231510465961165, -0.0302849932995919, -0.201225472661573, 70.2798181818181, 70.9853548387107, 72.2364639804642, 71.7701061018578
11/20/2017, 70.57, 70.91, 70.51, 70.82, 6485659, 0.709786776303498, -0.663955418012163, 0.897645932859304, 0.952488655621422, 0.966662716478046, -0.233991846253346, -0.0710263638903428, -0.162965482363003, 70.3479999999999, 70.8670752688183, 72.2634285714288, 71.7909011904762
11/21/2017, 71.05, 71.34, 70.88, 71.33, 7387930, 0.705926602031727, -0.292270029944001, 0.961049702416115, 0.933988054073451, 1.01181453964638, -0.192585613191625, -0.0953382137505992, -0.0972473994410256, 70.6716363636363, 70.8267741935494, 72.3107789987793, 71.8202973451327
11/22/2017, 71.38, 71.63, 71.3, 71.41, 7037442, 0.692984978249222, -0.267064678528497, 1.04273160930941, 0.840038220823751, 1.0344860547863, -0.151568358078407, -0.106584242616161, -0.0449841154622463, 71.0343636363635, 70.7973118279581, 72.3566495726498, 71.850564110561
11/24/2017, 71.59, 71.6, 71.37, 71.41, 3387498, 0.674439916425403, -0.36759784583299, 0.901681828106419, 0.783230942073113, 0.970345146644793, -0.117705057256615, -0.108808405544252, -0.00889665171236301, 71.2416363636363, 70.7957634408613, 72.402478632479, 71.8802840250406
11/27/2017, 71.59, 71.62, 71.4, 71.53, 4739301, 0.655021203835329, -0.754645381990253, 0.967813276754489, 1.00592507530035, 0.918662023673753, -0.0802599633676806, -0.103098717108937, 0.0228387537412567, 71.4858181818181, 70.805806451614, 72.443340659341, 71.9115594116295
11/28/2017, 71.69, 72.62, 71.61, 72.62, 10065320, 0.687978289380667, 0.0707576861975061, 1.16663592361052, 1.11958358733747, 0.955472913979958, 0.0369435713130315, -0.0750902594245436, 0.112033830737575, 72.032909090909, 70.9629032258076, 72.5270402930406, 71.9611927093222
11/29/2017, 72.64, 73.3, 72.49, 73.26, 12393505, 0.703152255065286, 0.173304977429087, 1.35667005003086, 1.22033435970212, 1.02378843603918, 0.179402824167582, -0.0241916427061185, 0.2035944668737, 72.664909090909, 71.1854408602162, 72.6325689865693, 72.0210513833992
11/30/2017, 73.51, 74.66, 73.3, 74.51, 19672720, 0.750735303929388, 0.98392226331241, 1.50690358773842, 1.49434152406688, 1.10565725215257, 0.388686821997581, 0.0583840502346214, 0.33030277176296, 73.5052727272726, 71.5601290322592, 72.7873455433459, 72.1014315569488
12/1/2017, 74.38, 74.49, 72.76, 73.59, 29693745, 0.841016756637991, 0.522255941160906, 1.04922620141896, 1.13752819507658, 0.984468123807494, 0.474835973323096, 0.141674434852316, 0.333161538470779, 73.9263636363636, 71.8150967741946, 72.8995335775339, 72.1647639484978
12/4/2017, 74.36, 75.1, 74.21, 74.21, 19276385, 0.894029133067514, 0.732592526889619, 1.1745434406924, 1.28973815986401, 1.03742792880521, 0.586379200449102, 0.230615387971673, 0.355763812477428, 74.3363636363636, 72.1916344086033, 73.026522588523, 72.2376438868713
12/5/2017, 74.34, 74.55, 73.52, 73.58, 16548272, 0.926591558394852, 0.681820710951011, 0.945733472639891, 1.04997298269435, 0.918932345455884, 0.616831823405946, 0.307858675058528, 0.308973148347418, 74.3903636363635, 72.4495053763452, 73.1251550671555, 72.2986572104019
12/6/2017, 73.44, 73.96, 73.36, 73.69, 81094, 0.919659065319019, 0.841756687282659, 0.981017745642657, 1.08650904773703, 0.955142187477295, 0.642436222321933, 0.374774184511209, 0.267662037810724, 74.4338181818181, 72.7416989247322, 73.2228009768013, 72.3605452578435
12/7/2017, 73.6, 74.53, 73.58, 74.37, 103603, 0.929557519123176, 1.08899035142889, 1.14997734371259, 1.27678531219814, 1.08617205175519, 0.709420452557282, 0.441703438120424, 0.267717014436858, 74.5994545454544, 73.0671397849473, 73.3417851037855, 72.4328910105127
12/8/2017, 74.75, 74.75, 74.38, 74.69, 64219, 0.904734677498073, 1.05401361508158, 1.2598374115903, 1.3315932957552, 1.08644866978657, 0.779343476786607, 0.50923144585366, 0.270112030932947, 74.7141818181818, 73.4257849462376, 73.4768376068379, 72.5094589228096
12/11/2017, 74.75, 74.83, 74.41, 74.54, 54358, 0.889400340880259, 1.02352476234063, 1.14333346175877, 1.40160126198732, 1.03898401083833, 0.813279253868984, 0.570041007456725, 0.243238246412259, 74.6221818181817, 73.7519139784957, 73.6082881562885, 72.5823195386941
12/12/2017, 74.67, 74.83, 74.55, 74.62, 84885, 0.863456262915489, 1.03780718170202, 1.01871229130099, 1.45493511261639, 1.08413873522987, 0.836980740143005, 0.623428953993981, 0.213551786149024, 74.6116363636363, 74.0405376344097, 73.7418827838831, 72.6553671548117
12/13/2017, 74.81, 75.31, 74.49, 74.91, 82901, 0.871840221890483, 1.09956153328658, 1.00904240092872, 1.56110812989622, 0.992742825476247, 0.86914594175208, 0.672572351545601, 0.196573590206479, 74.7201818181817, 74.3285591397861, 73.8839487179491, 72.7320760719225
12/14/2017, 75.23, 75.23, 74.39, 74.4, 85940, 0.89037733159577, 0.94017878831373, 0.844144028811237, 1.4529508557972, 1.0322977547264, 0.843758040542653, 0.706809489345012, 0.136948551197641, 74.8125454545454, 74.5273978494635, 73.9946373626377, 72.7991821268131
12/15/2017, 74.44, 74.71, 74.03, 74.52, 84410, 0.890121709570438, 1.41968627217774, 0.827235652112593, 1.45807090432781, 1.03704380099047, 0.823824408078934, 0.730212473091796, 0.0936119349871383, 74.7683636363636, 74.7500215053774, 74.1068180708184, 72.8672115090296
12/18/2017, 74.91, 75.14, 74.85, 75.05, 57563, 0.880949717619315, 1.56714503959296, 0.983538607817027, 1.68130420399552, 1.11664495700497, 0.841097779703304, 0.752389534414098, 0.0887082452892064, 74.9805454545455, 75.0183225806463, 74.218561660562, 72.9428543479727
12/19/2017, 75.28, 75.42, 74.87, 75.07, 57635, 0.873311742266726, 1.68947899805632, 1.05630789864093, 1.64557757612375, 1.14475627308253, 0.84664132978277, 0.771239893487832, 0.0754014362949377, 75.0278181818181, 75.2710537634419, 74.326771672772, 73.0176610906657
12/20/2017, 75.49, 75.58, 75.2, 75.32, 50483, 0.860747966906067, 1.88192924412516, 1.09573617313557, 1.72617961233866, 1.20452447794752, 0.861279252724998, 0.789247765335265, 0.0720314873897325, 75.1021818181818, 75.5421935483882, 74.4564053724057, 73.0953787954206
12/21/2017, 75.6, 75.67, 75.19, 75.38, 70260, 0.848898381851907, 2.12948668538197, 1.12720919559473, 1.79505622223206, 1.25343064510923, 0.867718887477736, 0.80494198976376, 0.0627768977139762, 75.2443636363636, 75.7913978494634, 74.5803833943837, 73.1728833810605
12/22/2017, 75.54, 75.54, 75.2, 75.4, 30208, 0.828785968472108, 1.89061987516567, 1.01764697060847, 1.72587086188079, 1.20543716685725, 0.864471092626161, 0.81684781033624, 0.0476232822899211, 75.4023636363637, 75.960430107528, 74.7043589743593, 73.2495344129554
