Date,PGJ_Open,PGJ_High,PGJ_Low,PGJ_Close,PGJ_Volume,PGJ_ATRPercentOfClose20,PGJ_SQN25,PGJ_SQN50,PGJ_SQN100,PGJ_SQN200,PGJ_MACD,PGJ_MACD_Avg,PGJ_MACD_Diff,PGJ_LinReg10,PGJ_LinReg30,PGJ_LinReg90,PGJ_LinReg270
9/27/2017, 43.26, 43.26, 42.91, 43.17, 31604, 1.77342590059087, 0.260519785902014, 0.646102624921019, 1.37703809685112, 0, 0.288137800716214, 0.536981580998459, -0.248843780282245, 42.8638181818202, 44.3952043010758, 44.2825128205127, 44.3939405439595
9/28/2017, 43, 43.11, 42.68, 43.11, 19481, 1.74393078919235, 0.125455463405665, 0.61071660912744, 1.2527480167811, 0, 0.226173708420127, 0.474820006482793, -0.248646298062666, 42.699090909093, 44.3254623655919, 44.3515604395603, 44.4445847081579
9/29/2017, 43.22, 43.38, 43.2, 43.25, 51153, 1.68258528337522, 0.200087936850896, 0.657696998483925, 1.16455459609717, 0, 0.186216955670545, 0.417099396320343, -0.230882440649798, 42.627090909093, 44.2176774193554, 44.4119780219779, 44.4970398514015
10/2/2017, 43.53, 43.76, 43.34, 43.58, 56213, 1.64486514067644, 0.708705463339913, 0.725896634106008, 1.13616563680882, 0, 0.179114463280754, 0.369502409712426, -0.190387946431671, 42.8238181818202, 44.162215053764, 44.4784542124541, 44.5552531328321
10/3/2017, 44.02, 44.37, 44.02, 44.17, 46880, 1.63117640228991, 1.24368000708859, 0.759545772353024, 1.22789319010641, 0, 0.218574169091831, 0.339316761588307, -0.120742592496476, 43.2765454545475, 44.2360645161296, 44.572603174603, 44.6245202535134
10/4/2017, 44.31, 44.44, 43.92, 44.06, 33093, 1.6124967908463, 1.11181510119241, 0.735595862125501, 1.17138874535751, 0, 0.238224090521108, 0.319098227374867, -0.0808741368537592, 43.6832727272748, 44.2703225806457, 44.6600146520145, 44.69003763089
10/5/2017, 44.23, 44.26, 43.9, 44.12, 60196, 1.57058654067211, 0.857100669745263, 0.587706638702654, 1.14901340936389, 0, 0.25569084844409, 0.306416751588711, -0.0507259031446218, 44.0307272727293, 44.323655913979, 44.7331477411476, 44.7554069516407
10/6/2017, 44.01, 44.35, 44, 44.35, 12347, 1.52377822470645, 0.697157685505087, 0.781132053387082, 0.966615530652365, 0, 0.284809352817433, 0.302095271834456, -0.0172859190170226, 44.4423636363657, 44.3933118279575, 44.8047277167275, 44.8241279846162
10/9/2017, 44.44, 44.6, 44.21, 44.47, 25089, 1.4875328547885, 0.583381935931629, 0.629317771533295, 1.24696950243497, 0, 0.313949954787233, 0.304466208425011, 0.00948374636222205, 44.5763636363657, 44.4033978494629, 44.8904175824174, 44.8938731165741
10/10/2017, 44.65, 44.96, 44.5, 44.65, 21669, 1.46233049831629, 0.935735379558339, 0.594560779210335, 1.27578021483019, 0, 0.347562107842911, 0.313085388308591, 0.0344767195343201, 44.707090909093, 44.3724946236565, 44.9800805860804, 44.9658403976975
10/11/2017, 44.61, 44.72, 44.55, 44.62, 22403, 1.40919775688774, 0.797214973806051, 0.613136579669775, 1.10741546385684, 0, 0.367542431657562, 0.323976796978385, 0.0435656346791761, 44.8136363636385, 44.3289462365597, 45.0684126984125, 45.0357261991091
10/12/2017, 44.71, 44.71, 44.23, 44.31, 30417, 1.40226774355032, 0.260825535804205, 0.751839635230539, 0.928998704537534, 0, 0.354278669043303, 0.330037171391369, 0.0242414976519343, 44.7220000000021, 44.2754408602156, 45.1422246642245, 45.0979357021997
10/13/2017, 44.54, 45.23, 44.54, 45.09, 56498, 1.41112795588554, 0.752893597776359, 0.827853843408934, 1.17315190239908, 0, 0.402071690709711, 0.344444075255037, 0.0576276154546736, 44.8623636363658, 44.3498494623661, 45.272603174603, 45.1744967260545
10/16/2017, 45.5, 45.92, 45.27, 45.87, 29207, 1.40824878034303, 0.784969837638907, 0.926983766446692, 1.34808734125776, 0, 0.497156574457357, 0.374986575095501, 0.122169999361855, 45.2378181818203, 44.5346666666672, 45.4185079365077, 45.2650869346734
10/17/2017, 45.89, 45.89, 45.22, 45.24, 22753, 1.43051620195885, 0.300798145358598, 0.5273946490759, 1.18626355982481, 0, 0.515731266003712, 0.403135513277144, 0.112595752726569, 45.3887272727294, 44.5832043010759, 45.5050134310132, 45.3414029850746
10/18/2017, 45.48, 45.52, 45.18, 45.44, 17473, 1.39042089189673, 0.283004772850755, 0.542719100319898, 1.20425553441491, 2.03770386100739, 0.54036122358557, 0.430580655338829, 0.109780568246741, 45.5283636363658, 44.6590967741941, 45.5917387057385, 45.4201571351165
10/19/2017, 44.81, 44.81, 44, 44.39, 41539, 1.51434307414728, -0.103465469501483, 0.262545670764822, 1.13348285768208, 1.85213518267739, 0.469739552476369, 0.438412434766337, 0.0313271177100322, 45.2420000000022, 44.6489892473124, 45.62778021978, 45.4767258449983
10/20/2017, 44.75, 44.96, 44.43, 44.52, 18818, 1.49844125355633, 0.0328838907709618, 0.789973572216428, 1.22669037995595, 1.75912802918159, 0.419426396450923, 0.434615227103254, -0.015188830652331, 45.0318181818204, 44.6282365591404, 45.6486129426127, 45.5346783541003
10/23/2017, 44.67, 44.78, 44.31, 44.49, 12703, 1.47729994106342, -0.149161283468308, 0.715311945216726, 1.10800056133401, 1.76058808772904, 0.372834306727839, 0.422259043028171, -0.0494247363003325, 44.8260000000022, 44.640774193549, 45.6583833943832, 45.5908703969392
10/24/2017, 44.54, 44.54, 44.16, 44.36, 28213, 1.45037918527989, -0.157483951134796, 0.549953483053505, 1.08299855046612, 1.71580172843637, 0.321711338349601, 0.402149502092457, -0.080438163742856, 44.610181818184, 44.6663655913985, 45.6568107448105, 45.6434037414161
10/25/2017, 44.51, 44.55, 42.86, 43.26, 28290, 1.60822652857294, -0.469288590288253, 0.373962937659007, 0.838585420262303, 1.54264404161959, 0.190242216818504, 0.359768045037667, -0.169525828219163, 44.024181818184, 44.5698709677425, 45.624686202686, 45.6736597720557
10/26/2017, 43.08, 43.08, 42.33, 42.51, 44465, 1.6641563313282, -0.541185908409553, 0.124219164202981, 0.674611764780979, 1.47796246030767, 0.0252422815241289, 0.292862892334959, -0.26762061081083, 43.1912727272749, 44.3816774193554, 45.5486398046396, 45.6888350055741
10/27/2017, 42.45, 42.49, 42.01, 42.41, 39652, 1.64362464896307, -0.556970429503541, 0.303403833913609, 0.442877046228784, 1.48820219767462, -0.112296041359194, 0.211831105596128, -0.324127146955323, 42.5780000000022, 44.1804516129038, 45.4773846153844, 45.7016649797571
10/30/2017, 42.41, 42.81, 42.02, 42.06, 30827, 1.66835033985729, -0.167817573656102, 0.117563757279266, 0.512013873409485, 1.41163645032318, -0.246694487591327, 0.120125986958637, -0.366820474549964, 42.1460000000022, 43.9770322580651, 45.3893650793648, 45.7074504442926
10/31/2017, 42.17, 42.81, 42.17, 42.72, 35057, 1.64822740003927, 0.0320836263176422, 0.0265971580128865, 0.892967514405729, 1.47129604091191, -0.296531509709482, 0.0367944876250136, -0.333325997334495, 42.0238181818204, 43.8686021505382, 45.3354749694747, 45.7254439178515
11/1/2017, 43.16, 43.31, 42.93, 42.93, 29926, 1.62687306785916, -0.0745049877866949, 0.152454737441345, 0.965024814236478, 1.53955855463301, -0.315446196443538, -0.0336536491886968, -0.281792547254842, 42.1516363636386, 43.7857634408608, 45.2818168498166, 45.7469171957435
11/2/2017, 43.05, 43.16, 42.58, 42.59, 45047, 1.62595862322222, -0.192117570771802, -0.0281445817649873, 0.896077670062334, 1.47244597617039, -0.35379307412471, -0.0976815341758994, -0.25611153994881, 42.0889090909113, 43.6339569892479, 45.1957680097678, 45.7614934892373
11/3/2017, 42.79, 43.07, 42.79, 42.9, 34992, 1.58944286421637, -0.118205566441601, 0.0757619507650499, 1.11899245054995, 1.51623075120922, -0.355075749525916, -0.149160377245903, -0.205915372280014, 42.2574545454568, 43.5269677419361, 45.1259584859582, 45.7814396033522
11/6/2017, 43.06, 44.1, 43.06, 43.99, 30869, 1.60895075997132, 0.1848301458914, 0.63271521793044, 1.3441367796878, 1.58065253465155, -0.265082680401214, -0.172344837876965, -0.092737842524249, 42.8849090909113, 43.4653763440866, 45.0880097680095, 45.8211219300152
11/7/2017, 44.02, 44.15, 43.9, 44.13, 22786, 1.55197953171497, 0.0143482264949264, 0.882954851232739, 1.37342389500851, 1.55191253444561, -0.180386313646515, -0.173953133030875, -0.00643318061564024, 43.5620000000023, 43.4259354838716, 45.0502979242977, 45.8625788113695
11/8/2017, 43.93, 44.58, 43.93, 44.43, 26370, 1.53757402425956, 0.170317251134425, 0.902028357013339, 1.23682037396038, 1.56659049772251, -0.0880414529282092, -0.156770797010342, 0.0687293440821327, 44.135272727275, 43.4460645161297, 45.0176703296701, 45.9087165045229
11/9/2017, 44.05, 44.22, 43.72, 44.21, 14517, 1.54826268271793, 0.0640191605234973, 0.637106047983764, 1.27079726375888, 1.56441177355443, -0.0322380269759321, -0.13186424300346, 0.0996262160275279, 44.4187272727296, 43.426150537635, 44.9732893772892, 45.9499196719232
11/10/2017, 44.08, 44.13, 43.83, 43.92, 22921, 1.52382191581994, -0.132770519951575, 0.376215329298816, 1.10407716737188, 1.53591707636453, -0.0112839123184401, -0.107748176866456, 0.096464264548016, 44.489272727275, 43.3716774193554, 44.9034627594625, 45.9850144526832
11/13/2017, 43.87, 44.49, 43.84, 44.36, 23518, 1.50653619512334, -0.01047514331171, 0.383888797214269, 1.16938147975007, 1.62022136584141, 0.0403614357729722, -0.0781262543385704, 0.118487690111543, 44.5594545454569, 43.3907096774199, 44.8536043956042, 46.0273686176837
11/14/2017, 43.81, 43.85, 43.38, 43.6, 30387, 1.56854239300201, -0.347680950162862, 0.336084595371818, 0.950588718417978, 1.50739117796737, 0.0197375753229565, -0.058553488406265, 0.0782910637292215, 44.3736363636387, 43.3476129032264, 44.7811208791207, 46.0551649526943
11/15/2017, 43.32, 44.15, 43, 44.15, 64227, 1.6017899415208, -0.133008514061728, 0.40304458384946, 1.10609616253218, 1.55499128289747, 0.0472289943399247, -0.0373969918570271, 0.0846259861969517, 44.3718181818205, 43.3706451612909, 44.7363443223441, 46.0922489910725
11/16/2017, 44.74, 45.49, 44.74, 45.37, 33694, 1.62845657091109, 0.375907292233061, 0.457401314317905, 1.44354754822122, 1.64581868761509, 0.165551570557312, 0.00319272062584081, 0.162358849931471, 44.6569090909114, 43.5518924731189, 44.7619633699631, 46.15042499899
11/17/2017, 45.49, 46.2, 45.49, 45.94, 23017, 1.61817415958042, 0.307787038873197, 0.696839953475617, 1.48255797899399, 1.69663062472571, 0.301837901547501, 0.0629217568101728, 0.238916144737328, 45.0492727272751, 43.8127311827963, 44.8078119658118, 46.2176889814221
11/20/2017, 46.2, 46.2, 45.6, 45.69, 27780, 1.61133672240245, -0.0260393954427067, 0.459913187340698, 1.56495286157039, 1.65622490651437, 0.385232173388275, 0.127383840125793, 0.257848333262482, 45.4074545454569, 44.0395913978501, 44.8507252747251, 46.2793142857143
11/21/2017, 45.95, 46.25, 45.9, 46, 28110, 1.58132339357043, 0.288174465242327, 0.413243656268153, 1.63053302701643, 1.65642747902625, 0.470908800347424, 0.196088832170119, 0.274819968177304, 45.8080000000024, 44.3099139784952, 44.8980048840047, 46.3453026548672
11/22/2017, 46.24, 46.39, 46.03, 46.13, 23849, 1.54029551916383, 0.264004259267732, 0.383253922126798, 1.68610550739808, 1.62521132575305, 0.54303825109492, 0.265478715955079, 0.277559535139841, 46.2114545454569, 44.5860215053769, 44.9660537240535, 46.4124030252232
11/24/2017, 45.9, 45.9, 45.42, 45.68, 19228, 1.55541026015929, 0.496985163159954, 0.291417373172437, 1.57498654506589, 1.55118895222336, 0.557464023035614, 0.323875777371186, 0.233588245664427, 46.3227272727296, 44.7746236559145, 45.0122905982904, 46.4704405286343
11/27/2017, 45.72, 45.72, 44.64, 44.64, 43069, 1.63303278785557, 0.0737894066759023, 0.077202617865636, 1.44976393865899, 1.39441615116913, 0.479450436686754, 0.3549907092343, 0.124459727452454, 45.9365454545479, 44.8744301075274, 45.0084249084247, 46.5093101202789
11/28/2017, 44.86, 44.86, 44.19, 44.42, 18758, 1.63448119017062, 0.00906608914690039, -0.090275092834908, 1.35880494912789, 1.35402393688951, 0.395315000810164, 0.363055567549473, 0.0322594332606916, 45.5230909090933, 45.0012258064521, 44.9930256410254, 46.5436164799696
11/29/2017, 44.33, 44.33, 42.57, 43.12, 74019, 1.81408793469411, -0.358051884658007, -0.378594584130067, 0.969084164686685, 1.24371712781925, 0.221188206310721, 0.334682095301723, -0.113493888991001, 44.5052727272751, 44.9304301075274, 44.9272967032965, 46.554788255223
11/30/2017, 43.37, 43.37, 42.94, 43.11, 66501, 1.7736557215683, -0.0174468408460716, -0.327883725725904, 0.901333024064204, 1.20720601468504, 0.081445695448636, 0.284034815331105, -0.202589119882469, 43.6201818181842, 44.8853763440865, 44.8595457875456, 46.5654676071055
12/1/2017, 42.72, 43.11, 42.54, 42.77, 15237, 1.76500311547741, 0.12550631752642, -0.280743897250431, 0.663401720440435, 1.13117749135581, -0.0560898409299, 0.216009884078904, -0.272099725008804, 42.9183636363661, 44.742215053764, 44.7904590964589, 46.5700118395737
12/4/2017, 43.05, 43.27, 42, 42.32, 34384, 1.84462958616542, 0.00150256096571353, -0.379165481467554, 0.58391643214823, 1.11013815169926, -0.199103838480838, 0.132987139566956, -0.332090978047794, 42.3169090909115, 44.5610752688177, 44.6895238095236, 46.566663365247
12/5/2017, 42.19, 42.53, 41.75, 42.26, 21295, 1.84717198017498, 0.104779270087852, -0.0239048717647427, 0.464788202702787, 1.05426337914791, -0.313669177434072, 0.0436558761667503, -0.357325053600822, 41.8421818181843, 44.3845161290328, 44.601736263736, 46.5621982178578
12/6/2017, 41.79, 42.49, 41.75, 42.42, 27253, 1.83541757397654, -0.077158010479382, -0.0375038862094303, 0.538851039816192, 1.04892756444652, -0.38709023584547, -0.0424933462356938, -0.344596889609776, 41.6718181818207, 44.2339784946242, 44.5277435897433, 46.560359538406
12/7/2017, 42.44, 43.05, 42.44, 42.89, 18060, 1.7979830453178, 0.0183067724810585, -0.0338502714724121, 0.458762433065271, 1.15454178644851, -0.402709694876108, -0.114536615963777, -0.288173078912332, 41.8850909090934, 44.0822580645166, 44.472095238095, 46.5663194593435
12/8/2017, 43.25, 43.82, 42.86, 42.9, 13866, 1.8195738501864, 0.14450374954191, -0.0147768198611445, 0.445271132124444, 1.17223632327173, -0.409560157707787, -0.173541324312579, -0.236018833395208, 42.188545454548, 43.8841935483876, 44.3991550671548, 46.5722167854483
12/11/2017, 43.19, 43.72, 43.1, 43.72, 19019, 1.78995270503995, 0.316418133888246, 0.167713467715341, 0.59817734007998, 1.24154968497662, -0.344846871804315, -0.207802433810926, -0.137044437993389, 42.7189090909116, 43.7809892473123, 44.3701953601951, 46.5915815196371
12/12/2017, 43.47, 43.47, 43, 43.06, 17024, 1.81012298307314, -0.302993400870385, -0.0921332643438037, 0.470248128874084, 1.18621145961706, -0.342865273198406, -0.234815001688422, -0.108050271509984, 43.027454545457, 43.5622580645166, 44.3177777777775, 46.5995470711297
12/13/2017, 43.5, 43.96, 43.5, 43.72, 13393, 1.79658510678346, -0.109395107460593, -0.071584158983376, 0.508985935845612, 1.18840311074011, -0.284755869467872, -0.244803175244312, -0.0399526942235604, 43.3781818181843, 43.4648172043015, 44.316305250305, 46.6181898340249
12/14/2017, 43.72, 43.94, 43.52, 43.67, 8901, 1.75679793508459, -0.231848515705305, -0.0563646213996775, 0.502051459630437, 1.22804253523493, -0.239972081707847, -0.243836956537019, 0.00386487482917169, 43.6769090909116, 43.3685806451618, 44.3152283272281, 46.6356009739035
12/15/2017, 43.96, 43.96, 43.35, 43.77, 54049, 1.73482745108264, -0.120979359985619, -0.0458509299661506, 0.39809724583486, 1.23864282672574, -0.194173135950486, -0.233904192419712, 0.0397310564692268, 43.9116363636389, 43.2575913978499, 44.3199023199021, 46.6542679318437
12/18/2017, 43.83, 44.9, 43.83, 44.87, 47370, 1.73360213187414, 0.343429394221, 0.172989474715672, 0.678929948956103, 1.34142643830221, -0.0683286840214876, -0.200789090740068, 0.13246040671858, 44.3818181818207, 43.2992258064521, 44.334239316239, 46.6905278958375
12/19/2017, 45.16, 45.16, 44.6, 44.74, 14757, 1.71429126674861, 0.158392194647312, 0.111871480711438, 0.525046160015042, 1.31340107801979, 0.0206757006410783, -0.156496132463838, 0.177171833104917, 44.6560000000026, 43.3843225806456, 44.3459633699631, 46.7240180662429
12/20/2017, 44.78, 44.79, 44.42, 44.7, 9920, 1.6714210673516, 0.408328147157704, 0.0580515191292894, 0.462303494629956, 1.27514611285331, 0.0869819769363573, -0.107800510583799, 0.194782487520157, 44.8130909090935, 43.4688387096779, 44.3646129426127, 46.75624987556
12/21/2017, 45, 45.46, 45, 45.22, 20052, 1.65362440568522, 0.394529126985302, 0.190834981167776, 0.567948259496117, 1.3602566924271, 0.179421572587223, -0.0503560939495947, 0.229777666536818, 45.1194545454571, 43.6356559139789, 44.3939365079362, 46.7962970277476
12/22/2017, 45.2, 45.2, 44.92, 45.06, 7509, 1.60981027172284, -0.0828009815446741, 0.228261197103478, 0.689056625371863, 1.31084960067913, 0.23703753416455, 0.00712263167323422, 0.229914902491316, 45.2454545454571, 43.762408602151, 44.4179291819289, 46.8330726785948
12/26/2017, 45.2, 45.2, 44.43, 44.89, 18835, 1.62087654937936, -0.360438080168919, -0.00376075409469058, 0.584579624841957, 1.24850793795865, 0.265915708800179, 0.0588812470986232, 0.207034461701556, 45.3589090909116, 43.8427741935488, 44.415736263736, 46.8664759036145
12/27/2017, 45.02, 45.31, 44.75, 45.08, 8782, 1.5954545449547, -0.197098627836239, -0.150640889175261, 0.562474630501274, 1.27168108798023, 0.300667376007006, 0.1072384728803, 0.193428903126706, 45.3421818181844, 43.9703225806456, 44.4266691086688, 46.9023161445783
12/28/2017, 44.99, 44.99, 44.75, 44.77, 12632, 1.56303185933057, -0.428836148693977, -0.0742381889207055, 0.326830451578881, 1.22688601757775, 0.299738712126235, 0.145738520729487, 0.154000191396748, 45.2401818181844, 44.003225806452, 44.4436410256408, 46.9325979282869
12/29/2017, 45.01, 45.13, 44.66, 44.83, 53658, 1.53531317254335, -0.454588307711337, -0.109291744450876, 0.313789685692035, 1.18955832615428, 0.300381625471772, 0.176667141677944, 0.123714483793828, 45.0916363636389, 44.0728602150542, 44.456222222222, 46.9632821096567
1/2/2018, 45.1, 46.82, 45.1, 46.72, 39508, 1.61251466286093, 0.348994475470914, 0.588205870205831, 0.601922168938531, 1.30749441877728, 0.448231410851079, 0.230979995512571, 0.217251415338508, 45.5527272727298, 44.4592473118284, 44.5568449328447, 47.0232373423678
1/3/2018, 47.06, 47.09, 46.76, 47.02, 83025, 1.56146003395192, 0.800423232203334, 0.624271866560806, 0.992273526183792, 1.3196502532754, 0.582891710953376, 0.301362338600732, 0.281529372352644, 46.176545454548, 44.9129892473122, 44.6661904761903, 47.0869558992873
1/4/2018, 47.39, 47.67, 47, 47.02, 66745, 1.55463331043382, 0.877564533882112, 0.631458606352274, 0.947700936903347, 1.42273682192273, 0.681752154498433, 0.377440301780272, 0.304311852718161, 46.6570909090935, 45.3430967741939, 44.750874236874, 47.1496748494674
1/5/2018, 47.47, 48.02, 47.39, 48.01, 40628, 1.55059186302371, 1.77703505284081, 0.867117349287606, 1.01439900223186, 1.47895015733971, 0.830412021612105, 0.468034645746639, 0.362377375865466, 47.3472727272753, 45.9109032258068, 44.8594603174601, 47.2268501838236
1/8/2018, 48.23, 48.58, 47.98, 48.52, 85849, 1.51940889481822, 1.94982438432412, 1.27873564984225, 1.18585462897003, 1.50621754200533, 0.978103803292477, 0.570048477255807, 0.40805532603667, 48.1370909090935, 46.5391182795703, 44.9899511599509, 47.3107727383269
1/9/2018, 48.77, 48.89, 48.25, 48.68, 64538, 1.50442961375824, 2.17836855632538, 1.5355480532057, 1.17832512978092, 1.4972446189897, 1.09543378833217, 0.67512553947108, 0.420308248861093, 48.7701818181844, 47.1422150537638, 45.1390500610498, 47.3959089675143
1/10/2018, 48.5, 48.54, 47.93, 48.35, 34869, 1.51652227337877, 2.27319261903788, 1.48116455535004, 1.27601994403793, 1.47124689262058, 1.14855062802615, 0.769810557182094, 0.378740070844056, 49.0578181818207, 47.6147526881725, 45.2833333333331, 47.4746846846847
1/11/2018, 48.5, 48.5, 48.2, 48.32, 39810, 1.47263367802091, 2.28991202390767, 1.57507159771248, 1.20974522751528, 1.45360827703341, 1.17468432718211, 0.850785311182096, 0.32389901600001, 49.1843636363662, 48.0448817204305, 45.4310769230767, 47.5518161568162
1/12/2018, 48.55, 48.97, 48.32, 48.83, 65932, 1.45094770337644, 2.39649682214425, 1.52835412351995, 1.1205394415321, 1.48767067936308, 1.22245649230792, 0.925119547407261, 0.297336944900659, 49.2483636363662, 48.4278924731187, 45.5844224664222, 47.6355915119364
1/16/2018, 49.56, 49.79, 48.2, 48.45, 60736, 1.55329798840203, 2.04055552604959, 1.37891349336327, 1.10392463020585, 1.46336845775697, 1.21564030837734, 0.983223699601277, 0.232416608776062, 48.9716363636389, 48.7251827956993, 45.723001221001, 47.712334824954
1/17/2018, 48.69, 49.37, 48.45, 49.14, 15315, 1.54852305985296, 2.25404989239016, 1.62108621227195, 1.15290048183913, 1.5111923013852, 1.25148927756702, 1.03687681519443, 0.214612462372598, 49.1138181818207, 49.0529032258068, 45.9089645909644, 47.7984088468348
1/18/2018, 49.46, 49.51, 48.97, 49.18, 23774, 1.52480077273517, 2.00276094311452, 1.55138513818586, 1.17270689301665, 1.48402622101825, 1.26850497391145, 1.08320244693783, 0.185302526973623, 49.1978181818207, 49.314602150538, 46.0849865689864, 47.8838247493951
1/19/2018, 49.46, 49.54, 49.03, 49.28, 16617, 1.49736641442694, 2.42914427248897, 1.33689782813009, 1.39552547916687, 1.55035620846906, 1.27535767077492, 1.12163349170525, 0.153724179069673, 49.198545454548, 49.5407311827961, 46.2758485958484, 47.9694974271012
1/22/2018, 49.46, 49.46, 48.53, 49.26, 31792, 1.51747271737336, 2.17482678989024, 1.29552219227285, 1.54530402996301, 1.55473622302855, 1.26459716067335, 1.15022622549887, 0.114370935174483, 49.2670909090935, 49.7296989247316, 46.4727155067153, 48.0536212228685
1/23/2018, 49.08, 49.08, 48.48, 48.84, 36096, 1.53384870505572, 1.99744332654596, 1.11469777611767, 1.42889023204153, 1.48686557354614, 1.20825092443226, 1.16183116528555, 0.0464197591467084, 49.2243636363662, 49.8525806451617, 46.6531355311353, 48.1302407704655
1/24/2018, 49.27, 49.51, 48.53, 49.06, 30209, 1.55049963752905, 2.03800340714265, 1.2249799255223, 1.32745888802922, 1.49749785138455, 1.16788562909314, 1.16304205804707, 0.00484357104607502, 49.2721818181844, 49.9656559139789, 46.838012210012, 48.2090161551792
1/25/2018, 49.47, 49.99, 49.23, 49.78, 29392, 1.54508108891756, 1.95449943561568, 1.45899378510083, 1.32203360665239, 1.52868822868967, 1.18038705719961, 1.16651105787758, 0.0138759993220343, 49.4820000000026, 50.1850107526886, 47.0463003663002, 48.2973322976197
1/26/2018, 50.08, 50.87, 50, 50.87, 81319, 1.54351149549834, 2.32120040077409, 1.56202122545494, 1.40880278045637, 1.64720618821431, 1.2636814859759, 1.18594514349724, 0.0777363424786606, 49.9843636363662, 50.4595698924736, 47.307929181929, 48.4005014456836
1/29/2018, 50.64, 50.64, 49.82, 50.04, 214532, 1.59557370677859, 1.92321543631942, 1.57413368375464, 1.38103486227515, 1.57891089657104, 1.24832889899465, 1.19842189459672, 0.0499070043979275, 50.1629090909116, 50.6224301075273, 47.5264884004882, 48.4899898865656
1/30/2018, 49.02, 49.02, 48.32, 48.87, 41859, 1.72806185538859, 1.22467571476089, 1.13624806214922, 1.11381463638844, 1.486731821113, 1.12874121518888, 1.18448575871515, -0.0557445435262729, 49.7952727272753, 50.5927311827961, 47.6851990231988, 48.5484004373377
1/31/2018, 49.38, 49.52, 48.96, 49.01, 62977, 1.70328226339927, 1.3302306751676, 0.905928479416363, 0.971708860711304, 1.47858239327793, 1.03335210434175, 1.15425902784047, -0.120906923498722, 49.5910909090934, 50.553913978495, 47.834686202686, 48.6105701790351
2/1/2018, 48.39, 49.21, 48.05, 48.48, 30200, 1.75544493693768, 1.20050391351392, 0.64426343128066, 0.947010999842282, 1.45985921426469, 0.904561751349377, 1.10431957254225, -0.199757821192878, 49.2189090909116, 50.4873763440865, 47.9560463980462, 48.6699868798688
2/2/2018, 48.24, 48.24, 47.01, 47.04, 48380, 1.87497389488949, 0.616875801911707, 0.354900358645657, 0.570892056633768, 1.28197950928623, 0.678477437735978, 1.019151145581, -0.340673707845021, 48.407454545457, 50.2061720430112, 47.977846153846, 48.7064720513872
2/5/2018, 46.4, 47.83, 45.75, 45.86, 96594, 2.05383413464504, 0.348815986928956, 0.0176694196519696, 0.282360554486017, 1.13318692670548, 0.399482862252711, 0.895217488915342, -0.495734626662631, 47.3065454545479, 49.7577419354843, 47.9494065934064, 48.725823698237
2/6/2018, 44.23, 46.4, 44.03, 46.04, 81488, 2.20089903875066, 0.381880195657122, 0.0288926985223092, 0.27115742602748, 1.12114851688976, 0.190703831748685, 0.75431475748201, -0.563610925733325, 46.3692727272752, 49.3593333333338, 47.9367496947495, 48.7488599152658
2/7/2018, 45.95, 46.21, 45.39, 45.39, 25945, 2.21112408365006, -0.398759382951218, -0.0156106325899568, 0.177833614722183, 1.04400403103568, -0.0268945976404851, 0.598072886457511, -0.624967484097996, 45.4041818181843, 48.8624946236564, 47.892244200244, 48.7600297936313
2/8/2018, 45.27, 45.55, 43.34, 43.34, 30573, 2.45488638784108, -0.990052979163598, -0.226248788163656, -0.125297089264899, 0.774915544360978, -0.360603969980829, 0.406337515169843, -0.766941485150672, 44.0750909090934, 48.0920860215059, 47.75957020757, 48.7387492141588
2/9/2018, 43.73, 44.34, 42.55, 44.04, 45182, 2.49829784846914, -0.764363348227337, -0.0266790780481965, -0.0776421605360615, 0.840991627752938, -0.562107279136583, 0.212648556308558, -0.774755835445141, 43.5570909090934, 47.433161290323, 47.6647619047617, 48.7288011480115
2/12/2018, 44.56, 45.26, 44.46, 45.18, 51084, 2.44851229270146, -0.691877155932009, 0.494248768316136, 0.125767479191335, 0.909015559825503, -0.622634290251362, 0.0455919869965739, -0.668226277247936, 43.6394545454571, 46.9049247311833, 47.6325592185591, 48.7347076670767
2/13/2018, 45.13, 46.02, 45.13, 45.92, 30206, 2.38550949727873, -0.614238704058247, 0.644700749442534, 0.275970356947078, 0.987437416695633, -0.603928851207371, -0.0843121806442151, -0.519616670563156, 44.008545454548, 46.4719354838714, 47.6295189255188, 48.7480393603936
2/14/2018, 45.9, 47.82, 45.9, 47.79, 35377, 2.37843620651365, -0.150012841235648, 1.03713418509342, 0.629801785802177, 1.08528658426918, -0.433217423452597, -0.154093229205891, -0.279124194246705, 45.212545454548, 46.3951827956994, 47.7081904761903, 48.7892841328413
2/15/2018, 48.45, 48.73, 47.65, 48.45, 54882, 2.34018974187457, 0.0692811286290582, 1.25412628402043, 0.730984031269595, 1.14030122613606, -0.241882630499958, -0.171651109464705, -0.0702315210352536, 46.6050909090934, 46.4152688172048, 47.8181343101342, 48.8381836818368
2/16/2018, 48.62, 48.63, 48.18, 48.28, 22961, 2.27761150257108, 0.038668838743411, 1.23457455131847, 0.967616104614587, 1.1448824288933, -0.102781210032795, -0.157877129578323, 0.0550959195455279, 47.652545454548, 46.4045591397854, 47.92031013431, 48.8846704933716
2/20/2018, 47.82, 48.88, 47.72, 48.63, 9175, 2.2674260575144, 0.00370759695061523, 1.26424967819793, 0.983305680644785, 1.17117481070252, 0.0352929081113658, -0.119243122040385, 0.154536030151751, 48.5172727272753, 46.4961290322586, 48.0389938949938, 48.9372516058494
