Date,XLY_Open,XLY_High,XLY_Low,XLY_Close,XLY_Volume,XLY_ATRPercentOfClose20,XLY_SQN25,XLY_SQN50,XLY_SQN100,XLY_SQN200,XLY_MACD,XLY_MACD_Avg,XLY_MACD_Diff,XLY_LinReg10,XLY_LinReg30,XLY_LinReg90,XLY_LinReg270
6/13/2017, 90.53, 91.01, 90.5, 90.88, 4164849, 0.786194463907539, 0.217202508005774, 0.88214512901014, 1.70691309336951, 0, 0.415477600837363, 0.525196117255427, -0.109718516418064, 90.51327272727, 91.0685376344077, 91.1634603174602, 91.2992904551202
6/14/2017, 91.21, 91.35, 90.36, 90.83, 4809407, 0.801793297764189, 0.00306583015771382, 0.979376523287839, 1.63796541529679, 0, 0.386896301072042, 0.49753615401875, -0.110639852946708, 90.3505454545426, 91.1290967741926, 91.197216117216, 91.3513646949232
6/15/2017, 90.16, 90.52, 89.72, 90.45, 3585054, 0.826263581803485, -0.0235511065090759, 0.904907357773889, 1.53014085222571, 0, 0.329781079876156, 0.463985139190231, -0.134204059314075, 90.2405454545426, 91.102559139784, 91.204161172161, 91.3883966437834
6/16/2017, 90.5, 90.5, 89.64, 90.15, 7711618, 0.835260831119456, 0.0687084730890865, 0.878811097172276, 1.30687347729624, 0, 0.257342874325246, 0.422656686217235, -0.165313811891988, 90.1725454545426, 91.0241075268808, 91.1916654456653, 91.4137166416792
6/19/2017, 90.53, 90.98, 90.3, 90.84, 3419785, 0.833155281034214, 0.375348949181009, 0.984313843683554, 1.3325873063659, 0, 0.252699347191907, 0.388665218412169, -0.135965871220262, 90.4069090909061, 91.0670537634399, 91.216498168498, 91.4614765694077
6/20/2017, 90.68, 90.7, 89.68, 89.7, 3352527, 0.86621666045363, -0.0532694701393737, 0.69923816703168, 1.01000236981344, 0, 0.155241320552491, 0.341980438840234, -0.186739118287742, 90.1521818181788, 90.9723655913969, 91.1987643467642, 91.4690554831233
6/21/2017, 89.93, 89.98, 89.52, 89.84, 3126222, 0.847224540522663, 0.103240359683065, 0.64911249216787, 1.10584559941667, 0, 0.088284276085119, 0.291241206289211, -0.202956930204092, 90.0596363636332, 90.9342365591388, 91.1954163614162, 91.4808146987609
6/22/2017, 89.83, 89.97, 89.61, 89.63, 3658877, 0.826831642134646, 0.624772913502439, 0.609970166811306, 1.08175715038064, 0, 0.0180668278433274, 0.236606330600034, -0.218539502756707, 89.8594545454514, 90.8553763440851, 91.1821001221, 91.4849831932773
6/23/2017, 89.63, 89.63, 89.23, 89.52, 3922640, 0.808796627349216, 0.375323737090782, 0.68184888721808, 1.08798234100868, 0, -0.0459276609824997, 0.180099532283527, -0.226027193266027, 89.6034545454513, 90.732494623655, 91.1720805860805, 91.4851377410469
6/26/2017, 89.96, 90.11, 89.56, 89.84, 4708660, 0.798456148444866, 0.262649234871323, 0.958449811835103, 1.19510991092723, 0, -0.0700153355784323, 0.130076558711135, -0.200091894289568, 89.4943636363603, 90.6447096774183, 91.1837045177043, 91.4954694485843
6/27/2017, 89.65, 89.99, 89.13, 89.13, 4014898, 0.812819873863709, -0.221453542240329, 0.50467456110984, 1.04143070814567, 0, -0.144727726380623, 0.0751157016927838, -0.219843428073407, 89.2781818181785, 90.4684301075259, 91.152266178266, 91.4822510995602
6/28/2017, 89.39, 90.13, 89.33, 90.03, 5030799, 0.819996707648548, 0.274910810836179, 0.736098143191868, 1.24304350466997, 0, -0.12981888468569, 0.034128784417089, -0.163947669102779, 89.4583636363602, 90.3906451612893, 91.1643394383393, 91.4980632048256
6/29/2017, 89.86, 89.95, 88.46, 89.16, 4901666, 0.874642086250773, -0.178352720482431, 0.461596009403251, 1.09609766743759, 0, -0.186060460170438, -0.00990906450041645, -0.176151395670022, 89.3056363636329, 90.1029677419345, 91.1469890109889, 91.4854541935484
6/30/2017, 89.6, 90.02, 89.44, 89.63, 4656803, 0.874527881173859, -0.304886742478205, 0.344363177288559, 1.20915860710065, 0, -0.190511147969957, -0.0460294811943246, -0.144481666775632, 89.3256363636329, 89.9023440860205, 91.1486813186812, 91.4878095238096
7/3/2017, 89.88, 90.32, 89.5, 89.54, 2807322, 0.877426147980034, -0.444498626575287, 0.375621715926287, 1.07973990600869, 0, -0.199006574046834, -0.0766248997648264, -0.122381674282007, 89.4809090909056, 89.7239784946227, 91.1314822954821, 91.4870353705787
7/5/2017, 89.53, 89.55, 88.9, 89.32, 3985053, 0.871993959086718, -0.555280781020356, 0.158971488868334, 0.919215353639184, 0, -0.220944511012533, -0.105488822014368, -0.115455688998165, 89.4030909090874, 89.5458279569882, 91.111343101343, 91.4791978346457
7/6/2017, 88.77, 89.04, 88.35, 88.41, 3797421, 0.891778932296622, -0.956399619281899, -0.28401815697193, 0.60198103153151, 0, -0.308207059791755, -0.146032469569845, -0.16217459022191, 89.0596363636328, 89.231999999999, 91.05189010989, 91.4432340116279
7/7/2017, 88.6, 89.27, 88.6, 89.2, 2579747, 0.887893123700977, -0.978898106172252, -0.177304432608526, 0.737807180557006, 0, -0.310042879378997, -0.178834551531676, -0.131208327847322, 89.0250909090874, 89.045870967741, 91.0115067155066, 91.4322242098986
7/10/2017, 89.27, 89.53, 89.01, 89.39, 2700116, 0.870791624369848, -1.03423612134733, -0.256093298557146, 0.674691044826583, 0, -0.292791252225086, -0.201625891670358, -0.0911653605547286, 89.0576363636327, 88.9396129032248, 90.9989108669107, 91.4270663534939
7/11/2017, 89.29, 89.35, 88.72, 89.21, 3212276, 0.866473042677948, -1.01183079466783, -0.20921710982965, 0.542494706273967, 0, -0.290297342036411, -0.219360181743568, -0.0709371602928422, 89.0990909090873, 88.8354838709667, 90.9722783882783, 91.4163948646773
7/12/2017, 89.71, 90.02, 89.65, 89.89, 3033865, 0.861977496166812, -0.465709699181195, -0.055786730573506, 0.775321164501412, 0, -0.23079017773432, -0.221646180941719, -0.00914399679260164, 89.2678181818145, 88.8321720430097, 90.9709572649571, 91.4261654135339
7/13/2017, 90.15, 90.25, 89.83, 89.9, 3311710, 0.842146821734294, -0.521773058112144, -0.0796032822303316, 0.718316625459946, 0, -0.180739947267057, -0.213464934206786, 0.0327249869397296, 89.5785454545417, 88.852064516128, 90.9617338217337, 91.4357703961396
7/14/2017, 90.18, 90.3, 89.79, 90.19, 4139975, 0.825740650961496, -0.201584928742165, 0.138328349864239, 0.673529949360442, 0, -0.116333186105891, -0.194038584586607, 0.0777053984807165, 89.8225454545416, 88.973505376343, 90.9566349206348, 91.4534825870647
7/17/2017, 90.19, 90.56, 90.19, 90.41, 3177182, 0.803007099266745, 0.0297693993650082, 0.234233233698387, 0.718404193632224, 0, -0.0469964565795635, -0.164630158985199, 0.117633702405635, 90.1803636363598, 89.1559569892463, 90.9664053724052, 91.4769847494554
7/18/2017, 90.33, 90.83, 90.26, 90.82, 3489985, 0.790793638542954, 0.200585215091899, 0.194083190597544, 0.93437966760326, 0, 0.0405693167710268, -0.123590263833953, 0.16415958060498, 90.6192727272688, 89.385569892472, 90.9896752136751, 91.5116155002147
7/19/2017, 90.99, 91.36, 90.92, 91.26, 2656159, 0.777217667541613, 0.156274692982142, 0.264048966482036, 0.938216298010573, 0, 0.143812366356002, -0.0701097377959624, 0.213922104151964, 91.0963636363597, 89.6258924731171, 91.0320634920634, 91.5578800380831
7/20/2017, 91.35, 91.42, 90.76, 91.07, 4599489, 0.77613308578956, 0.104060901450137, 0.0765446552789603, 0.876821298955912, 0, 0.207905212995442, -0.0145067476376815, 0.222411960633123, 91.219999999996, 89.8523870967731, 91.0680268620268, 91.5973391721405
7/21/2017, 90.64, 91.13, 90.64, 91.13, 3324429, 0.763725645964144, 0.270842306711513, 0.175606969968233, 1.04029301406502, 0, 0.260537440841219, 0.0405020900580986, 0.22003535078312, 91.3772727272687, 90.0490322580633, 91.1032454212454, 91.6373288797534
7/24/2017, 91.16, 91.16, 90.72, 90.82, 2040899, 0.752239619146408, 0.267837914730533, 0.239540244426925, 0.777937953664771, 0, 0.274075084414505, 0.0872166889293799, 0.186858395485126, 91.3601818181777, 90.1773548387085, 91.1321538461538, 91.6673738601824
7/25/2017, 91.16, 91.7, 91.01, 91.46, 5048411, 0.75773542641956, 0.24833024331646, 0.441525815317354, 0.953574909205113, 0, 0.332612268588278, 0.13629580486116, 0.196316463727118, 91.4501818181777, 90.3806451612891, 91.186398046398, 91.7144550993907
7/26/2017, 91.61, 91.63, 91.32, 91.42, 2864393, 0.737118332917484, 0.743382904798239, 0.425519071883936, 0.974288422441089, 0, 0.371493398427134, 0.183335323574354, 0.18815807485278, 91.5396363636321, 90.6088387096762, 91.2326666666667, 91.759084014577
7/27/2017, 91.81, 92.55, 91.32, 92.09, 6637638, 0.761950158492242, 0.937119701317826, 0.67936654136169, 1.16931181601508, 0, 0.451169572535321, 0.236902173366548, 0.214267399168773, 91.7790909090867, 90.9152258064504, 91.3005811965811, 91.8209906759907
7/28/2017, 91.19, 91.5, 91.04, 91.39, 3916736, 0.786843096517923, 0.71069889829779, 0.944765032561392, 1.07597977264015, 0, 0.45261193603848, 0.280044125900934, 0.172567810137546, 91.7152727272684, 91.099333333332, 91.3098339438339, 91.8619779693487
7/31/2017, 91.72, 91.85, 91.06, 91.36, 3130649, 0.790981951195647, 0.744262329386035, 0.795122086155925, 0.993503848532007, 0, 0.446190859739943, 0.313273472668736, 0.132917387071207, 91.619636363632, 91.2535698924718, 91.3160854700854, 91.9009825224375
8/1/2017, 91.63, 91.7, 91.23, 91.52, 4375438, 0.77579660738825, 0.681839488751121, 0.674258597864523, 1.04409718675637, 0, 0.448838838597325, 0.340386545854454, 0.108452292742871, 91.6094545454501, 91.4663010752675, 91.3299584859585, 91.9432177802628
8/2/2017, 91.48, 91.52, 90.73, 91.27, 2888005, 0.782303716804689, 0.906643941601376, 0.473353444559093, 0.962540461439487, 0, 0.425855473444599, 0.357480331372483, 0.0683751420721165, 91.5627272727228, 91.5669247311814, 91.3337826617826, 91.9775427468285
8/3/2017, 91.18, 91.5, 90.99, 91.02, 3595719, 0.773245629764071, 0.448463818154858, 0.50218738360469, 0.860112664360973, 0, 0.38305248965321, 0.362594763028628, 0.0204577266245814, 91.3910909090863, 91.6350322580631, 91.3225616605616, 92.0041964447669
8/4/2017, 91.22, 91.22, 90.66, 91.03, 2449353, 0.765261741844112, 0.918816304757947, 0.412572810866888, 0.866560923514527, 0, 0.345949838652516, 0.359265778153406, -0.0133159395008903, 91.2376363636318, 91.6827956989233, 91.323155067155, 92.0303194630873
8/7/2017, 91.19, 91.37, 91.07, 91.24, 3469717, 0.743957557453595, 0.803066637060613, 0.247316742205107, 0.813381155312399, 0, 0.329690498539122, 0.353350722230549, -0.0236602236914268, 91.1001818181772, 91.740838709676, 91.3416703296703, 92.0612088300221
8/8/2017, 91.24, 91.77, 91.02, 91.29, 3025108, 0.747450467356367, 0.874713122823314, 0.182073418064204, 0.825940335164506, 0, 0.317183146615079, 0.346117207107455, -0.028934060492376, 91.0850909090862, 91.81546236559, 91.3648962148961, 92.0925278842802
8/9/2017, 90.21, 90.82, 90.04, 90.76, 4898141, 0.783087433965564, 0.703033328485073, 0.00398606839814712, 0.744076772455849, 0, 0.261490114234533, 0.329191788532871, -0.0677016742983376, 90.8881818181771, 91.766150537633, 91.3627228327228, 92.1091511867905
8/10/2017, 90.38, 90.53, 89.38, 89.4, 4904886, 0.832431372834216, 0.445986195426419, -0.43557566498526, 0.488522787977363, 0, 0.106385999244253, 0.284630630675147, -0.178244631430894, 90.3914545454497, 91.5937634408588, 91.2912649572649, 92.0900203717851
8/11/2017, 89.18, 90.05, 89.18, 89.86, 4919590, 0.835170225849209, 0.310695051664844, -0.554231781310254, 0.829661493921745, 0, 0.0203484618673144, 0.231774196913581, -0.211425735046266, 90.0603636363588, 91.4258064516115, 91.2354847374847, 92.0829886887306
8/14/2017, 90.36, 90.8, 90.34, 90.5, 3754082, 0.839734548840546, 0.495859183671532, -0.458357831981843, 0.933088781467547, 0, 0.00376237461337325, 0.186171832453539, -0.182409457840166, 90.0278181818134, 91.3658709677405, 91.2012551892551, 92.0923101736972
8/15/2017, 90.46, 90.54, 89.66, 89.67, 3095655, 0.854200711905498, 0.202926770049631, -0.607165279833256, 0.711170748025222, 0, -0.0754861253674761, 0.133840240889336, -0.209326366256812, 89.7874545454497, 91.1890107526867, 91.1343638583638, 92.0801861832435
8/16/2017, 90, 90.3, 89.75, 90.13, 2452677, 0.842298557025826, 0.113599165287469, -0.27318554464473, 0.757781324351213, 0, -0.100020008539175, 0.0870681910036339, -0.187088199542809, 89.7569090909042, 91.0550107526867, 91.0802271062271, 92.0797823107312
8/17/2017, 89.9, 90, 88.69, 88.69, 4895731, 0.894357317595002, -0.422578114089329, -0.666598176885915, 0.456130695155896, 0, -0.232973677593463, 0.0230598172842144, -0.256033494877678, 89.2410909090859, 90.672408602149, 90.9681538461538, 92.0431215667542
8/18/2017, 88.5, 88.74, 88.15, 88.25, 6787836, 0.887303376460348, -0.686276314311481, -0.634497114054637, 0.239062457919993, 0, -0.369584402036665, -0.0554690265799615, -0.314115375456703, 88.7023636363586, 90.2848387096759, 90.8344786324786, 91.9961454402516
8/21/2017, 88.22, 88.53, 87.89, 88.41, 10550695, 0.87760770075777, -0.70788099207446, -0.490889515417611, 0.167634581409961, 0, -0.459640275580043, -0.136303276379978, -0.323336999200065, 88.4125454545404, 89.9363655913963, 90.6994774114774, 91.9540046583851
8/22/2017, 88.67, 89.46, 88.62, 89.36, 4385556, 0.883614950568428, -0.481375618965534, -0.219625605039744, 0.304733124836553, 0, -0.449175330059006, -0.198877687115783, -0.250297642943223, 88.6152727272677, 89.7027526881705, 90.5915311355311, 91.936013342535
8/23/2017, 88.76, 88.92, 88.45, 88.6, 4840795, 0.897989169115744, -0.881150562754613, -0.549035596404341, 0.154748770227887, 0, -0.4964842721145, -0.258399004115527, -0.238085267998974, 88.5547272727221, 89.4170752688156, 90.468083028083, 91.8996743164432
8/24/2017, 89.04, 89.25, 88.27, 88.41, 2765860, 0.910346661740439, -0.88300011478744, -0.584496270487426, 0.186291459429589, 0, -0.543048437290565, -0.315328890750535, -0.227719546540031, 88.2743636363585, 89.116279569891, 90.3357020757021, 91.8593520873859
8/25/2017, 88.67, 89.01, 88.47, 88.63, 3244564, 0.89653120778798, -0.823706188656923, -0.435112654730031, 0.255858742277774, 0, -0.555791889353969, -0.363421490471222, -0.192370398882748, 88.2159999999949, 88.87234408602, 90.2140122100123, 91.825066518847
8/28/2017, 88.92, 88.98, 88.56, 88.68, 2184210, 0.874905084561752, -0.704878815854058, -0.348474055671251, 0.306673903087936, 0, -0.555453660750047, -0.401827924526987, -0.15362573622306, 88.3699999999948, 88.6594838709663, 90.1141465201465, 91.792572471705
8/29/2017, 88.11, 88.7, 87.97, 88.6, 2755578, 0.873106701512296, -0.975538284195381, -0.550535589126057, 0.238765361145514, 0, -0.55524047696349, -0.432510435014287, -0.122730041949203, 88.4296363636311, 88.4749677419339, 90.006170940171, 91.7587194286126
8/30/2017, 88.65, 89.35, 88.56, 89.24, 2256426, 0.86776547586609, -0.712753503505658, -0.0996150592211045, 0.410476477537927, 0, -0.49769179477218, -0.445546706965866, -0.0521450878063142, 88.8607272727219, 88.4153118279555, 89.9385811965812, 91.7406372968349
8/31/2017, 89.49, 89.74, 89.36, 89.66, 3994053, 0.848398633872133, -0.805700299480684, -0.0254861807144213, 0.42761533858419, 0, -0.413427821035128, -0.439122929779718, 0.0256951087445901, 89.1974545454492, 88.4093118279555, 89.9045982905983, 91.7327169625247
9/1/2017, 89.89, 90.23, 89.84, 90.07, 2431911, 0.833951931134969, -0.434847719998525, 0.135607691448701, 0.517429453272038, 0, -0.309991057326215, -0.413296555289018, 0.103305497962803, 89.5349090909036, 88.4684301075254, 89.8977680097681, 91.7344566655065
9/5/2017, 89.82, 90.2, 89.18, 89.7, 4955544, 0.85237846059599, -0.548908906870545, 0.0682033694186465, 0.515526577210953, 0, -0.254933865732895, -0.381624017377793, 0.126690151644899, 89.6772727272672, 88.4667741935469, 89.8853357753358, 91.7274117647059
9/6/2017, 89.84, 90.37, 89.65, 90.26, 3004657, 0.844620324835889, -0.402549952004929, 0.129212069254276, 0.741593127965563, 0, -0.164220295501863, -0.338143273002607, 0.173922977500744, 90.1327272727217, 88.5860645161276, 89.8899096459098, 91.7333775329797
9/7/2017, 90.45, 90.57, 89.27, 89.48, 5354006, 0.882025692821892, -0.566079894030336, 0.111825348167721, 0.421700064388958, 0, -0.153499175856439, -0.301214453573374, 0.147715277716935, 90.1176363636308, 88.61146236559, 89.8629084249086, 91.7211244790967
9/8/2017, 89.3, 89.38, 89.02, 89.17, 2589950, 0.866630885320375, -0.586587109579147, -0.204571511975328, 0.360129871022339, 0, -0.168079504614511, -0.274587463781601, 0.10650795916709, 89.909454545449, 88.6547096774179, 89.8250915750917, 91.7018975483356
9/11/2017, 89.49, 89.73, 89.42, 89.64, 3351563, 0.850218677396441, -0.428385881852542, 0.149615738358779, 0.432513111073772, 0, -0.140094525668687, -0.247688876159018, 0.107594350490331, 89.8661818181762, 88.7297634408587, 89.7968547008548, 91.6936545155994
9/12/2017, 89.86, 90.17, 89.74, 90.04, 2720090, 0.833550889934763, -0.363359528330963, 0.130509984513168, 0.33445160100265, 0, -0.0846636216436707, -0.215083825255949, 0.130420203612278, 89.9159999999943, 88.8648602150522, 89.7830720390722, 91.6945298701299
9/13/2017, 89.99, 90.69, 89.99, 90.69, 3291562, 0.824790782040355, -0.167542446110304, 0.323601655709578, 0.493769544548993, 0, 0.0115818287650171, -0.169750694451755, 0.181332523216773, 90.1001818181761, 89.1016129032243, 89.8098315018316, 91.7099268104777
9/14/2017, 90.47, 90.7, 90.17, 90.2, 3516900, 0.817186942595098, -0.15648897138955, 0.252056396246437, 0.292144947599297, 0, 0.0477675026890267, -0.126247055023599, 0.174014557712626, 90.1290909090851, 89.2648817204285, 89.8185689865691, 91.7139338538691
9/15/2017, 89.71, 89.97, 89.58, 89.63, 3911134, 0.815851267555216, 0.0947486711215674, 0.349538313765344, 0.0503088295039516, 0, 0.0301036574421687, -0.0949769125304455, 0.125080569972614, 89.9927272727215, 89.3460645161275, 89.814048840049, 91.7050549243613
9/18/2017, 89.91, 89.98, 89.12, 89.32, 6569557, 0.825890188708299, -0.16865529231138, 0.0533607262748147, -0.089099274335179, 0, -0.00880794390442929, -0.0777431188052423, 0.068935174900813, 89.8329090909032, 89.3975483870952, 89.7899902319903, 91.689374301676
9/19/2017, 89.33, 89.48, 88.91, 89.24, 6400542, 0.817235388532654, -0.426144998556524, -0.0205719176944819, -0.196590292890112, 0, -0.0455756322084255, -0.0713096214858789, 0.0257339892774534, 89.6123636363577, 89.463913978493, 89.7513357753359, 91.6721307550644
9/20/2017, 89.37, 89.61, 89.06, 89.54, 3709887, 0.80448494269624, -0.0319569590632127, 0.110651719063215, -0.0704249163464444, 0, -0.0499312212533169, -0.0670339414393665, 0.0171027201860496, 89.6325454545394, 89.5845806451597, 89.7234700854701, 91.6616926719689
9/21/2017, 89.51, 89.61, 89.24, 89.39, 4207581, 0.786238982890371, -0.257496485750244, -0.118215485417453, -0.122128984297917, 0, -0.0647405149921525, -0.0665752561499237, 0.00183474115777123, 89.4841818181757, 89.6621720430092, 89.6897411477412, 91.6480850297243
9/22/2017, 89.16, 89.59, 89.14, 89.54, 3116275, 0.770804194176254, 0.38415792010315, -0.0792585650856315, -0.112315961150707, 0, -0.0636396423944632, -0.0659881333988316, 0.00234849100436844, 89.3305454545393, 89.6769677419338, 89.6560537240537, 91.6378902352102
9/25/2017, 89.51, 89.71, 89.06, 89.35, 7167628, 0.770194931944204, 0.503382460337098, -0.212314856582249, -0.0480913538786268, 0, -0.0772085924402148, -0.0682322252071083, -0.00897636723310656, 89.1850909090847, 89.6974193548371, 89.5818754578755, 91.6236950646298
9/26/2017, 89.61, 89.79, 89.17, 89.36, 3073229, 0.766294441704945, 0.436574428360471, -0.270717893917927, -0.0192350401228805, 0, -0.0861619454112059, -0.0718181692479278, -0.0143437761632781, 89.1389090909028, 89.7650967741919, 89.5185811965812, 91.6098866608544
9/27/2017, 89.59, 90.02, 89.2, 89.85, 5229087, 0.769641265945645, 0.24414955544694, -0.246343866642294, -0.0325057212721744, 0, -0.0531064590447556, -0.0680758272072934, 0.0149693681625377, 89.4290909090845, 89.8469677419339, 89.4895189255189, 91.6066965671899
9/28/2017, 89.72, 89.82, 89.58, 89.74, 3599766, 0.747098889658518, 0.596075056549757, -0.400113549479953, -0.0863119512066796, 0, -0.0353780129280921, -0.0615362643514531, 0.0261582514233611, 89.6290909090845, 89.9443870967726, 89.4652087912088, 91.6011400614404
9/29/2017, 89.75, 90.18, 89.71, 90.08, 3472016, 0.733152993339894, 0.865604489075169, -0.2522039813655, -0.120689813581075, 0, 0.00603747064397453, -0.0480215173523676, 0.0540589879963421, 89.8576363636299, 89.9914623655898, 89.4481758241758, 91.6027727119216
10/2/2017, 90.19, 90.45, 90.06, 90.25, 2929666, 0.716790033884264, 0.839675403642773, -0.221349431190647, -0.0287885237710814, 0, 0.0519779495606087, -0.0280216239697723, 0.0799995735303811, 90.0583636363571, 90.0218064516114, 89.4451575091575, 91.6078557504872
10/3/2017, 90.4, 90.65, 90.33, 90.63, 4915550, 0.70016314167662, 0.994534768305434, -0.0318089686302526, 0.148341780638495, 0, 0.117692251280943, 0.00112115108037067, 0.116571100200572, 90.3236363636298, 90.0981290322565, 89.4758876678876, 91.6206949572884
10/4/2017, 90.7, 91.16, 90.6, 91.1, 4931739, 0.692458795319917, 1.25206174568639, -0.078575013493261, 0.262900873137349, 0, 0.205329470562887, 0.041962814976874, 0.163366655586013, 90.7354545454479, 90.283096774192, 89.5330451770452, 91.6429793848167
10/5/2017, 91.24, 91.64, 91.12, 91.61, 7220520, 0.683646397128723, 1.20042317606689, 0.0716654222823931, 0.354640710457539, 0, 0.312334933298757, 0.0960372386412506, 0.216297694657507, 91.208363636357, 90.4708817204286, 89.6137875457876, 91.6753162780656
10/6/2017, 91.46, 91.85, 91.46, 91.72, 3133244, 0.669945531170019, 1.0565056717043, -0.0814274832644933, 0.435797092313548, 0, 0.401386678367601, 0.157107126586521, 0.24427955178108, 91.6281818181751, 90.6405376344071, 89.7040854700855, 91.7092468351049
10/9/2017, 91.88, 91.89, 91.34, 91.43, 4270062, 0.668544612413523, 0.699964775694249, 0.03080200771864, 0.688667040892027, 0, 0.443448453810518, 0.21437539203132, 0.229073061779198, 91.7909090909023, 90.7667096774179, 89.8003272283273, 91.7365503568596
10/10/2017, 91.49, 91.77, 91.12, 91.34, 2756674, 0.671324526136632, 0.862049316585952, 0.0140261316039208, 0.569167424505763, 0, 0.464169805467378, 0.264334274718532, 0.199835530748846, 91.8110909090841, 90.8667311827942, 89.9003199023199, 91.7614500261642
10/11/2017, 91.39, 91.49, 91.16, 91.39, 3842849, 0.655463870297122, 0.616384292708852, -0.0167557205601178, 0.459670215355417, 0, 0.479103402287222, 0.30728810023227, 0.171815302054953, 91.8385454545385, 90.950602150536, 89.997601953602, 91.7868362167201
10/12/2017, 91.05, 91.07, 90.58, 90.78, 4583954, 0.671488223740155, 0.741120073003766, -0.116228016044263, 0.245012134519873, 0, 0.436682677262468, 0.33316701563831, 0.103515661624158, 91.5492727272658, 90.9817419354822, 90.0511037851038, 91.7993985540686
10/13/2017, 90.95, 91.3, 90.84, 91.22, 2730147, 0.663339354347454, 1.16385424166289, 0.0751374739260095, 0.401526838363056, 0, 0.433570340821277, 0.353247680674903, 0.0803226601463736, 91.4232727272657, 91.0867741935468, 90.1277020757021, 91.8204791634941
10/16/2017, 91.26, 91.38, 91.06, 91.34, 4327757, 0.646861452905583, 0.988156605361084, 0.105404406750863, 0.361013269700608, 0, 0.435763577617251, 0.369750860063373, 0.0660127175538788, 91.3105454545384, 91.2243010752672, 90.1965372405373, 91.8435030150753
10/17/2017, 91.32, 91.54, 91.16, 91.39, 2773244, 0.634972194473971, 0.799959805119105, 0.0612714943473795, 0.213471687211882, 0, 0.436504562826443, 0.383101600615987, 0.0534029622104559, 91.2316363636292, 91.3353118279554, 90.2582515262516, 91.8670373134328
10/18/2017, 91.47, 91.51, 91.12, 91.14, 4525582, 0.626273901803022, 0.286513300589764, -0.021336027021577, 0.108186041458327, 1.06482448792016, 0.412167675878365, 0.388914815668462, 0.0232528602099027, 91.1189090909018, 91.4410322580629, 90.3071794871795, 91.8851450667454
10/19/2017, 90.76, 91.15, 90.54, 91.14, 4501085, 0.628425205615657, 0.622226522354659, 0.125838536359943, 0.0939924835330104, 0.950482990239774, 0.388403246777983, 0.388812501890367, -0.000409255112383322, 91.1059999999926, 91.4890752688156, 90.3679511599512, 91.9028605569916
10/20/2017, 91.5, 91.59, 91.25, 91.36, 4801413, 0.620194172261608, 1.23989979752911, 0.614600705802757, 0.0897934133603644, 0.981162643896099, 0.382908001793012, 0.387631601870896, -0.00472360007788331, 91.2167272727199, 91.5336559139769, 90.4370378510379, 91.9244957983193
10/23/2017, 91.46, 91.54, 90.67, 90.74, 2910557, 0.641149356391112, 0.951781355409265, 0.283635574827055, -0.210691849180546, 0.862940463882389, 0.324780297012296, 0.375061340899176, -0.0502810438868797, 91.0749090909016, 91.5167741935468, 90.4701904761905, 91.9336150167383
10/24/2017, 90.84, 91.11, 90.84, 90.96, 3701956, 0.62795732155874, 1.14947033138579, 0.158359504209031, -0.232617421006342, 0.894786886556241, 0.293087305551467, 0.358666533829634, -0.0655792282781674, 91.0287272727197, 91.5473763440844, 90.5060805860806, 91.94676249112
10/25/2017, 90.78, 90.92, 90.12, 90.61, 4683616, 0.645216290371193, 0.703151895274588, 0.314273497700497, -0.253436764106531, 0.821013172750567, 0.236996360041687, 0.334332499072045, -0.0973361390303579, 90.892363636356, 91.5709677419339, 90.5414114774115, 91.9528633741381
10/26/2017, 90.61, 91.26, 90.53, 90.93, 3566536, 0.650939136335721, 1.00144165897119, 0.270256090109393, -0.0288609042197476, 0.833981483055499, 0.215876714869736, 0.310641342231583, -0.0947646273618465, 90.7870909090832, 91.6030107526865, 90.5655653235653, 91.9649238201411
10/27/2017, 91.61, 92.45, 91.18, 92.4, 5945603, 0.69080520436858, 1.38273819448829, 1.20269436820563, 0.231126079354336, 0.979033620928724, 0.314134808084077, 0.311340035402082, 0.00279477268199524, 91.2694545454468, 91.7788602150521, 90.6561855921856, 92.0047727272726
10/30/2017, 92.03, 92.19, 91.78, 91.98, 4335414, 0.692964566639204, 1.25113909715236, 1.21707932652393, 0.26639347696333, 0.898781732601814, 0.35403348729092, 0.319878725779849, 0.0341547615110704, 91.5663636363559, 91.8628817204285, 90.7219047619047, 92.035901572112
10/31/2017, 92.08, 92.18, 91.91, 91.99, 3187590, 0.672920282612244, 1.25099469862099, 1.16793252332644, 0.348940997695026, 0.883982215145494, 0.382056287384131, 0.332314238100706, 0.0497420492834253, 91.8418181818104, 91.9256774193532, 90.7838949938949, 92.0666283006092
11/1/2017, 92.29, 92.59, 91.98, 92.02, 4417221, 0.672210823273476, 1.0490445264643, 0.905133229622923, 0.364872753484944, 0.904577037695755, 0.402050717230566, 0.346261533926678, 0.0557891833038878, 92.0449090909012, 91.9945376344069, 90.8524981684981, 92.0973379236339
11/2/2017, 91.77, 91.88, 91, 91.33, 4591765, 0.699266374244433, 0.73254887742459, 0.943145499528553, 0.116779802811439, 0.858488528350102, 0.358091359221589, 0.34862749898566, 0.00946386023592921, 91.9616363636284, 91.9498494623639, 90.8735653235652, 92.1145415891574
11/3/2017, 91.28, 91.74, 91.06, 91.7, 3694007, 0.698700087914469, 0.74226554879687, 1.13051773616895, 0.199194256421038, 0.869199814092023, 0.349085123069571, 0.348719023802442, 0.000366099267128772, 92.0398181818102, 91.9495913978478, 90.9291941391941, 92.1382896757491
