Date,XLB_Open,XLB_High,XLB_Low,XLB_Close,XLB_Volume,XLB_ATRPercentOfClose20,XLB_SQN25,XLB_SQN50,XLB_SQN100,XLB_SQN200,XLB_MACD,XLB_MACD_Avg,XLB_MACD_Diff,XLB_LinReg10,XLB_LinReg30,XLB_LinReg90,XLB_LinReg270
7/11/2017, 54.48, 54.54, 54.07, 54.4, 2008603, 0.974157574099039, 0.398185674520322, 0.522006978373501, 0.549951216501782, 0, 0.188750083478297, 0.182113547340816, 0.00663653613748047, 54.3636363636368, 54.2200430107524, 54.1828644688646, 54.0385773768217
7/12/2017, 54.69, 55.08, 54.6, 55.03, 2901222, 0.976639349980708, 0.681334669194777, 0.725827356010331, 0.704538147954309, 0, 0.248388217101073, 0.195368481292868, 0.0530197358082055, 54.631454545455, 54.2817634408599, 54.266175824176, 54.0897300068353
7/13/2017, 55.08, 55.18, 54.89, 54.97, 2133388, 0.9551981127518, 0.615076107515694, 0.670919403673524, 0.729796086785347, 0, 0.287496290827164, 0.213794043199727, 0.073702247627437, 54.9029090909095, 54.3329247311825, 54.3375726495728, 54.1376826394344
7/14/2017, 55.17, 55.36, 55.02, 55.25, 3254406, 0.93813354289716, 0.669569182687474, 0.980305573541624, 0.754496057382545, 0, 0.337196390859546, 0.238474512731691, 0.0987218781278552, 55.097454545455, 54.4500860215051, 54.4128229548231, 54.1925771144279
7/17/2017, 55.28, 55.5, 55.16, 55.36, 2989834, 0.920164095607202, 0.398142980130871, 0.997116897493381, 0.745247206116479, 0, 0.381067450533244, 0.266993100292002, 0.114074350241243, 55.2936363636368, 54.5799999999997, 54.4905225885227, 54.2492015250545
7/18/2017, 55.21, 55.22, 54.92, 55.13, 2317272, 0.917708509272156, 0.38878654699321, 0.65069534499972, 0.765225931868361, 0, 0.392749136026502, 0.292144307438902, 0.100604828587601, 55.4198181818186, 54.6596559139782, 54.5521733821735, 54.297607342207
7/19/2017, 55.15, 55.7, 55.15, 55.66, 3423050, 0.914725235543753, 0.314205001967116, 1.01467098286047, 0.863302309308837, 0, 0.439704882369917, 0.321656422425105, 0.118048459944812, 55.6467272727277, 54.799204301075, 54.6399365079367, 54.3600095207871
7/20/2017, 55.53, 55.55, 55.08, 55.25, 4520545, 0.927926267508543, 0.417962610061495, 1.01889084625805, 0.791632718935085, 0, 0.438776137968091, 0.345080365533702, 0.093695772434389, 55.5989090909096, 54.8788172043008, 54.7105103785105, 54.4090021895527
7/21/2017, 55.09, 55.27, 55.01, 55.26, 2723463, 0.904895583891688, 0.719362522049684, 0.956958853664022, 0.8074478767701, 0, 0.433845912149359, 0.362833474856833, 0.0710124372925253, 55.5347272727278, 54.9608817204298, 54.769330891331, 54.4569712230216
7/24/2017, 55.2, 55.29, 54.98, 55.21, 2761074, 0.888503957028835, 0.701947009547685, 0.970087249331441, 0.545245089468319, 0, 0.421050482665756, 0.374476876418618, 0.0465736062471378, 55.4601818181823, 55.0740860215051, 54.8418827838829, 54.5022522796353
7/25/2017, 55.69, 55.92, 55.62, 55.8, 4555217, 0.898773983766736, 0.770516348616708, 1.22108321613533, 0.852051383281604, 0, 0.453292804492946, 0.390240062033483, 0.0630527424594629, 55.5336363636368, 55.2444086021503, 54.930341880342, 54.5628938168015
7/26/2017, 55.76, 55.76, 55.38, 55.46, 3811965, 0.896934887837624, 0.749742827568465, 0.921248983300495, 0.77246843081566, 0, 0.446265645759347, 0.401445178778656, 0.0448204669806906, 55.5392727272732, 55.408021505376, 55.0026935286937, 54.6124899044617
7/27/2017, 55.52, 55.62, 55, 55.26, 3789289, 0.911270510957309, 1.01769395220385, 0.840648537454805, 0.815659296941102, 0, 0.419719972725794, 0.405100137568084, 0.0146198351577101, 55.4403636363641, 55.505268817204, 55.0702393162394, 54.6552593240093
7/28/2017, 55.31, 55.48, 54.85, 55.06, 4691189, 0.926061896362619, 0.853735095112098, 1.32917677778279, 0.844828816212052, 0, 0.378184531201192, 0.399717016294706, -0.0215324850935131, 55.312545454546, 55.5403655913975, 55.1077753357754, 54.691412835249
7/31/2017, 55.18, 55.25, 54.61, 54.64, 4509838, 0.945086376519757, 0.468908888342763, 1.1227798216626, 0.730756016282346, 0, 0.307828449879075, 0.381339303011579, -0.0735108531325044, 55.0720000000005, 55.5142580645158, 55.1278608058609, 54.7151469059991
8/1/2017, 54.87, 54.87, 54.41, 54.68, 10532153, 0.939238179085362, 0.400427994036446, 0.961631684814171, 0.785876477754983, 0, 0.252389030610985, 0.355549248531461, -0.103160217920476, 54.838545454546, 55.517892473118, 55.1525763125764, 54.7393150684932
8/2/2017, 54.52, 54.81, 54.28, 54.73, 3219458, 0.939880622159112, 0.633614331574926, 0.956493389117061, 0.734297234445526, 0, 0.210065963884013, 0.326452591601971, -0.116386627717958, 54.7529090909097, 55.5063870967739, 55.1673797313798, 54.7641735613165
8/3/2017, 54.91, 54.91, 54.26, 54.32, 3991785, 0.959456611344436, 0.104288696951465, 0.758286627844786, 0.583136725689814, 0, 0.141806399196099, 0.289523353120797, -0.147716953924698, 54.4943636363642, 55.4011182795695, 55.1644566544568, 54.7773943406494
8/4/2017, 54.48, 54.64, 54.45, 54.58, 2636333, 0.936456558662849, 0.693424354818098, 0.720231426026029, 0.777959845791564, 0, 0.107451396671998, 0.253108961831037, -0.145657565159039, 54.3783636363642, 55.3280645161287, 55.184363858364, 54.7971328859061
8/7/2017, 54.66, 54.81, 54.57, 54.61, 2528128, 0.911119007933115, 0.532043398744967, 0.75817889384396, 0.571591431292851, 0, 0.0817037292052873, 0.218827915305887, -0.1371241861006, 54.2998181818188, 55.2667526881717, 55.2048522588524, 54.817123178808
8/8/2017, 54.5, 54.55, 54.07, 54.18, 4162009, 0.922266492655334, -0.0507029395053341, 0.532341631088518, 0.555503224468978, 0, 0.0262979643330183, 0.180321925111313, -0.154023960778295, 54.2234545454552, 55.15664516129, 55.2051550671552, 54.8252927849426
8/9/2017, 54.14, 54.3, 54.05, 54.23, 3454863, 0.898395328111059, 0.0991046470463215, 0.556640482899344, 0.552238574687798, 0, -0.0134221986219814, 0.141573100364654, -0.154995298986636, 54.1847272727279, 55.0297849462362, 55.206131868132, 54.8344969040248
8/10/2017, 54.03, 54.12, 53.56, 53.61, 6478822, 0.925834353875948, -0.139343926999022, 0.233924070504487, 0.303629733027194, 0, -0.0938477143431768, 0.0944889374230881, -0.188336651766265, 53.9589090909097, 54.8533763440857, 55.1742295482297, 54.8273601561838
8/11/2017, 53.45, 53.68, 53.41, 53.48, 3914992, 0.906923723368083, -0.398117594312076, -0.0749558460388966, 0.522384093288731, 0, -0.166160039032505, 0.0423591421319695, -0.208519181164474, 53.7381818181824, 54.6207526881717, 55.1398412698414, 54.8169610389611
8/14/2017, 53.76, 54.07, 53.76, 53.98, 3579822, 0.908246881982936, -0.286662823107368, 0.0749985843889126, 0.613249038455326, 0, -0.181035392689012, -0.00231976483222672, -0.178715627856785, 53.6923636363642, 54.4711612903223, 55.125628815629, 54.8194962779157
8/15/2017, 54.02, 54.09, 53.83, 53.99, 1986510, 0.886753257176643, -0.232636576477758, 0.147000358365837, 0.554385078950531, 0, -0.189829069853637, -0.0398216258365088, -0.150007444017128, 53.6940000000006, 54.3530752688169, 55.1168888888891, 54.8221525396048
