Date,FXF_Open,FXF_High,FXF_Low,FXF_Close,FXF_Volume,FXF_ATRPercentOfClose20,FXF_SQN25,FXF_SQN50,FXF_SQN100,FXF_SQN200,FXF_MACD,FXF_MACD_Avg,FXF_MACD_Diff,FXF_LinReg10,FXF_LinReg30,FXF_LinReg90,FXF_LinReg270
9/13/2017, 98.56, 98.56, 98.04, 98.07, 20425, 0.66250177181496, 0.26122265801866, -0.085740363565857, 0.599734034982402, 0, 0.146205260270392, 0.181180947378687, -0.0349756871082949, 98.993636363634, 99.176107526881, 99.2085152625149, 99.2323382126348
9/14/2017, 97.87, 98.22, 97.84, 98.2, 8838, 0.647891765008131, -0.0325384858826339, -0.0147890516621459, 0.580434868417679, 0, 0.0874599441618216, 0.162436746735314, -0.0749768025734923, 98.6334545454522, 99.1013763440853, 99.1523272283268, 99.2387246873611
9/15/2017, 98.88, 98.88, 98.6, 98.64, 14687, 0.647220425360995, 0.0721362722279362, -0.019901032964907, 0.626373017019762, 0, 0.0755374321774838, 0.145056883823748, -0.0695194516462641, 98.5314545454521, 99.0973978494617, 99.092759462759, 99.2547084301047
9/18/2017, 98.6, 98.68, 98.23, 98.41, 5824, 0.639159959554193, -0.0484072594394822, 0.00617743147012879, 0.587466198763727, 0, 0.0469880289740701, 0.125443112853812, -0.0784550838797422, 98.2425454545431, 99.026795698924, 99.0179731379727, 99.2652029795157
9/19/2017, 98.39, 98.41, 98.12, 98.34, 10660, 0.622378940804776, 0.335191161679672, 0.0298561266091778, 0.577378477875973, 0, 0.0185007412337797, 0.104054638529806, -0.0855538972960261, 98.1354545454522, 98.9375268817197, 98.9401758241754, 99.2738710865561
9/20/2017, 98.51, 98.66, 97.44, 97.57, 24283, 0.658445298624624, 0.0568216382465808, -0.213778875098615, 0.432671098448172, 0, -0.0654536949300848, 0.0701529718378276, -0.135606666767912, 97.751636363634, 98.7409032258057, 98.8369230769226, 99.2654161860238
9/21/2017, 97.29, 97.67, 97.29, 97.41, 10664, 0.646055665716706, -0.265542267274254, -0.221847067149618, 0.420851812727966, 0, -0.143247584290037, 0.0274728606122546, -0.170720444902292, 97.5009090909068, 98.5909677419348, 98.7360317460313, 99.2535561160151
9/22/2017, 97.64, 97.71, 97.52, 97.52, 20799, 0.628442045504421, -0.332169953099992, -0.141527892472699, 0.363760052078616, 0, -0.193789832828003, -0.0167796780757968, -0.177010154752206, 97.5238181818158, 98.4696559139778, 98.6615726495723, 99.244228439059
9/25/2017, 97.25, 98, 97.25, 97.87, 17067, 0.633201030588654, -0.0804535625416655, -0.133075339077965, 0.470856473825207, 0, -0.203259801536333, -0.0540757027679041, -0.149184098768429, 97.5859999999977, 98.407548387096, 98.6162735042731, 99.2425475910692
9/26/2017, 97.37, 97.69, 97.37, 97.66, 8157, 0.628433500107782, -0.29344414747553, -0.195116706278019, 0.287166863931026, 0, -0.225115078427066, -0.0882835778997366, -0.13683150052733, 97.5498181818158, 98.2475053763434, 98.5603272283268, 99.2363190932868
9/27/2017, 96.94, 97.43, 96.9, 97.36, 6453, 0.637881828671935, -0.16326608365018, -0.498039784065759, 0.250479788570481, 0, -0.263604368544549, -0.123347736028699, -0.14025663251585, 97.359636363634, 98.0474408602144, 98.505035409035, 99.2237329653268
9/28/2017, 97.32, 97.57, 97.32, 97.45, 2552, 0.618255167752946, -0.259146141389564, -0.458110224081986, 0.490129043921999, 0, -0.283576269707339, -0.155393442764427, -0.128182826942912, 97.2652727272704, 97.908043010752, 98.4523565323561, 99.2132176584366
9/29/2017, 97.6, 97.83, 97.43, 97.71, 25112, 0.60624826315268, -0.163162375681415, -0.486839497295606, 0.754960293504415, 0, -0.275251391476374, -0.179365032506816, -0.0958863589695575, 97.389636363634, 97.8256774193542, 98.4087155067151, 99.2083130699087
10/2/2017, 97.5, 97.52, 97.02, 97.06, 29932, 0.615337851875293, -0.785742564467718, -0.848137419199379, 0.630710774505756, 0, -0.317444134839874, -0.206980852973428, -0.110463281866446, 97.2941818181795, 97.6430752688165, 98.3378412698409, 99.1897800055694
10/3/2017, 97.07, 97.21, 97.07, 97.18, 4479, 0.591566755586181, -0.772430264504063, -0.781040067121074, 0.625670828492306, 0, -0.337310880952685, -0.23304685856928, -0.104264022383406, 97.2998181818159, 97.5072688172036, 98.2741343101339, 99.1740231468723
10/4/2017, 97.23, 97.23, 96.92, 97.01, 5855, 0.578950978687474, -0.831570915342754, -0.671962196133005, 0.483426690035614, 0, -0.362593250346464, -0.258956136924716, -0.103637113421747, 97.1559999999977, 97.3137419354832, 98.2002148962145, 99.1549525523559
10/5/2017, 96.79, 96.84, 96.59, 96.64, 40744, 0.573839328645988, -0.649961033673271, -0.783435273606951, 0.294970880500493, 0, -0.407784927217975, -0.288721894983368, -0.119063032234607, 96.8829090909068, 97.1012258064509, 98.11114041514, 99.1285119818652
10/6/2017, 96.34, 96.73, 96.33, 96.69, 10122, 0.565550119808986, -0.867610906843862, -0.44676287566448, 0.0827966914836998, 0, -0.434555785995173, -0.317888673185729, -0.116667112809443, 96.6910909090885, 96.9055913978487, 98.0375628815625, 99.1035104962341
10/9/2017, 96.49, 96.59, 96.49, 96.59, 4098, 0.548181892847234, -0.685898101770491, -0.358355051250958, -0.0848102888950359, 0, -0.45855511083775, -0.346021960716133, -0.112533150121617, 96.5799999999977, 96.7682150537627, 97.9544175824171, 99.0768469468675
10/10/2017, 96.83, 97.1, 96.83, 97.02, 3035, 0.544747934226021, -1.08624717574374, -0.271285946187844, 0.0190984726830627, 0, -0.437830307100882, -0.364383629993083, -0.0734466771077986, 96.6452727272703, 96.7075913978487, 97.9096288156283, 99.0593490319203
10/11/2017, 97.2, 97.31, 97.12, 97.2, 13826, 0.531469880140722, -0.847340625772733, -0.250570227137693, -0.0825467490869752, 0, -0.402244431727539, -0.371955790339974, -0.0302886413875645, 96.7476363636339, 96.6824731182789, 97.8690134310129, 99.0457453641354
10/12/2017, 96.98, 97.05, 96.9, 96.97, 14576, 0.521562635167519, -1.28930698457224, -0.170194152196863, -0.117849486559977, 0, -0.388127356358368, -0.375190103543653, -0.0129372528147148, 96.7972727272704, 96.5788817204294, 97.8265787545782, 99.0276865097676
10/13/2017, 97.33, 97.33, 96.94, 97.06, 50399, 0.51511572527905, -1.64299384871021, -0.225493115886125, -0.0737574687448824, 0, -0.365464378717476, -0.373244958578418, 0.00778057986094127, 96.9561818181795, 96.5295698924724, 97.7847228327224, 99.0116897619408
10/16/2017, 96.9, 97.16, 96.85, 96.86, 7937, 0.506372864761567, -1.37147076318159, -0.143529672488801, -0.13107035598392, 0, -0.359498064284082, -0.37049557971955, 0.0109975154354681, 96.9514545454523, 96.4278494623649, 97.7269938949934, 98.9919241206028
10/17/2017, 96.56, 96.66, 96.44, 96.64, 20330, 0.503879469130433, -1.26260717266479, -0.193203535977326, -0.1949647615554, 0, -0.368276614921356, -0.370051786759912, 0.00177517183855536, 96.905636363634, 96.3794623655907, 97.6563931623927, 98.9680776119401
10/18/2017, 96.29, 96.45, 96.19, 96.38, 13242, 0.503321916392684, -1.14550144424399, -0.254388225041079, -0.221626117490671, 0.439692866761971, -0.391698252999902, -0.37438108000791, -0.017317172991992, 96.7654545454522, 96.2944516129025, 97.576527472527, 98.939451751145
10/19/2017, 96.94, 97.11, 96.81, 96.92, 9381, 0.513151650710179, -0.802383049433748, -0.409392797204695, -0.107546153801058, 0.44089807312803, -0.362507818411856, -0.372006427688699, 0.00949860927684265, 96.7721818181795, 96.3319999999993, 97.5210378510374, 98.9218777739841
10/20/2017, 96.24, 96.24, 96, 96, 18337, 0.540082552994677, -1.53208177532501, -0.702749396755787, -0.428314747850958, 0.204681798571694, -0.408896989963537, -0.379384540143667, -0.0295124498198706, 96.4558181818159, 96.3096559139778, 97.4208058608054, 98.886556070704
10/23/2017, 95.8, 96, 95.77, 96, 14566, 0.52505759201161, -1.40098553730071, -0.7411174840029, -0.368958641059621, 0.287262971557805, -0.440581987732372, -0.391624029661408, -0.0489579580709644, 96.1570909090887, 96.2392903225799, 97.3123223443219, 98.8517838354852
10/24/2017, 95.63, 95.73, 95.42, 95.47, 34947, 0.531949852220162, -1.62394679912321, -0.593390963361718, -0.673155103849823, 0.20013457213663, -0.502664741109868, -0.4138321719511, -0.088832569158768, 95.7934545454522, 96.0917634408595, 97.1852161172157, 98.8072839213827
10/25/2017, 95.47, 95.8, 95.34, 95.52, 38470, 0.52916655958842, -1.25011700253911, -0.574667690166108, -0.615015679537594, 0.215837221509792, -0.54158809784596, -0.439383357130072, -0.102204740715888, 95.5676363636341, 95.9372473118272, 97.0577899877895, 98.7644491346558
10/26/2017, 95.03, 95.03, 94.77, 94.77, 58572, 0.546256096689792, -1.49944355282131, -1.03352456798344, -0.845315046223884, 0.116818211654678, -0.62574072095434, -0.476654829894926, -0.149085891059415, 95.1283636363614, 95.7126881720423, 96.8986837606832, 98.7078971571905
10/27/2017, 94.49, 94.74, 94.39, 94.72, 34633, 0.539276348913925, -1.60192318324338, -1.14386150344092, -0.812156231263677, 0.0508213483964253, -0.688529918877379, -0.519029847691416, -0.169500071185962, 94.8098181818159, 95.5332473118272, 96.7459267399263, 98.651289105631
10/30/2017, 94.65, 95.14, 94.62, 95.11, 25955, 0.537548554102309, -1.56011687213738, -0.911207933560091, -0.644940080578162, 0.0841915403738911, -0.69876612900083, -0.554977103953299, -0.143789025047531, 94.7136363636342, 95.4132473118272, 96.6145641025636, 98.6029883800408
10/31/2017, 94.69, 94.83, 94.69, 94.78, 17835, 0.534605727280408, -1.62218275654358, -1.13229441162969, -0.676146457033498, -0.0235056633096789, -0.725147591302658, -0.589011201423171, -0.136136389879487, 94.5549090909069, 95.2679999999993, 96.475577533577, 98.5492024373728
11/1/2017, 94.36, 94.5, 94.2, 94.2, 30600, 0.541788049788272, -1.73650813181945, -1.11579655017347, -0.809702389472824, -0.0416134205627811, -0.783820844202353, -0.627973129979007, -0.155847714223346, 94.2452727272705, 95.0207956989241, 96.305997557997, 98.4853429312347
11/2/2017, 94.53, 94.94, 94.53, 94.63, 6773, 0.55145950095691, -1.48456732424516, -1.07815604154484, -0.706459281844772, 0.00656047272116423, -0.786555491412045, -0.659689602265615, -0.12686588914643, 94.3110909090887, 94.839225806451, 96.1872600732596, 98.4305461068295
11/3/2017, 94.63, 94.63, 94.33, 94.44, 17445, 0.540823612312313, -1.75686169381821, -1.14062893727064, -0.697561755791387, -0.0640294071753247, -0.794891121090174, -0.686729906030527, -0.108161215059647, 94.2521818181796, 94.6588172043004, 96.0635897435892, 98.3730612961255
11/6/2017, 94.48, 94.76, 94.46, 94.75, 5990, 0.528987998410935, -1.2589494876853, -1.37647567293323, -0.538531598420947, -0.0673385199677961, -0.767633952079123, -0.702910715240246, -0.0647232368388769, 94.3854545454523, 94.5609462365585, 95.9643223443218, 98.3222264725058
11/7/2017, 94.68, 94.68, 94.48, 94.54, 14269, 0.517934548412992, -1.44830112760838, -1.47462797728769, -0.61875173367673, -0.0699017008993265, -0.754282791719135, -0.713185130536024, -0.0410976611831106, 94.4083636363616, 94.4425591397843, 95.8523052503046, 98.2682971576226
11/8/2017, 94.5, 94.59, 94.48, 94.51, 15390, 0.498013496948641, -1.37228907200474, -1.47833577857036, -0.587286451016393, -0.0901753404211505, -0.737619827998699, -0.718072070028559, -0.0195477579701403, 94.4816363636343, 94.3204946236552, 95.7311111111105, 98.2146488308584
11/9/2017, 94.63, 95.25, 94.63, 95.05, 16305, 0.509351844469071, -0.828928193610071, -1.02502698051602, -0.462783234893905, -0.0252807308554976, -0.673081952400082, -0.709074046502864, 0.0359920941027816, 94.6465454545434, 94.2913333333326, 95.6333113553107, 98.1717114108146
11/10/2017, 94.98, 95.05, 94.89, 94.9, 4469, 0.493079011337681, -0.935757223541754, -1.26422946954988, -0.56008146912752, -0.0407213792559007, -0.626813452117389, -0.692621927625769, 0.0658084755083796, 94.7343636363617, 94.2759569892466, 95.5415799755794, 98.1266922206861
11/13/2017, 94.96, 94.98, 94.74, 94.89, 4814, 0.481120647772671, -0.888414123744106, -1.09650813229343, -0.583650677889328, -0.0894277052658818, -0.584217750162395, -0.670941092133094, 0.086723341970699, 94.8869090909071, 94.234107526881, 95.4449279609273, 98.0821743462017
11/14/2017, 95.38, 95.54, 95.32, 95.5, 8102, 0.488176558678443, -0.765095755990846, -1.31157812846379, -0.493202619722293, -0.0791601951318582, -0.495526328400928, -0.635858139386661, 0.140331810985733, 95.1961818181799, 94.2916559139778, 95.3739999999994, 98.0493447141094
11/15/2017, 95.75, 95.75, 95.39, 95.6, 12074, 0.482111069938303, -0.808086704092222, -1.17084675380364, -0.401249820246616, -0.0380444632323211, -0.412414515586093, -0.591169414626547, 0.178754899040454, 95.3847272727253, 94.3613978494617, 95.3132722832716, 98.0187990705638
11/16/2017, 95.37, 95.37, 95.05, 95.05, 2171, 0.489587873453936, -0.949366833692575, -1.57738307923385, -0.828865968560214, -0.0909566665951804, -0.386473186280057, -0.550230168957249, 0.163756982677192, 95.3929090909072, 94.3457849462358, 95.2277167277161, 97.9788591281865
11/17/2017, 95.43, 95.67, 95.26, 95.6, 24458, 0.494859424719737, -0.685676126550053, -1.58888658960172, -0.701762326149857, -0.0315306383253139, -0.317869886267843, -0.503758112419368, 0.185888226151525, 95.5301818181799, 94.413548387096, 95.1641684981679, 97.9493129404228
11/20/2017, 95.29, 95.33, 95.07, 95.07, 13927, 0.500611475260824, -0.826936594039399, -1.47013420643745, -0.889095328785864, -0.113151229871936, -0.302777615474611, -0.463562013030417, 0.160784397555806, 95.483090909089, 94.4144301075261, 95.0864249084242, 97.9107964285714
11/21/2017, 95.43, 95.43, 95.18, 95.32, 5204, 0.493217334299142, -0.601809791714009, -1.21354589213488, -0.76760213812437, -0.0199605434207975, -0.267559709691028, -0.424361552362539, 0.156801842671511, 95.4629090909073, 94.4855053763433, 95.0227594627588, 97.8772633235005
11/22/2017, 95.78, 96.25, 95.78, 96.19, 28609, 0.512660385592313, -0.0693839760899749, -0.662231578931371, -0.462209008902608, 0.0722381214142682, -0.167516510462391, -0.372992543982509, 0.205476033520118, 95.6947272727254, 94.6899354838702, 95.0178901098894, 97.8595165880472
11/24/2017, 96.45, 96.5, 96.44, 96.44, 26867, 0.501837021626072, -0.197773407960881, -0.615486941556193, -0.378214287394709, 0.166545887362826, -0.067283046560064, -0.31185064449802, 0.244567597937956, 96.0292727272709, 94.9172688172034, 95.0249084249077, 97.8463923023418
11/27/2017, 96.42, 96.42, 96.25, 96.25, 9336, 0.487556407764545, 0.130209322791445, -0.851411824149237, -0.518382469152884, 0.169192233638487, -0.00314249169002778, -0.250109013936422, 0.246966522246394, 96.1923636363618, 95.1299139784938, 95.0339096459089, 97.8301313874205
11/28/2017, 96.17, 96.17, 95.92, 95.95, 9753, 0.481823231213867, -0.0126405575104367, -0.877212031500398, -0.513875534354999, 0.162549678606135, 0.0232142677288465, -0.195444357603368, 0.218658625332215, 96.17618181818, 95.2963870967734, 95.0478290598283, 97.8088866527435
11/29/2017, 95.78, 96.02, 95.78, 95.97, 29759, 0.470140586466833, 0.255929929877624, -0.8445881448878, -0.475858056958229, 0.173107455883682, 0.0451950420002873, -0.147316477682637, 0.192511519682924, 96.2310909090892, 95.4566021505368, 95.0629426129419, 97.7882845849802
11/30/2017, 95.86, 96.18, 95.86, 95.99, 28893, 0.463208901750817, 0.241150454056871, -0.581666210213565, -0.507960705694121, 0.159005030334432, 0.063496844725762, -0.105153813200957, 0.168650657926719, 96.287272727271, 95.6063440860206, 95.0682515262508, 97.7683131810717
12/1/2017, 95.82, 96.98, 95.75, 96.71, 61991, 0.500364505791623, 0.985287683669267, -0.23925329362214, -0.319968010251615, 0.152284134143707, 0.134548150624923, -0.0572134204357813, 0.191761571060704, 96.4609090909075, 95.8859569892465, 95.1087741147734, 97.7609519757288
12/4/2017, 95.92, 95.94, 95.72, 95.82, 5652, 0.531420776323862, 0.514083853513868, -0.575179557383112, -0.460105397609902, 0.114280974702327, 0.117684664926244, -0.0222338033633761, 0.139918468289621, 96.3465454545439, 95.9926666666658, 95.0831990231983, 97.7384967536041
12/5/2017, 95.69, 95.7, 95.54, 95.61, 7847, 0.5206014208554, 0.241306572788662, -0.774742042258711, -0.571615300303138, 0.159454428389594, 0.0863792597215678, -0.000511190746387349, 0.0868904504679551, 96.0416363636348, 96.0738924731175, 95.0409352869345, 97.7127863247863
12/6/2017, 95.43, 95.43, 95.29, 95.41, 33019, 0.512377808988424, 0.304164786179427, -0.773000048127301, -0.61990361504996, 0.141996509476189, 0.0449134378692406, 0.00857373497673825, 0.0363397028925024, 95.6881818181803, 96.096924731182, 94.9947106227099, 97.6840522899387
12/7/2017, 95.17, 95.21, 94.95, 94.95, 7398, 0.513340373015337, 0.366952171883166, -0.826424609730003, -0.899457768851164, 0.0541263759272976, -0.0247810201389314, 0.00190278395360433, -0.0266838040925357, 95.3449090909076, 96.0653118279562, 94.9327423687416, 97.6479736108132
12/8/2017, 94.94, 95.13, 94.94, 95.13, 10967, 0.496736938893261, 0.251240123134503, -0.792173222233696, -0.847165686072462, 0.0880415770471489, -0.0647435610839295, -0.0114264850539024, -0.0533170760300271, 95.1814545454531, 96.0102150537627, 94.8694236874229, 97.6154231819311
12/11/2017, 95.18, 95.37, 95.18, 95.19, 12439, 0.484209010894738, 0.373507367818586, -0.864680518135055, -0.913800381245032, 0.112673544132258, -0.0905291010142264, -0.0272470082459672, -0.0632820927682592, 95.0721818181803, 95.9570752688164, 94.8167741147734, 97.5843310713407
12/12/2017, 95.04, 95.22, 95.04, 95.22, 20903, 0.469305429108555, 0.239806831527897, -0.644098804289068, -1.06455559197595, 0.0622734053527095, -0.107306614053471, -0.0432589294074679, -0.0640476846460027, 94.9710909090894, 95.9307096774185, 94.7565323565315, 97.5541715481173
12/13/2017, 95.33, 95.84, 95.3, 95.77, 19468, 0.475648948644991, 0.595444774275186, -0.478084188776336, -0.909702720081444, 0.177959426324235, -0.0753538779553935, -0.049677919117053, -0.0256759588383405, 95.1038181818167, 95.9514193548378, 94.7208253968246, 97.5335404564316
12/14/2017, 95.52, 95.69, 95.34, 95.61, 18704, 0.47510987157352, 0.532084821757873, -0.475491643625972, -0.821973213647594, 0.210484742390238, -0.0622244821183955, -0.0521872317173215, -0.010037250401074, 95.1961818181805, 95.9067741935475, 94.6781782661775, 97.510550049724
12/15/2017, 95.27, 95.32, 95.14, 95.3, 16307, 0.477481553830923, 0.131224057268158, -0.457173830850724, -0.898465120852982, 0.129392936260922, -0.0759581522504504, -0.0569414158239473, -0.0190167364265031, 95.3461818181806, 95.842365591397, 94.646114774114, 97.482780328538
12/18/2017, 95.62, 95.88, 95.62, 95.72, 10821, 0.48191383698373, 0.399478594552715, -0.321844659743343, -0.549112797123212, 0.207765164151737, -0.0523482567442102, -0.0560227840079999, 0.00367452726378972, 95.5401818181805, 95.8142580645152, 94.6375262515254, 97.4622623625447
12/19/2017, 95.66, 95.79, 95.59, 95.75, 5592, 0.468118567647817, 0.418473734250379, -0.276897251802982, -0.45244953562259, 0.229074124316787, -0.0308607516411143, -0.0509903775346228, 0.0201296258935084, 95.7079999999987, 95.8023655913969, 94.6351526251518, 97.4425092004015
12/20/2017, 95.57, 96, 95.57, 95.67, 6843, 0.467557596003602, 0.0941814928220102, -0.459114272042866, -0.501487190393945, 0.234017866265091, -0.0200558886498925, -0.0448034797576767, 0.0247475911077842, 95.8005454545442, 95.759870967741, 94.6060366300358, 97.4217222498756
12/21/2017, 95.4, 95.57, 95.3, 95.52, 11326, 0.464244906293775, -0.028599071332768, -0.575917303876813, -0.559432001448834, 0.178764944209722, -0.0233277949827055, -0.0405083428026825, 0.017180547819977, 95.7350909090897, 95.6890537634399, 94.5714529914521, 97.3987893749383
12/22/2017, 95.25, 95.43, 95.21, 95.43, 22905, 0.457690870551424, 0.204534993834749, -0.528814160102156, -0.468351798575899, 0.156420079799763, -0.0328048977222721, -0.0389676537866004, 0.00616275606432829, 95.6434545454534, 95.636301075268, 94.5505714285706, 97.3747156196944
12/26/2017, 95.31, 95.42, 95.31, 95.38, 23497, 0.441324887690147, -0.106921286777974, -0.578635872669692, -0.543049721278203, 0.114062723876407, -0.0438447372165456, -0.0399430704725895, -0.00390166674395612, 95.5301818181807, 95.5647526881712, 94.5359633699626, 97.3501632335795
12/27/2017, 95.42, 95.66, 95.42, 95.61, 9613, 0.432892891941135, 0.30680193451635, -0.425605135338989, -0.383488819001675, 0.176496913321055, -0.0336469506412413, -0.0386838465063198, 0.00503689586507849, 95.4919999999989, 95.5186236559131, 94.5261172161164, 97.3296122088354
12/28/2017, 96.36, 96.48, 96.36, 96.38, 56262, 0.453096544185177, 0.551684198620648, -0.0729444334030687, -0.193736429953021, 0.153477874112104, 0.0361507106430139, -0.0237169350764531, 0.059867645719467, 95.8085454545444, 95.6062150537626, 94.5599975579967, 97.3215796015936
12/29/2017, 96.59, 96.87, 96.56, 96.83, 11266, 0.453743392359176, 0.359496863011286, 0.166783770987005, -0.082124620453145, 0.167961790107176, 0.126320949989449, 0.00629064193672726, 0.120030308052721, 96.2152727272718, 95.7518924731174, 94.6002124542116, 97.3207730980839
1/2/2018, 97.03, 97.08, 96.99, 97.08, 52024, 0.442822147177916, 0.358630048385571, 0.0694990031604407, -0.259335817929473, 0.219136901096172, 0.215470613864994, 0.0481266363223807, 0.167343977542614, 96.5798181818172, 95.8846881720421, 94.6596434676426, 97.3239086517348
1/3/2018, 96.59, 96.64, 96.32, 96.6, 5416, 0.462108854509633, 0.195780086549177, 0.227593759368573, -0.394509865703634, 0.171416737879216, 0.244571112754784, 0.0874155316088613, 0.157155581145923, 96.7654545454536, 95.9801505376335, 94.6991135531127, 97.3194432168311
1/4/2018, 96.68, 96.87, 96.68, 96.75, 8196, 0.452276274711618, 0.440676601681982, 0.280348271296976, -0.389375357011641, 0.136349959241497, 0.276549325699705, 0.12524229042703, 0.151307035272675, 96.9609090909082, 96.0528602150529, 94.7667423687415, 97.3173737841593
1/5/2018, 96.47, 96.72, 96.47, 96.71, 9949, 0.444316441933943, 0.408104265932206, 0.463584951062486, -0.151414469569734, 0.106054281938312, 0.295261038682767, 0.159246040078177, 0.13601499860459, 97.0719999999992, 96.1263225806443, 94.8363443223436, 97.3146954656863
1/8/2018, 96.53, 96.6, 96.47, 96.47, 14159, 0.435589830459832, 0.26590181767255, 0.357401185844709, -0.204597963400932, 0.0886896743405524, 0.28741111536543, 0.184879055135628, 0.102532060229802, 97.0134545454538, 96.218365591397, 94.8968278388271, 97.3083122568093
1/9/2018, 95.96, 95.98, 95.86, 95.92, 56978, 0.447980435751011, -0.42648455782719, 0.439954512513121, -0.504272136694249, 0.0026401463689878, 0.234110906323465, 0.194725425373195, 0.03938548095027, 96.6950909090902, 96.2554838709668, 94.9145811965804, 97.293491991675
1/10/2018, 96.57, 96.6, 96.34, 96.47, 6820, 0.458399183449519, 0.397248007106398, 0.649464726280167, -0.438594363500231, 0.00739429951631996, 0.233558196603141, 0.202491979619185, 0.0310662169839566, 96.5299999999993, 96.3530752688163, 94.9696312576305, 97.2873368052438
1/11/2018, 96.76, 96.87, 96.59, 96.59, 14853, 0.455644277523619, 0.600276156011898, 0.554294893263005, -0.333837469363009, 0.0956655147132367, 0.240036179624497, 0.210000819620247, 0.0300353600042495, 96.3929090909084, 96.4444731182786, 95.0189377289369, 97.2830944460945
1/12/2018, 97.18, 97.42, 97.01, 97.42, 12871, 0.471773216256478, 1.11909559683027, 0.946873507729954, -0.221883241744042, 0.237129682744315, 0.308586893619889, 0.229718034420175, 0.0788688591997138, 96.6430909090902, 96.6383870967732, 95.1299194139186, 97.2915923961096
1/16/2018, 97.67, 98.39, 97.65, 98.32, 38913, 0.493410693565101, 1.79133126882548, 1.44630870738478, 0.132479407242041, 0.38719122258792, 0.430572930013739, 0.269889013538888, 0.160683916474851, 97.2374545454539, 96.9384731182786, 95.2747155067147, 97.3136787458688
1/17/2018, 97.99, 98.42, 97.93, 97.95, 7568, 0.495523557138894, 1.45548868880998, 1.16383901781297, -0.0264570022667778, 0.353100066380937, 0.491723551917616, 0.314255921214634, 0.177467630702982, 97.6727272727267, 97.2245806451603, 95.416258852258, 97.329842393986
1/18/2018, 98.26, 98.46, 98.22, 98.26, 5836, 0.495213777739333, 1.57428152593896, 1.33743802153669, 0.040666104788731, 0.39341451843485, 0.558759240851771, 0.363156585142061, 0.19560265570971, 98.0716363636359, 97.482688172042, 95.5858437118429, 97.3504675077774
1/19/2018, 98.19, 98.19, 97.94, 97.96, 12482, 0.488227036654079, 1.37962980703198, 1.12130140513411, -0.235871323976369, 0.365125233924773, 0.58098082915231, 0.406721433944111, 0.174259395208199, 98.3063636363632, 97.6729892473109, 95.7187960927953, 97.3662881646655
1/22/2018, 98.08, 98.14, 97.89, 97.97, 10099, 0.47652735005718, 1.13488869269793, 1.20366729065608, -0.253928562267506, 0.387315724058962, 0.592567762103982, 0.443890699576085, 0.148677062527897, 98.470545454545, 97.8360645161281, 95.8431770451762, 97.3820383033054
1/23/2018, 98.18, 98.52, 98.18, 98.41, 4318, 0.478621230168142, 1.43193965098362, 1.35449271619297, -0.148370510379674, 0.451010295858553, 0.629992649606251, 0.481111089582118, 0.148881560024133, 98.6699999999996, 98.0077849462356, 95.9761196581189, 97.4041488552842
1/24/2018, 99.44, 99.95, 99.44, 99.67, 37125, 0.526197045227295, 1.98225673056606, 1.49496188026393, 0.338219933196001, 0.620611782309995, 0.752647559762082, 0.535418383618111, 0.217229176143971, 99.0889090909086, 98.3290537634399, 96.1667789987782, 97.4447288836715
