Date,RXI_Open,RXI_High,RXI_Low,RXI_Close,RXI_Volume,RXI_ATRPercentOfClose20,RXI_SQN25,RXI_SQN50,RXI_SQN100,RXI_SQN200,RXI_MACD,RXI_MACD_Avg,RXI_MACD_Diff,RXI_LinReg10,RXI_LinReg30,RXI_LinReg90,RXI_LinReg270
6/15/2017, 99.38, 99.9, 99.15, 99.85, 11818, 0.646469351777025, -0.0294959673366275, 1.08619557360602, 1.58810625577403, 0, 0.362535388028093, 0.559282127386566, -0.196746739358474, 99.7301818181781, 100.793720430107, 101.22358974359, 100.983459954234
6/16/2017, 99.98, 99.99, 99.56, 99.99, 3439, 0.634788144176309, 0.167211171719677, 1.27872628682607, 1.48084319507943, 0, 0.302728002748609, 0.507971302458975, -0.205243299710366, 99.7639999999962, 100.735376344086, 101.238114774115, 101.030635682159
6/19/2017, 100.24, 100.61, 100.24, 100.44, 3491, 0.631211103239543, 0.367746719434439, 1.29614603534389, 1.44400495199974, 0, 0.288317908837357, 0.464040623734651, -0.175722714897294, 99.9843636363597, 100.756774193548, 101.279299145299, 101.091370468612
6/20/2017, 99.11, 99.11, 98.8, 98.87, 5064, 0.692109851814612, -0.234407649384677, 0.879404460819866, 1.05476653700011, 0, 0.148500109803308, 0.400932520948383, -0.252432411145074, 99.6083636363597, 100.583225806451, 101.251155067155, 101.096967984934
6/21/2017, 98.87, 99.01, 98.63, 98.86, 5852, 0.676789965572175, -0.206070793971402, 0.803133122210893, 1.15618965721503, 0, 0.0364662204198964, 0.328039260842685, -0.291573040422789, 99.3661818181778, 100.431569892473, 101.231184371185, 101.101726249822
6/22/2017, 99, 99.12, 98.83, 98.83, 5960, 0.657817294309845, 0.245149735312665, 0.73676950154541, 1.23799490792991, 0, -0.0541183506972516, 0.251607738534698, -0.30572608923195, 99.0812727272686, 100.268215053763, 101.21538949939, 101.105016806723
6/23/2017, 98.77, 98.97, 98.47, 98.92, 13756, 0.649630803040941, 0.0430164670026845, 0.829131343476935, 1.24780543961473, 0, -0.117292948003296, 0.177827601227099, -0.295120549230395, 98.8150909090867, 100.096967741935, 101.205567765568, 101.110848484849
6/26/2017, 99.27, 99.42, 98.97, 98.97, 15115, 0.642097656713847, -0.180226412207448, 1.01891371772013, 1.27396513054878, 0, -0.161463439362691, 0.109969393109141, -0.271432832471832, 98.5961818181776, 99.9289247311824, 101.199865689866, 101.1178254979
6/27/2017, 98.81, 99.08, 98.61, 98.63, 4369, 0.635921979425337, -0.431023227484923, 0.75307297467204, 1.25245197624526, 0, -0.221352417614497, 0.0437050309644134, -0.265057448578911, 98.4825454545412, 99.7342365591394, 101.170930402931, 101.113278688525
6/28/2017, 98.94, 99.45, 98.93, 99.35, 3289, 0.641015959629441, -0.00786583920869959, 0.923273642904607, 1.37558284348101, 0, -0.208315549662345, -0.00669908516093825, -0.201616464501407, 98.6914545454502, 99.6308817204297, 101.169843711844, 101.131683713611
6/29/2017, 98.98, 99.07, 97.88, 98.4, 5149, 0.689539520424041, -0.429347196570153, 0.679960539748608, 1.28593628602708, 0, -0.271510988735017, -0.0596614658757539, -0.211849522859263, 98.5063636363592, 99.3163440860211, 101.137286935287, 101.11899483871
6/30/2017, 98.81, 99.14, 98.74, 98.97, 13702, 0.688674895112048, -0.389493627277616, 0.54808217733323, 1.4258115733366, 0, -0.272458857082711, -0.102220944117145, -0.170237912965566, 98.6252727272683, 99.116709677419, 101.129518925519, 101.124384761905
7/3/2017, 99.5, 99.5, 98.78, 98.78, 10390, 0.691944185571749, -0.4821489346902, 0.570702200542402, 1.27070475608462, 0, -0.285253239895511, -0.138827403272818, -0.146425836622692, 98.8241818181774, 98.935462365591, 101.105870573871, 101.123375828022
7/5/2017, 98.7, 98.83, 98.3, 98.83, 8425, 0.683828132330654, -0.53823279612799, 0.247224113246773, 1.23421052189768, 0, -0.288037975832651, -0.168669517784785, -0.119368458047866, 98.8169090909046, 98.7871397849458, 101.07792918193, 101.123666338583
7/6/2017, 98.22, 98.36, 97.88, 98.03, 7141, 0.703392814468292, -0.839675880354667, -0.202300808791414, 0.939895660354478, 0, -0.350754928765369, -0.205086599980902, -0.145668328784467, 98.53345454545, 98.5163655913974, 101.012385836386, 101.098960755814
7/7/2017, 97.91, 98.55, 97.91, 98.44, 3853, 0.697947152805875, -0.995506445579181, -0.215300783338151, 0.934295508797924, 0, -0.363188382729561, -0.236706956530634, -0.126481426198927, 98.4309090909045, 98.3245161290318, 100.952065934066, 101.087212880143
7/10/2017, 98.39, 98.73, 98.29, 98.63, 6172, 0.684078088168912, -1.27137229301679, -0.239621979371721, 0.920328935216972, 0, -0.353634098710273, -0.260092384966562, -0.0935417137437117, 98.4332727272681, 98.1961075268813, 100.925382173382, 101.081290663535
7/11/2017, 98.48, 98.72, 98.23, 98.58, 4757, 0.675056712764199, -1.13732992527041, -0.159236241240826, 0.860355439298135, 0, -0.346107134322409, -0.277295334837731, -0.068811799484678, 98.4441818181772, 98.0764946236555, 100.887531135532, 101.073754337266
7/12/2017, 99.25, 99.52, 99.25, 99.35, 5928, 0.683641028757725, -0.609597599956083, -0.0291674527902763, 1.05440101978226, 0, -0.274841197729955, -0.276804507416176, 0.0019633096862206, 98.6743636363589, 98.0792258064512, 100.871728937729, 101.089229892914
7/13/2017, 99.42, 99.65, 99.39, 99.42, 5250, 0.664089211393342, -0.609148775237294, -0.00779504129973218, 1.07255311927866, 0, -0.210289923217573, -0.263501590576455, 0.0532116673588824, 99.0334545454498, 98.1072043010749, 100.85317948718, 101.106131747279
7/14/2017, 99.7, 99.88, 99.62, 99.81, 3533, 0.651463399728381, -0.19796361073239, 0.170595714320783, 1.02530167849208, 0, -0.126207985372048, -0.236042869535574, 0.109834884163526, 99.3334545454498, 98.2454838709673, 100.839738705739, 101.133860696518
7/17/2017, 100.16, 100.23, 100.11, 100.15, 1935, 0.637757701752823, 0.10076452650672, 0.19901491818472, 1.06810223280944, 0, -0.0317710484802944, -0.195188505324518, 0.163417456844224, 99.7879999999952, 98.4923655913975, 100.842212454213, 101.170595860567
7/18/2017, 100.04, 100.28, 99.88, 100.23, 3977, 0.625340338611374, 0.173370024589753, 0.117091105799742, 1.12920189087867, 0, 0.0489618342523386, -0.146358437409147, 0.195320271661485, 100.167818181813, 98.7326881720426, 100.848710622711, 101.20848003435
7/19/2017, 100.44, 100.84, 100.43, 100.73, 3402, 0.621403445170923, 0.0320204299603321, 0.215944016876643, 1.25780967237089, 0, 0.15154216306847, -0.0867783173136234, 0.238320480382093, 100.651272727268, 99.0043225806448, 100.879687423688, 101.259606474135
7/20/2017, 100.89, 101.02, 100.54, 100.7, 13572, 0.614342309637177, 0.0920388056390174, 0.145101641028916, 1.24759962407475, 0, 0.227791227946426, -0.0238644082616135, 0.25165563620804, 100.860727272722, 99.279397849462, 100.912495726496, 101.308351579606
7/21/2017, 100.34, 100.63, 100.23, 100.63, 2883, 0.607384050993148, 0.315676614204049, 0.193007664323326, 1.33718374885083, 0, 0.279350566777339, 0.0367785867461769, 0.242571980031162, 100.982363636359, 99.4954838709674, 100.933650793651, 101.35365364851
7/24/2017, 100.29, 100.36, 100.11, 100.16, 8351, 0.605680952464741, 0.0781194802116896, 0.174937178493522, 1.00340315360835, 0, 0.279069700428039, 0.0852368094825493, 0.19383289094549, 100.860181818177, 99.6177849462363, 100.941565323566, 101.384316109423
7/25/2017, 100.56, 100.92, 100.43, 100.72, 6580, 0.609926072169629, 0.118914333493062, 0.348359339348905, 1.17867550426832, 0, 0.320341731630975, 0.132257793912235, 0.188083937718741, 100.837999999995, 99.8015268817201, 100.977536019536, 101.429714314254
7/26/2017, 100.77, 100.96, 100.77, 100.91, 1754, 0.590230564755513, 0.988520107849314, 0.345155181215514, 1.31091203311607, 0, 0.364183445745738, 0.178642924278935, 0.185540521466803, 100.918727272722, 100.062709677419, 101.019873015873, 101.479073180341
7/27/2017, 101.16, 101.53, 101.16, 101.27, 3457, 0.589336999851929, 1.15606554169871, 0.463276897911863, 1.40611828270179, 0, 0.423100077080719, 0.227534354839292, 0.195565722241427, 101.052727272722, 100.355419354838, 101.067474969475, 101.536975524476
7/28/2017, 100.74, 100.94, 100.49, 100.94, 3473, 0.600337329861845, 0.997784845401212, 0.79303089636834, 1.42351318720123, 0, 0.438113391350782, 0.26965016214159, 0.168463229209192, 101.049818181813, 100.558559139785, 101.080800976801, 101.584188697318
7/31/2017, 101.19, 101.25, 100.84, 101.16, 18995, 0.589345072879022, 1.05510644847289, 0.675542477131666, 1.41843780211723, 0, 0.462433071860374, 0.308206744085347, 0.154226327775028, 101.129272727268, 100.791913978494, 101.098947496948, 101.636058573453
8/1/2017, 101.51, 101.62, 101.22, 101.46, 168354, 0.580891387678098, 1.16494229058245, 0.580525700437685, 1.43280282498716, 0, 0.50014868397632, 0.346595132063542, 0.153553551912779, 101.273272727268, 101.085784946236, 101.127902319903, 101.694612804026
8/2/2017, 101.44, 101.44, 100.84, 101.43, 20436, 0.582572988111297, 1.33751349277155, 0.47843233058746, 1.36346786752782, 0, 0.521605090232669, 0.381597123697367, 0.140007966535302, 101.439818181813, 101.264602150537, 101.151982905983, 101.750760250046
8/3/2017, 101.43, 101.51, 101.17, 101.18, 6860, 0.571613552825878, 0.904817760704653, 0.528381436491863, 1.24149634003558, 0, 0.51252842743942, 0.407783384445778, 0.104745042993643, 101.475818181813, 101.394516129032, 101.170742368743, 101.798687647379
8/4/2017, 101.26, 101.38, 100.97, 101.36, 9078, 0.562293471894004, 1.70292906367611, 0.501997920474219, 1.32483501929412, 0, 0.513935276505222, 0.429013762857667, 0.0849215136475557, 101.533818181813, 101.530301075269, 101.208608058609, 101.850069798658
8/7/2017, 101.32, 101.49, 101.26, 101.46, 3415, 0.544986822349866, 1.48269554471545, 0.397059883408644, 1.24101082888981, 0, 0.517157904388625, 0.446642591163858, 0.070515313224767, 101.49254545454, 101.668451612903, 101.252012210013, 101.902692273731
8/8/2017, 101.38, 101.76, 101.19, 101.31, 30172, 0.546635523105681, 1.51525141388097, 0.33011734210627, 1.14452166752512, 0, 0.501823405956671, 0.457678754122421, 0.0441446518342499, 101.44054545454, 101.774516129032, 101.287003663004, 101.949961659115
8/9/2017, 100.34, 100.88, 100.25, 100.82, 18382, 0.574396574127601, 1.13285868117456, 0.126589573479207, 1.02361771310725, 0, 0.445002093442085, 0.455143421986354, -0.0101413285442689, 101.225090909086, 101.78064516129, 101.294888888889, 101.983175954592
8/10/2017, 100.41, 100.41, 99.46, 99.46, 1927, 0.621507434882038, 0.702064843878502, -0.283662860556722, 0.784308463862534, 0, 0.286922693683451, 0.421499276325773, -0.134576582642322, 100.616727272722, 101.648086021505, 101.232590964592, 101.980222391987
8/11/2017, 99.48, 99.86, 99.48, 99.65, 7814, 0.609376547914693, 0.601446035311614, -0.457400600816772, 0.979952891668771, 0, 0.174958232975882, 0.372191067655795, -0.197232834679913, 100.106727272722, 101.475591397849, 101.171277167278, 101.982020946795
8/14/2017, 100.26, 100.56, 100.26, 100.39, 2930, 0.619963685125154, 0.825165413152992, -0.480711611853515, 1.12203138587071, 0, 0.144274302416108, 0.326607714607857, -0.18233341219175, 99.966727272722, 101.426924731183, 101.128466422467, 102.002493796526
8/15/2017, 100.39, 100.39, 99.65, 99.76, 8915, 0.629773923739259, 0.53423164948959, -0.528926674935363, 0.968289155915282, 0, 0.0683336240297763, 0.274952896492241, -0.206619272462465, 99.7110909090857, 101.276494623656, 101.062476190477, 102.006315531602
8/16/2017, 99.98, 100.26, 99.98, 100.22, 4017, 0.62048427759546, 0.408541371550176, -0.232112900212236, 1.04505678430786, 0, 0.0447523674703234, 0.228912790687858, -0.184160423217534, 99.7010909090857, 101.181440860215, 101.007233211234, 102.021468193179
8/17/2017, 99.89, 99.89, 98.83, 98.84, 54099, 0.668005742468496, -0.212609577131807, -0.592897873767808, 0.658650551634219, 0, -0.0843184445630811, 0.16626654363767, -0.250584988200751, 99.2303636363583, 100.848989247312, 100.894647130648, 102.001490327203
8/18/2017, 98.73, 98.73, 98.43, 98.62, 1717, 0.656807982217672, -0.454730558222211, -0.453676991035088, 0.483710402647792, 0, -0.202031263739528, 0.0926069821622304, -0.294638245901758, 98.8472727272674, 100.510731182795, 100.775313797314, 101.97627908805
8/21/2017, 98.51, 98.68, 98.22, 98.68, 4879, 0.646895855755893, -0.570011058465691, -0.310826203573498, 0.45210787635224, 0, -0.287167731598686, 0.0166520394100471, -0.303819771008733, 98.6543636363584, 100.191591397849, 100.650913308914, 101.952917701863
8/22/2017, 98.89, 99.55, 98.89, 99.39, 3842, 0.653927949428433, -0.304678508445646, -0.0857559270594059, 0.568543308393963, 0, -0.293959349076971, -0.0454702382873565, -0.248489110789615, 98.8283636363583, 99.9588817204299, 100.541623931625, 101.947356797792
8/23/2017, 98.87, 99.07, 98.75, 98.85, 3890, 0.656997510865021, -0.701709830424994, -0.469885165793779, 0.482782115581643, 0, -0.339007375886709, -0.104177665807227, -0.234829710079482, 98.8225454545401, 99.70376344086, 100.421164835165, 101.928527607362
8/24/2017, 99.16, 99.16, 98.57, 98.68, 26517, 0.655117488361947, -0.75531638586863, -0.465505035986935, 0.517644734595822, 0, -0.38399933562782, -0.160141999771346, -0.223857335856474, 98.5934545454492, 99.4349677419353, 100.291284493285, 101.905792308843
8/25/2017, 98.97, 99.22, 98.87, 99.05, 18377, 0.647295750267331, -0.578462142437198, -0.197343909038605, 0.630753684722602, 0, -0.385357716215552, -0.205185143060187, -0.180172573155365, 98.5727272727218, 99.243892473118, 100.173941391942, 101.892310421286
8/28/2017, 99.24, 99.24, 98.92, 98.99, 17372, 0.631466934647743, -0.431580467848902, -0.251476284394133, 0.721268632052963, 0, -0.38681675837158, -0.241511466122466, -0.145305292249115, 98.7119999999946, 99.0727741935482, 100.076905982907, 101.877503468419
8/29/2017, 98.37, 98.87, 98.37, 98.86, 5781, 0.632039917739643, -0.712573614456047, -0.410933650933776, 0.626075164737878, 0, -0.393922084751694, -0.271993589848311, -0.121928494903382, 98.7567272727218, 98.8979784946235, 99.9666642246649, 101.859737392685
8/30/2017, 98.98, 99.36, 98.98, 99.3, 2282, 0.622953604776979, -0.603763643456846, 0.14535549217752, 0.767030155974634, 0, -0.359900080237523, -0.289574887926154, -0.0703251923113694, 99.09454545454, 98.8211827956987, 99.9040293040299, 101.852624037639
8/31/2017, 99.52, 99.81, 99.43, 99.69, 15193, 0.61507000006657, -0.588592686426103, 0.262914830503296, 0.783116366883492, 0, -0.298032127068439, -0.291266335754611, -0.00676579131382798, 99.3412727272673, 98.8010967741933, 99.8763711843718, 101.854702028741
9/1/2017, 100.01, 100.23, 100.01, 100.04, 142964, 0.609261414347306, -0.327516616032764, 0.373370579332135, 0.803286423080543, 0, -0.218243478550562, -0.276661764313801, 0.0584182857632388, 99.61854545454, 98.827268817204, 99.8736117216123, 101.864791507135
9/5/2017, 100, 100.24, 99.41, 99.85, 8092, 0.62146205605147, -0.484329522423834, 0.290617641605996, 0.819209151680416, 0, -0.168400594628594, -0.255009530376759, 0.0866089357481658, 99.7647272727218, 98.8018064516126, 99.8682271062277, 101.87008875129
9/6/2017, 99.99, 100.35, 99.99, 100.34, 2207, 0.612421137949993, -0.405179648129335, 0.415414314454085, 1.03977016029021, 0, -0.0883424879133372, -0.221676121884075, 0.133333633970738, 100.158363636358, 98.8778494623653, 99.8762857142863, 101.886487828097
9/7/2017, 100.91, 101.02, 100.16, 100.26, 13447, 0.625152804037574, -0.424062627391867, 0.494460592582324, 0.892120410883862, 0, -0.0309939144137417, -0.183539680390008, 0.152545765976267, 100.36454545454, 98.9588602150535, 99.8867008547014, 101.900560559215
9/8/2017, 100.44, 100.46, 100.04, 100.05, 3565, 0.616131225648843, -0.410500840333419, 0.225248140818078, 0.849000182813459, 0, -0.00246162561020924, -0.147324069434048, 0.144862443823839, 100.387272727267, 99.0414193548385, 99.8871794871801, 101.909388080526
9/11/2017, 100.63, 100.81, 100.56, 100.75, 3161, 0.618975014092888, -0.206459205640529, 0.733911394671296, 0.989468015529899, 0, 0.0757612402684487, -0.102707007493549, 0.178468247761998, 100.651090909085, 99.1986666666664, 99.9116459096465, 101.933846305419
9/12/2017, 100.89, 101.2, 100.89, 101.12, 3833, 0.608125455264691, -0.107507201750766, 0.675147708003408, 0.851818179842602, 0, 0.165699254956664, -0.0490257550035065, 0.21472500996017, 100.937999999994, 99.4187526881717, 99.9562905982912, 101.966058441559
9/13/2017, 101, 101.44, 101, 101.44, 2896, 0.597584421673376, 0.0600806557743899, 0.83044969589005, 0.967987394500122, 0, 0.259802266408016, 0.012739849278798, 0.247062417129218, 101.193272727267, 99.6996989247308, 100.022380952381, 102.004701463791
9/14/2017, 101.17, 101.28, 101.05, 101.23, 5669, 0.588145960168131, 0.161683262637029, 0.749192785522294, 0.679460437134944, 0, 0.313816850691467, 0.0729552495613318, 0.240861601130135, 101.323272727267, 99.9521290322577, 100.080800976802, 102.037736938996
9/15/2017, 101.3, 101.4, 101.15, 101.19, 3970, 0.571312528613785, 0.741053168146157, 1.02015112840018, 0.504170649517731, 0, 0.349368825834446, 0.128237964815955, 0.221130861018492, 101.412181818176, 100.184107526881, 100.141890109891, 102.069094218819
9/18/2017, 101.28, 101.63, 100.88, 100.94, 4780, 0.5812419163058, 0.552016818846501, 0.811117554658352, 0.359710416553109, 0, 0.353298506350058, 0.173250073122775, 0.180048433227282, 101.402909090903, 100.396301075268, 100.185785103786, 102.094162011173
9/19/2017, 101.08, 101.24, 100.88, 101.19, 3068, 0.568603924106256, 0.358697560001754, 0.827680760352868, 0.352816988546938, 0, 0.372294142009295, 0.213058886900079, 0.159235255109216, 101.392909090903, 100.649591397849, 100.231008547009, 102.1241160221
9/20/2017, 101.39, 101.53, 101.06, 101.5, 5564, 0.561676645579276, 0.79802613423218, 0.938357619449627, 0.488049230602548, 0, 0.407663438984372, 0.251979797316938, 0.155683641667434, 101.514909090903, 100.933956989247, 100.286151404152, 102.160151174792
9/21/2017, 101.43, 101.43, 101.17, 101.39, 14197, 0.550445512870911, 0.546552411401527, 0.674691789238562, 0.404406967044325, 0, 0.42195376067157, 0.285974589987864, 0.135979170683706, 101.51963636363, 101.170473118279, 100.339435897436, 102.192963430013
9/22/2017, 101.28, 101.63, 101.28, 101.52, 2865, 0.539491597936195, 1.67325532933257, 0.693180944482019, 0.432681693103259, 0, 0.438711662156749, 0.316522004421641, 0.122189657735107, 101.46563636363, 101.329139784946, 100.394913308914, 102.227834996436
9/25/2017, 101.36, 101.36, 101.14, 101.21, 2216, 0.532859674650315, 1.60287695461823, 0.467301209044872, 0.427620516446356, 0, 0.422112164321405, 0.337640036401594, 0.0844721279198108, 101.364363636358, 101.447849462365, 100.404737484738, 102.255228554642
9/26/2017, 101.33, 101.6, 101.06, 101.06, 2925, 0.53368485343153, 1.45787041774387, 0.309901229800507, 0.349820487125986, 0, 0.39233065274874, 0.348578159671023, 0.0437524930777167, 101.260181818176, 101.586795698924, 100.420451770452, 102.278756756757
9/27/2017, 101.26, 101.63, 101.23, 101.44, 1853, 0.533196783550876, 1.32882532141198, 0.403706974801665, 0.346610807188109, 0, 0.394839945359919, 0.357830516808802, 0.037009428551117, 101.354545454539, 101.727634408602, 100.465594627595, 102.309819446841
9/28/2017, 101.18, 101.37, 101.15, 101.35, 10146, 0.521293612602178, 1.76537163683043, 0.216131226262787, 0.303742808962016, 0, 0.385126827658041, 0.36328977897865, 0.0218370486793911, 101.375818181812, 101.87688172043, 100.512708180709, 102.338263738765
9/29/2017, 101.63, 101.86, 101.59, 101.83, 7743, 0.517936288474607, 2.19345604536109, 0.376741800633772, 0.350499481560507, 0, 0.411418523730248, 0.37291552792897, 0.0385029958012781, 101.548363636358, 101.987741935483, 100.570571428572, 102.376183721716
10/2/2017, 101.86, 101.98, 101.83, 101.84, 25601, 0.499355652421454, 1.96523948101149, 0.402602278899859, 0.404134992828826, 0, 0.428126621522097, 0.383957746647595, 0.0441688748745016, 101.639454545448, 102.065913978494, 100.633098901099, 102.413487050961
10/3/2017, 102.24, 102.28, 102.06, 102.28, 1763, 0.493856674427755, 2.27678593353385, 0.697154721839521, 0.574754526409343, 0, 0.471437790771873, 0.401453755472451, 0.069984035299422, 101.883454545449, 102.183139784946, 100.723721611722, 102.459170019289
10/4/2017, 102.54, 102.75, 102.48, 102.72, 3808, 0.490031908366893, 2.6613441757928, 0.659294245076666, 0.68353437501737, 0, 0.535098247696666, 0.428182653917294, 0.106915593779372, 102.281999999994, 102.380301075268, 100.833794871795, 102.513036649215
10/5/2017, 102.79, 103.1, 102.79, 103.01, 4326, 0.482664534958498, 2.59214124884437, 0.688627192546951, 0.699637618742557, 0, 0.602010591467405, 0.462948241427316, 0.139062350040089, 102.692181818176, 102.556774193548, 100.959387057387, 102.571795660622
10/6/2017, 102.84, 103.17, 102.84, 103.07, 334381, 0.474272921885816, 2.39050582917175, 0.594268775893527, 0.732285539891867, 0, 0.65236059765283, 0.500830712672419, 0.151529884980411, 103.060727272721, 102.702688172042, 101.088830280831, 102.630603600235
10/9/2017, 103.34, 103.34, 102.87, 102.87, 8211, 0.474279620451371, 1.97679693767415, 0.640298558475468, 1.01878636292072, 0, 0.66841988343738, 0.534348546825411, 0.134071336611969, 103.21363636363, 102.819569892473, 101.225484737485, 102.684139571769
10/10/2017, 103.39, 103.39, 103.1, 103.29, 3808, 0.473905386078429, 2.40962370325346, 0.699168555967062, 0.968256958483193, 0, 0.706888897844806, 0.56885661702929, 0.138032280815516, 103.391090909085, 102.961096774193, 101.397851037851, 102.745144950288
10/11/2017, 103.46, 103.55, 103.11, 103.48, 10180, 0.470643631248926, 2.26583228866309, 0.66381832157325, 0.873875972440944, 0, 0.744129420268351, 0.603911177677102, 0.140218242591248, 103.588545454539, 103.090322580645, 101.567731379732, 102.808791049415
10/12/2017, 103.08, 103.16, 102.8, 103.02, 7283, 0.482111170778071, 1.86507934816502, 0.520971945095046, 0.703604844487427, 0, 0.728131203702546, 0.628755182882191, 0.0993760208203547, 103.497818181812, 103.160709677419, 101.702244200244, 102.861919704661
10/13/2017, 103.3, 103.35, 103.2, 103.22, 3061, 0.473103450618863, 2.19331462225767, 0.666100872293988, 0.837398688314903, 0, 0.723253612903648, 0.647654868886482, 0.075598744017165, 103.481090909085, 103.258473118279, 101.845670329671, 102.918001116695
10/16/2017, 103.4, 103.4, 103.03, 103.15, 5612, 0.467688330239798, 1.80137109936278, 0.586271519727291, 0.764719246958241, 0, 0.705605886632114, 0.659245072435609, 0.0463608141965051, 103.366363636357, 103.347913978494, 101.966778998779, 102.97158241206
10/17/2017, 103.11, 103.34, 103.01, 103.3, 6381, 0.459631642797903, 1.66844561032281, 0.601262590421502, 0.697000930621458, 0, 0.695704039705632, 0.666536865889613, 0.0291671738160184, 103.319999999994, 103.423655913978, 102.081540903541, 103.027086567164
10/18/2017, 103.44, 103.53, 103.21, 103.21, 8862, 0.452533197034902, 1.36655659904052, 0.621673186088914, 0.660479317156375, 1.42414085157392, 0.672838444082814, 0.667797181528254, 0.00504126255456017, 103.274909090903, 103.498387096774, 102.187218559219, 103.079730062559
10/19/2017, 102.61, 103.05, 102.52, 103.02, 12339, 0.464188057684659, 1.38981775233804, 0.728167468304713, 0.5746870002531, 1.28918360998623, 0.632099433904457, 0.660657632003494, -0.0285581980990368, 103.195454545448, 103.525161290322, 102.301863247864, 103.127610593572
10/20/2017, 103.05, 103.13, 102.9, 102.98, 67399, 0.45231715884191, 1.39042463140149, 1.3098145718483, 0.536041957957678, 1.27262334296467, 0.589787110443865, 0.646483527691568, -0.0566964172477035, 103.11363636363, 103.51505376344, 102.408822954823, 103.173767024051
10/23/2017, 103.16, 103.26, 102.45, 102.45, 5266, 0.471455734179238, 1.10033597328444, 1.02451484997434, 0.253006134828774, 1.19833584537938, 0.507636006758858, 0.618714023505026, -0.111078016746168, 102.81363636363, 103.465462365591, 102.476568986569, 103.208699665232
10/24/2017, 102.74, 103.03, 102.74, 103.03, 1779, 0.473508764130154, 1.26259619458569, 0.973973523036704, 0.199302312319748, 1.24757151374824, 0.483755386985607, 0.591722296201142, -0.107966909215536, 102.820909090902, 103.503161290322, 102.570874236875, 103.254154392612
10/25/2017, 102.73, 102.82, 102.37, 102.76, 3691, 0.483128917574088, 0.857569451488883, 1.13805838862847, 0.23944487556911, 1.21346922363062, 0.437994156257417, 0.560976668212398, -0.12298251195498, 102.787090909084, 103.515612903225, 102.661150183151, 103.293517658647
10/26/2017, 102.76, 103.23, 102.76, 103.08, 36644, 0.480345471395204, 1.13703962833589, 1.0889656880143, 0.449251624747489, 1.18426697331764, 0.422677019290816, 0.533316738428081, -0.110639719137265, 102.811090909084, 103.546150537634, 102.728825396826, 103.338239966555
10/27/2017, 103.57, 103.79, 103.57, 103.77, 1628, 0.48750419805191, 1.39756252578518, 2.17209618130234, 0.577404086052547, 1.26375774715381, 0.460902316319363, 0.518833854006338, -0.057931537686975, 103.110181818175, 103.649634408602, 102.823355311356, 103.395270518955
10/30/2017, 104.01, 104.07, 104, 104.07, 985, 0.47620731334923, 1.82194885940988, 2.4161814204999, 0.828632772130872, 1.27485080742922, 0.509530086739801, 0.51697310055303, -0.00744301381322943, 103.468909090902, 103.757870967741, 102.926735042735, 103.456935064935
10/31/2017, 104.21, 104.33, 104.15, 104.22, 18554, 0.464219442959525, 2.04271597859702, 2.45366790475395, 0.977214729757441, 1.283515037082, 0.553787968559362, 0.524336074154297, 0.0294518944050656, 103.859272727266, 103.881612903225, 103.034832722833, 103.520297901151
11/1/2017, 104.66, 104.82, 104.4, 104.47, 4790, 0.468669501560061, 1.97484525926058, 2.3242970735693, 1.05831130839209, 1.35547913868296, 0.602094993135253, 0.539887857950488, 0.0622071351847652, 104.267818181811, 104.038193548386, 103.151086691087, 103.587205132791
11/2/2017, 104.42, 104.42, 103.75, 104, 19119, 0.48186353544789, 1.63616932231062, 2.3966096516221, 0.764585605289164, 1.32278360616752, 0.595588018166097, 0.55102788999361, 0.0445601281724873, 104.407272727266, 104.10864516129, 103.235211233212, 103.644092479405
11/3/2017, 104.05, 104.32, 104.05, 104.32, 2659, 0.47170357843416, 1.56174065276027, 2.63272926724282, 0.877662701772319, 1.33799782262622, 0.609229698538812, 0.56266825170265, 0.0465614468361614, 104.595818181811, 104.21152688172, 103.34538949939, 103.705901891098
11/6/2017, 104.7, 104.83, 104.7, 104.82, 1897, 0.470308256412316, 1.81559054866886, 2.66257940385621, 1.14117958120631, 1.3725514005248, 0.652860876055442, 0.580706776573209, 0.0721540994822333, 104.777999999993, 104.339118279569, 103.452671550672, 103.775871332319
11/7/2017, 104.51, 104.56, 104.09, 104.09, 3731, 0.484992082479412, 1.01224419622801, 2.21944049321552, 0.935086913654889, 1.215509999926, 0.621371218827107, 0.588839665023988, 0.032531553803119, 104.69472727272, 104.340795698924, 103.536007326008, 103.831105943153
11/8/2017, 104.24, 104.48, 104.12, 104.48, 5686, 0.477686490926664, 0.986474142677047, 2.43802658618063, 0.919295986116117, 1.18859164703374, 0.620729792578956, 0.595217690534982, 0.0255121020439741, 104.634363636357, 104.397741935483, 103.628417582418, 103.892508107186
11/9/2017, 103.34, 103.82, 103.25, 103.82, 4940, 0.515924199031179, 0.432116525833407, 1.8912733456694, 1.19913437706531, 1.11629285905455, 0.560503834206997, 0.588274919269385, -0.0277710850623877, 104.316181818175, 104.345333333332, 103.688913308914, 103.940728871602
11/10/2017, 103.74, 104.12, 103.74, 104.05, 6489, 0.507305024759694, 0.517686730013048, 1.83130050653937, 1.25407064924457, 1.19668320766776, 0.525278324551394, 0.575675600325787, -0.050397275774393, 104.175090909084, 104.33817204301, 103.73802930403, 103.992257132085
