Date,SLX_Open,SLX_High,SLX_Low,SLX_Close,SLX_Volume,SLX_ATRPercentOfClose20,SLX_SQN25,SLX_SQN50,SLX_SQN100,SLX_SQN200,SLX_MACD,SLX_MACD_Avg,SLX_MACD_Diff,SLX_LinReg10,SLX_LinReg30,SLX_LinReg90,SLX_LinReg270
6/14/2017, 37.38, 37.38, 36.15, 36.41, 86101, 2.08850187293393, 0.0777523286681371, -0.771291580512774, -0.586752122663579, 0, -0.142989885375158, -0.235957155702045, 0.0929672703268873, 37.0687272727277, 36.9090752688171, 35.3059389499389, 36.4342198416395
6/15/2017, 35.87, 35.93, 35.19, 35.48, 68371, 2.20801114807914, -0.388115476359202, -1.1111280234663, -0.807337413632638, 0, -0.240692535407554, -0.236904231643147, -0.00378830376440684, 36.6078181818186, 36.7689892473118, 35.1599609279609, 36.3433257055682
6/16/2017, 35.55, 35.75, 35.2, 35.52, 84339, 2.17266958775776, -0.34202289494154, -0.881038031785823, -0.920899429468748, 0, -0.311306377622032, -0.251784660838924, -0.0595217167831075, 36.1685454545459, 36.5958709677419, 35.0169108669108, 36.256796101949
6/19/2017, 35.77, 36.43, 35.7, 35.88, 247153, 2.1701383101811, -0.0540481732712715, -0.826406980129926, -0.829364196183039, 0, -0.334365013230268, -0.268300731317193, -0.0660642819130756, 35.9260000000004, 36.4994838709677, 34.9011037851037, 36.1853580901856
6/20/2017, 35.36, 35.46, 35.06, 35.18, 37474, 2.2191965446513, -0.608005198771732, -1.03123461759774, -0.925168941654269, 0, -0.404460924168568, -0.295532769887468, -0.1089281542811, 35.4454545454549, 36.2895913978494, 34.7830866910867, 36.0926597131681
6/21/2017, 35.4, 35.69, 35.21, 35.28, 31162, 2.17453990132628, -0.733543030002518, -0.956166860157885, -0.91985819342525, 0, -0.446792923631136, -0.325784800636202, -0.121008122994935, 35.0332727272731, 36.1080430107526, 34.6998217338217, 36.0062811565303
6/22/2017, 35.39, 35.95, 35.39, 35.83, 65054, 2.12759919991213, -0.203869100780984, -0.872509349327556, -0.700876737053754, 0, -0.430992718952162, -0.346826384299394, -0.084166334652768, 35.0712727272731, 36.028193548387, 34.6832967032967, 35.9409243697479
6/23/2017, 36.14, 36.59, 35.85, 36.41, 39771, 2.09338877688023, 0.37289717013569, -0.351586151654137, -0.593992129505499, 0, -0.367434237007636, -0.350947954841042, -0.0164862821665938, 35.4050909090913, 36.0214193548386, 34.6914139194139, 35.8967975206611
6/26/2017, 36.68, 36.73, 36.16, 36.53, 22099, 2.06020451951543, -0.0192131441422234, -0.105624479496864, -0.618734715756968, 0, -0.30387777124475, -0.341533918121784, 0.0376561468770339, 35.8150909090913, 36.0010322580644, 34.7133992673992, 35.8580991735537
6/27/2017, 37.09, 37.43, 36.64, 36.68, 88199, 2.07187316093249, 0.00655637557693355, -0.0770104413176758, -0.659079528535874, 0, -0.238654012926304, -0.320957937082688, 0.0823039241563839, 36.3067272727277, 36.0518279569892, 34.7438974358974, 35.8256017592963
6/28/2017, 37.19, 38.17, 37.15, 38.08, 63797, 2.09155704217052, 0.232302515995322, 0.365771751571321, -0.299573047007427, 0, -0.0731521622446039, -0.271396782115071, 0.198244619870467, 37.1509090909096, 36.3107311827956, 34.8368620268621, 35.8392381327039
6/29/2017, 38.36, 38.61, 37.74, 38.08, 74391, 2.10121238333931, 0.465892153340839, 0.44498082328723, -0.269427596071389, 0, 0.057348172759518, -0.205647791140153, 0.262995963899671, 37.7180000000005, 36.5038494623655, 34.9563687423688, 35.8527290322581
6/30/2017, 38.05, 38.79, 38.05, 38.5, 56698, 2.07047945921254, 0.64331173285336, 0.23530225176424, -0.193770872860622, 0, 0.192442758044685, -0.126029681303186, 0.31847243934787, 38.2963636363641, 36.6785376344085, 35.089724053724, 35.8793561904762
7/3/2017, 38.87, 39.2, 38.87, 39.09, 21947, 2.02680445691222, 0.859984926461573, 0.355822690729097, -0.157326583527568, 0, 0.343158541296091, -0.0321920367833303, 0.375350578079422, 38.9880000000005, 36.9823870967741, 35.2143956043956, 35.9239845019373
7/5/2017, 38.93, 39.14, 38.44, 38.93, 71020, 2.02328273592766, 0.698209543662482, 0.135709200710286, -0.328243041350793, 0, 0.44456653625037, 0.0631596778234098, 0.381406858426961, 39.3092727272733, 37.256193548387, 35.3236556776557, 35.9626328740157
7/6/2017, 38.7, 39.26, 38.69, 38.81, 39398, 2.00149644586912, 0.886463921773282, 0.0284559782613624, -0.497622917847754, 0, 0.509378309661841, 0.152403404191096, 0.356974905470745, 39.404545454546, 37.5546451612902, 35.4467741147741, 35.9967405523255
7/7/2017, 38.94, 38.98, 38.01, 38.61, 113863, 2.03688612305029, 0.783799349834266, 0.139328377103544, -0.754471006432331, 0, 0.538397467637644, 0.229602216880406, 0.308795250757238, 39.3481818181823, 37.7802580645161, 35.5546617826618, 36.0240083482409
7/10/2017, 38.42, 39.48, 38.42, 39.29, 54110, 2.0364460308074, 1.13306154792092, 0.38418688216213, -0.611125335781854, 0, 0.609242705736769, 0.305530314651678, 0.30371239108509, 39.4910909090914, 38.077505376344, 35.7264981684982, 36.0714339401057
7/11/2017, 39.37, 39.91, 39.29, 39.83, 42947, 1.98622561694456, 1.26387195170542, 0.485954771339607, -0.54759317040258, 0, 0.70088222042142, 0.384600695805627, 0.316281524615793, 39.6874545454551, 38.4258494623655, 35.8853577533578, 36.1341013185288
7/12/2017, 40.03, 40.31, 39.8, 40.23, 67063, 1.93153860320052, 1.46640468155126, 0.534346631923697, -0.468353134728011, 0, 0.796601131123971, 0.467000782869296, 0.329600348254676, 39.8720000000005, 38.8238494623656, 36.0745103785104, 36.2072966507177
7/13/2017, 40.41, 40.56, 39.83, 40.5, 42911, 1.91285205201034, 1.62988092498645, 0.611439479518209, -0.405725233727626, 0, 0.884054965650201, 0.550411619425477, 0.333643346224724, 40.2361818181824, 39.1995053763441, 36.2596727716728, 36.2867960947144
7/14/2017, 40.79, 40.79, 40.49, 40.49, 63779, 1.85470443815999, 1.29677875574529, 0.967617791894062, -0.535892270077547, 0, 0.941700505912621, 0.628669396722906, 0.313031109189716, 40.4649090909097, 39.5526666666667, 36.4291550671551, 36.364119402985
7/17/2017, 40.66, 41.09, 40.66, 40.92, 37148, 1.81676768245462, 1.41314590727299, 1.28813989973614, -0.421492369061078, 0, 1.01043475533859, 0.705022468446043, 0.30541228689255, 40.7947272727279, 39.9169462365591, 36.5956556776557, 36.4522265795207
7/18/2017, 40.77, 40.82, 40.35, 40.76, 181006, 1.80262578232927, 1.38282285139807, 1.13915061533181, -0.228842133518501, 0, 1.04000791650893, 0.772019558058621, 0.267988358450313, 41.0552727272733, 40.2402365591398, 36.7449963369964, 36.533595963933
7/19/2017, 40.83, 41.47, 40.83, 41.44, 85186, 1.7700597380153, 1.62949811602925, 1.43032139165116, -0.0650079719821903, 0, 1.10557084430325, 0.838729815307547, 0.266841028995704, 41.427636363637, 40.6123225806452, 36.9243565323566, 36.632700729927
7/20/2017, 41.13, 41.29, 40.72, 41.04, 38906, 1.78566549137881, 1.90740960119157, 1.28358298696228, -0.220578085728414, 0, 1.11242988067427, 0.893469828380892, 0.218960052293378, 41.5009090909097, 40.8908172043011, 37.1091697191697, 36.7179960379523
7/21/2017, 40.94, 40.94, 40.43, 40.43, 28458, 1.79741593316539, 2.22648497307807, 1.01757148259706, -0.247124692525055, 0, 1.05646553731054, 0.926068970166821, 0.130396567143716, 41.2018181818188, 41.130688172043, 37.2628962148963, 36.7839414182939
7/24/2017, 40.43, 40.69, 40.2, 40.67, 17807, 1.7577096107446, 2.31303433287239, 1.10122633023278, -0.407557452439484, 0, 1.01972463538955, 0.944800103211367, 0.074924532178184, 41.0223636363643, 41.3864946236559, 37.475435897436, 36.8551762917933
7/25/2017, 41.24, 42.06, 41.06, 41.82, 75426, 1.79009438965887, 2.4554220803684, 1.47290211566027, -0.00388802390109263, 0, 1.0710561266436, 0.970051307897813, 0.101004818745784, 41.2729090909098, 41.7613978494623, 37.7388620268621, 36.9570722205574
7/26/2017, 42.02, 42.02, 41.04, 41.21, 68177, 1.84466537264638, 2.60888281487965, 1.11589861288157, -0.158380646788188, 0, 1.05040637048486, 0.986122320415223, 0.0642840500696413, 41.2841818181825, 42.0261505376344, 37.9673626373627, 37.0396040579139
7/27/2017, 41.36, 41.7, 40.7, 40.97, 43869, 1.88473827206296, 2.42551128909337, 0.946536313621328, -0.083105023521336, 0, 1.00311204448603, 0.989520265229385, 0.0135917792566457, 41.2130909090916, 42.1813118279569, 38.1934798534799, 37.113613053613
7/28/2017, 40.64, 40.85, 40.31, 40.56, 32842, 1.88996155463753, 1.98128593978909, 1.12018026186775, -0.038342391645683, 0, 0.921920056373146, 0.976000223458137, -0.054080167084991, 40.972727272728, 42.1930322580645, 38.3493040293041, 37.1746858237548
7/31/2017, 40.97, 41.23, 40.77, 41.16, 65156, 1.85068023866116, 1.96648481939665, 1.57371777295828, 0.196847491566739, 0, 0.895665136269059, 0.959933206020322, -0.0642680697512623, 41.0218181818189, 42.2507741935483, 38.5404004884005, 37.2507926310817
8/1/2017, 41.06, 41.06, 40.58, 40.61, 42782, 1.853368596211, 1.63987929289527, 1.14765483995774, 0.181813466964906, 0, 0.821013388195837, 0.932149242455425, -0.111135854259588, 40.835818181819, 42.2263440860214, 38.6961391941392, 37.310285155158
8/2/2017, 40.21, 40.54, 40.07, 40.45, 71788, 1.83441368992638, 1.50668157900453, 1.07685003657768, 0.152111381125067, 0, 0.740405740694641, 0.893800542103268, -0.153394801408627, 40.738727272728, 42.1044301075268, 38.8318266178267, 37.3641689648833
8/3/2017, 40.34, 40.6, 40.17, 40.22, 35774, 1.80611467105038, 0.984979861549238, 0.796576590947435, -0.0445939885675977, 0, 0.650466350308299, 0.845133703744274, -0.194667353435975, 40.5361818181826, 41.926, 38.9532063492063, 37.4107373480864
8/4/2017, 40.62, 40.89, 40.38, 40.82, 28055, 1.77265642984233, 1.21873182975086, 1.1402942807896, 0.0753566497069985, 0, 0.620451541882439, 0.800197271371907, -0.179745729489469, 40.4636363636372, 41.8284946236558, 39.1159365079365, 37.4722657718121
8/7/2017, 41.45, 41.91, 41.43, 41.88, 80545, 1.7715339945763, 1.38427430776793, 1.39889942180599, -0.0909889363060015, 0, 0.674423398051545, 0.775042496707835, -0.10061909865629, 40.7840000000009, 41.8719569892473, 39.3281978021978, 37.5604512141281
8/8/2017, 41.7, 42.1, 41.33, 41.65, 30690, 1.78468791136165, 1.06084326285119, 1.34488800715556, -0.118217941756536, 0, 0.690675725271774, 0.758169142420623, -0.0674934171488487, 41.18890909091, 41.8589462365591, 39.5271648351649, 37.6406674799582
8/9/2017, 41.49, 41.56, 41.19, 41.27, 49734, 1.76679522492857, 0.967634770985229, 1.16292142031908, -0.115616653835559, 0, 0.665224691324418, 0.739580252201382, -0.0743555608769635, 41.3498181818191, 41.7746881720429, 39.7081538461538, 37.7092363261094
8/10/2017, 40.96, 41.22, 40.69, 40.74, 63948, 1.77147415282676, 0.791263222970083, 1.18790836870839, -0.243432510019258, 0, 0.595424312119789, 0.710749064185063, -0.115324752065274, 41.2763636363646, 41.6869032258064, 39.8588717948718, 37.7626109837875
8/11/2017, 39.86, 40.23, 39.22, 40.05, 90645, 1.90165703213119, 0.585786118858367, 0.971316682875373, 0.00520068679094061, 0, 0.478909208046424, 0.664381092957336, -0.185471884910911, 40.8950909090918, 41.4944086021505, 39.9922783882784, 37.7971135316297
8/14/2017, 40.14, 40.63, 40.14, 40.23, 42231, 1.87057658289862, 0.399721964950651, 1.10268491548399, -0.0325181875809374, 0, 0.396523765162208, 0.61080962739831, -0.214285862236102, 40.7238181818191, 41.3400430107526, 40.1084590964591, 37.8355210918114
8/15/2017, 40.11, 40.18, 39.87, 40.02, 66061, 1.83135010328613, 0.10669930314882, 1.00803879260688, 0.0144491650655984, 0, 0.310705839652783, 0.550788869849205, -0.240083030196421, 40.4207272727282, 41.1872043010752, 40.2187252747253, 37.8678156132615
8/16/2017, 40.35, 40.86, 40.35, 40.86, 24899, 1.80680615704443, 0.268924340077035, 1.24849025189895, 0.250495842676048, 0, 0.306937312947071, 0.502018558468778, -0.195081245521707, 40.408000000001, 41.1242795698924, 40.3699194139194, 37.9206667741676
8/17/2017, 40.77, 40.83, 39.75, 39.76, 37834, 1.90354111161955, -0.225108011760156, 0.974379076742098, 0.0976683993317099, 0, 0.212737614668271, 0.444162369708676, -0.231424755040406, 39.9469090909101, 40.9013333333332, 40.4672161172161, 37.9448411750657
8/18/2017, 40.16, 40.39, 39.88, 40.2, 17760, 1.86692922557447, -0.0644644901772344, 0.824414369136492, 0.0545194657200917, 0, 0.171609787074701, 0.389651853181881, -0.218042066107181, 39.7829090909101, 40.7147526881719, 40.5896800976801, 37.9795212264151
8/21/2017, 40.44, 40.44, 40.01, 40.01, 11403, 1.83574174268156, -0.281340643202674, 0.75030884084008, -0.00286873059539109, 0, 0.12227476788231, 0.336176436121967, -0.213901668239657, 39.7990909090919, 40.5391397849461, 40.6616483516483, 38.0088090062112
8/22/2017, 40.4, 40.92, 40.4, 40.8, 25331, 1.82170651393271, 0.050022392437817, 0.957171805368412, 0.142580670078418, 0, 0.145248473439473, 0.297990843585468, -0.152742370145995, 40.1441818181828, 40.4951182795698, 40.746713064713, 38.0569749252358
8/23/2017, 40.71, 41.63, 40.71, 41.6, 46609, 1.80791693461615, 0.0888657531113449, 1.14968544926943, 0.272025716401576, 0, 0.225410225959301, 0.283474720060235, -0.0580644941009337, 40.736000000001, 40.573010752688, 40.8649621489621, 38.1237415738847
8/24/2017, 41.47, 41.82, 41.17, 41.63, 32711, 1.79435208397863, 0.230468090538222, 1.40824615948618, 0.323764299253356, 0, 0.288039402708918, 0.284387656589972, 0.00365174611894664, 41.2141818181829, 40.6638709677418, 40.9721807081807, 38.1898743079455
8/25/2017, 41.9, 41.98, 41.66, 41.8, 61678, 1.73956778452701, 0.498930001940911, 1.78493141633764, 0.254035502819693, 0, 0.347386599276753, 0.296987445127328, 0.0503991541494251, 41.5645454545465, 40.7683440860214, 41.076166056166, 38.2587716186253
8/28/2017, 41.92, 42.06, 41.72, 41.88, 54591, 1.69002475462195, 0.443962394826053, 1.79354974034714, 0.459322529263768, 0, 0.396306635342413, 0.316851283170345, 0.0794553521720678, 41.8830909090919, 40.9031827956988, 41.2086251526252, 38.3281942314713
8/29/2017, 41.35, 42.2, 41.35, 42.02, 93805, 1.70131663225581, 0.104964794845501, 1.72614377479741, 0.453015574638988, 0, 0.44128607516204, 0.341738241568684, 0.0995478335933562, 42.1180000000011, 41.0389247311827, 41.3459633699633, 38.3995584734146
8/30/2017, 42.06, 42.49, 41.91, 42.44, 48627, 1.66858762118331, 0.483188538035846, 2.09803317724553, 0.485256637075752, 0, 0.505001749377847, 0.374390943130516, 0.13061080624733, 42.5569090909102, 41.2651612903224, 41.5152649572649, 38.4794568006843
8/31/2017, 42.83, 42.97, 42.6, 42.68, 91336, 1.63833448244772, 0.66176252171471, 2.12847451582045, 0.561316124331832, 0, 0.568311730608144, 0.413175100626042, 0.155136629982102, 42.7725454545465, 41.4887311827956, 41.699347985348, 38.5634122287968
9/1/2017, 43.02, 43.75, 43.02, 43.61, 75031, 1.6459048366275, 1.12130429782877, 2.17264688029117, 0.655077948069664, 0, 0.685625114983928, 0.467665103497619, 0.217960011486309, 43.2381818181829, 41.7790537634407, 41.9068766788767, 38.6675022624434
9/5/2017, 43.93, 44.36, 42.96, 43.35, 55001, 1.73446400067033, 0.81734034361986, 1.93999311416592, 0.977492885306637, 0, 0.748983178355459, 0.523928718469187, 0.225054459886272, 43.3900000000011, 42.0318709677418, 42.0920097680097, 38.7634406604747
9/6/2017, 43.48, 43.8, 43.36, 43.69, 85327, 1.6864171139301, 1.16851053930754, 1.98721426871213, 1.21364428739764, 0, 0.817209772981521, 0.582584929371654, 0.234624843609867, 43.635090909092, 42.3872043010752, 42.2902637362637, 38.8653501971984
9/7/2017, 43.81, 44, 43.69, 43.92, 29852, 1.6289978488667, 1.31880266050669, 1.9994809560185, 1.24276577365946, 0, 0.87969830412181, 0.642007604321685, 0.237690699800125, 43.9620000000011, 42.7189892473117, 42.4984322344322, 38.9705370345476
9/8/2017, 43.75, 43.75, 42.93, 43.23, 31893, 1.68675239986385, 1.12482918008964, 1.49446420423833, 1.20555441238551, 0, 0.863588768073626, 0.686323837072073, 0.177264931001553, 43.9300000000012, 42.9297419354838, 42.6709304029304, 39.0578253936615
9/11/2017, 43.56, 44.03, 43.56, 43.74, 25337, 1.67518040543687, 1.08579361245561, 1.62134813607415, 1.34972454890521, 0, 0.881809629938175, 0.725420995645294, 0.156388634292881, 44.0209090909102, 43.1632903225806, 42.8342295482295, 39.1550220032841
9/12/2017, 43.74, 44.02, 43.45, 43.77, 27096, 1.6554437145789, 0.750962988945579, 1.51005198458622, 1.13695179310524, 0, 0.888429283764374, 0.75802265326911, 0.130406630495264, 44.0323636363648, 43.420129032258, 42.9780586080586, 39.2509935064935
9/13/2017, 43.5, 43.7, 43.28, 43.43, 63938, 1.64139610448451, 0.710244666612152, 1.25158854685643, 1.06314279504393, 0, 0.856368564867367, 0.777691835588761, 0.0786767292786056, 43.8512727272739, 43.5803225806451, 43.1103687423687, 39.3374306625578
9/14/2017, 42.83, 43, 42.26, 42.77, 28284, 1.72016696695988, 0.598680205617022, 1.10557071697958, 0.812221646764576, 0, 0.768841009436748, 0.775921670358359, -0.0070806609216103, 43.4492727272739, 43.6279139784945, 43.1990476190476, 39.4074011299435
9/15/2017, 42.44, 43, 42.44, 42.93, 22163, 1.69329056878711, 0.885924189513964, 1.18422739698499, 0.780263761349122, 0, 0.704267101228297, 0.761590756532346, -0.0573236553040497, 43.1325454545466, 43.665505376344, 43.292989010989, 39.4795888519239
9/18/2017, 43.05, 43.57, 43.05, 43.42, 25906, 1.66417125546129, 1.40824363259737, 1.36873865831586, 0.98920625644728, 0, 0.684737491079467, 0.746220103441771, -0.0614826123623036, 43.1574545454558, 43.7877849462365, 43.4119365079365, 39.5612495344506
9/19/2017, 43.25, 43.35, 42.94, 43.32, 25128, 1.64001385310532, 1.28715993135535, 1.1603691615525, 1.03551128725266, 0, 0.653656030238317, 0.72770728880108, -0.0740512585627633, 43.106181818183, 43.9512688172042, 43.519575091575, 39.6391436464088
9/20/2017, 43.32, 43.54, 42.82, 43.24, 19993, 1.64415194520575, 1.35315446253505, 0.990486624803538, 1.00260658165026, 0, 0.615473620402796, 0.705260555121423, -0.0897869347186274, 43.0969090909104, 44.0799784946236, 43.6087863247863, 39.7138006192702
9/21/2017, 42.59, 42.75, 42.33, 42.36, 29214, 1.70180532590089, 0.631793540331084, 0.62398366697735, 0.810144944832329, 0, 0.508345252350431, 0.665877494567224, -0.157532242216794, 42.8541818181831, 44.061440860215, 43.6725518925518, 39.7678598450729
9/22/2017, 41.81, 42.23, 41.63, 41.92, 34495, 1.72075500775056, 1.00750751628119, 0.429446574748002, 0.744269742074786, 0, 0.383519946869512, 0.609405985027682, -0.22588603815817, 42.4065454545467, 43.9447096774193, 43.7226837606837, 39.8113619624614
9/25/2017, 41.95, 41.98, 41.09, 41.42, 64246, 1.76188670759677, 0.572164816728277, 0.296191682715632, 0.917144496740469, 0, 0.24146570528908, 0.535817929079962, -0.294352223790881, 41.9596363636376, 43.7109247311827, 43.7271965811965, 39.8432685076381
9/26/2017, 41.57, 41.95, 41.44, 41.52, 23058, 1.73358574318944, 0.706481936561848, 0.206756130619416, 1.08913600929887, 0, 0.135395109118782, 0.455733365087726, -0.320338255968944, 41.6798181818195, 43.4929892473117, 43.7120097680097, 39.876727114211
9/27/2017, 41.58, 41.84, 40.91, 41.75, 36978, 1.74921092345783, 0.472614277578342, 0.31171534210223, 1.05029112117282, 0, 0.0690959798216042, 0.378405888034502, -0.309309908212897, 41.5341818181831, 43.2819139784945, 43.7269474969474, 39.9144730032775
9/28/2017, 41.72, 41.8, 41.31, 41.7, 24303, 1.72249588133444, 0.0740994343207372, 0.11483364500882, 1.13664853931507, 0, 0.0123761949896704, 0.305199949425535, -0.292823754435865, 41.3309090909104, 43.1093333333332, 43.7379633699633, 39.9504613721697
9/29/2017, 41.94, 42.26, 41.94, 42.2, 14974, 1.68333351514369, 0.300574808123868, 0.358689482011323, 1.19408342863432, 0, 0.00768261775679235, 0.245696483091787, -0.238013865334994, 41.3907272727286, 42.921440860215, 43.7852014652014, 39.9963424518744
10/2/2017, 42.15, 42.83, 42.15, 42.68, 56209, 1.66084443819378, 0.439330317664978, 0.660457878020478, 1.20029428937781, 0, 0.0422083607480488, 0.204998858623039, -0.16279049787499, 41.7541818181832, 42.8080430107526, 43.8369035409035, 40.0514614313561
10/3/2017, 42.76, 43.04, 42.62, 43.02, 21411, 1.6141468756626, 0.554400774699588, 0.682523708501639, 1.27738579661884, 0, 0.0958999444506219, 0.183179075788556, -0.0872791313379338, 42.2554545454559, 42.7091182795698, 43.8979438339438, 40.1126756682281
10/4/2017, 43.04, 43.43, 43.04, 43.14, 24124, 1.57669375664012, 0.543732764803753, 0.41327991748534, 1.39784619171735, 0, 0.146445772770861, 0.175832415185017, -0.0293866424141561, 42.7985454545468, 42.6586666666665, 43.9590793650793, 40.175269960733
10/5/2017, 43.45, 43.58, 42.96, 43, 15979, 1.57482884252051, 0.286737407183959, 0.557651806561225, 1.21730882068921, 0, 0.173210216352011, 0.175307975418416, -0.0020977590664045, 43.1227272727287, 42.6286881720428, 44.0155018315018, 40.2338363557858
10/6/2017, 42.98, 42.98, 42.64, 42.81, 26841, 1.5447736093661, 0.0858005562725115, 0.575436815635244, 1.09738448629847, 0, 0.1770489089999, 0.175656162134713, 0.00139274686518781, 43.2583636363651, 42.5675698924729, 44.0471037851037, 40.2874387051974
10/9/2017, 42.5, 42.59, 41.82, 41.95, 34912, 1.61561788572383, -0.770497102610973, 0.44251084541853, 1.13892307493936, 0, 0.109434791741123, 0.162411888055995, -0.0529770963148719, 42.9483636363651, 42.4010537634407, 44.0378901098901, 40.3224821570182
10/10/2017, 42.07, 42.24, 41.96, 42.11, 154379, 1.56343889315623, -0.569532280631209, 0.316364827459238, 1.39114722330626, 0, 0.0679771808775058, 0.143524946620297, -0.075547765742791, 42.6847272727287, 42.2592043010751, 44.0255653235653, 40.3601543694401
10/11/2017, 42.05, 42.35, 42.02, 42.11, 52987, 1.52445004040058, -0.742968736301228, 0.484218662040109, 1.18023738252717, 0, 0.0347214779971523, 0.121764252895668, -0.0870427748985156, 42.4349090909105, 42.1252043010751, 44.0119242979242, 40.397154252564
10/12/2017, 42.12, 42.57, 42.12, 42.47, 22425, 1.49010740855204, -0.666697981632037, 0.635161606988327, 1.22733271432444, 0, 0.0369887024869442, 0.104809142813923, -0.067820440326979, 42.2798181818196, 42.0643010752686, 44.0065763125763, 40.4407506537455
10/13/2017, 43.33, 44.06, 43.33, 44.03, 45446, 1.54600541810458, 0.340084041916482, 1.06187602851099, 1.31122093991686, 0, 0.162787938739775, 0.116404901999094, 0.0463830367406818, 42.7216363636378, 42.2171397849461, 44.0616019536019, 40.5148535607329
10/16/2017, 44.57, 45.21, 43.77, 43.88, 106406, 1.63780965431148, 0.0838970821644571, 0.864178065330595, 1.41973538503881, 0, 0.247527648752794, 0.142629451349834, 0.10489819740296, 43.1078181818197, 42.4042365591396, 44.1276678876679, 40.5846623115578
10/17/2017, 43.64, 43.79, 43.34, 43.41, 22922, 1.63496275626879, -0.11050773424591, 0.462631028315428, 1.34194704562383, 0, 0.273605454047861, 0.168824651889439, 0.104780802158422, 43.3341818181833, 42.5126236559138, 44.1703321123321, 40.6439194029851
10/18/2017, 43.39, 43.57, 42.89, 43.46, 17730, 1.62966052892653, 0.040902700284968, 0.541864946919657, 1.35765173227675, 0.419297467297329, 0.294907376098998, 0.194041196731351, 0.100866179367647, 43.580545454547, 42.6496344086019, 44.2089572649572, 40.703129895079
10/19/2017, 42.99, 43.74, 42.76, 43.74, 102794, 1.6502925070368, 0.423803696465419, 0.728301713516788, 1.35110812603017, 0.390862674711403, 0.330572330684944, 0.221347423522069, 0.109224907162875, 43.8781818181834, 42.8389892473116, 44.2541684981685, 40.7668146124957
10/20/2017, 44, 44.22, 43.91, 44.13, 46934, 1.60830737695219, 0.510753671337496, 0.995287500927786, 1.548661167134, 0.395662896546029, 0.385858863985227, 0.254249711614701, 0.131609152370526, 44.2321818181833, 43.0329892473116, 44.2938656898657, 40.8370254998551
10/23/2017, 43.85, 44.24, 43.7, 43.7, 29475, 1.60471108278387, 0.140877421159127, 1.09807136103786, 1.45231123442154, 0.442016456121836, 0.390475277665097, 0.28149482482478, 0.108980452840316, 44.193636363638, 43.2006236559138, 44.2884444444444, 40.8976575801052
10/24/2017, 43.71, 44.52, 43.71, 44.43, 26995, 1.59170786859717, 0.456489123079575, 1.22702099733713, 1.63800355446707, 0.508626389550703, 0.447875883509262, 0.314771036561677, 0.133104846947585, 44.3438181818198, 43.4631397849461, 44.3097997557998, 40.971388112716
10/25/2017, 44.17, 44.29, 43.63, 43.98, 44176, 1.61854482882409, 0.311750792143379, 1.1606808562339, 1.52351140620837, 0.332674828724205, 0.451846433575106, 0.342186115964362, 0.109660317610744, 44.2120000000016, 43.641634408602, 44.3129572649573, 41.0351850288448
10/26/2017, 44.17, 44.36, 43.6, 43.6, 28294, 1.6381748048876, 0.533537873560624, 0.825378170996653, 1.48465168057619, 0.244569794889618, 0.419494625979112, 0.357647817967312, 0.0618468080117999, 43.9189090909107, 43.7243655913977, 44.2780146520147, 41.090604793757
10/27/2017, 43.19, 43.67, 43, 43.51, 27082, 1.63647897996885, 0.692752701794163, 1.19750278467728, 1.50169476974233, 0.258035912571679, 0.382187715458272, 0.362555797465504, 0.0196319179927678, 43.8450909090925, 43.8009892473117, 44.2351916971917, 41.1433635443504
10/30/2017, 43.29, 43.58, 42.78, 42.79, 32416, 1.67429400321389, 0.596653203852705, 0.826650397000832, 1.16061212257164, 0.212703696315796, 0.291167341512214, 0.348278106274846, -0.0571107647626325, 43.5209090909107, 43.8151827956987, 44.1670891330892, 41.1815461380724
10/31/2017, 42.53, 42.63, 41.9, 42.38, 41812, 1.71096952283261, 0.380824843477383, 0.760560816970185, 1.06172825275551, 0.187638289030192, 0.183830383674, 0.315388561754677, -0.131558178080677, 43.0205454545471, 43.7747526881719, 44.0888547008547, 41.2113252087565
11/1/2017, 43.52, 43.64, 42.54, 42.72, 42958, 1.75995655334185, 0.421631723095547, 0.628765618539474, 1.14073376004673, 0.147960677776018, 0.124762050511023, 0.277263259505946, -0.152501208994923, 42.7038181818199, 43.7781935483869, 44.0237753357754, 41.2469958866136
11/2/2017, 42.94, 43.33, 42.94, 43.13, 42332, 1.72678128358047, 0.600414808837249, 0.512104307391602, 1.22468956047281, 0.231139322233096, 0.109768204864693, 0.243764248577696, -0.133996043713003, 42.6250909090926, 43.7783440860213, 43.9754163614164, 41.2897448844007
11/3/2017, 43.1, 43.1, 42.43, 42.65, 82928, 1.74096771214031, 0.208383866702822, 0.352405388134642, 1.32146196557189, 0.186300137909375, 0.0584793718954586, 0.206707273241248, -0.14822790134579, 42.4918181818199, 43.6832903225804, 43.9324615384615, 41.3228265543416
11/6/2017, 43.16, 43.34, 42.97, 43.27, 43894, 1.70995283745424, 0.258853655858747, 0.480700915832462, 1.67165505467918, 0.18322768190608, 0.0670880711714688, 0.178783432827292, -0.111695361655824, 42.5674545454562, 43.6288602150535, 43.9132600732601, 41.3668598130841
11/7/2017, 42.96, 42.96, 42.44, 42.55, 38745, 1.74947535400265, -0.147180911746601, 0.238028568522628, 1.51060884270236, 0.0646234383672831, 0.0156323447219435, 0.146153215206223, -0.130520870484279, 42.5638181818199, 43.4778064516127, 43.8681172161173, 41.3968591731266
