Date,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,XAUUSD_Close,XAUUSD_Volume,XAUUSD_ATRPercentOfClose20,XAUUSD_SQN25,XAUUSD_SQN50,XAUUSD_SQN100,XAUUSD_SQN200,XAUUSD_MACD,XAUUSD_MACD_Avg,XAUUSD_MACD_Diff,XAUUSD_LinReg10,XAUUSD_LinReg30,XAUUSD_LinReg90,XAUUSD_LinReg270
9/29/2017, 1287.1, 1289.83, 1278.85, 1278.9, 441200000, 1.0493275078829, -0.228649981207658, 0.424224740109536, 0.645791480538714, 0, -3.87931297492514, 2.25523455958041, -6.13454753450555, 1282.50763636364, 1306.46504301078, 1311.27871428572, 1300.84181894296
10/2/2017, 1279.77, 1279.795, 1270.485, 1270.665, 418200000, 1.03995600912898, -0.827673588700669, 0.283538033703334, 0.520125990083976, 0, -5.78748075372982, 0.646691496918364, -6.43417225064819, 1276.01872727273, 1300.16178494627, 1310.97821245421, 1300.72310318036
10/3/2017, 1270.75, 1274.34, 1268.2, 1271.535, 422300000, 1.01142628179553, -0.791889395829712, 0.384271298767849, 0.45220767298386, 0, -7.1471280932069, -0.912072421106689, -6.23505567210021, 1272.59263636364, 1293.63924731186, 1310.62631501832, 1300.62276957391
10/4/2017, 1271.54, 1281.73, 1270.9, 1274.51, 410800000, 1.00109902736089, -0.71138608493208, 0.249597932861075, 0.200959378824941, 0, -7.89360816723342, -2.30837957033204, -5.58522859690139, 1270.28781818182, 1287.97260215057, 1310.52065201465, 1300.58261915639
10/5/2017, 1274.525, 1278.7, 1267.04, 1267.64, 403400000, 1.00218925348967, -1.18545519390115, 0.1721269701953, 0.295821836147656, 0, -8.93653576748511, -3.63401080976265, -5.30252495772246, 1265.14045454546, 1281.25096774197, 1310.04807081807, 1300.40490477387
10/6/2017, 1267.6, 1276.32, 1260.58, 1276.32, 399900000, 1.00726653662793, -1.0449314971206, 0.141422687943411, 0.296286293682712, 0, -8.9593817703319, -4.6990850018765, -4.2602967684554, 1265.39327272728, 1276.08060215057, 1310.24093894994, 1300.40139253731
10/9/2017, 1276.23, 1285.02, 1275.09, 1283.87, 412300000, 0.989948129271278, -1.06408841135989, 0.261852339681342, 0.326320066216136, 0.881298694066376, -8.27290064127669, -5.41384812975654, -2.85905251152015, 1272.06918181819, 1273.20639784949, 1310.78309035409, 1300.54589650756
10/10/2017, 1283.6, 1293.82, 1281.9, 1287.6, 427700000, 0.984014033466247, -1.11648967528264, 0.331761807614183, 0.491171026483671, 0.855792863412734, -7.34323137331285, -5.7997247784678, -1.54350659484505, 1278.18145454546, 1270.92351612906, 1311.81114896215, 1300.76006242989
10/11/2017, 1287.595, 1293.3, 1284.35, 1291.59, 421200000, 0.966572709618828, -0.900704675084065, 0.436410462264098, 0.45060331717025, 0.852680945702607, -6.21288386851711, -5.88235659647766, -0.330527272039447, 1283.74154545455, 1269.24710752691, 1312.85438705739, 1301.04744639235
10/12/2017, 1291.6, 1297.17, 1289.77, 1293.315, 424400000, 0.945627989867707, -1.27183408915318, 0.433307557410096, 0.508524666195834, 0.757103166902025, -5.11887503862272, -5.72966028490668, 0.610785246283957, 1290.32072727273, 1268.76000000003, 1313.77513431014, 1301.3623603539
10/13/2017, 1293.38, 1303.5, 1291.7, 1303.25, 426000000, 0.936769706909623, -0.941902238425732, 0.756604145370897, 0.487395781915291, 0.873174029139579, -3.41087524268119, -5.26590327646158, 1.85502803378039, 1298.35372727273, 1269.9591182796, 1314.86726129426, 1301.86323537769
10/16/2017, 1303.49, 1305.805, 1291.09, 1294.845, 415800000, 0.952529348689201, -0.76573450170347, 0.633066744760861, 0.381227625132349, 0.762138201300331, -2.704312721728, -4.75358516551486, 2.04927244378686, 1300.508, 1270.8036666667, 1315.54962881563, 1302.1924989447
10/17/2017, 1294.85, 1296.08, 1282.09, 1284.785, 428100000, 0.966433271931331, -1.09682335812622, 0.414529571841152, 0.303914185951796, 0.653743581903292, -2.92242684096141, -4.38735350060417, 1.46492665964276, 1298.04209090909, 1271.02080645164, 1315.7830940171, 1302.32211027499
10/18/2017, 1284.735, 1288.3, 1276.825, 1280.74, 420600000, 0.965809627804535, -1.00145911469094, 0.0821222450549059, 0.184392908864117, 0.601536313846322, -3.38268802450921, -4.18642040538518, 0.803732380875972, 1294.05109090909, 1270.69654838713, 1315.71390476191, 1302.37120997424
10/19/2017, 1280.685, 1290.13, 1276.66, 1289.4, 439700000, 0.963590407614907, -0.9369729862018, 0.0746330232442972, 0.325860195050209, 0.628952392726541, -3.01391615379043, -3.95191955506623, 0.938003401275797, 1291.33790909091, 1272.82772043014, 1315.84223199023, 1302.58294873547
10/20/2017, 1289.5, 1290.755, 1277.9, 1280.27, 1546000000, 0.972143218227193, -0.930238225610315, -0.124611058956783, 0.0516059741398901, 0.558886923815988, -3.41896478893887, -3.84532860184076, 0.426363812901892, 1286.01981818182, 1274.01065591401, 1315.52915140415, 1302.61741954412
10/23/2017, 1280.11, 1282.9, 1272.4, 1281.88, 437400000, 0.963331597419213, -0.616983885878378, 0.0312158878346845, 0.0618147086915427, 0.531721741990147, -3.5689149755774, -3.79004587658809, 0.221130901010686, 1282.55245454546, 1274.56369892476, 1315.05005616606, 1302.68054770634
10/24/2017, 1282.22, 1283.29, 1273.8, 1276.53, 437600000, 0.956171600114963, -0.845624116930428, 0.108833941222701, -0.190846061382829, 0.411943096330743, -4.07250654658378, -3.84653801058723, -0.225968535996556, 1278.09145454546, 1275.01596774197, 1314.29872649573, 1302.6413393569
10/25/2017, 1276.29, 1279.28, 1271.18, 1277.3, 435800000, 0.939522935927359, -0.586839140533225, -0.0741721640875451, -0.0889863426463678, 0.503723319838291, -4.35922351478985, -3.94907511142775, -0.410148403362097, 1275.29827272728, 1275.33591397853, 1313.63381684982, 1302.61607520512
10/26/2017, 1277.61, 1282.18, 1265.6, 1266.695, 429700000, 0.965465257032684, -0.61443372854473, -0.335785302315341, -0.113168259222061, 0.431018102595957, -5.38016446122197, -4.23529298138659, -1.14487147983537, 1269.966, 1275.05151612906, 1312.56853479854, 1302.39333818735
10/27/2017, 1266.6, 1273.8, 1264.04, 1273.8, 443000000, 0.950386648664755, -0.567031624754907, -0.155161919193193, 0.122436478754168, 0.446431777429058, -5.55195392681708, -4.49862517047269, -1.05332875634439, 1270.52718181819, 1275.42412903229, 1311.94050305251, 1302.30444702842
10/30/2017, 1273.83, 1278.495, 1268.7, 1276.085, 3460100000, 0.939629716998245, -0.904920820457152, -0.238573351536489, 0.160702027784567, 0.402953993151146, -5.44099748046779, -4.68709963247171, -0.753897847996075, 1271.80309090909, 1275.54901075272, 1311.1303968254, 1302.25799667179
10/31/2017, 1275.9, 1277.685, 1268.1, 1270.615, 409900000, 0.934209038965321, -0.669692860909322, -0.21504384399632, 0.0835501894832168, 0.429288504965944, -5.72841339879278, -4.89536238573593, -0.833051013056856, 1270.20063636364, 1275.43461290326, 1310.1148998779, 1302.11115439902
11/1/2017, 1270.78, 1280.5, 1267.81, 1274.31, 417800000, 0.934716840598187, -0.239184010695051, -0.252608434733107, 0.196190516813241, 0.512696558739138, -5.59355791145435, -5.03500149087961, -0.558556420574742, 1269.83854545455, 1275.36088172046, 1309.28895848596, 1302.03300238783
11/2/2017, 1274.25, 1283.71, 1273.8, 1275.73, 425400000, 0.925833104407313, -0.339703653385333, -0.15602939903429, 0.312934436669987, 0.599460712304582, -5.3108812998762, -5.09017745267893, -0.22070384719727, 1272.04972727273, 1275.0032150538, 1308.42213797314, 1301.98087650477
11/3/2017, 1275.5, 1278.535, 1265.965, 1269.38, 415000000, 0.933453664758595, -0.287903664482207, -0.348231336812363, 0.240159436912751, 0.5424979492893, -5.53544086288639, -5.17923013472042, -0.356210728165967, 1270.98690909091, 1274.31043010756, 1307.16663980464, 1301.81394117647
11/6/2017, 1269.7675, 1282.39, 1266.075, 1281.735, 2926600000, 0.941877254130302, 0.34793515023178, -0.463766969564067, 0.524192775145159, 0.590324672667416, -4.66271184971311, -5.07592647771896, 0.413214628005854, 1275.10818181818, 1276.26062365595, 1305.9655970696, 1301.87079368962
11/7/2017, 1281.71, 1281.73, 1271.815, 1275.105, 430200000, 0.938334639270152, 0.119210796962906, -0.563995282886974, 0.444325218343734, 0.450840334516794, -4.45470237386826, -4.95168165694882, 0.496979283080561, 1275.877, 1276.45547311831, 1304.49398168498, 1301.80715933422
11/8/2017, 1275.055, 1286.86, 1274.6, 1281.25, 433400000, 0.934986482494625, 0.210413055492847, -0.443621006985438, 0.476164273220641, 0.493377267262455, -3.7507667175928, -4.71149866907762, 0.960731951484819, 1279.00036363637, 1276.79367741939, 1303.33652014652, 1301.85307575272
11/9/2017, 1281.225, 1287.95, 1279.7, 1284.45, 433400000, 0.918139171755558, 0.515523917515807, -0.622253390368583, 0.466655260815734, 0.47326982740796, -2.90123574224754, -4.3494460837116, 1.44821034146406, 1280.89272727273, 1277.8523010753, 1302.23017826618, 1301.95412202381
11/10/2017, 1284.78, 1286.82, 1273.3, 1275.42, 433500000, 0.931409783603327, -0.0134944519585033, -0.838651178138386, 0.271065875739916, 0.385824092666094, -2.92292816051258, -4.0641424990718, 1.14121433855921, 1280.11818181818, 1277.23591397853, 1300.4174004884, 1301.89322753196
11/13/2017, 1275.6, 1279.48, 1274.185, 1278.08, 421000000, 0.903712391159542, -0.162165848830527, -0.948089715229502, 0.465882161220897, 0.307119501363096, -2.69442019008784, -3.79019803727501, 1.09577784718717, 1280.63118181818, 1276.430483871, 1298.70618070818, 1301.87914018947
11/14/2017, 1278.07, 1283.35, 1271.26, 1280.37, 430400000, 0.904204172425571, -0.206177069877157, -1.01517075064667, 0.461604714349428, 0.332245464315063, -2.30200602305899, -3.4925596344318, 1.19055361137281, 1280.73245454546, 1275.92577419358, 1297.11998168499, 1301.90446672849
11/15/2017, 1279.96, 1288.565, 1276.785, 1278.1, 440700000, 0.906603631512481, -0.398566557859818, -0.960486347961818, 0.405844041826795, 0.267852341165458, -2.14940796030919, -3.22392929960728, 1.07452133929809, 1280.25645454546, 1275.27437634412, 1295.44505494506, 1301.88896326515
11/16/2017, 1278.14, 1280.9, 1275.33, 1278.22, 435500000, 0.882980704702083, -0.448201514123877, -1.27244591614625, 0.457681040570317, 0.351472138957846, -1.99578374635598, -2.97830018895702, 0.982516442601039, 1279.89918181818, 1274.15704301079, 1293.67329181929, 1301.87490791722
11/17/2017, 1278.3, 1296.49, 1278.095, 1293.85, 454200000, 0.899784686436667, -0.252051931443775, -0.88972343444687, 0.698065555941181, 0.419476459169016, -0.605841313813698, -2.50380841392836, 1.89796710011466, 1283.53554545455, 1275.53327956993, 1292.79272649573, 1302.13026595144
11/20/2017, 1294.04, 1294.04, 1275.05, 1276.745, 356000000, 0.940616251262999, -0.462398975630258, -0.87562411225656, 0.767767549652924, 0.361933427691048, -0.874452327476092, -2.1779371966379, 1.30348486916181, 1282.39918181818, 1275.12944086025, 1291.23566422467, 1302.08664632781
11/21/2017, 1276.5, 1284.23, 1276.1, 1280.105, 420900000, 0.922995176905675, -0.112804867254736, -0.889715864119586, 0.771954365652941, 0.361767883164783, -0.806903095131929, -1.90373037633671, 1.09682728120478, 1281.36972727273, 1275.44655913982, 1289.98078876679, 1302.1003944058
11/22/2017, 1280.17, 1294.41, 1278.9, 1291.97, 424500000, 0.928817390408599, 0.306592177508676, -0.515751102548444, 0.864923944944479, 0.405334880291952, 0.201711295965197, -1.48264204187633, 1.68435333784152, 1285.39536363637, 1277.583483871, 1289.19178388279, 1302.31548640916
11/23/2017, 1291.995, 1292.68, 1287.59, 1290.4, 343800000, 0.903172654751928, 0.041131812872616, -0.663189060143262, 0.874595625752504, 0.356379754833201, 0.864395376785524, -1.01323455814396, 1.87762993492948, 1288.93390909091, 1279.63375268821, 1288.36897191697, 1302.49988252409
11/24/2017, 1290.07, 1292.955, 1286.45, 1287.8, 364900000, 0.885002557856261, 0.220543304811327, -0.547839283078442, 1.01475579285062, 0.367670836966736, 1.16633423923099, -0.577320798668968, 1.74365503789996, 1289.44372727273, 1282.03526881724, 1287.62874236874, 1302.63674954922
11/27/2017, 1288.41, 1298.81, 1286.5, 1294.09, 425700000, 0.884228283432318, 0.34391538972691, -0.218955993228698, 1.073225726012, 0.387164611817159, 1.89137084953154, -0.083582469028866, 1.97495331856041, 1291.98318181819, 1284.7742150538, 1287.14228815629, 1302.87671636988
11/28/2017, 1294.21, 1296.56, 1291.2, 1293.47, 432200000, 0.8611389752693, 0.478316496699863, -0.299020896262504, 1.02231223783423, 0.396395869376098, 2.38840670262152, 0.410815365301212, 1.97759133732031, 1293.89318181819, 1286.76869892477, 1286.4864957265, 1303.10194890614
11/29/2017, 1293.395, 1296.43, 1281.95, 1283.2, 424300000, 0.881050934246027, 0.170496876320597, -0.300052477781484, 0.850347532575546, 0.322141524308676, 1.93134468777635, 0.714921229796239, 1.21642345798011, 1291.08681818182, 1287.13440860219, 1285.5987008547, 1303.15155936852
11/30/2017, 1283.285, 1285.02, 1270.24, 1274.655, 422900000, 0.900585908252254, 0.229359691833449, -0.285075731909609, 0.773562112280657, 0.194034223410915, 0.869585619874442, 0.745854107811879, 0.123731512062563, 1285.07436363637, 1286.97737634412, 1284.27081318682, 1303.05753033473
12/1/2017, 1274.41, 1288.7, 1271.795, 1280.245, 413400000, 0.91784347085059, 0.188709389481898, -0.282947348500201, 0.69955187104847, 0.178867867543154, 0.473739220579773, 0.691431130365458, -0.217691909785685, 1284.31345454546, 1287.01607526885, 1283.40874481075, 1303.05666338174
12/4/2017, 1276.39, 1276.84, 1272.01, 1275.855, 436500000, 0.907224009485527, 0.00838306950232191, -0.627562899301696, 0.573193301672585, 0.177648919419479, -0.191995014999975, 0.514745901292372, -0.706740916292346, 1279.35709090909, 1286.60525806455, 1282.35106349207, 1302.98261702274
12/5/2017, 1275.87, 1276.84, 1261.1, 1265.61, 422000000, 0.931022964571273, -0.116982225516576, -0.531256508097167, 0.331100377027595, 0.144320665003888, -1.5286586466932, 0.106064991695257, -1.63472363838846, 1271.58209090909, 1284.57674193552, 1280.82863980464, 1302.74057086011
12/6/2017, 1265.605, 1268.835, 1262.5, 1263.07, 425400000, 0.911328252180399, -0.282371265861756, -0.370041862927267, 0.313192866257524, 0.117571145927088, -2.7611027040407, -0.467368547451934, -2.29373415658876, 1266.09327272728, 1282.34773118283, 1279.14448717949, 1302.45967837145
12/7/2017, 1263.38, 1264.3, 1243.965, 1246.86, 419900000, 0.958562153495519, -0.695361532134824, -0.75608989535723, 0.0620865117056104, 0.113261629683389, -4.98833263268557, -1.37156136449866, -3.61677126818691, 1256.267, 1277.44677419359, 1276.79606349207, 1301.91793392439
12/8/2017, 1246.7, 1251.67, 1244.195, 1248.14, 412100000, 0.939644724447619, -0.512245398793837, -0.580737337796075, -0.0538163492114208, 0.119396920697102, -6.57435798837378, -2.41212068927368, -4.16223729910009, 1248.73781818182, 1273.30986021509, 1274.30625274726, 1301.40392384271
12/11/2017, 1248.33, 1251.3, 1240.675, 1241.71, 405000000, 0.940068742341972, -1.02823129150795, -0.551261910082145, -0.137409319391548, 0.137254673829486, -8.25498346091172, -3.58069324360129, -4.67429021731043, 1242.40863636364, 1268.67497849466, 1271.51751770452, 1300.7925497844
12/12/2017, 1241.51, 1246.02, 1236.4, 1243.715, 390000000, 0.930300044745602, -0.808816096209519, -0.527722668401885, -0.0469114515793182, 0.214529590791799, -9.31769591420016, -4.72809377772106, -4.58960213647909, 1239.50518181819, 1264.15160215057, 1268.89554334555, 1300.22136084628
12/13/2017, 1243.825, 1256.485, 1240.17, 1255.39, 403100000, 0.940545738091937, -0.632954715807218, -0.34399746245532, -0.0400749278613715, 0.339173246491002, -9.11278178598809, -5.60503137937447, -3.50775040661362, 1241.29481818182, 1261.52945161294, 1267.16388888889, 1299.84467110377
12/14/2017, 1255.405, 1258.82, 1250.47, 1252.67, 424500000, 0.928787412835044, -0.785323224531764, -0.267980591508186, -0.0459720526850559, 0.369831081715342, -9.06536722073952, -6.29709854764748, -2.76826867309204, 1241.95272727273, 1258.77891397853, 1265.53133089133, 1299.42913542168
12/15/2017, 1252.52, 1261.51, 1252.09, 1255.345, 441400000, 0.917987423389005, -0.499934858408768, -0.387619048679407, -0.14596869447393, 0.36197238501313, -8.71151971553627, -6.77998278122524, -1.93153693431103, 1245.85190909091, 1256.09322580649, 1264.10656898657, 1299.06126247012
12/18/2017, 1254.54, 1263.595, 1252.6, 1261.785, 508600000, 0.911206248222604, -0.395751356395318, -0.40809453579842, -0.0657651471663754, 0.406553155163764, -7.82127999247928, -6.98824222347605, -0.833037769003231, 1252.456, 1255.13887096778, 1262.81317948718, 1298.79985344337
12/19/2017, 1261.87, 1264.97, 1259.1, 1261.56, 490500000, 0.889065170992962, -0.460175479474186, -0.4858105572679, -0.061683327791377, 0.440994244879848, -7.05261604999896, -7.00111698878063, -0.0514990612183315, 1257.70081818182, 1253.84267741939, 1261.30311355312, 1298.53785777025
12/20/2017, 1261.535, 1267.75, 1261.3, 1265.31, 497100000, 0.867596560733723, -0.305977611528547, -0.489068668831657, 0.0160768148228559, 0.33293630339875, -6.0708694734119, -6.81506748570688, 0.74419801229498, 1263.954, 1253.51934408606, 1260.21988644689, 1298.33776742087
12/21/2017, 1265.445, 1268.8, 1263.04, 1266.48, 499800000, 0.846195497796165, -0.27919697859956, -0.499442502255123, 0.00712013181219256, 0.295565680787281, -5.13917777410938, -6.47988954338738, 1.340711769278, 1267.24718181819, 1253.66063440864, 1259.30951404152, 1298.1581065308
12/22/2017, 1266.475, 1275.8, 1264.71, 1275.19, 490300000, 0.84187861443898, -0.477066762805118, -0.52136969209593, 0.23860061088072, 0.329732820231812, -3.65583894674592, -5.91507942405909, 2.25924047731317, 1272.7350909091, 1254.42100000004, 1258.71875702076, 1298.11610370711
12/25/2017, 1274.75, 1274.75, 1274.75, 1274.75, 100000, 0.801786570566088, -0.0456008613340145, -0.373798734365439, 0.247807300961212, 0.295829572863338, -2.48711662961796, -5.22948686517087, 2.74237023555291, 1275.30954545455, 1255.30435483875, 1258.27518437119, 1298.06722154669
12/26/2017, 1274.775, 1283.595, 1273.245, 1282.82, 450200000, 0.797246347334517, 0.0915912376693587, -0.0189494005024162, 0.309313036413367, 0.278587532630564, -0.899347103325454, -4.36345891280178, 3.46411180947633, 1279.27063636364, 1257.38579569896, 1258.04181440782, 1298.14326531535
12/27/2017, 1282.94, 1288.88, 1281.21, 1286.98, 503800000, 0.784734324793923, -0.137463931279862, 0.142757782596234, 0.154777172757243, 0.276844430343021, 0.686732691955967, -3.35342059185023, 4.0401532838062, 1284.87081818182, 1259.82792473122, 1258.12293772894, 1298.28180090389
12/28/2017, 1286.94, 1295.02, 1286.875, 1294.875, 505400000, 0.7724031371809, 0.144242030265221, 0.127213086371128, 0.13900010254803, 0.350662498553635, 2.55136235843611, -2.17246400179297, 4.72382636022907, 1290.93127272728, 1263.22249462369, 1258.45621123321, 1298.5391006831
12/29/2017, 1294.855, 1307.46, 1293.665, 1302.61, 495800000, 0.782377101852637, 0.438241006588418, 0.461401227883618, 0.197928820737827, 0.398425615442449, 4.60021622979866, -0.81792795547464, 5.4181441852733, 1297.89672727273, 1268.53304301079, 1259.23126251526, 1298.91067285588
1/1/2018, 1302.63, 1302.63, 1302.63, 1302.63, 100000, 0.743323602874224, 0.261082867685176, 0.429782058055048, 0.299069741886748, 0.341383165141205, 6.1546149469084, 0.576580625001967, 5.57803432190643, 1303.57900000001, 1272.64927956993, 1260.41292551893, 1299.2769959931
1/2/2018, 1302.63, 1318.67, 1302.43, 1317.5, 526300000, 0.759819236107361, 0.656363301370183, 0.802789920130825, 0.607905113998231, 0.448345098462819, 8.48852146376748, 2.15896879275507, 6.32955267101241, 1312.12527272728, 1278.70924731187, 1262.2334029304, 1299.86358372275
1/3/2018, 1317.53, 1321.135, 1307.44, 1312.9, 513700000, 0.776512873328415, 0.841857829755646, 0.697799490604141, 0.407830804326418, 0.406969927366275, 9.85339384633494, 3.69785380347104, 6.15554004286389, 1316.78118181819, 1284.73530107531, 1263.83385592186, 1300.37224421016
1/4/2018, 1312.94, 1325.59, 1305.695, 1322.66, 506700000, 0.807452076741741, 1.37267256670844, 1.09773862233715, 0.464606295684821, 0.53367047307862, 11.5890244156249, 5.27608792590181, 6.31293648972305, 1322.44690909092, 1291.76002150542, 1266.14482417583, 1301.02064122356
1/5/2018, 1322.41, 1323.23, 1313.5, 1319.815, 497100000, 0.805594220123328, 1.13010215460345, 0.908450872442893, 0.473438608254253, 0.478377201119784, 12.5898287144632, 6.73883608361409, 5.85099263084914, 1325.80745454546, 1298.04230107531, 1268.41196825397, 1301.61721903816
1/8/2018, 1319.96, 1321.95, 1315.015, 1320.05, 501100000, 0.791446209499994, 1.28064076849903, 0.868254344374376, 0.386744986282434, 0.452788698107983, 13.2492072538439, 8.04091031766006, 5.20829693618385, 1326.7270909091, 1304.56718279574, 1270.88357875458, 1302.20890259356
1/9/2018, 1319.89, 1320.39, 1308.95, 1312.67, 515200000, 0.799676339375428, 1.41111236537393, 0.831794018222815, 0.383457513579278, 0.388134990002046, 13.0261083060216, 9.03794991533236, 3.98815839068921, 1324.24036363637, 1309.94686021509, 1273.17544810745, 1302.68232726815
1/10/2018, 1312.515, 1325.005, 1308.57, 1316.4, 508200000, 0.819963980087775, 1.60989226961847, 0.830212427405459, 0.355310372181008, 0.415572824381328, 13.0004198619326, 9.83044390465242, 3.16997595728023, 1322.24600000001, 1314.99126881724, 1275.52278021978, 1303.20436359097
1/11/2018, 1316.435, 1323.605, 1315.555, 1322.315, 521400000, 0.805920339872247, 2.76118402044727, 0.910414494522235, 0.483002171264925, 0.476928297184618, 13.3039925070261, 10.5251536251272, 2.77883888189897, 1322.26927272728, 1320.00232258068, 1278.47937728938, 1303.80651053284
1/12/2018, 1322.35, 1339.16, 1321.61, 1337.785, 517900000, 0.822364226319821, 3.00541970907358, 1.29198359320591, 0.602025802863042, 0.550439698193261, 14.6242959468343, 11.3449820894686, 3.27931385736572, 1327.68700000001, 1327.04141935488, 1282.07348962149, 1304.62820869209
1/15/2018, 1336.84, 1344.12, 1335.915, 1340.66, 444500000, 0.810171259067846, 3.53995265261637, 1.13360023754028, 0.414948024393879, 0.564600145375826, 15.7214078048396, 12.2202672325428, 3.50114057229681, 1332.18327272728, 1333.78140860219, 1285.3791990232, 1305.00244280443
1/16/2018, 1340.65, 1342.075, 1332.125, 1338.34, 526100000, 0.808169814974374, 3.31502529737169, 1.23031078337265, 0.395512989389108, 0.431653716406619, 16.2167358097743, 13.0195609479891, 3.19717486178518, 1336.77772727273, 1339.12593548391, 1288.66834432235, 1305.38127032937
1/17/2018, 1338.36, 1343.755, 1326.015, 1326.13, 530100000, 0.841716642157378, 2.28193855206035, 0.859687030791415, 0.249156887083971, 0.279296546457633, 15.4459901064067, 13.5048467796726, 1.94114332673411, 1335.09745454546, 1342.28267741939, 1291.22342857143, 1305.59562689627
1/18/2018, 1326.04, 1332.21, 1324.37, 1326.81, 535900000, 0.82876554000268, 2.4273628147266, 0.812111158436551, 0.0975755815222095, 0.27676508250497, 14.7203518475701, 13.7479477932521, 0.972404054317987, 1334.88245454546, 1344.03819354843, 1293.95472893773, 1305.93393863605
1/19/2018, 1326.725, 1337.635, 1326.5, 1331.625, 537900000, 0.826290198685372, 2.48651477685967, 1.08929687787901, 0.111640660912385, 0.327398169493418, 14.368181110902, 13.8719944567821, 0.496186654119921, 1335.53545454546, 1345.97417204305, 1296.68162271063, 1306.27025734591
1/22/2018, 1333.065, 1335.3, 1328.5, 1333.655, 521000000, 0.809274701128244, 2.3507502513769, 1.07573692452747, 0.0301806525365805, 0.337178938380978, 14.0904612333313, 13.9156878120919, 0.174773421239383, 1336.29254545455, 1347.20044086026, 1299.21024664225, 1306.68933511002
1/23/2018, 1333.73, 1341.42, 1331.45, 1341.245, 530100000, 0.80162728581022, 2.58725695155158, 1.1645147944521, 0.0501520396684001, 0.352500710891344, 14.3177694633448, 13.9961041423425, 0.321665321002287, 1337.45354545455, 1348.9302150538, 1302.13563858364, 1307.25779827798
1/24/2018, 1341.255, 1360.84, 1339.455, 1358.38, 529600000, 0.830654647086016, 2.76042437205075, 1.4667447800804, 0.326709679293182, 0.515239298771824, 15.6995890798701, 14.336801129848, 1.36278795002204, 1343.72127272728, 1352.9832150538, 1305.55802197802, 1308.09646316797
1/25/2018, 1358.49, 1365.755, 1342.84, 1348.225, 527800000, 0.880047786187964, 2.27156801043152, 1.26141869111454, 0.0197414663882602, 0.439605355044435, 15.793213120397, 14.6280835279578, 1.16512959243919, 1345.3740909091, 1354.9019462366, 1308.28258730159, 1308.79938759054
1/26/2018, 1348.09, 1356.83, 1344.98, 1350.01, 504800000, 0.87882853105281, 2.0971217027037, 1.04429691545291, 0.0734722547734993, 0.432617437354269, 15.8289788145946, 14.8682625852852, 0.960716229309437, 1349.32427272728, 1356.60901075273, 1311.16682295483, 1309.53006355064
1/29/2018, 1349.895, 1352.095, 1337.675, 1340.02, 521400000, 0.894916448968131, 1.74347130976806, 1.23207535928292, 0.186416625967038, 0.430179184244199, 14.8796900699961, 14.8705480822274, 0.00914198776870023, 1349.73154545455, 1356.86711827961, 1313.87478021978, 1310.1435763291
1/30/2018, 1340.17, 1348.085, 1334.31, 1338.4, 513600000, 0.902660372795099, 1.49205736509975, 1.13523951148364, 0.112628764233601, 0.496488986365266, 13.8371454402395, 14.6638675538298, -0.826722113590279, 1349.1500909091, 1356.39993548391, 1316.12395848596, 1310.82364097308
1/31/2018, 1338.37, 1346.96, 1333.11, 1344.83, 510800000, 0.904920778686908, 1.53978848815594, 1.04163027959366, 0.305107336080337, 0.502194082389486, 13.3755831754415, 14.4062106781521, -1.0306275027106, 1348.34463636364, 1356.50286021509, 1318.36912942613, 1311.49348530819
2/1/2018, 1344.89, 1350.775, 1337.5, 1348.46, 522800000, 0.906583347122969, 1.4368694590599, 1.14169017588114, 0.266020210679321, 0.553441478695539, 13.1511046696835, 14.1551894764584, -1.00408480677492, 1347.90918181819, 1356.63133333337, 1320.82942246642, 1312.21035301353
2/2/2018, 1348.44, 1349.73, 1327.71, 1332.675, 510300000, 0.954071181081934, 0.752066843081484, 0.854477103337937, 0.190135517830587, 0.430787445231849, 11.566158778623, 13.6373833368913, -2.07122455826829, 1341.80281818182, 1354.80874193552, 1322.37265689866, 1312.71500246003
2/5/2018, 1332.88, 1340.315, 1328.87, 1339.425, 536600000, 0.944523560995165, 0.907834165940646, 0.858482675648064, 0.437186284067731, 0.544915689950178, 10.7310455160698, 13.056115772727, -2.32507025665723, 1338.37700000001, 1353.4423978495, 1323.98855067155, 1313.37556935903
2/6/2018, 1339.28, 1345.58, 1320.2, 1324.22, 523300000, 1.00343035685283, 0.176339821179416, 0.57055499108087, 0.193755990415594, 0.449242501252257, 8.74152890847313, 12.1931983998763, -3.45166949140312, 1330.90181818183, 1350.26755913983, 1324.90876556777, 1313.73477887112
2/7/2018, 1324.28, 1332.03, 1312.11, 1318.29, 526000000, 1.03309925721508, 0.144627252987138, 0.659898541137857, 0.251769622747654, 0.533764963315087, 6.61012382949025, 11.0765834857991, -4.4664596563088, 1325.73372727274, 1346.35054838714, 1325.59728327229, 1313.93129738964
2/8/2018, 1318.44, 1321.18, 1307.025, 1318.77, 512400000, 1.03475450518617, -0.0796174444524105, 0.838695301914941, 0.382796092106218, 0.613553203148055, 4.90318111713054, 9.84190301206535, -4.93872189493481, 1320.88718181819, 1342.81877419359, 1326.12204273505, 1314.04250471505
