Date,ITB_Open,ITB_High,ITB_Low,ITB_Close,ITB_Volume,ITB_ATRPercentOfClose20,ITB_SQN25,ITB_SQN50,ITB_SQN100,ITB_SQN200,ITB_MACD,ITB_MACD_Avg,ITB_MACD_Diff,ITB_LinReg10,ITB_LinReg30,ITB_LinReg90,ITB_LinReg270
8/24/2017, 33.51, 33.51, 33.17, 33.17, 1580616, 1.34560392839457, -0.55656216388176, -0.338770648688554, 0.519454154807238, 0, -0.1910533039337, -0.0316526594110319, -0.159400644522668, 33.2210909090916, 33.8728602150538, 34.6693626373625, 35.2765935956906
8/25/2017, 33.16, 33.6, 33.16, 33.51, 1344698, 1.33100561592377, -0.542378086177268, -0.0250502129275359, 0.668040428640553, 0, -0.202345378259423, -0.0657912031807102, -0.136554175078713, 33.1270909090916, 33.8054193548387, 34.6480366300365, 35.2731396895787
8/28/2017, 33.61, 33.64, 33.3, 33.41, 2515885, 1.31912296558291, -0.518535368147919, -0.0341586447410743, 0.677352750989384, 0, -0.216863722779472, -0.0960057071004625, -0.120858015679009, 33.1261818181825, 33.732, 34.6161929181928, 35.2672376779847
8/29/2017, 33.22, 33.6, 33.1, 33.34, 3618404, 1.33078294439469, -0.816075043393343, -0.211293676171934, 0.596951047243079, 0, -0.231351158254959, -0.123074797331362, -0.108276360923598, 33.1443636363644, 33.6283870967742, 34.5819291819291, 35.259671019407
8/30/2017, 33.32, 33.66, 33.32, 33.55, 3256766, 1.30700113853392, -0.491837645465524, -0.168834907308052, 0.702953355185189, 0, -0.223313095926585, -0.143122457050407, -0.0801906388761784, 33.318727272728, 33.5764516129032, 34.5580317460316, 35.2571321642429
8/31/2017, 33.65, 34.1, 33.55, 34.09, 2830914, 1.3026516218223, -0.0468841625391228, 0.138093453437945, 0.829952442695132, 0, -0.171393667083244, -0.148776699056974, -0.0226169680262699, 33.6058181818189, 33.5726451612903, 34.5543931623931, 35.2672759932375
9/1/2017, 34.18, 34.34, 34.09, 34.19, 1063533, 1.27045990343744, 0.16434356166134, 0.310143527700805, 0.722247624250844, 0, -0.120785639732105, -0.143178487192, 0.0223928474598951, 33.8527272727281, 33.6031397849462, 34.5621929181928, 35.2794458753916
9/5/2017, 34.1, 34.29, 33.72, 33.95, 1612645, 1.29941599097496, 0.0742722877665149, 0.191372237451251, 0.742459943963929, 0, -0.098904300471446, -0.134323649847889, 0.0354193493764434, 33.9885454545463, 33.5949462365591, 34.5609963369962, 35.2856594427245
9/6/2017, 34.17, 34.24, 33.93, 34.16, 2607423, 1.27223109627986, -0.152171884299234, 0.216379077414295, 0.84293801096662, 0, -0.0638815497632734, -0.120235229830966, 0.0563536800676928, 34.1869090909099, 33.6378064516129, 34.5596263736263, 35.2965075479396
9/7/2017, 34.25, 34.3, 33.97, 34.06, 2214998, 1.26061196525173, -0.300075339503817, 0.284019379793078, 0.65157980995762, 0, -0.0436912858208274, -0.104926441028938, 0.0612351552081111, 34.2434545454554, 33.6532258064516, 34.5521001221, 35.3047237531926
9/8/2017, 34.1, 34.69, 34, 34.53, 3418707, 1.28119378394585, 0.06098129676793, 0.243023361958517, 0.751562509602274, 0, 0.010118080924066, -0.0819175366383376, 0.0920356175624035, 34.4007272727281, 33.7231612903226, 34.5582808302807, 35.323442296193
9/11/2017, 34.62, 34.81, 34.48, 34.78, 2711124, 1.25582634536135, -0.00290785638062834, 0.663286028678631, 0.841429525737455, 0, 0.0721041308703576, -0.0511132031365985, 0.123217334006956, 34.6381818181827, 33.8073548387097, 34.572691086691, 35.3473799671593
9/12/2017, 34.85, 35.19, 34.81, 35.17, 3085420, 1.2380937809805, 0.257524191143839, 0.595380616273709, 1.04809564890499, 0, 0.150958111530606, -0.0106989402031576, 0.161657051733764, 34.9210909090918, 33.9291397849462, 34.6050158730157, 35.3795766233766
9/13/2017, 35.2, 35.2, 34.5, 34.8, 2802170, 1.28926926331121, 0.0965259408266437, 0.478382199004323, 0.898546390431301, 0, 0.181502305933591, 0.0277413090241922, 0.153760996909399, 34.9661818181827, 34.0322580645161, 34.6213992673991, 35.4026964560863
9/14/2017, 34.75, 34.96, 34.55, 34.81, 2126171, 1.28334506880404, 0.0904378951888895, 0.441523450130128, 0.870886117844725, 0, 0.204162261025004, 0.0630254994243547, 0.14113676160065, 34.9770909090918, 34.142193548387, 34.6348034188033, 35.425484034787
9/15/2017, 34.82, 34.94, 34.51, 34.79, 2023496, 1.28167806130541, 0.576294293798416, 0.587288199860263, 0.90323776949752, 0, 0.217993710045057, 0.0940191415484952, 0.123974568496562, 35.0203636363645, 34.2431827956989, 34.6551916971916, 35.447279517921
9/18/2017, 34.89, 35.08, 34.82, 34.97, 4478765, 1.25279098556404, 0.619785592898252, 0.335368591104484, 0.834782162680517, 0, 0.240705030957692, 0.123356319430335, 0.117348711527357, 35.1076363636373, 34.3882795698924, 34.6818656898656, 35.472540037244
9/19/2017, 35.02, 35.22, 34.89, 35.12, 8440560, 1.23204999222425, 0.408774008319553, 0.243680425561397, 0.841379914207822, 0, 0.267721535593431, 0.152229362662954, 0.115492172930477, 35.1561818181827, 34.549440860215, 34.7138266178265, 35.500518723143
9/20/2017, 35.16, 35.17, 34.69, 34.81, 6567529, 1.24981660271675, 0.256944822377119, 0.240573744087784, 0.876020125806842, 0, 0.261108010329764, 0.174005092196316, 0.0871029181334481, 35.0758181818191, 34.6618064516129, 34.7255384615383, 35.5210667233319
9/21/2017, 34.83, 34.96, 34.75, 34.89, 1914048, 1.21469791182406, 0.235749936173902, 0.254805299984056, 0.90881030148974, 0, 0.25933264996273, 0.191070603749599, 0.068262046213131, 34.9676363636373, 34.784817204301, 34.7470036630035, 35.5428679517204
9/22/2017, 34.89, 35.13, 34.69, 35.01, 1214928, 1.21284689049884, 0.873069196047542, 0.283291874912568, 1.03895151883603, 0, 0.264558989846542, 0.205768280968987, 0.0587907088775545, 34.9496363636373, 34.8738279569892, 34.775509157509, 35.5667593252554
9/25/2017, 35.04, 35.25, 34.9, 35.17, 2527474, 1.19672110192056, 1.32237805275928, 0.330535156802611, 1.10408062410492, 0, 0.278402316082044, 0.220295087991599, 0.0581072280904454, 35.0107272727282, 34.9838279569892, 34.7928253968253, 35.5935528789659
9/26/2017, 35.32, 35.55, 35.17, 35.44, 2435536, 1.18183541469579, 1.50604479055506, 0.457038279036031, 1.14235105880587, 0, 0.307614012522031, 0.237758872897685, 0.0698551396243456, 35.2218181818192, 35.1531182795698, 34.8257606837605, 35.6255379250218
9/27/2017, 35.57, 35.78, 35.29, 35.69, 2976253, 1.18352577029918, 1.65704985121084, 0.799765752146008, 1.18098269405365, 0, 0.346938116427758, 0.2595947216037, 0.0873433948240583, 35.4305454545464, 35.3418494623655, 34.8787741147739, 35.6621631878558
9/28/2017, 35.69, 36.19, 35.67, 36.17, 5991836, 1.18131139079013, 2.46998346868392, 0.867563392966994, 1.34465261792228, 0, 0.412084487106853, 0.29009267470433, 0.121991812402523, 35.7585454545465, 35.590946236559, 34.9536654456653, 35.7081983160769
9/29/2017, 36.36, 36.65, 36.32, 36.54, 5588902, 1.17656352913615, 2.84391409909933, 1.24548324635958, 1.31237113575265, 0, 0.487944640919743, 0.329663067947413, 0.15828157297233, 36.1361818181828, 35.8333978494623, 35.0342588522587, 35.7610976021614
10/2/2017, 36.7, 36.92, 36.47, 36.7, 2430640, 1.17417029392107, 2.72110095787722, 1.16487805116928, 1.36064807050457, 0, 0.554582144437873, 0.374646883245505, 0.179935261192368, 36.5096363636374, 36.0573118279569, 35.1214993894992, 35.8162890559733
10/3/2017, 37.25, 37.25, 36.56, 37.09, 5259976, 1.19674972492742, 3.12956130188324, 1.40728958873726, 1.46471761386879, 0, 0.631582101388688, 0.426033926874141, 0.205548174514546, 36.9534545454556, 36.3120430107526, 35.2218485958484, 35.8785224579774
10/4/2017, 37.15, 37.41, 37.02, 37.38, 2425671, 1.18025882644944, 3.47166994685705, 1.37729228851227, 1.62920500536268, 0, 0.707846089297291, 0.482396359358771, 0.22544972993852, 37.3280000000011, 36.5838494623655, 35.3275018315017, 35.9455546465969
10/5/2017, 37.5, 37.53, 37.2, 37.27, 1458507, 1.16882670206724, 3.12201889858578, 1.46968436540105, 1.47963838570511, 0, 0.75075552609978, 0.536068192706973, 0.214687333392807, 37.5403636363647, 36.7910322580644, 35.4226227106225, 36.0090047495682
10/6/2017, 37.32, 37.46, 37.2, 37.39, 1330981, 1.14159033502925, 2.93523387433242, 1.58072650706618, 1.46511020614222, 0, 0.785391061758723, 0.585932766517323, 0.1994582952414, 37.6883636363647, 36.981569892473, 35.5174945054944, 36.0736851663907
10/9/2017, 37.5, 37.61, 37.27, 37.38, 910325, 1.13027981528643, 2.81353124829575, 1.71107215941687, 1.78359185242794, 0, 0.802779118907367, 0.629302036995332, 0.173477081912035, 37.735090909092, 37.1662795698923, 35.6182808302807, 36.1369072164948
10/10/2017, 37.5, 37.56, 37.14, 37.34, 1241320, 1.13115603965282, 3.1454642157417, 1.74802093781963, 1.67821762572928, 0, 0.804062877426581, 0.664254205081582, 0.139808672344999, 37.7014545454557, 37.3142795698924, 35.7244517704516, 36.1980931449503
10/11/2017, 37.37, 37.74, 37.33, 37.51, 1567973, 1.12438011715821, 3.10043572181979, 1.59220365358662, 1.56900817485385, 0, 0.809466814985214, 0.693296727062308, 0.116170087922906, 37.6729090909102, 37.4538279569891, 35.8275604395603, 36.261542007666
10/12/2017, 37.5, 37.62, 37.4, 37.46, 851385, 1.09895150253268, 3.18572455749953, 1.50306756690166, 1.50661550874689, 0, 0.800487372160944, 0.714734856082036, 0.0857525160789085, 37.6238181818194, 37.5741290322579, 35.9225054945053, 36.3227688047992
10/13/2017, 37.65, 37.71, 37.42, 37.42, 675075, 1.08386924427126, 2.82607936954368, 1.5220335090895, 1.64359338745688, 0, 0.781138949752638, 0.728015674816156, 0.0531232749364816, 37.5645454545467, 37.7001290322579, 36.0147838827837, 36.3820237551393
10/16/2017, 37.55, 37.76, 37.38, 37.46, 1665371, 1.07929705725037, 2.63125199179301, 1.37355225577603, 1.61664823872022, 0, 0.760268944164906, 0.734466328685906, 0.025802615479, 37.5030909090922, 37.816387096774, 36.1053357753356, 36.4409467336683
10/17/2017, 37.56, 37.61, 37.39, 37.44, 627352, 1.05526026646285, 2.3061913977834, 1.37992045478386, 1.62901836631591, 0, 0.733658325038725, 0.73430472795647, -0.000646402917745093, 37.4712727272739, 37.893010752688, 36.1930573870572, 36.4983537313433
10/18/2017, 37.51, 37.66, 37.35, 37.54, 1129756, 1.04111606706315, 3.19340112596799, 1.49265232601357, 1.73652034937261, 1.7583912858299, 0.712425978714357, 0.729928978108047, -0.0175029993936903, 37.5129090909103, 37.9738064516127, 36.2845860805859, 36.5566484409635
10/19/2017, 37.5, 38.21, 37.42, 38.17, 2616840, 1.0762201283645, 3.40861070086495, 1.72735684494464, 1.94546067924142, 1.74546420021378, 0.737928545227014, 0.731528891531841, 0.00639965369517315, 37.7414545454558, 38.1060645161288, 36.4131037851036, 36.6262283568258
10/20/2017, 38.38, 38.66, 38.03, 38.53, 2634832, 1.09461085348272, 3.75025119696612, 2.45852319599129, 2.08397265624975, 1.80576536557753, 0.778217695113256, 0.740866652248124, 0.0373510428651318, 38.069272727274, 38.2888172043008, 36.5603199023197, 36.7015633149811
10/23/2017, 38.65, 38.84, 38.53, 38.55, 1756183, 1.07954833658768, 3.55457289092741, 2.40441288712429, 1.94635939992926, 1.91749051870979, 0.802510132259314, 0.753195348250362, 0.0493147840089525, 38.3398181818195, 38.4649677419352, 36.6970915750914, 36.7759086561454
10/24/2017, 38.62, 38.99, 38.6, 38.97, 3208934, 1.07097148977886, 3.68259937115342, 2.37132222400664, 1.91595865189919, 2.00100820764745, 0.845901527376483, 0.771736584075586, 0.0741649433008971, 38.6836363636377, 38.6960860215051, 36.8468473748472, 36.8570333885863
10/25/2017, 39.02, 39.24, 38.55, 38.73, 3123775, 1.11280586131805, 3.93203005616542, 2.28776950752056, 1.97564763134321, 1.92112242530029, 0.851112432070835, 0.787611753674636, 0.0635006783961988, 38.8896363636377, 38.8475698924728, 36.9892600732599, 36.9320669762206
10/26/2017, 38.88, 39.3, 38.87, 39.25, 2103257, 1.11577127282562, 4.13777584158087, 2.43210935448902, 2.16430896906122, 1.95524152872589, 0.886977244215174, 0.807484851782744, 0.0794923924324306, 39.1987272727287, 39.0403440860212, 37.1535164835163, 37.0157204570791
10/27/2017, 39.25, 39.41, 39, 39.36, 2293555, 1.1091036924666, 4.11040614167813, 3.11459330046839, 2.15801858709006, 1.97757242446066, 0.913743382001023, 0.8287365578264, 0.0850068241746234, 39.4401818181832, 39.2170967741933, 37.3154017094015, 37.099979757085
10/30/2017, 39.41, 39.66, 39.19, 39.27, 2193424, 1.1159054053657, 3.76475739086792, 3.36903675124854, 2.1324386443091, 1.94557560649364, 0.917121485599615, 0.846413543381043, 0.0707079422185726, 39.5527272727287, 39.3649462365588, 37.4628717948716, 37.1810307587149
10/31/2017, 39.54, 39.83, 39.37, 39.76, 4936126, 1.11746793272826, 3.81256301615766, 3.560609727527, 2.24171904156535, 2.03519342192484, 0.948404940150084, 0.866811822734851, 0.0815931174152329, 39.7318181818196, 39.5572258064513, 37.628244200244, 37.2699101782893
11/1/2017, 39.76, 40.01, 39.72, 39.98, 4125610, 1.09202097936498, 3.773027401813, 3.65249687006819, 2.26261713124342, 2.06360860603816, 0.979656593257708, 0.889380776839423, 0.0902758164182855, 39.8803636363651, 39.7268172043008, 37.8020463980461, 37.3613690422963
