Date,VNQ_Open,VNQ_High,VNQ_Low,VNQ_Close,VNQ_Volume,VNQ_ATRPercentOfClose20,VNQ_SQN25,VNQ_SQN50,VNQ_SQN100,VNQ_SQN200,VNQ_MACD,VNQ_MACD_Avg,VNQ_MACD_Diff,VNQ_LinReg10,VNQ_LinReg30,VNQ_LinReg90,VNQ_LinReg270
4/20/2017, 85.24, 85.47, 84.8, 85.41, 3109054, 0.995205043530408, 1.62105711012665, 0.800955837010977, 0, 0, 0.75071164772379, 0.461379520811213, 0.289332126912577, 85.6992727272723, 85.0781935483877, 83.2853298245614, 83.2853298245614
4/21/2017, 85.36, 85.46, 84.96, 85.1, 3261924, 0.978266035599713, 1.53034212611077, 0.558296087344923, 0, 0, 0.749091527668739, 0.518921922182718, 0.23016960548602, 85.6359999999995, 85.2383870967748, 83.3819172932331, 83.3819172932331
4/24/2017, 85.5, 85.55, 83.39, 84.16, 6595301, 1.06805985798549, 0.787757790008358, 0.259804379405123, 0, 0, 0.66429979226757, 0.547997496199689, 0.116302296067882, 85.1787272727268, 85.2340000000006, 83.4262637362637, 83.4262637362637
4/25/2017, 84.16, 84.64, 84.02, 84.51, 3412276, 1.04713669110941, 1.00507289693788, 0.199628291152011, 0, 0, 0.618217380859036, 0.562041473131558, 0.0561759077274779, 84.9109090909086, 85.2631612903233, 83.4862252515417, 83.4862252515417
4/26/2017, 84.45, 84.62, 83.67, 83.88, 4185489, 1.05887989601065, 0.828974184401727, 0.0338948575265707, 0, 0, 0.524811304902386, 0.554595439485724, -0.0297841345833382, 84.5152727272723, 85.185892473119, 83.5122310126582, 83.5122310126582
4/27/2017, 84.01, 84.21, 83.5, 83.66, 4822219, 1.0510148624612, 1.06199552530806, 0.0891529049671161, 0, 0, 0.428099293199566, 0.529296210228492, -0.101196917028927, 84.0534545454541, 85.1681505376351, 83.5262777777778, 83.5262777777778
4/28/2017, 83.44, 83.57, 82.49, 82.79, 5983748, 1.07961720284852, 0.369965038196268, -0.0574333398011426, 0, 0, 0.27804744023355, 0.479046456229504, -0.200999015995954, 83.2967272727269, 85.0200645161297, 83.4975067750678, 83.4975067750678
5/1/2017, 83.15, 83.53, 82.46, 83.28, 6003561, 1.08384285317769, 0.610751705367044, -0.0569469984154821, 0, 0, 0.196405134459809, 0.422518191875565, -0.226113057415756, 82.9939999999996, 84.9547741935491, 83.4933764325595, 83.4933764325595
5/2/2017, 83.38, 83.59, 82.83, 83.14, 4930021, 1.07709058421946, 0.923167517017737, -0.130869475146774, 0, 0, 0.119034038660317, 0.361821361232515, -0.242787322572198, 82.798545454545, 84.8569677419362, 83.4827538726334, 83.4827538726334
5/3/2017, 83.1, 83.2, 81.76, 82.03, 6207577, 1.12485487764727, 0.235311648903389, -0.668693937774297, 0, 0, -0.0314878630476585, 0.283159516376481, -0.314647379424139, 82.3254545454541, 84.5935698924738, 83.4206078431373, 83.4206078431373
5/4/2017, 81.52, 81.76, 80.7, 81.63, 8025099, 1.15531365101967, -0.115982596432436, -0.699532949679503, 0, 0, -0.180968123781284, 0.190333988344928, -0.371302112126212, 81.8999999999996, 84.2366236559147, 83.3424596443228, 83.3424596443228
5/5/2017, 81.81, 82.4, 81.77, 82.4, 5458059, 1.13401505662741, 0.13229686451865, -0.604168474585418, 0, 0, -0.23459547194831, 0.10534809628628, -0.33994356823459, 81.8847272727269, 84.0156989247319, 83.3026222935044, 83.3026222935044
5/8/2017, 82.58, 82.58, 81.36, 81.82, 3940834, 1.15950499428983, -0.28197866436591, -0.84016610111727, 0, 0, -0.320205554165213, 0.0202373661959814, -0.340442920361194, 81.6283636363632, 83.7124086021513, 83.2381374085685, 83.2381374085685
5/9/2017, 81.81, 81.92, 81.06, 81.38, 5790894, 1.16032395798911, -0.542082533222792, -1.05937318641441, 0, 0, -0.418729629358936, -0.067556032915002, -0.351173596443934, 81.417636363636, 83.3043440860223, 83.1565091930542, 83.1565091930542
5/10/2017, 81.37, 82.3, 81.17, 82.02, 3801407, 1.1625921179724, -0.283779236934182, -0.754113210292115, 0, 0, -0.440094877680394, -0.14206380186808, -0.298031075812314, 81.4727272727268, 82.9992688172051, 83.106329588015, 83.106329588015
5/11/2017, 81.72, 81.85, 80.9, 81.61, 3542814, 1.17863025658977, -0.477104652055691, -0.791293512315804, 0, 0, -0.484525258813392, -0.210556093257143, -0.273969165556249, 81.4436363636359, 82.6694193548394, 83.0401562881564, 83.0401562881564
5/12/2017, 81.75, 81.78, 81.21, 81.28, 3115409, 1.15930874112053, -0.770153883501308, -0.765512488954433, 0, 0, -0.540138517435381, -0.27647257809279, -0.26366593934259, 81.2383636363632, 82.309892473119, 82.9523150183151, 82.9622336359294
5/15/2017, 81.35, 82.22, 81.3, 81.52, 3263946, 1.15575544350298, -0.720428585819751, -0.627276787661625, 0, 0, -0.558409434960453, -0.332859949466323, -0.22554948549413, 81.2963636363631, 82.0187741935491, 82.9029670329671, 82.8975175315569
5/16/2017, 81.52, 81.69, 80.71, 80.97, 4338574, 1.16594201020927, -1.12993697429119, -0.669172557340738, 0, 0, -0.61023525997345, -0.388335011567748, -0.221900248405702, 81.2323636363631, 81.6807741935491, 82.8374017094018, 82.811946922901
5/17/2017, 80.92, 81.61, 80.75, 81.3, 7243679, 1.15603946295587, -1.24106538940535, -0.491780211215191, 0, 0, -0.6175605045281, -0.434180110159819, -0.183380394368282, 81.1787272727268, 81.3966451612911, 82.7889084249084, 82.7433684210528
5/18/2017, 81.17, 81.96, 80.73, 81.75, 4128222, 1.16742150362565, -0.987255687242058, -0.0129778565798682, 0, 0, -0.580364493799934, -0.463416986887842, -0.116947506912092, 81.2403636363631, 81.1874838709685, 82.7453870573871, 82.6959671052633
5/19/2017, 81.69, 82.68, 81.35, 82.19, 6390302, 1.18402326956232, -0.738005149424984, 0.442540752683708, 0, 0, -0.509508764667615, -0.472635342443796, -0.0368734222238185, 81.601454545454, 81.0712258064523, 82.7066251526252, 82.668356958763
5/22/2017, 82.22, 82.8, 82.16, 82.51, 3433736, 1.15924286630785, -1.0613766486747, 0.599033856903503, 0, 0, -0.422661583556334, -0.462640590666304, 0.0399790071099703, 81.968545454545, 81.0113118279577, 82.6709792429793, 82.6547612034506
5/23/2017, 82.68, 82.99, 82.53, 82.58, 2960147, 1.12940993526408, -1.12836532036189, 0.562912639392774, 0, 0, -0.344218218485594, -0.438956116230162, 0.0947378977445681, 82.2341818181814, 81.0013978494631, 82.64757997558, 82.6444959802103
5/24/2017, 82.69, 83.3, 82.65, 83.25, 2578721, 1.10754761359042, -0.781648857373065, 0.739783248976472, 0, 0, -0.225389733390458, -0.396242839662221, 0.170853106271764, 82.7938181818177, 81.124516129033, 82.6509108669109, 82.661290909091
5/25/2017, 83.39, 83.65, 83.08, 83.26, 3146888, 1.08627398378372, -0.781551619380258, 0.328815964264825, 0, 0, -0.128924228163328, -0.342779117362442, 0.213854889199115, 83.2078181818177, 81.2476774193556, 82.6684322344323, 82.6779346534654
5/26/2017, 83.23, 83.33, 82.4, 82.66, 3046224, 1.09570545965812, -0.880192765781614, 0.196798065206693, 0.00899182553743395, 0, -0.0997398667669813, -0.29417126724335, 0.194431400476369, 83.258545454545, 81.2897849462374, 82.6628302808304, 82.6706290040769
5/30/2017, 82.65, 82.82, 82.14, 82.14, 1865209, 1.0889026373335, -0.760243295066434, -0.0667963105080864, -0.30502864323618, 0, -0.117219471179894, -0.258780908030659, 0.141561436850765, 83.1023636363631, 81.3443010752696, 82.6161440781441, 82.6435084713498
5/31/2017, 82.28, 82.53, 81.87, 82.19, 5515028, 1.07397906678483, -0.884668413828517, -0.0113585176013976, -0.344617204646581, 0, -0.125589879524171, -0.232142702329361, 0.106552822805191, 82.8196363636359, 81.4408172043018, 82.5852698412699, 82.6192457057507
6/1/2017, 81.96, 82.72, 81.76, 82.62, 6557172, 1.07306732660485, -0.475915715441873, 0.19843981386549, -0.26678091978026, 0, -0.0964146737594405, -0.204997096615377, 0.108582422855937, 82.6849090909086, 81.6053763440868, 82.5894432234433, 82.6121263736264
6/2/2017, 82.96, 83.65, 82.96, 83.47, 3999506, 1.07073177666093, -0.0537101552939198, 0.626073116166033, 0.0227028429422671, 0, -0.00465159603766097, -0.164927996499834, 0.160276400462173, 82.8618181818177, 81.896387096775, 82.6321098901099, 82.6371985624439
6/5/2017, 83.26, 83.38, 82.73, 83.11, 4919902, 1.06612059112012, 0.139699809361495, 0.351264472885863, 0.08582954600154, 0, 0.0385776140980738, -0.124226874380252, 0.162804488478326, 82.908545454545, 82.1335698924739, 82.6471037851039, 82.6480902839005
6/6/2017, 83.16, 83.18, 82.59, 82.71, 4358323, 1.05337949717802, -0.207018098013201, 0.260652140269765, 0.10624356886464, 0, 0.0400981905394673, -0.0913618613963084, 0.131460051935776, 82.8309090909086, 82.2701720430115, 82.641203907204, 82.6439148494289
6/7/2017, 82.69, 83.44, 82.62, 83.29, 3191286, 1.04296755073855, 0.0728081432112509, 0.650134142742351, 0.134674061443925, 0, 0.0871003721896955, -0.0556694146791077, 0.142769786868803, 82.9567272727268, 82.5130537634416, 82.6429792429793, 82.6610890248046
6/8/2017, 83.32, 83.32, 82.35, 83.09, 2963550, 1.05157454490268, 0.462428951742864, 0.489509701648826, 0.120332046619369, 0, 0.106978430494678, -0.0231398456443505, 0.130118276139028, 83.1087272727268, 82.6964301075276, 82.6228717948718, 82.670507089241
6/9/2017, 83.09, 83.95, 82.8, 83.67, 4950387, 1.06079314556191, 0.872559847305541, 0.519330810844893, 0.108948315635296, 0, 0.167601086653931, 0.0150083408153059, 0.152592745838626, 83.4718181818178, 82.9438279569899, 82.6402686202686, 82.7004619164619
6/12/2017, 83.6, 84.44, 83.47, 84.42, 4049586, 1.05625129548338, 0.860267580886195, 0.677018229225976, 0.216638540349353, 0, 0.273016545620251, 0.066609981776295, 0.206406563843956, 83.9516363636359, 83.2283225806458, 82.667496947497, 82.7561727799228
6/13/2017, 84.38, 84.69, 84.03, 84.61, 2787502, 1.04018789323332, 1.23551928060088, 0.59393753321095, 0.406975033220134, 0, 0.367652400415849, 0.126818465504206, 0.240833934911644, 84.2970909090905, 83.5590752688179, 82.7223589743591, 82.8168789506953
6/14/2017, 85.12, 85.3, 84.44, 84.73, 5317644, 1.03752841690249, 1.53169217349327, 0.559463509000309, 0.32043639168216, 0, 0.44718017952448, 0.190890808308261, 0.256289371216219, 84.5592727272723, 83.8871397849468, 82.7908107448109, 82.879934792734
6/15/2017, 84.37, 85.39, 84.3, 85.16, 3757156, 1.04467230655168, 1.45517325860175, 0.676027516419509, 0.271056798579177, 0, 0.538694192449768, 0.260451485136562, 0.278242707313206, 84.9174545454541, 84.1855053763448, 82.8735335775336, 82.9559801678108
6/16/2017, 85.27, 85.32, 84.57, 84.94, 4497995, 1.0391579814533, 1.57815985150151, 0.579447366921419, 0.227819451772222, 0, 0.586704382719446, 0.325702064653139, 0.261002318066307, 85.2310909090904, 84.4090967741943, 82.9383638583639, 83.022191904048
6/19/2017, 84.94, 84.99, 84.54, 84.95, 4892189, 1.01357004117023, 1.78294448640444, 0.460366773264791, 0.331303948658303, 0, 0.618430835121941, 0.3842478187469, 0.234183016375042, 85.3959999999995, 84.6639354838716, 83.016192918193, 83.0867727674624
6/20/2017, 85, 85.24, 84.1, 84.75, 3194265, 1.03242048669665, 1.55230313178093, 0.369846237838223, 0.324581118728829, 0, 0.620285681475792, 0.431455391292678, 0.188830290183114, 85.3114545454541, 84.8382795698932, 83.0883101343102, 83.142693032015
6/21/2017, 84.75, 84.99, 84.04, 84.58, 2559708, 1.03893065068768, 1.82379711917929, 0.176641706820192, 0.448059055673188, 0, 0.601108872419957, 0.465386087518134, 0.135722784901823, 85.1729090909086, 84.9428172043018, 83.1649865689867, 83.1912804443811
6/22/2017, 84.47, 84.83, 84.13, 84.66, 6220846, 1.02739329923701, 1.70140837988814, 0.034965990297297, 0.571513683155515, 0, 0.585615829741798, 0.489432035962867, 0.0961837937789311, 84.9516363636359, 85.0795268817212, 83.2452625152627, 83.2411050420168
6/23/2017, 83.89, 84.63, 83.75, 84.15, 3758966, 1.03600904192199, 1.18116002836842, -0.0671785605203381, 0.36556561616504, 0, 0.526119960637928, 0.496769620897879, 0.029350339740049, 84.5845454545449, 85.1071612903234, 83.292866910867, 83.2726955922865
6/26/2017, 84.36, 85.06, 84.36, 84.75, 6417390, 1.03092805703656, 1.23409146161394, 0.155456201903362, 0.673001193429792, 0, 0.521373966774348, 0.501690490073173, 0.0196834767011754, 84.5485454545449, 85.1725376344094, 83.3599267399268, 83.3229643679718
6/27/2017, 84.33, 84.83, 83.94, 83.99, 3925278, 1.04122627922558, 0.675389293905198, -0.349631611741287, 0.345004340139333, 0, 0.451087231219987, 0.491569838302536, -0.040482607082549, 84.2699999999995, 85.1350967741943, 83.4034603174604, 83.347181127549
6/28/2017, 84.22, 84.59, 83.93, 84.19, 2956295, 1.02601217998038, 0.731112994504525, -0.357425215322918, 0.296845259544405, 0, 0.406833096740414, 0.474622489990111, -0.0677893932496975, 84.1183636363631, 85.0704301075276, 83.4590134310135, 83.3771295567794
6/29/2017, 83.92, 83.92, 83.08, 83.23, 3985814, 1.05263687565686, 0.00570735583335622, -0.578816390128657, 0.139695428699864, 0, 0.290943582869076, 0.437886708565904, -0.146943125696828, 83.7505454545449, 84.8851827956998, 83.4960732600733, 83.3756322580645
6/30/2017, 83.46, 83.88, 82.99, 83.23, 4206946, 1.0534713300838, 0.00147133870095805, -0.581568625445659, 0.195050535541667, 0, 0.196831358806136, 0.389675638613951, -0.192844279807814, 83.4439999999994, 84.7174838709686, 83.5280903540904, 83.3741638095238
7/3/2017, 83.56, 84.46, 83.37, 84.29, 3169520, 1.06117449119387, 0.666725894123604, -0.191614139097573, 0.267939374687033, 0, 0.205412022474121, 0.352822915385985, -0.147410892911864, 83.5989090909085, 84.7040645161299, 83.6171941391942, 83.4059767529058
7/5/2017, 84.44, 84.44, 82.94, 83.1, 5370196, 1.11280478904446, 0.371957373464727, -0.25553273462142, 0.0110769923916966, 0, 0.114865111986362, 0.30523135470606, -0.190366242719699, 83.3387272727267, 84.5474408602158, 83.6636898656899, 83.3998671259842
7/6/2017, 82.59, 82.97, 81.44, 81.54, 4180658, 1.17918045218438, -0.191445753050083, -0.707457416643007, -0.368929373863018, 0, -0.0818296482189993, 0.227819154121048, -0.309648802340048, 82.5956363636359, 84.1937419354847, 83.6536800976801, 83.345726744186
7/7/2017, 81.74, 82.23, 81.43, 82, 3249849, 1.16271774838487, -0.180294707555558, -0.440266229647867, -0.290306446656209, 0, -0.198307541277671, 0.142593815041304, -0.340901356318976, 82.1932727272722, 83.9497849462374, 83.6538241758242, 83.307129397734
7/10/2017, 82.18, 82.26, 81.19, 81.25, 4164346, 1.18062415506684, -0.70639098623741, -0.565729957042303, -0.34531837997059, 0, -0.347134294628162, 0.044648193107411, -0.391782487735573, 81.5749090909085, 83.6193978494633, 83.6177948717949, 83.2467398708161
7/11/2017, 81.31, 81.39, 80.58, 81.16, 3346556, 1.17273813416981, -0.622632693092487, -0.385778745644576, -0.31290397098079, 0, -0.466959992613567, -0.0576734440367847, -0.409286548576783, 81.2036363636358, 83.2505591397859, 83.5703565323566, 83.1852255378209
7/12/2017, 81.71, 82.63, 81.54, 82.16, 3189233, 1.19000067698102, -0.151669440490757, -0.247435169790244, -0.216643123917515, 0, -0.475746964053812, -0.14128814804019, -0.334458816013622, 81.2216363636358, 82.9836129032267, 83.561772893773, 83.1552848029163
7/13/2017, 82.22, 82.49, 82, 82.29, 2556159, 1.1584874570388, -0.295984884942361, -0.181749124191882, -0.221435302393934, 0, -0.466839355193002, -0.206398389470753, -0.26044096572225, 81.4243636363631, 82.7363655913988, 83.5519291819293, 83.1299887779149
7/14/2017, 82.79, 83.23, 82.71, 83.08, 2577645, 1.14666991090198, 0.0167498484981008, 0.284981019999805, -0.26906217648653, 0, -0.391520409730063, -0.243422793522615, -0.148097616207448, 81.8116363636358, 82.617376344087, 83.5688571428572, 83.1286666666666
7/17/2017, 83.08, 83.88, 82.92, 83.75, 2730692, 1.13793515686985, 0.0439758758026898, 0.546514634377171, -0.103822709073224, 0, -0.274600775424574, -0.249658389903007, -0.0249423855215673, 82.4385454545449, 82.6370967741945, 83.5811062271063, 83.1470108932461
7/18/2017, 83.78, 83.93, 83.34, 83.57, 3012505, 1.11866657794014, -0.242151169012647, 0.315729329972362, -0.210218798954921, 0, -0.194226694126243, -0.238572050747654, 0.0443453566214107, 83.1869090909085, 82.6081720430117, 83.5567912087913, 83.1596500644052
7/19/2017, 83.7, 84.23, 83.52, 84.2, 2949757, 1.09694320216787, -0.103583728829065, 0.617854471264148, -0.168706846070748, 0, -0.0787857279338056, -0.206614786184884, 0.127829058251079, 83.9541818181813, 82.6295483870977, 83.5523272283273, 83.1901618533798
7/20/2017, 84.25, 84.39, 83.77, 83.81, 3140378, 1.08393373990464, -0.255885714117693, 0.63443000429094, -0.311415849580883, 0, -0.0185537945587271, -0.169002587859653, 0.150448793300926, 84.2147272727268, 82.6304946236569, 83.5324835164837, 83.2087217182775
7/21/2017, 83.87, 83.97, 83.35, 83.75, 2973097, 1.0674897003503, -0.406243383230796, 0.461735829295628, -0.223816655621978, 0, 0.024061581100483, -0.130389754067626, 0.154451335168109, 84.4227272727267, 82.6071397849473, 83.5072283272284, 83.2251068859198
7/24/2017, 83.73, 83.83, 83.21, 83.59, 2659258, 1.05314211369925, -0.389349410683472, 0.529336996375643, -0.207457676679046, 0, 0.0444119571172479, -0.095429411830651, 0.139841368947899, 84.3299999999994, 82.5978924731193, 83.5088864468866, 83.2365592705167
7/25/2017, 83.65, 83.78, 83.13, 83.7, 2785068, 1.03799930489743, -0.358388104849845, 0.645304291397922, -0.110401517438038, 0, 0.0686247935164914, -0.0626185707612225, 0.131243364277714, 84.1296363636357, 82.653118279571, 83.5107936507938, 83.2508131055837
7/26/2017, 83.73, 84.57, 83.54, 84.28, 2976798, 1.04041901671712, -0.119654049447271, 0.724018185885984, 0.0466316469151, 0, 0.133080721823404, -0.0234787122442971, 0.156559434067701, 84.1910909090902, 82.799247311829, 83.5452967032968, 83.2808805279226
7/27/2017, 83.98, 84.73, 83.48, 84.38, 2828802, 1.06129638531018, -0.0395200446232707, 0.90208696051861, 0.12930770302992, 0, 0.190040999308067, 0.0192252300661757, 0.170815769241891, 84.1974545454538, 82.9681935483882, 83.579711843712, 83.3129807692307
7/28/2017, 84.4, 84.66, 83.98, 84.15, 3024479, 1.05139131958228, -0.131531372203434, 0.757051299478286, 0.159214961558982, 0, 0.214154709595945, 0.0582111259721296, 0.155943583623816, 84.1683636363629, 83.1388817204313, 83.5961050061052, 83.3379779693486
7/31/2017, 84.24, 84.38, 83.6, 84.26, 2967612, 1.04380311613704, 0.0528922230093508, 0.670617876134892, 0.463368412307993, 0, 0.239381636920101, 0.0944452281617238, 0.144936408758377, 84.2529090909084, 83.3153763440872, 83.6015164835166, 83.3653726972129
8/1/2017, 84.52, 85, 83.97, 84.64, 3142907, 1.04800694751207, -0.0136619983580171, 0.653082423053547, 0.777592202910433, 0, 0.286731718021144, 0.132902526133608, 0.153829191887536, 84.4049090909083, 83.5451397849473, 83.6347545787547, 83.4024126362873
8/2/2017, 84.46, 84.46, 83.59, 83.87, 2192033, 1.06734401616252, -0.016971845802883, 0.367960304512117, 0.678436891084258, 0, 0.259137260558759, 0.158149473018638, 0.100987787540121, 84.3585454545447, 83.6658709677431, 83.6303785103787, 83.4178286449714
8/3/2017, 83.72, 84.18, 83.4, 83.7, 2032492, 1.06263124855165, -0.129841563247433, 0.307083396864524, 0.60913029267838, 0, 0.221003286643111, 0.170720235743533, 0.0502830508995779, 84.1934545454538, 83.7593763440872, 83.6006691086693, 83.4283248684925
8/4/2017, 83.68, 84.14, 83.5, 83.98, 2068662, 1.04423819633942, 0.258228215240018, 0.20927266761703, 0.663556900907142, 0, 0.210943867915546, 0.178764962177935, 0.0321789057376106, 84.1190909090901, 83.8994193548399, 83.5891013431015, 83.4460080536911
8/7/2017, 84, 84.11, 83.57, 83.89, 1642733, 1.02527556970026, 0.229470991674641, 0.183855884670092, 0.35428342786716, 0, 0.193479151044485, 0.181707799951245, 0.0117713510932399, 83.9690909090901, 83.998430107528, 83.5819975579977, 83.4608953642383
8/8/2017, 83.73, 83.92, 83.28, 83.49, 2324494, 1.01700621829018, -0.250070236405279, 0.23732474833722, 0.308138442306122, 0, 0.145682245791718, 0.17450268911934, -0.0288204433276216, 83.6865454545446, 84.088365591399, 83.5593211233213, 83.4649381317531
8/9/2017, 83.55, 83.59, 83.05, 83.21, 4508429, 1.0018550259199, 0.056713579362932, 0.302281469701709, 0.180356914172718, 0, 0.0842381491316644, 0.156449781121805, -0.0722116319901405, 83.4347272727264, 84.100236559141, 83.5342759462761, 83.4615815273477
8/10/2017, 83.03, 83.18, 82.61, 82.61, 4190940, 0.994990181230543, 0.482649886781534, 0.132040428518488, 0.0913377974257717, 0, -0.0127250394097729, 0.122614817015489, -0.135339856425262, 83.0539999999991, 84.0543440860227, 83.487882783883, 83.4427569815804
8/11/2017, 82.63, 82.69, 81.73, 82.1, 2692803, 1.00957773359175, 0.0574471343801705, -0.110490803690832, 0.0489375399216424, 0, -0.129232095510204, 0.0722454345103506, -0.201477530020555, 82.5476363636355, 83.8899354838722, 83.4193577533579, 83.4112283200669
8/14/2017, 82.44, 83.63, 82.3, 83.47, 2160199, 1.03500677287035, 0.889470912849641, 0.0244593221163335, 0.426872569375826, 0, -0.109752072848025, 0.0358459330386755, -0.1455980058867, 82.6483636363627, 83.9066451612915, 83.4139194139195, 83.4154119106698
8/15/2017, 83.31, 83.31, 82.67, 83.22, 2260030, 1.0342755895808, 0.823240041185004, 0.0515174754956728, 0.267646989557111, 0, -0.113182230900748, 0.00604030025079092, -0.119222531151538, 82.7818181818173, 83.9607526881733, 83.4069499389501, 83.4131447003102
8/16/2017, 83.32, 83.81, 83.32, 83.55, 2945264, 1.013989154239, 0.592809290028756, 0.231903611113443, 0.345902946439622, 0, -0.088255064350605, -0.0128187726694883, -0.0754362916811168, 82.9527272727263, 83.9843010752701, 83.4171965811967, 83.4192469563814
8/17/2017, 83.45, 83.75, 82.99, 83.03, 2053948, 1.01508917433259, 0.3155582469939, -0.0399958880260953, 0.391714535369849, 0, -0.109200958770302, -0.032095209889651, -0.0771057488806508, 82.9274545454536, 83.8349677419368, 83.4162393162395, 83.4121662288033
8/18/2017, 82.82, 82.95, 81.95, 82.19, 2011582, 1.03989185348087, -0.344806683972428, -0.194847121599206, 0.164552717152654, 0, -0.191375651449306, -0.063951298201582, -0.127424353247724, 82.7045454545445, 83.600107526883, 83.3921855921858, 83.3842979559747
8/21/2017, 82.2, 83.21, 82.07, 83.07, 2487979, 1.04604882467453, -0.249461914560545, -0.118079594789063, 0.240446215692154, 0, -0.183377183873603, -0.0878364753359861, -0.0955407085376166, 82.8652727272718, 83.4256774193561, 83.4050378510381, 83.3788222049688
8/22/2017, 83.08, 83.33, 82.61, 82.83, 1836025, 1.04008827806867, -0.273030071775844, -0.35953646039125, 0.168094654613346, 0, -0.194166108891224, -0.109102402047034, -0.0850637068441904, 82.9078181818172, 83.2030537634421, 83.4041953601956, 83.3675500345064
8/23/2017, 82.86, 83.78, 82.65, 83.68, 1889966, 1.045566281893, -0.180032527953131, -0.193498522173956, 0.231905663548435, 0, -0.132599983376366, -0.1138019183129, -0.0187980650634658, 83.223999999999, 83.144172043012, 83.4642295482298, 83.3773074301294
8/24/2017, 83.85, 84.33, 83.37, 83.42, 2012182, 1.05392396482098, -0.132578220791759, -0.282777396915753, 0.140633888153196, 0, -0.103594044772109, -0.111760343604742, 0.00816629883263306, 83.3047272727263, 83.0511612903239, 83.5191892551896, 83.3805282058954
8/25/2017, 83.69, 84.13, 83.31, 83.82, 2147329, 1.04536411701381, 0.0421182841732895, -0.288477835435704, 0.212825890209019, 0, -0.0477792034750877, -0.0989641155788111, 0.0511849121037234, 83.3774545454535, 83.0542795698937, 83.5905054945058, 83.3933414634145
8/28/2017, 83.86, 83.94, 82.92, 83.18, 2071965, 1.06204976284795, -0.134253401601322, -0.384824304493367, 0.0748953294600247, 0, -0.0545592656671658, -0.090083145596482, 0.0355238799293162, 83.4092727272717, 83.0160860215067, 83.6352258852262, 83.3905031033222
8/29/2017, 83.06, 83.45, 83, 83.09, 1401775, 1.03711919978346, -0.2078349555498, -0.408326282249936, -0.0211550516842122, 0, -0.0664290093713049, -0.0853523183514466, 0.0189233089801417, 83.3758181818171, 82.9581505376357, 83.6707570207573, 83.3855681408266
8/30/2017, 82.95, 83.57, 82.62, 83.56, 2054097, 1.03656680941249, -0.248810183302291, -0.249782425797312, 0.0422822512905179, 0, -0.0374787628788624, -0.0757776072569298, 0.0382988443780674, 83.5778181818171, 83.0049462365605, 83.7074163614166, 83.3918862275447
8/31/2017, 83.79, 84.27, 83.63, 84.04, 3212733, 1.02135585988556, -0.106337402343612, -0.0982003366001863, 0.0350568215881799, 0, 0.0239207608730965, -0.0558379336309245, 0.079758694504021, 83.8410909090899, 83.0907741935497, 83.773274725275, 83.4093941955478
9/1/2017, 84.06, 84.68, 83.95, 84.33, 3386318, 1.01023371447342, 0.0812646115706661, -0.0495852269005809, -0.0169032281827785, 0, 0.0948871027200937, -0.0256929263607209, 0.120580029080815, 83.9814545454535, 83.207913978496, 83.8381538461541, 83.4333386703792
9/5/2017, 84.42, 84.68, 83.68, 84.1, 3705195, 1.02179974654537, -0.0410176470322624, 0.0141988456822543, -0.031297098161809, 0, 0.131058600147568, 0.00565737894093698, 0.125401221206631, 84.1016363636353, 83.2814623655927, 83.8877606837609, 83.4514220846232
9/6/2017, 84.27, 84.89, 84.19, 84.32, 3330483, 1.01502242350857, -0.0989446627244528, -0.0741298794523257, 0.042105334945651, 0, 0.17545440468308, 0.0396167840893656, 0.135837620593715, 84.1936363636353, 83.3869677419368, 83.9273284493287, 83.474231606147
9/7/2017, 84.49, 85, 84.36, 84.86, 2313569, 0.998201228054803, 0.381498172593959, 0.228900450950154, -0.0444119676974817, 0, 0.251314885106254, 0.0819564042927433, 0.169358480813511, 84.5609090909081, 83.5956559139798, 84.0002686202689, 83.5090213738404
9/8/2017, 84.63, 85.24, 84.56, 84.93, 2334652, 0.987542545650466, 0.471799000917135, 0.198325538268796, -0.0730504615202521, 0, 0.313469792730046, 0.128259081980204, 0.185210710749843, 84.835999999999, 83.8161505376358, 84.0720000000003, 83.5447079928241
9/11/2017, 85.12, 85.8, 85, 85.71, 2352568, 0.980380223801065, 0.634454446238963, 0.612833273314575, 0.0878964176634554, 0, 0.420816574569415, 0.186770580498046, 0.234045994071369, 85.3781818181807, 84.1167311827971, 84.1518485958489, 83.5974495894907
9/12/2017, 85.58, 85.8, 84.39, 84.7, 3991311, 1.0257021196327, 0.290443290004066, 0.366103069023742, -0.0908124979537567, 0, 0.419554747525396, 0.233327413903516, 0.18622733362188, 85.3403636363626, 84.2864301075283, 84.1759633699637, 83.6262441558439
9/13/2017, 84.72, 84.76, 84.19, 84.48, 1840081, 1.010690353412, 0.35464810770613, 0.0700591796612248, -0.0754847958017264, 0, 0.396235028359584, 0.26590893679473, 0.130326091564854, 85.1256363636353, 84.4507096774208, 84.2053235653239, 83.6495011556238
9/14/2017, 84.37, 85.22, 84.17, 85.18, 2839135, 1.01389956566604, 0.676429487748635, 0.533897979225909, 0.214107816127875, 0, 0.429289550057476, 0.298585059447279, 0.130704490610197, 85.170909090908, 84.6535053763456, 84.2508693528697, 83.6879756236905
