Date,DIA_Open,DIA_High,DIA_Low,DIA_Close,DIA_Volume,DIA_ATRPercentOfClose20,DIA_SQN25,DIA_SQN50,DIA_SQN100,DIA_SQN200,DIA_MACD,DIA_MACD_Avg,DIA_MACD_Diff,DIA_LinReg10,DIA_LinReg30,DIA_LinReg90,DIA_LinReg270
6/16/2017, 213.33, 213.58, 212.82, 213.56, 2371973, 0.524714406348184, 0.962859310594575, 1.13002760847154, 1.65041302592638, 0, 1.2695782515604, 1.08390368616657, 0.185674565393835, 213.899454545457, 213.076150537635, 211.135340659341, 212.736617691154
6/19/2017, 214.36, 215.01, 214.08, 214.92, 2103348, 0.529057827046027, 1.28915856873229, 1.28396364209398, 1.62304016965985, 0, 1.37161054246565, 1.14144505742638, 0.230165485039262, 214.534363636366, 213.577139784946, 211.252876678877, 212.920548187445
6/20/2017, 214.89, 215.07, 214.37, 214.4, 1762126, 0.520148567067609, 0.976679701314878, 1.21293837192291, 1.52968096518984, 0, 1.39443800066812, 1.19204364607473, 0.202394354593386, 214.724727272729, 213.988924731183, 211.364014652015, 213.081008257279
6/21/2017, 214.65, 214.67, 213.64, 213.89, 2129397, 0.519397167424053, 0.854742889208821, 1.1315949918947, 1.48245299936897, 0, 1.35574796933764, 1.22478451072731, 0.130963458610329, 214.643636363638, 214.287096774194, 211.466236874237, 213.219215211508
6/22/2017, 214.08, 214.29, 213.66, 213.73, 2697075, 0.508534913832004, 2.59893024873463, 1.11668911569865, 1.62698502563863, 0, 1.29722161465611, 1.23927193151307, 0.0579496831430368, 214.416909090911, 214.528086021505, 211.585741147741, 213.347617647059
6/23/2017, 213.44, 213.95, 213.06, 213.74, 1346820, 0.503905253002004, 2.42042215326263, 1.22708842142704, 1.76209815850379, 0, 1.2373822015619, 1.23889398552284, -0.00151178396093843, 214.253636363638, 214.72959139785, 211.720256410257, 213.472174931129
6/26/2017, 214.29, 214.76, 213.53, 213.87, 1940386, 0.50717479467815, 2.21585591999277, 1.48323649907371, 1.74471983252387, 0, 1.18676861920534, 1.22846891225934, -0.0417002930539998, 214.022909090911, 214.900817204301, 211.881064713065, 213.59694621325
6/27/2017, 213.71, 214.13, 212.87, 212.93, 1981594, 0.513530266617786, 1.47983010193875, 1.0782160530561, 1.63335344198496, 0, 1.0586039194194, 1.19449591369135, -0.135891994271953, 213.581272727275, 214.982752688172, 211.997518925519, 213.687269092363
6/28/2017, 213.58, 214.53, 213.58, 214.24, 4693745, 0.522212003768572, 1.65397891975371, 1.46111718334522, 1.58559935062102, 0, 1.05062754301252, 1.16572223955558, -0.115094696543061, 213.710181818184, 215.21288172043, 212.153177045177, 213.816677157094
6/29/2017, 214.52, 214.55, 211.7, 212.61, 4372622, 0.566928953026716, 0.799134939439913, 1.38919106535144, 1.39416785853784, 0, 0.90237679177622, 1.11305314999971, -0.210676358223492, 213.224181818184, 214.976516129032, 212.257904761905, 213.890065806452
6/30/2017, 213.15, 213.99, 212.97, 213.24, 2216645, 0.569349214349369, 0.764715134867553, 1.23239920470611, 1.4260376662379, 0, 0.826198832354322, 1.05568228647063, -0.229483454116312, 212.98872727273, 214.813139784946, 212.394556776557, 213.980891428571
7/3/2017, 213.95, 215.38, 213.88, 214.49, 2135037, 0.587615390668406, 1.07824357849272, 1.49052814723321, 1.55782152077244, 0, 0.856814974318866, 1.01590882404028, -0.159093849721415, 213.474545454548, 214.821849462366, 212.589829059829, 214.107989001375
7/5/2017, 214.74, 214.83, 213.83, 214.58, 1799148, 0.581301816978484, 1.20337188539394, 1.22158462344819, 1.44074614801336, 0, 0.87821719409942, 0.988370498052109, -0.110153303952688, 213.910909090912, 214.857290322581, 212.786593406594, 214.233978838583
7/6/2017, 214.09, 214.25, 212.94, 213.14, 2298846, 0.594440070812053, 0.804001302109032, 0.61546179419256, 1.16065258872129, 0, 0.770105346986213, 0.944717467838929, -0.174612120852716, 213.738000000002, 214.703096774193, 212.923540903541, 214.31164244186
7/7/2017, 213.54, 214.16, 213.42, 214.05, 1326523, 0.586143465817505, 0.699723122247384, 0.802155450896135, 1.10274209766781, 0, 0.749218796148369, 0.905617733500817, -0.156398937352448, 213.888363636366, 214.685096774193, 213.089824175824, 214.414677400119
7/10/2017, 213.68, 214.35, 213.54, 213.99, 1156694, 0.575918540190314, 0.553282752111175, 0.776020588364809, 0.99202575799082, 0, 0.719530258641242, 0.868400238528902, -0.14886997988766, 214.002545454548, 214.682860215054, 213.316593406594, 214.512710510863
7/11/2017, 213.91, 214.29, 212.68, 213.98, 1577622, 0.584768520397041, 0.56400466676401, 0.861921779081636, 0.86191707431681, 0, 0.687272512632632, 0.832174693349648, -0.144902180717017, 214.125636363639, 214.654688172043, 213.515638583639, 214.607421929216
7/12/2017, 214.98, 215.7, 214.89, 215.23, 2103369, 0.592260974747158, 0.988944991006157, 1.08472673466026, 0.978593073141083, 0, 0.753882284134363, 0.816516211506591, -0.0626339273722283, 214.486545454548, 214.740924731183, 213.766771672772, 214.73667578036
7/13/2017, 215.3, 215.56, 215, 215.46, 1587377, 0.575042760211127, 0.958225882153687, 1.08697083351503, 1.07330306040681, 0, 0.815825754295133, 0.8163781200643, -0.000552365769166618, 215.063454545457, 214.809956989247, 214.014505494506, 214.868981034676
7/14/2017, 215.3, 216.68, 215.11, 216.26, 2395456, 0.580568655596665, 1.1095479077656, 1.19778131881982, 1.03041476314921, 0, 0.918877467335079, 0.836877989518456, 0.0819994778166234, 215.524181818184, 215.038602150538, 214.285938949939, 215.021061359867
7/17/2017, 216.32, 216.49, 216.04, 216.22, 2291048, 0.562048323866285, 0.906295946040257, 1.1962418245829, 0.983911793593686, 0, 0.985953567667423, 0.866693105148249, 0.119260462519174, 215.898000000003, 215.264817204301, 214.537985347986, 215.167648148148
7/18/2017, 215.66, 215.81, 214.63, 215.7, 2247531, 0.572089866282104, 0.83788717126276, 1.0082312173719, 0.885151990242977, 0, 0.985788648353235, 0.890512213789247, 0.0952764345639889, 216.179636363639, 215.393913978495, 214.76305982906, 215.294957063117
7/19/2017, 215.89, 216.34, 215.66, 216.32, 1785904, 0.557645131976689, 0.758648095056936, 1.08163638936095, 0.938010815678744, 0, 1.02388406885237, 0.917186584801871, 0.106697484050497, 216.627454545457, 215.54423655914, 215.020752136752, 215.436537607109
7/20/2017, 216.57, 216.58, 215.71, 216.19, 1372015, 0.550202623626151, 0.607181869947997, 1.11296590552771, 0.884178897959523, 0, 1.03169234338753, 0.940087736519003, 0.0916046068685298, 216.647454545457, 215.669462365591, 215.262842490843, 215.570423313523
7/21/2017, 215.19, 215.55, 214.76, 215.53, 2223698, 0.557467127275324, 0.471067009951882, 1.02050635413585, 0.846055334083847, 0, 0.973403187044596, 0.946750826624122, 0.026652360420474, 216.455090909093, 215.691440860215, 215.461882783883, 215.681771839671
7/24/2017, 215.51, 215.51, 214.68, 215.09, 1459554, 0.550436307799377, 0.391224947853415, 0.979368017292334, 0.48779063696937, 0, 0.881542415698505, 0.933709144438999, -0.052166728740494, 216.018000000002, 215.687913978495, 215.65968009768, 215.777519756839
7/25/2017, 216.5, 216.52, 215.49, 215.86, 1924172, 0.554172510758546, 0.251789214077934, 1.14722319538672, 0.710654342002682, 0, 0.860950159906537, 0.919157347532506, -0.0582071876259694, 215.784909090911, 215.74847311828, 215.883987789988, 215.892124662871
7/26/2017, 216.81, 217.16, 216.56, 216.81, 2040987, 0.554137236583749, 0.622427125931451, 1.14720224535725, 0.812521929732254, 0, 0.910788704116158, 0.917483618849237, -0.00669491473307904, 216.027454545457, 215.971913978495, 216.13222954823, 216.030011819167
7/27/2017, 217.28, 217.75, 216.63, 217.72, 3202399, 0.549951173757746, 0.976913218094801, 1.28188331394479, 0.962896239720053, 0, 1.01204923072922, 0.936396741225233, 0.0756524895039852, 216.544181818184, 216.319956989247, 216.413313797314, 216.189347319347
7/28/2017, 217.53, 218.16, 217.3, 218.02, 2305036, 0.541457669356067, 1.09587467246234, 2.40671250709456, 1.03349719499461, 0, 1.10378270051746, 0.969873933083678, 0.133908767433779, 217.201272727275, 216.671032258065, 216.646317460318, 216.352696360153
7/31/2017, 218.65, 219.03, 218.49, 218.7, 1764971, 0.535876410696658, 1.25553860584783, 2.43374650672185, 1.17610189367523, 0, 1.21731994664196, 1.01936313579534, 0.19795681084663, 217.989272727275, 217.071784946237, 216.901829059829, 216.530308927728
8/1/2017, 219.74, 219.8, 219.15, 219.37, 2307069, 0.53259954628432, 1.38028457656323, 2.40586189909971, 1.24156938606556, 0, 1.34584833096582, 1.08466017482943, 0.26118815613639, 218.769454545457, 217.615053763441, 217.175401709402, 216.721476097288
8/2/2017, 219.83, 220.13, 219.44, 219.89, 3063290, 0.522054410591531, 1.82522725781699, 2.3426829125444, 1.24318680210414, 0, 1.47269138613731, 1.16226641709101, 0.310424969046305, 219.653090909093, 218.160924731183, 217.449692307692, 216.921743886744
8/3/2017, 219.93, 220.23, 219.72, 220.06, 2496380, 0.507156307951118, 1.58471667390846, 2.28012549677951, 1.28743287704545, 0, 1.56884829390827, 1.24358279245446, 0.325265501453813, 220.37472727273, 218.658946236559, 217.7094993895, 217.121471068384
8/4/2017, 220.64, 220.67, 220.03, 220.57, 1877667, 0.495192348330856, 2.53581061327188, 2.24264395017086, 1.39202615176253, 0, 1.66699005020851, 1.32826424400527, 0.338725806203239, 220.929454545457, 219.171204301075, 218.014512820513, 217.32970738255
8/7/2017, 220.75, 220.98, 220.6, 220.85, 1902799, 0.479118621044917, 2.43254957954872, 2.1524525173082, 1.30865330340092, 0, 1.7472208843445, 1.41205557207312, 0.335165312271383, 221.218000000002, 219.67552688172, 218.311863247863, 217.540124503311
8/8/2017, 220.8, 221.68, 220.44, 220.69, 3623872, 0.483586388530887, 2.06300528102944, 2.12519454793461, 1.30720988795629, 0, 1.77740491810525, 1.48512544127954, 0.292279476825704, 221.291090909093, 220.122344086021, 218.606012210012, 217.741114499826
8/9/2017, 220.33, 220.61, 219.96, 220.5, 3555795, 0.476356218052777, 1.95331852336769, 2.16358562529795, 1.35783006899939, 0, 1.76564135574566, 1.54122862417277, 0.224412731572891, 221.225090909094, 220.438387096774, 218.86801953602, 217.932169762642
8/10/2017, 219.81, 219.9, 218.55, 218.6, 7832649, 0.501073736398012, 1.68003519462312, 1.67904557720229, 1.12338223261974, 0, 1.58473666893121, 1.54993023312446, 0.0348064358067579, 220.483454545457, 220.551849462366, 219.034600732601, 218.069307359307
8/11/2017, 218.76, 219.22, 218.52, 218.7, 4944487, 0.491806048640947, 1.46319268723505, 1.46611998993848, 1.48439889478097, 0, 1.43291975853322, 1.52652813820621, -0.0936083796729914, 219.788363636366, 220.541204301075, 219.205394383395, 218.205534143276
8/14/2017, 219.88, 220.29, 219.81, 219.97, 2605013, 0.500659561285113, 1.78874333904893, 1.57851557353518, 1.60969996037169, 0, 1.39895585712699, 1.50101368199037, -0.102057824863373, 219.630909090912, 220.694408602151, 219.414207570208, 218.370779156327
8/15/2017, 220.58, 220.58, 219.86, 220.16, 1835715, 0.491567857517678, 1.85259992916496, 1.62606472300977, 1.64401205876356, 0, 1.37156014112921, 1.47512297381813, -0.103562832688926, 219.603818181821, 220.911634408602, 219.625504273505, 218.53678343949
8/16/2017, 220.7, 221.1, 220.28, 220.47, 2476059, 0.487650929992913, 1.64609280784641, 1.7972624170169, 1.75303380585858, 0, 1.35919529080471, 1.45193743721545, -0.0927421464107423, 219.74472727273, 221.137612903226, 219.838752136753, 218.706552446988
8/17/2017, 220, 220.07, 217.77, 217.81, 3535775, 0.530906664105232, 0.567401618264374, 1.07046892262129, 1.44654040993382, 0, 1.12182459279197, 1.38591486833075, -0.264090275538786, 218.969090909094, 220.892086021505, 219.925626373627, 218.805497969907
8/18/2017, 216.99, 217.66, 216.15, 216.53, 4468542, 0.545674693960756, 0.0721553710123296, 0.804397982439921, 1.1302871064858, 0, 0.82095781124022, 1.27292345691265, -0.451965645672426, 217.976000000003, 220.514688172043, 219.94684981685, 218.87
8/21/2017, 216.46, 216.92, 215.73, 216.74, 3467166, 0.545340935725553, 0.129484369950373, 0.706223511244359, 1.20693072851808, 0, 0.592632466021712, 1.13686525873446, -0.544232792712747, 217.331818181821, 220.143935483871, 219.955113553114, 218.937923913043
8/22/2017, 217.41, 218.85, 217.3, 218.69, 2423241, 0.561696166668336, 0.644437453997066, 1.03444784400283, 1.32294517451391, 0, 0.562546996508388, 1.02200160628925, -0.459454609780857, 217.553454545457, 220.002193548387, 220.011616605617, 219.052005981136
8/23/2017, 218.01, 218.46, 217.84, 217.92, 3660164, 0.55499939406325, 0.346676779215305, 0.751909668024536, 1.30908573767654, 0, 0.4711404663027, 0.911829378291936, -0.440688911989236, 217.580181818185, 219.815698924731, 220.063970695971, 219.144432325986
8/24/2017, 218.55, 218.55, 217.46, 217.66, 1934354, 0.552918287956218, 0.319242461943106, 0.63351458717677, 1.29049618296873, 0, 0.373415800571166, 0.804146662747782, -0.430730862176616, 217.277818181821, 219.594193548387, 220.07212942613, 219.228197665719
8/25/2017, 218.26, 218.93, 218, 218.04, 2373252, 0.553480025815093, 0.543057144225587, 0.718791993158262, 1.28611413122433, 0, 0.322908831116877, 0.707899096421601, -0.384990265304724, 217.178000000003, 219.460043010752, 220.060349206349, 219.319006651885
8/28/2017, 218.5, 218.58, 217.53, 217.94, 1425032, 0.550136485212842, 0.619431189524026, 0.724150312693977, 1.32159676156435, 0, 0.271680762956208, 0.620655429728523, -0.348974666772314, 217.333636363639, 219.299053763441, 220.074913308914, 219.405138371668
8/29/2017, 216.68, 218.76, 216.62, 218.59, 2013316, 0.57002565674515, 0.593910988701781, 0.616856623055098, 1.36807824295038, 0, 0.280300586899216, 0.552584461162661, -0.272283874263445, 217.862545454548, 219.174774193548, 220.098923076923, 219.504629536108
8/30/2017, 218.75, 219.16, 218.39, 218.93, 1804147, 0.558268911946861, 0.469223630231477, 0.761487139511649, 1.41269338574195, 0, 0.310982208656242, 0.504264010661377, -0.193281802005136, 218.656545454548, 219.116322580645, 220.175355311356, 219.609764756202
8/31/2017, 219.53, 219.89, 219.12, 219.52, 2173023, 0.550795928607416, 0.402591709685631, 0.944784204564018, 1.47341187447407, 0, 0.378542086572367, 0.479119625843575, -0.100577539271209, 219.206363636366, 219.107225806451, 220.320227106227, 219.726294026486
9/1/2017, 220.13, 220.41, 219.83, 219.92, 2150190, 0.542539042085781, 0.423208353528111, 1.03689459615753, 1.52291328901019, 0, 0.459068576830617, 0.475109416040984, -0.0160408392103665, 219.545090909093, 219.083397849462, 220.470708180709, 219.849459101984
9/5/2017, 219.53, 219.53, 217.18, 217.67, 3828558, 0.583679086822849, -0.191553429087435, 0.624483128769876, 1.32026425553031, 0, 0.337440401655954, 0.447575613163978, -0.110135211508024, 218.963636363639, 218.716430107526, 220.517181929182, 219.917279669763
9/6/2017, 218.54, 218.62, 218.04, 218.25, 1915470, 0.574785592152546, -0.209201096044109, 0.691288471071396, 1.54384786978937, 0, 0.28457000342334, 0.41497449121585, -0.13040448779251, 218.921818181821, 218.457741935483, 220.572400488401, 219.99682374541
9/7/2017, 218.47, 218.72, 217.68, 218.11, 1982763, 0.570237988688865, -0.341300488698261, 0.826798746306926, 1.34891132052408, 0, 0.228736272575304, 0.377726847487741, -0.148990574912437, 218.701636363639, 218.229204301075, 220.611225885226, 220.071189003898
9/8/2017, 217.61, 218.66, 217.52, 218.24, 2135767, 0.567521432034833, -0.349106262162877, 0.651402067816738, 1.50215292063505, 0, 0.192755585756174, 0.340732595141428, -0.147977009385254, 218.464000000002, 218.069440860214, 220.653667887668, 220.146699222643
9/11/2017, 219.58, 220.89, 219.58, 220.76, 3019327, 0.593010887211985, 0.0463689357725708, 1.27098913451025, 1.8817453005182, 0, 0.363394585134273, 0.345264993139997, 0.0181295919942761, 219.141272727275, 218.246064516128, 220.80158974359, 220.277797701149
9/12/2017, 221.33, 221.57, 221.07, 221.42, 2073331, 0.579972131189016, 0.112700938387927, 1.27179047488215, 1.77085918209152, 0, 0.545594432679707, 0.385330881047939, 0.160263551631768, 219.878181818184, 218.534086021505, 220.969240537241, 220.420913636364
9/13/2017, 221.35, 221.79, 221.2, 221.76, 1720803, 0.563431447616695, 0.200004121670935, 1.143946006321, 1.8635635298103, 0, 0.7092485077346, 0.450114406385271, 0.259134101349329, 220.67272727273, 218.892365591397, 221.155682539683, 220.568530431433
9/14/2017, 221.65, 222.43, 221.62, 222.32, 1893733, 0.5521285981122, 0.330019472027454, 1.21298230936313, 1.72091211530568, 0, 0.874057273002848, 0.534902979708786, 0.339154293294061, 221.555818181821, 219.340946236558, 221.361152625153, 220.725463721196
9/15/2017, 222.13, 222.57, 221.91, 222.45, 2377706, 0.539050431268551, 0.731841669605066, 1.50884932937391, 1.51428729189702, 0, 1.00359055322153, 0.628640494411335, 0.374950058810193, 222.416909090911, 219.801677419354, 221.556554334555, 220.881896930513
9/18/2017, 222.92, 223.39, 222.67, 223.16, 1827255, 0.531529754498587, 0.840391356216251, 1.4767929809873, 1.61819789677334, 0, 1.15027798868377, 0.732967993265822, 0.417309995417947, 223.443454545457, 220.371075268817, 221.770481074482, 221.050694599627
9/19/2017, 223.37, 223.67, 223.23, 223.58, 2042816, 0.515410014371631, 0.693799515661393, 1.55289777916969, 1.65407843095306, 0, 1.28559973454529, 0.843494341521715, 0.442105393023572, 223.988363636366, 220.995720430107, 221.988300366301, 221.2251577655
9/20/2017, 223.57, 223.95, 222.95, 223.9, 1819863, 0.51127111416949, 0.717224910082937, 1.60535399398269, 1.75255571742505, 0, 1.40249740170688, 0.955294953558748, 0.447202448148133, 224.437454545457, 221.632688172042, 222.203631257632, 221.402953676158
9/21/2017, 223.9, 223.97, 223.39, 223.47, 1741370, 0.499619288224019, 0.574985842580065, 1.34749570570053, 1.72075623496628, 0, 1.44379902239808, 1.05299576732661, 0.390803255071467, 224.401818181821, 222.181720430107, 222.409702075703, 221.567650873716
9/22/2017, 223.22, 223.46, 222.82, 223.2, 2448419, 0.489773414975136, 1.20947498840228, 1.26380141845206, 1.66304539503981, 0, 1.4381658303767, 1.13002977993663, 0.308136050440071, 224.006545454548, 222.550666666666, 222.594495726496, 221.723036944642
9/25/2017, 223.11, 223.43, 221.99, 222.82, 2844322, 0.498391324438237, 1.48863520384579, 1.07463738687205, 1.60643894641087, 0, 1.38704961633857, 1.18143374721702, 0.205615869121552, 223.713454545457, 222.848387096774, 222.675638583639, 221.8669653349
9/26/2017, 223.06, 223.5, 222.62, 222.69, 1314501, 0.493506565924655, 1.40307120724194, 1.05997614169039, 1.59491231399438, 0, 1.3208240968917, 1.20931181715196, 0.111512279739742, 223.395090909094, 223.187698924731, 222.750009768011, 222.005074106364
9/27/2017, 223.4, 223.52, 222.35, 223.12, 2381499, 0.494146774414994, 1.1403350945485, 1.21958610557622, 1.57516998915792, 0, 1.28818787399871, 1.22508702852131, 0.063100845477402, 223.224000000003, 223.576688172043, 222.849653235654, 222.14944914036
9/28/2017, 222.97, 223.77, 222.7, 223.6, 1463204, 0.492358349249105, 1.50450789853782, 1.19583882058715, 1.6101875619389, 0, 1.28622857829623, 1.23731533847629, 0.0489132398199401, 223.256545454548, 224.028150537634, 222.978588522589, 222.301001251564
9/29/2017, 223.39, 223.87, 223.13, 223.82, 2415802, 0.483811815510209, 1.64538723424871, 1.2536586461382, 1.67319086983883, 0, 1.28758549957439, 1.24736937069591, 0.0402161288784793, 223.321272727275, 224.31, 223.116632478633, 222.454071259709
10/2/2017, 224.19, 225.39, 224.02, 225.24, 2611182, 0.491575308649086, 1.83465368272374, 1.57344287553072, 1.83260853226032, 0, 1.38725162878578, 1.27534582231388, 0.111905806471892, 223.943818181821, 224.647913978494, 223.321533577534, 222.633818991924
10/3/2017, 225.74, 226.28, 225.61, 226.24, 2510044, 0.487916820164932, 2.09090991828726, 1.79911407413728, 1.960883815746, 0, 1.52930057185696, 1.3261367722225, 0.203163799634464, 224.882363636366, 225.070516129032, 223.57573870574, 222.830843207495
10/4/2017, 226.39, 226.68, 226.18, 226.41, 1747092, 0.474214859433808, 1.9723122276742, 1.70634887962705, 2.01443285712139, 0, 1.63672580563801, 1.3882545789056, 0.248471226732406, 225.798545454548, 225.583397849462, 223.825013431014, 223.027491819372
10/5/2017, 226.61, 227.66, 226.45, 227.64, 2258473, 0.475525553541504, 2.13761594169592, 1.73407454626076, 2.03479013023808, 0, 1.80035838702614, 1.47067534052971, 0.329683046496428, 226.91672727273, 226.151204301075, 224.109094017095, 223.245683829879
10/6/2017, 227.34, 227.63, 227.23, 227.55, 2090275, 0.46093695960351, 1.96272860349833, 1.580833187823, 2.02199843647026, 0, 1.90086416005641, 1.55671310443505, 0.344151055621365, 227.722363636366, 226.627548387096, 224.371804639806, 223.457772554885
10/9/2017, 227.89, 227.96, 227.34, 227.53, 1006785, 0.451553179360479, 1.85331279426539, 1.52819906368932, 2.69872050599407, 0, 1.95635028809943, 1.63664054116793, 0.319709746931503, 228.20781818182, 227.06288172043, 224.651894993896, 223.665329103886
10/10/2017, 228.21, 228.43, 227.64, 228.26, 1417660, 0.447317971413718, 3.34960483436193, 1.53097209001314, 2.71863576416233, 0, 2.03576135379583, 1.71646470369351, 0.319296650102327, 228.662545454548, 227.522946236559, 224.963411477412, 223.883722658294
10/11/2017, 228.32, 228.64, 228.17, 228.61, 1423568, 0.434580990101704, 3.27403171254711, 1.48087560963559, 2.66147032200424, 0, 2.10269866904179, 1.79371149676316, 0.308987172278622, 229.020363636366, 228.00417204301, 225.277137973139, 224.105008287579
10/12/2017, 228.49, 228.81, 228.15, 228.33, 1307260, 0.427810984714198, 3.20729707742151, 1.35173361329423, 2.51653148959904, 0, 2.10884387421692, 1.85673797225391, 0.252105901963002, 229.078000000002, 228.407892473118, 225.555465201466, 224.316423627134
10/13/2017, 228.71, 228.97, 228.51, 228.73, 1744317, 0.419699987027514, 3.30079180027696, 1.3856404565745, 2.50371330146111, 0, 2.12153491674195, 1.90969736115152, 0.211837555590429, 229.05981818182, 228.841053763441, 225.846630036631, 224.531823765291
10/16/2017, 229.07, 229.53, 228.81, 229.45, 2373390, 0.414896836483605, 3.70707684425435, 1.41223256027439, 2.49908094992457, 0, 2.16473690257507, 1.96070526943623, 0.204031633138841, 229.306545454548, 229.332817204301, 226.159916971918, 224.757501507537
10/17/2017, 229.71, 229.96, 229.52, 229.85, 1838019, 0.404560257448793, 3.62280378767122, 1.42841364000429, 2.45333795299829, 0, 2.2058240777711, 2.0097290311032, 0.196095046667893, 229.66181818182, 229.663849462365, 226.495802197803, 224.986873134328
10/18/2017, 231, 231.68, 230.91, 231.46, 2720490, 0.421190557400306, 3.68044404434743, 1.66597360913756, 2.61737563017177, 1.91283861210947, 2.34131033665378, 2.07604529221332, 0.265265044440458, 230.410363636366, 230.159247311828, 226.883477411478, 225.243755480025
10/19/2017, 230.84, 231.66, 230.52, 231.65, 2305442, 0.424408927671405, 3.533857480633, 1.72772513178156, 2.68935009861302, 1.88013167275469, 2.43593563536066, 2.14802336084279, 0.287912274517876, 231.195090909093, 230.584193548387, 227.287050061051, 225.499626396137
10/20/2017, 232.47, 233.13, 231.89, 233.13, 3275654, 0.432370830396461, 3.76435160795708, 2.3465558530927, 2.86569538367651, 1.97636505688526, 2.60037499320384, 2.238493687315, 0.361881305888844, 232.254363636366, 231.118236559139, 227.75236874237, 225.779737757172
10/23/2017, 233.58, 233.58, 232.61, 232.65, 2325057, 0.432446512382594, 3.21563076679809, 2.24012778527885, 2.65036081317681, 1.90457956214515, 2.66128474657722, 2.32305189916744, 0.33823284740978, 232.839454545457, 231.663311827957, 228.179240537241, 226.045405547584
10/24/2017, 234.11, 234.7, 233.96, 234.29, 3300482, 0.451697669770455, 3.34796046091954, 2.26605776357969, 2.74204957065713, 2.031511905029, 2.80950424284896, 2.42034236790375, 0.389161874945212, 233.85781818182, 232.38376344086, 228.661020757022, 226.338007103954
10/25/2017, 234.45, 234.45, 232.35, 233.16, 3813292, 0.476225916529396, 2.62771699278069, 2.01701125423616, 2.58715880861546, 1.987305867164, 2.80347103630575, 2.49696810158415, 0.306502934721603, 234.226909090911, 232.900473118279, 229.108442002443, 226.603558463486
10/26/2017, 233.91, 234.42, 233.75, 233.85, 2581497, 0.478020068262109, 3.01794966638499, 2.06718586994692, 2.73537731709255, 1.96930313248755, 2.82183851224704, 2.56194218371673, 0.259896328530314, 234.530181818184, 233.468516129032, 229.561106227107, 226.877557134894
10/27/2017, 233.95, 234.33, 233.36, 234.17, 2944240, 0.474209947110815, 3.25534499338179, 2.86529888056052, 2.72793458654637, 2.02558230348338, 2.8295983465344, 2.61547341628026, 0.214124930254135, 234.722909090911, 234.011440860215, 230.002175824177, 227.152754876702
10/30/2017, 233.52, 234.14, 233.15, 233.33, 2672543, 0.473978726049768, 3.01240413820652, 3.02274931720395, 2.59430663759256, 1.97942077970892, 2.73642330677055, 2.63966339437832, 0.0967599123922285, 234.47272727273, 234.419505376344, 230.388114774116, 227.407081339713
10/31/2017, 233.64, 233.91, 233.2, 233.63, 1772047, 0.46489656012384, 3.17304088918292, 3.03605191002678, 2.53393500342563, 2.03703462952025, 2.65617023223453, 2.64296476194956, 0.0132054702849689, 234.194545454548, 234.828021505376, 230.773030525031, 227.662538930264
11/1/2017, 234.6, 235.02, 233.73, 234.19, 2675736, 0.47027240349565, 3.20227958503714, 2.90575458977707, 2.63477990998586, 2.07494050154156, 2.60769651022213, 2.63591111160407, -0.0282146013819475, 234.225636363639, 235.264086021505, 231.170742368743, 227.923995797192
11/2/2017, 234.21, 235.17, 233.32, 234.96, 2459402, 0.484663089316964, 3.26506998182944, 3.25560757476523, 2.60759896441465, 2.16038557502261, 2.60142568516719, 2.6290140263167, -0.0275883411495106, 234.411818181821, 235.702795698925, 231.566336996338, 228.195257773053
11/3/2017, 235.36, 235.39, 234.64, 235.18, 2574404, 0.475944457405469, 3.26125866958664, 3.36947094064903, 2.57502092185769, 2.13177185065473, 2.58441662639001, 2.62009454633136, -0.0356779199413499, 234.789454545457, 236.07729032258, 231.984520146521, 228.465860646746
11/6/2017, 235.23, 235.59, 235.09, 235.41, 2549910, 0.462325247941835, 3.03676986365577, 3.3352994268364, 2.62276891345087, 2.15591662193695, 2.5599859777596, 2.60807283261701, -0.0480868548574112, 235.03872727273, 236.378344086021, 232.361194139195, 228.736001738752
11/7/2017, 235.7, 235.88, 234.69, 235.42, 2390702, 0.464464307565576, 2.7674006239303, 3.36256132538598, 2.64183799030759, 2.09690768398205, 2.51246924760463, 2.58895211561453, -0.076482868009903, 235.468909090912, 236.590774193548, 232.735601953603, 229.001624031007
11/8/2017, 235.37, 235.61, 234.97, 235.46, 1531925, 0.454756552801892, 2.71854775679974, 3.24143366588547, 2.50122513884147, 2.01666362263702, 2.44979979523129, 2.56112165153788, -0.111321856306596, 235.625272727275, 236.754817204301, 233.123286935288, 229.263370882403
11/9/2017, 234.49, 235.28, 233.16, 234.72, 4225161, 0.482375294080594, 2.10376977596789, 2.97895360770037, 2.47666836235311, 1.95468029675884, 2.31375051151736, 2.51164742353378, -0.197896912016422, 235.538545454548, 236.77735483871, 233.465262515264, 229.507041390098
11/10/2017, 234.45, 234.67, 234.1, 234.43, 2507020, 0.472046975964114, 2.0301674671211, 2.79906248482335, 2.51346348520889, 1.94419148612716, 2.15765776203762, 2.44084949123454, -0.283191729196929, 235.368181818184, 236.706021505376, 233.747807081808, 229.741205228101
11/13/2017, 233.66, 234.78, 233.63, 234.66, 2452410, 0.472508625017062, 2.11075038832515, 2.76378536220933, 2.56317043545978, 2.04879261091229, 2.02912175874675, 2.35850394473699, -0.329382185990232, 235.095090909094, 236.690086021505, 234.045030525032, 229.975488169365
