Date,XAU_Open,XAU_High,XAU_Low,XAU_Close,XAU_Volume,XAU_ATRPercentOfClose20,XAU_SQN25,XAU_SQN50,XAU_SQN100,XAU_SQN200,XAU_MACD,XAU_MACD_Avg,XAU_MACD_Diff,XAU_LinReg10,XAU_LinReg30,XAU_LinReg90,XAU_LinReg270
6/15/2017, 80.3, 81.31, 79.67, 79.84, 0, 2.60834747525008, -0.182793385586057, -0.55572657813168, -0.601803633668765, 0, -0.437594014880034, 0.00609492907463176, -0.443688943954666, 81.9885454545443, 84.5606666666662, 82.1399926739926, 82.4679099923722
6/16/2017, 80.02, 80.26, 79.25, 79.71, 0, 2.54532604820936, -0.545977588912567, -0.575279757522591, -0.648085022259396, 0, -0.695251100728711, -0.134174276886037, -0.561076823842675, 80.4007272727261, 83.7041935483867, 82.1281050061049, 82.3146101949026
6/19/2017, 79.42, 80.59, 79.26, 79.67, 0, 2.50274309448512, -0.720989792639463, -0.572806649431033, -0.564505670564826, 0, -0.892386981655989, -0.285816817840027, -0.606570163815961, 78.9705454545443, 82.9679569892469, 82.1576605616605, 82.164783377542
6/20/2017, 79.54, 79.56, 78.66, 79.05, 0, 2.4601374474478, -0.839646443748072, -0.619328427565718, -0.483185226252907, 0, -1.08612720766277, -0.445878895804576, -0.640248311858194, 78.3683636363625, 82.1756559139781, 82.1126056166055, 81.9987251919455
6/21/2017, 79.09, 80.28, 78.89, 80.19, 0, 2.39057453497582, -0.744906962788204, -0.551962008373755, -0.489915719388345, 0, -1.13460029404798, -0.583623175453258, -0.550977118594727, 78.4549090909078, 81.5137419354833, 82.1594603174602, 81.875962113659
6/22/2017, 81.02, 82.06, 80.85, 81.75, 0, 2.34208150901193, -0.606614219756726, -0.620066299918698, -0.35234368019964, 0, -1.0352034210558, -0.673939224573766, -0.361264196482032, 79.2454545454533, 81.1371612903221, 82.2654407814407, 81.8088193277311
6/23/2017, 82.42, 83.49, 82.21, 83.43, 0, 2.28445289696319, -0.0700207356937169, -0.485334727359481, -0.409120650144344, 0, -0.811514094112567, -0.701454198481526, -0.110059895631041, 80.5701818181806, 81.12752688172, 82.4488717948717, 81.7991845730027
6/26/2017, 82.53, 83.45, 82.16, 82.83, 0, 2.26382119925096, -0.279581893391665, -0.538963365811015, -0.446345028960816, 0, -0.674874147429264, -0.696138188271074, 0.0212640408418094, 81.5489090909078, 81.1197419354834, 82.5946837606837, 81.7704945129386
6/27/2017, 83.51, 83.8, 81.62, 81.78, 0, 2.31152720025996, -0.565272734668862, -0.63308706742614, -0.592705323507816, 0, -0.643889868433178, -0.685688524303494, 0.0417986558703169, 82.3710909090896, 81.0052043010748, 82.7258974358974, 81.708868452619
6/28/2017, 82.36, 82.49, 81.16, 82.27, 0, 2.26370316902147, -0.190656582738264, -0.567366621571191, -0.549783347213143, 0, -0.573188340804521, -0.6631884876037, 0.0900001467991791, 82.8754545454533, 81.0159784946232, 82.845597069597, 81.6649737739313
6/29/2017, 81.61, 81.61, 79.96, 80.29, 0, 2.34740461738232, -0.614933403177731, -0.511255783967475, -0.873496215025212, 0, -0.669212063137593, -0.664393202710478, -0.00481886042711444, 82.3698181818169, 80.8488387096769, 82.8678412698412, 81.5594516129032
6/30/2017, 80.14, 81.16, 80.01, 80.78, 0, 2.287688300237, -0.43175204472435, -0.505880698793216, -0.790742798247585, 0, -0.697729656838547, -0.671060493536092, -0.0266691633024547, 81.9829090909078, 80.6315268817199, 82.8794407814407, 81.472598095238
7/3/2017, 79.44, 79.56, 78.77, 79.01, 0, 2.34918982215527, -0.757126620100787, -0.677857377085612, -0.986563236885823, 0, -0.853317746982171, -0.707511944225308, -0.145805802756863, 80.9181818181805, 80.2726881720425, 82.8136923076923, 81.3328558930133
7/5/2017, 78.92, 80.01, 78.48, 79.87, 0, 2.30348082454067, -0.465295083339359, -0.466643965981049, -0.785184426950288, 0, -0.896888840433931, -0.745387323467033, -0.151501516966899, 80.0625454545442, 80.1293118279565, 82.7713015873015, 81.2239468503936
7/6/2017, 79.77, 79.82, 78.9, 78.98, 0, 2.27437405397899, -0.582838967565949, -0.282386636463482, -0.927824410946485, 0, -0.991801932563561, -0.794670245286338, -0.197131687277223, 79.0827272727259, 79.759591397849, 82.6041953601953, 81.0907485465116
7/7/2017, 78.65, 78.65, 77.02, 77.5, 0, 2.32836851153674, -0.73892654265201, -0.524427507853956, -0.974285836017408, 0, -1.17292413371855, -0.870321022972781, -0.302603110745771, 77.969636363635, 79.3008387096769, 82.378862026862, 80.9160190816934
7/10/2017, 77.21, 80, 76.77, 79.93, 0, 2.34675505644805, -0.380840906193633, -0.0523762457641947, -0.779674273972287, 0, -1.10761618153262, -0.917780054684749, -0.189836126847871, 78.2638181818168, 79.1452258064511, 82.2749352869352, 80.8201162654139
7/11/2017, 79.7, 80.49, 78.59, 80.43, 0, 2.3336730707298, -0.300763596084951, -0.205978829702039, -0.697647513022004, 0, -1.00394053601336, -0.935012150950471, -0.0689283850628886, 78.8016363636349, 79.1184301075264, 82.1061562881562, 80.7420992366411
7/12/2017, 81.17, 81.67, 80.23, 80.53, 0, 2.30364409319332, -1.00686945646009, 0.0343664226828212, -0.752841417735084, 0, -0.903295052646271, -0.928668731289631, 0.0253736786433602, 79.2949090909076, 79.0515483870962, 81.9683589743589, 80.6693802688539
7/13/2017, 80.49, 80.78, 79.26, 79.43, 0, 2.31445091128812, -1.05822357532977, -0.130606336132474, -0.720596414766055, 0, -0.901897080747318, -0.923314401181169, 0.0214173204338507, 79.5743636363621, 78.8599354838704, 81.7334358974358, 80.5660958366064
7/14/2017, 80.57, 81.36, 80.54, 80.8, 0, 2.28087863972072, -0.684600880198888, 0.0837621185767296, -0.578670336817861, 0, -0.781236024920531, -0.894898725929041, 0.11366270100851, 80.0859999999985, 78.845032258064, 81.5427277167277, 80.5061757877279
7/17/2017, 81.71, 82.7, 81.7, 82.06, 0, 2.24933273683844, -0.30044996817297, 0.460832055856615, -0.391161915336385, 0, -0.57728521451584, -0.831376023646401, 0.254090809130561, 81.1030909090894, 79.0158494623651, 81.3916727716727, 80.4849651416121
7/18/2017, 82.6, 82.76, 82.19, 82.4, 0, 2.17052466220527, -0.111779323917231, 0.28347286764783, -0.351351264514408, 0, -0.383793437537605, -0.741859506424642, 0.358066068887037, 81.8138181818166, 79.2306236559135, 81.2346642246641, 80.474431086303
7/19/2017, 82.5, 83.02, 82.11, 82.61, 0, 2.11183477251457, -0.211147342558927, 0.275377356774967, -0.279544570301615, 0, -0.211071464833438, -0.635701898106401, 0.424630433272963, 82.5841818181802, 79.7613548387092, 81.1300586080586, 80.4704696921611
7/20/2017, 82.33, 83.38, 82.3, 83.09, 0, 2.05964300192029, 0.364305191258594, 0.364513452122478, 0.000383034914615025, 0, -0.0350520108363526, -0.515571920652391, 0.480519909816039, 83.1929090909075, 80.3304946236554, 81.0577094017093, 80.4806078615367
7/21/2017, 83.59, 83.89, 82.95, 83.63, 0, 2.00022659545713, 0.706867616910095, 0.281471002568134, 0.0288721459435872, 0, 0.146331344982869, -0.383191267525339, 0.529522612508208, 83.4679999999984, 80.9293978494618, 80.9538827838827, 80.5060986639259
7/24/2017, 83.8, 83.81, 81.72, 81.88, 0, 2.06845386747894, 0.406728507105464, -0.153374583492489, -0.114317679646397, 0, 0.147172078516633, -0.277118598316945, 0.424290676833578, 83.2901818181802, 81.2327526881715, 80.8969987789987, 80.4817173252278
7/25/2017, 82.29, 83.86, 82.27, 83.55, 0, 2.04424599085238, 0.672860727973462, -0.0912097069773753, 0.265202624942538, 0, 0.279372971416123, -0.165820284370331, 0.445193255786454, 83.6829090909075, 81.7007311827951, 80.9033724053723, 80.5050354609928
7/26/2017, 83.2, 86.74, 82.88, 86.13, 0, 2.10794049586591, 1.12313851005514, 0.154798590145129, 0.352666251648648, 0, 0.585577397802723, -0.0155407479357205, 0.601118145738444, 84.8167272727256, 82.553225806451, 81.0067472527472, 80.5999172658326
7/27/2017, 86.63, 86.63, 84.05, 84.05, 0, 2.20558083478268, 0.608794095719492, -0.109603053393662, 0.372348384615648, 0, 0.652881978045187, 0.118143797260461, 0.534738180784726, 84.7065454545437, 82.9219354838704, 81.0392454212453, 80.6351340326339
7/28/2017, 84.45, 85.77, 84.24, 85.56, 0, 2.15883725695781, 0.592998538086833, -0.0335525476154367, 0.520799390768112, 0, 0.818629076775949, 0.258240853163559, 0.56038822361239, 85.1399999999983, 83.3749892473113, 81.1631746031745, 80.7112203065134
7/31/2017, 85.55, 86.02, 84.94, 85.32, 0, 2.11995557805959, 0.318517222778479, 0.165613252605999, 0.550647026003548, 0, 0.920013509379515, 0.39059538440675, 0.529418124972766, 85.4829090909073, 83.7520215053758, 81.284227106227, 80.7791346244685
8/1/2017, 85.06, 86.08, 84.51, 85.5, 0, 2.10153075349757, 0.436381327802042, 0.0924892316520055, 0.62157618567283, 0, 1.00332024706746, 0.513140356938893, 0.490179890128571, 85.77818181818, 84.1130322580639, 81.3987643467643, 80.8505116019009
8/2/2017, 85.02, 85.37, 84.39, 84.4, 0, 2.0882326475455, 0.433841399322921, -0.116238022115306, 0.402785563549924, 0, 0.969405921927603, 0.604393469936635, 0.365012451990968, 85.5663636363618, 84.2555268817198, 81.4540122100121, 80.8907648464791
8/3/2017, 84.42, 84.95, 83.81, 83.99, 0, 2.06137032599355, 0.298127138252791, 0.0716968060000711, 0.333509983868471, 0, 0.899080955827401, 0.663330967114788, 0.235749988712613, 85.2112727272709, 84.3874838709671, 81.5205934065933, 80.9192898603301
8/4/2017, 83.23, 83.34, 81.99, 82.04, 0, 2.12674023642355, 0.309734510431384, -0.231697522902306, 0.372068303915314, 0, 0.678181555540036, 0.666301084799838, 0.0118804707401982, 84.2414545454528, 84.3515053763434, 81.4606886446885, 80.8955060402684
8/7/2017, 82.09, 82.89, 81.86, 81.93, 0, 2.08597437503209, 0.217013670725298, -0.163832085957543, -0.0552036044333134, 0, 0.488608731320127, 0.630762614103896, -0.142153882783768, 82.9703636363619, 84.4116989247305, 81.4123199023198, 80.8695470198675
8/8/2017, 82.51, 82.62, 81.26, 81.71, 0, 2.07023236469294, 0.477632186173852, -0.24670678308254, -0.0348888030777147, 0, 0.316964966118547, 0.568003084506826, -0.251038118388279, 81.9545454545437, 84.4136559139778, 81.3372649572649, 80.8385909724642
8/9/2017, 83.03, 83.4, 82.29, 82.84, 0, 2.0418970568941, 0.513328848071476, -0.0054222151906022, 0.102603299327582, 0, 0.269016546474944, 0.50820577690045, -0.239189230425506, 81.9454545454528, 84.4962150537628, 81.3238583638583, 80.8379618163054
8/10/2017, 83.81, 84.5, 83.73, 84.08, 0, 2.00990978334267, 0.853476246704317, 0.12866118640144, 0.118587035917901, 0, 0.327301784116273, 0.472024978343614, -0.144723194227342, 82.1281818181801, 84.7619354838703, 81.3993357753357, 80.8696214243272
8/11/2017, 84.2, 84.54, 83.5, 84.09, 0, 1.97102573259935, 1.14472540838221, 0.164631681723395, 0.033786271009587, 0, 0.370034642278384, 0.451626911130568, -0.0815922688521844, 82.6147272727255, 84.8852473118272, 81.4979218559217, 80.9009928780896
8/14/2017, 83.35, 83.76, 82.84, 83.29, 0, 1.96549857319684, 0.631786886228871, 0.0655626873597493, -0.0521088920584966, 0, 0.335480218989133, 0.428397572702281, -0.0929173537131481, 82.8570909090892, 84.9152043010745, 81.5646984126983, 80.9113796526054
8/15/2017, 82.09, 82.68, 81.96, 82.21, 0, 1.97264392839663, 0.346644727039956, -0.0344859400163445, -0.0856125026224087, 0, 0.218430682577448, 0.386404194677315, -0.167973512099866, 82.8730909090891, 84.6739354838702, 81.5849523809522, 80.8942691491099
8/16/2017, 82.16, 84.94, 82.16, 84.59, 0, 1.98560709878015, 0.690146781030976, -0.240607908819719, 0.125501400107579, 0, 0.314093516641478, 0.371942059070147, -0.0578485424286695, 83.6707272727254, 84.7713333333325, 81.7086666666665, 80.9377578005321
8/17/2017, 84.89, 85.05, 84.1, 84.31, 0, 1.94893107889363, 0.844004021524187, -0.188052799615694, 0.00914912248333181, 0, 0.363127434878066, 0.370179134231731, -0.00705169935366473, 84.2792727272709, 84.7434193548379, 81.8334847374846, 80.9734248865536
8/18/2017, 85.31, 85.96, 83.78, 83.9, 0, 1.9904488712568, 0.554404891989008, -0.136059389095861, 0.1164693607303, 0, 0.364699565292739, 0.369083220443933, -0.00438365515119393, 84.3387272727254, 84.5304301075261, 81.994332112332, 80.9982476415094
8/21/2017, 84.35, 85.41, 84.32, 85.41, 0, 1.94589307204687, 0.583459048196487, 0.166489817185435, 0.175558144369898, 0, 0.482231011454743, 0.391712778646095, 0.0905182328086486, 84.7963636363618, 84.6297419354831, 82.2340463980463, 81.0600791925466
8/22/2017, 85.29, 85.77, 84.83, 84.88, 0, 1.91551355937026, 0.439962608581901, 0.21333113042709, 0.198983811676628, 0, 0.526539340938328, 0.418678091104541, 0.107861249833786, 84.8370909090891, 84.6597849462357, 82.4528717948717, 81.1076765585461
8/23/2017, 85.09, 85.65, 84.83, 85.64, 0, 1.8514637012305, 0.524347210832811, 0.200074339879449, 0.216917641961081, 0, 0.615880176391983, 0.45811850816203, 0.157761668229953, 85.1934545454527, 84.7642150537626, 82.7073406593405, 81.1729879572824
8/24/2017, 85.34, 86.43, 85.17, 86.13, 0, 1.82202930227227, 0.52318204312009, 0.629501922426074, 0.140756858040573, 0, 0.717946299024987, 0.510084066334621, 0.207862232690366, 85.8143636363617, 84.8245161290314, 82.9815091575091, 81.2489600478827
8/25/2017, 86.38, 86.52, 85.18, 85.82, 0, 1.81525069464548, 0.386685569862343, 0.764765847851831, 0.0477909608898968, 0, 0.765001565486443, 0.561067566164986, 0.203933999321458, 86.2183636363617, 84.8935913978486, 83.1807912087911, 81.3159645232817
8/28/2017, 86.67, 89.18, 86.65, 89.18, 0, 1.84789833913155, 1.11897925744188, 1.09666802548724, 0.276922308060352, 0, 1.06118444871993, 0.661090942675974, 0.400093506043954, 87.5287272727254, 85.4406021505368, 83.537741147741, 81.4624067177802
8/29/2017, 89.97, 90.92, 88.38, 89.38, 0, 1.89366519567648, 0.911580295403713, 1.12254195005739, 0.295267177078488, 0, 1.29709771109694, 0.788292296360167, 0.508805414736772, 88.3709090909072, 85.9897204301067, 83.9032234432233, 81.6106846547868
8/30/2017, 89.02, 89.14, 88.03, 88.16, 0, 1.900442439089, 0.353966057111196, 1.06107503583487, 0.223592848072829, 0, 1.36982636155076, 0.904599109398287, 0.465227252152478, 88.8765454545436, 86.3530107526874, 84.1824053724053, 81.7270359281437
8/31/2017, 88.46, 90.25, 88.43, 90.12, 0, 1.88211113136464, 1.01167729465041, 1.12129794195138, 0.316025660860504, 0, 1.56755021747269, 1.03718933101317, 0.530360886459519, 89.8085454545436, 86.9611827956981, 84.4772698412697, 81.8873471400395
9/1/2017, 90.7, 90.79, 89.59, 90.54, 0, 1.84598036669596, 0.844969000377289, 0.998345171751573, 0.184861682916533, 0, 1.73810252376511, 1.17737196956355, 0.560730554201553, 90.4867272727254, 87.6132903225798, 84.8054896214894, 82.0543237034459
9/5/2017, 91.35, 92.41, 91.09, 92.41, 0, 1.81937354486116, 1.14750841800346, 0.999137827488293, 0.279448568329903, 0, 2.00109247856669, 1.34211607136418, 0.658976407202508, 91.7507272727254, 88.3414193548379, 85.1605982905981, 82.2616037151703
9/6/2017, 92.21, 92.8, 90.62, 91.35, 0, 1.86778208885155, 0.939816080449015, 0.955625440565026, 0.212383179377684, 0, 2.09977586220249, 1.49364802953184, 0.606127832670648, 92.1607272727254, 88.9784516129024, 85.5059609279608, 82.4401883584931
9/7/2017, 92.17, 93.39, 91.87, 93.26, 0, 1.84742439551533, 1.39511466733397, 1.25849223466623, 0.337177575590712, 0, 2.30552750622255, 1.65602392486998, 0.649503581352562, 93.0296363636345, 89.9795053763433, 85.8769914529913, 82.659288210781
9/8/2017, 93.11, 93.14, 90.95, 91.65, 0, 1.91190681035975, 1.18674822515461, 1.02937296490069, 0.246953906108336, 0, 2.31202207055482, 1.78722355400695, 0.524798516547866, 93.0247272727254, 90.5916129032251, 86.1793846153845, 82.8371656368348
9/11/2017, 90.58, 91.82, 89.5, 89.61, 0, 1.98711021326858, 1.20461326046172, 1.04960568841507, 0.307638637511659, 0, 2.12802753183446, 1.85538434957245, 0.272643182262009, 91.9519999999982, 90.9965161290315, 86.3696605616604, 82.9650732348111
9/12/2017, 89.21, 90.46, 88.95, 90.2, 0, 1.9591097439074, 1.31136799787882, 1.05379215024678, 0.314329837764418, 0, 2.00668676751697, 1.88564483316136, 0.121041934355611, 91.5483636363618, 91.4341505376337, 86.5277704517703, 83.1038844155844
9/13/2017, 89.96, 89.96, 88.4, 88.42, 0, 2.00040843650108, 1.04092068980435, 1.07794623480159, 0.190963677348743, 0, 1.74675668986062, 1.85786720450121, -0.111110514640591, 90.51418181818, 91.6264516129025, 86.6442148962148, 83.1999114021571
9/14/2017, 88.04, 89.19, 87.72, 88.88, 0, 1.97324829272788, 0.939970531698932, 1.02910328063295, 0.318113708101538, 0, 1.55989686617134, 1.79827313683524, -0.238376270663893, 89.4472727272709, 91.7849462365584, 86.7810256410255, 83.3044258236526
9/15/2017, 89.03, 89.11, 88, 88.38, 0, 1.947988151672, 0.681578434010691, 1.08467537447798, 0.5086016022971, 0, 1.3558340770567, 1.70978532487953, -0.35395124782283, 88.5603636363617, 91.8237634408595, 86.8818852258851, 83.3958194714707
9/18/2017, 87.58, 87.86, 86.51, 86.84, 0, 1.99107592356671, 0.442402509911184, 1.09918134807059, 0.333204541373655, 0, 1.0576557200346, 1.57935940391054, -0.52170368387594, 87.3203636363617, 91.5088602150529, 86.9385470085468, 83.4513705772812
9/19/2017, 87.01, 87.42, 86.53, 87.22, 0, 1.93430155402896, 0.62189079287081, 0.883875754918171, 0.528456285124276, 0, 0.842300531826012, 1.43194762949364, -0.589647097667625, 86.7874545454527, 91.2038709677411, 87.0596923076921, 83.5142799263351
9/20/2017, 87.52, 88.56, 84.7, 85.48, 0, 2.10077553188215, 0.52320133219975, 0.622083777796816, 0.254601644969618, 0, 0.52517267175574, 1.25059263794606, -0.725419966190318, 85.7245454545436, 90.6293118279562, 87.1274139194138, 83.5378993382308
9/21/2017, 84.45, 86.19, 84.38, 85.03, 0, 2.11273171635919, 0.106020863452827, 0.560302321382073, 0.40040697268874, 0, 0.234828363475557, 1.04743978305196, -0.8126114195764, 85.2083636363617, 90.0486666666659, 87.1793137973137, 83.5513114754098
9/22/2017, 85.5, 86.38, 85.5, 86.06, 0, 2.06150707587637, 0.305673607242477, 0.804442367152871, 0.437235869353794, 0, 0.086839764526971, 0.855319779346961, -0.76848001481999, 85.1749090909072, 89.6672473118271, 87.2901098901098, 83.5868507959135
9/25/2017, 85.81, 87.54, 85.53, 87.42, 0, 2.04292649282115, 0.566491177344577, 0.792401972474285, 0.586815957283332, 0, 0.0783946825640953, 0.699934759990388, -0.621540077426292, 85.5081818181799, 89.4462795698917, 87.4770378510377, 83.6510945945946
9/26/2017, 86.48, 87.17, 85.82, 85.86, 0, 2.06921735735271, 0.106051562495052, 0.47525700349336, 0.66070159247777, 0, -0.0535596657836095, 0.549235874835588, -0.602795540619198, 85.5399999999981, 88.9525591397842, 87.5442417582416, 83.6807218831735
9/27/2017, 85.13, 85.14, 84.67, 84.75, 0, 2.0617091703503, 0.0200823157007535, 0.313841497412052, 0.421461271725404, 0, -0.244879344223747, 0.390412831023721, -0.635292175247468, 85.069090909089, 88.2294193548379, 87.5819682539681, 83.6861629578517
9/28/2017, 84.78, 86.02, 84.75, 85.69, 0, 2.01124238041579, 0.0469055861069292, 0.391068750759836, 0.468597696350432, 0, -0.316997276400784, 0.24893080953882, -0.565928085939604, 85.215090909089, 87.7678279569885, 87.6833064713063, 83.7114956195244
9/29/2017, 85.77, 85.77, 84.64, 84.65, 0, 2.00090007795555, -0.176260046943063, 0.2246285706355, 0.419063165504492, 0, -0.452850388204439, 0.108574569990168, -0.561424958194607, 85.0758181818163, 87.1485161290315, 87.6881953601953, 83.7144528875379
10/2/2017, 84.36, 85.41, 84.08, 85.03, 0, 1.97056782334459, -0.0752831319980731, 0.206416345792771, 0.34612320178163, 0, -0.523813932914379, -0.0179031305907412, -0.505910802323638, 84.9632727272708, 86.5478924731175, 87.731553113553, 83.7253790030631
10/3/2017, 85.27, 86.12, 85.17, 85.98, 0, 1.91474195066342, -0.481744333897482, 0.508080515405417, 0.239300670859644, 0, -0.497659286371857, -0.113854361746964, -0.383804924624892, 85.3536363636344, 86.1611827956981, 87.798757020757, 83.7559917332598
10/4/2017, 86.4, 86.86, 85.97, 86.5, 0, 1.85951488175883, -0.426098687084006, 0.380509525004848, 0.192235948935286, 0, -0.430014941800124, -0.177086477757596, -0.252928464042528, 85.6432727272708, 85.8014408602142, 87.9001807081806, 83.7968946335078
10/5/2017, 86.52, 86.88, 85.8, 86.06, 0, 1.83831786437987, -0.309770632219098, 0.0426135331959233, 0.145095702402455, 0, -0.407216495861576, -0.223112481378392, -0.184104014483184, 85.6352727272708, 85.4260860215045, 87.9543492063492, 83.8280024827288
10/6/2017, 85.61, 87.05, 84.86, 86.9, 0, 1.85552765981709, -0.511028410905855, 0.38623231052696, 0.160892486820752, 0, -0.317705274731821, -0.242031040049078, -0.0756742346827434, 86.0672727272709, 85.1872688172035, 88.0419902319902, 83.8758645371508
10/9/2017, 87.17, 87.86, 87.16, 87.66, 0, 1.80222548432809, -0.44659393564021, 0.296668101765503, 0.160165990740798, 0, -0.183328047069111, -0.230290441453085, 0.0469623943839738, 86.9879999999981, 85.0192473118271, 88.1527252747253, 83.938456780333
10/10/2017, 88.12, 88.19, 86.56, 86.74, 0, 1.82423255312878, -0.956280614091124, 0.216808268992126, 0.265965724764694, 0, -0.149347848221467, -0.214101922806761, 0.0647540745852941, 87.2658181818163, 84.9466236559132, 88.2236459096459, 83.981242281528
10/11/2017, 87.06, 87.33, 85.43, 87.14, 0, 1.83408578236712, -0.708577930454644, 0.242056701926011, 0.226167559013307, 0, -0.0891143836175132, -0.189104414968912, 0.0999900313513983, 87.4118181818163, 84.9538279569884, 88.3072503052503, 84.0314052626126
10/12/2017, 87.07, 87.45, 86.51, 87.12, 0, 1.79673006567604, -1.11639494072507, 0.373905896440759, 0.148614613620186, 0, -0.0425028158096694, -0.159784095137063, 0.117281279327394, 87.6085454545435, 84.891612903225, 88.4819242979243, 84.0803137978772
10/13/2017, 87.6, 87.95, 86.81, 87.29, 0, 1.76886891001961, -0.816968653967278, 0.444438926331263, 0.341854156385621, 0, 0.00806183493220658, -0.126214909123209, 0.134276744055416, 87.5779999999981, 84.9883440860207, 88.6464493284493, 84.13180447693
10/16/2017, 87.5, 87.94, 85.91, 86.14, 0, 1.8206911864155, -0.690163014657894, 0.559038705951802, 0.174323807136072, 0, -0.044151750212265, -0.10980227734102, 0.0656505271287553, 87.0821818181799, 84.9854193548378, 88.7397484737484, 84.1594844221105
10/17/2017, 85.41, 85.88, 84.78, 85.76, 0, 1.81661172875396, -0.899443261653797, 0.526149373507822, 0.207109117800837, 0, -0.114870066206223, -0.110815835114061, -0.00405423109216176, 86.5845454545435, 85.0873333333325, 88.7872039072039, 84.1791701492537
10/18/2017, 85.49, 85.72, 84.76, 85.06, 0, 1.79876546866968, -0.722137825443819, 0.467014163888425, 0.107059803339219, 0.191588430096564, -0.224807549492581, -0.133614177989765, -0.0911933715028165, 85.961090909089, 85.0726666666658, 88.7819316239316, 84.1847179941874
10/19/2017, 85.52, 85.92, 85.14, 85.52, 0, 1.74991629123937, -0.717792268130972, 0.382265902798826, 0.23795146129827, 0.159093202184204, -0.271683839252646, -0.161228110242341, -0.110455729010304, 85.487090909089, 85.2842795698917, 88.8148986568986, 84.1992410866702
10/20/2017, 85.27, 85.49, 84.64, 85.01, 0, 1.72415244283556, -0.723927252330835, 0.163651239633549, 0.202841268563819, -0.0152492661015444, -0.345997925654373, -0.198182073324747, -0.147815852329626, 85.0343636363617, 85.3737849462357, 88.7553382173382, 84.2035685308606
10/23/2017, 84.49, 84.77, 83.75, 84.17, 0, 1.72913970781963, -0.599408846027478, 0.0571748643077265, 0.16390514086509, 0.043847878128219, -0.46728676342606, -0.25200301134501, -0.21528375208105, 84.5465454545436, 85.263548387096, 88.6266910866911, 84.1915002391201
10/24/2017, 83.92, 84.15, 83.41, 83.51, 0, 1.70116877915004, -0.842661283122807, 0.0749485409938906, 0.0980799987638101, 0.0173919712799135, -0.609637997994454, -0.323530008674899, -0.286107989319556, 83.8370909090891, 85.1439999999992, 88.4631330891331, 84.1668804167653
10/25/2017, 83.48, 83.65, 82.3, 82.61, 0, 1.71542639522429, -0.695643464987466, 0.0983866768580456, 0.0344621586570213, -0.0529227865764913, -0.786014173248958, -0.416026841589711, -0.369987331659247, 83.0729090909072, 84.8347526881712, 88.2565616605617, 84.1253552835233
10/26/2017, 82.88, 83.04, 81.04, 81.09, 0, 1.78352208390683, -0.91909374948256, -0.416182149545808, -0.451009614877718, -0.104217125767062, -1.03649677012072, -0.540120827295913, -0.496375942824808, 82.0267272727254, 84.4007956989239, 87.9676166056166, 84.055396228168
10/27/2017, 80.96, 81.91, 80.66, 81.57, 0, 1.76099687991669, -1.07182688071383, -0.31460401107123, -0.345978623337061, -0.0801334757679323, -1.18264129165706, -0.668624920168143, -0.51401637148892, 81.5092727272708, 84.0446666666658, 87.7234920634921, 83.9958009753404
10/30/2017, 81.58, 82.8, 81.22, 82.37, 0, 1.75260762073649, -1.24247219165308, -0.153799925138204, -0.203141633887771, -0.0792495140584984, -1.21984692771365, -0.778869321677244, -0.440977606036403, 81.35018181818, 83.7313118279561, 87.5479926739927, 83.9524292549556
10/31/2017, 81.96, 81.96, 80.89, 81.2, 0, 1.78010068022243, -1.19234714732825, -0.508138440363975, -0.196492476030657, -0.192089483609574, -1.32842858641654, -0.888781174625102, -0.439647411791434, 80.9165454545436, 83.3236774193539, 87.3582295482296, 83.8876790792146
11/1/2017, 81.81, 82.6, 81.13, 81.28, 0, 1.77985933159889, -0.91388535023136, -0.429998075210093, -0.111156069892965, -0.151334461715335, -1.3919791328485, -0.989420766269783, -0.402558366578722, 80.6192727272709, 82.8490322580636, 87.1602637362638, 83.8255333989091
11/2/2017, 81.34, 82.28, 81, 81.3, 0, 1.76917119494145, -1.20748020700002, -0.528601317666737, -0.183115637781303, -0.137087679916559, -1.42431099534822, -1.07639881208547, -0.347912183262751, 80.627090909089, 82.3740215053755, 86.9409743589744, 83.7648139782089
11/3/2017, 81.39, 81.5, 80.01, 80.72, 0, 1.78508346433725, -1.11410067888457, -0.670900023334985, 0.028056710885952, -0.196624730843138, -1.47967856858477, -1.15705476338533, -0.322623805199443, 80.5627272727254, 81.9181505376335, 86.7075726495727, 83.6943030143478
11/6/2017, 80.93, 82.64, 80.82, 82.28, 0, 1.78035173042341, -0.685265615747057, -0.407735823670042, 0.287230526861822, -0.226704049289731, -1.38175084313096, -1.20199397933446, -0.179756863796502, 81.1032727272708, 81.7853333333324, 86.499496947497, 83.6539269723974
11/7/2017, 82.02, 82.13, 81.29, 81.87, 0, 1.76026595041256, -1.07208915572859, -0.980243210075111, 0.262706475356161, -0.263022973745023, -1.32198694605881, -1.22599257267933, -0.0959943733794859, 81.4732727272708, 81.5296559139776, 86.2829304029305, 83.6066627906977
11/8/2017, 82.61, 82.95, 82.27, 82.41, 0, 1.72682107380491, -1.05745279251222, -0.924718750027996, 0.313886388685952, -0.193165428636231, -1.21702107859707, -1.22419827386288, 0.00717719526580596, 81.9392727272708, 81.2942365591389, 86.0498363858365, 83.5701245946408
