Date,IYT_Open,IYT_High,IYT_Low,IYT_Close,IYT_Volume,IYT_ATRPercentOfClose20,IYT_SQN25,IYT_SQN50,IYT_SQN100,IYT_SQN200,IYT_MACD,IYT_MACD_Avg,IYT_MACD_Diff,IYT_LinReg10,IYT_LinReg30,IYT_LinReg90,IYT_LinReg270
9/20/2017, 171.6, 174.25, 171.17, 174.15, 99615, 1.17616881684918, 0.635353628022447, 0.148320289572837, 0.726862809290259, 0, 1.38084253682419, 0.850671112383975, 0.530171424440215, 172.530727272722, 171.332494623657, 169.610119658119, 168.767854410783
9/21/2017, 173.92, 174.97, 173.69, 174.52, 120560, 1.15166347399479, 0.650183806582633, 0.00398776547902549, 0.784030217553013, 0, 1.59273903315997, 0.999084696539174, 0.593654336620798, 173.27054545454, 172.084795698926, 169.777528693528, 168.91308773194
9/22/2017, 174.24, 175.2, 174.14, 175.09, 54327, 1.12078870299556, 1.36517653151326, 0.0737588138321271, 0.725188099294627, 0, 1.78607401993975, 1.15648256121929, 0.629591458720458, 174.021999999995, 172.749075268818, 169.959062271062, 169.067862912806
9/25/2017, 175.21, 175.43, 173.91, 175.29, 250548, 1.1068911478528, 1.60062335665404, 0.0244076024632781, 0.756027091611917, 0, 1.93314759624937, 1.31181556822531, 0.621332028024065, 174.883272727267, 173.424387096775, 170.02893040293, 169.223967097532
9/26/2017, 175.24, 176.23, 174.62, 176.09, 80806, 1.09248453541803, 1.6136664769232, 0.162885837802309, 0.793666076704709, 0, 2.09016367345779, 1.4674851892718, 0.622678484185992, 175.999818181813, 174.332731182797, 170.135973137973, 169.394233653008
9/27/2017, 177.18, 177.38, 176.13, 177.04, 146756, 1.06872357517891, 1.55124430698847, 0.343997940272797, 0.794897828061995, 0, 2.26514591430819, 1.62701733427908, 0.638128580029111, 177.19854545454, 175.343548387098, 170.297755799755, 169.581519176586
9/28/2017, 177.57, 178.18, 177.11, 177.85, 243467, 1.04271285162884, 2.12681048975465, 0.497993721544981, 0.977664773320846, 0, 2.44104201851508, 1.78982227112628, 0.651219747388797, 178.289090909085, 176.419376344087, 170.51809035409, 169.78244282626
9/29/2017, 178.56, 178.65, 177.98, 178.42, 117936, 1.0098316143318, 2.44617076297069, 0.700184119736737, 0.96526717948426, 0, 2.59650429937787, 1.9511586767766, 0.645345622601271, 178.541818181812, 177.242021505377, 170.771509157509, 169.991610942249
10/2/2017, 178.64, 178.72, 177.1, 178.16, 179506, 1.00620480914698, 2.13800622932881, 0.698473821239096, 1.02499463709033, 0, 2.66797469835151, 2.09452188109158, 0.573452817259933, 178.880363636358, 177.863161290323, 171.006862026862, 170.191397382345
10/3/2017, 178.42, 179.47, 178.42, 179.4, 160370, 0.985798084491333, 2.21847990197332, 0.87671532931625, 1.13750496806263, 0, 2.7924831340334, 2.23411413167995, 0.558369002353458, 179.273999999994, 178.592193548388, 171.340957264957, 170.413350234224
10/4/2017, 179.42, 179.99, 178.35, 178.52, 218640, 0.987057850884259, 1.83249091055736, 0.702039311954926, 1.12636912571407, 0, 2.78800987841061, 2.34489328102608, 0.443116597384527, 179.446727272721, 179.206989247313, 171.633389499389, 170.612895942409
10/5/2017, 177.99, 178.26, 177.36, 178.16, 137300, 0.972154743841856, 1.58552988094801, 0.682575029513045, 1.02623019259557, 0, 2.72401504989233, 2.42071763479933, 0.303297415093001, 179.330727272721, 179.547634408603, 171.894434676434, 170.801301813472
10/6/2017, 178.49, 178.9, 177.19, 177.77, 249788, 0.973668980731967, 1.48434641620255, 1.27494838965745, 1.0092348246405, 0, 2.61172263381798, 2.45891863460306, 0.152803999214918, 178.995454545448, 179.675784946238, 172.130617826617, 170.97820575824
10/9/2017, 178.41, 178.41, 176.97, 177.44, 109441, 0.967282901090429, 1.3328874663825, 1.17619081462566, 1.43475748786824, 0, 2.46765623793274, 2.460666155269, 0.0069900826637479, 178.439999999994, 179.788193548388, 172.390009768009, 171.145097541634
10/10/2017, 178.76, 179.69, 178.47, 178.7, 111686, 0.975394202971525, 1.84537565966607, 1.38364053741031, 1.46764806247714, 0, 2.42717508744792, 2.45396794170478, -0.0267928542568598, 178.362545454539, 180.015397849463, 172.717448107448, 171.334569858713
10/11/2017, 178.69, 179.75, 178.69, 179.43, 108397, 0.952392559033946, 1.82508584222849, 1.5233167328941, 1.43162477741132, 0, 2.42603258963277, 2.44838087129038, -0.0223482816576102, 178.584909090903, 180.347096774195, 173.062175824175, 171.53537086916
10/12/2017, 179.33, 180.83, 179.29, 180.63, 81083, 0.941390727033648, 1.86768090883391, 1.58539233647413, 1.39625736993317, 0, 2.49321687094988, 2.45734807122228, 0.0358687997276008, 179.253454545448, 180.831225806453, 173.435968253968, 171.756711275189
10/13/2017, 181, 181.57, 178.64, 178.76, 155204, 0.985630099982566, 1.40132744662637, 1.309295892623, 1.19172527993483, 0, 2.36826761134421, 2.43953197924666, -0.0712643679024563, 179.238363636357, 181.009913978496, 173.742141636141, 171.936571240039
10/16/2017, 177.77, 179.62, 176.67, 177.37, 112203, 1.02684599898088, 0.931405579188826, 1.04118241983597, 1.07496643206756, 0, 2.13250089670905, 2.37812576273914, -0.245624866030095, 178.672545454539, 180.984881720431, 173.978498168498, 172.085455778895
10/17/2017, 176.86, 177.71, 176.32, 176.71, 277376, 1.01847711559775, 0.683329923145422, 0.943188875115312, 0.856160479051924, 0, 1.8708318080723, 2.27666697180577, -0.405835163733476, 178.169818181812, 180.710451612904, 174.177692307692, 172.218546268657
10/18/2017, 176.71, 178.79, 176.71, 178.1, 265675, 1.01839605021007, 0.892918580960763, 1.19423082579973, 0.925336028571017, 0.57476123466989, 1.75538358411958, 2.17241029426854, -0.41702671014895, 178.117999999993, 180.604408602151, 174.457091575091, 172.376685384957
10/19/2017, 177.85, 177.94, 176.16, 177.87, 136698, 1.02326148150499, 0.946274763291934, 1.17162110049753, 0.930325629902555, 0.515315108961515, 1.62658074673075, 2.06324438476098, -0.436663638030226, 177.93763636363, 180.456860215055, 174.74704029304, 172.527474515925
10/20/2017, 178.49, 179.6, 178.49, 179.47, 96149, 1.01162948531525, 1.96349632672562, 1.49979198345876, 1.02977554330028, 0.600903542742629, 1.63476563770269, 1.97754863534932, -0.342782997646635, 178.247818181811, 180.498043010754, 175.072363858364, 172.706867574616
10/23/2017, 179.88, 180.01, 178.78, 178.81, 117962, 0.998989354862993, 1.45601883733204, 1.35115799901209, 0.838666985544125, 0.55134640111623, 1.56989892108297, 1.89601869249605, -0.326119771413083, 178.171272727266, 180.508602150539, 175.369467643467, 172.8702458154
10/24/2017, 178.97, 179.81, 178.83, 179.06, 83955, 0.975638457589072, 1.53377651600187, 1.11813592307605, 0.790578296039549, 0.60820201252957, 1.5211298534056, 1.82104092467796, -0.299911071272362, 178.358363636357, 180.570408602152, 175.671543345543, 173.035583234667
10/25/2017, 178.35, 178.5, 175.89, 176.33, 173211, 1.03109471505192, 0.438152555984615, 0.768349748590842, 0.615605272476387, 0.476028672399936, 1.24780787897569, 1.70639431553751, -0.458586436561814, 177.728727272721, 180.231118279571, 175.872835164835, 173.14539046011
10/26/2017, 176.34, 179.08, 176.34, 177.99, 199146, 1.04765596128911, 0.658398337669788, 0.895704791463046, 0.774599705498805, 0.465702338886299, 1.15186835053089, 1.59548912253618, -0.443620772005293, 178.08163636363, 180.037053763442, 176.077406593406, 173.285085005574
10/27/2017, 178.18, 178.79, 177.87, 178.75, 57836, 1.01677577802717, 0.689006557915956, 1.50626823663459, 0.750233699085642, 0.519082661031284, 1.12420212909373, 1.50123172384769, -0.377029594753961, 178.467090909084, 179.669032258065, 176.302991452991, 173.436839344866
10/30/2017, 178.74, 178.74, 176.4, 176.4, 188773, 1.04541517463854, 0.204539844867168, 1.36980804052408, 0.589324686721754, 0.406978870975312, 0.90225050683847, 1.38143548044585, -0.479184973607378, 177.763272727266, 179.181483870969, 176.429594627594, 173.541297334245
10/31/2017, 177.35, 177.35, 175.59, 175.62, 130690, 1.04766356318145, -0.0625670709502958, 1.2127191773699, 0.541640508737122, 0.445099472414742, 0.655852506418086, 1.2363188856403, -0.58046637922221, 176.710909090902, 178.557440860216, 176.545731379731, 173.629157300835
11/1/2017, 176.99, 177.13, 175.4, 176.1, 242415, 1.04168734365491, -0.143100575625654, 1.11689891495273, 0.49436810456009, 0.438444293317217, 0.493622135645211, 1.08777953564128, -0.594157399996068, 176.161818181811, 178.137763440861, 176.69757997558, 173.72448761513
11/2/2017, 176.26, 176.6, 174.27, 176.02, 214782, 1.05623840561725, -0.297270775593794, 1.3985538293031, 0.405542299649028, 0.414975835276146, 0.354511478935507, 0.941125924300124, -0.586614445364618, 175.648181818175, 177.720021505377, 176.807384615385, 173.816638320489
11/3/2017, 176, 176.4, 175.12, 175.67, 648324, 1.04185763049417, -0.457282888802177, 1.49385359747359, 0.47595715094061, 0.363214956146622, 0.213561403405805, 0.795613020121261, -0.582051616715456, 175.434545454538, 177.286193548388, 176.950266178266, 173.900640603747
11/6/2017, 175.46, 175.64, 175, 175.22, 106149, 1.01142548482745, -0.490274826272319, 1.2473263609169, 0.419746686105283, 0.404427956347188, 0.0647992484648228, 0.649450265789973, -0.58465101732515, 175.14072727272, 176.804860215055, 177.054986568987, 173.974808085199
11/7/2017, 175.23, 175.9, 173.86, 174.01, 77775, 1.02615294970917, -0.924006455900594, 1.03493165915428, 0.333847743575482, 0.27463235207867, -0.149014966927297, 0.489757219246519, -0.638772186173816, 174.67472727272, 176.223784946238, 177.134593406593, 174.025303617571
11/8/2017, 174.59, 174.59, 172.73, 173.33, 74983, 1.03232464685829, -0.895992855337907, 0.793504333732708, 0.207721628450053, 0.168117418053537, -0.369080064833611, 0.317989762430493, -0.687069827264104, 173.703272727265, 175.6331827957, 177.215499389499, 174.062364311316
11/9/2017, 172.45, 172.95, 170.91, 171.31, 318619, 1.06290461437132, -1.13796666763403, 0.417777214162545, 0.277092300032695, 0.0695995873859437, -0.698429300346163, 0.114705949875162, -0.813135250221325, 172.529636363629, 174.864215053764, 177.210698412698, 174.061736777576
11/10/2017, 171.41, 171.41, 170.87, 171.12, 158822, 1.02665895286087, -1.10626030694425, 0.372077802196873, 0.279523258739801, 0.0799084944040038, -0.96366383756714, -0.100968007613298, -0.862695829953841, 171.80672727272, 174.151333333334, 177.171299145299, 174.057543043861
11/13/2017, 170.22, 171.49, 170.22, 171.45, 237411, 1.01048577435331, -0.989919104110594, 0.338312473314168, 0.264780861479569, 0.170063687710518, -1.13416196402156, -0.30760679889495, -0.826555165126608, 171.143999999992, 173.510086021506, 177.195914529914, 174.059289746783
11/14/2017, 171.21, 171.43, 170.53, 170.97, 302025, 0.989561892216363, -1.32282512602666, 0.476884509720995, 0.136054092185948, 0.238150611948473, -1.29310879285029, -0.504707197686018, -0.788401595164272, 170.429454545447, 172.933892473119, 177.192722832723, 174.052229535171
11/15/2017, 170.19, 170.64, 169.45, 170.05, 199018, 0.989862551464981, -1.62812035658906, 0.278795069704399, 0.00937676683197616, 0.219739164805341, -1.47629381494855, -0.699024521138524, -0.777269293810024, 169.746727272719, 172.236688172044, 177.121431013431, 174.028631527455
11/16/2017, 170.83, 173.02, 170.68, 172.9, 182541, 1.01075662540653, -1.17607703026884, 0.485616380527186, 0.31818034797293, 0.357823544899084, -1.37564055516859, -0.834347727944537, -0.54129282722405, 170.362545454538, 171.931741935485, 177.222732600733, 174.056301054418
11/17/2017, 172.5, 172.5, 170.78, 171.03, 182699, 1.03269502137724, -1.18510506884542, 0.209623966020817, 0.0185627706174605, 0.206130240332333, -1.43027813733337, -0.953533809822305, -0.47674432751107, 170.432545454537, 171.397462365592, 177.238180708181, 174.050113308777
11/20/2017, 170.74, 171.67, 170.44, 171.67, 154422, 1.01322734333804, -0.875070218908782, 0.0891846641093684, 0.111958981808524, 0.231925178489693, -1.40573176282049, -1.04397340042194, -0.361758362398552, 170.886727272719, 170.965870967743, 177.301567765568, 174.055267857143
11/21/2017, 172.05, 173.5, 171.77, 173.41, 137742, 1.00567268974857, -0.475510109496487, 0.16157394917405, 0.134852918754338, 0.301481589438689, -1.23167711882527, -1.08151414410261, -0.150162974722666, 171.893636363628, 170.876279569894, 177.425301587302, 174.090965585054
11/22/2017, 173.25, 173.96, 173.2, 173.53, 62688, 0.976626612532906, -0.681346243429412, 0.189862629869182, 0.0416164433240969, 0.286905489701174, -1.07170066419854, -1.0795514481218, 0.00785078392325111, 172.838727272719, 170.88470967742, 177.529130647131, 174.128118981716
11/24/2017, 173.31, 174.01, 173.2, 173.41, 34771, 0.95179237223455, -0.665183547762171, 0.23666782102708, 0.025641578176768, 0.22307723276349, -0.943722522662512, -1.05238566302994, 0.108663140367427, 173.327454545446, 170.995978494625, 177.605841269841, 174.162498261071
11/27/2017, 174, 174, 172.35, 172.85, 126563, 0.954861437695885, -1.03292697422009, 0.57906661223281, 0.0744073553820299, 0.166825666602639, -0.877372440004223, -1.0173830184248, 0.140010578420573, 173.470181818173, 170.958107526883, 177.620014652015, 174.186489312802
11/28/2017, 172.91, 175.87, 172.86, 175.82, 268717, 0.977678361565505, -0.4010140537033, 0.50092398134735, 0.12731354925532, 0.217252971745763, -0.578467133761933, -0.929599841492223, 0.35113270773029, 174.610545454537, 171.24253763441, 177.757355311355, 174.261552686539
11/29/2017, 177, 182.03, 175.98, 181.81, 581924, 1.06897661874443, 0.31616480239805, 0.998084055157924, 0.52249120198562, 0.419896140501906, 0.140144911114675, -0.715650890970844, 0.855795802085518, 177.485818181809, 172.252989247313, 178.134417582418, 174.438875211745
11/30/2017, 182.4, 186.75, 182.24, 185.46, 618994, 1.12872375229822, 0.975416048931006, 1.06133114384097, 0.816781925874362, 0.46046525926307, 0.992731044153402, -0.373974503945995, 1.3667055480994, 180.846727272718, 173.786322580646, 178.687037851038, 174.676216972683
12/1/2017, 185.02, 185.99, 180.64, 183.93, 465389, 1.22664302585857, 0.639136430477116, 0.881077529075421, 0.598040225741414, 0.457748839136206, 1.52734717637287, 0.00628983211777845, 1.52105734425509, 183.408545454537, 175.06270967742, 179.159157509158, 174.883682477431
12/4/2017, 186.46, 189.68, 186.24, 187.26, 413892, 1.29811828024596, 0.858595751658354, 1.08219998896861, 0.79739362740183, 0.542195678148926, 2.19444132923576, 0.443920131541374, 1.75052119769438, 186.145090909082, 176.8291827957, 179.65001953602, 175.144741939034
12/5/2017, 187, 187.41, 184.58, 184.65, 262664, 1.32727510263155, 0.841210001093399, 0.823804257761541, 0.592972016152207, 0.441793832348127, 2.48388043670116, 0.851912192573331, 1.63196824412783, 187.222727272718, 178.170236559141, 180.024786324787, 175.35747735952
12/6/2017, 184.45, 185.27, 183.81, 184.64, 218844, 1.30051603290658, 0.924257612280465, 0.754589329331977, 0.643661880183749, 0.491407788179039, 2.68154491763045, 1.21783873758475, 1.46370618004569, 187.9369090909, 179.489010752689, 180.367704517705, 175.566780742878
12/7/2017, 184.21, 187.42, 184.21, 187.14, 265007, 1.30475000694708, 1.09557218725348, 0.864962758509969, 0.853682628959183, 0.630396641180152, 3.00528153468181, 1.57532729700417, 1.42995423767765, 188.926181818173, 180.906989247313, 180.792134310134, 175.814988199957
12/8/2017, 188.45, 188.93, 187.26, 187.82, 116445, 1.28267687405533, 1.16869855968594, 0.851386183995377, 0.953684742534052, 0.599326587521788, 3.27891812599347, 1.91604546280203, 1.36287266319144, 189.383999999991, 182.452172043012, 181.24001953602, 176.070838917846
12/11/2017, 188.42, 188.5, 186.9, 187.35, 122375, 1.26430078441857, 1.15877756890273, 0.765096490482158, 1.03634220478021, 0.553978342008651, 3.41844630293576, 2.21652563082877, 1.20192067210699, 188.781454545445, 183.924967741937, 181.665597069597, 176.314980134313
12/12/2017, 187.22, 187.97, 186.91, 187.33, 207695, 1.22950629564287, 1.2055074483936, 0.785759591239437, 1.04980743903665, 0.587445465175274, 3.48721115606219, 2.47066273587546, 1.01654842018673, 187.975090909082, 185.183075268818, 182.102705738706, 176.555112970711
12/13/2017, 187.2, 189, 187.2, 187.87, 181231, 1.21257914326204, 1.39884986856255, 0.727257722292559, 1.13373553460324, 0.505790807452577, 3.54442337824318, 2.685414864349, 0.859008513894179, 187.925454545445, 186.3871827957, 182.555658119658, 176.800585062241
12/14/2017, 187.82, 189.77, 186.17, 186.54, 173621, 1.2566574539638, 1.33071257420107, 0.692195501457068, 0.985825405916292, 0.557657598842865, 3.44275861353321, 2.83688361418584, 0.60587499934737, 187.815818181809, 187.375505376345, 182.909885225886, 177.020449915984
12/15/2017, 186.27, 188.5, 186.26, 187.71, 292887, 1.24604995679126, 1.70735368265372, 0.814753177550041, 1.0592374400686, 0.562377652233401, 3.41720634928998, 2.95294816120667, 0.464258188083311, 187.745454545445, 188.43959139785, 183.300354090354, 177.256246301398
12/18/2017, 188.51, 190.31, 188.51, 190.13, 455863, 1.23705483363921, 1.94697142466987, 1.02622560976426, 1.60834702001794, 0.67568120709386, 3.55129267959182, 3.0726170648837, 0.478675614708121, 188.9709090909, 189.711978494625, 183.745291819292, 177.528128246644
12/19/2017, 190.15, 190.16, 188.99, 189.96, 116317, 1.20704976702375, 1.88911288295039, 1.0410301794501, 1.55562118425134, 0.738357507495166, 3.60231424687001, 3.17855650128096, 0.423757745589044, 189.459090909081, 190.839505376345, 184.181873015873, 177.793232184677
12/20/2017, 192.08, 192.98, 190.78, 191.75, 353100, 1.21474114762263, 2.12002254515577, 1.07161761352108, 1.71282936012581, 0.81492620979224, 3.74402841785013, 3.2916508845948, 0.452377533255333, 190.27399999999, 192.018387096775, 184.743816849817, 178.083484320558
12/21/2017, 192.62, 194.28, 190.96, 191.82, 221547, 1.24012242885939, 2.25612045074636, 1.01754036552196, 1.76116402675626, 0.854328020010307, 3.81797509405564, 3.39691572648697, 0.421059367568673, 191.225272727263, 193.046365591399, 185.30232967033, 178.370626707482
12/22/2017, 194.11, 194.11, 191.29, 192.61, 82939, 1.24648912355858, 2.07530304951822, 0.981924378652617, 1.77546924544116, 0.828808931774415, 3.89542077946959, 3.49661673708349, 0.398804042386097, 192.330181818172, 193.920623655915, 185.883628815629, 178.66630240303
12/26/2017, 192.73, 193.7, 192.33, 192.51, 67828, 1.22036235304237, 2.36154985243501, 1.14398389331548, 1.72432207460772, 0.850401951499168, 3.90372813095379, 3.57803901585755, 0.325689115096242, 193.045272727263, 194.632107526883, 186.353733821734, 178.956086280606
12/27/2017, 194.18, 194.18, 192.36, 192.95, 46714, 1.2038629632287, 2.33054863078782, 1.30766953744781, 1.66791535852599, 0.949431582305719, 3.90084952449888, 3.64260111758582, 0.258248406913062, 193.626909090899, 195.28341935484, 186.795592185593, 179.248704257028
12/28/2017, 193.26, 193.26, 191.33, 192.36, 87450, 1.19734399468303, 2.06105891930029, 1.31873038790022, 1.60992463712534, 0.867082061318617, 3.80707455335047, 3.67549580473875, 0.131578748611725, 193.806181818172, 195.689161290324, 187.204735042736, 179.527721434263
12/29/2017, 192.67, 192.95, 191.55, 191.63, 87481, 1.17833865405399, 1.95417639982359, 1.14342542992774, 1.64883190586771, 0.871324261827539, 3.6319850511305, 3.6667936540171, -0.034808602886601, 193.222363636354, 195.80294623656, 187.59284004884, 179.791160121419
1/2/2018, 192.77, 195.09, 192.63, 195.06, 297818, 1.18842809629113, 2.24963294467913, 1.39428949269272, 1.82010480062677, 0.990821464587211, 3.72703475678574, 3.67884187457083, 0.0481928822149129, 193.779818181808, 196.40270967742, 188.063094017094, 180.104935064935
1/3/2018, 194.85, 195.88, 193.93, 195.27, 525915, 1.17772338423424, 2.35228532310743, 1.28474663755372, 1.95406251457443, 1.02322935564649, 3.77578270558359, 3.69823004077338, 0.0775526648102129, 194.492909090899, 196.761483870969, 188.496398046399, 180.4175444275
1/4/2018, 196.19, 197, 195.02, 195.95, 259345, 1.16547763703725, 2.15293477972789, 1.39501485065013, 1.93948653419099, 1.16834052201531, 3.82519169446417, 3.72362237151154, 0.101569322952627, 195.126545454535, 197.092817204302, 188.976825396826, 180.736364057434
1/5/2018, 196.88, 198.2, 195.68, 196.89, 439922, 1.16591282354907, 1.96051782424239, 1.4442440194115, 1.82358605819903, 1.15973574228693, 3.89529626758181, 3.75795715072559, 0.137339116856219, 196.116181818172, 197.502774193549, 189.488161172162, 181.065336703432
1/8/2018, 197.07, 198.66, 197.07, 198.48, 168343, 1.14333306649107, 1.81787152441013, 1.84608551722077, 1.87803040328512, 1.23773429464501, 4.03266826911181, 3.81289937440284, 0.219768894708972, 197.388727272717, 197.970989247313, 190.078998778999, 181.414378951848
1/9/2018, 198.58, 199.44, 198.58, 198.86, 143320, 1.10822845059485, 2.18441988215367, 1.74148899950036, 1.8842817658088, 1.26647821186559, 4.12465296240043, 3.87525009200236, 0.249402870398076, 198.587272727262, 198.318451612904, 190.690825396826, 181.764414985069
1/10/2018, 198.44, 200.17, 198.24, 199.05, 193257, 1.10029235971377, 1.88403115493723, 1.69095887687459, 2.26206651347176, 1.2712905336519, 4.16487284503509, 3.9331746426089, 0.231698202426188, 199.490545454535, 198.488494623657, 191.293084249085, 182.112495884589
1/11/2018, 199.75, 204.07, 199.55, 203.77, 441733, 1.14424367910377, 2.87073084355363, 2.2068757387345, 2.56378184353821, 1.29248399940451, 4.52544542721279, 4.05162879952968, 0.473816627683107, 201.755636363626, 199.286387096775, 192.092923076924, 182.52821027621
1/12/2018, 204.29, 205.49, 203.53, 205.33, 212270, 1.1265007927065, 3.10010048191943, 2.39808785427007, 2.60173062475918, 1.34991225616505, 4.88081773031828, 4.2174665856874, 0.663351144630883, 203.851454545444, 200.501225806453, 192.898771672772, 182.962053934571
1/16/2018, 206.73, 206.73, 201.63, 202.51, 367145, 1.21099791308135, 2.13077014534325, 2.08364229784616, 2.31298461711305, 1.21781806365316, 4.8786642044856, 4.34970610944704, 0.52895809503856, 204.119636363626, 201.449849462367, 193.571494505495, 183.346969962856
1/17/2018, 202.41, 203.59, 201.92, 203.15, 416186, 1.18792630080827, 2.11827964497761, 2.13912750743636, 2.5381901687794, 1.25933127291874, 4.8724337873291, 4.45425164502345, 0.418182142305646, 204.701454545444, 202.267677419356, 194.264778998779, 183.736314399327
1/18/2018, 202.82, 204.4, 202.72, 203.27, 345082, 1.1691881074863, 2.22156902223302, 2.1813635132647, 2.63068912841826, 1.28215088467291, 4.82159874497196, 4.52772106501316, 0.293877679958808, 204.925454545444, 203.198731182797, 194.953130647131, 184.122144832354
1/19/2018, 203.8, 204.05, 202.33, 204.01, 175899, 1.14885458202197, 2.33284524629044, 2.28012794856574, 2.55460482714499, 1.29560632259044, 4.78585506511988, 4.5793478650345, 0.206507200085374, 205.104727272716, 203.946387096775, 195.688505494506, 184.513858490566
1/22/2018, 203.9, 205.51, 202.8, 204.93, 91762, 1.15263227499335, 2.37629648291544, 2.47565645230836, 2.56542723818887, 1.32574193957088, 4.77670141207199, 4.618818574442, 0.157882837629987, 205.350181818171, 204.685204301076, 196.46308913309, 184.914054475812
1/23/2018, 204.65, 205.12, 203.26, 204.59, 273225, 1.14227716657055, 2.60722497664196, 2.51690158260437, 2.44589605633252, 1.28948250497169, 4.68797189572882, 4.63264923869936, 0.0553226570294587, 205.357636363625, 205.416645161291, 197.195448107449, 185.303745881558
1/24/2018, 203.92, 203.92, 200.03, 201.64, 380649, 1.21411208705235, 1.82183543564017, 2.45085969114683, 2.15535843517305, 1.21547933869635, 4.32970265191886, 4.57205992134326, -0.242357269424399, 204.088727272716, 205.706537634409, 197.762522588523, 185.644223545195
1/25/2018, 201.41, 201.41, 197.84, 198.46, 385361, 1.26762512935389, 1.03313854429577, 2.15487189257067, 1.92058920475937, 1.07492159275138, 3.74599082099175, 4.40684610127296, -0.660855280281211, 201.607636363625, 205.472451612904, 198.092454212455, 185.93289352494
1/26/2018, 198.7, 200.57, 198.61, 200.5, 356297, 1.24460967088775, 1.27526517619169, 2.26259551958851, 1.98543673393219, 1.15290971711499, 3.40871242558171, 4.20721936613471, -0.798506940553, 200.807454545443, 205.424193548388, 198.57190964591, 186.247805865345
1/29/2018, 199.16, 201.99, 199.16, 200.26, 336751, 1.25445434466366, 1.04169043202196, 2.28922344643666, 2.09741585024567, 1.26088009517831, 3.08647194569542, 3.98306988204685, -0.896597936351431, 200.414727272716, 205.296516129033, 199.017345543346, 186.554932349324
1/30/2018, 198.3, 199.89, 197.49, 197.55, 350012, 1.27818868999862, 0.674832245449495, 2.12936933263696, 1.86265911547083, 1.24447763734004, 2.58264852759996, 3.70298561115747, -1.12033708355752, 198.798363636352, 204.656387096775, 199.379777777778, 186.845930572639
1/31/2018, 199.19, 200.65, 196.98, 197.66, 353804, 1.30643967886151, 0.597192205985305, 1.93895733632864, 1.81610671988732, 1.18017966329178, 2.16725811709665, 3.39584011234531, -1.22858199524866, 197.618545454534, 204.0371827957, 199.738097680098, 187.146780647807
2/1/2018, 196, 198.09, 195.05, 196.55, 283673, 1.32546081698081, 0.479240409184262, 2.03647549857734, 1.70375592210297, 1.18484403411836, 1.72856468303172, 3.06238502648259, -1.33382034345087, 196.378727272715, 203.374279569893, 200.043611721612, 187.421326226596
2/2/2018, 195.72, 195.94, 192.25, 192.33, 304057, 1.39860322049966, -0.0385467058562411, 1.58237569772891, 1.3132910119183, 1.0190071194507, 1.02852208160726, 2.65561243750753, -1.62709035590026, 194.195636363624, 202.1231827957, 200.153384615385, 187.636870848709
2/5/2018, 190.04, 193.88, 186.3, 186.54, 458181, 1.57308721737302, -0.496517526010543, 0.954606288026325, 0.874597226644434, 0.741171909629858, 0.00645426474645205, 2.12578080295531, -2.11932653820886, 190.833454545442, 200.241483870969, 200.015360195361, 187.754843788438
2/6/2018, 181.52, 190.73, 181.46, 189.61, 706406, 1.7146854335337, -0.143739887802964, 1.13290529450103, 1.039620238146, 0.8189794990198, -0.549484386808302, 1.59072776500259, -2.14021215181089, 189.466909090897, 198.78759139785, 200.024986568987, 187.924513051797
2/7/2018, 188.64, 192.2, 188.64, 190.14, 221752, 1.71802582202435, -0.411075785527169, 1.17635902137501, 1.10188568611231, 0.751962603159373, -0.936507724786424, 1.08528066704479, -2.02178839183121, 188.510545454533, 197.467870967743, 200.066571428572, 188.113558288916
2/8/2018, 190.59, 190.59, 182.92, 182.92, 265875, 1.90620029690424, -0.92036854783726, 0.673675263692291, 0.87172100759629, 0.537743362053097, -1.80501310098256, 0.507221913439317, -2.31223501442188, 185.05127272726, 195.241333333334, 199.79621978022, 188.18813065464
2/9/2018, 182.98, 184, 176.62, 182.63, 695985, 2.01581366913562, -0.998402040165909, 0.472946260528658, 0.6570875035517, 0.572274286383379, -2.48802998431592, -0.0918284661117297, -2.39620151820419, 182.747454545442, 193.069204301076, 199.504117216118, 188.264186688534
2/12/2018, 183.37, 186.81, 182.31, 185.54, 598452, 2.00625551295961, -0.810122540350592, 0.285018398087228, 0.811218531939382, 0.640881082514426, -2.76266680192106, -0.625996133273595, -2.13667066864746, 182.375636363624, 191.293548387097, 199.363496947497, 188.368457017904
2/13/2018, 184.66, 187.55, 183.77, 186.93, 416580, 1.99287763056117, -0.81942744948751, 0.137876542020979, 0.745451972698507, 0.735124668523919, -2.83547152452428, -1.06789121152373, -1.76758031300055, 182.744909090896, 189.68959139785, 199.259582417583, 188.496162361623
2/14/2018, 186.42, 188.95, 185.75, 188.65, 290239, 1.96078550069843, -0.707365832859597, 0.351773006125535, 0.812129307207779, 0.797141035014148, -2.72299121859206, -1.3989112129374, -1.32408000565466, 184.309636363623, 188.562860215054, 199.216691086692, 188.651806751401
2/15/2018, 189.98, 190.07, 186.72, 190.04, 253013, 1.93726097385509, -0.612156721223664, 0.224650740401481, 0.850715991177781, 0.79036637276032, -2.4929511929347, -1.61771920893686, -0.87523198399784, 186.623999999987, 187.667849462366, 199.218207570208, 188.834658739921
