Date,MOO_Open,MOO_High,MOO_Low,MOO_Close,MOO_Volume,MOO_ATRPercentOfClose20,MOO_SQN25,MOO_SQN50,MOO_SQN100,MOO_SQN200,MOO_MACD,MOO_MACD_Avg,MOO_MACD_Diff,MOO_LinReg10,MOO_LinReg30,MOO_LinReg90,MOO_LinReg270
6/13/2017, 55.92, 56.06, 55.77, 56.05, 186965, 0.666960889872076, 1.41269450093381, 1.12856197476247, 1.09300661507209, 0, 0.456532774052121, 0.392828332967849, 0.0637044410842725, 55.8978181818162, 55.8084086021504, 54.6273968253967, 54.7730451959544
6/14/2017, 56.31, 56.4, 55.78, 55.97, 46266, 0.689905306118695, 1.30998565582797, 1.14432172717602, 0.853914049586627, 0, 0.468636780414641, 0.407990022457207, 0.0606467579574341, 55.9609090909071, 55.9387096774192, 54.7151404151402, 54.8311783884489
6/15/2017, 55.5, 55.69, 55.45, 55.64, 27445, 0.706026239832677, 1.11185420662469, 0.964195113289054, 0.723618513344641, 0, 0.446454599867735, 0.415682937939313, 0.0307716619284223, 55.9207272727252, 55.9638279569891, 54.7814065934064, 54.8760442410373
6/16/2017, 55.65, 55.95, 55.58, 55.95, 60318, 0.700073905005821, 1.44351680359337, 1.15012427705138, 0.59352864027163, 0, 0.448716941606001, 0.422289738672651, 0.0264272029333507, 55.9965454545434, 56.0415268817203, 54.8633333333332, 54.9301274362817
6/19/2017, 56.15, 56.22, 56.02, 56.09, 54253, 0.687478663501906, 1.51058338834278, 1.12294079967203, 0.528797893257689, 0, 0.45654393935984, 0.429140578810088, 0.0274033605497512, 56.0859999999979, 56.1596774193547, 54.9515946275945, 54.9872855879751
6/20/2017, 55.94, 55.96, 55.49, 55.49, 30265, 0.714230389692392, 0.858122154105998, 0.873065093063685, 0.591389112985856, 0, 0.409610174758321, 0.425234497999735, -0.0156243232414144, 55.9212727272706, 56.1644301075268, 55.0109035409034, 55.0224221353034
6/21/2017, 55.5, 55.6, 55.22, 55.25, 44288, 0.715855422766141, 0.595119880163871, 0.734837856537282, 0.518358845702752, 0, 0.349025485400901, 0.409992695479968, -0.0609672100790672, 55.671818181816, 56.13288172043, 55.0665030525029, 55.0484161800312
6/22/2017, 55.25, 55.44, 55.2, 55.22, 28238, 0.702163373821764, 1.04921141059538, 0.689629572075536, 0.646320069775724, 0, 0.295188187637677, 0.38703179391151, -0.0918436062738326, 55.4374545454523, 56.085010752688, 55.1237826617825, 55.0725798319327
6/23/2017, 55.19, 55.36, 55.05, 55.26, 15709, 0.694621578489249, 1.13117908370541, 0.778637697188278, 0.60424425670849, 0, 0.25283488383301, 0.36019241189581, -0.1073575280628, 55.2874545454523, 56.0195053763439, 55.1783858363857, 55.0972851239669
6/26/2017, 55.39, 55.39, 55.09, 55.16, 20546, 0.688280438831583, 0.479378582905461, 0.851772519053819, 0.492624141744998, 0, 0.208793578757181, 0.329912645268084, -0.121119066510903, 55.1230909090886, 55.9329892473117, 55.2302539682538, 55.1179406584473
6/27/2017, 55.13, 55.22, 54.79, 54.81, 48619, 0.697268227616358, 0.185525695636469, 0.596193594205375, 0.300001761303075, 0, 0.143988640834444, 0.292727844381356, -0.148739203546913, 54.9358181818159, 55.8165806451611, 55.258161172161, 55.1265973610555
6/28/2017, 55, 55.19, 54.99, 55.18, 38570, 0.692395940157121, 0.144724096993993, 0.798676095719981, 0.329328602369001, 0, 0.121090314646153, 0.258400338434316, -0.137310023788162, 54.9279999999977, 55.7555483870966, 55.3048986568985, 55.146821400472
6/29/2017, 55.1, 55.2, 54.42, 54.65, 59675, 0.735518528435068, -0.466144406012498, 0.656302764153611, 0.243536008526231, 0, 0.0594908817106372, 0.21861844708958, -0.159127565378943, 54.7141818181795, 55.5779354838708, 55.3276239316237, 55.149513548387
6/30/2017, 54.81, 55.22, 54.79, 55.01, 39608, 0.745978607526407, -0.130299673387728, 0.671095587599456, 0.307181984844986, 0, 0.0392692076818406, 0.182748599208032, -0.143479391526191, 54.7407272727249, 55.4338924731181, 55.362288156288, 55.1634399999999
7/3/2017, 55.11, 55.5, 55.11, 55.4, 41978, 0.747914603610582, 0.1776523544482, 0.944875475410191, 0.403222173865637, 0, 0.054089614551792, 0.157016802276784, -0.102927187724992, 54.9812727272704, 55.4030537634407, 55.406266178266, 55.1891451068616
7/5/2017, 55.4, 55.42, 55.14, 55.34, 74319, 0.736587379617364, 0.351199618478179, 0.64416779809206, 0.403635097120233, 0, 0.0602983137854949, 0.137673104578526, -0.0773747907930313, 55.1187272727249, 55.3582365591396, 55.4413675213673, 55.2122084153542
7/6/2017, 55.05, 55.05, 54.67, 54.7, 117144, 0.769188451711585, -0.060102587505028, 0.144902258596381, 0.0971903802434799, 0, 0.0134213879568037, 0.112822761254182, -0.099401373297378, 54.9952727272703, 55.2554408602148, 55.450559218559, 55.2148074127906
7/7/2017, 54.7, 55, 54.63, 54.91, 102502, 0.761625894977099, -0.17065763777463, 0.241894621280168, 0.112155676646446, 0, -0.00670636177174799, 0.0889169366489958, -0.0956232984207438, 54.9683636363612, 55.1973548387094, 55.4664639804638, 55.223701848539
7/10/2017, 54.92, 55.59, 54.92, 55.37, 48259, 0.778938667121779, 0.0269203385034023, 0.357401069962642, 0.304417255196504, 0, 0.0142956162104113, 0.0739926725612789, -0.0596970563508676, 55.1252727272703, 55.1958924731181, 55.514686202686, 55.2462806811508
7/11/2017, 55.43, 55.43, 55.08, 55.32, 109638, 0.772294690864177, 0.000920194523974288, 0.345581772560724, 0.259148805593447, 0, 0.0265986403706648, 0.0645138661231561, -0.0379152257524912, 55.2389090909065, 55.1849892473116, 55.5476947496946, 55.2666828591255
7/12/2017, 55.54, 55.74, 55.45, 55.49, 33733, 0.769276900048224, 0.130248454684441, 0.404064351366877, 0.424616568413566, 0, 0.0494958970162216, 0.0615102723017692, -0.0120143752855476, 55.3325454545429, 55.1753548387095, 55.5898510378509, 55.29157325131
7/13/2017, 55.6, 55.94, 55.57, 55.87, 15906, 0.766114487640812, 0.340116858367029, 0.773297526051029, 0.493015402033383, 0, 0.0971846776129865, 0.0686451533640127, 0.0285395242489739, 55.594363636361, 55.2053333333331, 55.6396385836384, 55.3270463472112
7/14/2017, 55.96, 56.4, 55.96, 56.24, 34525, 0.770140035619978, 0.497133065901306, 1.29443163985475, 0.60247412440919, 0, 0.16295583417611, 0.0875072895264321, 0.0754485446496776, 55.840363636361, 55.3000860215052, 55.700752136752, 55.3724543946931
7/17/2017, 56.2, 56.42, 56.2, 56.31, 27530, 0.750258245837403, 0.36592460116849, 1.15088036457799, 0.672425791891593, 0, 0.218212941635244, 0.113648419948194, 0.104564521687049, 56.0958181818155, 55.4082150537632, 55.7572600732599, 55.4186775599128
7/18/2017, 56.18, 56.18, 55.97, 56.07, 15342, 0.746115386694292, 0.234478369916356, 0.81926669828721, 0.701305529213898, 0, 0.239873490879461, 0.138893434134448, 0.100980056745013, 56.2754545454518, 55.4790322580643, 55.8053772893771, 55.4566702447401
7/19/2017, 56.24, 56.6, 56.24, 56.5, 19937, 0.750317791953124, 0.284515478608084, 1.17726665942339, 0.895175740051378, 0, 0.288412399935424, 0.168797227294643, 0.119615172640781, 56.5550909090881, 55.5976989247309, 55.8771575091573, 55.5060488733734
7/20/2017, 56.55, 56.69, 56.46, 56.56, 114883, 0.732378137961173, 0.369042448870307, 1.17155760540534, 0.86715762569039, 0, 0.327941033527011, 0.200625988541117, 0.127315044985895, 56.664181818179, 55.7189677419352, 55.952117216117, 55.5558356792826
7/21/2017, 56.47, 56.6, 56.26, 56.54, 27385, 0.726072552333388, 0.569602728546439, 1.19079585822342, 0.886248519596998, 0, 0.353578099349171, 0.231216410702728, 0.122361688646444, 56.7069090909062, 55.8365591397847, 56.0134700854699, 55.6037389516957
7/24/2017, 56.55, 56.67, 56.49, 56.61, 26269, 0.704814255493433, 0.426033360192676, 1.32442450152005, 0.736531749837803, 0, 0.37521878511469, 0.26001688558512, 0.11520189952957, 56.7769090909062, 55.9753333333331, 56.090813186813, 55.6523617021276
7/25/2017, 56.68, 56.73, 56.53, 56.67, 36448, 0.686510645020453, 0.376288196493333, 1.33673227188565, 0.938828484657901, 0, 0.392684065584945, 0.286550321585085, 0.10613374399986, 56.789999999997, 56.1141075268815, 56.1677191697189, 55.7013994605933
7/26/2017, 56.65, 56.77, 56.57, 56.67, 18469, 0.669831133591735, 0.820596989118527, 1.18442656494003, 0.898092397921974, 0, 0.401892657798555, 0.309618788827779, 0.0922738689707762, 56.7634545454515, 56.2693548387094, 56.2412625152623, 55.7491657638136
7/27/2017, 56.75, 56.75, 56.37, 56.59, 27568, 0.670813992288593, 0.94785786174217, 1.05952641181179, 0.991270668404369, 0, 0.398145627107823, 0.327324156483788, 0.070821470624035, 56.720909090906, 56.4051182795696, 56.3112356532354, 55.7934848484848
7/28/2017, 56.53, 56.8, 56.53, 56.75, 31625, 0.659265121276315, 1.07873128147625, 1.50093127247826, 1.08539591785444, 0, 0.403436179961432, 0.342546561179317, 0.060889618782115, 56.7683636363606, 56.5351827956987, 56.3709206349204, 55.8410603448275
7/31/2017, 56.69, 56.78, 56.65, 56.69, 16710, 0.638430602413289, 1.00592025350187, 1.51329812502792, 1.15192462241085, 0, 0.398197311912703, 0.353676711325994, 0.0445206005867093, 56.7812727272696, 56.671139784946, 56.4334114774112, 55.8857846008502
8/1/2017, 56.95, 56.95, 56.71, 56.8, 14252, 0.628221818807551, 1.1584775338459, 1.19556625486354, 1.12184355358934, 0, 0.398329853334211, 0.362607339727637, 0.0357225136065734, 56.7634545454514, 56.8256129032256, 56.5015579975578, 55.9323539278725
8/2/2017, 56.88, 56.88, 56.6, 56.81, 37492, 0.621349222722328, 1.47967371054296, 1.21242721981435, 1.02878562502255, 0, 0.394692045578019, 0.369024280897714, 0.0256677646803051, 56.7952727272695, 56.9367741935481, 56.560344322344, 55.978018018018
8/3/2017, 56.71, 57.09, 56.71, 56.96, 51765, 0.622084039250574, 1.34263863578284, 1.08235503449678, 1.03551657220508, 0, 0.399309808212593, 0.375081386360689, 0.0242284218519031, 56.8739999999968, 57.042451612903, 56.6178559218556, 56.0265490658443
8/4/2017, 57.26, 57.36, 57.13, 57.36, 17224, 0.621726142467348, 2.23759267039287, 1.14990574942818, 1.32176508338018, 0, 0.430286006194521, 0.386122310327456, 0.0441636958670653, 57.0650909090876, 57.1858494623653, 56.6982905982903, 56.0845046979865
8/7/2017, 57.48, 57.54, 57.32, 57.4, 34202, 0.60939200270611, 2.01279586166164, 1.20599681779326, 1.13430327940857, 0, 0.452842446138256, 0.399466337489616, 0.0533761086486398, 57.2392727272694, 57.3231827956987, 56.7785567765565, 56.1420988962472
8/8/2017, 57.36, 57.4, 57.06, 57.15, 91890, 0.611201153238218, 1.47015580679473, 1.07789700068787, 1.06933248497657, 0, 0.445411252975795, 0.408655320586852, 0.0367559323889433, 57.2959999999966, 57.4083225806449, 56.8426446886444, 56.191734925061
8/9/2017, 57, 57.17, 56.95, 57.17, 25994, 0.599678828269826, 1.54541678431624, 1.26750485147171, 1.09584716400132, 0, 0.43610862297129, 0.414145981063739, 0.0219626419075503, 57.3334545454511, 57.459827956989, 56.904681318681, 56.2406811145511
8/10/2017, 56.94, 56.95, 56.33, 56.35, 157637, 0.652519195768885, 1.3045791809969, 0.789470386058429, 0.784150524882675, 0, 0.358437233389743, 0.40300423152894, -0.0445669981391967, 57.0443636363602, 57.4167311827954, 56.9257045177042, 56.2672099142687
8/11/2017, 56.16, 56.35, 56.14, 56.16, 275637, 0.640687034321543, 0.980093496816408, 0.51267264820786, 0.969690676620326, 0, 0.278342130630527, 0.378071811349258, -0.0997296807187305, 56.7347272727238, 57.30664516129, 56.9377728937726, 56.2881759530792
8/14/2017, 56.5, 56.73, 56.5, 56.63, 19794, 0.653927858999169, 0.979845878341117, 0.647102568170636, 0.99454313048592, 0, 0.249910444643902, 0.352439538008187, -0.102529093364285, 56.6076363636328, 57.270451612903, 56.9652600732598, 56.3206079404467
8/15/2017, 56.41, 56.5, 56.25, 56.47, 16214, 0.656637824019246, 0.888560082957896, 0.57214622652082, 0.898071279935587, 0, 0.212023392151316, 0.324356308836812, -0.112332916685496, 56.4505454545418, 57.2295053763438, 56.987736263736, 56.3481781806304
8/16/2017, 56.58, 56.8, 56.54, 56.74, 23808, 0.649917536592324, 0.952340914574148, 0.713296865556242, 1.09800300338048, 0, 0.201462044561389, 0.299777455981728, -0.0983154114203391, 56.4067272727236, 57.2119139784944, 57.0184835164832, 56.3818761589938
8/17/2017, 56.64, 56.83, 55.9, 55.92, 27608, 0.709629917291417, 0.046490915573179, 0.278490023357978, 0.895096020191023, 0, 0.125478515315002, 0.264917667848383, -0.13943915253338, 56.1134545454508, 57.038580645161, 57.0129474969472, 56.394193933604
8/18/2017, 55.73, 55.87, 55.35, 55.71, 44406, 0.727847419245903, -0.341691625914474, 0.137548133733097, 0.714377236107099, 0, 0.0477651688648209, 0.22148716805167, -0.173721999186849, 55.8843636363599, 56.8447311827954, 56.9982368742366, 56.4009339622642
8/21/2017, 55.68, 55.8, 55.61, 55.78, 52814, 0.707618514519178, -0.34123831186372, 0.0379638767316053, 0.723054611754752, 0, -0.00808164295642655, 0.175573405850051, -0.183655048806477, 55.7774545454508, 56.685268817204, 56.9812478632476, 56.4091871118013
8/22/2017, 55.95, 56.08, 55.92, 56.07, 32211, 0.695512978471299, 0.0135011828029581, 0.181857980733376, 0.845506839704784, 0, -0.028610265973569, 0.134736671485327, -0.163346937458896, 55.809090909087, 56.5566236559137, 56.969421245421, 56.4243271221532
8/23/2017, 55.87, 56.02, 55.87, 55.92, 13237, 0.680392383185649, -0.386358814859079, -0.0391438540976655, 0.801789036421675, 0, -0.0563337140243405, 0.0965225943833935, -0.152856308407734, 55.8518181818142, 56.4154408602147, 56.9546764346761, 56.4354002878134
8/24/2017, 56.05, 56.05, 55.66, 55.67, 18188, 0.684303304551004, -0.594660122503299, -0.115698909836369, 0.758550824319524, 0, -0.0973554045025864, 0.0577469946061975, -0.155102399108784, 55.7123636363597, 56.2650967741932, 56.9240537240534, 56.440086787371
8/25/2017, 55.81, 55.97, 55.8, 55.87, 20284, 0.674609033759382, -0.437944281276418, 0.124539949014, 0.796381656673217, 0, -0.11243102633594, 0.0237113904177699, -0.13614241675371, 55.6410909090868, 56.166086021505, 56.8959706959703, 56.4494368070954
8/28/2017, 55.92, 55.96, 55.7, 55.78, 11581, 0.665218472218176, -0.546548469312926, -0.0584581707282654, 0.814205776933818, 0, -0.130140632885308, -0.00705901424284561, -0.123081618642462, 55.6485454545414, 56.062709677419, 56.8687912087909, 56.4563577948156
8/29/2017, 55.42, 55.69, 55.42, 55.69, 49360, 0.665300629580057, -0.648780399546804, -0.164212475946363, 0.723419493086143, 0, -0.149712083795663, -0.0355896281534091, -0.114122455642254, 55.6392727272686, 55.935333333333, 56.8292527472524, 56.4609155183609
8/30/2017, 55.65, 55.86, 55.55, 55.77, 13650, 0.65892168653842, -0.592563812851623, 0.153085797047577, 0.767228352527075, 0, -0.156957954636596, -0.0598632934500464, -0.0970946611865494, 55.7541818181776, 55.8492258064512, 56.8079658119655, 56.4672091531223
8/31/2017, 56.15, 56.38, 56.05, 56.28, 16114, 0.674496434529767, -0.181547662875161, 0.502169654180127, 0.885089109814448, 0, -0.120162463647162, -0.0719231274894696, -0.0482393361576925, 55.9341818181775, 55.8365376344082, 56.820217338217, 56.4853402366864
9/1/2017, 56.56, 56.88, 56.56, 56.88, 39255, 0.686755034609152, 0.0914949897739512, 0.768683844139911, 1.02518677589128, 0, -0.0421014668474911, -0.0659587953610739, 0.0238573285135828, 56.2598181818139, 55.9004516129028, 56.8566520146517, 56.5171075530804
9/5/2017, 56.68, 56.8, 56.32, 56.4, 29800, 0.707615160463478, -0.149590789711063, 0.523829060444218, 0.928904482317153, 0, -0.0187533757155833, -0.0565177114319758, 0.0377643357163924, 56.3698181818138, 55.9059354838706, 56.8738217338214, 56.5369638802889
9/6/2017, 56.6, 56.96, 56.54, 56.88, 20913, 0.715787979916194, 0.0598888954600209, 0.764830155030213, 1.14459737070984, 0, 0.0380436002506173, -0.0376054490954571, 0.0756490493460744, 56.6698181818138, 55.9776774193545, 56.9101587301584, 56.567480620155
9/7/2017, 57.03, 57.24, 56.98, 57.18, 63154, 0.707910445658473, 0.215777991061096, 1.05561895736705, 1.15035760259114, 0, 0.106040734124413, -0.00887621245148313, 0.114916946575896, 56.9992727272683, 56.0861290322577, 56.9583174603171, 56.6042310794462
9/8/2017, 57.27, 57.27, 57.1, 57.17, 20471, 0.687500495340457, 0.129634905377157, 0.895631344994849, 1.192171327696, 0, 0.157308679648054, 0.0243607659684243, 0.13294791367963, 57.206545454541, 56.1846881720426, 56.9925421245418, 56.6399481762009
9/11/2017, 57.39, 57.74, 57.39, 57.65, 18537, 0.697123732050012, 0.170286860654387, 1.36301446041191, 1.38492496768017, 0, 0.23397378021901, 0.0662833688185414, 0.167690411400469, 57.5378181818136, 56.3510752688168, 57.0285445665442, 56.6858259441708
9/12/2017, 57.73, 57.81, 57.56, 57.62, 19275, 0.68430621303452, 0.133120388964528, 1.1953528728698, 1.28492353919808, 0, 0.288979499695188, 0.110822594993871, 0.178156904701317, 57.7436363636318, 56.5038494623652, 57.0695677655674, 56.7300467532467
9/13/2017, 57.62, 57.71, 57.6, 57.61, 60807, 0.659750699449689, 0.263278870954544, 1.02367636189566, 1.38181012166981, 0, 0.327984214387975, 0.154254918872692, 0.173729295515283, 57.8276363636317, 56.6566881720426, 57.1197118437115, 56.7731028505393
9/14/2017, 57.53, 57.8, 57.46, 57.75, 17011, 0.654680968061156, 0.326715229376148, 1.11423814158219, 1.21826311803867, 0, 0.365973843114368, 0.196598703721027, 0.169375139393341, 57.871272727268, 56.8227311827953, 57.1650622710619, 56.8183844347108
9/15/2017, 57.89, 58.33, 57.89, 58.31, 41243, 0.665708019383556, 1.15389750141338, 1.70897649968587, 1.20608688899182, 0, 0.43623951983033, 0.244526866942888, 0.191712652887443, 58.1023636363589, 57.0637634408598, 57.2335970695967, 56.8751942753123
9/18/2017, 58.5, 58.98, 58.5, 58.88, 35373, 0.683195701082581, 1.55670363344905, 1.82503957376793, 1.36558211755762, 0, 0.531789670877529, 0.301979427729816, 0.229810243147713, 58.5396363636316, 57.3950752688168, 57.3225054945051, 56.9434655493482
9/19/2017, 58.95, 59.11, 58.91, 59.08, 14816, 0.666303905479946, 1.42573648388082, 1.72243038432836, 1.37277648843591, 0, 0.616545035135282, 0.364892549210909, 0.251652485924373, 58.8409090909042, 57.7446236559136, 57.4118192918189, 57.014758747698
9/20/2017, 59.15, 59.15, 58.6, 58.85, 40082, 0.682191554782794, 1.3819745428094, 1.63162701144605, 1.30991691727936, 0, 0.657575077956757, 0.423429054960079, 0.234146022996678, 59.0125454545406, 58.0374838709673, 57.4877753357749, 57.0795737963694
9/21/2017, 58.65, 58.88, 58.62, 58.77, 406481, 0.671084300646913, 1.18011707609884, 1.5145596247088, 1.28030074158102, 0, 0.67584562343847, 0.473912368655757, 0.201933254782713, 59.1090909090859, 58.3105591397845, 57.5644542124538, 57.141338497568
9/22/2017, 58.67, 58.94, 58.67, 58.78, 45338, 0.660388620816062, 1.96717529672164, 1.35564766173855, 1.46424923687974, 0, 0.68325592974535, 0.515781080873676, 0.167474848871674, 59.1203636363586, 58.5199139784942, 57.6425567765564, 57.2020776906629
9/25/2017, 58.73, 58.76, 58.47, 58.67, 39408, 0.654964393642232, 2.07017955759317, 1.14180191559245, 1.72563291129962, 0, 0.672500404148231, 0.547124945528587, 0.125375458619644, 59.101818181813, 58.686967741935, 57.6980879120875, 57.2592279670975
9/26/2017, 58.64, 58.64, 58.36, 58.42, 26925, 0.651410868302641, 1.79752614894979, 0.986889005102384, 1.51538866910625, 0, 0.636466868091823, 0.564993330041234, 0.0714735380505889, 58.9352727272676, 58.8374408602146, 57.7371990231986, 57.3098727114211
9/27/2017, 58.43, 58.58, 58.25, 58.52, 20021, 0.645978328433497, 1.67757303250543, 1.15399417152094, 1.38188407463631, 0, 0.608959489493877, 0.573786561931763, 0.0351729275621144, 58.7576363636312, 58.9783870967737, 57.8015360195356, 57.3616341785981
9/28/2017, 58.46, 58.6, 58.45, 58.48, 20626, 0.626924062772432, 1.77353549516301, 0.947597095469214, 1.50869452679302, 0, 0.57727753202262, 0.574484755949934, 0.00279277607268613, 58.5445454545401, 59.1190322580641, 57.8608229548226, 57.4115143929912
9/29/2017, 58.66, 58.99, 58.64, 58.98, 68839, 0.633763873031286, 2.2864602651746, 1.12508820472889, 1.62375466775113, 0, 0.585762864123225, 0.576740377584592, 0.00902248653863291, 58.5763636363583, 59.2572258064512, 57.9484566544563, 57.4709557581898
10/2/2017, 59, 59.12, 58.91, 59.09, 115477, 0.618724379248875, 2.22112559307083, 1.18385707532973, 1.67768446834287, 0, 0.594510484838828, 0.58029439903544, 0.0142160858033886, 58.723636363631, 59.3756344086017, 58.0433308913305, 57.5315427457533
10/3/2017, 59.04, 59.26, 59.02, 59.19, 63181, 0.607068802015968, 2.37912917794273, 1.19563443960174, 1.78393477013094, 0, 0.602566193549457, 0.584748757938243, 0.0178174356112137, 58.9339999999945, 59.489591397849, 58.1384371184367, 57.5930388536787
10/4/2017, 59.29, 59.42, 59.22, 59.36, 48864, 0.594437032880036, 2.59217163574212, 1.24182825774405, 1.82436934761126, 0, 0.615572048595688, 0.590913416069732, 0.0246586325259557, 59.1510909090854, 59.6224516129028, 58.2373846153843, 57.6568766361256
10/5/2017, 59.36, 59.36, 59.24, 59.27, 52054, 0.575695852170929, 2.44317598243272, 1.19974059350974, 1.68450425658473, 0, 0.611567267807459, 0.595044186417277, 0.0165230813901814, 59.2932727272672, 59.7126666666662, 58.3228840048836, 57.7176262953367
10/6/2017, 59.1, 59.1, 58.9, 59.05, 35185, 0.580278044034927, 1.95138922263883, 1.1330176421177, 1.54802135807048, 0, 0.583910333938533, 0.592817415921529, -0.00890708198299539, 59.3341818181762, 59.7366881720426, 58.3939951159948, 57.7726852198066
10/9/2017, 59.04, 59.1, 58.92, 58.95, 16872, 0.567466455899056, 1.54242282352226, 1.01392948356981, 1.77857571012748, 0, 0.547610339210017, 0.583776000579226, -0.0361656613692092, 59.3038181818125, 59.7395483870964, 58.4658510378507, 57.8246391752577
10/10/2017, 59.27, 59.27, 59.15, 59.2, 12103, 0.563843584400116, 2.2972146108542, 1.14927916367467, 1.88268683382411, 0, 0.532872618676734, 0.573595324198728, -0.0407227055219939, 59.2945454545397, 59.7482580645157, 58.5496507936504, 57.8806834118262
10/11/2017, 59.28, 59.32, 59.2, 59.3, 17026, 0.544866158291105, 2.08211269166044, 1.14291246989741, 1.64658653313307, 0, 0.523230557077419, 0.563522370774466, -0.0402918136970474, 59.2972727272669, 59.741591397849, 58.6347789987787, 57.9376862115404
10/12/2017, 59.23, 59.46, 59.23, 59.46, 13667, 0.535570720271265, 1.98413783395976, 1.20757415285888, 1.70635052793019, 0, 0.522477026683916, 0.555313301956356, -0.0328362752724403, 59.3047272727214, 59.7372688172039, 58.723333333333, 57.9968343331795
10/13/2017, 59.69, 60, 59.69, 59.92, 117648, 0.549946316354521, 2.29062012333074, 1.32123688643594, 1.70701762183771, 0, 0.552627656413399, 0.554776172847765, -0.00214851643436531, 59.5176363636304, 59.8015053763436, 58.8298437118434, 58.0640937008274
10/16/2017, 59.98, 60.04, 59.86, 60, 106678, 0.536752401869413, 2.05763091571391, 1.18956940555354, 1.65125905151788, 0, 0.576333959974527, 0.559087730273117, 0.0172462297014094, 59.7289090909031, 59.8924086021501, 58.9387252747249, 58.1317005025125
10/17/2017, 59.76, 59.78, 59.63, 59.73, 36242, 0.543192481275013, 1.78029813279196, 1.04436169213446, 1.57626824110091, 0, 0.566800904816148, 0.560630365181723, 0.00617053963442471, 59.8172727272666, 59.8969247311824, 59.0389157509154, 58.1926985074627
10/18/2017, 59.84, 59.93, 59.76, 59.92, 21807, 0.531085490007155, 1.94546516842476, 1.24763030213572, 1.64829038317176, 1.35869847008348, 0.568029412543162, 0.562110174654011, 0.00591923788915061, 59.975818181812, 59.9360645161286, 59.1438217338214, 58.2563203783065
10/19/2017, 59.58, 59.78, 59.48, 59.74, 17695, 0.542877643675382, 1.6406259039416, 1.15476622653048, 1.69990314043144, 1.22751197311606, 0.548159674579509, 0.55932007463911, -0.0111604000596017, 60.0236363636302, 59.9527526881716, 59.2453308913306, 58.3152348436814
10/20/2017, 59.88, 60.04, 59.79, 60.04, 17675, 0.538140155088423, 1.5193355961616, 1.79283951770078, 1.81975996754061, 1.26172645887673, 0.550277006094255, 0.557511460930139, -0.00723445483588425, 60.1054545454483, 59.9903225806447, 59.3554725274722, 58.3789336424225
10/23/2017, 60.07, 60.14, 59.89, 59.89, 29385, 0.533385175587468, 0.976538841842931, 1.82253523827704, 1.64511870546414, 1.24909598101805, 0.533699109063427, 0.552748990556797, -0.0190498814933699, 60.0614545454483, 60.0223440860211, 59.4487423687421, 58.4385523672884
10/24/2017, 60, 60.28, 60, 60.15, 255764, 0.536944576186813, 1.0204479249491, 1.73785942820598, 1.66767720089909, 1.29147417699327, 0.535369427810629, 0.549273078007563, -0.0139036501969345, 60.1059999999937, 60.070903225806, 59.5571526251523, 58.502121240824
10/25/2017, 60.15, 60.23, 59.57, 59.93, 157068, 0.567034130564908, 1.03721424051492, 1.70899428757172, 1.59312854177653, 1.26073417609155, 0.513027148449481, 0.542023892095947, -0.0289967436464658, 60.0427272727209, 60.0745591397845, 59.6559804639802, 58.5603011115801
10/26/2017, 59.83, 60.04, 59.8, 59.95, 140906, 0.558519394036984, 1.14085723899527, 1.59058957829712, 1.61085438336208, 1.19756198400789, 0.491271491987618, 0.531873412074281, -0.0406019200866633, 59.9839999999936, 60.0751182795694, 59.7395360195357, 58.6178121516165
10/27/2017, 59.86, 60.13, 59.65, 60.13, 168613, 0.568918606168159, 1.29347508839682, 2.33558935163557, 1.65418832643718, 1.23589766773569, 0.482986900833879, 0.522096109826201, -0.0391092089923218, 60.0527272727208, 60.121655913978, 59.8223589743587, 58.677723132131
10/30/2017, 60.01, 60.11, 59.96, 59.99, 37991, 0.555903017160307, 1.26210742326464, 2.39698646321197, 1.57020536280784, 1.19108977852905, 0.459823908894812, 0.509641669639923, -0.0498177607451111, 60.0776363636298, 60.1766881720426, 59.8948205128202, 58.7339015721121
10/31/2017, 60.22, 60.33, 60.05, 60.22, 18680, 0.554320672525315, 1.77686029757635, 2.47308649377438, 1.54592450164973, 1.23985446086346, 0.454783685479363, 0.498670072807811, -0.0438863873284481, 60.1285454545388, 60.2670752688167, 59.9747301587299, 58.7934240577748
11/1/2017, 60.55, 60.65, 60.32, 60.33, 40454, 0.56128180597548, 1.78317150084999, 2.38156266114, 1.59264261530783, 1.24414982084219, 0.454427001202532, 0.489821458486755, -0.0353944572842231, 60.2287272727206, 60.3487311827952, 60.0535921855919, 58.8539604757221
11/2/2017, 60.17, 60.35, 60.01, 60.06, 137877, 0.563919826619642, 1.49250272828454, 2.30180251020406, 1.38495832038048, 1.21941372582124, 0.427430430886474, 0.477343252966699, -0.0499128220802249, 60.177272727266, 60.3812473118275, 60.1090866910864, 58.9083696518735
11/3/2017, 60, 60.06, 59.95, 60.01, 13132, 0.545335336567854, 1.06710304830802, 2.45620647759262, 1.39724734580081, 1.09908223930181, 0.397419665756956, 0.461358535524751, -0.0639388697677942, 60.1510909090841, 60.3997634408597, 60.1667716727714, 58.9608823658461
11/6/2017, 60.11, 60.18, 60.01, 60.18, 124217, 0.530729392988785, 1.11968877307307, 2.43486076468933, 1.58125733226136, 1.10902268607615, 0.382939212555684, 0.445674670930937, -0.0627354583752536, 60.1552727272658, 60.4245806451608, 60.2165714285711, 59.015621386655
