Date,HYG_Open,HYG_High,HYG_Low,HYG_Close,HYG_Volume,HYG_ATRPercentOfClose20,HYG_SQN25,HYG_SQN50,HYG_SQN100,HYG_SQN200,HYG_MACD,HYG_MACD_Avg,HYG_MACD_Diff,HYG_LinReg10,HYG_LinReg30,HYG_LinReg90,HYG_LinReg270
6/12/2017, 88.35, 88.54, 88.29, 88.47, 9900029, 0.302636870283982, 1.16402914612495, 0.524625236501144, 0.499470805533183, 0, 0.128090181449949, 0.172631922859766, -0.0445417414098175, 88.265636363638, 88.6381935483878, 88.2236336996338, 88.1521412483913
6/13/2017, 88.51, 88.64, 88.5, 88.63, 8640381, 0.296576438207409, 1.22915705907249, 0.669341505060201, 0.688139352060083, 0, 0.138394675950011, 0.165784473477815, -0.0273897975278045, 88.3698181818199, 88.6687096774201, 88.2568766788767, 88.1784513274337
6/14/2017, 88.74, 88.75, 88.52, 88.64, 8850694, 0.294689657405309, 1.32982090151672, 1.07170230161966, 0.621329415715329, 0, 0.145688571345218, 0.161765293051296, -0.0160767217060775, 88.4770909090926, 88.697075268818, 88.2929377289377, 88.2042617605962
6/15/2017, 88.42, 88.45, 88.12, 88.3, 10860506, 0.3104782182422, 0.391984311953951, 0.73368946012212, 0.473840476568665, 0, 0.122620386012741, 0.153936311643585, -0.0313159256308435, 88.4434545454562, 88.6823440860222, 88.3119536019536, 88.2174706331045
6/16/2017, 88.38, 88.38, 88.13, 88.15, 11996074, 0.309636589191684, 0.181810322420925, 0.666477873471336, 0.385444853227325, 0, 0.0911838261538094, 0.14138581454563, -0.0502019883918203, 88.3805454545472, 88.6146666666674, 88.3208791208791, 88.2250884557721
6/19/2017, 88.32, 88.45, 88.29, 88.42, 6398396, 0.310221014141422, 0.534429260743255, 0.77893208211328, 0.368281830589765, 0, 0.0870533724050375, 0.130519326117511, -0.0434659537124737, 88.4183636363654, 88.5866021505384, 88.3423101343102, 88.2416268788682
6/20/2017, 88.15, 88.22, 88.1, 88.11, 18318543, 0.313905969434404, -0.0757809624843086, 0.553055916151091, 0.25417727146563, 0, 0.0580958559647655, 0.116034632086962, -0.0579387761221966, 88.3254545454563, 88.5204516129039, 88.3520732600733, 88.2471693466609
6/21/2017, 88.12, 88.16, 87.52, 87.6, 26728090, 0.33647650934386, -0.714524487682938, 0.0719000618958815, 0.00994820127082059, 0, -0.00593747863618432, 0.0916402099423328, -0.0975776885785171, 88.0340000000017, 88.3828172043018, 88.3404078144078, 88.2354365475004
6/22/2017, 87.69, 87.88, 87.63, 87.84, 18699394, 0.33471738510469, -0.0790707332024319, 0.360582606478494, 0.180438007999963, 0, -0.0368930829117176, 0.0659335513715228, -0.10282663428324, 87.8710909090927, 88.3010967741943, 88.3420708180708, 88.2319705882353
6/23/2017, 87.88, 88.22, 87.87, 88.2, 11337694, 0.338225582224673, 0.183891883901615, 0.555255160245625, 0.359423513661423, 0, -0.0320076665132234, 0.0463453077945735, -0.0783529743077969, 87.8689090909109, 88.2667526881728, 88.3606715506716, 88.2404159779614
6/26/2017, 88.18, 88.36, 88.15, 88.32, 9504532, 0.33276632172334, 0.144784900746135, 0.765906047067221, 0.431318266120359, 0, -0.0182426517678067, 0.0334277158820975, -0.0516703676499042, 87.944727272729, 88.2444086021513, 88.3848327228328, 88.2524983064625
6/27/2017, 88.32, 88.34, 87.98, 88.04, 15293264, 0.337578662629204, -0.401647320838653, 0.391588639184866, 0.297578540906785, 0, -0.0295863849243432, 0.0208248957208093, -0.0504112806451525, 87.9640000000018, 88.1976774193556, 88.3947814407814, 88.2551299480208
6/28/2017, 88.21, 88.44, 88.11, 88.4, 9755489, 0.342018146888928, -0.0311566363092523, 0.633791413453165, 0.377483300092425, 0, -0.00941880964897734, 0.014776154646852, -0.0241949642958294, 88.1418181818201, 88.2061935483878, 88.4222026862027, 88.2692145292421
6/29/2017, 88.26, 88.39, 88.06, 88.18, 14548391, 0.345006622541758, -0.372470867579602, 0.536281065706439, 0.313769801807927, 0, -0.0110605234970649, 0.00960881901806863, -0.0206693425151335, 88.1887272727292, 88.1602150537642, 88.4459902319903, 88.2758554838709
6/30/2017, 88.3, 88.48, 88.21, 88.39, 8201967, 0.343947842255296, -0.111456120073455, 0.486119542302853, 0.446841877430679, 0, 0.00453141606351437, 0.00859333842715778, -0.00406192236364341, 88.2847272727292, 88.1458709677427, 88.4797582417582, 88.2889142857142
7/3/2017, 88.13, 88.25, 87.88, 87.97, 13882026, 0.357297627465026, -0.50502064242482, 0.245888383311994, 0.255550167868302, 0, -0.016808590446729, 0.00351295265238042, -0.0203215430991094, 88.2765454545474, 88.086516129033, 88.4967326007326, 88.2884001999749
7/5/2017, 88.03, 88.11, 87.84, 87.9, 16269124, 0.355061418358287, -0.644176410744229, -0.064161231745209, 0.18176725800471, 0, -0.0389204634624747, -0.0049737305705906, -0.0339467328918841, 88.2067272727292, 88.0376344086029, 88.5123565323565, 88.2856840551181
7/6/2017, 87.87, 87.89, 87.54, 87.68, 15867274, 0.358683893020173, -0.814713610148028, -0.314279567131189, 0.0728521007742086, 0, -0.0733509000023105, -0.0186491644569346, -0.0547017355453759, 87.9703636363655, 87.9637204301083, 88.5210647130647, 88.2762100290697
7/7/2017, 87.61, 87.71, 87.45, 87.6, 15731236, 0.355901067956715, -0.783125144676312, -0.314569102891764, -0.00857026472069141, 0, -0.105872171935204, -0.0360937659525884, -0.0697784059826152, 87.7500000000019, 87.8945591397858, 88.5252185592185, 88.2645032796661
7/10/2017, 87.67, 87.74, 87.57, 87.7, 12286646, 0.347412621155734, -0.736987592369954, -0.287438224580774, 0.00695968240209908, 0, -0.122168072487355, -0.0533086272595417, -0.0688594452278133, 87.6492727272747, 87.8398064516137, 88.5329157509157, 88.256116265414
7/11/2017, 87.7, 87.72, 87.52, 87.64, 9261434, 0.341678258005363, -0.721025080659166, -0.307185337729152, -0.0278895934915087, 0, -0.138329611979913, -0.0703128242036159, -0.0680167877762968, 87.5790909090929, 87.7860645161299, 88.5321562881563, 88.246106870229
7/12/2017, 87.99, 88.21, 87.87, 88.21, 17979937, 0.354806126346338, -0.106192015452875, 0.272837468449465, 0.215016990741034, 0, -0.103945295491414, -0.0770393184611755, -0.0269059770302384, 87.6869090909111, 87.8166451612911, 88.5574285714286, 88.2534062428799
7/13/2017, 88.22, 88.32, 88.13, 88.28, 11744608, 0.347559764213411, 0.0838410749258169, 0.297618463083641, 0.207334435749199, 0, -0.0702374088352826, -0.0756789365359969, 0.00544152770071432, 87.8816363636384, 87.8583440860223, 88.5793772893773, 88.2625653686455
7/14/2017, 88.34, 88.57, 88.25, 88.53, 12626749, 0.347322344804268, 0.217816954108902, 0.399650823079229, 0.191964309728775, 0, -0.0230846496735211, -0.0651600791635018, 0.0420754294899807, 88.1252727272747, 87.9261505376352, 88.5991697191697, 88.2788358208955
7/17/2017, 88.55, 88.59, 88.48, 88.56, 10158099, 0.336054932545684, 0.187826218577065, 0.745667432235378, 0.188137736316677, 0, 0.0165146305776886, -0.0488251372152637, 0.0653397677929523, 88.4021818181839, 88.0010967741944, 88.6063663003663, 88.2955359477124
7/18/2017, 88.54, 88.64, 88.47, 88.6, 9221143, 0.328701733464261, 0.105574173531758, 0.675495686558266, 0.17302175577597, 0, 0.050542389970218, -0.0289516317781674, 0.0794940217483854, 88.5996363636385, 88.0759139784955, 88.6087350427351, 88.3129422498926
7/19/2017, 88.69, 88.83, 88.63, 88.75, 8250879, 0.324696618655627, 0.0979426761248279, 0.705716694129015, 0.202681103669561, 0, 0.0885921457339265, -0.00544287627574859, 0.0940350220096751, 88.8005454545475, 88.1597849462374, 88.6153308913309, 88.3342081878768
7/20/2017, 88.84, 88.85, 88.67, 88.8, 11827785, 0.318423239418947, 0.127996418954928, 0.778427077878751, 0.180109821891404, 0, 0.121382214828188, 0.0199221419450387, 0.101460072883149, 88.9283636363657, 88.2354838709686, 88.6238730158731, 88.3563413616932
7/21/2017, 88.78, 88.79, 88.65, 88.73, 8955796, 0.3111933334541, 0.34327500205091, 0.496845728171688, 0.180240934285586, 0, 0.140105121214546, 0.0439587377989402, 0.0961463834156059, 88.9549090909112, 88.3029677419364, 88.6217973137974, 88.375897225077
7/24/2017, 88.71, 88.8, 88.65, 88.8, 4707504, 0.303846568170193, 0.519709608329278, 0.536413354825636, 0.229046070141898, 0, 0.158761470990569, 0.066919284437266, 0.0918421865533034, 88.9640000000022, 88.3809032258073, 88.6473064713066, 88.396914893617
7/25/2017, 88.87, 88.91, 88.79, 88.84, 7292857, 0.29527798841555, 0.344150519085022, 0.583377227024366, 0.351527753523179, 0, 0.174759904906381, 0.088487408531089, 0.0862724963752919, 88.9149090909112, 88.4708172043019, 88.6679096459097, 88.4185056437918
7/26/2017, 88.97, 89.04, 88.86, 88.97, 7279763, 0.291343954886991, 0.721899946550339, 0.538074224343756, 0.384871876332559, 0, 0.195673094955438, 0.109924545815959, 0.0857485491394795, 88.9592727272749, 88.585505376345, 88.6935506715507, 88.4431596572441
7/27/2017, 88.96, 89, 88.81, 88.9, 11624833, 0.287680855826556, 1.2224221781885, 0.404413154610377, 0.467513599692945, 0, 0.204244134510049, 0.128788463554777, 0.0754556709552717, 88.9520000000022, 88.6897849462374, 88.7129694749696, 88.4652447552447
7/28/2017, 88.85, 88.91, 88.77, 88.91, 4945307, 0.281139204575771, 1.0218961194437, 0.700402947854663, 0.707542716067595, 0, 0.209429488753571, 0.144916668594536, 0.0645128201590354, 88.9643636363658, 88.7709892473127, 88.7156556776558, 88.4870392720306
7/31/2017, 88.8, 88.99, 88.79, 88.91, 9779891, 0.278329573106401, 0.712722974405767, 0.63105748198924, 0.964507755337824, 0, 0.21110542739163, 0.158154420353954, 0.0529510070376751, 88.9620000000021, 88.8382580645171, 88.7210891330893, 88.5082786962682
8/1/2017, 88.61, 88.68, 88.57, 88.63, 14939077, 0.284429292876516, 0.303316851881245, 0.318578964635034, 0.945192778661689, 0, 0.18767654253665, 0.164058844790494, 0.0236176977461564, 88.8518181818203, 88.8830967741945, 88.7131843711845, 88.5213866368465
8/2/2017, 88.63, 88.72, 88.59, 88.65, 7422694, 0.277479072941493, 0.617549309563327, 0.148114339318249, 0.965716378366777, 0, 0.168777256196847, 0.165002527071764, 0.00377472912508292, 88.7769090909113, 88.9084516129042, 88.7112820512822, 88.5346902004045
8/3/2017, 88.57, 88.66, 88.42, 88.48, 9548318, 0.277673980848216, 0.0892932750877891, 0.035959028495915, 0.866668664910753, 0, 0.13848548192837, 0.159699118043086, -0.0212136361147152, 88.6587272727295, 88.8747526881731, 88.6986153846155, 88.5430999455832
8/4/2017, 88.48, 88.52, 88.41, 88.5, 6451631, 0.269945357448335, 0.351297017168011, -0.0548326407944853, 0.987583645903873, 0, 0.114769869815717, 0.150713268397612, -0.0359433985818947, 88.5509090909113, 88.8539139784957, 88.696214896215, 88.5518120805369
8/7/2017, 88.5, 88.5, 88.4, 88.46, 5204732, 0.262216322942219, 0.0825048957094214, -0.0339278948017945, 0.548511551729859, 0, 0.0916904600999402, 0.138908706738078, -0.0472182466381373, 88.4558181818204, 88.8477419354849, 88.6951282051283, 88.5592335540839
8/8/2017, 88.42, 88.5, 87.99, 88.08, 18534740, 0.279131166338502, 0.129687121180293, -0.324263874854669, 0.486105159386652, 0, 0.0422500056491089, 0.119576966520284, -0.077326960871175, 88.2560000000022, 88.7996774193559, 88.6857655677658, 88.5564848379226
8/9/2017, 87.9, 87.98, 87.68, 87.74, 15001681, 0.288996802764309, -0.164781190421731, -0.603393798746608, 0.312855273053383, 0, -0.0240893818055241, 0.0908436968551222, -0.114933078660646, 88.006181818184, 88.6913548387107, 88.6606764346766, 88.544907120743
8/10/2017, 87.56, 87.64, 87.11, 87.18, 24749701, 0.312442653140783, -0.463961377870753, -0.914231845116111, 0.092661041793792, 0, -0.120462527169636, 0.0485824520501706, -0.169044979219806, 87.6160000000023, 88.5379139784957, 88.6018046398048, 88.5190628978865
8/11/2017, 87.37, 87.46, 87.26, 87.33, 17434265, 0.31234184101423, -0.245022665607548, -0.741099878275946, 0.498336501772141, 0, -0.182629948441573, 0.00233997195182195, -0.184969920393395, 87.3734545454568, 88.3967096774205, 88.5502881562883, 88.4976296606619
8/14/2017, 87.59, 87.94, 87.59, 87.79, 12566036, 0.329911975475385, 0.0835936141711982, -0.462376055117245, 0.602934156841041, 0, -0.192560207860424, -0.0366400640106273, -0.155920143849797, 87.3760000000022, 88.3333548387108, 88.5173675213676, 88.4884044665012
8/15/2017, 87.8, 87.89, 87.73, 87.82, 6830522, 0.322418853457468, 0.160751485156238, -0.396960896410482, 0.602731862379266, 0, -0.195752744922373, -0.0684626001929765, -0.127290144729397, 87.3940000000024, 88.2496774193559, 88.4878583638585, 88.4801184060101
8/16/2017, 87.89, 87.97, 87.8, 87.83, 11716096, 0.31594082346696, -0.366452438765851, -0.308467696211307, 0.473206482050662, 0, -0.195225499088593, -0.0938151799720999, -0.101410319116493, 87.4636363636387, 88.1635698924742, 88.4576117216119, 88.4722405869547
8/17/2017, 87.72, 87.8, 87.29, 87.34, 14112325, 0.332741337289305, -0.836665703036035, -0.478641306030974, 0.283426167891294, 0, -0.23167594182182, -0.121387332342044, -0.110288609479776, 87.3747272727296, 88.0010752688182, 88.4082905982907, 88.4522211607355
8/18/2017, 87.49, 87.69, 87.29, 87.47, 14324354, 0.338499450999262, -0.963700058321618, -0.442135964481621, 0.1273583974765, 0, -0.247223428956715, -0.146554551664978, -0.100668877291737, 87.3969090909114, 87.851935483872, 88.3609987789989, 88.4358529874214
8/21/2017, 87.58, 87.61, 87.45, 87.56, 7763442, 0.330380534832803, -0.903489335074499, -0.429850248662483, 0.0860368466890302, 0, -0.249407660427565, -0.167125173417496, -0.0822824870100693, 87.498363636366, 87.7217204301086, 88.3188791208792, 88.4220442546584
8/22/2017, 87.64, 88, 87.59, 87.92, 12982173, 0.337599108831462, -0.575338734710898, -0.301383741582321, 0.0629705945375776, 0, -0.21955875163205, -0.177611889060406, -0.0419468625716437, 87.6972727272751, 87.6340860215064, 88.2883785103786, 88.4173706004141
8/23/2017, 87.77, 87.97, 87.71, 87.93, 6449680, 0.335467166678484, -0.702540749608161, -0.38782212373742, 0.0813810751904619, 0, -0.192873039594176, -0.18066411916716, -0.0122089204270153, 87.8403636363661, 87.5839139784957, 88.2635799755801, 88.4130182534273
8/24/2017, 87.97, 88.07, 87.88, 88.06, 8480125, 0.329011430476233, -0.628043631829005, -0.318284522759359, 0.340493963572764, 0, -0.159397076720111, -0.17641071067775, 0.0170136339576391, 87.9060000000025, 87.5567096774204, 88.24368986569, 88.4118966033219
8/25/2017, 88.04, 88.25, 88.01, 88.22, 6622822, 0.325596341411814, -0.425401981296203, -0.0360742748212967, 0.40012625117267, 0, -0.118589446813431, -0.164846457904887, 0.0462570110914558, 88.0089090909116, 87.5678924731194, 88.2285763125765, 88.4146430155211
8/28/2017, 88.27, 88.27, 88.14, 88.23, 5161690, 0.316648575058174, -0.477300580066548, 0.0559847606362073, 0.437949850753011, 0, -0.0844684895154586, -0.148770864227001, 0.0643023747115423, 88.1587272727298, 87.5843440860226, 88.2197289377291, 88.4175494706097
8/29/2017, 88.01, 88.15, 87.99, 88.12, 8991645, 0.314809448348997, -0.604229181185642, -0.164996795989946, 0.334896342379204, 0, -0.0655478706692918, -0.132126265515459, 0.0665783948461673, 88.252545454548, 87.5916344086033, 88.2041074481076, 88.4177461943583
8/30/2017, 88.15, 88.4, 88.14, 88.36, 13431110, 0.314100929822181, -0.501164730602171, 0.1562829995836, 0.46291734384806, 0, -0.0308317405685017, -0.111867360526068, 0.0810356199575659, 88.4149090909117, 87.6424731182807, 88.2077069597071, 88.4236142001711
8/31/2017, 88.42, 88.61, 88.42, 88.6, 12705169, 0.311695939629047, -0.237278000853534, 0.620575789052645, 0.515528586500164, 0, 0.0158641646736442, -0.0863210554861253, 0.102185220159769, 88.5332727272754, 87.729612903227, 88.2250964590967, 88.4350028176952
9/1/2017, 88.15, 88.35, 88.15, 88.32, 10535657, 0.322525444277364, -0.463343437727764, 0.30091531286655, 0.463546721327265, 0, 0.0299323050807487, -0.0630703833727505, 0.0930026884534992, 88.5121818181845, 87.7778494623667, 88.228153846154, 88.4395670031327
9/5/2017, 88.26, 88.26, 87.96, 88.12, 9560450, 0.327521276403177, -0.617630254688999, -0.0401335775775893, 0.342744592112739, 0, 0.0246588275640249, -0.0455245411853954, 0.0701833687494203, 88.393636363639, 87.8080215053775, 88.2236336996338, 88.4393519091848
9/6/2017, 88.23, 88.28, 88.04, 88.06, 9023303, 0.324984284951346, -0.453744399037885, -0.151460967808531, 0.399555591684924, 0, 0.0154598485687103, -0.0333276632345743, 0.0487875118032846, 88.295818181821, 87.8376344086034, 88.2158461538463, 88.4377288181695
9/7/2017, 88.2, 88.2, 88.06, 88.07, 8784020, 0.316648238062618, -0.461863132942581, 0.0278860080481342, 0.285695105557752, 0, 0.00887421148043188, -0.024887288291573, 0.0337614997720049, 88.195818181821, 87.8822150537647, 88.2012063492066, 88.4363482995026
9/8/2017, 88.06, 88.06, 87.79, 87.79, 7688673, 0.31772240357519, -0.544115929521279, -0.378485579154774, 0.164281055303605, 0, -0.0187227886483328, -0.023654388362925, 0.00493159971459221, 88.0174545454574, 87.8924086021518, 88.174788766789, 88.4285569065179
9/11/2017, 87.94, 88.19, 87.85, 88.07, 8047595, 0.323585867144006, -0.326183928204471, -0.060309916735289, 0.327445269203548, 0, -0.0177948224968105, -0.0224824751897021, 0.00468765269289156, 87.9825454545484, 87.9459569892485, 88.1624102564104, 88.4272827586207
9/12/2017, 88.11, 88.19, 88.05, 88.18, 4752822, 0.31496140795423, -0.208783217618462, -0.124003245227408, 0.246383835871986, 0, -0.00809006471432383, -0.0196039930946264, 0.0115139283803026, 87.9958181818211, 88.0188817204313, 88.1442710622713, 88.4285071428571
9/13/2017, 88.1, 88.23, 88.05, 88.21, 11725945, 0.309314500688514, 0.112084256780874, 0.166576448258949, 0.29247529711959, 0, 0.0019987348555901, -0.0152834475045831, 0.0172821823601732, 88.0001818181848, 88.0816559139798, 88.1302271062273, 88.4303640215716
9/14/2017, 88.17, 88.37, 88.16, 88.33, 9554556, 0.305336810828113, 0.503207895389738, 0.291143048156626, 0.161084989590347, 0, 0.01945293697041, -0.00833617060958452, 0.0277891075799945, 88.0890909090939, 88.1636989247325, 88.1231892551894, 88.4348543134641
9/15/2017, 88.28, 88.43, 88.24, 88.41, 8247993, 0.30055288401114, 1.2062671379029, 0.493745091108, 0.123913287473331, 0, 0.0392879621376494, 0.00118865593986227, 0.0380993061977871, 88.2552727272757, 88.2466236559153, 88.117838827839, 88.4410206515599
9/18/2017, 88.38, 88.42, 88.32, 88.37, 7442169, 0.291312509354461, 1.02199244260672, 0.521363124926853, 0.142690933539008, 0, 0.0511896147656614, 0.0111888477050221, 0.0400007670606393, 88.362000000003, 88.3262580645175, 88.1186056166058, 88.4461620111732
9/19/2017, 88.4, 88.47, 88.32, 88.46, 7208255, 0.284943727436932, 0.72251093405704, 0.514346258844718, 0.156492198930309, 0, 0.0671104011293124, 0.0223731583898802, 0.0447372427394323, 88.4570909090939, 88.4154838709691, 88.1232576312578, 88.4531688152241
9/20/2017, 88.48, 88.53, 88.32, 88.45, 10087262, 0.282598259159045, 0.679114894395365, 0.548446285238846, 0.165852816502942, 0, 0.0780214400053438, 0.0335028147129729, 0.0445186252923709, 88.5181818181849, 88.4781075268831, 88.1264761904764, 88.459803290632
9/21/2017, 88.48, 88.49, 88.32, 88.34, 6932279, 0.278424555371142, 0.54576151563607, 0.100828207320228, 0.271631639765711, 0, 0.0769059127429159, 0.0421834343189615, 0.0347224784239544, 88.5220000000032, 88.5017204301088, 88.1289865689867, 88.4638947937308
9/22/2017, 88.33, 88.43, 88.3, 88.43, 7570548, 0.271584574922677, 1.3923214437528, 0.114945405607702, 0.299559363286135, 0, 0.0823349906684427, 0.0502137455888578, 0.032121245079585, 88.4861818181849, 88.4955483870982, 88.1382026862029, 88.4698414112615
9/25/2017, 88.4, 88.5, 88.36, 88.48, 4326207, 0.265770939900449, 1.29729420878911, -0.0283403328771637, 0.285321229409996, 0, 0.0896388552463634, 0.0580987675203589, 0.0315400877260045, 88.4887272727305, 88.4976559139799, 88.14084981685, 88.4767356051703
9/26/2017, 88.56, 88.68, 88.54, 88.59, 8816461, 0.263456847547942, 1.31901923791711, 0.0294580927817484, 0.573378793303986, 0, 0.103114659627977, 0.0671019459418825, 0.0360127136860944, 88.5289090909123, 88.5369677419369, 88.1501172161175, 88.4858413251961
9/27/2017, 88.59, 88.66, 88.49, 88.63, 7490067, 0.259761480515159, 0.9989213769586, 0.0294483394003194, 0.52065853416358, 0, 0.115688413378464, 0.0768192394291989, 0.0388691739492655, 88.5665454545487, 88.5781935483885, 88.1642710622713, 88.4956120982117
9/28/2017, 88.63, 88.67, 88.58, 88.63, 5933980, 0.251850694089537, 0.984402876779757, -0.0790663653029782, 0.472347980890492, 0, 0.124221258472133, 0.0862996432377857, 0.0379216152343473, 88.605272727276, 88.6148602150552, 88.1840952380955, 88.5051831835248
9/29/2017, 88.7, 88.76, 88.6, 88.76, 8906904, 0.247920805163339, 0.983161950393662, -0.020988778200496, 0.563693117088285, 0, 0.139861279460362, 0.097011970482301, 0.0428493089780612, 88.6885454545487, 88.6301935483886, 88.2092478632482, 88.5173032759203
10/2/2017, 88.26, 88.4, 88.24, 88.35, 13097552, 0.266046158833991, 0.163531336062708, -0.255558331967689, 0.180618303477575, 0, 0.117814443716554, 0.101172465129152, 0.0166419785874026, 88.6030909090942, 88.5930107526897, 88.2195775335778, 88.5205736563631
10/3/2017, 88.35, 88.52, 88.35, 88.51, 5928796, 0.261890399122517, 0.340915201833368, -0.191743443612897, 0.252116945242693, 0, 0.111962199829335, 0.103330412069188, 0.00863178776014702, 88.5920000000033, 88.5764516129047, 88.2355213675217, 88.5271082942959
10/4/2017, 88.48, 88.51, 88.37, 88.42, 5832397, 0.256965881757716, 0.366510181181121, -0.281110954897397, 0.223242746051942, 0, 0.0989216987800461, 0.10244866941136, -0.00352697063131385, 88.5450909090943, 88.566344086023, 88.2486495726499, 88.5316361256545
10/5/2017, 88.41, 88.53, 88.41, 88.53, 5967924, 0.25059163110546, 0.215919099753361, -0.2948456638426, 0.180194257911959, 0, 0.0963523979718559, 0.101229415123459, -0.00487701715160323, 88.5158181818216, 88.5676344086037, 88.2686959706963, 88.5383381908463
10/6/2017, 88.45, 88.49, 88.35, 88.4, 5847373, 0.248593136274639, -0.252396306744984, -0.33563769127743, 0.0550718365543361, 0, 0.0828710096124894, 0.0975577340212652, -0.0146867244087758, 88.4492727272762, 88.5572258064531, 88.2829328449332, 88.5422285134341
10/9/2017, 88.44, 88.47, 88.38, 88.41, 3278424, 0.241226689111461, 0.12798130200158, -0.335598724906882, 0.252179862220285, 0, 0.0721619901330683, 0.0924785852436258, -0.0203165951105575, 88.3978181818217, 88.5565591397864, 88.2951233211236, 88.5462363203806
10/10/2017, 88.53, 88.53, 88.4, 88.48, 8786479, 0.236330345898813, 0.519777276911752, -0.286906608984974, 0.237355770554954, 0, 0.0685334194282916, 0.087689552080559, -0.0191561326522674, 88.3963636363672, 88.564215053765, 88.3115726495729, 88.5515803244375
10/11/2017, 88.48, 88.48, 88.37, 88.39, 7948704, 0.230964855242342, 0.474668885777935, -0.159666553750244, 0.114767319227907, 0, 0.0577300273441637, 0.0816976471332799, -0.0239676197891163, 88.3778181818218, 88.5515053763456, 88.3223833943837, 88.5549896405263
10/12/2017, 88.4, 88.4, 88.29, 88.29, 6181140, 0.225894601621102, 0.314116717420066, -0.243134023121973, -0.0677467875487177, 0, 0.0406307312401566, 0.0734842639546553, -0.0328535327144987, 88.3378181818219, 88.5403655913994, 88.3257924297927, 88.5563067220427
10/13/2017, 88.41, 88.43, 88.28, 88.33, 3941233, 0.222993577021066, 0.841552849507879, -0.0973531813560568, -0.0429792128826616, 0, 0.0299617017428204, 0.0647797515122883, -0.0348180497694679, 88.3561818181855, 88.5507526881735, 88.3270012210015, 88.5583858687376
10/16/2017, 88.39, 88.4, 88.28, 88.38, 6060263, 0.21851291610497, 0.528699304705728, -0.0761867033347722, -0.0926204293225817, 0, 0.0252499355925693, 0.0568737883283445, -0.0316238527357752, 88.3332727272765, 88.5505591397865, 88.3318412698415, 88.5614095477386
10/17/2017, 88.38, 88.56, 88.38, 88.51, 7468169, 0.217450716857863, 0.558522800111404, 0.043045230551286, 0.00648513345425439, 0, 0.0316410027330534, 0.0518272312092863, -0.0201862284762329, 88.3856363636401, 88.5531397849477, 88.3438241758245, 88.5669447761194
10/18/2017, 88.54, 88.65, 88.52, 88.6, 7974437, 0.214269015819808, 0.654064530727003, 0.385263041205143, 0.0262503731668562, 0.393344527155171, 0.0434671550199681, 0.0501552159714226, -0.00668806095145453, 88.4510909090947, 88.5606236559154, 88.3629352869356, 88.5741456085907
10/19/2017, 88.48, 88.65, 88.44, 88.61, 7270641, 0.215382271318737, 0.47771293180818, 0.662392644198346, -0.013271163484491, 0.291926363651677, 0.0530350275521982, 0.0507311782875778, 0.00230384926462048, 88.5321818181857, 88.5665591397865, 88.3859438339442, 88.581402721553
10/20/2017, 88.66, 88.73, 88.61, 88.69, 7107034, 0.211193729941094, 0.477307838723253, 1.27578074209343, 0.0311707498116589, 0.339954004856869, 0.0663086025839732, 0.0538466631468569, 0.0124619394371163, 88.6105454545493, 88.5604946236574, 88.4126862026865, 88.5900840336135
10/23/2017, 88.7, 88.74, 88.59, 88.59, 7227164, 0.209326485077907, 0.371072236994968, 1.0650081320359, 0.0410851078137878, 0.321808847572038, 0.0679752656136259, 0.0566723836402107, 0.0113028819734152, 88.6405454545494, 88.5546021505391, 88.4274652014655, 88.5966547106648
10/24/2017, 88.62, 88.69, 88.58, 88.59, 7103739, 0.205068536487179, 0.222613492429954, 0.727968283518272, 0.0163684577540022, 0.326404442596182, 0.0685064088349918, 0.0590391886791669, 0.00946722015582491, 88.6747272727312, 88.5526881720444, 88.4386984126987, 88.6030977977741
10/25/2017, 88.53, 88.53, 88.22, 88.34, 16817015, 0.216308247283555, -0.167547169571709, 0.463562134409201, -0.0671910825832863, 0.266797963233855, 0.0481988269276883, 0.0568711163288712, -0.0086722894011829, 88.5985454545494, 88.518408602152, 88.4446813186816, 88.6045968763192
10/26/2017, 88.43, 88.46, 88.19, 88.23, 10649818, 0.22104994941378, -0.167754323969816, 0.356397916752583, -0.0525938604852352, 0.230429784048708, 0.0229641251264923, 0.0500897180883954, -0.0271255929619031, 88.4670909090949, 88.4773333333347, 88.4390256410259, 88.6039446302491
10/27/2017, 88.3, 88.49, 88.23, 88.47, 13719968, 0.224122020853836, 0.0626019234922169, 1.08478145272085, 0.154023101263455, 0.279261044455133, 0.0220769470756892, 0.0444871638858542, -0.022410216810165, 88.4298181818222, 88.4726881720444, 88.4324395604398, 88.6078698932647
10/30/2017, 88.41, 88.51, 88.36, 88.45, 5954500, 0.221443430477015, -0.0403073756319285, 0.945373578530664, 0.109814129888725, 0.267944695967635, 0.0195348338213392, 0.0394966978729512, -0.0199618640516119, 88.388000000004, 88.4624516129046, 88.4296752136755, 88.6113342447027
10/31/2017, 88.49, 88.51, 88.44, 88.47, 7198363, 0.214279844629901, -0.175062629933519, 0.879756536236836, 0.0852356462507277, 0.293042107685694, 0.0189159720543017, 0.0353805527092213, -0.0164645806549196, 88.3752727272766, 88.4602365591412, 88.4353382173385, 88.6151040397202
11/1/2017, 88.18, 88.2, 88.01, 88.02, 9505454, 0.230737002518598, -0.761401235905034, 0.0986212430045074, -0.205150468162257, 0.172017040830065, -0.0176818936840277, 0.0247680634305715, -0.0424499571145992, 88.2272727272767, 88.4001935483885, 88.4237997557999, 88.6103259411607
