Date,FXY_Open,FXY_High,FXY_Low,FXY_Close,FXY_Volume,FXY_ATRPercentOfClose20,FXY_SQN25,FXY_SQN50,FXY_SQN100,FXY_SQN200,FXY_MACD,FXY_MACD_Avg,FXY_MACD_Diff,FXY_LinReg10,FXY_LinReg30,FXY_LinReg90,FXY_LinReg270
8/4/2017, 86.94, 86.95, 86.61, 86.88, 67378, 0.582946150459108, 0.534336151265399, 0.251449472597019, 0.689931757027019, 0, 0.346142262622763, 0.201819320709095, 0.144322941913668, 87.2972727272718, 86.8343225806439, 85.9117167277166, 86.9172697986578
8/7/2017, 86.71, 86.86, 86.71, 86.82, 26684, 0.563971935893722, 0.68597168571969, 0.280564046948442, 0.428725143313584, 0, 0.330129379170216, 0.227481332401319, 0.102648046768897, 87.2514545454537, 86.9919354838697, 85.9376117216115, 86.9294437086094
8/8/2017, 87.12, 87.16, 86.78, 87.14, 54965, 0.555609838198052, 1.33291256239908, 0.237907363831725, 0.507149063792369, 0, 0.33934858012141, 0.249854781945338, 0.0894937981760723, 87.1794545454536, 87.1553548387084, 85.9630427350425, 86.9496819449286
8/9/2017, 87.59, 87.61, 87.32, 87.42, 69504, 0.553020467119073, 1.39705403119962, 0.191607090098052, 0.471243474954206, 0, 0.365040562859562, 0.272891938128182, 0.0921486247313796, 87.2447272727263, 87.3322795698912, 86.0079951159949, 86.9767053663572
8/10/2017, 87.66, 88.11, 87.66, 88.1, 90511, 0.560474424219885, 1.68486541522284, 0.433466583500934, 0.598737489314041, 0, 0.435254616995053, 0.305364473901557, 0.129890143093496, 87.4970909090899, 87.5815698924718, 86.0904566544565, 87.0206714200833
8/11/2017, 88.08, 88.27, 87.98, 88.16, 83454, 0.548535695724628, 2.14173270688679, 0.640187021187496, 0.469332730188259, 0, 0.490091786280757, 0.342309936377397, 0.147781849903361, 87.7783636363627, 87.8318494623644, 86.1768840048838, 87.0651403435275
8/14/2017, 87.71, 87.88, 87.62, 87.7, 28183, 0.554628980482657, 1.88164321260987, 0.204046943720522, 0.259564033994414, 0, 0.490775132173752, 0.372002975536668, 0.118772156637084, 87.8898181818171, 87.9869247311815, 86.2439096459094, 87.096806451613
8/15/2017, 86.85, 87.09, 86.8, 86.98, 201445, 0.582995096676392, 1.27291962466636, -0.0329244629216303, 0.0640998712086556, 0, 0.428281740697628, 0.38325872856886, 0.045023012128768, 87.7094545454535, 87.9893118279558, 86.2761123321121, 87.1094324677447
8/16/2017, 86.74, 87.34, 86.74, 87.25, 124176, 0.586515390641456, 1.17207503662393, -0.246946249755227, 0.162900185338243, 0, 0.395977439789561, 0.385802470813, 0.0101749689765612, 87.5776363636353, 88.0220215053751, 86.3123101343099, 87.1285430944127
8/17/2017, 87.37, 87.83, 87.32, 87.83, 149458, 0.586528457722801, 1.44359682181471, 0.0912767959997361, 0.189063083335345, 0, 0.412423045177377, 0.391126585685876, 0.0212964594915013, 87.7459999999989, 88.1149462365579, 86.3784884004882, 87.161729161691
8/18/2017, 88.34, 88.52, 87.77, 88.09, 147194, 0.598127536833965, 1.3406583436356, 0.245103525282513, 0.34760894759692, 0, 0.441348541761272, 0.401170976900955, 0.040177564860317, 87.8650909090898, 88.1878709677407, 86.4772918192917, 87.2006202830189
8/21/2017, 88.3, 88.44, 88.24, 88.3, 52974, 0.586688584187075, 1.45687020678593, 0.384771787988154, 0.365058586003904, 0, 0.475733491600366, 0.416083479840837, 0.0596500117595286, 87.9787272727261, 88.2547526881707, 86.5948473748471, 87.2438183229814
8/22/2017, 88.04, 88.04, 87.71, 87.76, 49910, 0.594398038793674, 0.935288984234526, 0.0727665443391275, 0.393985902813725, 0, 0.45417487974666, 0.423701759822002, 0.030473119924658, 87.8890909090898, 88.2381720430094, 86.6894285714284, 87.2727421210031
8/23/2017, 88.13, 88.24, 88.03, 88.22, 26789, 0.588938486627818, 1.07602271220027, 0.281892716782712, 0.414514535091163, 0, 0.468803604023719, 0.432722128662345, 0.0360814753613742, 87.9805454545443, 88.2921935483858, 86.8071648351646, 87.312248731349
8/24/2017, 87.89, 88.07, 87.74, 87.74, 73663, 0.589905922336344, 0.845474430842904, 0.00605201849389477, 0.217083676641975, 0, 0.436631765733395, 0.433504056076555, 0.00312770965683995, 87.9985454545443, 88.2624731182782, 86.9129401709399, 87.339191231483
8/25/2017, 87.7, 88.07, 87.55, 87.96, 118832, 0.58856785293885, 0.673157915030724, 0.465492832293897, 0.243944143022537, 0, 0.423999906494728, 0.43160322616019, -0.00760331966546141, 88.1241818181806, 88.2760645161277, 87.021553113553, 87.3708292682928
8/28/2017, 87.93, 88.15, 87.92, 88, 85558, 0.571953487809957, 0.707249719808727, 0.461555239810909, 0.236982555716799, 0, 0.412462126105524, 0.427775006149257, -0.0153128800437328, 88.1825454545442, 88.277268817203, 87.123614163614, 87.4027112084703
8/29/2017, 88.61, 88.67, 87.49, 87.59, 76889, 0.613258495044097, 0.830342900989975, 0.525653308806326, 0.173132909376236, 0, 0.366015578779439, 0.415423120675293, -0.0494075418958538, 87.9389090909078, 88.2386021505363, 87.2129157509155, 87.4240841209149
8/30/2017, 87.24, 87.28, 87.04, 87.14, 115993, 0.617162566007193, 0.34362902463797, 0.313994264645214, 0.150734158855996, 0, 0.28955728011907, 0.390249952564049, -0.100692672444979, 87.5605454545441, 88.1404086021492, 87.2712893772891, 87.4342792985458
8/31/2017, 87.08, 87.47, 87.06, 87.43, 57008, 0.607807030787755, 0.473034367180298, 0.386153895186268, 0.163928517926412, 0, 0.249488159742768, 0.362097593999792, -0.112609434257025, 87.4043636363622, 88.0683225806438, 87.318134310134, 87.4510566356721
9/1/2017, 87.46, 87.49, 87.09, 87.19, 127831, 0.601944492105571, 0.121200099163896, 0.266777147263111, -0.119283582742245, 0, 0.196106505205861, 0.328899376241006, -0.132792871035145, 87.2390909090895, 87.9982365591384, 87.3554798534796, 87.4618085624783
