Date,IGN_Open,IGN_High,IGN_Low,IGN_Close,IGN_Volume,IGN_ATRPercentOfClose20,IGN_SQN25,IGN_SQN50,IGN_SQN100,IGN_SQN200,IGN_MACD,IGN_MACD_Avg,IGN_MACD_Diff,IGN_LinReg10,IGN_LinReg30,IGN_LinReg90,IGN_LinReg270
9/7/2017, 45.08, 45.08, 44.91, 45.04, 132364, 0.985116478561892, -0.534113781471316, -0.431084216154663, 0.276206891967326, 0, -0.161648893041537, -0.226511141594539, 0.0648622485530021, 45.3801818181826, 44.8651612903226, 45.8881098901099, 46.2763792176368
9/8/2017, 44.76, 44.88, 44.76, 44.88, 613, 0.970391352154773, -0.634625666716776, -0.6835789411773, 0.253642886675271, 0, -0.182727381901088, -0.217754389655849, 0.0350270077547607, 45.187818181819, 44.8645806451613, 45.8208913308913, 46.253637632051
9/11/2017, 45.37, 45.41, 45.35, 45.35, 1549, 0.970752054916668, -0.26472705002204, -0.193450740525596, 0.372696210767563, 0, -0.159666626655422, -0.206136837055764, 0.0464702104003414, 45.1856363636372, 44.9286666666667, 45.7712087912088, 46.2420361247947
9/12/2017, 45.46, 45.59, 45.46, 45.57, 1271, 0.944095356724761, -0.209088613768866, -0.0667068647987042, 0.357507065178319, 0, -0.122229663124998, -0.189355402269611, 0.067125739144613, 45.2449090909099, 45.0194193548387, 45.729242979243, 46.2356253246753
9/13/2017, 45.43, 45.52, 45.42, 45.42, 3769, 0.916365128481946, -0.195627454632043, -0.11708698272702, 0.33763672842128, 0, -0.103471590123959, -0.17217863984048, 0.0687070497165209, 45.2256363636372, 45.1209677419355, 45.6899413919414, 46.22593605547
9/14/2017, 45.21, 45.21, 45.21, 45.21, 363, 0.897815503845775, -0.0918843636652332, -0.253792726499456, 0.107938375886271, 0, -0.104348067514891, -0.158612525375363, 0.0542644578604712, 45.2136363636372, 45.1650537634408, 45.6384468864469, 46.2117069764489
9/15/2017, 45.25, 45.7, 45.25, 45.7, 3757, 0.89739008714276, 0.693535029491534, 0.124358883231293, 0.173071425500573, 0, -0.0647572954705851, -0.139841479394407, 0.075084183923822, 45.371818181819, 45.2800430107527, 45.6176385836386, 46.2086510576863
9/18/2017, 45.88, 46.1, 45.88, 46.08, 1405, 0.888893025896331, 0.758410177610936, -0.0448711979895159, 0.287309506922209, 0, -0.00268751913421283, -0.112410687342368, 0.109723168208155, 45.7374545454554, 45.4297419354839, 45.6139902319902, 46.214052141527
9/19/2017, 46.04, 46.08, 45.88, 45.94, 6613, 0.86878931435868, 0.271763463348363, -0.193732496851563, 0.235578781400847, 0, 0.0348051833416889, -0.0829675132055568, 0.117772696547246, 45.9096363636372, 45.5681075268817, 45.6007374847375, 46.2162406384285
9/20/2017, 46.01, 46.01, 45.62, 45.81, 2532, 0.870259158405498, 0.371987684971657, -0.294207274560232, 0.233828508602929, 0, 0.053412797152248, -0.0556914511339958, 0.109104248286244, 45.995818181819, 45.678688172043, 45.575873015873, 46.2155151478356
9/21/2017, 45.69, 45.8, 45.65, 45.66, 3232, 0.846982992646257, 0.203700074420398, -0.368565032439311, 0.177432886568689, 0, 0.0554169071502315, -0.0334697794771504, 0.0888866866273819, 45.9590909090918, 45.7419569892473, 45.557768009768, 46.2115114393803
9/22/2017, 45.85, 45.97, 45.85, 45.97, 3862, 0.832925413791966, 0.914068255496719, -0.279438705743554, 0.262312495611748, 0, 0.0810848918250073, -0.0105588452167188, 0.0916437370417262, 45.9636363636372, 45.7791397849462, 45.555094017094, 46.2142824899026
9/25/2017, 45.73, 45.82, 45.23, 45.42, 13682, 0.882322813923731, 0.435531616938279, -0.407209852315415, 0.170601551763229, 0, 0.0563964480023884, 0.00283221342710261, 0.0535642345752858, 45.8127272727281, 45.7529247311827, 45.4980903540903, 46.2051198589894
9/26/2017, 45.5, 45.62, 45.32, 45.34, 4127, 0.872769014071351, 0.63755505278413, -0.40084132378644, 0.168549202465303, 0, 0.0300291891897757, 0.00827160857963723, 0.0217575806101385, 45.6743636363645, 45.7647096774193, 45.4273748473749, 46.1943923278117
9/27/2017, 45.61, 46.18, 45.61, 46.14, 7539, 0.905781962355771, 0.74496318648209, -0.0419250145241962, 0.245292882774243, 0, 0.0728465312689011, 0.02118659311749, 0.0516599381514111, 45.79490909091, 45.8597634408602, 45.3964908424908, 46.2009108159393
9/28/2017, 45.88, 45.88, 45.83, 45.84, 1124, 0.899937625565893, 0.532025423972777, -0.435625795719259, 0.208489793323611, 0, 0.0816310980685699, 0.033275494107706, 0.048355603960864, 45.7305454545463, 45.9194838709677, 45.3709597069597, 46.2009216065536
9/29/2017, 45.85, 46.13, 45.85, 46.13, 1253, 0.880998996708075, 0.578805785528027, -0.296656986667832, 0.179017116782745, 0, 0.110717227634467, 0.0487638408130582, 0.0619533868214088, 45.8300000000009, 45.9641720430107, 45.3514432234432, 46.2070330969267
10/2/2017, 46.38, 46.66, 46.38, 46.66, 2160, 0.884236166571717, 0.818424769305306, -0.125237521902385, 0.285970427926684, 0, 0.174522973275742, 0.073915667305595, 0.100607305970147, 46.1650909090918, 46.0750322580644, 45.3540146520146, 46.2241403508772
10/3/2017, 46.85, 46.85, 46.48, 46.61, 2058, 0.880616531980787, 0.813396871993184, -0.276304359810411, 0.306080379935189, 0, 0.218535760051374, 0.102839685854751, 0.115696074196623, 46.4232727272736, 46.1425591397849, 45.35736996337, 46.2398699366217
10/4/2017, 46.67, 46.72, 46.55, 46.66, 4189, 0.853906123614301, 0.859010928844077, -0.397314061781229, 0.372358768031364, 0, 0.254516880629993, 0.133175124809799, 0.121341755820193, 46.6361818181827, 46.2387096774193, 45.3640561660562, 46.2563318062827
10/5/2017, 46.76, 46.78, 46.63, 46.75, 939, 0.825691908908045, 0.660014558364481, -0.160941348350208, 0.25668992782127, 0, 0.28698622717301, 0.163937345282441, 0.123048881890569, 46.8038181818191, 46.3377849462365, 45.3731916971917, 46.2743356001727
10/6/2017, 46.72, 47.08, 46.65, 47.04, 1711, 0.825277251368592, 0.883804409350616, 0.195586718044317, 0.301155187574269, 0, 0.332288578713289, 0.197607591968611, 0.134680986744678, 47.0741818181827, 46.475505376344, 45.394105006105, 46.2979584423909
10/9/2017, 46.96, 46.96, 46.93, 46.95, 1644, 0.797230879854305, 0.597494153745729, 0.195909578982022, 0.608955406253504, 0, 0.356815622470343, 0.229449198068957, 0.127366424401386, 47.1450909090919, 46.5937419354838, 45.4493137973138, 46.3192957969865
10/10/2017, 47.02, 47.02, 46.74, 46.74, 3308, 0.790725081700934, 0.964116819404735, 0.16649743690371, 0.666724930144789, 0, 0.355213555642159, 0.254602069583598, 0.100611486058561, 47.044000000001, 46.671569892473, 45.5002759462759, 46.3359570905285
10/11/2017, 46.58, 46.58, 46.58, 46.58, 415, 0.77094387725991, 0.869301455126808, -0.0311278767988804, 0.568181048932579, 0, 0.337146824587116, 0.271111020584301, 0.0660358040028144, 46.9712727272737, 46.7170967741935, 45.5470476190477, 46.3490614316793
10/12/2017, 46.36, 46.48, 46.32, 46.4, 3893, 0.763255118806643, 0.887792637094833, 0.124430003623346, 0.320692670988023, 0, 0.304790874904818, 0.277846991448405, 0.0269438834564131, 46.7523636363646, 46.7619569892472, 45.5900634920635, 46.3582864174743
10/13/2017, 46.39, 46.49, 46.39, 46.44, 1255, 0.735234402174781, 1.02725625741494, 0.124346818381501, 0.398190152332775, 0, 0.279158254784448, 0.278109244115613, 0.00104901066883512, 46.5747272727283, 46.7995913978494, 45.629855921856, 46.3681305517487
10/16/2017, 46.17, 46.17, 46.06, 46.06, 1020, 0.745485700285431, 0.476985874355082, 0.0744699370310216, 0.310286017045058, 0, 0.225581036686904, 0.267603602629872, -0.0420225659429673, 46.3549090909101, 46.8117419354838, 45.6625128205129, 46.3702010050252
10/17/2017, 46.11, 46.15, 45.94, 46.03, 9555, 0.731484201333687, 0.316446232347294, 0.0204727710412112, 0.257674918979872, 0, 0.178640697303507, 0.249811021564599, -0.0711703242610916, 46.1474545454556, 46.773376344086, 45.6690158730159, 46.3716194029851
10/18/2017, 46.18, 46.18, 45.95, 46.15, 7427, 0.718021817941931, 0.494754525854201, 0.136321074642764, 0.26189457469556, 0.355351162612846, 0.149400936278866, 0.229729004507452, -0.0803280682285862, 46.0230909090919, 46.7439354838709, 45.6797533577534, 46.3753632825969
10/19/2017, 45.96, 46.24, 45.73, 46.12, 8906, 0.737854977300936, 0.621407829692651, 0.295706473482754, 0.259635347247828, 0.291925753482068, 0.122396554435873, 0.208262514493136, -0.085865960057263, 45.9341818181828, 46.6914838709677, 45.6980366300367, 46.3784329122568
10/20/2017, 46.39, 46.64, 46.39, 46.56, 4576, 0.75017993933555, 0.588668351287889, 0.909190222921663, 0.358846851822653, 0.359294221998915, 0.13494415778468, 0.193598843151445, -0.0586546853667648, 46.0896363636374, 46.6772258064516, 45.7293846153847, 46.3900362213851
10/23/2017, 46.56, 46.77, 46.45, 46.52, 56699, 0.747677538191961, 0.315789794773241, 0.790920669963153, -0.0826075806329418, 0.355631643591981, 0.140046192798309, 0.182888313080818, -0.0428421202825092, 46.2394545454556, 46.6783870967741, 45.7564957264957, 46.4006432329029
10/24/2017, 46.71, 46.94, 46.71, 46.84, 5324, 0.750274575637394, 0.620737947704863, 0.611192735350378, -0.0563347219148687, 0.437475522132276, 0.167974611195902, 0.179905572703835, -0.0119309615079328, 46.4812727272738, 46.7272688172042, 45.8008327228327, 46.4172488752072
10/25/2017, 46.39, 46.52, 46.24, 46.28, 2799, 0.786208255546948, 0.314804397762443, 0.48669894514891, -0.223927009172796, 0.340514968244793, 0.143269245425408, 0.172578307248149, -0.0293090618227413, 46.4921818181829, 46.6869032258064, 45.8329157509158, 46.4227592514422
10/26/2017, 46.15, 46.29, 46.13, 46.24, 8188, 0.764844986232204, 0.387105630657539, 0.412563988221349, -0.27411347675105, 0.335531324065947, 0.119089608477857, 0.161880567494091, -0.0427909590162338, 46.4696363636374, 46.6219139784946, 45.8531843711844, 46.4273899108138
10/27/2017, 46.3, 46.3, 46.14, 46.14, 754, 0.745516050177898, 0.126637080044978, 0.73061190405702, -0.235501481986329, 0.353473363796561, 0.0908110939636444, 0.147666672788002, -0.0568555788243573, 46.4292727272738, 46.5702580645161, 45.869137973138, 46.4300142620537
10/30/2017, 46.14, 46.22, 45.95, 46.16, 7455, 0.737179484996703, 0.533188662602329, 0.679044924591041, -0.332039304037338, 0.324669091908709, 0.0692161199828476, 0.131976562226971, -0.0627604422441233, 46.3361818181829, 46.5436344086021, 45.8905323565324, 46.4329555707451
10/31/2017, 46.38, 46.45, 46.26, 46.43, 51104, 0.727477811244356, 0.769545090625683, 0.989715279268932, 0.029845291720157, 0.469523596737652, 0.0730466546704491, 0.120190580715667, -0.0471439260452174, 46.3249090909102, 46.5414193548387, 45.9361978021979, 46.4409352290679
11/1/2017, 46.69, 46.85, 46.25, 46.41, 8948, 0.756042987228435, 0.233051662549438, 0.738213566917324, 0.0404838494726075, 0.458924753126016, 0.0736199037314478, 0.110876445318823, -0.037256541587375, 46.3089090909102, 46.5248387096773, 45.977877899878, 46.448387731378
11/2/2017, 45.72, 45.72, 45.36, 45.4, 223794, 0.849858089986962, -0.269363432272019, 0.213904108361087, -0.322767751771955, 0.288803238945706, -0.00733974334305998, 0.0872332075864462, -0.0945729509295062, 45.9238181818193, 46.3662365591397, 45.9588547008548, 46.4367765081053
11/3/2017, 45.77, 46, 45.52, 46, 8539, 0.862051726546471, -0.0612123726029456, 0.376791067242681, -0.0863283640906164, 0.358685390075791, -0.0228227746026519, 0.0652220111486266, -0.0880447857512785, 45.8732727272739, 46.3061075268816, 45.9790134310135, 46.4365249440569
11/6/2017, 46.09, 46.26, 45.91, 46.24, 5663, 0.852544559906592, -0.247741676351974, 0.4498647496353, 0.00377797385428826, 0.396041431055904, -0.0155479669045846, 0.0490680155379844, -0.064615982442569, 45.928181818183, 46.239569892473, 45.9885811965813, 46.4407137578788
11/7/2017, 46.16, 46.16, 45.91, 45.91, 1315, 0.85167888101888, -0.417599988296769, 0.326614298645105, -0.118933083481437, 0.230162458014591, -0.0359959327604642, 0.0320552258782947, -0.0680511586387589, 45.9483636363648, 46.1205376344085, 45.9806373626375, 46.4387196382429
11/8/2017, 46, 46.49, 46, 46.41, 6539, 0.862864653225555, -0.12874155759355, 0.535772984636801, -0.132688418734745, 0.254788498218422, -0.0117201688838904, 0.0233001469258577, -0.035020315809748, 46.0800000000012, 46.1146021505375, 45.994275946276, 46.4459348864995
11/9/2017, 45.66, 45.76, 45.6, 45.69, 1698, 0.921279735793129, -0.562073157475274, 0.0514327730662618, -0.193949688857625, 0.213069197215084, -0.0500030300189565, 0.00863951153689483, -0.0586425415558513, 45.9478181818194, 45.995569892473, 45.979794871795, 46.4398359616117
11/10/2017, 45.52, 45.94, 45.52, 45.94, 3949, 0.916164727295791, -0.582493696664471, 0.193960490932952, -0.126902787696876, 0.259817079183274, -0.0594838695975, -0.00498516468998412, -0.0544987049075158, 45.9120000000012, 45.9285591397848, 45.9640244200245, 46.4383725021993
11/13/2017, 45.82, 46.13, 45.8, 46.13, 3316, 0.902540151601349, -0.425302072147783, 0.0989591447028616, -0.126201829017306, 0.332131482286382, -0.0510773038017973, -0.0142035925123468, -0.0368737112894506, 45.9567272727285, 45.9222150537633, 45.9748595848597, 46.4403615608137
11/14/2017, 46.15, 46.39, 46.15, 46.31, 2881, 0.882152198957065, -0.213381536190227, 0.463048163530353, -0.217480056710393, 0.311738865147143, -0.0295499111834872, -0.0172728562465748, -0.0122770549369123, 46.1192727272739, 45.9387956989246, 45.9994505494507, 46.4455524475525
11/15/2017, 45.9, 46.24, 45.9, 46.12, 2273, 0.885946333846848, -0.230197787479489, 0.391933858797748, -0.223467851055586, 0.298403948041417, -0.0275036644177646, -0.0193190178808128, -0.00818464653695183, 46.2187272727285, 45.9365376344085, 46.019015873016, 46.447228812523
11/16/2017, 46.67, 47.04, 46.67, 47.03, 4554, 0.923173563069654, 0.328108357759976, 0.802679415605873, 0.200688972702793, 0.364929347124455, 0.0470055450359297, -0.00605410529746431, 0.053059650333394, 46.4463636363649, 46.0592258064515, 46.0798803418805, 46.4651480628611
11/17/2017, 46.92, 47.37, 46.92, 47.37, 7445, 0.918218493510819, 0.467467008134851, 0.992944195560567, 0.14741594696022, 0.346550471936736, 0.131968537684422, 0.0215504232989129, 0.110418114385509, 46.8225454545467, 46.2425806451611, 46.157164835165, 46.4888284753363
11/20/2017, 47.35, 47.84, 47.35, 47.79, 3088, 0.915907293068155, 0.856208504119103, 0.968523364040856, 0.511227237542648, 0.405050997572462, 0.23053534346105, 0.0633474073313403, 0.167187936129709, 47.3170909090922, 46.4710967741934, 46.248175824176, 46.5195738095238
11/21/2017, 48.29, 48.57, 48.29, 48.34, 3680, 0.940890547350864, 1.10612472860008, 1.07192344021626, 0.67923246858185, 0.478798136115126, 0.34900750931498, 0.120479427728068, 0.228528081586912, 47.8510909090922, 46.7499784946235, 46.3601489621491, 46.5595390363815
11/22/2017, 48.4, 48.52, 48.4, 48.47, 873, 0.910016847658216, 1.10791499046416, 1.1811170905579, 0.713934599338666, 0.470134824355403, 0.448220659094382, 0.186027674001331, 0.262192985093051, 48.3974545454558, 47.0243655913977, 46.4726935286937, 46.6011566800515
11/24/2017, 48.5, 48.6, 48.5, 48.6, 1948, 0.875577999499878, 1.18360532661939, 1.31783690518563, 0.701878001875959, 0.426215213047997, 0.531214201980305, 0.255064979597126, 0.276149222383179, 48.7323636363649, 47.2910537634407, 46.6069230769232, 46.6443936934848
11/27/2017, 48.58, 48.69, 48.56, 48.62, 4860, 0.844825920133882, 0.995014033655337, 1.14826362140368, 0.863240900571756, 0.389083904588147, 0.591779351512237, 0.322407853980148, 0.269371497532089, 48.9654545454558, 47.5487526881719, 46.7389572649574, 46.687300620547
11/28/2017, 48.8, 49.12, 48.8, 49.12, 6453, 0.845310757839248, 1.22658198613727, 1.17780473783076, 0.776596752551033, 0.377303034472897, 0.672372795145371, 0.392400842213193, 0.279971952932178, 49.2630909090922, 47.8304946236558, 46.8930305250307, 46.7382130244921
11/29/2017, 49.29, 49.29, 48.75, 48.98, 2936, 0.860465112368532, 1.01139650449844, 1.1814932184419, 0.672658688080105, 0.325631883537583, 0.716685347334916, 0.457257743237537, 0.259427604097379, 49.3852727272739, 48.0727311827956, 47.0479560439562, 46.7859164313947
11/30/2017, 48.75, 48.97, 48.69, 48.84, 4557, 0.849473835864458, 1.26678983952931, 1.18093448245627, 0.599861177812803, 0.304330906073617, 0.732067713325762, 0.512219737255182, 0.219847976070579, 49.2754545454558, 48.2861720430106, 47.2043369963372, 46.8304724585759
12/1/2017, 48.82, 48.82, 47.65, 48.51, 67764, 0.935145063624802, 1.11030274503171, 1.11042537471743, 0.501110104109601, 0.259264727063951, 0.70945198624365, 0.551666187052876, 0.157785799190774, 49.085272727274, 48.4383870967741, 47.3322564102565, 46.8686865472843
12/4/2017, 48.35, 48.49, 47.97, 47.97, 5670, 0.954673601930731, 0.873503927660036, 0.776005348876323, 0.33960748411035, 0.133619363469893, 0.640571265752037, 0.569447202792708, 0.0711240629593288, 48.6958181818194, 48.5359999999999, 47.4203369963371, 46.8970980521624
12/5/2017, 47.98, 48.1, 47.73, 47.73, 1632, 0.950259963343523, 0.747418805053252, 0.916873142787976, 0.327871245252241, 0.0341385046039436, 0.560159632708725, 0.567589688775911, -0.00743005606718639, 48.2747272727285, 48.5913978494622, 47.4949157509159, 46.920989634479
12/6/2017, 47.49, 47.69, 47.36, 47.45, 3028, 0.947062437257471, 0.490789493970461, 0.838071943867451, 0.281854039000925, 0.0436811359857895, 0.468439297615433, 0.547759610543816, -0.0793203129283829, 47.8701818181831, 48.6247956989246, 47.5534652014654, 46.9397706455103
12/7/2017, 47.7, 47.89, 47.66, 47.89, 5187, 0.937381645760569, 0.68928453873657, 0.713318310045794, 0.436946240898746, 0.218675345639601, 0.426340011743306, 0.523475690783714, -0.0971356790404074, 47.6921818181831, 48.6727526881719, 47.638678876679, 46.9656640205964
12/8/2017, 48.1, 48.3, 48.05, 48.05, 3917, 0.930211168880332, 1.40862692532232, 0.902102005818608, 0.276671961848796, 0.216849206617606, 0.401261197892005, 0.499032792205372, -0.0977715943133673, 47.6270909090922, 48.7279569892471, 47.716932844933, 46.9938393078751
12/11/2017, 48.25, 48.46, 48.25, 48.46, 660, 0.918526915630726, 1.32671572227404, 0.93850435495648, 0.403674322334013, 0.266876726663795, 0.409746330083813, 0.48117549978106, -0.0714291696972474, 47.7376363636377, 48.8168387096773, 47.8126056166058, 47.0284286769101
12/12/2017, 48.47, 48.47, 48.35, 48.35, 2143, 0.88699531778473, 1.13646484668656, 0.696461096478196, 0.359949324624207, 0.316926646244346, 0.402949823053639, 0.465530364435576, -0.0625805413819371, 47.9189090909104, 48.8781290322579, 47.8962515262516, 47.0606631799163
12/13/2017, 48.97, 49.01, 48.86, 48.99, 3184, 0.898998008453707, 1.62878517174081, 0.941272460192348, 0.420093985030196, 0.458572012617953, 0.44408703466187, 0.461241698480835, -0.0171546638189653, 48.3352727272741, 49.0244946236558, 48.008551892552, 47.1030086445367
12/14/2017, 48.65, 48.71, 48.52, 48.52, 1702, 0.910754674617472, 1.10044844984042, 0.732120092598748, 0.202591563728642, 0.449588028975513, 0.433763345355935, 0.455746027855855, -0.02198268249992, 48.5607272727286, 49.0933763440859, 48.0941538461539, 47.1369678680429
12/15/2017, 48.49, 48.88, 48.22, 48.71, 3734, 0.929589939885399, 1.73920759148522, 0.766878659133876, 0.407061778652393, 0.455521069001659, 0.435888507918463, 0.451774523868377, -0.0158860159499134, 48.8032727272741, 49.1054193548386, 48.1765641025642, 47.1735373941435
12/18/2017, 49.13, 49.13, 48.93, 48.98, 11329, 0.92111697985355, 1.74086234471467, 0.755815232305205, 0.664712573333493, 0.501317209020083, 0.454124592456971, 0.452244537586095, 0.00188005487087539, 49.0201818181832, 49.1703655913977, 48.2470476190477, 47.2139776023747
12/19/2017, 48.89, 49.2, 48.89, 49.2, 3873, 0.902652320926129, 1.74964550888526, 0.870451841318144, 0.744362265446062, 0.549039567292522, 0.480786771597323, 0.457952984388341, 0.0228337872089821, 49.2100000000014, 49.2599999999999, 48.3291843711845, 47.2574024757444
12/20/2017, 49.17, 49.17, 48.59, 48.88, 3560, 0.925531290509151, 1.43126754488325, 0.830397869315135, 0.69600764401378, 0.537964968619246, 0.470669826233241, 0.460496352757321, 0.01017347347592, 49.1530909090923, 49.2679354838709, 48.411606837607, 47.2949945246392
12/21/2017, 49.01, 49.09, 48.98, 48.99, 2113, 0.898713431436679, 1.62015151723089, 0.934728710408537, 0.627313271013714, 0.536816442239703, 0.466154614609152, 0.461628005127687, 0.0045266094814651, 49.1441818181833, 49.3039999999999, 48.4899242979244, 47.3338089595471
12/22/2017, 48.83, 48.85, 48.83, 48.85, 699, 0.872601278521572, 1.14536275515419, 0.954184673340067, 0.758898975005748, 0.537007823375234, 0.446136661175927, 0.458529736337335, -0.0123930751614079, 49.0589090909106, 49.2576559139784, 48.5622490842492, 47.3697992033434
12/26/2017, 48.68, 48.68, 48.43, 48.43, 938, 0.879521863163119, 0.65796835247386, 0.772606120254546, 0.634958125249335, 0.49116904525055, 0.391864627447042, 0.445196714559277, -0.0533320871122348, 48.8669090909106, 49.1543010752687, 48.5974285714287, 47.3985270112709
12/27/2017, 48.41, 48.68, 48.41, 48.68, 703, 0.858986886633944, 0.561641624143026, 1.02008033847598, 0.768696924623179, 0.519248935658408, 0.364821129483424, 0.429121597544106, -0.0643004680606821, 48.7409090909106, 49.0792688172042, 48.6436336996339, 47.4308212048193
12/28/2017, 48.61, 48.61, 48.56, 48.56, 403, 0.830409957975151, 0.157205208495972, 0.986033276428555, 0.70723265949071, 0.436302391848152, 0.329903048406692, 0.409277887716623, -0.0793748393099315, 48.6834545454561, 48.9845591397849, 48.6734920634922, 47.4607330677291
12/29/2017, 48.2, 48.48, 48.17, 48.48, 1042, 0.830414030142527, 0.0224695625488535, 0.90917829875504, 0.73654681617584, 0.397691283303835, 0.292404232196638, 0.385903156612626, -0.0934989244159881, 48.5278181818197, 48.8525161290322, 48.7090134310136, 47.488938531588
1/2/2018, 48.39, 48.72, 48.39, 48.72, 3654, 0.818874149676605, 0.0923295787153789, 1.00738457002619, 0.922892612538417, 0.409638917902219, 0.278837874969994, 0.3644901002841, -0.0856522253141055, 48.4952727272743, 48.7963655913978, 48.7533137973139, 47.5205169709518
1/3/2018, 48.81, 48.81, 48.8, 48.8, 537, 0.785876457861312, 0.130189679359195, 0.876492393482571, 1.26116173976611, 0.425469880610674, 0.271413089393917, 0.345874698106063, -0.0744616087121464, 48.5438181818197, 48.762129032258, 48.8028083028085, 47.5528937785939
1/4/2018, 49.26, 49.3, 49.11, 49.16, 3233, 0.791969743418438, 0.0415432661807662, 1.01917757320755, 1.2848992592273, 0.557746856173824, 0.291220871755748, 0.334943932836, -0.0437230610802526, 48.770545454547, 48.7923440860214, 48.8667130647132, 47.5904381658175
1/5/2018, 49.34, 49.44, 49.22, 49.39, 72349, 0.777213422901962, 0.278097179323219, 0.982942703421942, 1.14056733665836, 0.550294212001531, 0.321768611534885, 0.332308868575777, -0.0105402570408919, 49.0149090909107, 48.879569892473, 48.9369035409037, 47.6310318627451
1/8/2018, 49.28, 50.01, 49.28, 50.01, 5461, 0.802184411303169, 0.718324329543104, 1.4362077198553, 1.38550534265836, 0.598801464209335, 0.39149383658652, 0.344145862177926, 0.0473479744085938, 49.4676363636379, 49.0473548387096, 49.0304517704519, 47.6806794139105
1/9/2018, 50.08, 50.08, 49.59, 49.59, 4841, 0.817934670070738, 0.661644021775756, 1.28002596019954, 1.22541511293318, 0.53850612195537, 0.408156120184401, 0.356947913779221, 0.0512082064051801, 49.6916363636379, 49.1605806451612, 49.1125323565325, 47.7231300334811
1/10/2018, 49.32, 49.49, 49.27, 49.36, 9790, 0.813073567146829, 0.897305519500504, 1.23106699885595, 1.41036393971208, 0.513795747002767, 0.398211685736193, 0.365200668170615, 0.0330110175655777, 49.7118181818198, 49.239569892473, 49.1792136752138, 47.7614369519021
1/11/2018, 49.56, 49.92, 49.56, 49.92, 3753, 0.819844665678067, 1.36609960439452, 1.40427673273617, 1.51083923158093, 0.561978696475863, 0.43055480192934, 0.37827149492236, 0.0522833070069794, 49.9247272727288, 49.4181720430106, 49.2771159951161, 47.8078019008019
1/12/2018, 50.4, 50.55, 50.35, 50.52, 5644, 0.831953947448865, 1.87652951522051, 1.49209815612954, 1.77988467933283, 0.655364629727191, 0.498851490662673, 0.402387494070423, 0.0964639965922504, 50.2532727272743, 49.6584086021504, 49.3830036630038, 47.8626976127321
1/16/2018, 50.66, 50.66, 49.85, 49.99, 10996, 0.879751905458308, 1.23355255325204, 1.29059396177234, 1.47075171224135, 0.572861783907379, 0.504396172825111, 0.422789229821361, 0.08160694300375, 50.2758181818198, 49.8121290322579, 49.4614261294263, 47.9087584452049
1/17/2018, 50.24, 50.51, 50.1, 50.49, 3764, 0.878983122720692, 1.3870521919718, 1.97375927784425, 1.58193687034082, 0.637022681728878, 0.542878232378868, 0.446807030332862, 0.0960712020460061, 50.4367272727289, 49.9998709677418, 49.5537802197804, 47.9617705279656
1/18/2018, 50.43, 50.43, 50.32, 50.32, 1440, 0.854746919174471, 1.06637781909802, 1.69820885971614, 1.47651215360053, 0.683086534968321, 0.553280094053427, 0.468101643076975, 0.0851784509764522, 50.4583636363652, 50.1172688172041, 49.6311550671552, 48.0114828897338
1/19/2018, 50.18, 50.33, 50.18, 50.27, 3919, 0.827736656539017, 1.10536615727287, 1.58384848845992, 1.44502922150758, 0.687642448142119, 0.551135910532878, 0.484708496568156, 0.0664274139647222, 50.4518181818198, 50.1971612903224, 49.7128034188035, 48.0597590051458
1/22/2018, 50.24, 50.24, 49.83, 49.99, 2926, 0.834763065373187, 0.604284536941211, 1.62013348980366, 1.37773887104505, 0.7475436424982, 0.520839061215838, 0.491934609497692, 0.0289044517181459, 50.3340000000016, 50.2064731182794, 49.7834969474971, 48.1031706625053
1/23/2018, 50.05, 50.23, 50.05, 50.17, 2235, 0.814098372655079, 1.03578509756522, 1.50540186519284, 1.43388241349821, 0.717673544617621, 0.505525699942197, 0.494652827586593, 0.0108728723556039, 50.369636363638, 50.2515698924729, 49.8554871794873, 48.1486778744614
1/24/2018, 50.19, 50.27, 49.66, 49.81, 5680, 0.840215811851035, 0.678834085842915, 1.73264644833948, 1.20297812393929, 0.681408791567939, 0.45904912686521, 0.487532087442317, -0.0284829605771065, 50.1881818181835, 50.2469462365589, 49.9035946275948, 48.1882005701828
1/25/2018, 50.02, 50.02, 49.63, 49.65, 14716, 0.840052207631119, 0.420788666683248, 1.55822559745359, 1.19170004882383, 0.669105630308632, 0.404640995515834, 0.47095386905702, -0.0663128735411863, 49.8934545454562, 50.2379999999998, 49.9522271062272, 48.2248069133884
1/26/2018, 50.04, 50.26, 50.04, 50.24, 4522, 0.849386196326449, 0.611369968186685, 1.67918522339837, 1.21896555916488, 0.747541721526367, 0.404467775848758, 0.457656650415368, -0.0531888745666097, 49.898727272729, 50.2889032258062, 50.0322002442004, 48.2696356877323
1/29/2018, 50.24, 50.4, 50.12, 50.14, 6229, 0.836448033072772, 0.753821574463394, 1.56264676175929, 1.42236855309327, 0.792836238579154, 0.391745535074286, 0.444474427347151, -0.0527288922728658, 49.9720000000017, 50.3575913978492, 50.1016434676436, 48.3123845838458
1/30/2018, 49.79, 50.47, 49.79, 50.47, 3039, 0.856796694261053, 0.868817484807039, 1.77255800309899, 1.51349817776605, 0.862198878674028, 0.403638417258684, 0.436307225329458, -0.0326688080707743, 50.0740000000017, 50.4293978494621, 50.1795457875459, 48.3565272652726
