Date,ECH_Open,ECH_High,ECH_Low,ECH_Close,ECH_Volume,ECH_ATRPercentOfClose20,ECH_SQN25,ECH_SQN50,ECH_SQN100,ECH_SQN200,ECH_MACD,ECH_MACD_Avg,ECH_MACD_Diff,ECH_LinReg10,ECH_LinReg30,ECH_LinReg90,ECH_LinReg270
6/14/2017, 44.1, 44.35, 43.92, 43.96, 453666, 1.18679362306175, 1.06055856779728, 0.0873033780752326, 1.38738614382397, 0, 0.173235063711012, 0.090281061982123, 0.0829540017288886, 43.9347272727278, 43.79976344086, 44.4018266178266, 44.965160689334
6/15/2017, 43.88, 43.88, 43.23, 43.51, 611584, 1.22300333914744, 0.488377731724734, -0.0688191939247617, 1.15228890347604, 0, 0.149656812147953, 0.102156212015289, 0.0475006001326637, 43.8158181818187, 43.8345376344084, 44.375072039072, 44.9677345537757
6/16/2017, 43.46, 43.54, 43.35, 43.42, 398638, 1.18614075361561, 0.405658480850401, -0.246006204527264, 1.09763509757412, 0, 0.122298845115374, 0.106184738635306, 0.016114106480068, 43.6889090909096, 43.8324301075267, 44.3346568986568, 44.9669115442279
6/19/2017, 43.63, 43.73, 43.35, 43.42, 345949, 1.17059235250784, 0.272234401650641, -0.492084749184834, 0.947521073644062, 0, 0.0994708214275661, 0.104841955193758, -0.00537113376619187, 43.5736363636369, 43.8451827956987, 44.2930134310133, 44.9658885941644
6/20/2017, 42.68, 42.72, 42.04, 42.08, 385398, 1.31144876303697, -0.745924975181571, -0.94587584116185, 0.632652874035906, 0, -0.026442539825581, 0.0785850561898902, -0.105027596015471, 43.0481818181824, 43.6345806451611, 44.2002857142856, 44.9194466174127
6/21/2017, 42.11, 42.21, 41.55, 41.68, 388661, 1.33700757560379, -0.944576992492384, -1.27725992585303, 0.635910872929232, 0, -0.1567001016071, 0.0315280246304921, -0.188228126237592, 42.4423636363642, 43.3649032258063, 44.1086593406592, 44.8607662726107
6/22/2017, 41.7, 41.94, 41.62, 41.91, 583380, 1.3013636832166, -0.584089181266664, -1.02844787975333, 0.825118648782361, 0, -0.238620412386275, -0.0225016627728614, -0.216118749613414, 42.0078181818187, 43.1623655913977, 44.0301807081806, 44.8112226890756
6/23/2017, 42.07, 42.34, 41.95, 42.18, 387374, 1.27935382563839, -0.0373692823854675, -0.953583022863474, 0.920768793469047, 0, -0.278545209579228, -0.0737103721341347, -0.204834837445093, 41.7700000000006, 43.0025806451611, 43.9643247863247, 44.7717988980716
6/26/2017, 42.04, 42.43, 42.04, 42.36, 212621, 1.25625559837479, -0.271654417421954, -0.949181819483323, 0.946647671770958, 0, -0.292292042598447, -0.117426706226997, -0.17486533637145, 41.7009090909097, 42.8847096774192, 43.9083369963369, 44.7391884568486
6/27/2017, 42.32, 42.49, 41.91, 41.94, 273363, 1.27454071983305, -0.45925231234167, -1.19304171826339, 0.669343167037784, 0, -0.333235663424354, -0.160588497666469, -0.172647165757885, 41.6270909090915, 42.7609462365589, 43.8292796092795, 44.6937145141943
6/28/2017, 41.91, 42.13, 41.64, 41.72, 306475, 1.27592343960471, -0.568260769084672, -1.11694513129261, 0.44614518384805, 0, -0.379066298961185, -0.204284057925412, -0.174782241035773, 41.5700000000006, 42.6215698924729, 43.7296263736263, 44.6422724888539
6/29/2017, 41.65, 41.82, 41.34, 41.58, 486123, 1.27392856193586, -0.940426178228881, -1.03699594675081, 0.486738878454319, 0, -0.421821739350868, -0.247791594210503, -0.174030145140365, 41.4967272727278, 42.4416129032256, 43.6318021978021, 44.5876309677419
6/30/2017, 41.53, 41.83, 41.34, 41.67, 246356, 1.26641353791764, -0.926133126265212, -0.990992108400878, 0.600772478345745, 0, -0.443333018979814, -0.286899879164365, -0.156433139815449, 41.5418181818187, 42.227075268817, 43.540249084249, 44.5371809523809
7/3/2017, 41.79, 42.1, 41.79, 41.88, 289836, 1.24839731420193, -0.835047356617943, -0.869180317573882, 0.636072257671904, 0, -0.438382220752018, -0.317196347481896, -0.121185873270122, 41.7549090909097, 42.0825161290321, 43.4555677655677, 44.4945431821022
7/5/2017, 42.35, 42.72, 42.18, 42.7, 593743, 1.26156289327489, -0.297092046132854, -0.581075942314166, 0.713660640994207, 0, -0.364094476035056, -0.326575973192528, -0.0375185028425283, 42.0672727272733, 42.0437849462364, 43.3935360195359, 44.47843503937
7/6/2017, 42.55, 42.71, 41.68, 42.41, 475685, 1.32811362333638, -0.23232273643626, -0.509850999763387, 0.407482597740001, 0, -0.324876505376061, -0.326236079629235, 0.0013595742531739, 42.165636363637, 41.967634408602, 43.3148376068375, 44.4536518895348
7/7/2017, 42.31, 42.83, 42.26, 42.62, 722682, 1.32236118787919, -0.395336809770005, -0.29998017742316, 0.418980141116974, 0, -0.273695741977981, -0.315728012098984, 0.0420322701210026, 42.3427272727279, 41.9519139784944, 43.2396825396824, 44.4358211091234
7/10/2017, 42.42, 43.21, 42.42, 43.12, 849414, 1.33328112560391, -0.197473152149503, 0.0437908421591396, 0.529047358176981, 0, -0.190591773595131, -0.290700764398213, 0.100108990803083, 42.7078181818188, 42.0084301075267, 43.1964542124541, 44.4335278919553
7/11/2017, 43.06, 43.52, 42.98, 43.13, 529521, 1.32892483258147, -0.202427826467933, 0.0999129238929154, 0.499721616863209, 0, -0.12251212003482, -0.257063035525535, 0.134550915490715, 43.0610909090915, 42.0722365591396, 43.1428669108668, 44.431453851492
7/12/2017, 43.28, 43.84, 43.26, 43.76, 441641, 1.32542736809362, 0.00513901984331446, 0.306326366109221, 0.701446047508335, 0, -0.0175208003504181, -0.209154588490511, 0.191633788140093, 43.5060000000006, 42.2137204301074, 43.1223809523809, 44.4481692868534
7/13/2017, 43.9, 44.21, 43.85, 44.16, 338957, 1.29870168809755, 0.277433316867696, 0.224685585345967, 0.930008391310392, 0, 0.0968458552467624, -0.147954499743057, 0.244800354989819, 43.9458181818188, 42.3745806451611, 43.1218412698412, 44.47620581304
7/14/2017, 44.21, 44.57, 44.09, 44.53, 293634, 1.27741148032941, 0.477339651911316, 0.496672046072406, 0.917984352489083, 0, 0.214861373389887, -0.0753913251164679, 0.290252698506355, 44.3523636363643, 42.608322580645, 43.139575091575, 44.5143018242122
7/17/2017, 44.62, 44.87, 44.62, 44.73, 467413, 1.24612064739806, 0.534662575229284, 0.69131633695953, 0.934756284813213, 0, 0.320829527224078, 0.00385284535164121, 0.316976681872436, 44.6850909090916, 42.8696129032256, 43.1513601953601, 44.5571437908497
7/18/2017, 44.91, 45.1, 44.62, 45.08, 118659, 1.22786219454768, 0.623109173305165, 0.709515653018955, 1.04215452653359, 0, 0.428117060544601, 0.0887056883902331, 0.339411372154368, 45.0138181818189, 43.1690967741934, 43.1720927960927, 44.6089394589953
7/19/2017, 45.15, 45.38, 45.06, 45.21, 143089, 1.19850533828133, 0.53784754453294, 1.06809065848824, 1.24167877378582, 0, 0.517665788239661, 0.174497708360119, 0.343168079879542, 45.3769090909098, 43.4900645161288, 43.1971233211232, 44.6630434782609
7/20/2017, 45.18, 45.37, 45.02, 45.18, 418006, 1.1780700537077, 0.580926000346449, 1.11634938111589, 1.26528021897824, 0, 0.579532560214545, 0.255504678731004, 0.324027881483541, 45.534727272728, 43.7861290322579, 43.232984126984, 44.7147930351371
7/21/2017, 45.34, 45.35, 44.97, 44.99, 163910, 1.16612457824379, 0.718720127416362, 0.86481678393687, 1.27112886965167, 0, 0.606242623041425, 0.325652267593088, 0.280590355448336, 45.5178181818189, 44.0433548387095, 43.2487716727716, 44.7597081192189
7/24/2017, 45.2, 45.36, 44.8, 44.95, 199038, 1.17109560703957, 0.744282181993407, 0.831420693896026, 1.12506441150475, 0, 0.617069679409589, 0.383935749956388, 0.233133929453201, 45.4578181818189, 44.2908817204299, 43.275111111111, 44.8022462006079
7/25/2017, 45.3, 45.55, 45.05, 45.22, 206202, 1.17224038389225, 0.865839675456411, 0.840843269597752, 1.31313878962925, 0, 0.640058744320143, 0.435160348829139, 0.204898395491004, 45.3932727272734, 44.5734193548385, 43.3245323565323, 44.8511836979323
7/26/2017, 45.34, 45.8, 45.29, 45.73, 199595, 1.16462441836053, 2.33204359527898, 0.788895138315082, 1.341209154962, 0, 0.69145976390169, 0.48642023184365, 0.205039532058041, 45.5169090909098, 44.9325806451611, 43.3973382173382, 44.9130089628681
7/27/2017, 45.86, 45.89, 45.37, 45.51, 201341, 1.1688719164809, 2.56288809771758, 0.700579217516838, 1.22771352856497, 0, 0.706301477090634, 0.530396480893046, 0.175904996197587, 45.5370909090916, 45.2451827956987, 43.4669108669108, 44.9671124708625
7/28/2017, 45.48, 45.66, 45.13, 45.45, 147075, 1.17020006321437, 2.34776376934919, 0.894668019597768, 1.15875125095434, 0, 0.705094255491197, 0.565336035812677, 0.13975821967852, 45.5369090909099, 45.5101720430105, 43.5304761904761, 45.0181312260536
7/31/2017, 45.42, 45.59, 45.32, 45.46, 229654, 1.14114195401317, 2.17126086841829, 1.29749637627887, 1.32889715809876, 0, 0.696910885229634, 0.591651005696068, 0.105259879533566, 45.5300000000008, 45.7579139784944, 43.5922051282051, 45.0680708549834
8/1/2017, 45.57, 45.74, 45.42, 45.46, 215837, 1.11928063281933, 2.04292207583601, 1.07919991574194, 1.37293577704066, 0, 0.682557408412407, 0.609832286239336, 0.072725122173071, 45.5532727272735, 45.9924946236557, 43.6563125763125, 45.1166927592955
8/2/2017, 45.25, 45.65, 45.25, 45.5, 1192496, 1.1063378613092, 2.52800052871547, 1.12584385819148, 1.35769310465965, 0, 0.666724258103599, 0.621210680612189, 0.0455135774914106, 45.5956363636371, 46.1296559139782, 43.732249084249, 45.1651139915425
8/3/2017, 45.55, 45.66, 44.7, 45.57, 464748, 1.1547389522732, 2.83460064279317, 1.16251267434883, 1.19891744127506, 0, 0.652305416601223, 0.627429627809996, 0.0248757887912274, 45.6403636363644, 46.2269677419353, 43.8048034188033, 45.2141429348812
8/4/2017, 45.74, 45.74, 45.51, 45.63, 99796, 1.12076224747612, 3.05200081814669, 1.00409959031789, 1.33715508258198, 0, 0.638361248283388, 0.629615951904674, 0.00874529637871413, 45.6465454545463, 46.3221290322578, 43.8962148962148, 45.2634953020134
8/7/2017, 45.86, 46.05, 45.63, 45.92, 197864, 1.1037317570714, 3.18254282413791, 1.0859126045806, 1.2328319426956, 0, 0.643295461159347, 0.632351853755609, 0.0109436074037386, 45.7100000000008, 46.4480860215051, 43.9999755799755, 45.3192335540839
8/8/2017, 45.92, 46.04, 45.78, 45.9, 207518, 1.07732449173165, 2.97853676410153, 1.04812920467083, 1.06506305762626, 0, 0.63823485345636, 0.633528453695759, 0.00470639976060139, 45.7676363636372, 46.5593763440858, 44.096796092796, 45.3730376437783
8/9/2017, 45.8, 45.8, 45.43, 45.53, 222128, 1.08338973120928, 2.26432234996564, 0.914809545318535, 0.920457975329485, 0, 0.597480988692418, 0.626318960695091, -0.028837972002673, 45.7623636363645, 46.5728817204299, 44.1705714285713, 45.4158436532508
8/10/2017, 45.51, 45.65, 45.25, 45.35, 285606, 1.07740678586242, 2.43254385081217, 1.03831513993649, 0.762922488709657, 0, 0.544383448051804, 0.609931858166433, -0.0655484101146298, 45.6618181818191, 46.5257204301073, 44.2405909645908, 45.4528910958323
8/11/2017, 45.35, 45.38, 45.01, 45.2, 494061, 1.06786234185658, 2.09672278336125, 0.773858665156979, 0.739441568330876, 0, 0.484613198854149, 0.584868126303976, -0.100254927449828, 45.5061818181828, 46.4267741935481, 44.3020366300365, 45.4851185588605
8/14/2017, 45.39, 45.62, 45.23, 45.56, 278205, 1.05254628971294, 2.03736206210059, 0.855363214910478, 0.834766047057846, 0, 0.460979947216629, 0.560090490486507, -0.0991105432698781, 45.4905454545464, 46.3561505376342, 44.3863931623931, 45.525699751861
8/15/2017, 45.38, 45.78, 45.37, 45.71, 223961, 1.04148563796446, 2.15437486731196, 0.906802409928034, 0.818576971735353, 0, 0.449176346107834, 0.537907661610772, -0.0887313155029387, 45.5212727272737, 46.2934623655912, 44.4898217338216, 45.5690625510371
8/16/2017, 45.71, 46.33, 45.71, 46.22, 390339, 1.04556454101661, 2.13608050829458, 1.0047531588612, 0.803111094939123, 0, 0.475493452405985, 0.525424819769815, -0.04993136736383, 45.7225454545464, 46.3254408602148, 44.6170622710621, 45.6242126904781
8/17/2017, 46.31, 46.37, 45.83, 45.92, 198724, 1.0585734632295, 1.50996711369465, 0.956731715603062, 0.785043236095376, 0, 0.466761915147771, 0.513692238845406, -0.0469303236976352, 45.7949090909101, 46.2773118279567, 44.7412967032966, 45.670503940769
8/18/2017, 46.17, 46.28, 45.93, 46.21, 253381, 1.03828627483063, 1.45680940775036, 1.09639245107166, 0.649827557488056, 0, 0.477735646183099, 0.506500920312945, -0.0287652741298456, 45.9603636363647, 46.2573333333331, 44.8669010989009, 45.7228883647799
8/21/2017, 46.35, 46.58, 46.29, 46.55, 258378, 1.01890973838727, 1.53947969833217, 1.19285147609995, 0.726319265171558, 0, 0.508011524957979, 0.506803041241952, 0.00120848371602744, 46.2696363636374, 46.2906666666664, 45.0083785103784, 45.7824340062112
8/22/2017, 46.48, 46.84, 46.48, 46.76, 261966, 1.00211154631803, 1.44552698317826, 1.21488501511619, 0.840555741683754, 0, 0.542694774425961, 0.513981387878753, 0.0287133865472072, 46.613090909092, 46.3291827956986, 45.1618632478631, 45.8457418909593
8/23/2017, 46.68, 47.14, 46.56, 46.92, 403793, 1.01056690346418, 1.46457095415854, 1.15110524406185, 0.951580763129947, 0, 0.576447237405993, 0.526474557784201, 0.049972679621792, 46.8909090909102, 46.406580645161, 45.3271477411475, 45.9114845110959
8/24/2017, 47.2, 47.35, 47, 47.31, 334462, 0.997569417776632, 1.76416745206857, 1.34276720621746, 0.980741789694728, 0, 0.627433386607947, 0.546666323548951, 0.0807670630589967, 47.1916363636375, 46.5397419354836, 45.4974774114772, 45.9851870417477
8/25/2017, 47.31, 47.83, 47.28, 47.65, 368062, 0.998641315787237, 2.21859377219194, 1.68476765212865, 1.0767499355614, 0, 0.687352068898839, 0.574803472618928, 0.112548596279911, 47.4729090909102, 46.7203870967739, 45.6720219780218, 46.0654235033259
8/28/2017, 47.9, 48.25, 47.7, 48.25, 395234, 0.999087995075622, 2.57391231299, 1.92153538634608, 1.12058371501582, 0, 0.774327081304541, 0.614708194356051, 0.15961888694849, 47.8998181818193, 46.9703655913975, 45.8698266178264, 46.158262139467
8/29/2017, 48.05, 48.6, 47.92, 48.32, 162233, 1.01812284714981, 2.42344987588847, 1.94885525530312, 0.98287783207454, 0, 0.839229702633169, 0.659612496011475, 0.179617206621694, 48.234181818183, 47.2298494623653, 46.0654847374845, 46.2507062982469
8/30/2017, 48.52, 48.52, 47.46, 47.54, 875841, 1.09457112275063, 1.23890280439722, 2.54650328557713, 0.741860773994676, 0, 0.818293241250949, 0.691348645059369, 0.126944596191579, 48.2587272727285, 47.3781290322577, 46.2270427350425, 46.3225876817793
8/31/2017, 47.89, 48.15, 47.61, 48.15, 575787, 1.09001278539536, 1.73232451487674, 3.03761649655137, 0.759988631561915, 0, 0.841225720324694, 0.721324060112434, 0.119901660212259, 48.3620000000012, 47.5867741935481, 46.4012600732598, 46.4072534516765
9/1/2017, 48.16, 48.66, 48.06, 48.47, 801464, 1.09056962731478, 1.97114057859533, 3.05640398221159, 0.975979823905941, 0, 0.875133209965661, 0.75208589008308, 0.123047319882581, 48.512181818183, 47.8041935483868, 46.5775140415138, 46.4975614340411
9/5/2017, 48.69, 48.77, 47.88, 48.23, 351837, 1.13346287257205, 1.77362448591283, 2.79067477798368, 0.889988018526761, 0, 0.872580579798729, 0.776184828026209, 0.0963957517725197, 48.5241818181831, 47.9660430107524, 46.7290207570205, 46.5803013415893
9/6/2017, 48.29, 48.65, 47.94, 47.97, 342129, 1.15663057383661, 1.57688253752209, 2.55849955538757, 0.775398713257521, 0, 0.839895976906696, 0.788927057802307, 0.0509689191043894, 48.3967272727285, 48.0917419354835, 46.8620634920633, 46.6552060383517
9/7/2017, 48.32, 48.7, 48.03, 48.52, 165131, 1.16157028432802, 1.82335254720743, 3.04671845421392, 0.835978550604785, 0, 0.848591561798621, 0.80085995860157, 0.0477316031970512, 48.425272727274, 48.3034838709674, 47.0159072039069, 46.741152036564
9/8/2017, 48.55, 48.68, 47.88, 48.01, 265890, 1.19852990389118, 1.3972841662799, 2.8687314493829, 0.83972743979453, 0, 0.80505002219202, 0.80169797131966, 0.00335205087236046, 48.2683636363649, 48.4178494623652, 47.1576068376066, 46.8135559099063
9/11/2017, 48.01, 48.48, 48.01, 48.46, 503351, 1.17652393007686, 1.58293421689256, 3.12543746882688, 1.05968216122545, 0, 0.79765935700518, 0.800890248456764, -0.00323089145158351, 48.2967272727286, 48.5691827956985, 47.3064126984125, 46.8946443349754
9/12/2017, 48.74, 48.74, 48.42, 48.55, 169496, 1.14858150708442, 1.47405149015274, 3.11880179557977, 1.09008997090615, 0, 0.789958301864431, 0.798703859138297, -0.00874555727386661, 48.4320000000013, 48.7131827956986, 47.4475067155065, 46.9760363636363
9/13/2017, 48.43, 48.92, 48, 48, 283637, 1.19948855334377, 1.12550274801809, 2.68120329833344, 0.97456680948577, 0, 0.73104769396938, 0.785172626104514, -0.0541249321351339, 48.3749090909105, 48.767462365591, 47.5665909645907, 47.0433012326656
9/14/2017, 47.98, 48.56, 47.97, 48.36, 269705, 1.19203221737957, 1.54541102231782, 2.57805620827592, 1.02585161094034, 0, 0.705279580160209, 0.769194016915653, -0.0639144367554441, 48.3036363636378, 48.8536989247308, 47.6807179487177, 47.1171865676379
9/15/2017, 48.07, 48.71, 48.07, 48.6, 301836, 1.19268197800108, 1.79248145056895, 2.86960105745216, 1.23822675483083, 0, 0.6961988120173, 0.754594975935982, -0.0583961639186821, 48.3925454545469, 48.9566021505372, 47.7975921855919, 47.1948515472977
9/18/2017, 48.68, 48.94, 48.61, 48.63, 255972, 1.16730674325128, 1.91376570698298, 2.77959220580963, 1.36434570388858, 0, 0.683543522879489, 0.740384685324684, -0.0568411624451947, 48.5312727272742, 49.0477634408598, 47.9226373626371, 47.2715474860335
9/19/2017, 48.83, 49.03, 48.61, 48.99, 323826, 1.14365830941201, 1.90262534464774, 2.72518308279275, 1.59894848629797, 0, 0.694556689248685, 0.731219086109484, -0.0366623968607991, 48.7376363636379, 49.1845806451609, 48.0601929181927, 47.3545702885206
9/20/2017, 49.16, 49.39, 48.91, 49.14, 544868, 1.13199897332498, 1.89672489692672, 2.78839431236326, 1.68084262099061, 0, 0.707235874418295, 0.726422443771246, -0.0191865693529515, 48.9023636363652, 49.3192903225803, 48.204852258852, 47.43916034242
9/21/2017, 48.91, 49.34, 48.91, 49.3, 258376, 1.11551943350365, 1.73328671403726, 2.63549801047341, 1.7144125964857, 0, 0.721873573631882, 0.725512669743374, -0.0036390961114916, 49.1685454545471, 49.4287311827953, 48.3664444444442, 47.5254963069717
9/22/2017, 49.49, 49.49, 49.15, 49.26, 124821, 1.09511475168785, 1.93400805188868, 2.43932672269594, 1.54418152829627, 0, 0.721924493829057, 0.72479503456051, -0.0028705407314531, 49.2763636363653, 49.496774193548, 48.5225860805859, 47.6091987407935
9/25/2017, 49.3, 49.3, 48.54, 48.61, 319456, 1.13244363371192, 1.29623060053768, 1.87774578628049, 1.49018737948776, 0, 0.661885476959846, 0.712213123040377, -0.0503276460805318, 49.1814545454562, 49.4471182795695, 48.6344346764344, 47.6771774383078
9/26/2017, 48.52, 48.62, 48.11, 48.15, 257686, 1.13905879092419, 0.847911419874102, 1.54371500322473, 1.47060940719999, 0, 0.570608350045681, 0.683892168441438, -0.113283818395757, 48.9374545454562, 49.3410967741931, 48.7034945054943, 47.7338866608544
9/27/2017, 48.23, 48.46, 47.72, 48.29, 316254, 1.15558908146303, 0.810507043065808, 1.4543288670336, 1.42905002256132, 0, 0.503760363431496, 0.64786580743945, -0.144105444007954, 48.6536363636381, 49.2461290322577, 48.7874920634918, 47.7923966419412
9/28/2017, 48.48, 49.08, 48.18, 48.45, 180520, 1.18706350684535, 0.807956257595242, 1.46279471024309, 1.73553035481751, 0, 0.45840925866618, 0.609974497684796, -0.151565239018616, 48.4812727272745, 49.1888172043007, 48.8729645909644, 47.8530885197405
9/29/2017, 48.47, 48.8, 48.47, 48.62, 404090, 1.1597607067323, 0.699692418150021, 1.54953901937044, 1.82709025237983, 0, 0.431214982754142, 0.574222594698665, -0.143007611944523, 48.410727272729, 49.1186881720426, 48.9612918192916, 47.9161212428233
10/2/2017, 48.78, 48.97, 48.56, 48.81, 283368, 1.13948345181844, 0.623863554549348, 1.72852615082169, 1.73672534746614, 0, 0.420151490426996, 0.543408373844331, -0.123256883417336, 48.410727272729, 49.0745806451609, 49.0640976800974, 47.9818590921748
10/3/2017, 49.1, 49.89, 49.1, 49.84, 294076, 1.16848470945215, 0.774837185464182, 2.03324642349758, 1.93079115488891, 0, 0.488860703100286, 0.532498839695522, -0.043638136595236, 48.828727272729, 49.1670537634405, 49.2094163614161, 48.0677834114081
10/4/2017, 50.04, 50.28, 49.95, 50.14, 228916, 1.14729585207699, 0.875947762888965, 2.03345304404164, 1.93790681684771, 0, 0.561053269119533, 0.538209725580324, 0.0228435435392087, 49.3340000000018, 49.2903655913975, 49.3646349206346, 48.158252617801
10/5/2017, 50.21, 50.65, 50.21, 50.37, 200690, 1.13557957756568, 1.48717885066637, 1.93253049638027, 1.83271206229641, 0, 0.629568205241512, 0.556481421512562, 0.0730867837289497, 49.8961818181836, 49.4317204301071, 49.5236361416359, 48.2517130829015
10/6/2017, 50.23, 50.57, 49.83, 50.53, 446211, 1.1486084733007, 1.29014646365046, 2.10879797012911, 1.86639522408445, 0, 0.688836964821505, 0.582952530174351, 0.105884434647154, 50.4472727272746, 49.5971182795695, 49.6749255189253, 48.3466550932108
10/9/2017, 50.76, 50.76, 50.14, 50.22, 172388, 1.15964211167045, 0.941713148537266, 1.99109594782532, 1.96105214150674, 0, 0.702693264038636, 0.606900676947208, 0.0957925870914286, 50.6920000000018, 49.7250752688168, 49.8184151404149, 48.4334274385408
10/10/2017, 50.78, 50.86, 50.53, 50.73, 365763, 1.15366381836557, 1.322920498803, 2.16126025039531, 2.40820447068635, 0, 0.74622519916273, 0.634765581390312, 0.111459617772418, 50.9330909090928, 49.9411612903222, 49.982327228327, 48.5289084249084
10/11/2017, 50.68, 50.99, 50.6, 50.99, 181876, 1.12863497215927, 1.62126231895644, 2.25967325581018, 2.32032933340506, 0, 0.792568166007385, 0.666326098313727, 0.126242067693658, 51.1512727272746, 50.1789032258061, 50.1527960927959, 48.6278353879623
10/12/2017, 51.16, 51.18, 50.68, 50.78, 458390, 1.1258692865081, 1.23290658431414, 2.14678549279589, 2.28305936508346, 0, 0.803092505660516, 0.693679379783084, 0.109413125877431, 51.1816363636383, 50.320774193548, 50.3135457875456, 48.7206583602523
10/13/2017, 51.04, 51.22, 50.91, 51.12, 159948, 1.10549804871747, 1.78310971207991, 2.23840219379949, 2.37323080522235, 0, 0.829308526691761, 0.72080520916482, 0.108503317526942, 51.2363636363656, 50.5255483870965, 50.4800439560437, 48.8185416983909
10/16/2017, 51.42, 51.77, 51.42, 51.6, 255779, 1.1034381247658, 1.7834166349865, 2.37287219383331, 2.35774959626717, 0, 0.878687933178455, 0.752381753967547, 0.126306179210908, 51.3585454545474, 50.793397849462, 50.6604737484735, 48.9241638190954
10/17/2017, 51.53, 51.6, 51.15, 51.28, 294225, 1.09868441645904, 1.51388075007275, 2.11159184004286, 2.24272096762424, 0, 0.881834899136081, 0.778272383001254, 0.103562516134827, 51.424000000002, 50.9844516129029, 50.8225738705737, 49.0214701492537
10/18/2017, 51.48, 51.54, 51.06, 51.16, 239403, 1.09311004754141, 1.87948774277527, 2.07060363213833, 2.18795941658091, 1.92523637405851, 0.864678420622703, 0.795553590525544, 0.0691248300971589, 51.4294545454565, 51.123268817204, 50.9769279609278, 49.114595340131
10/19/2017, 51.02, 51.24, 50.84, 51.12, 267204, 1.07839073807918, 1.64892863878879, 2.24671605198597, 2.19642266787141, 1.91226734907189, 0.838191966851554, 0.804081265790746, 0.0341107010608079, 51.4114545454566, 51.2730967741932, 51.1312234432232, 49.2052036287372
10/20/2017, 50.99, 51.28, 50.88, 51.07, 161218, 1.06463614262928, 1.47342722142021, 2.31597578744355, 2.33897595639311, 1.83215556902179, 0.80389982253682, 0.804044977139961, -0.000145154603140352, 51.3672727272747, 51.3658064516126, 51.275509157509, 49.293154158215
10/23/2017, 51.07, 51.2, 50.97, 51.02, 187603, 1.03493569999752, 1.42236178992405, 2.3701880121723, 2.18755503290513, 1.87533436370309, 0.763882902375279, 0.796012562187024, -0.0321296598117453, 51.2143636363656, 51.4624301075266, 51.4024004884003, 49.3785045432807
10/24/2017, 51.24, 51.24, 50.76, 50.76, 455198, 1.0355062735063, 1.05053669219128, 2.10858882745159, 2.06901114329773, 1.89970535366018, 0.703084655498003, 0.77742698084922, -0.0743423253512172, 51.030000000002, 51.5155483870965, 51.5104249084247, 49.4572431920435
10/25/2017, 50.95, 51.12, 50.56, 50.73, 445389, 1.03950687011671, 0.943858207688226, 2.03149751171932, 2.05446179799719, 1.86614441966721, 0.645045178252303, 0.750950620329837, -0.105905442077534, 50.8856363636384, 51.5139354838707, 51.6117606837605, 49.5339468130012
10/26/2017, 50.77, 50.96, 50.34, 50.35, 227142, 1.05655361161807, 0.613707715586796, 1.67188489394036, 1.87696085735662, 1.75368473575398, 0.561908320829005, 0.71314216042967, -0.151233839600666, 50.5821818181838, 51.4704946236556, 51.6613528693526, 49.6019444444444
10/27/2017, 50.41, 50.92, 50.16, 50.8, 122152, 1.06963780763231, 0.869243083345436, 1.97589283788187, 2.04471325874481, 1.72501282122655, 0.526266528593332, 0.675767034062403, -0.149500505469071, 50.5256363636384, 51.4873118279567, 51.7156678876677, 49.6772699668752
10/30/2017, 50.8, 51.13, 50.64, 51.08, 416311, 1.05854973759466, 1.50922910499205, 1.96266796921581, 2.13739845213489, 1.70996759587379, 0.514680890476001, 0.643549805345123, -0.128868914869122, 50.6792727272748, 51.5274623655911, 51.7806520146518, 49.7565358851674
10/31/2017, 51.12, 51.19, 50.82, 51.14, 383830, 1.04061760982633, 1.95285433586417, 1.85310232889058, 2.13167003914745, 1.72038540761833, 0.504524839068111, 0.61574481208972, -0.111219973021609, 50.8180000000021, 51.5834193548385, 51.8475409035407, 49.8354971789663
11/1/2017, 51.25, 51.57, 51.21, 51.29, 518129, 1.02761406391485, 1.95364967940572, 1.824450557899, 2.12818231152416, 1.71054674231087, 0.502784059884505, 0.593152661648677, -0.0903686017641726, 50.9921818181839, 51.6545376344084, 51.9184224664223, 49.9158539747831
11/2/2017, 51.44, 51.76, 50.76, 50.95, 421788, 1.08088339688484, 1.57274059919818, 1.60860534036958, 1.93916938116235, 1.6864740360974, 0.468567961551088, 0.568235721629159, -0.0996677600780715, 51.0338181818203, 51.6793118279567, 51.9585665445663, 49.988396226415
11/3/2017, 51.02, 51.26, 50.14, 50.31, 346425, 1.15121166006199, 0.985737856585935, 1.17600927261752, 1.78296347717682, 1.56685344760351, 0.385366540218065, 0.531661885346941, -0.146295345128875, 50.8536363636385, 51.6095698924729, 51.9592454212452, 50.0476933877407
11/6/2017, 50.53, 50.98, 50.5, 50.84, 352977, 1.14814291280159, 1.13939924951514, 1.22774520138053, 2.06085357032191, 1.56694826735099, 0.358067802248115, 0.496943068727176, -0.13887526647906, 50.8880000000021, 51.5569677419353, 51.9736874236872, 50.1157387524451
11/7/2017, 50.75, 50.81, 50.21, 50.25, 481049, 1.16622898313415, 0.266010973407308, 0.775875251306597, 1.91153095858536, 1.47228410421343, 0.285533830308708, 0.454661221043482, -0.169127390734774, 50.6763636363658, 51.384451612903, 51.9575555555553, 50.171657622739
