Date,IYR_Open,IYR_High,IYR_Low,IYR_Close,IYR_Volume,IYR_ATRPercentOfClose20,IYR_SQN25,IYR_SQN50,IYR_SQN100,IYR_SQN200,IYR_MACD,IYR_MACD_Avg,IYR_MACD_Diff,IYR_LinReg10,IYR_LinReg30,IYR_LinReg90,IYR_LinReg270
9/7/2017, 81.38, 81.83, 81.24, 81.73, 7309725, 0.891987539145771, 0.541514235208552, 0.347930209152336, 0.224712087893287, 0, 0.331200317267161, 0.18501145947581, 0.146188857791351, 81.4767272727262, 80.7027096774182, 80.9185787545787, 80.7439709638391
9/8/2017, 81.58, 81.97, 81.45, 81.68, 3636113, 0.879738424285806, 0.648204858091578, 0.304090183447991, 0.174861875531339, 0, 0.371919877994017, 0.222393143179452, 0.149526734814566, 81.653818181817, 80.8948387096763, 80.9872283272283, 80.7834582419772
9/11/2017, 81.98, 82.43, 81.72, 82.37, 5891215, 0.874276833445203, 0.80255931840047, 0.745704082687555, 0.341271605465033, 0, 0.454626999612003, 0.268839914465962, 0.185787085146041, 82.0754545454534, 81.1577634408591, 81.0631184371184, 80.8378305418718
9/12/2017, 82.29, 82.37, 81.26, 81.54, 8297921, 0.907082090168473, 0.404530900180034, 0.504203003576212, 0.160201493503346, 0, 0.448034265841315, 0.304678784741032, 0.143355481100283, 82.0416363636352, 81.3037419354827, 81.0921611721611, 80.8722603896102
9/13/2017, 81.53, 81.56, 80.99, 81.24, 3795649, 0.899991382948307, 0.466282847244447, 0.194122133969713, 0.164802415861654, 0, 0.413831591054148, 0.326509346003656, 0.0873222450504924, 81.8163636363625, 81.4299784946225, 81.1221050061049, 80.8991968412941
9/14/2017, 81.2, 81.77, 80.87, 81.74, 4584113, 0.904814472145638, 0.714179080742303, 0.60085203858615, 0.411791155179161, 0, 0.422204633986652, 0.345648403600255, 0.0765562303863974, 81.7958181818169, 81.5842365591386, 81.1620219780219, 80.9367555386274
9/15/2017, 81.78, 82.09, 81.35, 82.08, 11301505, 0.901091108741779, 1.13229742572091, 1.20452550365505, 0.432516261205444, 0, 0.451075768660431, 0.36673387661229, 0.0843418920481407, 81.9389090909079, 81.7550322580633, 81.2048888888888, 80.9811041365889
9/18/2017, 81.93, 82.13, 81.4, 81.64, 4952328, 0.905358651338179, 1.10873985911964, 0.939867612516968, 0.454279705950118, 0, 0.43345542381897, 0.380078186053626, 0.0533772377653436, 81.8839999999988, 81.8760645161279, 81.2347203907203, 81.0147877094971
9/19/2017, 81.66, 81.69, 80.87, 81.01, 6087170, 0.917390523151295, 0.374541530349462, 0.929485959070299, 0.304861115371318, 0, 0.364454237133273, 0.376953396269555, -0.0124991591362822, 81.5539999999988, 81.9138064516118, 81.2251746031745, 81.0338833640269
9/20/2017, 81.12, 81.29, 80.41, 80.81, 6771562, 0.928126667076626, 0.389475843090666, 0.894656122735429, 0.421835990322607, 0, 0.290285737739822, 0.359619864563609, -0.0693341268237868, 81.1885454545442, 81.8939354838698, 81.199868131868, 81.0481755813246
9/21/2017, 80.75, 81.18, 80.55, 80.55, 7963953, 0.923672503639219, 0.11693068880501, 0.522184862070253, 0.267940398058114, 0, 0.208127674252196, 0.329321426501326, -0.12119375224913, 80.8605454545443, 81.8272903225795, 81.1670598290597, 81.0564745090974
9/22/2017, 80.52, 80.89, 80.01, 80.07, 6471853, 0.937701126011392, 0.150093928465252, 0.352329047818288, 0.209626840836876, 0, 0.103096397454166, 0.284076420691894, -0.180980023237728, 80.4210909090897, 81.6553978494612, 81.1015286935286, 81.0541571632216
9/25/2017, 80.2, 80.76, 80.16, 80.5, 4983733, 0.928914816170753, 0.62908867912678, 0.235812976335332, 0.506932440898246, 0, 0.0539340421570955, 0.238047944984935, -0.184113902827839, 80.3559999999988, 81.5082150537623, 81.0619706959706, 81.0611039952996
9/26/2017, 79.91, 80.07, 79.73, 79.84, 6180519, 0.937985478039307, -0.00991516493182091, -0.0841863052268968, 0.43858963144136, 0, -0.0378476782854307, 0.182868820330862, -0.220716498616292, 79.9989090909079, 81.3482150537622, 80.9962808302807, 81.0537140366172
9/27/2017, 79.48, 79.78, 78.97, 79.2, 7488341, 0.953211143160674, -0.264970165954252, -0.222837260460795, 0.142809371808313, 0, -0.160379252098963, 0.114219205844897, -0.27459845794386, 79.4534545454534, 81.0939999999988, 80.9115262515262, 81.0327588982806
9/28/2017, 79.06, 79.86, 79.04, 79.79, 7166098, 0.950239458721758, -0.296830963904621, -0.237591595851009, 0.363679955233557, 0, -0.207486562042931, 0.0498780522673312, -0.257364614310262, 79.3230909090897, 80.9429462365579, 80.8571672771672, 81.0246637842756
9/29/2017, 79.78, 79.98, 79.54, 79.88, 5569371, 0.92925170369102, -0.220035329865297, -0.108218196307974, 0.474905604260177, 0, -0.23484999220365, -0.00706755662686493, -0.227782435576785, 79.3981818181807, 80.7700645161278, 80.809973137973, 81.0185697399526
10/2/2017, 80.01, 80.12, 79.65, 79.72, 10777145, 0.914039071579236, -0.469863178332702, -0.21371087359376, 0.351093454030471, 0, -0.26637575666345, -0.058929196634182, -0.207446560029268, 79.4499999999989, 80.5368387096762, 80.7668595848594, 81.0091807296017
10/3/2017, 79.73, 79.88, 79.57, 79.78, 2816646, 0.887112497455275, -0.260073657141888, -0.127882644516351, 0.456757467028675, 0, -0.283253483728373, -0.10379405405302, -0.179459429675353, 79.5012727272716, 80.355075268816, 80.7299487179486, 81.001170019289
10/4/2017, 79.78, 80.35, 79.58, 80.29, 3594869, 0.885354879743838, 0.0318516204213868, 0.00398271478363987, 0.60888512510505, 0, -0.252565053551578, -0.133548253952732, -0.119016799598846, 79.755818181817, 80.2340645161278, 80.7043247863246, 81.0038563481674
10/5/2017, 80.34, 80.87, 80.08, 80.54, 7336750, 0.887520314500883, -0.049878009332379, -0.0529863361220292, 0.600759259100313, 0, -0.205700157503628, -0.147978634662911, -0.0577215228407171, 80.0730909090898, 80.1857419354826, 80.6818901098899, 81.011616472366
10/6/2017, 80.25, 80.3, 79.57, 80.25, 4752360, 0.906627312441198, -0.427236426216653, -0.166110872088163, 0.637357309962354, 0, -0.189772388149777, -0.156337385360284, -0.0334350027894926, 80.1947272727262, 80.0949032258052, 80.6459633699632, 81.0132279258585
10/9/2017, 80.28, 80.56, 80.19, 80.41, 2042909, 0.882589226865264, -0.355810420104719, -0.0621874770492328, 0.583094178692849, 0, -0.162367185514725, -0.157543345391172, -0.00482384012355269, 80.4478181818171, 80.0506666666655, 80.6231086691085, 81.0180396510704
10/10/2017, 80.49, 81.02, 80.36, 80.52, 4599872, 0.878297935241233, -0.226747179534037, -0.0243305107713493, 0.560795847678439, 0, -0.130270605837509, -0.15208879748044, 0.0218181916429304, 80.6118181818172, 79.9954408602139, 80.6214798534797, 81.024960753532
10/11/2017, 80.62, 81.04, 80.3, 80.86, 5553519, 0.876632726420268, -0.141409620789965, -0.0304504156447842, 0.533524705237163, 0, -0.0765166404968198, -0.136974366083716, 0.060457725586896, 80.7281818181808, 79.974387096773, 80.6287326007324, 81.0386014710451
10/12/2017, 80.85, 81.39, 80.83, 81.39, 3952201, 0.86178026963295, -0.140360822865266, 0.29540996208316, 0.592729037656836, 0, 0.00874947639968582, -0.107829597587036, 0.116579073986721, 81.0550909090899, 80.0453118279557, 80.6494065934064, 81.0626380556836
10/13/2017, 81.69, 81.78, 81.24, 81.57, 2814889, 0.849985059925886, -0.0359884593722205, 0.441184029895301, 0.591486797845526, 0, 0.0898126793653375, -0.0683011421965609, 0.158113821561898, 81.374909090908, 80.1691612903213, 80.6837435897434, 81.0898182833358
10/16/2017, 81.54, 81.62, 81.12, 81.16, 6232471, 0.842368374460902, -0.552536016849292, 0.226310570366683, 0.392425508906298, 0, 0.119593676795802, -0.0307221783980884, 0.15031585519389, 81.4289090909081, 80.2392688172031, 80.6958412698411, 81.108301005025
10/17/2017, 81.16, 81.36, 81.02, 81.23, 3077718, 0.820488568357558, -0.144482274284179, 0.22926332648522, 0.370826940968634, 0, 0.147147521770705, 0.00485176163567034, 0.142295760135035, 81.4405454545445, 80.3072473118267, 80.7211086691085, 81.1278089552238
10/18/2017, 81, 81.4, 80.92, 81.14, 4559371, 0.809907223161206, -0.0391280443427543, 0.342759397985048, 0.459519038037942, 0.436335293469055, 0.159878910035715, 0.0358571913156793, 0.124021718720036, 81.443999999999, 80.3732473118267, 80.7533186813185, 81.1451588591694
10/19/2017, 81.13, 81.31, 80.77, 81.08, 3359603, 0.80328167837858, -0.337330473549851, 0.368876814153428, 0.515298217483913, 0.32081449328734, 0.163245337764309, 0.0613348206054052, 0.101910517158904, 81.4303636363627, 80.4673548387084, 80.7862368742367, 81.1609881480758
10/20/2017, 80.98, 81.12, 80.55, 80.82, 6599266, 0.800836111838512, -0.662981106983667, 0.490121005145023, 0.454972968998571, 0.265110728636275, 0.143281765896219, 0.077724209663568, 0.0655575562326513, 81.2394545454536, 80.529333333332, 80.8132893772892, 81.1714184294406
10/23/2017, 80.96, 81.01, 80.36, 80.44, 5818396, 0.804791096852923, -0.637804666378067, 0.492501533517564, 0.304166269270838, 0.243558288872405, 0.0956945598355219, 0.0813182796979588, 0.0143762801375631, 80.9181818181809, 80.594645161289, 80.830056166056, 81.1742324246771
10/24/2017, 80.39, 80.58, 79.75, 80.04, 4442553, 0.820221464758954, -0.534118546429694, -0.0380785522918181, 0.0505420672294749, 0.257780896271948, 0.0254117680804455, 0.0701369773744562, -0.0447252092940106, 80.47909090909, 80.5663225806438, 80.828813186813, 81.1692090930616
10/25/2017, 79.65, 80.01, 79.25, 79.73, 7746537, 0.831782261850513, -0.593143613318524, -0.0660595713567759, 0.0375975590097034, 0.305406260233415, -0.0546720347827261, 0.0451751749430197, -0.0998472097257458, 80.02709090909, 80.4883440860201, 80.817973137973, 81.1582538342478
10/26/2017, 79.84, 80.3, 79.05, 79.24, 6419972, 0.873953808057475, -0.707769039120035, -0.357852857529194, 0.0180729136949707, 0.289270295043589, -0.155881030931553, 0.00496393376810512, -0.160844964699658, 79.5734545454536, 80.3912688172029, 80.7808864468863, 81.1380420847267
10/27/2017, 79.42, 79.76, 78.76, 79.6, 6527034, 0.889315260841088, -0.248363856339645, -0.0419255735676257, 0.0246454150237265, 0.289168726754904, -0.204681457761183, -0.0369651445377524, -0.16771631322343, 79.3974545454536, 80.3786666666652, 80.7537582417581, 81.1250023003311
10/30/2017, 79.68, 80.09, 79.44, 79.77, 3909654, 0.883791149865903, -0.40142136563041, 0.229817540488341, 0.0896815211554631, 0.315767753148546, -0.227021604619026, -0.0749764365540071, -0.152045168065019, 79.3056363636354, 80.3743010752673, 80.7384517704516, 81.1153711551604
10/31/2017, 79.77, 79.96, 79.21, 79.92, 4418571, 0.884947685480017, 0.0588002779079197, 0.0280224819398169, 0.0114640817642626, 0.275693036149352, -0.229971615922253, -0.105975472427656, -0.123996143494596, 79.3554545454536, 80.359032258063, 80.7376410256409, 81.1086982622431
11/1/2017, 80.05, 80.31, 79.83, 79.98, 5343146, 0.870077120184856, 0.526537901975224, 0.0760732607847821, -0.0910929852872154, 0.26794554737682, -0.224875794397178, -0.129755536821561, -0.0951202575756176, 79.4794545454536, 80.3450752688157, 80.7519609279608, 81.1032272198872
11/2/2017, 80.16, 80.9, 80.03, 80.48, 6501628, 0.878595050556232, 0.473684082383686, 0.0167204367345446, -0.0186515346910561, 0.410615324079296, -0.178434614633687, -0.139491352383986, -0.0389432622497013, 79.8274545454537, 80.3825806451599, 80.7627594627594, 81.107176454956
11/3/2017, 80.01, 80.62, 79.81, 80.43, 3662537, 0.885538520270139, 0.379232744611079, 0.0278791648464388, -0.0855742277904345, 0.352340870973229, -0.14400423601974, -0.140393929111137, -0.00361030690860289, 80.1389090909082, 80.3821935483857, 80.7738608058607, 81.1100921416347
11/6/2017, 80.75, 81.59, 80.54, 81.36, 11050989, 0.902933505728379, 0.961775570809914, 0.221765280900555, 0.0544954951932955, 0.383790704889606, -0.041199760057026, -0.120555095300315, 0.0793553352432886, 80.7169090909081, 80.526150537633, 80.8062197802197, 81.1301860465115
11/7/2017, 81.41, 82.13, 81.41, 81.94, 8746791, 0.898700714239173, 1.21018736971542, 0.56597090995794, 0.185539773063807, 0.423225394127103, 0.0860823764956109, -0.0792276009411294, 0.16530997743674, 81.3650909090899, 80.694150537633, 80.8627667887667, 81.160634366925
11/8/2017, 81.85, 82.59, 81.77, 82.49, 8219777, 0.897776211644078, 1.22024315812077, 0.787523109693102, 0.268620707659577, 0.524649157700597, 0.228698496284764, -0.0176423814959508, 0.246340877780715, 82.0376363636354, 80.8757204301061, 80.9606544566544, 81.2006707629287
11/9/2017, 82.07, 82.88, 82.04, 82.46, 5785147, 0.904131478457361, 1.06741093650588, 0.633264977254892, 0.319040921503667, 0.530295878881172, 0.335435359409757, 0.0529731666851909, 0.282462192724567, 82.4512727272717, 81.0715913978481, 81.0356385836385, 81.2394795586183
11/10/2017, 82.04, 82.69, 81.81, 82.51, 4002667, 0.911731276547258, 1.2837287160828, 0.475581181202587, 0.396984972720097, 0.618654136247272, 0.419227085682508, 0.126223950484654, 0.293003135197853, 82.7785454545444, 81.2625806451599, 81.0799047619047, 81.2785434208872
11/13/2017, 82.65, 82.95, 82.43, 82.81, 7762377, 0.894404060457897, 1.35123673672201, 0.573626721748021, 0.424496248595661, 0.709993707973465, 0.504029981358499, 0.201785156659423, 0.302244824699076, 83.0847272727262, 81.4639999999986, 81.1426593406593, 81.3223918638438
11/14/2017, 82.63, 83, 82.45, 82.68, 6076068, 0.884280602735759, 1.20841613665487, 0.589105067853695, 0.331502062744414, 0.632289047375824, 0.554356694707408, 0.27229946426902, 0.282057230438388, 83.2101818181808, 81.6329892473105, 81.1838315018315, 81.3631620732208
11/15/2017, 82.64, 82.87, 81.94, 81.97, 8903544, 0.904071053098487, 0.585098255803744, 0.27930603491845, 0.0770468216634091, 0.663107784936775, 0.530830824029707, 0.324005736221158, 0.206825087808549, 82.9518181818171, 81.7271827956976, 81.1886275946275, 81.3904891769596
11/16/2017, 81.93, 82.63, 81.93, 82.52, 10909604, 0.895557065091599, 0.590640195799233, 0.284107109690486, 0.449153977587263, 0.628436089100099, 0.550224163823174, 0.369249421741561, 0.180974742081613, 82.874909090908, 81.8969892473105, 81.2363565323564, 81.4271938754898
11/17/2017, 82.25, 82.55, 82.04, 82.14, 5042622, 0.885759685424772, 0.298839835791487, 0.172234404568863, 0.344712604215532, 0.531129131223229, 0.528834624757408, 0.40116646234473, 0.127668162412678, 82.5454545454535, 81.9864731182782, 81.2655702075701, 81.4565178571428
11/20/2017, 82.21, 82.27, 81.86, 81.97, 4312168, 0.868226003815435, 0.42902233710604, -0.119182733826715, 0.50623131025102, 0.542541296132816, 0.492488579908084, 0.419430885857401, 0.0730576940506829, 82.2499999999989, 82.0528602150524, 81.3028595848594, 81.4823333333332
11/21/2017, 82.18, 82.76, 82.09, 82.56, 11636210, 0.866764307850214, 0.66942765883558, 0.374737261303137, 0.628065994966408, 0.615018107187806, 0.505465455539991, 0.436637799793919, 0.0688276557460716, 82.2410909090898, 82.1913763440847, 81.3714896214895, 81.5181313667649
11/22/2017, 82.29, 82.59, 82.16, 82.33, 3216938, 0.85184086230181, 0.597355869398713, 0.401451722732166, 0.399740864750477, 0.530008267233903, 0.491524654903557, 0.447615170815847, 0.0439094840877105, 82.2289090909079, 82.3102150537621, 81.4238632478632, 81.5492967135783
11/24/2017, 82.43, 82.64, 82.41, 82.5, 1742507, 0.826369154953244, 0.709948713188515, 0.287405213636068, 0.64950556046803, 0.521342803783068, 0.488562208195205, 0.455804578291718, 0.0327576299034866, 82.2781818181807, 82.4764731182782, 81.4961538461537, 81.5829225597031
11/27/2017, 82.71, 82.76, 82.16, 82.16, 4947526, 0.824813565231993, 0.668940237143045, 0.0455541143851885, 0.937009640554049, 0.420348614609063, 0.453551035324622, 0.455353869698299, -0.0018028343736769, 82.217818181817, 82.6044301075255, 81.5450793650793, 81.6100716310425
11/28/2017, 82.16, 82.3, 81.62, 81.98, 9764082, 0.826766874768083, 0.782286805031898, 0.139511703439684, 0.804828763802186, 0.372791891043006, 0.406592982103206, 0.445601692179281, -0.0390087100760749, 82.1743636363624, 82.6784086021492, 81.5885372405372, 81.6336468577937
11/29/2017, 81.82, 82.07, 81.47, 81.88, 6179262, 0.823026758351406, 0.958251932505629, 0.340124258681262, 0.932025220433392, 0.411591214623365, 0.357191738330272, 0.427919701409479, -0.070727963079207, 82.1156363636351, 82.7390752688158, 81.6218363858363, 81.6550999435346
11/30/2017, 81.95, 82.17, 81.73, 81.97, 8833345, 0.807856037881206, 1.19010106892673, 0.449603838664639, 0.975834559754729, 0.428916054868058, 0.321595986219521, 0.406654958371487, -0.0850589721519667, 81.9896363636351, 82.8009677419341, 81.6600903540903, 81.6777407075682
12/1/2017, 82.03, 82.35, 81.36, 82.12, 9899753, 0.826339033778206, 1.61098068023763, 0.605924442618823, 0.790527902859255, 0.40429285430956, 0.302008476888076, 0.385725662074805, -0.0837171851867287, 82.0254545454533, 82.8725376344073, 81.7132625152624, 81.702573997336
12/4/2017, 82.22, 82.57, 81.45, 81.49, 9085297, 0.859811183963344, 0.998639131383428, 0.547373091167774, 0.623108300128561, 0.321734394790278, 0.232964035367559, 0.355173336733356, -0.122209301365797, 81.7894545454532, 82.8401290322567, 81.7394627594626, 81.716252888742
12/5/2017, 81.48, 81.62, 81, 81.01, 9503307, 0.859927326405558, 0.637630947699171, 0.206329047398966, 0.313333108708066, 0.163381214266066, 0.137923928360124, 0.311723455058709, -0.173799526698586, 81.3890909090895, 82.7171612903212, 81.7404273504273, 81.7215384615383
12/6/2017, 81.13, 81.3, 80.65, 80.98, 3812906, 0.857366968097166, 0.546763371242967, 0.456183370317552, 0.227287289548035, 0.18214034308856, 0.0594973610082974, 0.261278236248627, -0.20178087524033, 81.1487272727258, 82.5600430107513, 81.7396092796092, 81.726201586729
12/7/2017, 81.18, 81.44, 80.81, 81.31, 5995079, 0.849933565646084, 0.674934751686842, 0.855558384929432, 0.357176470653968, 0.180432946633878, 0.0236987984277164, 0.213762348684445, -0.190063550256729, 81.0625454545441, 82.4180645161277, 81.7609816849816, 81.736317313881
12/8/2017, 81.46, 81.73, 81.3, 81.58, 3941873, 0.831119064863312, 0.568562995388892, 0.739078293857411, 0.267038680489758, 0.16587726361408, 0.0169198813240996, 0.174393855212376, -0.157473973888276, 81.1592727272712, 82.2674838709664, 81.7826105006105, 81.7507765131367
12/11/2017, 81.58, 81.69, 81.35, 81.67, 4000379, 0.809508493277477, 0.639865914074927, 0.738283968016836, 0.36986714624592, 0.130021210065159, 0.0185954319543242, 0.143234170560766, -0.124638738606441, 81.2692727272712, 82.1372258064502, 81.8011672771673, 81.7664913329347
12/12/2017, 81.88, 82.21, 81.44, 82, 6639130, 0.812889398947231, 0.367137030080205, 0.932376427340129, 0.407601697767416, 0.200215767517538, 0.0460210578674065, 0.123791548022094, -0.0777704901546872, 81.4839999999985, 82.0468172042997, 81.839094017094, 81.7874299163178
12/13/2017, 82.07, 82.53, 82, 82.17, 6450215, 0.802897458658748, 0.144136460879465, 0.97418486718793, 0.501981939381781, 0.245781507295444, 0.080545168678313, 0.115142272153338, -0.0345971034750246, 81.7363636363621, 81.9735913978481, 81.8846862026862, 81.8108447441215
12/14/2017, 82.17, 82.43, 81.83, 82.12, 5853328, 0.799748903666462, -0.216258713213578, 0.760214111346779, 0.464783313822192, 0.276934726004834, 0.102687475795946, 0.112651312881859, -0.00996383708591314, 81.9736363636348, 81.8835053763427, 81.9171355311355, 81.8330609375534
12/15/2017, 82.23, 82.65, 82.22, 82.46, 7882575, 0.788765595084106, 0.0101654150517171, 0.791349768077487, 0.441432605437966, 0.333976855581713, 0.145987716690996, 0.119318593643687, 0.0266691230473095, 82.3501818181802, 81.856086021504, 81.9598705738706, 81.860507091113
12/18/2017, 82.49, 83.27, 82.49, 82.92, 6699313, 0.794012667898018, 0.246232185375435, 1.08918339204161, 0.533194932599431, 0.423564203481147, 0.214943885863008, 0.138443652087551, 0.0765002337754568, 82.7410909090893, 81.8709247311814, 82.0073406593406, 81.8950499224177
12/19/2017, 82.16, 82.27, 80.35, 80.47, 11906068, 0.936964755822027, -0.785250743104906, 0.0390072996630509, -0.0135558194230099, 0.189708141806568, 0.0710782761161397, 0.124970576893269, -0.053892300777129, 82.1116363636347, 81.6208387096761, 81.9366715506715, 81.8891462027432
12/20/2017, 80.39, 80.61, 79.61, 79.63, 8029972, 0.962296574230172, -1.00158763761375, -0.23113635483913, -0.188127012348412, 0.232048384390496, -0.109455501048672, 0.0780853613048806, -0.187540862353552, 81.2154545454529, 81.30858064516, 81.8550891330891, 81.8696605276255
12/21/2017, 79.9, 79.92, 79.28, 79.34, 7529472, 0.957855966670672, -0.882647880582415, -0.411321379100538, -0.325893063077592, 0.31097921423163, -0.272785890553308, 0.00791111093324286, -0.280697001486551, 80.3587272727256, 81.0110967741922, 81.7561367521367, 81.8457292386687
12/22/2017, 79.62, 79.96, 79.34, 79.84, 4957810, 0.943092156511379, -0.89609976460246, -0.417463961473272, -0.112107999239462, 0.383948312614398, -0.357756584432408, -0.0652224281398874, -0.292534156292521, 79.8361818181802, 80.7953763440847, 81.6872796092795, 81.8301495363718
12/26/2017, 79.8, 80.44, 79.73, 80.23, 4963258, 0.935830161873053, -0.627450175394354, -0.354426842558688, 0.0296616519375038, 0.411195302978961, -0.389140956167523, -0.130006133745415, -0.259134822422109, 79.561272727271, 80.6493763440846, 81.6235995115994, 81.8210075787017
12/27/2017, 80.36, 80.7, 80.24, 80.52, 6613454, 0.915021996928978, -0.468184734549718, -0.158272326968117, 0.0338734739059521, 0.448805859635184, -0.386161293496542, -0.18123716569564, -0.204924127800902, 79.5310909090892, 80.5748817204287, 81.5591477411477, 81.8165911646584
12/28/2017, 80.58, 81.03, 80.34, 80.99, 6764898, 0.906824208335415, -0.509048766764551, -0.044513764574551, 0.119487580203151, 0.351003859455224, -0.341933223956644, -0.213376377347841, -0.128556846608803, 79.7779999999983, 80.5661290322567, 81.5300366300365, 81.8196787250995
12/29/2017, 81.15, 81.28, 80.86, 81.01, 4272134, 0.88719303791422, -0.426271545740048, -0.0139114988194083, 0.216606537313909, 0.367461191229779, -0.301789486009909, -0.231058999080255, -0.0707304869296545, 80.0861818181801, 80.5234838709663, 81.4994383394383, 81.8230079681273
1/2/2018, 81.07, 81.19, 80.47, 80.6, 7091617, 0.891785764284857, -0.619927733277945, -0.110867026379651, 0.16000547925275, 0.287692210963363, -0.299605195755234, -0.24476823841525, -0.0548369573399835, 80.381272727271, 80.4716774193534, 81.464713064713, 81.8197898237027
1/3/2018, 80.7, 80.84, 80.27, 80.47, 4625677, 0.883982055067622, -0.55327186108954, -0.0752190562808441, 0.263572543435321, 0.27712908708778, -0.304849923381866, -0.256784575408574, -0.0480653479732924, 80.8249090909073, 80.3904301075254, 81.4224395604394, 81.8145410973824
1/4/2018, 80.54, 80.55, 79.19, 79.21, 12178318, 0.938989195464297, -0.857729403654823, -0.305215687457389, 0.0763143432048895, 0.167777966563827, -0.405997787780152, -0.286627217882889, -0.119370569897262, 80.4769090909073, 80.1487526881706, 81.3334822954822, 81.7896072255672
1/5/2018, 79.46, 79.46, 79.09, 79.29, 9630170, 0.914471780351754, -0.799376541978244, -0.178376856246957, -0.164762826660729, 0.171941324694344, -0.474236168288414, -0.324149007963994, -0.15008716032442, 80.0572727272709, 79.9743655913963, 81.2400610500609, 81.7662306985293
1/8/2018, 79.39, 79.9, 79.31, 79.74, 4756634, 0.90209485942922, -0.673607382997961, 0.0262965683837958, -0.0192299097428412, 0.157376003768854, -0.48639745024461, -0.356598696420117, -0.129798753824493, 79.7536363636345, 79.8628387096759, 81.1644346764345, 81.750132234922
1/9/2018, 79.79, 79.92, 78.82, 78.82, 10440053, 0.936772289854628, -0.981217007496836, -0.0869850090978145, -0.284709073394498, 0.145700753159688, -0.563772842657642, -0.398033525667622, -0.165739316990019, 79.2103636363617, 79.6626236559124, 81.0585225885225, 81.7199864265676
1/10/2018, 78.5, 78.61, 77.48, 77.86, 8933716, 0.986958287850303, -1.06800043028188, -0.425661159431452, -0.368685176795193, 0.0999663692233768, -0.694551023691687, -0.457337025272435, -0.237213998419252, 78.469090909089, 79.3416774193533, 80.9235653235652, 81.6754209691417
1/11/2018, 78.07, 78.21, 77.39, 77.59, 5031900, 0.993714959111011, -1.01419102192391, -0.539634086166211, -0.305675075222413, 0.034376405800514, -0.810635911696238, -0.527996802557196, -0.282639109139042, 77.8218181818162, 79.0022150537618, 80.7794749694748, 81.6272806652805
1/12/2018, 77.45, 77.57, 76.82, 76.96, 8923782, 1.00178308853368, -1.18765442637085, -0.735806463210756, -0.590667175864742, -0.0696650685232253, -0.942604004444007, -0.610918242934558, -0.331685761509449, 77.2107272727253, 78.604473118278, 80.6067203907203, 81.5701211317417
1/16/2018, 77.27, 78.43, 77.14, 77.17, 9984515, 1.04434838886711, -1.22472077899896, -0.694551179552258, -0.530084008901635, -0.0715349212684546, -1.01850374657467, -0.69243534366258, -0.326068402912086, 76.895999999998, 78.2711182795682, 80.4496898656897, 81.5168977216225
1/17/2018, 77.44, 77.87, 77.19, 77.72, 5153355, 1.03014342396334, -1.11657694553622, -0.675166201449903, -0.550423421876019, -0.0515593022475269, -1.02248783232859, -0.758445841395782, -0.264041990932811, 76.8987272727253, 78.0485161290306, 80.3314310134309, 81.472705134531
1/18/2018, 77.5, 77.64, 76.83, 76.96, 5191497, 1.04612278540683, -1.35437317522018, -0.845271106881622, -0.688276345456206, -0.139191416544137, -1.07458376467338, -0.821673426051301, -0.252910338622076, 76.769999999998, 77.7158709677404, 80.1817777777777, 81.4175795022467
1/19/2018, 77.03, 77.48, 76.81, 77.46, 6809009, 1.03064974292104, -1.28463965223831, -0.96447652258153, -0.657272439216318, -0.0780655159118631, -1.0632676573689, -0.869992272314821, -0.193275385054076, 76.7534545454524, 77.4438924731167, 80.0727716727716, 81.3706898227558
1/22/2018, 77.53, 78.16, 77.45, 78.09, 10181897, 1.01667848165361, -1.11990958702626, -0.940946853522719, -0.437819635381835, -0.0132476506721817, -0.992028340735814, -0.894399485999019, -0.0976288547367947, 77.0659999999979, 77.2727526881704, 79.9764566544565, 81.3338487728755
1/23/2018, 78.3, 79.19, 78.3, 79.17, 7584746, 1.02213971833667, -0.751499941729446, -0.773641215656395, -0.183545172486974, 0.0432271554213105, -0.838755048892395, -0.883270598577695, 0.0445155496852997, 77.9070909090887, 77.2792903225789, 79.9232112332111, 81.3136166258342
1/24/2018, 78.9, 79.26, 78.59, 78.89, 7675135, 1.01694335689794, -0.920274010900377, -0.834294105949933, -0.325603624042887, 0.00532901678835737, -0.731446856720012, -0.852905850206158, 0.121458993486146, 78.4985454545432, 77.28210752688, 79.8703540903539, 81.2894546928279
