Date,GXC_Open,GXC_High,GXC_Low,GXC_Close,GXC_Volume,GXC_ATRPercentOfClose20,GXC_SQN25,GXC_SQN50,GXC_SQN100,GXC_SQN200,GXC_MACD,GXC_MACD_Avg,GXC_MACD_Diff,GXC_LinReg10,GXC_LinReg30,GXC_LinReg90,GXC_LinReg270
11/9/2017, 108.33, 108.49, 107.28, 108.23, 70486, 1.03276527630605, 0.457990174313523, 1.22116431118725, 2.25103441155387, 1.99420285020746, 1.0231078249038, 0.870238926827946, 0.152868898075858, 108.715272727272, 107.311505376345, 108.82125030525, 107.177804084049
11/10/2017, 108.74, 108.82, 108.48, 108.81, 40685, 1.00300869921766, 0.765088353857426, 1.25337726105112, 2.23483239057094, 2.0479360921013, 1.08726801879988, 0.913644745222332, 0.173623273577544, 109.111818181818, 107.422086021506, 108.910783882784, 107.361521930376
11/13/2017, 108.81, 109.2, 108.57, 108.93, 76949, 0.98072622540879, 0.793482747525483, 1.23337263629777, 2.19834823628276, 2.07859206911289, 1.13471810782043, 0.957859417741952, 0.176858690078481, 109.208727272727, 107.537913978495, 108.995821733822, 107.544144043172
11/14/2017, 108.46, 108.65, 107.44, 107.76, 77620, 1.01094081613855, 0.212044022068797, 1.27194453938092, 2.03002240591707, 1.99023431007052, 1.0656295096705, 0.979413436127662, 0.0862160735428391, 108.872545454545, 107.627505376345, 109.02715995116, 107.702396955985
11/15/2017, 106.92, 107.17, 106.16, 107, 101921, 1.0419816189695, 0.135032279869842, 1.08256832463692, 1.87550388097025, 1.94250695550225, 0.938729559442834, 0.971276660790696, -0.0325471013478624, 108.324727272727, 107.603311827958, 109.043306471306, 107.844144551792
11/16/2017, 108.24, 109.41, 108.24, 108.97, 87900, 1.08256796887445, 0.703664083263897, 1.21251223005072, 2.1558333160405, 2.02405440878858, 0.985759745908993, 0.974173277814356, 0.0115864680946374, 108.481454545454, 107.896430107527, 109.17273992674, 108.018577950148
11/17/2017, 108.77, 109.07, 108.77, 108.8, 104102, 1.04383327196541, 0.519499340270646, 1.27411053136875, 2.06284930206082, 2.01606072376064, 0.997811775238205, 0.978900977299126, 0.0189107979390791, 108.41509090909, 108.112838709678, 109.285978021978, 108.186912636131
11/20/2017, 109.55, 110.14, 109.54, 109.99, 173531, 1.04182750241245, 0.631819502272935, 1.18496462751172, 2.33682474398658, 2.05861697045623, 1.09081194892646, 1.00128317162459, 0.0895287773018656, 108.922181818181, 108.462387096775, 109.470251526251, 108.373394047619
11/21/2017, 112.05, 112.62, 112.04, 112.2, 246614, 1.08744275080952, 1.25353301565468, 1.40531659981338, 2.48557801526922, 2.13972494185721, 1.32754072376568, 1.06653468205281, 0.26100604171287, 110.151636363636, 109.136881720431, 109.724507936508, 108.59567394297
11/22/2017, 112.3, 112.5, 111.89, 112.25, 67642, 1.05978194039008, 1.07662517773568, 1.36219757138811, 2.40642914840121, 2.07010352522013, 1.50187192087601, 1.15360212981745, 0.348269791058563, 111.211272727272, 109.753505376345, 109.978434676434, 108.815065299599
11/24/2017, 111.53, 111.73, 111.03, 111.37, 32858, 1.06952048727976, 1.39872186887562, 1.24728546709526, 2.32779996114322, 1.97965992043049, 1.55114141239122, 1.2331099863322, 0.318031426059014, 111.715636363636, 110.184967741936, 110.210376068376, 109.015344307906
11/27/2017, 110.43, 110.89, 109.39, 109.53, 354801, 1.12349924070967, 0.749358211671598, 0.891983372076307, 2.25484737484146, 1.8425516050137, 1.42528541386447, 1.27154507183866, 0.153740342025815, 111.52909090909, 110.390924731183, 110.343106227106, 109.180153604535
11/28/2017, 109.94, 110.38, 109.46, 110.32, 78641, 1.1013780660187, 1.09247841791756, 0.83720255279478, 2.30149073638052, 1.84667548015012, 1.37345766101458, 1.29192758967384, 0.0815300713407408, 111.600181818181, 110.719741935484, 110.496700854701, 109.355825327511
11/29/2017, 109.29, 109.48, 106.85, 107.89, 82489, 1.23068705932917, 0.527771222095162, 0.486197704946949, 1.94633454477899, 1.69943125161678, 1.12335377874172, 1.25821282748742, -0.134859048745701, 110.522, 110.656430107528, 110.542393162393, 109.486511575381
11/30/2017, 107.48, 107.8, 106.7, 106.83, 191142, 1.23644936337614, 0.39791753047509, 0.324100464657843, 1.69081292331936, 1.58536926704642, 0.830043286604962, 1.17257891931093, -0.342535632705965, 108.918545454545, 110.510301075269, 110.531274725275, 109.596653605016
12/1/2017, 106, 106.34, 104.7, 105.59, 96010, 1.28928299284969, 0.20846818228317, 0.176771889535346, 1.38557439553055, 1.50417159489341, 0.491865057305731, 1.03643614690989, -0.544571089604157, 107.29, 110.086021505377, 110.476876678876, 109.683564821666
12/4/2017, 106.62, 106.98, 105.09, 105.1, 73670, 1.32044359328496, -0.067692439472738, 0.218059155414547, 1.31966717837195, 1.50972941805822, 0.182216985264375, 0.865592314580785, -0.68337532931641, 105.642545454545, 109.646150537635, 110.383973137973, 109.760485308683
12/5/2017, 104.74, 105.61, 104.01, 104.77, 69877, 1.33473027175276, 0.0252196278536829, 0.660197189066282, 1.14466226335597, 1.44894508659477, -0.0887861137453854, 0.674716628915551, -0.763502742660936, 104.320909090909, 109.119462365592, 110.283357753357, 109.830324786325
12/6/2017, 102.41, 103.32, 102.33, 103.2, 94637, 1.40550102754806, -0.449350233666059, 0.382092840866469, 1.05324325800935, 1.30886466454462, -0.425340836744553, 0.45470513578353, -0.880045972528083, 103.183636363636, 108.392451612904, 110.117072039072, 109.872247024883
12/7/2017, 103, 103.96, 103, 103.73, 43140, 1.37467772814819, -0.499823001024819, 0.331446934948065, 1.05121944258235, 1.35324678660655, -0.64189692072685, 0.235384724481454, -0.877281645208305, 102.730363636363, 107.719247311829, 109.981916971917, 109.922150826003
12/8/2017, 105.69, 105.94, 105.41, 105.67, 50341, 1.38653879723452, -0.16719827603295, 0.669434934016675, 1.08920581681924, 1.51453108856875, -0.649490468909846, 0.0584096858031941, -0.70790015471304, 103.236, 107.282752688173, 109.915111111111, 110.003534375776
12/11/2017, 106.6, 107.02, 106.5, 106.84, 39177, 1.36596571479392, 0.0732476425180423, 0.626622660144209, 1.23144800499993, 1.58571745195043, -0.554704895903242, -0.0642132305380932, -0.490491665365149, 104.088727272727, 107.05447311828, 109.891853479853, 110.102946802152
12/12/2017, 105.76, 105.76, 105.09, 105.45, 40330, 1.39775048003939, -0.400769414479579, 0.369976540084494, 1.10313855357148, 1.52891453100355, -0.585004462397762, -0.168371476910027, -0.416632985487735, 104.766, 106.586494623657, 109.810014652014, 110.177473849372
12/13/2017, 106.59, 107.53, 106.59, 107.36, 62825, 1.40110980545963, -0.124615947057862, 0.302101364330237, 1.2229259475342, 1.55029193841638, -0.449712049111142, -0.22463959135025, -0.225072457760892, 105.882727272727, 106.42247311828, 109.830065934066, 110.28223824343
12/14/2017, 106.81, 106.9, 106.22, 106.29, 76275, 1.39808064049712, -0.310122134615674, 0.161365252263693, 1.12352263219618, 1.59710538998683, -0.423944921332605, -0.264500657346721, -0.159444263985884, 106.446727272727, 106.165698924732, 109.812263736263, 110.367525119166
12/15/2017, 103.96, 104.35, 103.38, 104.15, 44110, 1.49516938756137, -0.586435503558603, -0.274744024390746, 0.819682459744906, 1.45277407641747, -0.569637970265859, -0.325528119930549, -0.24410985033531, 106.052909090909, 105.655139784947, 109.689799755799, 110.416118763391
12/18/2017, 104.89, 105.36, 104.87, 105.21, 43694, 1.4636041928409, -0.503246252492129, -0.0570762194821415, 0.962270671919529, 1.51526748509761, -0.592734940566672, -0.378969484057773, -0.213765456508898, 106.005818181818, 105.280838709678, 109.538595848596, 110.481047358834
12/19/2017, 105.36, 105.36, 104.63, 104.77, 197496, 1.43110152975424, -0.58715712847144, -0.115558174078203, 0.86037242948559, 1.47426349967854, -0.639175758431207, -0.43101073893246, -0.208165019498747, 105.734727272727, 104.954150537635, 109.353741147741, 110.537572766812
12/20/2017, 104.95, 104.95, 104.58, 104.68, 34722, 1.37838824903261, -0.434988485789464, -0.267010290077862, 0.811247573959145, 1.45813642886591, -0.675456447545244, -0.479899880655017, -0.195556566890227, 105.118545454545, 104.659483870969, 109.186615384615, 110.591529118965
12/21/2017, 105.88, 106.68, 105.88, 106.5, 60032, 1.38098777289481, -0.0405273034982816, 0.0320846818693096, 0.911986951824414, 1.59639320051332, -0.550998794314978, -0.494119663387009, -0.0568791309279689, 105.156363636363, 104.627290322581, 109.087052503052, 110.673832658569
12/22/2017, 106.87, 107.18, 106.6, 107.18, 48739, 1.33533717039216, -0.236137948898382, 0.187373151153408, 1.02572596870896, 1.60567550540707, -0.392965034156617, -0.473888737540931, 0.0809237033843135, 105.666, 104.679290322581, 109.043245421245, 110.765620673893
12/26/2017, 107.14, 107.14, 106.15, 106.96, 113148, 1.31932840338912, -0.244046755637068, 0.0787527861570798, 1.01069096851242, 1.51201419840677, -0.282221033643296, -0.435555196761404, 0.153334163118108, 106.251272727273, 104.748817204302, 108.950461538461, 110.852294014769
12/27/2017, 106.53, 106.79, 106.41, 106.48, 71134, 1.28483844595394, -0.501266589660943, -0.0602560537782699, 0.924468774407081, 1.51162204326092, -0.230530195250893, -0.394550196459302, 0.164020001208409, 106.386181818182, 104.777376344087, 108.837316239316, 110.92979373494
12/28/2017, 107.49, 107.63, 106.88, 107.19, 43565, 1.26615465844684, -0.763714306877321, 0.151160140527131, 0.883055551469903, 1.47547242574189, -0.130766373772502, -0.341793431921942, 0.21102705814944, 107.092181818182, 104.83382795699, 108.773345543345, 111.017211155379
12/29/2017, 107.68, 107.68, 107.19, 107.19, 49174, 1.22570353528287, -0.771659383426017, 0.0328336972056272, 0.816186463357011, 1.42076644358395, -0.0511136204914493, -0.283657469635843, 0.232543849144394, 107.593454545454, 104.843290322582, 108.734273504273, 111.103122747107
1/2/2018, 109.99, 111.27, 109.75, 111.27, 115840, 1.30505979913384, 0.0213794726945351, 0.718328783706867, 1.13800021198554, 1.58746674507219, 0.337344959663113, -0.159456983776052, 0.496801943439165, 109.027090909091, 105.500537634409, 108.877714285714, 111.25193393563
1/3/2018, 111.66, 112.28, 111.66, 112.19, 109846, 1.2746528537048, 0.389487940029528, 0.735145633449639, 1.57944998950338, 1.56889155003343, 0.711238776483228, 0.0146821682758039, 0.696556608207424, 110.602181818182, 106.248344086022, 109.053768009767, 111.412866390713
1/4/2018, 112.75, 113.07, 112.6, 112.69, 94663, 1.2445925856268, 0.349651281555185, 0.885053893307257, 1.65599771539565, 1.68204834311585, 1.03595628223705, 0.218936991068054, 0.817019291168998, 111.881272727272, 107.117053763442, 109.252986568986, 111.579131079203
1/5/2018, 112.95, 113.83, 112.9, 113.8, 44829, 1.22091811555861, 0.872183671101884, 1.01127997620652, 1.62626958172805, 1.70507266526481, 1.3671058234147, 0.448570757537384, 0.91853506587732, 113.093818181818, 108.256516129033, 109.475789987789, 111.760146752451
1/8/2018, 113.87, 114.62, 113.87, 114.43, 102483, 1.18931624113468, 1.13441227777738, 1.12867811425936, 1.70623827909838, 1.71892866806679, 1.66123032634972, 0.691102671299852, 0.970127655049872, 114.390545454545, 109.468924731184, 109.716085470085, 111.948198869163
1/9/2018, 114.5, 114.63, 113.89, 114.53, 157818, 1.16116986465895, 1.3722463080738, 1.17075020174792, 1.57893059719807, 1.72296587148374, 1.88071555997291, 0.929025249034464, 0.951690310938449, 115.425272727272, 110.621290322581, 109.968258852258, 112.134963351733
1/10/2018, 114.19, 114.43, 113.71, 114.1, 112387, 1.14320197519211, 1.38938308057272, 1.00729872332861, 1.70620373175234, 1.73403723620073, 1.99694227509109, 1.14260865424579, 0.854333620845298, 115.866545454545, 111.576043010754, 110.198344322344, 112.312292658107
1/11/2018, 114.02, 114.55, 113.81, 114.55, 54058, 1.11407575819248, 1.51550742312053, 1.162611727683, 1.70617640128997, 1.73020363149341, 2.10114335075244, 1.33431559354712, 0.766827757205319, 115.977818181818, 112.611075268818, 110.443579975579, 112.493861894862
1/12/2018, 115.07, 116.3, 115.07, 116.3, 73213, 1.11768279618144, 2.09144537199675, 1.22414874155034, 1.73337127010506, 1.80931210098522, 2.29843885617655, 1.527140246073, 0.771298610103542, 116.395454545454, 113.678860215055, 110.726859584859, 112.699482758621
1/16/2018, 116.47, 116.9, 114.7, 115.04, 69242, 1.16904714652387, 1.75607368707145, 0.985470476502469, 1.48729287100564, 1.78012881151689, 2.3263092509541, 1.68697404704922, 0.639335203904874, 115.880909090909, 114.461849462366, 110.952612942612, 112.882875903015
1/17/2018, 116.29, 117.12, 115.96, 116.92, 50274, 1.18168683329885, 1.7319727051383, 1.14091294163999, 1.5863514732396, 1.88842179676702, 2.47160589357523, 1.84390041635442, 0.627705477220806, 116.403636363636, 115.347741935485, 111.266896214896, 113.092086320495
1/18/2018, 116.72, 117.07, 116.4, 116.84, 67595, 1.15204282199449, 1.54121716862011, 1.15958036287444, 1.57563635229317, 1.83388780542146, 2.55089407917781, 1.9852991489191, 0.565594930258707, 116.774545454545, 116.117720430108, 111.554117216117, 113.297033356377
1/19/2018, 118.12, 118.6, 117.66, 118.55, 48370, 1.15288442982492, 2.06335815881934, 1.17277121685483, 1.65888959769552, 1.8997845288886, 2.7203546909271, 2.1323102573207, 0.588044433606395, 117.582545454545, 117.006924731184, 111.945523809523, 113.524756432247
1/22/2018, 118.69, 119.47, 118.24, 119.39, 121233, 1.13904620737044, 1.92428949000034, 1.21827390448377, 1.79829205829141, 1.92444986515499, 2.88913033043519, 2.2836742719436, 0.605456058491594, 118.583090909091, 117.809139784947, 112.366981684981, 113.761811888211
1/23/2018, 119.97, 120.99, 119.76, 120.9, 247661, 1.13474929994259, 2.38678204197515, 1.34711296504396, 1.90760338014178, 1.99313656704499, 3.10889323511609, 2.4487180645781, 0.660175170537988, 119.926363636364, 118.73382795699, 112.84956043956, 114.018060319338
1/24/2018, 121.45, 122.33, 120.53, 121.32, 154456, 1.14846382166919, 3.19334698387372, 1.41491914568213, 1.86452167496513, 2.00664816995158, 3.27914743980776, 2.61480393962403, 0.664343500183729, 121.081818181818, 119.730365591399, 113.334979242979, 114.276940578009
1/25/2018, 120.59, 121.39, 119.78, 120.81, 212721, 1.16228002071568, 2.84522201267291, 1.29700407295714, 1.79114636594274, 2.00253734321603, 3.33448452394161, 2.75874005648755, 0.575744467454066, 121.604727272727, 120.639225806452, 113.796649572649, 114.524604394385
1/26/2018, 122.7, 123.91, 122.66, 123.84, 143842, 1.20231182846841, 3.27534321757421, 1.52913694479693, 1.96037652566429, 2.12884623332925, 3.58154936736338, 2.92330191866271, 0.658247448700667, 122.898363636364, 121.749741935485, 114.404087912087, 114.813584469228
1/29/2018, 121.91, 122.13, 121.37, 121.5, 207304, 1.26584018103417, 2.64870448052249, 1.40832273862276, 1.88470937673585, 1.99644592387002, 3.54763664506005, 3.04816886394218, 0.499467781117872, 123.226909090909, 122.572043010753, 114.895873015872, 115.064078994123
1/30/2018, 120.08, 120.35, 118.87, 119.43, 111290, 1.33349747045021, 1.94147574735867, 1.27153488913163, 1.66246177083395, 1.9070527648859, 3.31550973561944, 3.10163703827763, 0.21387269734181, 122.304727272727, 122.969139784947, 115.288661782661, 115.275026923603
1/31/2018, 121.16, 121.5, 120.03, 120.71, 104817, 1.33913199197312, 2.00447240555931, 1.20001800101264, 1.68596093092795, 1.92904979386314, 3.19796859875721, 3.12090335037355, 0.077065248383664, 121.961272727273, 123.301204301076, 115.724315018314, 115.507884105508
2/1/2018, 118.65, 119.48, 117.79, 117.89, 206770, 1.42645085769379, 1.50729526779733, 0.918052209281975, 1.48695143007252, 1.86614606127036, 2.84447661291065, 3.06561800288097, -0.221141389970317, 120.420909090909, 123.239290322581, 116.007047619047, 115.704365450321
2/2/2018, 118.35, 119.03, 115.78, 115.97, 149263, 1.51768627259503, 1.28087736699357, 0.614370620996657, 1.17691594194837, 1.77856573119209, 2.38194612128829, 2.92888362656244, -0.546937505274141, 118.502, 122.822623655915, 116.123457875457, 115.865913625803
2/5/2018, 116.22, 117.67, 112.33, 112.74, 172536, 1.71993767235412, 0.710820739329295, 0.0979620546673729, 0.881497872426149, 1.54398170819106, 1.73475617917632, 2.69005813708521, -0.955301957908896, 115.776, 121.917870967743, 116.093982905982, 115.978981276479
2/6/2018, 110.05, 116.03, 110, 114.66, 163533, 1.86953152382821, 0.921082383783561, 0.267423141613665, 0.989882914832021, 1.61969861274096, 1.36109162419768, 2.42426483450771, -1.06317321031002, 114.378, 121.32606451613, 116.159213675213, 116.12462402624
2/7/2018, 111.2, 112.7, 110.33, 110.36, 153697, 2.04143222450196, -0.067072556163099, -0.0357796439702098, 0.64647386618398, 1.37077829853905, 0.709803535548375, 2.08137257471584, -1.37156903916747, 111.918909090909, 120.18135483871, 116.013833943833, 116.207054257209
2/8/2018, 110.35, 110.35, 105.69, 105.78, 114982, 2.24407106524139, -0.633524796554994, -0.259701910497351, 0.254451323310668, 1.08034152658573, -0.173909964510784, 1.63031606687052, -1.8042260313813, 108.373454545455, 118.420344086022, 115.693877899877, 116.216906655733
2/9/2018, 105.78, 107.13, 102.83, 106.39, 204543, 2.32173085268514, -0.617642507464222, -0.273018379057743, 0.211716167883931, 1.11331841573604, -0.815635242739333, 1.14112580494855, -1.95676104768788, 106.464545454545, 116.712344086022, 115.408412698412, 116.234624299576
2/12/2018, 107.39, 108.77, 106.7, 108.18, 92163, 2.279150472789, -0.529882682861144, 0.0795358528002442, 0.33507250667847, 1.19161191764589, -1.16632444656238, 0.67963575464636, -1.84596020120874, 105.657818181818, 115.279376344087, 115.252241758241, 116.274741834085
2/13/2018, 107.88, 109.21, 107.78, 108.95, 362399, 2.21551696410278, -0.511076507283923, 0.234758492852656, 0.375625343428319, 1.22633728366224, -1.36636499717518, 0.270435604282051, -1.63680060145723, 105.429636363636, 113.937720430108, 115.12701098901, 116.327401940686
2/14/2018, 108.92, 112.47, 108.92, 112.31, 114541, 2.19981786641482, -0.161196693616957, 0.60479033697513, 0.601542037906886, 1.31871842154417, -1.23948662518036, -0.0315488416104314, -1.20793778356993, 107.189818181818, 113.283032258065, 115.172014652014, 116.424223588903
2/15/2018, 114.63, 115.54, 113.27, 114.87, 83316, 2.18384667318008, 0.118314604536538, 0.835088891991919, 0.817997414101254, 1.41497838038501, -0.921738765353311, -0.209586826359007, -0.712151938994304, 109.728545454546, 113.007784946237, 115.311567765567, 116.554893262266
2/16/2018, 114.85, 115.99, 114.24, 114.7, 31645, 2.15401520471478, 0.0621555913975091, 0.850055264202955, 1.0663929441034, 1.42838501323267, -0.675848120014692, -0.302839085090144, -0.373009034924548, 111.989272727273, 112.727010752689, 115.437362637362, 116.68437802378
2/20/2018, 112.91, 114.39, 112.77, 113.79, 43000, 2.1474845485697, -0.18019251190491, 0.918423800774069, 0.981745150001649, 1.44594863024185, -0.548089373723585, -0.351889142816832, -0.196200230906752, 113.358909090909, 112.391806451614, 115.540517704517, 116.802061773951
2/21/2018, 115.77, 117.33, 114.76, 114.81, 56559, 2.17615323963644, 0.0270807201087808, 0.950759476402938, 0.983380138038057, 1.47767868119438, -0.360379935760776, -0.353587301405621, -0.00679263435515454, 115.407636363636, 112.228086021506, 115.673062271062, 116.935098537652
2/22/2018, 114.93, 115.78, 114.55, 114.76, 56078, 2.12183640441379, -0.151082308525088, 0.790837218350944, 1.02514144314267, 1.48168641770902, -0.21319584692084, -0.325509010508665, 0.112313163587825, 116.570909090909, 112.062236559141, 115.78514041514, 117.065084870849
2/23/2018, 115.97, 116.76, 115.4, 116.76, 57233, 2.06686235424803, 0.0409855774806926, 0.842115274985267, 1.0450077570316, 1.47555360675845, 0.0640930642434512, -0.247588595558242, 0.311681659801693, 117.269090909091, 112.120000000001, 115.992439560439, 117.219420527539
2/26/2018, 117.06, 117.7, 116.28, 117.7, 60186, 2.00816062920901, -0.0281303554860649, 1.03609122664678, 1.07072687985286, 1.47644385311105, 0.355597560862265, -0.12695136427414, 0.482548925136405, 117.815090909091, 112.309870967743, 116.247184371184, 117.382227688944
2/27/2018, 115.49, 115.67, 113.41, 113.52, 178868, 2.16695279030131, -0.450028235320751, 0.535202309545449, 0.614137966495401, 1.29700363060379, 0.246484587434139, -0.0522641739324845, 0.298748761366624, 116.658181818182, 112.065720430108, 116.290224664224, 117.481529041957
2/28/2018, 113.5, 113.62, 111.73, 111.87, 83502, 2.17344110768977, -0.723015028229075, 0.494017950419684, 0.506507075932049, 1.19627213167194, 0.026564342298883, -0.036498470686211, 0.063062812985094, 114.794, 111.546150537635, 116.27651037851, 117.55369769031
3/1/2018, 113.49, 113.88, 110.92, 111.8, 100465, 2.19844109017345, -0.765305631579462, 0.670897246443648, 0.422248015774137, 1.16082210970004, -0.15162461719224, -0.0595236999874169, -0.0921009172048236, 113.418363636364, 111.163483870969, 116.215218559218, 117.622666940003
3/2/2018, 109.97, 111.78, 108.91, 111.64, 58207, 2.22094615001185, -0.737547259901705, 0.572077181550535, 0.452666964835455, 1.13377710076102, -0.302266968734401, -0.108072353736814, -0.194194614997587, 112.527272727273, 110.788215053764, 116.158222222221, 117.686309143092
3/5/2018, 109.8, 111.78, 109.73, 111.59, 103008, 2.20269833119416, -1.03531060000143, 0.605038821926579, 0.44869096743578, 1.20395543631446, -0.420835569301786, -0.170624996849808, -0.250210572451978, 111.761090909091, 110.554150537635, 116.077863247862, 117.74788601886
3/6/2018, 113.19, 113.37, 112.14, 112.73, 196728, 2.15035173812702, -0.734016887347124, 0.699204571336669, 0.450180840761407, 1.23472741851743, -0.417995178643167, -0.22009903320848, -0.197896145434687, 111.376363636364, 110.565634408603, 116.041186813186, 117.824579745797
3/7/2018, 111.78, 112.96, 111.5, 112.87, 67113, 2.10497646732618, -0.548891004836064, 0.565000749409509, 0.491013337497499, 1.17948042496871, -0.39983823235913, -0.25604687303861, -0.14379135932052, 111.301818181819, 110.738516129033, 115.99626129426, 117.908835588356
3/8/2018, 113.8, 114.03, 113.01, 113.57, 80171, 2.03847194834684, -0.599862581325068, 0.563441273807052, 0.574236436368586, 1.16879882248186, -0.325215687750728, -0.269880635981034, -0.0553350517696939, 111.56490909091, 111.080021505377, 115.970503052502, 118.004836955036
3/9/2018, 114.73, 116.35, 114.69, 116.35, 48259, 2.0097447031806, -0.0904104052092688, 0.779972549282625, 0.699314957191151, 1.28842361400487, -0.0412781876985662, -0.22416014632454, 0.182881958625974, 113.253272727273, 111.790258064517, 116.081914529914, 118.141365586989
3/12/2018, 116.6, 116.95, 115.88, 116.61, 57336, 1.95087991085078, 0.106068224318173, 0.838792805534739, 0.673868717552815, 1.29154212689643, 0.2023911150511, -0.138849894049412, 0.341241009100512, 115.241818181819, 112.764258064517, 116.17837118437, 118.282500478338
3/13/2018, 116.92, 117, 114.41, 114.67, 52720, 1.9976236250466, 0.232767664233094, 0.631683629126672, 0.615013501407059, 1.16842931167874, 0.236235826720488, -0.0638327498954321, 0.30006857661592, 115.783636363637, 113.382752688173, 116.203352869352, 118.391331419981
3/14/2018, 116.12, 116.27, 114.76, 115.63, 36910, 1.95117293115878, 0.139227530968732, 0.701575854489889, 0.612392519411123, 1.19786557194542, 0.336641389119919, 0.0162620779076381, 0.320379311212281, 116.264363636364, 114.029118279571, 116.281548229547, 118.517549268826
3/15/2018, 116.97, 117.56, 116.35, 116.92, 98349, 1.91569808183711, 0.751540869501485, 0.496519858594965, 0.821317609025356, 1.24373206454631, 0.51437632958536, 0.115884928243183, 0.398491401342178, 116.971636363637, 114.949010752689, 116.41482051282, 118.660893262266
3/16/2018, 116.69, 117.19, 116.45, 117.02, 111200, 1.84997648899312, 1.52289246509231, 0.431627241563562, 0.77879413916354, 1.28107854089405, 0.65574272078095, 0.223856486750736, 0.431886234030214, 117.402181818183, 115.718043010754, 116.539938949938, 118.799439934399
3/19/2018, 116.25, 116.29, 114.65, 115.28, 39542, 1.8867976778702, 1.1765252542667, 0.257438507250251, 0.720295291489622, 1.1640571301052, 0.620223594557785, 0.303129908312146, 0.317093686245639, 116.928181818183, 116.143913978496, 116.612898656898, 118.914183955173
3/20/2018, 116.71, 117.6, 115.84, 117.38, 37287, 1.85921395884846, 1.19155360485959, 0.328323381357302, 0.849815049151221, 1.22728999980144, 0.752848511681407, 0.393073628985998, 0.359774882695409, 117.206363636364, 116.625354838711, 116.779868131867, 119.062413830805
3/21/2018, 115.93, 116.79, 115.51, 116.19, 93046, 1.86481459475988, 0.933035727223518, 0.190732029917321, 0.802439502466142, 1.18417086363988, 0.753248677385884, 0.465108638665975, 0.288140038719908, 116.847818181819, 117.053870967743, 116.890857142856, 119.18843433101
3/22/2018, 112.54, 113.48, 110.35, 110.48, 97442, 2.12743634483068, -0.157497708448559, -0.225047566512892, 0.442168306060966, 0.922484395259671, 0.289479591514635, 0.429982829235707, -0.140503237721073, 114.475636363637, 116.461354838711, 116.741692307691, 119.220397703977
3/23/2018, 110.47, 110.59, 108.06, 108.16, 81919, 2.18137212470459, -0.699230158409115, -0.358525885113856, 0.23503596291988, 0.821124386992827, -0.26224239418525, 0.291537784551516, -0.553780178736766, 112.026545454546, 115.268365591399, 116.502356532356, 119.214193248599
3/26/2018, 111.44, 112.53, 110.01, 112.32, 95759, 2.19008501208731, -0.186034861449193, -0.0819061941194614, 0.527631621568405, 0.888326935341451, -0.359662840027752, 0.161297659635662, -0.520960499663415, 111.513272727274, 114.628516129033, 116.448004884004, 119.264573732404
3/27/2018, 112.67, 112.71, 109.48, 110.01, 87769, 2.27107382174133, -0.319148908896327, -0.351329171712498, 0.331060048448182, 0.864203032775775, -0.616164182610603, 0.00580529118640899, -0.621969473797013, 110.048000000001, 113.776645161291, 116.264195360194, 119.285997813312
3/28/2018, 109.15, 109.56, 107.82, 108.9, 64271, 2.28006234686204, -0.526698874975056, -0.3458682121175, 0.217569335533999, 0.855713612020469, -0.898651967453446, -0.175086160541562, -0.723565806911884, 108.645454545455, 112.823462365592, 116.013328449328, 119.278567719011
3/29/2018, 109.28, 111.22, 109.22, 110.69, 66957, 2.23582844064154, -0.337162852440386, -0.345121102808307, 0.306839363416837, 0.901976425343934, -0.966941235151381, -0.333457175463526, -0.633484059687855, 108.486363636365, 112.321720430108, 115.883091575091, 119.296765067651
4/2/2018, 110.03, 110.42, 106.9, 108.09, 106998, 2.35044553233307, -0.769706278450293, -0.50965181888657, 0.168958812923603, 0.823733168500714, -1.21683235673633, -0.510132211718087, -0.706700145018246, 107.78890909091, 111.671204301076, 115.634166056165, 119.272969249693
4/3/2018, 109.47, 109.61, 108.25, 109.29, 39250, 2.27794560079044, -0.734218376044693, -0.537382426503341, 0.15511756872192, 0.906483599993085, -1.30302246787286, -0.668710262949043, -0.634312204923822, 107.645090909092, 111.20535483871, 115.464659340658, 119.266476151428
4/4/2018, 106.02, 109.54, 105.96, 109.48, 61352, 2.32379284777921, -0.363948670530661, -0.57820570995987, 0.14624241753932, 0.91803310494437, -1.34054437867358, -0.803077086093951, -0.537467292579633, 108.313636363637, 110.737849462366, 115.353081807081, 119.261661883286
4/5/2018, 110.1, 110.85, 109.37, 109.89, 40109, 2.26670669693443, -0.159387524831183, -0.647765795065515, 0.162841662278331, 0.863326563942837, -1.32195847541291, -0.906853363957744, -0.415105111455169, 109.316727272728, 110.418172043012, 115.262529914529, 119.254803061364
4/6/2018, 108.24, 109.36, 106.53, 107.12, 74185, 2.36588852669733, -0.423860296484644, -0.850677250929795, 0.0164515537442342, 0.792870171684838, -1.51330047741195, -1.02814278664858, -0.485157690763362, 108.564545454546, 109.775440860216, 115.033069597069, 119.207322946563
4/9/2018, 108.63, 109.89, 108.26, 108.6, 48099, 2.34449613288055, -0.252827007069032, -0.712664534944038, 0.0689116069151751, 0.81738311945507, -1.52790403479111, -1.12809503627709, -0.399808998514018, 108.04290909091, 109.503118279571, 114.830527472526, 119.18979636463
