Date,FXB_Open,FXB_High,FXB_Low,FXB_Close,FXB_Volume,FXB_ATRPercentOfClose20,FXB_SQN25,FXB_SQN50,FXB_SQN100,FXB_SQN200,FXB_MACD,FXB_MACD_Avg,FXB_MACD_Diff,FXB_LinReg10,FXB_LinReg30,FXB_LinReg90,FXB_LinReg270
6/19/2017, 124.34, 124.41, 123.97, 124.03, 115424, 0.551788455037721, -0.468807317516124, 0.559690435585893, 0.148400778557613, 0, -0.297478733227251, -0.0927745220693333, -0.204704211157918, 123.698727272727, 124.47240860215, 126.48283028083, 125.903797524315
6/20/2017, 123.29, 123.29, 122.75, 123, 269492, 0.580621186783838, -0.816005466878564, 0.538217687568509, 0.0556944804463079, 0, -0.408272986135287, -0.155874214882524, -0.252398771252763, 123.335272727272, 124.196473118279, 126.446637362637, 125.859662465595
6/21/2017, 123.53, 123.57, 123.12, 123.35, 119553, 0.573130001424333, -0.753480595759882, 0.532600155730941, 0.166935677298859, 0, -0.462504688714105, -0.21720030964884, -0.245304379065265, 123.350181818182, 123.981354838709, 126.422056166056, 125.828312206238
6/22/2017, 123.3, 123.59, 123.25, 123.57, 122557, 0.557261522957894, -0.829963982396297, 0.419777719956328, 0.30826312150467, 0, -0.482173348128114, -0.270194917344695, -0.211978430783419, 123.570909090909, 123.817311827956, 126.413941391941, 125.804957983193
6/23/2017, 123.85, 124.09, 123.79, 123.91, 41926, 0.548928787606421, -0.65037140654801, 0.403944865218931, 0.212599665267412, 0, -0.464965906379803, -0.309149115151717, -0.155816791228086, 123.628727272727, 123.679397849462, 126.407641025641, 125.793257575758
6/26/2017, 124, 124.14, 123.83, 123.86, 23615, 0.534206989897433, -0.98301148170484, 0.44377680583904, 0.0858501594554556, 0, -0.450174139695179, -0.337354120060409, -0.11282001963477, 123.531818181818, 123.540709677419, 126.394573870574, 125.780051483539
6/27/2017, 124.37, 125.24, 124.3, 124.91, 325105, 0.55847036970828, -0.507154257101403, 0.543765508190056, 0.442920395300882, 0, -0.349694275316097, -0.339822151111547, -0.00987212420454997, 123.951636363636, 123.555956989247, 126.431875457875, 125.801023590564
6/28/2017, 125.1, 126.32, 125.09, 125.95, 396045, 0.582140589013483, -0.0862739622294083, 0.206120742681231, 0.687505900332521, 0, -0.184022651938591, -0.308662251276955, 0.124639599338365, 124.681636363636, 123.719397849462, 126.496766788767, 125.854617099397
6/29/2017, 126.38, 126.75, 126.33, 126.59, 190355, 0.58183566495723, 0.109659795943421, 0.499035734323549, 0.816561918055967, 0, -0.00107169172045474, -0.247144139365655, 0.246072447645201, 125.553636363636, 123.993333333333, 126.598932844933, 125.926912258065
6/30/2017, 126.36, 126.82, 126.17, 126.82, 85857, 0.577368301416093, 0.224820674838375, 0.490911259514046, 0.78104861997681, 0, 0.160625746532745, -0.165590162185975, 0.32621590871872, 126.432, 124.279849462365, 126.704852258852, 126.004278095238
7/3/2017, 126.16, 126.22, 125.96, 126.14, 95575, 0.585545866389008, 0.415881253504067, 0.357103636647035, 0.648033189453038, 0, 0.231236266571187, -0.0862248764345428, 0.31746114300573, 126.850545454545, 124.534580645161, 126.795824175824, 126.057986501687
7/5/2017, 125.67, 125.96, 125.66, 125.89, 68360, 0.576437507403241, 0.198911137148188, 0.320513292440107, 0.650965348508302, 0, 0.263979708007923, -0.0161839595460496, 0.280163667553973, 126.861636363636, 124.741548387096, 126.85398046398, 126.102251476378
7/6/2017, 126.05, 126.33, 125.88, 126.27, 79091, 0.563786583643338, 0.233629416345979, 0.310115681932759, 0.729762744380208, 0, 0.316938475993879, 0.0504405275619362, 0.266497948431943, 126.916363636363, 124.978903225806, 126.92219047619, 126.156860465116
7/7/2017, 125.47, 125.52, 125.31, 125.5, 42460, 0.577130400962646, 0.0166592014071452, 0.0789069224793861, 0.550153922114725, 0, 0.293394052324828, 0.0990312325145146, 0.194362819810314, 126.589818181818, 125.115419354838, 126.946019536019, 126.186208706023
7/10/2017, 125.34, 125.49, 125.21, 125.44, 28546, 0.560095440487656, 0.00793656251260409, -0.0603849557743855, 0.62887874116247, 0, 0.266817719794091, 0.13258852997043, 0.134229189823661, 126.205272727272, 125.237161290322, 126.936832722833, 126.212758661186
7/11/2017, 125.16, 125.26, 124.94, 125.09, 83505, 0.553565060772507, -0.180972284361027, -0.248591027609874, 0.594631600441018, 0, 0.215034921146994, 0.149077808205743, 0.0659571129412516, 125.606363636363, 125.233225806451, 126.90377045177, 126.227852185982
7/12/2017, 125.39, 125.62, 125.23, 125.47, 141010, 0.545414687012284, -0.063994826956331, -0.010239332669192, 0.608428429923595, 0, 0.202327202307842, 0.159727687026163, 0.0425995152816794, 125.281636363636, 125.307569892472, 126.89063003663, 126.253749145591
7/13/2017, 126, 126.06, 125.73, 126.05, 59488, 0.539163203018324, -0.0520130917662546, 0.0213382923663441, 0.812127744565085, 0, 0.23633309549875, 0.17504876872068, 0.0612843267780702, 125.334727272727, 125.471548387096, 126.884783882784, 126.296036359556
7/14/2017, 126.69, 127.67, 126.69, 127.61, 278078, 0.569418114986575, 0.401644757225301, 0.515310943851999, 0.93789676820049, 0, 0.384727079104167, 0.216984430797377, 0.167742648306789, 126.049272727272, 125.827440860214, 126.935516483516, 126.383097844113
7/17/2017, 127.25, 127.31, 127.04, 127.07, 33823, 0.565674615336153, 0.974861015028772, 0.27157264144398, 0.873127404717551, 0, 0.453528894417772, 0.264293323521456, 0.189235570896316, 126.567636363636, 126.099139784945, 126.948114774115, 126.451918300654
7/18/2017, 126.78, 127.14, 126.66, 126.96, 206542, 0.556760079570154, 1.21356495271728, 0.122244458066986, 0.731262417197306, 0, 0.493490101351028, 0.310132679087371, 0.183357422263658, 126.898363636363, 126.366494623655, 126.95061050061, 126.515603263203
7/19/2017, 126.91, 127.04, 126.75, 126.77, 47320, 0.541152849389567, 0.871475911778877, 0.180298673140477, 0.844682385876032, 0, 0.504018225286188, 0.348909788327134, 0.155108436959054, 127.068727272727, 126.600666666666, 126.93894993895, 126.572008886068
7/20/2017, 126.31, 126.48, 126.23, 126.31, 103339, 0.537343435842448, 0.726411805890526, 0.0859880825365139, 0.796603906654939, 0, 0.469827801300497, 0.373093390921807, 0.0967344103786898, 127.108181818181, 126.805827956988, 126.913032967033, 126.613628401627
7/21/2017, 126.49, 126.62, 126.2, 126.53, 84359, 0.526185544236123, 0.768211251152721, 0.115531254595079, 0.881907635388542, 0, 0.455236126653006, 0.389521938068047, 0.065714188584959, 127.067454545454, 127.028709677419, 126.875975579975, 126.660294964029
7/24/2017, 126.81, 127.11, 126.74, 126.87, 129325, 0.521394688000211, 0.788496214954683, 0.308691125649944, 1.15044220826508, 0, 0.465738533961627, 0.404765257246763, 0.0609732767148642, 127.075999999999, 127.152150537634, 126.879015873016, 126.715240121581
7/25/2017, 127.08, 127.23, 126.83, 126.88, 42509, 0.511048840347237, 0.978953388346054, 0.329519126138804, 1.18584337339193, 0, 0.469457074913265, 0.417703620780063, 0.051753454133202, 126.939999999999, 127.210537634408, 126.889616605616, 126.768939166917
7/26/2017, 126.98, 127.68, 126.88, 127.58, 112129, 0.514185475937409, 1.67982466149636, 0.449720788219345, 1.23537323116687, 0, 0.522860979363557, 0.438735092496762, 0.084125886866795, 127.024181818181, 127.396043010752, 126.93389010989, 126.840663843199
7/27/2017, 127.85, 127.87, 127.11, 127.18, 106846, 0.519891444166457, 1.38148296129203, 0.31977099479854, 1.28182945350846, 0, 0.526834283655234, 0.456354930728456, 0.0704793529267772, 126.97109090909, 127.505182795698, 126.947941391941, 126.899402680653
7/28/2017, 127.32, 128.03, 127.32, 128.01, 92249, 0.523895040822088, 1.55269540867352, 0.399363615881181, 1.45275573074813, 0, 0.590154288058613, 0.483114802194488, 0.107039485864126, 127.45509090909, 127.706215053763, 127.020683760683, 126.979370689655
7/31/2017, 127.7, 128.53, 127.7, 128.48, 98253, 0.52818037022769, 1.58792592989961, 0.550574095616701, 1.58734858524487, 0, 0.670531450618995, 0.520598131879389, 0.149933318739606, 127.971636363636, 127.960688172042, 127.110229548229, 127.07008502598
8/1/2017, 128.73, 128.85, 128.52, 128.56, 90510, 0.515849278690969, 1.63692417279584, 0.376300052013336, 1.59299431166872, 0, 0.732245393358667, 0.562927584175245, 0.169317809183422, 128.416909090908, 128.166494623655, 127.205882783882, 127.160640201286
8/2/2017, 128.71, 129, 128.69, 128.72, 88780, 0.506539031270086, 1.39020481732115, 0.485568843780732, 1.61581717810264, 0, 0.785015628914167, 0.607345193123029, 0.177670435791137, 128.792181818181, 128.294709677419, 127.295997557997, 127.253194521052
8/3/2017, 127.72, 128, 127.64, 127.94, 151816, 0.526353125682595, 0.734855630353888, 0.383639156240538, 1.40093700932068, 0, 0.755191561284832, 0.63691446675539, 0.118277094529442, 128.699636363636, 128.310387096773, 127.364, 127.322536731362
8/4/2017, 127.3, 127.33, 126.8, 126.97, 75505, 0.548748034613213, 0.143953686512994, 0.175621513969308, 1.36114480024503, 0, 0.645840037515015, 0.638699580907315, 0.00714045660770002, 128.22709090909, 128.188043010752, 127.362053724053, 127.364311409396
8/7/2017, 126.71, 126.84, 126.71, 126.84, 45086, 0.532094063837099, 0.0182490236024949, 0.186832137226693, 1.13898941818008, 0, 0.542435395957298, 0.619446743917311, -0.0770113479600132, 127.753636363636, 128.04993548387, 127.347255189255, 127.40151611479
8/8/2017, 126.61, 126.61, 126.11, 126.46, 85398, 0.535871188551659, 0.125668583490704, 0.400389994338733, 0.9894759281015, 0, 0.42492537313052, 0.580542469759953, -0.155617096629433, 127.152545454545, 127.841376344085, 127.318224664224, 127.427729173928
8/9/2017, 126.42, 126.63, 126.37, 126.57, 43339, 0.518906194035163, 0.255777048871923, 0.316294522800403, 0.950165909128983, 0, 0.336791590310327, 0.531792293870028, -0.195000703559701, 126.752363636363, 127.699999999999, 127.302871794871, 127.456042311662
8/10/2017, 126.6, 126.6, 126.27, 126.32, 54838, 0.506998568160854, 0.0290002732383883, 0.198905460519311, 0.969500691350002, 0, 0.243959805020324, 0.474225796100087, -0.230265991079763, 126.240909090908, 127.58552688172, 127.262901098901, 127.477074951193
8/11/2017, 126.24, 126.79, 125.97, 126.7, 53692, 0.512563979270522, 0.459999753297956, 0.294244008620537, 0.841206531045178, 0, 0.198761570903983, 0.419132951060867, -0.220371380156884, 126.073636363636, 127.559548387096, 127.228356532356, 127.507244239631
8/14/2017, 126.24, 126.41, 126.11, 126.2, 56504, 0.512240597186184, 0.29059807742849, 0.185990446992282, 0.751808733338178, 0, 0.121198720004799, 0.359546104849653, -0.238347384844854, 125.89909090909, 127.484752688171, 127.179347985347, 127.523796526055
8/15/2017, 125.18, 125.32, 125.05, 125.2, 102224, 0.536441894541946, 0.0498645335645712, -0.107062185110658, 0.529178640586842, 0, -0.0207231571384767, 0.283492252452027, -0.304215409590504, 125.519454545454, 127.241741935483, 127.076092796092, 127.514424301813
8/16/2017, 125.11, 125.47, 125, 125.42, 97787, 0.527462916096468, -0.00619058359361453, -0.0533431259612077, 0.622207077163443, 0, -0.11412949214089, 0.203967903533444, -0.318097395674334, 125.43109090909, 127.016043010752, 126.959299145299, 127.510653874063
8/17/2017, 125.32, 125.49, 125.29, 125.3, 84053, 0.509550510694158, -0.257163041121383, -0.20164438243839, 0.480354686276746, 0, -0.195583122218082, 0.124057698383139, -0.319640820601221, 125.325272727272, 126.803483870967, 126.841936507936, 127.503802245044
8/18/2017, 125.38, 125.48, 124.91, 125.31, 88353, 0.50677795100534, -0.99188699628423, -0.166010179268198, 0.666539069656209, 0, -0.256373480572378, 0.0479714625920352, -0.304344943164414, 125.172909090908, 126.547118279569, 126.738713064713, 127.497197327044
8/21/2017, 125.49, 125.66, 125.38, 125.5, 45000, 0.494654404688886, -0.68446500152284, 0.391651404704305, 0.721146815675455, 0, -0.28592292394886, -0.0188074147161438, -0.267115509232716, 125.150727272727, 126.312086021505, 126.650268620268, 127.495291925466
8/22/2017, 124.87, 124.97, 124.69, 124.78, 68113, 0.505090330173364, -0.919176149347051, 0.393985167963628, 0.551518007523586, 0, -0.363251713785729, -0.0876962745300609, -0.275555439255668, 124.876909090908, 125.961978494623, 126.522764346764, 127.475557855993
8/23/2017, 124.55, 124.61, 124.41, 124.61, 48729, 0.495336753302952, -0.912245432344684, 0.115371593236499, 0.431950727151312, 0, -0.433258580879723, -0.156808735799993, -0.27644984507973, 124.657999999999, 125.617634408601, 126.397489621489, 127.45194349769
8/24/2017, 124.7, 124.73, 124.5, 124.59, 55904, 0.47987572989507, -0.73568961649048, 0.125961148227951, 0.508723148304262, 0, -0.484765287795199, -0.222400046199034, -0.262365241596164, 124.48909090909, 125.314967741935, 126.331069597069, 127.428204399222
8/25/2017, 124.89, 125.41, 124.74, 125.3, 97889, 0.486020202140825, -0.496929793072115, 0.284397635678924, 0.681091848390116, 0, -0.462956977967778, -0.270511432552783, -0.192445545414995, 124.735818181817, 125.215806451612, 126.283894993894, 127.421988913526
8/28/2017, 125.63, 125.93, 125.63, 125.8, 20454, 0.484923805737943, -0.423871510033883, 0.341176422165451, 0.676978173734966, 0, -0.400708792456641, -0.296550904533555, -0.104157887923086, 125.131636363636, 125.158989247311, 126.263863247863, 127.427779481563
8/29/2017, 126, 126, 125.72, 125.74, 96207, 0.472031525558625, -0.452426124448969, 0.458892141222262, 0.723674658213507, 0, -0.352158689364359, -0.307672461499716, -0.0444862278646432, 125.328545454545, 125.095419354838, 126.237208791208, 127.431881538129
8/30/2017, 125.69, 125.87, 125.63, 125.71, 23425, 0.458082744591158, -0.784966442372431, 0.750092128491395, 0.884784490974608, 0, -0.312500817262261, -0.308638132652225, -0.00386268461003675, 125.529636363636, 125.023247311827, 126.206288156288, 127.4350534645
8/31/2017, 125.36, 125.84, 125.22, 125.82, 54331, 0.459436518291423, -0.573373316260768, 0.68583426890959, 0.84070873961156, 0, -0.269093643196371, -0.300729234761054, 0.0316355915646833, 125.728909090908, 124.941204301074, 126.188725274725, 127.440624823894
9/1/2017, 126.37, 126.39, 125.96, 126.04, 59174, 0.458314722269561, -0.892717764342505, 0.684686762810498, 0.752234255828566, 0, -0.214468721712308, -0.283477132151305, 0.0690084104389969, 125.977818181817, 124.904903225806, 126.184222222222, 127.451113818308
9/5/2017, 126.33, 126.9, 126.33, 126.86, 64125, 0.466480279166898, -0.691507733693255, 0.797515641869479, 0.812551533177533, 0, -0.103814225145456, -0.247544550750135, 0.143730325604679, 126.508181818181, 124.998473118279, 126.226532356532, 127.480385964912
9/6/2017, 127.01, 127.26, 126.87, 126.9, 151300, 0.458777019734887, -0.709130418504104, 0.821763069214907, 0.859028686727977, 0, -0.0127451554689202, -0.200584671693892, 0.187839516224972, 126.834181818181, 125.097849462365, 126.27934065934, 127.509864681083
9/7/2017, 127.48, 127.6, 127.11, 127.44, 51995, 0.461455301429215, -0.527393914121784, 0.700967194719933, 0.857237090464238, 0, 0.1018274222602, -0.140102252903074, 0.241929675163274, 127.19709090909, 125.312279569892, 126.341677655677, 127.551072052695
9/8/2017, 128.46, 128.56, 128.26, 128.43, 32088, 0.478606793065734, 0.207495601557294, 0.685313020332119, 0.611461338106379, 0, 0.269406194871223, -0.0582005633482142, 0.327606758219437, 127.743636363636, 125.626559139784, 126.455926739926, 127.614020330875
9/11/2017, 128.34, 128.47, 128.06, 128.12, 38595, 0.471777215983146, 0.513812938571528, 0.431402559591308, 0.659554799057325, 0, 0.372900604240314, 0.0280196701694915, 0.344880934070823, 128.115636363636, 125.948774193547, 126.541311355311, 127.668522167488
9/12/2017, 128.95, 129.34, 128.73, 129.25, 68672, 0.491465315792438, 0.969819035678604, 0.647689797455857, 0.800434546362929, 0, 0.539878838313058, 0.130391503798205, 0.409487334514853, 128.824181818181, 126.444989247311, 126.685890109889, 127.747426623377
9/13/2017, 128.99, 129.01, 128.34, 128.44, 44456, 0.505261580993958, 0.76896718130766, 0.613716891703538, 0.678404240042902, 0, 0.59993439106735, 0.224300081252034, 0.375634309815316, 129.052727272727, 126.838795698924, 126.804866910866, 127.806396379045
9/14/2017, 129.9, 130.41, 129.85, 130.38, 169478, 0.548404721504224, 1.20337172622948, 1.06554480964543, 0.98341609845624, 0, 0.794907437913963, 0.33842155258442, 0.456485885329543, 129.798181818181, 127.490193548386, 126.997445665445, 127.907557290675
9/15/2017, 132.07, 132.38, 131.97, 132.16, 97539, 0.589633453467272, 1.65879332868087, 1.29419411769362, 1.16003568456636, 0, 1.08059962632183, 0.486857167331901, 0.593742458989926, 130.925818181817, 128.304731182795, 127.263555555555, 128.046283974641
9/18/2017, 131.89, 132, 131.05, 131.25, 142824, 0.606321214093127, 1.24231726194839, 1.26638226378065, 0.977754058563299, 0, 1.21952541921891, 0.633390817709303, 0.586134601509608, 131.437272727272, 128.911913978494, 127.487382173381, 128.162026070764
9/19/2017, 131.53, 131.64, 131.1, 131.63, 37126, 0.594854337022234, 1.50657537446858, 1.35940732836635, 0.953714223109164, 0, 1.34478607839219, 0.775669869845881, 0.569116208546309, 131.959818181817, 129.531032258063, 127.712935286934, 128.283781461019
9/20/2017, 131.67, 132.65, 130.98, 131.18, 109070, 0.630703175507889, 1.74103085284942, 1.33925641572398, 0.813473187428488, 0, 1.39170213810468, 0.89887632349764, 0.492825814607037, 132.074727272726, 130.0368172043, 127.912622710622, 128.393208669783
9/21/2017, 131.33, 132.16, 131.33, 132.04, 63342, 0.632375495569287, 1.89167982199447, 1.42240343855228, 1.04313804379734, 0, 1.4812038699238, 1.01534183278287, 0.465862037140931, 132.361272727272, 130.628602150537, 128.149089133088, 128.519164114574
9/22/2017, 131.94, 131.94, 131.25, 131.54, 214569, 0.633069160812074, 1.75961721922287, 1.18713158488719, 0.89196204341068, 0, 1.49456045331573, 1.11118555688944, 0.383374896426284, 132.422181818181, 131.104989247311, 128.36281074481, 128.631758137325
9/25/2017, 131.43, 131.53, 130.69, 131, 54307, 0.636337569027169, 1.57671631580133, 0.768832048467539, 0.908202539698994, 0, 1.44491606191835, 1.17793165789522, 0.266984404023124, 132.064909090908, 131.504516129031, 128.558752136751, 128.730451233843
9/26/2017, 130.8, 130.89, 130.51, 130.86, 25284, 0.6238897330386, 1.47868366386985, 0.866733144622864, 0.802784185128543, 0, 1.37838651239713, 1.21802262879561, 0.160363883601523, 131.728181818181, 131.825204301074, 128.740234432234, 128.824156931125
9/27/2017, 130.27, 130.47, 130.16, 130.29, 44485, 0.622151354226416, 1.54477939739615, 0.75889401896253, 0.624539709948579, 0, 1.26508402758822, 1.22743490855413, 0.0376491190340884, 130.944727272726, 131.976838709676, 128.913069597069, 128.903820941867
9/28/2017, 130.61, 130.84, 130.61, 130.67, 27673, 0.610370360029477, 1.70589690500032, 0.884813333382115, 0.755722360181255, 0, 1.19221075285085, 1.22039007741347, -0.0281793245626183, 130.579636363635, 132.158516129031, 129.092964590964, 128.989936852884
9/29/2017, 130.2, 130.5, 129.94, 130.34, 23845, 0.609323616677913, 1.60632536907534, 0.919467421635643, 0.711251830706699, 0, 1.09520507318086, 1.19535307656695, -0.100148003386087, 130.440727272726, 132.256451612902, 129.247926739926, 129.067364066194
10/2/2017, 129.1, 129.29, 129, 129.13, 62910, 0.636167259257409, 1.01711791716722, 0.58062069171008, 0.498738573844822, 0, 0.910198286280632, 1.13832211850969, -0.228123832229055, 129.80109090909, 132.169010752687, 129.345926739926, 129.117830130883
10/3/2017, 128.82, 129.02, 128.74, 128.82, 57763, 0.620950661997467, 0.802821807079771, 0.439542087243673, 0.531082623130936, 0, 0.730147974193244, 1.0566872896464, -0.326539315453155, 129.245999999999, 132.030258064515, 129.424266178265, 129.160767704602
10/4/2017, 129.03, 129.26, 128.87, 128.94, 41974, 0.606416325923592, 0.850588793377532, 0.463047618388767, 0.562480529975125, 0, 0.590334789803478, 0.963416789677815, -0.373081999874337, 128.795636363635, 131.837311827956, 129.477391941391, 129.205287958115
10/5/2017, 127.81, 127.86, 127.51, 127.59, 71047, 0.638229916226652, 0.47829224600787, 0.0207379970851647, 0.322064516804905, 0, 0.366374775939079, 0.844008386930068, -0.477633610990989, 128.17309090909, 131.434903225805, 129.479133089132, 129.220967184801
10/6/2017, 126.92, 127.12, 126.73, 127.08, 96702, 0.642588662738359, 0.32345118517086, -0.002332138049772, 0.216809924205072, 0, 0.146048556803862, 0.704416420904827, -0.558367864100965, 127.51709090909, 130.94722580645, 129.462659340658, 129.225748624539
10/9/2017, 127.98, 128, 127.69, 127.86, 27618, 0.642712020160731, 0.452340552441555, -0.0127280048268124, 0.265533323697973, 0, 0.033986150851149, 0.570330366894091, -0.536344216042942, 127.265818181817, 130.589784946235, 129.478256410255, 129.246277557494
10/10/2017, 128.23, 128.6, 128.23, 128.45, 16253, 0.636576885580876, 0.398341998871531, 0.0124683334648461, 0.387710596997683, 0, -0.00713380994773161, 0.454837531525727, -0.461971341473458, 127.361636363635, 130.324021505375, 129.517240537239, 129.278326007326
10/11/2017, 128.44, 128.71, 128.21, 128.66, 29074, 0.623192024756881, 0.438576643728028, 0.0394491467831842, 0.285185425824585, 0, -0.0225168697195102, 0.359366651276679, -0.381883520996189, 127.547454545453, 130.063806451612, 129.569880341879, 129.313935564073
10/12/2017, 127.91, 129.25, 127.82, 128.98, 265167, 0.645998539385636, 0.386203221666736, 0.0724670958666381, 0.383038388975465, 0, -0.00878545649547391, 0.285736229722249, -0.294521686217723, 128.008727272726, 129.823354838709, 129.633938949938, 129.35524227042
10/13/2017, 129.58, 129.59, 129.22, 129.25, 28092, 0.636014290363338, 0.216798695694788, 0.293130404524778, 0.476756607717663, 0, 0.0236113539392875, 0.233311254565656, -0.209699900626369, 128.589454545453, 129.603397849461, 129.719426129425, 129.401115171819
10/16/2017, 129.07, 129.24, 128.72, 128.87, 59055, 0.626558583673379, 0.199871533962741, 0.426260085377651, 0.426261713395705, 0, 0.0184110048048183, 0.190331204613489, -0.171920199808671, 128.856363636363, 129.327763440859, 129.782793650793, 129.43848442211
10/17/2017, 128.1, 128.3, 127.95, 128.18, 41344, 0.634321847746052, -0.253410681882691, 0.303887272454558, 0.347785531590606, 0, -0.0409158898709734, 0.144081785716596, -0.18499767558757, 128.83709090909, 129.000989247311, 129.767326007325, 129.461386567164
10/18/2017, 128.06, 128.39, 127.94, 128.35, 102600, 0.619337792924694, -0.00796798604308951, 0.422791278233153, 0.582289556414453, 0.706856579129027, -0.0733695436497896, 0.100591519843319, -0.173961063493109, 128.935454545453, 128.68993548387, 129.740249084248, 129.487131175804
10/19/2017, 128.28, 128.45, 127.89, 127.96, 32787, 0.612045994340342, -0.700684755068211, 0.315002788287018, 0.446134522675186, 0.609540101479569, -0.12907118642633, 0.0546589785893893, -0.183730165015719, 128.661272727272, 128.356043010752, 129.712876678876, 129.504648588011
10/20/2017, 128.1, 128.36, 128.05, 128.23, 29287, 0.595816385900341, -1.36003862018032, 0.42620180578469, 0.446806961819456, 0.561580220449186, -0.149702716391715, 0.0137866395931684, -0.163489355984884, 128.358181818181, 128.11905376344, 129.693240537239, 129.527029846421
10/23/2017, 128.18, 128.48, 128.16, 128.39, 36141, 0.577782213613215, -1.02151064604586, 0.37927026972737, 0.477766454669394, 0.680717264362376, -0.151397473870105, -0.0192501830994863, -0.132147290770619, 128.203636363635, 127.882989247311, 129.679623931623, 129.552027737924
10/24/2017, 127.89, 127.95, 127.6, 127.67, 25204, 0.582927747203812, -1.41179774543632, 0.331958245273906, 0.369005049784951, 0.724605918002994, -0.208435845411628, -0.0570873155619147, -0.151348529849714, 127.889454545453, 127.629161290321, 129.637509157508, 129.562539900545
10/25/2017, 128.74, 129.03, 128.64, 128.88, 120571, 0.601344399528516, -0.733177438531082, 0.799369215198342, 0.500649466854158, 0.803583074627195, -0.154224474449421, -0.076514747339416, -0.0777097271100052, 128.077818181817, 127.48505376344, 129.634874236873, 129.596085549458
10/26/2017, 128.44, 128.44, 127.88, 127.88, 22161, 0.614843626060943, -1.34946288220169, 0.530264400387421, 0.349262111016562, 0.702026972771969, -0.189765714015238, -0.0991649406745803, -0.0906007733406572, 127.972727272726, 127.340559139784, 129.562085470084, 129.60977006689
10/27/2017, 127.35, 127.69, 127.2, 127.66, 35366, 0.611741287448219, -1.26880660843672, 0.509701411299802, 0.234679663564806, 0.708181838152812, -0.232998699840124, -0.125931692507689, -0.107067007332435, 127.905636363635, 127.302946236558, 129.483882783882, 129.618913323518
10/30/2017, 128.31, 128.47, 128.06, 128.47, 19382, 0.609014930472933, -0.790493534253773, 0.666509907516573, 0.376755004266718, 0.753842678707736, -0.199600056827251, -0.140665365371601, -0.0589346914556493, 128.12909090909, 127.336473118278, 129.442818070817, 129.643185235817
10/31/2017, 128.81, 129.21, 128.78, 129.17, 19275, 0.604073242331539, -0.506561528548293, 0.762783391845168, 0.838941538533186, 0.658756348401983, -0.115317928463014, -0.135595877989884, 0.0202779495268698, 128.478181818181, 127.502086021504, 129.436317460316, 129.68018370571
11/1/2017, 129.17, 129.33, 128.81, 128.84, 49762, 0.595519510061834, -0.438396018194451, 0.853494825534156, 0.909584577683129, 0.741962005662978, -0.0742955438076933, -0.123335811153446, 0.0490402673457525, 128.693272727271, 127.61169892473, 129.410427350426, 129.710251274255
11/2/2017, 127.52, 127.67, 126.88, 127.02, 186618, 0.651002967977865, -0.999442860669311, 0.487271618763467, 0.459684465868604, 0.545326013531439, -0.186494011171106, -0.135967451156978, -0.0505265600141285, 128.174909090908, 127.5628172043, 129.324666666666, 129.705619186819
11/3/2017, 127.36, 127.43, 126.99, 127.11, 56837, 0.635322768805924, -0.883164024479072, 0.508478940232343, 0.483000169014372, 0.529257107886998, -0.265094018237363, -0.161792764573055, -0.103301253664308, 127.792909090908, 127.524408602149, 129.264405372404, 129.702633934448
11/6/2017, 127.37, 128.09, 127.37, 128.09, 51562, 0.637193249166797, -0.276130583640321, 0.553354284231744, 0.613120726616578, 0.498847542237638, -0.245477567725317, -0.178529725203507, -0.0669478425218094, 127.842545454544, 127.602924731182, 129.260354090353, 129.71778135188
11/7/2017, 127.73, 128.06, 127.49, 128.04, 25769, 0.629000149339943, -0.204598264953776, 0.449008744527059, 0.563857195806782, 0.491125259472752, -0.231299692620723, -0.189083718686951, -0.0422159739337728, 127.747272727271, 127.684537634407, 129.258129426128, 129.73165503876
11/8/2017, 127.27, 127.57, 127.26, 127.55, 26585, 0.630421953472457, -0.373253058277332, 0.365912331604605, 0.567667645576367, 0.358469871121372, -0.256644095970444, -0.202595794143649, -0.0540483018267945, 127.704545454544, 127.68417204301, 129.21848107448, 129.736190049496
11/9/2017, 127.35, 127.99, 127.35, 127.84, 34364, 0.622573561930079, 0.0880102063906329, 0.426156074664113, 0.782964296443361, 0.415550015019099, -0.25044220006528, -0.212165075327975, -0.0382771247373042, 127.634545454544, 127.763612903225, 129.184920634919, 129.745858453473
11/10/2017, 128.32, 128.61, 128.26, 128.33, 68726, 0.61918736031547, 0.389175554223194, 0.495841927632644, 0.801446136368088, 0.481100951529257, -0.203640803557647, -0.21046022097391, 0.00681941741626252, 127.691999999998, 127.901483870967, 129.179794871794, 129.764200075405
11/13/2017, 127.4, 127.62, 127.23, 127.57, 25745, 0.634845953216431, -0.0740952738169605, 0.3080990401304, 0.645754347786176, 0.476485950145778, -0.225279130469801, -0.213424002873088, -0.0118551275967129, 127.612363636362, 127.87522580645, 129.122827838827, 129.768362806144
11/14/2017, 127.39, 128.14, 127.39, 127.97, 14474, 0.630522257866915, -0.132007075163354, 0.229938108333212, 0.652980773871595, 0.43321366441251, -0.207756120153476, -0.212290426329166, 0.00453430617568926, 127.859999999998, 127.889118279569, 129.080495726495, 129.779583299054
