Date,IAI_Open,IAI_High,IAI_Low,IAI_Close,IAI_Volume,IAI_ATRPercentOfClose20,IAI_SQN25,IAI_SQN50,IAI_SQN100,IAI_SQN200,IAI_MACD,IAI_MACD_Avg,IAI_MACD_Diff,IAI_LinReg10,IAI_LinReg30,IAI_LinReg90,IAI_LinReg270
6/27/2017, 52.55, 53.13, 52.55, 52.77, 12288, 1.09138071737311, 1.4923455456133, 0.923961677906698, 0.402311303781051, 0, 0.517888457941694, 0.555353735089295, -0.0374652771476007, 52.3972727272726, 53.3915698924731, 50.9444029304027, 51.2830187924829
6/28/2017, 53.24, 53.47, 53.08, 53.35, 19278, 1.09114437550122, 1.58366404282241, 1.15787916015875, 0.310205657935821, 0, 0.547399604444948, 0.553762908960426, -0.00636330451547795, 52.6705454545453, 53.6130322580645, 51.0697435897433, 51.3469656438498
6/29/2017, 54.2, 54.2, 53.07, 53.36, 21084, 1.1422774514869, 1.54123188376497, 1.10737104325698, 0.319787816773896, 0, 0.565080421740142, 0.556026411516369, 0.0090540102237725, 52.8896363636363, 53.6894623655914, 51.1968547008545, 51.4094516129031
6/30/2017, 53.59, 53.69, 53.2, 53.29, 16122, 1.13256386884544, 1.31814641355049, 0.844431365036029, 0.28935088548967, 0, 0.566909205413126, 0.55820297029572, 0.0087062351174052, 53.0370909090909, 53.7452688172043, 51.3207203907202, 51.4679961904761
7/3/2017, 53.53, 54.19, 53.53, 54.08, 20664, 1.14342847896145, 1.59013676395858, 1.17690524738786, 0.56328645753102, 0, 0.624901452388677, 0.571542666714312, 0.0533587856743655, 53.5596363636363, 53.8995698924731, 51.4747545787543, 51.5497150356204
7/5/2017, 54.2, 54.29, 53.92, 54.19, 124955, 1.11819120751288, 1.98497489659591, 0.961103485956666, 0.42942187816997, 0, 0.671990518225492, 0.591632237016548, 0.0803582812089442, 54.0150909090909, 54.0486451612903, 51.6240634920633, 51.6326254921259
7/6/2017, 54.1, 54.24, 53.73, 53.75, 64833, 1.11841939457427, 1.90511967100457, 0.737959089570934, 0.35003694357956, 0, 0.666125934271705, 0.606530976467579, 0.0595949578041254, 54.1632727272727, 54.1342365591398, 51.7593431013429, 51.6996947674417
7/7/2017, 54.01, 54.01, 53.64, 53.81, 55478, 1.09569392929658, 1.64005276237028, 0.722246572096178, 0.226399288762875, 0, 0.658726320811944, 0.616970045336452, 0.0417562754754918, 54.2221818181819, 54.2099569892473, 51.8763101343099, 51.7667918902801
7/10/2017, 53.86, 54.05, 53.56, 53.88, 21130, 1.08502831883215, 1.86672722417945, 1.00077056819381, 0.176580046723173, 0, 0.651006095784361, 0.623777255426034, 0.0272288403583268, 54.1763636363637, 54.297935483871, 52.031128205128, 51.8342172636522
7/11/2017, 53.96, 53.96, 53.55, 53.67, 15572, 1.0730065125348, 1.56507721495195, 0.929443319362115, 0.0396296098683147, 0, 0.62078647679369, 0.623179099699565, -0.00239262290587527, 54.039090909091, 54.341440860215, 52.1566935286933, 51.8935045107563
7/12/2017, 53.62, 53.89, 53.47, 53.76, 21206, 1.05671217543444, 1.71139870406888, 0.86172738003635, 0.121600422330939, 0, 0.597215134544093, 0.617986306668471, -0.0207711721243773, 53.9201818181819, 54.3422150537634, 52.290725274725, 51.9539143312827
7/13/2017, 53.83, 54.22, 53.77, 54.14, 12413, 1.03931297051695, 1.65220431667756, 0.948206467503207, 0.19915824516438, 0, 0.602255078541774, 0.614840061043131, -0.0125849825013578, 53.9945454545456, 54.3477849462365, 52.4362246642244, 52.0240309729546
7/14/2017, 53.95, 53.95, 53.47, 53.74, 31771, 1.05703356927053, 1.07417754730652, 0.742372831432692, 0.111971519026018, 0, 0.567431614966821, 0.605358371827869, -0.0379267568610479, 53.8896363636365, 54.3234623655914, 52.5577753357751, 52.0805041459369
7/17/2017, 53.69, 53.97, 53.58, 53.81, 9005, 1.03911419461008, 0.707618091819624, 0.784849554854597, 0.127119972365763, 0, 0.539265862992529, 0.592139870060801, -0.0528740070682721, 53.774181818182, 54.2681720430107, 52.6806984126981, 52.1375544662308
7/18/2017, 53.72, 53.93, 53.45, 53.93, 46325, 1.02946408439403, 0.62218328354542, 0.864350712503201, 0.188015031544387, 0, 0.520625848049797, 0.5778370656586, -0.0572112176088039, 53.8298181818184, 54.2286021505376, 52.8128766788763, 52.1966155002146
7/19/2017, 54.15, 54.16, 53.7, 54, 47369, 1.01931570681114, 0.441073846859001, 0.966335798181762, 0.278611884239977, 0, 0.505672835225148, 0.56340421957191, -0.0577313843467617, 53.9398181818184, 54.1658924731182, 52.9486422466419, 52.2561758172008
7/20/2017, 53.93, 54.26, 53.93, 54.05, 8437, 0.99798142015562, 0.452709383147408, 0.946863081334618, 0.234227193957535, 0, 0.492183462382762, 0.54916006813408, -0.0569766057513184, 53.9894545454548, 54.120688172043, 53.0904468864466, 52.3156438327597
7/21/2017, 54.35, 54.42, 54.12, 54.31, 10024, 0.977607272536194, 0.784187573077423, 1.01536922931227, 0.46780551611317, 0, 0.496746677820965, 0.538677390071458, -0.0419307122504921, 54.1245454545457, 54.1406021505376, 53.2393650793647, 52.3809989722506
7/24/2017, 54.25, 54.43, 54.24, 54.37, 9717, 0.945174883628263, 0.919209729967193, 1.14042310359126, 0.165444867398564, 0, 0.499447240596524, 0.530831360176471, -0.0313841195799468, 54.2670909090912, 54.2102795698924, 53.3934578754575, 52.4463981762917
7/25/2017, 54.82, 55.19, 54.76, 55.1, 27664, 0.960430136147463, 0.955280752921791, 1.43021594991058, 0.499466099417441, 0, 0.554104977921014, 0.535486083725379, 0.0186188941956347, 54.5930909090912, 54.3793548387096, 53.592974358974, 52.5306442912794
7/26/2017, 55.14, 55.29, 54.83, 54.88, 19382, 0.957975865099107, 1.07079681182873, 1.17787068707867, 0.407311878342171, 0, 0.573063547301494, 0.543001576440602, 0.0300619708608918, 54.7830909090912, 54.5323225806451, 53.7676630036626, 52.6066630552545
7/27/2017, 55.05, 55.05, 54.32, 54.6, 53625, 0.981593950600861, 1.25393247036249, 1.10685836267098, 0.394377177679577, 0, 0.559050306248579, 0.546211322402198, 0.0128389838463816, 54.8912727272731, 54.641505376344, 53.920593406593, 52.6730477855476
7/28/2017, 54.49, 54.71, 54.49, 54.65, 29401, 0.951789171412016, 1.48128394591174, 2.2618099866083, 0.457295736039593, 0, 0.545688931563262, 0.546106844234411, -0.000417912671148435, 54.9116363636367, 54.7301075268817, 54.0361245421242, 52.7391666666665
7/31/2017, 54.75, 54.92, 54.62, 54.82, 34901, 0.928758013622461, 1.81298863901767, 2.22803799264369, 0.499859765606635, 0, 0.542563194341852, 0.545398114255899, -0.00283491991404672, 54.9550909090913, 54.8198924731182, 54.1519829059825, 52.808302314596
8/1/2017, 54.9, 55.1, 54.8, 55.09, 71839, 0.905223971527395, 1.75037180240306, 2.18767313090507, 0.507878416923165, 0, 0.55546966011606, 0.547412423427931, 0.00805723668812874, 55.0607272727277, 54.972817204301, 54.2798241758238, 52.8830724070449
8/2/2017, 55.04, 55.08, 54.6, 54.83, 25640, 0.908724223269597, 1.37683983773372, 2.01116207286023, 0.442567820888906, 0, 0.538510684182846, 0.545632075578914, -0.00712139139606827, 55.0272727272732, 55.0578924731182, 54.3848302808299, 52.9490283140282
8/3/2017, 54.68, 54.7, 54.53, 54.54, 19409, 0.895381036006204, 0.826069387733284, 1.76186486601668, 0.340167104720995, 0, 0.495952960198892, 0.53569625250291, -0.039743292304018, 54.8583636363641, 55.0626021505376, 54.462046398046, 53.005631235262
8/4/2017, 54.96, 55.06, 54.72, 54.93, 29546, 0.891905654807746, 1.05649996721711, 1.86033729663789, 0.451067794981182, 0, 0.488069239582423, 0.526170849918812, -0.0381016103363898, 54.849454545455, 55.0879354838709, 54.569013431013, 53.071232214765
8/7/2017, 54.96, 55.06, 54.91, 54.95, 19365, 0.860650750457871, 1.12081421053993, 1.71859113508496, 0.422052466647224, 0, 0.477925934374845, 0.516521866810019, -0.038595932435174, 54.8256363636368, 55.0821505376343, 54.6722442002438, 53.1357933774833
8/8/2017, 54.79, 55.24, 54.66, 54.67, 47055, 0.874851304202983, 0.452232123935951, 1.57893546245912, 0.233196741423949, 0, 0.442196268649539, 0.501656747177923, -0.059460478528384, 54.8194545454551, 55.0480430107526, 54.7752258852254, 53.1914752527012
8/9/2017, 54.29, 54.7, 54.09, 54.68, 13574, 0.886735822251979, 0.37800420581202, 1.84567823295292, 0.370311144083699, 0, 0.409961387882994, 0.483317675318937, -0.0733562874359431, 54.7961818181824, 55.018, 54.8737826617822, 53.2460939112486
8/10/2017, 54.35, 54.35, 53.67, 53.69, 71926, 0.951990669076202, -0.0230353553253057, 1.48709841075168, 0.241699961464812, 0, 0.301059855796581, 0.446866111414466, -0.145806255617885, 54.3858181818187, 54.888688172043, 54.9176703296699, 53.2737900008487
8/11/2017, 53.71, 53.95, 53.39, 53.52, 27670, 0.959580718825976, -0.167365883060874, 1.17416085681455, 0.605256239148408, 0, 0.198746007514664, 0.397242090634506, -0.198496083119841, 53.9763636363642, 54.7362795698924, 54.9464981684977, 53.2964356933388
8/14/2017, 54.28, 54.38, 54.15, 54.17, 97392, 0.980042866309543, 0.183744127692281, 1.51476804467557, 0.788008438428645, 0, 0.168172525156876, 0.35142817753898, -0.183255652382103, 53.8870909090915, 54.6606451612902, 54.9884957264953, 53.3351339950371
8/15/2017, 54.53, 54.53, 54.15, 54.16, 21711, 0.966293869360941, 0.302326065296991, 1.37999435544545, 0.753903479849141, 0, 0.14150472530212, 0.309443487091608, -0.167938761789488, 53.8838181818188, 54.6307311827956, 55.0370158730154, 53.3726637269311
8/16/2017, 54.45, 54.45, 53.96, 53.97, 11083, 0.966606488166743, 0.138095835349888, 1.37213612238178, 0.802641266104008, 0, 0.103841865298506, 0.268323162732988, -0.164481297434482, 53.8136363636371, 54.5835268817203, 55.0743052503047, 53.4045150366845
8/17/2017, 53.83, 53.83, 52.96, 52.99, 40854, 1.03055981426762, -0.581236836692201, 0.763254844028597, 0.704239069465325, 0, -0.00502609470772342, 0.213653311244845, -0.218679405952569, 53.3938181818189, 54.3840645161289, 55.0604078144073, 53.4110365416765
8/18/2017, 52.8, 53.23, 52.62, 52.95, 55574, 1.03737292408195, -0.403117084929914, 0.477541910644301, 0.536442429661764, 0, -0.0934551107273265, 0.152231626850411, -0.245686737577737, 53.122727272728, 54.1884301075267, 55.0378290598285, 53.4163655660376
8/21/2017, 52.8, 52.84, 52.52, 52.83, 17683, 1.0284393623629, -0.504775313689446, 0.103112173986449, 0.525934173533835, 0, -0.171244737401068, 0.0875363540001152, -0.258781091401183, 52.9221818181826, 53.9877849462364, 54.9971623931619, 53.418554347826
8/22/2017, 53.12, 53.6, 53.11, 53.49, 14942, 1.03693828637036, -0.200292943641042, 0.24986919452422, 0.515980271232985, 0, -0.17758994647707, 0.0345110939046781, -0.212101040381748, 53.0092727272735, 53.8636559139784, 54.9720170940166, 53.4368898090636
8/23/2017, 53.33, 53.63, 53.3, 53.43, 18146, 1.01707912204853, -0.265199885974134, 0.0782162141138102, 0.528058224343735, 0, -0.185323771861661, -0.00945587924858975, -0.175867892613071, 53.1420000000008, 53.7390752688171, 54.9560781440776, 53.4533128834355
8/24/2017, 53.6, 53.63, 53.37, 53.37, 6140, 0.991669676157025, -0.320191574100267, 0.0436128256500982, 0.608971972819235, 0, -0.194057409734349, -0.0463761853457415, -0.147681224388607, 53.1241818181826, 53.6343440860214, 54.9289987789983, 53.4678759539128
8/25/2017, 53.61, 53.71, 53.51, 53.53, 15103, 0.971028210081737, -0.370855193837233, 0.213766642481343, 0.703137253116472, 0, -0.185924990292904, -0.074285946335174, -0.11163904395773, 53.1450909090917, 53.5282150537634, 54.9100268620263, 53.4859467849223
8/28/2017, 53.7, 53.7, 53.23, 53.37, 6827, 0.969274556518487, -0.480660117140628, 0.210406295754182, 0.812998322723907, 0, -0.19019816605482, -0.0974683902791032, -0.092729775775717, 53.2401818181826, 53.4078064516128, 54.9014114774109, 53.4997429718874
8/29/2017, 52.82, 53.27, 52.8, 53.14, 33088, 0.978428188319948, -1.03561053642298, -0.122939758572399, 0.656980593022089, 0, -0.209726173662531, -0.119919946955789, -0.0898062267067425, 53.2974545454553, 53.2690537634408, 54.871765567765, 53.5077079575787
8/30/2017, 53.21, 53.58, 53.21, 53.42, 15828, 0.965817862803368, -0.75515871614335, 0.135140206407079, 0.721079023575016, 0, -0.200299670521424, -0.135995891668916, -0.0643037788525084, 53.4690909090917, 53.1755913978493, 54.8728131868126, 53.522104362703
8/31/2017, 53.57, 53.72, 53.51, 53.58, 15886, 0.942782581549237, -0.523569635769638, 0.401975643653534, 0.819725158036191, 0, -0.177868083496094, -0.144370330034352, -0.0334977534617422, 53.5300000000009, 53.109505376344, 54.8857851037846, 53.5399295576218
9/1/2017, 53.65, 54, 53.65, 53.89, 59913, 0.929459569186078, -0.377802336280399, 0.629723284217095, 0.94108460842816, 0, -0.133537146840965, -0.142203693395674, 0.00866654655470941, 53.6578181818191, 53.1031182795698, 54.9131184371179, 53.5646119039331
9/5/2017, 53.62, 53.62, 52.55, 52.63, 19107, 1.03142974300334, -0.957504503594909, 0.206843317136044, 0.751749137105224, 0, -0.197795961178507, -0.153322146952241, -0.0444738142262661, 53.2750909090918, 52.943569892473, 54.8667057387052, 53.5593539731681
9/6/2017, 52.86, 53.05, 52.58, 52.81, 127492, 1.02101761040622, -0.998697004801015, 0.133050930976891, 0.911983566166692, 0, -0.231528126700184, -0.168963342901829, -0.0625647837983544, 53.0974545454555, 52.8667526881719, 54.8271916971911, 53.5583285733713
9/7/2017, 52.81, 52.81, 51.86, 52.07, 41023, 1.07497489927549, -1.17604831382278, -0.225459348826193, 0.586092695038671, 0, -0.314349303371579, -0.198040534995779, -0.116308768375799, 52.6892727272737, 52.6961505376343, 54.7606886446881, 53.540216426939
9/8/2017, 52.53, 52.84, 52.43, 52.47, 8428, 1.08681619696991, -0.857360418598094, -0.291245222380188, 0.735042891807522, 0, -0.343746529500201, -0.227181733896664, -0.116564795603538, 52.4814545454555, 52.5757634408601, 54.7124639804634, 53.5315905919872
9/11/2017, 52.94, 53.41, 52.94, 53.24, 13547, 1.10582238095907, -0.655595559486176, -0.014054590763027, 0.852246618662064, 0, -0.301436703481315, -0.242032727813594, -0.059403975667721, 52.6207272727282, 52.5701505376343, 54.7028937728932, 53.5406410509031
9/12/2017, 53.37, 53.88, 53.37, 53.86, 35360, 1.09785154816464, -0.395946787419401, 0.219207344432423, 0.785508896748989, 0, -0.21539411382571, -0.236705005016017, 0.0213108911903074, 52.958000000001, 52.663634408602, 54.7174993894988, 53.5635175324675
9/13/2017, 53.77, 53.95, 53.66, 53.95, 10236, 1.06809583252901, -0.254905644498008, -0.0179144764283609, 0.901105970402901, 0, -0.138347707527714, -0.217033545518356, 0.0786858379906423, 53.2536363636373, 52.7927311827956, 54.7310525030519, 53.5879256548535
9/14/2017, 53.94, 54.23, 53.94, 54.07, 17425, 1.0392561800757, -0.211650899454948, -0.0143668961726432, 0.726686930466041, 0, -0.0668344523651498, -0.186993726887715, 0.120159274522565, 53.6025454545464, 52.9270752688171, 54.742251526251, 53.6144988256204
9/15/2017, 54.07, 54.2, 53.94, 54.1, 22707, 1.01077546347243, 0.194855138280789, 0.149001154809308, 0.664651771742502, 0, -0.00765074017379419, -0.151125129544931, 0.143474389371137, 53.9583636363646, 53.0507956989246, 54.7548913308908, 53.6411769505994
9/18/2017, 54.27, 54.71, 54.27, 54.6, 10012, 1.00730411987483, 0.469261767437605, 0.297975736236266, 0.745514865461542, 0, 0.0786914929125757, -0.10516180505343, 0.183853297966005, 54.5205454545464, 53.2667956989246, 54.7875750915745, 53.6783724394785
9/19/2017, 54.99, 55.16, 54.95, 54.97, 8525, 1.0014346861544, 0.357730119858272, 0.397023420232065, 1.01590426357853, 0, 0.174957441992632, -0.0491379556442173, 0.224095397636849, 54.9198181818191, 53.5332043010751, 54.8267130647124, 53.7229588704726
9/20/2017, 55, 55.58, 54.9, 55.43, 14953, 1.00480644890875, 0.545560713492772, 0.619133592356458, 1.10745362340378, 0, 0.285080821562566, 0.0177057997971394, 0.267375021765427, 55.3863636363645, 53.8391827956988, 54.8764004883999, 53.7767257604274
9/21/2017, 55.35, 55.64, 55.24, 55.6, 9428, 0.987618712047867, 0.697019065070204, 0.644111276763632, 1.07266360258484, 0, 0.381672291920061, 0.0904990982217238, 0.291173193698338, 55.6207272727282, 54.1624946236558, 54.9443003662997, 53.8331255629615
9/22/2017, 55.41, 55.8, 55.41, 55.78, 12505, 0.97016888437376, 1.3218783198079, 0.577270653142715, 1.09466255364466, 0, 0.467358802406196, 0.165871039058618, 0.301487763347577, 55.8047272727282, 54.4367096774192, 55.0156459096452, 53.8923099310999
9/25/2017, 55.62, 55.8, 55.46, 55.58, 10333, 0.955563500393125, 1.24068268722989, 0.652541975296364, 0.988133776709001, 0, 0.513211666149957, 0.235339164476886, 0.277872501673071, 55.8930909090918, 54.6607311827956, 55.0309914529908, 53.9460164512338
9/26/2017, 55.64, 55.7, 55.51, 55.6, 45684, 0.924545114824774, 1.31326745556588, 0.635060458357649, 1.00915199661877, 0, 0.544883150095636, 0.297247961600636, 0.247635188495, 55.9847272727282, 54.9173333333332, 55.0477680097673, 53.9990950305143
9/27/2017, 56.17, 56.85, 56.17, 56.7, 26673, 0.971507459700962, 1.4090162357016, 0.906993227924339, 1.24921351588546, 0, 0.65123678395512, 0.368045726071533, 0.283191057883587, 56.3794545454554, 55.3036129032257, 55.1160122100116, 54.0745995054913
9/28/2017, 56.79, 56.96, 56.51, 56.93, 14598, 0.958725615963329, 1.53672523455908, 0.954040253694476, 1.3566359522443, 0, 0.745488357104804, 0.443534252278187, 0.301954104826617, 56.7276363636373, 55.6900215053763, 55.1922637362631, 54.1535316873363
9/29/2017, 56.81, 57.31, 56.81, 57.16, 35074, 0.95086138647573, 1.66589285579572, 1.00724378585201, 1.37802479758132, 0, 0.829184166756498, 0.520664235173849, 0.308519931582649, 57.0052727272736, 56.0211827956988, 55.2802344322338, 54.2358088483619
10/2/2017, 57.14, 57.67, 57.14, 57.67, 69220, 0.941280995463934, 1.78925326202813, 1.07151689639975, 1.47225038515149, 0, 0.925992175267012, 0.601729823192482, 0.32426235207453, 57.3921818181827, 56.3874838709677, 55.3873333333326, 54.3272297410191
10/3/2017, 57.97, 58.12, 57.7, 58.12, 21175, 0.926006387783634, 2.05536366032927, 1.1803032383045, 1.63861770253737, 0, 1.027183724097, 0.686820603373386, 0.340363120723615, 57.8410909090918, 56.7724301075268, 55.5175189255182, 54.4263246073297
10/4/2017, 58.18, 58.18, 57.79, 57.97, 26170, 0.915620436347862, 2.1109379378493, 0.922902826960182, 1.67936859209214, 0, 1.08279324270627, 0.766015131239963, 0.31677811146631, 58.1583636363646, 57.1482150537633, 55.636749694749, 54.5204450261779
10/5/2017, 57.99, 58.71, 57.99, 58.55, 20163, 0.92441658173068, 2.20054476481919, 1.16023723755419, 1.65211682113043, 0, 1.16029023600179, 0.844870152192329, 0.315420083809463, 58.5714545454555, 57.5646881720429, 55.7644151404144, 54.6247954447322
10/6/2017, 58.58, 58.86, 57.89, 58.11, 26868, 0.968307714977022, 1.887937026809, 1.11187111093982, 1.56712924548145, 0, 1.17268485768915, 0.910433093291693, 0.262251764397455, 58.7076363636374, 57.8883010752687, 55.8600122100115, 54.7181608888413
10/9/2017, 58.19, 58.19, 58.02, 58.04, 12146, 0.935646851334407, 1.72203196903176, 1.07407243451578, 2.27137914541764, 0, 1.16344776804033, 0.96103602824142, 0.202411739798908, 58.6525454545465, 58.1831182795698, 55.962705738705, 54.8083632038064
10/10/2017, 58.19, 58.19, 57.82, 57.98, 104605, 0.92169189528935, 2.80621611151026, 1.00194246185687, 2.19326716091871, 0, 1.13816574318111, 0.996461971229357, 0.141703771951748, 58.4465454545465, 58.4305591397848, 56.0508522588515, 54.8956771323913
10/11/2017, 57.95, 58.17, 57.71, 58.14, 10957, 0.912757332033586, 2.78600659656731, 0.96607078867614, 2.13877377746399, 0, 1.11815087193036, 1.02079975136956, 0.0973511205608029, 58.3860000000011, 58.6532258064515, 56.1481221001214, 54.9846229151558
10/12/2017, 58.22, 58.22, 57.83, 57.84, 14352, 0.905330665978753, 3.39817001804211, 0.957644539111984, 2.02468584281032, 0, 1.06579562098542, 1.02979892529273, 0.0359966956926889, 58.1892727272738, 58.8242365591397, 56.223213675213, 55.0658929395477
10/13/2017, 57.78, 57.78, 57.48, 57.61, 8682, 0.894742396011119, 2.94854755842814, 0.982683351408604, 1.8881621067846, 0, 0.994283152342113, 1.02269577070261, -0.0284126183604936, 57.9094545454557, 58.9482150537633, 56.2941782661775, 55.1410628902085
10/16/2017, 57.58, 57.8, 57.58, 57.8, 7786, 0.866242283088071, 2.76585569383107, 0.920063023779565, 1.9075137494011, 0, 0.94208069796526, 1.00657275615514, -0.0644920581898778, 57.7727272727284, 59.0909677419354, 56.3859169719163, 55.2186477386933
10/17/2017, 58.02, 58.07, 57.13, 57.17, 16943, 0.914209616308658, 1.89710327423044, 0.708024904771408, 1.64221210763827, 0, 0.840188966496598, 0.973295998223429, -0.133107031726832, 57.5012727272739, 59.0445591397848, 56.4652405372398, 55.282314925373
10/18/2017, 57.38, 57.77, 57.38, 57.69, 6644, 0.912672830233103, 2.08797709459542, 0.947077993166529, 1.7395829423475, 0.83808320674388, 0.792265940798977, 0.937089986738539, -0.144824045939562, 57.4312727272739, 59.0468387096773, 56.5699682539675, 55.3550889118761
10/19/2017, 57.3, 57.31, 56.99, 57.31, 9589, 0.933859549770377, 1.74815129919792, 0.82472968466523, 1.79873056882823, 0.694946152459354, 0.715377348690588, 0.892747459128949, -0.177370110438361, 57.361272727274, 58.9200860215053, 56.6632429792422, 55.4190772082133
10/20/2017, 57.74, 57.99, 57.63, 57.83, 5805, 0.93798229737979, 1.96767580079582, 1.34628400163661, 1.99614096145771, 0.776745528954536, 0.68846603181148, 0.851891173665455, -0.163425141853975, 57.4505454545467, 58.8521720430106, 56.7769694749687, 55.4920762097941
10/23/2017, 57.88, 57.93, 57.53, 57.65, 90288, 0.928557509880306, 1.61728065916334, 1.34734316861552, 1.78665580929437, 0.705743742127315, 0.645176925631986, 0.810548324058761, -0.165371398426775, 57.4789090909103, 58.7781720430106, 56.8733015873008, 55.5602625538019
10/24/2017, 57.97, 58.1, 57.84, 58.04, 8672, 0.914968528986382, 1.61701376980496, 1.26921442111546, 1.95702734049029, 0.794067983280293, 0.635019626766208, 0.775442584600251, -0.140422957834042, 57.651272727274, 58.7665376344085, 56.97997069597, 55.6347814349987
10/25/2017, 58.28, 58.28, 57.2, 57.63, 30172, 0.96910523600991, 1.1443693834129, 1.13309843221762, 1.76346251890633, 0.747107894029137, 0.587118385469466, 0.737777744774094, -0.150659359304628, 57.7107272727286, 58.6819139784945, 57.0787228327221, 55.7000731672997
10/26/2017, 57.84, 58.19, 57.74, 57.95, 11347, 0.963883658562356, 1.2095739255629, 1.29548473034245, 1.87983952677625, 0.747295510710333, 0.568425180630499, 0.703907231945375, -0.135482051314876, 57.8485454545468, 58.6221505376343, 57.1802222222215, 55.7703409513191
10/27/2017, 57.78, 58.1, 57.51, 58.07, 14856, 0.964597987136286, 1.17713486471216, 1.76918534015337, 1.78495228539268, 0.788730106191906, 0.556874377060012, 0.674500660968302, -0.11762628390829, 57.9758181818195, 58.5545806451612, 57.2725543345536, 55.8416585388295
10/30/2017, 57.84, 58.05, 57.66, 57.8, 7426, 0.956115827981902, 1.1407289692056, 1.6844031159177, 1.54048194438676, 0.732466016182568, 0.519939993897275, 0.643588527554097, -0.123648533656822, 58.0227272727286, 58.4604731182795, 57.3435579975572, 55.9065919343813
10/31/2017, 57.88, 58.28, 57.73, 57.98, 109927, 0.952920319325393, 1.21941961581939, 1.79096553669027, 1.384002450211, 0.884664076660337, 0.499436531374933, 0.614758128318264, -0.115321596943331, 58.0058181818196, 58.3932258064515, 57.4126959706952, 55.9737869555404
11/1/2017, 58.25, 58.33, 57.58, 57.58, 12973, 0.976689894212608, 0.518712803932034, 1.43449123451117, 1.21146382931487, 0.795635882442269, 0.445772148699305, 0.580960932394472, -0.135188783695167, 57.9105454545469, 58.2864731182795, 57.4685152625145, 56.0322775641598
11/2/2017, 57.68, 58.61, 57.59, 58.51, 13419, 1.00112654081907, 0.821295700312839, 1.70284652364762, 1.30940491597843, 0.90830828429171, 0.472835414139212, 0.55933582874342, -0.0865004146042084, 58.0665454545469, 58.2951827956988, 57.5668351648344, 56.1071644964124
11/3/2017, 58.43, 58.43, 57.88, 58.02, 5365, 1.01339397118507, 0.442578386499205, 1.54454582083215, 1.17836867568848, 0.841768139658722, 0.449562070376864, 0.537381077070109, -0.0878190066932452, 58.0918181818196, 58.234946236559, 57.6524200244192, 56.1716230090824
11/6/2017, 57.9, 58, 57.72, 57.94, 12120, 0.989942393816876, 0.153838047333203, 1.4633459966349, 1.23433901115505, 0.84071647575106, 0.419822988279563, 0.513869459312, -0.0940464710324367, 58.0430909090924, 58.1367741935483, 57.7313089133081, 56.2334805477069
11/7/2017, 58.22, 58.24, 57.24, 57.32, 8961, 1.03784715950562, -0.380346538803329, 1.29636398889305, 1.11546582453815, 0.71264884474037, 0.342280140616097, 0.479551595572819, -0.137271454956722, 57.8423636363651, 57.9460430107526, 57.7781855921848, 56.2828139534882
11/8/2017, 57.23, 57.71, 57.23, 57.61, 17744, 1.02265108876444, -0.159428666550084, 1.46776641040728, 1.03563904836236, 0.649728586706014, 0.300760472040835, 0.443793370866422, -0.143032898825587, 57.6990909090924, 57.8543440860214, 57.8523418803411, 56.3366175968594
11/9/2017, 57.33, 57.63, 57.02, 57.63, 14602, 1.02410520150153, -0.454137100350769, 1.38271628651795, 1.140030599412, 0.621770922042267, 0.266398789002764, 0.408314454493691, -0.141915665490927, 57.6278181818197, 57.7746451612902, 57.9272307692299, 56.3898562550204
11/10/2017, 57.65, 57.81, 57.64, 57.69, 8194, 0.987488709038076, -0.204016633435916, 1.34825756078902, 1.29180848184214, 0.646258414497208, 0.241227683613943, 0.374897100317741, -0.133669416703799, 57.6187272727289, 57.7133763440859, 57.9924444444436, 56.4432700766619
11/13/2017, 57.36, 58.17, 57.36, 58.12, 10425, 1.00085706199563, 0.0576749380378905, 1.37431500904913, 1.45811558909931, 0.719341218447068, 0.253059692968975, 0.350529618847988, -0.0974699258790129, 57.7249090909107, 57.7372473118278, 58.0749010989003, 56.5035670402655
11/14/2017, 57.84, 58, 57.68, 57.97, 6066, 0.991225147852802, 0.0117889952362642, 1.94351256961963, 1.49401607476561, 0.700268568054667, 0.247480102657747, 0.32991971560994, -0.082439612952193, 57.7978181818198, 57.7691827956988, 58.1491990231982, 56.5601328671327
11/15/2017, 57.59, 58.12, 57.38, 57.75, 37949, 1.0093204455407, -0.181585599007776, 1.78991497186248, 1.34369579537058, 0.658093655703916, 0.222738485147154, 0.308483469517383, -0.0857449843702285, 57.7152727272744, 57.7641720430106, 58.2062173382165, 56.6117842729606
11/16/2017, 58.1, 58.28, 57.96, 58.07, 13030, 0.999205147984791, 0.133795687917797, 2.28671163422551, 1.35361169646568, 0.787944418728721, 0.226342762195578, 0.292055328053022, -0.0657125658574433, 57.9200000000017, 57.8398494623654, 58.2762344322336, 56.6682842483738
11/17/2017, 57.9, 58.19, 57.85, 58.08, 5907, 0.97835142555618, 0.25793716868793, 2.14352640998521, 1.21642049877522, 0.680049033947694, 0.227384942080292, 0.279121250858476, -0.051736308778184, 58.0541818181835, 57.8905591397848, 58.3519755799747, 56.7240118513772
