Date,IXJ_Open,IXJ_High,IXJ_Low,IXJ_Close,IXJ_Volume,IXJ_ATRPercentOfClose20,IXJ_SQN25,IXJ_SQN50,IXJ_SQN100,IXJ_SQN200,IXJ_MACD,IXJ_MACD_Avg,IXJ_MACD_Diff,IXJ_LinReg10,IXJ_LinReg30,IXJ_LinReg90,IXJ_LinReg270
4/6/2017, 102.76, 102.78, 102.5, 102.6, 10394, 0.649055561575673, -0.210933683282387, 2.09753374621127, 0, 0, 0.282674887608223, 0.497534669695749, -0.214859782087525, 102.758181818183, 103.087935483871, 104.791497060154, 104.791497060154
4/7/2017, 102.62, 102.92, 102.46, 102.74, 15760, 0.638149168646884, -0.426038015061368, 2.26087871940454, 0, 0, 0.246489487099964, 0.447325633176592, -0.200836146076627, 102.621272727274, 102.98976344086, 104.80241000878, 104.80241000878
4/10/2017, 102.6, 102.88, 102.38, 102.41, 17883, 0.632606906624761, -0.344794949983937, 1.99570140624621, 0, 0, 0.189005318757594, 0.395661570292792, -0.206656251535198, 102.473090909092, 102.859741935484, 104.792826086957, 104.792826086957
4/11/2017, 102.7, 102.79, 102.23, 102.74, 302401, 0.626299490384171, 0.157149709587619, 2.18791830246117, 0, 0, 0.168138744486413, 0.350157005131516, -0.182018260645104, 102.522545454547, 102.762967741936, 104.801519668737, 104.801519668737
4/12/2017, 102.68, 102.78, 102.36, 102.78, 10975, 0.615184949989942, 0.119282095962573, 1.93467990442447, 0, 0, 0.15306506100346, 0.310738616305905, -0.157673555302445, 102.582363636365, 102.724279569893, 104.811134808853, 104.811134808853
4/13/2017, 102.47, 102.77, 102.32, 102.32, 12725, 0.609531603811259, -0.43513160323547, 1.60333465298859, 0, 0, 0.102815707152089, 0.269154034475142, -0.166338327323053, 102.488727272729, 102.624, 104.794049295775, 104.794049295775
4/17/2017, 102.52, 102.85, 102.45, 102.85, 6613, 0.601836752716282, -0.454562089191663, 1.80518271049539, 0, 0, 0.104554068583056, 0.236234041296725, -0.131679972713669, 102.55581818182, 102.636795698925, 104.805791476408, 104.805791476408
4/18/2017, 102.34, 102.34, 101.39, 101.87, 29167, 0.648905119426976, -0.889790898415814, 1.19302685433686, 0, 0, 0.026547895133433, 0.194296812064066, -0.167748916930633, 102.329090909093, 102.49559139785, 104.763569048501, 104.763569048501
4/19/2017, 102, 102.26, 101.82, 101.83, 21192, 0.638306651185553, -0.742072870160523, 1.25360438609698, 0, 0, -0.0380614760323255, 0.147825154444788, -0.185886630477114, 102.15581818182, 102.306559139785, 104.720421621622, 104.720421621622
4/20/2017, 102.34, 102.59, 101.94, 102.45, 12121, 0.639812864575047, -1.05232812750438, 1.36545143733109, 0, 0, -0.0387889152529937, 0.110502340505232, -0.149291255758225, 102.171272727274, 102.208064516129, 104.710929824561, 104.710929824561
4/21/2017, 102.28, 102.32, 101.82, 101.96, 9656, 0.641637765564221, -1.01845147892522, 1.21173032060883, 0, 0, -0.0780051264343911, 0.0728008471173072, -0.150805973551698, 102.027090909093, 102.093376344086, 104.675868079289, 104.675868079289
4/24/2017, 103.32, 103.51, 103.23, 103.29, 17354, 0.676738476600655, -0.133352294351452, 1.33201665742134, 0, 0, -0.0017442648080106, 0.0578918247322436, -0.0596360895402542, 102.405272727274, 102.193634408602, 104.709450549451, 104.709450549451
4/25/2017, 103.76, 104.2, 103.56, 103.93, 57465, 0.682722037772323, 0.196329209902078, 1.44212379278087, 0, 0, 0.109078282219002, 0.0681291162295953, 0.0409491659894068, 102.908545454547, 102.383720430108, 104.773080168776, 104.773080168776
4/26/2017, 103.88, 104.5, 103.88, 104.08, 19592, 0.677435975368886, 0.677452620990459, 1.35846863802882, 0, 0, 0.206627818696361, 0.0958288567229486, 0.110798961973413, 103.446727272729, 102.566516129033, 104.840734177215, 104.840734177215
4/27/2017, 104.46, 104.97, 104.31, 104.65, 36550, 0.682581552800516, 0.847609388919512, 1.39470029424532, 0, 0, 0.326170870709149, 0.141897259520189, 0.18427361118896, 104.116727272729, 102.891161290323, 104.932805555556, 104.932805555556
4/28/2017, 104.68, 104.84, 104.51, 104.83, 83342, 0.663078808790855, 0.91868073217498, 1.21735526561147, 0, 0, 0.430471884443264, 0.199612184504804, 0.230859699938461, 104.654909090911, 103.198924731183, 105.029054501656, 105.029054501656
5/1/2017, 105, 105.13, 104.83, 104.88, 29177, 0.643926620416362, 0.944626217546417, 1.12231091648763, 0, 0, 0.511272144383753, 0.261944176480594, 0.249327967903159, 105.179454545457, 103.483677419355, 105.123029679694, 105.123029679694
5/2/2017, 105.24, 105.57, 104.83, 105.52, 17953, 0.643084465047428, 0.977586034880153, 1.26128594266886, 0, 0, 0.619804859215947, 0.333516313027664, 0.286288546188282, 105.618363636366, 103.830301075269, 105.242779690189, 105.242779690189
5/3/2017, 105.5, 105.5, 105.16, 105.33, 14950, 0.629121419483664, 0.810154317321516, 1.11200651095427, 0, 0, 0.682617614606215, 0.403336573343374, 0.279281041262841, 105.784545454548, 104.078258064517, 105.348117647059, 105.348117647059
5/4/2017, 105.51, 106.04, 105.51, 106.02, 20735, 0.627259867558043, 1.15300646448443, 1.32033371960121, 0, 0, 0.779093504275437, 0.478487959529787, 0.30060554474565, 106.122181818184, 104.404494623656, 105.480484268126, 105.480484268126
5/5/2017, 106.19, 106.22, 105.78, 106.21, 13155, 0.615544549482897, 1.27028502650111, 1.19972322104746, 0, 0, 0.860958164223987, 0.554982000468627, 0.30597616375536, 106.232727272729, 104.733956989248, 105.615629510826, 105.615629510826
5/8/2017, 105.99, 106.05, 105.41, 105.53, 44254, 0.626439280494168, 1.09669524062835, 0.920628941696239, 0, 0, 0.861040639520141, 0.61619372827893, 0.244846911241211, 106.142545454548, 104.953763440861, 105.714090909091, 105.714090909091
5/9/2017, 105.8, 105.82, 105.5, 105.61, 86640, 0.609816593192141, 1.03314402253629, 0.888979443216837, 0, 0, 0.857674594358784, 0.664489901494901, 0.193184692863883, 106.08581818182, 105.200666666667, 105.811680286006, 105.811680286006
5/10/2017, 105.59, 105.59, 105.07, 105.57, 50189, 0.605120715039035, 1.00844193661938, 0.91911169781264, 0, 0, 0.842072426846528, 0.700006406565226, 0.142066020281302, 105.953636363638, 105.440344086022, 105.903138576779, 105.903138576779
5/11/2017, 105.35, 105.56, 105.12, 105.51, 50446, 0.596516578450738, 1.19767296574704, 0.680810355692527, 0, 0, 0.815465914672018, 0.723098308186584, 0.0923676064854334, 105.833454545457, 105.645139784947, 105.987894993895, 105.987894993895
5/12/2017, 105.95, 106.2, 105.77, 105.98, 48667, 0.596730901893947, 1.37048753808936, 0.836120989450644, 0, 0, 0.822820175336744, 0.743042681616616, 0.079777493720128, 105.864727272729, 105.888731182796, 106.076185592186, 106.089194935499
5/15/2017, 106.04, 106.61, 105.95, 106.52, 37159, 0.595000600202633, 1.50863460136699, 0.814535439906701, 0, 0, 0.862282115454832, 0.76689056838426, 0.0953915470705724, 106.02981818182, 106.160387096775, 106.194954822955, 106.209235624123
5/16/2017, 106.87, 106.95, 106.37, 106.68, 20479, 0.591586902295699, 1.73787140327635, 1.02816187284286, 0, 0, 0.896136545855555, 0.792739763878519, 0.103396781977036, 106.28872727273, 106.444279569893, 106.33410989011, 106.331038663921
5/17/2017, 105.96, 106.22, 105.43, 105.43, 52439, 0.627951875178412, 0.971767568041397, 0.864081875991515, 0, 0, 0.812733190233843, 0.796738449149583, 0.0159947410842591, 106.014545454548, 106.54735483871, 106.412358974359, 106.395466965285
5/18/2017, 105.35, 106.08, 105.21, 105.89, 13803, 0.635043138068344, 1.11148178833001, 0.952106859408239, 0, 0, 0.774821920840935, 0.792355143487854, -0.0175332226469186, 106.031818181821, 106.662774193549, 106.51137973138, 106.476078947368
5/19/2017, 106, 106.4, 106, 106.07, 26581, 0.626307928684399, 1.37032421899966, 0.820656568210145, 0, 0, 0.750648454269964, 0.784013805644276, -0.0333653513743121, 106.156363636366, 106.780408602151, 106.620586080586, 106.56064218213
5/22/2017, 106.22, 106.48, 106.07, 106.34, 12019, 0.612759619106418, 1.28293395668579, 0.739338208095086, 0, 0, 0.744693191808139, 0.776149682877049, -0.0314564910689096, 106.245818181821, 106.919247311829, 106.713384615385, 106.652632021881
5/23/2017, 106.46, 106.68, 106.42, 106.48, 17068, 0.597321703615587, 1.8697887054402, 0.755448799141758, 0, 0, 0.742708946952774, 0.769461535692194, -0.0267525887394194, 106.355454545457, 107.030623655915, 106.801821733822, 106.746487322201
5/24/2017, 106.55, 106.76, 106.4, 106.66, 16720, 0.583374031979545, 1.96564191837762, 0.925298546711822, 0, 0, 0.747049393895693, 0.764979107332894, -0.0179297134372003, 106.471818181821, 107.160580645162, 106.89652991453, 106.843717171717
5/25/2017, 106.99, 107.12, 106.7, 106.99, 31040, 0.573993275431269, 1.86733747327152, 0.730694023133665, 0, 0, 0.768261431883502, 0.765635572243015, 0.00262585964048667, 106.63072727273, 107.309784946237, 106.991887667888, 106.950083168317
5/26/2017, 106.84, 107.11, 106.66, 106.69, 16721, 0.56791605128383, 1.9925882509157, 0.831167466858358, 2.23274028298773, 0, 0.752193810000634, 0.762947219794539, -0.0107534097939054, 106.699272727275, 107.363096774194, 107.060554334554, 107.040599883518
5/30/2017, 106.54, 106.94, 106.46, 106.74, 42850, 0.561752064229889, 1.6651421420584, 0.96462414382274, 2.11813037964568, 0, 0.735021812115193, 0.75736213825867, -0.0223403261434773, 106.854363636366, 107.429892473119, 107.112065934066, 107.129484104321
5/31/2017, 107.06, 107.49, 107.06, 107.34, 24055, 0.565617147094311, 1.64726721597221, 1.18667266204309, 2.05833806686529, 0, 0.761054898534127, 0.758100690313761, 0.00295420822036552, 107.23672727273, 107.482387096775, 107.17980952381, 107.237858476475
6/1/2017, 107.49, 108.36, 107.33, 108.36, 70462, 0.579805069588854, 1.90370406841392, 1.79404899909832, 2.22012093257, 0, 0.854145722383322, 0.777309696727673, 0.0768360256556485, 107.685454545457, 107.626344086022, 107.27452014652, 107.380813186813
6/2/2017, 108.84, 109.12, 108.65, 109.09, 39263, 0.581962539862644, 1.93899739805778, 1.93942019176831, 2.28457509371563, 0, 0.975579892380452, 0.816963735858229, 0.158616156522223, 108.318545454548, 107.862129032259, 107.378910866911, 107.545991015274
6/5/2017, 109.03, 109.03, 108.45, 108.65, 70157, 0.584555718361114, 1.61877021907904, 1.78503056421567, 2.11407128549616, 0, 1.02450318918869, 0.858471626524322, 0.16603156266437, 108.661090909094, 107.966580645162, 107.475545787546, 107.688924351966
6/6/2017, 108.22, 108.5, 108.02, 108.11, 37424, 0.587238737026532, 1.32328093507704, 1.60472614677063, 2.26895571336824, 0, 1.00808123438956, 0.88839354809737, 0.119687686292194, 108.730363636366, 108.048021505377, 107.53264957265, 107.806848390446
6/7/2017, 108.03, 108.16, 107.7, 108.03, 25710, 0.579580309793033, 1.04915903608447, 1.4327898882136, 2.29261515880785, 0, 0.977345158870165, 0.906183870251929, 0.0711612886182353, 108.703454545457, 108.130881720431, 107.587616605617, 107.917594291539
6/8/2017, 108.07, 108.17, 107.54, 107.87, 22868, 0.580619799977698, 1.06498180454238, 1.32384640478968, 2.20696675347735, 0, 0.929362818689768, 0.910819659939497, 0.0185431587502707, 108.57272727273, 108.176989247312, 107.621575091575, 108.018558798999
6/9/2017, 107.71, 108.37, 107.54, 108.04, 28551, 0.589132589156003, 0.872671497338673, 1.43768586703716, 2.31657232132275, 0, 0.894740041412348, 0.907603736234067, -0.0128636948217195, 108.50072727273, 108.258215053764, 107.67978021978, 108.121975429975
6/12/2017, 108.05, 108.26, 107.55, 107.98, 34098, 0.592863406980866, 0.765163816640576, 1.44825120249726, 2.37295215047041, 0, 0.852631141364085, 0.896609217260071, -0.0439780758959856, 108.29072727273, 108.321956989248, 107.738007326007, 108.219568854569
6/13/2017, 108.24, 108.47, 108.14, 108.33, 26443, 0.58401662652547, 1.26892892667996, 1.65858233150404, 2.58439101578466, 0, 0.83784347162414, 0.884856068132885, -0.0470125965087448, 108.141272727276, 108.41311827957, 107.801240537241, 108.326019279393
6/14/2017, 108.75, 109.12, 108.59, 108.82, 15658, 0.588616018139395, 1.4311471594772, 1.71841332665461, 2.70007858058673, 0, 0.855797935826445, 0.879044441671597, -0.0232465058451521, 108.194363636367, 108.586860215054, 107.894588522589, 108.445868653936
6/15/2017, 108.05, 108.58, 107.99, 108.58, 17835, 0.598641880081346, 1.3311337493818, 1.63583021800664, 2.75898610544595, 0, 0.840966841559592, 0.871428921649196, -0.0304620800896042, 108.287818181821, 108.696193548387, 107.964998778999, 108.553313501144
6/16/2017, 108.84, 108.94, 108.36, 108.94, 76118, 0.593450601911795, 1.51136704393678, 1.90113917492131, 2.99596287627546, 0, 0.848481319366925, 0.866839401192742, -0.0183580818258164, 108.63963636364, 108.87623655914, 108.047831501832, 108.669433283358
6/19/2017, 109.16, 109.9, 109.13, 109.9, 65047, 0.602529418959576, 1.6353010551873, 2.11796458443087, 2.98071246950561, 0, 0.921280624550818, 0.877727645864357, 0.0435529786864606, 109.243272727276, 109.171913978495, 108.163641025641, 108.81431918656
6/20/2017, 108.86, 109.39, 108.84, 109.04, 74556, 0.625523514182635, 0.99409578009592, 1.76974465533377, 2.83475581942778, 0, 0.899214204115992, 0.882024957514684, 0.0171892466013082, 109.37363636364, 109.289333333334, 108.248354090354, 108.925444009851
6/21/2017, 109.06, 110.09, 109.06, 110.01, 73984, 0.63673056801337, 1.23989146282393, 2.09305222130036, 2.8909958131821, 0, 0.949057160138665, 0.89543139803948, 0.0536257620991845, 109.772363636367, 109.512516129033, 108.372202686203, 109.065332573707
6/22/2017, 110.35, 111.82, 110.35, 111.37, 52861, 0.678768010216335, 2.32959373504682, 2.25224117231881, 3.13452611535498, 0, 1.0857824714369, 0.933501612718964, 0.152280858717936, 110.500909090912, 109.877204301076, 108.557440781441, 109.245852941176
6/23/2017, 111.4, 111.42, 110.97, 111.42, 46538, 0.66473410189287, 2.16847660907135, 2.25401582607477, 2.96585313097135, 0, 1.18451845639777, 0.983704981454725, 0.200813474943043, 111.089818181821, 110.206817204301, 108.745028083028, 109.422369146005
6/26/2017, 111.62, 111.62, 111.13, 111.16, 92521, 0.655014753069975, 1.96557737730983, 2.33273833498677, 2.80997802497385, 0, 1.2276361830036, 1.0324912217645, 0.195144961239097, 111.392545454549, 110.496645161291, 108.932559218559, 109.584903129657
6/27/2017, 111.12, 111.2, 110.4, 110.4, 41615, 0.66277960102985, 1.48471456766709, 1.95426001251288, 2.65435932022248, 0, 1.18680094107934, 1.06335316562747, 0.123447775451873, 111.329272727276, 110.692623655914, 109.087687423687, 109.717768892443
6/28/2017, 110.68, 110.89, 110.58, 110.78, 24743, 0.649596719227394, 1.56393977112787, 2.41872202227849, 2.58595916782693, 0, 1.17159611118338, 1.08500175473865, 0.0865943564447269, 111.382363636367, 110.922451612904, 109.254857142857, 109.858663781799
6/29/2017, 110.36, 110.43, 108.89, 109.56, 23207, 0.710242865354237, 0.960206077127663, 1.99235576701826, 2.32630825795945, 0, 1.04901003521151, 1.07780341083322, -0.0287933756217122, 110.859090909094, 110.887698924732, 109.368813186813, 109.956304516129
6/30/2017, 109.72, 109.77, 109.18, 109.35, 59523, 0.703004096129855, 0.781648536720392, 1.78370764709292, 2.24077757143244, 0, 0.924260146228292, 1.04709475791224, -0.122834611683944, 110.281818181822, 110.830322580646, 109.465499389499, 110.044167619047
7/3/2017, 109.24, 109.67, 109.19, 109.19, 215456, 0.690812556243334, 0.833011034596726, 1.89427851008497, 2.21929043047215, 0, 0.803225217295818, 0.998320849788952, -0.195095632493134, 109.818909090913, 110.742322580646, 109.563848595848, 110.124168228971
7/5/2017, 108.87, 109.67, 108.76, 109.49, 30817, 0.696030065443412, 0.911934484205476, 1.70162650640072, 2.14771354254167, 0, 0.723175341724286, 0.943291748176019, -0.220116406451733, 109.326363636367, 110.690258064516, 109.675228327228, 110.210901820866
7/6/2017, 108.85, 108.94, 107.97, 108.15, 183069, 0.739694084809331, 0.259842681140632, 1.10317057187505, 1.78926215706604, 0, 0.545322301413549, 0.863697858823525, -0.318375557409976, 108.540363636367, 110.457182795699, 109.727010989011, 110.253481104651
7/7/2017, 108.32, 108.78, 108.17, 108.68, 70916, 0.728266649875991, 0.114160824289123, 1.19027481890146, 1.79539031888955, 0, 0.442043454430319, 0.779366977944884, -0.337323523514565, 108.310909090912, 110.292580645162, 109.794725274725, 110.31074895647
7/10/2017, 108.56, 108.63, 108.24, 108.42, 21317, 0.713803897187757, -0.197869644404238, 0.981371476662281, 1.66713684676189, 0, 0.335348705888705, 0.690563323533648, -0.355214617644943, 108.148363636367, 110.103956989248, 109.864903540903, 110.35817498532
7/11/2017, 108.16, 108.4, 107.77, 108.23, 27079, 0.709332787641521, -0.120115317357826, 0.885323460495107, 1.47188689286379, 0, 0.232777621351659, 0.59900618309725, -0.366228561745592, 108.031818181822, 109.862, 109.92095970696, 110.398209576683
7/12/2017, 109.12, 109.61, 109.03, 109.34, 17795, 0.730131088587157, 0.391318616900244, 1.11434345469458, 1.57698950960234, 0, 0.238309932653408, 0.526866933008482, -0.288557000355074, 108.306545454549, 109.754279569893, 110.035347985348, 110.47005468216
7/13/2017, 109.21, 109.45, 108.69, 109.25, 47339, 0.728978549792346, 0.388509488484348, 0.940693927877135, 1.54020678618356, 0, 0.232749094697184, 0.468043365346222, -0.235294270649039, 108.684000000004, 109.658365591398, 110.129914529914, 110.536959937156
7/14/2017, 109.47, 110.16, 109.44, 109.91, 26008, 0.72976854914542, 0.629972099443351, 1.14036059834174, 1.59054111500597, 0, 0.278389474136631, 0.430112587104304, -0.151723112967673, 109.128909090913, 109.701870967742, 110.231787545788, 110.621230514096
7/17/2017, 110, 110.15, 109.49, 109.61, 36987, 0.725284355211609, 0.485930533870805, 0.902599813733252, 1.55322369328015, 0, 0.287043452624658, 0.401498760208375, -0.114455307583717, 109.409090909094, 109.745978494624, 110.317733821734, 110.694163398693
7/18/2017, 109.58, 109.76, 109.21, 109.67, 17630, 0.71371840308204, 0.522271761169791, 0.869960721375783, 1.44655340654189, 0, 0.295338809529824, 0.380266770072665, -0.084927960542841, 109.663818181822, 109.765010752689, 110.416241758242, 110.766603692572
7/19/2017, 110.04, 110.35, 110.04, 110.25, 21338, 0.705304511589178, 0.584531073062025, 1.19338914367879, 1.50142867222632, 0, 0.344740142609027, 0.373161444579937, -0.0284213019709105, 110.152727272731, 109.815053763441, 110.548051282051, 110.853586163123
7/20/2017, 110.61, 111.21, 110.61, 111.04, 148100, 0.708499921492899, 0.660874921369214, 1.34677393487855, 1.59420459225148, 0, 0.442536171174112, 0.387036389898772, 0.0554997812753397, 110.605090909094, 109.946193548388, 110.711445665446, 110.960663121676
7/21/2017, 110.7, 110.9, 110.68, 110.76, 56403, 0.691027805330832, 0.650111514279076, 1.28533646978768, 1.56957340724818, 0, 0.491777661688928, 0.407984644256803, 0.083793017432125, 110.909090909095, 110.011720430108, 110.848688644688, 111.056728674203
7/24/2017, 110.68, 110.74, 110.22, 110.61, 16442, 0.681776762792883, 0.501747559131594, 1.26327662433979, 1.39736975403194, 0, 0.512787061246826, 0.428945127654808, 0.0838419335920178, 110.995818181822, 110.050903225807, 110.998493284493, 111.145808510638
7/25/2017, 111, 111, 110.01, 110.16, 33126, 0.695268349182051, 0.0927837622902141, 1.03456618159876, 1.32879846716638, 0, 0.487506253934669, 0.44065735291078, 0.0468489010238886, 110.76963636364, 110.012408602151, 111.111106227106, 111.219703326341
7/26/2017, 109.94, 109.99, 109.73, 109.96, 27426, 0.681258851205893, 0.299986071366097, 0.856977366605606, 1.18130197566011, 0, 0.446189310839003, 0.441763744496425, 0.00442556634257824, 110.591090909095, 109.957806451613, 111.202463980464, 111.285859351916
7/27/2017, 109.82, 109.82, 108.53, 108.94, 84608, 0.718888031160914, -0.315697273022784, 0.554789478995182, 1.08503436907186, 0, 0.327366186637676, 0.418884232924675, -0.0915180462869993, 110.008363636367, 109.795935483871, 111.240827838828, 111.321821095571
7/28/2017, 108.84, 109.43, 108.69, 109.3, 18310, 0.714546011060718, -0.684332980418185, 0.9855625132815, 1.31029614108416, 0, 0.259258426233345, 0.386959071586409, -0.127700645353064, 109.698909090913, 109.662967741936, 111.270476190476, 111.366462643678
7/31/2017, 109.59, 109.85, 109.46, 109.49, 98537, 0.702757192971867, -0.63432085294943, 0.919257573764822, 1.32128077375885, 0, 0.218099828466606, 0.353187222962448, -0.135087394495842, 109.428363636367, 109.573462365592, 111.306373626373, 111.414877657062
8/1/2017, 109.89, 109.89, 109.07, 109.23, 169335, 0.706743942191387, -0.6357863375989, 0.807190766181845, 1.14921889094038, 0, 0.162626854963136, 0.315075149362586, -0.15244829439945, 109.086545454549, 109.511419354839, 111.326139194139, 111.454749790327
8/2/2017, 109.19, 109.19, 108.7, 108.92, 328302, 0.697647436332051, -0.499247070862248, 0.660843347674044, 0.985566197256702, 0, 0.0925824813639764, 0.270576615762864, -0.177994134398888, 108.77763636364, 109.357032258065, 111.327340659341, 111.484993564993
8/3/2017, 109.17, 109.24, 108.88, 109.04, 80776, 0.678543386161249, -0.593857163688331, 0.655162851908519, 0.992110483727723, 0, 0.0462219894402836, 0.225705690498348, -0.179483701058064, 108.740727272731, 109.283311827958, 111.340993894994, 111.517406130963
8/4/2017, 109.11, 109.19, 108.68, 108.78, 70516, 0.669598752396318, -0.286699550714501, 0.544750853786388, 1.02142102437413, 0, -0.0113678203511114, 0.178290988328456, -0.189658808679568, 108.667090909095, 109.273526881721, 111.343455433455, 111.541825503356
8/7/2017, 108.79, 108.87, 108.67, 108.86, 13463, 0.644837448754252, -0.176119329299633, 0.482970901813057, 0.841258107481586, 0, -0.0499767275056371, 0.132637445161637, -0.182614172667275, 108.699090909095, 109.293935483871, 111.341035409035, 111.567468432671
8/8/2017, 108.74, 108.99, 108.19, 108.4, 68317, 0.652095520644082, -0.288171856832158, 0.443140272315063, 0.872902600688125, 0, -0.116351492626634, 0.0828396576039831, -0.199191150230618, 108.57763636364, 109.255161290323, 111.312368742368, 111.580137678633
8/9/2017, 108.22, 108.53, 108.16, 108.53, 36708, 0.635794680880195, -0.354352501956765, 0.462519336850707, 0.971322747715376, 0, -0.156658200426534, 0.0349400859978796, -0.191598286424414, 108.557090909095, 109.200021505377, 111.278183150183, 111.595590815273
8/10/2017, 108.16, 108.19, 107.17, 107.19, 32197, 0.674994466649232, -0.358055952855573, -0.0161583225371669, 0.727503159539075, 0, -0.293346838156637, -0.0307172988330237, -0.262629539323613, 107.94763636364, 109.012258064517, 111.186551892552, 111.57569221628
8/11/2017, 107.34, 107.98, 107.34, 107.54, 22453, 0.675888265167609, -0.431410847468256, -0.180338795505638, 0.984638734430784, 0, -0.369175863863632, -0.0984090118391453, -0.270766852024486, 107.626545454549, 108.810731182796, 111.107616605616, 111.564940930037
8/14/2017, 108.12, 108.36, 108.06, 108.12, 10893, 0.676570225992586, -0.101602883755111, -0.216858238932679, 1.06293097842903, 0, -0.37811113057009, -0.154349435585334, -0.223761694984756, 107.639818181822, 108.68182795699, 111.040522588522, 111.568955334987
8/15/2017, 108.3, 108.41, 108.17, 108.21, 35257, 0.655607006677779, 0.00456166905539248, -0.0888315456293494, 1.07772835084222, 0, -0.373623249721064, -0.19820419841248, -0.175419051308583, 107.706909090913, 108.561612903226, 110.973533577533, 111.574871794872
8/16/2017, 108.36, 108.68, 108.35, 108.55, 20100, 0.642524850142537, -0.315243439327818, 0.127122958501223, 1.14140172645417, 0, -0.338726781822587, -0.226308715094501, -0.112418066728085, 107.885090909095, 108.510860215054, 110.920407814408, 111.588947835201
8/17/2017, 108.33, 108.68, 107.38, 107.38, 81897, 0.677582127573327, -0.692641204874501, -0.135249310548394, 0.80449698060225, 0, -0.400859443362833, -0.261218860748168, -0.139640582614665, 107.703272727277, 108.228387096775, 110.804549450549, 111.573088129926
8/18/2017, 107.33, 107.53, 107.05, 107.05, 48995, 0.668106776421136, -1.10502800198034, -0.175685029650393, 0.704656460193799, 0, -0.471295466582532, -0.303234181915041, -0.168061284667491, 107.446000000004, 107.944344086022, 110.677958485958, 111.549069968553
8/21/2017, 107, 107.42, 106.89, 107.36, 17937, 0.657552057517591, -0.857869961501676, -0.141623063093046, 0.799317042115525, 0, -0.496380151822109, -0.341863375896454, -0.154516775925655, 107.406181818186, 107.692817204302, 110.562649572649, 111.532975155279
8/22/2017, 107.52, 108.56, 107.31, 108.56, 9768, 0.675341280861589, -0.369585475546719, 0.151941173321017, 1.01397833472958, 0, -0.414650145650015, -0.356420729847166, -0.0582294158028482, 107.770727272731, 107.587720430108, 110.486217338217, 111.546494133885
8/23/2017, 108.12, 108.27, 107.75, 107.86, 23700, 0.683286639883343, -0.812065703979414, -0.0852132789542473, 0.945550393564725, 0, -0.401731763086119, -0.365482936494957, -0.0362488265911617, 107.910727272732, 107.465677419355, 110.386393162393, 111.542331288343
8/24/2017, 107.97, 108.43, 107.84, 108.05, 49214, 0.675283036824864, -1.06084436416718, -0.15321394486543, 0.934909526363508, 0, -0.371875688278678, -0.366761486851701, -0.00511420142697672, 107.884909090913, 107.371290322581, 110.269426129426, 111.542614095466
8/25/2017, 108.51, 108.83, 108.32, 108.32, 11035, 0.675924257039145, -0.856866414193514, -0.0381302801513733, 0.978227188577502, 0, -0.322707815557408, -0.357950752592842, 0.0352429370354347, 107.975454545459, 107.362903225807, 110.158844932845, 111.549157427938
8/28/2017, 108.72, 108.95, 108.53, 108.72, 61046, 0.668739052118803, -0.650065057094841, -0.0288866289206629, 1.13705617652939, 0, -0.248599564102776, -0.336080514894829, 0.0874809507920534, 108.277636363641, 107.395526881721, 110.074771672771, 111.564917123037
8/29/2017, 108.3, 109.05, 108.3, 108.98, 45659, 0.668196405386662, -0.402573488385188, -0.189886384140666, 1.18032189703115, 0, -0.166963759526027, -0.302257163821069, 0.135293404295042, 108.654909090914, 107.470881720431, 109.986581196581, 111.586304018469
8/30/2017, 108.74, 109.35, 108.66, 109.18, 14953, 0.665222953343895, -0.26117131067892, 0.0523061366574711, 1.1891234729362, 0, -0.0851469467149002, -0.258835120399835, 0.173688173684935, 109.127272727277, 107.614731182796, 109.931545787546, 111.611745081266
8/31/2017, 109.54, 111, 109.54, 110.78, 41647, 0.704979147353152, 0.609153899218708, 0.190627804153588, 1.4830120350992, 0, 0.107560208014206, -0.185556054717027, 0.293116262731233, 109.884000000005, 108.021161290323, 109.956356532356, 111.674171597633
9/1/2017, 111.2, 111.24, 110.67, 110.95, 72317, 0.694391261348292, 0.548458481229917, -0.0769630930237633, 1.45308004841123, 0, 0.270877093251954, -0.0942694251232306, 0.365146518375185, 110.448000000005, 108.432172043011, 109.986913308913, 111.739059519666
9/5/2017, 110.67, 111, 110.03, 110.46, 95322, 0.706505295349116, 0.324373013400522, -0.200093877680224, 1.35775840481846, 0, 0.356656680338489, -0.00408420403088672, 0.360740884369375, 110.692000000005, 108.769784946237, 110.003684981685, 111.790951496388
9/6/2017, 110.76, 111.16, 110.62, 111.08, 22600, 0.698942619535922, 0.598790067273828, 0.00173772457589158, 1.5451347764051, 0, 0.469257135402415, 0.0905840638557737, 0.378673071546642, 111.221090909095, 109.157032258065, 110.047301587301, 111.855926152591
9/7/2017, 111.47, 112.4, 111.19, 112.22, 25237, 0.716063258502475, 1.0111737973673, 0.425271332793407, 1.61987217243968, 0, 0.64306937643083, 0.201081126370785, 0.441988250060045, 111.86654545455, 109.669655913979, 110.137282051282, 111.945632477483
9/8/2017, 112.31, 112.89, 112.31, 112.65, 29124, 0.707401579455751, 1.09824266285463, 0.434583194764719, 1.89616864237973, 0, 0.806220626508022, 0.322109026398232, 0.48411160010979, 112.460727272732, 110.154258064517, 110.254903540903, 112.043157265298
