Date,KXI_Open,KXI_High,KXI_Low,KXI_Close,KXI_Volume,KXI_ATRPercentOfClose20,KXI_SQN25,KXI_SQN50,KXI_SQN100,KXI_SQN200,KXI_MACD,KXI_MACD_Avg,KXI_MACD_Diff,KXI_LinReg10,KXI_LinReg30,KXI_LinReg90,KXI_LinReg270
9/1/2017, 102.92, 103.01, 102.88, 103, 4785, 0.512850996803912, -0.142327137165952, 0.0925140072332204, 0.614859267339705, 0, -0.107305278249896, -0.0832101040723107, -0.0240951741775855, 102.53509090909, 102.71494623656, 103.040881562882, 105.893695092238
9/5/2017, 102.7, 103, 102.41, 102.78, 20532, 0.516953395964807, -0.0776268784637763, -0.0239086236885512, 0.496462368401078, 0, -0.100472291653205, -0.0866625415884895, -0.0138097500647151, 102.634181818181, 102.66511827957, 102.971001221001, 105.885230134159
9/6/2017, 103.3, 103.61, 103.17, 103.53, 6194, 0.527633019756589, 0.234590323436174, -0.0421643264344303, 0.754793718918949, 0, -0.034144768916164, -0.0761589870540244, 0.0420142181378604, 103.017818181817, 102.728580645162, 102.932815628816, 105.894141166871
9/7/2017, 103.9, 104, 103.77, 103.93, 7071, 0.521933553436252, 0.413914504329457, 0.23046767347776, 0.673949007890932, 0, 0.0501191850107574, -0.050903352641068, 0.101022537651825, 103.518727272726, 102.857161290323, 102.906483516484, 105.911909530851
9/8/2017, 103.96, 104, 103.69, 103.69, 6242, 0.511932939513919, 0.137435764458404, -0.0060481286034863, 0.575522813550332, 0, 0.0964214943835771, -0.021438383236139, 0.117859877619716, 103.708909090908, 102.984752688173, 102.867833943834, 105.923637632051
9/11/2017, 104.01, 104.34, 104.01, 104.11, 6993, 0.515591299330404, 0.32923445304673, 0.636322866532481, 0.840579161494044, 0, 0.165103685551657, 0.0158700305214201, 0.149233655030236, 104.032181818181, 103.131204301076, 102.841462759463, 105.944524137931
9/12/2017, 104, 104.09, 103.87, 104.09, 10369, 0.501434332449072, 0.168776010891039, 0.6542060073198, 0.809123933963628, 0, 0.215437554010379, 0.0557835352192118, 0.159654018791167, 104.213636363635, 103.246559139785, 102.832141636142, 105.964364935065
9/13/2017, 103.93, 104.07, 103.82, 103.83, 2774, 0.490557494764449, 0.313069482794512, 0.652204115646335, 0.793602530371145, 0, 0.23167705147506, 0.0909622384703815, 0.140714813004679, 104.231272727272, 103.328903225807, 102.820512820513, 105.977779275809
9/14/2017, 103.56, 103.62, 103.45, 103.61, 11122, 0.485357160962485, 0.244820139064705, 0.734048030035919, 0.472538445919015, 0, 0.224210252605801, 0.117611841297465, 0.106598411308335, 104.12109090909, 103.379032258065, 102.798874236874, 105.985826826636
9/15/2017, 103.67, 103.83, 103.64, 103.67, 5052, 0.471433034387546, 0.49753478006969, 0.972112834113504, 0.452869431890112, 0, 0.220591418704188, 0.13820775677881, 0.0823836619253785, 104.012363636363, 103.456623655915, 102.777433455434, 105.994882932647
9/18/2017, 103.83, 104.04, 103.62, 103.86, 23567, 0.467261597739352, 0.687802924401287, 0.970418168321207, 0.638633154797723, 0, 0.230398982813142, 0.156646001985676, 0.0737529808274657, 103.96909090909, 103.55670967742, 102.765118437119, 106.007804469274
9/19/2017, 103.85, 103.85, 103.58, 103.77, 10134, 0.457774887386997, 0.288106644191078, 1.05103776882775, 0.628003229782294, 0, 0.228277855174127, 0.170972372623367, 0.0573054825507608, 103.803818181817, 103.664537634409, 102.747838827839, 106.018325966851
9/20/2017, 103.42, 103.42, 102.22, 102.58, 9422, 0.515481917147019, -0.438980336247157, 0.623651061422453, 0.358145172722086, 0, 0.129085771067494, 0.162595052312192, -0.0335092812446979, 103.323454545453, 103.584580645162, 102.682473748474, 106.00239876146
9/21/2017, 102.3, 102.3, 101.79, 101.79, 14438, 0.53231386489728, -0.87349563009404, 0.0617645347437786, 0.225276444497881, 0, -0.0131198306806368, 0.127452075713626, -0.140571906394263, 102.701999999999, 103.403053763441, 102.589548229548, 105.96939290218
9/22/2017, 102.05, 102.08, 101.75, 101.91, 4860, 0.521293463767043, -0.473293592936165, 0.00782830501811089, 0.246088159771075, 0, -0.114812312612287, 0.0789991980484437, -0.193811510660731, 102.190727272726, 103.216000000001, 102.518764346764, 105.939455927774
9/25/2017, 101.86, 102.25, 101.86, 102.12, 5035, 0.513305582137431, -0.259020105713137, -0.15082457128697, 0.327932039411944, 0, -0.176425370392224, 0.0279142843603102, -0.204339654752534, 101.93309090909, 103.047892473119, 102.453836385836, 105.914455934195
9/26/2017, 102.23, 102.38, 102.23, 102.34, 6539, 0.499294779611888, -0.40281460446102, -0.0953100515095308, 0.182498393130045, 0, -0.205137306027311, -0.018696033717214, -0.186441272310097, 101.855999999999, 102.960086021506, 102.391123321123, 105.894489973845
9/27/2017, 102.12, 102.12, 101.5, 101.86, 6380, 0.517798314924471, -0.623303438898156, -0.280385484761586, -0.0236235235185625, 0, -0.263585263507494, -0.06767387967527, -0.195911383832224, 101.656545454545, 102.839182795699, 102.325816849817, 105.864505778851
9/28/2017, 101.52, 101.84, 101.33, 101.6, 39325, 0.519249897050161, -0.732878288111434, -0.533213171158903, -0.087297002902929, 0, -0.327114742860829, -0.119562052312382, -0.207552690548447, 101.430727272726, 102.712989247312, 102.264923076923, 105.829412902492
9/29/2017, 102, 102, 101.82, 101.82, 3756, 0.511864074477328, -0.213873926922776, -0.549838659053898, -0.0277030092323001, 0, -0.355610890583662, -0.166771819966638, -0.188839070617024, 101.402545454545, 102.571032258065, 102.213201465201, 105.799466396488
10/2/2017, 101.88, 102.02, 101.72, 101.85, 24567, 0.500855179775331, -0.371770713439302, -0.542822474789448, -0.0404016366554495, 0, -0.371491224092068, -0.207715700791724, -0.163775523300344, 101.523636363636, 102.423505376345, 102.171660561661, 105.770556947925
10/3/2017, 101.88, 102.1, 101.88, 102.05, 6599, 0.487128809966796, -0.134986250918416, -0.248799579273388, -6.71503107001599E-05, 0, -0.363745146651738, -0.238921589963727, -0.124823556688011, 101.805454545454, 102.340838709678, 102.151277167277, 105.74621273078
10/4/2017, 102, 102.56, 101.97, 102.38, 10766, 0.490094943389881, -0.0208625801479268, -0.226465530905871, 0.0211233599180131, 0, -0.327206252399023, -0.256578522450786, -0.070627729948237, 102.05709090909, 102.308193548388, 102.154820512821, 105.729029777487
10/5/2017, 102.43, 102.67, 102.43, 102.43, 6364, 0.479518932822838, -0.0565052600934921, -0.300589360632417, -0.0358385961634525, 0, -0.290861463427262, -0.263435110646081, -0.0274263527811812, 102.178909090908, 102.285978494624, 102.160717948718, 105.713054835924
10/6/2017, 102.06, 102.06, 101.78, 101.83, 5281, 0.490143062698528, -0.442052156746037, -0.682979884243945, -0.317498026473286, 0, -0.306934788723709, -0.272135046261607, -0.0347997424621019, 102.082545454545, 102.129935483871, 102.148898656899, 105.684893969339
10/9/2017, 102.1, 102.24, 101.92, 101.96, 4040, 0.485148143103781, -0.503474696645905, -0.460344280111764, -0.247872199133246, 0, -0.305659647132913, -0.278839966435868, -0.0268196806970449, 102.077454545454, 102.015161290323, 102.159924297925, 105.659765265662
10/10/2017, 102.61, 102.98, 102.61, 102.89, 8822, 0.506292345585757, 0.0600694826594655, -0.00574442861402815, 0.0276090045168288, 0, -0.226989269565948, -0.268469827061884, 0.0414805574959361, 102.446363636363, 102.00511827957, 102.225811965812, 105.653885400314
10/11/2017, 103.21, 103.47, 103.2, 103.36, 29994, 0.506847895370091, -0.067760510696465, 0.114172989597982, -0.0434214202913078, 0, -0.125273284069721, -0.239830518463451, 0.114557234393731, 102.851636363636, 102.058430107527, 102.317916971917, 105.657500258987
10/12/2017, 103.3, 103.87, 103.3, 103.8, 10819, 0.506921084221387, -0.0488450958066449, 0.254090803810885, -0.0872497500499566, 0, -0.00905394176844254, -0.19367520312445, 0.184621261356007, 103.27509090909, 102.169634408603, 102.430901098901, 105.669790801415
10/13/2017, 104.19, 104.42, 104.15, 104.25, 15520, 0.509232499904758, 0.262899555998522, 0.284809326337945, 0.0294323015566891, 0, 0.118001713217069, -0.131339819856146, 0.249341533073215, 103.777999999999, 102.342602150538, 102.561516483517, 105.690762397848
10/16/2017, 104.24, 104.24, 104.01, 104.01, 25430, 0.496424514078622, -0.0349025384901774, 0.206358028099608, -0.0866055860180233, 0, 0.197056694038011, -0.0656605170773145, 0.262717211115325, 104.071454545454, 102.492107526882, 102.654021978022, 105.706455276382
10/17/2017, 103.83, 103.85, 103.5, 103.68, 10574, 0.497699247915235, -0.174143370737367, -0.00782784440845239, -0.25294702657663, 0, 0.230423910418665, -0.00644363157811861, 0.236867541996784, 104.17309090909, 102.578559139786, 102.721025641026, 105.715201492537
10/18/2017, 103.8, 103.89, 103.64, 103.89, 8107, 0.483890510373077, 0.0377825686501463, 0.24213755724811, -0.277538442322431, 1.40688593571028, 0.270692539657972, 0.0489836026690995, 0.221708936988873, 104.324363636363, 102.735849462366, 102.796644688645, 105.727822767351
10/19/2017, 103.27, 103.27, 102.97, 103.14, 7157, 0.507638315556778, -0.191861132651572, 0.0215383347674525, -0.410859440433101, 1.26656056135806, 0.239328160404924, 0.0870525142162643, 0.152275646188659, 104.144181818181, 102.822322580646, 102.845162393163, 105.725364580793
10/20/2017, 102.85, 104.5, 102.49, 102.56, 5362, 0.582975088467237, -0.456517630392083, -0.0232392769164679, -0.587823178447227, 1.13559683880762, 0.165759736085249, 0.102793958590061, 0.0629657774951879, 103.604909090908, 102.824301075269, 102.883394383395, 105.711485076789
10/23/2017, 102.59, 102.74, 102.26, 102.28, 9299, 0.578807477703752, -0.655299380005147, -0.0520628316984337, -0.784050153670672, 1.12330946166152, 0.0838954750247041, 0.0990142618769899, -0.0151187868522858, 102.95509090909, 102.826043010753, 102.905777777778, 105.692274988044
10/24/2017, 102.25, 102.25, 101.81, 101.84, 9044, 0.575318218564049, -0.794946046902117, -0.442718674448553, -0.980500356485188, 1.10450684966093, -0.0162989799375453, 0.0759516135140828, -0.0922505934516281, 102.321818181818, 102.782430107527, 102.901333333334, 105.664752545584
10/25/2017, 101.77, 101.77, 101.12, 101.53, 14289, 0.583678587704468, -0.48644245375999, -0.653773626525178, -1.07155145169149, 1.13310012476639, -0.11934251040725, 0.0368927887298162, -0.156235299137067, 101.732727272727, 102.696666666667, 102.894854700855, 105.631605459406
10/26/2017, 101.79, 102.14, 101.72, 101.79, 5804, 0.583041975234825, 0.00974628848978557, -0.64852214269336, -1.00610513320472, 1.1210884951161, -0.17797385182476, -0.00608053938109899, -0.171893312443661, 101.421272727272, 102.64406451613, 102.872014652015, 105.603891675957
10/27/2017, 101.78, 101.78, 101.15, 101.34, 6217, 0.587926292936602, -0.271503290678421, -0.530030229012338, -1.05954729451111, 1.06249011282436, -0.257779331831912, -0.0564202978712617, -0.201359033960651, 101.154, 102.550107526882, 102.822361416362, 105.567939823335
10/30/2017, 101.37, 101.37, 100.85, 100.9, 19732, 0.586733676906695, -0.585359710526709, -0.592020198095511, -0.914226638243198, 0.999203017683923, -0.352467051702675, -0.115629648637544, -0.236837403065131, 100.845454545454, 102.428021505377, 102.738820512821, 105.524117566644
10/31/2017, 101.35, 101.81, 101.35, 101.68, 19248, 0.597869360738505, -0.288773633014149, -0.486715928786139, -0.623564824585364, 1.00699433192317, -0.360413646453836, -0.164586448200803, -0.195827198253033, 100.91, 102.418, 102.694285714286, 105.495666892349
11/1/2017, 101.68, 101.86, 101.46, 101.49, 24055, 0.588745578578153, -0.161151195807534, -0.552034554416304, -0.651534817619088, 0.986444311957391, -0.377689028136885, -0.207206964188019, -0.170482063948866, 101.06, 102.318021505377, 102.660346764347, 105.464004739337
11/2/2017, 101.48, 101.54, 101.16, 101.54, 16581, 0.577744724555859, -0.01754383612241, -0.528813456347993, -0.689735354590319, 1.00443043295017, -0.38293111887846, -0.242351795126107, -0.140579323752353, 101.208181818181, 102.178752688172, 102.619338217338, 105.433696518735
11/3/2017, 101.52, 101.76, 101.5, 101.51, 6991, 0.561826316272602, -0.135195871184713, -0.244344025105409, -0.833456441442978, 0.934632403247535, -0.385067445027801, -0.270894925106446, -0.114172519921355, 101.317272727272, 102.045290322581, 102.590034188034, 105.403223202141
11/6/2017, 101.49, 101.49, 101.1, 101.1, 11300, 0.556176457928688, -0.33669346626565, -0.498738792510765, -0.866358312529895, 0.861531962633422, -0.415059524546209, -0.299727844994399, -0.11533167955181, 101.286, 101.876387096775, 102.512234432235, 105.365536187785
11/7/2017, 100.77, 101.33, 100.77, 101.33, 23869, 0.55480082800514, -0.32153222314622, -0.329868851920258, -0.725353558036441, 0.83360461612173, -0.415479991125622, -0.322878274220643, -0.0926017169049788, 101.310545454545, 101.757913978495, 102.443819291819, 105.332611111111
11/8/2017, 101.33, 102.06, 101.33, 102, 13123, 0.559383034379145, -0.157127924146723, -0.132276292420321, -0.663068191913321, 0.869098069225457, -0.357627308347375, -0.32982808104599, -0.0277992273013855, 101.532363636363, 101.698967741936, 102.399802197802, 105.312442396314
11/9/2017, 101.77, 102.23, 101.61, 102.05, 5200, 0.561530779336984, -0.157045266660435, -0.155643934684331, -0.382010921455979, 0.950495601769958, -0.30423700351146, -0.324709865539084, 0.0204728620276237, 101.797818181818, 101.628129032259, 102.348407814408, 105.293418171057
11/10/2017, 101.93, 102.6, 101.93, 102.6, 3458, 0.563245665007526, 0.35426303519259, -0.0343005668373291, -0.172280181798608, 1.0361304733998, -0.215065260366359, -0.302780944504539, 0.08771568413818, 102.14909090909, 101.638838709678, 102.308473748474, 105.284627372125
11/13/2017, 102.37, 103.09, 102.37, 102.84, 8694, 0.568840480049432, 0.401373390748403, -0.0374706074102919, 0.0419020934020118, 1.09249182082282, -0.12360517373854, -0.266945790351339, 0.143340616612799, 102.426545454545, 101.676967741936, 102.282087912088, 105.280238273142
11/14/2017, 102.53, 103.13, 102.53, 102.92, 17200, 0.569127256314315, 0.0245432347933617, 0.0607555268269101, 0.0239810070644653, 1.05696343685752, -0.0441580383607487, -0.222388239953221, 0.178230201592472, 102.781818181818, 101.732193548388, 102.251553113553, 105.277272727273
11/15/2017, 102.65, 102.65, 102.14, 102.17, 9869, 0.582811474590152, -0.546358873597288, -0.432138235661129, -0.325940546291691, 0.988947070414063, -0.0412389660464214, -0.186158385171861, 0.14491941912544, 102.772363636363, 101.708645161291, 102.183428571429, 105.260781460193
11/16/2017, 103.01, 103.56, 102.95, 103.36, 10952, 0.614537112431619, -0.168631882290812, -0.158223578502403, 0.0505355668525836, 1.03334278983242, 0.0564467910778887, -0.137637349921911, 0.1940841409998, 103.146909090909, 101.840774193549, 102.186065934066, 105.265757685937
11/17/2017, 103.14, 103.32, 102.92, 103.28, 6221, 0.605563789154584, -0.393077824224035, -0.109887269780868, -0.0824078726269428, 0.960825831579376, 0.125956181519115, -0.0849186436337059, 0.210874825152821, 103.388545454545, 101.916752688172, 102.190175824176, 105.269143577835
11/20/2017, 103.16, 103.39, 103.08, 103.11, 11565, 0.591266576827575, -0.365403448709236, -0.292795813305348, 0.206088210712527, 1.01577009781753, 0.165418454012737, -0.0348512241044172, 0.200269678117155, 103.392909090909, 101.97047311828, 102.200754578755, 105.269375
11/21/2017, 103.58, 103.84, 103.47, 103.72, 5795, 0.593590646932671, 0.0281158116148933, -0.0958120881706896, 0.359552710776038, 1.01981333130406, 0.243112046946337, 0.0207414301057335, 0.222370616840603, 103.544363636363, 102.156172043011, 102.238957264957, 105.280289872173
11/22/2017, 104.01, 104.01, 103.5, 103.64, 2638, 0.588950798966267, -0.0904484117305718, -0.0417445222516592, 0.39960934270391, 0.927561656628304, 0.294830821501762, 0.0755593083849392, 0.219271513116823, 103.671818181818, 102.357698924732, 102.274442002442, 105.289545436825
11/24/2017, 104.29, 104.29, 104.17, 104.19, 1540, 0.587742756162978, 0.452576848460839, 0.189769761459151, 0.623045138343745, 0.975306220293435, 0.375865977389878, 0.135620642185927, 0.240245335203951, 103.909818181818, 102.656537634409, 102.343746031746, 105.308203106886
11/27/2017, 104.19, 104.26, 103.88, 103.91, 15256, 0.578145239884417, 0.595978727989322, 0.0878169065918616, 0.691794616765375, 0.957020286830675, 0.412735504340532, 0.191043614616848, 0.221691889723684, 104.044363636363, 102.947333333334, 102.406085470086, 105.321612656094
11/28/2017, 104.43, 104.81, 104.31, 104.75, 12462, 0.587793014630742, 1.03711871502352, 0.27377310551028, 0.825465223562157, 1.03010863911569, 0.503926894352134, 0.253620270563905, 0.250306623788228, 104.445636363636, 103.330903225807, 102.505042735043, 105.349312701728
11/29/2017, 104.64, 104.9, 104.54, 104.62, 12467, 0.576302354888566, 1.19450544189107, 0.262376225792179, 0.865191128596775, 1.05265957348862, 0.559260013086543, 0.314748219068433, 0.244511794018111, 104.713818181818, 103.671204301076, 102.582275946276, 105.374265386787
11/30/2017, 105.04, 105.23, 104.82, 105.02, 12671, 0.574444055894303, 1.51286926269648, 0.768652069487749, 0.987054493108087, 1.03514838596752, 0.628147670065502, 0.377428109267847, 0.250719560797655, 104.877454545454, 104.070193548388, 102.681660561661, 105.405642260039
12/1/2017, 104.87, 105, 104.5, 105, 7519, 0.57058770488113, 1.38978438743393, 1.04612823170458, 0.79215695123361, 0.99430290877734, 0.673365661487026, 0.436615619711682, 0.236750041775343, 105.116727272727, 104.40935483871, 102.78452014652, 105.436124759509
12/4/2017, 105.27, 105.78, 105.27, 105.56, 7728, 0.576128491491973, 1.85833509350924, 1.17028276042403, 0.848910786832994, 0.951150941178092, 0.745791544663575, 0.498450804702061, 0.247340739961514, 105.443999999999, 104.768903225807, 102.921746031746, 105.47562341807
12/5/2017, 105.9, 105.9, 105.56, 105.7, 10850, 0.562680391521269, 2.19971373030127, 1.14708170608362, 0.732636275793548, 0.922116841653715, 0.805204512455305, 0.55980154625271, 0.245402966202595, 105.661272727272, 105.108193548388, 103.052046398046, 105.5168321513
12/6/2017, 105.98, 106.53, 105.98, 106.42, 13311, 0.569926249902351, 2.18065975134418, 1.27628456216746, 0.871141024770962, 0.949652249194272, 0.900012911580404, 0.627843819318249, 0.272169092262156, 106.107999999999, 105.487440860216, 103.204283272283, 105.569527948071
12/7/2017, 106.29, 106.32, 105.79, 105.79, 5905, 0.57443022912258, 1.89226419533864, 1.22713496948992, 0.707510378596985, 0.838881129178035, 0.913780028711656, 0.68503106119693, 0.228748967514726, 106.173818181817, 105.736537634409, 103.328884004884, 105.610756275478
12/8/2017, 105.81, 105.81, 105.49, 105.79, 14142, 0.560833020530616, 1.86727890847077, 1.31592400438525, 0.603616993177537, 0.834276763524873, 0.91415278397163, 0.73085540575187, 0.18329737821976, 106.232363636363, 105.975483870968, 103.451706959707, 105.651299507145
12/11/2017, 105.76, 105.91, 105.69, 105.86, 72067, 0.542830143395402, 1.91616299372164, 1.2687635243819, 0.558542171842819, 0.886115844993613, 0.909611178731211, 0.766606560347739, 0.143004618383473, 106.171818181817, 106.167505376345, 103.583374847375, 105.692339580184
12/12/2017, 105.75, 106.12, 105.62, 105.86, 25726, 0.539304732957164, 2.16883313171926, 1.25903217513055, 0.556262894651772, 0.875745711727855, 0.895687001648469, 0.792422648607885, 0.103264353040584, 106.172909090908, 106.301032258065, 103.713255189255, 105.73270292887
12/13/2017, 106, 106.55, 106, 106.37, 4698, 0.542316998019207, 2.26727315027607, 1.3407114954642, 0.830340851603679, 0.889915298151134, 0.915254247505032, 0.816988968387314, 0.0982652791177183, 106.263636363636, 106.519268817205, 103.870974358974, 105.780849239281
12/14/2017, 106.23, 106.23, 105.9, 105.9, 4546, 0.539678433667025, 1.72904755408063, 1.0848255265515, 0.660211582142755, 0.881758386298277, 0.882661585455267, 0.830123491800905, 0.0525380936543622, 106.176545454545, 106.63494623656, 103.994007326007, 105.820469119715
12/15/2017, 106.12, 106.49, 105.87, 106.3, 23591, 0.539928022757018, 1.87228852295916, 1.18331096238323, 0.688430143528818, 0.928918828541062, 0.878976034442417, 0.839894000329207, 0.0390820341132094, 106.175636363635, 106.776258064517, 104.130769230769, 105.866011631466
12/18/2017, 106.96, 107.28, 106.65, 106.65, 6601, 0.557192980573066, 1.79830351203734, 1.50043928267597, 0.654151614812595, 0.982749421925302, 0.893991901489997, 0.850713580561365, 0.0432783209286318, 106.336727272726, 106.929268817205, 104.270722832723, 105.916549618836
12/19/2017, 106.81, 107.13, 106.75, 106.85, 28754, 0.550803928958461, 1.77788059381431, 1.5190569828992, 0.825210914846969, 1.01779427921187, 0.911522943746746, 0.862875453198442, 0.0486474905483048, 106.535454545454, 107.047161290323, 104.412288156288, 105.969547340248
12/20/2017, 106.79, 106.79, 106.02, 106.17, 35182, 0.565703398500056, 1.36383187839615, 1.03198198002254, 0.747859428415671, 0.975177864766724, 0.860625350714329, 0.862425432701619, -0.00180008198728987, 106.580545454544, 107.057010752689, 104.537601953602, 106.010679940269
12/21/2017, 105.27, 105.54, 105.05, 105.11, 19106, 0.596115434571529, 1.18844583488795, 0.535207547293889, 0.473570408866456, 0.833605996007118, 0.726382218273386, 0.835216789815973, -0.108834571542586, 106.14709090909, 106.945806451613, 104.621768009768, 106.034021921596
12/22/2017, 105.18, 105.38, 105.16, 105.26, 10429, 0.57832803212448, 0.853256691699016, 0.450823932624881, 0.503880653112759, 0.790665455432812, 0.624893926836464, 0.793152217220071, -0.168258290383607, 105.802545454544, 106.836903225807, 104.716918192918, 106.059372469636
12/26/2017, 105.26, 105.72, 105.26, 105.67, 4921, 0.569045786205655, 1.06142333364658, 0.437840985531663, 0.514866527878295, 0.798417910679173, 0.570965562584348, 0.748714886292926, -0.177749323708578, 105.642545454544, 106.795978494624, 104.809601953602, 106.090863777692
12/27/2017, 105.78, 105.82, 105.59, 105.73, 6665, 0.551163480723862, 1.17130408716201, 0.529047383316506, 0.527863237793137, 0.831386529175884, 0.526993589878742, 0.70437062701009, -0.177377037131347, 105.513636363635, 106.758860215054, 104.89736019536, 106.122796787149
12/28/2017, 105.99, 105.99, 105.63, 105.67, 4084, 0.540936775585192, 0.894061180635024, 0.614038305726867, 0.442741024254077, 0.723481842833431, 0.481750664370026, 0.659846634482077, -0.178095970112051, 105.47309090909, 106.700817204302, 104.991609279609, 106.153255139442
12/29/2017, 106.06, 106.25, 105.94, 105.94, 13846, 0.539954215804067, 1.05122864513384, 0.630074070409141, 0.627260418452141, 0.734887958796678, 0.462352353337607, 0.620347778253183, -0.157995424915576, 105.469999999999, 106.609290322581, 105.09608058608, 106.187492885601
1/2/2018, 105.95, 105.95, 105.5, 105.5, 8411, 0.536422863897334, 0.601356047273584, 0.740260083169688, 0.546523786068135, 0.666400256703579, 0.40678555861605, 0.577635334325756, -0.170849775709706, 105.392727272726, 106.51694623656, 105.178881562881, 106.214239914675
1/3/2018, 105.55, 105.7, 105.46, 105.51, 15788, 0.520926751342151, 0.74149563938488, 0.941690057886454, 0.650352342460177, 0.661836042522996, 0.359412308522366, 0.533990729165078, -0.174578420642713, 105.432545454544, 106.406731182796, 105.239545787546, 106.240701503221
1/4/2018, 105.76, 106.05, 105.74, 105.74, 3567, 0.519338305819981, 0.490844101681732, 1.10728088031265, 0.743757520799129, 0.688238666337738, 0.336548225873187, 0.4945022285067, -0.157954002633513, 105.653999999999, 106.299978494624, 105.315216117216, 106.270327003242
1/5/2018, 106.13, 106.45, 105.85, 106.42, 7741, 0.523577248961986, 0.848773497785632, 1.45472803921164, 0.725505164859868, 0.762425289900241, 0.369044477633821, 0.469410678332124, -0.100366200698303, 106.034909090908, 106.303204301076, 105.412525030525, 106.310078431373
1/8/2018, 106.27, 106.43, 106.17, 106.38, 9421, 0.509805755713554, 0.649818298621116, 1.55368544652934, 0.644008676411537, 0.770704346137225, 0.387107985678398, 0.452950139801379, -0.0658421541229812, 106.176363636362, 106.278602150538, 105.507533577533, 106.348594357977
1/9/2018, 106.57, 106.57, 106.16, 106.16, 85126, 0.504629610758925, 0.552363774368812, 1.39658130775955, 0.539696182351534, 0.734821080032522, 0.379298962229797, 0.438219904287063, -0.0589209420572659, 106.202545454544, 106.245075268818, 105.592705738706, 106.383111030676
1/10/2018, 105.79, 105.79, 105.07, 105.47, 29423, 0.534207883798797, -0.0307734355831743, 1.30994597374084, 0.588011664218552, 0.63545063551225, 0.313815551126424, 0.413339033654935, -0.0995234825285106, 106.023272727271, 106.092623655914, 105.649301587301, 106.406453263895
1/11/2018, 105.64, 105.64, 105.41, 105.49, 8598, 0.518302779685716, -0.0857969179943847, 1.47747123902281, 0.650644452078576, 0.630893331387865, 0.260530080306111, 0.38277724298517, -0.122247162679059, 105.873818181817, 105.988645161291, 105.710334554334, 106.429716364717
1/12/2018, 105.69, 106.12, 105.57, 105.9, 26965, 0.520226366549517, -0.236253234773824, 1.37980455957892, 0.626857812547348, 0.666282902101825, 0.248519753249653, 0.355925745038067, -0.107405991788414, 105.867090909089, 105.923247311828, 105.782576312576, 106.458867374005
1/16/2018, 106.28, 106.54, 106.1, 106.38, 30394, 0.522065929749147, 0.294829412409465, 1.58947897582146, 0.727635680819991, 0.754966854625879, 0.274568417199731, 0.3396542794704, -0.0650858622706685, 106.067636363635, 105.937161290323, 105.890180708181, 106.49487204235
1/17/2018, 106.67, 107.58, 106.67, 107.21, 15432, 0.548087910888709, 0.649473422627662, 1.78882386209102, 0.901338054456145, 0.858349909977609, 0.358058755995941, 0.343335174775508, 0.0147235812204332, 106.442909090907, 106.046279569893, 106.040866910867, 106.542926305402
1/18/2018, 107.09, 107.25, 106.88, 106.96, 15516, 0.539196706058897, 0.501521790313244, 1.71354079958192, 1.08193684635973, 0.828635645674894, 0.399447952990187, 0.354557730418444, 0.0448902225717429, 106.640545454544, 106.146752688173, 106.172888888889, 106.586492395437
1/19/2018, 107.29, 107.85, 107.18, 107.81, 15368, 0.549474591374238, 0.829886511698344, 2.0821751743127, 1.17762710744042, 0.894470595828785, 0.495129540914562, 0.382672092517667, 0.112457448396894, 107.098727272726, 106.355376344087, 106.349003663004, 106.642218696398
1/22/2018, 107.83, 108.41, 107.83, 108.41, 13998, 0.546784548577196, 0.857709784590959, 2.16890567654284, 1.36048610871453, 0.981751161389495, 0.612314493950279, 0.42860057280419, 0.18371392114609, 107.787272727271, 106.674516129033, 106.548190476191, 106.70614725493
1/23/2018, 108.5, 108.84, 108.16, 108.59, 11901, 0.549894716508805, 1.16071437959336, 2.04031541127714, 1.3737260009088, 1.01659860286378, 0.711507098249513, 0.485181877893254, 0.226325220356258, 108.421454545453, 106.961655913979, 106.746302808303, 106.771859423841
1/24/2018, 109.08, 109.16, 108.5, 108.75, 19287, 0.551976219792244, 1.06373310981437, 2.07271447535667, 1.3805651298423, 1.00345940721281, 0.793877291381378, 0.546920960590879, 0.246956330790499, 108.946363636362, 107.251032258065, 106.943032967033, 106.839027055733
1/25/2018, 108.97, 109.06, 108.15, 108.5, 93917, 0.567521135551025, 0.802499983668406, 1.82914076009143, 1.2820430056228, 0.955870734550567, 0.829422288377799, 0.603421226148263, 0.226001062229536, 109.105636363635, 107.494258064517, 107.126402930403, 106.90154025412
1/26/2018, 108.69, 109.07, 108.44, 109.07, 55909, 0.565208041138002, 0.939323422057872, 1.90826063550105, 1.34069511483109, 0.957176325944087, 0.893288912367836, 0.661394763392178, 0.231894148975659, 109.300545454544, 107.792774193549, 107.335372405373, 106.971601817431
1/29/2018, 108.64, 108.64, 108.08, 108.13, 24083, 0.587393683478921, 0.807491729300563, 1.53310205982794, 1.16786166415171, 0.817195591993875, 0.858161180025363, 0.700748046718815, 0.157413133306548, 109.057454545453, 107.985311827957, 107.497435897436, 107.026839688397
1/30/2018, 108.07, 108.39, 107.75, 107.84, 10604, 0.589198210727439, 1.25756188771034, 1.72010918533819, 0.951551152333869, 0.847457663343413, 0.797725934685516, 0.720143624312155, 0.0775823103733612, 108.688545454544, 108.098365591398, 107.617184371185, 107.04367063004
