Date,IJJ_Open,IJJ_High,IJJ_Low,IJJ_Close,IJJ_Volume,IJJ_ATRPercentOfClose20,IJJ_SQN25,IJJ_SQN50,IJJ_SQN100,IJJ_SQN200,IJJ_MACD,IJJ_MACD_Avg,IJJ_MACD_Diff,IJJ_LinReg10,IJJ_LinReg30,IJJ_LinReg90,IJJ_LinReg270
8/21/2017, 143.19, 143.62, 142.93, 143.29, 181496, 0.942212731527951, -1.3378879966839, -0.89583091096822, -0.3697820938529, 0, -1.46656296857665, -0.895069298435879, -0.571493670140774, 143.339272727275, 145.359053763441, 148.47972893773, 148.247281832298
8/22/2017, 143.58, 144.86, 143.58, 144.72, 59116, 0.940500132570538, -0.906597877932582, -0.715912488899376, -0.315954886454895, 0, -1.44422833145603, -1.00490110503991, -0.439327226416121, 143.680545454547, 144.839053763441, 148.258087912089, 148.161492983667
8/23/2017, 143.97, 144.98, 143.85, 144.48, 68610, 0.934065062474584, -1.32086228970536, -0.889403918952679, -0.344863846680934, 0, -1.42941654076088, -1.0898041921841, -0.339612348576778, 143.895454545456, 144.374752688172, 148.063155067156, 148.071670832387
8/24/2017, 144.92, 145.08, 144.43, 144.43, 57310, 0.910171253998556, -1.33982435627657, -0.790824093658827, -0.242323567091892, 0, -1.40551081824177, -1.15294551739564, -0.252565300846129, 143.78381818182, 143.961397849462, 147.864412698414, 147.982548256771
8/25/2017, 144.9, 145.74, 144.9, 145.43, 38988, 0.903755982288805, -1.0342450623399, -0.528410626838465, -0.146718952905726, 0, -1.29099196648755, -1.18055480721402, -0.110437159273533, 144.069454545456, 143.736580645161, 147.713470085471, 147.919485587583
8/28/2017, 145.75, 145.76, 144.8, 145.24, 40854, 0.89274009142831, -1.0545978869228, -0.555195753114094, -0.0452376657087193, 0, -1.20171375538112, -1.18478659684744, -0.0169271585336805, 144.589636363638, 143.537698924731, 147.584332112333, 147.853191675794
8/29/2017, 144.4, 145.36, 144.19, 145.23, 54540, 0.888442417786239, -1.51471351083532, -0.65070846988346, -0.181530705146189, 0, -1.11886941613386, -1.17160316070472, 0.0527337445708631, 145.037090909093, 143.336215053763, 147.450417582418, 147.788053531491
8/30/2017, 145.14, 146, 145.01, 145.91, 104796, 0.874011840986503, -1.04585289087473, -0.321506651517061, -0.0816048027921111, 0, -0.986967219673659, -1.13467597249851, 0.147708752824853, 145.80381818182, 143.356516129032, 147.388134310135, 147.740421300257
8/31/2017, 146.4, 146.91, 146.3, 146.82, 60074, 0.859220231115813, -0.762764466029325, -0.0451174352264327, -0.046854279739682, 0, -0.799784960684349, -1.06769777013568, 0.26791280945133, 146.392181818184, 143.529720430107, 147.394141636143, 147.715258523528
9/1/2017, 147.05, 147.77, 146.91, 147.47, 75749, 0.844871354280888, -0.483488139580241, 0.0167094370271642, -0.0658374571410248, 0, -0.59216598329175, -0.972591412766893, 0.380425429475143, 146.984181818184, 143.789225806451, 147.433931623933, 147.705872607031
9/5/2017, 147.56, 147.61, 144.98, 145.4, 325178, 0.904494633321957, -0.848356014054691, -0.340618260980339, -0.0860872596110107, 0, -0.587881417148907, -0.895649413643296, 0.307767996494389, 146.615636363638, 143.802602150537, 147.373997557999, 147.648410732714
9/6/2017, 145.93, 146.1, 145.5, 145.71, 79626, 0.881462107616237, -0.826226322114735, -0.427925585505513, 0.1209940492427, 0, -0.553095715274623, -0.827138673969561, 0.274042958694939, 146.525090909093, 144.011935483871, 147.289286935288, 147.599316605467
9/7/2017, 145.87, 145.87, 144.52, 145.1, 55306, 0.887429024918841, -0.793158880262287, -0.31971859291468, -0.106560895607281, 0, -0.568199843831536, -0.775350907941956, 0.20715106411042, 146.12181818182, 144.070903225806, 147.185313797315, 147.537164269391
9/8/2017, 144.84, 145.93, 144.61, 145.71, 64447, 0.884823649302982, -0.541792383228491, -0.480760597467635, -0.0313159101866866, 0, -0.524897382229881, -0.725260202799541, 0.20036282056966, 145.885454545457, 144.223483870967, 147.102036630038, 147.490257125773
9/11/2017, 146.72, 147.92, 146.72, 147.52, 78706, 0.905174018729261, -0.27941066779216, -0.108009558283216, 0.13527752834115, 0, -0.340601751263023, -0.648328512492238, 0.307726761229215, 146.404545454548, 144.591268817204, 147.086962148963, 147.485554679803
9/12/2017, 147.98, 148.95, 147.62, 148.9, 56822, 0.899964457224939, -0.00832694093122015, 0.0723842475582563, 0.140109934364024, 0, -0.0822436158757114, -0.535111533168932, 0.452867917293221, 147.248363636366, 145.150236559139, 147.122217338219, 147.512235064935
9/13/2017, 148.85, 149.12, 148.53, 148.77, 60943, 0.8755425979482, 0.0333035563849822, -0.115902044198055, 0.154769292552176, 0, 0.110740605477559, -0.405941105439634, 0.516681710917194, 147.845636363639, 145.71329032258, 147.181123321125, 147.535473805855
9/14/2017, 148.74, 148.87, 148.48, 148.62, 63080, 0.845725667352417, 0.239884014266299, -0.0105658405218816, -0.0357934574277427, 0, 0.248711256332939, -0.275010633085119, 0.523721889418058, 148.334000000002, 146.211419354838, 147.223689865691, 147.55490890624
9/15/2017, 148.38, 149.23, 148.38, 149.17, 110164, 0.828968031426026, 0.844593613718506, 0.343156022114753, -0.0963646790926559, 0, 0.397848247671703, -0.140438856933755, 0.538287104605458, 149.046545454548, 146.738451612903, 147.279865689867, 147.586233758082
9/18/2017, 149.65, 150.18, 149.56, 149.95, 50084, 0.81710105492117, 0.974104952868248, 0.249082176409206, -0.0315338296082382, 0, 0.572381807863934, 0.0021252760257829, 0.570256531838151, 150.030363636366, 147.397634408602, 147.387416361418, 147.634247672253
9/19/2017, 150.12, 150.23, 149.9, 149.94, 40877, 0.78730217437747, 0.680998836393114, 0.302400457980543, 0.0178031291659149, 0, 0.701804035275359, 0.142061027875698, 0.559743007399661, 150.461454545457, 148.042580645161, 147.470735042736, 147.681125230203
9/20/2017, 149.96, 150.47, 149.84, 150.39, 54126, 0.766644614833766, 0.944509713978818, 0.364231804610653, 0.248248114927338, 0, 0.831102885409393, 0.279869399382437, 0.551233486026956, 150.862363636366, 148.714279569892, 147.554744810746, 147.736975289904
9/21/2017, 150.27, 150.5, 149.89, 149.95, 47861, 0.750789592821658, 0.800359456289534, 0.159182470025756, 0.179734868496563, 0, 0.887834430267532, 0.401462405559456, 0.486372024708076, 150.734000000002, 149.232516129032, 147.635426129427, 147.782176184471
9/22/2017, 149.81, 150.51, 149.81, 150.42, 34932, 0.734289685357181, 1.75721669064582, 0.166033822396868, 0.26402855731325, 0, 0.959657328030858, 0.513101390053736, 0.446555937977121, 150.625454545457, 149.637870967742, 147.73193894994, 147.836715371822
9/25/2017, 150.34, 151.26, 150.34, 151.17, 46578, 0.724543637943082, 2.01549000959295, 0.209968652145277, 0.394609822709765, 0, 1.06482162311002, 0.623445436664993, 0.441376186445027, 150.881090909093, 150.109741935484, 147.790083028084, 147.906402467685
9/26/2017, 150.72, 151.2, 150.6, 150.84, 41918, 0.709710943121605, 1.95079319119912, 0.115712773052004, 0.407669204139118, 0, 1.10875579591436, 0.720507508514867, 0.388248287399495, 151.099636363638, 150.60617204301, 147.828940170941, 147.967707061901
9/27/2017, 151.59, 152.27, 150.44, 152.11, 243258, 0.728749975198473, 1.92274960029041, 0.367225242628971, 0.394125753752169, 0, 1.23185230399855, 0.822776467611604, 0.409075836386947, 151.625090909093, 151.187161290322, 147.952476190478, 148.054961761831
9/28/2017, 152.19, 152.64, 151.55, 152.61, 93493, 0.725756181056731, 2.13228525790098, 0.212822678995914, 0.485928423103019, 0, 1.35414327410442, 0.929049828910166, 0.42509344519425, 152.111090909093, 151.80664516129, 148.10877899878, 148.151205484128
9/29/2017, 152.71, 153, 152.49, 152.73, 50270, 0.705622786954195, 2.18351355496807, 0.224311901130932, 0.543375571853074, 0, 1.44409610510922, 1.03205908414998, 0.412037020959246, 152.530909090911, 152.230602150537, 148.276051282053, 148.248201621074
10/2/2017, 152.85, 154.23, 152.65, 154.23, 127152, 0.715044283465853, 2.23751649168867, 0.486577571027483, 0.601654490896271, 0, 1.61777315384396, 1.14920189808877, 0.468571255755182, 153.430727272729, 152.770301075269, 148.50530891331, 148.374906154275
10/3/2017, 154.38, 154.54, 153.72, 154.43, 75216, 0.704961573832749, 2.3573256109842, 0.527557009304061, 0.726400811972198, 0, 1.75136317033019, 1.26963415253706, 0.481729017793136, 154.164181818184, 153.257569892473, 148.738871794873, 148.503464315238
10/4/2017, 154.35, 154.61, 153.92, 154.15, 52068, 0.693310769086228, 2.27136037742698, 0.234921945651473, 0.779388849406652, 0, 1.81373297617748, 1.37845391726514, 0.435279058912335, 154.646000000002, 153.732774193548, 148.942529914531, 148.623856348168
10/5/2017, 154.58, 154.93, 154.17, 154.55, 144892, 0.682175103862245, 2.2008079697266, 0.571586812052739, 0.734596861561451, 0, 1.87383771892192, 1.4775306775965, 0.396307041325422, 154.972909090911, 154.181892473118, 149.148476190477, 148.750326532815
10/6/2017, 154.1, 154.31, 153.68, 154.09, 47795, 0.678231255674051, 1.83860199773458, 0.551019668555607, 0.702542628468019, 0, 1.86287889663993, 1.55460032140518, 0.308278575234744, 154.984000000002, 154.504344086021, 149.326954822956, 148.865045670637
10/9/2017, 154.33, 154.57, 153.38, 153.52, 38367, 0.685469134168016, 1.50736902144387, 0.572654775995227, 1.01287431626802, 0, 1.78759345016098, 1.60119894715634, 0.18639450300464, 154.748000000002, 154.758817204301, 149.534124542126, 148.966031720857
10/10/2017, 154.14, 154.55, 153.87, 154.18, 52725, 0.681810613591906, 2.70721379644553, 0.668145379972232, 1.07762347395474, 0, 1.7608872633167, 1.63313661038842, 0.127750652928288, 154.54581818182, 155.03217204301, 149.7647985348, 149.078635269493
10/11/2017, 154.3, 154.47, 153.91, 154.25, 74158, 0.66557849195086, 2.62058751483779, 0.646426264627672, 0.92979228384611, 0, 1.7254805669194, 1.65160540169461, 0.0738751652247884, 154.439636363639, 155.256064516129, 149.97708913309, 149.190640215477
10/12/2017, 153.9, 154.37, 153.68, 154.08, 46070, 0.655388163708782, 2.85545419739367, 0.753827024802004, 0.837637269017441, 0, 1.66451542795377, 1.65418740694645, 0.0103280210073284, 154.258000000002, 155.44552688172, 150.164105006106, 149.297221965851
10/13/2017, 154.4, 154.82, 154, 154.01, 35362, 0.649523393617535, 2.6228563897226, 0.855360313469333, 0.781026320511149, 0, 1.59219783556813, 1.64178949267078, -0.0495916571026529, 153.996000000002, 155.634064516129, 150.338131868133, 149.400506065682
10/16/2017, 154.33, 154.71, 153.9, 153.99, 50116, 0.643427774261217, 2.31862870965698, 0.767324072896292, 0.775677086416243, 0, 1.51579860694042, 1.61659131552471, -0.100792708584288, 153.957272727275, 155.817010752688, 150.536356532358, 149.501562311558
10/17/2017, 154.07, 154.27, 153.5, 153.64, 51791, 0.63770743823588, 1.82373296813879, 0.731524231365013, 0.734450184551371, 0, 1.4107473753154, 1.57542252748285, -0.164675152167452, 153.850727272729, 155.775483870967, 150.7466984127, 149.593888059701
10/18/2017, 154.04, 154.38, 153.75, 154.03, 54156, 0.62830943498041, 2.03276204506132, 0.850821450096804, 0.83581342075862, 0.407901772014465, 1.34347649725802, 1.52903332143788, -0.185556824179859, 153.866000000002, 155.750946236559, 150.978356532358, 149.692292990493
10/19/2017, 153.28, 154.35, 153.03, 154.35, 64428, 0.638416437684036, 2.23409542369889, 1.13369062894639, 0.916859344348992, 0.305473779867273, 1.30098818542095, 1.4834242942345, -0.182436108813548, 154.078363636366, 155.672666666666, 151.242442002443, 149.795265083159
10/20/2017, 155.04, 155.06, 154.69, 155.02, 54231, 0.626774598753093, 2.25932398461948, 1.77129117108039, 0.989935650835305, 0.396721893629925, 1.30632083927597, 1.44800360324279, -0.141682763966821, 154.441090909093, 155.660387096774, 151.515611721613, 149.909547957114
10/23/2017, 155.11, 155.11, 153.99, 154.08, 86181, 0.635413216405563, 1.50155086798846, 1.56641995570843, 0.623072089414848, 0.365647336834294, 1.22062624227607, 1.40252813104945, -0.181901888773377, 154.314363636366, 155.589440860215, 151.725523809525, 150.003554280249
10/24/2017, 154.35, 154.78, 154.22, 154.58, 88773, 0.624332028493859, 1.67620666104604, 1.41226420122506, 0.684891147723052, 0.462663830454511, 1.17946237007072, 1.3579149788537, -0.178452608782978, 154.461818181821, 155.631612903225, 151.953863247864, 150.105617807246
10/25/2017, 154.32, 154.32, 152.61, 153.67, 47650, 0.660726119062612, 1.1185896049846, 1.38657146832828, 0.673682635993878, 0.371040903056417, 1.06117771384069, 1.2985675258511, -0.237389812010408, 154.287090909093, 155.513010752688, 152.153296703298, 150.188381877023
10/26/2017, 153.99, 154.13, 153.58, 153.94, 73525, 0.644452991948382, 1.38594464180671, 1.39307128820439, 0.770335290255111, 0.350014859812631, 0.977949818346019, 1.23444398435008, -0.256494166004064, 154.203272727275, 155.38705376344, 152.323221001222, 150.274899665552
10/27/2017, 153.87, 154.66, 153.33, 154.66, 60029, 0.652377724696154, 1.44957900324879, 2.26685674706618, 0.870723627788013, 0.431206651532821, 0.959033947877572, 1.17936197705558, -0.22032802917801, 154.361818181821, 155.354795698924, 152.497833943835, 150.373680990063
10/30/2017, 154.4, 154.56, 153.25, 153.56, 71438, 0.670108765019744, 0.775835274922811, 2.04198263113136, 0.602446850242758, 0.346504131561073, 0.845535371893732, 1.11259665602321, -0.26706128412948, 154.100909090912, 155.199548387096, 152.623860805862, 150.449878332194
10/31/2017, 153.76, 154.41, 153.71, 154.13, 50130, 0.661823180812368, 1.06329715400535, 2.17648865694781, 0.510693853868549, 0.428624904570077, 0.792446340887636, 1.0485665929961, -0.25612025210846, 153.990363636366, 155.092666666666, 152.782156288157, 150.535554953735
11/1/2017, 155.14, 155.25, 153.41, 153.99, 62889, 0.689047772684458, 0.654489288688494, 1.91307938730187, 0.459933033231459, 0.39107154355553, 0.73065355202661, 0.984983984802199, -0.254330432775589, 153.88272727273, 154.970989247311, 152.950544566546, 150.617144326209
11/2/2017, 153.81, 154.39, 153.29, 153.78, 71464, 0.691254670242526, 0.413309186092192, 1.92353755348586, 0.331856405975617, 0.443012305022772, 0.657161725403, 0.919419532922359, -0.262257807519359, 153.76872727273, 154.770107526881, 153.073860805862, 150.693420143502
11/3/2017, 153.72, 154.26, 153.52, 154.16, 43900, 0.679074247732232, 0.499376773501428, 2.01079977281136, 0.464028272469848, 0.4294002243139, 0.622407026761664, 0.86001703169022, -0.237610004928556, 153.951090909093, 154.624064516128, 153.246542124543, 150.775495151595
11/6/2017, 154.25, 155.03, 154.11, 154.76, 52945, 0.672342864621871, 0.212066036402503, 1.94092326979472, 0.625897640144569, 0.488920954965348, 0.635947852307481, 0.815203195813673, -0.179255343506191, 154.199636363639, 154.580021505376, 153.425379731381, 150.867330580309
11/7/2017, 154.86, 154.99, 153.23, 153.6, 54535, 0.700841097932531, -0.283993341600156, 1.69423411697101, 0.494809623291688, 0.310513850047765, 0.546773879703153, 0.761517332591569, -0.214743452888416, 154.110363636366, 154.343634408602, 153.550681318682, 150.936205426357
11/8/2017, 153.37, 153.95, 152.86, 153.77, 63288, 0.700505514796871, -0.12533840630206, 1.73059341984754, 0.440312326284392, 0.261371973821219, 0.484238443848426, 0.70606155484294, -0.221823110994514, 153.951272727275, 154.195677419354, 153.707269841271, 151.007053678102
11/9/2017, 152.92, 153.93, 152.52, 153.43, 48290, 0.71290423228703, -0.389415458005674, 1.52536182794347, 0.609802335330466, 0.266012544505826, 0.402602550300145, 0.645369753934381, -0.242767203634236, 153.723272727275, 154.027204301074, 153.825636141637, 151.070497611297
11/10/2017, 153.22, 153.68, 153.02, 153.4, 80053, 0.698903856204753, -0.239744256512193, 1.34860676059819, 0.72995125762506, 0.310710480044439, 0.331661578998222, 0.582628118947149, -0.250966539948927, 153.65672727273, 153.857634408601, 153.896905982907, 151.132337564409
11/13/2017, 152.9, 153.72, 152.63, 153.63, 162190, 0.698439490755182, 0.049263178476705, 1.26690374788211, 0.730050031583292, 0.399192338794511, 0.290649005140637, 0.524232296185847, -0.23358329104521, 153.518363636366, 153.812924731182, 154.005511599513, 151.197322125363
11/14/2017, 152.96, 153.54, 152.96, 153.3, 41580, 0.68679840845716, -0.321994012406456, 1.82312003043674, 0.631256325329211, 0.344326208117725, 0.228879621005547, 0.465161761149787, -0.23628214014424, 153.376181818184, 153.743548387096, 154.087638583639, 151.255273961333
11/15/2017, 152.43, 153.13, 151.54, 152.56, 198454, 0.713305494334416, -0.60752866316343, 1.55600284971154, 0.439897542405604, 0.32569239031467, 0.118845150574913, 0.395898439034812, -0.277053288459899, 152.995636363639, 153.568903225805, 154.134002442003, 151.298964167788
11/16/2017, 153.17, 154.42, 153.02, 154.1, 54944, 0.73121863663125, 0.0166013677626007, 1.97598591980099, 0.783806385349613, 0.393039652028998, 0.154130449803603, 0.34754484118857, -0.193414391384967, 153.183090909093, 153.62658064516, 154.265934065935, 151.369484506928
11/17/2017, 153.75, 154.66, 153.68, 154.36, 662776, 0.725231616413784, 0.120190348394091, 1.90297979033265, 0.627069652204757, 0.306784326949439, 0.200759895640317, 0.31818785207892, -0.117427956438602, 153.518909090911, 153.689483870967, 154.414842490844, 151.443490150545
11/20/2017, 154.62, 154.98, 154.25, 154.98, 79513, 0.709765225797846, 0.315500803765432, 1.74385717176601, 0.787329133304864, 0.386976477682701, 0.284463764650354, 0.311443034593207, -0.0269792699428523, 154.178000000002, 153.791311827956, 154.597025641027, 151.527296428571
11/21/2017, 155.58, 155.92, 155.43, 155.72, 260363, 0.701255098635003, 0.642273101637974, 1.64080270396206, 0.859744829800036, 0.453436943684472, 0.405833305730596, 0.330321088820684, 0.0755122169099114, 154.84872727273, 154.021612903225, 154.814930402931, 151.622826745329
11/22/2017, 156.02, 156.36, 155.74, 155.74, 163286, 0.686653857464175, 0.531469128207098, 1.68002743981773, 0.721853648693398, 0.45442925835335, 0.497893962636994, 0.363835663583946, 0.134058299053047, 155.444727272729, 154.249182795698, 155.018554334556, 151.717188803555
11/24/2017, 156.33, 156.33, 155.62, 155.75, 92017, 0.675072219411859, 0.437804073458635, 1.72248135503624, 0.838108877251836, 0.38313366695492, 0.565144973459496, 0.404097525559056, 0.16104744790044, 155.868727272729, 154.457075268816, 155.253746031747, 151.810229538604
11/27/2017, 155.75, 156.03, 155.6, 155.62, 45864, 0.655670050538024, 0.196377677406181, 1.56219881605075, 1.08439080277329, 0.328915555407698, 0.601023742924923, 0.44348276903223, 0.157540973892693, 156.115272727275, 154.633032258064, 155.480884004885, 151.899533823642
11/28/2017, 156.04, 157.94, 155.85, 157.91, 331494, 0.687313055547406, 1.02585742509372, 1.72213441034834, 1.15287596302523, 0.415893315812853, 0.804962679196393, 0.515778751065062, 0.289183928131331, 157.07781818182, 155.087827956988, 155.796542124543, 152.027168786786
11/29/2017, 158.14, 159.43, 158.14, 159.33, 51482, 0.694827869022885, 1.20532359778684, 1.95775345879081, 1.34796976121357, 0.456587132191076, 1.06884688648378, 0.626392378148807, 0.442454508334976, 158.231454545457, 155.67417204301, 156.167179487181, 152.177355166573
11/30/2017, 160, 160.62, 159.51, 159.96, 71789, 0.69780931578423, 1.65431135858135, 1.98387700631654, 1.41426290527993, 0.474325739262083, 1.31366959149261, 0.763847820817568, 0.549821770675044, 159.12581818182, 156.329741935483, 156.599601953603, 152.336063218391
12/1/2017, 160.23, 160.23, 156.26, 159.64, 100792, 0.788589947664766, 1.48516589508509, 2.02045351419958, 1.26641036372318, 0.47267841671863, 1.46498459294975, 0.904075175244004, 0.560909417705744, 159.814000000002, 156.927784946236, 156.973377289378, 152.486852893296
12/4/2017, 161.12, 161.62, 160.03, 160.03, 78737, 0.809198114621903, 1.40576995151107, 2.0005030732843, 1.25995326446117, 0.497335956713525, 1.59795236226287, 1.04285061264778, 0.555101749615096, 160.386727272729, 157.585849462365, 157.350700854702, 152.641985253659
12/5/2017, 160.13, 160.16, 158.64, 158.69, 70576, 0.823121655862348, 1.32917627762285, 1.51531364067073, 1.04358585169569, 0.36295106641, 1.5770245192773, 1.14968539397368, 0.427339125303619, 160.311272727275, 157.978903225805, 157.64720879121, 152.771991634843
12/6/2017, 158.61, 158.75, 157.86, 157.91, 58096, 0.814008718829436, 0.960649795583495, 1.41449644576617, 0.914336412434043, 0.348706603303045, 1.480434049482, 1.21583512507535, 0.264598924406654, 159.912000000002, 158.27658064516, 157.903411477413, 152.886820411107
12/7/2017, 158, 159.26, 157.75, 158.93, 53916, 0.815850443282189, 1.2262302347908, 1.37113275400011, 1.08423695325115, 0.437100693697298, 1.46925423355142, 1.26651894677056, 0.202735286780863, 159.749636363638, 158.621526881719, 158.203013431014, 153.017073589358
12/8/2017, 159.52, 159.77, 158.81, 159.43, 158084, 0.802734462794307, 1.40385287084395, 1.36720552666995, 0.965658334013995, 0.464449318111891, 1.48363752040297, 1.30994266149704, 0.173694858905923, 159.588000000002, 159.013978494623, 158.499802197803, 153.153737545651
12/11/2017, 159.55, 159.55, 159.15, 159.3, 54876, 0.775775000835729, 1.27375580709528, 1.3159531410868, 0.946053134079186, 0.409992286478082, 1.46762855687749, 1.34147984057313, 0.126148716304355, 159.154727272729, 159.402516129031, 158.768383394384, 153.286168559474
12/12/2017, 159.71, 159.8, 158.81, 158.88, 57726, 0.770090066411601, 1.01740625832668, 0.964994581885442, 0.943685668920968, 0.476267412535827, 1.40485653637316, 1.35415517973314, 0.050701356640023, 158.833636363638, 159.634494623655, 159.023010989012, 153.409621338912
12/13/2017, 158.99, 159.53, 158.67, 158.67, 62721, 0.75965408876222, 1.32172813781772, 0.879941438317753, 0.930374508510118, 0.333290915911501, 1.32291428057778, 1.34790699990207, -0.024992719324288, 158.671090909092, 159.843505376343, 159.258686202687, 153.527740318119
