Date,IXC_Open,IXC_High,IXC_Low,IXC_Close,IXC_Volume,IXC_ATRPercentOfClose20,IXC_SQN25,IXC_SQN50,IXC_SQN100,IXC_SQN200,IXC_MACD,IXC_MACD_Avg,IXC_MACD_Diff,IXC_LinReg10,IXC_LinReg30,IXC_LinReg90,IXC_LinReg270
11/15/2017, 33.83, 33.89, 33.66, 33.77, 276157, 0.953326617711291, -0.164466878323443, 1.24469797047851, 1.48565556626581, 0.0494838398055335, 0.246822613019006, 0.329551473762983, -0.0827288607439769, 34.3805454545448, 34.6368817204298, 34.6704908424909, 32.415021401492
11/16/2017, 33.74, 33.84, 33.62, 33.68, 245833, 0.940740732960357, -0.105274103592372, 1.04466695399857, 1.39714186898736, 0.00519939926692954, 0.169107387991154, 0.297462656608617, -0.128355268617463, 33.9850909090903, 34.5739139784943, 34.6755506715507, 32.4336654142932
11/17/2017, 33.68, 33.81, 33.64, 33.77, 109998, 0.916492167361551, -0.0699411976903139, 1.35935314490879, 1.31626358376121, -0.0278707451135755, 0.11347172863325, 0.260664471013544, -0.147192742380294, 33.6696363636357, 34.5054408602147, 34.6842026862027, 32.453630685458
11/20/2017, 33.77, 33.77, 33.61, 33.71, 87710, 0.895949079418856, -0.19193099351771, 1.12569522005318, 1.3569099852799, 0.0251352410800216, 0.0638030869296742, 0.22129219419677, -0.157489107267096, 33.5096363636358, 34.4320430107524, 34.6947643467644, 32.4722297619048
11/21/2017, 33.93, 34.1, 33.91, 33.95, 1413998, 0.90257205578348, 0.0427930545710759, 1.21287887930927, 1.43157058574227, 0.159757991990083, 0.0433071073963305, 0.185695176836682, -0.142388069440352, 33.5016363636358, 34.3984946236556, 34.7121611721612, 32.4947874139626
11/22/2017, 34.15, 34.21, 34.09, 34.15, 90554, 0.890489172156858, 0.356384891028509, 1.17537747989202, 1.3197051422187, 0.189092752468246, 0.0427098914383421, 0.157098119757014, -0.114388228318672, 33.6079999999994, 34.3977419354835, 34.7350695970696, 32.5205216170909
11/24/2017, 34.25, 34.3, 34.25, 34.26, 65490, 0.865139958193195, 0.482382068293945, 1.09787900575961, 1.7079685209984, 0.155007834443719, 0.0505301935631266, 0.135784534518237, -0.08525434095511, 33.8098181818176, 34.3991827956986, 34.7698095238095, 32.5477938789705
11/27/2017, 34.18, 34.18, 33.83, 33.83, 114359, 0.895882655019625, 0.106232457405948, 0.74542491445319, 1.61777592782855, 0.0231284688484459, 0.0217793739336827, 0.112983502401326, -0.0912041284676431, 33.8752727272722, 34.3465591397846, 34.7834407814408, 32.5671619551061
11/28/2017, 34.04, 34.22, 34.03, 34.17, 114346, 0.899687582919175, 0.484655890977147, 0.870882474403841, 1.81480118120543, 0.0620327557172874, 0.0261281121278927, 0.0956124243466392, -0.0694843122187465, 34.0770909090904, 34.3426666666663, 34.8039218559219, 32.5921420163281
11/29/2017, 34.14, 34.27, 33.97, 34.16, 738235, 0.898864416654883, 0.422320132182849, 0.774679149325134, 1.7676541919166, 0.0509953031934054, 0.0284397661304467, 0.0821778927034007, -0.053738126572954, 34.1929090909086, 34.334086021505, 34.820380952381, 32.6165770750988
11/30/2017, 34.3, 34.66, 34.3, 34.55, 293489, 0.916641043394625, 0.860828260299446, 0.842898888417111, 1.83774923167226, 0.140309234300369, 0.0610379022734051, 0.0779498946174016, -0.0169119923439965, 34.3669090909086, 34.3621075268814, 34.8589255189255, 32.6473589341693
12/1/2017, 34.74, 35.01, 34.55, 34.86, 170104, 0.929043334676422, 1.04963468527754, 0.989850744186447, 1.86563264596565, 0.251399576441368, 0.110611508627308, 0.0844822174193828, 0.026129291207925, 34.587454545454, 34.4216344086018, 34.9120073260073, 32.6829943022052
12/4/2017, 34.91, 35.15, 34.77, 34.79, 238461, 0.938980399956282, 0.843036958222402, 0.845101735985368, 1.79539684886024, 0.287670759664545, 0.142606653108267, 0.0961071045571597, 0.0464995485511072, 34.7374545454541, 34.4655268817201, 34.9642246642247, 32.7169076702982
12/5/2017, 34.85, 34.88, 34.66, 34.69, 196394, 0.926312242973627, 0.572566732735189, 0.557888704022674, 1.61135516322233, 0.217798633931343, 0.158071718976728, 0.108500027441073, 0.049571691535655, 34.7852727272723, 34.4798279569889, 35.0106862026862, 32.7486219312602
12/6/2017, 34.61, 34.61, 34.28, 34.32, 268224, 0.949215708721368, 0.18648629237713, 0.336356240573303, 1.46292252289565, 0.235201640383265, 0.138871166948007, 0.11457425534246, 0.0242969116055472, 34.6998181818177, 34.4446236559137, 35.041684981685, 32.7736119725929
12/7/2017, 34.27, 34.42, 34.19, 34.38, 342673, 0.933630860010224, 0.0123947515398471, 0.355407552063009, 1.52244124838197, 0.217990836239794, 0.127031746789356, 0.117065753631839, 0.00996599315751681, 34.6549090909086, 34.3993118279567, 35.0763760683761, 32.7992469427162
12/8/2017, 34.51, 34.57, 34.34, 34.57, 90327, 0.915340396841016, 0.121649006986776, 0.410708982700618, 1.42522299662935, 0.327622412514271, 0.131464887727276, 0.119945580450927, 0.0115193072763492, 34.6850909090905, 34.3740430107524, 35.1182637362637, 32.8276945714995
12/11/2017, 34.65, 34.89, 34.62, 34.79, 202893, 0.910064720978851, 0.249231157873832, 0.534123279273539, 1.5326761514635, 0.329525148641095, 0.150989828488015, 0.126154430058344, 0.0248353984296707, 34.6883636363632, 34.3835913978492, 35.1616459096459, 32.8594026229739
12/12/2017, 34.98, 34.99, 34.79, 34.85, 67266, 0.891767404898466, -0.234732846262464, 0.611378406355982, 1.73071285496388, 0.363421881808357, 0.169352789728045, 0.134794101992284, 0.0345586877357602, 34.7279999999996, 34.4115913978492, 35.208043956044, 32.8916485355649
12/13/2017, 34.91, 34.91, 34.74, 34.8, 68675, 0.87282153326655, -0.235090667195516, 0.540620802403604, 1.74473183591124, 0.25935791313276, 0.177821174862224, 0.143399516566272, 0.0344216582959516, 34.7112727272723, 34.4367741935481, 35.2471306471307, 32.9225999308437
12/14/2017, 34.74, 34.88, 34.67, 34.7, 204451, 0.861829391636661, -0.24378373229952, 0.569371322285225, 1.54569319094434, 0.287084010380945, 0.174452289427613, 0.149610071138541, 0.0248422182890725, 34.7030909090905, 34.4646881720427, 35.2779877899878, 32.9514557113954
12/15/2017, 34.78, 34.78, 34.53, 34.54, 53492, 0.858720494942169, -0.413482656185959, 0.400783958243212, 1.39359430587478, 0.251641459546447, 0.157061256230378, 0.151100308156908, 0.00596094807346992, 34.6934545454541, 34.4729677419352, 35.3002295482296, 32.9772686460565
12/18/2017, 34.68, 34.98, 34.68, 34.86, 830184, 0.871405496286213, -0.0212431235499838, 0.785141195559534, 1.43449374477225, 0.30215190329115, 0.16717299653191, 0.154314845831908, 0.0128581507000017, 34.7978181818178, 34.5238064516126, 35.3256361416362, 33.0079471092222
12/19/2017, 34.85, 34.96, 34.8, 34.84, 803901, 0.851272555123724, 0.122194941777621, 0.739793100281349, 1.4094146198556, 0.333162509205334, 0.171594753217938, 0.157770827309114, 0.013823925908824, 34.8714545454541, 34.6155913978492, 35.3434847374847, 33.0378618266979
12/20/2017, 34.96, 35.17, 34.84, 35.15, 141172, 0.848518322318208, 0.89844956758176, 0.832937914116935, 1.48248891732039, 0.554939130173404, 0.197832941468043, 0.1657832501409, 0.0320496913271429, 34.9699999999996, 34.7454408602148, 35.3705201465202, 33.072381284221
12/21/2017, 34.64, 35.26, 34.6, 35.14, 401269, 0.900231874729958, 1.32875635832312, 0.751256954646642, 1.41860561313185, 0.523390971961365, 0.215337699311078, 0.175694139974936, 0.0396435593361424, 35.0318181818178, 34.86776344086, 35.3911355311356, 33.1062496297028
12/22/2017, 35.16, 35.28, 35.08, 35.2, 124801, 0.882171610059949, 1.48859184521256, 0.896529886129516, 1.43613064219324, 0.50295526225263, 0.231384587087689, 0.186832229397486, 0.0445523576902025, 35.1109090909087, 35.0002580645159, 35.4085177045177, 33.140605001959
12/26/2017, 35.3, 35.51, 35.22, 35.48, 82338, 0.875135812863717, 1.63227261414807, 1.02587910047696, 1.72232400971741, 0.549516649763429, 0.263656256005689, 0.202197034719127, 0.0614592212865618, 35.2963636363633, 35.1567741935481, 35.4268107448108, 33.1789652157015
12/27/2017, 35.52, 35.57, 35.41, 35.47, 119243, 0.854167682785015, 1.68943222888367, 0.968957824067296, 1.66246615923897, 0.64915009450186, 0.285137976599501, 0.218785223095202, 0.0663527535042989, 35.4527272727269, 35.2950107526879, 35.4455286935287, 33.2166271485944
12/28/2017, 35.52, 35.57, 35.45, 35.55, 134857, 0.826510867031371, 1.5519873468132, 1.03708486062812, 1.77718826718022, 0.521554029090136, 0.305100715223141, 0.23604832152079, 0.0690523937023511, 35.5929090909088, 35.4011612903223, 35.4609816849817, 33.2550342629482
12/29/2017, 35.74, 35.75, 35.5, 35.55, 165676, 0.820347067702306, 1.36634861723937, 1.15483351426323, 1.821118241384, 0.527688225774337, 0.317264106279005, 0.252291478472433, 0.0649726278065723, 35.6721818181815, 35.4729462365589, 35.478170940171, 33.2929055207741
1/2/2018, 35.73, 36.13, 35.63, 36.12, 203350, 0.847319250940647, 1.62412087214171, 1.45783379141013, 2.01518993492683, 0.634711906307548, 0.368648368715611, 0.275562856521068, 0.0930855121945429, 35.8699999999997, 35.5995698924729, 35.5206324786325, 33.3392439927223
1/3/2018, 36.2, 36.62, 36.17, 36.57, 521986, 0.863410248202826, 2.5468827040465, 1.66833387915311, 2.4363583741784, 0.731451116494751, 0.440603008872884, 0.308570886991432, 0.132032121881453, 36.2010909090906, 35.7735483870966, 35.5786056166056, 33.3920133204694
1/4/2018, 36.7, 36.91, 36.62, 36.87, 272021, 0.859673640844547, 2.5166141849086, 1.92340397482401, 2.67053575874308, 0.821086428689833, 0.515888233966216, 0.350034356386388, 0.165853877579827, 36.5385454545452, 35.9635268817202, 35.6494114774115, 33.4487512737379
1/5/2018, 36.94, 36.94, 36.67, 36.89, 238017, 0.852842471700773, 2.55084359729371, 1.89150968964794, 2.72640627756566, 0.816613305265807, 0.570588758082451, 0.394145236725601, 0.17644352135685, 36.8341818181816, 36.1516559139783, 35.7138266178266, 33.5050211397059
1/8/2018, 36.81, 37.03, 36.77, 36.98, 254896, 0.843382662033246, 2.34875860879334, 2.08779743906058, 2.85253745810901, 0.857481443985513, 0.614122345260903, 0.438140658432661, 0.175981686828241, 37.0639999999997, 36.345569892473, 35.7783492063492, 33.5619178623541
1/9/2018, 37.04, 37.07, 36.87, 36.95, 245103, 0.828927640051149, 2.049797526751, 2.04989499321827, 2.9184134300304, 0.874915908998083, 0.638838148944757, 0.47828015653508, 0.160557992409676, 37.1950909090907, 36.5247526881719, 35.8354603174604, 33.6175730703104
1/10/2018, 37.01, 37.03, 36.84, 36.84, 302222, 0.815619774291408, 2.00457661811671, 1.85875403591428, 3.13520694318422, 0.856792954788121, 0.642147246999684, 0.511053574628001, 0.131093672371683, 37.248727272727, 36.6439569892472, 35.8878485958486, 33.6707745951932
1/11/2018, 36.98, 37.54, 36.91, 37.42, 219458, 0.856361861588741, 2.45247089149006, 1.95467168149358, 3.2137749747682, 0.883166406655746, 0.683689734113948, 0.54558080652519, 0.138108927588757, 37.4265454545452, 36.8399999999999, 35.9663467643468, 33.7321591921592
1/12/2018, 37.6, 37.88, 37.57, 37.88, 135283, 0.864382466146202, 3.41584407221686, 2.0759401207139, 3.46759532097165, 0.894456751221527, 0.74514108744718, 0.585492862709588, 0.159648224737592, 37.6729090909089, 37.0727741935483, 36.064778998779, 33.7997497789567
1/16/2018, 37.91, 37.91, 37.41, 37.44, 3045737, 0.897587271013281, 2.61992496776934, 1.6376686265317, 3.09142923562133, 0.803147240435199, 0.749695383221685, 0.618333366812008, 0.131362016409677, 37.6401818181816, 37.2517204301074, 36.1496068376069, 33.8597250738499
1/17/2018, 37.54, 37.84, 37.29, 37.7, 277949, 0.919771460355448, 2.6534850201039, 1.73904107731884, 3.10946148256428, 0.867069655766236, 0.765460767281809, 0.647758846905968, 0.117701920375841, 37.7081818181816, 37.4656774193547, 36.2460879120879, 33.9228406815081
1/18/2018, 37.59, 37.63, 37.41, 37.46, 175031, 0.918089024362798, 2.1851969246434, 1.57871377051579, 2.99548036680353, 0.843927976863562, 0.749944065137669, 0.668195890552308, 0.0817481745853607, 37.6970909090907, 37.626193548387, 36.3216483516484, 33.9814811614241
1/19/2018, 37.36, 37.39, 37.17, 37.34, 87821, 0.913819874397399, 2.01034538916662, 1.21602543371952, 2.85454005505949, 0.771385175914009, 0.71966808408299, 0.678490329258445, 0.0411777548245453, 37.6559999999998, 37.7475913978494, 36.3939413919414, 34.037529731275
1/22/2018, 37.46, 38, 37.45, 38, 167879, 0.939892958013129, 2.38099403044719, 1.51948451765773, 3.12385676922245, 0.903772633565581, 0.7403958130677, 0.690871426020296, 0.0495243870474041, 37.8212727272725, 37.9109677419354, 36.4935702075702, 34.1027368421052
1/23/2018, 38, 38.05, 37.83, 37.98, 173010, 0.92233111596298, 2.46606482915642, 1.56150165731199, 3.10425444439345, 0.851701584086474, 0.746602486054947, 0.702017638027226, 0.0445848480277208, 37.9370909090907, 38.052064516129, 36.5937338217338, 34.166779589423
1/24/2018, 38.17, 38.36, 37.97, 38.15, 283279, 0.923424088992406, 2.78498028300417, 1.61689105450096, 3.21807308077083, 0.87622666243063, 0.756518227158296, 0.71291775585344, 0.0436004713048557, 38.0510909090907, 38.2041720430107, 36.7022686202687, 34.2325074067863
1/25/2018, 38.4, 38.4, 37.82, 37.92, 209971, 0.959050568177934, 2.30407298260119, 1.58342955150921, 3.01062915818332, 0.803720285762924, 0.737318101502417, 0.717797824983235, 0.019520276519182, 37.9981818181816, 38.3186666666666, 36.7968376068376, 34.293954669034
1/26/2018, 37.98, 38.1, 37.89, 38.04, 344906, 0.935826437119924, 2.41999029164748, 1.76778134475277, 2.95980034116508, 0.816260960926814, 0.723445432096788, 0.718927346405946, 0.00451808569084244, 38.043818181818, 38.432193548387, 36.8957973137973, 34.3563676166873
1/29/2018, 37.89, 37.93, 37.48, 37.54, 148808, 0.975463393304204, 1.6801139836531, 1.85798207845164, 2.60401842400936, 0.745198266934335, 0.6644460992907, 0.708031096982897, -0.0435849976921969, 37.9749090909089, 38.4583655913978, 36.9720537240537, 34.4105953259533
1/30/2018, 37.3, 37.3, 36.82, 36.82, 158102, 1.0425842204076, 1.06048309477949, 1.62128849418236, 2.04122788058135, 0.73291069733115, 0.553213618040459, 0.677067601194409, -0.12385398315395, 37.587818181818, 38.3688387096773, 37.0193406593406, 34.4749993166598
1/31/2018, 36.93, 36.97, 36.68, 36.79, 515640, 1.03067554894366, 1.00271538747541, 1.65904103386681, 1.94665060355606, 0.697251812149993, 0.457368071556189, 0.633127695266765, -0.175759623710576, 37.2761818181817, 38.2511612903225, 37.0640927960928, 34.5389041957086
2/1/2018, 36.79, 37.13, 36.69, 37.11, 244888, 1.02998183167221, 1.01678316581365, 1.75653102463174, 2.21697816551413, 0.817850030012524, 0.402590300703196, 0.587020216354052, -0.184429915650856, 37.0767272727271, 38.1809032258064, 37.1236752136752, 34.6077660243269
2/2/2018, 36.56, 36.58, 35.66, 35.77, 304493, 1.21782204318389, 0.173375089681199, 0.929208836354315, 1.37884691759995, 0.661653684650557, 0.248190733217768, 0.519254319726795, -0.271063586509027, 36.4094545454544, 37.9247741935483, 37.1298461538461, 34.6559950799508
2/5/2018, 35.33, 35.59, 33.93, 34.29, 632554, 1.47516534734481, -0.469007537128121, 0.166972636082136, 0.707822967646658, 0.358460483068309, 0.00633134862698626, 0.416669725506833, -0.410338376879847, 35.4485454545453, 37.4955268817204, 37.0688351648352, 34.678889708897
2/6/2018, 33.79, 34.77, 33.7, 34.77, 879586, 1.53592892644322, -0.267053445416545, 0.267206412545165, 0.772491917385664, 0.456211267174819, -0.144941176036745, 0.304347545198118, -0.449288721234863, 34.851818181818, 37.132064516129, 37.0291428571428, 34.7068164548312
2/7/2018, 34.68, 35, 34.09, 34.11, 354859, 1.62075744162443, -0.747113235554559, -0.0126489791665411, 0.47329367539131, 0.286146862199441, -0.314457357171733, 0.180586564724147, -0.49504392189588, 34.2361818181817, 36.6912473118279, 36.9621636141636, 34.7281768484351
2/8/2018, 34.26, 34.27, 33.16, 33.17, 387178, 1.75067333485435, -1.25336112260898, -0.18855619550796, 0.16277396636545, 0.082283711650158, -0.51867137535816, 0.0407349767076859, -0.559406352065846, 33.4701818181817, 36.1568602150537, 36.8544371184371, 34.7353054530545
2/9/2018, 33.32, 33.47, 32.09, 33.13, 441952, 1.87341813435747, -1.39549414955926, -0.323350867420677, 0.108508537563454, 0.100959760611359, -0.675948211540018, -0.102601660941855, -0.573346550598163, 32.9734545454544, 35.6316344086021, 36.7442295482295, 34.7419784064506
2/12/2018, 33.5, 33.88, 33.4, 33.66, 632276, 1.86313207521389, -1.14976282731939, -0.127970086079955, 0.232295258524117, 0.246623768580606, -0.749188488189169, -0.231919026391318, -0.517269461797852, 32.8276363636363, 35.1940860215053, 36.6591086691086, 34.7574115074483
2/13/2018, 33.53, 33.67, 33.42, 33.59, 222482, 1.81087747451964, -1.21202793405338, -0.287586664690204, 0.12940354712835, 0.22994363043474, -0.803616756353726, -0.346258572383799, -0.457358183969927, 32.7252727272726, 34.7598494623656, 36.5680586080586, 34.770508405084
2/14/2018, 33.27, 34.1, 33.18, 34.07, 146646, 1.8311125814693, -0.989725921109347, -0.223203412752504, 0.256799588964736, 0.319191486052221, -0.798811362393153, -0.43676913038567, -0.362042232007482, 32.958909090909, 34.4371612903225, 36.5004029304029, 34.7888437884378
2/15/2018, 34.18, 34.18, 33.59, 34.06, 259361, 1.82667954692091, -0.955035029918709, -0.203290413965612, 0.207661698936591, 0.32781187886805, -0.786740910003608, -0.506763486309258, -0.279977423694351, 33.4014545454545, 34.1564301075268, 36.4259999999999, 34.8083230832308
2/16/2018, 33.96, 34.26, 33.86, 34, 284541, 1.79723147352117, -1.21333605057641, -0.190396512267209, 0.0822576160490917, 0.312962818528376, -0.773104619271024, -0.560031712901611, -0.213072906369413, 33.7216363636363, 33.9042795698924, 36.3497997557997, 34.8251873718736
2/20/2018, 34.02, 34.2, 33.76, 33.84, 135943, 1.78045439109733, -1.46976774722085, -0.121744578213935, 0.048686984581898, 0.360125351582027, -0.766374139417614, -0.601300198204812, -0.165073941212803, 33.7870909090909, 33.6516774193548, 36.2695115995116, 34.8421708350416
2/21/2018, 33.86, 34.07, 33.45, 33.45, 193204, 1.80382803482801, -1.46872316358121, -0.274930620978559, -0.0793827720715179, 0.190353468173188, -0.783478474125999, -0.637735853389049, -0.14574262073695, 33.8383636363636, 33.3752688172043, 36.1748571428571, 34.8546658466584
2/22/2018, 33.63, 34.11, 33.58, 33.7, 217517, 1.79884704382039, -1.4600232795186, -0.251849910275925, -0.0327692999531345, 0.209523803164757, -0.768007756599786, -0.663790234031197, -0.10421752256859, 33.916, 33.1513548387097, 36.0879633699633, 34.8702205822057
2/23/2018, 33.94, 34.37, 33.93, 34.36, 187244, 1.77357648742462, -1.06226663617441, -0.096310276457303, 0.159071019353178, 0.345535664122859, -0.694485026268993, -0.669929192478756, -0.0245558337902366, 34.056, 33.0248172043011, 36.0311184371184, 34.8932171655049
2/26/2018, 34.5, 34.62, 34.36, 34.57, 172321, 1.712267390874, -0.936718684730134, -0.0464954687015056, 0.237981658157441, 0.31905468992943, -0.612215251493943, -0.658386404281793, 0.0461711527878503, 34.1956363636364, 32.9795913978495, 35.9848717948717, 34.9147232472323
2/27/2018, 34.56, 34.73, 34.1, 34.11, 133368, 1.74093900666633, -1.36977998701876, -0.178769196479443, 0.0857160171287712, 0.257614065940676, -0.577477219958006, -0.642204567417036, 0.0647273474590302, 34.2038181818182, 32.9250537634409, 35.9173968253968, 34.929762744294
2/28/2018, 34.28, 34.37, 33.41, 33.41, 150634, 1.83221364985092, -1.59904740104493, -0.367176842491416, -0.0761475061943292, 0.141398996782632, -0.599520332344859, -0.633667720402601, 0.0341473880577413, 33.9316363636364, 32.776688172043, 35.8154065934065, 34.9332119721196
3/1/2018, 33.34, 33.66, 33.08, 33.32, 285542, 1.83233928989925, -1.7030408685178, -0.346484388230363, -0.131323777794374, 0.0806866871850195, -0.617137923732336, -0.630361761068548, 0.0132238373362114, 33.7341818181819, 32.6602365591398, 35.7088424908424, 34.936471778051
3/2/2018, 33.03, 33.43, 32.86, 33.38, 499970, 1.82297387305186, -1.59575260285089, -0.430425423230791, -0.0332795588839906, 0.0921038904996818, -0.619121644349505, -0.628113737724739, 0.00899209337523421, 33.5963636363637, 32.5636559139785, 35.605409035409, 34.9426606532731
3/5/2018, 33.17, 33.71, 33.17, 33.63, 358565, 1.79923652953754, -1.52904350666878, -0.340466946002605, 0.0254805147205786, 0.185545284575351, -0.593677304156699, -0.621226451011131, 0.027549146854432, 33.5700000000001, 32.5171182795699, 35.5098192918192, 34.9500024600245
3/6/2018, 33.96, 34.09, 33.68, 33.83, 347153, 1.76715661436388, -1.28216746580216, -0.373821165563456, 0.0429860434237151, 0.241033058630741, -0.55102231051098, -0.607185622911101, 0.0561633124001211, 33.6009090909092, 32.5638924731183, 35.4244835164834, 34.9567483941505
3/7/2018, 33.5, 33.74, 33.24, 33.54, 126246, 1.78126901761281, -1.16750236127562, -0.463073742674756, -0.0750925823469516, 0.119844236484571, -0.534457602549104, -0.592640018838702, 0.0581824162895981, 33.454181818182, 32.5994408602151, 35.3218876678876, 34.9594754680879
3/8/2018, 33.57, 33.64, 33.27, 33.46, 345400, 1.75154138398676, -1.18848689722822, -0.507956221985994, -0.0525135498058464, 0.105164867241169, -0.521770636453063, -0.578466142361574, 0.0566955059085112, 33.3249090909093, 32.6648172043011, 35.2163882783882, 34.9631564848981
3/9/2018, 33.67, 33.97, 33.67, 33.93, 47410, 1.71606973099873, -1.10442899869975, -0.437564701960373, 0.0692971232136345, 0.184018309938894, -0.468391724139032, -0.556451258717066, 0.0880595345780337, 33.5030909090911, 32.8047526881721, 35.1361074481074, 34.9758507585074
3/12/2018, 33.99, 34.16, 33.84, 34, 148672, 1.67396863747493, -0.680002803405731, -0.411949134647957, 0.0664155398214486, 0.20504522346525, -0.415648795982584, -0.528290766170169, 0.112641970187585, 33.7709090909093, 32.987311827957, 35.0647032967032, 34.9905384720513
3/13/2018, 34.09, 34.26, 33.67, 33.72, 108199, 1.69096046828115, -0.255536710722071, -0.52427444980349, -0.00454604566018177, 0.248847049643697, -0.391925432942827, -0.501017699524701, 0.109092266581874, 33.8810909090911, 33.1270752688172, 34.9841343101342, 35.0014754680879
3/14/2018, 33.92, 33.92, 33.56, 33.62, 62420, 1.66473014993808, -0.562195894590784, -0.556238044449375, 0.0151583908603309, 0.241015118538645, -0.376849573775573, -0.476184074374875, 0.0993345005993025, 33.8380000000002, 33.2307956989248, 34.9061318681318, 35.0102296022959
3/15/2018, 33.64, 33.75, 33.21, 33.39, 73932, 1.67324996282936, -0.365467886103016, -0.816334648121159, -0.039234835763024, 0.245828862365388, -0.379090999513195, -0.456765459402539, 0.0776744598893439, 33.6860000000003, 33.3239784946237, 34.8195286935286, 35.0134041273745
3/16/2018, 33.41, 33.81, 33.41, 33.69, 131029, 1.63776567070136, 0.35007693558811, -0.858895238722666, 0.0441052907803176, 0.326670463748379, -0.352595353016881, -0.435931438125408, 0.0833360851085271, 33.6458181818185, 33.498494623656, 34.7476898656897, 35.0190979909798
3/19/2018, 33.57, 33.57, 33.07, 33.2, 60293, 1.67221413173591, 0.0672227175307245, -1.10573531002239, -0.0521153318087724, 0.210544581879798, -0.366906794046635, -0.422126509309653, 0.0552197152630183, 33.4694545454548, 33.5435698924732, 34.6703369963368, 35.0196263495967
3/20/2018, 33.33, 33.61, 33.33, 33.4, 77525, 1.64046807529792, -0.138709006224443, -1.04185069011439, -0.0147031881656186, 0.295916719832832, -0.357983771559447, -0.409297961759612, 0.0513141902001654, 33.4256363636367, 33.5319354838711, 34.6020512820512, 35.0198105781056
3/21/2018, 33.58, 34.45, 33.55, 34.28, 46865, 1.67158844892658, 0.401777370968427, -0.746248954178892, 0.283250269294031, 0.422158674150879, -0.276713782185617, -0.382781125844813, 0.106067343659196, 33.6512727272731, 33.6696989247313, 34.5714847374846, 35.0340601339346
3/22/2018, 33.95, 34.02, 33.57, 33.61, 80370, 1.72528858755558, -0.214627372877437, -0.926464253973666, 0.0933667781411845, 0.268946316135643, -0.263334573619957, -0.358891815399842, 0.0955572417798845, 33.5890909090913, 33.6816129032259, 34.5132844932844, 35.0354792947928
3/23/2018, 33.76, 34.02, 33.36, 33.41, 203104, 1.74760855900496, -0.314183071872781, -0.956310608675227, -0.0174569810868076, 0.319566911670094, -0.265805739859175, -0.340274600291708, 0.0744688604325333, 33.5436363636368, 33.6087096774195, 34.4438559218558, 35.035385813858
3/26/2018, 33.94, 34.13, 33.55, 34.08, 636630, 1.73322247237494, 0.0691319387098143, -0.903828735903417, 0.0904332144388146, 0.438102601891253, -0.211265420076685, -0.314472764248704, 0.103207344172018, 33.7720000000004, 33.6166021505377, 34.4003687423686, 35.0442596692632
3/27/2018, 34.19, 34.32, 33.68, 33.77, 133967, 1.75643502415194, -0.00423262204781733, -1.13116032919608, -0.027723719550387, 0.300711369547251, -0.190856161898651, -0.289749443778693, 0.0988932818800422, 33.8329090909095, 33.614365591398, 34.3313479853478, 35.0522645893125
3/28/2018, 33.76, 33.81, 33.32, 33.32, 71314, 1.76467797801112, -0.0338749467626141, -1.14662368614388, -0.224240380918437, 0.203176073027233, -0.208588439258897, -0.273517242874734, 0.0649288036158374, 33.7156363636368, 33.5496559139786, 34.2344908424907, 35.0518496651632
3/29/2018, 33.5, 34.05, 33.5, 33.98, 127235, 1.75129831418376, 0.162188221204973, -0.993889524125832, -0.0576568979224975, 0.26904239870951, -0.167454600276081, -0.252304714355003, 0.0848501140789227, 33.7967272727277, 33.602430107527, 34.164813186813, 35.0613855405219
4/2/2018, 33.82, 33.87, 32.94, 33.32, 78778, 1.85275092677569, -0.455344483693192, -1.10952809692811, -0.234494411376381, 0.260198390757377, -0.185968491668163, -0.239037469817635, 0.0530689781494723, 33.6776363636369, 33.5713763440861, 34.0680659340658, 35.061447314473
4/3/2018, 33.62, 34, 33.33, 33.97, 247125, 1.82652275054924, -0.232548640402107, -0.864846537666404, -0.239073813266942, 0.405720023309206, -0.146502526329556, -0.220530481120019, 0.0740279547904635, 33.7052727272733, 33.6235698924733, 33.9987277167276, 35.069762744294
4/4/2018, 33.56, 34.18, 33.43, 34.11, 405058, 1.83801316166373, 0.0323239140913688, -1.01303050991583, -0.191075555028999, 0.352303771669646, -0.102744262587571, -0.19697323741353, 0.0942289748259589, 33.7792727272733, 33.683053763441, 33.9406520146518, 35.0741574415743
4/5/2018, 34.25, 34.92, 34.25, 34.8, 113063, 1.82787061773368, 0.668170576812985, -0.789875790503764, 0.00554147575327603, 0.466976961650125, -0.012247112788728, -0.160028012488569, 0.147780899699841, 34.2289090909096, 33.8023440860217, 33.9170647130645, 35.0896944102773
4/6/2018, 34.66, 34.86, 34.04, 34.38, 120780, 1.87694597505165, 0.511673782555164, -0.946448426192047, -0.108653655802454, 0.599939801740837, 0.025290507284879, -0.12296430853388, 0.148254815818759, 34.3710909090915, 33.876301075269, 33.8770866910865, 35.1000500205001
4/9/2018, 34.59, 34.82, 34.41, 34.5, 301515, 1.84066470988875, 0.537235299598819, -0.854524040422656, -0.0405473880733908, 0.690063744639053, 0.0639847622452905, -0.0855744943780457, 0.149559256623336, 34.4727272727278, 34.0050967741937, 33.8327106227104, 35.1121905152383
4/10/2018, 35, 35.69, 34.97, 35.45, 230329, 1.86961314151209, 0.787636677553194, -0.598172429676507, 0.23495240603283, 0.80969985593516, 0.169355078670165, -0.0345885797684035, 0.203943658438568, 34.9770909090915, 34.2675268817206, 33.8369255189253, 35.1346322263221
