Date,WOOD_Open,WOOD_High,WOOD_Low,WOOD_Close,WOOD_Volume,WOOD_ATRPercentOfClose20,WOOD_SQN25,WOOD_SQN50,WOOD_SQN100,WOOD_SQN200,WOOD_MACD,WOOD_MACD_Avg,WOOD_MACD_Diff,WOOD_LinReg10,WOOD_LinReg30,WOOD_LinReg90,WOOD_LinReg270
6/13/2017, 61.61, 62.01, 61.61, 62, 14881, 0.817222968385144, 1.22674032792399, 1.47933261522247, 1.86952597709511, 0, 0.634464333126083, 0.58501856848891, 0.0494457646371731, 61.6129090909085, 61.5384086021507, 61.0275164835163, 61.0584371049304
6/14/2017, 62.36, 62.36, 61.72, 61.72, 7913, 0.83173092737986, 0.983156424825671, 1.38402101653668, 1.76066223469132, 0, 0.637521787302433, 0.595519212251614, 0.0420025750508184, 61.6118181818176, 61.6957634408604, 61.1071037851036, 61.1421145784815
6/15/2017, 61.25, 61.56, 61.25, 61.41, 3045, 0.832400442859318, 0.764549862942698, 1.28936874557679, 1.61044310686214, 0, 0.607922678326041, 0.5979999054665, 0.00992277285954135, 61.5999999999994, 61.770989247312, 61.1620537240536, 61.212247139588
6/16/2017, 61.61, 62.16, 61.51, 62.03, 8510, 0.843331059748367, 1.25730808216577, 1.56833879957217, 1.57451060517304, 0, 0.627263288919174, 0.603852582157035, 0.0234107067621395, 61.8279999999994, 61.8993118279572, 61.2483736263735, 61.3012878560719
6/19/2017, 62.35, 62.64, 62.35, 62.5, 23494, 0.843939749670106, 1.54818067044066, 1.57795096382734, 1.45126935429706, 0, 0.672760766860591, 0.617634219097746, 0.0551265477628454, 62.1719999999994, 62.1166666666669, 61.3600195360194, 61.4034040671971
6/20/2017, 61.75, 61.75, 61.15, 61.34, 12726, 0.92694689658726, 0.719105135026361, 1.01411330060761, 1.28294757224037, 0, 0.608204537135364, 0.61574828270527, -0.00754374556990522, 62.0139999999994, 62.1339784946239, 61.4186080586079, 61.4630783717224
6/21/2017, 61.24, 61.26, 60.92, 60.94, 3972, 0.920839785113709, 0.355633261649071, 0.813622825088741, 1.24397233407681, 0, 0.518786356728015, 0.596355897509819, -0.077569540781804, 61.7054545454539, 62.1044731182798, 61.4587423687422, 61.5073493804301
6/22/2017, 60.98, 61.07, 60.85, 61.04, 5806, 0.891385610740301, 0.843568888550172, 0.891541461009126, 1.49388829319365, 0, 0.450794490520231, 0.567243616111901, -0.11644912559167, 61.406363636363, 62.0905806451616, 61.5046739926739, 61.5533907563025
6/23/2017, 60.88, 61.22, 60.87, 60.94, 8021, 0.876922691099583, 1.14215795311638, 0.864181963268219, 1.52945615329412, 0, 0.384410042744669, 0.530676901438455, -0.146266858693786, 61.142363636363, 62.0195053763443, 61.5473113553112, 61.5945537190082
6/26/2017, 61.3, 61.3, 61, 61.04, 14731, 0.861200611989321, 0.775494821695395, 1.05089936776612, 1.48341438850653, 0, 0.335995902262454, 0.491740701603255, -0.155744799340801, 60.9401818181812, 61.9345161290325, 61.6020683760683, 61.6375491125863
6/27/2017, 61.02, 61.17, 60.63, 60.65, 11840, 0.867919226513384, 0.341186134775458, 0.868995299105741, 1.36189804828821, 0, 0.263124471374532, 0.44601745555751, -0.182892984182978, 60.7487272727267, 61.8293763440863, 61.6318192918192, 61.6664414234306
6/28/2017, 60.98, 61.45, 60.98, 61.41, 5298, 0.879455073011479, 0.677037068259721, 0.981307931939767, 1.52688854148036, 0, 0.263659681119044, 0.409545900669817, -0.145886219550773, 60.8374545454539, 61.8500430107529, 61.6911794871794, 61.7186886965643
6/29/2017, 61.16, 61.16, 60.75, 60.87, 13105, 0.89710808661004, 0.300020485248394, 0.948763583373329, 1.46790880722716, 0, 0.217997413185323, 0.371236203172918, -0.153238789987595, 60.6945454545448, 61.7282150537637, 61.7414114774113, 61.7520206451612
6/30/2017, 61.08, 61.4, 61.03, 61.26, 6954, 0.890085223153044, 0.267879446738629, 0.870614505126598, 1.4549786242716, 0, 0.210848942146825, 0.339158750967699, -0.128309808820875, 60.8398181818176, 61.6003870967745, 61.799934065934, 61.7965180952381
7/3/2017, 61.36, 61.69, 61.36, 61.68, 3246, 0.874680443123179, 0.469128095404763, 0.976410453152867, 1.44169393888391, 0, 0.23634972475601, 0.318596945725362, -0.0822472209693512, 61.2661818181812, 61.5802580645164, 61.8702344322343, 61.8527284089488
7/5/2017, 61.53, 61.59, 61.2, 61.54, 52500, 0.871835801840198, 0.424093105629707, 0.732010243531389, 1.38003250501444, 0, 0.242467435065137, 0.303371043593317, -0.0609036085281796, 61.4569090909085, 61.5604301075271, 61.9194090354089, 61.90281003937
7/6/2017, 61.06, 61.06, 60.31, 60.52, 22458, 0.943822479890673, 0.0818911954264716, 0.219654557708583, 1.08942122333039, 0, 0.163129829921971, 0.275322800859048, -0.112192970937077, 61.2043636363631, 61.4012473118282, 61.9267130647129, 61.9197965116279
7/7/2017, 60.48, 60.48, 60.17, 60.41, 7849, 0.927232737275854, -0.335278265574776, 0.23496646427193, 1.01109297634193, 0, 0.0903367793975818, 0.238325596566754, -0.147988817169173, 60.9567272727267, 61.2414193548389, 61.9188840048839, 61.9327239117471
7/10/2017, 60.22, 60.9, 60.22, 60.9, 7085, 0.929612860031078, -0.19360232974613, 0.408001200672642, 1.06490051942005, 0, 0.0713640272272187, 0.204933282698847, -0.133569255471629, 60.8927272727267, 61.1733978494626, 61.9515360195359, 61.9599835584263
7/11/2017, 60.85, 61.09, 60.66, 61.08, 6762, 0.915729404340177, -0.0909111824691263, 0.553790468699857, 0.991946893967606, 0, 0.0700450444472835, 0.177955635048535, -0.107910590601251, 60.9130909090904, 61.1243225806454, 61.9841514041513, 61.9917314365024
7/12/2017, 61.41, 61.88, 61.41, 61.88, 1972, 0.92333733704336, 0.313351651437223, 0.746717961347408, 1.20391531687987, 0, 0.132031083073294, 0.168770724653486, -0.0367396415801928, 61.1296363636358, 61.1714408602153, 62.0564126984126, 62.0463932558669
7/13/2017, 61.93, 62, 61.84, 61.94, 7666, 0.889236498150323, 0.341357522922449, 0.714462469091876, 1.22384711432916, 0, 0.183877340309358, 0.171792047784661, 0.0120852925246975, 61.4518181818177, 61.2007741935486, 62.1140805860805, 62.1011951520592
7/14/2017, 62.3, 62.65, 62.3, 62.62, 7317, 0.892292290971885, 0.667306788639085, 1.02392340652914, 1.18808860611152, 0, 0.27664717329705, 0.192763072887139, 0.0838841004099115, 61.8719999999995, 61.362924731183, 62.1904175824175, 62.1744344941956
7/17/2017, 62.61, 62.82, 62.57, 62.74, 7233, 0.865979854919134, 0.571512019433568, 1.10585102960403, 1.28169808023099, 0, 0.355750066113089, 0.225360471532329, 0.13038959458076, 62.3161818181813, 61.5432688172045, 62.2604273504273, 62.2490925925926
7/18/2017, 62.72, 62.86, 62.68, 62.7, 5457, 0.837559765434531, 0.543862856460256, 0.895631959984932, 1.31176133229409, 0, 0.410480252038887, 0.26238442763364, 0.148095824405247, 62.7498181818177, 61.7058924731185, 62.3201269841269, 62.3204680120223
7/19/2017, 62.97, 63.52, 62.97, 63.42, 30453, 0.851296868938945, 0.565858738421962, 1.24896093440213, 1.58514580737187, 0, 0.506118087142703, 0.311131159535453, 0.19498692760725, 63.3485454545449, 61.9384301075271, 62.4159755799755, 62.4106156775626
7/20/2017, 63.52, 63.52, 63.3, 63.3, 8231, 0.827642733913152, 0.633034212102087, 1.1356713079329, 1.49262434150857, 0, 0.565707637869131, 0.362046455202189, 0.203661182666943, 63.5992727272722, 62.1404301075271, 62.5128205128204, 62.4948430820561
7/21/2017, 63.44, 63.44, 63.07, 63.19, 13681, 0.816906089632337, 0.718815821738288, 1.04830040292508, 1.55504148621328, 0, 0.597172868348601, 0.409071737831471, 0.18810113051713, 63.6383636363631, 62.3025376344088, 62.5948937728936, 62.5736238437821
7/24/2017, 62.98, 62.99, 62.75, 62.94, 17306, 0.814097251567747, 0.382625926634289, 1.14817596740568, 1.29688041966493, 0, 0.595076705694645, 0.446272731404106, 0.148803974290539, 63.5374545454541, 62.4432043010755, 62.6773137973137, 62.6431732522796
7/25/2017, 62.56, 62.58, 62.31, 62.45, 14867, 0.829900992201606, 0.000375925574123826, 1.06664071989708, 1.24196148466486, 0, 0.547564593009128, 0.46653110372511, 0.0810334892840173, 63.1919999999995, 62.5133118279572, 62.7436336996336, 62.6970462491259
7/26/2017, 62.47, 62.53, 62.24, 62.42, 12677, 0.812014596520999, 0.507657925843696, 0.877296408698427, 1.15717415106696, 0, 0.501706788563105, 0.473566240692709, 0.0281405478703959, 62.9214545454541, 62.6152473118282, 62.802183150183, 62.7485570767261
7/27/2017, 62.43, 63.09, 62.43, 62.88, 9971, 0.819046653293555, 0.903080785018846, 0.847623719770323, 1.4199239792459, 0, 0.496756009711511, 0.47820419449647, 0.0185518152150416, 62.7923636363632, 62.754172043011, 62.8823003663003, 62.8113432400932
7/28/2017, 62.71, 62.71, 62.25, 62.49, 22541, 0.833358471453733, 0.667575290697205, 1.07260911809931, 1.41369915109639, 0, 0.456105046113123, 0.4737843648198, -0.0176793187066772, 62.6132727272723, 62.8154623655916, 62.9219877899877, 62.861688697318
7/31/2017, 62.42, 62.45, 62.22, 62.3, 11617, 0.815774355330443, 0.626603400662872, 1.25451977683089, 1.4535641756814, 0, 0.403901527098853, 0.459807797275611, -0.055906270176758, 62.3996363636359, 62.8870107526884, 62.9556214896214, 62.9054369390647
8/1/2017, 62.55, 62.92, 62.55, 62.89, 28012, 0.817007556371956, 0.820724507604966, 1.12859335836959, 1.61757526156777, 0, 0.405463994798794, 0.448939036780247, -0.0434750419814537, 62.4058181818178, 63.0630107526884, 63.0138632478632, 62.9639418507129
8/2/2017, 62.5, 62.62, 62.34, 62.5, 35484, 0.825000399347531, 0.826613373688942, 0.842630665063606, 1.42606992874136, 0, 0.370956366987656, 0.433342502821729, -0.0623861358340733, 62.4109090909087, 63.1096774193551, 63.0504126984126, 63.0103594410737
8/3/2017, 62.44, 62.56, 62.44, 62.48, 3629, 0.79360433276664, 0.505943155293544, 0.836116722454469, 1.30577193873278, 0, 0.338097611671373, 0.414293524591658, -0.0761959129202853, 62.4352727272724, 63.1196559139787, 63.0725958485958, 63.054953745692
8/4/2017, 62.5, 62.62, 62.28, 62.57, 27946, 0.780009250051089, 0.826763139693191, 0.783250675135617, 1.38712483678464, 0, 0.315680095549823, 0.394570838783291, -0.0788907432334681, 62.5134545454542, 63.1377849462368, 63.1055799755799, 63.1007033557047
8/7/2017, 62.47, 62.63, 62.34, 62.63, 24650, 0.763450739851698, 0.675214572426214, 0.655656941715883, 1.24160625096166, 0, 0.299305345362853, 0.375517740099203, -0.0762123947363499, 62.5961818181814, 63.146989247312, 63.1363467643467, 63.1467823399559
8/8/2017, 62.56, 62.58, 62.19, 62.19, 7495, 0.765785075495518, 0.259888011348019, 0.520693107843256, 1.03909382976078, 0, 0.247965522904543, 0.350007296660271, -0.102041773755728, 62.4458181818178, 63.0961290322583, 63.1480708180708, 63.1800670965494
8/9/2017, 62.09, 62.09, 61.63, 61.73, 10631, 0.778275800304761, 0.106272001762257, 0.381166431199395, 0.964329680329555, 0, 0.168221040660512, 0.31365004546032, -0.145429004799807, 62.1447272727269, 62.953483870968, 63.1367765567765, 63.2004127966977
8/10/2017, 61.58, 61.62, 61.04, 61.05, 17704, 0.804108384851307, 0.285888299607823, 0.242980201198906, 0.749425516288724, 0, 0.0495811068150687, 0.260836257731269, -0.211255150916201, 61.7383636363633, 62.7682580645164, 63.0925323565323, 63.2025023342671
8/11/2017, 61.29, 61.53, 61.21, 61.53, 5008, 0.79694906631584, 0.57242107672796, 0.125648523481473, 1.08926400057762, 0, -0.00564483687369233, 0.207540038810277, -0.213184875683969, 61.519636363636, 62.6102580645164, 63.0658681318681, 63.2167046501885
8/14/2017, 61.65, 61.74, 61.51, 61.68, 6078, 0.773905029959355, 0.410793475375614, 0.115712757203966, 1.05620097738075, 0, -0.0368828857822763, 0.158655453891766, -0.195538339674043, 61.3670909090906, 62.4930322580647, 63.0368669108669, 63.2342382133996
8/15/2017, 61.67, 61.67, 61.32, 61.56, 4483, 0.765882702006146, 0.25891763543181, 0.0963800848550558, 1.0014814657288, 0, -0.0705094724111532, 0.112822468631182, -0.183331941042336, 61.3249090909088, 62.3858709677422, 63.0083076923077, 63.2481520496489
8/16/2017, 61.88, 62.43, 61.88, 62.35, 9273, 0.788137164053303, 0.251521934387396, 0.401773215204229, 1.17216611504725, 0, -0.0330316189447615, 0.0836516511159937, -0.116683270060755, 61.5501818181815, 62.3703870967744, 63.0203492063491, 63.2815149560591
8/17/2017, 62.49, 62.49, 61.6, 61.65, 14057, 0.829413375016825, -0.12078153206146, 0.183322680930723, 1.11514118387515, 0, -0.0591326554717284, 0.0550947897984493, -0.114227445270178, 61.5378181818179, 62.192860215054, 63.0040195360195, 63.2964127059948
8/18/2017, 61.59, 61.73, 61.28, 61.64, 10459, 0.824572807289063, -0.475132773923266, 0.236248994876406, 1.00066560610384, 0, -0.0797060298963004, 0.0281346258594993, -0.1078406557558, 61.5852727272724, 61.9994408602153, 62.9815018315018, 63.3105605345912
8/21/2017, 61.61, 61.66, 61.32, 61.4, 10610, 0.814093394938648, -0.655132659869097, 0.048014102974436, 0.957242955618113, 0, -0.11406173886261, -0.00030464708492247, -0.113757091777687, 61.6125454545452, 61.800301075269, 62.9457509157509, 63.3182841614907
8/22/2017, 61.7, 61.9, 61.68, 61.77, 7034, 0.809228876910657, -0.43836529801487, 0.152111917612518, 0.994962182498431, 0, -0.110163086470244, -0.0222763349619868, -0.0878867515082575, 61.746727272727, 61.6568817204303, 62.9135995115994, 63.3347780078215
8/23/2017, 61.87, 62.17, 61.87, 62.17, 7364, 0.795991062255634, -0.619200368748654, 0.0784734629115725, 1.07588863084749, 0, -0.0739443350349802, -0.0326099349765855, -0.0413344000583947, 61.9499999999997, 61.6130967741938, 62.8999731379731, 63.3605354843596
8/24/2017, 62.35, 62.53, 62.34, 62.45, 3668, 0.781624117268392, -0.40995762416132, 0.250715811167551, 1.13862168449823, 0, -0.0223889675568074, -0.0305657414926299, 0.00817677393582248, 62.0899999999998, 61.6069677419357, 62.902354090354, 63.3923859045339
8/25/2017, 62.81, 63.19, 62.81, 63.19, 10328, 0.79240077254693, 0.0169535168777673, 0.562593725586663, 1.29610897631287, 0, 0.0772898983312942, -0.00899461352784508, 0.0862845118591393, 62.5052727272725, 61.7367741935486, 62.9246495726495, 63.4412815964523
8/28/2017, 63.08, 63.08, 62.66, 62.68, 19560, 0.801184023235139, -0.102146091005568, 0.222810657065121, 1.24469340914151, 0, 0.113821318633015, 0.0155685729043269, 0.0982527457286879, 62.683818181818, 61.8061935483873, 62.9353699633699, 63.4767323840818
8/29/2017, 62.38, 62.55, 62.35, 62.5, 10405, 0.789716861560953, 0.0405472526121332, 0.0263675877176699, 1.11428519299949, 0, 0.126786718372159, 0.0378122019978934, 0.0889745163742658, 62.7216363636362, 61.8504946236561, 62.9360195360195, 63.5069807373205
8/30/2017, 62.43, 62.81, 62.43, 62.81, 9712, 0.776778198617762, 0.199123372396277, 0.503839553787233, 1.08967550536055, 0, 0.160229276932775, 0.0622956169848696, 0.0979336599479051, 62.9732727272725, 61.9834193548389, 62.9630671550671, 63.5437981180496
8/31/2017, 63.14, 63.69, 63.14, 63.63, 28100, 0.797579234990138, 0.348995279018282, 0.881817358264021, 1.195405812964, 0, 0.250017842449701, 0.0998400620778359, 0.150177780371865, 63.3430909090907, 62.2163225806453, 63.0379877899877, 63.5990455057763
9/1/2017, 63.99, 64.07, 63.7, 63.97, 55803, 0.78806422364079, 0.678458427758408, 0.951663692624488, 1.30032446959561, 0, 0.344638310105985, 0.148799711683466, 0.195838598422519, 63.7203636363635, 62.4829032258066, 63.1214603174602, 63.6609752871563
9/5/2017, 64.04, 64.14, 63.36, 63.75, 14132, 0.812421097521353, 0.666325068032909, 0.91386513702577, 1.25467626000859, 0, 0.397293795476507, 0.198498528442074, 0.198795267034433, 63.8465454545453, 62.6998709677421, 63.1897509157509, 63.716350877193
9/6/2017, 63.99, 64.31, 63.91, 64.27, 42254, 0.809121716487272, 0.634561038264774, 1.0320883559288, 1.4725875177, 0, 0.475502009992141, 0.253899224752087, 0.221602785240054, 64.0981818181816, 62.9449247311829, 63.2708424908424, 63.782502379981
9/7/2017, 64.77, 64.93, 64.51, 64.58, 55025, 0.81607525677772, 0.963381612719951, 1.26139419291178, 1.49408146064585, 0, 0.55608677053867, 0.314336733909404, 0.241750036629266, 64.4005454545453, 63.2155698924733, 63.3633919413919, 63.8543083747816
9/8/2017, 64.66, 64.81, 64.54, 64.73, 48970, 0.794330806095626, 1.04058671260572, 1.08774741695046, 1.45576370966251, 0, 0.624851619735651, 0.376439711074653, 0.248411908660997, 64.6792727272726, 63.5219784946238, 63.4624517704517, 63.9279549531593
9/11/2017, 65.26, 65.73, 65.13, 65.6, 56991, 0.820825936351241, 1.31364461899372, 1.52234705631201, 1.71984117951709, 0, 0.741008107058228, 0.449353390271368, 0.29165471678686, 65.2821818181817, 63.9008387096776, 63.5861758241758, 64.019804269294
9/12/2017, 66.42, 66.42, 65.87, 65.96, 90125, 0.8376875735811, 1.43170837332628, 1.50642352318043, 1.65355564381707, 0, 0.852287313854454, 0.529940174987986, 0.322347138866468, 65.7759999999998, 64.2926451612905, 63.7173186813186, 64.1178331168832
9/13/2017, 65.98, 65.98, 65.42, 65.57, 31068, 0.843238961960331, 1.47253086511215, 1.24495626780562, 1.55826832154087, 0, 0.898648090531218, 0.603681758096632, 0.294966332434586, 65.9201818181816, 64.6506881720432, 63.8427155067154, 64.2049826656395
9/14/2017, 65.23, 65.68, 65.12, 65.56, 19064, 0.843908172650274, 1.72963373260489, 1.2898579405943, 1.40965049866527, 0, 0.923931911682175, 0.667731788813741, 0.256200122868434, 65.9554545454543, 64.9641720430109, 63.9518046398046, 64.2900418967816
9/15/2017, 65.68, 65.79, 65.58, 65.76, 15459, 0.816762299407001, 2.31230737045481, 1.80235598746212, 1.31242044740807, 0, 0.94916645062743, 0.724018721176479, 0.225147729450952, 66.0738181818179, 65.2819569892475, 64.0709474969474, 64.3777421379701
9/18/2017, 66.11, 66.35, 65.9, 65.91, 68950, 0.818916315711639, 2.16540491586874, 1.89541663007327, 1.38122745340512, 0, 0.970086201075972, 0.773232217156377, 0.196853983919595, 66.1958181818179, 65.6036129032259, 64.1962319902319, 64.4669087523278
9/19/2017, 66.08, 66.38, 65.71, 66.38, 42450, 0.822929130010943, 2.29190802400194, 1.87935851765906, 1.49934859438694, 0, 1.01291408303906, 0.821168590332915, 0.191745492706149, 66.3303636363633, 65.9673548387099, 64.3256752136751, 64.5645567833027
9/20/2017, 66.7, 66.97, 66.38, 66.77, 57672, 0.821397841360194, 2.55610760230729, 1.93530180684028, 1.65240250916214, 0, 1.06603662209231, 0.870142196684794, 0.195894425407518, 66.5601818181815, 66.327053763441, 64.4619365079364, 64.6687226033635
9/21/2017, 66.97, 67.04, 66.75, 66.96, 26511, 0.799768476317789, 2.35623360467149, 1.76850549448478, 1.67462287057945, 0, 1.11066497466005, 0.918246752279846, 0.192418222380208, 66.7812727272724, 66.6506451612905, 64.6151599511598, 64.7748856061972
9/22/2017, 67.15, 67.15, 66.72, 66.98, 22727, 0.791652318834387, 3.08018031194977, 1.75311898751451, 1.64005137099069, 0, 1.13456849904036, 0.961511101631948, 0.173057397408407, 66.9094545454542, 66.8976989247313, 64.7760293040292, 64.8793104062723
9/25/2017, 66.77, 66.77, 66.33, 66.33, 15450, 0.808437037535819, 2.47967563395663, 1.28632441240339, 1.59927394474563, 0, 1.08851492413558, 0.986911866132675, 0.101603058002906, 66.8643636363633, 67.0560215053765, 64.8816459096458, 64.9675910693303
9/26/2017, 66.27, 66.4, 66.06, 66.13, 96559, 0.79604487017637, 2.52526543248302, 1.17347371317727, 1.59474433212727, 0, 1.02407391902059, 0.994344276710259, 0.0297296423103356, 66.7823636363633, 67.1680000000001, 64.9585494505494, 65.0497680906714
9/27/2017, 66.1, 66.48, 66, 66.45, 16910, 0.788718207697896, 2.4935090951423, 1.28988105228603, 1.50653237048054, 0, 0.987442659525726, 0.992963953273352, -0.00552129374762611, 66.723636363636, 67.2838709677421, 65.0680219780219, 65.1370806739119
9/28/2017, 66.45, 66.95, 66.45, 66.95, 29682, 0.781027761858834, 2.5168469121064, 1.22297154688792, 1.73794725805772, 0, 0.987376086878456, 0.991846379994373, -0.00447029311591729, 66.787636363636, 67.484301075269, 65.2049401709401, 65.2332250540449
9/29/2017, 67.15, 67.15, 66.48, 66.78, 75173, 0.794029922486171, 2.24604578526306, 1.2073701104355, 1.63982374191621, 0, 0.962510526122003, 0.985979209219899, -0.0234686830978963, 66.7570909090906, 67.5868172043012, 65.3293357753357, 65.3238483620399
10/2/2017, 66.99, 67.25, 66.73, 67.13, 41145, 0.78912635650894, 2.12102011608623, 1.35904681795991, 1.66597695575138, 0, 0.959980408422538, 0.980779449060427, -0.0207990406378887, 66.8218181818179, 67.6999784946238, 65.469619047619, 65.4199988861042
10/3/2017, 67.62, 67.74, 67.53, 67.74, 11392, 0.787944341553335, 2.85609534973019, 1.63459513194283, 1.92059819261032, 0, 0.99571914346231, 0.983767387940804, 0.0119517555215062, 67.1247272727269, 67.8391182795701, 65.6417484737484, 65.5269765775696
10/4/2017, 67.96, 68.14, 67.8, 68.1, 25950, 0.773958622789747, 3.22923620916104, 1.95718296249738, 2.04742942231628, 0, 1.04109029890984, 0.99523197013461, 0.0458583287752259, 67.5558181818179, 68.0076989247314, 65.8235750915751, 65.6393324607331
10/5/2017, 68.13, 68.42, 68, 68, 16419, 0.767224310314451, 2.9471748198419, 1.93254619849183, 1.89002166097062, 0, 1.05679601558343, 1.00754477922437, 0.0492512363590558, 67.9178181818179, 68.1494193548389, 65.9946984126984, 65.7474314550951
10/6/2017, 67.54, 68.09, 67.54, 68.08, 19442, 0.768400270950552, 2.6967691220729, 1.809041509812, 1.78873550728487, 0, 1.06343957120426, 1.01872373762035, 0.0447158335839055, 68.254727272727, 68.2823440860217, 66.1581416361416, 65.8550729127718
10/9/2017, 68.17, 68.31, 67.85, 67.95, 23710, 0.765225252744634, 2.38592006213553, 1.92952768136719, 2.05183727317875, 0, 1.04615529630655, 1.02421004935759, 0.0219452469489607, 68.3567272727269, 68.4117849462368, 66.3291428571428, 65.9579698651864
10/10/2017, 68.35, 68.8, 68.35, 68.8, 15495, 0.779755859415668, 2.8880427339709, 2.23212385782253, 2.40381901859307, 0, 1.08849775561683, 1.03706759060944, 0.0514301650073898, 68.6239999999997, 68.5843655913981, 66.5363687423687, 66.0761789638933
10/11/2017, 68.54, 68.78, 68.47, 68.72, 17640, 0.765640904706171, 2.55801733265617, 2.01969192601933, 2.18293324996574, 0, 1.10288574788993, 1.05023122206554, 0.052654525824392, 68.7819999999997, 68.6953118279573, 66.7333431013431, 66.1905148658449
10/12/2017, 68.63, 68.8, 68.49, 68.75, 13475, 0.749586921059457, 2.39182130587229, 2.20458203867439, 2.07897757866174, 0, 1.10398305525044, 1.06098158870252, 0.0430014665479217, 68.9265454545451, 68.7906021505379, 66.9219999999999, 66.3032810336872
10/13/2017, 68.92, 69.03, 68.77, 69.01, 21913, 0.729711574868799, 2.44463433051595, 2.29960230475265, 2.13488161092104, 0, 1.11300250625654, 1.07138577221332, 0.0416167340432148, 69.0287272727269, 68.9352258064519, 67.1162319902319, 66.4191233947516
10/16/2017, 69.22, 69.37, 69.05, 69.23, 28638, 0.717023342374852, 2.26366945626709, 2.33898880645133, 2.12124769547485, 0, 1.12493509600483, 1.08209563697162, 0.0428394590332102, 69.1552727272724, 69.0957204301077, 67.310315018315, 66.5371738693468
10/17/2017, 69.04, 69.12, 68.76, 68.92, 23677, 0.718333570704882, 1.80219181251983, 2.19129661961632, 1.94053820006628, 0, 1.09673487320359, 1.08502348421802, 0.0117113889855713, 69.1821818181815, 69.1682795698927, 67.4930109890109, 66.64686119403
10/18/2017, 68.98, 69.07, 68.77, 68.92, 26583, 0.704181256650195, 2.14771137571812, 2.39855312099025, 1.95091089374187, 1.79856391915997, 1.06214227843675, 1.08044724306176, -0.0183049646250109, 69.216727272727, 69.2421505376347, 67.6708131868131, 66.7544938672973
10/19/2017, 68.76, 68.97, 68.5, 68.9, 14411, 0.703273782262915, 2.14061286384621, 2.62310391907095, 1.95674869620903, 1.73794289293292, 1.02134019104466, 1.06862583265834, -0.0472856416136844, 69.1796363636361, 69.3041505376346, 67.8564249084249, 66.8597234551042
10/20/2017, 68.91, 69.01, 68.7, 69.01, 51596, 0.689505657412246, 2.08032645611817, 3.07866663397645, 2.05253837631904, 1.75494978310077, 0.986508467976279, 1.05220235972193, -0.0656938917456509, 69.1474545454542, 69.36223655914, 68.0355677655677, 66.9651448855405
10/23/2017, 69.42, 69.69, 69.37, 69.54, 9219, 0.69893077577104, 2.24729676333384, 3.0759697495985, 1.98378055662107, 1.80617826822447, 0.990255596991346, 1.03981300717581, -0.0495574101844667, 69.2216363636361, 69.5179569892475, 68.2256483516484, 67.0789282639886
10/24/2017, 69.9, 70.05, 69.75, 69.83, 24764, 0.697744004579152, 2.16382081993961, 3.11642517307507, 2.00130432212032, 1.88691562887624, 1.00504032089783, 1.03285846992022, -0.0278181490223837, 69.4792727272724, 69.7090537634411, 68.4362271062271, 67.1962415344542
10/25/2017, 69.76, 69.76, 68.98, 69.19, 41840, 0.730413219363695, 1.4025329509911, 2.83673498508423, 1.85373342333508, 1.76983119591265, 0.954116212039423, 1.01711001834406, -0.0629938063046354, 69.4436363636361, 69.7679784946239, 68.6235604395604, 67.2990797804981
10/26/2017, 69.53, 69.67, 69.26, 69.26, 14057, 0.727843287834036, 1.33296101684577, 2.6382175231445, 1.91995066714073, 1.75881040572914, 0.908929332312283, 0.995473881137704, -0.0865445488254205, 69.4125454545452, 69.8117634408605, 68.7832747252747, 67.4013758825716
10/27/2017, 69.52, 69.79, 69.19, 69.72, 55676, 0.729918313390937, 1.55131523170551, 3.25252880846116, 2.01690797438318, 1.77782676269744, 0.899863493981201, 0.976351803706403, -0.0764883097252024, 69.5645454545452, 69.9033763440863, 68.9484053724053, 67.5105870445345
10/30/2017, 69.67, 69.67, 69.15, 69.41, 30718, 0.737579737345271, 1.88580866700917, 3.09701404346994, 1.9908074032018, 1.70589242068177, 0.857776429830267, 0.952636728931176, -0.0948602991009091, 69.614727272727, 69.9401075268819, 69.0957753357753, 67.6119330143541
10/31/2017, 69.4, 69.83, 69.34, 69.62, 64011, 0.733778211586879, 2.17893589494877, 3.32108554343628, 1.94930562906211, 1.81676758303678, 0.831779141052991, 0.928465211355539, -0.0966860703025483, 69.6656363636361, 70.01223655914, 69.2439706959707, 67.7154150304672
11/1/2017, 70.2, 70.47, 70.1, 70.27, 18749, 0.751122202022834, 2.28040363367169, 3.36888175301289, 2.06805636772689, 1.90165938297496, 0.85378378214142, 0.913528925512715, -0.0597451433712952, 69.9029090909088, 70.1719354838712, 69.416442002442, 67.8292694268086
11/2/2017, 70.22, 70.69, 70.22, 70.5, 9059, 0.744571479139536, 2.15736896635206, 3.302270664753, 1.97834318797977, 1.91809094386405, 0.879641734194834, 0.906751487249139, -0.027109753054305, 70.1419999999997, 70.3509032258067, 69.5835384615384, 67.9454079192134
11/3/2017, 70.53, 70.59, 70.2, 70.42, 19780, 0.735837472527271, 2.23705662383705, 3.14569540691741, 2.03605961573472, 1.88730017224692, 0.883494639829905, 0.902100117765292, -0.0186054779353871, 70.2881818181815, 70.4982150537637, 69.7568107448107, 68.0580009652933
11/6/2017, 70.36, 70.38, 69.91, 70.07, 26469, 0.738929514408476, 1.75383301837009, 2.74574205762469, 2.03701284474761, 1.8080821732413, 0.848524755186958, 0.891385045249626, -0.0428602900626679, 70.3425454545451, 70.5355913978497, 69.8961831501831, 68.1621104107803
