Date,TICK_Open,TICK_High,TICK_Low,TICK_Close,TICK_Volume,TICK_ATRPercentOfClose20,TICK_SQN25,TICK_SQN50,TICK_SQN100,TICK_SQN200,TICK_MACD,TICK_MACD_Avg,TICK_MACD_Diff,TICK_LinReg10,TICK_LinReg30,TICK_LinReg90,TICK_LinReg270
12/13/2017, 166, 529, -571, -79, 0, -1648.98986591266, NaN, NaN, NaN, NaN, -58.9677777253089, -47.0719612257738, -11.8958164995351, -109.472727272727, -113.150537634409, 35.6361416361416, -0.227109266943273
12/14/2017, 142, 628, -893, -50, 0, -2627.23378873491, NaN, NaN, NaN, NaN, -54.2048007862778, -48.4985291378746, -5.70627164840319, -145.018181818182, -108.481720430108, 31.6808302808303, -2.54696341003398
12/15/2017, 729, 808, -693, 287, 0, 460.970749006648, NaN, NaN, NaN, NaN, -22.9722142866235, -43.3932661676244, 20.4210518810009, 86.7090909090909, -67.0301075268817, 40.376800976801, 0.705540250994773
12/18/2017, 982, 1030, -529, -91, 0, -1466.79862326003, NaN, NaN, NaN, NaN, -28.3942936468758, -40.3934716634747, 11.9991780165988, 81.5272727272728, -59.2430107526882, 24.7492063492063, -2.26947986237599
12/19/2017, 208, 556, -575, 268, 0, 494.252764853841, NaN, NaN, NaN, NaN, -3.68060318955929, -33.0508979686916, 29.3702947791323, 177.927272727273, -20.4709677419355, 26.8608058608058, 0.650217464034768
12/20/2017, 495, 589, -617, -499, 0, -264.262031927431, NaN, NaN, NaN, NaN, -45.461266185228, -35.5329716119989, -9.9282945732291, -31.3272727272727, -65.1010752688172, 7.27863247863249, -8.91468392234941
12/21/2017, 477, 529, -632, -289, 0, -453.558533685808, NaN, NaN, NaN, NaN, -60.9251900002365, -40.6114152896464, -20.3137747105901, -154.854545454545, -101.408602150538, -8.50598290598293, -14.947236759817
12/22/2017, 204, 568, -499, -397, 0, -327.102003585488, NaN, NaN, NaN, NaN, -80.9618802826479, -48.6815082882467, -32.2803719944012, -280.018181818182, -147.486021505376, -26.9235653235653, -22.6300444038134
12/26/2017, -165, 381, -462, -253, 0, -504.274785186825, NaN, NaN, NaN, NaN, -84.2503199023987, -55.7952706110771, -28.4550492913216, -297.818181818182, -182.408602150538, -44.1758241758242, -27.893218033424
12/27/2017, 234, 497, -566, 130, 0, 973.211112458872, NaN, NaN, NaN, NaN, -55.3139085514638, -55.6989981991545, 0.385089647690613, -215.145454545455, -161.348387096774, -37.1487179487179, -26.9638875502008
12/28/2017, 612, 669, -414, 412, 0, 304.870321331725, NaN, NaN, NaN, NaN, -9.51684656937571, -46.4625678731987, 36.945721303823, -35.5454545454545, -95.4387096774193, -23.4271062271062, -21.5592988047809
12/29/2017, 706, 706, -674, -428, 0, -294.921130301956, NaN, NaN, NaN, NaN, -40.5360504686585, -45.2772643922907, 4.74121392363215, -167.109090909091, -182.765591397849, -46.9623931623932, -29.5333902485297
1/2/2018, 834, 891, -682, -177, 0, -721.92051740551, NaN, NaN, NaN, NaN, -44.354104230562, -45.0926323599449, 0.7385281293829, -123.945454545455, -187.630107526882, -54.3687423687423, -33.4336533032185
1/3/2018, 383, 761, -572, 761, 0, 168.273239161283, NaN, NaN, NaN, NaN, 27.9862138104601, -30.4768631258639, 58.4630769363241, 192.963636363636, -66.789247311828, -22.9514041514041, -22.534623883477
1/4/2018, 856, 900, -500, -149, 0, -863.443880883555, NaN, NaN, NaN, NaN, 11.7515773604295, -22.0311750286052, 33.7827523890348, 220.836363636364, -81.3849462365591, -35.3916971916972, -26.0284390921723
1/5/2018, 840, 903, -466, 297, 0, 434.56391023255, NaN, NaN, NaN, NaN, 34.4765593171243, -10.7296281594593, 45.2061874765836, 272.127272727273, -32.2064516129032, -28.0683760683761, -22.5164522058823
1/8/2018, -25, 498, -504, 180, 0, 709.012262622855, NaN, NaN, NaN, NaN, 42.5548037639122, -0.0727417747850243, 42.6275455386973, 281.581818181818, -12.9247311827957, -25.978021978022, -20.8667619163424
1/9/2018, 398, 440, -630, 63, 0, 2009.38249061124, NaN, NaN, NaN, NaN, 39.0656242989864, 7.75493143996926, 31.3106928590171, 203.436363636364, 25.1268817204301, -14.7638583638584, -21.0469640756493
1/10/2018, -720, 617, -825, 236, 0, 540.133652809673, NaN, NaN, NaN, NaN, 49.6873141848823, 16.1414079889519, 33.5459061959304, 188.763636363636, 57.4451612903226, 0.23321123321125, -18.5552362994223
1/11/2018, 724, 738, -531, 676, 0, 188.525096094569, NaN, NaN, NaN, NaN, 92.5426288910983, 31.4216521693812, 61.1209767217172, 376.018181818182, 170.335483870968, 37.1753357753358, -9.33804573804576
1/12/2018, 352, 584, -629, 248, 0, 514.499260935211, NaN, NaN, NaN, NaN, 90.9216631607423, 43.3216543676534, 47.6000087930889, 442.036363636364, 218.701075268817, 44.0610500610501, -6.78841732979663
1/16/2018, 989, 1013, -914, 191, 0, 685.083905111705, NaN, NaN, NaN, NaN, 84.0685229086315, 51.471028075849, 32.5974948327825, 329.309090909091, 216.096774193548, 46.9391941391942, -5.13874996344072
1/17/2018, 784, 822, -676, 167, 0, 789.212422649813, NaN, NaN, NaN, NaN, 75.826677720697, 56.3421580048186, 19.4845197158784, 224.727272727273, 263.165591397849, 51.4271062271062, -3.87275418686323
1/18/2018, -442, 565, -996, 108, 0, 1231.60695234623, NaN, NaN, NaN, NaN, 63.7987172148145, 57.8334698468178, 5.9652473679967, 268.6, 266.086021505376, 48.6166056166056, -3.51322156930524
1/19/2018, -57, 577, -542, 146, 0, 903.821050073447, NaN, NaN, NaN, NaN, 56.6793895567605, 57.6026537888063, -0.923264232045845, 179.218181818182, 265.417204301075, 61.4148962148962, -2.5834190966267
1/22/2018, -41, 653, -615, 338, 0, 389.644910192861, NaN, NaN, NaN, NaN, 65.7718890889773, 59.2365008488405, 6.53538824013678, 229.272727272727, 282.116129032258, 72.4798534798535, 1.21841395942687
1/23/2018, -56, 672, -650, -16, 0, -8232.81129143298, NaN, NaN, NaN, NaN, 43.9067888468227, 56.170558448437, -12.2637696016143, 131.4, 250.488172043011, 64.0168498168498, -0.320520402128921
1/24/2018, 652, 763, -878, -555, 0, -240.258975909516, NaN, NaN, NaN, NaN, -16.7215009593876, 41.592146566872, -58.3136475262597, -165.381818181818, 160.541935483871, 32.382905982906, -9.86667784672147
1/25/2018, 674, 714, -893, 94, 0, 1433.10154306694, NaN, NaN, NaN, NaN, -12.2596596285337, 30.8217853277909, -43.0814449563246, -169.654545454545, 169.765591397849, 38.6512820512821, -9.65372024635184
1/26/2018, 673, 673, -569, 529, 0, 253.659674472358, NaN, NaN, NaN, NaN, 26.0766509255944, 29.8727584473516, -3.79610752175721, 72.0909090909091, 217.167741935484, 62.4065934065934, -3.00859149111943
1/29/2018, -830, 615, -932, -242, 0, -558.72590663671, NaN, NaN, NaN, NaN, -5.68922144283057, 22.7603624693152, -28.4495839121457, -30.0909090909091, 167.337634408602, 48.8913308913309, -7.8058220582206
1/30/2018, -1106, 803, -1120, -241, 0, -572.888323384978, NaN, NaN, NaN, NaN, -30.432406672305, 12.1218086409911, -42.5542153132962, -116.6, 120.61935483871, 39.6608058608059, -9.11368047013809
1/31/2018, 1009, 1051, -949, -27, 0, -5228.25117181447, NaN, NaN, NaN, NaN, -32.4000599811833, 3.21743491655624, -35.6174948977395, -110.418181818182, 124.752688172043, 26.0678876678877, -9.43454967883014
2/1/2018, -577, 821, -908, 143, 0, 998.249248650637, NaN, NaN, NaN, NaN, -20.0111836849348, -1.42828880374196, -18.5828948811928, -46.7272727272727, 127.281720430108, 42.3680097680098, -9.3332239989067
2/2/2018, -1235, 887, -1250, -209, 0, -699.98641353679, NaN, NaN, NaN, NaN, -38.1565235247978, -8.77393574795313, -29.3825877768447, -98.9454545454545, 107.572043010753, 28.9010989010989, -14.4265955992893
2/5/2018, -1018, 917, -1117, -124, 0, -1202.84114844943, NaN, NaN, NaN, NaN, -45.1574989147213, -16.0506483813068, -29.1068505334145, -64.0363636363636, 50.5913978494624, 10.8962148962149, -20.3366133661336
2/6/2018, -1034, 1143, -1037, 328, 0, 465.227705144339, NaN, NaN, NaN, NaN, -14.0709981642087, -15.6547183378871, 1.58372017367847, 81.4181818181818, 62.541935483871, 18.1008547008547, -15.9310373103731
2/7/2018, -299, 908, -1052, -213, 0, -726.596023112563, NaN, NaN, NaN, NaN, -32.7118195344429, -19.0661385771983, -13.6456809572446, -86.5818181818182, -5.33118279569894, 15.808547008547, -16.7695230285636
2/8/2018, 289, 994, -991, -182, 0, -862.372007015534, NaN, NaN, NaN, NaN, -44.470732920986, -24.1470574459558, -20.3236754750301, -132.727272727273, -60.858064516129, 3.58534798534798, -24.6022960229602
2/9/2018, 955, 1225, -1057, 560, 0, 286.632357166046, NaN, NaN, NaN, NaN, 6.01411537070803, -18.1148228826231, 24.1289382533311, 179.509090909091, 2.83655913978495, 27.6979242979243, -15.1365586989202
2/12/2018, 968, 1040, -1199, 454, 0, 360.536154212195, NaN, NaN, NaN, NaN, 37.0433940565571, -7.08317949478703, 44.1265735513441, 299.236363636364, 69.1075268817204, 44.4151404151404, -12.0486538198716
2/13/2018, -868, 942, -911, -419, 0, -393.232084276181, NaN, NaN, NaN, NaN, -8.7090900962, -7.40836161506962, -1.30072848113038, 79.6181818181818, -31.6602150537634, 24.7174603174603, -17.5870438704388
2/14/2018, -1139, 904, -1168, 196, 0, 851.459342582315, NaN, NaN, NaN, NaN, 4.60402448606951, -5.0058843948418, 9.60990888091131, 124.963636363636, -37.7204301075269, 37.7772893772894, -16.1992893262266
2/15/2018, 1008, 1023, -1006, 250, 0, 674.746918355308, NaN, NaN, NaN, NaN, 19.2897521560975, -0.146757084653928, 19.4365092407515, 210.8, 23.1978494623656, 49.2241758241758, -16.7958179581796
2/16/2018, -460, 880, -1082, 15, 0, 11337.492873959, NaN, NaN, NaN, NaN, 11.8293991664489, 2.24847416556663, 9.58092500088224, 139.218181818182, -3.0709677419355, 45.0947496947497, -18.5955992893262
2/20/2018, -336, 733, -937, -175, 0, -970.910134022379, NaN, NaN, NaN, NaN, -9.30710986152601, -0.0626426398518969, -9.24446722167411, 6.78181818181818, -24.7720430107527, 31.4434676434676, -20.7429000956677
2/21/2018, 456, 923, -1100, -151, 0, -1135.95238265709, NaN, NaN, NaN, NaN, -23.8464589875858, -4.81940590939868, -19.0270530781871, -24.1818181818182, -48.1827956989247, 24.9028083028083, -21.8497471641384
2/22/2018, 942, 965, -1002, 128, 0, 1349.901322595, NaN, NaN, NaN, NaN, -12.7095221605661, -6.39742915963217, -6.31209300093396, -40.8363636363636, -41.858064516129, 26.4884004884005, -22.7468634686347
2/23/2018, 1199, 1322, -645, 268, 0, 649.190301595342, NaN, NaN, NaN, NaN, 7.32892717297425, -3.65215789311089, 10.9810850660851, -21.5272727272728, -6.65591397849462, 34.6666666666667, -18.4821921552549
2/26/2018, 737, 805, -581, 96, 0, 1793.89427902265, NaN, NaN, NaN, NaN, 9.22424870582812, -1.07687657332309, 10.3011252791512, 62.2181818181818, 35.8494623655914, 44.204884004884, -17.2813448134482
2/27/2018, 105, 770, -862, -176, 0, -975.927035493553, NaN, NaN, NaN, NaN, -11.0939381126576, -3.08028888119, -8.01364923146765, 56.1090909090909, 19.0516129032258, 37.201221001221, -18.7429000956677
2/28/2018, 875, 965, -913, 74, 0, 2331.95946398003, NaN, NaN, NaN, NaN, -6.94329886089967, -3.85289087713193, -3.09040798376774, -3.87272727272727, 32.9096774193548, 37.6002442002442, -18.346836135028
3/1/2018, -44, 1017, -1034, -61, 0, -2855.60246422616, NaN, NaN, NaN, NaN, -14.3814783774893, -5.95860837720341, -8.4228700002859, -14.3818181818182, 28.7935483870968, 26.4644688644689, -18.3622522891896
3/2/2018, -1108, 1000, -1122, 444, 0, 396.603970274563, NaN, NaN, NaN, NaN, 20.2396798744987, -0.718950726862976, 20.9586306013617, 174.381818181818, 86.2903225806452, 51.9948717948718, -9.3540795407954
3/5/2018, -833, 971, -876, 491, 0, 359.516404606539, NaN, NaN, NaN, NaN, 50.8831550876005, 9.60147043602972, 41.2816846515708, 321.8, 150.116129032258, 62.2197802197802, -1.1980866475331
3/6/2018, 856, 932, -902, 159, 0, 1112.36746496051, NaN, NaN, NaN, NaN, 47.8273803390324, 17.2466524166303, 30.5807279224021, 290.563636363636, 182.391397849462, 59.9213675213675, 1.90075167418343
3/7/2018, -1112, 954, -1155, -103, 0, -1733.67092798334, NaN, NaN, NaN, NaN, 23.9879285521026, 18.5949076437247, 5.39302090837784, 155.4, 158.978494623656, 51.2661782661783, 2.81388547218808
3/8/2018, 872, 909, -817, 346, 0, 515.230347697023, NaN, NaN, NaN, NaN, 40.8545924962219, 23.0468446142242, 17.8077478819978, 228.527272727273, 157.163440860215, 63.1025641025641, 9.28566352330196
3/9/2018, 983, 1030, -557, 429, 0, 413.266236102591, NaN, NaN, NaN, NaN, 60.2247184638798, 30.4824193841553, 29.7422990797245, 346.436363636364, 203.333333333333, 92.1064713064713, 15.8301489681564
3/12/2018, 364, 648, -679, 210, 0, 833.626926302909, NaN, NaN, NaN, NaN, 57.2443360343938, 35.834802714203, 21.4095333201908, 345.509090909091, 248.554838709677, 98.0695970695971, 19.8597512641793
3/13/2018, 1036, 1036, -828, -307, 0, -572.080038428112, NaN, NaN, NaN, NaN, 13.0147562274245, 31.2707934168473, -18.2560371894228, 105.363636363636, 178.836559139785, 79.6986568986569, 16.7580702473691
3/14/2018, 992, 1019, -789, -177, 0, -993.712673489033, NaN, NaN, NaN, NaN, -11.4159944045591, 22.733435852566, -34.1494302571251, -32.7272727272727, 126.098924731183, 75.0671550671551, 14.6010113434467
3/15/2018, 644, 708, -824, -210, 0, -832.156124034195, NaN, NaN, NaN, NaN, -33.0592777270015, 11.5748931366525, -44.634170863654, -195.527272727273, 83.0279569892473, 66.5467643467643, 11.0167555008883
3/16/2018, 55, 660, -673, 147, 0, 1174.69487581511, NaN, NaN, NaN, NaN, -21.1608897006871, 5.0277365691846, -26.1886262698717, -125.872727272727, 97.7677419354839, 78.8717948717949, 16.1650403170698
3/19/2018, -688, 972, -940, 85, 0, 2042.42516950095, NaN, NaN, NaN, NaN, -16.5435100253617, 0.713487250275347, -17.256997275637, -52.0363636363637, 81.1483870967742, 82.7169719169719, 18.8518791854585
3/20/2018, 403, 629, -820, -23, 0, -7485.68836683486, NaN, NaN, NaN, NaN, -21.3527594532365, -3.69976209042703, -17.6529973628095, -59.7636363636364, 54.5956989247312, 86.7643467643468, 20.5424900915675
3/21/2018, 2, 1056, -856, 87, 0, 1989.91138868209, NaN, NaN, NaN, NaN, -16.1024248516771, -6.18029464267704, -9.92213020900004, -71.9636363636364, 71.4817204301075, 87.9159951159951, 22.1377067104004
3/22/2018, -1158, 986, -1175, -221, 0, -793.08224558631, NaN, NaN, NaN, NaN, -36.3752119888977, -12.2192781119212, -24.1559338769765, -111.127272727273, 14.7763440860215, 76.2004884004884, 21.4654093207599
3/23/2018, 567, 951, -1130, -633, 0, -279.482807995017, NaN, NaN, NaN, NaN, -84.7100143102085, -26.7174253515786, -57.9925889586299, -245.090909090909, -92.0860215053764, 43.3409035409035, 15.4138581385814
3/26/2018, 1180, 1203, -846, 21, 0, 8491.0469803716, NaN, NaN, NaN, NaN, -69.442864968669, -35.2625132749967, -34.1803516936723, -139, -63.5913978494624, 41.592673992674, 15.6103047697144
3/27/2018, 694, 972, -1114, -137, 0, -1312.60136684973, NaN, NaN, NaN, NaN, -69.2940401002985, -42.0688186400571, -27.2252214602414, -180.581818181818, -58.7333333333333, 36.2307692307692, 17.2733634003006
3/28/2018, 363, 1008, -980, 35, 0, 5165.00193987122, NaN, NaN, NaN, NaN, -54.6669660284949, -44.5884481177446, -10.0785179107502, -146.018181818182, -86.4387096774194, 23.6161172161172, 17.6454831214978
3/29/2018, 1038, 1150, -923, 28, 0, 6503.61837502564, NaN, NaN, NaN, NaN, -43.1424269006887, -44.2992438743334, 1.15681697364479, -132.036363636364, -76.9612903225807, 27.3711843711844, 21.780319803198
4/2/2018, -443, 1107, -1011, 788, 0, 232.977473065586, NaN, NaN, NaN, NaN, 27.0052026370591, -30.0383545720549, 57.0435572091141, 202.909090909091, 33.6301075268817, 65.8358974358974, 31.3618149514828
4/3/2018, 984, 1138, -1101, 180, 0, 1031.12186853832, NaN, NaN, NaN, NaN, 33.154995549687, -17.3996845477065, 50.5546800973936, 280.454545454545, 47.9397849462366, 71.6996336996337, 32.8791581249146
4/4/2018, -1136, 1094, -1155, 365, 0, 513.881752109735, NaN, NaN, NaN, NaN, 52.3532094208378, -3.44910575399767, 55.8023151748355, 395.127272727273, 71.9913978494624, 87.5289377289377, 33.4018313516468
4/5/2018, 972, 981, -861, 169, 0, 1108.86684937308, NaN, NaN, NaN, NaN, 51.1625996683681, 7.47323533047548, 43.6893643378926, 442.927272727273, 69.2903225806452, 89.9548229548229, 34.0084460844608
4/6/2018, -943, 1036, -1104, 190, 0, 993.308277193936, NaN, NaN, NaN, NaN, 51.3219498660813, 16.2429782375966, 35.0789716284847, 431.909090909091, 85.789247311828, 104.874725274725, 31.6419297526308
4/9/2018, 1116, 1222, -974, 44, 0, 4324.3669098524, NaN, NaN, NaN, NaN, 39.2152077148186, 20.837424133041, 18.3777835817776, 265.636363636364, 92.6967741935484, 103.538705738706, 29.1076397430641
4/10/2018, 1207, 1213, -1155, 66, 0, 2918.15964896713, NaN, NaN, NaN, NaN, 31.0379572234896, 22.8775307511308, 8.16042647235884, 200.836363636364, 92.3741935483871, 111.887667887668, 28.1743884105508
4/11/2018, -895, 1059, -937, 426, 0, 452.931009366758, NaN, NaN, NaN, NaN, 52.9955192918387, 28.9011284592724, 24.0943908325664, 226.345454545455, 119.789247311828, 133.413186813187, 36.1306273062731
4/12/2018, 1010, 1016, -1029, 191, 0, 1013.22607063208, NaN, NaN, NaN, NaN, 50.8483611483306, 33.290574997084, 17.5577861512466, 174.363636363636, 130.169892473118, 129.928449328449, 40.983463167965
4/13/2018, 958, 1046, -996, 192, 0, 1010.72849227183, NaN, NaN, NaN, NaN, 48.6664183162565, 36.3657436609185, 12.300674655338, 112.818181818182, 130.922580645161, 144.884004884005, 42.9811124777914
4/16/2018, 973, 1032, -759, 359, 0, 538.473194959279, NaN, NaN, NaN, NaN, 59.7242532106, 41.0374455708548, 18.6868076397452, 252.018181818182, 184.898924731183, 154.489133089133, 47.5518108514419
4/17/2018, 976, 982, -936, 138, 0, 1400.26292131059, NaN, NaN, NaN, NaN, 50.0775511681557, 42.845466690315, 7.2320844778407, 216.672727272727, 214.516129032258, 151.771184371184, 49.2704660379937
4/18/2018, 732, 744, -807, 23, 0, 8318.67256451386, NaN, NaN, NaN, NaN, 32.7751202099084, 40.8313973942337, -8.05627718432528, 180.890909090909, 209.686021505376, 142.227106227106, 46.7288779554462
4/19/2018, -391, 1058, -876, 501, 0, 382.101787494267, NaN, NaN, NaN, NaN, 56.9766330464963, 44.0604445246862, 12.9161885218101, 289.690909090909, 248.916129032258, 153.567277167277, 50.1778324449911
4/20/2018, -322, 779, -933, 108, 0, 1763.16060886941, NaN, NaN, NaN, NaN, 43.9381985675097, 44.0359953332509, -0.097796765741208, 248.818181818182, 264.318279569892, 151.086935286935, 45.9120677873445
4/23/2018, 375, 823, -1004, 310, 0, 613.017027322586, NaN, NaN, NaN, NaN, 49.3361408011525, 45.0960244268312, 4.24011637432131, 253, 312.41935483871, 161.923321123321, 50.6350963509635
4/24/2018, 947, 1040, -990, 359, 0, 531.151851104461, NaN, NaN, NaN, NaN, 56.9118945078396, 47.4591984430329, 9.45269606480672, 264, 352.905376344086, 169.060317460317, 52.9951619516195
4/25/2018, -575, 1049, -879, 73, 0, 2613.55258656406, NaN, NaN, NaN, NaN, 39.3839306654111, 45.8441448875086, -6.46021422209743, 232.218181818182, 321.675268817204, 164.986568986569, 52.9815224818915
4/26/2018, 785, 872, -765, -6, 0, -31572.4786463696, NaN, NaN, NaN, NaN, 18.9003814365522, 40.4553921973173, -21.5550107607651, 145.4, 286.636559139785, 157.992673992674, 53.9251059177259
4/27/2018, 163, 965, -852, 82, 0, 2305.46497907691, NaN, NaN, NaN, NaN, 9.65657071381028, 34.2956279006159, -24.6390571868056, 99.9272727272727, 259.460215053763, 162.302075702076, 57.9679923465901
4/30/2018, 703, 849, -866, -243, 0, -774.365110576508, NaN, NaN, NaN, NaN, -23.6217034503187, 22.712161630429, -46.3338650807477, -18.4181818181819, 212.963440860215, 144.155311355311, 53.6822741560749
5/1/2018, -504, 904, -719, 480, 0, 389.327470367889, NaN, NaN, NaN, NaN, 8.24998150314516, 19.8197256049722, -11.569744101827, 101.636363636364, 256.584946236559, 165.701343101343, 63.346672133388
5/2/2018, -246, 813, -997, -23, 0, -8112.31854294598, NaN, NaN, NaN, NaN, -6.9986981658293, 14.4560408508119, -21.4547390166412, 6.27272727272725, 226.636559139785, 148.060561660562, 63.0088834221675
5/3/2018, -537, 1018, -867, -50, 0, -3733.58320326739, NaN, NaN, NaN, NaN, -21.0197583262414, 7.36088101540125, -28.3806393416427, -0.309090909090884, 200.595698924731, 133.557509157509, 62.353368867022
5/4/2018, -734, 847, -971, 79, 0, 2359.93926778736, NaN, NaN, NaN, NaN, -21.4747797245558, 1.59374886740983, -23.0685285919657, -10.8727272727272, 171.27311827957, 122.118192918193, 62.5553095530955
5/7/2018, 786, 847, -970, 100, 0, 1861.98442047441, NaN, NaN, NaN, NaN, -19.9113374614169, -2.70726839835552, -17.2040690630614, 27.8, 115.212903225806, 114.448107448107, 63.6973896405631
5/8/2018, -265, 922, -983, 12, 0, 15534.4599954224, NaN, NaN, NaN, NaN, -25.4794515007079, -7.261705018826, -18.2177464818819, 57.3272727272727, 86.858064516129, 111.183882783883, 62.0529725297253
5/9/2018, 461, 702, -670, 89, 0, 2066.88588705411, NaN, NaN, NaN, NaN, -23.4091197480076, -10.4911879646623, -12.9179317833453, 75.1818181818182, 57.7978494623656, 117.638583638584, 61.3176165094984
5/10/2018, 678, 770, -694, 276, 0, 659.692759965308, NaN, NaN, NaN, NaN, -6.60291544320809, -9.71353346037147, 3.11061801716338, 140.963636363636, 62.4731182795699, 113.837362637363, 61.5475194751947
5/11/2018, 276, 642, -728, 356, 0, 505.11640916546, NaN, NaN, NaN, NaN, 13.0213519231528, -5.16655638366661, 18.1879083068195, 236.6, 75.2774193548387, 118.595115995116, 69.7237665709991
5/14/2018, 745, 787, -782, -324, 0, -551.467190060983, NaN, NaN, NaN, NaN, -25.9969155467712, -9.33262821628753, -16.6642873304837, 17.3818181818182, 50.352688172043, 114.082783882784, 63.5478474784748
5/15/2018, -1019, 823, -1117, 9, 0, 19937.9556778634, NaN, NaN, NaN, NaN, -29.706419512703, -13.4073864755706, -16.2990330371323, 62.2181818181818, 34.3204301075268, 104.699145299145, 62.5071204045374
5/16/2018, 430, 732, -678, -308, 0, -576.362081317312, NaN, NaN, NaN, NaN, -57.5619406311657, -22.2382973066896, -35.3236433244761, -77.3636363636364, -8.49677419354839, 91.2542124542125, 56.3482301489682
5/17/2018, 81, 777, -885, 147, 0, 1203.76561220031, NaN, NaN, NaN, NaN, -42.4337940358739, -26.2773966525265, -16.1563973833474, -49.6181818181818, -2.30752688172041, 95.5413919413919, 56.8510045100451
5/18/2018, 329, 653, -577, -139, 0, -1253.63933628614, NaN, NaN, NaN, NaN, -52.9124963439972, -31.6044165908206, -21.3080797531765, -105.618181818182, -30.8645161290322, 84.7511599511599, 54.2602979363127
5/21/2018, 1020, 1020, -765, 218, 0, 800.312267690754, NaN, NaN, NaN, NaN, -32.0406819547035, -31.6916696635972, -0.349012291106259, -22.2, -21.7354838709678, 93.558485958486, 55.737078037447
5/22/2018, 396, 678, -627, -239, 0, -720.793600998976, NaN, NaN, NaN, NaN, -51.7788253026391, -35.7091007914056, -16.0697245112335, -120.690909090909, -70.247311827957, 92.180463980464, 49.7126964602979
5/23/2018, -688, 841, -723, 236, 0, 726.594013164481, NaN, NaN, NaN, NaN, -28.7613726515615, -34.3195551634368, 5.55818251187528, -26, -32.5225806451613, 102.724786324786, 50.1250239169059
5/24/2018, -256, 925, -707, 265, 0, 645.518406609346, NaN, NaN, NaN, NaN, -8.08660065824924, -29.0729642623993, 20.98636360415, 108.090909090909, -5.55913978494624, 113.278876678877, 56.0912122454558
5/25/2018, -290, 743, -733, 297, 0, 572.017706612467, NaN, NaN, NaN, NaN, 10.7564440733572, -21.107082595248, 31.8635266686052, 269.836363636364, 25.0537634408602, 124.6442002442, 56.3545988793222
5/29/2018, -812, 1070, -891, 72, 0, 2377.77494334316, NaN, NaN, NaN, NaN, 7.44821479956332, -15.3960231162857, 22.844237915849, 221.072727272727, 37.5741935483871, 124.76800976801, 59.3242585759191
5/30/2018, 966, 968, -499, -318, 0, -534.51196894551, NaN, NaN, NaN, NaN, -26.3396937744868, -17.5847572479259, -8.75493652656083, 82.5818181818182, -12.2709677419355, 108.715018315018, 54.0252562525625
5/31/2018, -57, 954, -813, -92, 0, -1851.20723715694, NaN, NaN, NaN, NaN, -34.4830444376372, -20.9644146858682, -13.5186297517691, -23.4, -38.1655913978494, 107.147496947497, 50.3143911439115
6/1/2018, 886, 919, -640, 844, 0, 200.936626217437, NaN, NaN, NaN, NaN, 34.19647335548, -9.93223707759854, 44.1287104330786, 273.181818181818, 87.3096774193548, 138.942612942613, 61.5618149514828
6/4/2018, 1010, 1039, -649, 44, 0, 3853.43152048048, NaN, NaN, NaN, NaN, 23.7978451494554, -3.18622063218776, 26.9840657816431, 198.181818181818, 82.8666666666667, 123.16043956044, 62.3645209785431
6/5/2018, 50, 680, -794, 70, 0, 2406.33482222977, NaN, NaN, NaN, NaN, 17.4536453282171, 0.941752559893216, 16.5118927683239, 193.581818181818, 95.6021505376344, 122.498168498169, 62.7358753587536
6/6/2018, 395, 745, -625, 378, 0, 441.458374810264, NaN, NaN, NaN, NaN, 36.8540170314839, 8.12420545421135, 28.7298115772725, 212.054545454545, 152.232258064516, 144.983394383394, 65.3746890802241
6/7/2018, 562, 728, -855, 441, 0, 377.421093864775, NaN, NaN, NaN, NaN, 56.6593906789837, 17.8312424991658, 38.8281481798179, 313.636363636364, 197.666666666667, 153.199755799756, 69.383873172065
6/8/2018, -59, 586, -745, -116, 0, -1420.47902822972, NaN, NaN, NaN, NaN, 27.097681819572, 19.6845303632471, 7.41315145632495, 217.418181818182, 164.787096774194, 136.590476190476, 66.6885062183955
6/11/2018, 157, 616, -733, -113, 0, -1444.97158328243, NaN, NaN, NaN, NaN, 3.86730955855633, 16.5210862023089, -12.6537766437526, 149.418181818182, 138.864516129032, 124.776312576313, 65.357250239169
6/12/2018, 335, 640, -745, 29, 0, 5587.67929190929, NaN, NaN, NaN, NaN, -3.04956112524292, 12.6069567367985, -15.6565178620415, 107.836363636364, 110.550537634409, 123.010012210012, 65.4446631132978
6/13/2018, 202, 806, -768, 163, 0, 992.702849644791, NaN, NaN, NaN, NaN, 2.25544971936158, 10.5366553333111, -8.28120561394957, 36.890909090909, 145.683870967742, 119.362393162393, 61.4726253929206
6/14/2018, 928, 964, -791, 73, 0, 2225.9594009246, NaN, NaN, NaN, NaN, -0.793393063006548, 8.27064565404761, -9.06403871705416, -46.1818181818182, 137.909677419355, 113.39706959707, 63.137078037447
6/15/2018, -559, 801, -657, 377, 0, 428.80712056796, NaN, NaN, NaN, NaN, 21.0776662164829, 10.8320497665347, 10.2456164499482, 153.963636363636, 166.288172043011, 130.620268620269, 69.8241629082958
6/18/2018, -766, 768, -922, 268, 0, 604.579366535131, NaN, NaN, NaN, NaN, 29.2777535013651, 14.5211905135008, 14.7565629878644, 181.927272727273, 186.681720430108, 131.020757020757, 74.6226322263223
