Date,VTI_Open,VTI_High,VTI_Low,VTI_Close,VTI_Volume,VTI_ATRPercentOfClose20,VTI_SQN25,VTI_SQN50,VTI_SQN100,VTI_SQN200,VTI_MACD,VTI_MACD_Avg,VTI_MACD_Diff,VTI_LinReg10,VTI_LinReg30,VTI_LinReg90,VTI_LinReg270
6/16/2017, 125.42, 125.53, 124.74, 125.25, 2018198, 0.620986899665954, 0.745883182155918, 1.18650947220268, 1.4155851096215, 0, 0.723671881798552, 0.732838624039251, -0.00916674224069924, 125.478363636364, 125.655849462365, 124.341802197802, 125.019109445277
6/19/2017, 125.67, 126.35, 125.67, 126.27, 1816545, 0.628729537689101, 1.1165546407465, 1.3108050873993, 1.40807497623454, 0, 0.766085510704698, 0.739488001372341, 0.0265975093323578, 125.81, 125.901849462365, 124.426175824176, 125.126220159151
6/20/2017, 126.16, 126.17, 125.4, 125.41, 1359474, 0.636075231542959, 0.619828884474384, 1.10025848716427, 1.27509904046206, 0, 0.72198125402771, 0.735986651903415, -0.0140053978757042, 125.724909090909, 126.007096774193, 124.484422466422, 125.200853252209
6/21/2017, 125.11, 125.2, 124.51, 124.69, 3364563, 0.643850228955108, 0.411371744002648, 0.879317991847946, 1.17617425223092, 0, 0.621763032938574, 0.713141928110447, -0.0913788951718724, 125.392909090909, 126.003677419354, 124.517641025641, 125.248918957413
6/22/2017, 124.78, 125.08, 124.59, 124.74, 1639327, 0.631053397434598, 1.52612816590742, 0.90079636591267, 1.34664484944929, 0, 0.540147469031851, 0.678543036294727, -0.138395567262877, 125.142909090909, 126.014344086021, 124.562605616606, 125.296970588235
6/23/2017, 124.81, 125.19, 124.58, 125.05, 1829284, 0.622404804127886, 1.50400324493475, 1.13568168992421, 1.38097397140725, 0, 0.494777469172931, 0.641789922870368, -0.147012453697437, 125.01, 126.031505376343, 124.627528693529, 125.353568870523
6/26/2017, 125.45, 125.69, 124.95, 125.14, 2605865, 0.620426200402609, 1.23380636181748, 1.39204541670825, 1.39859380046906, 0, 0.460772170489463, 0.605586372394187, -0.144814201904724, 124.911818181818, 126.030924731182, 124.707777777778, 125.411216637312
6/27/2017, 125.09, 125.23, 124.1, 124.11, 2386257, 0.639820546148283, 0.456074922473329, 0.875755311561498, 1.18386012489771, 0, 0.346713635390003, 0.55381182499335, -0.207098189603347, 124.583454545455, 125.928365591397, 124.737702075702, 125.433602558976
6/28/2017, 124.77, 125.41, 124.59, 125.28, 2444525, 0.654036730390647, 0.77290456697793, 1.18609886491386, 1.21527092462854, 0, 0.346733716034123, 0.512396203201505, -0.165662487167382, 124.714909090909, 125.965204301074, 124.820586080586, 125.492684238133
6/29/2017, 125.46, 125.48, 123.48, 124.28, 2354612, 0.706797839589421, 0.252493561771347, 0.949887402082069, 1.08099906840132, 0, 0.26302598758113, 0.46252216007743, -0.1994961724963, 124.462909090909, 125.714774193548, 124.87284981685, 125.517984516129
6/30/2017, 124.76, 124.9, 124.3, 124.45, 1910033, 0.69545033128939, 0.131453841343061, 0.774628662906804, 1.1112123960756, 0, 0.208006815857772, 0.411619091233498, -0.203612275375727, 124.310909090909, 125.489655913978, 124.927340659341, 125.547702857143
7/3/2017, 124.99, 125.3, 124.75, 124.75, 1645734, 0.693157146633397, 0.243174022225918, 0.941031215203455, 1.13774702503088, 0, 0.186461803073271, 0.366587633601453, -0.180125830528182, 124.510181818182, 125.341569892472, 124.991054945055, 125.585763029621
7/5/2017, 124.98, 125.02, 124.39, 124.89, 2167500, 0.68298331604124, 0.363588385402816, 0.697022966108724, 1.03190491463508, 0, 0.178624977637313, 0.328995102408625, -0.150370124771312, 124.668727272727, 125.239225806451, 125.063157509158, 125.626893454724
7/6/2017, 124.44, 124.55, 123.56, 123.66, 1981844, 0.709064345975829, -0.0491549277225083, 0.205052643713369, 0.722370570334865, 0, 0.0723297442884814, 0.277662030784596, -0.205332286496115, 124.286727272727, 124.982752688171, 125.085362637363, 125.62867369186
7/7/2017, 123.96, 124.62, 123.9, 124.52, 1710113, 0.707506843657263, -0.147318365229436, 0.394185134226964, 0.758736559536679, 0, 0.0568297210745641, 0.23349556884259, -0.176665847768026, 124.268, 124.856623655913, 125.134126984127, 125.656523553965
7/10/2017, 124.5, 124.83, 124.36, 124.61, 1404761, 0.690504891771064, -0.255745905637939, 0.386936173847907, 0.700055842534337, 0, 0.0512176832736486, 0.197039991728802, -0.145822308455153, 124.354363636364, 124.77058064516, 125.221277167277, 125.686130358191
7/11/2017, 124.53, 124.73, 123.83, 124.58, 1560180, 0.692258980858988, -0.212647635772576, 0.478455068536106, 0.585893987426968, 0, 0.0438439478652413, 0.16640078295609, -0.122556835090848, 124.472363636364, 124.67617204301, 125.288703296703, 125.713813324081
7/12/2017, 125.2, 125.63, 125.1, 125.47, 1993253, 0.694823803647422, 0.186356705137913, 0.599453251590491, 0.74515025935668, 0, 0.108564309606635, 0.154833488286199, -0.0462691786795637, 124.722363636364, 124.678193548386, 125.395841269841, 125.767203235361
7/13/2017, 125.56, 125.76, 125.31, 125.67, 1514053, 0.676936146347259, 0.205263171743653, 0.64449281838601, 0.747321212309318, 0, 0.173988361573748, 0.158664462943709, 0.0153238986300397, 125.201272727273, 124.692731182795, 125.499062271062, 125.824919762092
7/14/2017, 125.77, 126.5, 125.65, 126.23, 1410947, 0.673905071978824, 0.310087679514431, 0.838294331938571, 0.719205917122334, 0, 0.267936113267936, 0.180518793008554, 0.087417320259382, 125.652363636364, 124.843247311827, 125.615604395604, 125.897446102819
7/17/2017, 126.28, 126.45, 126.12, 126.23, 1798467, 0.653281196023866, 0.342166751288897, 0.817380843063458, 0.74654178756962, 0, 0.338488498632131, 0.212112734133269, 0.126375764498862, 126.031090909091, 125.013161290322, 125.721404151404, 125.967883442266
7/18/2017, 126.11, 126.33, 125.78, 126.31, 2010037, 0.641995891896033, 0.373833879994357, 0.699989534850837, 0.774919729685768, 0, 0.396288931625364, 0.248947973631688, 0.147340957993675, 126.400363636364, 125.177268817203, 125.828598290598, 126.038627093173
7/19/2017, 126.51, 127.05, 126.51, 127.04, 1276392, 0.635516184273603, 0.404121243641825, 0.900827766328953, 0.854990525409473, 0, 0.495291676202669, 0.298216714145884, 0.197074962056784, 126.964727272727, 125.405827956988, 125.974029304029, 126.128438590924
7/20/2017, 127.28, 127.28, 126.8, 127.12, 1463843, 0.622240223785499, 0.48702836883117, 0.928205875974632, 0.823186693526077, 0, 0.57359534587205, 0.353292440491118, 0.220302905380933, 127.193454545454, 125.640258064515, 126.121294261294, 126.218063809822
7/21/2017, 126.81, 126.99, 126.64, 126.95, 1819509, 0.610824878969925, 0.524116548198527, 0.827749869379563, 0.873601741484257, 0, 0.614846422155779, 0.40560323682405, 0.209243185331729, 127.346727272727, 125.854559139784, 126.247694749695, 126.300390544707
7/24/2017, 126.91, 127.06, 126.69, 126.96, 4897687, 0.594809447589559, 0.553187876245958, 0.917080553895226, 0.622036174781274, 0, 0.640956565430443, 0.452673902545329, 0.188282662885114, 127.388909090909, 126.052752688171, 126.395123321123, 126.380738601824
7/25/2017, 127.51, 127.57, 127.2, 127.38, 1709368, 0.587149922222263, 0.375986579339929, 1.06678402820369, 0.835617303248353, 0, 0.687613155569494, 0.499661753150162, 0.187951402419332, 127.442, 126.291483870967, 126.554522588523, 126.470678253921
7/26/2017, 127.55, 127.6, 127.17, 127.29, 1624423, 0.575077376369222, 0.660014210588626, 0.9010614373987, 0.802770298095622, 0, 0.709151929546579, 0.541559788429445, 0.167592141117134, 127.489272727273, 126.545870967741, 126.70495970696, 126.55569191372
7/27/2017, 127.58, 127.58, 126.31, 127.07, 1708123, 0.597241829512366, 0.864485563723573, 0.86629340997084, 0.852339535513333, 0, 0.700395676342922, 0.573326966012141, 0.127068710330781, 127.401272727273, 126.750666666666, 126.835655677656, 126.632333916084
7/28/2017, 126.78, 126.96, 126.54, 126.86, 1468420, 0.589208129531211, 0.767506598268734, 1.57681573864276, 0.887213560821842, 0, 0.668801510142401, 0.592421874838193, 0.0763796353042087, 127.276363636364, 126.900731182795, 126.915877899878, 126.701137931034
7/31/2017, 127.11, 127.18, 126.62, 126.79, 1496716, 0.582140516970684, 0.632580456732503, 1.45942193432055, 0.937529620367604, 0, 0.6308425308099, 0.600106006032534, 0.0307365247773661, 127.092909090909, 127.026709677418, 126.991987789988, 126.766167217761
8/1/2017, 127.18, 127.21, 126.8, 127.05, 1790596, 0.568430667763694, 0.690940957034746, 1.31591388146443, 0.970600687277722, 0, 0.614654241807969, 0.603015653187621, 0.0116385886203477, 126.984727272727, 127.243741935483, 127.074134310134, 126.836485882024
8/2/2017, 127.14, 127.14, 126.37, 126.93, 2929534, 0.570851339497427, 1.10850479952973, 1.11154005843314, 0.873717858251492, 0, 0.585393853082152, 0.599491293166527, -0.0140974400843752, 126.940727272727, 127.383182795698, 127.134598290598, 126.901697922412
8/3/2017, 126.9, 126.91, 126.52, 126.64, 2582505, 0.559738254076817, 0.585821526043711, 0.967412987861189, 0.80697184044132, 0, 0.532663988945586, 0.586125832322339, -0.0534618433767531, 126.818545454545, 127.428021505375, 127.174315018315, 126.957408851805
8/4/2017, 127, 127.07, 126.7, 126.91, 972373, 0.547561184079061, 1.26292547145253, 0.941654455276965, 0.933752789959248, 0, 0.506819633978822, 0.570264592653636, -0.0634449586748141, 126.781818181818, 127.497870967741, 127.239650793651, 127.018786577181
8/7/2017, 127.06, 127.18, 126.88, 127.16, 1114756, 0.530956593094526, 1.29670238017071, 0.869541784345039, 0.794102871864474, 0, 0.500738505341275, 0.556359375191164, -0.0556208698498888, 126.835636363636, 127.606107526881, 127.316371184371, 127.085134657837
8/8/2017, 127.05, 127.72, 126.61, 126.81, 1360306, 0.549567213618839, 0.97143603254023, 0.773497259859309, 0.759020088986754, 0, 0.462347438684048, 0.537556987889741, -0.0752095492056921, 126.841636363636, 127.662322580644, 127.383338217338, 127.140569013594
8/9/2017, 126.35, 126.69, 126.17, 126.67, 1679930, 0.547928376419474, 0.836690417875239, 0.792161167737374, 0.747052571772343, 0, 0.41583195980806, 0.513211982273404, -0.0973800224653449, 126.812363636363, 127.621333333332, 127.435650793651, 127.190882352941
8/10/2017, 126.14, 126.21, 124.8, 124.81, 2455308, 0.603203133314654, 0.464485439233786, 0.255759778162536, 0.454508134511585, 0, 0.226273314423068, 0.455824248703337, -0.229550934280269, 126.130363636364, 127.405827956988, 127.396073260073, 127.191695102283
8/11/2017, 124.94, 125.33, 124.8, 125.04, 2039164, 0.593182133041842, 0.22542340234294, 0.025845108480461, 0.820897057581876, 0, 0.0935276712932591, 0.383364933221322, -0.289837261928063, 125.609090909091, 127.155870967741, 127.365106227106, 127.198203602849
8/14/2017, 125.8, 126.43, 125.61, 126.32, 1467446, 0.612831849428233, 0.639329420882242, 0.239375833544883, 0.99362971353486, 0, 0.0905670942395034, 0.324805365424958, -0.234238271185455, 125.615272727273, 127.074752688171, 127.3763003663, 127.237081885856
8/15/2017, 126.61, 126.63, 126.08, 126.2, 1523041, 0.604534653397667, 0.60560060347372, 0.249530665841828, 0.980064285367112, 0, 0.0776428006020637, 0.275372852460379, -0.197730051858315, 125.657636363636, 126.986344086021, 127.386495726496, 127.271850400131
8/16/2017, 126.5, 126.8, 126.23, 126.43, 1379829, 0.596991691812436, 0.378458927579649, 0.385600879920463, 1.11887098010459, 0, 0.0849796896256976, 0.237294219893443, -0.152314530267745, 125.801818181818, 126.927096774193, 127.400913308913, 127.311459324357
8/17/2017, 126.09, 126.29, 124.42, 124.42, 3440515, 0.657079059765745, -0.370774756972281, -0.126535857747382, 0.7565450726385, 0, -0.0705823453515251, 0.175718906844449, -0.246301252195974, 125.220909090909, 126.520881720429, 127.326737484737, 127.299598758061
8/18/2017, 124.48, 124.94, 123.95, 124.21, 2836476, 0.665132338662356, -0.617434972469332, -0.222293927724426, 0.584902717629162, 0, -0.20840921212455, 0.0988932830506494, -0.3073024951752, 124.742545454545, 126.140451612902, 127.24000976801, 127.282573899371
8/21/2017, 124.22, 124.48, 123.79, 124.39, 1627396, 0.658696707098551, -0.55915533287821, -0.159767883736082, 0.577417846061483, 0, -0.299659216438172, 0.019182783152885, -0.318841999591057, 124.523636363636, 125.790860215053, 127.145013431013, 127.270190217391
8/22/2017, 124.73, 125.75, 124.56, 125.64, 2090008, 0.673659019629014, -0.178205869915369, 0.11891308876257, 0.695184092958254, 0, -0.268021365499422, -0.0382580465775764, -0.229763318921846, 124.817636363636, 125.59929032258, 127.08348962149, 127.288658845181
8/23/2017, 125.07, 125.51, 125.02, 125.26, 1268854, 0.666666080671242, -0.506530010552123, -0.0947855877365453, 0.66810364943982, 0, -0.270492891225473, -0.0847050155071557, -0.185787875718317, 125.016181818182, 125.411999999999, 127.024004884005, 127.297254411876
8/24/2017, 125.5, 125.63, 124.94, 125.06, 1381941, 0.661932381270077, -0.588821118107824, -0.0992211949038926, 0.686310393105766, 0, -0.285301147663517, -0.124824241938428, -0.160476905725089, 124.850545454545, 125.214021505375, 126.946578754579, 127.300625467604
8/25/2017, 125.42, 125.85, 125.24, 125.36, 1158233, 0.658840143758408, -0.448522740848696, 0.0250946221471364, 0.724023149536971, 0, -0.26972013891654, -0.15380342133405, -0.11591671758249, 124.820909090909, 125.095376344085, 126.876578754579, 127.311
8/28/2017, 125.66, 125.66, 125.11, 125.41, 1788224, 0.647576671720567, -0.436645966568866, 0.0529523634757248, 0.816729794355454, 0, -0.250450458115751, -0.17313282869039, -0.07731762942536, 125.047090909091, 124.988688172042, 126.827006105006, 127.322184008762
8/29/2017, 124.59, 125.62, 124.52, 125.46, 1312403, 0.658791334931074, -0.548484415660625, -0.15892701257471, 0.762310031101519, 0, -0.228510389589573, -0.184208340870227, -0.044302048719346, 125.316181818181, 124.898967741935, 126.767882783883, 127.33415698723
8/30/2017, 125.46, 126.28, 125.38, 126.12, 1730700, 0.658256920682127, -0.320464026419417, 0.17462213239496, 0.879810395548666, 0, -0.156067197558073, -0.178580112207796, 0.0225129146497231, 125.899636363636, 124.947139784945, 126.762661782662, 127.361379384089
8/31/2017, 126.46, 127.14, 126.46, 126.98, 3384425, 0.661272599579527, -0.0106277342058793, 0.521421363535451, 0.984254439834145, 0, -0.0289271787578116, -0.148649525517799, 0.119722346759988, 126.39509090909, 125.11569892473, 126.808984126984, 127.408166384897
9/1/2017, 127.23, 127.46, 127.12, 127.27, 2122830, 0.645635066864759, 0.127597558619942, 0.572701293971632, 1.03598372180499, 0, 0.0941475046755329, -0.100090119479133, 0.194237624154666, 126.80909090909, 125.310623655913, 126.865638583639, 127.460629307344
9/5/2017, 126.92, 127.1, 125.69, 126.29, 2318980, 0.680667322922512, -0.119130243546192, 0.28506977781306, 0.977616584283255, 0, 0.111323994491684, -0.0578072966849695, 0.169131291176654, 126.753636363636, 125.379806451612, 126.878920634921, 127.488998968008
9/6/2017, 126.69, 126.86, 126.32, 126.64, 1449904, 0.667351566655794, -0.0944984949284248, 0.339709696778298, 1.17911398326078, 0, 0.151432936718095, -0.0159592500043566, 0.167392186722451, 126.965454545454, 125.525720430107, 126.895995115995, 127.52474500204
9/7/2017, 126.96, 126.96, 126.32, 126.58, 1218674, 0.659564957190909, -0.0786003570834985, 0.563793167417725, 1.00875228152159, 0, 0.176345265394417, 0.0225016530753981, 0.153843612319019, 127.025999999999, 125.662795698924, 126.914605616606, 127.558224223686
9/8/2017, 126.35, 126.74, 126.27, 126.49, 1206255, 0.645611081248826, -0.0254129383096045, 0.292474760049073, 1.03927737327851, 0, 0.186674351788767, 0.0553361928180719, 0.131338158970695, 126.943454545454, 125.778365591397, 126.926608058608, 127.588808052621
9/11/2017, 127.15, 127.91, 127.15, 127.85, 1346941, 0.662340073396995, 0.251760861773655, 0.815952867200721, 1.24866542154094, 0, 0.301129626293857, 0.104494879513229, 0.196634746780628, 127.312727272727, 126.056236559139, 126.988783882784, 127.649619047619
9/12/2017, 128.04, 128.34, 128, 128.34, 2264212, 0.645910623847714, 0.309841564214491, 0.881958546619658, 1.17220493876964, 0, 0.426459204595091, 0.168887744529601, 0.257571460065489, 127.725454545454, 126.385225806451, 127.070554334555, 127.72016948052
9/13/2017, 128.23, 128.41, 128.12, 128.4, 1692523, 0.624621191521688, 0.414505072383839, 0.82847742690301, 1.24993232252615, 0, 0.524578284978148, 0.240025852619311, 0.284552432358837, 128.00909090909, 126.729161290322, 127.164385836386, 127.790521956857
9/14/2017, 128.23, 128.48, 128.07, 128.36, 1493235, 0.609545753675721, 0.440308291577282, 0.788034955130672, 1.05168570199032, 0, 0.592283225050579, 0.310477327105564, 0.281805897945015, 128.250545454545, 127.051311827956, 127.248532356533, 127.858440297086
9/15/2017, 128.31, 128.62, 128.2, 128.6, 1531454, 0.59431748285167, 1.11888251808925, 1.16888212302902, 0.968468240798925, 0, 0.657724038781993, 0.37992666944085, 0.277797369341143, 128.624727272727, 127.375354838709, 127.338456654457, 127.930224719101
9/18/2017, 128.85, 129.1, 128.69, 128.91, 1792347, 0.582637242106808, 1.13905258851147, 1.05168261168869, 1.01254016760713, 0, 0.726229245679448, 0.44918718468857, 0.277042060990879, 129.075636363636, 127.744086021504, 127.443902319903, 128.007329608939
9/19/2017, 129.06, 129.1, 128.85, 128.97, 1241660, 0.562940052229116, 0.827391595184919, 1.04397323169255, 1.00201688797782, 0, 0.77641162435205, 0.514632072621266, 0.261779551730785, 129.261818181818, 128.124193548386, 127.539912087912, 128.084112952732
9/20/2017, 129.1, 129.21, 128.6, 129.18, 1729440, 0.557534135386203, 0.93056677564135, 1.09982250795292, 1.10790372398196, 0, 0.823632443832253, 0.576432146863463, 0.247200296968789, 129.444363636363, 128.49593548387, 127.635401709402, 128.163869831826
9/21/2017, 129.12, 129.13, 128.72, 128.82, 1730813, 0.548991978176761, 0.742353017988978, 0.814491820724102, 0.994510266250328, 0, 0.822524738936892, 0.625650665278149, 0.196874073658743, 129.351999999999, 128.797376344085, 127.725125763126, 128.23410196361
9/22/2017, 128.14, 128.44, 127.99, 128.37, 1601623, 0.555699067518063, 1.58556832642023, 0.656095633750012, 0.919060070631921, 0, 0.776385941780276, 0.655797720578574, 0.120588221201702, 128.963999999999, 128.903849462365, 127.789675213675, 128.293090401521
9/25/2017, 128.24, 128.43, 127.69, 128.16, 2185979, 0.557649304248043, 1.58879713814555, 0.475604136845892, 0.936481238821676, 0, 0.714637471737007, 0.667565670810261, 0.0470718009267457, 128.672909090908, 128.976043010752, 127.792041514042, 128.34628319624
9/26/2017, 128.35, 128.51, 128.11, 128.19, 1851553, 0.545244699982897, 1.52569443579667, 0.482705048573879, 0.926152678151148, 0, 0.660508186412656, 0.66615417393074, -0.00564598751808387, 128.473272727272, 129.117247311827, 127.798576312577, 128.398967741935
9/27/2017, 128.84, 129.1, 128.17, 128.89, 2374427, 0.551246583802213, 1.40786602186431, 0.621398172742877, 0.935350921786083, 0, 0.666412499205109, 0.666205838985614, 0.000206660219494892, 128.535636363635, 129.327204301074, 127.850141636142, 128.465449370364
9/28/2017, 128.82, 129.13, 128.66, 129.1, 1484847, 0.541035349163082, 1.70648768388859, 0.503583603007934, 1.00140559398236, 0, 0.68019607761282, 0.669003886711055, 0.0111921909017648, 128.635818181817, 129.561784946236, 127.920554334555, 128.535000568893
9/29/2017, 129.02, 129.56, 129.01, 129.52, 1720608, 0.533549107459128, 1.99380557836953, 0.580800353091188, 1.07378340575885, 0, 0.716747928757172, 0.678552695120278, 0.0381952336368938, 128.888727272726, 129.698430107526, 128.009538461539, 128.611980749747
10/2/2017, 129.64, 130.2, 129.55, 130.2, 2678088, 0.530338067420897, 2.11021475573276, 0.772529941325079, 1.13218408242303, 0, 0.791462365650801, 0.701134629226383, 0.0903277364244183, 129.388363636363, 129.874451612902, 128.131638583639, 128.701673071568
10/3/2017, 130.31, 130.5, 130.13, 130.46, 1825142, 0.516997666405724, 2.20265189443624, 0.82915060701064, 1.2358645017402, 0, 0.861720544235283, 0.733251812228163, 0.12846873200712, 129.919454545454, 130.0568172043, 128.271816849817, 128.795005235602
10/4/2017, 130.45, 130.78, 130.3, 130.59, 1495730, 0.509036984312169, 2.23956469566555, 0.762666814621864, 1.29835117542745, 0, 0.917316318975423, 0.770064713577615, 0.147251605397808, 130.456181818181, 130.299849462365, 128.412581196581, 128.889190117801
10/5/2017, 130.73, 131.34, 130.72, 131.28, 2387491, 0.50960833936822, 2.24026263005899, 0.933566282580431, 1.2966886946547, 0, 1.00546324996583, 0.817144420855258, 0.188318829110571, 131.082363636363, 130.573161290322, 128.574300366301, 128.995783139033
10/6/2017, 131.06, 131.23, 130.91, 131.19, 1635094, 0.49856173224062, 1.89493813231013, 0.966168624184037, 1.29416361218783, 0, 1.05588647795017, 0.86489283227424, 0.190993645675928, 131.453272727272, 130.782881720429, 128.725782661783, 129.098455210726
10/9/2017, 131.3, 131.36, 130.76, 130.93, 1012116, 0.497487191400097, 1.62372020409403, 0.955691503938871, 1.75767492280947, 0, 1.06261822092424, 0.904437910004239, 0.158180310919997, 131.538545454545, 130.940064516128, 128.886078144078, 129.193817605075
10/10/2017, 131.25, 131.48, 130.94, 131.24, 2915401, 0.492450457722599, 2.55653699096824, 1.04182588463083, 1.74518239148458, 0, 1.08051211389906, 0.939652750783204, 0.140859363115858, 131.585818181817, 131.103978494623, 129.064691086691, 129.293639979068
10/11/2017, 131.24, 131.43, 131.1, 131.42, 2012689, 0.479742338821627, 2.47225523921933, 1.02227774975301, 1.63254824396012, 0, 1.09657699171237, 0.971037598969037, 0.125539392743331, 131.668909090908, 131.256451612902, 129.243345543346, 129.395186988501
10/12/2017, 131.16, 131.45, 131.12, 131.26, 2171233, 0.46888123769268, 2.40456650209821, 1.01373368561261, 1.49197609515192, 0, 1.08390329778592, 0.993610738732414, 0.0902925590535093, 131.600727272726, 131.39417204301, 129.403374847375, 129.491567451161
10/13/2017, 131.55, 131.59, 131.28, 131.36, 1544046, 0.457658980637669, 2.52552064032851, 1.10864374720917, 1.4709687757456, 0, 1.06959879915087, 1.0088083508161, 0.0607904483347625, 131.533272727272, 131.568752688171, 129.566249084249, 129.588110248211
10/16/2017, 131.5, 131.65, 131.27, 131.45, 1789809, 0.448932518156988, 2.38147564368517, 1.06642203312008, 1.422178253953, 0, 1.05338189795071, 1.01772306024303, 0.0356588377076879, 131.532545454545, 131.745827956988, 129.733338217338, 129.684611557789
10/17/2017, 131.5, 131.57, 131.34, 131.51, 1340788, 0.435035894883653, 2.1519332184477, 1.0219505715117, 1.34150442457999, 0, 1.03345832125032, 1.02087011244449, 0.012588208805836, 131.536363636363, 131.838215053762, 129.896315018315, 129.780476119403
10/18/2017, 131.8, 131.83, 131.57, 131.68, 1471106, 0.424901215137772, 2.22612108199893, 1.14883811002843, 1.37465019012579, 1.40238787853839, 1.01963263214031, 1.02062261638365, -0.000989984243336739, 131.567636363635, 131.941827956988, 130.061648351649, 129.877890251712
10/19/2017, 131.25, 131.71, 130.94, 131.71, 1942639, 0.432795098389452, 2.28374973106272, 1.19057556669202, 1.41831845844231, 1.32844213448247, 0.999573956830318, 1.01641288447298, -0.016838927642667, 131.687818181817, 132.012731182795, 130.237301587302, 129.974067209677
10/20/2017, 132.07, 132.45, 132.07, 132.42, 1751127, 0.436892239000385, 2.43149521267374, 2.01212946365471, 1.54002621984062, 1.4072585511065, 1.02910549091129, 1.01895140576065, 0.0101540851506452, 132.011818181817, 132.134623655913, 130.435653235653, 130.082334106056
10/23/2017, 132.63, 132.68, 131.79, 131.86, 1755907, 0.450558219126418, 1.73393625519017, 1.7790068092347, 1.25029624993434, 1.3226158707131, 0.995842670138131, 1.01432965863614, -0.0184869884980121, 132.023272727272, 132.237870967741, 130.598315018315, 130.177705404113
10/24/2017, 132.16, 132.23, 131.89, 132.09, 1574473, 0.441290608186152, 1.82920439488214, 1.57253376904425, 1.21694600876801, 1.38745331175556, 0.976780999502324, 1.00681992680938, -0.0300389273070554, 132.125454545454, 132.377096774192, 130.764468864469, 130.275764148709
10/25/2017, 131.91, 131.95, 130.69, 131.4, 2186507, 0.47469994378648, 1.18885817573547, 1.39518678909223, 1.1172909889715, 1.31558186944859, 0.89567249972211, 0.984590441391926, -0.0889179416698156, 131.978909090908, 132.40858064516, 130.918117216118, 130.358716758126
10/26/2017, 131.72, 132.01, 131.49, 131.57, 5396704, 0.473563836610673, 1.51749077630548, 1.37775202145091, 1.20798364054718, 1.29589983052969, 0.835480113857585, 0.954768375885058, -0.119288262027473, 131.860181818181, 132.439612903225, 131.056327228328, 130.443387681159
10/27/2017, 131.94, 132.67, 131.76, 132.64, 2672839, 0.487722061849539, 2.19278282801447, 2.58655556653845, 1.34854416531011, 1.40700420275836, 0.864155821640566, 0.936645865036159, -0.0724900433955937, 132.114181818181, 132.60169892473, 131.220796092796, 130.546923076923
10/30/2017, 132.42, 132.54, 131.9, 132.06, 1689237, 0.493388471676031, 1.91314172940654, 2.43368464942291, 1.20317112550428, 1.32834225484109, 0.830506808403413, 0.91541805370961, -0.0849112453061969, 132.115999999999, 132.684795698924, 131.355199023199, 130.637565276828
10/31/2017, 132.27, 132.5, 132.12, 132.33, 2378463, 0.484387799373232, 2.02964903896121, 2.45603306900797, 1.26680883570683, 1.40326545894464, 0.816217617879659, 0.89557796654362, -0.0793603486639614, 132.189818181817, 132.785827956988, 131.502930402931, 130.731663732792
11/1/2017, 132.83, 133.03, 132.17, 132.44, 2275546, 0.492253742196518, 1.80277556237481, 2.23430507012082, 1.28918818662232, 1.38745455875825, 0.804495686638802, 0.877361510562656, -0.0728658239238543, 132.290909090908, 132.893139784945, 131.652136752137, 130.826132969686
11/2/2017, 132.34, 132.53, 131.82, 132.47, 5097180, 0.494333670534321, 1.70871978002648, 2.40618308004736, 1.18893253094803, 1.43673682358607, 0.788536957756207, 0.859596600001367, -0.0710596422451593, 132.366909090908, 132.95922580645, 131.774417582418, 130.919465851714
11/3/2017, 132.54, 132.88, 132.28, 132.82, 2677437, 0.49096643780227, 1.67700047498319, 2.60047736159415, 1.28059741431122, 1.42868083115627, 0.794967731905075, 0.846670826382108, -0.0517030944770334, 132.664363636362, 133.016172043009, 131.931873015873, 131.017653020929
11/6/2017, 132.77, 133.16, 132.75, 133.07, 2017896, 0.480947277038044, 1.51361842828334, 2.58057980459556, 1.37545930252998, 1.48032731565567, 0.81088964633048, 0.839514590371783, -0.0286249440413026, 132.914363636363, 133.062129032257, 132.072510378511, 131.11873636166
11/7/2017, 133.16, 133.33, 132.53, 132.84, 2527684, 0.487802404755194, 1.24170180638545, 2.47120740148574, 1.34950987617948, 1.38288194620941, 0.79577559471133, 0.830766791239692, -0.0349911965283624, 133.064909090908, 133.04922580645, 132.200432234433, 131.213786821705
11/8/2017, 132.73, 133.12, 132.55, 133.06, 1267652, 0.484064992298932, 1.28441695276456, 2.52573423996376, 1.22077780571064, 1.31612066311732, 0.79241529108134, 0.823096491208022, -0.0306812001266814, 133.112545454544, 133.080903225805, 132.338490842491, 131.311204557092
11/9/2017, 132.38, 132.74, 131.62, 132.52, 4320598, 0.516067035025137, 0.649214895748153, 2.11017224066468, 1.29497717475293, 1.28399467232665, 0.737675277797678, 0.806012248525953, -0.0683369707282754, 132.91709090909, 133.031161290321, 132.449968253969, 131.39702743838
11/10/2017, 132.24, 132.63, 132.17, 132.54, 2042414, 0.507542955390483, 0.708154340557059, 1.88625971189172, 1.44644226205788, 1.30432711398448, 0.687976688725882, 0.782405136565939, -0.0944284478400564, 132.890727272726, 132.989892473117, 132.529396825397, 131.481697876084
11/13/2017, 132.11, 132.75, 132.08, 132.61, 1876086, 0.507173336415669, 0.892533891498476, 1.8129009657044, 1.44942459521533, 1.39524678690211, 0.646782903114371, 0.755280689875625, -0.108497786761255, 132.777999999999, 132.983354838708, 132.624490842491, 131.566146118721
