Date,XOP_Open,XOP_High,XOP_Low,XOP_Close,XOP_Volume,XOP_ATRPercentOfClose20,XOP_SQN25,XOP_SQN50,XOP_SQN100,XOP_SQN200,XOP_MACD,XOP_MACD_Avg,XOP_MACD_Diff,XOP_LinReg10,XOP_LinReg30,XOP_LinReg90,XOP_LinReg270
10/13/2017, 33.94, 34.05, 33.56, 33.6, 7716439, 1.95501366777147, 2.16508123627347, 1.16235024189817, -0.205427431532961, 0, 0.586435139561985, 0.735516194968558, -0.149081055406573, 33.5063636363638, 34.8350752688165, 32.4320610500612, 29.4534384041419
10/16/2017, 33.81, 33.99, 33.52, 33.63, 7830087, 1.92548427818214, 2.0137084369284, 0.926710474409494, -0.120147905736618, 0, 0.53963912084609, 0.696340780144064, -0.156701659297974, 33.4954545454547, 34.8088387096767, 32.5124981684983, 29.4840452261307
10/17/2017, 33.66, 33.85, 33.29, 33.67, 8003873, 1.91019704370365, 1.7282807497645, 1.16790325379964, 0.047189123067143, 0, 0.500016723039096, 0.657075968723071, -0.157059245683975, 33.5303636363638, 34.7555268817197, 32.6192942612944, 29.5150447761194
10/18/2017, 33.69, 34.01, 33.35, 33.35, 12702316, 1.93105000714923, 1.10994138744909, 1.06017738805695, -0.0267529350859643, -0.663578662843181, 0.437748272073058, 0.613210429393068, -0.17546215732001, 33.4474545454547, 34.6746451612896, 32.7159926739928, 29.5393157972514
10/19/2017, 33.07, 33.35, 32.94, 33.14, 8255779, 1.9079810456097, 0.85787722079791, 0.933941348955623, 0.109925600096248, -0.699165232627812, 0.367221727617356, 0.564012689037926, -0.19679096142057, 33.3872727272729, 34.54017204301, 32.8217899877901, 29.5591679266449
10/20/2017, 33.16, 33.39, 33.03, 33.3, 10598209, 1.85792694471262, 0.971582558511534, 1.19636079759732, 0.219557072614131, -0.673533519519024, 0.320544557714818, 0.515319062773304, -0.194774505058486, 33.2943636363638, 34.3526451612896, 32.9025177045179, 29.5819342219647
10/23/2017, 33.41, 33.47, 32.49, 32.51, 9298571, 1.95864407554549, 0.259110948915285, 0.832761744360995, -0.0161491331803374, -0.722572519887576, 0.217301253002404, 0.455715500819124, -0.23841424781672, 32.9658181818183, 34.061548387096, 32.9303516483518, 29.5890583452893
10/24/2017, 32.68, 32.87, 32.3, 32.53, 16431297, 1.94717930990423, 0.229841328621722, 0.980456519739958, 0.120133343135612, -0.635758059423792, 0.135531697994075, 0.391678740254114, -0.256147042260039, 32.6985454545456, 33.8018924731175, 32.9635873015875, 29.5965702107507
10/25/2017, 32.41, 32.52, 31.81, 32.25, 15265803, 1.97750870708916, -0.353248897172301, 0.923977883641382, 0.0850650185313357, -0.663097570584587, 0.0475865287084147, 0.322860297944975, -0.27527376923656, 32.4350909090911, 33.5530752688164, 32.9819389499391, 29.598677360349
10/26/2017, 32.27, 32.43, 31.67, 32.42, 12506646, 1.9859939239187, -0.27588322695728, 1.17609817802801, -0.0432381765291415, -0.67840130264159, -0.00829742476278028, 0.256628753403424, -0.264926178166204, 32.2670909090911, 33.3328817204293, 32.998993894994, 29.6041285767373
10/27/2017, 32.23, 33.43, 32.05, 33.37, 18440520, 2.03975507530033, 0.200988341701634, 1.66979787869346, 0.416115930385412, -0.556896214682938, 0.0237968843382816, 0.210062379590395, -0.186265495252114, 32.4930909090911, 33.2282150537626, 33.0340073260075, 29.627743375046
10/30/2017, 33.48, 33.99, 33.41, 33.75, 13756327, 2.00780134872988, -0.106036631755404, 1.66021005749625, 0.541560217270993, -0.500311208392139, 0.0789841990546307, 0.183846743483242, -0.104862544428612, 32.8689090909093, 33.1804946236551, 33.084175824176, 29.6583007518797
10/31/2017, 33.71, 34.39, 33.54, 34.28, 12534160, 2.0018999633504, 0.113953288566801, 2.00828049552512, 0.409031163544451, -0.500682180280934, 0.163601221136616, 0.179797639013917, -0.0161964178773007, 33.4292727272729, 33.1941075268809, 33.1729181929183, 29.6984883773415
11/1/2017, 34.56, 35.43, 34.55, 35.3, 28990023, 2.0097414789368, 0.470285596571765, 2.16156895163749, 0.554996810066534, -0.397394252839483, 0.309399728794737, 0.205718056970081, 0.103681671824656, 34.2447272727275, 33.3689247311819, 33.3056361416363, 29.7573240633104
11/2/2017, 35.13, 35.33, 34.49, 34.88, 15907310, 2.0526571243161, 0.349601678062875, 1.89147763986871, 0.311816092746186, -0.426002018455498, 0.386599132472242, 0.241894272070513, 0.144704860401728, 34.7667272727275, 33.4780430107518, 33.417584859585, 29.8074342280096
11/3/2017, 34.9, 35.63, 34.67, 35.35, 15492526, 2.05988250272527, 0.609411195027095, 2.00425457607067, 0.717922377934094, -0.397444617755593, 0.480170185125878, 0.289549454681586, 0.190620730444292, 35.388181818182, 33.6427526881712, 33.551330891331, 29.865596946163
11/6/2017, 35.59, 36.85, 35.53, 36.83, 31085781, 2.0818898763989, 1.00137355785191, 2.25265939135664, 1.15068486486331, -0.228783871203922, 0.666071492075297, 0.364853862160328, 0.301217629914968, 36.2510909090911, 34.0430107526873, 33.7554774114776, 29.9503890458596
11/7/2017, 36.78, 36.87, 36.43, 36.65, 13526285, 2.04753626031058, 0.939236381731381, 2.26740478152835, 1.06584107384043, -0.293335777292773, 0.789771131513447, 0.449837316030952, 0.339933815482495, 36.820181818182, 34.4113763440851, 33.9528864468866, 30.0305852713178
11/8/2017, 36.46, 36.64, 35.8, 36.1, 21841688, 2.09252337239235, 0.799127811533034, 2.08878549481156, 0.977980258689105, -0.359678430655479, 0.83381191874831, 0.526632236574424, 0.307179682173886, 36.9185454545457, 34.7103010752679, 34.1381221001223, 30.0994743130227
11/9/2017, 35.9, 36.66, 35.84, 36.6, 15326528, 2.07276199607091, 0.866016876413948, 2.19171605062475, 1.15051749051745, -0.330310590616787, 0.898700718789883, 0.601045933017516, 0.297654785772367, 37.0136363636366, 35.0501720430098, 34.3179902319904, 30.176509110895
11/10/2017, 36.52, 36.89, 36.13, 36.49, 12434078, 2.07919798858278, 1.18211586665, 1.99226040372389, 1.38740805377633, -0.30294645664401, 0.930522989833399, 0.666941344380692, 0.263581645452707, 37.0327272727275, 35.3532688172033, 34.4735360195362, 30.2504046751288
11/13/2017, 36.45, 36.61, 35.86, 35.88, 14999260, 2.11333438888563, 0.875066412688865, 1.64605940477923, 1.25242556021705, -0.27043512223565, 0.896189749313834, 0.712791025367321, 0.183398723946513, 36.7469090909093, 35.5768172043001, 34.595352869353, 30.3121531755915
11/14/2017, 35.68, 35.75, 34.59, 34.62, 24111284, 2.26704552222864, 0.384452914150019, 1.27125387644992, 0.814734595752103, -0.36932218007166, 0.758564677689513, 0.721945755831759, 0.036618921857754, 36.0156363636366, 35.6289032258055, 34.6687130647132, 30.3502620320856
11/15/2017, 34.19, 34.42, 33.85, 34.18, 16085396, 2.29405676362135, 0.160113441775093, 0.992984464086304, 0.708612756903306, -0.385042701574516, 0.606994440061456, 0.698955492677699, -0.0919610526162427, 35.3178181818184, 35.6095698924721, 34.7265054945056, 30.3799498593616
11/16/2017, 34.28, 34.52, 33.96, 34.3, 11171439, 2.25336201666323, 0.289847133868205, 1.08038621925272, 0.725608734042625, -0.395260811660218, 0.490898163400601, 0.657344026822279, -0.166445863421678, 34.6385454545457, 35.6234193548377, 34.787291819292, 30.4114075061609
11/17/2017, 34.61, 35.07, 34.51, 35, 12459811, 2.20788003751347, 0.515144877694989, 1.58591533569402, 0.817377021750196, -0.380240590921041, 0.450185716861178, 0.615912364830059, -0.165726647968881, 34.3267272727275, 35.6750752688162, 34.8818852258854, 30.4549323350416
11/20/2017, 34.71, 34.76, 34.15, 34.58, 12300607, 2.24586498690928, 0.361792760698446, 1.36649611241135, 0.653873216949008, -0.370581462574416, 0.37965390584754, 0.568660673033555, -0.189006767186015, 34.1849090909093, 35.6716129032248, 34.9616581196583, 30.4904154761905
11/21/2017, 34.79, 35.07, 34.46, 34.7, 15690824, 2.21408964509962, 0.387713701107156, 1.21020404030461, 0.631196584293714, -0.286966883676704, 0.329640049288741, 0.520856548284592, -0.191216498995851, 34.171272727273, 35.6743010752678, 35.0442759462761, 30.5275520157325
11/22/2017, 35.11, 35.35, 34.95, 35.29, 12397995, 2.16031354918416, 0.685839217798979, 1.1274489055473, 0.602748698089106, -0.240865273352476, 0.333764349143934, 0.483438108456461, -0.149673759312527, 34.3578181818185, 35.7583440860205, 35.1419584859587, 30.5745717515887
11/24/2017, 35.55, 35.62, 35.25, 35.32, 9085498, 2.10293295280786, 0.770639484872833, 1.08577676014123, 0.859939329537507, -0.295856714126646, 0.335585218271007, 0.45386753041937, -0.118282312148363, 34.6989090909094, 35.8201720430097, 35.2639536019538, 30.6214757709251
11/27/2017, 35.1, 35.17, 34.42, 34.42, 13789284, 2.18076154266458, 0.405859114681232, 0.807481422286883, 0.836781980980519, -0.407629250103663, 0.26139262037033, 0.415372548409562, -0.153979928039232, 34.7769090909094, 35.7573118279559, 35.3308815628817, 30.6520562322838
11/28/2017, 34.43, 34.83, 34.24, 34.69, 12288091, 2.1406376962695, 0.779045232887269, 0.798758082513402, 0.919178052327709, -0.359022651575093, 0.22182414485988, 0.376662867699626, -0.154838722839745, 34.9390909090912, 35.7254193548376, 35.3992014652016, 30.6869344978166
11/29/2017, 34.65, 35.15, 34.41, 34.86, 14899957, 2.12982746986258, 0.827547934992208, 0.824650124449274, 0.851431532377145, -0.368692590466713, 0.201856545586907, 0.341701603277082, -0.139845057690175, 34.9729090909094, 35.7109247311817, 35.4720586080588, 30.724298136646
11/30/2017, 35.14, 36.01, 35.14, 35.72, 28276542, 2.13559620155205, 1.18179225192186, 0.852888314044762, 0.948411189659967, -0.278909384916247, 0.252516044212513, 0.323864491464168, -0.0713484472516554, 35.2027272727276, 35.7765376344075, 35.6025787545789, 30.7759688013136
12/1/2017, 36.19, 36.93, 35.91, 36.43, 24239209, 2.15534783155276, 1.32494161835528, 1.01405296454708, 1.07745796218864, -0.166847351920157, 0.345967035509354, 0.328285000273205, 0.0176820352361484, 35.6178181818185, 35.902946236558, 35.7607594627596, 30.8390998224064
12/4/2017, 36.2, 36.92, 35.85, 35.96, 14684550, 2.2231188940015, 0.881952362368554, 0.84661020964889, 0.935195330374508, -0.190565787305696, 0.377748102360044, 0.338177620690573, 0.0395704816694713, 35.894363636364, 35.9591612903214, 35.9029084249086, 30.893342137119
12/5/2017, 35.77, 36.19, 35.58, 35.64, 9819561, 2.21650358184285, 0.652556505693922, 0.511160567670296, 0.817035827444643, -0.25597840854915, 0.372815911404203, 0.345105278833299, 0.0277106325709038, 35.9240000000003, 35.904946236558, 36.0272796092798, 30.941412256774
12/6/2017, 35.35, 35.37, 34.51, 34.55, 16107413, 2.33564047102851, 0.130307121299164, 0.169635609415484, 0.602441648492204, -0.260918330808678, 0.277751477904282, 0.331634518647496, -0.0538830407432138, 35.543272727273, 35.6935698924719, 36.0948424908427, 30.9704035340786
12/7/2017, 34.57, 34.98, 34.4, 34.8, 10305206, 2.28625170575671, -0.114229481782493, 0.168803710002416, 0.732476434750956, -0.236339113753375, 0.220048557322812, 0.309317326382559, -0.0892687690597468, 35.3750909090912, 35.4822150537623, 36.166512820513, 31.0032450118001
12/8/2017, 35.19, 35.63, 34.92, 35.3, 12606672, 2.2587388496407, 0.178004718659207, 0.344582544388672, 0.599053633551355, -0.132703711706295, 0.212218080430517, 0.289897477192151, -0.0776793967616333, 35.412363636364, 35.3291827956977, 36.2444151404153, 31.0440559514946
12/11/2017, 35.4, 36, 35.3, 35.73, 9481926, 2.21793471376157, 0.163954038804571, 0.483398751015538, 0.814655085175474, -0.119594703727806, 0.237966646051305, 0.279511310963982, -0.0415446649126765, 35.4192727272731, 35.2754623655902, 36.3137802197803, 31.0915164726979
12/12/2017, 35.9, 35.92, 35.09, 35.18, 17091655, 2.25794391576367, -0.527945219783814, 0.286718219738583, 0.791008140072959, -0.141568361938929, 0.211553509189521, 0.265919750609089, -0.0543662414195684, 35.2187272727276, 35.1620645161278, 36.3713089133091, 31.1292018828452
12/13/2017, 35.33, 35.33, 34.76, 34.83, 23850062, 2.24842789574326, -0.588202853812163, 0.201266188024047, 0.728000607280301, -0.256384592123518, 0.160528361970862, 0.244841472881444, -0.0843131109105824, 34.9045454545458, 35.0303655913967, 36.3993406593408, 31.1606061549101
12/14/2017, 34.7, 35.08, 34.46, 34.48, 10117788, 2.24759589409225, -0.531259193591277, 0.162934069044608, 0.452906801351033, -0.214032825175629, 0.090801783814122, 0.21403353506798, -0.123231751253858, 34.6430909090912, 34.9187096774181, 36.4079804639807, 31.1858451356264
12/15/2017, 34.78, 34.78, 34.05, 34.08, 11759579, 2.26737826017857, -0.859816749526083, -0.0146782872502064, 0.382153794240921, -0.242180769372663, 0.0032290882917323, 0.17187264571273, -0.168643557420998, 34.4530909090912, 34.7335913978482, 36.3988180708183, 31.2042107948169
12/18/2017, 34.29, 34.97, 34.25, 34.75, 11872441, 2.24053636119544, -0.552812868137945, 0.363534964207137, 0.444808806046663, -0.200524025881411, -0.0119715032234424, 0.135103815925496, -0.147075319148938, 34.5287272727276, 34.6699784946224, 36.4065543345545, 31.2333340079606
12/19/2017, 34.88, 35.27, 34.7, 34.81, 8758117, 2.20671377833853, -0.333905596723572, 0.349681570132352, 0.471201144326854, -0.1520399904723, -0.0189580463966053, 0.104291443461075, -0.123249489857681, 34.6270909090913, 34.716516129031, 36.415037851038, 31.2630779524925
12/20/2017, 35.05, 35.72, 34.73, 35.68, 16406123, 2.18399443085107, 0.431167827821948, 0.574749508525051, 0.700838890926783, 0.0570546691091768, 0.045185921731516, 0.0924703391151636, -0.0472844173836475, 34.8532727272731, 34.8744731182783, 36.4510085470087, 31.306574415132
12/21/2017, 35.58, 36.75, 35.49, 36.66, 21318344, 2.19118044812133, 0.921653541123088, 0.745391648481338, 0.923410741722576, 0.119982679646882, 0.173102866313577, 0.108596844554846, 0.0645060217587311, 35.406363636364, 35.1263655913965, 36.5228400488402, 31.3653500543103
12/22/2017, 36.83, 37.17, 36.47, 36.82, 12690635, 2.16763284809129, 0.932261140644856, 0.848692185336404, 1.09072818147401, 0.141113287123436, 0.284113545216186, 0.143700184687114, 0.140413360529072, 36.0132727272731, 35.4282795698911, 36.5874310134312, 31.4259279091028
12/26/2017, 36.98, 37.69, 36.86, 37.64, 15013796, 2.12995827293797, 0.950556684968646, 1.0227389059112, 1.50926801933041, 0.187692371478701, 0.433263068057641, 0.20161276136122, 0.231650306696422, 36.9065454545458, 35.8254838709664, 36.6725396825399, 31.4988554216868
12/27/2017, 37.55, 37.65, 37.26, 37.34, 12652910, 2.09194022291687, 1.0093114295511, 0.944060037757526, 1.30363466402039, 0.203988942116267, 0.521249012528209, 0.265540011594618, 0.255709000933591, 37.4820000000004, 36.1365376344072, 36.7462783882786, 31.5660253815261
12/28/2017, 37.3, 37.69, 37.29, 37.62, 8894237, 2.0257149263033, 1.05861065535048, 0.996445367013544, 1.47968264329519, 0.134688174454977, 0.606579891956393, 0.333747987666973, 0.27283190428942, 37.966363636364, 36.3896989247298, 36.8182612942615, 31.6367643027889
12/29/2017, 37.7, 37.82, 37.18, 37.18, 22806737, 2.03327126818595, 0.696854444018846, 0.97597435472424, 1.4032977480366, 0.131944478928018, 0.631422263110025, 0.393282842755583, 0.238139420354442, 38.0765454545458, 36.5383440860201, 36.8703174603177, 31.6996015936255
1/2/2018, 37.6, 38.23, 37.49, 38.22, 17130465, 2.01640958826782, 0.989770489850859, 1.24022096530368, 1.54827539180881, 0.228073048143169, 0.726652926969884, 0.459956859598443, 0.26669606737144, 38.3187272727277, 36.8075913978481, 36.9683125763128, 31.7780293619424
1/3/2018, 38.35, 38.88, 38.35, 38.6, 18418235, 1.98222320571027, 1.50818834744366, 1.28053663120256, 1.72576137213159, 0.254243802215544, 0.823296291225091, 0.532624745923773, 0.290671545301318, 38.600363636364, 37.1464301075255, 37.0781733821736, 31.8613974043759
1/4/2018, 38.78, 38.88, 38.19, 38.79, 15708825, 1.96282869176065, 1.4720326605965, 1.55611587704906, 1.74582689995678, 0.338380708408028, 0.90478842799228, 0.607057482337474, 0.297730945654805, 38.7496363636367, 37.458150537633, 37.1913675213678, 31.946642890227
1/5/2018, 38.54, 38.66, 38.2, 38.54, 12157604, 1.95332689947394, 1.31430443485282, 1.49146187481018, 1.7802854632514, 0.351625041691228, 0.938381544513668, 0.673322294772713, 0.265059249740955, 38.7694545454549, 37.7189892473104, 37.2830183150186, 32.0268700980392
1/8/2018, 38.5, 38.81, 38.19, 38.77, 7796203, 1.92461072402475, 1.11664124549426, 1.6228344690611, 1.85292260987574, 0.382315155825514, 0.972354709372155, 0.733128777692602, 0.239225931679553, 38.9087272727277, 38.0235698924717, 37.3772698412701, 32.1096218385214
1/9/2018, 38.84, 39.06, 38.63, 38.71, 12779439, 1.88675535732156, 0.854882608637564, 1.56356639058932, 1.95129477015437, 0.373996222888834, 0.983104571191511, 0.783123936392383, 0.199980634799128, 38.9441818181822, 38.3000860215039, 37.4639145299147, 32.1903655777758
1/10/2018, 38.82, 39.04, 38.47, 38.48, 10578851, 1.87719555321782, 0.963334579642817, 1.29258315700634, 2.02812018241123, 0.341482336161707, 0.961975778358344, 0.818894304785576, 0.143081473572768, 38.9610909090913, 38.4655483870953, 37.5458461538464, 32.2665146209333
1/11/2018, 38.75, 39.87, 38.59, 39.4, 19347757, 1.91809037166067, 1.37805562119576, 1.38223567208475, 2.09097139901677, 0.33531218037289, 1.00784950729693, 0.856685345287847, 0.151164162009085, 39.1900000000004, 38.7395483870953, 37.6718974358976, 32.3558054648055
1/12/2018, 39.33, 39.77, 39.21, 39.72, 14516311, 1.87799905869232, 2.14815145093694, 1.32391158772985, 2.24634435578161, 0.279419958134576, 1.0578320640745, 0.896914689045177, 0.160917375029319, 39.4730909090913, 39.0350967741921, 37.8012747252749, 32.4488328912467
1/16/2018, 39.72, 39.92, 38.96, 39, 17255558, 1.94011324309477, 1.66486580087425, 0.923534531025865, 2.0393531371281, 0.24908740130115, 1.02750122321277, 0.923031995878695, 0.104469227334072, 39.3049090909095, 39.2652688172028, 37.9036996336998, 32.529684127402
1/17/2018, 39.09, 39.67, 38.76, 39.33, 13782578, 1.94333068031175, 1.59378893972431, 1.10715127932631, 2.03252128034034, 0.233572486642163, 1.01835311458078, 0.942096219619113, 0.0762568949616708, 39.359454545455, 39.5634838709663, 38.0108595848598, 32.6145052680464
1/18/2018, 39.2, 39.38, 38.68, 38.88, 11861291, 1.95755236300998, 1.23235118921419, 0.887385965631715, 1.92783233514536, 0.210213569520143, 0.963683193406652, 0.946413614376621, 0.0172695790300316, 39.2740000000005, 39.7545591397835, 38.0727374847377, 32.6914319045973
1/19/2018, 38.62, 38.77, 38.38, 38.72, 13123465, 1.93192546694568, 1.43622106000035, 0.519086669243975, 1.88126250142072, 0.15602827726601, 0.89710495666445, 0.936551882834186, -0.0394469261697368, 39.1560000000005, 39.8851612903211, 38.1272576312579, 32.7649659805604
