Date,FXE_Open,FXE_High,FXE_Low,FXE_Close,FXE_Volume,FXE_ATRPercentOfClose20,FXE_SQN25,FXE_SQN50,FXE_SQN100,FXE_SQN200,FXE_MACD,FXE_MACD_Avg,FXE_MACD_Diff,FXE_LinReg10,FXE_LinReg30,FXE_LinReg90,FXE_LinReg270
2/27/2017, 102.85, 103.11, 102.64, 102.74, 778932, 0.629822141738657, -0.525712692286851, 0, 0, 0, -0.154927282685534, 0.00509945319149521, -0.16002673587703, 102.559090909091, 102.792494623656, 103.427813765182, 103.427813765182
2/28/2017, 102.83, 103.1, 102.69, 102.78, 521567, 0.618043690407844, -0.74721695861764, 0, 0, 0, -0.153159230597893, -0.0265522835663825, -0.126606947031511, 102.583090909091, 102.679892473118, 103.37, 103.37
3/1/2017, 102.08, 102.54, 102.08, 102.28, 588506, 0.624231560179041, -0.901921944872073, 0, 0, 0, -0.189914640152054, -0.0592247548835168, -0.130689885268537, 102.4, 102.549935483871, 103.268865853658, 103.268865853658
3/2/2017, 101.85, 102.1, 101.8, 101.89, 365614, 0.618844673435633, -1.19699037153138, 0, 0, 0, -0.247658455157136, -0.0969114949382407, -0.150746960218896, 102.151272727273, 102.335935483871, 103.139407665505, 103.139407665505
3/3/2017, 102.43, 102.99, 102.25, 102.99, 1078733, 0.635026503423039, -0.265368706793086, 0, 0, 0, -0.202327729532541, -0.117994741857101, -0.0843329876754406, 102.476545454546, 102.287075268817, 103.121572535991, 103.121572535991
3/6/2017, 102.83, 102.88, 102.58, 102.63, 1198336, 0.625365980786923, -0.5087920465227, 0, 0, 0, -0.193224423364768, -0.133040678158634, -0.0601837452061337, 102.579636363636, 102.218623655914, 103.072854122621, 103.072854122621
3/7/2017, 102.5, 102.68, 102.45, 102.5, 198957, 0.606070683685403, -0.561303435352095, 0, 0, 0, -0.19426058607246, -0.145284659741399, -0.0489759263310604, 102.526181818182, 102.172279569892, 103.016545454545, 103.016545454545
3/8/2017, 102.38, 102.42, 102.18, 102.24, 515804, 0.592880798355498, -1.25049675938493, 0, 0, 0, -0.213599339349756, -0.158947595663071, -0.0546517436866851, 102.413454545455, 102.094688172043, 102.942222222222, 102.942222222222
3/9/2017, 102.75, 102.79, 102.49, 102.65, 577475, 0.587777166903778, -0.879545169377086, 0, 0, 0, -0.193610051013152, -0.165880086733087, -0.0277299642800654, 102.490545454545, 102.09623655914, 102.908020351526, 102.908020351526
3/10/2017, 103.1, 103.75, 103.02, 103.67, 1628647, 0.605947331663347, -0.31437893157105, 0, 0, 0, -0.0943750239572694, -0.151579074177923, 0.0572040502206541, 102.875090909091, 102.187096774193, 102.960505319149, 102.960505319149
3/13/2017, 103.42, 103.55, 103.3, 103.3, 805698, 0.595620831363623, -0.553260673463497, 0, 0, 0, -0.0450669540535529, -0.130276650153049, 0.0852096960994965, 103.124727272727, 102.244021505376, 102.979464285714, 102.979464285714
3/14/2017, 103.04, 103.23, 102.81, 102.83, 622679, 0.592251777553915, -0.612917573100349, 0, 0, 0, -0.0434145693249661, -0.112904233987433, 0.0694896646624666, 103.189454545455, 102.244, 102.959967346939, 102.959967346939
3/15/2017, 102.93, 103.91, 102.9, 103.87, 1623960, 0.608993816997936, 0.0748784280898172, 0, 0, 0, 0.0413377499846064, -0.0820558371930249, 0.123393587177631, 103.510727272727, 102.448924731183, 103.022635294118, 103.022635294118
3/16/2017, 104.07, 104.42, 103.83, 104.42, 1171425, 0.603748117056089, 0.283846061967672, 0.986513016768761, 0, 0, 0.151142698161792, -0.0354161301220616, 0.186558828283853, 103.857272727273, 102.709698924731, 103.123061840121, 103.123061840121
3/17/2017, 104.1, 104.29, 104.06, 104.15, 549731, 0.592330383714326, 0.276669517875038, 0.665638236838308, 0, 0, 0.213911330515302, 0.014449362005411, 0.199461968509891, 104.192545454545, 102.932129032258, 103.196741654572, 103.196741654572
3/20/2017, 104.23, 104.31, 103.99, 104.18, 817071, 0.57790985784848, 0.38239985413592, 0.373119090429518, 0, 0, 0.263044460359041, 0.0641683816761369, 0.198876078682904, 104.402909090909, 103.173569892473, 103.267882599581, 103.267882599581
3/21/2017, 104.76, 104.89, 104.68, 104.83, 857296, 0.579474544892893, 0.783406805291828, 0.777475448375196, 0, 0, 0.350393271941911, 0.121413359729292, 0.228979912212619, 104.727272727273, 103.47911827957, 103.381346801347, 103.381346801347
3/22/2017, 104.73, 104.95, 104.62, 104.67, 471694, 0.567106149938529, 0.79297783304332, 0.619685013489026, 0, 0, 0.402072332048817, 0.177545154193197, 0.22452717785562, 104.817272727273, 103.72040860215, 103.476396103896, 103.476396103896
3/23/2017, 104.54, 104.61, 104.47, 104.54, 298266, 0.548986518828798, 0.646721812864879, 0.614220427333988, 0, 0, 0.42760923290696, 0.227557969935949, 0.20005126297101, 104.811818181818, 103.939010752688, 103.556541353383, 103.556541353383
3/24/2017, 104.71, 104.88, 104.62, 104.65, 473559, 0.537233618198226, 0.432356639183593, 0.604631470582276, 0, 0, 0.451518665398012, 0.272350109028362, 0.17916855636965, 104.945272727273, 104.149548387097, 103.639322444041, 103.639322444041
3/27/2017, 105.64, 105.64, 105.31, 105.34, 526956, 0.554019586455498, 0.969284142584079, 0.65800338951206, 0, 0, 0.520148349937728, 0.321909757210235, 0.198238592727492, 105.189636363636, 104.423956989247, 103.763506721216, 103.763506721216
3/28/2017, 105.34, 105.39, 104.69, 104.8, 548236, 0.562427500719094, 1.02719701218014, 0.451926755691926, 0, 0, 0.52491350620177, 0.362510507008542, 0.162402999193228, 105.042181818182, 104.588838709677, 103.844677966102, 103.844677966102
3/29/2017, 104.23, 104.43, 104.17, 104.41, 586842, 0.566471429667589, 0.772299800870734, 0.151828201799952, 0, 0, 0.491553859329414, 0.388319177472717, 0.103234681856698, 104.860545454545, 104.679397849462, 103.895732240437, 103.895732240437
3/30/2017, 104.16, 104.22, 103.52, 103.52, 695690, 0.585761378216898, 0.331185755675854, 0.0896920981774064, 0, 0, 0.388818479479809, 0.388419037874135, 0.000399441605674067, 104.452, 104.662215053763, 103.886842940243, 103.886842940243
3/31/2017, 103.65, 103.73, 103.38, 103.41, 492580, 0.573988173091216, 0.377975172874865, -0.0158048216106193, 0, 0, 0.295121888663388, 0.369759608031986, -0.0746377193685977, 104.000545454545, 104.673612903226, 103.871397849462, 103.871397849462
4/3/2017, 103.37, 103.51, 103.16, 103.43, 284692, 0.562102979120126, 0.273415252653414, -0.110142448403004, 0, 0, 0.219945107953492, 0.339796708016287, -0.119851600062795, 103.602363636363, 104.645311827957, 103.857921626984, 103.857921626984
4/4/2017, 103.32, 103.45, 103.2, 103.38, 242970, 0.546347413173485, 0.23934211383828, -0.262466659885836, 0, 0, 0.154550819842271, 0.302747530381484, -0.148196710539213, 103.357818181818, 104.564774193548, 103.842009615385, 103.842009615385
4/5/2017, 103.35, 103.58, 103.1, 103.58, 1520922, 0.541198356779119, 0.513787791726349, -0.158432197199837, 0, 0, 0.117509131779741, 0.265699850661135, -0.148190718881394, 103.229454545454, 104.516580645161, 103.838867132867, 103.838867132867
4/6/2017, 103.33, 103.34, 103.11, 103.13, 569808, 0.539168617331737, 0.490825381437322, -0.354931259149721, 0, 0, 0.0512512949013484, 0.222810139509178, -0.17155884460783, 102.979090909091, 104.415655913978, 103.809131614654, 103.809131614654
4/7/2017, 102.93, 103.04, 102.55, 102.66, 542890, 0.542803784630342, -0.125105394552351, -0.272920210136683, 0, 0, -0.0387370535919871, 0.170500700888945, -0.209237754480932, 102.665272727273, 104.236795698925, 103.75339332748, 103.75339332748
4/10/2017, 102.59, 102.79, 102.59, 102.64, 238617, 0.525506865779846, 0.0157780817565858, -0.339643354374427, 0, 0, -0.110394739122768, 0.114321612886602, -0.22471635200937, 102.591090909091, 104.073978494623, 103.699245524297, 103.699245524297
4/11/2017, 102.8, 103.01, 102.74, 102.8, 399513, 0.516450617397483, 0.137498532331172, -0.287706572903897, 0, 0, -0.152515207967426, 0.0609542487157968, -0.213469456683223, 102.611454545454, 103.934774193548, 103.656807453416, 103.656807453416
4/12/2017, 102.75, 103.42, 102.64, 103.32, 860307, 0.525905606804474, 0.458398641639972, -0.445000286463046, 0, 0, -0.14229602876631, 0.0203041932193754, -0.162600221985686, 102.842545454545, 103.828086021505, 103.645484909457, 103.645484909457
4/13/2017, 103.03, 103.04, 102.83, 102.89, 529699, 0.525510146081118, 0.110552619083817, -0.484706382558351, 0, 0, -0.166969936471801, -0.0171506327188599, -0.149819303752941, 102.806545454545, 103.634129032258, 103.610938967136, 103.610938967136
4/17/2017, 103.16, 103.38, 103.06, 103.12, 556046, 0.521879867957447, -0.2359340820898, -0.39042873637102, 0, 0, -0.16605097599637, -0.046930701374362, -0.119120274622008, 102.862363636363, 103.536236559139, 103.59051369863, 103.59051369863
4/18/2017, 103.62, 104.04, 103.53, 104.02, 910330, 0.535718509753733, 0.314008670506046, -0.166661300529133, 0, 0, -0.0916438021082513, -0.0558733215211399, -0.0357704805871114, 103.248909090909, 103.527698924731, 103.619326175491, 103.619326175491
4/19/2017, 103.87, 103.9, 103.69, 103.84, 645727, 0.525704616865891, 0.445174529905611, -0.126167405666503, 0, 0, -0.0466621837958172, -0.0540310939760753, 0.00736891018025812, 103.531090909091, 103.478688172043, 103.637221621622, 103.637221621622
4/20/2017, 104.29, 104.4, 103.82, 103.84, 258583, 0.52734696691628, -0.00416915110287779, 0.0552089489614862, 0, 0, -0.0108884123681747, -0.0454025576544952, 0.0345141452863205, 103.828181818182, 103.403698924731, 103.654252631579, 103.654252631579
4/21/2017, 103.68, 103.76, 103.5, 103.71, 704688, 0.517999456102181, -0.339702839046332, 0.015916285196027, 0, 0, 0.00689318533004268, -0.0349434090575876, 0.0418365943876303, 103.976181818182, 103.329225806451, 103.663759398496, 103.663759398496
4/24/2017, 105.3, 105.35, 104.99, 105.32, 1164759, 0.562434840607096, 0.464036611164883, 0.522499705813034, 0, 0, 0.149179130132595, 0.00188109878044882, 0.147298031352146, 104.554727272727, 103.520193548387, 103.754825174825, 103.754825174825
4/25/2017, 105.46, 106.09, 105.46, 105.98, 823246, 0.567313224590512, 0.687827824719387, 0.757872864620352, 0, 0, 0.311606247796888, 0.0638261285837367, 0.247780119213151, 105.212181818182, 103.759591397849, 103.875021097046, 103.875021097046
4/26/2017, 105.39, 105.72, 105.18, 105.66, 630950, 0.57843708844404, 0.328241542056856, 0.786973521751947, 0, 0, 0.4097858271886, 0.133018068304709, 0.27676775888389, 105.608909090909, 103.90976344086, 103.974012658228, 103.974012658228
4/27/2017, 105.42, 105.47, 105.14, 105.35, 826642, 0.575811861668224, 0.270343461625435, 0.751667462927298, 0, 0, 0.457307881387933, 0.197876030921354, 0.259431850466579, 105.846545454545, 104.071677419355, 104.053453703704, 104.053453703704
4/28/2017, 105.7, 105.79, 105.44, 105.52, 440753, 0.566989107708587, 0.384278798155132, 0.729310231935306, 0, 0, 0.502890027767606, 0.258878830290604, 0.244011197477001, 105.946181818182, 104.282279569892, 104.137675398976, 104.137675398976
5/1/2017, 105.69, 105.83, 105.57, 105.57, 523767, 0.553066743517473, 0.361366826739839, 0.560555526205502, 0, 0, 0.536860199116148, 0.314475104055713, 0.222385095060435, 105.965636363636, 104.474129032258, 104.220664119894, 104.220664119894
5/2/2017, 105.67, 105.87, 105.48, 105.85, 193759, 0.542445850802859, 0.210094093446407, 0.829230752051976, 0, 0, 0.579693123117252, 0.367518707868021, 0.212174415249231, 106.128181818182, 104.694344086021, 104.313364888124, 104.313364888124
5/3/2017, 105.74, 105.84, 105.46, 105.51, 1090677, 0.535465819752711, 0.292717022809087, 0.929049394609404, 0, 0, 0.57952298524782, 0.409919563343981, 0.169603421903839, 106.037454545454, 104.903978494623, 104.386254901961, 104.386254901961
5/4/2017, 105.84, 106.42, 105.83, 106.42, 804994, 0.547097807836902, 0.774817491668804, 1.09388141200142, 0, 0, 0.645378028395726, 0.45701125635433, 0.188366772041396, 106.17, 105.214021505376, 104.498158686731, 104.498158686731
5/5/2017, 106.31, 106.53, 106.25, 106.53, 898420, 0.532348082929718, 1.25021729897472, 1.07628995526299, 0, 0, 0.698394053330475, 0.505287815749559, 0.193106237580916, 106.173818181818, 105.518064516129, 104.610489174018, 104.610489174018
5/8/2017, 105.98, 106.03, 105.74, 105.85, 824148, 0.546296544268094, 0.975234176371707, 0.94148946105266, 0, 0, 0.677726904167315, 0.53977563343311, 0.137951270734205, 106.110909090909, 105.730322580645, 104.687513061651, 104.687513061651
5/9/2017, 105.43, 105.62, 105.22, 105.3, 598947, 0.55160697768508, 0.730682338474228, 0.704565609133832, 0, 0, 0.609936665886579, 0.553807839923804, 0.0561288259627751, 105.961090909091, 105.91105376344, 104.736813074566, 104.736813074566
5/10/2017, 105.35, 105.36, 105.13, 105.25, 398855, 0.535201938363202, 0.73103852211611, 0.680213671425804, 0, 0, 0.545885206653679, 0.552223313269779, -0.00633810661609968, 105.767090909091, 106.049698924731, 104.781865168539, 104.781865168539
5/11/2017, 105.18, 105.32, 105.17, 105.2, 377099, 0.515812773879188, 0.634598352119895, 0.811534261950696, 0, 0, 0.485492921423869, 0.538877234900597, -0.0533843134767276, 105.516181818182, 106.153096774193, 104.822876678877, 104.822876678877
5/12/2017, 105.72, 105.87, 105.68, 105.83, 435974, 0.518759601450308, 1.0490474968609, 1.08438947312452, 0, 0, 0.482900755828737, 0.527681939086225, -0.0447811832574878, 105.525090909091, 106.272, 104.850991452992, 104.88944577162
5/15/2017, 106.36, 106.42, 106.2, 106.31, 371758, 0.518345519616327, 1.4399127251256, 0.941409627885853, 0, 0, 0.513657312632233, 0.524877013795427, -0.0112197011631935, 105.692909090909, 106.429569892473, 104.917387057387, 104.973920056101
5/16/2017, 107.24, 107.45, 107.14, 107.36, 761073, 0.540704606751967, 1.75829801384089, 1.29589503312168, 0, 0, 0.615661369243142, 0.54303388488497, 0.0726274843581722, 106.239090909091, 106.702989247311, 105.051094017094, 105.099565316861
5/17/2017, 107.56, 108.04, 107.52, 108.01, 606732, 0.542056700785545, 1.9082591726532, 1.49120800866809, 0, 0, 0.740414845285969, 0.58251007696517, 0.157904768320799, 106.859454545454, 107.030193548387, 105.194671550672, 105.247677491601
5/18/2017, 107.64, 107.84, 107.26, 107.58, 543631, 0.551869929719784, 1.53633912957465, 1.44349548653919, 0, 0, 0.795416402353297, 0.625091342042795, 0.170325060310502, 107.376909090909, 107.286301075269, 105.323484737485, 105.372434210526
5/19/2017, 108.32, 108.55, 108.29, 108.52, 1324926, 0.564427374560372, 2.0076376138541, 1.54579121265666, 0, 0, 0.904429970968962, 0.680959067828029, 0.223470903140934, 108.177818181818, 107.605870967742, 105.487338217338, 105.531108247423
5/22/2017, 108.88, 109.06, 108.73, 108.82, 881379, 0.55953938387178, 2.02690972783009, 1.38924011002794, 0, 0, 1.00346419172517, 0.745460092607457, 0.258004099117715, 108.837818181818, 107.897397849462, 105.663042735043, 105.696149800126
5/23/2017, 108.79, 108.92, 108.21, 108.26, 1367107, 0.567103472799564, 1.50529905258294, 1.33570581819792, 0, 0, 1.02494725138632, 0.80135752436323, 0.223589727023092, 109.032363636364, 108.076795698924, 105.820444444445, 105.832690166976
5/24/2017, 108.28, 108.61, 108.15, 108.6, 642731, 0.55824024739426, 1.69868231739018, 1.56829960603875, 0, 0, 1.05722090495119, 0.852530200480823, 0.204690704470371, 109.172909090909, 108.273741935483, 105.99209035409, 105.977818181818
5/25/2017, 108.52, 108.68, 108.43, 108.53, 260012, 0.542187840446566, 1.67124829876574, 1.30590494971665, 0, 0, 1.06487438389858, 0.894999037164375, 0.169875346734208, 109.096545454545, 108.45905376344, 106.171023199023, 106.114988118812
5/26/2017, 108.13, 108.31, 108.08, 108.12, 390638, 0.537841879462473, 1.55327838071509, 1.03923054035666, 1.43171088190898, 0, 1.02602882599241, 0.921204994929983, 0.10482383106243, 108.822909090909, 108.530064516129, 106.313567765568, 106.231275480489
5/30/2017, 108.15, 108.47, 108.15, 108.32, 437506, 0.526162212030174, 1.22812337071634, 1.17443879480521, 1.29921601441601, 0, 0.999856051838108, 0.936935206311608, 0.0629208455265005, 108.589454545455, 108.608043010752, 106.466857142857, 106.351157433847
5/31/2017, 108.63, 108.92, 108.6, 108.77, 1150945, 0.525367254452083, 1.15567608910659, 1.28243903194777, 1.18331663189173, 0, 1.00385338203814, 0.950318841456915, 0.0535345405812293, 108.611818181818, 108.769569892473, 106.643855921856, 106.484042195668
6/1/2017, 108.55, 108.74, 108.48, 108.54, 436833, 0.513515629753228, 1.2031972830977, 1.04697710256432, 1.29388703839837, 0, 0.977197690519219, 0.955694611269376, 0.021503079249843, 108.607818181818, 108.859268817204, 106.817426129426, 106.603587912088
6/2/2017, 109.06, 109.24, 108.97, 109.22, 946380, 0.516847986913977, 1.59932834122489, 1.2640659891603, 1.34355970996606, 0, 0.999422459950054, 0.964440181005512, 0.0349822789445424, 108.723818181818, 109.004924731182, 107.014295482295, 106.744530098832
6/5/2017, 108.94, 109.02, 108.84, 108.93, 354855, 0.509755166383983, 1.39003007922526, 1.21854069171048, 1.30748254718186, 0, 0.982311695715524, 0.968014483947514, 0.0142972117680095, 108.838181818182, 109.07040860215, 107.199677655678, 106.869874801622
6/6/2017, 109.09, 109.22, 109.02, 109.19, 195739, 0.496393889188542, 1.47231906983504, 1.25626067454069, 1.32844058814499, 0, 0.978452131762921, 0.970102013510596, 0.00835011825232579, 109.08, 109.242537634408, 107.375987789988, 107.000539979231
6/7/2017, 108.73, 109.2, 108.64, 109.04, 675925, 0.497901562018269, 1.29177134453523, 1.03681380972483, 1.20336068654612, 0, 0.952311993261446, 0.966544009460766, -0.0142320161993195, 109.137818181818, 109.414666666666, 107.546105006105, 107.121325178389
6/8/2017, 108.65, 108.66, 108.39, 108.55, 904056, 0.505081778040981, 1.22201270495318, 1.05872260707756, 1.0726550130776, 0, 0.881890950352755, 0.949613397639164, -0.0677224472864086, 109.051818181818, 109.483548387096, 107.690757020757, 107.220321934946
6/9/2017, 108.13, 108.43, 108.13, 108.34, 247214, 0.500141181982934, 0.810641803299453, 1.11791533718709, 0.905841896677487, 0, 0.799915592514282, 0.919673836614187, -0.119758244099906, 108.882, 109.486473118279, 107.844979242979, 107.308452088452
6/12/2017, 108.57, 108.57, 108.33, 108.45, 346975, 0.485717204916823, 0.809831944528654, 1.4601345779398, 1.07905942698885, 0, 0.735348966372882, 0.882808862565926, -0.147459896193044, 108.678545454546, 109.495397849462, 107.994757020757, 107.397525740026
6/13/2017, 108.44, 108.58, 108.31, 108.45, 1007714, 0.473879477451065, 1.15638552235361, 1.49537140194191, 1.02767861709053, 0, 0.67638253316953, 0.841523596686647, -0.165141063517117, 108.497090909091, 109.488752688171, 108.140092796093, 107.483626738306
6/14/2017, 109.06, 109.31, 108.33, 108.57, 913735, 0.49482009637183, 1.52275236154638, 1.52417523515954, 0.982390300332753, 0, 0.632048347233336, 0.799628546795985, -0.167580199562649, 108.44, 109.497419354838, 108.292180708181, 107.571061946903
6/15/2017, 107.9, 107.98, 107.73, 107.84, 956614, 0.512207779765718, 1.13501749619384, 1.29537860641265, 0.735300871260435, 0, 0.531877137770721, 0.746078264990932, -0.214201127220212, 108.095636363636, 109.373247311827, 108.402368742369, 107.630341723875
6/16/2017, 108.05, 108.41, 108.04, 108.41, 1225815, 0.510328038201626, 1.37926329729377, 1.38528029385176, 0.875359278502381, 0, 0.492804228502038, 0.695423457693154, -0.202619229191115, 108.122363636364, 109.367032258064, 108.521338217338, 107.707187406297
6/19/2017, 108.1, 108.19, 107.84, 107.87, 1177278, 0.51365930741046, 0.870566527843508, 1.36181951730474, 0.719717082842224, 0, 0.413498624619137, 0.63903849107835, -0.225539866459213, 107.948727272727, 109.286795698924, 108.61326007326, 107.763138815208
6/20/2017, 107.85, 107.92, 107.6, 107.67, 279650, 0.503742992624204, 0.588354337211483, 1.45739186825692, 0.847508328969079, 0, 0.330697953490144, 0.577370383560709, -0.246672430070565, 107.815818181818, 109.127204301075, 108.687836385836, 107.810466463856
6/21/2017, 107.75, 108.08, 107.75, 108.04, 260301, 0.495891407025691, 0.324109427933133, 1.563935007724, 0.878493058279102, 0, 0.291572664674106, 0.520210839783389, -0.228638175109282, 107.863636363636, 108.966150537634, 108.770168498168, 107.868574277168
6/22/2017, 107.96, 108, 107.79, 107.9, 271833, 0.483292884469906, -0.0432805300707242, 1.47447292112199, 0.852232675377906, 0, 0.246428091787763, 0.465454290184264, -0.219026198396501, 107.819636363636, 108.766322580645, 108.833738705738, 107.920130252101
6/23/2017, 108.19, 108.45, 108.18, 108.36, 871444, 0.482557559270835, 0.384687870514376, 1.45441142408186, 0.749335685787183, 0, 0.244945271528778, 0.421352486453166, -0.176407214924389, 107.928, 108.604430107526, 108.909687423687, 107.985129476584
6/26/2017, 108.45, 108.52, 108.12, 108.15, 741988, 0.477812670055092, -0.188410091227913, 1.53410725172668, 0.770422663821683, 0, 0.224239981906763, 0.381929985543886, -0.157690003637123, 107.984727272727, 108.437505376343, 108.977814407814, 108.041200379352
6/27/2017, 109.19, 109.82, 109.08, 109.82, 912094, 0.523052888846615, 0.409620381964373, 1.77597729835087, 1.06666094608823, 0, 0.338681820728169, 0.373280352580742, -0.0345985318525732, 108.634727272727, 108.499505376343, 109.130634920635, 108.149556177529
6/28/2017, 109.66, 110.2, 109.64, 110.14, 1118375, 0.520878743784988, 0.78035164648493, 1.6484623995827, 1.08650443392119, 0, 0.45001167369962, 0.388626616804518, 0.0613850568951024, 109.344545454546, 108.649462365591, 109.278427350427, 108.264930500918
6/29/2017, 110.36, 110.72, 110.27, 110.69, 338960, 0.518575350966254, 0.852678816925948, 1.83609513012823, 1.25171233008874, 0, 0.575982223193478, 0.42609773808231, 0.149884485111168, 110.012727272727, 108.894602150537, 109.430757020757, 108.394398709677
6/30/2017, 110.43, 110.54, 110.25, 110.48, 406736, 0.513496110775994, 0.793512560365995, 1.77607539298028, 1.34377970907843, 0, 0.651361061421525, 0.471150402750153, 0.180210658671372, 110.566909090909, 109.067139784945, 109.57242002442, 108.513424761905
7/3/2017, 109.9, 110.02, 109.84, 109.85, 607258, 0.519749638621805, 0.695154200596608, 1.62290947863933, 1.21438678945163, 0, 0.652739227424448, 0.507468167685012, 0.145271059739436, 110.682545454546, 109.20369892473, 109.684476190476, 108.609198850144
7/5/2017, 109.52, 109.84, 109.5, 109.7, 402445, 0.510389908044439, 0.555615437851585, 1.2566879151265, 1.23738135330113, 0, 0.634414551473185, 0.532857444442647, 0.101557107030538, 110.598363636364, 109.33264516129, 109.779604395604, 108.697475393701
7/6/2017, 110.15, 110.5, 110.12, 110.48, 308195, 0.517652826455931, 0.664525122748425, 1.27653527222482, 1.42265262393442, 0, 0.675050038389173, 0.561295963231952, 0.113754075157221, 110.746909090909, 109.517548387096, 109.910175824176, 108.807238372093
7/7/2017, 110.25, 110.37, 110.09, 110.3, 675345, 0.510251768390831, 0.686290457470467, 1.3240257317352, 1.47597081404588, 0, 0.684835106048254, 0.586003791795212, 0.0988313142530418, 110.672181818182, 109.687956989247, 110.028097680097, 108.908319618366
7/10/2017, 110.15, 110.34, 110.12, 110.25, 263800, 0.494936340597127, 0.416599297788728, 1.40785737936242, 1.50426564948275, 0, 0.680708476937298, 0.604944728823629, 0.0757637481136683, 110.541272727273, 109.836387096773, 110.127213675213, 109.00496887845
7/11/2017, 110.27, 111.03, 110.22, 110.89, 351257, 0.503998511798102, 0.769367664684024, 1.51979877080093, 1.56628337851626, 0, 0.720772132455068, 0.628110209549917, 0.0926619229051504, 110.486363636364, 110.027591397849, 110.239799755799, 109.118164469119
7/12/2017, 110.52, 110.52, 110.2, 110.44, 574508, 0.511988185663047, 0.487607410057329, 1.36708554505643, 1.34708564820259, 0, 0.708049673017925, 0.644098102243519, 0.0639515707744062, 110.460545454546, 110.157161290322, 110.350566544566, 109.214687856004
7/13/2017, 110.37, 110.4, 110.1, 110.3, 410412, 0.502418644273759, 0.492203257222883, 1.24896153576456, 1.46430047834945, 0, 0.678844900831947, 0.651047461961204, 0.027797438870743, 110.416545454546, 110.28529032258, 110.441755799756, 109.304314891707
7/14/2017, 110.84, 110.94, 110.61, 110.94, 625648, 0.503388657294266, 0.922895924501081, 1.51408778126747, 1.72331384262629, 0, 0.699281675890418, 0.660694304747047, 0.0385873711433711, 110.694909090909, 110.469419354838, 110.552412698412, 109.410298507463
7/17/2017, 110.87, 111.08, 110.84, 111.05, 387461, 0.488551470132504, 1.05287777332268, 1.32162716572181, 1.70165766193737, 0, 0.716099301068553, 0.671775304011348, 0.0443239970572046, 110.955636363637, 110.697354838709, 110.655916971917, 109.516566448802
7/18/2017, 111.92, 112.01, 111.71, 111.78, 640067, 0.504034341745427, 1.25422015232152, 1.46947530233156, 1.79193926416145, 0, 0.779348445569141, 0.693289932322907, 0.0860585132462343, 111.311454545455, 110.986774193547, 110.793987789987, 109.641143194504
7/19/2017, 111.55, 111.55, 111.32, 111.37, 492404, 0.501247290870869, 1.08387439914993, 1.57511193206518, 1.75813342534299, 0, 0.787314602137201, 0.712094866285766, 0.075219735851435, 111.390363636364, 111.223118279569, 110.930114774114, 109.750507775309
7/20/2017, 111.79, 112.72, 111.76, 112.47, 1507482, 0.531543658265086, 1.3576922443409, 2.00437956290068, 1.87161020497771, 0, 0.872332934466712, 0.744142479921955, 0.128190454544757, 111.914181818182, 111.574967741935, 111.100461538461, 109.888445417579
7/21/2017, 112.59, 112.96, 112.54, 112.85, 849422, 0.524976335691808, 1.83319538016336, 2.11996565320551, 1.93032241168304, 0, 0.95931501324948, 0.78717698658746, 0.17213802666202, 112.424727272727, 111.920236559139, 111.270256410256, 110.033539568345
7/24/2017, 112.57, 112.64, 112.42, 112.56, 1023252, 0.5191133662818, 1.51251362589048, 2.04552001112273, 1.98596830206331, 0, 0.993397097614917, 0.828421008792952, 0.164976088821965, 112.686, 112.186967741935, 111.443145299145, 110.16662006079
7/25/2017, 112.95, 113.13, 112.58, 112.62, 377323, 0.518201300685894, 1.79424423313971, 1.9002170248477, 2.08496269025489, 0, 1.01356514550676, 0.865449836135713, 0.148115309371047, 112.97, 112.441419354838, 111.624512820512, 110.297888322845
7/26/2017, 112.57, 113.52, 112.39, 113.35, 1145193, 0.538966378112776, 2.12632137856941, 1.94451027558677, 2.02468378058952, 0, 1.07604934091482, 0.907569737091535, 0.168479603823286, 113.321818181818, 112.761591397849, 111.825782661782, 110.446074066778
7/27/2017, 113.08, 113.18, 112.65, 112.87, 688553, 0.54520463374793, 1.75919090539421, 1.55387268797616, 2.00614422725213, 0, 1.07445092602468, 0.940945974878164, 0.133504951146517, 113.321090909091, 112.997247311827, 111.999997557997, 110.577153263403
7/28/2017, 113.37, 113.72, 113.33, 113.69, 739991, 0.551591034044968, 2.07136120817918, 1.58090928077456, 2.16793473747949, 0, 1.12636725708197, 0.978030231318925, 0.148337025763042, 113.591454545455, 113.260537634408, 112.218134310134, 110.727390804597
7/31/2017, 113.54, 114.5, 113.48, 114.45, 767629, 0.565092751660496, 2.1401695105319, 1.90240199344736, 2.34957438339979, 0, 1.21483313176124, 1.02539081140739, 0.189442320353851, 113.996363636364, 113.620516129031, 112.459445665445, 110.894556447803
8/1/2017, 114.16, 114.44, 113.94, 114.07, 762471, 0.560981170826393, 2.06583335381618, 1.5631089315593, 2.19339100332792, 0, 1.23998635970926, 1.06830992106776, 0.1716764386415, 114.230545454546, 113.857311827956, 112.674092796092, 111.047215543752
8/2/2017, 114.33, 115.13, 114.33, 114.61, 818680, 0.576664916223351, 1.9206585491795, 1.61586321939916, 2.1159358865926, 0, 1.28863932907356, 1.11237580266892, 0.176263526404639, 114.444363636364, 114.10929032258, 112.907807081806, 111.210585585585
