Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_ATRPercentOfClose20,SPY_SQN25,SPY_SQN50,SPY_SQN100,SPY_SQN200,SPY_MACD,SPY_MACD_Avg,SPY_MACD_Diff,SPY_LinReg10,SPY_LinReg30,SPY_LinReg90,SPY_LinReg270
8/3/2017, 247.31, 247.34, 246.64, 246.96, 40855997, 0.528704525438922, 0.779941865847574, 1.04230238482326, 0.862507919427236, 0, 1.1611800994265, 1.18698323488706, -0.0258031354605548, 247.177454545463, 248.020150537636, 247.384224664225, 247.177999274442
8/4/2017, 247.52, 247.79, 246.97, 247.41, 60191838, 0.518129526382427, 1.58758189517162, 1.02483553733326, 0.992103755622905, 0, 1.13257520436301, 1.17610162878225, -0.0435264244192399, 247.232363636372, 248.24741935484, 247.543418803419, 247.312636241611
8/7/2017, 247.49, 247.87, 247.37, 247.87, 31995021, 0.501395509001341, 1.58727682514987, 0.928909417906674, 0.854516422032218, 0, 1.13395227855125, 1.16767175873605, -0.0337194801847991, 247.405272727281, 248.522903225808, 247.718752136753, 247.45587196468
8/8/2017, 247.51, 248.91, 246.83, 247.26, 61719353, 0.519561836024243, 1.29463451244805, 0.841644411737076, 0.842741779566116, 0, 1.07344768107993, 1.14882694320482, -0.075379262124897, 247.430181818191, 248.701075268818, 247.875054945055, 247.579387417218
8/9/2017, 246.47, 247.31, 246.06, 247.25, 62632619, 0.518881765810259, 1.1517275928789, 0.872737092153036, 0.990536313691583, 0, 1.01301305136789, 1.12166416483744, -0.108651113469545, 247.462363636373, 248.721698924732, 248.010661782662, 247.699396284829
8/10/2017, 246.29, 246.44, 243.7, 243.76, 120479470, 0.572812769801269, 0.691988354749146, 0.32431254015006, 0.656896557822706, 0, 0.675715115822925, 1.03247435503453, -0.35675923921161, 246.252727272736, 248.405311827958, 247.976170940172, 247.725906968848
8/11/2017, 244.02, 244.8, 243.75, 244.12, 74869947, 0.564875465870963, 0.456266556582446, 0.118973660764361, 1.01124612319579, 0, 0.432467843064643, 0.912473052640556, -0.480005209575914, 245.2970909091, 247.990193548388, 247.954573870575, 247.76066359447
8/14/2017, 245.59, 246.79, 245.55, 246.54, 73291919, 0.585513623720283, 0.833058270650313, 0.32347304360901, 1.15785520654543, 0, 0.430009520042432, 0.815980346120932, -0.385970826078499, 245.301636363645, 247.894258064517, 248.016874236875, 247.856081885856
8/15/2017, 246.98, 247, 246.16, 246.51, 55242746, 0.573343484452552, 0.864413079612692, 0.343218255279094, 1.17951173844736, 0, 0.420789927702629, 0.736942262437271, -0.316152334734643, 245.418363636373, 247.791268817206, 248.083914529915, 247.948207577984
8/16/2017, 247.11, 247.57, 246.45, 246.94, 56715544, 0.566405431419692, 0.62036627690871, 0.503202438633448, 1.23457210836676, 0, 0.443073267861422, 0.678168463522101, -0.235095195660679, 245.751818181827, 247.752430107528, 248.156307692308, 248.048743852293
8/17/2017, 246.24, 246.6, 243.09, 243.09, 128490396, 0.625795998901805, -0.205207802953602, -0.0495581316492155, 0.857486900456498, 0, 0.148359950118476, 0.572206760841376, -0.423846810722901, 244.686545454555, 247.050193548388, 248.054920634921, 248.050121805589
8/18/2017, 242.9, 244.19, 242.2, 242.71, 136747986, 0.636432416894186, -0.462528037537751, -0.10834196166897, 0.678686548197424, 0, -0.114544899396577, 0.434856428793786, -0.549401328190363, 243.7910909091, 246.387354838711, 247.925023199024, 248.041605345912
8/21/2017, 242.64, 243.2, 241.83, 242.9, 65469736, 0.632338766196658, -0.425216811463531, -0.0425356674569151, 0.675490508971691, 0, -0.30406243221438, 0.287072656592153, -0.591135088806532, 243.309636363646, 245.762086021507, 247.774937728938, 248.037591614907
8/22/2017, 243.57, 245.62, 243.55, 245.44, 63140101, 0.649915792021308, -0.0199560078757155, 0.251870005707042, 0.812571970283431, 0, -0.246458648157528, 0.180366395642216, -0.426825043799745, 243.854727272736, 245.443677419356, 247.695604395605, 248.09580400276
8/23/2017, 244.33, 245.05, 244.16, 244.56, 50203837, 0.645811111359275, -0.360684237703996, 0.0193227043237287, 0.785057096798194, 0, -0.268718262948795, 0.0905494639240141, -0.359267726872809, 244.1930909091, 245.113978494625, 247.614109890111, 248.130862682723
8/24/2017, 245, 245.18, 243.75, 243.99, 50741671, 0.644258318473393, -0.464769353661527, -0.00994426818406035, 0.772334290039621, 0, -0.328565901170435, 0.00672639090512424, -0.33529229207556, 243.783272727282, 244.735741935485, 247.484825396826, 248.150941942241
8/25/2017, 244.9, 245.61, 244.39, 244.56, 64445912, 0.643739604874497, -0.341156140707796, 0.107177320120195, 0.806846229109658, 0, -0.326240650191124, -0.0598670173141255, -0.266373632876999, 243.629818181827, 244.508602150539, 247.363487179488, 248.18400443459
8/28/2017, 245.17, 245.2, 244.09, 244.57, 40565606, 0.634220508973716, -0.330459286350524, 0.237770089299154, 0.871273638429345, 0, -0.319903309393226, -0.111874275729946, -0.20802903366328, 243.939818181827, 244.2871827957, 247.276661782662, 248.21624826579
8/29/2017, 243.06, 245.15, 242.93, 244.85, 51135715, 0.647154357303315, -0.380249238214425, 0.0397122773888962, 0.837669649973478, 0, -0.288956352250779, -0.147290691034112, -0.141665661216666, 244.448000000009, 244.116150537636, 247.178647130648, 248.254145444051
8/30/2017, 244.83, 246.32, 244.62, 246.01, 62030805, 0.646449157214872, -0.199601006719082, 0.370509508832421, 0.953784208398803, 0, -0.168881598338572, -0.151608872495004, -0.0172727258435681, 245.533454545464, 244.186193548388, 247.181155067156, 248.318436698032
8/31/2017, 246.72, 247.77, 246.05, 247.49, 103803880, 0.646011189575778, 0.0562667920702698, 0.543535649858616, 1.05899876101765, 0, 0.0451813182403669, -0.11225083434793, 0.157432152588297, 246.410909090918, 244.457677419356, 247.272547008548, 248.415973513666
9/1/2017, 247.92, 248.33, 247.67, 247.84, 62006989, 0.629790364116784, 0.149788981914898, 0.596483255518802, 1.11301370175509, 0, 0.240299770622812, -0.0417407133537816, 0.282040483976594, 247.093272727282, 244.756387096776, 247.369355311356, 248.519368604246
9/5/2017, 247.26, 247.52, 244.95, 246.06, 91398777, 0.661354473098304, -0.0864500109470281, 0.350835818408707, 1.04765678405206, 0, 0.248437592054984, 0.0162949477279715, 0.232142644327012, 246.918909090918, 244.819053763442, 247.385885225886, 248.578790505676
9/6/2017, 246.84, 247.28, 246.23, 246.9, 57916867, 0.650855559206319, -0.0448056743429983, 0.425795025957666, 1.26083718168009, 0, 0.318990727455599, 0.076834103673497, 0.242156623782102, 247.370363636373, 245.033204301076, 247.422112332113, 248.656141030872
9/7/2017, 247.25, 247.27, 246.4, 246.87, 58034730, 0.6360085295485, -0.0659542077647601, 0.663684535636566, 1.09187107744603, 0, 0.368239016131838, 0.135115086165165, 0.233123929966673, 247.555818181827, 245.247569892474, 247.463899877901, 248.73089864229
9/8/2017, 246.54, 247.11, 246.3, 246.58, 63832825, 0.62134339526789, -0.0393474597393871, 0.386877664909892, 1.13200590016411, 0, 0.379493498529115, 0.183990768637955, 0.19550272989116, 247.4010909091, 245.41341935484, 247.489010989012, 248.797171616504
9/11/2017, 248.04, 249.3, 248.02, 249.21, 71364848, 0.63861928367601, 0.253095628213625, 0.949666754536709, 1.36553903271099, 0, 0.593786970509512, 0.265950009012267, 0.327836961497246, 248.127636363646, 245.897634408603, 247.616918192919, 248.921730049261
9/12/2017, 249.63, 250.09, 249.42, 250.05, 56896027, 0.622246735055603, 0.301556664320233, 0.991015406250607, 1.28094770862604, 0, 0.821922460288931, 0.3771444992676, 0.444777961021332, 248.892727272736, 246.464258064517, 247.779904761905, 249.062520779221
9/13/2017, 249.72, 250.21, 249.59, 250.17, 59228002, 0.603242420336655, 0.399448732073558, 0.956150844346503, 1.36120335776278, 0, 1.00086710373105, 0.50188902016029, 0.498978083570763, 249.456363636373, 247.061612903227, 247.960754578755, 249.202906394453
9/14/2017, 249.8, 250.32, 249.6, 250.09, 95446349, 0.587658436886081, 0.390201241143947, 0.88046909182183, 1.15298714420858, 0, 1.12327823914887, 0.626166863958007, 0.497111375190867, 249.934181818191, 247.638430107528, 248.129548229549, 249.338414905097
9/15/2017, 248.69, 249.29, 248.57, 249.19, 95432382, 0.590790655952478, 0.830611832974238, 1.07764608060206, 0.955033394247488, 0, 1.13458863596742, 0.727851218359889, 0.406737417607529, 250.174545454555, 248.051956989249, 248.246471306472, 249.450895737869
9/18/2017, 249.61, 250.12, 249.28, 249.72, 46235238, 0.578680792002876, 0.854028702450624, 0.96049139880755, 1.01348195358683, 0, 1.17279947523016, 0.816840869733944, 0.35595860549622, 250.575272727282, 248.548344086023, 248.388974358975, 249.572612662942
9/19/2017, 250, 250.07, 249.6, 249.97, 47108148, 0.558598067808178, 0.556992339121625, 0.958298728082472, 1.01690908120679, 0, 1.20931452621684, 0.895335601030524, 0.313978925186319, 250.603818181827, 249.092215053765, 248.524300366301, 249.697165745856
9/20/2017, 250.07, 250.19, 248.92, 250.06, 59574083, 0.555871075179996, 0.576159796428925, 0.99277307816842, 1.07282279838917, 0, 1.23132130945467, 0.962532742715354, 0.268788566739318, 250.618181818191, 249.593290322582, 248.646913308914, 249.820978082691
9/21/2017, 249.88, 249.98, 249.19, 249.39, 48211398, 0.546938790675385, 0.399255194708301, 0.694060126627367, 0.960447237919883, 0, 1.18108364607173, 1.00624292338663, 0.174840722685099, 250.222727272737, 249.990623655915, 248.761455433456, 249.927501351108
9/22/2017, 249.05, 249.63, 249.02, 249.44, 51214032, 0.531715088823795, 1.32131848316246, 0.648542539244439, 0.9566664008228, 0, 1.13225261469111, 1.03144486164752, 0.100807753043587, 249.6490909091, 250.147827956991, 248.866634920636, 250.03276728439
9/25/2017, 249.15, 249.55, 248.08, 248.93, 57064357, 0.535690600443486, 1.29230085383013, 0.442660219299715, 0.938217945798478, 0, 1.04040775973834, 1.03323744126569, 0.00717031847265481, 249.269272727282, 250.227677419356, 248.847997557998, 250.124731492362
9/26/2017, 249.42, 249.7, 248.81, 249.08, 54081959, 0.526465344909174, 1.28297794616501, 0.465358971879277, 0.92613936466465, 0, 0.968558853325305, 1.02030172367761, -0.0517428703523066, 249.124545454555, 250.456860215055, 248.847423687425, 250.217870967742
9/27/2017, 249.88, 250.49, 248.87, 250.05, 81001426, 0.530595435730767, 1.07079108264301, 0.567166610850098, 0.92529175033407, 0, 0.978608184730234, 1.01196301588814, -0.0333548311579022, 249.391818181828, 250.790731182797, 248.914454212455, 250.329650968892
9/28/2017, 249.73, 250.44, 249.63, 250.35, 44778841, 0.519638982501516, 1.3886242991525, 0.441486012068056, 0.95439436162942, 0, 0.999260986432262, 1.00942260999696, -0.0101616235646997, 249.753272727282, 251.168494623657, 249.012886446887, 250.44540903402
9/29/2017, 250.34, 251.32, 250.13, 251.23, 85578002, 0.51561134540378, 1.74994586854679, 0.535441116850523, 1.04718909849012, 0, 1.07425379703719, 1.02238884740501, 0.0518649496321804, 250.224545454555, 251.379247311829, 249.15362881563, 250.577293144208
10/2/2017, 251.49, 252.32, 251.29, 252.32, 59022985, 0.509314308776562, 1.84162765223122, 0.694551172872577, 1.09808979843979, 0, 1.20771820651927, 1.05945471922786, 0.148263487291414, 251.0670909091, 251.650451612904, 249.346271062272, 250.729331105541
