Date,INR_Open,INR_High,INR_Low,INR_Close,INR_Volume,INR_ATRPercentOfClose20,INR_SQN25,INR_SQN50,INR_SQN100,INR_SQN200,INR_MACD,INR_MACD_Avg,INR_MACD_Diff,INR_LinReg10,INR_LinReg30,INR_LinReg90,INR_LinReg270
4/17/2018, 41.3, 43.03, 41.19, 42.53, 2373, 3.79746220652796, 0.159198257642744, 0.216406359522632, 0.161034279319984, 0, 0.0643046586550469, 0.00375992709460034, 0.0605447315604465, 43.3520000000005, 42.8164301075268, 43.1376459096462, 43.2786869951075
4/18/2018, 41.44, 43.48, 41.44, 42.5, 1452, 3.85013562968123, 0.132264111293866, 0.197334723407952, 0.218693005841446, 0, 0.037049458468509, 0.0104178333693821, 0.026631625099127, 43.1421818181823, 42.7949032258063, 43.1144420024423, 43.2784954407295
4/19/2018, 43, 43.07, 42.83, 43.03, 927, 3.67881073781965, 0.158271889625542, 0.157235738612496, 0.251403689349991, 0, 0.0575526553768384, 0.0198447977708733, 0.0377078576059651, 43.1609090909096, 42.8738279569891, 43.1115189255192, 43.2893929267614
4/20/2018, 43.75, 44.5, 42.11, 42.11, 3152, 3.85500509964286, 0.00887990016504645, -0.075233569859192, 0.154602706173332, 0, -0.000429770468500124, 0.0157898841229987, -0.0162196545914988, 42.8056363636369, 42.765698924731, 43.0685958485961, 43.280832185175
4/23/2018, 42.41, 43.95, 41.62, 41.62, 2506, 3.98528475513366, -0.129463307823484, -0.0920848384942101, 0.135789415212449, 0, -0.0849410184046633, -0.00435629638253374, -0.0805847220221295, 42.3610909090914, 42.5929032258063, 42.9974163614166, 43.2622038612566
4/24/2018, 42.05, 42.05, 42, 42, 402, 3.80295652221975, -0.162738525355221, -0.054473189693742, 0.183298716499372, 0, -0.119872155466858, -0.0274594681993986, -0.0924126872674594, 41.8980000000005, 42.476193548387, 42.9448302808305, 43.2517271157168
4/25/2018, 41.53, 41.53, 40.63, 40.63, 1225, 3.90322336294777, -0.468697036129363, -0.187368013680143, 0.0654148005872106, 0, -0.255161540282337, -0.0729998826159863, -0.182161657666351, 41.2001818181824, 42.1956559139784, 42.8361440781443, 43.2132247209017
4/26/2018, 43.47, 43.47, 43.47, 43.47, 214, 3.79246760926477, 0.288862839213705, 0.277766375967429, 0.306022844325794, 0, -0.131696966673012, -0.0847392994273914, -0.0469576672456203, 41.6918181818187, 42.3086021505375, 42.8709792429795, 43.233479777954
4/27/2018, 41.5, 41.5, 41.5, 41.5, 100, 4.01122020785549, 0.0389750718470021, 0.0379675955855386, 0.146096429375429, 0, -0.190615640150924, -0.105914567572098, -0.0847010725788257, 41.7369090909096, 42.1719999999999, 42.7980683760686, 43.2132339089482
4/30/2018, 41.1, 41.1, 41.1, 41.1, 200, 3.89640770546722, -0.0245234417663146, -0.0521651686849811, 0.113829606550193, 0, -0.266513567916789, -0.138034367641036, -0.128479200275753, 41.4563636363642, 42.0217419354838, 42.732578754579, 43.1852082254222
5/2/2018, 41.35, 41.35, 40.75, 40.75, 309, 3.80699972662497, 0.0155901516650803, -0.224990887880932, 0.160169690769174, 0, -0.350860792600407, -0.18059965263291, -0.170261139967497, 41.1038181818187, 41.8809892473117, 42.6311501831504, 43.1505876019074
5/3/2018, 40.52, 40.71, 40.5, 40.71, 792, 3.65090830058878, -0.0907795910155631, -0.244414461445952, 0.0969042396335792, 0, -0.416137270143402, -0.227707176135009, -0.188430094008393, 40.828545454546, 41.8039999999999, 42.5417680097683, 43.1157372722197
5/4/2018, 40.56, 40.56, 40.5, 40.5, 759, 3.51227291533631, -0.452205847795764, -0.401886951494637, 0.0866490713968286, 0, -0.479289641208219, -0.278023669149651, -0.201265972058568, 40.6843636363642, 41.5629677419353, 42.4268034188037, 43.0772718592965
5/7/2018, 40.9, 41.08, 40.41, 40.41, 1750, 3.42699085418373, -0.234733086581475, -0.293942800741763, 0.0731650128898728, 0, -0.530485491572868, -0.328516033634294, -0.201969457938574, 40.4630909090915, 41.3101935483869, 42.3150842490845, 43.0376552238806
5/8/2018, 40.42, 40.42, 40.42, 40.42, 191, 3.25607286978442, -0.195031137591997, -0.14228995876881, 0.0973711346137434, 0.25307269622311, -0.56375306104291, -0.375563439116017, -0.188189621926892, 40.2400000000006, 41.0719784946235, 42.1957118437121, 42.99888921728
5/9/2018, 40.5, 41.31, 40.5, 40.87, 3693, 3.16809254041723, -0.651545355085227, -0.196405129081698, 0.126347734858949, 0.261722070101547, -0.547495423892173, -0.409949836071248, -0.137545587820924, 40.3138181818188, 40.8571397849461, 42.0665079365082, 42.9696044481296
5/10/2018, 40.87, 40.95, 40.21, 40.21, 600, 3.15110532256925, -0.211622875413182, -0.215155541553099, 0.0540412331738538, 0.220808681649752, -0.581168267447666, -0.444193522346532, -0.136974745101134, 39.9472727272734, 40.6090752688171, 41.984744810745, 42.9278817733991
5/14/2018, 40.6, 41.1, 40.6, 40.79, 2904, 3.06007962170836, -0.190853961944414, -0.322712127412974, 0.032952957569604, 0.246771424739431, -0.554659318467522, -0.46628668157073, -0.0883726368967919, 40.3720000000006, 40.5953548387095, 41.9065396825399, 42.8981305595409
5/15/2018, 40.23, 40.52, 39.52, 39.52, 350, 3.16117447826442, -0.442367662350902, -0.137631861987861, 0.00177750264640299, 0.168237955997585, -0.628879836292569, -0.498805312515098, -0.130074523777471, 40.1101818181825, 40.3279569892471, 41.7595873015875, 42.8442557423633
5/17/2018, 39.61, 39.61, 39.61, 39.61, 100, 3.00765298187224, -0.510537146236031, -0.356247149204653, -0.0847277329834735, 0.17109228554779, -0.672683605684931, -0.533580971149064, -0.139102634535867, 39.9074545454552, 40.0738709677418, 41.6253528693531, 42.7929984522303
5/21/2018, 40.38, 40.38, 39.21, 39.21, 674, 3.03561535020049, -0.409749827566396, -0.325031068069455, -0.0407543049302848, 0.141735921624866, -0.731245720101342, -0.57311392093952, -0.158131799161822, 39.5778181818188, 39.9899999999998, 41.4741489621492, 42.7349029171312
5/23/2018, 40.26, 40.5, 40.26, 40.5, 1157, 2.95123837005662, -0.404305147786781, -0.148264650460808, 0.0226136483786744, 0.173967481081512, -0.665888451110192, -0.591668826973654, -0.0742196241365376, 39.7698181818188, 39.85576344086, 41.4305494505497, 42.7023840633052
5/24/2018, 40.5, 40.53, 39.35, 39.35, 900, 3.03555009626248, -0.718837111179757, -0.352312858721542, -0.0110454884217292, 0.11002867628294, -0.698832032942086, -0.61310146816734, -0.0857305647747454, 39.5340000000007, 39.6153978494622, 41.2550231990234, 42.6485304169515
5/25/2018, 40.1, 40.96, 40.1, 40.93, 3938, 2.96912903673423, -0.604266188364409, -0.0220630159165562, 0.100568568486251, 0.215818420434719, -0.590638747677133, -0.608608924069299, 0.0179701763921661, 39.8887272727279, 39.5926021505375, 41.208302808303, 42.6254276686979
5/30/2018, 40.5, 40.5, 40.5, 40.5, 399, 2.90370688641619, -0.389587311911876, -0.072472788869105, 0.0976165267052778, 0.13829025068806, -0.533442997139886, -0.593575738683417, 0.0601327415435303, 40.0685454545461, 39.5508172043009, 41.1373186813189, 42.5945900026827
6/7/2018, 40.35, 40.35, 40.35, 40.35, 350, 2.78736362961246, -0.381465545634151, -0.101894616062435, 0.197718730965197, 0.12190808074396, -0.494518201167523, -0.573764231180238, 0.0792460300127149, 40.2821818181825, 39.4377849462364, 41.0488424908427, 42.5614270528834
