Date,ITA_Open,ITA_High,ITA_Low,ITA_Close,ITA_Volume,ITA_ATRPercentOfClose20,ITA_SQN25,ITA_SQN50,ITA_SQN100,ITA_SQN200,ITA_MACD,ITA_MACD_Avg,ITA_MACD_Diff,ITA_LinReg10,ITA_LinReg30,ITA_LinReg90,ITA_LinReg270
10/16/2017, 182.6, 182.68, 181.7, 182.05, 258307, 0.822610742076702, 2.46737682641993, 1.85496587403988, 2.57890104889417, 0, 2.93990282901942, 3.08101736890644, -0.141114539887027, 182.619636363647, 184.829591397852, 180.343636141637, 175.898436180905
10/17/2017, 182, 182, 181.1, 181.41, 170092, 0.810420987350811, 2.39087581687133, 1.68562373569732, 2.37573592107435, 0, 2.7512063138762, 3.01505515790039, -0.263848844024198, 182.150545454556, 184.97331182796, 180.728114774116, 176.186655223881
10/18/2017, 181.72, 181.9, 180.85, 181.7, 192165, 0.797564929826886, 2.61026830872481, 1.75187015980125, 2.40300982557652, 1.93847164348578, 2.59514828846341, 2.931073784013, -0.335925495549591, 181.839636363647, 184.991161290325, 181.093934065935, 176.475166740555
10/19/2017, 180.95, 181.7, 179.63, 181.7, 307940, 0.814648708651997, 2.41921763613081, 1.7377568837994, 2.4829920472908, 1.88866426484793, 2.44330626526576, 2.83352028026355, -0.390214014997789, 181.711454545465, 184.934473118282, 181.462402930404, 176.758262205531
10/20/2017, 182.24, 184, 182, 184, 269249, 0.826742319804155, 2.51941934779852, 2.2228933958612, 2.56094797211015, 1.97909265457182, 2.47997355460936, 2.76281093513271, -0.282837380523353, 182.385090909102, 185.085225806454, 181.917177045178, 177.081046073602
10/23/2017, 184.33, 184.6, 182.59, 182.71, 226852, 0.845955653777933, 1.8337619024806, 1.97747514471815, 2.3549400266649, 1.89437219508215, 2.37753369805961, 2.68575548771809, -0.308221789658483, 182.573090909102, 185.098129032261, 182.304185592186, 177.372769010043
10/24/2017, 182.62, 183.57, 182.36, 182.94, 261779, 0.835718430232195, 1.62725254996392, 1.82389684674316, 2.27723237360199, 1.97692518785481, 2.28852772842023, 2.60630993585852, -0.317782207438285, 182.807454545466, 185.034817204304, 182.675057387058, 177.663549135686
10/25/2017, 183, 183.36, 181.14, 182.4, 293706, 0.857138229963509, 1.27676110432964, 1.8417791946187, 2.40897527635576, 1.93879830447293, 2.14963669547291, 2.5149752877814, -0.365338592308491, 182.723818181829, 184.782516129035, 183.031235653236, 177.938561981145
10/26/2017, 182.94, 183.05, 179.89, 180.85, 228755, 0.908625449201421, 0.696887949350745, 1.6243964687259, 2.41146246316216, 1.86911974688352, 1.89267492669114, 2.39051521556335, -0.497840288872204, 182.298545454556, 184.306537634412, 183.274742368743, 178.178770438499
10/27/2017, 180.65, 180.97, 180.06, 180.64, 204088, 0.889385888306428, 0.581727018907439, 2.03717772770546, 2.41357925271218, 1.90557658019822, 1.65303052178587, 2.24301827680785, -0.589987755021985, 181.748727272738, 183.802580645164, 183.478800976802, 178.410506072875
10/30/2017, 180.5, 181.09, 180.07, 180.48, 281871, 0.873923612148102, 0.720732815626552, 2.03768372931346, 2.27430762000207, 1.86746885771971, 1.43367344646936, 2.08114931074015, -0.647475864270795, 181.211818181829, 183.414989247315, 183.643296703297, 178.634899521531
10/31/2017, 180.48, 181.65, 180.29, 180.47, 251647, 0.867952827863164, 0.691150069264796, 2.0196834843426, 2.24528081763177, 1.98160108793978, 1.24467661029294, 1.91385477065071, -0.669178160357768, 180.629090909102, 183.076387096777, 183.804827838829, 178.854943353645
11/1/2017, 180.83, 181.13, 179.92, 180.22, 231765, 0.859269085019653, 0.326604000001846, 1.7612125717716, 2.29670009487086, 1.93460009051354, 1.06247479721694, 1.74357877596396, -0.681103978747019, 180.069272727284, 182.746623655917, 183.919172161173, 179.066211660556
11/2/2017, 180.71, 183.74, 180.3, 183.39, 1339922, 0.898165662125142, 1.12027852886786, 2.12990485777168, 2.41295815460907, 1.980867751291, 1.16049360694691, 1.62696174216055, -0.466468135213633, 180.685272727284, 182.862344086024, 184.125584859586, 179.332963061387
11/3/2017, 183.46, 183.46, 181.75, 182.17, 215132, 0.905905861219045, 0.765272654634663, 1.94032294055424, 2.27249427966725, 1.95625244736523, 1.12674203500379, 1.5269178007292, -0.400175765725409, 181.247636363648, 182.808602150541, 184.307992673994, 179.572167961037
11/6/2017, 182.44, 182.83, 182.17, 182.45, 181748, 0.877376964655302, 0.418896704783726, 1.99338671921077, 2.26385803118747, 2.01338180309041, 1.109794312997, 1.44349310318276, -0.33369879018576, 181.748545454557, 182.710516129035, 184.45360927961, 179.812242990654
11/7/2017, 183.18, 183.38, 181.76, 182.3, 215404, 0.878626197703192, 0.385091040353211, 2.02117794274321, 2.29306371412018, 1.9438924494489, 1.07190314261567, 1.36917511106934, -0.297271968453671, 182.257818181829, 182.567354838713, 184.596630036631, 180.045224806202
11/8/2017, 182.78, 183.05, 182, 182.88, 368327, 0.860755019954218, 0.387768094016076, 1.84563696402057, 2.23170322152257, 1.95242760476287, 1.07626871405347, 1.31059383166616, -0.234325117612695, 182.894363636375, 182.5695483871, 184.768947496948, 180.284684673153
11/9/2017, 182.24, 182.38, 179.52, 180.17, 390563, 0.9232621088237, -0.325998489277227, 1.29041372985868, 2.07402059976078, 1.79893862897022, 0.851241526843211, 1.21872337070157, -0.367481843858363, 182.258545454557, 182.115376344089, 184.84016849817, 180.470260432081
11/10/2017, 180.1, 180.45, 178.74, 179.22, 203304, 0.929455013053384, -0.477898354635753, 1.0475132274742, 2.04847998443613, 1.73592103897426, 0.589453941116119, 1.09286948478448, -0.503415543668364, 181.289636363648, 181.560645161293, 184.827042735044, 180.635130074149
11/13/2017, 179.14, 179.14, 178.03, 178.3, 282660, 0.920909035712037, -0.696470557414772, 0.988992370885899, 2.03656121021708, 1.75920953904297, 0.304241970063686, 0.935143981840323, -0.630902011776638, 180.048363636375, 181.03890322581, 184.797543345544, 180.780261104193
11/14/2017, 178.1, 178.71, 177.42, 178.56, 181201, 0.909712012847689, -0.636554406847782, 1.23675998867982, 1.99541528438254, 1.76336579882417, 0.0980588933694264, 0.767726964146144, -0.669668070776718, 179.01381818183, 180.565032258068, 184.774317460319, 180.92736445907
11/15/2017, 177.51, 178.36, 177.12, 177.59, 285574, 0.909489656869076, -0.718590000812978, 1.28783222006211, 1.99826598777464, 1.71765719546673, -0.141976951828269, 0.585786180951261, -0.727763132779531, 177.698363636375, 180.017419354842, 184.714117216118, 181.054288858995
11/16/2017, 177.89, 179.4, 177.6, 179.03, 116775, 0.907615789282301, -0.649729952118945, 1.42109589848407, 2.27314221890433, 1.77241787537768, -0.213549457874024, 0.425919053186204, -0.639468511060228, 177.65781818183, 179.748387096777, 184.722717948719, 181.204573183049
11/17/2017, 179.19, 179.5, 177.95, 178.02, 125284, 0.910661341520334, -0.680774204750183, 1.27502402125969, 1.98569663514005, 1.63392992533431, -0.347760971637797, 0.271183048221404, -0.618944019859201, 177.262181818193, 179.366279569896, 184.669216117217, 181.334097533632
11/20/2017, 177.85, 179.56, 177.85, 179.5, 203898, 0.905627495356977, -0.400370259188586, 1.22225490184437, 2.27928054924255, 1.66504108890765, -0.330886676476808, 0.150769103281762, -0.48165577975857, 177.660181818193, 179.22043010753, 184.688336996338, 181.487445238095
11/21/2017, 180, 181.48, 180, 181.48, 187048, 0.905510957933373, 0.0285708958590913, 1.48036199857001, 2.33050279985447, 1.71171000471116, -0.155946568570272, 0.089425968911355, -0.245372537481627, 178.873090909103, 179.339591397852, 184.783941391943, 181.672973058014
11/22/2017, 181.47, 181.47, 180.54, 180.65, 101949, 0.89020493890651, -0.144385174917246, 1.44257012542447, 2.15142816018835, 1.71018536101317, -0.0833188878050919, 0.0548769975680656, -0.138195885373158, 179.960000000012, 179.32666666667, 184.814481074482, 181.840638181748
11/24/2017, 181.07, 181.46, 180.53, 181.13, 63329, 0.869125744508298, -0.0697968809544786, 1.39209891981069, 2.05255826261988, 1.68547795757277, 0.0128232425699366, 0.0464662465684398, -0.0336430039985032, 180.792363636375, 179.457462365594, 184.881543345545, 182.013724785532
11/27/2017, 181.2, 181.46, 180.62, 181.24, 103319, 0.848342026029842, -0.435579172756144, 1.28132561893057, 2.21499621248506, 1.60576031427207, 0.0967770684470111, 0.0565284109441541, 0.040248657502857, 181.420363636375, 179.558559139788, 184.935777777779, 182.185678005057
11/28/2017, 181.5, 183.69, 181.35, 183.49, 239518, 0.862803604325937, 0.13902711211228, 1.21274127150603, 2.22913719934349, 1.64108413367933, 0.34093716486413, 0.113410161728149, 0.227527003135981, 182.531454545466, 179.946752688175, 185.086708180709, 182.393656350864
11/29/2017, 184, 184.03, 183.18, 183.55, 131030, 0.8425499411053, 0.11249538550089, 1.0548710356073, 2.19769966043081, 1.65001837252565, 0.533131688668249, 0.197354467116169, 0.33577722155208, 183.432181818194, 180.290602150541, 185.23310866911, 182.599119141728
11/30/2017, 183.96, 186.14, 183.63, 185.84, 204374, 0.860242894992379, 0.525215122676658, 1.16491096814978, 2.28432878224513, 1.7019495633369, 0.860313931663882, 0.329946360025712, 0.53036757163817, 184.65781818183, 180.930537634412, 185.46775824176, 182.840479922377
12/1/2017, 186.15, 186.59, 180.42, 183.17, 247026, 0.997565991292868, 0.348337830192611, 0.686492860275468, 1.91651855864601, 1.54393117316034, 0.8938576954734, 0.442728627115249, 0.451129068358151, 184.799090909103, 181.204989247315, 185.570463980465, 183.032078955158
12/4/2017, 184.38, 185.59, 183.02, 183.08, 192533, 1.01834145998394, 0.365846794116659, 0.634666634166146, 1.9350900220593, 1.50670223447651, 0.902772522441296, 0.534737406180459, 0.368035116260837, 184.481454545466, 181.611870967745, 185.649084249085, 183.218879718279
12/5/2017, 183.5, 183.58, 181.61, 181.61, 124984, 1.02949208066277, 0.177333225143403, 0.551862515351383, 1.71036757247354, 1.39933581115854, 0.782204110265781, 0.584230746997523, 0.197973363268257, 183.676000000012, 181.752172043014, 185.682927960929, 183.377534824514
12/6/2017, 181.62, 183.92, 181.6, 183.16, 141808, 1.03307356371865, 0.386217976053989, 0.704927200467296, 1.82251174204183, 1.4608913808528, 0.802474395766268, 0.627879476751272, 0.174594919014996, 183.686909090921, 182.111569892476, 185.755736263737, 183.559658131987
12/7/2017, 183.37, 185, 183.17, 184.57, 166416, 1.02376803507706, 0.603043206658115, 0.683589580899365, 2.00387542490314, 1.5638034865168, 0.921689298699533, 0.686641441140925, 0.235047857558609, 183.927272727285, 182.612451612907, 185.894800976802, 183.762446899807
12/8/2017, 184.99, 185.2, 184.14, 184.85, 134679, 0.999778322545111, 0.231239522764693, 0.875703695324244, 1.9142013936874, 1.56126554668893, 1.02692388876179, 0.754697930665097, 0.272225958096689, 184.146545454557, 183.031526881724, 186.051843711845, 183.966559231288
12/11/2017, 185.24, 185.24, 183.27, 183.61, 1199585, 1.00985007230728, 0.22968335267451, 0.662124076826857, 1.81880669384816, 1.42392992988314, 0.998752426403001, 0.803508829812678, 0.195243596590324, 183.756545454557, 183.253462365595, 186.168417582419, 184.146584156675
12/12/2017, 183.61, 184.9, 183.6, 184.27, 165219, 0.99119576267175, 0.283903475827038, 0.477964822873482, 1.82568159442066, 1.48373448060257, 1.01794854647628, 0.846396773145398, 0.171551773330879, 183.915272727285, 183.52931182796, 186.305599511601, 184.334573221758
12/13/2017, 184.19, 186.45, 184.19, 185.31, 149887, 0.997330208991135, 0.452749817140295, 0.592893777957364, 1.87827664270683, 1.43087678773565, 1.10435065141718, 0.897987548799754, 0.206363102617424, 184.402727272739, 183.912000000003, 186.489404151405, 184.536671853389
12/14/2017, 185.74, 186.44, 184.68, 184.84, 165439, 0.997481594767041, 0.301019967327463, 0.472566819571048, 1.82703071784616, 1.49822557383594, 1.12196653817807, 0.942783346675417, 0.179183191502654, 185.08981818183, 184.187161290326, 186.635941391943, 184.727710983849
12/15/2017, 185.89, 188.34, 185.63, 187.83, 219210, 1.02569223807647, 1.13083289680337, 0.655354424733627, 2.02141303154984, 1.6284307216882, 1.36150073392321, 1.02652682412498, 0.334973909798232, 186.330363636376, 185.023225806455, 186.90331868132, 184.964732170187
12/18/2017, 189.02, 189.48, 187.76, 188.39, 245215, 1.01716112545256, 1.37565089281061, 0.723120196404148, 2.09406219226072, 1.67205131195953, 1.57832666239671, 1.13688679177932, 0.441439870617384, 187.492181818194, 185.820365591401, 187.147643467645, 185.20713384605
12/19/2017, 189.05, 189.05, 187.45, 187.61, 182255, 1.01296218326746, 1.40955609832423, 0.598502574709501, 1.90197580758947, 1.64836710424083, 1.66799567573185, 1.24310856856983, 0.424887107162019, 187.800909090922, 186.497075268821, 187.349943833945, 185.432983941118
12/20/2017, 188.4, 188.56, 187.74, 187.97, 208057, 0.985741040818572, 1.42232352425821, 0.644951871604137, 2.0085239232544, 1.68710536066898, 1.74795862719691, 1.34407858029524, 0.403880046901666, 188.21672727274, 187.176172043014, 187.587990231992, 185.661083125934
12/21/2017, 188.65, 188.98, 187.6, 188.09, 319426, 0.972541104101939, 1.62227927167115, 0.712656049549761, 1.94686424148309, 1.71151032084034, 1.8002605563824, 1.43531497551267, 0.364945580869724, 188.693636363649, 187.872580645165, 187.803733821735, 185.887511273494
12/22/2017, 188.17, 188.49, 187.35, 187.86, 138989, 0.955386955482844, 1.37503226467403, 0.565235171032362, 1.85039597613123, 1.70346687390127, 1.80237448316441, 1.50872687704302, 0.293647606121392, 188.955090909104, 188.325526881724, 187.992673992675, 186.106664490009
12/26/2017, 188.23, 188.87, 187.81, 187.99, 123870, 0.935182955392078, 1.59023540608698, 0.675468905202028, 1.75767681935847, 1.67948079374749, 1.79386118382646, 1.56575373839971, 0.228107445426754, 188.849272727285, 188.68202150538, 188.119531135533, 186.324445200156
12/27/2017, 188.28, 188.46, 187.78, 188.45, 99522, 0.904297116449716, 1.44445653809985, 0.732021241806996, 1.78093135195874, 1.74210767348107, 1.80344351415914, 1.6132916935516, 0.190151820607545, 188.795454545467, 188.978967741939, 188.246876678878, 186.546147148595
12/28/2017, 188.92, 189.25, 188.27, 189.22, 137845, 0.881482147844844, 1.28561024659924, 0.889088750571251, 1.78901197982834, 1.71935693196787, 1.85182347650911, 1.6609980501431, 0.190825426366011, 188.987636363649, 189.325462365595, 188.393592185594, 186.776630119522
12/29/2017, 189.74, 189.74, 188.11, 188.11, 140243, 0.885675133775138, 1.23625432143012, 0.729338096550335, 1.70941089978354, 1.69501678789094, 1.78007759542709, 1.6848139591999, 0.0952636362271901, 188.489090909104, 189.397677419359, 188.517015873017, 186.985955226712
1/2/2018, 188.96, 189.28, 187.51, 188.43, 250665, 0.886929533215089, 1.20804726858984, 0.763845239283556, 1.72612044122433, 1.63370120894892, 1.72910771599899, 1.69367271055972, 0.0354350054392758, 188.52072727274, 189.538623655918, 188.626757020758, 187.197061923584
1/3/2018, 188.86, 188.98, 187.9, 188.71, 289248, 0.869948202779573, 1.23508894593662, 0.553502178339007, 1.90524135063599, 1.6765651654165, 1.69180530088011, 1.69329922862379, -0.00149392774368939, 188.728363636376, 189.587118279574, 188.733970695972, 187.409289782453
1/4/2018, 189.4, 190.14, 189.02, 190.03, 276408, 0.858335678993877, 1.11765186059689, 0.850477309021282, 1.97269665800931, 1.93185436849778, 1.74859907477978, 1.70435919785499, 0.0442398769247849, 189.218545454558, 189.832795698929, 188.880385836387, 187.63890041686
1/5/2018, 190.78, 191.82, 190.14, 191.74, 278558, 0.854824515621394, 1.35509803091275, 0.998895074094769, 1.96821522550057, 1.99750322365942, 1.90957882270936, 1.74540312282587, 0.164175699883498, 190.239454545467, 190.359505376348, 189.077550671552, 187.891670036765
1/8/2018, 192.51, 193.22, 191.5, 192.9, 278500, 0.851782529777003, 1.2154334656083, 1.18331283141761, 2.11593560821492, 2.03804530887114, 2.10647658735269, 1.81761781573123, 0.288858771621458, 191.479454545467, 190.911870967746, 189.360380952382, 188.158649379864
1/9/2018, 193.31, 194.53, 193.06, 194.14, 270192, 0.84600498348761, 2.18090833725761, 1.51499367673019, 2.2175216926853, 2.1897428742501, 2.33565316549371, 1.92122488568373, 0.414428279809984, 192.839454545467, 191.574537634412, 189.700837606839, 188.440827979369
1/10/2018, 193.71, 194.04, 192.61, 193.87, 267378, 0.844283474078352, 2.13874266588564, 1.50975386242487, 2.48336207371998, 2.19121144219944, 2.46705187297752, 2.03039028314249, 0.436661589835035, 193.789636363649, 192.126344086025, 190.033140415142, 188.71466582862
1/11/2018, 194.79, 195.77, 194.01, 195.77, 713595, 0.842811336075965, 2.93033619908751, 1.71090799563019, 2.63150550639775, 2.1853331413219, 2.69345197857902, 2.16300262222979, 0.530449356349227, 195.167454545468, 192.987741935488, 190.421489621491, 189.013626373627
1/12/2018, 196.73, 198.99, 196.5, 198.78, 277215, 0.869540781267794, 2.9404403177555, 1.95622555146978, 2.79853014449199, 2.28883651538245, 3.08025032936561, 2.34645216365696, 0.733798165708655, 197.339818181831, 194.155827956993, 190.889787545789, 189.35425464191
1/16/2018, 200.36, 200.97, 196.15, 196.66, 392661, 0.957515258188709, 2.08018197164694, 1.72140691548302, 2.44520108434885, 2.14252251529532, 3.17907809332246, 2.51297734959006, 0.666100743732402, 198.036363636377, 195.109333333337, 191.216051282053, 189.657663712673
1/17/2018, 197.92, 198.99, 197.05, 198.99, 254205, 0.957534062724871, 2.31889293057061, 1.65724849498529, 2.65213330714856, 2.25490219838395, 3.40614738880637, 2.69161135743332, 0.714536031373053, 199.135454545468, 196.110666666671, 191.628109890111, 189.992039880417
1/18/2018, 198.98, 199.26, 197.02, 197.39, 1073784, 0.973771305458943, 2.24744196547532, 1.62146134165757, 2.50228477611757, 2.21360086592839, 3.41759886089426, 2.83680885812551, 0.58079000276875, 199.161818181831, 196.800924731187, 191.948859584861, 190.297422226063
1/19/2018, 197.92, 198.85, 197.47, 198.81, 259550, 0.955193813617594, 2.33916225078293, 1.72362442924354, 2.61260536513784, 2.23505943136735, 3.50090016967087, 2.96962712043458, 0.531273049236289, 199.469272727286, 197.481032258068, 192.353081807083, 190.619799885649
1/22/2018, 198.79, 198.79, 196.76, 198, 287261, 0.962914030207314, 2.00485806853315, 1.65066475401658, 2.57498538617183, 2.2836200346614, 3.46165304498393, 3.06803230534445, 0.393620739639482, 199.360000000013, 198.0507311828, 192.693006105007, 190.925413817563
1/23/2018, 198.38, 198.38, 196.61, 197.35, 224868, 0.962625432389134, 1.97511249739084, 1.51729705058042, 2.34987627292306, 2.20718833269751, 3.33960298381913, 3.12234644103939, 0.217256542779745, 198.91672727274, 198.536215053767, 192.972185592187, 191.216937568641
1/24/2018, 197.6, 199.11, 197.15, 198.41, 248707, 0.959001172460541, 1.80383488553185, 2.0161965198514, 2.34743580360647, 2.19135530699161, 3.29047996742142, 3.15597314631579, 0.134506821105624, 198.844909090922, 199.092408602154, 193.296573870575, 191.520081055398
1/25/2018, 199.14, 201.44, 198.91, 201.38, 243388, 0.972845622685973, 2.03225518348149, 2.37933680468945, 2.44299279101993, 2.27399283630625, 3.45141800337854, 3.21506211772834, 0.236355885650192, 199.512181818195, 199.855290322585, 193.752862026863, 191.862997558675
1/26/2018, 202.23, 204.01, 200.93, 204.01, 212885, 0.987775446898074, 2.49644156699692, 2.71788713511071, 2.64370167028923, 2.30779880469443, 3.74797722809276, 3.32164513980123, 0.426332088291538, 201.058363636377, 200.881225806456, 194.368100122101, 192.239995869476
1/29/2018, 204.54, 205.68, 203.47, 204.25, 375549, 0.99138440869323, 2.47160126779073, 2.71183382807291, 2.82133316243957, 2.46120441374651, 3.95675750696466, 3.44866761323391, 0.508089893730749, 202.840000000013, 201.879591397853, 195.002517704519, 192.615297526309
1/30/2018, 203.15, 203.82, 201.16, 202.72, 307658, 1.02513689918021, 2.13410739942271, 2.65090510283675, 2.81819367301499, 2.44359544597555, 3.95318926383621, 3.54957194335437, 0.403617320481835, 203.370727272741, 202.530301075273, 195.573357753359, 192.994534918683
1/31/2018, 205.66, 205.66, 202.72, 203.25, 307229, 1.0436652624439, 2.25903310746769, 2.55720885168128, 2.83642014069995, 2.38248735019386, 3.94762224413347, 3.62918200351019, 0.318440240623277, 204.220000000013, 203.332236559144, 196.170593406595, 193.383818778188
2/1/2018, 202.81, 206.04, 202.16, 204.41, 312221, 1.08076276288898, 2.40235573260479, 2.81722427790529, 2.91144476304093, 2.44041964066791, 3.99080908346454, 3.70150741950106, 0.289301663963478, 204.91763636365, 204.219204301079, 196.807448107449, 193.784392783928
2/2/2018, 203.66, 203.66, 199.92, 200.24, 366195, 1.16022163675604, 1.46088804368236, 2.04313701859735, 2.34424497174844, 2.21616387541834, 3.64651604780124, 3.6905091451611, -0.043993097359857, 204.075818181832, 204.421720430112, 197.225233211235, 194.121626076261
2/5/2018, 197.02, 199.62, 187.1, 189.84, 1074661, 1.50867383858422, 0.0828351538457349, 0.634001008140476, 1.31339447232826, 1.54783874810102, 2.50558542387358, 3.4535244009036, -0.947938977030013, 199.401272727286, 203.247182795703, 197.174329670331, 194.292405904059
2/6/2018, 184.82, 192.51, 184.17, 191.96, 923954, 1.6346442458897, 0.33110230870129, 0.837050664474964, 1.4663417824223, 1.58124281667342, 1.752257038473, 3.11327092841748, -1.36101388994447, 195.774181818195, 202.337569892477, 197.241724053725, 194.492315156485
2/7/2018, 192, 196.85, 191.91, 194.58, 704216, 1.65894230634668, 0.49746446567035, 0.969100293742993, 1.547816449331, 1.58303966512955, 1.35107659933044, 2.76083206260007, -1.40975546326963, 193.558181818195, 201.720086021509, 197.385313797315, 194.725899412328
2/8/2018, 196.39, 196.47, 188.21, 188.35, 593138, 1.84739657165113, 0.0143489670134106, 0.501367279458534, 1.05623072631399, 1.3021570145388, 0.524384499155133, 2.31354254991108, -1.78915805075595, 189.992909090922, 200.277440860219, 197.256495726497, 194.857807844745
2/9/2018, 191, 192.59, 186.04, 191.21, 668675, 1.9000537997854, 0.119094039115011, 0.531678138123713, 1.03672848390892, 1.37265506409698, 0.0988635146969159, 1.87060674286825, -1.77174322817133, 188.652363636377, 199.22602150538, 197.297584859586, 195.032336203362
2/12/2018, 193.37, 195.26, 190.54, 193.95, 500659, 1.90123136222798, 0.1856086258424, 0.689213207672635, 1.09603921522556, 1.43949549518998, -0.0170730231515392, 1.49307078966429, -1.51014381281583, 189.004545454559, 198.555784946241, 197.450969474971, 195.230492551593
2/13/2018, 193.59, 195.2, 192.63, 194.7, 367067, 1.86521125613206, 0.158149134923666, 0.593365756178289, 1.07213682742873, 1.48755490153844, -0.0478828687803343, 1.18488005797537, -1.2327629267557, 189.87163636365, 197.876193548391, 197.639670329672, 195.440222495559
2/14/2018, 194.49, 198, 193.6, 197.87, 469501, 1.85474705609979, 0.278711061191216, 0.956808965859992, 1.16892857157475, 1.60101724131121, 0.181401529872659, 0.984184352354825, -0.802782822482167, 192.377272727286, 197.577634408606, 197.981553113554, 195.701023916906
2/15/2018, 199.62, 202.6, 199.11, 202.6, 529113, 1.83760542937287, 0.573023337968883, 1.20553315348393, 1.35839566302963, 1.70086729727827, 0.73629498716636, 0.934606479317132, -0.198311492150772, 197.042363636377, 197.836989247316, 198.517076923078, 196.022753860872
2/16/2018, 202.35, 204.17, 201.8, 202.77, 338736, 1.80270216004042, 0.467309247208374, 1.31596859222683, 1.41315987144806, 1.7287939267992, 1.1762110008618, 0.982927383626066, 0.193283617235732, 201.030909090922, 198.116301075273, 199.052510378512, 196.336536832036
2/20/2018, 202.84, 203.43, 200.57, 201.08, 368722, 1.79807649264883, 0.18203289130096, 1.11646322808661, 1.31582017854424, 1.6671115865939, 1.37265561557058, 1.06087303001497, 0.311782585555611, 202.21763636365, 198.212989247316, 199.497562881564, 196.629784064508
2/21/2018, 201.36, 204.58, 201.11, 201.11, 282273, 1.79493491166394, 0.317100022261044, 1.03193565736925, 1.23216886961069, 1.61759196589147, 1.51331557734451, 1.15136153948088, 0.361954037863636, 203.22563636365, 198.330559139789, 199.919494505496, 196.920819461528
2/22/2018, 202.15, 203.44, 201.42, 201.85, 228532, 1.75665292088431, 0.218320266598119, 1.05656879134945, 1.34596564624451, 1.64859028836561, 1.66530482856518, 1.25415019729774, 0.411154631267445, 204.514181818195, 198.571720430112, 200.384744810746, 197.21945797458
2/23/2018, 202.99, 204.52, 201.1, 203.1, 269693, 1.7427443253396, 0.396905680513523, 1.20949427257853, 1.37513045031013, 1.68111065449159, 1.86512199315609, 1.37634455646941, 0.488777436686684, 204.592000000013, 198.903741935488, 200.872336996339, 197.534280169469
2/26/2018, 204.21, 205.52, 203.4, 205.3, 285771, 1.69680372066561, 0.440408208584519, 1.28678203672005, 1.35431674384842, 1.7655550838107, 2.17591752674551, 1.53625915052463, 0.639658376220878, 205.197272727286, 199.58202150538, 201.439384615386, 197.868467678011
2/27/2018, 205.81, 206.56, 202.86, 202.86, 1280150, 1.7225481300405, 0.33956893886308, 1.07266301044548, 1.2227526088998, 1.68718759341552, 2.1999776453498, 1.66900284948966, 0.53097479586014, 204.739090909104, 200.089892473122, 201.868520146522, 198.162500751675
2/28/2018, 204.45, 206.39, 202.8, 202.87, 291514, 1.72482036760988, 0.381062503169837, 1.10317196677808, 1.19236109230576, 1.71862829573502, 2.19455491610418, 1.77411326281257, 0.420441653291613, 203.948363636377, 200.43137634409, 202.288822954825, 198.451722563893
3/1/2018, 202.99, 203.26, 197.25, 198.8, 463419, 1.82328265884389, 0.0659765155819195, 0.680300827452466, 0.911602574508013, 1.54282717118711, 1.84062480155444, 1.78741557056094, 0.0532092309934979, 201.940000000013, 200.371720430112, 202.515709401711, 198.676318709854
3/2/2018, 196.24, 199.98, 195.5, 199.59, 352909, 1.83749267472948, -0.0663333924812575, 0.69120278589422, 0.953938798668166, 1.56070869093981, 1.60537328956755, 1.75100711436226, -0.145633824794712, 201.099818181832, 200.306860215058, 202.815711843713, 198.922820281537
3/5/2018, 197.64, 201.67, 196.93, 201.18, 257371, 1.84962672632366, -0.129142780018674, 0.825819843562894, 1.0113185003814, 1.73612979240925, 1.5296021814346, 1.70672612777673, -0.177123946342134, 201.007090909104, 200.524215053767, 203.14512820513, 199.192150608174
3/6/2018, 202, 202.2, 199.45, 200.84, 256855, 1.82858250130305, -0.164198425948172, 0.785049622637786, 0.998306540955893, 1.73342770076664, 1.42568348211179, 1.65051759864374, -0.224834116531951, 200.545636363649, 200.62913978495, 203.451262515264, 199.455862511959
3/7/2018, 198.45, 201.81, 198, 201.45, 214863, 1.82645760279781, -0.0355955673164358, 0.81172305128506, 1.05414894622136, 1.67179799932482, 1.37667956119381, 1.59574999115376, -0.219070429959947, 200.314000000013, 200.749806451617, 203.758947496949, 199.71928358617
3/8/2018, 202.56, 202.56, 200.27, 202.23, 131996, 1.78506101903495, -0.0201634739890002, 0.868675589024525, 1.03217880806469, 1.64594428257926, 1.38481974211342, 1.55356394134569, -0.168744199232269, 200.481272727286, 201.013655913983, 204.052327228329, 199.996223315567
3/9/2018, 203.52, 205.1, 201.82, 205.09, 313648, 1.75212465447104, 0.0821865298806233, 1.00915146584249, 1.20693998215872, 1.69799369676078, 1.60356410332264, 1.56356397374108, 0.0400001295815595, 201.865818181831, 201.813741935488, 204.450393162395, 200.32444690447
3/12/2018, 205.58, 205.67, 201.07, 201.54, 413869, 1.80795913027782, 0.120651526399682, 0.77399933043217, 1.02575258598896, 1.53972999321265, 1.47347989511533, 1.54554715801593, -0.0720672629005985, 202.355454545467, 202.314795698929, 204.671814407816, 200.602842421758
3/13/2018, 202.2, 203.3, 200.42, 200.98, 298191, 1.79399581530691, 0.947709436521903, 0.699322116257364, 1.03309230742045, 1.47021808697176, 1.31009790982341, 1.49845730837743, -0.188359398554015, 202.36872727274, 202.7767311828, 204.853106227108, 200.86775755091
