Date,IJS_Open,IJS_High,IJS_Low,IJS_Close,IJS_Volume,IJS_ATRPercentOfClose20,IJS_SQN25,IJS_SQN50,IJS_SQN100,IJS_SQN200,IJS_MACD,IJS_MACD_Avg,IJS_MACD_Diff,IJS_LinReg10,IJS_LinReg30,IJS_LinReg90,IJS_LinReg270
7/31/2017, 141.61, 141.61, 140.24, 140.87, 80068, 1.07641312603401, 0.384915312429241, 0.87455035565052, 0.357088644854474, 0, 0.612477974791261, 0.707965271813044, -0.0954872970217825, 141.528363636359, 142.328774193547, 141.297037851038, 139.343361360416
8/1/2017, 141.58, 141.58, 140.43, 141.32, 91809, 1.06002406744403, 0.376062584780468, 0.828293377464973, 0.475280699694618, 0, 0.554182946392416, 0.677208806728918, -0.123025860336502, 141.104909090904, 142.433376344085, 141.353875457876, 139.401249650545
8/2/2017, 141.11, 141.34, 139.18, 139.53, 80572, 1.09734445030195, 0.235043509824746, 0.406360525393188, 0.258866061018464, 0, 0.359402705380319, 0.613647586459198, -0.25424488107888, 140.377999999995, 142.186043010752, 141.308451770452, 139.40954127597
8/3/2017, 139.73, 139.93, 138.54, 138.86, 67083, 1.09755759465, -0.325530121410761, 0.262802983329427, 0.171601535295655, 0, 0.149254052674195, 0.520768879702198, -0.371514827028003, 139.645272727268, 141.777741935483, 141.234146520147, 139.399696172683
8/4/2017, 139.06, 139.71, 138.53, 139.57, 133846, 1.07964824255531, -0.0524358967559573, 0.374307101112407, 0.261838349588135, 0, 0.0395449481018773, 0.424524093382134, -0.384979145280256, 139.231272727268, 141.483247311827, 141.214778998779, 139.408934228188
8/7/2017, 139.62, 139.94, 138.97, 139.4, 65496, 1.06170860798259, -0.068910673823093, 0.316408366295017, 0.0734951998920062, 0, -0.0604213867978274, 0.327534997346141, -0.387956384143969, 138.844909090904, 141.232215053763, 141.197567765568, 139.413454304636
8/8/2017, 139.32, 140.78, 138.61, 138.84, 74288, 1.09083888616489, -0.528911764978007, 0.254429297880701, -0.00722599545783406, 0, -0.18272639121443, 0.225482719634027, -0.408209110848457, 138.681454545449, 140.940279569892, 141.180866910867, 139.403166608575
8/9/2017, 138.22, 138.35, 137.28, 137.73, 61694, 1.1012812561343, -0.521408151450531, 0.220695818407068, -0.150732952969607, 0, -0.365014056883126, 0.107383364330596, -0.472397421213723, 138.123818181813, 140.438430107526, 141.122813186813, 139.364174406605
8/10/2017, 137.37, 137.4, 135.88, 135.9, 199039, 1.12837008121419, -0.511515821445898, -0.0144362547153563, -0.227630523882729, 0, -0.649655230191826, -0.044024354573888, -0.605630875617938, 137.08054545454, 139.850043010752, 140.92432967033, 139.27867583397
8/11/2017, 135.67, 136.16, 135.16, 135.61, 130557, 1.11111436719385, -0.925822314038226, -0.427056164941449, 0.0425152094053745, 0, -0.888395121186477, -0.212898507896406, -0.675496613290071, 136.185454545449, 139.213999999999, 140.714503052503, 139.187633850021
8/14/2017, 136.51, 137.7, 136.51, 137.47, 129660, 1.11729328848767, -0.291357045920031, -0.217801074360739, 0.257438256522893, 0, -0.916941815029162, -0.353707169322957, -0.563234645706205, 136.160181818176, 138.83569892473, 140.556014652015, 139.146161290323
8/15/2017, 137.86, 137.86, 135.99, 136.08, 231826, 1.14098025389462, -0.585604317819821, -0.273368079449277, 0.0349371104768656, 0, -1.03974116986288, -0.490913969430941, -0.548827200431937, 135.930181818176, 138.39952688172, 140.367553113553, 139.070304589254
8/16/2017, 136.24, 137, 135.93, 136.09, 116903, 1.12316381293615, -0.836818313186401, -0.207408663137914, 0.119085984030122, 0, -1.12330486758313, -0.617392149061379, -0.505912718521751, 135.631454545449, 137.920752688171, 140.175306471307, 138.996373458034
8/17/2017, 135.58, 136.13, 133.48, 133.5, 180590, 1.18695726694649, -1.3743900921763, -0.541741518234392, -0.128723870615397, 0, -1.38258349266218, -0.770430417781539, -0.612153074880639, 134.491636363631, 137.011870967741, 139.886144078144, 138.859113924051
8/18/2017, 133.1, 133.58, 132.5, 133.13, 90633, 1.17130515571614, -1.495964593795, -0.861727530582387, -0.270080759731613, 0, -1.59948174886188, -0.936240683997607, -0.66324106486427, 133.658363636358, 136.177548387096, 139.608656898657, 138.715632861635
8/21/2017, 132.88, 133.28, 132.5, 132.85, 120643, 1.14444157027824, -1.68118993196451, -1.16945855008436, -0.343230317007534, 0, -1.77352475017085, -1.10369749723226, -0.669827252938595, 133.045636363631, 135.30169892473, 139.275892551893, 138.568336956522
8/22/2017, 133.36, 134.3, 133.36, 134.21, 82490, 1.13022211072864, -1.23463100104413, -0.93977587009225, -0.324446790119049, 0, -1.78118209022583, -1.23919441583097, -0.541987674394857, 133.147999999994, 134.643569892472, 138.969768009768, 138.457704163791
8/23/2017, 133.38, 134.33, 133.15, 133.74, 69455, 1.12159977573536, -1.74253557770273, -1.07415802812254, -0.39680259379577, 0, -1.80437593681901, -1.35223072002858, -0.452145216790435, 133.11854545454, 134.030774193548, 138.675032967033, 138.33795803984
8/24/2017, 134.34, 134.66, 134.01, 134.08, 74724, 1.09712571827644, -1.72310790770414, -0.954294980354853, -0.128548860727658, 0, -1.77486255808927, -1.43675708764072, -0.338105470448551, 133.058181818176, 133.543612903225, 138.40115995116, 138.229046835254
8/25/2017, 134.42, 135.37, 134.4, 135.03, 100414, 1.08270373614144, -1.34890368804255, -0.72916751651927, -0.0452956597289132, 0, -1.65572971084413, -1.4805516122814, -0.175178098562729, 133.367272727267, 133.234623655913, 138.184051282052, 138.145421286031
8/28/2017, 135.44, 135.58, 134.57, 135.11, 164538, 1.06533647558745, -1.27794405687148, -0.592905199037628, 0.0873435712148932, 0, -1.53714152897578, -1.49186959562028, -0.0452719333555056, 134.107636363631, 133.011376344085, 138.014554334555, 138.065499087258
8/29/2017, 133.94, 135.22, 133.78, 134.97, 102658, 1.06646462662658, -1.6516083973566, -0.671944292648449, -0.0642889431442126, 0, -1.43788136906213, -1.48107195030865, 0.0431905812465196, 134.650363636358, 132.77505376344, 137.828415140415, 137.983929009451
8/30/2017, 134.86, 135.67, 134.75, 135.57, 66682, 1.04258828740134, -1.28159427138249, -0.364397664405102, 0.00972315431690601, 0, -1.29586407717466, -1.44403037568185, 0.148166298507192, 135.462909090903, 132.764903225806, 137.706324786325, 137.918323353293
8/31/2017, 136.01, 137.32, 136.01, 137.04, 99023, 1.04368439446038, -0.84358588116316, -0.0181836930691342, 0.0774809729687423, 0, -1.05256432908988, -1.36573716636345, 0.313172837273578, 136.29363636363, 133.005548387096, 137.677941391942, 137.888789799944
9/1/2017, 137.27, 138.33, 137.27, 138.25, 135875, 1.02947691823513, -0.534696379396318, 0.077942473724666, 0.0826202181385522, 0, -0.753425616726133, -1.24327485643599, 0.489849239709856, 137.275272727267, 133.388322580645, 137.727702075702, 137.888276366168
9/5/2017, 138.17, 138.53, 136.29, 136.77, 121116, 1.0704754313717, -0.71342453144302, -0.270817310114291, 0.139971448423125, 0, -0.628534310837438, -1.12032674731628, 0.491792436478841, 137.410363636357, 133.589999999999, 137.711438339439, 137.853281733746
9/6/2017, 137.38, 137.74, 136.78, 137.25, 104956, 1.04873208387083, -0.704977502275493, -0.271105001049765, 0.334558017786683, 0, -0.48523161464729, -0.993307720782481, 0.508076106135191, 137.769454545448, 133.979010752688, 137.673785103785, 137.83015503876
9/7/2017, 137.5, 137.5, 136.41, 137.03, 94430, 1.03766733259657, -0.44978542299982, -0.157319118785636, 0.178102994690056, 0, -0.384977575015171, -0.871641691629019, 0.486664116613849, 137.792727272721, 134.294473118279, 137.636061050061, 137.802450598199
9/8/2017, 136.71, 137.57, 136.37, 137.15, 46302, 1.02866917139207, -0.304037713013401, -0.443845424087107, 0.169421727082913, 0, -0.292471104363045, -0.755807574175824, 0.463336469812779, 137.745999999994, 134.628086021505, 137.597775335776, 137.778080526211
9/11/2017, 138.1, 138.78, 138.1, 138.43, 76673, 1.02707417477138, -0.189826077669241, -0.176661037723502, 0.228845446068613, 0, -0.114553258645714, -0.627556711069802, 0.513003452424089, 138.163999999994, 135.132086021505, 137.598622710623, 137.783397701149
9/12/2017, 138.88, 139.69, 138.88, 139.57, 55673, 1.01288947562457, 0.0505077180488222, -0.00715961541158063, 0.153567451569637, 0, 0.117086686103164, -0.478628031635209, 0.595714717738373, 138.806363636357, 135.771784946236, 137.641604395605, 137.814471428571
9/13/2017, 139.47, 140.37, 139.31, 140.16, 41730, 0.996008382614692, 0.256723513101124, -0.139054315218687, 0.263064040945657, 0, 0.34430217915596, -0.314041989476975, 0.658344168632935, 139.381272727266, 136.524731182795, 137.734253968254, 137.858253081664
9/14/2017, 140.03, 140.32, 139.67, 140.04, 53786, 0.970226422178746, 0.4452577217933, 0.00353376760238856, 0.10112943310794, 0, 0.508823694463359, -0.149468852688908, 0.658292547152268, 139.75163636363, 137.150602150537, 137.809702075702, 137.898510759855
9/15/2017, 139.88, 141, 139.88, 141, 48012, 0.955155906055433, 1.02034960313499, 0.415150809674256, 0.0782355944730764, 0, 0.70850495352795, 0.0221259085544632, 0.686379044973486, 140.503818181811, 137.850322580645, 137.931094017094, 137.959398029
9/18/2017, 141.29, 142.29, 141.01, 141.84, 70397, 0.947498121941097, 1.23840423962815, 0.341517578024651, 0.0612096525234941, 0, 0.923884800903011, 0.202477687024173, 0.721407113878838, 141.572181818175, 138.690150537634, 138.107086691087, 138.037739292365
9/19/2017, 142.08, 142.14, 141.67, 141.95, 57392, 0.91598081673349, 0.939558809072478, 0.464649382931383, 0.0873012264125425, 0, 1.09087602262534, 0.380157354144406, 0.710718668480932, 142.18672727272, 139.517956989247, 138.257792429793, 138.117011663597
9/20/2017, 142.06, 142.99, 141.91, 142.68, 59836, 0.903576556549993, 1.45501285134682, 0.553835315511357, 0.353436644968331, 0, 1.26751158354594, 0.557628200024713, 0.709883383521227, 142.866909090902, 140.384602150537, 138.40862026862, 138.210778944812
9/21/2017, 142.72, 143.15, 142.58, 142.7, 44806, 0.878249389867732, 1.45719857475982, 0.399240371769669, 0.320790572925889, 0, 1.39305213317269, 0.724712986654308, 0.66833914651838, 143.213818181811, 141.155010752688, 138.576366300366, 138.303206629436
9/22/2017, 142.58, 143.85, 142.58, 143.71, 64902, 0.872659373303312, 2.9160850513524, 0.451051594840349, 0.447975384074801, 0, 1.55610467623441, 0.890991324570329, 0.665113351664083, 143.624363636356, 141.899505376344, 138.779172161172, 138.41578819197
9/25/2017, 143.72, 144.71, 143.61, 144.62, 132554, 0.861840579522528, 3.33914750809703, 0.544703051540202, 0.612753838733305, 0, 1.73871160112625, 1.06053537988151, 0.678176221244741, 144.247454545447, 142.689741935483, 138.946180708181, 138.545875440658
9/26/2017, 144.66, 145.58, 144.18, 145.1, 94007, 0.864282669745146, 3.64791333836706, 0.531890650173038, 0.691109523878761, 0, 1.90025592574378, 1.22847948905397, 0.671776436689811, 144.92672727272, 143.606752688172, 139.130688644689, 138.683820401046
9/27/2017, 145.82, 148.09, 145.1, 147.76, 354968, 0.907465109711828, 3.5051760233902, 0.929331123866072, 0.80952307568831, 0, 2.21736038604817, 1.42625566845281, 0.791104717595363, 146.341272727265, 144.719376344086, 139.441094017094, 138.875936978897
9/28/2017, 147.56, 148.24, 146.94, 148.14, 92584, 0.903757880251578, 3.86507802225596, 0.768131861894048, 0.892273855345763, 0, 2.47084837761375, 1.635174210285, 0.835674167328753, 147.448545454538, 145.80552688172, 139.784571428572, 139.072545795881
9/29/2017, 148.14, 148.63, 147.95, 148.31, 144633, 0.880510806833291, 3.79593155604082, 0.752316502592323, 0.886584310038501, 0, 2.65485351769945, 1.83911007176789, 0.815743445931564, 148.36472727272, 146.662838709677, 140.135164835165, 139.269103343465
10/2/2017, 148.52, 150.57, 148.18, 150.57, 1151878, 0.90329501144566, 3.8101362810722, 1.11787214744497, 0.989134861812863, 0, 2.9490472483341, 2.06109750708113, 0.887949741252967, 149.830909090902, 147.686688172043, 140.573926739927, 139.509490392648
10/3/2017, 150.71, 150.83, 149.76, 150.83, 467323, 0.89212141735533, 3.86682927916472, 1.19032794771594, 1.14006106054283, 0, 3.1666742766281, 2.28221286099052, 0.884461415637577, 150.93272727272, 148.612344086021, 141.019697191698, 139.750896665748
10/4/2017, 150.6, 151.02, 149.75, 150.13, 312914, 0.893763669557845, 3.62790719373032, 0.921146118737206, 1.21168215005732, 0, 3.2452518711419, 2.4748206630208, 0.770431208121104, 151.454363636356, 149.423849462365, 141.422505494506, 139.973345876963
10/5/2017, 150.56, 151.07, 150.3, 150.62, 192202, 0.877517612038131, 3.58591193445121, 1.17474788828581, 1.17117985734782, 0, 3.30892090534908, 2.64164071148646, 0.667280193862627, 151.742909090901, 150.163483870967, 141.818134310135, 140.201873920553
10/6/2017, 150.17, 150.44, 149.6, 150.1, 254069, 0.870507112517816, 3.08905577998952, 1.16710760737441, 1.14943498729238, 0, 3.27961406998034, 2.76923538318523, 0.510378686795107, 151.621818181811, 150.750903225806, 142.178112332113, 140.415564873671
10/9/2017, 150.24, 150.64, 149.05, 149.28, 147707, 0.8847800221696, 2.5382425611763, 1.09630216543503, 1.45331259392116, 0, 3.15386524944952, 2.84616135643809, 0.307703893011432, 151.050909090901, 151.194258064516, 142.549404151404, 140.608618556701
10/10/2017, 149.88, 150.12, 149.37, 149.68, 85566, 0.86635464740783, 3.35554415074953, 1.2080296859901, 1.47250155605801, 0, 3.05131144134762, 2.88719137342, 0.164120067927624, 150.459999999992, 151.60176344086, 142.94094017094, 140.806338566196
10/11/2017, 149.74, 149.95, 149.16, 149.43, 127572, 0.850847657383416, 3.10711759727032, 1.11238935358392, 1.37266364104585, 0, 2.91624721629515, 2.89300254199503, 0.0232446743001198, 150.064909090901, 151.874215053763, 143.292136752137, 140.995450637108
10/12/2017, 149.18, 149.46, 148.49, 149.06, 212843, 0.842848900916836, 3.05629751349717, 1.35775002645082, 1.22760541238903, 0, 2.74767841072648, 2.86393771574132, -0.116259305014839, 149.526909090901, 152.046430107526, 143.608324786325, 141.17372865713
10/13/2017, 149.46, 149.78, 148.92, 149.02, 78000, 0.829776568998326, 3.00134138400646, 1.4597566397965, 1.18759952386043, 0, 2.58110537604188, 2.80737124780143, -0.226265871759554, 148.958909090901, 152.224537634408, 143.916070818071, 141.348030556824
10/16/2017, 149.43, 149.89, 148.56, 148.84, 119476, 0.833919907931496, 2.65650777538764, 1.3333941485107, 1.18179972223703, 0, 2.40682615654774, 2.72726222955069, -0.320436073002954, 148.741999999992, 152.383182795698, 144.24978021978, 141.515649748744
10/17/2017, 148.72, 149.31, 148.18, 148.51, 173369, 0.832028867697109, 2.28554410699717, 1.31143668128237, 1.12486288452752, 0, 2.216529603878, 2.62511570441615, -0.408586100538152, 148.557454545447, 152.332967741935, 144.601746031746, 141.673755223881
10/18/2017, 149.15, 149.89, 148.96, 149.63, 105674, 0.830624719538948, 2.37209704858008, 1.54363468183171, 1.23548207272139, 0.398307757937806, 2.13152199590169, 2.52639696271326, -0.394874966811569, 148.746363636356, 152.381118279569, 144.995111111111, 141.851197477957
10/19/2017, 148.74, 149.11, 147.97, 149.11, 116858, 0.847508939342647, 2.24186555452676, 1.6579536762271, 1.27797300477142, 0.26894289559457, 1.99914826320344, 2.4209472228113, -0.421798959607859, 148.880909090901, 152.268752688171, 145.371064713065, 142.015310442374
10/20/2017, 150.18, 150.59, 149.63, 149.93, 114486, 0.850086407310831, 2.20766465266642, 2.14345891979667, 1.36297424804525, 0.41258834466127, 1.93806743828938, 2.32437126590691, -0.386303827617533, 149.277090909083, 152.190494623655, 145.76537973138, 142.192594900029
10/23/2017, 150.08, 150.24, 148.92, 149.14, 103317, 0.856113599944397, 1.7597938225372, 2.05895649446382, 1.05803593594179, 0.412859553156613, 1.80510590950158, 2.22051819462585, -0.415412285124269, 149.245636363628, 152.014881720429, 146.10400976801, 142.351421807747
10/24/2017, 149.5, 150.22, 149.29, 149.43, 90898, 0.847866848564024, 1.80216411427165, 1.86883371299782, 1.03811990809808, 0.492513813930093, 1.70349666718064, 2.11711388913681, -0.413617221956162, 149.401999999992, 151.882967741935, 146.42714041514, 142.513111058489
10/25/2017, 149.19, 149.19, 147.5, 148.79, 111656, 0.87379465032513, 1.45049125199748, 2.05067879697613, 1.08116403790565, 0.408891022876191, 1.55342108795844, 2.00437532890113, -0.450954240942693, 149.300909090901, 151.645569892472, 146.72495970696, 142.659670747151
10/26/2017, 149.28, 150.02, 149.28, 149.64, 94448, 0.866488310082747, 1.62931138539245, 2.17219376713936, 1.21155317911748, 0.422441117960902, 1.48594396933186, 1.90068905698728, -0.414745087655422, 149.454363636355, 151.452344086021, 147.0145006105, 142.820010219249
10/27/2017, 149.63, 150.34, 148.82, 150.24, 485593, 0.870462228332956, 1.54539075068772, 3.06575783346762, 1.26026247109903, 0.522883902846213, 1.46400669440408, 1.81335258447064, -0.349345890066561, 149.775454545446, 151.337311827956, 147.299145299145, 142.989057784321
10/30/2017, 149.73, 149.73, 147.39, 148.18, 176023, 0.934602057804739, 0.767752267351658, 2.59313400748703, 0.865836628782162, 0.389006063594185, 1.265805049439, 1.70384307746431, -0.438038028025314, 149.282363636355, 150.95729032258, 147.495426129426, 143.116079289132
10/31/2017, 148.44, 149.67, 148.41, 149.19, 50164, 0.931797481595487, 0.86431252625513, 2.80560486356025, 0.791409792225567, 0.508980717884044, 1.17666353216504, 1.59840716840445, -0.421743636239418, 149.108181818173, 150.671849462364, 147.753636141636, 143.260028436019
11/1/2017, 150.19, 150.19, 147.38, 148.35, 165687, 0.984928365118094, 0.154809214958112, 2.42782023833501, 0.719090812158378, 0.455517338433832, 1.02640549404825, 1.48400683353321, -0.457601339484965, 148.830727272719, 150.281784946236, 147.978559218559, 143.385721631047
11/2/2017, 148.25, 149.41, 147.77, 148.83, 73138, 0.987760645145506, 0.177840056685362, 2.61220839357149, 0.713949166512575, 0.546868814004575, 0.935275629494669, 1.3742605927255, -0.438984963230836, 148.684909090901, 149.917376344085, 148.193536019536, 143.518272654797
11/3/2017, 148.39, 148.57, 147.7, 147.8, 78364, 0.983139350312284, -0.103295264101593, 2.32874466919008, 0.667956701472612, 0.468939415699189, 0.77105393356814, 1.25361926089403, -0.482565327325891, 148.362545454537, 149.450064516128, 148.402959706959, 143.62937782458
11/6/2017, 147.85, 148.73, 147.66, 148.01, 116626, 0.968803433398742, -0.680264483436323, 2.21118586741807, 0.757768844242971, 0.510758311965531, 0.650355409026588, 1.13296649052054, -0.482611081493955, 148.070909090901, 149.043677419354, 148.602673992674, 143.742499891328
11/7/2017, 148.01, 148.42, 145.81, 146.38, 231818, 1.01976339915617, -1.11217672687999, 1.85148726512429, 0.695588780442524, 0.349252276118759, 0.418351090265844, 0.990043410469603, -0.571692320203759, 147.33581818181, 148.440602150537, 148.723203907204, 143.823600775194
11/8/2017, 146.2, 147.18, 145.42, 146.86, 100560, 1.02552987913698, -0.811222132390362, 1.9523466060313, 0.697381925205391, 0.299350552162516, 0.270104389353406, 0.846055606246364, -0.575951216892958, 146.804909090901, 148.067505376343, 148.894354090354, 143.912146697389
11/9/2017, 145.98, 147.4, 145.23, 146.62, 104638, 1.04984894385182, -1.00710048588086, 1.81205319379115, 0.866891500194138, 0.33416273991979, 0.131733277363821, 0.703191140469856, -0.571457863106034, 146.466363636355, 147.695096774192, 149.024991452991, 143.994802773433
11/10/2017, 146.67, 147.37, 146.53, 146.61, 384281, 1.02607195648439, -0.882039727318737, 1.5989060142536, 0.979847573598676, 0.363104025614095, 0.0210239072595755, 0.5667576938278, -0.545733786568224, 146.409090909082, 147.342559139784, 149.107821733821, 144.075880356918
11/13/2017, 146.12, 146.78, 145.76, 146.45, 113651, 1.01065748762832, -0.726925100152547, 1.38685726976895, 0.911726792992328, 0.457313134741894, -0.078717324671203, 0.437662690127999, -0.516380014799202, 146.082545454537, 147.131354838709, 149.207777777777, 144.152689912827
11/14/2017, 145.83, 146.66, 145.75, 146.47, 74140, 0.991057893152242, -0.832294550646783, 1.71354864681933, 0.798561064881597, 0.40728039661679, -0.154369659378546, 0.31925622022669, -0.473625879605236, 146.059272727264, 146.966602150536, 149.287619047619, 144.22856807898
11/15/2017, 145.45, 146.28, 144.72, 145.58, 205336, 1.00736527771334, -0.984972948507437, 1.45506869751871, 0.655825569540459, 0.37690284200174, -0.282879384184838, 0.198829099344385, -0.481708483529223, 145.7089090909, 146.670387096773, 149.325025641025, 144.287173780115
11/16/2017, 146.37, 148.47, 146.37, 148.05, 70773, 1.03863306499853, -0.200346986099961, 1.78713671328459, 0.997162662000872, 0.51038877648713, -0.1833029077888, 0.122402697917748, -0.305705605706548, 146.4589090909, 146.749591397848, 149.490253968254, 144.388988001454
11/17/2017, 147.74, 149.41, 147.74, 148.72, 98461, 1.03840199038045, -0.0474589947763414, 1.86648577993276, 0.860889698386142, 0.443617467503394, -0.0497509344552896, 0.0879719714431402, -0.13772290589843, 147.2769090909, 146.895720430106, 149.692737484737, 144.50107222934
11/20/2017, 149.05, 149.9, 148.73, 149.9, 52547, 1.01807596270122, 0.233220362984733, 1.84404303376432, 1.03665591759789, 0.554094757663362, 0.149581818834008, 0.100293940921314, 0.0492878779126943, 148.494363636355, 147.145806451612, 149.945843711844, 144.632266666667
11/21/2017, 150.44, 151.75, 150.33, 151.63, 58754, 1.0171411163257, 0.6218221407828, 1.89286259495863, 1.19932596496522, 0.652447031370582, 0.442055265783353, 0.168646205893722, 0.273409059889631, 149.880363636355, 147.638064516128, 150.280466422466, 144.791902851524
11/22/2017, 151.8, 152.41, 151.35, 151.4, 55114, 1.00275860036356, 0.365090544606008, 1.76194150273618, 1.02919285516408, 0.654386503082059, 0.647815883583718, 0.264480141431721, 0.383335742151997, 150.996545454536, 148.071892473117, 150.585406593406, 144.944954972516
11/24/2017, 151.84, 151.84, 151.03, 151.44, 25753, 0.979112318345821, 0.479219675272292, 1.78909620134968, 1.16307975532453, 0.556781928827907, 0.80483271082241, 0.372550655309859, 0.432282055512551, 151.8309090909, 148.473419354838, 150.921565323565, 145.096277533039
11/27/2017, 151.59, 151.99, 150.75, 150.75, 65494, 0.975541830950425, 0.179437123406429, 1.52878735525403, 1.32285584880208, 0.471785958726672, 0.863636974774977, 0.470767919202882, 0.392869055572095, 152.161999999991, 148.769376344085, 151.227338217338, 145.233179728798
11/28/2017, 151.36, 153.56, 151.08, 153.52, 97808, 1.0015619102722, 0.792618948746419, 1.69779311142639, 1.41527881872779, 0.578880805341746, 1.12083533570902, 0.600781402504109, 0.520053933204908, 153.192181818173, 149.393634408601, 151.632012210012, 145.415984431365
11/29/2017, 153.89, 155.14, 153.81, 154.9, 61910, 0.995298871799472, 0.961063655975295, 1.8498714825142, 1.61708339428263, 0.614312557379001, 1.41965644087716, 0.76455641017872, 0.655100030698442, 154.317454545445, 150.140795698924, 152.082478632478, 145.619779785432
11/30/2017, 155.55, 155.78, 154.45, 154.8, 70527, 0.989103394571391, 1.06701391134133, 1.73125946190404, 1.597810097227, 0.573036914605704, 1.62961991141202, 0.93756911042538, 0.692050800986641, 154.770363636354, 150.908709677418, 152.550161172161, 145.818694954471
12/1/2017, 154.88, 154.88, 149.7, 154.04, 106330, 1.1124223916234, 0.780288299093183, 1.61143855298362, 1.41246239185951, 0.567511406194772, 1.71492325828223, 1.09303993999675, 0.621883318285477, 154.951818181809, 151.51217204301, 152.947975579975, 146.00151583543
12/4/2017, 155.87, 156.65, 154.33, 154.41, 112216, 1.13878419756094, 0.739761542094641, 1.52439341655523, 1.38449689532616, 0.593194716108237, 1.79172874932547, 1.23277770186249, 0.558951047462978, 155.068363636354, 152.185440860214, 153.343387057387, 146.187824364477
12/5/2017, 154.7, 154.9, 152.86, 152.86, 82477, 1.15954261774248, 0.865700675500037, 1.15686324657657, 1.20054171438076, 0.472085981276017, 1.70783870670323, 1.32778990283064, 0.380048803872587, 154.575090909082, 152.580473118278, 153.654764346764, 146.344940898345
12/6/2017, 152.54, 152.86, 151.95, 151.96, 462150, 1.13803172098388, 0.517014512978247, 0.960269053033577, 1.05501872410446, 0.459172776269123, 1.55085546867494, 1.3724030159995, 0.178452452675439, 153.955454545445, 152.856645161289, 153.909206349206, 146.484413270826
12/7/2017, 151.95, 153.36, 151.69, 152.68, 68505, 1.13072134729287, 0.80669557927406, 0.730051129695002, 1.17932701073214, 0.530620638761258, 1.46762523410948, 1.3914474596215, 0.0761777744879808, 153.520545454536, 153.165182795698, 154.196996336996, 146.633858614031
12/8/2017, 153.24, 153.47, 152.57, 152.64, 89823, 1.10394790709802, 0.711597681047164, 0.669358366355191, 1.01856279905948, 0.52849342539849, 1.38250040379052, 1.3896580484553, -0.00715764466478408, 153.009999999991, 153.500215053762, 154.434937728937, 146.780341098465
12/11/2017, 152.74, 153.16, 152.12, 152.32, 74542, 1.08509242458291, 0.861694595574119, 0.598359172864877, 0.959007502944068, 0.459590834381318, 1.27452510477951, 1.36663145972014, -0.0921063549406291, 152.185454545445, 153.815290322579, 154.634398046398, 146.919238775008
12/12/2017, 152.66, 153, 151.84, 151.93, 69234, 1.07165941029978, 0.746228936966484, 0.226132805815629, 0.999491467563316, 0.558855903349408, 1.14429345906112, 1.32216385958834, -0.17787040052722, 151.694545454536, 153.930129032257, 154.822727716727, 147.049528242678
12/13/2017, 151.86, 153.46, 151.86, 152.38, 78067, 1.06757024213482, 1.20798588148463, 0.253830767220094, 1.07146643646, 0.465637381029829, 1.06511717299614, 1.2707545222699, -0.205637349273759, 151.721818181808, 154.145204301074, 155.017894993895, 147.185281811895
12/14/2017, 152.59, 152.61, 150.12, 150.47, 94630, 1.10980617944892, 0.685083945339703, 0.0723390752478801, 0.73870478990622, 0.447041452060599, 0.838581710432493, 1.18431995990242, -0.345738249469924, 151.206727272718, 154.041354838708, 155.107619047619, 147.287469565515
12/15/2017, 151.38, 153.81, 151.06, 152.85, 93605, 1.14715674864635, 1.08505865324769, 0.329326133476694, 1.07889542216244, 0.57670547697722, 0.84139772454435, 1.1157355128308, -0.274337788286454, 151.59799999999, 154.257806451612, 155.26819047619, 147.427182940516
12/18/2017, 154.32, 155.79, 154.32, 155.29, 83956, 1.16733700546761, 1.4100540841898, 0.699720313243884, 1.32169628848897, 0.737572150657226, 1.02865929999331, 1.0983202702633, -0.0696609702699971, 152.971090909081, 154.689247311826, 155.483675213675, 147.604711259529
12/19/2017, 155.03, 155.03, 153.06, 153.14, 81960, 1.19734867049831, 1.0315960394376, 0.516220117905049, 1.13686753569129, 0.696818092113743, 0.992141624917764, 1.0770845411942, -0.0849429162764328, 153.243454545445, 154.813569892472, 155.58452991453, 147.744574105052
12/20/2017, 153.79, 154.12, 153.09, 153.61, 93332, 1.1675273525819, 1.09827847116007, 0.523523739842296, 1.21939416203666, 0.761555894412245, 0.989717331056113, 1.05961109916658, -0.0698937681104672, 153.482909090899, 154.855763440859, 155.73442002442, 147.889973120956
12/21/2017, 153.87, 155.02, 153.8, 154.38, 143634, 1.14928541779117, 1.36985668913286, 0.650090615059783, 1.24287541274889, 0.835924031556062, 1.03796362696443, 1.05528160472615, -0.0173179777617229, 154.042363636354, 154.981010752687, 155.875255189255, 148.045654850071
12/22/2017, 154.43, 154.69, 153.65, 154.13, 62648, 1.12732984272154, 1.00043152514346, 0.667062732716136, 1.41739245449313, 0.794828382120765, 1.04399176618645, 1.05302363701821, -0.00903187083175871, 154.414727272717, 155.010021505375, 155.991978021978, 148.195013386444
12/26/2017, 154.11, 154.77, 154.11, 154.42, 71006, 1.09032237550665, 0.938476646329791, 0.708201965773398, 1.51502887341621, 0.791495380736747, 1.05995122835543, 1.05440915528565, 0.00554207306977639, 154.74199999999, 155.026709677418, 156.050605616605, 148.346818888457
