Date,EFG_Open,EFG_High,EFG_Low,EFG_Close,EFG_Volume,EFG_ATRPercentOfClose20,EFG_SQN25,EFG_SQN50,EFG_SQN100,EFG_SQN200,EFG_MACD,EFG_MACD_Avg,EFG_MACD_Diff,EFG_LinReg10,EFG_LinReg30,EFG_LinReg90,EFG_LinReg270
7/27/2017, 76, 76.01, 75.4, 75.69, 142767, 0.666874503696933, 0.801911773204584, 0.500919198589416, 2.09604442190402, 0, 0.357202488732241, 0.22856452098002, 0.128637967752221, 75.6903636363635, 75.0768172042994, 76.4528034188038, 76.7209061771563
7/28/2017, 75.41, 75.61, 75.2, 75.6, 57097, 0.666692389227246, 0.779051911891097, 0.689281924234562, 2.14395041838043, 0, 0.362821206440287, 0.255415858072073, 0.107405348368214, 75.7054545454544, 75.2085376344068, 76.472981684982, 76.7736532567051
7/31/2017, 75.59, 75.71, 75.42, 75.67, 121043, 0.651934021333431, 0.660084054623938, 0.662225381872325, 2.25167327916448, 0, 0.368672666679444, 0.278067219793548, 0.0906054468858966, 75.6934545454543, 75.3887956989229, 76.4941269841273, 76.826760510156
8/1/2017, 76.12, 76.28, 75.99, 76.06, 63102, 0.656261570136546, 0.791154726979299, 0.538625882109629, 2.27131492879223, 0, 0.400166857275025, 0.302487147289843, 0.0976797099851817, 75.7965454545452, 75.6387956989229, 76.5313821733825, 76.8888957226727
8/2/2017, 76.09, 76.2, 75.88, 75.95, 110628, 0.645417936449723, 0.786403597699759, 0.427529835743254, 2.11095430570053, 0, 0.411506558086103, 0.324291029449095, 0.0872155286370078, 75.8816363636362, 75.7733763440842, 76.5656263736267, 76.9463182570327
8/3/2017, 76.13, 76.32, 76.07, 76.1, 75657, 0.636248589483424, 0.701838694459019, 0.504758524992697, 2.07003972055396, 0, 0.427667217603783, 0.344966267080033, 0.0827009505237507, 76.0527272727271, 75.9186236559122, 76.6056434676438, 77.0061273353892
8/4/2017, 76.29, 76.29, 75.92, 76.24, 157511, 0.627591707459394, 1.69184798562796, 0.510556299457493, 2.19066895898673, 0, 0.446623093663462, 0.365297632396719, 0.0813254612667431, 76.2130909090907, 76.0665591397832, 76.6521294261297, 77.0679865771813
8/7/2017, 76.11, 76.28, 76.06, 76.27, 73369, 0.610400054908469, 1.63240380657314, 0.50020662463568, 1.99569030296273, 0, 0.458778004038834, 0.383993706725142, 0.0747842973136922, 76.2941818181816, 76.2246666666649, 76.695230769231, 77.1289315673291
8/8/2017, 76.14, 76.24, 75.79, 75.82, 147514, 0.614975620924235, 1.45095238106894, 0.37317433885709, 1.78304640890742, 0, 0.427175406708557, 0.392630046721825, 0.034545359986732, 76.1623636363634, 76.323053763439, 76.7072771672775, 77.1764003136983
8/9/2017, 75.45, 75.74, 75.39, 75.72, 65369, 0.613392485466874, 1.37568160201816, 0.339827346683226, 1.71971176935649, 0, 0.3895702332252, 0.3920180840225, -0.0024478507972997, 76.0619999999997, 76.3945376344068, 76.7094554334557, 77.2199097007225
8/10/2017, 75.32, 75.32, 74.63, 74.72, 131835, 0.663460586851902, 0.917439956356017, -0.0745367872664911, 1.43774174465247, 0, 0.275895863878119, 0.368793639993624, -0.0928977761155042, 75.6058181818179, 76.3522580645143, 76.6649133089136, 77.2362762074528
8/11/2017, 74.73, 74.86, 74.54, 74.74, 67178, 0.651526442294559, 0.899115049839096, -0.253714933205869, 1.52110096732859, 0, 0.185286077479361, 0.332092127490771, -0.14680605001141, 75.1914545454542, 76.2460860215035, 76.619020757021, 77.2525253456222
